Orthogroup	Prae	Prba
OG0001151	Prae.g_01790	Prba.g_01070
OG0001152	Prae.g_01791	Prba.g_01071
OG0001153	Prae.g_01792	Prba.g_01072
OG0001154	Prae.g_01794	Prba.g_01074
OG0001155	Prae.g_01796	Prba.g_01076
OG0001156	Prae.g_01798	Prba.g_01078
OG0001157	Prae.g_01799	Prba.g_01079
OG0001158	Prae.g_01801	Prba.g_00753
OG0001159	Prae.g_01802	Prba.g_00754
OG0001160	Prae.g_01803	Prba.g_00755
OG0001161	Prae.g_01804	Prba.g_00756
OG0001162	Prae.g_01805	Prba.g_00757
OG0001163	Prae.g_01806	Prba.g_00758
OG0001164	Prae.g_01807	Prba.g_00759
OG0001165	Prae.g_01808	Prba.g_00760
OG0001166	Prae.g_01809	Prba.g_00761
OG0001167	Prae.g_01810	Prba.g_00762
OG0001168	Prae.g_01811	Prba.g_00763
OG0001169	Prae.g_01812	Prba.g_00764
OG0001170	Prae.g_01813	Prba.g_00766
OG0001171	Prae.g_01814	Prba.g_00767
OG0001172	Prae.g_01816	Prba.g_00769
OG0001173	Prae.g_01818	Prba.g_00771
OG0001174	Prae.g_01819	Prba.g_00772
OG0001175	Prae.g_01820	Prba.g_00773
OG0001176	Prae.g_01821	Prba.g_00774
OG0001177	Prae.g_01823	Prba.g_00776
OG0001178	Prae.g_01826	Prba.g_00779
OG0001179	Prae.g_01827	Prba.g_00780
OG0001180	Prae.g_01828	Prba.g_00781
OG0001181	Prae.g_01829	Prba.g_00782
OG0001182	Prae.g_01830	Prba.g_00783
OG0001183	Prae.g_01831	Prba.g_00784
OG0001184	Prae.g_01833	Prba.g_00786
OG0001185	Prae.g_01836	Prba.g_00789
OG0001186	Prae.g_01837	Prba.g_00790
OG0001187	Prae.g_01838	Prba.g_00792
OG0001188	Prae.g_01839	Prba.g_00793
OG0001189	Prae.g_01840	Prba.g_00794
OG0001190	Prae.g_01841	Prba.g_00795
OG0001191	Prae.g_01842	Prba.g_00796
OG0001192	Prae.g_01843	Prba.g_00797
OG0001193	Prae.g_01844	Prba.g_00798
OG0001194	Prae.g_01845	Prba.g_00799
OG0001195	Prae.g_01846	Prba.g_00800
OG0001196	Prae.g_01847	Prba.g_00801
OG0001197	Prae.g_01848	Prba.g_00802
OG0001198	Prae.g_01849	Prba.g_00803
OG0001199	Prae.g_01850	Prba.g_00804
OG0001200	Prae.g_01851	Prba.g_00805
OG0001201	Prae.g_01852	Prba.g_00806
OG0001202	Prae.g_01853	Prba.g_00807
OG0001203	Prae.g_01855	Prba.g_00809
OG0001204	Prae.g_01857	Prba.g_00811
OG0001205	Prae.g_01858	Prba.g_00812
OG0001206	Prae.g_01859	Prba.g_00813
OG0001207	Prae.g_01860	Prba.g_00814
OG0001208	Prae.g_01861	Prba.g_00815
OG0001209	Prae.g_01862	Prba.g_00816
OG0001210	Prae.g_01863	Prba.g_00817
OG0001211	Prae.g_01864	Prba.g_00818
OG0001212	Prae.g_01865	Prba.g_00819
OG0001213	Prae.g_01866	Prba.g_00820
OG0001214	Prae.g_01868	Prba.g_00822
OG0001215	Prae.g_01869	Prba.g_00823
OG0001216	Prae.g_01870	Prba.g_00824
OG0001217	Prae.g_01871	Prba.g_00825
OG0001218	Prae.g_01872	Prba.g_00826
OG0001219	Prae.g_01875	Prba.g_00829
OG0001220	Prae.g_01876	Prba.g_00830
OG0001221	Prae.g_01879	Prba.g_00833
OG0001222	Prae.g_01880	Prba.g_00834
OG0001223	Prae.g_01881	Prba.g_00835
OG0001224	Prae.g_01882	Prba.g_00836
OG0001225	Prae.g_01883	Prba.g_00837
OG0001226	Prae.g_01884	Prba.g_00838
OG0001227	Prae.g_01885	Prba.g_00839
OG0001228	Prae.g_01886	Prba.g_00840
OG0001229	Prae.g_01887	Prba.g_00841
OG0001230	Prae.g_01888	Prba.g_00842
OG0001231	Prae.g_01889	Prba.g_00843
OG0001232	Prae.g_01890	Prba.g_00844
OG0001233	Prae.g_01891	Prba.g_00845
OG0001234	Prae.g_01892	Prba.g_00846
OG0001235	Prae.g_01893	Prba.g_00847
OG0001236	Prae.g_01895	Prba.g_01777
OG0001237	Prae.g_01896	Prba.g_01778
OG0001238	Prae.g_01898	Prba.g_01780
OG0001239	Prae.g_01899	Prba.g_01781
OG0001240	Prae.g_01900	Prba.g_01782
OG0001241	Prae.g_01902	Prba.g_01784
OG0001242	Prae.g_01903	Prba.g_01785
OG0001243	Prae.g_01904	Prba.g_01786
OG0001244	Prae.g_01905	Prba.g_01787
OG0001245	Prae.g_01906	Prba.g_01788
OG0001246	Prae.g_01907	Prba.g_01789
OG0001247	Prae.g_01908	Prba.g_01790
OG0001248	Prae.g_01909	Prba.g_01791
OG0001249	Prae.g_01910	Prba.g_01792
OG0001250	Prae.g_01911	Prba.g_01793
OG0001251	Prae.g_00092	Prba.g_01880
OG0001252	Prae.g_00138	Prba.g_01926
OG0001253	Prae.g_00153	Prba.g_01938
OG0001254	Prae.g_00282	Prba.g_00498
OG0001255	Prae.g_00334	Prba.g_00549
OG0001256	Prae.g_01291	Prba.g_01165
OG0001257	Prae.g_00456	Prba.g_00979
OG0001258	Prae.g_00472	Prba.g_00963
OG0001259	Prae.g_00564	Prba.g_01727
OG0001260	Prae.g_00751	Prba.g_01555
OG0001261	Prae.g_00840	Prba.g_01464
OG0001262	Prae.g_00856	Prba.g_01448
OG0001263	Prae.g_00876	Prba.g_01427
OG0001264	Prae.g_00907	Prba.g_01396
OG0001265	Prae.g_01016	Prba.g_01288
OG0001266	Prae.g_01066	Prba.g_01240
OG0001267	Prae.g_01147	Prba.g_00080
OG0001268	Prae.g_01160	Prba.g_00067
OG0001269	Prae.g_01351	Prba.g_00213
OG0001270	Prae.g_01499	Prba.g_00348
OG0001271	Prae.g_01510	Prba.g_00337
OG0001272	Prae.g_01552	Prba.g_00295
OG0001273	Prae.g_01553	Prba.g_00294
OG0001274	Prae.g_01558	Prba.g_00289
OG0001275	Prae.g_01576	Prba.g_00272
OG0001277	Prae.g_01597	Prba.g_00251
OG0001278	Prae.g_01615	Prba.g_00234
OG0001279	Prae.g_01619	Prba.g_00230
OG0001280	Prae.g_01622	Prba.g_00227
OG0001281	Prae.g_01689	Prba.g_00360
OG0001282	Prae.g_01714	Prba.g_00385
OG0001283	Prae.g_01797	Prba.g_01077
OG0001284	Prae.g_01825	Prba.g_00778
OG0001285	Prae.g_01856	Prba.g_00810
OG0001286	Prae.g_01901	Prba.g_01783
OG0001288	Prae.g_00411	Prba.g_01024
OG0001290	Prae.g_00030	Prba.g_01823
OG0001291	Prae.g_00071	Prba.g_01859
OG0001292	Prae.g_00074	Prba.g_01862
OG0001293	Prae.g_00076	Prba.g_01864
OG0001294	Prae.g_00093	Prba.g_01881
OG0001295	Prae.g_00119	Prba.g_01907
OG0001296	Prae.g_00125	Prba.g_01913
OG0001297	Prae.g_00202	Prba.g_00655
OG0001298	Prae.g_00246	Prba.g_00462
OG0001299	Prae.g_00255	Prba.g_00471
OG0001300	Prae.g_00373	Prba.g_00867
OG0001301	Prae.g_00611	Prba.g_01680
OG0001302	Prae.g_00755	Prba.g_01551
OG0001303	Prae.g_00759	Prba.g_01547
OG0001304	Prae.g_01031	Prba.g_01273
OG0001305	Prae.g_01036	Prba.g_01268
OG0001306	Prae.g_01074	Prba.g_01232
OG0001307	Prae.g_01083	Prba.g_01223
OG0001308	Prae.g_01107	Prba.g_00737
OG0001309	Prae.g_01109	Prba.g_00735
OG0001310	Prae.g_01119	Prba.g_00724
OG0001311	Prae.g_01191	Prba.g_00035
OG0001312	Prae.g_01352	Prba.g_00212
OG0001313	Prae.g_01556	Prba.g_00291
OG0001314	Prae.g_01646	Prba.g_00597
OG0001315	Prae.g_01680	Prba.g_00563
OG0001316	Prae.g_01793	Prba.g_01073
OG0001318	Prae.g_00141	Prba.g_01929
OG0001319	Prae.g_00241	Prba.g_00457
OG0001320	Prae.g_00441	Prba.g_00994
OG0001321	Prae.g_00761	Prba.g_01545
OG0001322	Prae.g_00787	Prba.g_01518
OG0001323	Prae.g_01057	Prba.g_01248
OG0001324	Prae.g_01091	Prba.g_01215
OG0001325	Prae.g_01113	Prba.g_00731
OG0001326	Prae.g_01290	Prba.g_01164
OG0001327	Prae.g_01292	Prba.g_01166
OG0001328	Prae.g_01334	Prba.g_01197
OG0001329	Prae.g_01388	Prba.g_00176
OG0001330	Prae.g_01549	Prba.g_00298
OG0001331	Prae.g_01620	Prba.g_00229
OG0001333	Prae.g_01762	Prba.g_00433
OG0001334	Prae.g_01817	Prba.g_00770
OG0001335	Prae.g_01854	Prba.g_00808
OG0001336	Prae.g_00128	Prba.g_01916
OG0001337	Prae.g_00118	Prba.g_01906
OG0001338	Prae.g_00147	Prba.g_01932
OG0001339	Prae.g_00206	Prba.g_00659
OG0001340	Prae.g_00251	Prba.g_00467
OG0001341	Prae.g_00264	Prba.g_00479
OG0001342	Prae.g_00281	Prba.g_00497
OG0001343	Prae.g_00339	Prba.g_00555
OG0001344	Prae.g_00378	Prba.g_00872
OG0001345	Prae.g_00408	Prba.g_01027
OG0001346	Prae.g_00446	Prba.g_00989
OG0001347	Prae.g_00460	Prba.g_00975
OG0001348	Prae.g_00478	Prba.g_00957
OG0001349	Prae.g_00483	Prba.g_00952
OG0001350	Prae.g_00488	Prba.g_00947
OG0001351	Prae.g_00551	Prba.g_01739
OG0001352	Prae.g_00656	Prba.g_01635
OG0001353	Prae.g_00677	Prba.g_01614
OG0001354	Prae.g_00790	Prba.g_01515
OG0001355	Prae.g_00846	Prba.g_01458
OG0001356	Prae.g_00890	Prba.g_01413
OG0001357	Prae.g_00992	Prba.g_01309
OG0001358	Prae.g_01015	Prba.g_01289
OG0001359	Prae.g_01134	Prba.g_00093
OG0001360	Prae.g_01135	Prba.g_00092
OG0001361	Prae.g_01213	Prba.g_00013
OG0001362	Prae.g_01265	Prba.g_01136
OG0001364	Prae.g_01529	Prba.g_00318
OG0001365	Prae.g_01684	Prba.g_00355
OG0001366	Prae.g_01660	Prba.g_00583
OG0001367	Prae.g_01703	Prba.g_00374
OG0001368	Prae.g_01824	Prba.g_00777
OG0001369	Prae.g_01017	Prba.g_01287
OG0001371	Prae.g_00067	Prba.g_01855
OG0001372	Prae.g_00068	Prba.g_01856
OG0001373	Prae.g_00075	Prba.g_01863
OG0001374	Prae.g_00087	Prba.g_01875
OG0001375	Prae.g_00135	Prba.g_01923
OG0001376	Prae.g_00237	Prba.g_00453
OG0001377	Prae.g_00259	Prba.g_00475
OG0001378	Prae.g_00275	Prba.g_00490
OG0001379	Prae.g_00361	Prba.g_00855
OG0001381	Prae.g_00428	Prba.g_01007
OG0001382	Prae.g_00434	Prba.g_01001
OG0001383	Prae.g_00485	Prba.g_00950
OG0001384	Prae.g_00493	Prba.g_00942
OG0001385	Prae.g_00640	Prba.g_01651
OG0001386	Prae.g_00648	Prba.g_01643
OG0001387	Prae.g_00650	Prba.g_01641
OG0001388	Prae.g_00660	Prba.g_01631
OG0001389	Prae.g_00716	Prba.g_01589
OG0001390	Prae.g_00750	Prba.g_01556
OG0001391	Prae.g_00792	Prba.g_01513
OG0001392	Prae.g_00889	Prba.g_01414
OG0001393	Prae.g_00891	Prba.g_01412
OG0001394	Prae.g_00913	Prba.g_01390
OG0001395	Prae.g_00916	Prba.g_01387
OG0001396	Prae.g_00996	Prba.g_01305
OG0001397	Prae.g_01025	Prba.g_01279
OG0001398	Prae.g_01044	Prba.g_01260
OG0001399	Prae.g_01054	Prba.g_01250
OG0001400	Prae.g_01064	Prba.g_01242
OG0001401	Prae.g_01071	Prba.g_01235
OG0001402	Prae.g_01149	Prba.g_00078
OG0001403	Prae.g_01330	Prba.g_01193
OG0001404	Prae.g_01359	Prba.g_00205
OG0001405	Prae.g_01369	Prba.g_00195
OG0001406	Prae.g_01498	Prba.g_00349
OG0001407	Prae.g_01501	Prba.g_00346
OG0001408	Prae.g_01550	Prba.g_00297
OG0001409	Prae.g_01564	Prba.g_00283
OG0001411	Prae.g_01590	Prba.g_00259
OG0001414	Prae.g_00061	Prba.g_01850
OG0001415	Prae.g_00327	Prba.g_00542
OG0001416	Prae.g_00495	Prba.g_00940
OG0001417	Prae.g_00649	Prba.g_01642
OG0001418	Prae.g_00762	Prba.g_01544
OG0001419	Prae.g_00795	Prba.g_01509
OG0001420	Prae.g_00893	Prba.g_01410
OG0001421	Prae.g_00898	Prba.g_01406
OG0001422	Prae.g_01060	Prba.g_01245
OG0001423	Prae.g_01136	Prba.g_00091
OG0001424	Prae.g_01225	Prba.g_01082
OG0001425	Prae.g_01570	Prba.g_00277
OG0001426	Prae.g_01897	Prba.g_01779
OG0001427	Prae.g_00372	Prba.g_00866
OG0001429	Prae.g_00974	Prba.g_01327
OG0001430	Prae.g_01008	Prba.g_01296
OG0001431	Prae.g_01062	Prba.g_01244
OG0001432	Prae.g_01065	Prba.g_01241
OG0001433	Prae.g_01267	Prba.g_01139
OG0001435	Prae.g_01562	Prba.g_00285
OG0001436	Prae.g_01231	Prba.g_01535
OG0001438	Prae.g_00594	Prba.g_01697
OG0001439	Prae.g_00838	Prba.g_01467
OG0001440	Prae.g_01019	Prba.g_01285
OG0001441	Prae.g_01101	Prba.g_00744
OG0001442	Prae.g_01122	Prba.g_00721, Prba.g_00104
OG0001443	Prae.g_01146	Prba.g_00081
OG0001444	Prae.g_01182	Prba.g_00044
OG0001448	Prae.g_01583	Prba.g_00265
OG0001452	Prae.g_01874	Prba.g_00828
OG0001454	Prae.g_00366	Prba.g_00860
OG0001457	Prae.g_00676	Prba.g_01615
OG0001458	Prae.g_00749	Prba.g_01557
OG0001459	Prae.g_00785	Prba.g_01520
OG0001460	Prae.g_00868	Prba.g_01436
OG0001462	Prae.g_01007	Prba.g_01297
OG0001463	Prae.g_01053	Prba.g_01251
OG0001464	Prae.g_01059	Prba.g_01246
OG0001465	Prae.g_01287	Prba.g_01161
OG0001467	Prae.g_01456	Prba.g_00716
OG0001468	Prae.g_01786	Prba.g_01066
OG0001469	Prae.g_01161	Prba.g_00066
OG0001470	Prae.g_00321	Prba.g_00536
OG0001472	Prae.g_00867	Prba.g_01437
OG0001474	Prae.g_00877	Prba.g_01426
OG0001475	Prae.g_01049	Prba.g_01255
OG0001476	Prae.g_01050	Prba.g_01254
OG0001477	Prae.g_01051	Prba.g_01253
OG0001478	Prae.g_01058	Prba.g_01247
OG0001479	Prae.g_01086	Prba.g_01220
OG0001480	Prae.g_01095	Prba.g_00750
OG0001481	Prae.g_01179	Prba.g_00047
OG0001483	Prae.g_01323	Prba.g_01186
OG0001484	Prae.g_01439	Prba.g_00151
OG0001485	Prae.g_01682	Prba.g_00353
OG0001487	Prae.g_00767	Prba.g_01540
OG0001488	Prae.g_00175	Prba.g_00628
OG0001489	Prae.g_00375	Prba.g_00869
OG0001490	Prae.g_00395	Prba.g_00897
OG0001491	Prae.g_00782	Prba.g_01523
OG0001493	Prae.g_00878	Prba.g_01425
OG0001494	Prae.g_00879	Prba.g_01424
OG0001495	Prae.g_00880	Prba.g_01423
OG0001496	Prae.g_00881	Prba.g_01422
OG0001497	Prae.g_00882	Prba.g_01421
OG0001498	Prae.g_00883	Prba.g_01420
OG0001499	Prae.g_00884	Prba.g_01419
OG0001500	Prae.g_00885	Prba.g_01418
OG0001501	Prae.g_00886	Prba.g_01417
OG0001502	Prae.g_00887	Prba.g_01416
OG0001503	Prae.g_00888	Prba.g_01415
OG0001506	Prae.g_01078	Prba.g_01228
OG0001507	Prae.g_01145	Prba.g_00082
OG0001508	Prae.g_01561	Prba.g_00286
OG0001509	Prae.g_01704	Prba.g_00375
OG0001510	Prae.g_01778	Prba.g_01058
OG0001514	Prae.g_01309	Prba.g_01173
OG0001515	Prae.g_00753	Prba.g_01553
OG0001516	Prae.g_00986	Prba.g_01315
OG0001517	Prae.g_01069	Prba.g_01237
OG0001518	Prae.g_01599	Prba.g_00246
OG0001520	Prae.g_01232	Prba.g_01536
OG0001521	Prae.g_01685	Prba.g_00356
OG0001523	Prae.g_00060	Prba.g_01849
OG0001524	Prae.g_00376	Prba.g_00870
OG0001525	Prae.g_00433	Prba.g_01002
OG0001527	Prae.g_01099	Prba.g_00746
OG0001528	Prae.g_01266	Prba.g_01137
OG0001529	Prae.g_01269	Prba.g_01140
OG0001530	Prae.g_01233	Prba.g_01537
OG0001532	Prae.g_00034	Prba.g_01827
OG0001534	Prae.g_01568	Prba.g_00279
OG0001535	Prae.g_00864	Prba.g_01440
OG0001536	Prae.g_01097	Prba.g_00748
OG0001537	Prae.g_01256	Prba.g_01141, Prba.g_01097
OG0001538	Prae.g_01289	Prba.g_01163
OG0001539	Prae.g_01314	Prba.g_01178
OG0001540	Prae.g_01315	Prba.g_01179
OG0001541	Prae.g_01421	Prba.g_00163
OG0001542	Prae.g_01566	Prba.g_00281
OG0001543	Prae.g_01577	Prba.g_00271
OG0001549	Prae.g_00126	Prba.g_01914
OG0001550	Prae.g_00308	Prba.g_00523
OG0001551	Prae.g_00332	Prba.g_00547
OG0001552	Prae.g_00368	Prba.g_00862
OG0001553	Prae.g_00387	Prba.g_00885
OG0001554	Prae.g_00388	Prba.g_00886
OG0001555	Prae.g_00431	Prba.g_01004
OG0001556	Prae.g_00443	Prba.g_00992
OG0001557	Prae.g_00651	Prba.g_01640
OG0001559	Prae.g_00754	Prba.g_01552
OG0001560	Prae.g_00774	Prba.g_01531
OG0001561	Prae.g_00869	Prba.g_01435
OG0001562	Prae.g_01006	Prba.g_01298
OG0001563	Prae.g_01067	Prba.g_01239
OG0001564	Prae.g_01068	Prba.g_01238
OG0001565	Prae.g_01070	Prba.g_01236
OG0001566	Prae.g_01073	Prba.g_01233
OG0001567	Prae.g_01079	Prba.g_01227
OG0001568	Prae.g_01094	Prba.g_00751
OG0001569	Prae.g_01098	Prba.g_00747
OG0001570	Prae.g_01104	Prba.g_00741
OG0001571	Prae.g_01116	Prba.g_00728
OG0001572	Prae.g_01125	Prba.g_00101
OG0001573	Prae.g_01129	Prba.g_00098
OG0001575	Prae.g_01284	Prba.g_01158
OG0001576	Prae.g_01295	Prba.g_01169
OG0001577	Prae.g_01365	Prba.g_00199
OG0001578	Prae.g_01367	Prba.g_00197
OG0001582	Prae.g_01542	Prba.g_00305
OG0001583	Prae.g_01544	Prba.g_00303
OG0001584	Prae.g_01545	Prba.g_00302
OG0001585	Prae.g_01555	Prba.g_00292
OG0001586	Prae.g_01834	Prba.g_00787
OG0001591	Prae.g_00362	Prba.g_00856
OG0001592	Prae.g_00394	Prba.g_00896
OG0001594	Prae.g_00442	Prba.g_00993
OG0001595	Prae.g_00680	Prba.g_01611
OG0001596	Prae.g_00756	Prba.g_01550
OG0001597	Prae.g_00871	Prba.g_01433
OG0001598	Prae.g_00895	Prba.g_01408
OG0001599	Prae.g_01139	Prba.g_00088
OG0001600	Prae.g_01140	Prba.g_00087
OG0001601	Prae.g_01141	Prba.g_00086
OG0001602	Prae.g_01142	Prba.g_00085
OG0001604	Prae.g_01636	Prba.g_00607
OG0001606	Prae.g_00340	Prba.g_00556
OG0001609	Prae.g_00367	Prba.g_00861
OG0001610	Prae.g_00675	Prba.g_01616
OG0001611	Prae.g_00736	Prba.g_01569
OG0001612	Prae.g_00783	Prba.g_01522
OG0001613	Prae.g_00875	Prba.g_01429
OG0001614	Prae.g_00990	Prba.g_01311
OG0001615	Prae.g_01277	Prba.g_01150
OG0001616	Prae.g_01243	Prba.g_01155
OG0001618	Prae.g_01346	Prba.g_01209
OG0001619	Prae.g_01357	Prba.g_00207
OG0001621	Prae.g_00765	Prba.g_01542
OG0001624	Prae.g_00873	Prba.g_01431
OG0001625	Prae.g_01001	Prba.g_01303
OG0001626	Prae.g_01278	Prba.g_01151
OG0001627	Prae.g_01347	Prba.g_01210
OG0001628	Prae.g_01586	Prba.g_00263
OG0001629	Prae.g_01348	Prba.g_01211
OG0001639	Prae.g_00109	Prba.g_01898
OG0001640	Prae.g_00183	Prba.g_00636
OG0001641	Prae.g_00363	Prba.g_00857
OG0001642	Prae.g_00365	Prba.g_00859
OG0001643	Prae.g_00390	Prba.g_00892
OG0001644	Prae.g_00391	Prba.g_00893
OG0001645	Prae.g_00393	Prba.g_00895
OG0001647	Prae.g_00440	Prba.g_00995
OG0001648	Prae.g_00534	Prba.g_01756
OG0001649	Prae.g_00540	Prba.g_01750
OG0001650	Prae.g_00710	Prba.g_01595
OG0001651	Prae.g_00745	Prba.g_01560
OG0001652	Prae.g_00747	Prba.g_01559
OG0001653	Prae.g_00775	Prba.g_01530
OG0001654	Prae.g_00781	Prba.g_01524
OG0001655	Prae.g_00789	Prba.g_01516
OG0001656	Prae.g_00811	Prba.g_01494
OG0001657	Prae.g_00862	Prba.g_01442
OG0001658	Prae.g_00874	Prba.g_01430
OG0001659	Prae.g_00920	Prba.g_01383
OG0001660	Prae.g_01002	Prba.g_01302
OG0001661	Prae.g_01005	Prba.g_01299
OG0001662	Prae.g_01010	Prba.g_01294
OG0001663	Prae.g_01027	Prba.g_01277
OG0001664	Prae.g_01028	Prba.g_01276
OG0001665	Prae.g_01048	Prba.g_01256
OG0001666	Prae.g_01052	Prba.g_01252
OG0001667	Prae.g_01056	Prba.g_01249
OG0001668	Prae.g_01063	Prba.g_01243
OG0001669	Prae.g_01075	Prba.g_01231
OG0001670	Prae.g_01076	Prba.g_01230
OG0001671	Prae.g_01082	Prba.g_01224
OG0001672	Prae.g_01087	Prba.g_01219
OG0001673	Prae.g_01088	Prba.g_01218
OG0001674	Prae.g_01089	Prba.g_01217
OG0001675	Prae.g_01114	Prba.g_00730
OG0001676	Prae.g_01118	Prba.g_00725
OG0001677	Prae.g_01138	Prba.g_00089
OG0001678	Prae.g_01210	Prba.g_00016
OG0001679	Prae.g_01218	Prba.g_00008
OG0001680	Prae.g_01262	Prba.g_01134
OG0001681	Prae.g_01296	Prba.g_01170
OG0001682	Prae.g_01312	Prba.g_01176
OG0001684	Prae.g_01541	Prba.g_00306
OG0001685	Prae.g_01548	Prba.g_00299
OG0001686	Prae.g_01551	Prba.g_00296
OG0001687	Prae.g_01557	Prba.g_00290
OG0001688	Prae.g_01560	Prba.g_00287
OG0001689	Prae.g_01565	Prba.g_00282
OG0001690	Prae.g_01567	Prba.g_00280
OG0001691	Prae.g_01569	Prba.g_00278
OG0001692	Prae.g_01628	Prba.g_00615
OG0001693	Prae.g_01873	Prba.g_00827
OG0001698	Prae.g_00470	Prba.g_00965
OG0001699	Prae.g_00681	Prba.g_01610
OG0001700	Prae.g_00739	Prba.g_01566
OG0001701	Prae.g_00741	Prba.g_01564
OG0001702	Prae.g_00760	Prba.g_01546
OG0001703	Prae.g_00776	Prba.g_01529
OG0001704	Prae.g_01003	Prba.g_01301
OG0001705	Prae.g_01106	Prba.g_00738
OG0001706	Prae.g_01117	Prba.g_00726
OG0001707	Prae.g_01143	Prba.g_00084
OG0001708	Prae.g_01286	Prba.g_01160
OG0001710	Prae.g_01004	Prba.g_01300
OG0001722	Prae.g_00737	Prba.g_01568
OG0001723	Prae.g_00743	Prba.g_01561
OG0001725	Prae.g_00870	Prba.g_01434
OG0001726	Prae.g_01103	Prba.g_00742
OG0001727	Prae.g_01273	Prba.g_01146
OG0001728	Prae.g_01313	Prba.g_01177
OG0001731	Prae.g_01574	Prba.g_00274
OG0001732	Prae.g_01596	Prba.g_00255
OG0001733	Prae.g_00386	Prba.g_00881
OG0001734	Prae.g_00709	Prba.g_01596
OG0001783	Prae.g_00043	Prba.g_01835
OG0001784	Prae.g_00498	Prba.g_00937
OG0001785	Prae.g_00757	Prba.g_01549
OG0001786	Prae.g_00835	Prba.g_01470
OG0001787	Prae.g_01121	Prba.g_00722
OG0001789	Prae.g_01279	Prba.g_01152
OG0001790	Prae.g_01281	Prba.g_01154
OG0001791	Prae.g_01282	Prba.g_01156
OG0001796	Prae.g_01124	Prba.g_00102
OG0001806	Prae.g_00377	Prba.g_00871
OG0001807	Prae.g_00389	Prba.g_00888
OG0001810	Prae.g_00777	Prba.g_01528
OG0001811	Prae.g_00778	Prba.g_01527
OG0001812	Prae.g_00779	Prba.g_01526
OG0001813	Prae.g_00780	Prba.g_01525
OG0001814	Prae.g_00872	Prba.g_01432
OG0001816	Prae.g_01047	Prba.g_01257
OG0001817	Prae.g_01105	Prba.g_00739
OG0001818	Prae.g_01108	Prba.g_00736
OG0001820	Prae.g_01288	Prba.g_01162
OG0001824	Prae.g_01559	Prba.g_00288
OG0001825	Prae.g_01584	Prba.g_00264
OG0001829	Prae.g_01589	Prba.g_00260
OG0001838	Prae.g_00392	Prba.g_00894
OG0001839	Prae.g_01271	Prba.g_00916
OG0001840	Prae.g_01274	Prba.g_01147
OG0001841	Prae.g_01285	Prba.g_01159
OG0001842	Prae.g_01316	Prba.g_01180
OG0001843	Prae.g_01420	Prba.g_00166
OG0001845	Prae.g_01480	Prba.g_00692
OG0001846	Prae.g_01543	Prba.g_00304
OG0001848	Prae.g_01593	Prba.g_00258
OG0001849	Prae.g_01575	Prba.g_00273
OG0001850	Prae.g_01126	Prba.g_00100
OG0001861	Prae.g_01111	Prba.g_00733
OG0001862	Prae.g_01112	Prba.g_00732
OG0001863	Prae.g_01120	Prba.g_00723
OG0001865	Prae.g_01257	Prba.g_01123
OG0001867	Prae.g_01276	Prba.g_01149
OG0001868	Prae.g_01280	Prba.g_01153
OG0001870	Prae.g_00038	Prba.g_01831
OG0001881	Prae.g_01260	Prba.g_01091
OG0001882	Prae.g_01601	Prba.g_00244
OG0001907	Prae.g_01608	Prba.g_01096
OG0001909	Prae.g_01594	Prba.g_00257
OG0001911	Prae.g_00768	Prba.g_01539
OG0001912	Prae.g_01345	Prba.g_00915
OG0001950	Prae.g_01093	Prba.g_01213
OG0001954	Prae.g_00384	Prba.g_00879
OG0001958	Prae.g_01123	Prba.g_00103
OG0001989	Prae.g_00369	Prba.g_00863
OG0002024	Prae.g_01275	Prba.g_01148
OG0002027	Prae.g_01563	Prba.g_00284
OG0002030	Prae.g_00923	Prba.g_01380
OG0002142	Prae.g_01344	Prba.g_01608
OG0002199	Prae.g_01592	Prba.g_00248
OG0002356	Prae.g_00059	Prba.g_01090
OG0002381	Prae.g_01255	Prba.g_00902
OG0003101	Prae.g_00683	Prba.g_01040
