Orthogroup	Prae	Prax
OG0001156	Prae.g_01798	Prax.g_01377
OG0001157	Prae.g_01799	Prax.g_01378
OG0001158	Prae.g_01801	Prax.g_01380
OG0001159	Prae.g_01802	Prax.g_01381
OG0001160	Prae.g_01803	Prax.g_01382
OG0001161	Prae.g_01804	Prax.g_01383
OG0001162	Prae.g_01805	Prax.g_01384
OG0001163	Prae.g_01806	Prax.g_01385
OG0001164	Prae.g_01807	Prax.g_01386
OG0001165	Prae.g_01808	Prax.g_01387
OG0001166	Prae.g_01809	Prax.g_01388
OG0001167	Prae.g_01810	Prax.g_01389
OG0001168	Prae.g_01811	Prax.g_01390
OG0001169	Prae.g_01812	Prax.g_01391
OG0001170	Prae.g_01813	Prax.g_01392
OG0001171	Prae.g_01814	Prax.g_01393
OG0001172	Prae.g_01816	Prax.g_01395
OG0001173	Prae.g_01818	Prax.g_01397
OG0001174	Prae.g_01819	Prax.g_01398
OG0001175	Prae.g_01820	Prax.g_01399
OG0001176	Prae.g_01821	Prax.g_01400
OG0001177	Prae.g_01823	Prax.g_01402
OG0001178	Prae.g_01826	Prax.g_01405
OG0001179	Prae.g_01827	Prax.g_01406
OG0001180	Prae.g_01828	Prax.g_01407
OG0001181	Prae.g_01829	Prax.g_01408
OG0001182	Prae.g_01830	Prax.g_01409
OG0001183	Prae.g_01831	Prax.g_01410
OG0001184	Prae.g_01833	Prax.g_01412
OG0001185	Prae.g_01836	Prax.g_01415
OG0001186	Prae.g_01837	Prax.g_01416
OG0001187	Prae.g_01838	Prax.g_01418
OG0001188	Prae.g_01839	Prax.g_01419
OG0001189	Prae.g_01840	Prax.g_01420
OG0001190	Prae.g_01841	Prax.g_01421
OG0001191	Prae.g_01842	Prax.g_01422
OG0001192	Prae.g_01843	Prax.g_01423
OG0001193	Prae.g_01844	Prax.g_01424
OG0001194	Prae.g_01845	Prax.g_01425
OG0001195	Prae.g_01846	Prax.g_01426
OG0001196	Prae.g_01847	Prax.g_01427
OG0001197	Prae.g_01848	Prax.g_01428
OG0001198	Prae.g_01849	Prax.g_01429
OG0001199	Prae.g_01850	Prax.g_01430
OG0001200	Prae.g_01851	Prax.g_01431
OG0001201	Prae.g_01852	Prax.g_01432
OG0001202	Prae.g_01853	Prax.g_01433
OG0001203	Prae.g_01855	Prax.g_01435
OG0001204	Prae.g_01857	Prax.g_01437
OG0001205	Prae.g_01858	Prax.g_01438
OG0001206	Prae.g_01859	Prax.g_01439
OG0001207	Prae.g_01860	Prax.g_01440
OG0001208	Prae.g_01861	Prax.g_01441
OG0001209	Prae.g_01862	Prax.g_01442
OG0001210	Prae.g_01863	Prax.g_01443
OG0001211	Prae.g_01864	Prax.g_01444
OG0001212	Prae.g_01865	Prax.g_01445
OG0001213	Prae.g_01866	Prax.g_01446
OG0001214	Prae.g_01868	Prax.g_01448
OG0001215	Prae.g_01869	Prax.g_01449
OG0001216	Prae.g_01870	Prax.g_01450
OG0001217	Prae.g_01871	Prax.g_01451
OG0001218	Prae.g_01872	Prax.g_01452
OG0001219	Prae.g_01875	Prax.g_01454
OG0001220	Prae.g_01876	Prax.g_01455
OG0001221	Prae.g_01879	Prax.g_01458
OG0001222	Prae.g_01880	Prax.g_01459
OG0001223	Prae.g_01881	Prax.g_01460
OG0001224	Prae.g_01882	Prax.g_01461
OG0001225	Prae.g_01883	Prax.g_01462
OG0001226	Prae.g_01884	Prax.g_01463
OG0001227	Prae.g_01885	Prax.g_01464
OG0001228	Prae.g_01886	Prax.g_01465
OG0001229	Prae.g_01887	Prax.g_01466
OG0001230	Prae.g_01888	Prax.g_01467
OG0001231	Prae.g_01889	Prax.g_01468
OG0001232	Prae.g_01890	Prax.g_01469
OG0001233	Prae.g_01891	Prax.g_01470
OG0001234	Prae.g_01892	Prax.g_01471
OG0001235	Prae.g_01893	Prax.g_01472
OG0001236	Prae.g_01895	Prax.g_01474
OG0001237	Prae.g_01896	Prax.g_01475
OG0001238	Prae.g_01898	Prax.g_01477
OG0001239	Prae.g_01899	Prax.g_01478
OG0001240	Prae.g_01900	Prax.g_01479
OG0001241	Prae.g_01902	Prax.g_01481
OG0001242	Prae.g_01903	Prax.g_01482
OG0001243	Prae.g_01904	Prax.g_01483
OG0001244	Prae.g_01905	Prax.g_01484
OG0001245	Prae.g_01906	Prax.g_01485
OG0001246	Prae.g_01907	Prax.g_01486
OG0001247	Prae.g_01908	Prax.g_01487
OG0001248	Prae.g_01909	Prax.g_01488
OG0001249	Prae.g_01910	Prax.g_01489
OG0001250	Prae.g_01911	Prax.g_01490
OG0001251	Prae.g_00092	Prax.g_01126
OG0001252	Prae.g_00138	Prax.g_01080
OG0001253	Prae.g_00153	Prax.g_01068
OG0001254	Prae.g_00282	Prax.g_00894
OG0001255	Prae.g_00334	Prax.g_00840
OG0001256	Prae.g_01291	Prax.g_01930
OG0001256	Prae.g_00398	Prax.g_00776
OG0001257	Prae.g_00456	Prax.g_00720
OG0001258	Prae.g_00472	Prax.g_00703
OG0001259	Prae.g_00564	Prax.g_00049
OG0001260	Prae.g_00751	Prax.g_00429
OG0001261	Prae.g_00840	Prax.g_00338
OG0001262	Prae.g_00856	Prax.g_00322
OG0001263	Prae.g_00876	Prax.g_00301, Prax.g_00501, Prax.g_00530
OG0001264	Prae.g_00907	Prax.g_00560
OG0001265	Prae.g_01016	Prax.g_01180
OG0001266	Prae.g_01066	Prax.g_01229
OG0001267	Prae.g_01147	Prax.g_00184
OG0001268	Prae.g_01160	Prax.g_00197
OG0001269	Prae.g_01351	Prax.g_01880
OG0001270	Prae.g_01499	Prax.g_01688
OG0001271	Prae.g_01510	Prax.g_01677
OG0001272	Prae.g_01552	Prax.g_01635
OG0001273	Prae.g_01553	Prax.g_01634
OG0001274	Prae.g_01558	Prax.g_01629
OG0001275	Prae.g_01576	Prax.g_01613
OG0001277	Prae.g_01597	Prax.g_01591
OG0001278	Prae.g_01615	Prax.g_01567
OG0001279	Prae.g_01619	Prax.g_01563
OG0001280	Prae.g_01622	Prax.g_01560
OG0001281	Prae.g_01689	Prax.g_01265
OG0001282	Prae.g_01714	Prax.g_01290
OG0001283	Prae.g_01797	Prax.g_01376
OG0001284	Prae.g_01825	Prax.g_01404
OG0001285	Prae.g_01856	Prax.g_01436
OG0001286	Prae.g_01901	Prax.g_01480
OG0001288	Prae.g_00411	Prax.g_00763
OG0001290	Prae.g_00030	Prax.g_00283
OG0001291	Prae.g_00071	Prax.g_00642
OG0001292	Prae.g_00074	Prax.g_00645
OG0001293	Prae.g_00076	Prax.g_00647
OG0001294	Prae.g_00093	Prax.g_01125
OG0001295	Prae.g_00119	Prax.g_01099
OG0001296	Prae.g_00125	Prax.g_01093
OG0001297	Prae.g_00202	Prax.g_01019
OG0001298	Prae.g_00246	Prax.g_00932
OG0001299	Prae.g_00255	Prax.g_00923
OG0001300	Prae.g_00373	Prax.g_00800
OG0001301	Prae.g_00611	Prax.g_00096
OG0001302	Prae.g_00755	Prax.g_00425
OG0001303	Prae.g_00759	Prax.g_00420
OG0001304	Prae.g_01031	Prax.g_01195
OG0001305	Prae.g_01036	Prax.g_01200
OG0001306	Prae.g_01074	Prax.g_01237
OG0001307	Prae.g_01083	Prax.g_01247
OG0001308	Prae.g_01107	Prax.g_00138
OG0001309	Prae.g_01109	Prax.g_00140
OG0001310	Prae.g_01119	Prax.g_00151
OG0001311	Prae.g_01191	Prax.g_00228
OG0001312	Prae.g_01352	Prax.g_01879
OG0001313	Prae.g_01556	Prax.g_01631
OG0001314	Prae.g_01646	Prax.g_01536
OG0001315	Prae.g_01680	Prax.g_01501
OG0001316	Prae.g_01793	Prax.g_01372
OG0001318	Prae.g_00141	Prax.g_01077
OG0001319	Prae.g_00241	Prax.g_00980
OG0001320	Prae.g_00441	Prax.g_00734
OG0001321	Prae.g_00761	Prax.g_00418
OG0001322	Prae.g_00787	Prax.g_00392
OG0001323	Prae.g_01057	Prax.g_01221
OG0001324	Prae.g_01091	Prax.g_01255
OG0001325	Prae.g_01113	Prax.g_00144
OG0001326	Prae.g_01290	Prax.g_01931
OG0001327	Prae.g_01292	Prax.g_01929
OG0001328	Prae.g_01334	Prax.g_01894
OG0001329	Prae.g_01388	Prax.g_01843
OG0001330	Prae.g_01549	Prax.g_01638
OG0001331	Prae.g_01620	Prax.g_01562
OG0001332	Prae.g_01669	Prax.g_01512
OG0001333	Prae.g_01762	Prax.g_01342
OG0001334	Prae.g_01817	Prax.g_01396
OG0001335	Prae.g_01854	Prax.g_01434
OG0001336	Prae.g_00128	Prax.g_01090
OG0001337	Prae.g_00118	Prax.g_01100
OG0001338	Prae.g_00147	Prax.g_01074
OG0001339	Prae.g_00206	Prax.g_01015
OG0001340	Prae.g_00251	Prax.g_00927
OG0001341	Prae.g_00264	Prax.g_00914
OG0001342	Prae.g_00281	Prax.g_00895
OG0001343	Prae.g_00339	Prax.g_00834
OG0001344	Prae.g_00378	Prax.g_00796
OG0001345	Prae.g_00408	Prax.g_00766
OG0001346	Prae.g_00446	Prax.g_00730
OG0001347	Prae.g_00460	Prax.g_00716
OG0001348	Prae.g_00478	Prax.g_00697
OG0001349	Prae.g_00483	Prax.g_00692
OG0001350	Prae.g_00488	Prax.g_00687
OG0001351	Prae.g_00551	Prax.g_00037
OG0001352	Prae.g_00656	Prax.g_00960
OG0001353	Prae.g_00677	Prax.g_00939
OG0001354	Prae.g_00790	Prax.g_00389
OG0001355	Prae.g_00846	Prax.g_00332
OG0001356	Prae.g_00890	Prax.g_00544
OG0001357	Prae.g_00992	Prax.g_01157
OG0001358	Prae.g_01015	Prax.g_01179
OG0001359	Prae.g_01134	Prax.g_00165
OG0001360	Prae.g_01135	Prax.g_00166
OG0001361	Prae.g_01213	Prax.g_00250
OG0001362	Prae.g_01265	Prax.g_01957
OG0001364	Prae.g_01529	Prax.g_01658
OG0001365	Prae.g_01684	Prax.g_01260
OG0001366	Prae.g_01660	Prax.g_01522
OG0001367	Prae.g_01703	Prax.g_01279
OG0001368	Prae.g_01824	Prax.g_01403
OG0001369	Prae.g_01017	Prax.g_01181
OG0001371	Prae.g_00067	Prax.g_00638
OG0001372	Prae.g_00068	Prax.g_00639
OG0001373	Prae.g_00075	Prax.g_00646
OG0001374	Prae.g_00087	Prax.g_00658
OG0001375	Prae.g_00135	Prax.g_01083
OG0001376	Prae.g_00237	Prax.g_00984
OG0001377	Prae.g_00259	Prax.g_00919
OG0001378	Prae.g_00275	Prax.g_00903
OG0001379	Prae.g_00361	Prax.g_00811
OG0001380	Prae.g_00399	Prax.g_00775
OG0001382	Prae.g_00434	Prax.g_00741
OG0001383	Prae.g_00485	Prax.g_00690
OG0001384	Prae.g_00493	Prax.g_00682
OG0001385	Prae.g_00640	Prax.g_00976
OG0001386	Prae.g_00648	Prax.g_00968
OG0001387	Prae.g_00650	Prax.g_00966
OG0001388	Prae.g_00660	Prax.g_00956
OG0001389	Prae.g_00716	Prax.g_00480
OG0001390	Prae.g_00750	Prax.g_00430
OG0001391	Prae.g_00792	Prax.g_00387
OG0001392	Prae.g_00889	Prax.g_00543
OG0001393	Prae.g_00891	Prax.g_00545
OG0001394	Prae.g_00913	Prax.g_00566
OG0001395	Prae.g_00916	Prax.g_00569
OG0001396	Prae.g_00996	Prax.g_01161
OG0001397	Prae.g_01025	Prax.g_01189
OG0001398	Prae.g_01044	Prax.g_01208
OG0001399	Prae.g_01054	Prax.g_01218
OG0001400	Prae.g_01064	Prax.g_01227
OG0001401	Prae.g_01071	Prax.g_01234
OG0001402	Prae.g_01149	Prax.g_00186
OG0001403	Prae.g_01330	Prax.g_01898
OG0001404	Prae.g_01359	Prax.g_01872
OG0001405	Prae.g_01369	Prax.g_01862
OG0001406	Prae.g_01498	Prax.g_01689
OG0001407	Prae.g_01501	Prax.g_01686
OG0001408	Prae.g_01550	Prax.g_01637
OG0001409	Prae.g_01564	Prax.g_01624
OG0001410	Prae.g_01578	Prax.g_01610, Prax.g_01611
OG0001411	Prae.g_01590	Prax.g_01599
OG0001414	Prae.g_00061	Prax.g_00633
OG0001415	Prae.g_00327	Prax.g_00847
OG0001416	Prae.g_00495	Prax.g_00680
OG0001417	Prae.g_00649	Prax.g_00967
OG0001418	Prae.g_00762	Prax.g_00417
OG0001419	Prae.g_00795	Prax.g_00383
OG0001420	Prae.g_00893	Prax.g_00547
OG0001421	Prae.g_00898	Prax.g_00551
OG0001422	Prae.g_01060	Prax.g_01224
OG0001423	Prae.g_01136	Prax.g_00167
OG0001425	Prae.g_01570	Prax.g_01618
OG0001426	Prae.g_01897	Prax.g_01476
OG0001427	Prae.g_00372	Prax.g_00801
OG0001429	Prae.g_00974	Prax.g_01139
OG0001430	Prae.g_01008	Prax.g_01172
OG0001431	Prae.g_01062	Prax.g_01225
OG0001432	Prae.g_01065	Prax.g_01228
OG0001433	Prae.g_01267	Prax.g_01954
OG0001435	Prae.g_01562	Prax.g_01625
OG0001436	Prae.g_01231	Prax.g_00527
OG0001438	Prae.g_00594	Prax.g_00079
OG0001439	Prae.g_00838	Prax.g_00341
OG0001440	Prae.g_01019	Prax.g_01183
OG0001441	Prae.g_01101	Prax.g_00131
OG0001442	Prae.g_01122	Prax.g_00154
OG0001443	Prae.g_01146	Prax.g_00183
OG0001444	Prae.g_01182	Prax.g_00219
OG0001454	Prae.g_00366	Prax.g_00806
OG0001457	Prae.g_00676	Prax.g_00940
OG0001458	Prae.g_00749	Prax.g_00431
OG0001459	Prae.g_00785	Prax.g_00394
OG0001460	Prae.g_00868	Prax.g_00310
OG0001462	Prae.g_01007	Prax.g_01171
OG0001463	Prae.g_01053	Prax.g_01217
OG0001464	Prae.g_01059	Prax.g_01223
OG0001466	Prae.g_01299	Prax.g_01921
OG0001467	Prae.g_01456	Prax.g_01736
OG0001468	Prae.g_01786	Prax.g_01365
OG0001469	Prae.g_01161	Prax.g_00198
OG0001470	Prae.g_00321	Prax.g_00855
OG0001472	Prae.g_00867	Prax.g_00311
OG0001474	Prae.g_00877	Prax.g_00531
OG0001475	Prae.g_01049	Prax.g_01213
OG0001476	Prae.g_01050	Prax.g_01214
OG0001477	Prae.g_01051	Prax.g_01215
OG0001478	Prae.g_01058	Prax.g_01222
OG0001479	Prae.g_01086	Prax.g_01250
OG0001480	Prae.g_01095	Prax.g_00125
OG0001481	Prae.g_01179	Prax.g_00216
OG0001483	Prae.g_01323	Prax.g_01905
OG0001484	Prae.g_01439	Prax.g_01822
OG0001485	Prae.g_01682	Prax.g_01258
OG0001487	Prae.g_00767	Prax.g_00412
OG0001488	Prae.g_00175	Prax.g_01046
OG0001489	Prae.g_00375	Prax.g_00798
OG0001490	Prae.g_00395	Prax.g_00778
OG0001491	Prae.g_00782	Prax.g_00397
OG0001493	Prae.g_00878	Prax.g_00532
OG0001494	Prae.g_00879	Prax.g_00533
OG0001495	Prae.g_00880	Prax.g_00534
OG0001496	Prae.g_00881	Prax.g_00535
OG0001497	Prae.g_00882	Prax.g_00536
OG0001498	Prae.g_00883	Prax.g_00537
OG0001499	Prae.g_00884	Prax.g_00538
OG0001500	Prae.g_00885	Prax.g_00539
OG0001501	Prae.g_00886	Prax.g_00540
OG0001502	Prae.g_00887	Prax.g_00541
OG0001503	Prae.g_00888	Prax.g_00542
OG0001505	Prae.g_00999	Prax.g_01163
OG0001506	Prae.g_01078	Prax.g_01242
OG0001507	Prae.g_01145	Prax.g_00182
OG0001508	Prae.g_01561	Prax.g_01626
OG0001509	Prae.g_01704	Prax.g_01280
OG0001510	Prae.g_01778	Prax.g_01357
OG0001514	Prae.g_01309	Prax.g_00493, Prax.g_01918
OG0001515	Prae.g_00753	Prax.g_00427
OG0001516	Prae.g_00986	Prax.g_01151
OG0001517	Prae.g_01069	Prax.g_01232
OG0001518	Prae.g_01599	Prax.g_01588
OG0001520	Prae.g_01232	Prax.g_00526
OG0001521	Prae.g_01685	Prax.g_01261
OG0001523	Prae.g_00060	Prax.g_00632
OG0001524	Prae.g_00376	Prax.g_00797
OG0001525	Prae.g_00433	Prax.g_00742
OG0001526	Prae.g_00896	Prax.g_00549
OG0001527	Prae.g_01099	Prax.g_00129
OG0001528	Prae.g_01266	Prax.g_01956
OG0001529	Prae.g_01269	Prax.g_01952
OG0001530	Prae.g_01233	Prax.g_00525
OG0001532	Prae.g_00034	Prax.g_00279
OG0001534	Prae.g_01568	Prax.g_01620
OG0001536	Prae.g_01097	Prax.g_00127
OG0001537	Prae.g_01256	Prax.g_01951
OG0001538	Prae.g_01289	Prax.g_01932
OG0001539	Prae.g_01314	Prax.g_01913
OG0001540	Prae.g_01315	Prax.g_01912
OG0001542	Prae.g_01566	Prax.g_01622
OG0001543	Prae.g_01577	Prax.g_01612
OG0001549	Prae.g_00126	Prax.g_01092
OG0001550	Prae.g_00308	Prax.g_00868
OG0001551	Prae.g_00332	Prax.g_00842
OG0001552	Prae.g_00368	Prax.g_00804
OG0001553	Prae.g_00387	Prax.g_00786
OG0001554	Prae.g_00388	Prax.g_00785
OG0001555	Prae.g_00431	Prax.g_00744
OG0001556	Prae.g_00443	Prax.g_00732
OG0001557	Prae.g_00651	Prax.g_00965
OG0001558	Prae.g_00744	Prax.g_00435
OG0001559	Prae.g_00754	Prax.g_00426
OG0001560	Prae.g_00774	Prax.g_00405
OG0001561	Prae.g_00869	Prax.g_00309
OG0001562	Prae.g_01006	Prax.g_01170
OG0001563	Prae.g_01067	Prax.g_01230
OG0001564	Prae.g_01068	Prax.g_01231
OG0001565	Prae.g_01070	Prax.g_01233
OG0001566	Prae.g_01073	Prax.g_01236
OG0001567	Prae.g_01079	Prax.g_01243
OG0001568	Prae.g_01094	Prax.g_00124
OG0001569	Prae.g_01098	Prax.g_00128
OG0001570	Prae.g_01104	Prax.g_00134
OG0001571	Prae.g_01116	Prax.g_00147
OG0001572	Prae.g_01125	Prax.g_00157
OG0001573	Prae.g_01129	Prax.g_00160
OG0001575	Prae.g_01284	Prax.g_01935
OG0001576	Prae.g_01295	Prax.g_01926
OG0001577	Prae.g_01365	Prax.g_01866
OG0001578	Prae.g_01367	Prax.g_01864
OG0001582	Prae.g_01542	Prax.g_01645
OG0001583	Prae.g_01544	Prax.g_01643
OG0001584	Prae.g_01545	Prax.g_01642
OG0001585	Prae.g_01555	Prax.g_01632
OG0001586	Prae.g_01834	Prax.g_01413
OG0001587	Prae.g_01228	Prax.g_01569
OG0001590	Prae.g_00294	Prax.g_00882
OG0001591	Prae.g_00362	Prax.g_00810
OG0001592	Prae.g_00394	Prax.g_00779
OG0001594	Prae.g_00442	Prax.g_00733
OG0001595	Prae.g_00680	Prax.g_00936
OG0001596	Prae.g_00756	Prax.g_00424
OG0001597	Prae.g_00871	Prax.g_00307
OG0001598	Prae.g_00895	Prax.g_00548
OG0001599	Prae.g_01139	Prax.g_00176
OG0001600	Prae.g_01140	Prax.g_00177
OG0001601	Prae.g_01141	Prax.g_00178
OG0001602	Prae.g_01142	Prax.g_00179
OG0001604	Prae.g_01636	Prax.g_01546
OG0001605	Prae.g_01708	Prax.g_01284
OG0001606	Prae.g_00340	Prax.g_00833
OG0001609	Prae.g_00367	Prax.g_00805
OG0001610	Prae.g_00675	Prax.g_00941
OG0001611	Prae.g_00736	Prax.g_00443
OG0001612	Prae.g_00783	Prax.g_00396
OG0001613	Prae.g_00875	Prax.g_00303
OG0001614	Prae.g_00990	Prax.g_01155
OG0001615	Prae.g_01277	Prax.g_01943
OG0001616	Prae.g_01243	Prax.g_01939
OG0001619	Prae.g_01357	Prax.g_01874
OG0001621	Prae.g_00765	Prax.g_00414
OG0001624	Prae.g_00873	Prax.g_00305
OG0001625	Prae.g_01001	Prax.g_01166
OG0001626	Prae.g_01278	Prax.g_01942
OG0001627	Prae.g_01347	Prax.g_01585
OG0001628	Prae.g_01586	Prax.g_01602
OG0001639	Prae.g_00109	Prax.g_01109
OG0001640	Prae.g_00183	Prax.g_01038
OG0001641	Prae.g_00363	Prax.g_00809
OG0001642	Prae.g_00365	Prax.g_00807
OG0001643	Prae.g_00390	Prax.g_00783
OG0001644	Prae.g_00391	Prax.g_00782
OG0001645	Prae.g_00393	Prax.g_00780
OG0001647	Prae.g_00440	Prax.g_00735
OG0001648	Prae.g_00534	Prax.g_00020
OG0001649	Prae.g_00540	Prax.g_00026
OG0001650	Prae.g_00710	Prax.g_00486
OG0001651	Prae.g_00745	Prax.g_00434
OG0001652	Prae.g_00747	Prax.g_00433
OG0001653	Prae.g_00775	Prax.g_00404
OG0001654	Prae.g_00781	Prax.g_00398
OG0001655	Prae.g_00789	Prax.g_00390
OG0001656	Prae.g_00811	Prax.g_00368
OG0001657	Prae.g_00862	Prax.g_00316
OG0001658	Prae.g_00874	Prax.g_00304
OG0001659	Prae.g_00920	Prax.g_00573
OG0001660	Prae.g_01002	Prax.g_01167
OG0001661	Prae.g_01005	Prax.g_01169
OG0001662	Prae.g_01010	Prax.g_01174
OG0001663	Prae.g_01027	Prax.g_01191
OG0001664	Prae.g_01028	Prax.g_01192
OG0001665	Prae.g_01048	Prax.g_01212
OG0001666	Prae.g_01052	Prax.g_01216
OG0001667	Prae.g_01056	Prax.g_01220
OG0001668	Prae.g_01063	Prax.g_01226
OG0001669	Prae.g_01075	Prax.g_01238
OG0001670	Prae.g_01076	Prax.g_01239
OG0001671	Prae.g_01082	Prax.g_01246
OG0001672	Prae.g_01087	Prax.g_01251
OG0001673	Prae.g_01088	Prax.g_01252
OG0001674	Prae.g_01089	Prax.g_01253
OG0001675	Prae.g_01114	Prax.g_00145
OG0001676	Prae.g_01118	Prax.g_00150
OG0001677	Prae.g_01138	Prax.g_00175
OG0001678	Prae.g_01210	Prax.g_00247
OG0001679	Prae.g_01218	Prax.g_00255
OG0001680	Prae.g_01262	Prax.g_01962
OG0001681	Prae.g_01296	Prax.g_01925
OG0001682	Prae.g_01312	Prax.g_01915
OG0001684	Prae.g_01541	Prax.g_01646
OG0001685	Prae.g_01548	Prax.g_01639
OG0001686	Prae.g_01551	Prax.g_01636
OG0001687	Prae.g_01557	Prax.g_01630
OG0001688	Prae.g_01560	Prax.g_01627
OG0001689	Prae.g_01565	Prax.g_01623
OG0001690	Prae.g_01567	Prax.g_01621
OG0001691	Prae.g_01569	Prax.g_01619
OG0001692	Prae.g_01628	Prax.g_01554
OG0001693	Prae.g_01873	Prax.g_01453
OG0001698	Prae.g_00470	Prax.g_00705
OG0001700	Prae.g_00739	Prax.g_00440
OG0001701	Prae.g_00741	Prax.g_00438
OG0001702	Prae.g_00760	Prax.g_00419
OG0001703	Prae.g_00776	Prax.g_00403
OG0001705	Prae.g_01106	Prax.g_00137
OG0001706	Prae.g_01117	Prax.g_00149
OG0001707	Prae.g_01143	Prax.g_00180
OG0001708	Prae.g_01286	Prax.g_01933
OG0001709	Prae.g_01238	Prax.g_00517
OG0001710	Prae.g_01004	Prax.g_01168
OG0001722	Prae.g_00737	Prax.g_00442
OG0001723	Prae.g_00743	Prax.g_00436
OG0001725	Prae.g_00870	Prax.g_00308
OG0001726	Prae.g_01103	Prax.g_00133
OG0001727	Prae.g_01273	Prax.g_01947
OG0001728	Prae.g_01313	Prax.g_01914
OG0001731	Prae.g_01574	Prax.g_01615
OG0001732	Prae.g_01596	Prax.g_01593
OG0001733	Prae.g_00386	Prax.g_00789
OG0001734	Prae.g_00709	Prax.g_00487
OG0001783	Prae.g_00043	Prax.g_00272
OG0001784	Prae.g_00498	Prax.g_00677
OG0001785	Prae.g_00757	Prax.g_00423
OG0001786	Prae.g_00835	Prax.g_00344
OG0001787	Prae.g_01121	Prax.g_00153
OG0001789	Prae.g_01279	Prax.g_01941
OG0001790	Prae.g_01281	Prax.g_01940
OG0001791	Prae.g_01282	Prax.g_01938
OG0001796	Prae.g_01124	Prax.g_00156
OG0001807	Prae.g_00389	Prax.g_00784
OG0001808	Prae.g_00400	Prax.g_00774
OG0001809	Prae.g_00763	Prax.g_00416
OG0001810	Prae.g_00777	Prax.g_00402
OG0001811	Prae.g_00778	Prax.g_00401
OG0001812	Prae.g_00779	Prax.g_00400
OG0001813	Prae.g_00780	Prax.g_00399
OG0001814	Prae.g_00872	Prax.g_00306
OG0001816	Prae.g_01047	Prax.g_01211
OG0001817	Prae.g_01105	Prax.g_00136
OG0001818	Prae.g_01108	Prax.g_00139
OG0001821	Prae.g_01298	Prax.g_01922
OG0001824	Prae.g_01559	Prax.g_01628
OG0001825	Prae.g_01584	Prax.g_01603
OG0001838	Prae.g_00392	Prax.g_00781
OG0001840	Prae.g_01274	Prax.g_01946
OG0001841	Prae.g_01285	Prax.g_01934
OG0001842	Prae.g_01316	Prax.g_01911
OG0001845	Prae.g_01480	Prax.g_01707
OG0001846	Prae.g_01543	Prax.g_01644
OG0001848	Prae.g_01593	Prax.g_01596
OG0001849	Prae.g_01575	Prax.g_01614
OG0001850	Prae.g_01126	Prax.g_00158
OG0001859	Prae.g_00261	Prax.g_00917
OG0001861	Prae.g_01111	Prax.g_00142
OG0001862	Prae.g_01112	Prax.g_00143
OG0001863	Prae.g_01120	Prax.g_00152
OG0001865	Prae.g_01257	Prax.g_01966
OG0001867	Prae.g_01276	Prax.g_01944
OG0001870	Prae.g_00038	Prax.g_01967
OG0001882	Prae.g_01601	Prax.g_01586
OG0001907	Prae.g_01608	Prax.g_01968
OG0001909	Prae.g_01594	Prax.g_01584
OG0001911	Prae.g_00768	Prax.g_00411
OG0001913	Prae.g_01237	Prax.g_00518
OG0001957	Prae.g_01230	Prax.g_00528
OG0001958	Prae.g_01123	Prax.g_00155
OG0001983	Prae.g_01000	Prax.g_01164
OG0001991	Prae.g_01234	Prax.g_00524
OG0002024	Prae.g_01275	Prax.g_01945
OG0002034	Prae.g_01244	Prax.g_00455
OG0002052	Prae.g_00773	Prax.g_00406
OG0002122	Prae.g_01268	Prax.g_01953
OG0002123	Prae.g_01437	Prax.g_00628
OG0002140	Prae.g_00998	Prax.g_00498
OG0002142	Prae.g_01344	Prax.g_01883
OG0002174	Prae.g_01261	Prax.g_01788
OG0002179	Prae.g_01595	Prax.g_01594
OG0002181	Prae.g_00401	Prax.g_00773
OG0002185	Prae.g_01240	Prax.g_00515
OG0002188	Prae.g_01229	Prax.g_01570
OG0002245	Prae.g_01591	Prax.g_01597
OG0002248	Prae.g_01248	Prax.g_00450, Prax.g_00449
OG0002249	Prae.g_01242	Prax.g_00513
OG0002356	Prae.g_00059	Prax.g_00268
OG0002554	Prae.g_00114	Prax.g_01104
OG0002556	Prae.g_01239	Prax.g_00516
OG0003108	Prae.g_01246	Prax.g_00451
OG0003110	Prae.g_01433	Prax.g_01786, Prax.g_01787
OG0003452	Prae.g_01241	Prax.g_00514
OG0003456	Prae.g_01259	Prax.g_00521
OG0003459	Prae.g_01587	Prax.g_01601
OG0003991	Prae.g_01055	Prax.g_01219
