Orthogroup	Syaj	Syai
OG0001105	Syaj.g_01046	Syai.g_01304
OG0001106	Syaj.g_00912	Syai.g_01517
OG0001107	Syaj.g_00900	Syai.g_01505
OG0001108	Syaj.g_00870	Syai.g_01496
OG0001109	Syaj.g_00868	Syai.g_01488
OG0001110	Syaj.g_00866	Syai.g_01486
OG0001111	Syaj.g_00864	Syai.g_01484
OG0001112	Syaj.g_00862	Syai.g_01482
OG0001113	Syaj.g_00861	Syai.g_01481
OG0001114	Syaj.g_00860	Syai.g_01480
OG0001115	Syaj.g_00856	Syai.g_01476
OG0001116	Syaj.g_00854	Syai.g_01474
OG0001117	Syaj.g_00853	Syai.g_01473
OG0001118	Syaj.g_00852	Syai.g_01472
OG0001119	Syaj.g_00850	Syai.g_01470
OG0001120	Syaj.g_00846	Syai.g_01466
OG0001121	Syaj.g_00630	Syai.g_01676
OG0001122	Syaj.g_00817	Syai.g_01437
OG0001123	Syaj.g_00810	Syai.g_01430
OG0001124	Syaj.g_00808	Syai.g_01428
OG0001125	Syaj.g_00806	Syai.g_01426
OG0001126	Syaj.g_00413	Syai.g_02021
OG0001127	Syaj.g_00414	Syai.g_02020
OG0001128	Syaj.g_00417	Syai.g_02017
OG0001129	Syaj.g_00419	Syai.g_02015
OG0001130	Syaj.g_00420	Syai.g_02014
OG0001131	Syaj.g_01070	Syai.g_01281
OG0001132	Syaj.g_01166	Syai.g_01620
OG0001133	Syaj.g_01302	Syai.g_01072
OG0001134	Syaj.g_00645	Syai.g_01745
OG0001135	Syaj.g_00647	Syai.g_01742
OG0001136	Syaj.g_00300	Syai.g_02146
OG0001137	Syaj.g_00318	Syai.g_02126
OG0001138	Syaj.g_00620	Syai.g_01763
OG0001139	Syaj.g_00618	Syai.g_01765
OG0001140	Syaj.g_00617	Syai.g_01766
OG0001141	Syaj.g_00616	Syai.g_01767
OG0001142	Syaj.g_00615	Syai.g_01768
OG0001143	Syaj.g_00602	Syai.g_01778
OG0001144	Syaj.g_00588	Syai.g_01788
OG0001145	Syaj.g_00276	Syai.g_02165
OG0001146	Syaj.g_01518	Syai.g_02185
OG0001147	Syaj.g_01438	Syai.g_00869
OG0001148	Syaj.g_00057	Syai.g_00626
OG0001149	Syaj.g_00056	Syai.g_00625
OG0001150	Syaj.g_00055	Syai.g_00624
OG0001151	Syaj.g_00043	Syai.g_00611
OG0001152	Syaj.g_00040	Syai.g_00610
OG0001153	Syaj.g_01425	Syai.g_00903
OG0001154	Syaj.g_01426	Syai.g_00901
OG0001155	Syaj.g_01637	Syai.g_02298
OG0001156	Syaj.g_01640	Syai.g_02301
OG0001157	Syaj.g_01641	Syai.g_02302
OG0001158	Syaj.g_01643	Syai.g_02303
OG0001159	Syaj.g_01644	Syai.g_02304
OG0001160	Syaj.g_01697	Syai.g_02355
OG0001161	Syaj.g_02148	Syai.g_02803
OG0001162	Syaj.g_00979	Syai.g_01374
OG0001163	Syaj.g_01705	Syai.g_02363
OG0001164	Syaj.g_01711	Syai.g_02369
OG0001165	Syaj.g_01716	Syai.g_02374
OG0001166	Syaj.g_01746	Syai.g_02400
OG0001167	Syaj.g_01592	Syai.g_02254
OG0001168	Syaj.g_01594	Syai.g_02256
OG0001169	Syaj.g_01596	Syai.g_02258
OG0001170	Syaj.g_01597	Syai.g_02260
OG0001171	Syaj.g_01607	Syai.g_02270
OG0001172	Syaj.g_02641	Syai.g_00323
OG0001173	Syaj.g_02642	Syai.g_00324
OG0001174	Syaj.g_02650	Syai.g_00332
OG0001175	Syaj.g_02651	Syai.g_00333
OG0001176	Syaj.g_02688	Syai.g_00352
OG0001177	Syaj.g_02685	Syai.g_00350
OG0001178	Syaj.g_01726	Syai.g_02383
OG0001179	Syaj.g_02719	Syai.g_00385
OG0001180	Syaj.g_02744	Syai.g_00410
OG0001181	Syaj.g_02748	Syai.g_00414
OG0001182	Syaj.g_02757	Syai.g_00423
OG0001183	Syaj.g_02762	Syai.g_00429
OG0001184	Syaj.g_02449	Syai.g_00156
OG0001185	Syaj.g_02423	Syai.g_00117
OG0001186	Syaj.g_02339	Syai.g_00084
OG0001187	Syaj.g_02369	Syai.g_00081
OG0001188	Syaj.g_02336	Syai.g_00078
OG0001189	Syaj.g_02318	Syai.g_00061
OG0001190	Syaj.g_02111	Syai.g_02776
OG0001191	Syaj.g_02128	Syai.g_02788
OG0001192	Syaj.g_02138	Syai.g_02793
OG0001193	Syaj.g_02178	Syai.g_02835
OG0001194	Syaj.g_02180	Syai.g_02838
OG0001195	Syaj.g_02181	Syai.g_02839
OG0001196	Syaj.g_02244	Syai.g_02913
OG0001197	Syaj.g_02246	Syai.g_02915
OG0001198	Syaj.g_02259	Syai.g_02930
OG0001199	Syaj.g_01825	Syai.g_02480
OG0001200	Syaj.g_01827	Syai.g_02482
OG0001202	Syaj.g_02032	Syai.g_02674
OG0001203	Syaj.g_02877	Syai.g_00540
OG0001204	Syaj.g_02621	Syai.g_00312
OG0001205	Syaj.g_01545	Syai.g_02212
OG0001206	Syaj.g_01484	Syai.g_00853
OG0001207	Syaj.g_00061	Syai.g_00629
OG0001208	Syaj.g_00074	Syai.g_00640
OG0001209	Syaj.g_00147	Syai.g_00711
OG0001210	Syaj.g_00158	Syai.g_00720
OG0001211	Syaj.g_00184	Syai.g_00735
OG0001212	Syaj.g_00246	Syai.g_00799
OG0001214	Syaj.g_01281	Syai.g_01106
OG0001215	Syaj.g_00492	Syai.g_01958
OG0001216	Syaj.g_00958	Syai.g_01388
OG0001218	Syaj.g_01434	Syai.g_00893
OG0001219	Syaj.g_00782	Syai.g_01561
OG0001220	Syaj.g_00345	Syai.g_02087
OG0001221	Syaj.g_01067	Syai.g_01284
OG0001222	Syaj.g_00911	Syai.g_01516
OG0001223	Syaj.g_00844	Syai.g_01463
OG0001224	Syaj.g_00423	Syai.g_02011
OG0001225	Syaj.g_00425	Syai.g_02009
OG0001227	Syaj.g_02152	Syai.g_02806
OG0001228	Syaj.g_01565	Syai.g_02218
OG0001229	Syaj.g_00451	Syai.g_01986
OG0001231	Syaj.g_02279	Syai.g_00017
OG0001232	Syaj.g_01757	Syai.g_02410
OG0001233	Syaj.g_01598	Syai.g_02261
OG0001234	Syaj.g_02655	Syai.g_00337
OG0001235	Syaj.g_02679	Syai.g_00343
OG0001236	Syaj.g_02453	Syai.g_00159
OG0001237	Syaj.g_02447	Syai.g_00137
OG0001239	Syaj.g_01822	Syai.g_02477
OG0001240	Syaj.g_01871	Syai.g_02527
OG0001242	Syaj.g_01913	Syai.g_02566
OG0001243	Syaj.g_01926	Syai.g_02573
OG0001244	Syaj.g_01960	Syai.g_02605
OG0001246	Syaj.g_00100	Syai.g_00666
OG0001247	Syaj.g_00973	Syai.g_01380
OG0001248	Syaj.g_00978	Syai.g_01377
OG0001250	Syaj.g_00375	Syai.g_02053
OG0001251	Syaj.g_02187	Syai.g_02845
OG0001252	Syaj.g_00416	Syai.g_02018
OG0001254	Syaj.g_00646	Syai.g_01744
OG0001256	Syaj.g_01704	Syai.g_02362
OG0001257	Syaj.g_01342	Syai.g_00848
OG0001258	Syaj.g_01714	Syai.g_02372
OG0001260	Syaj.g_01617	Syai.g_02281
OG0001261	Syaj.g_02728	Syai.g_00394
OG0001262	Syaj.g_02320	Syai.g_00063
OG0001263	Syaj.g_01929	Syai.g_02576
OG0001265	Syaj.g_01911	Syai.g_02563
OG0001266	Syaj.g_02036	Syai.g_02679
OG0001267	Syaj.g_02565	Syai.g_00259
OG0001268	Syaj.g_02811	Syai.g_00492
OG0001270	Syaj.g_01558	Syai.g_02231
OG0001271	Syaj.g_01447	Syai.g_00862
OG0001272	Syaj.g_00078	Syai.g_00644
OG0001273	Syaj.g_01288	Syai.g_01099
OG0001274	Syaj.g_02077	Syai.g_02706
OG0001275	Syaj.g_00827	Syai.g_01447
OG0001276	Syaj.g_00811	Syai.g_01431
OG0001277	Syaj.g_02227	Syai.g_02899
OG0001278	Syaj.g_00575	Syai.g_01799
OG0001279	Syaj.g_01356	Syai.g_00991
OG0001280	Syaj.g_01508	Syai.g_02176
OG0001281	Syaj.g_01519	Syai.g_02186
OG0001282	Syaj.g_00058	Syai.g_00627
OG0001283	Syaj.g_02238	Syai.g_02908
OG0001284	Syaj.g_01688	Syai.g_02338
OG0001285	Syaj.g_01170	Syai.g_02866
OG0001286	Syaj.g_02742	Syai.g_00408
OG0001287	Syaj.g_02415	Syai.g_00109
OG0001289	Syaj.g_01845	Syai.g_02504
OG0001290	Syaj.g_01880	Syai.g_02536
OG0001291	Syaj.g_01939	Syai.g_02587
OG0001292	Syaj.g_02616	Syai.g_00306
OG0001293	Syaj.g_02594	Syai.g_00285
OG0001294	Syaj.g_00722	Syai.g_01242
OG0001295	Syaj.g_00161	Syai.g_00722
OG0001296	Syaj.g_00106	Syai.g_00672
OG0001297	Syaj.g_00110	Syai.g_00676
OG0001298	Syaj.g_00221	Syai.g_00773
OG0001299	Syaj.g_00716	Syai.g_01236
OG0001300	Syaj.g_00479	Syai.g_01982
OG0001301	Syaj.g_00440	Syai.g_01995
OG0001302	Syaj.g_01251	Syai.g_01142
OG0001303	Syaj.g_00784	Syai.g_01559
OG0001304	Syaj.g_00795	Syai.g_01418
OG0001305	Syaj.g_00433	Syai.g_02001
OG0001306	Syaj.g_00285	Syai.g_02160
OG0001307	Syaj.g_02672	Syai.g_01717
OG0001309	Syaj.g_00116	Syai.g_00682
OG0001311	Syaj.g_00809	Syai.g_01429
OG0001312	Syaj.g_00931	Syai.g_01549
OG0001314	Syaj.g_01091	Syai.g_01341
OG0001315	Syaj.g_02760	Syai.g_00427
OG0001316	Syaj.g_01946	Syai.g_02593
OG0001317	Syaj.g_02857	Syai.g_00534
OG0001319	Syaj.g_02576	Syai.g_00270
OG0001321	Syaj.g_01528	Syai.g_02195
OG0001322	Syaj.g_01527	Syai.g_02194
OG0001323	Syaj.g_00119	Syai.g_00685
OG0001324	Syaj.g_00478	Syai.g_01983
OG0001325	Syaj.g_00953	Syai.g_01392
OG0001326	Syaj.g_02196	Syai.g_02856
OG0001327	Syaj.g_00729	Syai.g_01250
OG0001328	Syaj.g_00764	Syai.g_01278
OG0001330	Syaj.g_01501	Syai.g_02167
OG0001332	Syaj.g_01631	Syai.g_02293
OG0001333	Syaj.g_01593	Syai.g_02255
OG0001334	Syaj.g_02770	Syai.g_00438
OG0001335	Syaj.g_02771	Syai.g_00439
OG0001336	Syaj.g_02239	Syai.g_02909
OG0001337	Syaj.g_02795	Syai.g_00434
OG0001337	Syaj.g_02786	Syai.g_00452
OG0001338	Syaj.g_02767	Syai.g_01658
OG0001338	Syaj.g_02790	Syai.g_00456
OG0001339	Syaj.g_01883	Syai.g_02539
OG0001340	Syaj.g_02787	Syai.g_00453
OG0001343	Syaj.g_02184	Syai.g_02842
OG0001344	Syaj.g_00307	Syai.g_02139
OG0001345	Syaj.g_00337	Syai.g_02110
OG0001346	Syaj.g_01512	Syai.g_02180
OG0001347	Syaj.g_02497	Syai.g_02766
OG0001348	Syaj.g_00393	Syai.g_02033
OG0001349	Syaj.g_01763	Syai.g_02417
OG0001350	Syaj.g_02876	Syai.g_00539
OG0001351	Syaj.g_00272	Syai.g_00843
OG0001352	Syaj.g_00136	Syai.g_00700
OG0001353	Syaj.g_00386	Syai.g_02042
OG0001354	Syaj.g_00857	Syai.g_01477
OG0001355	Syaj.g_01244	Syai.g_01698
OG0001357	Syaj.g_00629	Syai.g_00918, Syai.g_01612
OG0001359	Syaj.g_02183	Syai.g_02841
OG0001360	Syaj.g_00340	Syai.g_02107
OG0001361	Syaj.g_00334	Syai.g_02113
OG0001362	Syaj.g_01396	Syai.g_00938
OG0001363	Syaj.g_01398	Syai.g_00936
OG0001364	Syaj.g_02473	Syai.g_00173
OG0001366	Syaj.g_01749	Syai.g_02403
OG0001368	Syaj.g_02622	Syai.g_00313
OG0001370	Syaj.g_01672	Syai.g_02317
OG0001373	Syaj.g_02195	Syai.g_02855
OG0001374	Syaj.g_02203	Syai.g_02863
OG0001375	Syaj.g_02185	Syai.g_02843
OG0001376	Syaj.g_02140	Syai.g_02795
OG0001377	Syaj.g_02139	Syai.g_02794
OG0001378	Syaj.g_01559	Syai.g_02232
OG0001379	Syaj.g_01503	Syai.g_02169
OG0001381	Syaj.g_00405	Syai.g_02819
OG0001381	Syaj.g_02663	Syai.g_01723
OG0001385	Syaj.g_02192	Syai.g_02852
OG0001386	Syaj.g_02193	Syai.g_02853
OG0001387	Syaj.g_02194	Syai.g_02854
OG0001388	Syaj.g_02197	Syai.g_02857
OG0001389	Syaj.g_02198	Syai.g_02858
OG0001390	Syaj.g_02199	Syai.g_02859
OG0001391	Syaj.g_02200	Syai.g_02860
OG0001392	Syaj.g_02201	Syai.g_02861
OG0001393	Syaj.g_02202	Syai.g_02862
OG0001394	Syaj.g_01059	Syai.g_01290
OG0001395	Syaj.g_00935	Syai.g_01410
OG0001396	Syaj.g_02498	Syai.g_02765
OG0001397	Syaj.g_01397	Syai.g_00937
OG0001398	Syaj.g_01116	Syai.g_01587
OG0001400	Syaj.g_00151	Syai.g_02602, Syai.g_01928
OG0001401	Syaj.g_00381	Syai.g_02046, Syai.g_02047
OG0001402	Syaj.g_01304	Syai.g_01070
OG0001404	Syaj.g_01817	Syai.g_02473
OG0001405	Syaj.g_02773	Syai.g_00441
OG0001406	Syaj.g_02141	Syai.g_02796
OG0001407	Syaj.g_00137	Syai.g_00701
OG0001408	Syaj.g_00561	Syai.g_01831
OG0001412	Syaj.g_02496	Syai.g_02767
OG0001413	Syaj.g_01241	Syai.g_01148
OG0001414	Syaj.g_02664	Syai.g_01722
OG0001416	Syaj.g_01516	Syai.g_02183
OG0001417	Syaj.g_00858	Syai.g_01478
OG0001419	Syaj.g_00138	Syai.g_00702
OG0001420	Syaj.g_00131	Syai.g_00697
OG0001421	Syaj.g_01167	Syai.g_01621
OG0001425	Syaj.g_02137	Syai.g_02792
OG0001428	Syaj.g_01993	Syai.g_02637
OG0001430	Syaj.g_02104	Syai.g_02768
OG0001432	Syaj.g_00509	Syai.g_01943
OG0001435	Syaj.g_00736	Syai.g_01256
OG0001436	Syaj.g_02479	Syai.g_00179
OG0001436	Syaj.g_02478	Syai.g_00178
OG0001438	Syaj.g_02550	Syai.g_00244
OG0001439	Syaj.g_02520	Syai.g_00219
OG0001443	Syaj.g_02145	Syai.g_02800
OG0001444	Syaj.g_01865	Syai.g_02521
OG0001446	Syaj.g_00527	Syai.g_00832
OG0001447	Syaj.g_01927	Syai.g_02574
OG0001448	Syaj.g_01813	Syai.g_02808
OG0001449	Syaj.g_02625	Syai.g_00315
OG0001452	Syaj.g_02607	Syai.g_00298
OG0001453	Syaj.g_00838	Syai.g_01455
OG0001454	Syaj.g_01231	Syai.g_01153
OG0001456	Syaj.g_02205	Syai.g_02873
OG0001457	Syaj.g_02206	Syai.g_02874
OG0001458	Syaj.g_02207	Syai.g_02875
OG0001459	Syaj.g_00653	Syai.g_01712
OG0001462	Syaj.g_02304	Syai.g_00045
OG0001465	Syaj.g_00968	Syai.g_01384
OG0001470	Syaj.g_01567	Syai.g_02235
OG0001471	Syaj.g_02526	Syai.g_00224
OG0001473	Syaj.g_01255	Syai.g_01130
OG0001474	Syaj.g_02812	Syai.g_00493
OG0001475	Syaj.g_01569	Syai.g_02237
OG0001477	Syaj.g_00444	Syai.g_01992
OG0001479	Syaj.g_02809	Syai.g_00490
OG0001480	Syaj.g_00343	Syai.g_02088
OG0001482	Syaj.g_00848	Syai.g_01468
OG0001487	Syaj.g_01433	Syai.g_00894
OG0001488	Syaj.g_00324	Syai.g_02121
OG0001489	Syaj.g_02753	Syai.g_00419
OG0001492	Syaj.g_00578	Syai.g_01796
OG0001493	Syaj.g_00569	Syai.g_01820
OG0001494	Syaj.g_01773	Syai.g_02428
OG0001496	Syaj.g_00446	Syai.g_01990
OG0001497	Syaj.g_00445	Syai.g_01991
OG0001498	Syaj.g_02830	Syai.g_00518
OG0001499	Syaj.g_01211	Syai.g_01189
OG0001502	Syaj.g_00351	Syai.g_02079
OG0001504	Syaj.g_00652	Syai.g_01713
OG0001508	Syaj.g_01566	Syai.g_02234
OG0001510	Syaj.g_02410	Syai.g_00105
OG0001511	Syaj.g_01896	Syai.g_02549
OG0001512	Syaj.g_02878	Syai.g_00541
OG0001513	Syaj.g_02448	Syai.g_00138
OG0001514	Syaj.g_00447	Syai.g_01989
OG0001515	Syaj.g_00483	Syai.g_01978
OG0001516	Syaj.g_00713	Syai.g_01233
OG0001517	Syaj.g_02806	Syai.g_00487
OG0001518	Syaj.g_02132	Syai.g_02791
OG0001519	Syaj.g_02147	Syai.g_02802
OG0001520	Syaj.g_00206	Syai.g_00757
OG0001527	Syaj.g_00198	Syai.g_00749
OG0001528	Syaj.g_01568	Syai.g_02236
OG0001529	Syaj.g_02311	Syai.g_00054
OG0001530	Syaj.g_01894	Syai.g_02547
OG0001531	Syaj.g_02879	Syai.g_00542
OG0001532	Syaj.g_00619	Syai.g_01764
OG0001533	Syaj.g_01487	Syai.g_00849
OG0001534	Syaj.g_00794	Syai.g_01417
OG0001535	Syaj.g_00813	Syai.g_01433
OG0001536	Syaj.g_00903	Syai.g_01508
OG0001537	Syaj.g_01066	Syai.g_01285
OG0001538	Syaj.g_01018	Syai.g_01326
OG0001539	Syaj.g_00731	Syai.g_01252
OG0001540	Syaj.g_01931	Syai.g_02578
OG0001541	Syaj.g_02002	Syai.g_02646
OG0001542	Syaj.g_02011	Syai.g_02655
OG0001543	Syaj.g_02057	Syai.g_02692
OG0001544	Syaj.g_02146	Syai.g_02801
OG0001545	Syaj.g_02226	Syai.g_02898
OG0001546	Syaj.g_00124	Syai.g_00690
OG0001547	Syaj.g_01106	Syai.g_01580
OG0001548	Syaj.g_01222	Syai.g_01157
OG0001551	Syaj.g_00395	Syai.g_02028
OG0001554	Syaj.g_02109	Syai.g_02774
OG0001556	Syaj.g_00636	Syai.g_01757
OG0001557	Syaj.g_01058	Syai.g_01291
OG0001558	Syaj.g_02282	Syai.g_00020, Syai.g_00021
OG0001559	Syaj.g_01893	Syai.g_02546
OG0001560	Syaj.g_01879	Syai.g_02535
OG0001561	Syaj.g_00807	Syai.g_01427
OG0001562	Syaj.g_00821	Syai.g_01441
OG0001563	Syaj.g_02737	Syai.g_00403
OG0001564	Syaj.g_00657	Syai.g_02869
OG0001567	Syaj.g_01108	Syai.g_01581
OG0001568	Syaj.g_01104	Syai.g_01578
OG0001572	Syaj.g_00522	Syai.g_00564
OG0001573	Syaj.g_02533	Syai.g_02762
OG0001574	Syaj.g_00196	Syai.g_00747
OG0001575	Syaj.g_00201	Syai.g_00752
OG0001576	Syaj.g_00266	Syai.g_00817
OG0001577	Syaj.g_00298	Syai.g_02148
OG0001579	Syaj.g_02777	Syai.g_00447
OG0001580	Syaj.g_02100	Syai.g_02758
OG0001582	Syaj.g_01215	Syai.g_01500
OG0001585	Syaj.g_01778	Syai.g_01635
OG0001586	Syaj.g_01769	Syai.g_02424
OG0001588	Syaj.g_02467	Syai.g_00170
OG0001589	Syaj.g_01600	Syai.g_02263
OG0001590	Syaj.g_01289	Syai.g_01098
OG0001592	Syaj.g_02101	Syai.g_02760
OG0001593	Syaj.g_02863	Syai.g_01846
OG0001593	Syaj.g_00545	Syai.g_01909, Syai.g_01907, Syai.g_02100
OG0001594	Syaj.g_00701, Syaj.g_01360	Syai.g_00987
OG0001594	Syaj.g_02118	Syai.g_02783
OG0001602	Syaj.g_00969	Syai.g_01383
OG0001614	Syaj.g_02425	Syai.g_00119
OG0001615	Syaj.g_00166	Syai.g_00727
OG0001616	Syaj.g_00642	Syai.g_01751
OG0001617	Syaj.g_00475	Syai.g_01985
OG0001618	Syaj.g_00947	Syai.g_01399
OG0001619	Syaj.g_00914	Syai.g_01519
OG0001620	Syaj.g_02818	Syai.g_00499
OG0001621	Syaj.g_02606	Syai.g_00297
OG0001622	Syaj.g_02237	Syai.g_02907
OG0001623	Syaj.g_02791	Syai.g_00457
OG0001624	Syaj.g_02153	Syai.g_02807
OG0001625	Syaj.g_02600	Syai.g_00291
OG0001633	Syaj.g_01347	Syai.g_00995
OG0001634	Syaj.g_00719	Syai.g_01239
OG0001635	Syaj.g_02390	Syai.g_00091
OG0001637	Syaj.g_01611	Syai.g_02274
OG0001638	Syaj.g_01733	Syai.g_02390
OG0001639	Syaj.g_01636	Syai.g_02297
OG0001640	Syaj.g_00411	Syai.g_02022
OG0001641	Syaj.g_00840	Syai.g_01457
OG0001642	Syaj.g_00347	Syai.g_02085
OG0001643	Syaj.g_01278	Syai.g_01109
OG0001644	Syaj.g_00941	Syai.g_01406
OG0001645	Syaj.g_01809	Syai.g_01682
OG0001646	Syaj.g_01804	Syai.g_01887, Syai.g_01688
OG0001646	Syaj.g_00519	Syai.g_00584, Syai.g_01940
OG0001647	Syaj.g_02574	Syai.g_00268
OG0001652	Syaj.g_02280	Syai.g_00018
OG0001653	Syaj.g_01868	Syai.g_02524
OG0001654	Syaj.g_01634	Syai.g_02295
OG0001655	Syaj.g_01238	Syai.g_01926, Syai.g_02094
OG0001656	Syaj.g_02776	Syai.g_00445
OG0001657	Syaj.g_01976	Syai.g_02619
OG0001658	Syaj.g_02110	Syai.g_02775
OG0001659	Syaj.g_00634	Syai.g_01759
OG0001660	Syaj.g_01902	Syai.g_00509
OG0001660	Syaj.g_01902	Syai.g_02554
OG0001672	Syaj.g_01833	Syai.g_02488, Syai.g_02489
OG0001673	Syaj.g_02855	Syai.g_00532
OG0001675	Syaj.g_00823	Syai.g_01443
OG0001676	Syaj.g_02779	Syai.g_00444
OG0001677	Syaj.g_02763	Syai.g_00430
OG0001677	Syaj.g_00624	Syai.g_01762
OG0001678	Syaj.g_02640	Syai.g_00322
OG0001679	Syaj.g_00205	Syai.g_00756
OG0001680	Syaj.g_00320	Syai.g_02124
OG0001681	Syaj.g_02893	Syai.g_00902
OG0001682	Syaj.g_01232	Syai.g_01152
OG0001682	Syaj.g_00949	Syai.g_01396
OG0001691	Syaj.g_01312	Syai.g_01064
OG0001692	Syaj.g_01374	Syai.g_00959
OG0001694	Syaj.g_02563	Syai.g_00257
OG0001695	Syaj.g_02223	Syai.g_02894
OG0001700	Syaj.g_01115	Syai.g_01204
OG0001702	Syaj.g_01851, Syaj.g_01857	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syaj.g_00062	Syai.g_00630
OG0001713	Syaj.g_00314	Syai.g_02130
OG0001715	Syaj.g_01213	Syai.g_01166
OG0001716	Syaj.g_00350	Syai.g_02081, Syai.g_02082
OG0001717	Syaj.g_01988	Syai.g_02632
OG0001729	Syaj.g_02885	Syai.g_00545
OG0001730	Syaj.g_02887	Syai.g_00552
OG0001731	Syaj.g_01663	Syai.g_02315
OG0001732	Syaj.g_00595	Syai.g_01781
OG0001733	Syaj.g_00726	Syai.g_01247
OG0001735	Syaj.g_00704	Syai.g_01226
OG0001737	Syaj.g_02544	Syai.g_00238
OG0001738	Syaj.g_02505	Syai.g_00204
OG0001739	Syaj.g_02222	Syai.g_02892
OG0001740	Syaj.g_02224	Syai.g_02896
OG0001747	Syaj.g_01958	Syai.g_02600
OG0001749	Syaj.g_02489	Syai.g_00148, Syai.g_00188
OG0001750	Syaj.g_01866	Syai.g_02522
OG0001751	Syaj.g_02854	Syai.g_00531, Syai.g_01577
OG0001752	Syaj.g_01621	Syai.g_02283
OG0001753	Syaj.g_01614	Syai.g_02277
OG0001754	Syaj.g_01613	Syai.g_02276
OG0001755	Syaj.g_00115	Syai.g_00681
OG0001756	Syaj.g_02144	Syai.g_02799
OG0001758	Syaj.g_00665	Syai.g_01708
OG0001759	Syaj.g_01196	Syai.g_01659, Syai.g_01660
OG0001761	Syaj.g_01328	Syai.g_01050
OG0001762	Syaj.g_00833	Syai.g_01450
OG0001763	Syaj.g_00845	Syai.g_01464, Syai.g_01465
OG0001764	Syaj.g_00767	Syai.g_01572
OG0001765	Syaj.g_00664	Syai.g_01711
OG0001765	Syaj.g_00030	Syai.g_01026
OG0001766	Syaj.g_02532	Syai.g_00228
OG0001767	Syaj.g_02480	Syai.g_00180
OG0001768	Syaj.g_02018	Syai.g_02661
OG0001769	Syaj.g_01264	Syai.g_01123
OG0001771	Syaj.g_00669	Syai.g_01697
OG0001783	Syaj.g_02420	Syai.g_00114
OG0001784	Syaj.g_01859	Syai.g_02513
OG0001785	Syaj.g_01612	Syai.g_02275
OG0001786	Syaj.g_01690	Syai.g_02340
OG0001787	Syaj.g_00143	Syai.g_00706
OG0001788	Syaj.g_00146	Syai.g_00710, Syai.g_00709
OG0001789	Syaj.g_01510	Syai.g_02178
OG0001790	Syaj.g_00292	Syai.g_02153
OG0001791	Syaj.g_00315	Syai.g_02129
OG0001792	Syaj.g_00587	Syai.g_01789
OG0001794	Syaj.g_00797	Syai.g_01420
OG0001796	Syaj.g_00819	Syai.g_01439
OG0001797	Syaj.g_00922	Syai.g_01541
OG0001798	Syaj.g_01301	Syai.g_01073
OG0001799	Syaj.g_01267	Syai.g_01120
OG0001800	Syaj.g_01357	Syai.g_00990
OG0001801	Syaj.g_00471, Syaj.g_01364	Syai.g_00982
OG0001803	Syaj.g_01549	Syai.g_02216
OG0001804	Syaj.g_02831	Syai.g_00519
OG0001805	Syaj.g_02611	Syai.g_00302
OG0001806	Syaj.g_02575	Syai.g_00269
OG0001807	Syaj.g_02477	Syai.g_00177
OG0001808	Syaj.g_02463	Syai.g_00167
OG0001810	Syaj.g_01944	Syai.g_02591
OG0001811	Syaj.g_02009	Syai.g_02652
OG0001812	Syaj.g_02102	Syai.g_02761
OG0001813	Syaj.g_02164	Syai.g_02824
OG0001814	Syaj.g_02247	Syai.g_02917, Syai.g_02916
OG0001815	Syaj.g_02257	Syai.g_02928
OG0001816	Syaj.g_00728	Syai.g_01249
OG0001817	Syaj.g_01219	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489
OG0001835	Syaj.g_01801	Syai.g_00585, Syai.g_01690
OG0001838	Syaj.g_02270	Syai.g_00008
OG0001839	Syaj.g_02299	Syai.g_00039
OG0001840	Syaj.g_02317	Syai.g_00060
OG0001841	Syaj.g_02325	Syai.g_00068
OG0001842	Syaj.g_01627	Syai.g_02289
OG0001843	Syaj.g_02426	Syai.g_00120
OG0001844	Syaj.g_02427	Syai.g_00121
OG0001845	Syaj.g_02428	Syai.g_00122
OG0001846	Syaj.g_01914	Syai.g_02567
OG0001847	Syaj.g_01912	Syai.g_02564, Syai.g_02565
OG0001848	Syaj.g_01908	Syai.g_02560
OG0001849	Syaj.g_01844	Syai.g_02503
OG0001850	Syaj.g_01834	Syai.g_02491
OG0001851	Syaj.g_01829	Syai.g_02484
OG0001852	Syaj.g_01828	Syai.g_02483
OG0001853	Syaj.g_01821	Syai.g_02476
OG0001854	Syaj.g_02874	Syai.g_00536
OG0001856	Syaj.g_01696	Syai.g_02354
OG0001857	Syaj.g_01693	Syai.g_02351
OG0001858	Syaj.g_01651	Syai.g_02309
OG0001859	Syaj.g_00050	Syai.g_00618
OG0001860	Syaj.g_00064	Syai.g_00632
OG0001861	Syaj.g_00079	Syai.g_00645
OG0001862	Syaj.g_00090	Syai.g_00656
OG0001863	Syaj.g_00095	Syai.g_00661
OG0001864	Syaj.g_00156	Syai.g_00718
OG0001865	Syaj.g_00233	Syai.g_00785
OG0001866	Syaj.g_00262	Syai.g_00813
OG0001867	Syaj.g_01332	Syai.g_01048
OG0001868	Syaj.g_01515	Syai.g_02182
OG0001869	Syaj.g_00297	Syai.g_02149
OG0001870	Syaj.g_00305	Syai.g_02141
OG0001871	Syaj.g_00310	Syai.g_02136
OG0001872	Syaj.g_00580	Syai.g_01795
