Orthogroup	Syaj	Syar
OG0001113	Syaj.g_00861	Syar.g_02522
OG0001114	Syaj.g_00860	Syar.g_02521
OG0001115	Syaj.g_00856	Syar.g_02519
OG0001116	Syaj.g_00854	Syar.g_02517
OG0001117	Syaj.g_00853	Syar.g_02516
OG0001118	Syaj.g_00852	Syar.g_02515
OG0001119	Syaj.g_00850	Syar.g_02513
OG0001120	Syaj.g_00846	Syar.g_02507
OG0001122	Syaj.g_00817	Syar.g_01803
OG0001123	Syaj.g_00810	Syar.g_01796
OG0001124	Syaj.g_00808	Syar.g_01793
OG0001125	Syaj.g_00806	Syar.g_01791
OG0001126	Syaj.g_00413	Syar.g_01375
OG0001127	Syaj.g_00414	Syar.g_01374
OG0001128	Syaj.g_00417	Syar.g_01371
OG0001129	Syaj.g_00419	Syar.g_01369
OG0001130	Syaj.g_00420	Syar.g_01368
OG0001131	Syaj.g_01070	Syar.g_02448
OG0001132	Syaj.g_01166	Syar.g_00684
OG0001133	Syaj.g_01302	Syar.g_02249
OG0001134	Syaj.g_00645	Syar.g_02235
OG0001136	Syaj.g_00300	Syar.g_01536
OG0001137	Syaj.g_00318	Syar.g_01944
OG0001138	Syaj.g_00620	Syar.g_01977
OG0001139	Syaj.g_00618	Syar.g_01980
OG0001140	Syaj.g_00617	Syar.g_01981
OG0001141	Syaj.g_00616	Syar.g_01982
OG0001142	Syaj.g_00615	Syar.g_01983
OG0001143	Syaj.g_00602	Syar.g_01698
OG0001144	Syaj.g_00588	Syar.g_01707
OG0001145	Syaj.g_00276	Syar.g_02769
OG0001146	Syaj.g_01518	Syar.g_02782
OG0001147	Syaj.g_01438	Syar.g_01276
OG0001148	Syaj.g_00057	Syar.g_01459
OG0001149	Syaj.g_00056	Syar.g_01458
OG0001150	Syaj.g_00055	Syar.g_01457
OG0001151	Syaj.g_00043	Syar.g_01238
OG0001152	Syaj.g_00040	Syar.g_01237
OG0001153	Syaj.g_01425	Syar.g_01398
OG0001154	Syaj.g_01426	Syar.g_01397
OG0001155	Syaj.g_01637	Syar.g_01211
OG0001156	Syaj.g_01640	Syar.g_01185
OG0001157	Syaj.g_01641	Syar.g_01184
OG0001158	Syaj.g_01643	Syar.g_01183
OG0001159	Syaj.g_01644	Syar.g_01182
OG0001160	Syaj.g_01697	Syar.g_02908
OG0001161	Syaj.g_02148	Syar.g_00382
OG0001162	Syaj.g_00979	Syar.g_03081
OG0001163	Syaj.g_01705	Syar.g_02917
OG0001164	Syaj.g_01711	Syar.g_02922
OG0001165	Syaj.g_01716	Syar.g_02927
OG0001166	Syaj.g_01746	Syar.g_02959
OG0001167	Syaj.g_01592	Syar.g_02982
OG0001168	Syaj.g_01594	Syar.g_02983
OG0001169	Syaj.g_01596	Syar.g_02985
OG0001170	Syaj.g_01597	Syar.g_02987
OG0001171	Syaj.g_01607	Syar.g_02999
OG0001172	Syaj.g_02641	Syar.g_00143
OG0001173	Syaj.g_02642	Syar.g_00142
OG0001174	Syaj.g_02650	Syar.g_00134
OG0001175	Syaj.g_02651	Syar.g_00133
OG0001176	Syaj.g_02688	Syar.g_01025
OG0001177	Syaj.g_02685	Syar.g_01023
OG0001178	Syaj.g_01726	Syar.g_02943
OG0001179	Syaj.g_02719	Syar.g_01055
OG0001181	Syaj.g_02748	Syar.g_01082
OG0001182	Syaj.g_02757	Syar.g_01090
OG0001183	Syaj.g_02762	Syar.g_01096
OG0001184	Syaj.g_02449	Syar.g_00653
OG0001185	Syaj.g_02423	Syar.g_00614
OG0001186	Syaj.g_02339	Syar.g_00562
OG0001187	Syaj.g_02369	Syar.g_00548
OG0001188	Syaj.g_02336	Syar.g_00546
OG0001189	Syaj.g_02318	Syar.g_00525
OG0001190	Syaj.g_02111	Syar.g_00330
OG0001191	Syaj.g_02128	Syar.g_00349
OG0001192	Syaj.g_02138	Syar.g_00356
OG0001193	Syaj.g_02178	Syar.g_00711
OG0001194	Syaj.g_02180	Syar.g_00622
OG0001195	Syaj.g_02181	Syar.g_00623
OG0001196	Syaj.g_02244	Syar.g_00453
OG0001197	Syaj.g_02246	Syar.g_00455
OG0001198	Syaj.g_02259	Syar.g_00467
OG0001199	Syaj.g_01825	Syar.g_03045
OG0001200	Syaj.g_01827	Syar.g_03047
OG0001201	Syaj.g_01888	Syar.g_03120
OG0001202	Syaj.g_02032	Syar.g_00991
OG0001203	Syaj.g_02877	Syar.g_03021
OG0001204	Syaj.g_02621	Syar.g_00154
OG0001205	Syaj.g_01545	Syar.g_02869
OG0001207	Syaj.g_00061	Syar.g_01462
OG0001208	Syaj.g_00074	Syar.g_01471
OG0001211	Syaj.g_00184	Syar.g_02323
OG0001212	Syaj.g_00246	Syar.g_02027
OG0001214	Syaj.g_01281	Syar.g_02420
OG0001215	Syaj.g_00492	Syar.g_00965
OG0001216	Syaj.g_00958	Syar.g_01909
OG0001218	Syaj.g_01434	Syar.g_01388
OG0001219	Syaj.g_00782	Syar.g_02585
OG0001222	Syaj.g_00911	Syar.g_02552
OG0001223	Syaj.g_00844	Syar.g_02505
OG0001224	Syaj.g_00423	Syar.g_01361
OG0001225	Syaj.g_00425	Syar.g_01929
OG0001227	Syaj.g_02152	Syar.g_02213
OG0001231	Syaj.g_02279	Syar.g_00485
OG0001232	Syaj.g_01757	Syar.g_02968
OG0001233	Syaj.g_01598	Syar.g_02988
OG0001235	Syaj.g_02679	Syar.g_01019
OG0001236	Syaj.g_02453	Syar.g_00657
OG0001237	Syaj.g_02447	Syar.g_00652
OG0001239	Syaj.g_01822	Syar.g_03043
OG0001240	Syaj.g_01871	Syar.g_03101
OG0001242	Syaj.g_01913	Syar.g_00043
OG0001243	Syaj.g_01926	Syar.g_00051
OG0001244	Syaj.g_01960	Syar.g_00075
OG0001246	Syaj.g_00100	Syar.g_01910
OG0001247	Syaj.g_00973	Syar.g_02024
OG0001248	Syaj.g_00978	Syar.g_02059
OG0001250	Syaj.g_00375	Syar.g_01819, Syar.g_03240
OG0001251	Syaj.g_02187	Syar.g_02575
OG0001252	Syaj.g_00416	Syar.g_01372
OG0001253	Syaj.g_01165	Syar.g_02015
OG0001254	Syaj.g_00646	Syar.g_02233
OG0001256	Syaj.g_01704	Syar.g_02915
OG0001257	Syaj.g_01342	Syar.g_00807
OG0001258	Syaj.g_01714	Syar.g_02925
OG0001260	Syaj.g_01617	Syar.g_03007
OG0001262	Syaj.g_02320	Syar.g_00527
OG0001263	Syaj.g_01929	Syar.g_00054
OG0001265	Syaj.g_01911	Syar.g_00041
OG0001266	Syaj.g_02036	Syar.g_00987
OG0001267	Syaj.g_02565	Syar.g_00225
OG0001268	Syaj.g_02811	Syar.g_01124
OG0001270	Syaj.g_01558	Syar.g_01175
OG0001271	Syaj.g_01447	Syar.g_01270
OG0001272	Syaj.g_00078	Syar.g_01475
OG0001273	Syaj.g_01288	Syar.g_02413
OG0001274	Syaj.g_02077	Syar.g_00929
OG0001275	Syaj.g_00827	Syar.g_02490
OG0001276	Syaj.g_00811	Syar.g_01797
OG0001277	Syaj.g_02227	Syar.g_02250
OG0001278	Syaj.g_00575	Syar.g_01720
OG0001279	Syaj.g_01356	Syar.g_02841
OG0001280	Syaj.g_01508	Syar.g_03317
OG0001281	Syaj.g_01519	Syar.g_02783
OG0001282	Syaj.g_00058	Syar.g_01460, Syar.g_01351
OG0001283	Syaj.g_02238	Syar.g_00447
OG0001284	Syaj.g_01688	Syar.g_02900
OG0001285	Syaj.g_01170	Syar.g_02972
OG0001286	Syaj.g_02742	Syar.g_01077
OG0001287	Syaj.g_02415	Syar.g_00606
OG0001288	Syaj.g_02394	Syar.g_00591
OG0001289	Syaj.g_01845	Syar.g_03080
OG0001290	Syaj.g_01880	Syar.g_03111
OG0001291	Syaj.g_01939	Syar.g_00064
OG0001292	Syaj.g_02616	Syar.g_00160
OG0001293	Syaj.g_02594	Syar.g_00198
OG0001294	Syaj.g_00722	Syar.g_01687
OG0001295	Syaj.g_00161	Syar.g_00693
OG0001296	Syaj.g_00106	Syar.g_01506
OG0001297	Syaj.g_00110	Syar.g_01510
OG0001298	Syaj.g_00221	Syar.g_02210
OG0001299	Syaj.g_00716	Syar.g_01915
OG0001303	Syaj.g_00784	Syar.g_02583
OG0001304	Syaj.g_00795	Syar.g_01557
OG0001305	Syaj.g_00433	Syar.g_01937
OG0001306	Syaj.g_00285	Syar.g_01521
OG0001307	Syaj.g_02672	Syar.g_02591
OG0001309	Syaj.g_00116	Syar.g_00360
OG0001310	Syaj.g_01735	Syar.g_02951
OG0001311	Syaj.g_00809	Syar.g_01795
OG0001312	Syaj.g_00931	Syar.g_02569
OG0001315	Syaj.g_02760	Syar.g_01094
OG0001317	Syaj.g_02857	Syar.g_03025
OG0001319	Syaj.g_02576	Syar.g_00215
OG0001325	Syaj.g_00953	Syar.g_01577
OG0001326	Syaj.g_02196	Syar.g_00632
OG0001327	Syaj.g_00729	Syar.g_01674
OG0001329	Syaj.g_00028	Syar.g_02337
OG0001334	Syaj.g_02770	Syar.g_03166
OG0001336	Syaj.g_02239	Syar.g_00448
OG0001337	Syaj.g_02795, Syaj.g_02786	Syar.g_01112
OG0001338	Syaj.g_02780, Syaj.g_02767, Syaj.g_00584, Syaj.g_02790	Syar.g_03232
OG0001339	Syaj.g_01883	Syar.g_03114
OG0001343	Syaj.g_02184	Syar.g_03210
OG0001345	Syaj.g_00337	Syar.g_01958
OG0001346	Syaj.g_01512	Syar.g_02778
OG0001347	Syaj.g_02497	Syar.g_00565
OG0001348	Syaj.g_00393	Syar.g_02259
OG0001349	Syaj.g_01763	Syar.g_02764
OG0001351	Syaj.g_00272	Syar.g_01420
OG0001353	Syaj.g_00386	Syar.g_01809
OG0001354	Syaj.g_00857	Syar.g_02520
OG0001355	Syaj.g_01244	Syar.g_01912
OG0001358	Syaj.g_01309	Syar.g_02262
OG0001359	Syaj.g_02183	Syar.g_03211
OG0001360	Syaj.g_00340	Syar.g_01961
OG0001361	Syaj.g_00334	Syar.g_01955
OG0001364	Syaj.g_02473	Syar.g_00284
OG0001366	Syaj.g_01749	Syar.g_02962
OG0001370	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252	Syar.g_00013
OG0001373	Syaj.g_02195	Syar.g_00631
OG0001374	Syaj.g_02203	Syar.g_00642
OG0001376	Syaj.g_02140	Syar.g_02600
OG0001377	Syaj.g_02139	Syar.g_02599
OG0001378	Syaj.g_01559	Syar.g_01174
OG0001379	Syaj.g_01503	Syar.g_02772
OG0001382	Syaj.g_00685	Syar.g_02834, Syar.g_03204
OG0001383	Syaj.g_02884, Syaj.g_02883, Syaj.g_02882	Syar.g_03016
OG0001385	Syaj.g_02192	Syar.g_00628
OG0001386	Syaj.g_02193	Syar.g_00629
OG0001387	Syaj.g_02194	Syar.g_00630
OG0001388	Syaj.g_02197	Syar.g_00635
OG0001389	Syaj.g_02198	Syar.g_00636
OG0001390	Syaj.g_02199	Syar.g_00637
OG0001391	Syaj.g_02200	Syar.g_00638
OG0001392	Syaj.g_02201	Syar.g_00640
OG0001393	Syaj.g_02202	Syar.g_00641
OG0001394	Syaj.g_01059	Syar.g_02608
OG0001395	Syaj.g_00935	Syar.g_01561
OG0001396	Syaj.g_02498	Syar.g_00566
OG0001396	Syaj.g_02372	Syar.g_02402
OG0001401	Syaj.g_00381	Syar.g_01813
OG0001402	Syaj.g_01304	Syar.g_02252
OG0001403	Syaj.g_02297	Syar.g_00504
OG0001406	Syaj.g_02141	Syar.g_02601
OG0001408	Syaj.g_00561	Syar.g_02042
OG0001412	Syaj.g_02496	Syar.g_00564
OG0001413	Syaj.g_01241	Syar.g_02063
OG0001416	Syaj.g_01516	Syar.g_00433
OG0001417	Syaj.g_00858	Syar.g_01885
OG0001420	Syaj.g_00131	Syar.g_02680
OG0001428	Syaj.g_01993	Syar.g_00108
OG0001430	Syaj.g_02104	Syar.g_03306
OG0001432	Syaj.g_00509	Syar.g_02064, Syar.g_02123
OG0001434	Syaj.g_01054	Syar.g_02613
OG0001435	Syaj.g_00736	Syar.g_01621
OG0001436	Syaj.g_02478	Syar.g_03234
OG0001438	Syaj.g_02550	Syar.g_00240
OG0001439	Syaj.g_02520	Syar.g_00824
OG0001443	Syaj.g_02145	Syar.g_00378
OG0001444	Syaj.g_02403	Syar.g_03093
OG0001444	Syaj.g_01865	Syar.g_03096
OG0001447	Syaj.g_01927	Syar.g_00052
OG0001449	Syaj.g_02625	Syar.g_01897
OG0001452	Syaj.g_02607	Syar.g_00167
OG0001453	Syaj.g_00838	Syar.g_02498
OG0001454	Syaj.g_01231	Syar.g_02065, Syar.g_02122
OG0001456	Syaj.g_02205	Syar.g_00643
OG0001457	Syaj.g_02206	Syar.g_00644
OG0001458	Syaj.g_02207	Syar.g_00645
OG0001459	Syaj.g_00653	Syar.g_00418, Syar.g_02047
OG0001462	Syaj.g_02304	Syar.g_00511
OG0001470	Syaj.g_01567, Syaj.g_02342	Syar.g_02358, Syar.g_02369
OG0001471	Syaj.g_02526	Syar.g_00830
OG0001474	Syaj.g_02812	Syar.g_01125
OG0001475	Syaj.g_01569	Syar.g_02370
OG0001477	Syaj.g_00444	Syar.g_02277
OG0001478	Syaj.g_01470	Syar.g_01259
OG0001478	Syaj.g_01463, Syaj.g_01462	Syar.g_03184
OG0001479	Syaj.g_02809	Syar.g_01122
OG0001480	Syaj.g_00343	Syar.g_02013
OG0001482	Syaj.g_00848	Syar.g_02511
OG0001487	Syaj.g_01433	Syar.g_01389
OG0001488	Syaj.g_00324	Syar.g_01948
OG0001489	Syaj.g_02753	Syar.g_01087
OG0001492	Syaj.g_00578	Syar.g_01717
OG0001493	Syaj.g_00569	Syar.g_01725
OG0001496	Syaj.g_00446	Syar.g_02279
OG0001497	Syaj.g_00445	Syar.g_02278
OG0001498	Syaj.g_02830	Syar.g_03286, Syar.g_01163
OG0001502	Syaj.g_00351	Syar.g_01840
OG0001504	Syaj.g_00652	Syar.g_02046
OG0001505	Syaj.g_02359	Syar.g_02696
OG0001508	Syaj.g_01566	Syar.g_02372
OG0001509	Syaj.g_02499	Syar.g_00570
OG0001510	Syaj.g_02410	Syar.g_00601
OG0001511	Syaj.g_01896	Syar.g_03129
OG0001512	Syaj.g_02878	Syar.g_03020
OG0001513	Syaj.g_02690, Syaj.g_02448	Syar.g_00995
OG0001514	Syaj.g_00447	Syar.g_02280
OG0001515	Syaj.g_00483	Syar.g_02594
OG0001516	Syaj.g_00713	Syar.g_01918
OG0001517	Syaj.g_02806	Syar.g_01119
OG0001518	Syaj.g_02132	Syar.g_00353
OG0001519	Syaj.g_02147	Syar.g_00380, Syar.g_00002
OG0001520	Syaj.g_00206	Syar.g_02053
OG0001525	Syaj.g_02159	Syar.g_01315
OG0001527	Syaj.g_00198	Syar.g_02309
OG0001528	Syaj.g_01568	Syar.g_02371
OG0001529	Syaj.g_02311	Syar.g_00518
OG0001530	Syaj.g_01894	Syar.g_03127
OG0001531	Syaj.g_02879	Syar.g_03019
OG0001532	Syaj.g_00619	Syar.g_01978
OG0001533	Syaj.g_01487	Syar.g_01173
OG0001534	Syaj.g_00794	Syar.g_01558
OG0001535	Syaj.g_00813	Syar.g_01799
OG0001536	Syaj.g_00903	Syar.g_02544
OG0001537	Syaj.g_01066	Syar.g_02602
OG0001538	Syaj.g_01018	Syar.g_02644
OG0001539	Syaj.g_00731	Syar.g_01626
OG0001540	Syaj.g_01931	Syar.g_00056
OG0001541	Syaj.g_02002	Syar.g_00117
OG0001542	Syaj.g_02011	Syar.g_00128
OG0001543	Syaj.g_02057	Syar.g_00949
OG0001544	Syaj.g_02146	Syar.g_00379, Syar.g_00001
OG0001545	Syaj.g_02226	Syar.g_00865
OG0001546	Syaj.g_00124	Syar.g_03276
OG0001547	Syaj.g_01106	Syar.g_01855
OG0001554	Syaj.g_02109	Syar.g_00327
OG0001556	Syaj.g_00636	Syar.g_00177
OG0001557	Syaj.g_01058	Syar.g_02609
OG0001558	Syaj.g_02282	Syar.g_00488
OG0001559	Syaj.g_01893	Syar.g_03126
OG0001560	Syaj.g_01879	Syar.g_03110
OG0001561	Syaj.g_00807	Syar.g_01792
OG0001562	Syaj.g_00821	Syar.g_02484
OG0001563	Syaj.g_02737	Syar.g_01072
OG0001567	Syaj.g_01108	Syar.g_01847
OG0001568	Syaj.g_01104	Syar.g_01866
OG0001570	Syaj.g_01124	Syar.g_02858
OG0001574	Syaj.g_00196	Syar.g_02311
OG0001575	Syaj.g_00201	Syar.g_02306
OG0001576	Syaj.g_00266	Syar.g_02794
OG0001577	Syaj.g_00298	Syar.g_01534
OG0001580	Syaj.g_02100	Syar.g_00895
OG0001590	Syaj.g_01289	Syar.g_02412
OG0001592	Syaj.g_02101	Syar.g_00310
OG0001594	Syaj.g_02118	Syar.g_03217
OG0001614	Syaj.g_02425	Syar.g_00617
OG0001615	Syaj.g_00354	Syar.g_02334
OG0001616	Syaj.g_00642	Syar.g_01964
OG0001617	Syaj.g_00475	Syar.g_01972
OG0001618	Syaj.g_00947	Syar.g_01571
OG0001619	Syaj.g_00914	Syar.g_02556
OG0001620	Syaj.g_02818	Syar.g_01131
OG0001621	Syaj.g_02606	Syar.g_00169
OG0001622	Syaj.g_02237	Syar.g_00446
OG0001623	Syaj.g_02791	Syar.g_01694, Syar.g_01104
OG0001624	Syaj.g_01239	Syar.g_02145
OG0001624	Syaj.g_02153	Syar.g_01312, Syar.g_02156
OG0001625	Syaj.g_02600	Syar.g_00192
OG0001627	Syaj.g_01633	Syar.g_01215
OG0001634	Syaj.g_00719	Syar.g_01691
OG0001636	Syaj.g_02303	Syar.g_00510
OG0001637	Syaj.g_01611	Syar.g_00971, Syar.g_02007
OG0001638	Syaj.g_01733	Syar.g_03132
OG0001639	Syaj.g_01636	Syar.g_01212
OG0001640	Syaj.g_00411	Syar.g_01377
OG0001641	Syaj.g_00840	Syar.g_02500
OG0001642	Syaj.g_00347	Syar.g_01387
OG0001643	Syaj.g_01278	Syar.g_02423
OG0001644	Syaj.g_00941	Syar.g_01876
OG0001645	Syaj.g_01809	Syar.g_00803
OG0001647	Syaj.g_02574	Syar.g_00217
OG0001652	Syaj.g_02280	Syar.g_00486
OG0001653	Syaj.g_01868	Syar.g_03099
OG0001654	Syaj.g_01634	Syar.g_01214
OG0001657	Syaj.g_01976	Syar.g_00089
OG0001658	Syaj.g_02110	Syar.g_00329
OG0001659	Syaj.g_00634	Syar.g_01973
OG0001660	Syaj.g_01902	Syar.g_00029, Syar.g_01150, Syar.g_01155
OG0001671	Syaj.g_02062	Syar.g_00943
OG0001672	Syaj.g_01833	Syar.g_03053
OG0001673	Syaj.g_02855	Syar.g_03028
OG0001675	Syaj.g_00823	Syar.g_02486
OG0001677	Syaj.g_02763, Syaj.g_00624	Syar.g_01097
OG0001678	Syaj.g_02640	Syar.g_00144
OG0001679	Syaj.g_00205	Syar.g_00032
OG0001680	Syaj.g_00320	Syar.g_02953
OG0001682	Syaj.g_01232, Syaj.g_00949	Syar.g_01573
OG0001692	Syaj.g_01374	Syar.g_02812
OG0001694	Syaj.g_02563	Syar.g_00227
OG0001695	Syaj.g_02223	Syar.g_00864
OG0001702	Syaj.g_01851, Syaj.g_01857	Syar.g_03087
OG0001703	Syaj.g_00062	Syar.g_01463
OG0001713	Syaj.g_00314	Syar.g_02147
OG0001714	Syaj.g_02382	Syar.g_00576
OG0001715	Syaj.g_01213	Syar.g_00804
OG0001716	Syaj.g_00350	Syar.g_01642, Syar.g_00805
OG0001717	Syaj.g_01988	Syar.g_00103
OG0001729	Syaj.g_02885	Syar.g_03015
OG0001730	Syaj.g_02887	Syar.g_00837, Syar.g_00806
OG0001731	Syaj.g_01663	Syar.g_02884
OG0001732	Syaj.g_00595	Syar.g_00464, Syar.g_01702
OG0001733	Syaj.g_00726	Syar.g_00179
OG0001734	Syaj.g_00349	Syar.g_00188
OG0001735	Syaj.g_00704	Syar.g_02469
OG0001737	Syaj.g_02544	Syar.g_00855
OG0001738	Syaj.g_02505	Syar.g_00717
OG0001739	Syaj.g_02222	Syar.g_00862
OG0001748	Syaj.g_02064	Syar.g_00941
OG0001749	Syaj.g_02489	Syar.g_00264
OG0001750	Syaj.g_01866	Syar.g_03097, Syar.g_01648
OG0001751	Syaj.g_02854	Syar.g_03029
OG0001752	Syaj.g_01621	Syar.g_03009, Syar.g_03214
OG0001754	Syaj.g_01613	Syar.g_00973
OG0001755	Syaj.g_00115	Syar.g_01515
OG0001756	Syaj.g_02144	Syar.g_00840, Syar.g_01320
OG0001761	Syaj.g_01328	Syar.g_01703, Syar.g_00182
OG0001762	Syaj.g_00833	Syar.g_02493
OG0001763	Syaj.g_00845	Syar.g_02506
OG0001764	Syaj.g_00767	Syar.g_01870
OG0001766	Syaj.g_02532	Syar.g_00902
OG0001767	Syaj.g_02480	Syar.g_02733
OG0001768	Syaj.g_02018	Syar.g_02918
OG0001769	Syaj.g_01264	Syar.g_02437
OG0001771	Syaj.g_00669	Syar.g_02677
OG0001783	Syaj.g_02420	Syar.g_00611
OG0001784	Syaj.g_01859	Syar.g_03090
OG0001786	Syaj.g_01690	Syar.g_02903
OG0001787	Syaj.g_00143	Syar.g_01927
OG0001788	Syaj.g_00146	Syar.g_02351
OG0001789	Syaj.g_01510	Syar.g_02776
OG0001790	Syaj.g_00292	Syar.g_01528
OG0001792	Syaj.g_00587	Syar.g_01708
OG0001796	Syaj.g_00819	Syar.g_01808
OG0001797	Syaj.g_00922	Syar.g_00681
OG0001798	Syaj.g_01301	Syar.g_02248
OG0001799	Syaj.g_01267	Syar.g_02434
OG0001800	Syaj.g_01357	Syar.g_02840
OG0001801	Syaj.g_00471, Syaj.g_01364	Syar.g_02821
OG0001803	Syaj.g_01549	Syar.g_02873
OG0001804	Syaj.g_02831	Syar.g_01164
OG0001805	Syaj.g_02611	Syar.g_00927
OG0001806	Syaj.g_02575	Syar.g_00216
OG0001808	Syaj.g_02463	Syar.g_00286
OG0001809	Syaj.g_01942	Syar.g_02274
OG0001810	Syaj.g_01944	Syar.g_00071
OG0001811	Syaj.g_02009	Syar.g_00125, Syar.g_02050
OG0001812	Syaj.g_02102	Syar.g_00311
OG0001813	Syaj.g_02164	Syar.g_00696
OG0001814	Syaj.g_02247	Syar.g_00456
OG0001815	Syaj.g_02257	Syar.g_00465
OG0001816	Syaj.g_00728	Syar.g_01675
OG0001817	Syaj.g_01219	Syar.g_00012
OG0001837	Syaj.g_02063	Syar.g_00942
OG0001838	Syaj.g_02270	Syar.g_00478
OG0001839	Syaj.g_02299	Syar.g_00506
OG0001840	Syaj.g_02317	Syar.g_00524
OG0001841	Syaj.g_02325	Syar.g_00531
OG0001842	Syaj.g_01627	Syar.g_02270
OG0001843	Syaj.g_02426	Syar.g_00618
OG0001844	Syaj.g_02427	Syar.g_00619
OG0001845	Syaj.g_02428	Syar.g_00621
OG0001846	Syaj.g_01914	Syar.g_00044
OG0001847	Syaj.g_01912	Syar.g_00042
OG0001848	Syaj.g_01908	Syar.g_00037
OG0001849	Syaj.g_01844	Syar.g_03079
OG0001850	Syaj.g_01834	Syar.g_03055
OG0001851	Syaj.g_01829	Syar.g_03049
OG0001852	Syaj.g_01828	Syar.g_03048
OG0001853	Syaj.g_01821	Syar.g_03042
OG0001854	Syaj.g_02874	Syar.g_03023
OG0001856	Syaj.g_01696	Syar.g_02907
OG0001857	Syaj.g_01693	Syar.g_02904
OG0001858	Syaj.g_01651	Syar.g_02339
OG0001859	Syaj.g_00050	Syar.g_01451
OG0001860	Syaj.g_00064	Syar.g_01465
OG0001861	Syaj.g_00079	Syar.g_01476
OG0001862	Syaj.g_00090	Syar.g_01488
OG0001863	Syaj.g_00095	Syar.g_01495
OG0001864	Syaj.g_00156	Syar.g_02227
OG0001865	Syaj.g_00233	Syar.g_02198
OG0001866	Syaj.g_00262	Syar.g_02174
OG0001867	Syaj.g_01332	Syar.g_02172
OG0001868	Syaj.g_01515	Syar.g_02780
OG0001869	Syaj.g_00297	Syar.g_01533
OG0001870	Syaj.g_00305	Syar.g_01543
OG0001871	Syaj.g_00310	Syar.g_01552
OG0001872	Syaj.g_00580	Syar.g_01715
OG0001873	Syaj.g_00641	Syar.g_01965
OG0001874	Syaj.g_00644	Syar.g_01962
OG0001877	Syaj.g_00482	Syar.g_02593
OG0001878	Syaj.g_00826	Syar.g_02489
OG0001879	Syaj.g_00835	Syar.g_02495
OG0001880	Syaj.g_00873	Syar.g_02535
OG0001881	Syaj.g_00895	Syar.g_02536
OG0001882	Syaj.g_00919	Syar.g_00678, Syar.g_03147
OG0001883	Syaj.g_00925	Syar.g_02561
OG0001884	Syaj.g_00933	Syar.g_02571
OG0001885	Syaj.g_00772	Syar.g_02587
OG0001886	Syaj.g_00768	Syar.g_01871
OG0001887	Syaj.g_00763	Syar.g_01971
OG0001888	Syaj.g_01052	Syar.g_02614
OG0001889	Syaj.g_01007	Syar.g_02654
OG0001890	Syaj.g_00368	Syar.g_01831
OG0001891	Syaj.g_00356	Syar.g_01839
OG0001892	Syaj.g_00342	Syar.g_03139, Syar.g_02837
OG0001893	Syaj.g_01300	Syar.g_02247
OG0001894	Syaj.g_01284	Syar.g_02417
OG0001895	Syaj.g_01361	Syar.g_02824
OG0001896	Syaj.g_01562	Syar.g_01171
OG0001897	Syaj.g_02815	Syar.g_01128
OG0001898	Syaj.g_02800	Syar.g_01110
OG0001899	Syaj.g_02726	Syar.g_01062
OG0001900	Syaj.g_02592	Syar.g_00200
OG0001901	Syaj.g_02591	Syar.g_00201
OG0001902	Syaj.g_02558	Syar.g_00232
OG0001903	Syaj.g_02549	Syar.g_00241
OG0001904	Syaj.g_02475	Syar.g_00282
OG0001905	Syaj.g_02461	Syar.g_00288
OG0001906	Syaj.g_01932	Syar.g_00057
OG0001907	Syaj.g_01955	Syar.g_00072
OG0001908	Syaj.g_02004	Syar.g_00119
OG0001909	Syaj.g_02016	Syar.g_01010
OG0001910	Syaj.g_02069	Syar.g_00937
OG0001912	Syaj.g_02124	Syar.g_00345
OG0001913	Syaj.g_02126	Syar.g_00347
OG0001914	Syaj.g_00650	Syar.g_02237
OG0001915	Syaj.g_02253	Syar.g_00462
OG0001917	Syaj.g_00812	Syar.g_01798
OG0001924	Syaj.g_01318	Syar.g_02672
OG0001925	Syaj.g_01319	Syar.g_02671
OG0001926	Syaj.g_01320	Syar.g_02669
OG0001927	Syaj.g_01321	Syar.g_02668
OG0001929	Syaj.g_02332	Syar.g_00538
OG0001930	Syaj.g_01628	Syar.g_02271
OG0001931	Syaj.g_01629	Syar.g_02272
OG0001932	Syaj.g_02424	Syar.g_00616
OG0001933	Syaj.g_01890	Syar.g_03122
OG0001934	Syaj.g_01875	Syar.g_03106
OG0001935	Syaj.g_01826	Syar.g_03046
OG0001936	Syaj.g_01233	Syar.g_02054
OG0001937	Syaj.g_01679	Syar.g_02892
OG0001938	Syaj.g_00066	Syar.g_01467
OG0001939	Syaj.g_00488, Syaj.g_00487	Syar.g_00339
OG0001940	Syaj.g_00220	Syar.g_02211
OG0001941	Syaj.g_01520	Syar.g_02784
OG0001943	Syaj.g_01162	Syar.g_01382
OG0001944	Syaj.g_01120	Syar.g_02836
OG0001946	Syaj.g_00481	Syar.g_02597
OG0001947	Syaj.g_00409	Syar.g_01379
OG0001948	Syaj.g_00843	Syar.g_02504
OG0001949	Syaj.g_00863	Syar.g_02524
OG0001950	Syaj.g_00865	Syar.g_02526
OG0001951	Syaj.g_00896	Syar.g_02537
OG0001952	Syaj.g_00920	Syar.g_00679
OG0001953	Syaj.g_00921	Syar.g_00680
OG0001954	Syaj.g_01128	Syar.g_02066
OG0001957	Syaj.g_01295	Syar.g_02242
OG0001958	Syaj.g_00706	Syar.g_02471
OG0001961	Syaj.g_01449	Syar.g_01268
