Orthogroup	Syaj	Praq
OG0001132	Syaj.g_01166	Praq.g_01658
OG0001133	Syaj.g_01302	Praq.g_01287
OG0001134	Syaj.g_00645	Praq.g_01300
OG0001136	Syaj.g_00300	Praq.g_01330
OG0001137	Syaj.g_00318	Praq.g_01341
OG0001138	Syaj.g_00620	Praq.g_01359
OG0001139	Syaj.g_00618	Praq.g_01360
OG0001140	Syaj.g_00617	Praq.g_01361
OG0001141	Syaj.g_00616	Praq.g_01362
OG0001142	Syaj.g_00615	Praq.g_01363
OG0001143	Syaj.g_00602	Praq.g_01370
OG0001144	Syaj.g_00588	Praq.g_01375
OG0001145	Syaj.g_00276	Praq.g_00125
OG0001146	Syaj.g_01518	Praq.g_00137
OG0001147	Syaj.g_01438	Praq.g_00161
OG0001148	Syaj.g_00057	Praq.g_00179
OG0001149	Syaj.g_00056	Praq.g_00180
OG0001150	Syaj.g_00055	Praq.g_00181
OG0001151	Syaj.g_00043	Praq.g_00192
OG0001152	Syaj.g_00040	Praq.g_00193
OG0001153	Syaj.g_01425	Praq.g_00326
OG0001154	Syaj.g_01426	Praq.g_00327
OG0001155	Syaj.g_01637	Praq.g_00339
OG0001156	Syaj.g_01640	Praq.g_00342
OG0001157	Syaj.g_01641	Praq.g_00343
OG0001158	Syaj.g_01643	Praq.g_00344
OG0001159	Syaj.g_01644	Praq.g_00345
OG0001160	Syaj.g_01697	Praq.g_00369
OG0001161	Syaj.g_02148	Praq.g_00382
OG0001162	Syaj.g_00979	Praq.g_00005
OG0001165	Syaj.g_01716	Praq.g_00498
OG0001166	Syaj.g_01746	Praq.g_00478
OG0001167	Syaj.g_01592	Praq.g_00461
OG0001168	Syaj.g_01594	Praq.g_00459
OG0001169	Syaj.g_01596	Praq.g_00457
OG0001170	Syaj.g_01597	Praq.g_00455
OG0001171	Syaj.g_01607	Praq.g_00446
OG0001172	Syaj.g_02641	Praq.g_00948
OG0001173	Syaj.g_02642	Praq.g_00947
OG0001174	Syaj.g_02650	Praq.g_00939
OG0001175	Syaj.g_02651	Praq.g_00938
OG0001176	Syaj.g_02688	Praq.g_00931
OG0001177	Syaj.g_02685	Praq.g_00928
OG0001178	Syaj.g_01726	Praq.g_00923
OG0001179	Syaj.g_02719	Praq.g_00895
OG0001180	Syaj.g_02744	Praq.g_00874
OG0001181	Syaj.g_02748	Praq.g_00870
OG0001182	Syaj.g_02757	Praq.g_00863
OG0001183	Syaj.g_02762	Praq.g_00728
OG0001184	Syaj.g_02449	Praq.g_00744
OG0001185	Syaj.g_02423	Praq.g_00758
OG0001186	Syaj.g_02339	Praq.g_00684
OG0001187	Syaj.g_02369	Praq.g_00688
OG0001188	Syaj.g_02336	Praq.g_00690
OG0001189	Syaj.g_02318	Praq.g_00707
OG0001190	Syaj.g_02111	Praq.g_00711
OG0001191	Syaj.g_02128	Praq.g_00721
OG0001192	Syaj.g_02138	Praq.g_00390
OG0001193	Syaj.g_02178	Praq.g_00400
OG0001194	Syaj.g_02180	Praq.g_00401
OG0001195	Syaj.g_02181	Praq.g_00402
OG0001196	Syaj.g_02244	Praq.g_00415
OG0001197	Syaj.g_02246	Praq.g_00416
OG0001198	Syaj.g_02259	Praq.g_00423
OG0001199	Syaj.g_01825	Praq.g_01929
OG0001200	Syaj.g_01827	Praq.g_01927
OG0001201	Syaj.g_01888	Praq.g_01895
OG0001202	Syaj.g_02032	Praq.g_01803
OG0001203	Syaj.g_02877	Praq.g_01764
OG0001204	Syaj.g_02621	Praq.g_01759
OG0001205	Syaj.g_01545	Praq.g_01112
OG0001206	Syaj.g_01484	Praq.g_00512
OG0001207	Syaj.g_00061	Praq.g_00528
OG0001208	Syaj.g_00074	Praq.g_00533
OG0001209	Syaj.g_00147	Praq.g_01067
OG0001210	Syaj.g_00158	Praq.g_01062
OG0001211	Syaj.g_00184	Praq.g_01052
OG0001212	Syaj.g_00246	Praq.g_01006
OG0001214	Syaj.g_01281	Praq.g_00965
OG0001215	Syaj.g_00492	Praq.g_00819
OG0001216	Syaj.g_00958	Praq.g_00585
OG0001218	Syaj.g_01434	Praq.g_00630
OG0001219	Syaj.g_00782	Praq.g_00658
OG0001220	Syaj.g_00345	Praq.g_01449
OG0001221	Syaj.g_01067	Praq.g_01501
OG0001222	Syaj.g_00911	Praq.g_01540
OG0001223	Syaj.g_00844	Praq.g_01566
OG0001224	Syaj.g_00423	Praq.g_01615
OG0001225	Syaj.g_00425	Praq.g_01617
OG0001227	Syaj.g_02152	Praq.g_01661
OG0001228	Syaj.g_01565	Praq.g_01378
OG0001229	Syaj.g_00451	Praq.g_00173
OG0001231	Syaj.g_02279	Praq.g_00003
OG0001232	Syaj.g_01757	Praq.g_00474
OG0001233	Syaj.g_01598	Praq.g_00454
OG0001234	Syaj.g_02655	Praq.g_00936
OG0001235	Syaj.g_02679	Praq.g_00926
OG0001236	Syaj.g_02453	Praq.g_00741
OG0001237	Syaj.g_02447	Praq.g_00745
OG0001239	Syaj.g_01822	Praq.g_01932
OG0001240	Syaj.g_01871	Praq.g_01910
OG0001242	Syaj.g_01913	Praq.g_01884
OG0001243	Syaj.g_01926	Praq.g_01878
OG0001244	Syaj.g_01960	Praq.g_01862
OG0001246	Syaj.g_00100	Praq.g_01098
OG0001247	Syaj.g_00973	Praq.g_00812
OG0001248	Syaj.g_00978	Praq.g_00814
OG0001250	Syaj.g_00375	Praq.g_01438
OG0001251	Syaj.g_02187	Praq.g_01474
OG0001252	Syaj.g_00416	Praq.g_01610
OG0001253	Syaj.g_01165	Praq.g_01662
OG0001254	Syaj.g_00646	Praq.g_01302
OG0001256	Syaj.g_01704	Praq.g_00384
OG0001257	Syaj.g_01342	Praq.g_00002
OG0001260	Syaj.g_01617	Praq.g_00440
OG0001261	Syaj.g_02728	Praq.g_00887
OG0001262	Syaj.g_02320	Praq.g_00705
OG0001263	Syaj.g_01929	Praq.g_01875
OG0001265	Syaj.g_01911	Praq.g_01885
OG0001266	Syaj.g_02036	Praq.g_01799
OG0001267	Syaj.g_02565	Praq.g_01723
OG0001268	Syaj.g_02811	Praq.g_01206
OG0001270	Syaj.g_01558	Praq.g_01123
OG0001271	Syaj.g_01447	Praq.g_00523
OG0001272	Syaj.g_00078	Praq.g_00537
OG0001273	Syaj.g_01288	Praq.g_00971
OG0001274	Syaj.g_02077	Praq.g_00832
OG0001275	Syaj.g_00827	Praq.g_01575
OG0001276	Syaj.g_00811	Praq.g_01594
OG0001277	Syaj.g_02227	Praq.g_01651
OG0001278	Syaj.g_00575	Praq.g_01383
OG0001280	Syaj.g_01508	Praq.g_00132
OG0001281	Syaj.g_01519	Praq.g_00138
OG0001282	Syaj.g_00058	Praq.g_00178
OG0001283	Syaj.g_02238	Praq.g_00197
OG0001284	Syaj.g_01688	Praq.g_00364
OG0001285	Syaj.g_01170	Praq.g_00471
OG0001287	Syaj.g_02415	Praq.g_00765
OG0001288	Syaj.g_02394	Praq.g_00773
OG0001289	Syaj.g_01845	Praq.g_01916
OG0001290	Syaj.g_01880	Praq.g_01903
OG0001291	Syaj.g_01939	Praq.g_01868
OG0001292	Syaj.g_02616	Praq.g_01754
OG0001293	Syaj.g_02594	Praq.g_01742
OG0001294	Syaj.g_00722	Praq.g_01165
OG0001295	Syaj.g_00161	Praq.g_00517
OG0001296	Syaj.g_00106	Praq.g_01093
OG0001297	Syaj.g_00110	Praq.g_01088
OG0001298	Syaj.g_00221	Praq.g_01026
OG0001299	Syaj.g_00716	Praq.g_00795
OG0001300	Syaj.g_00479	Praq.g_00822
OG0001301	Syaj.g_00440	Praq.g_00825
OG0001302	Syaj.g_01251	Praq.g_00656
OG0001303	Syaj.g_00784	Praq.g_01579
OG0001304	Syaj.g_00795	Praq.g_01604
OG0001305	Syaj.g_00433	Praq.g_01623
OG0001306	Syaj.g_00285	Praq.g_01319
OG0001307	Syaj.g_02672	Praq.g_00158
OG0001310	Syaj.g_01735	Praq.g_00485
OG0001311	Syaj.g_00809	Praq.g_01596
OG0001312	Syaj.g_00931	Praq.g_01529
OG0001315	Syaj.g_02760	Praq.g_01942
OG0001316	Syaj.g_01946	Praq.g_01863
OG0001317	Syaj.g_02857	Praq.g_01768
OG0001319	Syaj.g_02576	Praq.g_01731
OG0001321	Syaj.g_01528	Praq.g_00500
OG0001322	Syaj.g_01527	Praq.g_00501
OG0001323	Syaj.g_00119	Praq.g_01083
OG0001324	Syaj.g_00478	Praq.g_00823
OG0001325	Syaj.g_00953	Praq.g_00588
OG0001326	Syaj.g_02196	Praq.g_00846
OG0001327	Syaj.g_00729	Praq.g_01634
OG0001328	Syaj.g_00764	Praq.g_01660
OG0001329	Syaj.g_00028	Praq.g_01294
OG0001330	Syaj.g_01501	Praq.g_00111
OG0001332	Syaj.g_01631	Praq.g_00337
OG0001333	Syaj.g_01593	Praq.g_00460
OG0001334	Syaj.g_02770	Praq.g_00731
OG0001335	Syaj.g_02771	Praq.g_00732
OG0001336	Syaj.g_02239	Praq.g_00412
OG0001339	Syaj.g_01883	Praq.g_01900
OG0001340	Syaj.g_02787	Praq.g_01674
OG0001341	Syaj.g_00449	Praq.g_00620
OG0001343	Syaj.g_02184	Praq.g_01471
OG0001344	Syaj.g_00307	Praq.g_01337
OG0001345	Syaj.g_00337	Praq.g_01352
OG0001346	Syaj.g_01512	Praq.g_00134
OG0001348	Syaj.g_00393	Praq.g_00023
OG0001349	Syaj.g_01763	Praq.g_00221
OG0001351	Syaj.g_00272	Praq.g_00503
OG0001352	Syaj.g_00136	Praq.g_00809
OG0001355	Syaj.g_01244	Praq.g_00033, Praq.g_00044
OG0001358	Syaj.g_01309	Praq.g_00982
OG0001359	Syaj.g_02183	Praq.g_01472
OG0001360	Syaj.g_00340	Praq.g_01663
OG0001361	Syaj.g_00334	Praq.g_01349
OG0001362	Syaj.g_01396	Praq.g_00308
OG0001363	Syaj.g_01398	Praq.g_00310
OG0001364	Syaj.g_02473	Praq.g_00734
OG0001369	Syaj.g_01870	Praq.g_01911
OG0001370	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252	Praq.g_00509
OG0001373	Syaj.g_02195	Praq.g_00847
OG0001374	Syaj.g_02203	Praq.g_00839
OG0001375	Syaj.g_02185	Praq.g_01470
OG0001376	Syaj.g_02140	Praq.g_01628
OG0001377	Syaj.g_02139	Praq.g_01629
OG0001378	Syaj.g_01559	Praq.g_01272
OG0001381	Syaj.g_00405, Syaj.g_02663	Praq.g_00169
OG0001382	Syaj.g_00685	Praq.g_00016
OG0001385	Syaj.g_02192	Praq.g_00850
OG0001386	Syaj.g_02193	Praq.g_00849
OG0001387	Syaj.g_02194	Praq.g_00848
OG0001388	Syaj.g_02197	Praq.g_00845
OG0001389	Syaj.g_02198	Praq.g_00844
OG0001390	Syaj.g_02199	Praq.g_00843
OG0001391	Syaj.g_02200	Praq.g_00842
OG0001392	Syaj.g_02201	Praq.g_00841
OG0001393	Syaj.g_02202	Praq.g_00840
OG0001395	Syaj.g_00935	Praq.g_01606
OG0001397	Syaj.g_01397	Praq.g_00309
OG0001400	Syaj.g_00151	Praq.g_00265
OG0001403	Syaj.g_02297	Praq.g_01233
OG0001404	Syaj.g_01817	Praq.g_01935
OG0001405	Syaj.g_02773	Praq.g_01676
OG0001406	Syaj.g_02141	Praq.g_01627
OG0001407	Syaj.g_00137	Praq.g_01640
OG0001408	Syaj.g_00561	Praq.g_01646, Praq.g_01645
OG0001410	Syaj.g_02673	Praq.g_00159
OG0001413	Syaj.g_01241	Praq.g_00379
OG0001414	Syaj.g_02664	Praq.g_01773
OG0001416	Syaj.g_01516	Praq.g_00508
OG0001417	Syaj.g_00858	Praq.g_00519, Praq.g_00520
OG0001419	Syaj.g_00138	Praq.g_01641
OG0001420	Syaj.g_00131	Praq.g_01280
OG0001421	Syaj.g_01235, Syaj.g_01167	Praq.g_00385
OG0001425	Syaj.g_02137	Praq.g_00389
OG0001428	Syaj.g_01993	Praq.g_01830
OG0001430	Syaj.g_02104	Praq.g_00106
OG0001432	Syaj.g_00509	Praq.g_00377
OG0001434	Syaj.g_01054	Praq.g_01509
OG0001435	Syaj.g_00736	Praq.g_01486
OG0001438	Syaj.g_02550	Praq.g_01709
OG0001439	Syaj.g_02520	Praq.g_01695
OG0001446	Syaj.g_00527	Praq.g_01924
OG0001447	Syaj.g_01927	Praq.g_01877
OG0001448	Syaj.g_01813	Praq.g_01177
OG0001452	Syaj.g_02607	Praq.g_01476
OG0001453	Syaj.g_00838	Praq.g_01569
OG0001454	Syaj.g_01231	Praq.g_01656
OG0001456	Syaj.g_02205	Praq.g_01310
OG0001457	Syaj.g_02206	Praq.g_01311
OG0001458	Syaj.g_02207	Praq.g_01312
OG0001459	Syaj.g_00653	Praq.g_00092
OG0001462	Syaj.g_02304	Praq.g_01238
OG0001463	Syaj.g_00403	Praq.g_01716
OG0001464	Syaj.g_02788	Praq.g_01673
OG0001465	Syaj.g_00968	Praq.g_00831
OG0001470	Syaj.g_01567	Praq.g_00199
OG0001471	Syaj.g_02526	Praq.g_00380
OG0001473	Syaj.g_01255	Praq.g_00685
OG0001474	Syaj.g_02812	Praq.g_01205
OG0001475	Syaj.g_01569	Praq.g_00201
OG0001479	Syaj.g_02809	Praq.g_01208
OG0001480	Syaj.g_00343	Praq.g_01175
OG0001482	Syaj.g_00848	Praq.g_00506
OG0001492	Syaj.g_00578	Praq.g_01380
OG0001493	Syaj.g_00569	Praq.g_01388
OG0001499	Syaj.g_01211	Praq.g_01943
OG0001502	Syaj.g_00351	Praq.g_00643
OG0001504	Syaj.g_00652	Praq.g_00093
OG0001508	Syaj.g_01566	Praq.g_00198
OG0001520	Syaj.g_00206	Praq.g_01151, Praq.g_01150
OG0001522	Syaj.g_00385	Praq.g_01430
OG0001523	Syaj.g_00673	Praq.g_01304
OG0001524	Syaj.g_00672	Praq.g_01305
OG0001528	Syaj.g_01568	Praq.g_00200
OG0001546	Syaj.g_00124	Praq.g_01078
OG0001548	Syaj.g_01222	Praq.g_00645
OG0001551	Syaj.g_00395	Praq.g_01309
OG0001554	Syaj.g_02109	Praq.g_00386
OG0001572	Syaj.g_00522	Praq.g_00078
OG0001582	Syaj.g_01215	Praq.g_00518
OG0001585	Syaj.g_01778	Praq.g_00089
OG0001588	Syaj.g_02467	Praq.g_00270
OG0001602	Syaj.g_00969	Praq.g_00830
OG0001625	Syaj.g_02600	Praq.g_01745
OG0001627	Syaj.g_01633	Praq.g_00628
OG0001633	Syaj.g_01347	Praq.g_00172
OG0001647	Syaj.g_02574	Praq.g_01730
OG0001713	Syaj.g_00314	Praq.g_01946
OG0001924	Syaj.g_01318	Praq.g_00559
OG0001925	Syaj.g_01319	Praq.g_00558
OG0001926	Syaj.g_01320	Praq.g_00557
OG0001927	Syaj.g_01321	Praq.g_00556
OG0001993	Syaj.g_01316	Praq.g_00561
OG0001994	Syaj.g_01317	Praq.g_00560
OG0002274	Syaj.g_02341	Praq.g_00235
OG0002488	Syaj.g_02472	Praq.g_00256
OG0002627	Syaj.g_02354	Praq.g_00259
OG0002898	Syaj.g_01094	Praq.g_00861
OG0003029	Syaj.g_00139	Praq.g_00077
