Orthogroup	Syaj	Syam
OG0001117	Syaj.g_00853	Syam.g_01149
OG0001118	Syaj.g_00852	Syam.g_01150
OG0001119	Syaj.g_00850	Syam.g_01152
OG0001120	Syaj.g_00846	Syam.g_01156
OG0001121	Syaj.g_00630	Syam.g_00970
OG0001122	Syaj.g_00817	Syam.g_01184
OG0001123	Syaj.g_00810	Syam.g_01191
OG0001124	Syaj.g_00808	Syam.g_01194
OG0001125	Syaj.g_00806	Syam.g_01196
OG0001126	Syaj.g_00413	Syam.g_00757
OG0001127	Syaj.g_00414	Syam.g_00758
OG0001128	Syaj.g_00417	Syam.g_00764
OG0001129	Syaj.g_00419	Syam.g_00766
OG0001130	Syaj.g_00420	Syam.g_00767
OG0001131	Syaj.g_01070	Syam.g_01337
OG0001132	Syaj.g_01166	Syam.g_01020
OG0001134	Syaj.g_00645	Syam.g_00915
OG0001135	Syaj.g_00647	Syam.g_00917
OG0001136	Syaj.g_00300	Syam.g_01797
OG0001137	Syaj.g_00318	Syam.g_01780
OG0001138	Syaj.g_00620	Syam.g_00898
OG0001139	Syaj.g_00618	Syam.g_00896
OG0001140	Syaj.g_00617	Syam.g_00895
OG0001141	Syaj.g_00616	Syam.g_00894
OG0001142	Syaj.g_00615	Syam.g_00892
OG0001143	Syaj.g_00602	Syam.g_00883
OG0001144	Syaj.g_00588	Syam.g_00873
OG0001145	Syaj.g_00276	Syam.g_01817
OG0001146	Syaj.g_01518	Syam.g_01836
OG0001147	Syaj.g_01438	Syam.g_01665
OG0001148	Syaj.g_00057	Syam.g_00573
OG0001149	Syaj.g_00056	Syam.g_00572
OG0001150	Syaj.g_00055	Syam.g_00571
OG0001151	Syaj.g_00043	Syam.g_00558
OG0001152	Syaj.g_00040	Syam.g_00557
OG0001153	Syaj.g_01425	Syam.g_01652
OG0001154	Syaj.g_01426	Syam.g_01654
OG0001155	Syaj.g_01637	Syam.g_01925
OG0001156	Syaj.g_01640	Syam.g_01928
OG0001157	Syaj.g_01641	Syam.g_01929
OG0001158	Syaj.g_01643	Syam.g_01930
OG0001159	Syaj.g_01644	Syam.g_01931
OG0001160	Syaj.g_01697	Syam.g_01969
OG0001161	Syaj.g_02148	Syam.g_02338
OG0001162	Syaj.g_00979	Syam.g_01257
OG0001163	Syaj.g_01705	Syam.g_01977
OG0001164	Syaj.g_01711	Syam.g_01983
OG0001165	Syaj.g_01716	Syam.g_01988
OG0001166	Syaj.g_01746	Syam.g_02011
OG0001167	Syaj.g_01592	Syam.g_01888
OG0001168	Syaj.g_01594	Syam.g_01890
OG0001169	Syaj.g_01596	Syam.g_01892
OG0001170	Syaj.g_01597	Syam.g_01894
OG0001171	Syaj.g_01607	Syam.g_01904
OG0001172	Syaj.g_02641	Syam.g_00292
OG0001173	Syaj.g_02642	Syam.g_00293
OG0001174	Syaj.g_02650	Syam.g_00301
OG0001175	Syaj.g_02651	Syam.g_00302
OG0001176	Syaj.g_02688	Syam.g_00321
OG0001177	Syaj.g_02685	Syam.g_00319
OG0001178	Syaj.g_01726	Syam.g_01995
OG0001179	Syaj.g_02719	Syam.g_00351
OG0001180	Syaj.g_02744	Syam.g_00378
OG0001181	Syaj.g_02748	Syam.g_00382
OG0001182	Syaj.g_02757	Syam.g_00391
OG0001183	Syaj.g_02762	Syam.g_00396
OG0001184	Syaj.g_02449	Syam.g_00143
OG0001185	Syaj.g_02423	Syam.g_00121
OG0001186	Syaj.g_02339	Syam.g_00076
OG0001187	Syaj.g_02369	Syam.g_00073
OG0001188	Syaj.g_02336	Syam.g_00070
OG0001189	Syaj.g_02318	Syam.g_00054
OG0001190	Syaj.g_02111	Syam.g_02313
OG0001191	Syaj.g_02128	Syam.g_02324
OG0001192	Syaj.g_02138	Syam.g_02330
OG0001193	Syaj.g_02178	Syam.g_02355
OG0001194	Syaj.g_02180	Syam.g_02357
OG0001195	Syaj.g_02181	Syam.g_02358
OG0001196	Syaj.g_02244	Syam.g_02429
OG0001197	Syaj.g_02246	Syam.g_02431
OG0001198	Syaj.g_02259	Syam.g_02443
OG0001199	Syaj.g_01825	Syam.g_02068
OG0001200	Syaj.g_01827	Syam.g_02070
OG0001201	Syaj.g_01888	Syam.g_02122
OG0001202	Syaj.g_02032	Syam.g_02255
OG0001203	Syaj.g_02877	Syam.g_00511
OG0001204	Syaj.g_02621	Syam.g_00282
OG0001205	Syaj.g_01545	Syam.g_01852
OG0001206	Syaj.g_01484	Syam.g_01680
OG0001208	Syaj.g_00074	Syam.g_00585
OG0001209	Syaj.g_00147	Syam.g_00654
OG0001210	Syaj.g_00158	Syam.g_00663
OG0001211	Syaj.g_00184	Syam.g_00678
OG0001212	Syaj.g_00246	Syam.g_01717
OG0001214	Syaj.g_01281	Syam.g_01466
OG0001215	Syaj.g_00492	Syam.g_00808
OG0001216	Syaj.g_00958	Syam.g_01245
OG0001218	Syaj.g_01434	Syam.g_01662
OG0001219	Syaj.g_00782	Syam.g_01080
OG0001220	Syaj.g_00345	Syam.g_01754
OG0001221	Syaj.g_01067	Syam.g_01334
OG0001222	Syaj.g_00911	Syam.g_01111
OG0001224	Syaj.g_00423	Syam.g_00770
OG0001225	Syaj.g_00425	Syam.g_00772
OG0001227	Syaj.g_02152	Syam.g_02340
OG0001228	Syaj.g_01565	Syam.g_01858
OG0001229	Syaj.g_00451	Syam.g_00796
OG0001231	Syaj.g_02279	Syam.g_00017
OG0001232	Syaj.g_01757	Syam.g_02022
OG0001233	Syaj.g_01598	Syam.g_01895
OG0001234	Syaj.g_02655	Syam.g_00306
OG0001235	Syaj.g_02679	Syam.g_00313
OG0001236	Syaj.g_02453	Syam.g_00146
OG0001237	Syaj.g_02447	Syam.g_00141
OG0001239	Syaj.g_01822	Syam.g_02065
OG0001240	Syaj.g_01871	Syam.g_02105
OG0001242	Syaj.g_01913	Syam.g_02145
OG0001244	Syaj.g_01960	Syam.g_02188
OG0001246	Syaj.g_00100	Syam.g_00611
OG0001247	Syaj.g_00973	Syam.g_01253
OG0001248	Syaj.g_00978	Syam.g_01256
OG0001250	Syaj.g_00375	Syam.g_00731
OG0001251	Syaj.g_02187	Syam.g_02365
OG0001252	Syaj.g_00416	Syam.g_00763
OG0001253	Syaj.g_01165	Syam.g_01021
OG0001254	Syaj.g_00646	Syam.g_00916
OG0001256	Syaj.g_01704	Syam.g_01976
OG0001257	Syaj.g_01342	Syam.g_01683
OG0001258	Syaj.g_01714	Syam.g_01986
OG0001260	Syaj.g_01617	Syam.g_01912
OG0001261	Syaj.g_02728	Syam.g_00360
OG0001262	Syaj.g_02320	Syam.g_00056
OG0001263	Syaj.g_01929	Syam.g_02159
OG0001265	Syaj.g_01911	Syam.g_02143
OG0001266	Syaj.g_02036	Syam.g_02259
OG0001267	Syaj.g_02565	Syam.g_00230
OG0001268	Syaj.g_02811	Syam.g_00463
OG0001270	Syaj.g_01558	Syam.g_01871
OG0001271	Syaj.g_01447	Syam.g_01671
OG0001272	Syaj.g_00078	Syam.g_00589
OG0001273	Syaj.g_01288	Syam.g_01472
OG0001274	Syaj.g_02077	Syam.g_02285
OG0001275	Syaj.g_00827	Syam.g_01174
OG0001276	Syaj.g_00811	Syam.g_01190
OG0001277	Syaj.g_02227	Syam.g_02415
OG0001278	Syaj.g_00575	Syam.g_00862
OG0001279	Syaj.g_01356	Syam.g_01590
OG0001280	Syaj.g_01508	Syam.g_01827
OG0001281	Syaj.g_01519	Syam.g_01837
OG0001282	Syaj.g_00058	Syam.g_00574
OG0001283	Syaj.g_02238	Syam.g_02424
OG0001284	Syaj.g_01688	Syam.g_01960
OG0001285	Syaj.g_01170	Syam.g_02380
OG0001286	Syaj.g_02742	Syam.g_00376
OG0001287	Syaj.g_02415	Syam.g_00113
OG0001288	Syaj.g_02394	Syam.g_00102
OG0001289	Syaj.g_01845	Syam.g_02089
OG0001290	Syaj.g_01880	Syam.g_02114
OG0001291	Syaj.g_01939	Syam.g_02170
OG0001292	Syaj.g_02616	Syam.g_00276
OG0001293	Syaj.g_02594	Syam.g_00256
OG0001294	Syaj.g_00722	Syam.g_01365
OG0001295	Syaj.g_00161	Syam.g_00665
OG0001296	Syaj.g_00106	Syam.g_00617
OG0001297	Syaj.g_00110	Syam.g_00621
OG0001298	Syaj.g_00221	Syam.g_01738
OG0001299	Syaj.g_00716	Syam.g_01371
OG0001300	Syaj.g_00479	Syam.g_00800
OG0001301	Syaj.g_00440	Syam.g_00786
OG0001302	Syaj.g_01251	Syam.g_01437
OG0001303	Syaj.g_00784	Syam.g_01082
OG0001304	Syaj.g_00795	Syam.g_01204
OG0001305	Syaj.g_00433	Syam.g_00780
OG0001306	Syaj.g_00285	Syam.g_01811
OG0001307	Syaj.g_02672	Syam.g_00945
OG0001309	Syaj.g_00116	Syam.g_00628
OG0001311	Syaj.g_00809	Syam.g_01192
OG0001312	Syaj.g_00931	Syam.g_01092
OG0001314	Syaj.g_01091	Syam.g_00540, Syam.g_01569
OG0001314	Syaj.g_01258	Syam.g_01445
OG0001315	Syaj.g_02760	Syam.g_00394
OG0001316	Syaj.g_01946	Syam.g_02176
OG0001317	Syaj.g_02857	Syam.g_00505
OG0001319	Syaj.g_02576	Syam.g_00241
OG0001321	Syaj.g_01528	Syam.g_01846
OG0001322	Syaj.g_01527	Syam.g_01845
OG0001323	Syaj.g_00119	Syam.g_00631
OG0001324	Syaj.g_00478	Syam.g_00799
OG0001325	Syaj.g_00953	Syam.g_01241
OG0001326	Syaj.g_02196	Syam.g_02370
OG0001327	Syaj.g_00729	Syam.g_01359
OG0001328	Syaj.g_00764	Syam.g_01340
OG0001330	Syaj.g_01501	Syam.g_01819
OG0001332	Syaj.g_01631	Syam.g_01919
OG0001333	Syaj.g_01593	Syam.g_01889
OG0001334	Syaj.g_02770	Syam.g_00405
OG0001335	Syaj.g_02771	Syam.g_00406
OG0001336	Syaj.g_02239	Syam.g_02425
OG0001337	Syaj.g_02795	Syam.g_00402
OG0001337	Syaj.g_02786	Syam.g_00424
OG0001338	Syaj.g_02767	Syam.g_00985
OG0001338	Syaj.g_00584	Syam.g_01533
OG0001338	Syaj.g_02790	Syam.g_00428
OG0001339	Syaj.g_01883	Syam.g_02117
OG0001340	Syaj.g_02787	Syam.g_00425
OG0001341	Syaj.g_00449	Syam.g_00795
OG0001343	Syaj.g_02184	Syam.g_02361
OG0001344	Syaj.g_00307	Syam.g_01790
OG0001345	Syaj.g_00337	Syam.g_01764
OG0001346	Syaj.g_01512	Syam.g_01831
OG0001347	Syaj.g_02497	Syam.g_00081
OG0001348	Syaj.g_00393	Syam.g_00750
OG0001350	Syaj.g_02876	Syam.g_00510
OG0001351	Syaj.g_00272	Syam.g_01695
OG0001352	Syaj.g_00136	Syam.g_00644
OG0001353	Syaj.g_00386	Syam.g_00742
OG0001354	Syaj.g_00857	Syam.g_01145
OG0001355	Syaj.g_01244	Syam.g_00957
OG0001357	Syaj.g_00629	Syam.g_00449
OG0001358	Syaj.g_01309	Syam.g_01495
OG0001359	Syaj.g_02183	Syam.g_02360
OG0001360	Syaj.g_00340	Syam.g_01762
OG0001361	Syaj.g_00334	Syam.g_01767
OG0001362	Syaj.g_01396	Syam.g_01628
OG0001363	Syaj.g_01398	Syam.g_01630
OG0001364	Syaj.g_02473	Syam.g_00158
OG0001366	Syaj.g_01749	Syam.g_02014
OG0001368	Syaj.g_02622	Syam.g_00283
OG0001370	Syaj.g_01672	Syam.g_01536
OG0001373	Syaj.g_02195	Syam.g_02369
OG0001374	Syaj.g_02203	Syam.g_02377
OG0001375	Syaj.g_02185	Syam.g_02362
OG0001376	Syaj.g_02140	Syam.g_02332
OG0001377	Syaj.g_02139	Syam.g_02331
OG0001378	Syaj.g_01559	Syam.g_01872
OG0001379	Syaj.g_01503	Syam.g_01821
OG0001381	Syaj.g_02663	Syam.g_00939
OG0001382	Syaj.g_00685	Syam.g_01557
OG0001385	Syaj.g_02192	Syam.g_02366
OG0001386	Syaj.g_02193	Syam.g_02367
OG0001387	Syaj.g_02194	Syam.g_02368
OG0001388	Syaj.g_02197	Syam.g_02371
OG0001389	Syaj.g_02198	Syam.g_02372
OG0001390	Syaj.g_02199	Syam.g_02373
OG0001391	Syaj.g_02200	Syam.g_02374
OG0001392	Syaj.g_02201	Syam.g_02375
OG0001393	Syaj.g_02202	Syam.g_02376
OG0001394	Syaj.g_01059	Syam.g_01321
OG0001395	Syaj.g_00935	Syam.g_01225
OG0001396	Syaj.g_02498	Syam.g_00080
OG0001397	Syaj.g_01397	Syam.g_01629
OG0001398	Syaj.g_01116	Syam.g_01052
OG0001400	Syaj.g_00151	Syam.g_00836
OG0001401	Syaj.g_00381	Syam.g_00738, Syam.g_00737
OG0001402	Syaj.g_01304	Syam.g_01490
OG0001404	Syaj.g_01817	Syam.g_02061
OG0001405	Syaj.g_02773	Syam.g_00408
OG0001406	Syaj.g_02141	Syam.g_02333
OG0001407	Syaj.g_00137	Syam.g_00645
OG0001408	Syaj.g_00561	Syam.g_00848
OG0001412	Syaj.g_02496	Syam.g_00082
OG0001413	Syaj.g_01241	Syam.g_01430
OG0001414	Syaj.g_02664	Syam.g_00940
OG0001416	Syaj.g_01516	Syam.g_01834
OG0001417	Syaj.g_00858	Syam.g_01144
OG0001419	Syaj.g_00138	Syam.g_00646
OG0001420	Syaj.g_00131	Syam.g_00642
OG0001421	Syaj.g_01167	Syam.g_01019
OG0001425	Syaj.g_02137	Syam.g_02329
OG0001428	Syaj.g_01993	Syam.g_02220
OG0001430	Syaj.g_02104	Syam.g_02305
OG0001432	Syaj.g_00509	Syam.g_00822
OG0001434	Syaj.g_01054	Syam.g_01316
OG0001435	Syaj.g_00736	Syam.g_01353
OG0001438	Syaj.g_02550	Syam.g_00215
OG0001439	Syaj.g_02520	Syam.g_00190
OG0001443	Syaj.g_02145	Syam.g_02335
OG0001444	Syaj.g_01865	Syam.g_02100
OG0001447	Syaj.g_01927	Syam.g_02152
OG0001448	Syaj.g_01813	Syam.g_02342
OG0001449	Syaj.g_02625	Syam.g_00285
OG0001452	Syaj.g_02607	Syam.g_00268
OG0001453	Syaj.g_00838	Syam.g_01166
OG0001454	Syaj.g_01231	Syam.g_01426
OG0001456	Syaj.g_02205	Syam.g_02387
OG0001457	Syaj.g_02206	Syam.g_02388
OG0001458	Syaj.g_02207	Syam.g_02389
OG0001459	Syaj.g_00653	Syam.g_00949
OG0001462	Syaj.g_02304	Syam.g_00041
OG0001465	Syaj.g_00968	Syam.g_01250
OG0001470	Syaj.g_01567	Syam.g_01874
OG0001471	Syaj.g_02526	Syam.g_00195
OG0001473	Syaj.g_01255	Syam.g_01440
OG0001474	Syaj.g_02812	Syam.g_00464
OG0001475	Syaj.g_01569	Syam.g_01876
OG0001477	Syaj.g_00444	Syam.g_00789
OG0001479	Syaj.g_02809	Syam.g_00461
OG0001480	Syaj.g_00343	Syam.g_01755
OG0001482	Syaj.g_00848	Syam.g_01154
OG0001487	Syaj.g_01433	Syam.g_01661
OG0001488	Syaj.g_00324	Syam.g_01774
OG0001489	Syaj.g_02753	Syam.g_00387
OG0001492	Syaj.g_00578	Syam.g_00865
OG0001493	Syaj.g_00569	Syam.g_00857
OG0001496	Syaj.g_00446	Syam.g_00791
OG0001497	Syaj.g_00445	Syam.g_00790
OG0001498	Syaj.g_02830	Syam.g_00490
OG0001499	Syaj.g_01211	Syam.g_01397
OG0001502	Syaj.g_00351	Syam.g_00705
OG0001504	Syaj.g_00652	Syam.g_00948
OG0001508	Syaj.g_01566	Syam.g_01873
OG0001509	Syaj.g_02499	Syam.g_00091
OG0001510	Syaj.g_02410	Syam.g_00109
OG0001511	Syaj.g_01896	Syam.g_02129
OG0001512	Syaj.g_02878	Syam.g_00512
OG0001513	Syaj.g_02448	Syam.g_00142
OG0001514	Syaj.g_00447	Syam.g_00792
OG0001515	Syaj.g_00483	Syam.g_00804
OG0001516	Syaj.g_00713	Syam.g_01374
OG0001517	Syaj.g_02806	Syam.g_00458
OG0001518	Syaj.g_02132	Syam.g_02328
OG0001519	Syaj.g_02147	Syam.g_02337
OG0001520	Syaj.g_00206	Syam.g_01752
OG0001527	Syaj.g_00198	Syam.g_00693
OG0001528	Syaj.g_01568	Syam.g_01875
OG0001529	Syaj.g_02311	Syam.g_00047
OG0001530	Syaj.g_01894	Syam.g_02127
OG0001531	Syaj.g_02879	Syam.g_00513
OG0001532	Syaj.g_00619	Syam.g_00897
OG0001534	Syaj.g_00794	Syam.g_01205
OG0001535	Syaj.g_00813	Syam.g_01188
OG0001536	Syaj.g_00903	Syam.g_01119
OG0001537	Syaj.g_01066	Syam.g_01333
OG0001538	Syaj.g_01018	Syam.g_01285
OG0001539	Syaj.g_00731	Syam.g_01357
OG0001540	Syaj.g_01931	Syam.g_02161
OG0001541	Syaj.g_02002	Syam.g_02229
OG0001542	Syaj.g_02011	Syam.g_02238
OG0001543	Syaj.g_02057	Syam.g_02271
OG0001544	Syaj.g_02146	Syam.g_02336
OG0001545	Syaj.g_02226	Syam.g_02414
OG0001546	Syaj.g_00124	Syam.g_00636
OG0001547	Syaj.g_01106	Syam.g_01059
OG0001548	Syaj.g_01222	Syam.g_01420
OG0001551	Syaj.g_00395	Syam.g_00755
OG0001554	Syaj.g_02109	Syam.g_02311
OG0001556	Syaj.g_00636	Syam.g_00903
OG0001557	Syaj.g_01058	Syam.g_01320
OG0001558	Syaj.g_02282	Syam.g_00019
OG0001559	Syaj.g_01893	Syam.g_02126
OG0001560	Syaj.g_01879	Syam.g_02113
OG0001561	Syaj.g_00807	Syam.g_01195
OG0001562	Syaj.g_00821	Syam.g_01180
OG0001563	Syaj.g_02737	Syam.g_00370
OG0001564	Syaj.g_00657	Syam.g_02383
OG0001567	Syaj.g_01108	Syam.g_01058
OG0001568	Syaj.g_01104	Syam.g_01061
OG0001572	Syaj.g_00522	Syam.g_00531
OG0001574	Syaj.g_00196	Syam.g_00691
OG0001575	Syaj.g_00201	Syam.g_00696
OG0001576	Syaj.g_00266	Syam.g_01699
OG0001577	Syaj.g_00298	Syam.g_01799
OG0001579	Syaj.g_02777	Syam.g_00418
OG0001580	Syaj.g_02100	Syam.g_02300
OG0001582	Syaj.g_01215	Syam.g_01128
OG0001585	Syaj.g_01778	Syam.g_01008
OG0001589	Syaj.g_01600	Syam.g_01897
OG0001590	Syaj.g_01289	Syam.g_01473
OG0001592	Syaj.g_02101	Syam.g_02301
OG0001594	Syaj.g_00701, Syaj.g_01360	Syam.g_01593
OG0001602	Syaj.g_00969	Syam.g_01251
OG0001614	Syaj.g_02425	Syam.g_00123
OG0001615	Syaj.g_00166	Syam.g_00669
OG0001616	Syaj.g_00642	Syam.g_00909
OG0001617	Syaj.g_00475	Syam.g_00797
OG0001619	Syaj.g_00914	Syam.g_01108
OG0001620	Syaj.g_02818	Syam.g_00470
OG0001621	Syaj.g_02606	Syam.g_00267
OG0001622	Syaj.g_02237	Syam.g_02423
OG0001623	Syaj.g_02791	Syam.g_00429
OG0001624	Syaj.g_02153	Syam.g_02341
OG0001625	Syaj.g_02600	Syam.g_00262
OG0001627	Syaj.g_01633	Syam.g_01921
OG0001634	Syaj.g_00719	Syam.g_01368
OG0001636	Syaj.g_02303	Syam.g_00040
OG0001637	Syaj.g_01611	Syam.g_01909, Syam.g_01908
OG0001638	Syaj.g_01733	Syam.g_02001
OG0001639	Syaj.g_01636	Syam.g_01924
OG0001640	Syaj.g_00411	Syam.g_00756
OG0001641	Syaj.g_00840	Syam.g_01164
OG0001643	Syaj.g_01278	Syam.g_01463
OG0001644	Syaj.g_00941	Syam.g_01229
OG0001645	Syaj.g_01809	Syam.g_01062, Syam.g_01534
OG0001646	Syaj.g_01804	Syam.g_00966
OG0001647	Syaj.g_02574	Syam.g_00239
OG0001652	Syaj.g_02280	Syam.g_00018
OG0001654	Syaj.g_01634	Syam.g_01922
OG0001655	Syaj.g_01238	Syam.g_00838, Syam.g_01691
OG0001656	Syaj.g_02776	Syam.g_00413
OG0001657	Syaj.g_01976	Syam.g_02202
OG0001658	Syaj.g_02110	Syam.g_02312
OG0001659	Syaj.g_00634	Syam.g_00901
OG0001660	Syaj.g_01902	Syam.g_00480
OG0001660	Syaj.g_01902	Syam.g_02134
OG0001672	Syaj.g_01833	Syam.g_02076
OG0001673	Syaj.g_02855	Syam.g_00503
OG0001675	Syaj.g_00823	Syam.g_01178
OG0001676	Syaj.g_02779	Syam.g_00412
OG0001677	Syaj.g_02763	Syam.g_00397
OG0001678	Syaj.g_02640	Syam.g_00291
OG0001680	Syaj.g_00320	Syam.g_01778, Syam.g_01777
OG0001681	Syaj.g_01086	Syam.g_01330
OG0001681	Syaj.g_02893	Syam.g_01653
OG0001682	Syaj.g_01232	Syam.g_01427
OG0001682	Syaj.g_00949	Syam.g_01237
OG0001691	Syaj.g_01312	Syam.g_01497
OG0001692	Syaj.g_01374	Syam.g_01608
OG0001693	Syaj.g_00428	Syam.g_00775
OG0001694	Syaj.g_02563	Syam.g_00228
OG0001695	Syaj.g_02223	Syam.g_02408
OG0001700	Syaj.g_01115	Syam.g_01388
OG0001702	Syaj.g_01851, Syaj.g_01857	Syam.g_02094, Syam.g_02095
OG0001703	Syaj.g_00062	Syam.g_00577
OG0001713	Syaj.g_00314	Syam.g_01783
OG0001715	Syaj.g_01213	Syam.g_01411
OG0001716	Syaj.g_00350	Syam.g_00703
OG0001717	Syaj.g_01988	Syam.g_02215
OG0001729	Syaj.g_02885	Syam.g_00516
OG0001730	Syaj.g_02887	Syam.g_00519
OG0001732	Syaj.g_00595	Syam.g_00880
OG0001733	Syaj.g_00726	Syam.g_01219
OG0001734	Syaj.g_00349	Syam.g_00702
OG0001735	Syaj.g_00704	Syam.g_01381, Syam.g_01382
OG0001736	Syaj.g_02493	Syam.g_00166
OG0001737	Syaj.g_02544	Syam.g_00209
OG0001738	Syaj.g_02505	Syam.g_00175
OG0001739	Syaj.g_02222	Syam.g_02406
OG0001740	Syaj.g_02224	Syam.g_02411
OG0001750	Syaj.g_01866	Syam.g_02101
OG0001751	Syaj.g_02854	Syam.g_00502, Syam.g_01063
OG0001752	Syaj.g_01621	Syam.g_01914
OG0001755	Syaj.g_00115	Syam.g_00627
OG0001758	Syaj.g_00665	Syam.g_00551
OG0001759	Syaj.g_01196	Syam.g_00983
OG0001761	Syaj.g_01328	Syam.g_01505
OG0001762	Syaj.g_00833	Syam.g_01171
OG0001763	Syaj.g_00845	Syam.g_01158, Syam.g_01157
OG0001764	Syaj.g_00767	Syam.g_01068
OG0001765	Syaj.g_00664	Syam.g_00950
OG0001766	Syaj.g_02532	Syam.g_00199
OG0001769	Syaj.g_01264	Syam.g_01449
OG0001771	Syaj.g_00669	Syam.g_00958
OG0001783	Syaj.g_02420	Syam.g_00118
OG0001784	Syaj.g_01859	Syam.g_02096
OG0001786	Syaj.g_01690	Syam.g_01962
OG0001787	Syaj.g_00143	Syam.g_00650
OG0001788	Syaj.g_00146	Syam.g_00653
OG0001789	Syaj.g_01510	Syam.g_01829
OG0001790	Syaj.g_00292	Syam.g_01804
OG0001791	Syaj.g_00315	Syam.g_01782
OG0001792	Syaj.g_00587	Syam.g_00872
OG0001794	Syaj.g_00797	Syam.g_01202
OG0001795	Syaj.g_02873	Syam.g_01940
OG0001796	Syaj.g_00819	Syam.g_01182
OG0001797	Syaj.g_00922	Syam.g_01100
OG0001798	Syaj.g_01301	Syam.g_01487
OG0001799	Syaj.g_01267	Syam.g_01452
OG0001801	Syaj.g_00471, Syaj.g_01364	Syam.g_01598
OG0001803	Syaj.g_01549	Syam.g_01856
OG0001804	Syaj.g_02831	Syam.g_00491
OG0001805	Syaj.g_02611	Syam.g_00272
OG0001806	Syaj.g_02575	Syam.g_00240
OG0001808	Syaj.g_02463	Syam.g_00154
OG0001810	Syaj.g_01944	Syam.g_02174
OG0001811	Syaj.g_02009	Syam.g_02235
OG0001812	Syaj.g_02102	Syam.g_02302
OG0001813	Syaj.g_02164	Syam.g_02345
OG0001814	Syaj.g_02247	Syam.g_02432
OG0001815	Syaj.g_02257	Syam.g_02441
OG0001816	Syaj.g_00728	Syam.g_01360
OG0001817	Syaj.g_01219	Syam.g_01405, Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827
OG0001835	Syaj.g_01801	Syam.g_00964
OG0001838	Syaj.g_02270	Syam.g_00008
OG0001839	Syaj.g_02299	Syam.g_00036
OG0001840	Syaj.g_02317	Syam.g_00053
OG0001841	Syaj.g_02325	Syam.g_00060
OG0001843	Syaj.g_02426	Syam.g_00124
OG0001844	Syaj.g_02427	Syam.g_00125
OG0001845	Syaj.g_02428	Syam.g_00126
OG0001846	Syaj.g_01914	Syam.g_02146
OG0001847	Syaj.g_01912	Syam.g_02144
OG0001848	Syaj.g_01908	Syam.g_02140
OG0001849	Syaj.g_01844	Syam.g_02088
OG0001850	Syaj.g_01834	Syam.g_02078
OG0001851	Syaj.g_01829	Syam.g_02072
OG0001852	Syaj.g_01828	Syam.g_02071
OG0001853	Syaj.g_01821	Syam.g_02064
OG0001854	Syaj.g_02874	Syam.g_00507
OG0001856	Syaj.g_01696	Syam.g_01968
OG0001857	Syaj.g_01693	Syam.g_01965
OG0001858	Syaj.g_01651	Syam.g_01935
OG0001859	Syaj.g_00050	Syam.g_00565
OG0001860	Syaj.g_00064	Syam.g_00579
OG0001861	Syaj.g_00079	Syam.g_00590
OG0001862	Syaj.g_00090	Syam.g_00601
OG0001863	Syaj.g_00095	Syam.g_00606
OG0001864	Syaj.g_00156	Syam.g_00661
OG0001865	Syaj.g_00233	Syam.g_01726
OG0001866	Syaj.g_00262	Syam.g_01703
OG0001867	Syaj.g_01332	Syam.g_01507
OG0001868	Syaj.g_01515	Syam.g_01833
OG0001869	Syaj.g_00297	Syam.g_01800
OG0001870	Syaj.g_00305	Syam.g_01792
OG0001871	Syaj.g_00310	Syam.g_01787
OG0001872	Syaj.g_00580	Syam.g_00866
OG0001873	Syaj.g_00641	Syam.g_00908
OG0001874	Syaj.g_00644	Syam.g_00911
OG0001877	Syaj.g_00482	Syam.g_00803
OG0001878	Syaj.g_00826	Syam.g_01175
OG0001879	Syaj.g_00835	Syam.g_01169
OG0001880	Syaj.g_00873	Syam.g_01130
OG0001881	Syaj.g_00895	Syam.g_01127
OG0001882	Syaj.g_00919	Syam.g_01103
OG0001883	Syaj.g_00925	Syam.g_01099
OG0001884	Syaj.g_00933	Syam.g_01090
OG0001885	Syaj.g_00772	Syam.g_01073
OG0001886	Syaj.g_00768	Syam.g_01069
OG0001887	Syaj.g_00763	Syam.g_01341
OG0001888	Syaj.g_01052	Syam.g_01313
OG0001889	Syaj.g_01007	Syam.g_01275
OG0001890	Syaj.g_00368	Syam.g_00724
OG0001891	Syaj.g_00356	Syam.g_00720
OG0001892	Syaj.g_00342	Syam.g_01756
OG0001895	Syaj.g_01361	Syam.g_01594
OG0001896	Syaj.g_01562	Syam.g_01861
OG0001898	Syaj.g_02800	Syam.g_00435
OG0001899	Syaj.g_02726	Syam.g_00358
OG0001900	Syaj.g_02592	Syam.g_00255
OG0001901	Syaj.g_02591	Syam.g_00254
OG0001902	Syaj.g_02558	Syam.g_00223
OG0001903	Syaj.g_02549	Syam.g_00214
OG0001904	Syaj.g_02475	Syam.g_00160
OG0001905	Syaj.g_02461	Syam.g_00152
OG0001906	Syaj.g_01932	Syam.g_02162
OG0001907	Syaj.g_01955	Syam.g_02180
OG0001908	Syaj.g_02004	Syam.g_02231
OG0001909	Syaj.g_02016	Syam.g_02242
OG0001910	Syaj.g_02069	Syam.g_02277
OG0001912	Syaj.g_02124	Syam.g_02321
OG0001913	Syaj.g_02126	Syam.g_02323
OG0001914	Syaj.g_00650	Syam.g_00920
OG0001915	Syaj.g_02253	Syam.g_02437
