Orthogroup	Syaj	Syad
OG0001084	Syaj.g_00711	Syad.g_01586
OG0001085	Syaj.g_00721	Syad.g_01596
OG0001086	Syaj.g_00723	Syad.g_01598
OG0001087	Syaj.g_00498	Syad.g_01372
OG0001088	Syaj.g_00494	Syad.g_01368
OG0001089	Syaj.g_00439	Syad.g_01302
OG0001090	Syaj.g_00959	Syad.g_01817
OG0001091	Syaj.g_00957	Syad.g_01815
OG0001092	Syaj.g_00954	Syad.g_01812
OG0001093	Syaj.g_00948	Syad.g_01806
OG0001094	Syaj.g_01032	Syad.g_01895
OG0001095	Syaj.g_01008	Syad.g_01874
OG0001096	Syaj.g_00988	Syad.g_01847
OG0001097	Syaj.g_00371	Syad.g_01223
OG0001098	Syaj.g_01132	Syad.g_02005, Syad.g_01995
OG0001099	Syaj.g_01906	Syad.g_02820
OG0001100	Syaj.g_00732	Syad.g_01608
OG0001101	Syaj.g_00734	Syad.g_01610
OG0001102	Syaj.g_00737	Syad.g_01613
OG0001103	Syaj.g_00740	Syad.g_01616
OG0001104	Syaj.g_01050	Syad.g_01911
OG0001105	Syaj.g_01046	Syad.g_01907
OG0001106	Syaj.g_00912	Syad.g_01771
OG0001107	Syaj.g_00900	Syad.g_01759
OG0001108	Syaj.g_00870	Syad.g_01744
OG0001109	Syaj.g_00868	Syad.g_01739
OG0001110	Syaj.g_00866	Syad.g_01737
OG0001111	Syaj.g_00864	Syad.g_01735
OG0001112	Syaj.g_00862	Syad.g_01733
OG0001113	Syaj.g_00861	Syad.g_01732
OG0001114	Syaj.g_00860	Syad.g_01731
OG0001115	Syaj.g_00856	Syad.g_01727
OG0001116	Syaj.g_00854	Syad.g_01725
OG0001117	Syaj.g_00853	Syad.g_01724
OG0001118	Syaj.g_00852	Syad.g_01723
OG0001119	Syaj.g_00850	Syad.g_01721
OG0001120	Syaj.g_00846	Syad.g_01717
OG0001121	Syaj.g_00630	Syad.g_01503
OG0001122	Syaj.g_00817	Syad.g_01689
OG0001123	Syaj.g_00810	Syad.g_01682
OG0001124	Syaj.g_00808	Syad.g_01680
OG0001125	Syaj.g_00806	Syad.g_01678
OG0001126	Syaj.g_00413	Syad.g_01276
OG0001127	Syaj.g_00414	Syad.g_01277
OG0001128	Syaj.g_00417	Syad.g_01280
OG0001129	Syaj.g_00419	Syad.g_01282
OG0001130	Syaj.g_00420	Syad.g_01283
OG0001131	Syaj.g_01070	Syad.g_01953
OG0001132	Syaj.g_01166	Syad.g_02038
OG0001133	Syaj.g_01302	Syad.g_02172
OG0001134	Syaj.g_00645	Syad.g_01527
OG0001135	Syaj.g_00647	Syad.g_01529
OG0001136	Syaj.g_00300	Syad.g_01150
OG0001137	Syaj.g_00318	Syad.g_01169
OG0001138	Syaj.g_00620	Syad.g_01493
OG0001139	Syaj.g_00618	Syad.g_01491
OG0001140	Syaj.g_00617	Syad.g_01490
OG0001141	Syaj.g_00616	Syad.g_01489
OG0001142	Syaj.g_00615	Syad.g_01488
OG0001143	Syaj.g_00602	Syad.g_01473
OG0001144	Syaj.g_00588	Syad.g_01457
OG0001145	Syaj.g_00276	Syad.g_01112
OG0001146	Syaj.g_01518	Syad.g_02412
OG0001147	Syaj.g_01438	Syad.g_02349
OG0001148	Syaj.g_00057	Syad.g_00889
OG0001149	Syaj.g_00056	Syad.g_00888
OG0001150	Syaj.g_00055	Syad.g_00887
OG0001151	Syaj.g_00043	Syad.g_00875
OG0001152	Syaj.g_00040	Syad.g_00872
OG0001153	Syaj.g_01425	Syad.g_02318
OG0001154	Syaj.g_01426	Syad.g_02319
OG0001155	Syaj.g_01637	Syad.g_02540
OG0001156	Syaj.g_01640	Syad.g_02543
OG0001157	Syaj.g_01641	Syad.g_02544
OG0001158	Syaj.g_01643	Syad.g_02546
OG0001159	Syaj.g_01644	Syad.g_02547
OG0001160	Syaj.g_01697	Syad.g_02595
OG0001161	Syaj.g_02148	Syad.g_00026
OG0001162	Syaj.g_00979	Syad.g_01844
OG0001163	Syaj.g_01705	Syad.g_02610
OG0001164	Syaj.g_01711	Syad.g_02616
OG0001165	Syaj.g_01716	Syad.g_02621
OG0001166	Syaj.g_01746	Syad.g_02647
OG0001167	Syaj.g_01592	Syad.g_02486
OG0001168	Syaj.g_01594	Syad.g_02488
OG0001169	Syaj.g_01596	Syad.g_02490
OG0001170	Syaj.g_01597	Syad.g_02492
OG0001171	Syaj.g_01607	Syad.g_02503
OG0001172	Syaj.g_02641	Syad.g_00594
OG0001173	Syaj.g_02642	Syad.g_00595
OG0001174	Syaj.g_02650	Syad.g_00603
OG0001175	Syaj.g_02651	Syad.g_00604
OG0001176	Syaj.g_02688	Syad.g_00644
OG0001177	Syaj.g_02685	Syad.g_00641
OG0001178	Syaj.g_01726	Syad.g_02629
OG0001179	Syaj.g_02719	Syad.g_00675
OG0001180	Syaj.g_02744	Syad.g_00700
OG0001181	Syaj.g_02748	Syad.g_00704
OG0001182	Syaj.g_02757	Syad.g_00712
OG0001183	Syaj.g_02762	Syad.g_00717
OG0001184	Syaj.g_02449	Syad.g_00378
OG0001185	Syaj.g_02423	Syad.g_00354
OG0001186	Syaj.g_02339	Syad.g_00247
OG0001187	Syaj.g_02369	Syad.g_00245
OG0001188	Syaj.g_02336	Syad.g_00238
OG0001189	Syaj.g_02318	Syad.g_00217
OG0001190	Syaj.g_02111	Syad.g_03034
OG0001192	Syaj.g_02138	Syad.g_00013
OG0001193	Syaj.g_02178	Syad.g_00072
OG0001194	Syaj.g_02180	Syad.g_00075
OG0001195	Syaj.g_02181	Syad.g_00076
OG0001196	Syaj.g_02244	Syad.g_00144
OG0001197	Syaj.g_02246	Syad.g_00146
OG0001198	Syaj.g_02259	Syad.g_00159
OG0001199	Syaj.g_01825	Syad.g_02735
OG0001200	Syaj.g_01827	Syad.g_02737
OG0001201	Syaj.g_01888	Syad.g_02802
OG0001202	Syaj.g_02032	Syad.g_02945
OG0001203	Syaj.g_02877	Syad.g_00821
OG0001204	Syaj.g_02621	Syad.g_00577
OG0001205	Syaj.g_01545	Syad.g_02440
OG0001206	Syaj.g_01484	Syad.g_02385
OG0001207	Syaj.g_00061	Syad.g_00893
OG0001208	Syaj.g_00074	Syad.g_00906
OG0001209	Syaj.g_00147	Syad.g_00980
OG0001210	Syaj.g_00158	Syad.g_00993
OG0001212	Syaj.g_00246	Syad.g_01082
OG0001214	Syaj.g_01281	Syad.g_02150
OG0001215	Syaj.g_00492	Syad.g_01366
OG0001216	Syaj.g_00958	Syad.g_01816
OG0001218	Syaj.g_01434	Syad.g_02328
OG0001219	Syaj.g_00782	Syad.g_01653
OG0001220	Syaj.g_00345	Syad.g_01195
OG0001221	Syaj.g_01067	Syad.g_01950
OG0001222	Syaj.g_00911	Syad.g_01770
OG0001223	Syaj.g_00844	Syad.g_01715
OG0001224	Syaj.g_00423	Syad.g_01286
OG0001225	Syaj.g_00425	Syad.g_01288
OG0001227	Syaj.g_02152	Syad.g_00029
OG0001228	Syaj.g_01565	Syad.g_02460
OG0001229	Syaj.g_00451	Syad.g_01314
OG0001231	Syaj.g_02279	Syad.g_00179
OG0001232	Syaj.g_01757	Syad.g_02658
OG0001233	Syaj.g_01598	Syad.g_02493
OG0001234	Syaj.g_02655	Syad.g_00608
OG0001235	Syaj.g_02679	Syad.g_00633
OG0001236	Syaj.g_02453	Syad.g_00412
OG0001237	Syaj.g_02447	Syad.g_00376
OG0001239	Syaj.g_01822	Syad.g_02732
OG0001240	Syaj.g_01871	Syad.g_02785
OG0001242	Syaj.g_01913	Syad.g_02827
OG0001243	Syaj.g_01926	Syad.g_02841
OG0001244	Syaj.g_01960	Syad.g_02873
OG0001246	Syaj.g_00100	Syad.g_00933
OG0001247	Syaj.g_00973	Syad.g_01837
OG0001248	Syaj.g_00978	Syad.g_01843
OG0001250	Syaj.g_00375	Syad.g_01227
OG0001251	Syaj.g_02187	Syad.g_00083
OG0001252	Syaj.g_00416	Syad.g_01279
OG0001253	Syaj.g_01165	Syad.g_02037
OG0001254	Syaj.g_00646	Syad.g_01528
OG0001256	Syaj.g_01704	Syad.g_02609
OG0001257	Syaj.g_01342	Syad.g_02210
OG0001258	Syaj.g_01714	Syad.g_02619
OG0001260	Syaj.g_01617	Syad.g_02514
OG0001261	Syaj.g_02728	Syad.g_00684
OG0001262	Syaj.g_02320	Syad.g_00219
OG0001263	Syaj.g_01929	Syad.g_02844
OG0001265	Syaj.g_01911	Syad.g_02825
OG0001266	Syaj.g_02036	Syad.g_02949
OG0001267	Syaj.g_02565	Syad.g_00523
OG0001268	Syaj.g_02811	Syad.g_00767
OG0001270	Syaj.g_01558	Syad.g_02453
OG0001271	Syaj.g_01447	Syad.g_02356
OG0001272	Syaj.g_00078	Syad.g_00910
OG0001273	Syaj.g_01288	Syad.g_02157
OG0001274	Syaj.g_02077	Syad.g_02988
OG0001275	Syaj.g_00827	Syad.g_01699
OG0001276	Syaj.g_00811	Syad.g_01683
OG0001277	Syaj.g_02227	Syad.g_00127
OG0001278	Syaj.g_00575	Syad.g_01445
OG0001279	Syaj.g_01356	Syad.g_02248
OG0001280	Syaj.g_01508	Syad.g_02402
OG0001281	Syaj.g_01519	Syad.g_02413
OG0001282	Syaj.g_00058	Syad.g_00890
OG0001283	Syaj.g_02238	Syad.g_00138
OG0001284	Syaj.g_01688	Syad.g_02585
OG0001285	Syaj.g_01170	Syad.g_02043
OG0001286	Syaj.g_02742	Syad.g_00698
OG0001287	Syaj.g_02415	Syad.g_00346
OG0001288	Syaj.g_02394	Syad.g_00326
OG0001289	Syaj.g_01845	Syad.g_02767
OG0001290	Syaj.g_01880	Syad.g_02794
OG0001291	Syaj.g_01939	Syad.g_02854
OG0001292	Syaj.g_02616	Syad.g_00572
OG0001293	Syaj.g_02594	Syad.g_00549
OG0001294	Syaj.g_00722	Syad.g_01597
OG0001295	Syaj.g_00161	Syad.g_00997
OG0001296	Syaj.g_00106	Syad.g_00939
OG0001297	Syaj.g_00110	Syad.g_00943
OG0001298	Syaj.g_00221	Syad.g_01055
OG0001299	Syaj.g_00716	Syad.g_01591
OG0001300	Syaj.g_00479	Syad.g_01339
OG0001301	Syaj.g_00440	Syad.g_01303
OG0001302	Syaj.g_01251	Syad.g_02123
OG0001303	Syaj.g_00784	Syad.g_01655
OG0001304	Syaj.g_00795	Syad.g_01669
OG0001305	Syaj.g_00433	Syad.g_01296
OG0001306	Syaj.g_00285	Syad.g_01119
OG0001307	Syaj.g_02672	Syad.g_00626
OG0001309	Syaj.g_00116	Syad.g_00950
OG0001310	Syaj.g_01735	Syad.g_02638
OG0001311	Syaj.g_00809	Syad.g_01681
OG0001312	Syaj.g_00931	Syad.g_01788
OG0001313	Syaj.g_01471	Syad.g_02372
OG0001313	Syaj.g_01472	Syad.g_02373
OG0001314	Syaj.g_00524	Syad.g_01356, Syad.g_01420, Syad.g_00861
OG0001315	Syaj.g_02760	Syad.g_00715
OG0001316	Syaj.g_01946	Syad.g_02861
OG0001317	Syaj.g_02857	Syad.g_00814
OG0001321	Syaj.g_01528	Syad.g_02423
OG0001322	Syaj.g_01527	Syad.g_02422
OG0001323	Syaj.g_00119	Syad.g_00953
OG0001324	Syaj.g_00478	Syad.g_01338
OG0001325	Syaj.g_00953	Syad.g_01811
OG0001326	Syaj.g_02196	Syad.g_00092
OG0001327	Syaj.g_00729	Syad.g_01605
OG0001328	Syaj.g_00764	Syad.g_01638
OG0001329	Syaj.g_00028	Syad.g_00866
OG0001330	Syaj.g_01501	Syad.g_02395
OG0001332	Syaj.g_01631	Syad.g_02535
OG0001333	Syaj.g_01593	Syad.g_02487
OG0001334	Syaj.g_02770	Syad.g_00725
OG0001335	Syaj.g_02771	Syad.g_00726
OG0001336	Syaj.g_02239	Syad.g_00139
OG0001337	Syaj.g_02795	Syad.g_00750
OG0001337	Syaj.g_02786	Syad.g_00741
OG0001338	Syaj.g_02780	Syad.g_00735
OG0001338	Syaj.g_02767	Syad.g_00722
OG0001338	Syaj.g_02790	Syad.g_00745
OG0001339	Syaj.g_01883	Syad.g_02797
OG0001340	Syaj.g_02787	Syad.g_00742
OG0001341	Syaj.g_00449	Syad.g_01312
OG0001343	Syaj.g_02184	Syad.g_00079
OG0001344	Syaj.g_00307	Syad.g_01157
OG0001345	Syaj.g_00337	Syad.g_01188
OG0001346	Syaj.g_01512	Syad.g_02406
OG0001347	Syaj.g_02497	Syad.g_00454
OG0001347	Syaj.g_02374	Syad.g_00308
OG0001348	Syaj.g_00393	Syad.g_01250
OG0001349	Syaj.g_01763	Syad.g_02663
OG0001350	Syaj.g_02876	Syad.g_00820
OG0001352	Syaj.g_00136	Syad.g_00969
OG0001353	Syaj.g_00386	Syad.g_01244
OG0001354	Syaj.g_00857	Syad.g_01728
OG0001355	Syaj.g_01244	Syad.g_02116
OG0001357	Syaj.g_00629	Syad.g_01502
OG0001358	Syaj.g_01309	Syad.g_02179
OG0001359	Syaj.g_02183	Syad.g_00078
OG0001360	Syaj.g_00340	Syad.g_01191
OG0001361	Syaj.g_00334	Syad.g_01185
OG0001362	Syaj.g_01396	Syad.g_02294
OG0001363	Syaj.g_01398	Syad.g_02296
OG0001364	Syaj.g_02473	Syad.g_00431
OG0001366	Syaj.g_01749	Syad.g_02650
OG0001368	Syaj.g_02622	Syad.g_00578
OG0001369	Syaj.g_01870	Syad.g_02784
OG0001370	Syaj.g_01171	Syad.g_02045
OG0001370	Syaj.g_01672, Syaj.g_01252	Syad.g_02124
OG0001373	Syaj.g_02195	Syad.g_00091
OG0001374	Syaj.g_02203	Syad.g_00099
OG0001375	Syaj.g_02185	Syad.g_00080
OG0001376	Syaj.g_02140	Syad.g_00015
OG0001377	Syaj.g_02139	Syad.g_00014
OG0001378	Syaj.g_01559	Syad.g_02454
OG0001379	Syaj.g_01503	Syad.g_02397
OG0001381	Syaj.g_00405	Syad.g_01266
OG0001381	Syaj.g_02663	Syad.g_00614
OG0001383	Syaj.g_02884	Syad.g_00827
OG0001383	Syaj.g_02883, Syaj.g_02882	Syad.g_00826
OG0001385	Syaj.g_02192	Syad.g_00088
OG0001386	Syaj.g_02193	Syad.g_00089
OG0001387	Syaj.g_02194	Syad.g_00090
OG0001388	Syaj.g_02197	Syad.g_00093
OG0001389	Syaj.g_02198	Syad.g_00094
OG0001390	Syaj.g_02199	Syad.g_00095
OG0001391	Syaj.g_02200	Syad.g_00096
OG0001392	Syaj.g_02201	Syad.g_00097
OG0001393	Syaj.g_02202	Syad.g_00098
OG0001394	Syaj.g_01059	Syad.g_01920
OG0001395	Syaj.g_00935	Syad.g_01792
OG0001396	Syaj.g_02498	Syad.g_00455
OG0001396	Syaj.g_02372	Syad.g_00309
OG0001397	Syaj.g_01397	Syad.g_02295
OG0001398	Syaj.g_01116	Syad.g_01977
OG0001400	Syaj.g_00151	Syad.g_00984
OG0001401	Syaj.g_00381	Syad.g_01233
OG0001402	Syaj.g_01304	Syad.g_02174
OG0001403	Syaj.g_02297	Syad.g_00197
OG0001404	Syaj.g_01817	Syad.g_02727
OG0001405	Syaj.g_02773	Syad.g_00728
OG0001407	Syaj.g_00137	Syad.g_00970
OG0001408	Syaj.g_00561	Syad.g_01431
OG0001410	Syaj.g_02673	Syad.g_00627
OG0001412	Syaj.g_02496	Syad.g_00453
OG0001413	Syaj.g_01241	Syad.g_02113
OG0001414	Syaj.g_02664	Syad.g_00615
OG0001416	Syaj.g_01516	Syad.g_02410
OG0001417	Syaj.g_00858	Syad.g_01729
OG0001419	Syaj.g_00138	Syad.g_00971
OG0001420	Syaj.g_00131	Syad.g_00963
OG0001421	Syaj.g_01235	Syad.g_02105
OG0001421	Syaj.g_01167	Syad.g_02039
OG0001425	Syaj.g_02137	Syad.g_00012
OG0001426	Syaj.g_00014	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002
OG0001426	Syaj.g_01097	Syad.g_02235
OG0001427	Syaj.g_02066	Syad.g_00408
OG0001427	Syaj.g_00600	Syad.g_01471
OG0001427	Syaj.g_00599	Syad.g_01470
OG0001427	Syaj.g_02521	Syad.g_02705, Syad.g_00478
OG0001427	Syaj.g_00004	Syad.g_01412
OG0001427	Syaj.g_02867	Syad.g_02339, Syad.g_01325
OG0001427	Syaj.g_00458	Syad.g_01943, Syad.g_00407
OG0001427	Syaj.g_00460	Syad.g_01321, Syad.g_01329, Syad.g_01333
OG0001427	Syaj.g_02866	Syad.g_01944
OG0001427	Syaj.g_00459, Syaj.g_00456	Syad.g_02342, Syad.g_00045, Syad.g_00403
OG0001427	Syaj.g_01858	Syad.g_02257
OG0001428	Syaj.g_01993	Syad.g_02906
OG0001430	Syaj.g_02104	Syad.g_03026
OG0001432	Syaj.g_00509	Syad.g_01382
OG0001434	Syaj.g_01054	Syad.g_01916
OG0001435	Syaj.g_00736	Syad.g_01612
OG0001436	Syaj.g_02479	Syad.g_00437
OG0001436	Syaj.g_02478	Syad.g_00436
OG0001438	Syaj.g_02550	Syad.g_00507
OG0001439	Syaj.g_02520	Syad.g_00476
OG0001443	Syaj.g_02145	Syad.g_00023
OG0001444	Syaj.g_02403	Syad.g_00336
OG0001444	Syaj.g_01865	Syad.g_02779
OG0001447	Syaj.g_01927	Syad.g_02842
OG0001448	Syaj.g_01813	Syad.g_02723
OG0001449	Syaj.g_02625	Syad.g_00583
OG0001452	Syaj.g_02607	Syad.g_00563
OG0001453	Syaj.g_00838	Syad.g_01709
OG0001454	Syaj.g_01231	Syad.g_02101
OG0001456	Syaj.g_02205	Syad.g_00101
OG0001457	Syaj.g_02206	Syad.g_00102
OG0001458	Syaj.g_02207	Syad.g_00103
OG0001459	Syaj.g_00653	Syad.g_01550
OG0001462	Syaj.g_02304	Syad.g_00204
OG0001463	Syaj.g_00403	Syad.g_01264
OG0001464	Syaj.g_02788	Syad.g_00743
OG0001465	Syaj.g_00968	Syad.g_01830
OG0001470	Syaj.g_01567	Syad.g_02462
OG0001471	Syaj.g_02526	Syad.g_00484
OG0001473	Syaj.g_01255	Syad.g_02127
OG0001474	Syaj.g_02812	Syad.g_00768
OG0001475	Syaj.g_01569	Syad.g_02464
OG0001477	Syaj.g_00444	Syad.g_01307
OG0001478	Syaj.g_01470	Syad.g_02371
OG0001478	Syaj.g_01463, Syaj.g_01462	Syad.g_02364
OG0001479	Syaj.g_02809	Syad.g_00765
OG0001480	Syaj.g_00343	Syad.g_01194
OG0001482	Syaj.g_00848	Syad.g_01719
OG0001487	Syaj.g_01433	Syad.g_02327
OG0001488	Syaj.g_00324	Syad.g_01175
OG0001489	Syaj.g_02753	Syad.g_00709
OG0001492	Syaj.g_00578	Syad.g_01448
OG0001493	Syaj.g_00569	Syad.g_01439
OG0001494	Syaj.g_01773	Syad.g_02673
OG0001494	Syaj.g_02353	Syad.g_00267
OG0001496	Syaj.g_00446	Syad.g_01309
OG0001497	Syaj.g_00445	Syad.g_01308
OG0001498	Syaj.g_02830	Syad.g_00786
OG0001499	Syaj.g_01211	Syad.g_02081
OG0001502	Syaj.g_00351	Syad.g_01202
OG0001504	Syaj.g_00652	Syad.g_01535
OG0001505	Syaj.g_02359	Syad.g_00259
OG0001508	Syaj.g_01566	Syad.g_02461
OG0001509	Syaj.g_02376	Syad.g_00302
OG0001509	Syaj.g_02499	Syad.g_00456
OG0001510	Syaj.g_02410	Syad.g_00342
OG0001511	Syaj.g_01896	Syad.g_02810
OG0001512	Syaj.g_02878	Syad.g_00822
OG0001513	Syaj.g_02690	Syad.g_00646
OG0001513	Syaj.g_02448	Syad.g_00377
OG0001514	Syaj.g_00447	Syad.g_01310
OG0001515	Syaj.g_00483	Syad.g_01343
OG0001516	Syaj.g_00713	Syad.g_01588
OG0001517	Syaj.g_02806	Syad.g_00762
OG0001518	Syaj.g_02132	Syad.g_00009
OG0001519	Syaj.g_02147	Syad.g_00025
OG0001520	Syaj.g_00206	Syad.g_01039
OG0001522	Syaj.g_00385	Syad.g_01243
OG0001525	Syaj.g_02159	Syad.g_00036
OG0001527	Syaj.g_00198	Syad.g_01030
OG0001528	Syaj.g_01568	Syad.g_02463, Syad.g_00283, Syad.g_00286
OG0001529	Syaj.g_02311	Syad.g_00210
OG0001530	Syaj.g_01894	Syad.g_02808
OG0001531	Syaj.g_02879	Syad.g_00823
OG0001532	Syaj.g_00619	Syad.g_01492
OG0001533	Syaj.g_01487	Syad.g_02388
OG0001534	Syaj.g_00794	Syad.g_01668
OG0001535	Syaj.g_00813	Syad.g_01685
OG0001536	Syaj.g_00903	Syad.g_01762
OG0001537	Syaj.g_01066	Syad.g_01949
OG0001538	Syaj.g_01018	Syad.g_01884
OG0001539	Syaj.g_00731	Syad.g_01607
OG0001540	Syaj.g_01931	Syad.g_02846
OG0001541	Syaj.g_02002	Syad.g_02915
OG0001542	Syaj.g_02011	Syad.g_02924
OG0001543	Syaj.g_02057	Syad.g_02969
OG0001544	Syaj.g_02146	Syad.g_00024
OG0001545	Syaj.g_02226	Syad.g_00126
OG0001547	Syaj.g_01106	Syad.g_01963
OG0001548	Syaj.g_01222	Syad.g_02092
OG0001551	Syaj.g_00395	Syad.g_01256
OG0001554	Syaj.g_02109	Syad.g_03031
OG0001556	Syaj.g_00636	Syad.g_01509
OG0001558	Syaj.g_02282	Syad.g_00182
OG0001559	Syaj.g_01893	Syad.g_02807
OG0001560	Syaj.g_01879	Syad.g_02793
OG0001561	Syaj.g_00807	Syad.g_01679
OG0001562	Syaj.g_00821	Syad.g_01693
OG0001563	Syaj.g_02737	Syad.g_00693
OG0001564	Syaj.g_00657	Syad.g_01539
OG0001567	Syaj.g_01108	Syad.g_01965
OG0001568	Syaj.g_01104	Syad.g_01961
OG0001570	Syaj.g_01124	Syad.g_01985
OG0001573	Syaj.g_02533	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566
OG0001574	Syaj.g_00196	Syad.g_01028
OG0001575	Syaj.g_00201	Syad.g_01033
OG0001576	Syaj.g_00266	Syad.g_01103
OG0001577	Syaj.g_00298	Syad.g_01148
OG0001579	Syaj.g_02777	Syad.g_00732
OG0001580	Syaj.g_02100	Syad.g_03020
OG0001582	Syaj.g_01215	Syad.g_02086
OG0001585	Syaj.g_01778	Syad.g_02678
OG0001586	Syaj.g_01769	Syad.g_02669
OG0001588	Syaj.g_02467	Syad.g_00428
OG0001589	Syaj.g_01600	Syad.g_02495
OG0001590	Syaj.g_01289	Syad.g_02158
OG0001592	Syaj.g_02101	Syad.g_03021
OG0001593	Syaj.g_01083	Syad.g_01422
OG0001593	Syaj.g_02863, Syaj.g_00545, Syaj.g_01674, Syaj.g_00024	Syad.g_00404
OG0001593	Syaj.g_01099	Syad.g_02237
OG0001594	Syaj.g_00701	Syad.g_01570
OG0001594	Syaj.g_01360	Syad.g_02252
OG0001594	Syaj.g_02118	Syad.g_03041
OG0001602	Syaj.g_00969	Syad.g_01831
OG0001614	Syaj.g_02425	Syad.g_00356
OG0001615	Syaj.g_00354	Syad.g_01205
OG0001615	Syaj.g_00166	Syad.g_01002
OG0001616	Syaj.g_00642	Syad.g_01515
OG0001617	Syaj.g_00475	Syad.g_01335
OG0001618	Syaj.g_00947	Syad.g_01805
OG0001619	Syaj.g_00914	Syad.g_01773
OG0001620	Syaj.g_02818	Syad.g_00774
OG0001621	Syaj.g_02606	Syad.g_00562
OG0001622	Syaj.g_02237	Syad.g_00137
OG0001623	Syaj.g_02791	Syad.g_00746
OG0001624	Syaj.g_01239	Syad.g_02110
OG0001624	Syaj.g_02153	Syad.g_00031
OG0001625	Syaj.g_02600	Syad.g_00555
OG0001634	Syaj.g_00719	Syad.g_01594
OG0001635	Syaj.g_02390	Syad.g_00322
OG0001636	Syaj.g_02303	Syad.g_00203
OG0001637	Syaj.g_01611	Syad.g_02508
OG0001638	Syaj.g_01733	Syad.g_02636
OG0001639	Syaj.g_01636	Syad.g_02539
OG0001640	Syaj.g_00411	Syad.g_01274
OG0001641	Syaj.g_00840	Syad.g_01711
OG0001642	Syaj.g_00347	Syad.g_01197
OG0001643	Syaj.g_01278	Syad.g_02147
OG0001644	Syaj.g_00941	Syad.g_01799
OG0001646	Syaj.g_01804	Syad.g_01399
OG0001646	Syaj.g_00519	Syad.g_01392
OG0001647	Syaj.g_02574	Syad.g_00531
OG0001652	Syaj.g_02280	Syad.g_00180
OG0001653	Syaj.g_01868	Syad.g_02782
OG0001654	Syaj.g_01634	Syad.g_02537
OG0001655	Syaj.g_01238	Syad.g_02108
OG0001656	Syaj.g_02776	Syad.g_00731
OG0001657	Syaj.g_01976	Syad.g_02889
OG0001658	Syaj.g_02110	Syad.g_03033
OG0001659	Syaj.g_00634	Syad.g_01507
OG0001660	Syaj.g_01902	Syad.g_02816
OG0001666	Syaj.g_00654	Syad.g_01536
OG0001671	Syaj.g_02062	Syad.g_02974
OG0001672	Syaj.g_01833	Syad.g_02743
OG0001673	Syaj.g_02855	Syad.g_00812
OG0001675	Syaj.g_00823	Syad.g_01695
OG0001676	Syaj.g_02779	Syad.g_00734
OG0001677	Syaj.g_02763	Syad.g_00718
OG0001677	Syaj.g_00624	Syad.g_01497
OG0001678	Syaj.g_02640	Syad.g_00593
OG0001679	Syaj.g_00205	Syad.g_01038, Syad.g_01037
OG0001680	Syaj.g_00320	Syad.g_01171
OG0001681	Syaj.g_02893	Syad.g_00837
OG0001682	Syaj.g_01232	Syad.g_02102
OG0001682	Syaj.g_00949	Syad.g_01807
OG0001691	Syaj.g_01312	Syad.g_02182
OG0001692	Syaj.g_01374	Syad.g_02271
OG0001693	Syaj.g_00428	Syad.g_01291
OG0001694	Syaj.g_02563	Syad.g_00521
OG0001695	Syaj.g_02223	Syad.g_00123
OG0001700	Syaj.g_01115	Syad.g_01976
OG0001702	Syaj.g_01851, Syaj.g_01857	Syad.g_02772
OG0001703	Syaj.g_00062	Syad.g_00894
OG0001713	Syaj.g_00314	Syad.g_01164
OG0001714	Syaj.g_01775	Syad.g_02675
OG0001715	Syaj.g_01213	Syad.g_02084
OG0001716	Syaj.g_00350	Syad.g_01200
OG0001717	Syaj.g_01988	Syad.g_02901
OG0001728	Syaj.g_02518, Syaj.g_01164	Syad.g_02036
OG0001728	Syaj.g_00244	Syad.g_01079
OG0001728	Syaj.g_00011	Syad.g_01080
OG0001728	Syaj.g_00010	Syad.g_02241
OG0001728	Syaj.g_00013	Syad.g_02003
OG0001729	Syaj.g_02885	Syad.g_00828
OG0001730	Syaj.g_02887	Syad.g_00832
OG0001731	Syaj.g_01663	Syad.g_02563
OG0001732	Syaj.g_00595	Syad.g_01464
OG0001733	Syaj.g_00726	Syad.g_01602
OG0001735	Syaj.g_00704	Syad.g_01573
OG0001736	Syaj.g_02493	Syad.g_00450
OG0001737	Syaj.g_02544	Syad.g_00501
OG0001738	Syaj.g_02505	Syad.g_00462
OG0001739	Syaj.g_02222	Syad.g_00122
OG0001740	Syaj.g_02224	Syad.g_00124
OG0001747	Syaj.g_01958	Syad.g_02871
OG0001748	Syaj.g_02064	Syad.g_02976
OG0001749	Syaj.g_02489	Syad.g_00446
OG0001750	Syaj.g_01866	Syad.g_02780
OG0001751	Syaj.g_02854	Syad.g_00811
OG0001752	Syaj.g_01621	Syad.g_02518
OG0001753	Syaj.g_01614	Syad.g_02511
OG0001754	Syaj.g_01613	Syad.g_02510
OG0001755	Syaj.g_00115	Syad.g_00949
OG0001756	Syaj.g_02144	Syad.g_00022
OG0001758	Syaj.g_00665	Syad.g_01546
OG0001759	Syaj.g_00499	Syad.g_01373
OG0001759	Syaj.g_01196	Syad.g_02069
OG0001760	Syaj.g_02049	Syad.g_02961
OG0001760	Syaj.g_00601	Syad.g_01472
OG0001761	Syaj.g_01328	Syad.g_02198
OG0001762	Syaj.g_00833	Syad.g_01704
