Orthogroup	Syaj	Prae
OG0001128	Syaj.g_00417	Prae.g_01032
OG0001129	Syaj.g_00419	Prae.g_01033
OG0001130	Syaj.g_00420	Prae.g_01034
OG0001131	Syaj.g_01070	Prae.g_01072
OG0001132	Syaj.g_01166	Prae.g_01081
OG0001133	Syaj.g_01302	Prae.g_01115
OG0001134	Syaj.g_00645	Prae.g_01130
OG0001136	Syaj.g_00300	Prae.g_01160
OG0001137	Syaj.g_00318	Prae.g_01171
OG0001138	Syaj.g_00620	Prae.g_01189
OG0001139	Syaj.g_00618	Prae.g_01190
OG0001140	Syaj.g_00617	Prae.g_01191
OG0001141	Syaj.g_00616	Prae.g_01192
OG0001142	Syaj.g_00615	Prae.g_01193
OG0001143	Syaj.g_00602	Prae.g_01200
OG0001144	Syaj.g_00588	Prae.g_01205
OG0001145	Syaj.g_00276	Prae.g_01320
OG0001146	Syaj.g_01518	Prae.g_01333
OG0001147	Syaj.g_01438	Prae.g_01354
OG0001148	Syaj.g_00057	Prae.g_01370
OG0001149	Syaj.g_00056	Prae.g_01371
OG0001150	Syaj.g_00055	Prae.g_01372
OG0001151	Syaj.g_00043	Prae.g_01383
OG0001152	Syaj.g_00040	Prae.g_01384
OG0001153	Syaj.g_01425	Prae.g_01491
OG0001154	Syaj.g_01426	Prae.g_01492
OG0001155	Syaj.g_01637	Prae.g_01504
OG0001156	Syaj.g_01640	Prae.g_01507
OG0001157	Syaj.g_01641	Prae.g_01508
OG0001158	Syaj.g_01643	Prae.g_01509
OG0001159	Syaj.g_01644	Prae.g_01510
OG0001160	Syaj.g_01697	Prae.g_01534
OG0001161	Syaj.g_02148	Prae.g_01547
OG0001162	Syaj.g_00979	Prae.g_01558
OG0001163	Syaj.g_01705	Prae.g_01615
OG0001164	Syaj.g_01711	Prae.g_01619
OG0001165	Syaj.g_01716	Prae.g_01622
OG0001166	Syaj.g_01746	Prae.g_01642
OG0001167	Syaj.g_01592	Prae.g_01659
OG0001168	Syaj.g_01594	Prae.g_01661
OG0001169	Syaj.g_01596	Prae.g_01663
OG0001170	Syaj.g_01597	Prae.g_01665
OG0001171	Syaj.g_01607	Prae.g_01674
OG0001172	Syaj.g_02641	Prae.g_01689
OG0001173	Syaj.g_02642	Prae.g_01690
OG0001174	Syaj.g_02650	Prae.g_01698
OG0001175	Syaj.g_02651	Prae.g_01699
OG0001176	Syaj.g_02688	Prae.g_01706
OG0001177	Syaj.g_02685	Prae.g_01709
OG0001178	Syaj.g_01726	Prae.g_01714
OG0001179	Syaj.g_02719	Prae.g_01742
OG0001180	Syaj.g_02744	Prae.g_01765
OG0001181	Syaj.g_02748	Prae.g_01769
OG0001182	Syaj.g_02757	Prae.g_01776
OG0001183	Syaj.g_02762	Prae.g_01780
OG0001184	Syaj.g_02449	Prae.g_01796
OG0001185	Syaj.g_02423	Prae.g_01810
OG0001186	Syaj.g_02339	Prae.g_01833
OG0001187	Syaj.g_02369	Prae.g_01837
OG0001188	Syaj.g_02336	Prae.g_01839
OG0001189	Syaj.g_02318	Prae.g_01856
OG0001190	Syaj.g_02111	Prae.g_01860
OG0001191	Syaj.g_02128	Prae.g_01870
OG0001192	Syaj.g_02138	Prae.g_01875
OG0001193	Syaj.g_02178	Prae.g_01885
OG0001194	Syaj.g_02180	Prae.g_01886
OG0001195	Syaj.g_02181	Prae.g_01887
OG0001196	Syaj.g_02244	Prae.g_01900
OG0001197	Syaj.g_02246	Prae.g_01901
OG0001198	Syaj.g_02259	Prae.g_01908
OG0001199	Syaj.g_01825	Prae.g_00074
OG0001200	Syaj.g_01827	Prae.g_00076
OG0001201	Syaj.g_01888	Prae.g_00107
OG0001202	Syaj.g_02032	Prae.g_00202
OG0001203	Syaj.g_02877	Prae.g_00241
OG0001204	Syaj.g_02621	Prae.g_00246
OG0001205	Syaj.g_01545	Prae.g_00419
OG0001206	Syaj.g_01484	Prae.g_00436
OG0001207	Syaj.g_00061	Prae.g_00451
OG0001208	Syaj.g_00074	Prae.g_00456
OG0001209	Syaj.g_00147	Prae.g_00510
OG0001210	Syaj.g_00158	Prae.g_00515
OG0001211	Syaj.g_00184	Prae.g_00525
OG0001212	Syaj.g_00246	Prae.g_00570
OG0001214	Syaj.g_01281	Prae.g_00611
OG0001215	Syaj.g_00492	Prae.g_00664
OG0001216	Syaj.g_00958	Prae.g_00713
OG0001218	Syaj.g_01434	Prae.g_00759
OG0001219	Syaj.g_00782	Prae.g_00794
OG0001220	Syaj.g_00345	Prae.g_00857
OG0001221	Syaj.g_01067	Prae.g_00919
OG0001222	Syaj.g_00911	Prae.g_00956
OG0001223	Syaj.g_00844	Prae.g_00982
OG0001224	Syaj.g_00423	Prae.g_01036
OG0001225	Syaj.g_00425	Prae.g_01038
OG0001227	Syaj.g_02152	Prae.g_01084
OG0001228	Syaj.g_01565	Prae.g_01208
OG0001229	Syaj.g_00451	Prae.g_01366
OG0001231	Syaj.g_02279	Prae.g_01556
OG0001232	Syaj.g_01757	Prae.g_01646
OG0001233	Syaj.g_01598	Prae.g_01666
OG0001234	Syaj.g_02655	Prae.g_01701
OG0001235	Syaj.g_02679	Prae.g_01711
OG0001236	Syaj.g_02453	Prae.g_01793
OG0001237	Syaj.g_02447	Prae.g_01797
OG0001239	Syaj.g_01822	Prae.g_00071
OG0001240	Syaj.g_01871	Prae.g_00093
OG0001242	Syaj.g_01913	Prae.g_00119
OG0001243	Syaj.g_01926	Prae.g_00125
OG0001244	Syaj.g_01960	Prae.g_00141
OG0001246	Syaj.g_00100	Prae.g_00478
OG0001247	Syaj.g_00973	Prae.g_00657
OG0001248	Syaj.g_00978	Prae.g_00659
OG0001250	Syaj.g_00375	Prae.g_00846
OG0001251	Syaj.g_02187	Prae.g_00893
OG0001252	Syaj.g_00416	Prae.g_01031
OG0001253	Syaj.g_01165	Prae.g_01085
OG0001254	Syaj.g_00646	Prae.g_01132
OG0001256	Syaj.g_01704	Prae.g_01549
OG0001257	Syaj.g_01342	Prae.g_01555
OG0001258	Syaj.g_01714	Prae.g_01620
OG0001260	Syaj.g_01617	Prae.g_01680
OG0001261	Syaj.g_02728	Prae.g_01750
OG0001262	Syaj.g_02320	Prae.g_01854
OG0001263	Syaj.g_01929	Prae.g_00128
OG0001265	Syaj.g_01911	Prae.g_00118
OG0001266	Syaj.g_02036	Prae.g_00206
OG0001267	Syaj.g_02565	Prae.g_00281
OG0001268	Syaj.g_02811	Prae.g_00339
OG0001270	Syaj.g_01558	Prae.g_00408
OG0001271	Syaj.g_01447	Prae.g_00446
OG0001272	Syaj.g_00078	Prae.g_00460
OG0001273	Syaj.g_01288	Prae.g_00605
OG0001274	Syaj.g_02077	Prae.g_00677
OG0001275	Syaj.g_00827	Prae.g_00992
OG0001276	Syaj.g_00811	Prae.g_01015
OG0001277	Syaj.g_02227	Prae.g_01074
OG0001278	Syaj.g_00575	Prae.g_01213
OG0001279	Syaj.g_01356	Prae.g_01265
OG0001280	Syaj.g_01508	Prae.g_01328
OG0001281	Syaj.g_01519	Prae.g_01334
OG0001282	Syaj.g_00058	Prae.g_01369
OG0001283	Syaj.g_02238	Prae.g_01388
OG0001284	Syaj.g_01688	Prae.g_01529
OG0001285	Syaj.g_01170	Prae.g_01649
OG0001286	Syaj.g_02742	Prae.g_01762
OG0001287	Syaj.g_02415	Prae.g_01817
OG0001288	Syaj.g_02394	Prae.g_01826
OG0001289	Syaj.g_01845	Prae.g_00087
OG0001290	Syaj.g_01880	Prae.g_00100
OG0001291	Syaj.g_01939	Prae.g_00135
OG0001292	Syaj.g_02616	Prae.g_00251
OG0001293	Syaj.g_02594	Prae.g_00264
OG0001294	Syaj.g_00722	Prae.g_00378
OG0001295	Syaj.g_00161	Prae.g_00441
OG0001296	Syaj.g_00106	Prae.g_00483
OG0001297	Syaj.g_00110	Prae.g_00488
OG0001298	Syaj.g_00221	Prae.g_00551
OG0001299	Syaj.g_00716	Prae.g_00640
OG0001300	Syaj.g_00479	Prae.g_00667
OG0001301	Syaj.g_00440	Prae.g_00670
OG0001302	Syaj.g_01251	Prae.g_00793
OG0001303	Syaj.g_00784	Prae.g_00996
OG0001304	Syaj.g_00795	Prae.g_01025
OG0001305	Syaj.g_00433	Prae.g_01044
OG0001306	Syaj.g_00285	Prae.g_01149
OG0001307	Syaj.g_02672	Prae.g_01351
OG0001309	Syaj.g_00116	Prae.g_01553
OG0001310	Syaj.g_01735	Prae.g_01635
OG0001311	Syaj.g_00809	Prae.g_01017
OG0001313	Syaj.g_01471, Syaj.g_01472	Prae.g_00700, Prae.g_00703, Prae.g_00708
OG0001315	Syaj.g_02760	Prae.g_00061
OG0001316	Syaj.g_01946	Prae.g_00140
OG0001317	Syaj.g_02857	Prae.g_00237
OG0001319	Syaj.g_02576	Prae.g_00275
OG0001321	Syaj.g_01528	Prae.g_00425
OG0001322	Syaj.g_01527	Prae.g_00426
OG0001323	Syaj.g_00119	Prae.g_00493
OG0001324	Syaj.g_00478	Prae.g_00668
OG0001325	Syaj.g_00953	Prae.g_00716
OG0001326	Syaj.g_02196	Prae.g_00881
OG0001327	Syaj.g_00729	Prae.g_01057
OG0001328	Syaj.g_00764	Prae.g_01083
OG0001329	Syaj.g_00028	Prae.g_01122
OG0001330	Syaj.g_01501	Prae.g_01292
OG0001332	Syaj.g_01631	Prae.g_01502
OG0001333	Syaj.g_01593	Prae.g_01660
OG0001334	Syaj.g_02770	Prae.g_01783
OG0001335	Syaj.g_02771	Prae.g_01784
OG0001336	Syaj.g_02239	Prae.g_01897
OG0001339	Syaj.g_01883	Prae.g_00103
OG0001340	Syaj.g_02787	Prae.g_00329
OG0001341	Syaj.g_00449	Prae.g_00750
OG0001343	Syaj.g_02184	Prae.g_00890
OG0001344	Syaj.g_00307	Prae.g_01167
OG0001345	Syaj.g_00337	Prae.g_01182
OG0001346	Syaj.g_01512	Prae.g_01330
OG0001348	Syaj.g_00393	Prae.g_01578
OG0001351	Syaj.g_00272	Prae.g_00428
OG0001352	Syaj.g_00136	Prae.g_00654
OG0001353	Syaj.g_00386	Prae.g_00838
OG0001354	Syaj.g_00857	Prae.g_00974
OG0001358	Syaj.g_01309	Prae.g_00594
OG0001359	Syaj.g_02183	Prae.g_00891
OG0001360	Syaj.g_00340	Prae.g_01086
OG0001361	Syaj.g_00334	Prae.g_01179
OG0001362	Syaj.g_01396	Prae.g_01473
OG0001363	Syaj.g_01398	Prae.g_01475
OG0001364	Syaj.g_02473	Prae.g_01786
OG0001369	Syaj.g_01870	Prae.g_00092
OG0001373	Syaj.g_02195	Prae.g_00880
OG0001374	Syaj.g_02203	Prae.g_00888
OG0001375	Syaj.g_02185	Prae.g_00889
OG0001376	Syaj.g_02140	Prae.g_01050
OG0001377	Syaj.g_02139	Prae.g_01051
OG0001378	Syaj.g_01559	Prae.g_01095
OG0001379	Syaj.g_01503	Prae.g_01323
OG0001381	Syaj.g_00405, Syaj.g_02663	Prae.g_01362
OG0001382	Syaj.g_00685	Prae.g_01570
OG0001385	Syaj.g_02192	Prae.g_00877
OG0001386	Syaj.g_02193	Prae.g_00878
OG0001387	Syaj.g_02194	Prae.g_00879
OG0001388	Syaj.g_02197	Prae.g_00882
OG0001389	Syaj.g_02198	Prae.g_00883
OG0001390	Syaj.g_02199	Prae.g_00884
OG0001391	Syaj.g_02200	Prae.g_00885
OG0001392	Syaj.g_02201	Prae.g_00886
OG0001393	Syaj.g_02202	Prae.g_00887
OG0001395	Syaj.g_00935	Prae.g_01027
OG0001397	Syaj.g_01397	Prae.g_01474
OG0001398	Syaj.g_01116	Prae.g_01583
OG0001401	Syaj.g_00381	Prae.g_00687
OG0001402	Syaj.g_01304	Prae.g_00767
OG0001403	Syaj.g_02297	Prae.g_00030
OG0001404	Syaj.g_01817	Prae.g_00068
OG0001405	Syaj.g_02773	Prae.g_00327
OG0001406	Syaj.g_02141	Prae.g_01049
OG0001407	Syaj.g_00137	Prae.g_01064
OG0001408	Syaj.g_00561	Prae.g_01069
OG0001410	Syaj.g_02673	Prae.g_01352
OG0001413	Syaj.g_01241	Prae.g_01544
OG0001414	Syaj.g_02664	Prae.g_00232
OG0001416	Syaj.g_01516	Prae.g_00433
OG0001417	Syaj.g_00858	Prae.g_00443
OG0001419	Syaj.g_00138	Prae.g_01065
OG0001420	Syaj.g_00131	Prae.g_01104
OG0001421	Syaj.g_01235, Syaj.g_01167	Prae.g_01550
OG0001425	Syaj.g_02137	Prae.g_01874
OG0001428	Syaj.g_01993	Prae.g_00175
OG0001430	Syaj.g_02104	Prae.g_01287
OG0001432	Syaj.g_00509	Prae.g_01542
OG0001436	Syaj.g_02479, Syaj.g_02478	Prae.g_01418
OG0001438	Syaj.g_02550	Prae.g_00294
OG0001439	Syaj.g_02520	Prae.g_00308
OG0001446	Syaj.g_00527	Prae.g_00079
OG0001447	Syaj.g_01927	Prae.g_00126
OG0001448	Syaj.g_01813	Prae.g_00366
OG0001449	Syaj.g_02625	Prae.g_00394
OG0001452	Syaj.g_02607	Prae.g_00895
OG0001453	Syaj.g_00838	Prae.g_00986
OG0001454	Syaj.g_01231	Prae.g_01079
OG0001456	Syaj.g_02205	Prae.g_01140
OG0001457	Syaj.g_02206	Prae.g_01141
OG0001458	Syaj.g_02207	Prae.g_01142
OG0001459	Syaj.g_00653	Prae.g_01277
OG0001462	Syaj.g_02304	Prae.g_00034
OG0001463	Syaj.g_00403	Prae.g_00287
OG0001464	Syaj.g_02788	Prae.g_00330
OG0001465	Syaj.g_00968	Prae.g_00676
OG0001471	Syaj.g_02526	Prae.g_01545
OG0001473	Syaj.g_01255	Prae.g_01834
OG0001474	Syaj.g_02812	Prae.g_00340
OG0001480	Syaj.g_00343	Prae.g_00368
OG0001482	Syaj.g_00848	Prae.g_00431
OG0001492	Syaj.g_00578	Prae.g_01210
OG0001493	Syaj.g_00569	Prae.g_01218
OG0001494	Syaj.g_02353	Prae.g_01399
OG0001499	Syaj.g_01211	Prae.g_00060
OG0001502	Syaj.g_00351	Prae.g_00776
OG0001504	Syaj.g_00652	Prae.g_01278
OG0001505	Syaj.g_02359	Prae.g_01421
OG0001520	Syaj.g_00206	Prae.g_00389
OG0001523	Syaj.g_00673	Prae.g_01134
OG0001524	Syaj.g_00672	Prae.g_01135
OG0001525	Syaj.g_02159	Prae.g_01561
OG0001546	Syaj.g_00124	Prae.g_00498
OG0001547	Syaj.g_01106	Prae.g_00778
OG0001548	Syaj.g_01222	Prae.g_00782
OG0001551	Syaj.g_00395	Prae.g_01139
OG0001554	Syaj.g_02109	Prae.g_01551
OG0001556	Syaj.g_00636	Prae.g_01237
OG0001558	Syaj.g_02282	Prae.g_00690
OG0001567	Syaj.g_01108	Prae.g_00777
OG0001568	Syaj.g_01104	Prae.g_00779
OG0001570	Syaj.g_01124	Prae.g_01106
OG0001582	Syaj.g_01215	Prae.g_00442
OG0001585	Syaj.g_01778	Prae.g_01269
OG0001602	Syaj.g_00969	Prae.g_00675
OG0001625	Syaj.g_02600	Prae.g_00261
OG0001627	Syaj.g_01633	Prae.g_00756
OG0001633	Syaj.g_01347	Prae.g_01365
OG0001635	Syaj.g_02390	Prae.g_01601
OG0001652	Syaj.g_02280	Prae.g_00688
OG0001666	Syaj.g_00654	Prae.g_01276
OG0001671	Syaj.g_02062	Prae.g_00695
OG0001700	Syaj.g_01115	Prae.g_01234
OG0001991	Syaj.g_00761, Syaj.g_00762	Prae.g_01254
OG0001995	Syaj.g_00503	Prae.g_01259
OG0002374	Syaj.g_00607	Prae.g_01230
OG0002380	Syaj.g_01781	Prae.g_00397
OG0002487	Syaj.g_01800	Prae.g_01603
OG0002488	Syaj.g_02472	Prae.g_01435
OG0002490	Syaj.g_02350	Prae.g_01424
OG0002787	Syaj.g_01190	Prae.g_01301
OG0002788	Syaj.g_01189	Prae.g_01302
OG0002789	Syaj.g_01188	Prae.g_01303
OG0002790	Syaj.g_01187	Prae.g_01304
OG0002791	Syaj.g_01186	Prae.g_01305
OG0002792	Syaj.g_01185	Prae.g_01306
OG0002793	Syaj.g_01184	Prae.g_01307
OG0003614	Syaj.g_00708	Prae.g_00056
