Orthogroup	Syaj	Syab
OG0001103	Syaj.g_00740	Syab.g_01634
OG0001104	Syaj.g_01050	Syab.g_01590
OG0001105	Syaj.g_01046	Syab.g_01585
OG0001106	Syaj.g_00912	Syab.g_01397
OG0001107	Syaj.g_00900	Syab.g_01385
OG0001108	Syaj.g_00870	Syab.g_01377
OG0001109	Syaj.g_00868	Syab.g_01368
OG0001110	Syaj.g_00866	Syab.g_01366
OG0001111	Syaj.g_00864	Syab.g_01364
OG0001112	Syaj.g_00862	Syab.g_01362
OG0001113	Syaj.g_00861	Syab.g_01593
OG0001114	Syaj.g_00860	Syab.g_01361
OG0001115	Syaj.g_00856	Syab.g_01357
OG0001116	Syaj.g_00854	Syab.g_01355
OG0001117	Syaj.g_00853	Syab.g_01354
OG0001118	Syaj.g_00852	Syab.g_01353
OG0001119	Syaj.g_00850	Syab.g_01351
OG0001120	Syaj.g_00846	Syab.g_01347
OG0001121	Syaj.g_00630	Syab.g_02159
OG0001122	Syaj.g_00817	Syab.g_01320
OG0001123	Syaj.g_00810	Syab.g_01312
OG0001124	Syaj.g_00808	Syab.g_01310
OG0001125	Syaj.g_00806	Syab.g_01308
OG0001126	Syaj.g_00413	Syab.g_01231
OG0001127	Syaj.g_00414	Syab.g_01230
OG0001128	Syaj.g_00417	Syab.g_01227
OG0001129	Syaj.g_00419	Syab.g_01225
OG0001130	Syaj.g_00420	Syab.g_01224
OG0001131	Syaj.g_01070	Syab.g_01609
OG0001132	Syaj.g_01166	Syab.g_01790
OG0001133	Syaj.g_01302	Syab.g_01895
OG0001134	Syaj.g_00645	Syab.g_01748
OG0001135	Syaj.g_00647	Syab.g_01747
OG0001136	Syaj.g_00300	Syab.g_00966
OG0001137	Syaj.g_00318	Syab.g_00990
OG0001138	Syaj.g_00620	Syab.g_01023
OG0001139	Syaj.g_00618	Syab.g_01025
OG0001140	Syaj.g_00617	Syab.g_00642, Syab.g_01026
OG0001141	Syaj.g_00616	Syab.g_01027
OG0001142	Syaj.g_00615	Syab.g_01028
OG0001143	Syaj.g_00602	Syab.g_01037
OG0001144	Syaj.g_00588	Syab.g_01052
OG0001145	Syaj.g_00276	Syab.g_00928
OG0001146	Syaj.g_01518	Syab.g_00907
OG0001147	Syaj.g_01438	Syab.g_00716
OG0001148	Syaj.g_00057	Syab.g_02085
OG0001149	Syaj.g_00056	Syab.g_02084
OG0001150	Syaj.g_00055	Syab.g_02083
OG0001151	Syaj.g_00043	Syab.g_02070
OG0001152	Syaj.g_00040	Syab.g_02069
OG0001153	Syaj.g_01425	Syab.g_00731
OG0001154	Syaj.g_01426	Syab.g_00730
OG0001155	Syaj.g_01637	Syab.g_02171
OG0001156	Syaj.g_01640	Syab.g_02174
OG0001157	Syaj.g_01641	Syab.g_02175
OG0001158	Syaj.g_01643	Syab.g_02176
OG0001159	Syaj.g_01644	Syab.g_02177
OG0001160	Syaj.g_01697	Syab.g_02231
OG0001161	Syaj.g_02148	Syab.g_02797
OG0001162	Syaj.g_00979	Syab.g_00893
OG0001163	Syaj.g_01705	Syab.g_02241
OG0001164	Syaj.g_01711	Syab.g_02247
OG0001165	Syaj.g_01716	Syab.g_02252
OG0001166	Syaj.g_01746	Syab.g_02296
OG0001167	Syaj.g_01592	Syab.g_02322
OG0001168	Syaj.g_01594	Syab.g_02324
OG0001169	Syaj.g_01596	Syab.g_02326
OG0001170	Syaj.g_01597	Syab.g_02328
OG0001171	Syaj.g_01607	Syab.g_02339
OG0001172	Syaj.g_02641	Syab.g_00371
OG0001173	Syaj.g_02642	Syab.g_00372
OG0001174	Syaj.g_02650	Syab.g_00380
OG0001175	Syaj.g_02651	Syab.g_00381
OG0001176	Syaj.g_02688	Syab.g_00398
OG0001177	Syaj.g_02685	Syab.g_00396
OG0001178	Syaj.g_01726	Syab.g_02263
OG0001179	Syaj.g_02719	Syab.g_00427
OG0001180	Syaj.g_02744	Syab.g_00453
OG0001181	Syaj.g_02748	Syab.g_00457
OG0001182	Syaj.g_02757	Syab.g_00467
OG0001183	Syaj.g_02762	Syab.g_00474
OG0001184	Syaj.g_02449	Syab.g_00196
OG0001185	Syaj.g_02423	Syab.g_00119
OG0001186	Syaj.g_02339	Syab.g_00085
OG0001187	Syaj.g_02369	Syab.g_00081
OG0001188	Syaj.g_02336	Syab.g_00079
OG0001189	Syaj.g_02318	Syab.g_00058
OG0001190	Syaj.g_02111	Syab.g_02755
OG0001191	Syaj.g_02128	Syab.g_02771
OG0001192	Syaj.g_02138	Syab.g_02778
OG0001193	Syaj.g_02178	Syab.g_02827
OG0001194	Syaj.g_02180	Syab.g_02833
OG0001195	Syaj.g_02181	Syab.g_02834
OG0001196	Syaj.g_02244	Syab.g_02896
OG0001197	Syaj.g_02246	Syab.g_02898
OG0001198	Syaj.g_02259	Syab.g_02911
OG0001199	Syaj.g_01825	Syab.g_02440
OG0001200	Syaj.g_01827	Syab.g_02442
OG0001201	Syaj.g_01888	Syab.g_02501
OG0001202	Syaj.g_02032	Syab.g_02635
OG0001203	Syaj.g_02877	Syab.g_02369
OG0001204	Syaj.g_02621	Syab.g_00353
OG0001205	Syaj.g_01545	Syab.g_00593
OG0001206	Syaj.g_01484	Syab.g_00641
OG0001207	Syaj.g_00061	Syab.g_02088
OG0001208	Syaj.g_00074	Syab.g_02098
OG0001209	Syaj.g_00147	Syab.g_02038
OG0001210	Syaj.g_00158	Syab.g_02030
OG0001211	Syaj.g_00184	Syab.g_02013
OG0001212	Syaj.g_00246	Syab.g_01955
OG0001214	Syaj.g_01281	Syab.g_01872
OG0001215	Syaj.g_00492	Syab.g_01171
OG0001216	Syaj.g_00958	Syab.g_01269
OG0001218	Syaj.g_01434	Syab.g_00723
OG0001220	Syaj.g_00345	Syab.g_01737
OG0001221	Syaj.g_01067	Syab.g_01607
OG0001222	Syaj.g_00911	Syab.g_01396
OG0001223	Syaj.g_00844	Syab.g_01345
OG0001224	Syaj.g_00423	Syab.g_01214
OG0001225	Syaj.g_00425	Syab.g_01212
OG0001227	Syaj.g_02152	Syab.g_00891
OG0001228	Syaj.g_01565	Syab.g_01697
OG0001229	Syaj.g_00451	Syab.g_01184
OG0001231	Syaj.g_02279	Syab.g_00017
OG0001232	Syaj.g_01757	Syab.g_02306
OG0001233	Syaj.g_01598	Syab.g_02329
OG0001234	Syaj.g_02655	Syab.g_00385
OG0001235	Syaj.g_02679	Syab.g_00391
OG0001236	Syaj.g_02453	Syab.g_00200
OG0001237	Syaj.g_02447	Syab.g_00192
OG0001239	Syaj.g_01822	Syab.g_02437
OG0001240	Syaj.g_01871	Syab.g_02484
OG0001242	Syaj.g_01913	Syab.g_02525
OG0001243	Syaj.g_01926	Syab.g_02533
OG0001244	Syaj.g_01960	Syab.g_02561
OG0001246	Syaj.g_00100	Syab.g_02126
OG0001247	Syaj.g_00973	Syab.g_02825
OG0001248	Syaj.g_00978	Syab.g_01163
OG0001250	Syaj.g_00375	Syab.g_01714
OG0001251	Syaj.g_02187	Syab.g_01816
OG0001252	Syaj.g_00416	Syab.g_01228
OG0001253	Syaj.g_01165	Syab.g_01761
OG0001254	Syaj.g_00646	Syab.g_01749
OG0001256	Syaj.g_01704	Syab.g_02238
OG0001257	Syaj.g_01342	Syab.g_01610
OG0001258	Syaj.g_01714	Syab.g_02250
OG0001260	Syaj.g_01617	Syab.g_02350
OG0001261	Syaj.g_02728	Syab.g_00436
OG0001262	Syaj.g_02320	Syab.g_00060
OG0001263	Syaj.g_01929	Syab.g_02536
OG0001265	Syaj.g_01911	Syab.g_02523
OG0001266	Syaj.g_02036	Syab.g_02639
OG0001267	Syaj.g_02565	Syab.g_00295
OG0001268	Syaj.g_02811	Syab.g_00529
OG0001270	Syaj.g_01558	Syab.g_00579
OG0001271	Syaj.g_01447	Syab.g_00694
OG0001272	Syaj.g_00078	Syab.g_02102
OG0001273	Syaj.g_01288	Syab.g_01878
OG0001274	Syaj.g_02077	Syab.g_02706
OG0001275	Syaj.g_00827	Syab.g_01330
OG0001276	Syaj.g_00811	Syab.g_01313
OG0001277	Syaj.g_02227	Syab.g_02163
OG0001278	Syaj.g_00575	Syab.g_01152
OG0001279	Syaj.g_01356	Syab.g_01807
OG0001280	Syaj.g_01508	Syab.g_00918
OG0001281	Syaj.g_01519	Syab.g_00906
OG0001282	Syaj.g_00058	Syab.g_02086
OG0001283	Syaj.g_02238	Syab.g_02885
OG0001284	Syaj.g_01688	Syab.g_02211
OG0001285	Syaj.g_01170	Syab.g_02309
OG0001286	Syaj.g_02742	Syab.g_00451
OG0001287	Syaj.g_02415	Syab.g_00111
OG0001288	Syaj.g_02394	Syab.g_00094
OG0001289	Syaj.g_01845	Syab.g_02465
OG0001290	Syaj.g_01880	Syab.g_02493
OG0001291	Syaj.g_01939	Syab.g_02546
OG0001292	Syaj.g_02616	Syab.g_00348
OG0001293	Syaj.g_02594	Syab.g_00322
OG0001294	Syaj.g_00722	Syab.g_01564
OG0001295	Syaj.g_00161	Syab.g_01215
OG0001296	Syaj.g_00106	Syab.g_02132
OG0001297	Syaj.g_00110	Syab.g_02136
OG0001298	Syaj.g_00221	Syab.g_01980
OG0001299	Syaj.g_00716	Syab.g_01557
OG0001300	Syaj.g_00479	Syab.g_01180
OG0001301	Syaj.g_00440	Syab.g_01197
OG0001302	Syaj.g_01251	Syab.g_01844
OG0001303	Syaj.g_00784	Syab.g_01424
OG0001304	Syaj.g_00795	Syab.g_01298
OG0001305	Syaj.g_00433	Syab.g_01204
OG0001306	Syaj.g_00285	Syab.g_00941
OG0001307	Syaj.g_02672	Syab.g_01552
OG0001309	Syaj.g_00116	Syab.g_02142
OG0001310	Syaj.g_01735	Syab.g_02288
OG0001311	Syaj.g_00809	Syab.g_01311
OG0001312	Syaj.g_00931	Syab.g_01414
OG0001313	Syaj.g_01471	Syab.g_00652, Syab.g_00660
OG0001313	Syaj.g_01472	Syab.g_00651, Syab.g_00659
OG0001315	Syaj.g_02760	Syab.g_00472
OG0001316	Syaj.g_01946	Syab.g_02552
OG0001317	Syaj.g_02857	Syab.g_02373
OG0001319	Syaj.g_02576	Syab.g_00306
OG0001321	Syaj.g_01528	Syab.g_00616
OG0001322	Syaj.g_01527	Syab.g_00617
OG0001323	Syaj.g_00119	Syab.g_02145
OG0001324	Syaj.g_00478	Syab.g_01181
OG0001325	Syaj.g_00953	Syab.g_01273
OG0001326	Syaj.g_02196	Syab.g_02841
OG0001327	Syaj.g_00729	Syab.g_01643
OG0001328	Syaj.g_00764	Syab.g_01616
OG0001329	Syaj.g_00028	Syab.g_00361
OG0001330	Syaj.g_01501	Syab.g_00925
OG0001332	Syaj.g_01631	Syab.g_02165
OG0001333	Syaj.g_01593	Syab.g_02323
OG0001334	Syaj.g_02770	Syab.g_00483
OG0001335	Syaj.g_02771	Syab.g_00484
OG0001336	Syaj.g_02239	Syab.g_02886
OG0001337	Syaj.g_02795	Syab.g_00480
OG0001337	Syaj.g_02786	Syab.g_00502
OG0001338	Syaj.g_02767	Syab.g_00509
OG0001338	Syaj.g_00584	Syab.g_02229
OG0001338	Syaj.g_02790	Syab.g_00505
OG0001339	Syaj.g_01883	Syab.g_02496
OG0001340	Syaj.g_02787	Syab.g_00503
OG0001341	Syaj.g_00449	Syab.g_01779
OG0001343	Syaj.g_02184	Syab.g_00359
OG0001344	Syaj.g_00307	Syab.g_00974
OG0001345	Syaj.g_00337	Syab.g_01008
OG0001346	Syaj.g_01512	Syab.g_00914
OG0001347	Syaj.g_02497	Syab.g_02830
OG0001348	Syaj.g_00393	Syab.g_01258
OG0001349	Syaj.g_01763	Syab.g_00150
OG0001351	Syaj.g_00272	Syab.g_00625
OG0001353	Syaj.g_00386	Syab.g_01702
OG0001354	Syaj.g_00857	Syab.g_01358
OG0001357	Syaj.g_00629	Syab.g_01373
OG0001358	Syaj.g_01309	Syab.g_01900
OG0001359	Syaj.g_02183	Syab.g_00360
OG0001360	Syaj.g_00340	Syab.g_01010
OG0001361	Syaj.g_00334	Syab.g_00154, Syab.g_01005
OG0001362	Syaj.g_01396	Syab.g_00754
OG0001363	Syaj.g_01398	Syab.g_00752
OG0001364	Syaj.g_02473	Syab.g_00211
OG0001366	Syaj.g_01749	Syab.g_02299
OG0001369	Syaj.g_01870	Syab.g_02483
OG0001370	Syaj.g_01672	Syab.g_01831
OG0001373	Syaj.g_02195	Syab.g_02840
OG0001374	Syaj.g_02203	Syab.g_02848
OG0001375	Syaj.g_02185	Syab.g_00358
OG0001376	Syaj.g_02140	Syab.g_02782
OG0001377	Syaj.g_02139	Syab.g_02781
OG0001378	Syaj.g_01559	Syab.g_00578
OG0001379	Syaj.g_01503	Syab.g_00923
OG0001381	Syaj.g_00405, Syaj.g_02663	Syab.g_01937
OG0001382	Syaj.g_00685	Syab.g_00393
OG0001383	Syaj.g_02884	Syab.g_02363
OG0001385	Syaj.g_02192	Syab.g_02837
OG0001386	Syaj.g_02193	Syab.g_02838
OG0001387	Syaj.g_02194	Syab.g_02839
OG0001388	Syaj.g_02197	Syab.g_02842
OG0001389	Syaj.g_02198	Syab.g_02843
OG0001390	Syaj.g_02199	Syab.g_02844
OG0001391	Syaj.g_02200	Syab.g_02845
OG0001392	Syaj.g_02201	Syab.g_02846
OG0001393	Syaj.g_02202	Syab.g_02847
OG0001394	Syaj.g_01059	Syab.g_01599
OG0001396	Syaj.g_02498	Syab.g_02831
OG0001397	Syaj.g_01397	Syab.g_00753
OG0001398	Syaj.g_01116	Syab.g_02457
OG0001400	Syaj.g_00151	Syab.g_02557
OG0001401	Syaj.g_00381	Syab.g_01708
OG0001402	Syaj.g_01304	Syab.g_01896
OG0001404	Syaj.g_01817	Syab.g_02433
OG0001405	Syaj.g_02773	Syab.g_00486
OG0001406	Syaj.g_02141	Syab.g_02783
OG0001407	Syaj.g_00137	Syab.g_01158
OG0001408	Syaj.g_00561	Syab.g_01826
OG0001410	Syaj.g_02673	Syab.g_01550
OG0001413	Syaj.g_01241	Syab.g_01812
OG0001414	Syaj.g_02664	Syab.g_01938
OG0001416	Syaj.g_01516	Syab.g_00909
OG0001417	Syaj.g_00858	Syab.g_01359
OG0001419	Syaj.g_00138	Syab.g_01159
OG0001420	Syaj.g_00131	Syab.g_02155
OG0001425	Syaj.g_02137	Syab.g_02777
OG0001426	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097	Syab.g_02380
OG0001428	Syaj.g_01993	Syab.g_02594
OG0001430	Syaj.g_02104	Syab.g_02743
OG0001432	Syaj.g_00509	Syab.g_01818
OG0001434	Syaj.g_01054	Syab.g_01594
OG0001435	Syaj.g_00736	Syab.g_01637
OG0001436	Syaj.g_02479	Syab.g_00217
OG0001436	Syaj.g_02478	Syab.g_00216
OG0001438	Syaj.g_02550	Syab.g_00280
OG0001439	Syaj.g_02520	Syab.g_00248
OG0001443	Syaj.g_02145	Syab.g_02794
OG0001444	Syaj.g_02403	Syab.g_00101
OG0001444	Syaj.g_01865	Syab.g_02479
OG0001447	Syaj.g_01927	Syab.g_02534
OG0001448	Syaj.g_01813	Syab.g_01789
OG0001449	Syaj.g_02625	Syab.g_00357
OG0001452	Syaj.g_02607	Syab.g_00338
OG0001454	Syaj.g_01231	Syab.g_01808
OG0001456	Syaj.g_02205	Syab.g_02850
OG0001457	Syaj.g_02206	Syab.g_02851
OG0001458	Syaj.g_02207	Syab.g_02852
OG0001462	Syaj.g_02304	Syab.g_00042
OG0001463	Syaj.g_00403	Syab.g_01104
OG0001471	Syaj.g_02526	Syab.g_00253
OG0001473	Syaj.g_01255	Syab.g_01813
OG0001477	Syaj.g_00444	Syab.g_01191
OG0001478	Syaj.g_01470	Syab.g_00661
OG0001478	Syaj.g_01463, Syaj.g_01462	Syab.g_00670
OG0001479	Syaj.g_02809	Syab.g_00527
OG0001480	Syaj.g_00343	Syab.g_01836
OG0001482	Syaj.g_00848	Syab.g_01349
OG0001488	Syaj.g_00324	Syab.g_00994
OG0001489	Syaj.g_02753	Syab.g_00462
OG0001492	Syaj.g_00578	Syab.g_01155
OG0001493	Syaj.g_00569	Syab.g_01147
OG0001494	Syaj.g_02353	Syab.g_00180
OG0001496	Syaj.g_00446	Syab.g_01188
OG0001497	Syaj.g_00445	Syab.g_01190
OG0001498	Syaj.g_02830	Syab.g_00552
OG0001499	Syaj.g_01211	Syab.g_01112
OG0001502	Syaj.g_00351	Syab.g_01733
OG0001505	Syaj.g_02359	Syab.g_00189
OG0001510	Syaj.g_02410	Syab.g_00103
OG0001511	Syaj.g_01896	Syab.g_02509
OG0001512	Syaj.g_02878	Syab.g_02368
OG0001513	Syaj.g_02690	Syab.g_00470
OG0001513	Syaj.g_02448	Syab.g_00193
OG0001514	Syaj.g_00447	Syab.g_01187
OG0001515	Syaj.g_00483	Syab.g_01176
OG0001516	Syaj.g_00713	Syab.g_01554
OG0001517	Syaj.g_02806	Syab.g_00524
OG0001518	Syaj.g_02132	Syab.g_02775
OG0001519	Syaj.g_02147	Syab.g_02796
OG0001520	Syaj.g_00206	Syab.g_01992
OG0001522	Syaj.g_00385	Syab.g_01703
OG0001525	Syaj.g_02159	Syab.g_01823
OG0001527	Syaj.g_00198	Syab.g_01998
OG0001529	Syaj.g_02311	Syab.g_00051
OG0001530	Syaj.g_01894	Syab.g_02507
OG0001531	Syaj.g_02879	Syab.g_02367
OG0001532	Syaj.g_00619	Syab.g_01024
OG0001533	Syaj.g_01487	Syab.g_00636
OG0001534	Syaj.g_00794	Syab.g_01297
OG0001535	Syaj.g_00813	Syab.g_01316
OG0001536	Syaj.g_00903	Syab.g_01388
OG0001537	Syaj.g_01066	Syab.g_01606
OG0001538	Syaj.g_01018	Syab.g_01278
OG0001539	Syaj.g_00731	Syab.g_01641
OG0001540	Syaj.g_01931	Syab.g_02538
OG0001541	Syaj.g_02002	Syab.g_02603
OG0001542	Syaj.g_02011	Syab.g_02614
OG0001543	Syaj.g_02057	Syab.g_02686
OG0001544	Syaj.g_02146	Syab.g_02795
OG0001545	Syaj.g_02226	Syab.g_02874
OG0001546	Syaj.g_00124	Syab.g_02150
OG0001547	Syaj.g_01106	Syab.g_01440
OG0001551	Syaj.g_00395	Syab.g_01166
OG0001554	Syaj.g_02109	Syab.g_02753
OG0001557	Syaj.g_01058	Syab.g_01598
OG0001558	Syaj.g_02282	Syab.g_00021
OG0001559	Syaj.g_01893	Syab.g_02506
OG0001560	Syaj.g_01879	Syab.g_02492
OG0001561	Syaj.g_00807	Syab.g_01309
OG0001562	Syaj.g_00821	Syab.g_01324
OG0001564	Syaj.g_00657	Syab.g_00177
OG0001567	Syaj.g_01108	Syab.g_01441
OG0001568	Syaj.g_01104	Syab.g_01439
OG0001570	Syaj.g_01124	Syab.g_01443
OG0001572	Syaj.g_00522	Syab.g_02215
OG0001574	Syaj.g_00196	Syab.g_02000
OG0001575	Syaj.g_00201	Syab.g_01995
OG0001576	Syaj.g_00266	Syab.g_00896
OG0001577	Syaj.g_00298	Syab.g_00964
OG0001579	Syaj.g_02777	Syab.g_00489, Syab.g_00494
OG0001580	Syaj.g_02100	Syab.g_02740
OG0001582	Syaj.g_01215	Syab.g_01881
OG0001589	Syaj.g_01600	Syab.g_02331
OG0001590	Syaj.g_01289	Syab.g_01879
OG0001592	Syaj.g_02101	Syab.g_02741
OG0001593	Syaj.g_01083, Syaj.g_02863, Syaj.g_00545, Syaj.g_01674, Syaj.g_00024, Syaj.g_01099	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830
OG0001594	Syaj.g_02118	Syab.g_00887
OG0001614	Syaj.g_02425	Syab.g_00121
OG0001615	Syaj.g_00354	Syab.g_01727
OG0001615	Syaj.g_00166	Syab.g_02023
OG0001616	Syaj.g_00642	Syab.g_01013
OG0001617	Syaj.g_00475	Syab.g_01183
OG0001618	Syaj.g_00947	Syab.g_01665
OG0001619	Syaj.g_00914	Syab.g_01399
OG0001620	Syaj.g_02818	Syab.g_00535
OG0001621	Syaj.g_02606	Syab.g_00337
OG0001622	Syaj.g_02237	Syab.g_02884
OG0001623	Syaj.g_02791	Syab.g_00506
OG0001624	Syaj.g_01239	Syab.g_02162
OG0001624	Syaj.g_02153	Syab.g_01843
OG0001625	Syaj.g_02600	Syab.g_00328
OG0001627	Syaj.g_01633	Syab.g_02167
OG0001634	Syaj.g_00719	Syab.g_01560
OG0001635	Syaj.g_02390	Syab.g_00090
OG0001636	Syaj.g_02303	Syab.g_00041
OG0001637	Syaj.g_01611	Syab.g_02344
OG0001638	Syaj.g_01733	Syab.g_02270
OG0001639	Syaj.g_01636	Syab.g_02170
OG0001640	Syaj.g_00411	Syab.g_01233
OG0001641	Syaj.g_00840	Syab.g_01341
OG0001642	Syaj.g_00347	Syab.g_02027
OG0001643	Syaj.g_01278	Syab.g_01869
OG0001644	Syaj.g_00941	Syab.g_01672
OG0001645	Syaj.g_01809	Syab.g_02028, Syab.g_02814
OG0001647	Syaj.g_02574	Syab.g_00304
OG0001652	Syaj.g_02280	Syab.g_00019
OG0001654	Syaj.g_01634	Syab.g_02168
OG0001655	Syaj.g_01238	Syab.g_02056, Syab.g_02672
OG0001656	Syaj.g_02776	Syab.g_00493
OG0001657	Syaj.g_01976	Syab.g_02575
OG0001658	Syaj.g_02110	Syab.g_02754
OG0001659	Syaj.g_00634	Syab.g_01020
OG0001666	Syaj.g_00654	Syab.g_01471
OG0001671	Syaj.g_02062	Syab.g_02691
OG0001672	Syaj.g_01833	Syab.g_02448
OG0001673	Syaj.g_02855	Syab.g_02375
OG0001675	Syaj.g_00823	Syab.g_01326
OG0001676	Syaj.g_02779	Syab.g_00492
OG0001677	Syaj.g_02763	Syab.g_00475
OG0001678	Syaj.g_02640	Syab.g_00370
OG0001679	Syaj.g_00205	Syab.g_02475
OG0001681	Syaj.g_01086	Syab.g_02204, Syab.g_01240, Syab.g_02801
OG0001681	Syaj.g_02893	Syab.g_00823, Syab.g_01245
OG0001682	Syaj.g_01232	Syab.g_01647
OG0001692	Syaj.g_01374	Syab.g_00782
OG0001693	Syaj.g_00428	Syab.g_01209
OG0001694	Syaj.g_02563	Syab.g_00293
OG0001695	Syaj.g_02223	Syab.g_02869
OG0001702	Syaj.g_01851, Syaj.g_01857	Syab.g_02470
OG0001703	Syaj.g_00062	Syab.g_02089
OG0001713	Syaj.g_00314	Syab.g_00985
OG0001715	Syaj.g_01213	Syab.g_01788
OG0001716	Syaj.g_00350	Syab.g_01734
OG0001717	Syaj.g_01988	Syab.g_02588
OG0001729	Syaj.g_02885	Syab.g_02362
OG0001730	Syaj.g_02887	Syab.g_02358
OG0001731	Syaj.g_01663	Syab.g_02188
OG0001732	Syaj.g_00595	Syab.g_01045
OG0001734	Syaj.g_00349	Syab.g_01735
OG0001735	Syaj.g_00704	Syab.g_01535
OG0001737	Syaj.g_02544	Syab.g_00274
OG0001738	Syaj.g_02505	Syab.g_00233
OG0001739	Syaj.g_02222	Syab.g_02867
OG0001740	Syaj.g_02224	Syab.g_02871
OG0001747	Syaj.g_01958	Syab.g_02559
OG0001748	Syaj.g_02064	Syab.g_02693
OG0001750	Syaj.g_01866	Syab.g_02480
OG0001751	Syaj.g_02854	Syab.g_02376
OG0001752	Syaj.g_01621	Syab.g_02354
OG0001753	Syaj.g_01614	Syab.g_02347
OG0001754	Syaj.g_01613	Syab.g_02346
OG0001755	Syaj.g_00115	Syab.g_02141
OG0001756	Syaj.g_02144	Syab.g_02780
OG0001758	Syaj.g_00665	Syab.g_01483
OG0001759	Syaj.g_00499, Syaj.g_01196	Syab.g_00572, Syab.g_01121
OG0001761	Syaj.g_01328	Syab.g_01920
OG0001762	Syaj.g_00833	Syab.g_01333
OG0001763	Syaj.g_00845	Syab.g_01346
OG0001764	Syaj.g_00767	Syab.g_01436
OG0001765	Syaj.g_00030	Syab.g_02799, Syab.g_01263
OG0001766	Syaj.g_02532	Syab.g_00263
OG0001767	Syaj.g_02480	Syab.g_00218
OG0001768	Syaj.g_02018	Syab.g_02620
OG0001770	Syaj.g_02409	Syab.g_01743
OG0001783	Syaj.g_02420	Syab.g_00116
OG0001784	Syaj.g_01859	Syab.g_02474, Syab.g_02476
OG0001785	Syaj.g_01612	Syab.g_02345
OG0001786	Syaj.g_01690	Syab.g_02213
OG0001787	Syaj.g_00143	Syab.g_02042
OG0001788	Syaj.g_00146	Syab.g_02039
OG0001789	Syaj.g_01510	Syab.g_00916
OG0001790	Syaj.g_00292	Syab.g_00948
OG0001791	Syaj.g_00936	Syab.g_01677
OG0001791	Syaj.g_00315	Syab.g_00986
OG0001792	Syaj.g_00587	Syab.g_01053
OG0001794	Syaj.g_00797	Syab.g_01301
OG0001796	Syaj.g_00819	Syab.g_01322
OG0001797	Syaj.g_00922	Syab.g_01407
OG0001798	Syaj.g_01301	Syab.g_01894
OG0001799	Syaj.g_01267	Syab.g_01854
OG0001800	Syaj.g_01357	Syab.g_00819
OG0001801	Syaj.g_00471, Syaj.g_01364	Syab.g_00804
OG0001803	Syaj.g_01549	Syab.g_00589
OG0001804	Syaj.g_02831	Syab.g_00553
OG0001805	Syaj.g_02611	Syab.g_00342
OG0001806	Syaj.g_02575	Syab.g_00305
OG0001807	Syaj.g_02477	Syab.g_00215
OG0001808	Syaj.g_02463	Syab.g_00209
OG0001809	Syaj.g_01942	Syab.g_02549
OG0001811	Syaj.g_02009	Syab.g_02612
OG0001812	Syaj.g_02102	Syab.g_02742
OG0001813	Syaj.g_02164	Syab.g_02810
OG0001814	Syaj.g_02247	Syab.g_02899
OG0001815	Syaj.g_02257	Syab.g_02909
OG0001816	Syaj.g_00728	Syab.g_01644
OG0001817	Syaj.g_01219	Syab.g_01777
OG0001835	Syaj.g_01801	Syab.g_01059
OG0001837	Syaj.g_02063	Syab.g_02692
OG0001838	Syaj.g_02270	Syab.g_00008
OG0001839	Syaj.g_02299	Syab.g_00037
OG0001840	Syaj.g_02317	Syab.g_00057
OG0001841	Syaj.g_02325	Syab.g_00064
OG0001843	Syaj.g_02426	Syab.g_00122
OG0001844	Syaj.g_02427	Syab.g_00123
OG0001845	Syaj.g_02428	Syab.g_00124
OG0001846	Syaj.g_01914	Syab.g_02526
OG0001847	Syaj.g_01912	Syab.g_02524
OG0001848	Syaj.g_01908	Syab.g_02520
OG0001849	Syaj.g_01844	Syab.g_02464
OG0001850	Syaj.g_01834	Syab.g_02451
OG0001851	Syaj.g_01829	Syab.g_02444
OG0001852	Syaj.g_01828	Syab.g_02443
OG0001853	Syaj.g_01821	Syab.g_02436
OG0001854	Syaj.g_02874	Syab.g_02371
OG0001856	Syaj.g_01696	Syab.g_02228
OG0001857	Syaj.g_01693	Syab.g_02225
OG0001858	Syaj.g_01651	Syab.g_02183
OG0001859	Syaj.g_00050	Syab.g_02077
OG0001860	Syaj.g_00064	Syab.g_02091
OG0001861	Syaj.g_00079	Syab.g_02103
OG0001862	Syaj.g_00090	Syab.g_02115
OG0001863	Syaj.g_00095	Syab.g_02121
OG0001864	Syaj.g_00156	Syab.g_02032
OG0001865	Syaj.g_00233	Syab.g_01801, Syab.g_01966
OG0001866	Syaj.g_00262	Syab.g_01933
OG0001867	Syaj.g_01332	Syab.g_01922
OG0001868	Syaj.g_01515	Syab.g_00910
OG0001869	Syaj.g_00297	Syab.g_00963
OG0001870	Syaj.g_00305	Syab.g_00972
OG0001871	Syaj.g_00310	Syab.g_00977
OG0001872	Syaj.g_00580	Syab.g_01058
OG0001873	Syaj.g_00641	Syab.g_01014
OG0001874	Syaj.g_00644	Syab.g_01011
OG0001877	Syaj.g_00482	Syab.g_01177
OG0001878	Syaj.g_00826	Syab.g_01329
OG0001879	Syaj.g_00835	Syab.g_01336
OG0001880	Syaj.g_00873	Syab.g_01379
OG0001881	Syaj.g_00895	Syab.g_01380
