Orthogroup	Syaj	Prbk
OG0001075	Syaj.g_01325	Prbk.g_02603
OG0001076	Syaj.g_01305	Prbk.g_02611
OG0001077	Syaj.g_01294	Prbk.g_02621
OG0001078	Syaj.g_01282	Prbk.g_02632
OG0001079	Syaj.g_01269	Prbk.g_02651
OG0001080	Syaj.g_01135	Prbk.g_00738
OG0001081	Syaj.g_00699	Prbk.g_00728
OG0001082	Syaj.g_00700	Prbk.g_00727
OG0001083	Syaj.g_00709	Prbk.g_00719
OG0001084	Syaj.g_00711	Prbk.g_00718
OG0001085	Syaj.g_00721	Prbk.g_00708
OG0001086	Syaj.g_00723	Prbk.g_00706
OG0001087	Syaj.g_00498	Prbk.g_01821
OG0001088	Syaj.g_00494	Prbk.g_01817
OG0001089	Syaj.g_00439	Prbk.g_01764
OG0001090	Syaj.g_00959	Prbk.g_00617
OG0001091	Syaj.g_00957	Prbk.g_00615
OG0001092	Syaj.g_00954	Prbk.g_00614
OG0001093	Syaj.g_00948	Prbk.g_00610
OG0001094	Syaj.g_01032	Prbk.g_02462
OG0001095	Syaj.g_01008	Prbk.g_02481
OG0001096	Syaj.g_00988	Prbk.g_02497
OG0001097	Syaj.g_00371	Prbk.g_02542
OG0001098	Syaj.g_01132	Prbk.g_02379
OG0001099	Syaj.g_01906	Prbk.g_00193
OG0001100	Syaj.g_00732	Prbk.g_02389
OG0001101	Syaj.g_00734	Prbk.g_02390
OG0001102	Syaj.g_00737	Prbk.g_02393
OG0001103	Syaj.g_00740	Prbk.g_02395
OG0001104	Syaj.g_01050	Prbk.g_02452
OG0001105	Syaj.g_01046	Prbk.g_02447
OG0001106	Syaj.g_00912	Prbk.g_02336
OG0001107	Syaj.g_00900	Prbk.g_02326
OG0001108	Syaj.g_00870	Prbk.g_02319
OG0001109	Syaj.g_00868	Prbk.g_02317
OG0001110	Syaj.g_00866	Prbk.g_02315
OG0001111	Syaj.g_00864	Prbk.g_02313
OG0001112	Syaj.g_00862	Prbk.g_02311
OG0001113	Syaj.g_00861	Prbk.g_02310
OG0001114	Syaj.g_00860	Prbk.g_02309
OG0001115	Syaj.g_00856	Prbk.g_02307
OG0001116	Syaj.g_00854	Prbk.g_02306
OG0001117	Syaj.g_00853	Prbk.g_02305
OG0001118	Syaj.g_00852	Prbk.g_02304
OG0001119	Syaj.g_00850	Prbk.g_02303
OG0001120	Syaj.g_00846	Prbk.g_02301
OG0001122	Syaj.g_00817	Prbk.g_00581
OG0001123	Syaj.g_00810	Prbk.g_00588
OG0001124	Syaj.g_00808	Prbk.g_00590
OG0001125	Syaj.g_00806	Prbk.g_00592
OG0001126	Syaj.g_00413	Prbk.g_00068
OG0001127	Syaj.g_00414	Prbk.g_00067
OG0001128	Syaj.g_00417	Prbk.g_00064
OG0001129	Syaj.g_00419	Prbk.g_00063
OG0001130	Syaj.g_00420	Prbk.g_00062
OG0001131	Syaj.g_01070	Prbk.g_00627
OG0001132	Syaj.g_01166	Prbk.g_02595
OG0001133	Syaj.g_01302	Prbk.g_02613
OG0001134	Syaj.g_00645	Prbk.g_02195
OG0001135	Syaj.g_00647	Prbk.g_02197
OG0001136	Syaj.g_00300	Prbk.g_01021
OG0001137	Syaj.g_00318	Prbk.g_00155
OG0001138	Syaj.g_00620	Prbk.g_00137
OG0001139	Syaj.g_00618	Prbk.g_00135
OG0001140	Syaj.g_00617	Prbk.g_00134
OG0001141	Syaj.g_00616	Prbk.g_00133
OG0001142	Syaj.g_00615	Prbk.g_00132
OG0001143	Syaj.g_00602	Prbk.g_01504
OG0001144	Syaj.g_00588	Prbk.g_00188
OG0001145	Syaj.g_00276	Prbk.g_01194
OG0001146	Syaj.g_01518	Prbk.g_01178
OG0001147	Syaj.g_01438	Prbk.g_02120
OG0001148	Syaj.g_00057	Prbk.g_02051
OG0001149	Syaj.g_00056	Prbk.g_02050
OG0001150	Syaj.g_00055	Prbk.g_02049
OG0001151	Syaj.g_00043	Prbk.g_02037
OG0001152	Syaj.g_00040	Prbk.g_02036
OG0001153	Syaj.g_01425	Prbk.g_01217
OG0001154	Syaj.g_01426	Prbk.g_01216
OG0001155	Syaj.g_01637	Prbk.g_02004
OG0001156	Syaj.g_01640	Prbk.g_02001
OG0001157	Syaj.g_01641	Prbk.g_02596
OG0001158	Syaj.g_01643	Prbk.g_02000
OG0001159	Syaj.g_01644	Prbk.g_01999
OG0001160	Syaj.g_01697	Prbk.g_00934
OG0001161	Syaj.g_02148	Prbk.g_02593
OG0001162	Syaj.g_00979	Prbk.g_01788
OG0001163	Syaj.g_01705	Prbk.g_00920
OG0001164	Syaj.g_01711	Prbk.g_00915
OG0001165	Syaj.g_01716	Prbk.g_00912
OG0001166	Syaj.g_01746	Prbk.g_01438
OG0001167	Syaj.g_01592	Prbk.g_01417
OG0001168	Syaj.g_01594	Prbk.g_01415
OG0001169	Syaj.g_01596	Prbk.g_01413
OG0001170	Syaj.g_01597	Prbk.g_01411
OG0001171	Syaj.g_01607	Prbk.g_01401
OG0001172	Syaj.g_02641	Prbk.g_01908
OG0001173	Syaj.g_02642	Prbk.g_01909
OG0001174	Syaj.g_02650	Prbk.g_01917
OG0001175	Syaj.g_02651	Prbk.g_01918
OG0001176	Syaj.g_02688	Prbk.g_00991
OG0001177	Syaj.g_02685	Prbk.g_00993
OG0001178	Syaj.g_01726	Prbk.g_00901
OG0001179	Syaj.g_02719	Prbk.g_00962
OG0001180	Syaj.g_02744	Prbk.g_00804
OG0001181	Syaj.g_02748	Prbk.g_00808
OG0001182	Syaj.g_02757	Prbk.g_00817
OG0001183	Syaj.g_02762	Prbk.g_00845
OG0001184	Syaj.g_02449	Prbk.g_00521
OG0001185	Syaj.g_02423	Prbk.g_00231
OG0001186	Syaj.g_02339	Prbk.g_01568
OG0001187	Syaj.g_02369	Prbk.g_01572
OG0001188	Syaj.g_02336	Prbk.g_01576
OG0001189	Syaj.g_02318	Prbk.g_01598
OG0001190	Syaj.g_02111	Prbk.g_02160
OG0001191	Syaj.g_02128	Prbk.g_02173
OG0001192	Syaj.g_02138	Prbk.g_02180
OG0001193	Syaj.g_02178	Prbk.g_02218
OG0001194	Syaj.g_02180	Prbk.g_02224
OG0001195	Syaj.g_02181	Prbk.g_02225
OG0001196	Syaj.g_02244	Prbk.g_02261
OG0001197	Syaj.g_02246	Prbk.g_02263
OG0001198	Syaj.g_02259	Prbk.g_02275
OG0001199	Syaj.g_01825	Prbk.g_01314
OG0001200	Syaj.g_01827	Prbk.g_01312
OG0001201	Syaj.g_01888	Prbk.g_00010
OG0001202	Syaj.g_02032	Prbk.g_01254
OG0001203	Syaj.g_02877	Prbk.g_01519
OG0001204	Syaj.g_02621	Prbk.g_01013
OG0001205	Syaj.g_01545	Prbk.g_00318
OG0001206	Syaj.g_01484	Prbk.g_02089
OG0001207	Syaj.g_00061	Prbk.g_02053
OG0001208	Syaj.g_00074	Prbk.g_02063
OG0001209	Syaj.g_00147	Prbk.g_01083
OG0001210	Syaj.g_00158	Prbk.g_01095
OG0001211	Syaj.g_00184	Prbk.g_01892
OG0001212	Syaj.g_00246	Prbk.g_01140
OG0001214	Syaj.g_01281	Prbk.g_02633
OG0001215	Syaj.g_00492	Prbk.g_01816
OG0001216	Syaj.g_00958	Prbk.g_00616
OG0001218	Syaj.g_01434	Prbk.g_01205
OG0001219	Syaj.g_00782	Prbk.g_02367
OG0001220	Syaj.g_00345	Prbk.g_02559
OG0001221	Syaj.g_01067	Prbk.g_02420
OG0001222	Syaj.g_00911	Prbk.g_02189
OG0001223	Syaj.g_00844	Prbk.g_02299
OG0001224	Syaj.g_00423	Prbk.g_00060
OG0001225	Syaj.g_00425	Prbk.g_00058
OG0001227	Syaj.g_02152	Prbk.g_02022
OG0001228	Syaj.g_01565	Prbk.g_00183
OG0001229	Syaj.g_00451	Prbk.g_00923
OG0001231	Syaj.g_02279	Prbk.g_01637
OG0001232	Syaj.g_01757	Prbk.g_01433
OG0001233	Syaj.g_01598	Prbk.g_01410
OG0001234	Syaj.g_02655	Prbk.g_01921
OG0001235	Syaj.g_02679	Prbk.g_00996
OG0001236	Syaj.g_02453	Prbk.g_00517
OG0001237	Syaj.g_02447	Prbk.g_00524
OG0001239	Syaj.g_01822	Prbk.g_01317
OG0001240	Syaj.g_01871	Prbk.g_00027
OG0001242	Syaj.g_01913	Prbk.g_00200
OG0001243	Syaj.g_01926	Prbk.g_00541
OG0001246	Syaj.g_00100	Prbk.g_01044
OG0001247	Syaj.g_00973	Prbk.g_02509
OG0001248	Syaj.g_00978	Prbk.g_01805
OG0001250	Syaj.g_00375	Prbk.g_02538
OG0001252	Syaj.g_00416	Prbk.g_00065
OG0001253	Syaj.g_01165	Prbk.g_01700
OG0001254	Syaj.g_00646	Prbk.g_02196
OG0001258	Syaj.g_01714	Prbk.g_00914
OG0001260	Syaj.g_01617	Prbk.g_01382
OG0001261	Syaj.g_02728	Prbk.g_00953
OG0001262	Syaj.g_02320	Prbk.g_01595
OG0001263	Syaj.g_01929	Prbk.g_00543
OG0001265	Syaj.g_01911	Prbk.g_00198
OG0001266	Syaj.g_02036	Prbk.g_01250
OG0001267	Syaj.g_02565	Prbk.g_00417
OG0001268	Syaj.g_02811	Prbk.g_00877
OG0001270	Syaj.g_01558	Prbk.g_00330
OG0001271	Syaj.g_01447	Prbk.g_02110
OG0001272	Syaj.g_00078	Prbk.g_02067
OG0001273	Syaj.g_01288	Prbk.g_02626
OG0001274	Syaj.g_02077	Prbk.g_00651
OG0001275	Syaj.g_00827	Prbk.g_00570
OG0001276	Syaj.g_00811	Prbk.g_00587
OG0001277	Syaj.g_02227	Prbk.g_02247
OG0001278	Syaj.g_00575	Prbk.g_00176
OG0001279	Syaj.g_01356	Prbk.g_01933
OG0001280	Syaj.g_01508	Prbk.g_01186
OG0001281	Syaj.g_01519	Prbk.g_01177
OG0001283	Syaj.g_02238	Prbk.g_02256
OG0001285	Syaj.g_01170	Prbk.g_01429
OG0001286	Syaj.g_02742	Prbk.g_00802
OG0001288	Syaj.g_02394	Prbk.g_01534
OG0001290	Syaj.g_01880	Prbk.g_00018
OG0001291	Syaj.g_01939	Prbk.g_00553
OG0001292	Syaj.g_02616	Prbk.g_01007
OG0001293	Syaj.g_02594	Prbk.g_00381
OG0001294	Syaj.g_00722	Prbk.g_00707
OG0001295	Syaj.g_00161	Prbk.g_01098
OG0001297	Syaj.g_00110	Prbk.g_01053
OG0001298	Syaj.g_00221	Prbk.g_01114
OG0001300	Syaj.g_00479	Prbk.g_01801
OG0001301	Syaj.g_00440	Prbk.g_01761
OG0001302	Syaj.g_01251	Prbk.g_01455
OG0001303	Syaj.g_00784	Prbk.g_02365
OG0001307	Syaj.g_02672	Prbk.g_01198
OG0001309	Syaj.g_00116	Prbk.g_01059
OG0001310	Syaj.g_01735	Prbk.g_01444
OG0001311	Syaj.g_00809	Prbk.g_00589
OG0001312	Syaj.g_00931	Prbk.g_02354
OG0001313	Syaj.g_01471	Prbk.g_02099
OG0001313	Syaj.g_01472	Prbk.g_02097
OG0001316	Syaj.g_01946	Prbk.g_00560
OG0001319	Syaj.g_02576	Prbk.g_00407
OG0001321	Syaj.g_01528	Prbk.g_00309
OG0001322	Syaj.g_01527	Prbk.g_00308
OG0001323	Syaj.g_00119	Prbk.g_01062
OG0001324	Syaj.g_00478	Prbk.g_01800
OG0001326	Syaj.g_02196	Prbk.g_02231
OG0001328	Syaj.g_00764	Prbk.g_02413
OG0001329	Syaj.g_00028	Prbk.g_01661
OG0001330	Syaj.g_01501	Prbk.g_01193
OG0001332	Syaj.g_01631	Prbk.g_02016
OG0001333	Syaj.g_01593	Prbk.g_01416
OG0001334	Syaj.g_02770	Prbk.g_00849
OG0001335	Syaj.g_02771	Prbk.g_00850
OG0001336	Syaj.g_02239	Prbk.g_02257
OG0001337	Syaj.g_02795, Syaj.g_02786	Prbk.g_00859
OG0001339	Syaj.g_01883	Prbk.g_00015
OG0001340	Syaj.g_02787	Prbk.g_00860
OG0001341	Syaj.g_00449	Prbk.g_02519
OG0001344	Syaj.g_00307	Prbk.g_00142
OG0001347	Syaj.g_02497	Prbk.g_01542
OG0001347	Syaj.g_02374	Prbk.g_00942
OG0001348	Syaj.g_00393	Prbk.g_00671
OG0001351	Syaj.g_00272	Prbk.g_00300
OG0001352	Syaj.g_00136	Prbk.g_01767
OG0001353	Syaj.g_00386	Prbk.g_02529
OG0001354	Syaj.g_00857	Prbk.g_02308
OG0001355	Syaj.g_01244	Prbk.g_02424
OG0001358	Syaj.g_01309	Prbk.g_02607
OG0001360	Syaj.g_00340	Prbk.g_00123
OG0001361	Syaj.g_00334	Prbk.g_00102
OG0001362	Syaj.g_01396	Prbk.g_00281
OG0001363	Syaj.g_01398	Prbk.g_00283
OG0001369	Syaj.g_01870	Prbk.g_00028
OG0001370	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252	Prbk.g_02516
OG0001373	Syaj.g_02195	Prbk.g_02230
OG0001374	Syaj.g_02203	Prbk.g_02238
OG0001376	Syaj.g_02140	Prbk.g_02183
OG0001377	Syaj.g_02139	Prbk.g_02182
OG0001378	Syaj.g_01559	Prbk.g_00337
OG0001379	Syaj.g_01503	Prbk.g_01191
OG0001381	Syaj.g_00405, Syaj.g_02663	Prbk.g_00629
OG0001382	Syaj.g_00685	Prbk.g_00623
OG0001383	Syaj.g_02884	Prbk.g_01512
OG0001385	Syaj.g_02192	Prbk.g_02227
OG0001386	Syaj.g_02193	Prbk.g_02228
OG0001387	Syaj.g_02194	Prbk.g_02229
OG0001388	Syaj.g_02197	Prbk.g_02232
OG0001389	Syaj.g_02198	Prbk.g_02233
OG0001390	Syaj.g_02199	Prbk.g_02234
OG0001391	Syaj.g_02200	Prbk.g_02235
OG0001392	Syaj.g_02201	Prbk.g_02236
OG0001393	Syaj.g_02202	Prbk.g_02237
OG0001394	Syaj.g_01059	Prbk.g_02437
OG0001395	Syaj.g_00935	Prbk.g_00600
OG0001396	Syaj.g_02498, Syaj.g_02372	Prbk.g_01543
OG0001397	Syaj.g_01397	Prbk.g_00282
OG0001398	Syaj.g_01116	Prbk.g_01694
OG0001400	Syaj.g_00151	Prbk.g_00747
OG0001401	Syaj.g_00381	Prbk.g_02533
OG0001402	Syaj.g_01304	Prbk.g_02612
OG0001403	Syaj.g_02297	Prbk.g_01618
OG0001405	Syaj.g_02773	Prbk.g_00852
OG0001406	Syaj.g_02141	Prbk.g_02184
OG0001410	Syaj.g_02673	Prbk.g_01197
OG0001412	Syaj.g_02496	Prbk.g_01541
OG0001414	Syaj.g_02664	Prbk.g_01364
OG0001416	Syaj.g_01516	Prbk.g_01180
OG0001425	Syaj.g_02137	Prbk.g_02177
OG0001434	Syaj.g_01054	Prbk.g_02441
OG0001435	Syaj.g_00736	Prbk.g_02392
OG0001436	Syaj.g_02479	Prbk.g_00496
OG0001436	Syaj.g_02478	Prbk.g_00497
OG0001438	Syaj.g_02550	Prbk.g_00432
OG0001443	Syaj.g_02145	Prbk.g_00922
OG0001444	Syaj.g_02403	Prbk.g_01493
OG0001444	Syaj.g_01865	Prbk.g_00033
OG0001446	Syaj.g_00527	Prbk.g_01665
OG0001449	Syaj.g_02625	Prbk.g_01465
OG0001462	Syaj.g_02304	Prbk.g_01611
OG0001463	Syaj.g_00403	Prbk.g_00425
OG0001464	Syaj.g_02788	Prbk.g_00861
OG0001470	Syaj.g_01567, Syaj.g_02342	Prbk.g_01566
OG0001474	Syaj.g_02812	Prbk.g_00878
OG0001475	Syaj.g_01569	Prbk.g_01564
OG0001477	Syaj.g_00444	Prbk.g_01756
OG0001478	Syaj.g_01470	Prbk.g_02104
OG0001479	Syaj.g_02809	Prbk.g_00875
OG0001487	Syaj.g_01433	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syaj.g_00324	Prbk.g_00159
OG0001489	Syaj.g_02753	Prbk.g_00813
OG0001494	Syaj.g_02353	Prbk.g_00095
OG0001496	Syaj.g_00446	Prbk.g_01752
OG0001497	Syaj.g_00445	Prbk.g_01755
OG0001498	Syaj.g_02830	Prbk.g_00363
OG0001508	Syaj.g_01566	Prbk.g_01567
OG0001509	Syaj.g_02376	Prbk.g_01547
OG0001509	Syaj.g_02499	Prbk.g_01545, Prbk.g_00223
OG0001510	Syaj.g_02410	Prbk.g_01485
OG0001511	Syaj.g_01896	Prbk.g_00003
OG0001512	Syaj.g_02878	Prbk.g_01517
OG0001513	Syaj.g_02690	Prbk.g_01680
OG0001514	Syaj.g_00447	Prbk.g_01751
OG0001515	Syaj.g_00483	Prbk.g_01809
OG0001516	Syaj.g_00713	Prbk.g_00716
OG0001517	Syaj.g_02806	Prbk.g_00872
OG0001518	Syaj.g_02132	Prbk.g_02176
OG0001519	Syaj.g_02147	Prbk.g_02187
OG0001525	Syaj.g_02159	Prbk.g_02665
OG0001527	Syaj.g_00198	Prbk.g_01878
OG0001528	Syaj.g_01568	Prbk.g_01570
OG0001529	Syaj.g_02311	Prbk.g_01605
OG0001530	Syaj.g_01894	Prbk.g_00005
OG0001531	Syaj.g_02879	Prbk.g_01516
OG0001532	Syaj.g_00619	Prbk.g_00136
OG0001533	Syaj.g_01487	Prbk.g_01687
OG0001534	Syaj.g_00794	Prbk.g_00597
OG0001535	Syaj.g_00813	Prbk.g_00585
OG0001536	Syaj.g_00903	Prbk.g_02328
OG0001537	Syaj.g_01066	Prbk.g_02428
OG0001538	Syaj.g_01018	Prbk.g_02473
OG0001539	Syaj.g_00731	Prbk.g_02579
OG0001540	Syaj.g_01931	Prbk.g_00545
OG0001541	Syaj.g_02002	Prbk.g_00787
OG0001542	Syaj.g_02011	Prbk.g_01276
OG0001543	Syaj.g_02057	Prbk.g_00673
OG0001544	Syaj.g_02146	Prbk.g_02186
OG0001545	Syaj.g_02226	Prbk.g_02246
OG0001558	Syaj.g_02282	Prbk.g_01634
OG0001559	Syaj.g_01893	Prbk.g_00006
OG0001560	Syaj.g_01879	Prbk.g_00019
OG0001561	Syaj.g_00807	Prbk.g_00591
OG0001562	Syaj.g_00821	Prbk.g_00577
OG0001563	Syaj.g_02737	Prbk.g_00945
OG0001572	Syaj.g_00522	Prbk.g_01332
OG0001574	Syaj.g_00196	Prbk.g_01880
OG0001575	Syaj.g_00201	Prbk.g_01875
OG0001576	Syaj.g_00266	Prbk.g_01168
OG0001577	Syaj.g_00298	Prbk.g_01023
OG0001579	Syaj.g_02777	Prbk.g_00856
OG0001580	Syaj.g_02100	Prbk.g_02149
OG0001588	Syaj.g_02467	Prbk.g_00504
OG0001589	Syaj.g_01600	Prbk.g_01408
OG0001592	Syaj.g_02101	Prbk.g_02150
OG0001614	Syaj.g_02425	Prbk.g_00229
OG0001615	Syaj.g_00354	Prbk.g_02685
OG0001616	Syaj.g_00642	Prbk.g_01500
OG0001617	Syaj.g_00475	Prbk.g_01955
OG0001618	Syaj.g_00947	Prbk.g_00609
OG0001619	Syaj.g_00914	Prbk.g_02338
OG0001620	Syaj.g_02818	Prbk.g_00886
OG0001621	Syaj.g_02606	Prbk.g_00370
OG0001622	Syaj.g_02237	Prbk.g_02255
OG0001627	Syaj.g_01633	Prbk.g_02008
OG0001634	Syaj.g_00719	Prbk.g_00710
OG0001635	Syaj.g_02390	Prbk.g_02658
OG0001636	Syaj.g_02303	Prbk.g_01612
OG0001637	Syaj.g_01611	Prbk.g_01392
OG0001638	Syaj.g_01733	Prbk.g_01446
OG0001639	Syaj.g_01636	Prbk.g_02005
OG0001640	Syaj.g_00411	Prbk.g_00069
OG0001641	Syaj.g_00840	Prbk.g_02294
OG0001642	Syaj.g_00347	Prbk.g_02555
OG0001643	Syaj.g_01278	Prbk.g_02636
OG0001652	Syaj.g_02280	Prbk.g_01636
OG0001653	Syaj.g_01868	Prbk.g_00030
OG0001654	Syaj.g_01634	Prbk.g_02007
OG0001655	Syaj.g_01238	Prbk.g_00692, Prbk.g_00356
OG0001656	Syaj.g_02776	Prbk.g_00855
OG0001657	Syaj.g_01976	Prbk.g_00762
OG0001658	Syaj.g_02110	Prbk.g_02159
OG0001671	Syaj.g_02062	Prbk.g_00666
OG0001672	Syaj.g_01833	Prbk.g_01306
OG0001673	Syaj.g_02855	Prbk.g_01367
OG0001675	Syaj.g_00823	Prbk.g_00574, Prbk.g_00576
OG0001676	Syaj.g_02779	Prbk.g_00858
OG0001677	Syaj.g_02763, Syaj.g_00624	Prbk.g_00846
OG0001680	Syaj.g_00320	Prbk.g_00385
OG0001691	Syaj.g_01312	Prbk.g_02381
OG0001692	Syaj.g_01374	Prbk.g_00254
OG0001693	Syaj.g_00428	Prbk.g_00358
OG0001694	Syaj.g_02563	Prbk.g_00419
OG0001695	Syaj.g_02223	Prbk.g_02241
OG0001702	Syaj.g_01851, Syaj.g_01857	Prbk.g_01293
OG0001703	Syaj.g_00062	Prbk.g_02054
OG0001714	Syaj.g_02382	Prbk.g_01555
OG0001715	Syaj.g_01213	Prbk.g_01712
OG0001716	Syaj.g_00350	Prbk.g_02551
OG0001728	Syaj.g_02518, Syaj.g_01164, Syaj.g_00244, Syaj.g_00011, Syaj.g_01125, Syaj.g_00010, Syaj.g_00013	Prbk.g_01565
OG0001729	Syaj.g_02885	Prbk.g_01511
OG0001730	Syaj.g_02887	Prbk.g_01377
OG0001731	Syaj.g_01663	Prbk.g_01992
OG0001732	Syaj.g_00595	Prbk.g_01507
OG0001734	Syaj.g_00349	Prbk.g_02553
OG0001735	Syaj.g_00704	Prbk.g_00724
OG0001736	Syaj.g_02493	Prbk.g_00482
OG0001737	Syaj.g_02544	Prbk.g_00437
OG0001738	Syaj.g_02505	Prbk.g_00470
OG0001740	Syaj.g_02224	Prbk.g_02244
OG0001747	Syaj.g_01958	Prbk.g_00745
OG0001748	Syaj.g_02064	Prbk.g_00664
OG0001749	Syaj.g_02489	Prbk.g_00487
OG0001750	Syaj.g_01866	Prbk.g_00032
OG0001751	Syaj.g_02854	Prbk.g_01366
OG0001752	Syaj.g_01621	Prbk.g_01380
OG0001753	Syaj.g_01614	Prbk.g_01386
OG0001754	Syaj.g_01613	Prbk.g_01389
OG0001755	Syaj.g_00115	Prbk.g_01058
OG0001759	Syaj.g_00499, Syaj.g_01196	Prbk.g_01973
OG0001760	Syaj.g_02049, Syaj.g_00601	Prbk.g_02382, Prbk.g_01812
OG0001761	Syaj.g_01328	Prbk.g_01847
OG0001762	Syaj.g_00833	Prbk.g_00567
OG0001763	Syaj.g_00845	Prbk.g_02300
OG0001764	Syaj.g_00767	Prbk.g_02374
OG0001765	Syaj.g_00664, Syaj.g_00030	Prbk.g_02590
OG0001766	Syaj.g_02532	Prbk.g_00447
OG0001767	Syaj.g_02480	Prbk.g_00495
OG0001783	Syaj.g_02420	Prbk.g_00234
OG0001784	Syaj.g_01859	Prbk.g_00037
OG0001785	Syaj.g_01612	Prbk.g_01390
OG0001786	Syaj.g_01690	Prbk.g_01976
OG0001787	Syaj.g_00143	Prbk.g_01079
OG0001788	Syaj.g_00146	Prbk.g_01082
OG0001789	Syaj.g_01510	Prbk.g_01184
OG0001790	Syaj.g_00292	Prbk.g_01030
OG0001791	Syaj.g_00315	Prbk.g_00150
OG0001792	Syaj.g_00587	Prbk.g_00187
OG0001794	Syaj.g_00797	Prbk.g_01724
OG0001795	Syaj.g_02873	Prbk.g_01787
OG0001796	Syaj.g_00819	Prbk.g_00579
OG0001797	Syaj.g_00922	Prbk.g_02345
OG0001798	Syaj.g_01301	Prbk.g_02614
OG0001799	Syaj.g_01267	Prbk.g_02653
OG0001800	Syaj.g_01357	Prbk.g_01936
OG0001801	Syaj.g_00471, Syaj.g_01364	Prbk.g_00245
OG0001803	Syaj.g_01549	Prbk.g_00322
OG0001804	Syaj.g_02831	Prbk.g_00362
OG0001805	Syaj.g_02611	Prbk.g_01002
OG0001806	Syaj.g_02575	Prbk.g_00408
OG0001807	Syaj.g_02477	Prbk.g_00498
OG0001808	Syaj.g_02463	Prbk.g_00509
OG0001809	Syaj.g_01942	Prbk.g_00556
OG0001810	Syaj.g_01944	Prbk.g_00558
OG0001811	Syaj.g_02009	Prbk.g_01279
OG0001812	Syaj.g_02102	Prbk.g_02151
OG0001813	Syaj.g_02164	Prbk.g_02206
OG0001814	Syaj.g_02247	Prbk.g_02264
OG0001815	Syaj.g_02257	Prbk.g_02273
OG0001835	Syaj.g_01801	Prbk.g_01759
OG0001837	Syaj.g_02063	Prbk.g_00665
OG0001838	Syaj.g_02270	Prbk.g_02286
OG0001839	Syaj.g_02299	Prbk.g_01616
OG0001840	Syaj.g_02317	Prbk.g_01599
OG0001841	Syaj.g_02325	Prbk.g_01591
OG0001842	Syaj.g_01627	Prbk.g_01491
OG0001843	Syaj.g_02426	Prbk.g_00228
OG0001844	Syaj.g_02427	Prbk.g_00227
OG0001845	Syaj.g_02428	Prbk.g_00221
OG0001846	Syaj.g_01914	Prbk.g_00201
OG0001847	Syaj.g_01912	Prbk.g_00199
OG0001848	Syaj.g_01908	Prbk.g_00195
OG0001849	Syaj.g_01844	Prbk.g_01298
OG0001850	Syaj.g_01834	Prbk.g_01305
OG0001851	Syaj.g_01829	Prbk.g_01310
OG0001852	Syaj.g_01828	Prbk.g_01311
OG0001853	Syaj.g_01821	Prbk.g_01318
OG0001854	Syaj.g_02874	Prbk.g_01370
OG0001856	Syaj.g_01696	Prbk.g_00935
OG0001857	Syaj.g_01693	Prbk.g_00938
OG0001858	Syaj.g_01651	Prbk.g_01995
OG0001859	Syaj.g_00050	Prbk.g_02043
OG0001860	Syaj.g_00064	Prbk.g_02055
OG0001861	Syaj.g_00079	Prbk.g_02068
OG0001862	Syaj.g_00090	Prbk.g_02080
OG0001863	Syaj.g_00095	Prbk.g_01864
OG0001864	Syaj.g_00156	Prbk.g_01093
OG0001865	Syaj.g_00233	Prbk.g_01127
OG0001866	Syaj.g_00262	Prbk.g_01152
OG0001867	Syaj.g_01332	Prbk.g_01162
OG0001868	Syaj.g_01515	Prbk.g_01181
OG0001869	Syaj.g_00297	Prbk.g_01024
OG0001870	Syaj.g_00305	Prbk.g_01016
OG0001871	Syaj.g_00310	Prbk.g_00145
OG0001872	Syaj.g_00580	Prbk.g_00180
OG0001873	Syaj.g_00641	Prbk.g_01499
OG0001874	Syaj.g_00644	Prbk.g_00124
OG0001877	Syaj.g_00482	Prbk.g_01808
OG0001878	Syaj.g_00826	Prbk.g_00571
OG0001879	Syaj.g_00835	Prbk.g_00563
OG0001880	Syaj.g_00873	Prbk.g_02321
OG0001881	Syaj.g_00895	Prbk.g_02322
OG0001882	Syaj.g_00919	Prbk.g_02342
OG0001883	Syaj.g_00925	Prbk.g_02347
OG0001884	Syaj.g_00933	Prbk.g_02356
OG0001885	Syaj.g_00772	Prbk.g_02369
OG0001886	Syaj.g_00768	Prbk.g_02373
OG0001887	Syaj.g_00763	Prbk.g_02412
OG0001888	Syaj.g_01052	Prbk.g_02454
OG0001889	Syaj.g_01007	Prbk.g_02482
OG0001890	Syaj.g_00368	Prbk.g_02545
OG0001891	Syaj.g_00356	Prbk.g_02549
OG0001892	Syaj.g_00342	Prbk.g_02562
OG0001893	Syaj.g_01300	Prbk.g_02615
OG0001894	Syaj.g_01284	Prbk.g_02630
OG0001895	Syaj.g_01361	Prbk.g_01939
OG0001896	Syaj.g_01562	Prbk.g_00340
OG0001897	Syaj.g_02815	Prbk.g_00880
OG0001898	Syaj.g_02800	Prbk.g_00863
OG0001899	Syaj.g_02726	Prbk.g_00955
OG0001900	Syaj.g_02592	Prbk.g_00382
OG0001901	Syaj.g_02591	Prbk.g_00383
OG0001902	Syaj.g_02558	Prbk.g_00424
OG0001903	Syaj.g_02549	Prbk.g_00433
OG0001904	Syaj.g_02475	Prbk.g_00501
OG0001905	Syaj.g_02461	Prbk.g_00511
