Orthogroup	Syaj	Prao
OG0001133	Syaj.g_01302	Prao.g_01137
OG0001134	Syaj.g_00645	Prao.g_01122
OG0001136	Syaj.g_00300	Prao.g_01092
OG0001137	Syaj.g_00318	Prao.g_01081
OG0001138	Syaj.g_00620	Prao.g_01063
OG0001139	Syaj.g_00618	Prao.g_01062
OG0001140	Syaj.g_00617	Prao.g_01061
OG0001141	Syaj.g_00616	Prao.g_01060
OG0001142	Syaj.g_00615	Prao.g_01059
OG0001143	Syaj.g_00602	Prao.g_01052
OG0001144	Syaj.g_00588	Prao.g_01047
OG0001145	Syaj.g_00276	Prao.g_01284
OG0001146	Syaj.g_01518	Prao.g_01272
OG0001147	Syaj.g_01438	Prao.g_01253
OG0001148	Syaj.g_00057	Prao.g_01237
OG0001149	Syaj.g_00056	Prao.g_01236
OG0001150	Syaj.g_00055	Prao.g_01235
OG0001151	Syaj.g_00043	Prao.g_01224
OG0001152	Syaj.g_00040	Prao.g_01223
OG0001153	Syaj.g_01425	Prao.g_01428
OG0001154	Syaj.g_01426	Prao.g_01429
OG0001155	Syaj.g_01637	Prao.g_01441
OG0001156	Syaj.g_01640	Prao.g_01444
OG0001157	Syaj.g_01641	Prao.g_01445
OG0001158	Syaj.g_01643	Prao.g_01446
OG0001159	Syaj.g_01644	Prao.g_01447
OG0001160	Syaj.g_01697	Prao.g_01471
OG0001161	Syaj.g_02148	Prao.g_01484
OG0001162	Syaj.g_00979	Prao.g_01495
OG0001163	Syaj.g_01705	Prao.g_01544
OG0001164	Syaj.g_01711	Prao.g_01548
OG0001165	Syaj.g_01716	Prao.g_01551
OG0001166	Syaj.g_01746	Prao.g_01571
OG0001167	Syaj.g_01592	Prao.g_01588
OG0001168	Syaj.g_01594	Prao.g_01590
OG0001169	Syaj.g_01596	Prao.g_01592
OG0001170	Syaj.g_01597	Prao.g_01594
OG0001171	Syaj.g_01607	Prao.g_01603
OG0001172	Syaj.g_02641	Prao.g_01618
OG0001173	Syaj.g_02642	Prao.g_01619
OG0001174	Syaj.g_02650	Prao.g_01627
OG0001175	Syaj.g_02651	Prao.g_01628
OG0001176	Syaj.g_02688	Prao.g_01635
OG0001177	Syaj.g_02685	Prao.g_01638
OG0001178	Syaj.g_01726	Prao.g_01643
OG0001179	Syaj.g_02719	Prao.g_01671
OG0001180	Syaj.g_02744	Prao.g_01693
OG0001181	Syaj.g_02748	Prao.g_01697
OG0001182	Syaj.g_02757	Prao.g_01704
OG0001183	Syaj.g_02762	Prao.g_01708
OG0001184	Syaj.g_02449	Prao.g_01724
OG0001185	Syaj.g_02423	Prao.g_01738
OG0001186	Syaj.g_02339	Prao.g_01761
OG0001187	Syaj.g_02369	Prao.g_01765
OG0001188	Syaj.g_02336	Prao.g_01768
OG0001189	Syaj.g_02318	Prao.g_01785
OG0001190	Syaj.g_02111	Prao.g_01789
OG0001191	Syaj.g_02128	Prao.g_01799
OG0001192	Syaj.g_02138	Prao.g_01804
OG0001193	Syaj.g_02178	Prao.g_01814
OG0001194	Syaj.g_02180	Prao.g_01815
OG0001195	Syaj.g_02181	Prao.g_01816
OG0001196	Syaj.g_02244	Prao.g_01829
OG0001197	Syaj.g_02246	Prao.g_01830
OG0001198	Syaj.g_02259	Prao.g_01838
OG0001199	Syaj.g_01825	Prao.g_00213
OG0001200	Syaj.g_01827	Prao.g_00215
OG0001201	Syaj.g_01888	Prao.g_00246
OG0001202	Syaj.g_02032	Prao.g_00337
OG0001203	Syaj.g_02877	Prao.g_00376
OG0001204	Syaj.g_02621	Prao.g_00381
OG0001205	Syaj.g_01545	Prao.g_00549
OG0001206	Syaj.g_01484	Prao.g_00568
OG0001207	Syaj.g_00061	Prao.g_00583
OG0001208	Syaj.g_00074	Prao.g_00588
OG0001209	Syaj.g_00147	Prao.g_01856
OG0001210	Syaj.g_00158	Prao.g_01159
OG0001211	Syaj.g_00184	Prao.g_01169
OG0001212	Syaj.g_00246	Prao.g_00034
OG0001214	Syaj.g_01281	Prao.g_00076
OG0001215	Syaj.g_00492	Prao.g_00128
OG0001216	Syaj.g_00958	Prao.g_00650
OG0001218	Syaj.g_01434	Prao.g_00694
OG0001219	Syaj.g_00782	Prao.g_00729
OG0001220	Syaj.g_00345	Prao.g_00793
OG0001221	Syaj.g_01067	Prao.g_00856
OG0001222	Syaj.g_00911	Prao.g_00894
OG0001223	Syaj.g_00844	Prao.g_00920
OG0001224	Syaj.g_00423	Prao.g_00970
OG0001225	Syaj.g_00425	Prao.g_00972
OG0001227	Syaj.g_02152	Prao.g_01019
OG0001228	Syaj.g_01565	Prao.g_01044
OG0001229	Syaj.g_00451	Prao.g_01241
OG0001231	Syaj.g_02279	Prao.g_01493
OG0001232	Syaj.g_01757	Prao.g_01575
OG0001233	Syaj.g_01598	Prao.g_01595
OG0001234	Syaj.g_02655	Prao.g_01630
OG0001235	Syaj.g_02679	Prao.g_01640
OG0001236	Syaj.g_02453	Prao.g_01721
OG0001239	Syaj.g_01822	Prao.g_00210
OG0001240	Syaj.g_01871	Prao.g_00232
OG0001242	Syaj.g_01913	Prao.g_00258
OG0001243	Syaj.g_01926	Prao.g_00264
OG0001244	Syaj.g_01960	Prao.g_00279
OG0001246	Syaj.g_00100	Prao.g_00610
OG0001247	Syaj.g_00973	Prao.g_00121
OG0001248	Syaj.g_00978	Prao.g_00123
OG0001250	Syaj.g_00375	Prao.g_00782
OG0001251	Syaj.g_02187	Prao.g_00830
OG0001252	Syaj.g_00416	Prao.g_00965
OG0001253	Syaj.g_01165	Prao.g_01020
OG0001254	Syaj.g_00646	Prao.g_01120
OG0001256	Syaj.g_01704	Prao.g_01486
OG0001257	Syaj.g_01342	Prao.g_01492
OG0001258	Syaj.g_01714	Prao.g_01549
OG0001260	Syaj.g_01617	Prao.g_01609
OG0001261	Syaj.g_02728	Prao.g_01679
OG0001262	Syaj.g_02320	Prao.g_01783
OG0001263	Syaj.g_01929	Prao.g_00267
OG0001265	Syaj.g_01911	Prao.g_00257
OG0001266	Syaj.g_02036	Prao.g_00341
OG0001267	Syaj.g_02565	Prao.g_00417
OG0001268	Syaj.g_02811	Prao.g_00475
OG0001270	Syaj.g_01558	Prao.g_00538
OG0001271	Syaj.g_01447	Prao.g_00578
OG0001272	Syaj.g_00078	Prao.g_00592
OG0001273	Syaj.g_01288	Prao.g_00070
OG0001274	Syaj.g_02077	Prao.g_00141
OG0001275	Syaj.g_00827	Prao.g_00930
OG0001276	Syaj.g_00811	Prao.g_00949
OG0001277	Syaj.g_02227	Prao.g_01009
OG0001278	Syaj.g_00575	Prao.g_01039
OG0001280	Syaj.g_01508	Prao.g_01277
OG0001281	Syaj.g_01519	Prao.g_01271
OG0001282	Syaj.g_00058	Prao.g_01238
OG0001283	Syaj.g_02238	Prao.g_01216
OG0001284	Syaj.g_01688	Prao.g_01466
OG0001285	Syaj.g_01170	Prao.g_01578
OG0001286	Syaj.g_02742	Prao.g_01691
OG0001287	Syaj.g_02415	Prao.g_01745
OG0001288	Syaj.g_02394	Prao.g_01754
OG0001289	Syaj.g_01845	Prao.g_00226
OG0001290	Syaj.g_01880	Prao.g_00239
OG0001292	Syaj.g_02616	Prao.g_00386
OG0001293	Syaj.g_02594	Prao.g_00399
OG0001294	Syaj.g_00722	Prao.g_00512
OG0001295	Syaj.g_00161	Prao.g_00573
OG0001296	Syaj.g_00106	Prao.g_00615
OG0001297	Syaj.g_00110	Prao.g_00620
OG0001298	Syaj.g_00221	Prao.g_01869
OG0001299	Syaj.g_00716	Prao.g_00105
OG0001300	Syaj.g_00479	Prao.g_00131
OG0001301	Syaj.g_00440	Prao.g_00134
OG0001302	Syaj.g_01251	Prao.g_00727
OG0001304	Syaj.g_00795	Prao.g_00959
OG0001305	Syaj.g_00433	Prao.g_00978
OG0001306	Syaj.g_00285	Prao.g_01103
OG0001307	Syaj.g_02672	Prao.g_01256
OG0001309	Syaj.g_00116	Prao.g_01490
OG0001310	Syaj.g_01735	Prao.g_01564
OG0001311	Syaj.g_00809	Prao.g_00951
OG0001312	Syaj.g_00931	Prao.g_00883
OG0001313	Syaj.g_01471, Syaj.g_01472	Prao.g_00641
OG0001315	Syaj.g_02760	Prao.g_00200
OG0001316	Syaj.g_01946	Prao.g_00278
OG0001317	Syaj.g_02857	Prao.g_00372
OG0001319	Syaj.g_02576	Prao.g_00410
OG0001321	Syaj.g_01528	Prao.g_00555
OG0001322	Syaj.g_01527	Prao.g_00556
OG0001323	Syaj.g_00119	Prao.g_00625
OG0001324	Syaj.g_00478	Prao.g_00132
OG0001325	Syaj.g_00953	Prao.g_00653
OG0001326	Syaj.g_02196	Prao.g_00817
OG0001327	Syaj.g_00729	Prao.g_00993
OG0001328	Syaj.g_00764	Prao.g_01018
OG0001329	Syaj.g_00028	Prao.g_01129
OG0001330	Syaj.g_01501	Prao.g_01306
OG0001332	Syaj.g_01631	Prao.g_01439
OG0001333	Syaj.g_01593	Prao.g_01589
OG0001334	Syaj.g_02770	Prao.g_01711
OG0001335	Syaj.g_02771	Prao.g_01712
OG0001336	Syaj.g_02239	Prao.g_01826
OG0001339	Syaj.g_01883	Prao.g_00242
OG0001340	Syaj.g_02787	Prao.g_00464
OG0001341	Syaj.g_00449	Prao.g_00685
OG0001343	Syaj.g_02184	Prao.g_00826, Prao.g_00827
OG0001344	Syaj.g_00307	Prao.g_01085
OG0001345	Syaj.g_00337	Prao.g_01070
OG0001346	Syaj.g_01512	Prao.g_01275
OG0001347	Syaj.g_02374	Prao.g_01189
OG0001349	Syaj.g_01763	Prao.g_01360
OG0001350	Syaj.g_02876	Prao.g_01537
OG0001351	Syaj.g_00272	Prao.g_00558
OG0001352	Syaj.g_00136	Prao.g_00118
OG0001353	Syaj.g_00386	Prao.g_00773
OG0001354	Syaj.g_00857	Prao.g_00912
OG0001355	Syaj.g_01244	Prao.g_01521
OG0001358	Syaj.g_01309	Prao.g_00059
OG0001359	Syaj.g_02183	Prao.g_00828
OG0001360	Syaj.g_00340	Prao.g_01021
OG0001361	Syaj.g_00334	Prao.g_01073
OG0001362	Syaj.g_01396	Prao.g_01411
OG0001363	Syaj.g_01398	Prao.g_01413
OG0001364	Syaj.g_02473	Prao.g_01714
OG0001369	Syaj.g_01870	Prao.g_00231
OG0001373	Syaj.g_02195	Prao.g_00816
OG0001374	Syaj.g_02203	Prao.g_00824
OG0001375	Syaj.g_02185	Prao.g_00825
OG0001376	Syaj.g_02140	Prao.g_00987
OG0001377	Syaj.g_02139	Prao.g_00988
OG0001378	Syaj.g_01559	Prao.g_01157
OG0001379	Syaj.g_01503	Prao.g_01282
OG0001381	Syaj.g_00405, Syaj.g_02663	Prao.g_01245
OG0001382	Syaj.g_00685	Prao.g_01505
OG0001385	Syaj.g_02192	Prao.g_00813
OG0001386	Syaj.g_02193	Prao.g_00814
OG0001387	Syaj.g_02194	Prao.g_00815
OG0001388	Syaj.g_02197	Prao.g_00818
OG0001389	Syaj.g_02198	Prao.g_00819
OG0001390	Syaj.g_02199	Prao.g_00820
OG0001391	Syaj.g_02200	Prao.g_00821
OG0001392	Syaj.g_02201	Prao.g_00822
OG0001393	Syaj.g_02202	Prao.g_00823
OG0001395	Syaj.g_00935	Prao.g_00961
OG0001396	Syaj.g_02498	Prao.g_01188
OG0001397	Syaj.g_01397	Prao.g_01412
OG0001401	Syaj.g_00381	Prao.g_00642
OG0001402	Syaj.g_01304	Prao.g_00702
OG0001404	Syaj.g_01817	Prao.g_00207
OG0001405	Syaj.g_02773	Prao.g_00462
OG0001406	Syaj.g_02141	Prao.g_00986
OG0001407	Syaj.g_00137	Prao.g_00999
OG0001408	Syaj.g_00561	Prao.g_01005
OG0001410	Syaj.g_02673	Prao.g_01255
OG0001413	Syaj.g_01241	Prao.g_01481
OG0001414	Syaj.g_02664	Prao.g_00367
OG0001416	Syaj.g_01516	Prao.g_00565
OG0001417	Syaj.g_00858	Prao.g_00575
OG0001419	Syaj.g_00138	Prao.g_01000
OG0001420	Syaj.g_00131	Prao.g_01148
OG0001421	Syaj.g_01235, Syaj.g_01167	Prao.g_01487
OG0001425	Syaj.g_02137	Prao.g_01803
OG0001428	Syaj.g_01993	Prao.g_00310
OG0001430	Syaj.g_02104	Prao.g_01312
OG0001432	Syaj.g_00509	Prao.g_01479
OG0001438	Syaj.g_02550	Prao.g_00430
OG0001439	Syaj.g_02520	Prao.g_00443
OG0001446	Syaj.g_00527	Prao.g_00218
OG0001447	Syaj.g_01927	Prao.g_00265
OG0001448	Syaj.g_01813	Prao.g_00502
OG0001449	Syaj.g_02625	Prao.g_00527
OG0001452	Syaj.g_02607	Prao.g_00832
OG0001453	Syaj.g_00838	Prao.g_00924
OG0001454	Syaj.g_01231	Prao.g_01014
OG0001456	Syaj.g_02205	Prao.g_01112
OG0001457	Syaj.g_02206	Prao.g_01111
OG0001458	Syaj.g_02207	Prao.g_01110
OG0001459	Syaj.g_00653	Prao.g_01323
OG0001462	Syaj.g_02304	Prao.g_00180
OG0001463	Syaj.g_00403	Prao.g_00423
OG0001464	Syaj.g_02788	Prao.g_00465
OG0001465	Syaj.g_00968	Prao.g_00140
OG0001471	Syaj.g_02526	Prao.g_01482
OG0001473	Syaj.g_01255	Prao.g_01762
OG0001477	Syaj.g_00444	Prao.g_00006
OG0001479	Syaj.g_02809	Prao.g_00473
OG0001480	Syaj.g_00343	Prao.g_00504
OG0001482	Syaj.g_00848	Prao.g_00561
OG0001492	Syaj.g_00578	Prao.g_01042
OG0001493	Syaj.g_00569	Prao.g_01034
OG0001496	Syaj.g_00446	Prao.g_00008
OG0001497	Syaj.g_00445	Prao.g_00007
OG0001499	Syaj.g_01211	Prao.g_00199
OG0001502	Syaj.g_00351	Prao.g_00710
OG0001504	Syaj.g_00652	Prao.g_01322
OG0001505	Syaj.g_02359	Prao.g_01205
OG0001514	Syaj.g_00447	Prao.g_00009
OG0001520	Syaj.g_00206	Prao.g_00522
OG0001522	Syaj.g_00385	Prao.g_00774
OG0001523	Syaj.g_00673	Prao.g_01118
OG0001524	Syaj.g_00672	Prao.g_01117
OG0001546	Syaj.g_00124	Prao.g_00630
OG0001547	Syaj.g_01106	Prao.g_00712
OG0001548	Syaj.g_01222	Prao.g_00716
OG0001551	Syaj.g_00395	Prao.g_01113
OG0001554	Syaj.g_02109	Prao.g_01488
OG0001558	Syaj.g_02282	Prao.g_00638
OG0001564	Syaj.g_00657	Prao.g_01209
OG0001567	Syaj.g_01108	Prao.g_00711
OG0001568	Syaj.g_01104	Prao.g_00713
OG0001570	Syaj.g_01124	Prao.g_01146
OG0001573	Syaj.g_02533	Prao.g_01352
OG0001582	Syaj.g_01215	Prao.g_00574
OG0001585	Syaj.g_01778	Prao.g_01329
OG0001602	Syaj.g_00969	Prao.g_00139
OG0001625	Syaj.g_02600	Prao.g_00396
OG0001627	Syaj.g_01633	Prao.g_00691
OG0001633	Syaj.g_01347	Prao.g_01242
OG0001641	Syaj.g_00840	Prao.g_01200
OG0001647	Syaj.g_02574	Prao.g_00411
OG0001652	Syaj.g_02280	Prao.g_00636
OG0001666	Syaj.g_00654	Prao.g_01324
OG0001671	Syaj.g_02062	Prao.g_00151
OG0001748	Syaj.g_02064	Prao.g_00152
OG0001758	Syaj.g_00665	Prao.g_01541
OG0001837	Syaj.g_02063	Prao.g_00153
OG0001991	Syaj.g_00761, Syaj.g_00762	Prao.g_00562
OG0002490	Syaj.g_02350	Prao.g_01206
OG0002732	Syaj.g_02407	Prao.g_00644
OG0002932	Syaj.g_02406	Prao.g_00645
OG0002933	Syaj.g_02405	Prao.g_00646
