Orthogroup	Syaj	Prbc
OG0001074	Syaj.g_01327	Prbc.g_01692
OG0001075	Syaj.g_01325	Prbc.g_01693
OG0001076	Syaj.g_01305	Prbc.g_01700
OG0001077	Syaj.g_01294	Prbc.g_01705
OG0001078	Syaj.g_01282	Prbc.g_01713
OG0001079	Syaj.g_01269	Prbc.g_01724
OG0001080	Syaj.g_01135	Prbc.g_01730
OG0001081	Syaj.g_00699	Prbc.g_01732
OG0001082	Syaj.g_00700	Prbc.g_01733
OG0001083	Syaj.g_00709	Prbc.g_01738
OG0001084	Syaj.g_00711	Prbc.g_01739
OG0001085	Syaj.g_00721	Prbc.g_01749
OG0001086	Syaj.g_00723	Prbc.g_01750
OG0001087	Syaj.g_00498	Prbc.g_01770
OG0001088	Syaj.g_00494	Prbc.g_01771
OG0001089	Syaj.g_00439	Prbc.g_01779
OG0001090	Syaj.g_00959	Prbc.g_01788
OG0001091	Syaj.g_00957	Prbc.g_01790
OG0001092	Syaj.g_00954	Prbc.g_01791
OG0001093	Syaj.g_00948	Prbc.g_01796
OG0001094	Syaj.g_01032	Prbc.g_01852
OG0001095	Syaj.g_01008	Prbc.g_01871
OG0001096	Syaj.g_00988	Prbc.g_01886
OG0001097	Syaj.g_00371	Prbc.g_01906
OG0001098	Syaj.g_01132	Prbc.g_01923
OG0001099	Syaj.g_01906	Prbc.g_01962
OG0001100	Syaj.g_00732	Prbc.g_01969
OG0001101	Syaj.g_00734	Prbc.g_01971
OG0001102	Syaj.g_00737	Prbc.g_01974
OG0001103	Syaj.g_00740	Prbc.g_01976
OG0001104	Syaj.g_01050	Prbc.g_01838
OG0001105	Syaj.g_01046	Prbc.g_01842
OG0001106	Syaj.g_00912	Prbc.g_02024
OG0001107	Syaj.g_00900	Prbc.g_02034
OG0001108	Syaj.g_00870	Prbc.g_02038
OG0001109	Syaj.g_00868	Prbc.g_02039
OG0001110	Syaj.g_00866	Prbc.g_02041
OG0001111	Syaj.g_00864	Prbc.g_02042
OG0001112	Syaj.g_00862	Prbc.g_02043
OG0001113	Syaj.g_00861	Prbc.g_02044
OG0001114	Syaj.g_00860	Prbc.g_02045
OG0001115	Syaj.g_00856	Prbc.g_02047
OG0001116	Syaj.g_00854	Prbc.g_02048
OG0001117	Syaj.g_00853	Prbc.g_02049
OG0001118	Syaj.g_00852	Prbc.g_02050
OG0001119	Syaj.g_00850	Prbc.g_02051
OG0001120	Syaj.g_00846	Prbc.g_02052
OG0001121	Syaj.g_00630	Prbc.g_00645
OG0001122	Syaj.g_00817	Prbc.g_02081
OG0001123	Syaj.g_00810	Prbc.g_02086
OG0001124	Syaj.g_00808	Prbc.g_02088
OG0001125	Syaj.g_00806	Prbc.g_02090
OG0001126	Syaj.g_00413	Prbc.g_02101
OG0001127	Syaj.g_00414	Prbc.g_02102
OG0001128	Syaj.g_00417	Prbc.g_02105
OG0001129	Syaj.g_00419	Prbc.g_02106
OG0001130	Syaj.g_00420	Prbc.g_02107
OG0001131	Syaj.g_01070	Prbc.g_01941
OG0001132	Syaj.g_01166	Prbc.g_02152
OG0001133	Syaj.g_01302	Prbc.g_02128
OG0001134	Syaj.g_00645	Prbc.g_00896
OG0001136	Syaj.g_00300	Prbc.g_01449
OG0001137	Syaj.g_00318	Prbc.g_01436
OG0001138	Syaj.g_00620	Prbc.g_01416
OG0001139	Syaj.g_00618	Prbc.g_01414
OG0001140	Syaj.g_00617	Prbc.g_01413
OG0001141	Syaj.g_00616	Prbc.g_01412
OG0001142	Syaj.g_00615	Prbc.g_01411
OG0001143	Syaj.g_00602	Prbc.g_01404
OG0001144	Syaj.g_00588	Prbc.g_01399
OG0001145	Syaj.g_00276	Prbc.g_00558
OG0001146	Syaj.g_01518	Prbc.g_00570
OG0001147	Syaj.g_01438	Prbc.g_00589
OG0001148	Syaj.g_00057	Prbc.g_00659
OG0001149	Syaj.g_00056	Prbc.g_00660
OG0001150	Syaj.g_00055	Prbc.g_00661
OG0001151	Syaj.g_00043	Prbc.g_00672
OG0001152	Syaj.g_00040	Prbc.g_00673
OG0001153	Syaj.g_01425	Prbc.g_00739
OG0001154	Syaj.g_01426	Prbc.g_00740
OG0001155	Syaj.g_01637	Prbc.g_00756
OG0001156	Syaj.g_01640	Prbc.g_00759
OG0001157	Syaj.g_01641	Prbc.g_00760
OG0001158	Syaj.g_01643	Prbc.g_00761
OG0001159	Syaj.g_01644	Prbc.g_00762
OG0001160	Syaj.g_01697	Prbc.g_00787
OG0001161	Syaj.g_02148	Prbc.g_01485
OG0001162	Syaj.g_00979	Prbc.g_00799
OG0001163	Syaj.g_01705	Prbc.g_00825
OG0001164	Syaj.g_01711	Prbc.g_00829
OG0001165	Syaj.g_01716	Prbc.g_00831
OG0001166	Syaj.g_01746	Prbc.g_00849
OG0001167	Syaj.g_01592	Prbc.g_00867
OG0001168	Syaj.g_01594	Prbc.g_00868
OG0001169	Syaj.g_01596	Prbc.g_00870
OG0001170	Syaj.g_01597	Prbc.g_00872
OG0001171	Syaj.g_01607	Prbc.g_00882
OG0001172	Syaj.g_02641	Prbc.g_00937
OG0001173	Syaj.g_02642	Prbc.g_00938
OG0001174	Syaj.g_02650	Prbc.g_00946
OG0001175	Syaj.g_02651	Prbc.g_00947
OG0001176	Syaj.g_02688	Prbc.g_00959
OG0001177	Syaj.g_02685	Prbc.g_00957
OG0001178	Syaj.g_01726	Prbc.g_01309
OG0001179	Syaj.g_02719	Prbc.g_00301
OG0001180	Syaj.g_02744	Prbc.g_00278
OG0001181	Syaj.g_02748	Prbc.g_00274
OG0001182	Syaj.g_02757	Prbc.g_00266
OG0001183	Syaj.g_02762	Prbc.g_00247
OG0001184	Syaj.g_02449	Prbc.g_00231
OG0001185	Syaj.g_02423	Prbc.g_00216
OG0001186	Syaj.g_02339	Prbc.g_00189
OG0001187	Syaj.g_02369	Prbc.g_00966
OG0001188	Syaj.g_02336	Prbc.g_00968
OG0001189	Syaj.g_02318	Prbc.g_00985
OG0001190	Syaj.g_02111	Prbc.g_00990
OG0001191	Syaj.g_02128	Prbc.g_01000
OG0001192	Syaj.g_02138	Prbc.g_01005
OG0001193	Syaj.g_02178	Prbc.g_01018
OG0001194	Syaj.g_02180	Prbc.g_01019
OG0001195	Syaj.g_02181	Prbc.g_01020
OG0001196	Syaj.g_02244	Prbc.g_01054
OG0001197	Syaj.g_02246	Prbc.g_01056
OG0001198	Syaj.g_02259	Prbc.g_01066
OG0001199	Syaj.g_01825	Prbc.g_00499
OG0001200	Syaj.g_01827	Prbc.g_00497
OG0001201	Syaj.g_01888	Prbc.g_00465
OG0001202	Syaj.g_02032	Prbc.g_00372
OG0001203	Syaj.g_02877	Prbc.g_00332
OG0001204	Syaj.g_02621	Prbc.g_01141
OG0001205	Syaj.g_01545	Prbc.g_01506
OG0001206	Syaj.g_01484	Prbc.g_01525
OG0001207	Syaj.g_00061	Prbc.g_01536
OG0001208	Syaj.g_00074	Prbc.g_01542
OG0001209	Syaj.g_00147	Prbc.g_01614
OG0001210	Syaj.g_00158	Prbc.g_01619
OG0001211	Syaj.g_00184	Prbc.g_01630
OG0001212	Syaj.g_00246	Prbc.g_01672
OG0001214	Syaj.g_01281	Prbc.g_01714
OG0001215	Syaj.g_00492	Prbc.g_01772
OG0001216	Syaj.g_00958	Prbc.g_01789
OG0001218	Syaj.g_01434	Prbc.g_01829
OG0001219	Syaj.g_00782	Prbc.g_02005
OG0001220	Syaj.g_00345	Prbc.g_01913
OG0001221	Syaj.g_01067	Prbc.g_01989
OG0001222	Syaj.g_00911	Prbc.g_01936
OG0001223	Syaj.g_00844	Prbc.g_02053
OG0001224	Syaj.g_00423	Prbc.g_02109
OG0001225	Syaj.g_00425	Prbc.g_02111
OG0001227	Syaj.g_02152	Prbc.g_02133
OG0001228	Syaj.g_01565	Prbc.g_01396
OG0001229	Syaj.g_00451	Prbc.g_00138
OG0001231	Syaj.g_02279	Prbc.g_01833
OG0001232	Syaj.g_01757	Prbc.g_00853
OG0001233	Syaj.g_01598	Prbc.g_00873
OG0001234	Syaj.g_02655	Prbc.g_00949
OG0001235	Syaj.g_02679	Prbc.g_00953
OG0001236	Syaj.g_02453	Prbc.g_00234
OG0001237	Syaj.g_02447	Prbc.g_00230
OG0001239	Syaj.g_01822	Prbc.g_00502
OG0001240	Syaj.g_01871	Prbc.g_00480
OG0001242	Syaj.g_01913	Prbc.g_00452
OG0001243	Syaj.g_01926	Prbc.g_00445
OG0001244	Syaj.g_01960	Prbc.g_00429
OG0001246	Syaj.g_00100	Prbc.g_01584
OG0001247	Syaj.g_00973	Prbc.g_01765
OG0001248	Syaj.g_00978	Prbc.g_01767
OG0001251	Syaj.g_02187	Prbc.g_00923
OG0001252	Syaj.g_00416	Prbc.g_02104
OG0001253	Syaj.g_01165	Prbc.g_00804
OG0001254	Syaj.g_00646	Prbc.g_00898
OG0001256	Syaj.g_01704	Prbc.g_00795
OG0001257	Syaj.g_01342	Prbc.g_00800
OG0001260	Syaj.g_01617	Prbc.g_00888
OG0001261	Syaj.g_02728	Prbc.g_00293
OG0001262	Syaj.g_02320	Prbc.g_00983
OG0001263	Syaj.g_01929	Prbc.g_00442
OG0001273	Syaj.g_01288	Prbc.g_01708
OG0001277	Syaj.g_02227	Prbc.g_01042
OG0001279	Syaj.g_01356	Prbc.g_00133
OG0001280	Syaj.g_01508	Prbc.g_00565
OG0001282	Syaj.g_00058	Prbc.g_00658
OG0001283	Syaj.g_02238	Prbc.g_01050
OG0001284	Syaj.g_01688	Prbc.g_00781
OG0001285	Syaj.g_01170	Prbc.g_00856
OG0001286	Syaj.g_02742	Prbc.g_00280
OG0001287	Syaj.g_02415	Prbc.g_00209
OG0001288	Syaj.g_02394	Prbc.g_00198
OG0001289	Syaj.g_01845	Prbc.g_00486
OG0001290	Syaj.g_01880	Prbc.g_00472
OG0001294	Syaj.g_00722	Prbc.g_00646, Prbc.g_01483
OG0001295	Syaj.g_00161	Prbc.g_01471
OG0001296	Syaj.g_00106	Prbc.g_01589
OG0001297	Syaj.g_00110	Prbc.g_01594
OG0001299	Syaj.g_00716	Prbc.g_01744
OG0001300	Syaj.g_00479	Prbc.g_01776
OG0001301	Syaj.g_00440	Prbc.g_01778
OG0001302	Syaj.g_01251	Prbc.g_02003
OG0001303	Syaj.g_00784	Prbc.g_00092
OG0001304	Syaj.g_00795	Prbc.g_02095
OG0001305	Syaj.g_00433	Prbc.g_01931
OG0001306	Syaj.g_00285	Prbc.g_01461
OG0001307	Syaj.g_02672	Prbc.g_00586
OG0001309	Syaj.g_00116	Prbc.g_01598
OG0001310	Syaj.g_01735	Prbc.g_00843
OG0001311	Syaj.g_00809	Prbc.g_02087
OG0001312	Syaj.g_00931	Prbc.g_02014
OG0001314	Syaj.g_00524, Syaj.g_01091	Prbc.g_01137
OG0001315	Syaj.g_02760	Prbc.g_00249
OG0001316	Syaj.g_01946	Prbc.g_00431
OG0001317	Syaj.g_02857	Prbc.g_00336
OG0001321	Syaj.g_01528	Prbc.g_01512
OG0001322	Syaj.g_01527	Prbc.g_01513
OG0001324	Syaj.g_00478	Prbc.g_01777
OG0001325	Syaj.g_00953	Prbc.g_01792
OG0001326	Syaj.g_02196	Prbc.g_00915
OG0001327	Syaj.g_00729	Prbc.g_01966
OG0001328	Syaj.g_00764	Prbc.g_01985
OG0001329	Syaj.g_00028	Prbc.g_00803
OG0001330	Syaj.g_01501	Prbc.g_00559
OG0001332	Syaj.g_01631	Prbc.g_00754
OG0001334	Syaj.g_02770	Prbc.g_00244
OG0001335	Syaj.g_02771	Prbc.g_00243
OG0001336	Syaj.g_02239	Prbc.g_01051
OG0001337	Syaj.g_02795, Syaj.g_02786	Prbc.g_01224
OG0001339	Syaj.g_01883	Prbc.g_00469
OG0001340	Syaj.g_02787	Prbc.g_01225
OG0001341	Syaj.g_00449	Prbc.g_00539
OG0001343	Syaj.g_02184	Prbc.g_01956, Prbc.g_01957
OG0001344	Syaj.g_00307	Prbc.g_01441
OG0001345	Syaj.g_00337	Prbc.g_01425
OG0001346	Syaj.g_01512	Prbc.g_00567
OG0001347	Syaj.g_02374	Prbc.g_00181
OG0001348	Syaj.g_00393	Prbc.g_02169
OG0001351	Syaj.g_00272	Prbc.g_01515
OG0001352	Syaj.g_00136	Prbc.g_01761
OG0001354	Syaj.g_00857	Prbc.g_02046
OG0001355	Syaj.g_01244	Prbc.g_00802
OG0001357	Syaj.g_00629	Prbc.g_01294
OG0001358	Syaj.g_01309	Prbc.g_01697
OG0001359	Syaj.g_02183	Prbc.g_01958
OG0001360	Syaj.g_00340	Prbc.g_01423
OG0001362	Syaj.g_01396	Prbc.g_00723
OG0001363	Syaj.g_01398	Prbc.g_01521
OG0001368	Syaj.g_02622	Prbc.g_00149, Prbc.g_00130
OG0001369	Syaj.g_01870	Prbc.g_00481
OG0001370	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252	Prbc.g_00170
OG0001373	Syaj.g_02195	Prbc.g_00914
OG0001374	Syaj.g_02203	Prbc.g_00922
OG0001375	Syaj.g_02185	Prbc.g_01955
OG0001376	Syaj.g_02140	Prbc.g_01943
OG0001377	Syaj.g_02139	Prbc.g_01944
OG0001378	Syaj.g_01559	Prbc.g_01495
OG0001381	Syaj.g_00405, Syaj.g_02663	Prbc.g_00655
OG0001385	Syaj.g_02192	Prbc.g_00911
OG0001386	Syaj.g_02193	Prbc.g_00912
OG0001387	Syaj.g_02194	Prbc.g_00913
OG0001388	Syaj.g_02197	Prbc.g_00916
OG0001389	Syaj.g_02198	Prbc.g_00917
OG0001390	Syaj.g_02199	Prbc.g_00918
OG0001391	Syaj.g_02200	Prbc.g_00919
OG0001392	Syaj.g_02201	Prbc.g_00920
OG0001393	Syaj.g_02202	Prbc.g_00921
OG0001394	Syaj.g_01059	Prbc.g_01993
OG0001395	Syaj.g_00935	Prbc.g_02098
OG0001396	Syaj.g_02498	Prbc.g_00180
OG0001397	Syaj.g_01397	Prbc.g_00724
OG0001398	Syaj.g_01116	Prbc.g_01806
OG0001401	Syaj.g_00381	Prbc.g_01896
OG0001402	Syaj.g_01304	Prbc.g_01701
OG0001403	Syaj.g_02297	Prbc.g_01100
OG0001404	Syaj.g_01817	Prbc.g_00505
OG0001405	Syaj.g_02773	Prbc.g_01218
OG0001406	Syaj.g_02141	Prbc.g_01942
OG0001407	Syaj.g_00137	Prbc.g_01947
OG0001408	Syaj.g_00561	Prbc.g_02187
OG0001410	Syaj.g_02673	Prbc.g_00587
OG0001413	Syaj.g_01241	Prbc.g_01834
OG0001414	Syaj.g_02664	Prbc.g_00342
OG0001417	Syaj.g_00858	Prbc.g_01482
OG0001419	Syaj.g_00138	Prbc.g_01825
OG0001420	Syaj.g_00131	Prbc.g_00119
OG0001421	Syaj.g_01235, Syaj.g_01167	Prbc.g_00796
OG0001425	Syaj.g_02137	Prbc.g_01004
OG0001430	Syaj.g_02104	Prbc.g_01945
OG0001432	Syaj.g_00509	Prbc.g_02076
OG0001434	Syaj.g_01054	Prbc.g_01998
OG0001435	Syaj.g_00736	Prbc.g_01973
OG0001439	Syaj.g_02520	Prbc.g_01199
OG0001443	Syaj.g_02145	Prbc.g_00905
OG0001446	Syaj.g_00527	Prbc.g_00494
OG0001447	Syaj.g_01927	Prbc.g_00444
OG0001453	Syaj.g_00838	Prbc.g_02056
OG0001454	Syaj.g_01231	Prbc.g_01310
OG0001456	Syaj.g_02205	Prbc.g_01489
OG0001457	Syaj.g_02206	Prbc.g_01488
OG0001458	Syaj.g_02207	Prbc.g_01487
OG0001463	Syaj.g_00403	Prbc.g_01179
OG0001464	Syaj.g_02788	Prbc.g_01813
OG0001470	Syaj.g_01567	Prbc.g_00187
OG0001471	Syaj.g_02526	Prbc.g_01484
OG0001473	Syaj.g_01255	Prbc.g_00642
OG0001474	Syaj.g_02812	Prbc.g_01251
OG0001475	Syaj.g_01569	Prbc.g_00185
OG0001477	Syaj.g_00444	Prbc.g_00010
OG0001480	Syaj.g_00343	Prbc.g_00151
OG0001482	Syaj.g_00848	Prbc.g_02132
OG0001487	Syaj.g_01433	Prbc.g_00747
OG0001488	Syaj.g_00324	Prbc.g_01432
OG0001489	Syaj.g_02753	Prbc.g_00269
OG0001496	Syaj.g_00446	Prbc.g_00008
OG0001497	Syaj.g_00445	Prbc.g_00009
OG0001498	Syaj.g_02830	Prbc.g_01269
OG0001499	Syaj.g_01211	Prbc.g_00519
OG0001508	Syaj.g_01566	Prbc.g_00188
OG0001510	Syaj.g_02410	Prbc.g_00205
OG0001511	Syaj.g_01896	Prbc.g_00461
OG0001512	Syaj.g_02878	Prbc.g_00820
OG0001513	Syaj.g_02690	Prbc.g_01112
OG0001514	Syaj.g_00447	Prbc.g_00007
OG0001515	Syaj.g_00483	Prbc.g_01774
OG0001516	Syaj.g_00713	Prbc.g_01741
OG0001517	Syaj.g_02806	Prbc.g_01247
OG0001518	Syaj.g_02132	Prbc.g_01003
OG0001519	Syaj.g_02147	Prbc.g_01008
OG0001522	Syaj.g_00385	Prbc.g_01892
OG0001523	Syaj.g_00673	Prbc.g_00901
OG0001524	Syaj.g_00672	Prbc.g_00902
OG0001528	Syaj.g_01568	Prbc.g_00186
OG0001529	Syaj.g_02311	Prbc.g_01119
OG0001530	Syaj.g_01894	Prbc.g_00462
OG0001531	Syaj.g_02879	Prbc.g_00331
OG0001532	Syaj.g_00619	Prbc.g_01415
OG0001534	Syaj.g_00794	Prbc.g_02096
OG0001535	Syaj.g_00813	Prbc.g_02084
OG0001536	Syaj.g_00903	Prbc.g_02032
OG0001537	Syaj.g_01066	Prbc.g_01990
OG0001538	Syaj.g_01018	Prbc.g_01863
OG0001539	Syaj.g_00731	Prbc.g_01968
OG0001540	Syaj.g_01931	Prbc.g_00440
OG0001541	Syaj.g_02002	Prbc.g_00392
OG0001542	Syaj.g_02011	Prbc.g_00386
OG0001543	Syaj.g_02057	Prbc.g_01939
OG0001544	Syaj.g_02146	Prbc.g_01007
OG0001545	Syaj.g_02226	Prbc.g_01041
OG0001548	Syaj.g_01222	Prbc.g_01567, Prbc.g_02149
OG0001551	Syaj.g_00395	Prbc.g_00908
OG0001557	Syaj.g_01058	Prbc.g_01994
OG0001559	Syaj.g_01893	Prbc.g_00463
OG0001560	Syaj.g_01879	Prbc.g_00473
OG0001561	Syaj.g_00807	Prbc.g_02089
OG0001562	Syaj.g_00821	Prbc.g_02078
OG0001563	Syaj.g_02737	Prbc.g_00285
OG0001570	Syaj.g_01124	Prbc.g_00639
OG0001572	Syaj.g_00522	Prbc.g_00019, Prbc.g_00096
OG0001575	Syaj.g_00201	Prbc.g_01645
OG0001576	Syaj.g_00266	Prbc.g_00578
OG0001577	Syaj.g_00298	Prbc.g_01451
OG0001579	Syaj.g_02777	Prbc.g_01222
OG0001582	Syaj.g_01215	Prbc.g_01480
OG0001585	Syaj.g_01778	Prbc.g_01334
OG0001589	Syaj.g_01600	Prbc.g_00875
OG0001623	Syaj.g_02791	Prbc.g_01226
OG0001633	Syaj.g_01347	Prbc.g_00931
OG0001634	Syaj.g_00719	Prbc.g_01747
OG0001635	Syaj.g_02390	Prbc.g_01559
OG0001642	Syaj.g_00347	Prbc.g_00597
OG0001644	Syaj.g_00941	Prbc.g_01802
OG0001656	Syaj.g_02776	Prbc.g_01221
OG0001659	Syaj.g_00634	Prbc.g_01419
OG0001673	Syaj.g_02855	Prbc.g_00338
OG0001676	Syaj.g_02779	Prbc.g_01223
OG0001691	Syaj.g_01312	Prbc.g_02099
OG0001692	Syaj.g_01374	Prbc.g_00704
OG0001694	Syaj.g_02563	Prbc.g_01174
OG0001695	Syaj.g_02223	Prbc.g_01024
OG0001703	Syaj.g_00062	Prbc.g_01537
OG0001713	Syaj.g_00314	Prbc.g_02175
OG0001715	Syaj.g_01213	Prbc.g_00154
OG0001728	Syaj.g_00244, Syaj.g_00011	Prbc.g_02201
OG0001738	Syaj.g_02505	Prbc.g_01212
OG0001739	Syaj.g_02222	Prbc.g_01023
OG0001740	Syaj.g_02224	Prbc.g_01026
OG0001758	Syaj.g_00665	Prbc.g_00552, Prbc.g_00020
OG0001769	Syaj.g_01264	Prbc.g_01372
OG0001770	Syaj.g_02409	Prbc.g_00021, Prbc.g_01364
OG0001810	Syaj.g_01944	Prbc.g_01783
OG0001816	Syaj.g_00728	Prbc.g_01965
OG0001835	Syaj.g_01801	Prbc.g_00026
OG0001907	Syaj.g_01955	Prbc.g_00430
OG0001915	Syaj.g_02253	Prbc.g_01058
OG0001916	Syaj.g_00089	Prbc.g_01555
OG0001917	Syaj.g_00812	Prbc.g_02085
OG0001954	Syaj.g_01128	Prbc.g_00145
OG0001956	Syaj.g_02662	Prbc.g_01918
OG0002020	Syaj.g_02220	Prbc.g_01028
OG0002021	Syaj.g_02219	Prbc.g_01030
OG0002022	Syaj.g_02217	Prbc.g_01031
OG0002023	Syaj.g_02216	Prbc.g_01032
OG0002024	Syaj.g_02211	Prbc.g_01034
OG0002054	Syaj.g_02210	Prbc.g_01035
OG0002055	Syaj.g_02213	Prbc.g_01040
OG0002132	Syaj.g_02214	Prbc.g_01033
OG0002133	Syaj.g_02212	Prbc.g_01039
OG0002178	Syaj.g_02215	Prbc.g_01038
OG0002347	Syaj.g_01755	Prbc.g_00859
OG0002374	Syaj.g_00607	Prbc.g_00600
OG0002380	Syaj.g_01781	Prbc.g_00039
OG0002393	Syaj.g_00239, Syaj.g_00240, Syaj.g_00241, Syaj.g_01100	Prbc.g_01560
OG0002591	Syaj.g_01193	Prbc.g_00906
OG0002631	Syaj.g_01855	Prbc.g_00258
OG0002939	Syaj.g_01098	Prbc.g_01359
OG0003246	Syaj.g_02890	Prbc.g_00109
OG0003247	Syaj.g_01197	Prbc.g_01570
OG0003376	Syaj.g_01854	Prbc.g_00254
OG0003820	Syaj.g_00341	Prbc.g_02192
