Orthogroup	Syaj	Prag
OG0001127	Syaj.g_00414	Prag.g_01026
OG0001128	Syaj.g_00417	Prag.g_01028
OG0001129	Syaj.g_00419	Prag.g_01029
OG0001130	Syaj.g_00420	Prag.g_01030
OG0001131	Syaj.g_01070	Prag.g_01066
OG0001132	Syaj.g_01166	Prag.g_01076
OG0001133	Syaj.g_01302	Prag.g_01106
OG0001134	Syaj.g_00645	Prag.g_01120
OG0001136	Syaj.g_00300	Prag.g_01150
OG0001137	Syaj.g_00318	Prag.g_01161
OG0001138	Syaj.g_00620	Prag.g_01179
OG0001139	Syaj.g_00618	Prag.g_01180
OG0001140	Syaj.g_00617	Prag.g_01181
OG0001141	Syaj.g_00616	Prag.g_01182
OG0001142	Syaj.g_00615	Prag.g_01183
OG0001143	Syaj.g_00602	Prag.g_01190
OG0001144	Syaj.g_00588	Prag.g_01195
OG0001145	Syaj.g_00276	Prag.g_01345
OG0001146	Syaj.g_01518	Prag.g_01359
OG0001147	Syaj.g_01438	Prag.g_01375
OG0001148	Syaj.g_00057	Prag.g_01391
OG0001149	Syaj.g_00056	Prag.g_01392
OG0001150	Syaj.g_00055	Prag.g_01393
OG0001151	Syaj.g_00043	Prag.g_01404
OG0001152	Syaj.g_00040	Prag.g_01405
OG0001153	Syaj.g_01425	Prag.g_01521
OG0001154	Syaj.g_01426	Prag.g_01523
OG0001155	Syaj.g_01637	Prag.g_01535
OG0001156	Syaj.g_01640	Prag.g_01538
OG0001157	Syaj.g_01641	Prag.g_01539
OG0001158	Syaj.g_01643	Prag.g_01540
OG0001159	Syaj.g_01644	Prag.g_01541
OG0001160	Syaj.g_01697	Prag.g_01565
OG0001161	Syaj.g_02148	Prag.g_01576
OG0001162	Syaj.g_00979	Prag.g_01587
OG0001163	Syaj.g_01705	Prag.g_01661
OG0001164	Syaj.g_01711	Prag.g_01665
OG0001165	Syaj.g_01716	Prag.g_01668
OG0001166	Syaj.g_01746	Prag.g_01688
OG0001167	Syaj.g_01592	Prag.g_01705
OG0001168	Syaj.g_01594	Prag.g_01707
OG0001169	Syaj.g_01596	Prag.g_01709
OG0001170	Syaj.g_01597	Prag.g_01711
OG0001171	Syaj.g_01607	Prag.g_01721
OG0001172	Syaj.g_02641	Prag.g_01735
OG0001173	Syaj.g_02642	Prag.g_01736
OG0001174	Syaj.g_02650	Prag.g_01744
OG0001175	Syaj.g_02651	Prag.g_01745
OG0001176	Syaj.g_02688	Prag.g_01752
OG0001177	Syaj.g_02685	Prag.g_01754
OG0001178	Syaj.g_01726	Prag.g_01759
OG0001179	Syaj.g_02719	Prag.g_01788
OG0001180	Syaj.g_02744	Prag.g_01810
OG0001181	Syaj.g_02748	Prag.g_01814
OG0001182	Syaj.g_02757	Prag.g_01821
OG0001183	Syaj.g_02762	Prag.g_01825
OG0001184	Syaj.g_02449	Prag.g_01841
OG0001185	Syaj.g_02423	Prag.g_01855
OG0001186	Syaj.g_02339	Prag.g_01879
OG0001187	Syaj.g_02369	Prag.g_01883
OG0001188	Syaj.g_02336	Prag.g_01885
OG0001189	Syaj.g_02318	Prag.g_01902
OG0001190	Syaj.g_02111	Prag.g_01906
OG0001191	Syaj.g_02128	Prag.g_01916
OG0001192	Syaj.g_02138	Prag.g_01921
OG0001193	Syaj.g_02178	Prag.g_01931
OG0001194	Syaj.g_02180	Prag.g_01932
OG0001195	Syaj.g_02181	Prag.g_01933
OG0001196	Syaj.g_02244	Prag.g_01946
OG0001197	Syaj.g_02246	Prag.g_01947
OG0001198	Syaj.g_02259	Prag.g_01954
OG0001199	Syaj.g_01825	Prag.g_00068
OG0001200	Syaj.g_01827	Prag.g_00070
OG0001201	Syaj.g_01888	Prag.g_00101
OG0001202	Syaj.g_02032	Prag.g_00192
OG0001203	Syaj.g_02877	Prag.g_00231
OG0001204	Syaj.g_02621	Prag.g_00236
OG0001205	Syaj.g_01545	Prag.g_00424
OG0001206	Syaj.g_01484	Prag.g_00441
OG0001207	Syaj.g_00061	Prag.g_00456
OG0001208	Syaj.g_00074	Prag.g_00461
OG0001209	Syaj.g_00147	Prag.g_00514
OG0001210	Syaj.g_00158	Prag.g_00519
OG0001211	Syaj.g_00184	Prag.g_00529
OG0001212	Syaj.g_00246	Prag.g_00574
OG0001214	Syaj.g_01281	Prag.g_00615
OG0001215	Syaj.g_00492	Prag.g_00668
OG0001216	Syaj.g_00958	Prag.g_00694
OG0001218	Syaj.g_01434	Prag.g_00752
OG0001219	Syaj.g_00782	Prag.g_00795
OG0001220	Syaj.g_00345	Prag.g_00856
OG0001221	Syaj.g_01067	Prag.g_00917
OG0001222	Syaj.g_00911	Prag.g_00956
OG0001223	Syaj.g_00844	Prag.g_00982
OG0001224	Syaj.g_00423	Prag.g_01032
OG0001225	Syaj.g_00425	Prag.g_01034
OG0001227	Syaj.g_02152	Prag.g_01079
OG0001228	Syaj.g_01565	Prag.g_01198
OG0001229	Syaj.g_00451	Prag.g_01387
OG0001231	Syaj.g_02279	Prag.g_01585
OG0001232	Syaj.g_01757	Prag.g_01692
OG0001233	Syaj.g_01598	Prag.g_01712
OG0001234	Syaj.g_02655	Prag.g_01747
OG0001235	Syaj.g_02679	Prag.g_01756
OG0001236	Syaj.g_02453	Prag.g_01838
OG0001237	Syaj.g_02447	Prag.g_01842
OG0001239	Syaj.g_01822	Prag.g_00065
OG0001242	Syaj.g_01913	Prag.g_00112
OG0001243	Syaj.g_01926	Prag.g_00118
OG0001244	Syaj.g_01960	Prag.g_00134
OG0001246	Syaj.g_00100	Prag.g_00483
OG0001247	Syaj.g_00973	Prag.g_00661
OG0001248	Syaj.g_00978	Prag.g_00663
OG0001250	Syaj.g_00375	Prag.g_00845
OG0001251	Syaj.g_02187	Prag.g_00893
OG0001252	Syaj.g_00416	Prag.g_01027
OG0001253	Syaj.g_01165	Prag.g_01080
OG0001254	Syaj.g_00646	Prag.g_01122
OG0001256	Syaj.g_01704	Prag.g_01578
OG0001257	Syaj.g_01342	Prag.g_01584
OG0001258	Syaj.g_01714	Prag.g_01666
OG0001260	Syaj.g_01617	Prag.g_01727
OG0001261	Syaj.g_02728	Prag.g_01796
OG0001262	Syaj.g_02320	Prag.g_01900
OG0001263	Syaj.g_01929	Prag.g_00121
OG0001265	Syaj.g_01911	Prag.g_00111
OG0001266	Syaj.g_02036	Prag.g_00196
OG0001267	Syaj.g_02565	Prag.g_00271
OG0001268	Syaj.g_02811	Prag.g_00334
OG0001270	Syaj.g_01558	Prag.g_00413
OG0001271	Syaj.g_01447	Prag.g_00451
OG0001272	Syaj.g_00078	Prag.g_00465
OG0001273	Syaj.g_01288	Prag.g_00609
OG0001274	Syaj.g_02077	Prag.g_00681
OG0001275	Syaj.g_00827	Prag.g_00992
OG0001276	Syaj.g_00811	Prag.g_01011
OG0001277	Syaj.g_02227	Prag.g_01068
OG0001278	Syaj.g_00575	Prag.g_01203
OG0001279	Syaj.g_01356	Prag.g_01302
OG0001280	Syaj.g_01508	Prag.g_01354
OG0001281	Syaj.g_01519	Prag.g_01360
OG0001282	Syaj.g_00058	Prag.g_01390
OG0001284	Syaj.g_01688	Prag.g_01560
OG0001285	Syaj.g_01170	Prag.g_01695
OG0001286	Syaj.g_02742	Prag.g_01808
OG0001287	Syaj.g_02415	Prag.g_01863
OG0001288	Syaj.g_02394	Prag.g_01872
OG0001289	Syaj.g_01845	Prag.g_00081
OG0001290	Syaj.g_01880	Prag.g_00093
OG0001291	Syaj.g_01939	Prag.g_00128
OG0001292	Syaj.g_02616	Prag.g_00241
OG0001293	Syaj.g_02594	Prag.g_00252
OG0001294	Syaj.g_00722	Prag.g_00371
OG0001295	Syaj.g_00161	Prag.g_00446
OG0001296	Syaj.g_00106	Prag.g_00488
OG0001297	Syaj.g_00110	Prag.g_00493
OG0001298	Syaj.g_00221	Prag.g_00555
OG0001299	Syaj.g_00716	Prag.g_00644
OG0001300	Syaj.g_00479	Prag.g_00671
OG0001301	Syaj.g_00440	Prag.g_00674
OG0001302	Syaj.g_01251	Prag.g_00793
OG0001303	Syaj.g_00784	Prag.g_00996
OG0001304	Syaj.g_00795	Prag.g_01021
OG0001305	Syaj.g_00433	Prag.g_01040
OG0001306	Syaj.g_00285	Prag.g_01139
OG0001307	Syaj.g_02672	Prag.g_01372
OG0001309	Syaj.g_00116	Prag.g_01582
OG0001310	Syaj.g_01735	Prag.g_01681
OG0001312	Syaj.g_00931	Prag.g_00945
OG0001313	Syaj.g_01471, Syaj.g_01472	Prag.g_01293, Prag.g_01295, Prag.g_01251
OG0001314	Syaj.g_00524, Syaj.g_01091	Prag.g_00735
OG0001315	Syaj.g_02760	Prag.g_00055
OG0001316	Syaj.g_01946	Prag.g_00133
OG0001317	Syaj.g_02857	Prag.g_00227
OG0001319	Syaj.g_02576	Prag.g_00263
OG0001321	Syaj.g_01528	Prag.g_00430
OG0001322	Syaj.g_01527	Prag.g_00431
OG0001323	Syaj.g_00119	Prag.g_00498
OG0001324	Syaj.g_00478	Prag.g_00672
OG0001325	Syaj.g_00953	Prag.g_00697
OG0001326	Syaj.g_02196	Prag.g_00881
OG0001327	Syaj.g_00729	Prag.g_01051
OG0001328	Syaj.g_00764	Prag.g_01078
OG0001329	Syaj.g_00028	Prag.g_01113
OG0001330	Syaj.g_01501	Prag.g_01327
OG0001332	Syaj.g_01631	Prag.g_01533
OG0001333	Syaj.g_01593	Prag.g_01706
OG0001334	Syaj.g_02770	Prag.g_01828
OG0001335	Syaj.g_02771	Prag.g_01829
OG0001336	Syaj.g_02239	Prag.g_01943
OG0001339	Syaj.g_01883	Prag.g_00096
OG0001340	Syaj.g_02787	Prag.g_00319
OG0001341	Syaj.g_00449	Prag.g_00742
OG0001343	Syaj.g_02184	Prag.g_00890
OG0001344	Syaj.g_00307	Prag.g_01157
OG0001345	Syaj.g_00337	Prag.g_01172
OG0001346	Syaj.g_01512	Prag.g_01356
OG0001347	Syaj.g_02374	Prag.g_01276
OG0001348	Syaj.g_00393	Prag.g_01606
OG0001349	Syaj.g_01763	Prag.g_01489
OG0001351	Syaj.g_00272	Prag.g_00433
OG0001352	Syaj.g_00136	Prag.g_00658
OG0001353	Syaj.g_00386	Prag.g_00837
OG0001354	Syaj.g_00857	Prag.g_00974
OG0001355	Syaj.g_01244	Prag.g_01616
OG0001358	Syaj.g_01309	Prag.g_00598
OG0001359	Syaj.g_02183	Prag.g_00891
OG0001360	Syaj.g_00340	Prag.g_01081
OG0001361	Syaj.g_00334	Prag.g_01169
OG0001362	Syaj.g_01396	Prag.g_01504
OG0001363	Syaj.g_01398	Prag.g_01506
OG0001364	Syaj.g_02473	Prag.g_01831
OG0001369	Syaj.g_01870	Prag.g_00086
OG0001373	Syaj.g_02195	Prag.g_00880
OG0001374	Syaj.g_02203	Prag.g_00888
OG0001375	Syaj.g_02185	Prag.g_00889
OG0001376	Syaj.g_02140	Prag.g_01045
OG0001377	Syaj.g_02139	Prag.g_01046
OG0001378	Syaj.g_01559	Prag.g_01090
OG0001379	Syaj.g_01503	Prag.g_01349
OG0001381	Syaj.g_00405, Syaj.g_02663	Prag.g_01383
OG0001382	Syaj.g_00685	Prag.g_01599
OG0001385	Syaj.g_02192	Prag.g_00877
OG0001386	Syaj.g_02193	Prag.g_00878
OG0001387	Syaj.g_02194	Prag.g_00879
OG0001388	Syaj.g_02197	Prag.g_00882
OG0001389	Syaj.g_02198	Prag.g_00883
OG0001390	Syaj.g_02199	Prag.g_00884
OG0001391	Syaj.g_02200	Prag.g_00885
OG0001392	Syaj.g_02201	Prag.g_00886
OG0001393	Syaj.g_02202	Prag.g_00887
OG0001395	Syaj.g_00935	Prag.g_01023
OG0001396	Syaj.g_02372	Prag.g_01277
OG0001397	Syaj.g_01397	Prag.g_01505
OG0001398	Syaj.g_01116	Prag.g_01612
OG0001401	Syaj.g_00381	Prag.g_01280
OG0001402	Syaj.g_01304	Prag.g_00759
OG0001403	Syaj.g_02297	Prag.g_00030
OG0001404	Syaj.g_01817	Prag.g_00062
OG0001405	Syaj.g_02773	Prag.g_00317
OG0001406	Syaj.g_02141	Prag.g_01044
OG0001407	Syaj.g_00137	Prag.g_01058
OG0001408	Syaj.g_00561	Prag.g_01063
OG0001410	Syaj.g_02673	Prag.g_01373
OG0001413	Syaj.g_01241	Prag.g_01574
OG0001414	Syaj.g_02664	Prag.g_00222
OG0001416	Syaj.g_01516	Prag.g_00438
OG0001417	Syaj.g_00858	Prag.g_00448
OG0001419	Syaj.g_00138	Prag.g_01059
OG0001420	Syaj.g_00131	Prag.g_01098
OG0001421	Syaj.g_01235, Syaj.g_01167	Prag.g_01579
OG0001425	Syaj.g_02137	Prag.g_01920
OG0001428	Syaj.g_01993	Prag.g_00165
OG0001430	Syaj.g_02104	Prag.g_01322
OG0001432	Syaj.g_00509	Prag.g_01573
OG0001434	Syaj.g_01054	Prag.g_00925
OG0001438	Syaj.g_02550	Prag.g_00284
OG0001439	Syaj.g_02520	Prag.g_00298
OG0001443	Syaj.g_02145	Prag.g_01652
OG0001446	Syaj.g_00527	Prag.g_00073
OG0001447	Syaj.g_01927	Prag.g_00119
OG0001448	Syaj.g_01813	Prag.g_00361
OG0001449	Syaj.g_02625	Prag.g_00388
OG0001452	Syaj.g_02607	Prag.g_00894
OG0001453	Syaj.g_00838	Prag.g_00986
OG0001454	Syaj.g_01231	Prag.g_01074
OG0001456	Syaj.g_02205	Prag.g_01130
OG0001457	Syaj.g_02206	Prag.g_01131
OG0001458	Syaj.g_02207	Prag.g_01132
OG0001459	Syaj.g_00653	Prag.g_01312
OG0001462	Syaj.g_02304	Prag.g_00034
OG0001463	Syaj.g_00403	Prag.g_00277
OG0001464	Syaj.g_02788	Prag.g_00320
OG0001465	Syaj.g_00968	Prag.g_00680
OG0001471	Syaj.g_02526	Prag.g_01575
OG0001473	Syaj.g_01255	Prag.g_01880
OG0001474	Syaj.g_02812	Prag.g_00335
OG0001477	Syaj.g_00444	Prag.g_01256
OG0001479	Syaj.g_02809	Prag.g_00332
OG0001480	Syaj.g_00343	Prag.g_00363
OG0001482	Syaj.g_00848	Prag.g_00436
OG0001492	Syaj.g_00578	Prag.g_01200
OG0001493	Syaj.g_00569	Prag.g_01208
OG0001496	Syaj.g_00446	Prag.g_01254
OG0001497	Syaj.g_00445	Prag.g_01255
OG0001499	Syaj.g_01211	Prag.g_00054
OG0001502	Syaj.g_00351	Prag.g_00776
OG0001504	Syaj.g_00652	Prag.g_01313, Prag.g_01639
OG0001505	Syaj.g_02359	Prag.g_01417
OG0001514	Syaj.g_00447	Prag.g_01253
OG0001523	Syaj.g_00673	Prag.g_01124
OG0001524	Syaj.g_00672	Prag.g_01125
OG0001525	Syaj.g_02159	Prag.g_01589
OG0001546	Syaj.g_00124	Prag.g_00503
OG0001547	Syaj.g_01106	Prag.g_00778
OG0001548	Syaj.g_01222	Prag.g_00782
OG0001551	Syaj.g_00395	Prag.g_01129
OG0001554	Syaj.g_02109	Prag.g_01580
OG0001556	Syaj.g_00636	Prag.g_00761
OG0001558	Syaj.g_02282	Prag.g_01283
OG0001564	Syaj.g_00657	Prag.g_01435
OG0001567	Syaj.g_01108	Prag.g_00777
OG0001568	Syaj.g_01104	Prag.g_00779
OG0001582	Syaj.g_01215	Prag.g_00447
OG0001585	Syaj.g_01778	Prag.g_01307
OG0001586	Syaj.g_01769	Prag.g_01463
OG0001602	Syaj.g_00969	Prag.g_00679
OG0001627	Syaj.g_01633	Prag.g_00749
OG0001633	Syaj.g_01347	Prag.g_01386
OG0001635	Syaj.g_02390	Prag.g_01634
OG0001647	Syaj.g_02574	Prag.g_00264
OG0001652	Syaj.g_02280	Prag.g_01281
OG0001666	Syaj.g_00654	Prag.g_01311
OG0001671	Syaj.g_02062	Prag.g_01288
OG0001700	Syaj.g_01115	Prag.g_00766
OG0001782	Syaj.g_02355	Prag.g_00326
OG0001792	Syaj.g_00587	Prag.g_01441
OG0002227	Syaj.g_02135, Syaj.g_02136	Prag.g_00763
OG0002329	Syaj.g_02119, Syaj.g_00454	Prag.g_01279
OG0002374	Syaj.g_00607	Prag.g_00770
OG0004113	Syaj.g_02400	Prag.g_01458
