Orthogroup	Syaj	Prbn
OG0001076	Syaj.g_01305	Prbn.g_00491
OG0001077	Syaj.g_01294	Prbn.g_00485
OG0001078	Syaj.g_01282	Prbn.g_00427
OG0001079	Syaj.g_01269	Prbn.g_00439
OG0001080	Syaj.g_01135	Prbn.g_00445
OG0001081	Syaj.g_00699	Prbn.g_00447
OG0001082	Syaj.g_00700	Prbn.g_00448
OG0001083	Syaj.g_00709	Prbn.g_00836
OG0001084	Syaj.g_00711	Prbn.g_00837
OG0001085	Syaj.g_00721	Prbn.g_01594
OG0001086	Syaj.g_00723	Prbn.g_01593
OG0001087	Syaj.g_00498	Prbn.g_01575
OG0001088	Syaj.g_00494	Prbn.g_01574
OG0001089	Syaj.g_00439	Prbn.g_01563
OG0001090	Syaj.g_00959	Prbn.g_01553
OG0001091	Syaj.g_00957	Prbn.g_00857
OG0001092	Syaj.g_00954	Prbn.g_00858
OG0001093	Syaj.g_00948	Prbn.g_00863
OG0001094	Syaj.g_01032	Prbn.g_00856
OG0001095	Syaj.g_01008	Prbn.g_01533
OG0001096	Syaj.g_00988	Prbn.g_01519
OG0001097	Syaj.g_00371	Prbn.g_01499
OG0001098	Syaj.g_01132	Prbn.g_01480
OG0001099	Syaj.g_01906	Prbn.g_01925
OG0001100	Syaj.g_00732	Prbn.g_01630
OG0001101	Syaj.g_00734	Prbn.g_01627
OG0001102	Syaj.g_00737	Prbn.g_01624
OG0001103	Syaj.g_00740	Prbn.g_01622
OG0001104	Syaj.g_01050	Prbn.g_01599
OG0001105	Syaj.g_01046	Prbn.g_01595
OG0001106	Syaj.g_00912	Prbn.g_01427
OG0001107	Syaj.g_00900	Prbn.g_01420
OG0001108	Syaj.g_00870	Prbn.g_01416
OG0001109	Syaj.g_00868	Prbn.g_01415
OG0001110	Syaj.g_00866	Prbn.g_01413
OG0001111	Syaj.g_00864	Prbn.g_01412
OG0001112	Syaj.g_00862	Prbn.g_01411
OG0001113	Syaj.g_00861	Prbn.g_01410
OG0001114	Syaj.g_00860	Prbn.g_01409
OG0001115	Syaj.g_00856	Prbn.g_01407
OG0001116	Syaj.g_00854	Prbn.g_01406
OG0001117	Syaj.g_00853	Prbn.g_01405
OG0001118	Syaj.g_00852	Prbn.g_01404
OG0001119	Syaj.g_00850	Prbn.g_01403
OG0001120	Syaj.g_00846	Prbn.g_01401
OG0001122	Syaj.g_00817	Prbn.g_01381
OG0001123	Syaj.g_00810	Prbn.g_01375
OG0001124	Syaj.g_00808	Prbn.g_01373
OG0001125	Syaj.g_00806	Prbn.g_01371
OG0001126	Syaj.g_00413	Prbn.g_01460
OG0001127	Syaj.g_00414	Prbn.g_01461
OG0001128	Syaj.g_00417	Prbn.g_01463
OG0001129	Syaj.g_00419	Prbn.g_01464
OG0001130	Syaj.g_00420	Prbn.g_01465
OG0001131	Syaj.g_01070	Prbn.g_00692
OG0001132	Syaj.g_01166	Prbn.g_01039
OG0001133	Syaj.g_01302	Prbn.g_01239
OG0001134	Syaj.g_00645	Prbn.g_01650
OG0001136	Syaj.g_00300	Prbn.g_01186
OG0001137	Syaj.g_00318	Prbn.g_01198
OG0001138	Syaj.g_00620	Prbn.g_00392
OG0001139	Syaj.g_00618	Prbn.g_00394
OG0001140	Syaj.g_00617	Prbn.g_00395
OG0001141	Syaj.g_00616	Prbn.g_00396
OG0001142	Syaj.g_00615	Prbn.g_00397
OG0001143	Syaj.g_00602	Prbn.g_00404
OG0001144	Syaj.g_00588	Prbn.g_00409
OG0001145	Syaj.g_00276	Prbn.g_01092
OG0001146	Syaj.g_01518	Prbn.g_01080
OG0001147	Syaj.g_01438	Prbn.g_01060
OG0001148	Syaj.g_00057	Prbn.g_01242
OG0001149	Syaj.g_00056	Prbn.g_00153
OG0001150	Syaj.g_00055	Prbn.g_00154
OG0001151	Syaj.g_00043	Prbn.g_00165
OG0001152	Syaj.g_00040	Prbn.g_00166
OG0001153	Syaj.g_01425	Prbn.g_00244
OG0001154	Syaj.g_01426	Prbn.g_00245
OG0001155	Syaj.g_01637	Prbn.g_00262
OG0001156	Syaj.g_01640	Prbn.g_00265
OG0001157	Syaj.g_01641	Prbn.g_00266
OG0001158	Syaj.g_01643	Prbn.g_00267
OG0001159	Syaj.g_01644	Prbn.g_00268
OG0001160	Syaj.g_01697	Prbn.g_00900
OG0001161	Syaj.g_02148	Prbn.g_01688
OG0001162	Syaj.g_00979	Prbn.g_00134
OG0001163	Syaj.g_01705	Prbn.g_01736
OG0001164	Syaj.g_01711	Prbn.g_01740
OG0001165	Syaj.g_01716	Prbn.g_01743
OG0001166	Syaj.g_01746	Prbn.g_01764
OG0001167	Syaj.g_01592	Prbn.g_01782
OG0001168	Syaj.g_01594	Prbn.g_01784
OG0001169	Syaj.g_01596	Prbn.g_01786
OG0001170	Syaj.g_01597	Prbn.g_01788
OG0001171	Syaj.g_01607	Prbn.g_01798
OG0001172	Syaj.g_02641	Prbn.g_01814
OG0001173	Syaj.g_02642	Prbn.g_01815
OG0001174	Syaj.g_02650	Prbn.g_01823
OG0001175	Syaj.g_02651	Prbn.g_01824
OG0001176	Syaj.g_02688	Prbn.g_01832
OG0001177	Syaj.g_02685	Prbn.g_01834
OG0001178	Syaj.g_01726	Prbn.g_01750
OG0001179	Syaj.g_02719	Prbn.g_01864
OG0001180	Syaj.g_02744	Prbn.g_01887
OG0001181	Syaj.g_02748	Prbn.g_01891
OG0001182	Syaj.g_02757	Prbn.g_01899
OG0001183	Syaj.g_02762	Prbn.g_01904
OG0001184	Syaj.g_02449	Prbn.g_01017
OG0001185	Syaj.g_02423	Prbn.g_01001
OG0001186	Syaj.g_02339	Prbn.g_00977
OG0001187	Syaj.g_02369	Prbn.g_00974
OG0001188	Syaj.g_02336	Prbn.g_00972
OG0001189	Syaj.g_02318	Prbn.g_00956
OG0001190	Syaj.g_02111	Prbn.g_00951
OG0001191	Syaj.g_02128	Prbn.g_00941
OG0001192	Syaj.g_02138	Prbn.g_00936
OG0001193	Syaj.g_02178	Prbn.g_00924
OG0001194	Syaj.g_02180	Prbn.g_00923
OG0001195	Syaj.g_02181	Prbn.g_00922
OG0001196	Syaj.g_02244	Prbn.g_00906
OG0001198	Syaj.g_02259	Prbn.g_00297
OG0001199	Syaj.g_01825	Prbn.g_00703
OG0001201	Syaj.g_01888	Prbn.g_01311
OG0001202	Syaj.g_02032	Prbn.g_00354
OG0001203	Syaj.g_02877	Prbn.g_00312
OG0001204	Syaj.g_02621	Prbn.g_00306
OG0001205	Syaj.g_01545	Prbn.g_00668
OG0001206	Syaj.g_01484	Prbn.g_00648
OG0001207	Syaj.g_00061	Prbn.g_00637
OG0001208	Syaj.g_00074	Prbn.g_00632
OG0001209	Syaj.g_00147	Prbn.g_00581
OG0001210	Syaj.g_00158	Prbn.g_00576
OG0001211	Syaj.g_00184	Prbn.g_00566
OG0001212	Syaj.g_00246	Prbn.g_00519
OG0001214	Syaj.g_01281	Prbn.g_00428
OG0001215	Syaj.g_00492	Prbn.g_01573
OG0001216	Syaj.g_00958	Prbn.g_01552
OG0001218	Syaj.g_01434	Prbn.g_01126
OG0001219	Syaj.g_00782	Prbn.g_01447
OG0001220	Syaj.g_00345	Prbn.g_01490
OG0001221	Syaj.g_01067	Prbn.g_01610
OG0001222	Syaj.g_00911	Prbn.g_01368
OG0001223	Syaj.g_00844	Prbn.g_01400
OG0001224	Syaj.g_00423	Prbn.g_01467
OG0001225	Syaj.g_00425	Prbn.g_01469
OG0001227	Syaj.g_02152	Prbn.g_01141
OG0001228	Syaj.g_01565	Prbn.g_00412
OG0001229	Syaj.g_00451	Prbn.g_01127
OG0001231	Syaj.g_02279	Prbn.g_00691
OG0001233	Syaj.g_01598	Prbn.g_01789
OG0001234	Syaj.g_02655	Prbn.g_01826
OG0001235	Syaj.g_02679	Prbn.g_01830
OG0001236	Syaj.g_02453	Prbn.g_01919
OG0001237	Syaj.g_02447	Prbn.g_01016
OG0001239	Syaj.g_01822	Prbn.g_00706
OG0001240	Syaj.g_01871	Prbn.g_01328
OG0001242	Syaj.g_01913	Prbn.g_01298
OG0001243	Syaj.g_01926	Prbn.g_01291
OG0001244	Syaj.g_01960	Prbn.g_01276
OG0001247	Syaj.g_00973	Prbn.g_01580
OG0001248	Syaj.g_00978	Prbn.g_01578
OG0001250	Syaj.g_00375	Prbn.g_01503
OG0001251	Syaj.g_02187	Prbn.g_01929
OG0001252	Syaj.g_00416	Prbn.g_01462
OG0001253	Syaj.g_01165	Prbn.g_00473
OG0001254	Syaj.g_00646	Prbn.g_01652
OG0001256	Syaj.g_01704	Prbn.g_00893
OG0001258	Syaj.g_01714	Prbn.g_01741
OG0001260	Syaj.g_01617	Prbn.g_01804
OG0001261	Syaj.g_02728	Prbn.g_01872
OG0001263	Syaj.g_01929	Prbn.g_01289
OG0001265	Syaj.g_01911	Prbn.g_01299
OG0001266	Syaj.g_02036	Prbn.g_00350
OG0001267	Syaj.g_02565	Prbn.g_00047
OG0001268	Syaj.g_02811	Prbn.g_00110
OG0001270	Syaj.g_01558	Prbn.g_00679
OG0001271	Syaj.g_01447	Prbn.g_00642
OG0001272	Syaj.g_00078	Prbn.g_00628
OG0001273	Syaj.g_01288	Prbn.g_00422
OG0001274	Syaj.g_02077	Prbn.g_00326
OG0001275	Syaj.g_00827	Prbn.g_01390
OG0001276	Syaj.g_00811	Prbn.g_01376
OG0001277	Syaj.g_02227	Prbn.g_00918
OG0001278	Syaj.g_00575	Prbn.g_00416
OG0001279	Syaj.g_01356	Prbn.g_00810
OG0001280	Syaj.g_01508	Prbn.g_01085
OG0001281	Syaj.g_01519	Prbn.g_01079
OG0001282	Syaj.g_00058	Prbn.g_01241
OG0001283	Syaj.g_02238	Prbn.g_00909
OG0001284	Syaj.g_01688	Prbn.g_00287
OG0001285	Syaj.g_01170	Prbn.g_01772
OG0001286	Syaj.g_02742	Prbn.g_01885
OG0001287	Syaj.g_02415	Prbn.g_00994
OG0001288	Syaj.g_02394	Prbn.g_00984
OG0001289	Syaj.g_01845	Prbn.g_01334
OG0001290	Syaj.g_01880	Prbn.g_01319
OG0001291	Syaj.g_01939	Prbn.g_01281
OG0001292	Syaj.g_02616	Prbn.g_00014
OG0001293	Syaj.g_02594	Prbn.g_00027
OG0001295	Syaj.g_00161	Prbn.g_00146
OG0001296	Syaj.g_00106	Prbn.g_00605
OG0001297	Syaj.g_00110	Prbn.g_00600
OG0001298	Syaj.g_00221	Prbn.g_00539
OG0001299	Syaj.g_00716	Prbn.g_00842
OG0001300	Syaj.g_00479	Prbn.g_01569
OG0001301	Syaj.g_00440	Prbn.g_01564
OG0001302	Syaj.g_01251	Prbn.g_01451
OG0001303	Syaj.g_00784	Prbn.g_01707
OG0001304	Syaj.g_00795	Prbn.g_01363
OG0001305	Syaj.g_00433	Prbn.g_01475
OG0001306	Syaj.g_00285	Prbn.g_01174
OG0001307	Syaj.g_02672	Prbn.g_01215
OG0001309	Syaj.g_00116	Prbn.g_00865
OG0001310	Syaj.g_01735	Prbn.g_01758
OG0001311	Syaj.g_00809	Prbn.g_01374
OG0001312	Syaj.g_00931	Prbn.g_01438
OG0001314	Syaj.g_00524, Syaj.g_01091	Prbn.g_00777
OG0001315	Syaj.g_02760	Prbn.g_01136
OG0001316	Syaj.g_01946	Prbn.g_01277
OG0001317	Syaj.g_02857	Prbn.g_00316
OG0001319	Syaj.g_02576	Prbn.g_00040
OG0001321	Syaj.g_01528	Prbn.g_00662
OG0001322	Syaj.g_01527	Prbn.g_00661
OG0001323	Syaj.g_00119	Prbn.g_00595
OG0001324	Syaj.g_00478	Prbn.g_01568
OG0001325	Syaj.g_00953	Prbn.g_00859
OG0001327	Syaj.g_00729	Prbn.g_01633
OG0001328	Syaj.g_00764	Prbn.g_01103
OG0001329	Syaj.g_00028	Prbn.g_01704
OG0001330	Syaj.g_01501	Prbn.g_00876
OG0001332	Syaj.g_01631	Prbn.g_00258
OG0001333	Syaj.g_01593	Prbn.g_01783
OG0001334	Syaj.g_02770	Prbn.g_01907
OG0001335	Syaj.g_02771	Prbn.g_01908
OG0001337	Syaj.g_02795, Syaj.g_02786	Prbn.g_00097
OG0001338	Syaj.g_02780, Syaj.g_02767, Syaj.g_00584, Syaj.g_02790	Prbn.g_00100
OG0001339	Syaj.g_01883	Prbn.g_01316
OG0001340	Syaj.g_02787	Prbn.g_00098
OG0001341	Syaj.g_00449	Prbn.g_01134
OG0001343	Syaj.g_02184	Prbn.g_01932
OG0001344	Syaj.g_00307	Prbn.g_01193
OG0001345	Syaj.g_00337	Prbn.g_01209
OG0001346	Syaj.g_01512	Prbn.g_01083
OG0001348	Syaj.g_00393	Prbn.g_00148
OG0001349	Syaj.g_01763	Prbn.g_00174
OG0001350	Syaj.g_02876	Prbn.g_00313
OG0001351	Syaj.g_00272	Prbn.g_00656
OG0001352	Syaj.g_00136	Prbn.g_01584
OG0001353	Syaj.g_00386	Prbn.g_01513
OG0001354	Syaj.g_00857	Prbn.g_01408
OG0001355	Syaj.g_01244	Prbn.g_01354
OG0001359	Syaj.g_02183	Prbn.g_01931
OG0001362	Syaj.g_01396	Prbn.g_00226
OG0001363	Syaj.g_01398	Prbn.g_00228
OG0001364	Syaj.g_02473	Prbn.g_01910
OG0001368	Syaj.g_02622	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775
OG0001369	Syaj.g_01870	Prbn.g_01329
OG0001370	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252	Prbn.g_00651
OG0001375	Syaj.g_02185	Prbn.g_01933
OG0001379	Syaj.g_01503	Prbn.g_01090
OG0001381	Syaj.g_00405, Syaj.g_02663	Prbn.g_01164
OG0001382	Syaj.g_00685	Prbn.g_01121
OG0001394	Syaj.g_01059	Prbn.g_01606
OG0001397	Syaj.g_01397	Prbn.g_00227
OG0001398	Syaj.g_01116	Prbn.g_01637
OG0001401	Syaj.g_00381	Prbn.g_01508
OG0001402	Syaj.g_01304	Prbn.g_00490
OG0001403	Syaj.g_02297	Prbn.g_00751
OG0001404	Syaj.g_01817	Prbn.g_00709
OG0001407	Syaj.g_00137	Prbn.g_01117
OG0001410	Syaj.g_02673	Prbn.g_01214
OG0001414	Syaj.g_02664	Prbn.g_00321
OG0001419	Syaj.g_00138	Prbn.g_01118
OG0001421	Syaj.g_01235, Syaj.g_01167	Prbn.g_00892
OG0001425	Syaj.g_02137	Prbn.g_00937
OG0001428	Syaj.g_01993	Prbn.g_00382
OG0001430	Syaj.g_02104	Prbn.g_01125
OG0001434	Syaj.g_01054	Prbn.g_01601
OG0001435	Syaj.g_00736	Prbn.g_01625
OG0001443	Syaj.g_02145	Prbn.g_01128
OG0001446	Syaj.g_00527	Prbn.g_01034
OG0001448	Syaj.g_01813	Prbn.g_00658
OG0001463	Syaj.g_00403	Prbn.g_00054
OG0001464	Syaj.g_02788	Prbn.g_00099
OG0001465	Syaj.g_00968	Prbn.g_01557
OG0001477	Syaj.g_00444	Prbn.g_00833
OG0001487	Syaj.g_01433	Prbn.g_00252
OG0001488	Syaj.g_00324	Prbn.g_01202
OG0001489	Syaj.g_02753	Prbn.g_01896
OG0001496	Syaj.g_00446	Prbn.g_00831
OG0001497	Syaj.g_00445	Prbn.g_00832
OG0001498	Syaj.g_02830	Prbn.g_00695
OG0001505	Syaj.g_02359	Prbn.g_01056
OG0001510	Syaj.g_02410	Prbn.g_00990
OG0001511	Syaj.g_01896	Prbn.g_01307
OG0001512	Syaj.g_02878	Prbn.g_01132
OG0001513	Syaj.g_02690	Prbn.g_01677
OG0001514	Syaj.g_00447	Prbn.g_00830
OG0001515	Syaj.g_00483	Prbn.g_01571
OG0001516	Syaj.g_00713	Prbn.g_00839
OG0001517	Syaj.g_02806	Prbn.g_00106
OG0001518	Syaj.g_02132	Prbn.g_00938
OG0001519	Syaj.g_02147	Prbn.g_00933
OG0001522	Syaj.g_00385	Prbn.g_01512
OG0001523	Syaj.g_00673	Prbn.g_01655
OG0001524	Syaj.g_00672	Prbn.g_01656
OG0001525	Syaj.g_02159	Prbn.g_01710
OG0001527	Syaj.g_00198	Prbn.g_00553
OG0001529	Syaj.g_02311	Prbn.g_00741
OG0001530	Syaj.g_01894	Prbn.g_01308
OG0001531	Syaj.g_02879	Prbn.g_00311
OG0001532	Syaj.g_00619	Prbn.g_00393
OG0001534	Syaj.g_00794	Prbn.g_01362
OG0001535	Syaj.g_00813	Prbn.g_01378
OG0001536	Syaj.g_00903	Prbn.g_01422
OG0001537	Syaj.g_01066	Prbn.g_01609
OG0001538	Syaj.g_01018	Prbn.g_01541
OG0001539	Syaj.g_00731	Prbn.g_01631
OG0001540	Syaj.g_01931	Prbn.g_01287
OG0001541	Syaj.g_02002	Prbn.g_00374
OG0001542	Syaj.g_02011	Prbn.g_00368
OG0001543	Syaj.g_02057	Prbn.g_01098
OG0001544	Syaj.g_02146	Prbn.g_00934
OG0001545	Syaj.g_02226	Prbn.g_00919
OG0001557	Syaj.g_01058	Prbn.g_01605
OG0001559	Syaj.g_01893	Prbn.g_01309
OG0001560	Syaj.g_01879	Prbn.g_01320
OG0001561	Syaj.g_00807	Prbn.g_01372
OG0001562	Syaj.g_00821	Prbn.g_01385
OG0001563	Syaj.g_02737	Prbn.g_01880
OG0001564	Syaj.g_00657	Prbn.g_00722
OG0001572	Syaj.g_00522	Prbn.g_00811
OG0001574	Syaj.g_00196	Prbn.g_00555
OG0001575	Syaj.g_00201	Prbn.g_00550
OG0001576	Syaj.g_00266	Prbn.g_01070
OG0001577	Syaj.g_00298	Prbn.g_01184
OG0001579	Syaj.g_02777	Prbn.g_00095
OG0001580	Syaj.g_02100	Prbn.g_00734
OG0001588	Syaj.g_02467	Prbn.g_00688
OG0001589	Syaj.g_01600	Prbn.g_01791
OG0001592	Syaj.g_02101	Prbn.g_00735
OG0001614	Syaj.g_02425	Prbn.g_01002
OG0001616	Syaj.g_00642	Prbn.g_00385
OG0001617	Syaj.g_00475	Prbn.g_01567
OG0001619	Syaj.g_00914	Prbn.g_01429
OG0001620	Syaj.g_02818	Prbn.g_00114
OG0001621	Syaj.g_02606	Prbn.g_00019
OG0001622	Syaj.g_02237	Prbn.g_00910
OG0001636	Syaj.g_02303	Prbn.g_00747
OG0001638	Syaj.g_01733	Prbn.g_01756
OG0001639	Syaj.g_01636	Prbn.g_00261
OG0001640	Syaj.g_00411	Prbn.g_01459
OG0001641	Syaj.g_00840	Prbn.g_01397
OG0001642	Syaj.g_00347	Prbn.g_01492
OG0001643	Syaj.g_01278	Prbn.g_00431
OG0001644	Syaj.g_00941	Prbn.g_01951
OG0001654	Syaj.g_01634	Prbn.g_00259
OG0001656	Syaj.g_02776	Prbn.g_00094
OG0001657	Syaj.g_01976	Prbn.g_01258
OG0001658	Syaj.g_02110	Prbn.g_00739
OG0001659	Syaj.g_00634	Prbn.g_00143
OG0001676	Syaj.g_02779	Prbn.g_00096
OG0001678	Syaj.g_02640	Prbn.g_01813
OG0001679	Syaj.g_00205	Prbn.g_00101
OG0001691	Syaj.g_01312	Prbn.g_01457
OG0001693	Syaj.g_00428	Prbn.g_01689
OG0001717	Syaj.g_01988	Prbn.g_00826
OG0001733	Syaj.g_00726	Prbn.g_01729
OG0001747	Syaj.g_01958	Prbn.g_00687
OG0001758	Syaj.g_00665	Prbn.g_01723
OG0001769	Syaj.g_01264	Prbn.g_01137
OG0001770	Syaj.g_02409	Prbn.g_01660
OG0001771	Syaj.g_00669	Prbn.g_01672
OG0001795	Syaj.g_02873	Prbn.g_01712, Prbn.g_01943
OG0001807	Syaj.g_02477	Prbn.g_00723
OG0001842	Syaj.g_01627	Prbn.g_01037
OG0001916	Syaj.g_00089	Prbn.g_00618
OG0001917	Syaj.g_00812	Prbn.g_01377
OG0001930	Syaj.g_01628	Prbn.g_01036
OG0001931	Syaj.g_01629	Prbn.g_01035
OG0001956	Syaj.g_02662	Prbn.g_01485
OG0001965	Syaj.g_01254	Prbn.g_01679
OG0002019	Syaj.g_01105	Prbn.g_00140
OG0002106	Syaj.g_00365	Prbn.g_01112
OG0002384	Syaj.g_01198	Prbn.g_01716
OG0002397	Syaj.g_01136	Prbn.g_01387
OG0002487	Syaj.g_01800	Prbn.g_01101
OG0002663	Syaj.g_00130	Prbn.g_01724
