Orthogroup	Syaj	Syaa
OG0001066	Syaj.g_00225	Syaa.g_01909
OG0001067	Syaj.g_00226	Syaa.g_01908
OG0001068	Syaj.g_00227	Syaa.g_01907
OG0001069	Syaj.g_00228	Syaa.g_01906
OG0001070	Syaj.g_00231	Syaa.g_01903
OG0001071	Syaj.g_00232	Syaa.g_01902
OG0001072	Syaj.g_00236	Syaa.g_01898
OG0001073	Syaj.g_00254	Syaa.g_01884
OG0001074	Syaj.g_01327	Syaa.g_01678
OG0001075	Syaj.g_01325	Syaa.g_01676
OG0001076	Syaj.g_01305	Syaa.g_01659
OG0001077	Syaj.g_01294	Syaa.g_01647
OG0001078	Syaj.g_01282	Syaa.g_01632
OG0001079	Syaj.g_01269	Syaa.g_01619
OG0001080	Syaj.g_01135	Syaa.g_01443
OG0001081	Syaj.g_00699	Syaa.g_01056
OG0001082	Syaj.g_00700	Syaa.g_01057
OG0001083	Syaj.g_00709	Syaa.g_01064
OG0001084	Syaj.g_00711	Syaa.g_01065
OG0001085	Syaj.g_00721	Syaa.g_01075
OG0001086	Syaj.g_00723	Syaa.g_01077
OG0001087	Syaj.g_00498	Syaa.g_00920
OG0001088	Syaj.g_00494	Syaa.g_00916
OG0001089	Syaj.g_00439	Syaa.g_00890
OG0001090	Syaj.g_00959	Syaa.g_01237
OG0001091	Syaj.g_00957	Syaa.g_01239
OG0001092	Syaj.g_00954	Syaa.g_01242
OG0001093	Syaj.g_00948	Syaa.g_01248
OG0001094	Syaj.g_01032	Syaa.g_01148
OG0001095	Syaj.g_01008	Syaa.g_01185
OG0001096	Syaj.g_00988	Syaa.g_01200
OG0001097	Syaj.g_00371	Syaa.g_00828
OG0001098	Syaj.g_01132	Syaa.g_01441
OG0001099	Syaj.g_01906	Syaa.g_02400
OG0001100	Syaj.g_00732	Syaa.g_01086
OG0001101	Syaj.g_00734	Syaa.g_01088
OG0001102	Syaj.g_00737	Syaa.g_01091
OG0001103	Syaj.g_00740	Syaa.g_01093
OG0001104	Syaj.g_01050	Syaa.g_01133
OG0001105	Syaj.g_01046	Syaa.g_01137
OG0001106	Syaj.g_00912	Syaa.g_01372
OG0001107	Syaj.g_00900	Syaa.g_01359
OG0001108	Syaj.g_00870	Syaa.g_01350
OG0001109	Syaj.g_00868	Syaa.g_01349
OG0001110	Syaj.g_00866	Syaa.g_01347
OG0001111	Syaj.g_00864	Syaa.g_01345
OG0001112	Syaj.g_00862	Syaa.g_01343
OG0001113	Syaj.g_00861	Syaa.g_01342
OG0001114	Syaj.g_00860	Syaa.g_01341
OG0001115	Syaj.g_00856	Syaa.g_01337
OG0001116	Syaj.g_00854	Syaa.g_01335
OG0001117	Syaj.g_00853	Syaa.g_01334
OG0001118	Syaj.g_00852	Syaa.g_01333
OG0001119	Syaj.g_00850	Syaa.g_01331
OG0001120	Syaj.g_00846	Syaa.g_01328
OG0001121	Syaj.g_00630	Syaa.g_01125
OG0001122	Syaj.g_00817	Syaa.g_01301
OG0001123	Syaj.g_00810	Syaa.g_01294
OG0001124	Syaj.g_00808	Syaa.g_01292
OG0001125	Syaj.g_00806	Syaa.g_01290
OG0001126	Syaj.g_00413	Syaa.g_00864
OG0001127	Syaj.g_00414	Syaa.g_00865
OG0001128	Syaj.g_00417	Syaa.g_00868
OG0001129	Syaj.g_00419	Syaa.g_00870
OG0001130	Syaj.g_00420	Syaa.g_00871
OG0001131	Syaj.g_01070	Syaa.g_01108
OG0001132	Syaj.g_01166	Syaa.g_01468
OG0001133	Syaj.g_01302	Syaa.g_01656
OG0001134	Syaj.g_00645	Syaa.g_01028
OG0001135	Syaj.g_00647	Syaa.g_01030
OG0001136	Syaj.g_00300	Syaa.g_00767
OG0001137	Syaj.g_00318	Syaa.g_00786
OG0001138	Syaj.g_00620	Syaa.g_01002
OG0001139	Syaj.g_00618	Syaa.g_01000
OG0001140	Syaj.g_00617	Syaa.g_00999
OG0001141	Syaj.g_00616	Syaa.g_00998
OG0001142	Syaj.g_00615	Syaa.g_00997
OG0001143	Syaj.g_00602	Syaa.g_00987
OG0001144	Syaj.g_00588	Syaa.g_00978
OG0001145	Syaj.g_00276	Syaa.g_00748
OG0001146	Syaj.g_01518	Syaa.g_00729
OG0001147	Syaj.g_01438	Syaa.g_01837
OG0001148	Syaj.g_00057	Syaa.g_02061
OG0001149	Syaj.g_00056	Syaa.g_02062
OG0001150	Syaj.g_00055	Syaa.g_02063
OG0001151	Syaj.g_00043	Syaa.g_02076
OG0001152	Syaj.g_00040	Syaa.g_02077
OG0001153	Syaj.g_01425	Syaa.g_01811
OG0001154	Syaj.g_01426	Syaa.g_01812
OG0001156	Syaj.g_01640	Syaa.g_00623
OG0001157	Syaj.g_01641	Syaa.g_00622
OG0001158	Syaj.g_01643	Syaa.g_00619
OG0001159	Syaj.g_01644	Syaa.g_00618
OG0001160	Syaj.g_01697	Syaa.g_00574
OG0001161	Syaj.g_02148	Syaa.g_02620
OG0001162	Syaj.g_00979	Syaa.g_01203
OG0001163	Syaj.g_01705	Syaa.g_00566
OG0001164	Syaj.g_01711	Syaa.g_00560
OG0001165	Syaj.g_01716	Syaa.g_00555
OG0001166	Syaj.g_01746	Syaa.g_00527
OG0001167	Syaj.g_01592	Syaa.g_00673
OG0001168	Syaj.g_01594	Syaa.g_00672
OG0001169	Syaj.g_01596	Syaa.g_00670
OG0001170	Syaj.g_01597	Syaa.g_00668
OG0001171	Syaj.g_01607	Syaa.g_00655
OG0001172	Syaj.g_02641	Syaa.g_02347
OG0001173	Syaj.g_02642	Syaa.g_02346
OG0001174	Syaj.g_02650	Syaa.g_02338
OG0001175	Syaj.g_02651	Syaa.g_02337
OG0001176	Syaj.g_02688	Syaa.g_02314
OG0001177	Syaj.g_02685	Syaa.g_02316
OG0001178	Syaj.g_01726	Syaa.g_00546
OG0001179	Syaj.g_02719	Syaa.g_02268
OG0001180	Syaj.g_02744	Syaa.g_02243
OG0001181	Syaj.g_02748	Syaa.g_02239
OG0001182	Syaj.g_02757	Syaa.g_02230
OG0001183	Syaj.g_02762	Syaa.g_02224
OG0001184	Syaj.g_02449	Syaa.g_00151
OG0001186	Syaj.g_02339	Syaa.g_00081
OG0001187	Syaj.g_02369	Syaa.g_00082
OG0001188	Syaj.g_02336	Syaa.g_00075
OG0001189	Syaj.g_02318	Syaa.g_00057
OG0001190	Syaj.g_02111	Syaa.g_02592
OG0001191	Syaj.g_02128	Syaa.g_02605
OG0001192	Syaj.g_02138	Syaa.g_02612
OG0001193	Syaj.g_02178	Syaa.g_02658
OG0001194	Syaj.g_02180	Syaa.g_02660
OG0001195	Syaj.g_02181	Syaa.g_02661
OG0001196	Syaj.g_02244	Syaa.g_02741
OG0001197	Syaj.g_02246	Syaa.g_02743
OG0001198	Syaj.g_02259	Syaa.g_02755
OG0001199	Syaj.g_01825	Syaa.g_00347
OG0001200	Syaj.g_01827	Syaa.g_00345
OG0001201	Syaj.g_01888	Syaa.g_02381
OG0001202	Syaj.g_02032	Syaa.g_02528
OG0001203	Syaj.g_02877	Syaa.g_02106
OG0001204	Syaj.g_02621	Syaa.g_00316
OG0001205	Syaj.g_01545	Syaa.g_00713
OG0001206	Syaj.g_01484	Syaa.g_01855
OG0001207	Syaj.g_00061	Syaa.g_02058
OG0001208	Syaj.g_00074	Syaa.g_02049
OG0001209	Syaj.g_00147	Syaa.g_01977
OG0001210	Syaj.g_00158	Syaa.g_01967
OG0001211	Syaj.g_00184	Syaa.g_01950
OG0001212	Syaj.g_00246	Syaa.g_01892
OG0001214	Syaj.g_01281	Syaa.g_01631
OG0001215	Syaj.g_00492	Syaa.g_00914
OG0001216	Syaj.g_00958	Syaa.g_01238
OG0001218	Syaj.g_01434	Syaa.g_01820
OG0001219	Syaj.g_00782	Syaa.g_01404
OG0001220	Syaj.g_00345	Syaa.g_00812
OG0001221	Syaj.g_01067	Syaa.g_01111
OG0001222	Syaj.g_00911	Syaa.g_01371
OG0001223	Syaj.g_00844	Syaa.g_01326
OG0001224	Syaj.g_00423	Syaa.g_00874
OG0001225	Syaj.g_00425	Syaa.g_00876
OG0001227	Syaj.g_02152	Syaa.g_02622
OG0001228	Syaj.g_01565	Syaa.g_00695
OG0001229	Syaj.g_00451	Syaa.g_00899
OG0001231	Syaj.g_02279	Syaa.g_00017
OG0001232	Syaj.g_01757	Syaa.g_00508
OG0001233	Syaj.g_01598	Syaa.g_00667
OG0001234	Syaj.g_02655	Syaa.g_02333
OG0001235	Syaj.g_02679	Syaa.g_02323
OG0001236	Syaj.g_02453	Syaa.g_00154
OG0001239	Syaj.g_01822	Syaa.g_00350
OG0001240	Syaj.g_01871	Syaa.g_02364
OG0001242	Syaj.g_01913	Syaa.g_02407
OG0001243	Syaj.g_01926	Syaa.g_02415
OG0001244	Syaj.g_01960	Syaa.g_02445
OG0001246	Syaj.g_00100	Syaa.g_02023
OG0001247	Syaj.g_00973	Syaa.g_01207
OG0001248	Syaj.g_00978	Syaa.g_01204
OG0001250	Syaj.g_00375	Syaa.g_00832
OG0001251	Syaj.g_02187	Syaa.g_02667
OG0001252	Syaj.g_00416	Syaa.g_00867
OG0001253	Syaj.g_01165	Syaa.g_01467
OG0001254	Syaj.g_00646	Syaa.g_01029
OG0001256	Syaj.g_01704	Syaa.g_00567
OG0001257	Syaj.g_01342	Syaa.g_01418
OG0001258	Syaj.g_01714	Syaa.g_00557
OG0001260	Syaj.g_01617	Syaa.g_00642
OG0001261	Syaj.g_02728	Syaa.g_02259
OG0001262	Syaj.g_02320	Syaa.g_00059
OG0001263	Syaj.g_01929	Syaa.g_02418
OG0001265	Syaj.g_01911	Syaa.g_02405
OG0001266	Syaj.g_02036	Syaa.g_02532
OG0001267	Syaj.g_02565	Syaa.g_00262
OG0001268	Syaj.g_02811	Syaa.g_02176
OG0001270	Syaj.g_01558	Syaa.g_00701
OG0001271	Syaj.g_01447	Syaa.g_01845
OG0001272	Syaj.g_00078	Syaa.g_02045
OG0001273	Syaj.g_01288	Syaa.g_01639
OG0001274	Syaj.g_02077	Syaa.g_02563
OG0001275	Syaj.g_00827	Syaa.g_01311
OG0001276	Syaj.g_00811	Syaa.g_01295
OG0001277	Syaj.g_02227	Syaa.g_02724
OG0001278	Syaj.g_00575	Syaa.g_00966
OG0001279	Syaj.g_01356	Syaa.g_01749
OG0001280	Syaj.g_01508	Syaa.g_00738
OG0001281	Syaj.g_01519	Syaa.g_00728
OG0001282	Syaj.g_00058	Syaa.g_02060
OG0001283	Syaj.g_02238	Syaa.g_02734
OG0001284	Syaj.g_01688	Syaa.g_00583
OG0001286	Syaj.g_02742	Syaa.g_02245
OG0001287	Syaj.g_02415	Syaa.g_00121
OG0001289	Syaj.g_01845	Syaa.g_00327
OG0001290	Syaj.g_01880	Syaa.g_02373
OG0001291	Syaj.g_01939	Syaa.g_02428
OG0001292	Syaj.g_02616	Syaa.g_00310
OG0001293	Syaj.g_02594	Syaa.g_00288
OG0001294	Syaj.g_00722	Syaa.g_01076
OG0001295	Syaj.g_00161	Syaa.g_01964
OG0001296	Syaj.g_00106	Syaa.g_02017
OG0001297	Syaj.g_00110	Syaa.g_02013
OG0001298	Syaj.g_00221	Syaa.g_01913
OG0001299	Syaj.g_00716	Syaa.g_01070
OG0001300	Syaj.g_00479	Syaa.g_00905
OG0001301	Syaj.g_00440	Syaa.g_00891
OG0001302	Syaj.g_01251	Syaa.g_01600
OG0001303	Syaj.g_00784	Syaa.g_01402
OG0001304	Syaj.g_00795	Syaa.g_01281
OG0001305	Syaj.g_00433	Syaa.g_00885
OG0001306	Syaj.g_00285	Syaa.g_00753
OG0001309	Syaj.g_00116	Syaa.g_02005
OG0001310	Syaj.g_01735	Syaa.g_00535
OG0001311	Syaj.g_00809	Syaa.g_01293
OG0001312	Syaj.g_00931	Syaa.g_01391
OG0001314	Syaj.g_01091	Syaa.g_01225
OG0001315	Syaj.g_02760	Syaa.g_02226
OG0001316	Syaj.g_01946	Syaa.g_02434
OG0001317	Syaj.g_02857	Syaa.g_02112
OG0001319	Syaj.g_02576	Syaa.g_00273
OG0001321	Syaj.g_01528	Syaa.g_00719
OG0001322	Syaj.g_01527	Syaa.g_00720
OG0001323	Syaj.g_00119	Syaa.g_02002
OG0001324	Syaj.g_00478	Syaa.g_00904
OG0001325	Syaj.g_00953	Syaa.g_01243
OG0001326	Syaj.g_02196	Syaa.g_00396, Syaa.g_02672
OG0001327	Syaj.g_00729	Syaa.g_01083
OG0001328	Syaj.g_00764	Syaa.g_01104
OG0001330	Syaj.g_01501	Syaa.g_00746
OG0001334	Syaj.g_02770	Syaa.g_02216
OG0001335	Syaj.g_02771	Syaa.g_02215
OG0001336	Syaj.g_02239	Syaa.g_02735
OG0001337	Syaj.g_02795	Syaa.g_02219
OG0001337	Syaj.g_02786	Syaa.g_02200
OG0001338	Syaj.g_02767	Syaa.g_02184
OG0001338	Syaj.g_02790	Syaa.g_02195
OG0001339	Syaj.g_01883	Syaa.g_02376
OG0001340	Syaj.g_02787	Syaa.g_02199
OG0001341	Syaj.g_00449	Syaa.g_00897
OG0001343	Syaj.g_02184	Syaa.g_02664
OG0001344	Syaj.g_00307	Syaa.g_00775
OG0001345	Syaj.g_00337	Syaa.g_00803
OG0001346	Syaj.g_01512	Syaa.g_00734
OG0001347	Syaj.g_02497	Syaa.g_00195
OG0001348	Syaj.g_00393	Syaa.g_00847
OG0001349	Syaj.g_01763	Syaa.g_00437
OG0001350	Syaj.g_02876	Syaa.g_02107
OG0001351	Syaj.g_00272	Syaa.g_01863
OG0001352	Syaj.g_00136	Syaa.g_01987
OG0001353	Syaj.g_00386	Syaa.g_00841
OG0001354	Syaj.g_00857	Syaa.g_01338
OG0001355	Syaj.g_01244	Syaa.g_01524
OG0001357	Syaj.g_00629	Syaa.g_02307
OG0001358	Syaj.g_01309	Syaa.g_01663
OG0001359	Syaj.g_02183	Syaa.g_02663
OG0001360	Syaj.g_00340	Syaa.g_00805
OG0001361	Syaj.g_00334	Syaa.g_00800
OG0001362	Syaj.g_01396	Syaa.g_01789
OG0001363	Syaj.g_01398	Syaa.g_01791
OG0001364	Syaj.g_02473	Syaa.g_00171
OG0001366	Syaj.g_01749	Syaa.g_00524
OG0001368	Syaj.g_02622	Syaa.g_00317
OG0001369	Syaj.g_01870	Syaa.g_02363
OG0001370	Syaj.g_01672	Syaa.g_01218
OG0001373	Syaj.g_02195	Syaa.g_02671
OG0001374	Syaj.g_02203	Syaa.g_02679
OG0001375	Syaj.g_02185	Syaa.g_02665
OG0001376	Syaj.g_02140	Syaa.g_02614
OG0001377	Syaj.g_02139	Syaa.g_02613
OG0001378	Syaj.g_01559	Syaa.g_00700
OG0001379	Syaj.g_01503	Syaa.g_00744
OG0001382	Syaj.g_00685	Syaa.g_01866
OG0001383	Syaj.g_02884	Syaa.g_02101
OG0001385	Syaj.g_02192	Syaa.g_02668
OG0001386	Syaj.g_02193	Syaa.g_02669
OG0001387	Syaj.g_02194	Syaa.g_02670
OG0001388	Syaj.g_02197	Syaa.g_02673
OG0001389	Syaj.g_02198	Syaa.g_02674
OG0001390	Syaj.g_02199	Syaa.g_02675
OG0001391	Syaj.g_02200	Syaa.g_02676
OG0001392	Syaj.g_02201	Syaa.g_02677
OG0001393	Syaj.g_02202	Syaa.g_02678
OG0001394	Syaj.g_01059	Syaa.g_01118
OG0001395	Syaj.g_00935	Syaa.g_01267
OG0001396	Syaj.g_02498	Syaa.g_00196
OG0001396	Syaj.g_02372	Syaa.g_01018
OG0001398	Syaj.g_01116	Syaa.g_01424
OG0001401	Syaj.g_00381	Syaa.g_00837
OG0001402	Syaj.g_01304	Syaa.g_01658
OG0001404	Syaj.g_01817	Syaa.g_00355
OG0001405	Syaj.g_02773	Syaa.g_02213
OG0001406	Syaj.g_02141	Syaa.g_02615
OG0001407	Syaj.g_00137	Syaa.g_01986
OG0001408	Syaj.g_00561	Syaa.g_00953
OG0001412	Syaj.g_02496	Syaa.g_00194
OG0001413	Syaj.g_01241	Syaa.g_01590
OG0001416	Syaj.g_01516	Syaa.g_00731
OG0001417	Syaj.g_00858	Syaa.g_01339
OG0001419	Syaj.g_00138	Syaa.g_01985
OG0001420	Syaj.g_00131	Syaa.g_01991
OG0001421	Syaj.g_01235	Syaa.g_01583
OG0001421	Syaj.g_01167	Syaa.g_01469
OG0001426	Syaj.g_01097	Syaa.g_02303
OG0001427	Syaj.g_00004, Syaj.g_02867, Syaj.g_00458, Syaj.g_00463, Syaj.g_00460, Syaj.g_02866, Syaj.g_00459, Syaj.g_00456	Syaa.g_01702
OG0001427	Syaj.g_01858	Syaa.g_00945, Syaa.g_01713, Syaa.g_01715, Syaa.g_00381, Syaa.g_01720
OG0001427	Syaj.g_02587	Syaa.g_01700
OG0001428	Syaj.g_01993	Syaa.g_02481
OG0001430	Syaj.g_02104	Syaa.g_02584
OG0001432	Syaj.g_00509	Syaa.g_00930
OG0001434	Syaj.g_01054	Syaa.g_01123
OG0001435	Syaj.g_00736	Syaa.g_01090
OG0001438	Syaj.g_02550	Syaa.g_00247
OG0001439	Syaj.g_02520	Syaa.g_00221
OG0001443	Syaj.g_02145	Syaa.g_02617
OG0001444	Syaj.g_01865	Syaa.g_02357
OG0001447	Syaj.g_01927	Syaa.g_02416
OG0001448	Syaj.g_01813	Syaa.g_00423
OG0001449	Syaj.g_02625	Syaa.g_02098, Syaa.g_01042
OG0001452	Syaj.g_02607	Syaa.g_00301
OG0001453	Syaj.g_00838	Syaa.g_01319
OG0001454	Syaj.g_01231	Syaa.g_01580
OG0001456	Syaj.g_02205	Syaa.g_02687
OG0001457	Syaj.g_02206	Syaa.g_02688
OG0001458	Syaj.g_02207	Syaa.g_02689
OG0001459	Syaj.g_00653	Syaa.g_01040
OG0001465	Syaj.g_00968	Syaa.g_01211
OG0001470	Syaj.g_01567	Syaa.g_00693
OG0001471	Syaj.g_02526	Syaa.g_00226
OG0001473	Syaj.g_01255	Syaa.g_01603
OG0001474	Syaj.g_02812	Syaa.g_02175
OG0001475	Syaj.g_01569	Syaa.g_00691
OG0001477	Syaj.g_00444	Syaa.g_00893
OG0001479	Syaj.g_02809	Syaa.g_02178
OG0001480	Syaj.g_00343	Syaa.g_00810
OG0001482	Syaj.g_00848	Syaa.g_01329
OG0001487	Syaj.g_01433	Syaa.g_01819
OG0001488	Syaj.g_00324	Syaa.g_00791
OG0001489	Syaj.g_02753	Syaa.g_02234
OG0001492	Syaj.g_00578	Syaa.g_00969
OG0001493	Syaj.g_00569	Syaa.g_00961
OG0001494	Syaj.g_01773	Syaa.g_00427
OG0001494	Syaj.g_02353	Syaa.g_00483
OG0001496	Syaj.g_00446	Syaa.g_00895
OG0001497	Syaj.g_00445	Syaa.g_00894
OG0001498	Syaj.g_02830	Syaa.g_02148
OG0001502	Syaj.g_00351	Syaa.g_00819
OG0001504	Syaj.g_00652	Syaa.g_01039
OG0001508	Syaj.g_01566	Syaa.g_00694
OG0001509	Syaj.g_02376	Syaa.g_00085
OG0001509	Syaj.g_02499	Syaa.g_00197
OG0001510	Syaj.g_02410	Syaa.g_00116
OG0001511	Syaj.g_01896	Syaa.g_02389
OG0001512	Syaj.g_02878	Syaa.g_02105
OG0001513	Syaj.g_02448	Syaa.g_00150
OG0001514	Syaj.g_00447	Syaa.g_00896
OG0001515	Syaj.g_00483	Syaa.g_00909
OG0001516	Syaj.g_00713	Syaa.g_01067
OG0001517	Syaj.g_02806	Syaa.g_02181
OG0001518	Syaj.g_02132	Syaa.g_02609
OG0001519	Syaj.g_02147	Syaa.g_02619
OG0001520	Syaj.g_00206	Syaa.g_01929
OG0001523	Syaj.g_00673	Syaa.g_02713
OG0001524	Syaj.g_00672	Syaa.g_02714
OG0001527	Syaj.g_00198	Syaa.g_01936
OG0001528	Syaj.g_01568	Syaa.g_00692
OG0001529	Syaj.g_02311	Syaa.g_00050
OG0001530	Syaj.g_01894	Syaa.g_02387
OG0001531	Syaj.g_02879	Syaa.g_02104
OG0001532	Syaj.g_00619	Syaa.g_01001
OG0001533	Syaj.g_01487	Syaa.g_01857
OG0001534	Syaj.g_00794	Syaa.g_01280
OG0001535	Syaj.g_00813	Syaa.g_01297
OG0001536	Syaj.g_00903	Syaa.g_01362
OG0001537	Syaj.g_01066	Syaa.g_01112
OG0001538	Syaj.g_01018	Syaa.g_01159
OG0001539	Syaj.g_00731	Syaa.g_01085
OG0001540	Syaj.g_01931	Syaa.g_02420
OG0001541	Syaj.g_02002	Syaa.g_02490
OG0001542	Syaj.g_02011	Syaa.g_02499
OG0001543	Syaj.g_02057	Syaa.g_02547
OG0001544	Syaj.g_02146	Syaa.g_02618
OG0001545	Syaj.g_02226	Syaa.g_02723
OG0001546	Syaj.g_00124	Syaa.g_01997
OG0001547	Syaj.g_01106	Syaa.g_01420
OG0001548	Syaj.g_01222	Syaa.g_01573
OG0001551	Syaj.g_00395	Syaa.g_00853
OG0001554	Syaj.g_02109	Syaa.g_02590
OG0001556	Syaj.g_00636	Syaa.g_01008
OG0001557	Syaj.g_01058	Syaa.g_01119
OG0001558	Syaj.g_02282	Syaa.g_00022
OG0001559	Syaj.g_01893	Syaa.g_02386
OG0001560	Syaj.g_01879	Syaa.g_02372
OG0001561	Syaj.g_00807	Syaa.g_01291
OG0001562	Syaj.g_00821	Syaa.g_01305
OG0001563	Syaj.g_02737	Syaa.g_02250
OG0001564	Syaj.g_00657	Syaa.g_02683
OG0001567	Syaj.g_01108	Syaa.g_01421
OG0001568	Syaj.g_01104	Syaa.g_01416
OG0001570	Syaj.g_01124	Syaa.g_01693
OG0001572	Syaj.g_00522	Syaa.g_01180
OG0001573	Syaj.g_02533	Syaa.g_00198
OG0001574	Syaj.g_00196	Syaa.g_01938
OG0001575	Syaj.g_00201	Syaa.g_01933
OG0001577	Syaj.g_00298	Syaa.g_00765
OG0001579	Syaj.g_02777	Syaa.g_02207
OG0001580	Syaj.g_02100	Syaa.g_02580
OG0001582	Syaj.g_01215	Syaa.g_01746
OG0001586	Syaj.g_01769	Syaa.g_00431
OG0001588	Syaj.g_02467	Syaa.g_00168
OG0001589	Syaj.g_01600	Syaa.g_00664
OG0001590	Syaj.g_01289	Syaa.g_01640
OG0001592	Syaj.g_02101	Syaa.g_02581
OG0001593	Syaj.g_02863	Syaa.g_00942, Syaa.g_01127
OG0001594	Syaj.g_00701, Syaj.g_01360	Syaa.g_01755
OG0001602	Syaj.g_00969	Syaa.g_01210
OG0001614	Syaj.g_02425	Syaa.g_00130
OG0001615	Syaj.g_00166	Syaa.g_01958
OG0001616	Syaj.g_00642	Syaa.g_01024
OG0001617	Syaj.g_00475	Syaa.g_00901
OG0001618	Syaj.g_00947	Syaa.g_01254
OG0001619	Syaj.g_00914	Syaa.g_01374
OG0001620	Syaj.g_02818	Syaa.g_02169
OG0001621	Syaj.g_02606	Syaa.g_00300
OG0001622	Syaj.g_02237	Syaa.g_02733
OG0001623	Syaj.g_02791	Syaa.g_02194
OG0001624	Syaj.g_01239	Syaa.g_01587
OG0001624	Syaj.g_02153	Syaa.g_02623
OG0001625	Syaj.g_02600	Syaa.g_00294
OG0001627	Syaj.g_01633	Syaa.g_00629
OG0001633	Syaj.g_01347	Syaa.g_00855
OG0001634	Syaj.g_00719	Syaa.g_01073
OG0001635	Syaj.g_02390	Syaa.g_00094
OG0001636	Syaj.g_02303	Syaa.g_00043
OG0001637	Syaj.g_01611	Syaa.g_00650, Syaa.g_00649
OG0001638	Syaj.g_01733	Syaa.g_00538
OG0001639	Syaj.g_01636	Syaa.g_00626
OG0001640	Syaj.g_00411	Syaa.g_00862
OG0001641	Syaj.g_00840	Syaa.g_01321
OG0001642	Syaj.g_00347	Syaa.g_00814
OG0001643	Syaj.g_01278	Syaa.g_01628
OG0001644	Syaj.g_00941	Syaa.g_01263
OG0001645	Syaj.g_01809	Syaa.g_01491, Syaa.g_00938
OG0001646	Syaj.g_00519	Syaa.g_02625
OG0001647	Syaj.g_02574	Syaa.g_00271
OG0001652	Syaj.g_02280	Syaa.g_00018
OG0001653	Syaj.g_01868	Syaa.g_02360
OG0001654	Syaj.g_01634	Syaa.g_00628
OG0001655	Syaj.g_01238	Syaa.g_01723, Syaa.g_01223
OG0001656	Syaj.g_02776	Syaa.g_02209
OG0001657	Syaj.g_01976	Syaa.g_02464
OG0001658	Syaj.g_02110	Syaa.g_02591
OG0001659	Syaj.g_00634	Syaa.g_01006
OG0001660	Syaj.g_01902	Syaa.g_02158
OG0001660	Syaj.g_01902	Syaa.g_02395
OG0001666	Syaj.g_00654	Syaa.g_01506, Syaa.g_00399
OG0001671	Syaj.g_02062	Syaa.g_02552
OG0001672	Syaj.g_01833	Syaa.g_00339
OG0001673	Syaj.g_02855	Syaa.g_02114
OG0001675	Syaj.g_00823	Syaa.g_01307
OG0001677	Syaj.g_02763	Syaa.g_02223
OG0001677	Syaj.g_00624	Syaa.g_01003
OG0001678	Syaj.g_02640	Syaa.g_02348
OG0001680	Syaj.g_00320	Syaa.g_00788
OG0001681	Syaj.g_02893	Syaa.g_00384, Syaa.g_00412
OG0001682	Syaj.g_01232	Syaa.g_01581
OG0001682	Syaj.g_00949	Syaa.g_01247
OG0001691	Syaj.g_01312	Syaa.g_01665
OG0001692	Syaj.g_01374	Syaa.g_01769
OG0001693	Syaj.g_00428	Syaa.g_00880
OG0001694	Syaj.g_02563	Syaa.g_00260
OG0001695	Syaj.g_02223	Syaa.g_02708
OG0001700	Syaj.g_01115	Syaa.g_01423
OG0001702	Syaj.g_01851, Syaj.g_01857	Syaa.g_00322
OG0001703	Syaj.g_00062	Syaa.g_02057
OG0001713	Syaj.g_00314	Syaa.g_00783
OG0001714	Syaj.g_02382	Syaa.g_00084
OG0001714	Syaj.g_01775	Syaa.g_00425
OG0001715	Syaj.g_01213	Syaa.g_01563
OG0001716	Syaj.g_00350	Syaa.g_00817
OG0001717	Syaj.g_01988	Syaa.g_02476
OG0001729	Syaj.g_02885	Syaa.g_02100
OG0001730	Syaj.g_02887	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syaj.g_01663	Syaa.g_00599
OG0001732	Syaj.g_00595	Syaa.g_00984
OG0001733	Syaj.g_00726	Syaa.g_01080
OG0001734	Syaj.g_00349	Syaa.g_00816
OG0001735	Syaj.g_00704	Syaa.g_01060
OG0001736	Syaj.g_02493	Syaa.g_00191
OG0001737	Syaj.g_02544	Syaa.g_00241
OG0001738	Syaj.g_02505	Syaa.g_00204
OG0001739	Syaj.g_02222	Syaa.g_02706
OG0001740	Syaj.g_02224	Syaa.g_02720
OG0001747	Syaj.g_01958	Syaa.g_02442
OG0001749	Syaj.g_02489	Syaa.g_00186
OG0001750	Syaj.g_01866	Syaa.g_02358
OG0001751	Syaj.g_02854	Syaa.g_02115
OG0001752	Syaj.g_01621	Syaa.g_00639
OG0001753	Syaj.g_01614	Syaa.g_00646
OG0001754	Syaj.g_01613	Syaa.g_00647
OG0001755	Syaj.g_00115	Syaa.g_02006
OG0001759	Syaj.g_01196	Syaa.g_01505
OG0001761	Syaj.g_01328	Syaa.g_01679
OG0001762	Syaj.g_00833	Syaa.g_01314
OG0001763	Syaj.g_00845	Syaa.g_01327
OG0001764	Syaj.g_00767	Syaa.g_01412
OG0001765	Syaj.g_00664	Syaa.g_01041
OG0001766	Syaj.g_02532	Syaa.g_00230
OG0001767	Syaj.g_02480	Syaa.g_00179
OG0001768	Syaj.g_02018	Syaa.g_02505
OG0001769	Syaj.g_01264	Syaa.g_01614
OG0001770	Syaj.g_02409	Syaa.g_00115
OG0001771	Syaj.g_00669	Syaa.g_01514
OG0001783	Syaj.g_02420	Syaa.g_00126
OG0001784	Syaj.g_01859	Syaa.g_02354
OG0001785	Syaj.g_01612	Syaa.g_00648
