Orthogroup	Syaj	Syap
OG0001360	Syaj.g_00340	Syap.g_01881, Syap.g_02778
OG0001361	Syaj.g_00334	Syap.g_01792
OG0001364	Syaj.g_02473	Syap.g_01052
OG0001366	Syaj.g_01749	Syap.g_01399
OG0001368	Syaj.g_02622	Syap.g_01576
OG0001373	Syaj.g_02195	Syap.g_02647
OG0001374	Syaj.g_02203	Syap.g_01829, Syap.g_01830
OG0001376	Syaj.g_02140	Syap.g_01991
OG0001377	Syaj.g_02139	Syap.g_01992
OG0001378	Syaj.g_01559	Syap.g_02055
OG0001379	Syaj.g_01503	Syap.g_01474
OG0001382	Syaj.g_00685	Syap.g_00677
OG0001385	Syaj.g_02192	Syap.g_02650
OG0001386	Syaj.g_02193	Syap.g_02649
OG0001387	Syaj.g_02194	Syap.g_02648
OG0001388	Syaj.g_02197	Syap.g_02645
OG0001389	Syaj.g_02198	Syap.g_02644
OG0001390	Syaj.g_02199	Syap.g_02643
OG0001391	Syaj.g_02200	Syap.g_01833
OG0001392	Syaj.g_02201	Syap.g_01832
OG0001393	Syaj.g_02202	Syap.g_01831
OG0001394	Syaj.g_01059	Syap.g_00159
OG0001395	Syaj.g_00935	Syap.g_00531
OG0001396	Syaj.g_02498, Syaj.g_02372	Syap.g_02537
OG0001398	Syaj.g_01116	Syap.g_02356
OG0001401	Syaj.g_00381	Syap.g_01844
OG0001406	Syaj.g_02141	Syap.g_01989
OG0001408	Syaj.g_00561	Syap.g_01862
OG0001412	Syaj.g_02496	Syap.g_02535
OG0001420	Syaj.g_00131	Syap.g_02736
OG0001425	Syaj.g_02137	Syap.g_01024
OG0001428	Syaj.g_01993	Syap.g_01196
OG0001432	Syaj.g_00509	Syap.g_01967
OG0001434	Syaj.g_01054	Syap.g_00167
OG0001435	Syaj.g_00736	Syap.g_01259
OG0001436	Syaj.g_02478	Syap.g_01711
OG0001438	Syaj.g_02550	Syap.g_01346, Syap.g_01630
OG0001439	Syaj.g_02520	Syap.g_01674
OG0001443	Syaj.g_02145	Syap.g_01006
OG0001444	Syaj.g_02403	Syap.g_00761
OG0001447	Syaj.g_01927	Syap.g_02218
OG0001452	Syaj.g_02607	Syap.g_01590
OG0001453	Syaj.g_00838	Syap.g_02687
OG0001456	Syaj.g_02205	Syap.g_01828
OG0001457	Syaj.g_02206	Syap.g_01826
OG0001458	Syaj.g_02207	Syap.g_01825
OG0001459	Syaj.g_00653	Syap.g_00351
OG0001470	Syaj.g_02342	Syap.g_00709
OG0001474	Syaj.g_02812	Syap.g_00562
OG0001475	Syaj.g_01569	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463
OG0001478	Syaj.g_01470	Syap.g_01790
OG0001479	Syaj.g_02809	Syap.g_00565
OG0001487	Syaj.g_01433	Syap.g_00699
OG0001488	Syaj.g_00324	Syap.g_00209
OG0001489	Syaj.g_02753	Syap.g_00603
OG0001492	Syaj.g_00578	Syap.g_02441
OG0001493	Syaj.g_00569	Syap.g_02433
OG0001498	Syaj.g_02830	Syap.g_02044, Syap.g_02043
OG0001502	Syaj.g_00351	Syap.g_00833
OG0001504	Syaj.g_00652	Syap.g_00350
OG0001508	Syaj.g_01566	Syap.g_00808, Syap.g_01139
OG0001510	Syaj.g_02410	Syap.g_01117
OG0001511	Syaj.g_01896	Syap.g_02629, Syap.g_02676
OG0001512	Syaj.g_02878	Syap.g_01151, Syap.g_01152
OG0001515	Syaj.g_00483	Syap.g_00906
OG0001516	Syaj.g_00713	Syap.g_01964
OG0001517	Syaj.g_02806	Syap.g_00568
OG0001518	Syaj.g_02132	Syap.g_01026
OG0001519	Syaj.g_02147	Syap.g_02079
OG0001527	Syaj.g_00198	Syap.g_00287, Syap.g_00292
OG0001528	Syaj.g_01568	Syap.g_00806, Syap.g_01137, Syap.g_02464
OG0001529	Syaj.g_02311	Syap.g_01809
OG0001530	Syaj.g_01894	Syap.g_02627
OG0001531	Syaj.g_02879	Syap.g_01150
OG0001533	Syaj.g_01487	Syap.g_02326
OG0001534	Syaj.g_00794	Syap.g_00534
OG0001535	Syaj.g_00813	Syap.g_01875
OG0001536	Syaj.g_00903	Syap.g_02018
OG0001537	Syaj.g_01066	Syap.g_00153
OG0001538	Syaj.g_01018	Syap.g_00199
OG0001539	Syaj.g_00731	Syap.g_02370
OG0001540	Syaj.g_01931	Syap.g_02214
OG0001541	Syaj.g_02002	Syap.g_01187
OG0001542	Syaj.g_02011	Syap.g_01177
OG0001543	Syaj.g_02057	Syap.g_01417, Syap.g_01416
OG0001547	Syaj.g_01106	Syap.g_00840, Syap.g_00839
OG0001556	Syaj.g_00636	Syap.g_00041, Syap.g_00411
OG0001557	Syaj.g_01058	Syap.g_00162
OG0001558	Syaj.g_02282	Syap.g_00076, Syap.g_02636, Syap.g_02637
OG0001562	Syaj.g_00821	Syap.g_02700
OG0001563	Syaj.g_02737	Syap.g_00473
OG0001564	Syaj.g_00657	Syap.g_00876
OG0001567	Syaj.g_01108	Syap.g_00838
OG0001568	Syaj.g_01104	Syap.g_00842
OG0001570	Syaj.g_01124	Syap.g_00438
OG0001574	Syaj.g_00196	Syap.g_00295, Syap.g_00289, Syap.g_00294
OG0001577	Syaj.g_00298	Syap.g_00232
OG0001580	Syaj.g_02100	Syap.g_01340, Syap.g_01341
OG0001590	Syaj.g_01289	Syap.g_00889
OG0001592	Syaj.g_02101	Syap.g_01342
OG0001614	Syaj.g_02425	Syap.g_01101
OG0001615	Syaj.g_00354	Syap.g_01937
OG0001616	Syaj.g_00642	Syap.g_01884
OG0001618	Syaj.g_00947	Syap.g_00518
OG0001619	Syaj.g_00914	Syap.g_01752
OG0001620	Syaj.g_02818	Syap.g_00557
OG0001621	Syaj.g_02606	Syap.g_01592
OG0001622	Syaj.g_02237	Syap.g_02601
OG0001623	Syaj.g_02791	Syap.g_00582, Syap.g_00585
OG0001624	Syaj.g_02153	Syap.g_02494
OG0001634	Syaj.g_00719	Syap.g_01956
OG0001635	Syaj.g_02390	Syap.g_01127
OG0001636	Syaj.g_02303	Syap.g_01797
OG0001637	Syaj.g_01611	Syap.g_01945, Syap.g_01946
OG0001639	Syaj.g_01636	Syap.g_00751
OG0001641	Syaj.g_00840	Syap.g_02685
OG0001642	Syaj.g_00347	Syap.g_00530
OG0001643	Syaj.g_01278	Syap.g_00902
OG0001644	Syaj.g_00941	Syap.g_00346
OG0001645	Syaj.g_01809	Syap.g_00668
OG0001647	Syaj.g_02574	Syap.g_01370
OG0001652	Syaj.g_02280	Syap.g_02634
OG0001654	Syaj.g_01634	Syap.g_00753
OG0001657	Syaj.g_01976	Syap.g_02175
OG0001658	Syaj.g_02110	Syap.g_00131
OG0001659	Syaj.g_00634	Syap.g_01892
OG0001660	Syaj.g_01902	Syap.g_02148, Syap.g_02632, Syap.g_02673
OG0001672	Syaj.g_01833	Syap.g_02553, Syap.g_02554
OG0001673	Syaj.g_02855	Syap.g_01163
OG0001675	Syaj.g_00823	Syap.g_02698
OG0001677	Syaj.g_02763, Syaj.g_00624	Syap.g_00592
OG0001678	Syaj.g_02640	Syap.g_02678
OG0001679	Syaj.g_00205	Syap.g_02521
OG0001680	Syaj.g_00320	Syap.g_01772
OG0001682	Syaj.g_01232, Syaj.g_00949	Syap.g_00516
OG0001692	Syaj.g_01374	Syap.g_02120
OG0001694	Syaj.g_02563	Syap.g_01358
OG0001700	Syaj.g_01115	Syap.g_00975
OG0001713	Syaj.g_00314	Syap.g_00349
OG0001714	Syaj.g_02382, Syaj.g_02364, Syaj.g_01775	Syap.g_01040
OG0001715	Syaj.g_01213	Syap.g_00665
OG0001717	Syaj.g_01988	Syap.g_01200
OG0001729	Syaj.g_02885	Syap.g_02666
OG0001730	Syaj.g_02887	Syap.g_00770
OG0001731	Syaj.g_01663	Syap.g_00029
OG0001732	Syaj.g_00595	Syap.g_02315
OG0001733	Syaj.g_00726	Syap.g_00794
OG0001735	Syaj.g_00704	Syap.g_00095
OG0001737	Syaj.g_02544	Syap.g_01637
OG0001738	Syaj.g_02505	Syap.g_01657
OG0001739	Syaj.g_02222	Syap.g_01815, Syap.g_01816
OG0001748	Syaj.g_02064	Syap.g_01911
OG0001749	Syaj.g_02489	Syap.g_02067
OG0001750	Syaj.g_01866	Syap.g_00764
OG0001751	Syaj.g_02854	Syap.g_01164
OG0001752	Syaj.g_01621	Syap.g_02670
OG0001754	Syaj.g_01613	Syap.g_01949, Syap.g_01948
OG0001755	Syaj.g_00115	Syap.g_00250
OG0001762	Syaj.g_00833	Syap.g_02692
OG0001764	Syaj.g_00767	Syap.g_02336
OG0001766	Syaj.g_02532	Syap.g_01328
OG0001767	Syaj.g_02480	Syap.g_00863, Syap.g_01036
OG0001768	Syaj.g_02018	Syap.g_00610
OG0001769	Syaj.g_01264	Syap.g_00643
OG0001771	Syaj.g_00669	Syap.g_00329
OG0001783	Syaj.g_02420	Syap.g_01108, Syap.g_01471
OG0001786	Syaj.g_01690	Syap.g_00311, Syap.g_01210
OG0001787	Syaj.g_00143	Syap.g_01454
OG0001788	Syaj.g_00146	Syap.g_01449
OG0001789	Syaj.g_01510	Syap.g_01482, Syap.g_01481
OG0001790	Syaj.g_00292	Syap.g_00238
OG0001796	Syaj.g_00819	Syap.g_01850, Syap.g_01852
OG0001797	Syaj.g_00922	Syap.g_00947
OG0001798	Syaj.g_01301	Syap.g_01291
OG0001800	Syaj.g_01357	Syap.g_00771
OG0001801	Syaj.g_00471, Syaj.g_01364	Syap.g_02110
OG0001804	Syaj.g_02831	Syap.g_02045, Syap.g_02046
OG0001806	Syaj.g_02575	Syap.g_02337
OG0001808	Syaj.g_02463	Syap.g_01055
OG0001811	Syaj.g_02009	Syap.g_01180
OG0001812	Syaj.g_02102	Syap.g_01343
OG0001813	Syaj.g_02164	Syap.g_02086
OG0001814	Syaj.g_02247	Syap.g_01166, Syap.g_00125
OG0001815	Syaj.g_02257	Syap.g_01801
OG0001838	Syaj.g_02270	Syap.g_00064, Syap.g_00537
OG0001839	Syaj.g_02299	Syap.g_01794
OG0001840	Syaj.g_02317	Syap.g_00978
OG0001841	Syaj.g_02325	Syap.g_00987
OG0001842	Syaj.g_01627	Syap.g_00147, Syap.g_00146
OG0001843	Syaj.g_02426	Syap.g_01100
OG0001844	Syaj.g_02427	Syap.g_01099
OG0001845	Syaj.g_02428	Syap.g_01094
OG0001846	Syaj.g_01914	Syap.g_02228, Syap.g_02226
OG0001847	Syaj.g_01912	Syap.g_02230
OG0001848	Syaj.g_01908	Syap.g_02236
OG0001849	Syaj.g_01844	Syap.g_02364
OG0001850	Syaj.g_01834	Syap.g_02550
OG0001851	Syaj.g_01829	Syap.g_01700
OG0001852	Syaj.g_01828	Syap.g_01699
OG0001853	Syaj.g_01821	Syap.g_01691
OG0001854	Syaj.g_02874	Syap.g_01157
OG0001856	Syaj.g_01696	Syap.g_01216
OG0001857	Syaj.g_01693	Syap.g_01212
OG0001858	Syaj.g_01651	Syap.g_00025
OG0001859	Syaj.g_00050	Syap.g_02516
OG0001860	Syaj.g_00064	Syap.g_02262
OG0001861	Syaj.g_00079	Syap.g_02248
OG0001862	Syaj.g_00090	Syap.g_00276
OG0001863	Syaj.g_00095	Syap.g_00272
OG0001864	Syaj.g_00156	Syap.g_01974
OG0001865	Syaj.g_00233	Syap.g_00651
OG0001866	Syaj.g_00262	Syap.g_01522
OG0001867	Syaj.g_01332	Syap.g_01524
OG0001868	Syaj.g_01515	Syap.g_01495
OG0001869	Syaj.g_00297	Syap.g_00233
OG0001870	Syaj.g_00305	Syap.g_00224
OG0001871	Syaj.g_00310	Syap.g_00217
OG0001872	Syaj.g_00580	Syap.g_02442
OG0001873	Syaj.g_00641	Syap.g_01885
OG0001874	Syaj.g_00644	Syap.g_01882
OG0001877	Syaj.g_00482	Syap.g_00905
OG0001878	Syaj.g_00826	Syap.g_02695
OG0001879	Syaj.g_00835	Syap.g_02690
OG0001883	Syaj.g_00925	Syap.g_01741
OG0001884	Syaj.g_00933	Syap.g_01733
OG0001885	Syaj.g_00772	Syap.g_02792
OG0001886	Syaj.g_00768	Syap.g_02335
OG0001887	Syaj.g_00763	Syap.g_01245
OG0001888	Syaj.g_01052	Syap.g_00168
OG0001889	Syaj.g_01007	Syap.g_02724
OG0001890	Syaj.g_00368	Syap.g_00825
OG0001891	Syaj.g_00356	Syap.g_00832
OG0001893	Syaj.g_01300	Syap.g_01290
OG0001894	Syaj.g_01284	Syap.g_00893
OG0001895	Syaj.g_01361	Syap.g_02658
OG0001896	Syaj.g_01562	Syap.g_02053
OG0001897	Syaj.g_02815	Syap.g_00559
OG0001898	Syaj.g_02800	Syap.g_00577
OG0001899	Syaj.g_02726	Syap.g_00484
OG0001900	Syaj.g_02592	Syap.g_02355
OG0001901	Syaj.g_02591	Syap.g_02354
OG0001902	Syaj.g_02558	Syap.g_01354
OG0001903	Syaj.g_02549	Syap.g_01631
OG0001904	Syaj.g_02475	Syap.g_02063
OG0001905	Syaj.g_02461	Syap.g_01060
OG0001906	Syaj.g_01932	Syap.g_02213
OG0001908	Syaj.g_02004	Syap.g_01185
OG0001909	Syaj.g_02016	Syap.g_02279
OG0001910	Syaj.g_02069	Syap.g_01907
OG0001912	Syaj.g_02124	Syap.g_01042
OG0001913	Syaj.g_02126	Syap.g_01032
OG0001915	Syaj.g_02253	Syap.g_02313
OG0001924	Syaj.g_01318	Syap.g_00381
OG0001925	Syaj.g_01319	Syap.g_00382
OG0001926	Syaj.g_01320	Syap.g_00383
OG0001927	Syaj.g_01321	Syap.g_00384
OG0001929	Syaj.g_02332	Syap.g_00994
OG0001930	Syaj.g_01628	Syap.g_00148
OG0001931	Syaj.g_01629	Syap.g_00149
OG0001932	Syaj.g_02424	Syap.g_01102
OG0001935	Syaj.g_01826	Syap.g_01697
OG0001937	Syaj.g_01679	Syap.g_00037
OG0001938	Syaj.g_00066	Syap.g_00731, Syap.g_02259
OG0001943	Syaj.g_01162	Syap.g_00645
OG0001944	Syaj.g_01120	Syap.g_02662
OG0001946	Syaj.g_00481	Syap.g_01058
OG0001956	Syaj.g_02662	Syap.g_01978
OG0001970	Syaj.g_01934	Syap.g_02212
OG0001973	Syaj.g_02048	Syap.g_01332
OG0001979	Syaj.g_00486	Syap.g_00834, Syap.g_00662
OG0001991	Syaj.g_00762	Syap.g_00791
OG0001994	Syaj.g_01317	Syap.g_00380
OG0001998	Syaj.g_00798	Syap.g_00748
OG0001999	Syaj.g_01590	Syap.g_01375
OG0002002	Syaj.g_00581	Syap.g_02443
OG0002005	Syaj.g_00268, Syaj.g_00269	Syap.g_02284, Syap.g_02283
OG0002006	Syaj.g_00398	Syap.g_01384, Syap.g_01413
OG0002009	Syaj.g_01062	Syap.g_00155
OG0002010	Syaj.g_01416	Syap.g_00002
OG0002011	Syaj.g_01107	Syap.g_02399
OG0002015	Syaj.g_02486	Syap.g_02069
OG0002016	Syaj.g_02061	Syap.g_00102
OG0002017	Syaj.g_02176	Syap.g_02099
OG0002019	Syaj.g_01105	Syap.g_01103
OG0002020	Syaj.g_02220	Syap.g_02581
OG0002021	Syaj.g_02219	Syap.g_02584
OG0002022	Syaj.g_02217	Syap.g_02585
OG0002023	Syaj.g_02216	Syap.g_02588
OG0002039	Syaj.g_00325	Syap.g_00208
OG0002046	Syaj.g_01465	Syap.g_02164
OG0002048	Syaj.g_02759	Syap.g_00598
OG0002049	Syaj.g_02677	Syap.g_01926
OG0002053	Syaj.g_02150, Syaj.g_02149	Syap.g_00836
OG0002056	Syaj.g_02548	Syap.g_01633, Syap.g_01632
OG0002097	Syaj.g_02340	Syap.g_00711
OG0002107	Syaj.g_01180	Syap.g_00420
OG0002113	Syaj.g_02300	Syap.g_01795
OG0002116	Syaj.g_01684	Syap.g_00044
OG0002129	Syaj.g_01394	Syap.g_02529
OG0002130	Syaj.g_01509	Syap.g_01480
OG0002134	Syaj.g_02436	Syap.g_01088, Syap.g_01087
OG0002135	Syaj.g_01753	Syap.g_01395, Syap.g_01402
OG0002136	Syaj.g_01752	Syap.g_01396, Syap.g_01403
OG0002139	Syaj.g_00565, Syaj.g_00408	Syap.g_02429
OG0002142	Syaj.g_01365	Syap.g_02112, Syap.g_02111
OG0002143	Syaj.g_02834	Syap.g_02578
OG0002144	Syaj.g_02683	Syap.g_00772, Syap.g_00773
OG0002160	Syaj.g_00501	Syap.g_01501
OG0002167	Syaj.g_01089	Syap.g_01318
OG0002168	Syaj.g_00410	Syap.g_01411
OG0002171	Syaj.g_02491	Syap.g_02070
OG0002172	Syaj.g_02065	Syap.g_01910
OG0002173	Syaj.g_02054	Syap.g_01420
OG0002179	Syaj.g_02458	Syap.g_01062
OG0002180	Syaj.g_02557	Syap.g_01353
OG0002181	Syaj.g_02589	Syap.g_02350
OG0002182	Syaj.g_02608	Syap.g_00309
OG0002184	Syaj.g_01843	Syap.g_02363
OG0002185	Syaj.g_01835	Syap.g_02549
OG0002186	Syaj.g_01751	Syap.g_01404
OG0002187	Syaj.g_01750	Syap.g_01398
OG0002188	Syaj.g_01713	Syap.g_00616
OG0002189	Syaj.g_01712	Syap.g_00615
OG0002190	Syaj.g_01662	Syap.g_00028
OG0002191	Syaj.g_01560	Syap.g_02327, Syap.g_02329
OG0002192	Syaj.g_00329	Syap.g_00207
OG0002194	Syaj.g_00568	Syap.g_02432
OG0002196	Syaj.g_01040	Syap.g_00179
OG0002197	Syaj.g_00841	Syap.g_02684
OG0002198	Syaj.g_01263	Syap.g_00644, Syap.g_00405
OG0002199	Syaj.g_01268	Syap.g_00637
OG0002200	Syaj.g_01379	Syap.g_02466
OG0002201	Syaj.g_00258	Syap.g_01520
OG0002202	Syaj.g_00257	Syap.g_01519
OG0002203	Syaj.g_00256	Syap.g_01518
OG0002204	Syaj.g_00235	Syap.g_00440
OG0002205	Syaj.g_00217	Syap.g_01315
OG0002206	Syaj.g_00204	Syap.g_01301
OG0002207	Syaj.g_00194	Syap.g_00297
OG0002208	Syaj.g_00063	Syap.g_02263
OG0002209	Syaj.g_02813	Syap.g_00561
OG0002210	Syaj.g_02766	Syap.g_00588
OG0002211	Syaj.g_02730	Syap.g_00480
OG0002212	Syaj.g_02099	Syap.g_01338
OG0002214	Syaj.g_02240	Syap.g_02604
OG0002225	Syaj.g_01179	Syap.g_00419
OG0002227	Syaj.g_02135, Syaj.g_02136	Syap.g_01023, Syap.g_01022
OG0002235	Syaj.g_01045	Syap.g_00176
OG0002236	Syaj.g_02675	Syap.g_02346
OG0002238	Syaj.g_00690	Syap.g_02235, Syap.g_02000
OG0002241	Syaj.g_01466	Syap.g_02165
OG0002242	Syaj.g_02490	Syap.g_02068
OG0002247	Syaj.g_00210	Syap.g_01305
OG0002257	Syaj.g_01237	Syap.g_00660
OG0002260	Syaj.g_00564	Syap.g_02428
OG0002274	Syaj.g_02341	Syap.g_00710
OG0002296	Syaj.g_01411	Syap.g_02008
OG0002301	Syaj.g_01691	Syap.g_00675
OG0002306	Syaj.g_02209	Syap.g_02088
OG0002308	Syaj.g_01035	Syap.g_00624
OG0002309	Syaj.g_00380	Syap.g_01843
OG0002329	Syaj.g_02119, Syaj.g_00454	Syap.g_01423
OG0002347	Syaj.g_01755	Syap.g_01387
OG0002352	Syaj.g_00312	Syap.g_00801
OG0002353	Syaj.g_01010	Syap.g_02729
OG0002355	Syaj.g_01195	Syap.g_02330
OG0002357	Syaj.g_02179	Syap.g_01434, Syap.g_01433
OG0002358	Syaj.g_01557	Syap.g_02358
OG0002359	Syaj.g_01419	Syap.g_00006
OG0002369	Syaj.g_02343	Syap.g_00708, Syap.g_00707, Syap.g_00730
OG0002390	Syaj.g_02019	Syap.g_02274
OG0002391	Syaj.g_01920	Syap.g_02223
OG0002394	Syaj.g_01026, Syaj.g_02094	Syap.g_01329
OG0002396	Syaj.g_02703	Syap.g_00507
OG0002404	Syaj.g_02160	Syap.g_01585
OG0002409	Syaj.g_02170	Syap.g_02093
OG0002410	Syaj.g_01183	Syap.g_02593
OG0002411	Syaj.g_00390	Syap.g_02704
OG0002432	Syaj.g_02088	Syap.g_01335
OG0002443	Syaj.g_00894	Syap.g_01627
OG0002473	Syaj.g_02006	Syap.g_01119
OG0002475	Syaj.g_01418	Syap.g_00005
OG0002492	Syaj.g_02092	Syap.g_01333
OG0002519	Syaj.g_02454	Syap.g_00778
OG0002525	Syaj.g_01137	Syap.g_02158, Syap.g_01008
OG0002539	Syaj.g_02129	Syap.g_01029
OG0002543	Syaj.g_02127	Syap.g_01031
OG0002547	Syaj.g_01486	Syap.g_00837
OG0002570	Syaj.g_00682	Syap.g_02566
OG0002598	Syaj.g_01118	Syap.g_02388
OG0002611	Syaj.g_02456	Syap.g_01065
OG0002632	Syaj.g_02093	Syap.g_01334
OG0002635	Syaj.g_00294	Syap.g_00937
OG0002675	Syaj.g_02681	Syap.g_01751
OG0002683	Syaj.g_01455, Syaj.g_01477	Syap.g_02139, Syap.g_02140
OG0002734	Syaj.g_01571	Syap.g_00718
OG0002737	Syaj.g_01591	Syap.g_01374
OG0002743	Syaj.g_00924	Syap.g_00782
OG0002744	Syaj.g_01160	Syap.g_00841
OG0002761	Syaj.g_00562	Syap.g_00388
OG0002837	Syaj.g_00696	Syap.g_01172
OG0002842	Syaj.g_02090	Syap.g_01336
OG0002855	Syaj.g_00788	Syap.g_00780
OG0002879	Syaj.g_01202	Syap.g_02107
OG0002935	Syaj.g_02386, Syaj.g_02385	Syap.g_00811
OG0002939	Syaj.g_01098	Syap.g_00681, Syap.g_00436
OG0003141	Syaj.g_02204	Syap.g_01453, Syap.g_01452
OG0003257	Syaj.g_02346	Syap.g_00706, Syap.g_00728
OG0003301	Syaj.g_02633	Syap.g_00946, Syap.g_00945
OG0003303	Syaj.g_01134	Syap.g_01950
OG0003304	Syaj.g_01200	Syap.g_00342, Syap.g_00343
OG0003902	Syaj.g_00579	Syap.g_01422
OG0003909	Syaj.g_01523, Syaj.g_01799	Syap.g_02452
