Orthogroup	Syaj	Pras
OG0001123	Syaj.g_00810	Pras.g_01910
OG0001124	Syaj.g_00808	Pras.g_01912
OG0001125	Syaj.g_00806	Pras.g_01913
OG0001126	Syaj.g_00413	Pras.g_01923
OG0001127	Syaj.g_00414	Pras.g_01924
OG0001128	Syaj.g_00417	Pras.g_01926
OG0001129	Syaj.g_00419	Pras.g_01927
OG0001130	Syaj.g_00420	Pras.g_01928
OG0001131	Syaj.g_01070	Pras.g_01964
OG0001132	Syaj.g_01166	Pras.g_01973
OG0001133	Syaj.g_01302	Pras.g_00009
OG0001134	Syaj.g_00645	Pras.g_00023
OG0001136	Syaj.g_00300	Pras.g_00053
OG0001137	Syaj.g_00318	Pras.g_00064
OG0001138	Syaj.g_00620	Pras.g_00082
OG0001139	Syaj.g_00618	Pras.g_00083
OG0001140	Syaj.g_00617	Pras.g_00084
OG0001141	Syaj.g_00616	Pras.g_00085
OG0001142	Syaj.g_00615	Pras.g_00086
OG0001143	Syaj.g_00602	Pras.g_00093
OG0001144	Syaj.g_00588	Pras.g_00099
OG0001145	Syaj.g_00276	Pras.g_00200
OG0001146	Syaj.g_01518	Pras.g_00213
OG0001147	Syaj.g_01438	Pras.g_00236
OG0001148	Syaj.g_00057	Pras.g_00252
OG0001149	Syaj.g_00056	Pras.g_00253
OG0001150	Syaj.g_00055	Pras.g_00254
OG0001151	Syaj.g_00043	Pras.g_00265
OG0001152	Syaj.g_00040	Pras.g_00266
OG0001153	Syaj.g_01425	Pras.g_00382
OG0001154	Syaj.g_01426	Pras.g_00384
OG0001155	Syaj.g_01637	Pras.g_00396, Pras.g_00397
OG0001156	Syaj.g_01640	Pras.g_00400
OG0001157	Syaj.g_01641	Pras.g_00401
OG0001158	Syaj.g_01643	Pras.g_00402
OG0001160	Syaj.g_01697	Pras.g_00428
OG0001161	Syaj.g_02148	Pras.g_00441
OG0001162	Syaj.g_00979	Pras.g_00452
OG0001163	Syaj.g_01705	Pras.g_00542
OG0001164	Syaj.g_01711	Pras.g_00546
OG0001165	Syaj.g_01716	Pras.g_00549
OG0001166	Syaj.g_01746	Pras.g_00569
OG0001167	Syaj.g_01592	Pras.g_00586
OG0001168	Syaj.g_01594	Pras.g_00588
OG0001169	Syaj.g_01596	Pras.g_00590
OG0001170	Syaj.g_01597	Pras.g_00592
OG0001171	Syaj.g_01607	Pras.g_00602
OG0001172	Syaj.g_02641	Pras.g_00616
OG0001173	Syaj.g_02642	Pras.g_00617
OG0001174	Syaj.g_02650	Pras.g_00625
OG0001175	Syaj.g_02651	Pras.g_00626
OG0001176	Syaj.g_02688	Pras.g_00633
OG0001177	Syaj.g_02685	Pras.g_00636
OG0001178	Syaj.g_01726	Pras.g_00641
OG0001179	Syaj.g_02719	Pras.g_00671
OG0001180	Syaj.g_02744	Pras.g_00693
OG0001181	Syaj.g_02748	Pras.g_00697
OG0001182	Syaj.g_02757	Pras.g_00704
OG0001183	Syaj.g_02762	Pras.g_00708
OG0001184	Syaj.g_02449	Pras.g_00724
OG0001185	Syaj.g_02423	Pras.g_00738
OG0001186	Syaj.g_02339	Pras.g_00762
OG0001187	Syaj.g_02369	Pras.g_00766
OG0001188	Syaj.g_02336	Pras.g_00769
OG0001189	Syaj.g_02318	Pras.g_00786
OG0001190	Syaj.g_02111	Pras.g_00790
OG0001191	Syaj.g_02128	Pras.g_00800
OG0001192	Syaj.g_02138	Pras.g_00804
OG0001193	Syaj.g_02178	Pras.g_00815
OG0001194	Syaj.g_02180	Pras.g_00816
OG0001195	Syaj.g_02181	Pras.g_00817
OG0001196	Syaj.g_02244	Pras.g_00830
OG0001197	Syaj.g_02246	Pras.g_00831
OG0001198	Syaj.g_02259	Pras.g_00839
OG0001199	Syaj.g_01825	Pras.g_00925
OG0001200	Syaj.g_01827	Pras.g_00927
OG0001201	Syaj.g_01888	Pras.g_00959
OG0001202	Syaj.g_02032	Pras.g_01050
OG0001203	Syaj.g_02877	Pras.g_01090
OG0001204	Syaj.g_02621	Pras.g_01095
OG0001205	Syaj.g_01545	Pras.g_01323
OG0001206	Syaj.g_01484	Pras.g_01340
OG0001207	Syaj.g_00061	Pras.g_01355
OG0001208	Syaj.g_00074	Pras.g_01360
OG0001209	Syaj.g_00147	Pras.g_01412
OG0001210	Syaj.g_00158	Pras.g_01417
OG0001211	Syaj.g_00184	Pras.g_01427
OG0001212	Syaj.g_00246	Pras.g_01472
OG0001214	Syaj.g_01281	Pras.g_01513
OG0001215	Syaj.g_00492	Pras.g_01566
OG0001216	Syaj.g_00958	Pras.g_01608
OG0001218	Syaj.g_01434	Pras.g_01657
OG0001219	Syaj.g_00782	Pras.g_01690
OG0001220	Syaj.g_00345	Pras.g_01752
OG0001221	Syaj.g_01067	Pras.g_01812
OG0001222	Syaj.g_00911	Pras.g_01851
OG0001223	Syaj.g_00844	Pras.g_01877
OG0001224	Syaj.g_00423	Pras.g_01930
OG0001225	Syaj.g_00425	Pras.g_01932
OG0001227	Syaj.g_02152	Pras.g_01976
OG0001228	Syaj.g_01565	Pras.g_00102
OG0001229	Syaj.g_00451	Pras.g_00248
OG0001231	Syaj.g_02279	Pras.g_00450
OG0001232	Syaj.g_01757	Pras.g_00573
OG0001233	Syaj.g_01598	Pras.g_00593
OG0001234	Syaj.g_02655	Pras.g_00628
OG0001235	Syaj.g_02679	Pras.g_00638
OG0001236	Syaj.g_02453	Pras.g_00721
OG0001237	Syaj.g_02447	Pras.g_00725
OG0001240	Syaj.g_01871	Pras.g_00944
OG0001242	Syaj.g_01913	Pras.g_00970
OG0001243	Syaj.g_01926	Pras.g_00976
OG0001244	Syaj.g_01960	Pras.g_00992
OG0001246	Syaj.g_00100	Pras.g_01382
OG0001247	Syaj.g_00973	Pras.g_01559
OG0001248	Syaj.g_00978	Pras.g_01561
OG0001250	Syaj.g_00375	Pras.g_01741
OG0001251	Syaj.g_02187	Pras.g_01789
OG0001252	Syaj.g_00416	Pras.g_01925
OG0001253	Syaj.g_01165	Pras.g_01977
OG0001254	Syaj.g_00646	Pras.g_00025
OG0001256	Syaj.g_01704	Pras.g_00443
OG0001257	Syaj.g_01342	Pras.g_00449
OG0001258	Syaj.g_01714	Pras.g_00547
OG0001260	Syaj.g_01617	Pras.g_00608
OG0001261	Syaj.g_02728	Pras.g_00679
OG0001262	Syaj.g_02320	Pras.g_00784
OG0001263	Syaj.g_01929	Pras.g_00979
OG0001265	Syaj.g_01911	Pras.g_00969
OG0001266	Syaj.g_02036	Pras.g_01054
OG0001267	Syaj.g_02565	Pras.g_01132
OG0001268	Syaj.g_02811	Pras.g_01192
OG0001270	Syaj.g_01558	Pras.g_01312
OG0001271	Syaj.g_01447	Pras.g_01350
OG0001272	Syaj.g_00078	Pras.g_01364
OG0001273	Syaj.g_01288	Pras.g_01507
OG0001274	Syaj.g_02077	Pras.g_01579
OG0001275	Syaj.g_00827	Pras.g_01888
OG0001276	Syaj.g_00811	Pras.g_01909
OG0001277	Syaj.g_02227	Pras.g_01966
OG0001278	Syaj.g_00575	Pras.g_00107
OG0001279	Syaj.g_01356	Pras.g_00152
OG0001280	Syaj.g_01508	Pras.g_00208
OG0001282	Syaj.g_00058	Pras.g_00251
OG0001283	Syaj.g_02238	Pras.g_00270
OG0001284	Syaj.g_01688	Pras.g_00423
OG0001285	Syaj.g_01170	Pras.g_00576
OG0001286	Syaj.g_02742	Pras.g_00691
OG0001287	Syaj.g_02415	Pras.g_00745
OG0001288	Syaj.g_02394	Pras.g_00754
OG0001289	Syaj.g_01845	Pras.g_00938
OG0001290	Syaj.g_01880	Pras.g_00951
OG0001291	Syaj.g_01939	Pras.g_00986
OG0001292	Syaj.g_02616	Pras.g_01100
OG0001293	Syaj.g_02594	Pras.g_01113
OG0001294	Syaj.g_00722	Pras.g_01231
OG0001295	Syaj.g_00161	Pras.g_01345
OG0001296	Syaj.g_00106	Pras.g_01387
OG0001297	Syaj.g_00110	Pras.g_01392
OG0001298	Syaj.g_00221	Pras.g_01453
OG0001299	Syaj.g_00716	Pras.g_01542
OG0001300	Syaj.g_00479	Pras.g_01569
OG0001301	Syaj.g_00440	Pras.g_01572
OG0001302	Syaj.g_01251	Pras.g_01688
OG0001303	Syaj.g_00784	Pras.g_01892
OG0001304	Syaj.g_00795	Pras.g_01919
OG0001305	Syaj.g_00433	Pras.g_01938
OG0001306	Syaj.g_00285	Pras.g_00042
OG0001307	Syaj.g_02672	Pras.g_00233
OG0001309	Syaj.g_00116	Pras.g_00447
OG0001310	Syaj.g_01735	Pras.g_00562
OG0001311	Syaj.g_00809	Pras.g_01911
OG0001314	Syaj.g_00524, Syaj.g_01091	Pras.g_01639
OG0001315	Syaj.g_02760	Pras.g_00913
OG0001316	Syaj.g_01946	Pras.g_00991
OG0001317	Syaj.g_02857	Pras.g_01086
OG0001319	Syaj.g_02576	Pras.g_01124
OG0001321	Syaj.g_01528	Pras.g_01329
OG0001322	Syaj.g_01527	Pras.g_01330
OG0001323	Syaj.g_00119	Pras.g_01397
OG0001324	Syaj.g_00478	Pras.g_01570
OG0001325	Syaj.g_00953	Pras.g_01611
OG0001326	Syaj.g_02196	Pras.g_01777
OG0001327	Syaj.g_00729	Pras.g_01950
OG0001328	Syaj.g_00764	Pras.g_01975
OG0001329	Syaj.g_00028	Pras.g_00017
OG0001330	Syaj.g_01501	Pras.g_00177
OG0001332	Syaj.g_01631	Pras.g_00394
OG0001333	Syaj.g_01593	Pras.g_00587
OG0001334	Syaj.g_02770	Pras.g_00711
OG0001335	Syaj.g_02771	Pras.g_00712
OG0001336	Syaj.g_02239	Pras.g_00827
OG0001339	Syaj.g_01883	Pras.g_00954
OG0001340	Syaj.g_02787	Pras.g_01180
OG0001341	Syaj.g_00449	Pras.g_01647
OG0001343	Syaj.g_02184	Pras.g_01786
OG0001344	Syaj.g_00307	Pras.g_00060
OG0001345	Syaj.g_00337	Pras.g_00075
OG0001346	Syaj.g_01512	Pras.g_00210
OG0001349	Syaj.g_01763	Pras.g_00292
OG0001352	Syaj.g_00136	Pras.g_01556
OG0001355	Syaj.g_01244	Pras.g_00144
OG0001358	Syaj.g_01309	Pras.g_01496
OG0001359	Syaj.g_02183	Pras.g_01787
OG0001360	Syaj.g_00340	Pras.g_01978
OG0001361	Syaj.g_00334	Pras.g_00072
OG0001362	Syaj.g_01396	Pras.g_00364
OG0001363	Syaj.g_01398	Pras.g_00366
OG0001364	Syaj.g_02473	Pras.g_00714
OG0001369	Syaj.g_01870	Pras.g_00943
OG0001370	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252	Pras.g_01337
OG0001373	Syaj.g_02195	Pras.g_01776
OG0001374	Syaj.g_02203	Pras.g_01784
OG0001375	Syaj.g_02185	Pras.g_01785
OG0001376	Syaj.g_02140	Pras.g_01944
OG0001377	Syaj.g_02139	Pras.g_01945
OG0001378	Syaj.g_01559	Pras.g_01987
OG0001381	Syaj.g_00405, Syaj.g_02663	Pras.g_00244
OG0001382	Syaj.g_00685	Pras.g_00462
OG0001385	Syaj.g_02192	Pras.g_01773
OG0001386	Syaj.g_02193	Pras.g_01774
OG0001387	Syaj.g_02194	Pras.g_01775
OG0001388	Syaj.g_02197	Pras.g_01778
OG0001389	Syaj.g_02198	Pras.g_01779
OG0001390	Syaj.g_02199	Pras.g_01780
OG0001391	Syaj.g_02200	Pras.g_01781
OG0001392	Syaj.g_02201	Pras.g_01782
OG0001393	Syaj.g_02202	Pras.g_01783
OG0001394	Syaj.g_01059	Pras.g_01816
OG0001395	Syaj.g_00935	Pras.g_01921
OG0001397	Syaj.g_01397	Pras.g_00365
OG0001403	Syaj.g_02297	Pras.g_00872
OG0001404	Syaj.g_01817	Pras.g_00920
OG0001405	Syaj.g_02773	Pras.g_01178
OG0001406	Syaj.g_02141	Pras.g_01943
OG0001407	Syaj.g_00137	Pras.g_01956
OG0001408	Syaj.g_00561	Pras.g_01961
OG0001410	Syaj.g_02673	Pras.g_00234
OG0001413	Syaj.g_01241	Pras.g_00438
OG0001414	Syaj.g_02664	Pras.g_01081
OG0001416	Syaj.g_01516	Pras.g_01336
OG0001417	Syaj.g_00858	Pras.g_01347
OG0001419	Syaj.g_00138	Pras.g_01957
OG0001420	Syaj.g_00131	Pras.g_01996
OG0001421	Syaj.g_01235, Syaj.g_01167	Pras.g_00444
OG0001428	Syaj.g_01993	Pras.g_01023
OG0001430	Syaj.g_02104	Pras.g_00172
OG0001432	Syaj.g_00509	Pras.g_00436
OG0001435	Syaj.g_00736	Pras.g_01797
OG0001439	Syaj.g_02520	Pras.g_01159
OG0001446	Syaj.g_00527	Pras.g_00930
OG0001447	Syaj.g_01927	Pras.g_00977
OG0001448	Syaj.g_01813	Pras.g_01220
OG0001449	Syaj.g_02625	Pras.g_01254, Pras.g_01253
OG0001453	Syaj.g_00838	Pras.g_01882
OG0001454	Syaj.g_01231	Pras.g_01971
OG0001456	Syaj.g_02205	Pras.g_00033
OG0001457	Syaj.g_02206	Pras.g_00034
OG0001458	Syaj.g_02207	Pras.g_00035
OG0001462	Syaj.g_02304	Pras.g_00876
OG0001463	Syaj.g_00403	Pras.g_01138
OG0001464	Syaj.g_02788	Pras.g_01181
OG0001465	Syaj.g_00968	Pras.g_01578
OG0001471	Syaj.g_02526	Pras.g_00439
OG0001473	Syaj.g_01255	Pras.g_00763
OG0001474	Syaj.g_02812	Pras.g_01193
OG0001475	Syaj.g_01569	Pras.g_00306
OG0001479	Syaj.g_02809	Pras.g_01190
OG0001480	Syaj.g_00343	Pras.g_01222
OG0001482	Syaj.g_00848	Pras.g_01334
OG0001492	Syaj.g_00578	Pras.g_00104
OG0001493	Syaj.g_00569	Pras.g_00112
OG0001499	Syaj.g_01211	Pras.g_00912
OG0001502	Syaj.g_00351	Pras.g_01671
OG0001505	Syaj.g_02359	Pras.g_00307
OG0001520	Syaj.g_00206	Pras.g_01246
OG0001522	Syaj.g_00385	Pras.g_01733
OG0001523	Syaj.g_00673	Pras.g_00027
OG0001524	Syaj.g_00672	Pras.g_00028
OG0001525	Syaj.g_02159	Pras.g_00455
OG0001547	Syaj.g_01106	Pras.g_01673
OG0001548	Syaj.g_01222	Pras.g_01677
OG0001551	Syaj.g_00395	Pras.g_00032
OG0001554	Syaj.g_02109	Pras.g_00445
OG0001557	Syaj.g_01058	Pras.g_01817
OG0001564	Syaj.g_00657	Pras.g_00320, Pras.g_00300
OG0001567	Syaj.g_01108	Pras.g_01672
OG0001568	Syaj.g_01104	Pras.g_01674
OG0001572	Syaj.g_00522	Pras.g_00143
OG0001582	Syaj.g_01215	Pras.g_01346
OG0001585	Syaj.g_01778	Pras.g_00155
OG0001602	Syaj.g_00969	Pras.g_01577
OG0001625	Syaj.g_02600	Pras.g_01110
OG0001627	Syaj.g_01633	Pras.g_01654
OG0001633	Syaj.g_01347	Pras.g_00247
OG0001647	Syaj.g_02574	Pras.g_01125
OG0001713	Syaj.g_00314	Pras.g_00908
OG0001755	Syaj.g_00115	Pras.g_00305
OG0001782	Syaj.g_02355	Pras.g_00323
OG0001924	Syaj.g_01318	Pras.g_00517
OG0001925	Syaj.g_01319	Pras.g_00518
OG0001926	Syaj.g_01320	Pras.g_00519
OG0001927	Syaj.g_01321	Pras.g_00520
OG0001993	Syaj.g_01316	Pras.g_00515
OG0001994	Syaj.g_01317	Pras.g_00516
OG0002015	Syaj.g_02486	Pras.g_00315
OG0002063	Syaj.g_00557	Pras.g_00499
OG0002112	Syaj.g_02537	Pras.g_01258
OG0002157	Syaj.g_02536	Pras.g_01259
OG0002158	Syaj.g_02538	Pras.g_01257
OG0002618	Syaj.g_00171	Pras.g_00501
OG0002898	Syaj.g_01094	Pras.g_00191
