Orthogroup	Syaj	Syat
OG0001150	Syaj.g_00055	Syat.g_01299
OG0001151	Syaj.g_00043	Syat.g_01420
OG0001152	Syaj.g_00040	Syat.g_01421
OG0001153	Syaj.g_01425	Syat.g_01346
OG0001154	Syaj.g_01426	Syat.g_01347
OG0001155	Syaj.g_01637	Syat.g_02774
OG0001156	Syaj.g_01640	Syat.g_02978
OG0001157	Syaj.g_01641	Syat.g_02977
OG0001158	Syaj.g_01643	Syat.g_02976
OG0001159	Syaj.g_01644	Syat.g_02975
OG0001160	Syaj.g_01697	Syat.g_03104
OG0001161	Syaj.g_02148	Syat.g_02384
OG0001162	Syaj.g_00979	Syat.g_01528
OG0001163	Syaj.g_01705	Syat.g_03112
OG0001164	Syaj.g_01711	Syat.g_03116
OG0001165	Syaj.g_01716	Syat.g_03121
OG0001166	Syaj.g_01746	Syat.g_03050
OG0001167	Syaj.g_01592	Syat.g_03019
OG0001168	Syaj.g_01594	Syat.g_03017
OG0001169	Syaj.g_01596	Syat.g_03015
OG0001170	Syaj.g_01597	Syat.g_03013
OG0001171	Syaj.g_01607	Syat.g_03001
OG0001172	Syaj.g_02641	Syat.g_01858
OG0001173	Syaj.g_02642	Syat.g_01857
OG0001174	Syaj.g_02650	Syat.g_01849
OG0001175	Syaj.g_02651	Syat.g_01848
OG0001176	Syaj.g_02688	Syat.g_01831
OG0001178	Syaj.g_01726	Syat.g_03137
OG0001180	Syaj.g_02744	Syat.g_01654
OG0001181	Syaj.g_02748	Syat.g_01650
OG0001182	Syaj.g_02757	Syat.g_01642
OG0001183	Syaj.g_02762	Syat.g_01632
OG0001184	Syaj.g_02449	Syat.g_02160
OG0001185	Syaj.g_02423	Syat.g_02200
OG0001186	Syaj.g_02339	Syat.g_02235
OG0001187	Syaj.g_02369	Syat.g_02256
OG0001188	Syaj.g_02336	Syat.g_02261
OG0001189	Syaj.g_02318	Syat.g_02287
OG0001190	Syaj.g_02111	Syat.g_02692
OG0001191	Syaj.g_02128	Syat.g_02675
OG0001192	Syaj.g_02138	Syat.g_02663
OG0001193	Syaj.g_02178	Syat.g_02513
OG0001194	Syaj.g_02180	Syat.g_02515
OG0001195	Syaj.g_02181	Syat.g_02516
OG0001196	Syaj.g_02244	Syat.g_02398
OG0001197	Syaj.g_02246	Syat.g_02396
OG0001199	Syaj.g_01825	Syat.g_01475
OG0001200	Syaj.g_01827	Syat.g_01477
OG0001201	Syaj.g_01888	Syat.g_01572
OG0001202	Syaj.g_02032	Syat.g_02812
OG0001203	Syaj.g_02877	Syat.g_01447
OG0001204	Syaj.g_02621	Syat.g_01867
OG0001205	Syaj.g_01545	Syat.g_01287
OG0001206	Syaj.g_01484	Syat.g_03268
OG0001207	Syaj.g_00061	Syat.g_03162
OG0001208	Syaj.g_00074	Syat.g_03172
OG0001209	Syaj.g_00147	Syat.g_03273
OG0001210	Syaj.g_00158	Syat.g_00103
OG0001211	Syaj.g_00184	Syat.g_00078
OG0001214	Syaj.g_01281	Syat.g_00128
OG0001216	Syaj.g_00958	Syat.g_00660
OG0001218	Syaj.g_01434	Syat.g_01356
OG0001219	Syaj.g_00782	Syat.g_00629
OG0001220	Syaj.g_00345	Syat.g_01534
OG0001222	Syaj.g_00911	Syat.g_00597
OG0001223	Syaj.g_00844	Syat.g_00544
OG0001224	Syaj.g_00423	Syat.g_00804
OG0001225	Syaj.g_00425	Syat.g_00806
OG0001228	Syaj.g_01565	Syat.g_00938
OG0001229	Syaj.g_00451	Syat.g_00981
OG0001231	Syaj.g_02279	Syat.g_02327
OG0001232	Syaj.g_01757	Syat.g_03041
OG0001233	Syaj.g_01598	Syat.g_03012
OG0001234	Syaj.g_02655	Syat.g_02092
OG0001235	Syaj.g_02679	Syat.g_01838
OG0001236	Syaj.g_02453	Syat.g_02156
OG0001237	Syaj.g_02447	Syat.g_02161
OG0001239	Syaj.g_01822	Syat.g_01472
OG0001240	Syaj.g_01871	Syat.g_01554
OG0001242	Syaj.g_01913	Syat.g_02936
OG0001243	Syaj.g_01926	Syat.g_02928
OG0001244	Syaj.g_01960	Syat.g_02901
OG0001246	Syaj.g_00100	Syat.g_03209
OG0001247	Syaj.g_00973	Syat.g_01019
OG0001248	Syaj.g_00978	Syat.g_03159
OG0001250	Syaj.g_00375	Syat.g_00739
OG0001251	Syaj.g_02187	Syat.g_00963, Syat.g_00621
OG0001252	Syaj.g_00416	Syat.g_00787
OG0001256	Syaj.g_01704	Syat.g_03111
OG0001257	Syaj.g_01342	Syat.g_01716
OG0001258	Syaj.g_01714	Syat.g_03119
OG0001261	Syaj.g_02728	Syat.g_01791
OG0001262	Syaj.g_02320	Syat.g_02285
OG0001263	Syaj.g_01929	Syat.g_02926
OG0001265	Syaj.g_01911	Syat.g_02938
OG0001266	Syaj.g_02036	Syat.g_02808
OG0001267	Syaj.g_02565	Syat.g_02060
OG0001268	Syaj.g_02811	Syat.g_01608
OG0001270	Syaj.g_01558	Syat.g_02968
OG0001271	Syaj.g_01447	Syat.g_01374
OG0001272	Syaj.g_00078	Syat.g_03176
OG0001274	Syaj.g_02077	Syat.g_02727
OG0001275	Syaj.g_00827	Syat.g_00529
OG0001276	Syaj.g_00811	Syat.g_00705
OG0001277	Syaj.g_02227	Syat.g_03312
OG0001278	Syaj.g_00575	Syat.g_00895
OG0001279	Syaj.g_01356	Syat.g_01252
OG0001281	Syaj.g_01519	Syat.g_01159
OG0001282	Syaj.g_00058	Syat.g_02780
OG0001283	Syaj.g_02238	Syat.g_02403
OG0001286	Syaj.g_02742	Syat.g_01656
OG0001287	Syaj.g_02415	Syat.g_02208
OG0001288	Syaj.g_02394	Syat.g_02225
OG0001289	Syaj.g_01845	Syat.g_01527
OG0001290	Syaj.g_01880	Syat.g_01563
OG0001291	Syaj.g_01939	Syat.g_02916
OG0001292	Syaj.g_02616	Syat.g_01873
OG0001293	Syaj.g_02594	Syat.g_01995
OG0001294	Syaj.g_00722	Syat.g_00409
OG0001295	Syaj.g_00161	Syat.g_00945
OG0001296	Syaj.g_00106	Syat.g_03217
OG0001297	Syaj.g_00110	Syat.g_03221
OG0001298	Syaj.g_00221	Syat.g_00043
OG0001299	Syaj.g_00716	Syat.g_00401
OG0001300	Syaj.g_00479	Syat.g_01025
OG0001303	Syaj.g_00784	Syat.g_00628
OG0001304	Syaj.g_00795	Syat.g_00690
OG0001305	Syaj.g_00433	Syat.g_00813
OG0001306	Syaj.g_00285	Syat.g_03234
OG0001307	Syaj.g_02672	Syat.g_02082
OG0001309	Syaj.g_00116	Syat.g_01113
OG0001310	Syaj.g_01735	Syat.g_03066
OG0001311	Syaj.g_00809	Syat.g_00703
OG0001312	Syaj.g_00931	Syat.g_00615
OG0001314	Syaj.g_00524, Syaj.g_01091, Syaj.g_01258	Syat.g_00839, Syat.g_00137
OG0001315	Syaj.g_02760	Syat.g_01634
OG0001317	Syaj.g_02857	Syat.g_01451
OG0001319	Syaj.g_02576	Syat.g_02048
OG0001323	Syaj.g_00119	Syat.g_01111
OG0001325	Syaj.g_00953	Syat.g_00664
OG0001326	Syaj.g_02196	Syat.g_02525
OG0001327	Syaj.g_00729	Syat.g_00414
OG0001329	Syaj.g_00028	Syat.g_00097
OG0001333	Syaj.g_01593	Syat.g_03018
OG0001336	Syaj.g_02239	Syat.g_02402
OG0001337	Syaj.g_02795, Syaj.g_02786	Syat.g_01621
OG0001345	Syaj.g_00337	Syat.g_00290
OG0001347	Syaj.g_02497	Syat.g_02666
OG0001348	Syaj.g_00393	Syat.g_03316
OG0001349	Syaj.g_01763	Syat.g_01220
OG0001351	Syaj.g_00272	Syat.g_01318
OG0001353	Syaj.g_00386	Syat.g_00717
OG0001354	Syaj.g_00857	Syat.g_00558
OG0001355	Syaj.g_01244	Syat.g_02589
OG0001358	Syaj.g_01309	Syat.g_03319
OG0001360	Syaj.g_00340	Syat.g_00256
OG0001361	Syaj.g_00334	Syat.g_00293
OG0001364	Syaj.g_02473	Syat.g_02143
OG0001366	Syaj.g_01749	Syat.g_03047
OG0001373	Syaj.g_02195	Syat.g_02524
OG0001374	Syaj.g_02203	Syat.g_02541
OG0001376	Syaj.g_02140	Syat.g_00841
OG0001377	Syaj.g_02139	Syat.g_00842
OG0001378	Syaj.g_01559	Syat.g_02967
OG0001379	Syaj.g_01503	Syat.g_01147
OG0001382	Syaj.g_00685	Syat.g_00101
OG0001383	Syaj.g_02884, Syaj.g_02883, Syaj.g_02882	Syat.g_01441
OG0001385	Syaj.g_02192	Syat.g_02521
OG0001386	Syaj.g_02193	Syat.g_02522
OG0001387	Syaj.g_02194	Syat.g_02523
OG0001388	Syaj.g_02197	Syat.g_02526
OG0001389	Syaj.g_02198	Syat.g_02531
OG0001390	Syaj.g_02199	Syat.g_02532
OG0001391	Syaj.g_02200	Syat.g_02533
OG0001392	Syaj.g_02201	Syat.g_02539
OG0001393	Syaj.g_02202	Syat.g_02540
OG0001394	Syaj.g_01059	Syat.g_00450
OG0001396	Syaj.g_02372	Syat.g_01137
OG0001401	Syaj.g_00381	Syat.g_00721
OG0001402	Syaj.g_01304	Syat.g_03314
OG0001403	Syaj.g_02297	Syat.g_02307
OG0001406	Syaj.g_02141	Syat.g_00840
OG0001408	Syaj.g_00561	Syat.g_00211
OG0001412	Syaj.g_02496	Syat.g_02667
OG0001413	Syaj.g_01241	Syat.g_00853
OG0001416	Syaj.g_01516	Syat.g_02491
OG0001417	Syaj.g_00858	Syat.g_01705
OG0001420	Syaj.g_00131	Syat.g_01099
OG0001421	Syaj.g_01235, Syaj.g_01167	Syat.g_03056
OG0001430	Syaj.g_02104	Syat.g_03343
OG0001432	Syaj.g_00509	Syat.g_00846
OG0001434	Syaj.g_01054	Syat.g_00455
OG0001435	Syaj.g_00736	Syat.g_00422
OG0001438	Syaj.g_02550	Syat.g_02076
OG0001439	Syaj.g_02520	Syat.g_02105
OG0001443	Syaj.g_02145	Syat.g_02649
OG0001444	Syaj.g_02403	Syat.g_01547
OG0001449	Syaj.g_02625	Syat.g_00800
OG0001452	Syaj.g_02607	Syat.g_01881
OG0001453	Syaj.g_00838	Syat.g_00538
OG0001454	Syaj.g_01231	Syat.g_00189
OG0001456	Syaj.g_02205	Syat.g_02545
OG0001457	Syaj.g_02206	Syat.g_02546
OG0001458	Syaj.g_02207	Syat.g_02547
OG0001459	Syaj.g_00653	Syat.g_03357, Syat.g_03358
OG0001462	Syaj.g_02304	Syat.g_02301
OG0001470	Syaj.g_01567	Syat.g_02257
OG0001470	Syaj.g_02342	Syat.g_02252
OG0001473	Syaj.g_01255	Syat.g_00190
OG0001474	Syaj.g_02812	Syat.g_01607
OG0001475	Syaj.g_01569	Syat.g_01116
OG0001477	Syaj.g_00444	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Syaj.g_01470	Syat.g_01385
OG0001478	Syaj.g_01463, Syaj.g_01462	Syat.g_01294
OG0001479	Syaj.g_02809	Syat.g_01610
OG0001480	Syaj.g_00343	Syat.g_00100
OG0001482	Syaj.g_00848	Syat.g_00549
OG0001487	Syaj.g_01433	Syat.g_01355
OG0001488	Syaj.g_00324	Syat.g_00301
OG0001489	Syaj.g_02753	Syat.g_01645
OG0001492	Syaj.g_00578	Syat.g_00898
OG0001493	Syaj.g_00569	Syat.g_00890
OG0001496	Syaj.g_00446	Syat.g_00316
OG0001497	Syaj.g_00445	Syat.g_00317
OG0001498	Syaj.g_02830	Syat.g_02954
OG0001502	Syaj.g_00351	Syat.g_00757
OG0001504	Syaj.g_00652	Syat.g_03356
OG0001505	Syaj.g_02359	Syat.g_01215
OG0001508	Syaj.g_01566	Syat.g_02258
OG0001509	Syaj.g_02499	Syat.g_01296
OG0001510	Syaj.g_02410	Syat.g_02214
OG0001511	Syaj.g_01896	Syat.g_01580
OG0001512	Syaj.g_02878	Syat.g_01445
OG0001513	Syaj.g_02690, Syaj.g_02448	Syat.g_01083
OG0001514	Syaj.g_00447	Syat.g_00315
OG0001515	Syaj.g_00483	Syat.g_00927
OG0001516	Syaj.g_00713	Syat.g_00398
OG0001517	Syaj.g_02806	Syat.g_01613
OG0001518	Syaj.g_02132	Syat.g_02671
OG0001519	Syaj.g_02147	Syat.g_02646
OG0001520	Syaj.g_00206	Syat.g_00852
OG0001522	Syaj.g_00385	Syat.g_00642
OG0001523	Syaj.g_00673	Syat.g_01089
OG0001524	Syaj.g_00672	Syat.g_01088
OG0001527	Syaj.g_00198	Syat.g_00064
OG0001528	Syaj.g_01568	Syat.g_01115
OG0001529	Syaj.g_02311	Syat.g_02294
OG0001530	Syaj.g_01894	Syat.g_01578
OG0001531	Syaj.g_02879	Syat.g_01444
OG0001532	Syaj.g_00619	Syat.g_00213
OG0001533	Syaj.g_01487	Syat.g_02786
OG0001534	Syaj.g_00794	Syat.g_00689
OG0001535	Syaj.g_00813	Syat.g_00707
OG0001536	Syaj.g_00903	Syat.g_00589
OG0001537	Syaj.g_01066	Syat.g_00441
OG0001538	Syaj.g_01018	Syat.g_00484
OG0001539	Syaj.g_00731	Syat.g_00417
OG0001540	Syaj.g_01931	Syat.g_02924
OG0001541	Syaj.g_02002	Syat.g_02847
OG0001542	Syaj.g_02011	Syat.g_02837
OG0001543	Syaj.g_02057	Syat.g_03229
OG0001544	Syaj.g_02146	Syat.g_02647
OG0001545	Syaj.g_02226	Syat.g_02444, Syat.g_02433
OG0001547	Syaj.g_01106	Syat.g_00645
OG0001554	Syaj.g_02109	Syat.g_01005
OG0001556	Syaj.g_00636	Syat.g_03334, Syat.g_03147
OG0001557	Syaj.g_01058	Syat.g_00451
OG0001558	Syaj.g_02282	Syat.g_02323
OG0001559	Syaj.g_01893	Syat.g_01577
OG0001560	Syaj.g_01879	Syat.g_01562
OG0001561	Syaj.g_00807	Syat.g_00701
OG0001562	Syaj.g_00821	Syat.g_00523
OG0001563	Syaj.g_02737	Syat.g_01662
OG0001564	Syaj.g_00657	Syat.g_01209
OG0001567	Syaj.g_01108	Syat.g_00651
OG0001568	Syaj.g_01104	Syat.g_00643
OG0001570	Syaj.g_01124	Syat.g_03269
OG0001573	Syaj.g_02533	Syat.g_01835
OG0001574	Syaj.g_00196	Syat.g_00066
OG0001575	Syaj.g_00201	Syat.g_00061
OG0001576	Syaj.g_00266	Syat.g_01169
OG0001577	Syaj.g_00298	Syat.g_03255
OG0001580	Syaj.g_02100	Syat.g_02701
OG0001588	Syaj.g_02467	Syat.g_03195, Syat.g_02169
OG0001590	Syaj.g_01289	Syat.g_00112
OG0001592	Syaj.g_02101	Syat.g_02699
OG0001594	Syaj.g_00701, Syaj.g_01360, Syaj.g_02118	Syat.g_01365
OG0001614	Syaj.g_02425	Syat.g_02197
OG0001615	Syaj.g_00354	Syat.g_00091
OG0001616	Syaj.g_00642	Syat.g_00249
OG0001617	Syaj.g_00475	Syat.g_03212, Syat.g_03299
OG0001618	Syaj.g_00947	Syat.g_02510, Syat.g_00670
OG0001619	Syaj.g_00914	Syat.g_00600
OG0001620	Syaj.g_02818	Syat.g_01601
OG0001621	Syaj.g_02606	Syat.g_01883
OG0001622	Syaj.g_02237	Syat.g_02404
OG0001623	Syaj.g_02791	Syat.g_01666
OG0001624	Syaj.g_02153	Syat.g_00188
OG0001625	Syaj.g_02600	Syat.g_01938
OG0001634	Syaj.g_00719	Syat.g_00404
OG0001635	Syaj.g_02390	Syat.g_02229, Syat.g_01993
OG0001636	Syaj.g_02303	Syat.g_02302
OG0001637	Syaj.g_01611	Syat.g_02788
OG0001639	Syaj.g_01636	Syat.g_02981
OG0001640	Syaj.g_00411	Syat.g_00792
OG0001641	Syaj.g_00840	Syat.g_00540
OG0001642	Syaj.g_00347	Syat.g_00676
OG0001643	Syaj.g_01278	Syat.g_00131
OG0001644	Syaj.g_00941	Syat.g_00844
OG0001645	Syaj.g_01809	Syat.g_01719
OG0001647	Syaj.g_02574	Syat.g_02051
OG0001652	Syaj.g_02280	Syat.g_02326
OG0001653	Syaj.g_01868	Syat.g_01553
OG0001654	Syaj.g_01634	Syat.g_02983
OG0001657	Syaj.g_01976	Syat.g_02887
OG0001659	Syaj.g_00634	Syat.g_00219
OG0001660	Syaj.g_01902	Syat.g_01585, Syat.g_02948
OG0001666	Syaj.g_00654	Syat.g_03349
OG0001671	Syaj.g_02062	Syat.g_02742
OG0001672	Syaj.g_01833	Syat.g_01483
OG0001673	Syaj.g_02855	Syat.g_01454
OG0001675	Syaj.g_00823	Syat.g_00525
OG0001677	Syaj.g_02763, Syaj.g_00624	Syat.g_01631
OG0001678	Syaj.g_02640	Syat.g_01859
OG0001679	Syaj.g_00205	Syat.g_02946
OG0001680	Syaj.g_00320	Syat.g_03064
OG0001682	Syaj.g_01232, Syaj.g_00949	Syat.g_00668
OG0001692	Syaj.g_01374	Syat.g_01231
OG0001694	Syaj.g_02563	Syat.g_02062
OG0001695	Syaj.g_02223	Syat.g_02434
OG0001700	Syaj.g_01115	Syat.g_01074
OG0001702	Syaj.g_01851, Syaj.g_01857	Syat.g_01533
OG0001703	Syaj.g_00062	Syat.g_03164
OG0001715	Syaj.g_01213	Syat.g_01717
OG0001716	Syaj.g_00350	Syat.g_02002
OG0001717	Syaj.g_01988	Syat.g_02860
OG0001729	Syaj.g_02885	Syat.g_01440
OG0001730	Syaj.g_02887	Syat.g_01676
OG0001731	Syaj.g_01663	Syat.g_03081
OG0001732	Syaj.g_00595	Syat.g_02387, Syat.g_00911
OG0001733	Syaj.g_00726	Syat.g_01048
OG0001734	Syaj.g_00349	Syat.g_00513, Syat.g_01308
OG0001735	Syaj.g_00704	Syat.g_00345
OG0001736	Syaj.g_02493	Syat.g_01254
OG0001737	Syaj.g_02544	Syat.g_02084
OG0001738	Syaj.g_02505	Syat.g_02127
OG0001739	Syaj.g_02222	Syat.g_02435, Syat.g_02445
OG0001748	Syaj.g_02064	Syat.g_02740
OG0001750	Syaj.g_01866	Syat.g_01551
OG0001751	Syaj.g_02854	Syat.g_01455
OG0001752	Syaj.g_01621	Syat.g_02991
OG0001754	Syaj.g_01613	Syat.g_02790
OG0001755	Syaj.g_00115	Syat.g_03226
OG0001756	Syaj.g_02144	Syat.g_01277, Syat.g_00731
OG0001759	Syaj.g_00499, Syaj.g_01196	Syat.g_02466
OG0001760	Syaj.g_02049, Syaj.g_00601	Syat.g_03146
OG0001761	Syaj.g_01328	Syat.g_00819
OG0001762	Syaj.g_00833	Syat.g_00531
OG0001763	Syaj.g_00845	Syat.g_00545
OG0001764	Syaj.g_00767	Syat.g_00639
OG0001766	Syaj.g_02532	Syat.g_02711
OG0001767	Syaj.g_02480	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371
OG0001768	Syaj.g_02018	Syat.g_02831
OG0001769	Syaj.g_01264	Syat.g_00373
OG0001771	Syaj.g_00669	Syat.g_01094
OG0001782	Syaj.g_02355	Syat.g_01210
OG0001783	Syaj.g_02420	Syat.g_02203
OG0001784	Syaj.g_01859	Syat.g_01536
OG0001786	Syaj.g_01690	Syat.g_03099
OG0001787	Syaj.g_00143	Syat.g_01076
OG0001788	Syaj.g_00146	Syat.g_03272
OG0001789	Syaj.g_01510	Syat.g_01152
OG0001790	Syaj.g_00292	Syat.g_03249
OG0001792	Syaj.g_00587	Syat.g_00905
OG0001796	Syaj.g_00819	Syat.g_00716
OG0001797	Syaj.g_00922	Syat.g_00605, Syat.g_01062
OG0001798	Syaj.g_01301	Syat.g_03310
OG0001800	Syaj.g_01357	Syat.g_01091, Syat.g_01660
OG0001801	Syaj.g_00471, Syaj.g_01364	Syat.g_01240
OG0001803	Syaj.g_01549	Syat.g_01291
OG0001804	Syaj.g_02831	Syat.g_02955
OG0001805	Syaj.g_02611	Syat.g_02770, Syat.g_01090
OG0001806	Syaj.g_02575	Syat.g_02050, Syat.g_02049
OG0001807	Syaj.g_02477	Syat.g_02090
OG0001808	Syaj.g_02463	Syat.g_02145
OG0001809	Syaj.g_01942	Syat.g_00435
OG0001811	Syaj.g_02009	Syat.g_02839
OG0001812	Syaj.g_02102	Syat.g_02698
OG0001813	Syaj.g_02164	Syat.g_02490
OG0001814	Syaj.g_02247	Syat.g_02395
OG0001815	Syaj.g_02257	Syat.g_01886, Syat.g_00954
OG0001816	Syaj.g_00728	Syat.g_00413
OG0001837	Syaj.g_02063	Syat.g_02741
OG0001839	Syaj.g_02299	Syat.g_02305
OG0001840	Syaj.g_02317	Syat.g_02288
OG0001841	Syaj.g_02325	Syat.g_02280
OG0001842	Syaj.g_01627	Syat.g_02421
OG0001843	Syaj.g_02426	Syat.g_02196
OG0001844	Syaj.g_02427	Syat.g_02195
OG0001845	Syaj.g_02428	Syat.g_02193
OG0001846	Syaj.g_01914	Syat.g_03123, Syat.g_02935
OG0001847	Syaj.g_01912	Syat.g_02937
OG0001848	Syaj.g_01908	Syat.g_02941
OG0001849	Syaj.g_01844	Syat.g_01526
OG0001850	Syaj.g_01834	Syat.g_01486
OG0001851	Syaj.g_01829	Syat.g_01479
OG0001852	Syaj.g_01828	Syat.g_01478
OG0001853	Syaj.g_01821	Syat.g_01471
OG0001854	Syaj.g_02874	Syat.g_01449
OG0001856	Syaj.g_01696	Syat.g_03103
OG0001857	Syaj.g_01693	Syat.g_03100
OG0001858	Syaj.g_01651	Syat.g_03076
OG0001859	Syaj.g_00050	Syat.g_01305
OG0001860	Syaj.g_00064	Syat.g_03166
OG0001861	Syaj.g_00079	Syat.g_03177
OG0001862	Syaj.g_00090	Syat.g_03190
OG0001863	Syaj.g_00095	Syat.g_03203
OG0001864	Syaj.g_00156	Syat.g_03282
OG0001866	Syaj.g_00262	Syat.g_00002
OG0001867	Syaj.g_01332	Syat.g_03410
OG0001868	Syaj.g_01515	Syat.g_01156
OG0001869	Syaj.g_00297	Syat.g_03254
OG0001870	Syaj.g_00305	Syat.g_03264
OG0001871	Syaj.g_00310	Syat.g_00312
OG0001872	Syaj.g_00580	Syat.g_00899
OG0001873	Syaj.g_00641	Syat.g_00228
OG0001874	Syaj.g_00644	Syat.g_00251
OG0001877	Syaj.g_00482	Syat.g_00926
OG0001878	Syaj.g_00826	Syat.g_00528
OG0001879	Syaj.g_00835	Syat.g_00533
OG0001880	Syaj.g_00873	Syat.g_00574
OG0001881	Syaj.g_00895	Syat.g_00575
OG0001882	Syaj.g_00919	Syat.g_00602
OG0001883	Syaj.g_00925	Syat.g_00608
OG0001884	Syaj.g_00933	Syat.g_00617
OG0001885	Syaj.g_00772	Syat.g_00632
OG0001886	Syaj.g_00768	Syat.g_00638
OG0001888	Syaj.g_01052	Syat.g_00456
OG0001889	Syaj.g_01007	Syat.g_00498
OG0001890	Syaj.g_00368	Syat.g_00748
OG0001891	Syaj.g_00356	Syat.g_00756
OG0001892	Syaj.g_00342	Syat.g_00982
OG0001893	Syaj.g_01300	Syat.g_03309
OG0001894	Syaj.g_01284	Syat.g_00116
OG0001895	Syaj.g_01361	Syat.g_01244
OG0001896	Syaj.g_01562	Syat.g_02964
OG0001897	Syaj.g_02815	Syat.g_01604
OG0001898	Syaj.g_02800	Syat.g_01622
OG0001899	Syaj.g_02726	Syat.g_01793
OG0001900	Syaj.g_02592	Syat.g_01997
OG0001901	Syaj.g_02591	Syat.g_01998
OG0001902	Syaj.g_02558	Syat.g_02068
OG0001903	Syaj.g_02549	Syat.g_02077
OG0001904	Syaj.g_02475	Syat.g_02141
OG0001905	Syaj.g_02461	Syat.g_02147
OG0001906	Syaj.g_01932	Syat.g_02923
OG0001908	Syaj.g_02004	Syat.g_02845
OG0001909	Syaj.g_02016	Syat.g_02833
OG0001910	Syaj.g_02069	Syat.g_02736
OG0001912	Syaj.g_02124	Syat.g_02679
OG0001913	Syaj.g_02126	Syat.g_02677
OG0001914	Syaj.g_00650	Syat.g_03287
OG0001915	Syaj.g_02253	Syat.g_02389
OG0001924	Syaj.g_01318	Syat.g_02767
OG0001925	Syaj.g_01319	Syat.g_02766
OG0001926	Syaj.g_01320	Syat.g_02765
OG0001927	Syaj.g_01321	Syat.g_02764
OG0001929	Syaj.g_02332	Syat.g_02273
OG0001930	Syaj.g_01628	Syat.g_02422
OG0001931	Syaj.g_01629	Syat.g_02424
OG0001932	Syaj.g_02424	Syat.g_02198
OG0001933	Syaj.g_01890	Syat.g_01573
OG0001934	Syaj.g_01875	Syat.g_01559
OG0001935	Syaj.g_01826	Syat.g_01476
OG0001936	Syaj.g_01233	Syat.g_00178
OG0001937	Syaj.g_01679	Syat.g_03089
OG0001938	Syaj.g_00066	Syat.g_03168
OG0001940	Syaj.g_00220	Syat.g_00044
OG0001941	Syaj.g_01520	Syat.g_01160
OG0001943	Syaj.g_01162	Syat.g_00405
OG0001944	Syaj.g_01120	Syat.g_01250
OG0001946	Syaj.g_00481	Syat.g_00972
OG0001948	Syaj.g_00843	Syat.g_00543
OG0001949	Syaj.g_00863	Syat.g_00563
OG0001950	Syaj.g_00865	Syat.g_00565
OG0001951	Syaj.g_00896	Syat.g_00576
OG0001952	Syaj.g_00920	Syat.g_00603
OG0001953	Syaj.g_00921	Syat.g_00604
OG0001956	Syaj.g_02662	Syat.g_00959
OG0001957	Syaj.g_01295	Syat.g_03304
OG0001958	Syaj.g_00706	Syat.g_00343
OG0001961	Syaj.g_01449	Syat.g_01376
OG0001964	Syaj.g_02653	Syat.g_01846
OG0001966	Syaj.g_02598	Syat.g_01940
OG0001967	Syaj.g_02596	Syat.g_01942
OG0001968	Syaj.g_02595	Syat.g_01943
OG0001969	Syaj.g_02524	Syat.g_02102
OG0001970	Syaj.g_01934	Syat.g_02921
OG0001971	Syaj.g_02014	Syat.g_02835
OG0001972	Syaj.g_02081	Syat.g_02723
OG0001973	Syaj.g_02048	Syat.g_02714, Syat.g_02718
OG0001975	Syaj.g_00649	Syat.g_03286
OG0001976	Syaj.g_00651	Syat.g_03288
OG0001979	Syaj.g_00486	Syat.g_03155
OG0001980	Syaj.g_02796, Syaj.g_02669	Syat.g_00836
OG0001991	Syaj.g_00761, Syaj.g_00762	Syat.g_01679
OG0001993	Syaj.g_01316	Syat.g_02769
OG0001995	Syaj.g_00503	Syat.g_02221
OG0001997	Syaj.g_01864	Syat.g_01549
OG0001999	Syaj.g_01590	Syat.g_03020
OG0002000	Syaj.g_00117	Syat.g_01112
OG0002002	Syaj.g_00581	Syat.g_00900
OG0002004	Syaj.g_01838	Syat.g_02268
OG0002005	Syaj.g_00268, Syaj.g_00269	Syat.g_01992, Syat.g_02596
OG0002006	Syaj.g_00398	Syat.g_02751
OG0002007	Syaj.g_00397	Syat.g_00984
OG0002008	Syaj.g_00828	Syat.g_03284
OG0002009	Syaj.g_01062	Syat.g_00446
OG0002010	Syaj.g_01416	Syat.g_01337
OG0002011	Syaj.g_01107	Syat.g_00868, Syat.g_01912
OG0002016	Syaj.g_02061	Syat.g_02743
OG0002019	Syaj.g_01105	Syat.g_02199
OG0002020	Syaj.g_02220	Syat.g_02597
OG0002021	Syaj.g_02219	Syat.g_02450
OG0002022	Syaj.g_02217	Syat.g_02448
OG0002023	Syaj.g_02216	Syat.g_02447
OG0002024	Syaj.g_02211	Syat.g_02554
OG0002037	Syaj.g_00070	Syat.g_01293
OG0002038	Syaj.g_00311	Syat.g_01251
OG0002039	Syaj.g_00325	Syat.g_00299
OG0002040	Syaj.g_00326	Syat.g_02427
OG0002041	Syaj.g_00847	Syat.g_00547
OG0002043	Syaj.g_00785	Syat.g_00625
OG0002045	Syaj.g_01453	Syat.g_01381
OG0002046	Syaj.g_01465	Syat.g_01404, Syat.g_01397
OG0002048	Syaj.g_02759	Syat.g_01636
OG0002049	Syaj.g_02677	Syat.g_01840
OG0002050	Syaj.g_02584	Syat.g_02040
OG0002051	Syaj.g_02001	Syat.g_02848
OG0002054	Syaj.g_02210	Syat.g_02555
