Orthogroup	Syaj	Praa
OG0001128	Syaj.g_00417	Praa.g_01031
OG0001129	Syaj.g_00419	Praa.g_01032
OG0001130	Syaj.g_00420	Praa.g_01033
OG0001131	Syaj.g_01070	Praa.g_01070
OG0001132	Syaj.g_01166	Praa.g_01080
OG0001133	Syaj.g_01302	Praa.g_01115
OG0001134	Syaj.g_00645	Praa.g_01127
OG0001136	Syaj.g_00300	Praa.g_01157
OG0001137	Syaj.g_00318	Praa.g_01167
OG0001138	Syaj.g_00620	Praa.g_01185
OG0001139	Syaj.g_00618	Praa.g_01186
OG0001140	Syaj.g_00617	Praa.g_01187
OG0001141	Syaj.g_00616	Praa.g_01188
OG0001142	Syaj.g_00615	Praa.g_01189
OG0001143	Syaj.g_00602	Praa.g_01196
OG0001144	Syaj.g_00588	Praa.g_01201
OG0001145	Syaj.g_00276	Praa.g_01310
OG0001146	Syaj.g_01518	Praa.g_01322
OG0001147	Syaj.g_01438	Praa.g_01352
OG0001148	Syaj.g_00057	Praa.g_01368
OG0001149	Syaj.g_00056	Praa.g_01369
OG0001150	Syaj.g_00055	Praa.g_01370
OG0001151	Syaj.g_00043	Praa.g_01381
OG0001152	Syaj.g_00040	Praa.g_01382
OG0001153	Syaj.g_01425	Praa.g_01508
OG0001154	Syaj.g_01426	Praa.g_01509
OG0001155	Syaj.g_01637	Praa.g_01521
OG0001156	Syaj.g_01640	Praa.g_01524
OG0001157	Syaj.g_01641	Praa.g_01525
OG0001158	Syaj.g_01643	Praa.g_01526
OG0001159	Syaj.g_01644	Praa.g_01527
OG0001160	Syaj.g_01697	Praa.g_01552
OG0001161	Syaj.g_02148	Praa.g_01565
OG0001162	Syaj.g_00979	Praa.g_01576
OG0001163	Syaj.g_01705	Praa.g_01627
OG0001164	Syaj.g_01711	Praa.g_01631
OG0001165	Syaj.g_01716	Praa.g_01634
OG0001166	Syaj.g_01746	Praa.g_01654
OG0001167	Syaj.g_01592	Praa.g_01672
OG0001168	Syaj.g_01594	Praa.g_01674
OG0001169	Syaj.g_01596	Praa.g_01676
OG0001170	Syaj.g_01597	Praa.g_01678
OG0001171	Syaj.g_01607	Praa.g_01688
OG0001172	Syaj.g_02641	Praa.g_01702
OG0001173	Syaj.g_02642	Praa.g_01703
OG0001174	Syaj.g_02650	Praa.g_01711
OG0001175	Syaj.g_02651	Praa.g_01712
OG0001176	Syaj.g_02688	Praa.g_01719
OG0001177	Syaj.g_02685	Praa.g_01722
OG0001178	Syaj.g_01726	Praa.g_01727
OG0001179	Syaj.g_02719	Praa.g_01759
OG0001180	Syaj.g_02744	Praa.g_01781
OG0001181	Syaj.g_02748	Praa.g_01785
OG0001182	Syaj.g_02757	Praa.g_01792
OG0001183	Syaj.g_02762	Praa.g_01797
OG0001184	Syaj.g_02449	Praa.g_01813
OG0001185	Syaj.g_02423	Praa.g_01827
OG0001186	Syaj.g_02339	Praa.g_01850
OG0001187	Syaj.g_02369	Praa.g_01854
OG0001188	Syaj.g_02336	Praa.g_01857
OG0001189	Syaj.g_02318	Praa.g_01874
OG0001190	Syaj.g_02111	Praa.g_01878
OG0001191	Syaj.g_02128	Praa.g_01888
OG0001192	Syaj.g_02138	Praa.g_01892
OG0001193	Syaj.g_02178	Praa.g_01902
OG0001194	Syaj.g_02180	Praa.g_01903
OG0001195	Syaj.g_02181	Praa.g_01904
OG0001196	Syaj.g_02244	Praa.g_01917
OG0001197	Syaj.g_02246	Praa.g_01918
OG0001198	Syaj.g_02259	Praa.g_01925
OG0001199	Syaj.g_01825	Praa.g_00074
OG0001200	Syaj.g_01827	Praa.g_00076
OG0001201	Syaj.g_01888	Praa.g_00108
OG0001202	Syaj.g_02032	Praa.g_00199
OG0001203	Syaj.g_02877	Praa.g_00238
OG0001204	Syaj.g_02621	Praa.g_00243
OG0001205	Syaj.g_01545	Praa.g_00444
OG0001206	Syaj.g_01484	Praa.g_00462
OG0001207	Syaj.g_00061	Praa.g_00477
OG0001208	Syaj.g_00074	Praa.g_00482
OG0001209	Syaj.g_00147	Praa.g_00535
OG0001210	Syaj.g_00158	Praa.g_00540
OG0001211	Syaj.g_00184	Praa.g_00551
OG0001212	Syaj.g_00246	Praa.g_00596
OG0001214	Syaj.g_01281	Praa.g_00637
OG0001215	Syaj.g_00492	Praa.g_00690
OG0001216	Syaj.g_00958	Praa.g_00713
OG0001218	Syaj.g_01434	Praa.g_00758
OG0001219	Syaj.g_00782	Praa.g_00791
OG0001220	Syaj.g_00345	Praa.g_00856
OG0001221	Syaj.g_01067	Praa.g_00918
OG0001222	Syaj.g_00911	Praa.g_00956
OG0001223	Syaj.g_00844	Praa.g_00982
OG0001224	Syaj.g_00423	Praa.g_01035
OG0001225	Syaj.g_00425	Praa.g_01037
OG0001227	Syaj.g_02152	Praa.g_01083
OG0001228	Syaj.g_01565	Praa.g_01204
OG0001229	Syaj.g_00451	Praa.g_01364
OG0001231	Syaj.g_02279	Praa.g_01574
OG0001232	Syaj.g_01757	Praa.g_01658
OG0001233	Syaj.g_01598	Praa.g_01679
OG0001234	Syaj.g_02655	Praa.g_01714
OG0001235	Syaj.g_02679	Praa.g_01724
OG0001236	Syaj.g_02453	Praa.g_01810
OG0001237	Syaj.g_02447	Praa.g_01814
OG0001239	Syaj.g_01822	Praa.g_00071
OG0001240	Syaj.g_01871	Praa.g_00093
OG0001242	Syaj.g_01913	Praa.g_00119
OG0001243	Syaj.g_01926	Praa.g_00125
OG0001244	Syaj.g_01960	Praa.g_00141
OG0001246	Syaj.g_00100	Praa.g_00504
OG0001247	Syaj.g_00973	Praa.g_00683
OG0001248	Syaj.g_00978	Praa.g_00685
OG0001250	Syaj.g_00375	Praa.g_00845
OG0001251	Syaj.g_02187	Praa.g_00893
OG0001252	Syaj.g_00416	Praa.g_01030
OG0001253	Syaj.g_01165	Praa.g_01084
OG0001254	Syaj.g_00646	Praa.g_01129
OG0001256	Syaj.g_01704	Praa.g_01567
OG0001257	Syaj.g_01342	Praa.g_01573
OG0001258	Syaj.g_01714	Praa.g_01632
OG0001260	Syaj.g_01617	Praa.g_01694
OG0001261	Syaj.g_02728	Praa.g_01767
OG0001262	Syaj.g_02320	Praa.g_01872
OG0001265	Syaj.g_01911	Praa.g_00118
OG0001266	Syaj.g_02036	Praa.g_00203
OG0001267	Syaj.g_02565	Praa.g_00280
OG0001268	Syaj.g_02811	Praa.g_00339
OG0001270	Syaj.g_01558	Praa.g_00434
OG0001271	Syaj.g_01447	Praa.g_00472
OG0001272	Syaj.g_00078	Praa.g_00486
OG0001273	Syaj.g_01288	Praa.g_00631
OG0001274	Syaj.g_02077	Praa.g_00703
OG0001275	Syaj.g_00827	Praa.g_00992
OG0001276	Syaj.g_00811	Praa.g_01014
OG0001277	Syaj.g_02227	Praa.g_01072
OG0001278	Syaj.g_00575	Praa.g_01209
OG0001279	Syaj.g_01356	Praa.g_01257
OG0001280	Syaj.g_01508	Praa.g_01317
OG0001281	Syaj.g_01519	Praa.g_01323
OG0001282	Syaj.g_00058	Praa.g_01367
OG0001283	Syaj.g_02238	Praa.g_01386
OG0001284	Syaj.g_01688	Praa.g_01547
OG0001285	Syaj.g_01170	Praa.g_01661
OG0001286	Syaj.g_02742	Praa.g_01779
OG0001287	Syaj.g_02415	Praa.g_01834
OG0001288	Syaj.g_02394	Praa.g_01843
OG0001289	Syaj.g_01845	Praa.g_00087
OG0001290	Syaj.g_01880	Praa.g_00100
OG0001291	Syaj.g_01939	Praa.g_00135
OG0001292	Syaj.g_02616	Praa.g_00248
OG0001293	Syaj.g_02594	Praa.g_00261
OG0001294	Syaj.g_00722	Praa.g_00377
OG0001295	Syaj.g_00161	Praa.g_00467
OG0001296	Syaj.g_00106	Praa.g_00509
OG0001297	Syaj.g_00110	Praa.g_00514
OG0001298	Syaj.g_00221	Praa.g_00577
OG0001299	Syaj.g_00716	Praa.g_00666
OG0001300	Syaj.g_00479	Praa.g_00693
OG0001301	Syaj.g_00440	Praa.g_00696
OG0001302	Syaj.g_01251	Praa.g_00789
OG0001303	Syaj.g_00784	Praa.g_00996
OG0001304	Syaj.g_00795	Praa.g_01024
OG0001305	Syaj.g_00433	Praa.g_01043
OG0001306	Syaj.g_00285	Praa.g_01146
OG0001307	Syaj.g_02672	Praa.g_01349
OG0001309	Syaj.g_00116	Praa.g_01571
OG0001310	Syaj.g_01735	Praa.g_01647
OG0001315	Syaj.g_02760	Praa.g_00062
OG0001316	Syaj.g_01946	Praa.g_00140
OG0001317	Syaj.g_02857	Praa.g_00234
OG0001319	Syaj.g_02576	Praa.g_00272
OG0001321	Syaj.g_01528	Praa.g_00450
OG0001322	Syaj.g_01527	Praa.g_00451
OG0001323	Syaj.g_00119	Praa.g_00519
OG0001324	Syaj.g_00478	Praa.g_00694
OG0001325	Syaj.g_00953	Praa.g_00716
OG0001326	Syaj.g_02196	Praa.g_00881
OG0001327	Syaj.g_00729	Praa.g_01055
OG0001328	Syaj.g_00764	Praa.g_01082
OG0001329	Syaj.g_00028	Praa.g_01123
OG0001330	Syaj.g_01501	Praa.g_01289
OG0001332	Syaj.g_01631	Praa.g_01519
OG0001333	Syaj.g_01593	Praa.g_01673
OG0001334	Syaj.g_02770	Praa.g_01800
OG0001335	Syaj.g_02771	Praa.g_01801
OG0001336	Syaj.g_02239	Praa.g_01914
OG0001339	Syaj.g_01883	Praa.g_00103
OG0001340	Syaj.g_02787	Praa.g_00328
OG0001341	Syaj.g_00449	Praa.g_00749
OG0001343	Syaj.g_02184	Praa.g_00890
OG0001344	Syaj.g_00307	Praa.g_01163
OG0001345	Syaj.g_00337	Praa.g_01178
OG0001346	Syaj.g_01512	Praa.g_01319
OG0001347	Syaj.g_02374	Praa.g_01429
OG0001348	Syaj.g_00393	Praa.g_01595
OG0001349	Syaj.g_01763	Praa.g_01624, Praa.g_01794
OG0001351	Syaj.g_00272	Praa.g_00453
OG0001352	Syaj.g_00136	Praa.g_00680
OG0001353	Syaj.g_00386	Praa.g_00836
OG0001354	Syaj.g_00857	Praa.g_00974
OG0001355	Syaj.g_01244	Praa.g_01605
OG0001358	Syaj.g_01309	Praa.g_00620
OG0001359	Syaj.g_02183	Praa.g_00891
OG0001360	Syaj.g_00340	Praa.g_01085
OG0001361	Syaj.g_00334	Praa.g_01175
OG0001362	Syaj.g_01396	Praa.g_01490
OG0001363	Syaj.g_01398	Praa.g_01492
OG0001364	Syaj.g_02473	Praa.g_01803
OG0001369	Syaj.g_01870	Praa.g_00092
OG0001370	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252	Praa.g_00459
OG0001373	Syaj.g_02195	Praa.g_00880
OG0001374	Syaj.g_02203	Praa.g_00888
OG0001375	Syaj.g_02185	Praa.g_00889
OG0001376	Syaj.g_02140	Praa.g_01049
OG0001377	Syaj.g_02139	Praa.g_01050
OG0001378	Syaj.g_01559	Praa.g_01094
OG0001379	Syaj.g_01503	Praa.g_01312
OG0001381	Syaj.g_00405, Syaj.g_02663	Praa.g_01360
OG0001382	Syaj.g_00685	Praa.g_01587
OG0001385	Syaj.g_02192	Praa.g_00877
OG0001386	Syaj.g_02193	Praa.g_00878
OG0001387	Syaj.g_02194	Praa.g_00879
OG0001388	Syaj.g_02197	Praa.g_00882
OG0001389	Syaj.g_02198	Praa.g_00883
OG0001390	Syaj.g_02199	Praa.g_00884
OG0001391	Syaj.g_02200	Praa.g_00885
OG0001392	Syaj.g_02201	Praa.g_00886
OG0001393	Syaj.g_02202	Praa.g_00887
OG0001394	Syaj.g_01059	Praa.g_00922
OG0001395	Syaj.g_00935	Praa.g_01026
OG0001396	Syaj.g_02372	Praa.g_01430
OG0001397	Syaj.g_01397	Praa.g_01491
OG0001398	Syaj.g_01116	Praa.g_01601
OG0001403	Syaj.g_02297	Praa.g_00030
OG0001404	Syaj.g_01817	Praa.g_00068
OG0001405	Syaj.g_02773	Praa.g_00326
OG0001406	Syaj.g_02141	Praa.g_01048
OG0001407	Syaj.g_00137	Praa.g_01062
OG0001408	Syaj.g_00561	Praa.g_01067
OG0001410	Syaj.g_02673	Praa.g_01350
OG0001413	Syaj.g_01241	Praa.g_01562
OG0001414	Syaj.g_02664	Praa.g_00229
OG0001416	Syaj.g_01516	Praa.g_00458
OG0001417	Syaj.g_00858	Praa.g_00469
OG0001419	Syaj.g_00138	Praa.g_01063
OG0001420	Syaj.g_00131	Praa.g_01103
OG0001421	Syaj.g_01235, Syaj.g_01167	Praa.g_01568
OG0001428	Syaj.g_01993	Praa.g_00172
OG0001430	Syaj.g_02104	Praa.g_01284
OG0001432	Syaj.g_00509	Praa.g_01560
OG0001438	Syaj.g_02550	Praa.g_00293
OG0001439	Syaj.g_02520	Praa.g_00307
OG0001446	Syaj.g_00527	Praa.g_00079
OG0001447	Syaj.g_01927	Praa.g_00126
OG0001448	Syaj.g_01813	Praa.g_00366
OG0001449	Syaj.g_02625	Praa.g_00393
OG0001452	Syaj.g_02607	Praa.g_00894
OG0001453	Syaj.g_00838	Praa.g_00986
OG0001454	Syaj.g_01231	Praa.g_01078
OG0001456	Syaj.g_02205	Praa.g_01137
OG0001457	Syaj.g_02206	Praa.g_01138
OG0001458	Syaj.g_02207	Praa.g_01139
OG0001459	Syaj.g_00653	Praa.g_01273
OG0001462	Syaj.g_02304	Praa.g_00034
OG0001463	Syaj.g_00403	Praa.g_00286
OG0001464	Syaj.g_02788	Praa.g_00329
OG0001465	Syaj.g_00968	Praa.g_00702
OG0001470	Syaj.g_02342	Praa.g_01404
OG0001471	Syaj.g_02526	Praa.g_01563
OG0001473	Syaj.g_01255	Praa.g_01851
OG0001479	Syaj.g_02809	Praa.g_00337
OG0001480	Syaj.g_00343	Praa.g_00368
OG0001482	Syaj.g_00848	Praa.g_00456
OG0001492	Syaj.g_00578	Praa.g_01206
OG0001493	Syaj.g_00569	Praa.g_01214
OG0001494	Syaj.g_02353	Praa.g_01422
OG0001499	Syaj.g_01211	Praa.g_00061
OG0001502	Syaj.g_00351	Praa.g_00772
OG0001504	Syaj.g_00652	Praa.g_01274
OG0001505	Syaj.g_02359	Praa.g_01411
OG0001520	Syaj.g_00206	Praa.g_00388
OG0001522	Syaj.g_00385	Praa.g_00837
OG0001523	Syaj.g_00673	Praa.g_01131
OG0001524	Syaj.g_00672	Praa.g_01132
OG0001525	Syaj.g_02159	Praa.g_01579
OG0001546	Syaj.g_00124	Praa.g_00524
OG0001547	Syaj.g_01106	Praa.g_00774
OG0001548	Syaj.g_01222	Praa.g_00778
OG0001551	Syaj.g_00395	Praa.g_01136
OG0001554	Syaj.g_02109	Praa.g_01569
OG0001567	Syaj.g_01108	Praa.g_00773
OG0001568	Syaj.g_01104	Praa.g_00775
OG0001570	Syaj.g_01124	Praa.g_01106
OG0001572	Syaj.g_00522	Praa.g_01251
OG0001582	Syaj.g_01215	Praa.g_00468
OG0001585	Syaj.g_01778	Praa.g_01262
OG0001602	Syaj.g_00969	Praa.g_00701
OG0001625	Syaj.g_02600	Praa.g_00258
OG0001627	Syaj.g_01633	Praa.g_00755
OG0001633	Syaj.g_01347	Praa.g_01363
OG0001647	Syaj.g_02574	Praa.g_00273
OG0001666	Syaj.g_00654	Praa.g_01272
OG0002063	Syaj.g_00557	Praa.g_00403
OG0002092	Syaj.g_01646	Praa.g_01227
OG0002097	Syaj.g_02340	Praa.g_01405
OG0002369	Syaj.g_02343	Praa.g_01403
OG0002618	Syaj.g_00171	Praa.g_00404
OG0003339	Syaj.g_02345	Praa.g_01337
OG0003614	Syaj.g_00708	Praa.g_00054, Praa.g_00056
