Orthogroup	Prad	Prai
OG0001153	Prad.g_00774	Prai.g_01815
OG0001154	Prad.g_00772	Prai.g_01817
OG0001155	Prad.g_00770	Prai.g_01819
OG0001156	Prad.g_00768	Prai.g_01821
OG0001157	Prad.g_00767	Prai.g_01822
OG0001158	Prad.g_00765	Prai.g_01824
OG0001159	Prad.g_00764	Prai.g_01825
OG0001160	Prad.g_00763	Prai.g_01826
OG0001161	Prad.g_00762	Prai.g_01827
OG0001162	Prad.g_01641	Prai.g_01828
OG0001163	Prad.g_01640	Prai.g_01829
OG0001164	Prad.g_01639	Prai.g_01830
OG0001165	Prad.g_01638	Prai.g_01831
OG0001166	Prad.g_01637	Prai.g_01832
OG0001167	Prad.g_01636	Prai.g_01833
OG0001168	Prad.g_01635	Prai.g_01834
OG0001169	Prad.g_01634	Prai.g_01835
OG0001170	Prad.g_01633	Prai.g_01836
OG0001171	Prad.g_01632	Prai.g_01837
OG0001172	Prad.g_01630	Prai.g_01839
OG0001173	Prad.g_01628	Prai.g_01841
OG0001174	Prad.g_01627	Prai.g_01842
OG0001175	Prad.g_01626	Prai.g_01843
OG0001176	Prad.g_01625	Prai.g_01844
OG0001177	Prad.g_01623	Prai.g_01846
OG0001178	Prad.g_01621	Prai.g_01849
OG0001179	Prad.g_01620	Prai.g_01850
OG0001180	Prad.g_01619	Prai.g_01851
OG0001181	Prad.g_01618	Prai.g_01852
OG0001182	Prad.g_01617	Prai.g_01853
OG0001183	Prad.g_01616	Prai.g_01854
OG0001184	Prad.g_01614	Prai.g_01856
OG0001185	Prad.g_01611	Prai.g_01861
OG0001186	Prad.g_01610	Prai.g_01862
OG0001187	Prad.g_01609	Prai.g_01863
OG0001188	Prad.g_01608	Prai.g_01864
OG0001189	Prad.g_01607	Prai.g_01865
OG0001190	Prad.g_01606	Prai.g_01866
OG0001191	Prad.g_01605	Prai.g_01867
OG0001192	Prad.g_01604	Prai.g_01868
OG0001193	Prad.g_01603	Prai.g_01869
OG0001194	Prad.g_01602	Prai.g_01870
OG0001195	Prad.g_01601	Prai.g_01871
OG0001196	Prad.g_01600	Prai.g_01872
OG0001197	Prad.g_01599	Prai.g_01873
OG0001198	Prad.g_01598	Prai.g_01874
OG0001199	Prad.g_01597	Prai.g_01875
OG0001200	Prad.g_01596	Prai.g_01876
OG0001201	Prad.g_01595	Prai.g_01877
OG0001202	Prad.g_01594	Prai.g_01878
OG0001203	Prad.g_01592	Prai.g_01880
OG0001204	Prad.g_01590	Prai.g_01882
OG0001205	Prad.g_01589	Prai.g_01883
OG0001206	Prad.g_01588	Prai.g_01884
OG0001207	Prad.g_01587	Prai.g_01885
OG0001208	Prad.g_01586	Prai.g_01886
OG0001209	Prad.g_01585	Prai.g_01887
OG0001210	Prad.g_01584	Prai.g_01888
OG0001211	Prad.g_01583	Prai.g_01889
OG0001212	Prad.g_01582	Prai.g_01890
OG0001213	Prad.g_01581	Prai.g_01891
OG0001214	Prad.g_01579	Prai.g_01893
OG0001215	Prad.g_01578	Prai.g_01894
OG0001216	Prad.g_01577	Prai.g_01895
OG0001217	Prad.g_01576	Prai.g_01896
OG0001218	Prad.g_01575	Prai.g_01897
OG0001219	Prad.g_01572	Prai.g_01899
OG0001220	Prad.g_01571	Prai.g_01900
OG0001221	Prad.g_01568	Prai.g_01903
OG0001222	Prad.g_01567	Prai.g_01904
OG0001223	Prad.g_01566	Prai.g_01905
OG0001224	Prad.g_01565	Prai.g_01906
OG0001225	Prad.g_01564	Prai.g_01907
OG0001226	Prad.g_01563	Prai.g_01908
OG0001227	Prad.g_01562	Prai.g_01909
OG0001228	Prad.g_01561	Prai.g_01910
OG0001229	Prad.g_01560	Prai.g_01911
OG0001230	Prad.g_01559	Prai.g_01912
OG0001231	Prad.g_01558	Prai.g_01913
OG0001232	Prad.g_01557	Prai.g_01914
OG0001233	Prad.g_01556	Prai.g_01915
OG0001234	Prad.g_01555	Prai.g_01916
OG0001235	Prad.g_01554	Prai.g_01917
OG0001236	Prad.g_01552	Prai.g_01919
OG0001237	Prad.g_01551	Prai.g_01920
OG0001238	Prad.g_01549	Prai.g_01922
OG0001239	Prad.g_01548	Prai.g_01923
OG0001240	Prad.g_01547	Prai.g_01924
OG0001241	Prad.g_01545	Prai.g_01926
OG0001242	Prad.g_01544	Prai.g_01928
OG0001243	Prad.g_01543	Prai.g_01929
OG0001244	Prad.g_01542	Prai.g_01930
OG0001245	Prad.g_01541	Prai.g_01931
OG0001246	Prad.g_01540	Prai.g_01932
OG0001247	Prad.g_01539	Prai.g_01933
OG0001248	Prad.g_01538	Prai.g_01934
OG0001249	Prad.g_01537	Prai.g_01935
OG0001250	Prad.g_01536	Prai.g_01936
OG0001251	Prad.g_01901	Prai.g_00092
OG0001252	Prad.g_01855	Prai.g_00138
OG0001253	Prad.g_01841	Prai.g_00161
OG0001254	Prad.g_01710	Prai.g_00294
OG0001256	Prad.g_00339	Prai.g_01599
OG0001257	Prad.g_00025	Prai.g_00512
OG0001258	Prad.g_00131	Prai.g_00528
OG0001259	Prad.g_01379	Prai.g_00618
OG0001260	Prad.g_01091	Prai.g_00896
OG0001261	Prad.g_01181	Prai.g_00812
OG0001262	Prad.g_00297	Prai.g_00796
OG0001263	Prad.g_00276	Prai.g_01064
OG0001264	Prad.g_00246	Prai.g_01047
OG0001266	Prad.g_00995	Prai.g_01083
OG0001267	Prad.g_01512	Prai.g_01156
OG0001269	Prad.g_00611	Prai.g_01354
OG0001271	Prad.g_00463	Prai.g_01513
OG0001272	Prad.g_00421	Prai.g_01556
OG0001273	Prad.g_00420	Prai.g_01557
OG0001274	Prad.g_00415	Prai.g_01563
OG0001275	Prad.g_00397	Prai.g_01585
OG0001278	Prad.g_00949	Prai.g_01630
OG0001279	Prad.g_00945	Prai.g_01634
OG0001280	Prad.g_00942	Prai.g_01637
OG0001281	Prad.g_00876	Prai.g_01704
OG0001282	Prad.g_00851	Prai.g_01729
OG0001283	Prad.g_00769	Prai.g_01820
OG0001285	Prad.g_01591	Prai.g_01881
OG0001286	Prad.g_01546	Prai.g_01925
OG0001287	Prad.g_01299	Prai.g_00400
OG0001288	Prad.g_00070	Prai.g_00468
OG0001290	Prad.g_01956	Prai.g_00030
OG0001291	Prad.g_01922	Prai.g_00071
OG0001292	Prad.g_01919	Prai.g_00074
OG0001293	Prad.g_01917	Prai.g_00076
OG0001294	Prad.g_01900	Prai.g_00093
OG0001295	Prad.g_01874	Prai.g_00119
OG0001296	Prad.g_01868	Prai.g_00125
OG0001297	Prad.g_01792	Prai.g_00210
OG0001298	Prad.g_01748	Prai.g_00256
OG0001299	Prad.g_01739	Prai.g_00265
OG0001300	Prad.g_00736	Prai.g_00386
OG0001301	Prad.g_01426	Prai.g_00666
OG0001302	Prad.g_01096	Prai.g_00890
OG0001303	Prad.g_01100	Prai.g_00887
OG0001304	Prad.g_01027	Prai.g_00927
OG0001305	Prad.g_01022	Prai.g_00922
OG0001306	Prad.g_00988	Prai.g_01090
OG0001307	Prad.g_00979	Prai.g_01100
OG0001308	Prad.g_00647	Prai.g_01125
OG0001309	Prad.g_00649	Prai.g_01126
OG0001310	Prad.g_00660	Prai.g_01134
OG0001311	Prad.g_01467	Prai.g_01201
OG0001312	Prad.g_00610	Prai.g_01355
OG0001313	Prad.g_00417	Prai.g_01560
OG0001314	Prad.g_00918	Prai.g_01661
OG0001315	Prad.g_00883	Prai.g_01695
OG0001316	Prad.g_00773	Prai.g_01816
OG0001318	Prad.g_01852	Prai.g_00141
OG0001319	Prad.g_01753	Prai.g_00249
OG0001320	Prad.g_00039	Prai.g_00498
OG0001321	Prad.g_01207	Prai.g_01293
OG0001322	Prad.g_01126	Prai.g_00866
OG0001323	Prad.g_01003	Prai.g_01075
OG0001324	Prad.g_00971	Prai.g_01108
OG0001325	Prad.g_00653	Prai.g_01128
OG0001327	Prad.g_00340	Prai.g_01309
OG0001328	Prad.g_00623	Prai.g_01340
OG0001330	Prad.g_00424	Prai.g_01553
OG0001331	Prad.g_00944	Prai.g_01635
OG0001332	Prad.g_00894	Prai.g_01684
OG0001333	Prad.g_00803	Prai.g_01786
OG0001334	Prad.g_01629	Prai.g_01840
OG0001335	Prad.g_01593	Prai.g_01879
OG0001336	Prad.g_01865	Prai.g_00128
OG0001337	Prad.g_01875	Prai.g_00118
OG0001338	Prad.g_01847	Prai.g_00155
OG0001339	Prad.g_01788	Prai.g_00214
OG0001340	Prad.g_01743	Prai.g_00261
OG0001341	Prad.g_01730	Prai.g_00274
OG0001342	Prad.g_01711	Prai.g_00293
OG0001343	Prad.g_01652	Prai.g_00352
OG0001344	Prad.g_00731	Prai.g_00389
OG0001345	Prad.g_00668	Prai.g_00465
OG0001346	Prad.g_00035	Prai.g_00502
OG0001347	Prad.g_00021	Prai.g_00516
OG0001348	Prad.g_00125	Prai.g_00534
OG0001349	Prad.g_00120	Prai.g_00539
OG0001351	Prad.g_01366	Prai.g_00605
OG0001352	Prad.g_01256	Prai.g_00711
OG0001354	Prad.g_01129	Prai.g_00863
OG0001355	Prad.g_00307	Prai.g_00806
OG0001356	Prad.g_00262	Prai.g_01062
OG0001357	Prad.g_00158	Prai.g_00961
OG0001358	Prad.g_00138	Prai.g_00942
OG0001359	Prad.g_01525	Prai.g_01147
OG0001360	Prad.g_01524	Prai.g_01148
OG0001361	Prad.g_01445	Prai.g_01223
OG0001362	Prad.g_01216	Prai.g_01583
OG0001363	Prad.g_00563	Prai.g_01321
OG0001364	Prad.g_00444	Prai.g_01532
OG0001365	Prad.g_00376	Prai.g_01699
OG0001366	Prad.g_00904	Prai.g_01675
OG0001367	Prad.g_00862	Prai.g_01718
OG0001368	Prad.g_01622	Prai.g_01847
OG0001371	Prad.g_01926	Prai.g_00067
OG0001372	Prad.g_01925	Prai.g_00068
OG0001373	Prad.g_01918	Prai.g_00075
OG0001374	Prad.g_01906	Prai.g_00087
OG0001375	Prad.g_01858	Prai.g_00135
OG0001376	Prad.g_01757	Prai.g_00245
OG0001377	Prad.g_01735	Prai.g_00269
OG0001379	Prad.g_00748	Prai.g_00376
OG0001380	Prad.g_01980	Prai.g_01267
OG0001381	Prad.g_00053	Prai.g_00485
OG0001382	Prad.g_00046	Prai.g_00491
OG0001383	Prad.g_00118	Prai.g_00541
OG0001384	Prad.g_00110	Prai.g_00548
OG0001385	Prad.g_01240	Prai.g_00695
OG0001386	Prad.g_01248	Prai.g_00703
OG0001387	Prad.g_01250	Prai.g_00705
OG0001388	Prad.g_01260	Prai.g_00715
OG0001389	Prad.g_01054	Prai.g_00753
OG0001390	Prad.g_01090	Prai.g_00897
OG0001391	Prad.g_01131	Prai.g_00861
OG0001392	Prad.g_00263	Prai.g_01063
OG0001393	Prad.g_00261	Prai.g_01061
OG0001394	Prad.g_00240	Prai.g_01041
OG0001395	Prad.g_00237	Prai.g_01038
OG0001397	Prad.g_01034	Prai.g_00933
OG0001398	Prad.g_01014	Prai.g_00914
OG0001399	Prad.g_01005	Prai.g_01073
OG0001400	Prad.g_00997	Prai.g_01081
OG0001401	Prad.g_01320	Prai.g_00738
OG0001402	Prad.g_01510	Prai.g_01158
OG0001403	Prad.g_00627	Prai.g_01336
OG0001404	Prad.g_00603	Prai.g_01361
OG0001405	Prad.g_00593	Prai.g_01371
OG0001406	Prad.g_00475	Prai.g_01501
OG0001407	Prad.g_00472	Prai.g_01503
OG0001408	Prad.g_00423	Prai.g_01554
OG0001409	Prad.g_00409	Prai.g_01566
OG0001410	Prad.g_00395	Prai.g_01587
OG0001412	Prad.g_00205	Prai.g_01008
OG0001414	Prad.g_01932	Prai.g_00061
OG0001415	Prad.g_01665	Prai.g_00339
OG0001416	Prad.g_00108	Prai.g_00550
OG0001417	Prad.g_01249	Prai.g_00704
OG0001418	Prad.g_01103	Prai.g_00886
OG0001421	Prad.g_00255	Prai.g_01056
OG0001422	Prad.g_01000	Prai.g_01078
OG0001423	Prad.g_01523	Prai.g_01149
OG0001424	Prad.g_00074	Prai.g_01237
OG0001425	Prad.g_00403	Prai.g_01575
OG0001426	Prad.g_01550	Prai.g_01921
OG0001427	Prad.g_00737	Prai.g_00385
OG0001428	Prad.g_00560	Prai.g_01411, Prai.g_00399
OG0001430	Prad.g_00145	Prai.g_00950
OG0001431	Prad.g_00999	Prai.g_01079
OG0001432	Prad.g_00996	Prai.g_01082
OG0001435	Prad.g_00411	Prai.g_01565
OG0001438	Prad.g_01409	Prai.g_00649
OG0001439	Prad.g_01178	Prai.g_00815
OG0001440	Prad.g_00134	Prai.g_00939
OG0001441	Prad.g_00640	Prai.g_01118
OG0001443	Prad.g_01513	Prai.g_01155
OG0001444	Prad.g_01477	Prai.g_01190
OG0001445	Prad.g_01202	Prai.g_01295
OG0001446	Prad.g_01204	Prai.g_01297
OG0001447	Prad.g_01205	Prai.g_01298
OG0001449	Prad.g_00536	Prai.g_01407
OG0001453	Prad.g_00378	Prai.g_00438
OG0001454	Prad.g_00743	Prai.g_00380
OG0001455	Prad.g_01191	Prai.g_01621
OG0001456	Prad.g_01378	Prai.g_00617, Prai.g_01275
OG0001457	Prad.g_01276	Prai.g_00731
OG0001458	Prad.g_01089	Prai.g_00898
OG0001459	Prad.g_01124	Prai.g_00868
OG0001460	Prad.g_00285	Prai.g_00785
OG0001461	Prad.g_00213	Prai.g_01016
OG0001462	Prad.g_00146	Prai.g_00951
OG0001463	Prad.g_01006	Prai.g_01072
OG0001464	Prad.g_01001	Prai.g_01077
OG0001465	Prad.g_00334	Prai.g_01271
OG0001466	Prad.g_00348	Prai.g_00893
OG0001467	Prad.g_00518	Prai.g_01460
OG0001468	Prad.g_00780	Prai.g_01809
OG0001469	Prad.g_01498	Prai.g_01169
OG0001470	Prad.g_01671	Prai.g_00333
OG0001475	Prad.g_01010	Prai.g_01068
OG0001476	Prad.g_01009	Prai.g_01069
OG0001477	Prad.g_01008	Prai.g_01070
OG0001478	Prad.g_01002	Prai.g_01076
OG0001479	Prad.g_00976	Prai.g_01103
OG0001480	Prad.g_00634	Prai.g_01112
OG0001481	Prad.g_01480	Prai.g_01187
OG0001482	Prad.g_01318, Prad.g_01985	Prai.g_01618
OG0001484	Prad.g_00562	Prai.g_01391, Prai.g_01422
OG0001485	Prad.g_00881	Prai.g_01697
OG0001488	Prad.g_01819	Prai.g_00183
OG0001490	Prad.g_00701	Prai.g_00414
OG0001491	Prad.g_01121	Prai.g_00871
OG0001492	Prad.g_01179	Prai.g_00814
OG0001504	Prad.g_00230	Prai.g_01031
OG0001506	Prad.g_00984	Prai.g_01095
OG0001507	Prad.g_01514	Prai.g_01154
OG0001509	Prad.g_00861	Prai.g_01719
OG0001510	Prad.g_00788	Prai.g_01801
OG0001513	Prad.g_01888	Prai.g_00105
OG0001514	Prad.g_00351	Prai.g_00906, Prai.g_01773
OG0001515	Prad.g_01094	Prai.g_00892
OG0001516	Prad.g_00164	Prai.g_00967
OG0001517	Prad.g_00992	Prai.g_01086
OG0001518	Prad.g_01194	Prai.g_01264
OG0001519	Prad.g_00722	Prai.g_00401
OG0001521	Prad.g_00375	Prai.g_01700
OG0001523	Prad.g_01933	Prai.g_00060
OG0001524	Prad.g_00733	Prai.g_00388
OG0001525	Prad.g_00048	Prai.g_00490
OG0001527	Prad.g_00638	Prai.g_01116
OG0001528	Prad.g_01217	Prai.g_01607
OG0001532	Prad.g_01952	Prai.g_00034
OG0001536	Prad.g_00636	Prai.g_01114
OG0001537	Prad.g_00541	Prai.g_01269
OG0001538	Prad.g_00337	Prai.g_01308
OG0001539	Prad.g_00356	Prai.g_01317
OG0001542	Prad.g_00407	Prai.g_01569
OG0001543	Prad.g_00396	Prai.g_01586
OG0001544	Prad.g_00082	Prai.g_01260
OG0001549	Prad.g_01867	Prai.g_00126
OG0001550	Prad.g_01684	Prai.g_00320
OG0001551	Prad.g_01660	Prai.g_00344
OG0001552	Prad.g_00741	Prai.g_00382
OG0001553	Prad.g_00720	Prai.g_00403
OG0001554	Prad.g_00712	Prai.g_00404
OG0001555	Prad.g_00050	Prai.g_00488
OG0001556	Prad.g_00037	Prai.g_00500
OG0001557	Prad.g_01251	Prai.g_00706
OG0001558	Prad.g_01073, Prad.g_01084	Prai.g_01306
OG0001559	Prad.g_01095	Prai.g_00891
OG0001560	Prad.g_01113	Prai.g_00879
OG0001561	Prad.g_00284	Prai.g_00784
OG0001562	Prad.g_00147	Prai.g_00952
OG0001563	Prad.g_00994	Prai.g_01084
OG0001564	Prad.g_00993	Prai.g_01085
OG0001565	Prad.g_00991	Prai.g_01087
OG0001566	Prad.g_00989	Prai.g_01089
OG0001567	Prad.g_00983	Prai.g_01096
OG0001568	Prad.g_00633	Prai.g_01111
OG0001569	Prad.g_00637	Prai.g_01115
OG0001570	Prad.g_00643	Prai.g_01122
OG0001571	Prad.g_00656	Prai.g_01131
OG0001572	Prad.g_01993	Prai.g_01139
OG0001573	Prad.g_01990	Prai.g_01142
OG0001575	Prad.g_00331	Prai.g_00736
OG0001576	Prad.g_00343	Prai.g_01311
OG0001577	Prad.g_00597	Prai.g_01367
OG0001578	Prad.g_00595	Prai.g_01369
OG0001582	Prad.g_00431	Prai.g_01545
OG0001583	Prad.g_00429	Prai.g_01547
OG0001584	Prad.g_00428	Prai.g_01548
OG0001585	Prad.g_00418	Prai.g_01559
OG0001586	Prad.g_01613	Prai.g_01857
OG0001590	Prad.g_01698	Prai.g_00306
OG0001592	Prad.g_00702	Prai.g_00413
OG0001594	Prad.g_00038	Prai.g_00499
OG0001595	Prad.g_01280	Prai.g_00734
OG0001596	Prad.g_01097	Prai.g_00889
OG0001597	Prad.g_00282	Prai.g_00783
OG0001598	Prad.g_00257	Prai.g_01058
OG0001603	Prad.g_00368	Prai.g_01245
OG0001604	Prad.g_00928	Prai.g_01651
OG0001605	Prad.g_00857	Prai.g_01723
OG0001606	Prad.g_01651	Prai.g_00353
OG0001609	Prad.g_00742	Prai.g_00381
OG0001610	Prad.g_01275	Prai.g_00730
OG0001611	Prad.g_01076	Prai.g_00440
OG0001612	Prad.g_01122	Prai.g_00870
OG0001613	Prad.g_00278	Prai.g_01065
OG0001614	Prad.g_00160	Prai.g_00963
OG0001615	Prad.g_00323	Prai.g_01552
OG0001619	Prad.g_00605	Prai.g_01359
OG0001621	Prad.g_01106	Prai.g_00884
OG0001624	Prad.g_00280	Prai.g_00782
OG0001625	Prad.g_00152	Prai.g_00957
OG0001628	Prad.g_00385	Prai.g_01605
OG0001631	Prad.g_01437	Prai.g_01231
OG0001639	Prad.g_01883	Prai.g_00110
OG0001640	Prad.g_01811	Prai.g_00191
OG0001641	Prad.g_00746	Prai.g_00377
OG0001642	Prad.g_00744	Prai.g_00379
OG0001643	Prad.g_00706	Prai.g_00410
OG0001644	Prad.g_00705	Prai.g_00411
OG0001645	Prad.g_00703	Prai.g_00412
OG0001646	Prad.g_00695	Prai.g_01629
OG0001647	Prad.g_00040	Prai.g_00497
OG0001648	Prad.g_01349	Prai.g_00587
OG0001649	Prad.g_01355	Prai.g_00594
OG0001650	Prad.g_01048	Prai.g_00747
OG0001651	Prad.g_01085	Prai.g_00903
OG0001652	Prad.g_01087	Prai.g_00900
OG0001653	Prad.g_01114	Prai.g_00878
OG0001654	Prad.g_01120	Prai.g_00872
OG0001655	Prad.g_01128	Prai.g_00864
OG0001656	Prad.g_01151	Prai.g_00843
OG0001657	Prad.g_00291	Prai.g_00790
OG0001658	Prad.g_00279	Prai.g_00781
OG0001659	Prad.g_00233	Prai.g_01034
OG0001660	Prad.g_00151	Prai.g_00956
OG0001661	Prad.g_00148	Prai.g_00953
OG0001662	Prad.g_00143	Prai.g_00947
OG0001663	Prad.g_01032	Prai.g_00931
OG0001664	Prad.g_01031	Prai.g_00930
OG0001665	Prad.g_01011	Prai.g_01067
OG0001666	Prad.g_01007	Prai.g_01071
OG0001667	Prad.g_01004	Prai.g_01074
OG0001668	Prad.g_00998	Prai.g_01080
OG0001669	Prad.g_00987	Prai.g_01091
OG0001670	Prad.g_00986	Prai.g_01092
OG0001671	Prad.g_00980	Prai.g_01099
OG0001672	Prad.g_00975	Prai.g_01104
OG0001673	Prad.g_00974	Prai.g_01105
OG0001674	Prad.g_00973	Prai.g_01106
OG0001675	Prad.g_00654	Prai.g_01129
OG0001676	Prad.g_00659	Prai.g_01133
OG0001677	Prad.g_01521	Prai.g_01152
OG0001678	Prad.g_01448	Prai.g_01220
OG0001679	Prad.g_01440	Prai.g_01228
OG0001680	Prad.g_01074	Prai.g_01262
OG0001681	Prad.g_00344	Prai.g_01312
OG0001682	Prad.g_00354	Prai.g_01315
OG0001684	Prad.g_00432	Prai.g_01544
OG0001685	Prad.g_00425	Prai.g_01551
OG0001686	Prad.g_00422	Prai.g_01555
OG0001687	Prad.g_00416	Prai.g_01561
OG0001688	Prad.g_00413	Prai.g_01564
OG0001689	Prad.g_00408	Prai.g_01568
OG0001690	Prad.g_00406	Prai.g_01571
OG0001691	Prad.g_00404	Prai.g_01572
OG0001692	Prad.g_00936	Prai.g_01643
OG0001693	Prad.g_01574	Prai.g_01898
OG0001694	Prad.g_01186	Prai.g_00778
OG0001698	Prad.g_00133	Prai.g_00526
OG0001699	Prad.g_01281	Prai.g_00735
OG0001703	Prad.g_01115	Prai.g_00877
OG0001704	Prad.g_00150	Prai.g_01609
OG0001705	Prad.g_01295	Prai.g_01255
OG0001708	Prad.g_00333	Prai.g_01305
OG0001710	Prad.g_00149	Prai.g_00955
OG0001722	Prad.g_01077	Prai.g_01589
OG0001723	Prad.g_01083	Prai.g_01307
OG0001724	Prad.g_01133	Prai.g_00859
OG0001726	Prad.g_00642	Prai.g_01121
OG0001727	Prad.g_00321	Prai.g_00432
OG0001731	Prad.g_00399	Prai.g_01580
OG0001732	Prad.g_00379	Prai.g_00436
OG0001734	Prad.g_01047	Prai.g_00745
OG0001785	Prad.g_01098	Prai.g_00888
OG0001786	Prad.g_01175	Prai.g_00818
OG0001788	Prad.g_01203	Prai.g_01296
OG0001789	Prad.g_00325	Prai.g_01600
OG0001796	Prad.g_00665	Prai.g_01138
OG0001807	Prad.g_00710	Prai.g_00406
OG0001808	Prad.g_00699	Prai.g_01604
OG0001810	Prad.g_01116	Prai.g_00876
OG0001811	Prad.g_01117	Prai.g_00875
OG0001812	Prad.g_01118	Prai.g_00874
OG0001813	Prad.g_01119	Prai.g_00873
OG0001817	Prad.g_00645	Prai.g_01124
OG0001819	Prad.g_00684	Prai.g_00423
OG0001825	Prad.g_00386	Prai.g_01603
OG0001827	Prad.g_00346	Prai.g_01140
OG0001829	Prad.g_00382	Prai.g_01290
OG0001839	Prad.g_00318	Prai.g_00045
OG0001846	Prad.g_00430	Prai.g_01546
OG0001847	Prad.g_00402	Prai.g_01576
OG0001848	Prad.g_00381	Prai.g_01137
OG0001859	Prad.g_01733	Prai.g_00271
OG0001861	Prad.g_00651	Prai.g_01127
OG0001863	Prad.g_00661	Prai.g_01135
OG0001864	Prad.g_00956	Prai.g_01249
OG0001866	Prad.g_00313	Prai.g_00910
OG0001869	Prad.g_00553	Prai.g_01430
OG0001870	Prad.g_01210	Prai.g_00040
OG0001872	Prad.g_00390	Prai.g_01595
OG0001875	Prad.g_00679	Prai.g_00427
OG0001876	Prad.g_00682	Prai.g_00425
OG0001877	Prad.g_00709	Prai.g_00407
OG0001880	Prad.g_00570	Prai.g_01399, Prai.g_01410, Prai.g_01404, Prai.g_01402
OG0001906	Prad.g_01718	Prai.g_00285
OG0001909	Prad.g_00960	Prai.g_00148
OG0001910	Prad.g_00721	Prai.g_00402
OG0001912	Prad.g_00681	Prai.g_00426
OG0001914	Prad.g_00685	Prai.g_00422
OG0001953	Prad.g_01931	Prai.g_00062
OG0001954	Prad.g_00725	Prai.g_00395
OG0001956	Prad.g_01086	Prai.g_00901
OG0001984	Prad.g_00711	Prai.g_00405
OG0001992	Prad.g_00961	Prai.g_00779
OG0002019	Prad.g_00967	Prai.g_01617
OG0002020	Prad.g_00690	Prai.g_01276
OG0002021	Prad.g_00676	Prai.g_00429
OG0002022	Prad.g_00968	Prai.g_01616
OG0002023	Prad.g_00319	Prai.g_01614
OG0002031	Prad.g_01315	Prai.g_01280
OG0002053	Prad.g_00969	Prai.g_01615
OG0002059	Prad.g_01301	Prai.g_01268
OG0002062	Prad.g_00678	Prai.g_00428
OG0002063	Prad.g_00686	Prai.g_00420
OG0002064	Prad.g_00708	Prai.g_00408
OG0002119	Prad.g_00692	Prai.g_01620
OG0002121	Prad.g_00644	Prai.g_01123
OG0002130	Prad.g_01302	Prai.g_01623
OG0002139	Prad.g_00373	Prai.g_01626
OG0002262	Prad.g_00080	Prai.g_00419
OG0002263	Prad.g_01292	Prai.g_00409
OG0002264	Prad.g_00176	Prai.g_00979
OG0002265	Prad.g_01313	Prai.g_01281
OG0002266	Prad.g_01312	Prai.g_01282
OG0002267	Prad.g_01311	Prai.g_01283
OG0002268	Prad.g_01310	Prai.g_01284
OG0002269	Prad.g_01309	Prai.g_01285
OG0002270	Prad.g_01308	Prai.g_01286
OG0002271	Prad.g_01307	Prai.g_01287
OG0002272	Prad.g_01304	Prai.g_01292
OG0002274	Prad.g_01193, Prad.g_00693	Prai.g_01619
OG0002277	Prad.g_00687	Prai.g_00418
OG0002278	Prad.g_00688	Prai.g_00417
OG0002279	Prad.g_00689	Prai.g_00416
OG0002280	Prad.g_01195	Prai.g_00044
OG0002281	Prad.g_01206	Prai.g_01257
OG0002368	Prad.g_01849	Prai.g_00345
OG0002376	Prad.g_01306	Prai.g_01289
OG0002378	Prad.g_00551	Prai.g_01440
OG0003054	Prad.g_00136	Prai.g_00941
OG0003097	Prad.g_01316	Prai.g_01624
OG0003447	Prad.g_00749	Prai.g_00375
