Orthogroup	Prad	Prax
OG0001147	Prad.g_00782	Prax.g_01363
OG0001148	Prad.g_00781	Prax.g_01364
OG0001149	Prad.g_00779	Prax.g_01366
OG0001150	Prad.g_00778	Prax.g_01367
OG0001151	Prad.g_00776	Prax.g_01369
OG0001152	Prad.g_00775	Prax.g_01370
OG0001153	Prad.g_00774	Prax.g_01371
OG0001154	Prad.g_00772	Prax.g_01373
OG0001155	Prad.g_00770	Prax.g_01375
OG0001156	Prad.g_00768	Prax.g_01377
OG0001157	Prad.g_00767	Prax.g_01378
OG0001158	Prad.g_00765	Prax.g_01380
OG0001159	Prad.g_00764	Prax.g_01381
OG0001160	Prad.g_00763	Prax.g_01382
OG0001161	Prad.g_00762	Prax.g_01383
OG0001162	Prad.g_01641	Prax.g_01384
OG0001163	Prad.g_01640	Prax.g_01385
OG0001164	Prad.g_01639	Prax.g_01386
OG0001165	Prad.g_01638	Prax.g_01387
OG0001166	Prad.g_01637	Prax.g_01388
OG0001167	Prad.g_01636	Prax.g_01389
OG0001168	Prad.g_01635	Prax.g_01390
OG0001169	Prad.g_01634	Prax.g_01391
OG0001170	Prad.g_01633	Prax.g_01392
OG0001171	Prad.g_01632	Prax.g_01393
OG0001172	Prad.g_01630	Prax.g_01395
OG0001173	Prad.g_01628	Prax.g_01397
OG0001174	Prad.g_01627	Prax.g_01398
OG0001175	Prad.g_01626	Prax.g_01399
OG0001176	Prad.g_01625	Prax.g_01400
OG0001177	Prad.g_01623	Prax.g_01402
OG0001178	Prad.g_01621	Prax.g_01405
OG0001179	Prad.g_01620	Prax.g_01406
OG0001180	Prad.g_01619	Prax.g_01407
OG0001181	Prad.g_01618	Prax.g_01408
OG0001182	Prad.g_01617	Prax.g_01409
OG0001183	Prad.g_01616	Prax.g_01410
OG0001184	Prad.g_01614	Prax.g_01412
OG0001185	Prad.g_01611	Prax.g_01415
OG0001186	Prad.g_01610	Prax.g_01416
OG0001187	Prad.g_01609	Prax.g_01418
OG0001188	Prad.g_01608	Prax.g_01419
OG0001189	Prad.g_01607	Prax.g_01420
OG0001190	Prad.g_01606	Prax.g_01421
OG0001191	Prad.g_01605	Prax.g_01422
OG0001192	Prad.g_01604	Prax.g_01423
OG0001193	Prad.g_01603	Prax.g_01424
OG0001194	Prad.g_01602	Prax.g_01425
OG0001195	Prad.g_01601	Prax.g_01426
OG0001196	Prad.g_01600	Prax.g_01427
OG0001197	Prad.g_01599	Prax.g_01428
OG0001198	Prad.g_01598	Prax.g_01429
OG0001199	Prad.g_01597	Prax.g_01430
OG0001200	Prad.g_01596	Prax.g_01431
OG0001201	Prad.g_01595	Prax.g_01432
OG0001202	Prad.g_01594	Prax.g_01433
OG0001203	Prad.g_01592	Prax.g_01435
OG0001204	Prad.g_01590	Prax.g_01437
OG0001205	Prad.g_01589	Prax.g_01438
OG0001206	Prad.g_01588	Prax.g_01439
OG0001207	Prad.g_01587	Prax.g_01440
OG0001208	Prad.g_01586	Prax.g_01441
OG0001209	Prad.g_01585	Prax.g_01442
OG0001210	Prad.g_01584	Prax.g_01443
OG0001211	Prad.g_01583	Prax.g_01444
OG0001212	Prad.g_01582	Prax.g_01445
OG0001213	Prad.g_01581	Prax.g_01446
OG0001214	Prad.g_01579	Prax.g_01448
OG0001215	Prad.g_01578	Prax.g_01449
OG0001216	Prad.g_01577	Prax.g_01450
OG0001217	Prad.g_01576	Prax.g_01451
OG0001218	Prad.g_01575	Prax.g_01452
OG0001219	Prad.g_01572	Prax.g_01454
OG0001220	Prad.g_01571	Prax.g_01455
OG0001221	Prad.g_01568	Prax.g_01458
OG0001222	Prad.g_01567	Prax.g_01459
OG0001223	Prad.g_01566	Prax.g_01460
OG0001224	Prad.g_01565	Prax.g_01461
OG0001225	Prad.g_01564	Prax.g_01462
OG0001226	Prad.g_01563	Prax.g_01463
OG0001227	Prad.g_01562	Prax.g_01464
OG0001228	Prad.g_01561	Prax.g_01465
OG0001229	Prad.g_01560	Prax.g_01466
OG0001230	Prad.g_01559	Prax.g_01467
OG0001231	Prad.g_01558	Prax.g_01468
OG0001232	Prad.g_01557	Prax.g_01469
OG0001233	Prad.g_01556	Prax.g_01470
OG0001234	Prad.g_01555	Prax.g_01471
OG0001235	Prad.g_01554	Prax.g_01472
OG0001236	Prad.g_01552	Prax.g_01474
OG0001237	Prad.g_01551	Prax.g_01475
OG0001238	Prad.g_01549	Prax.g_01477
OG0001239	Prad.g_01548	Prax.g_01478
OG0001240	Prad.g_01547	Prax.g_01479
OG0001241	Prad.g_01545	Prax.g_01481
OG0001242	Prad.g_01544	Prax.g_01482
OG0001243	Prad.g_01543	Prax.g_01483
OG0001244	Prad.g_01542	Prax.g_01484
OG0001245	Prad.g_01541	Prax.g_01485
OG0001246	Prad.g_01540	Prax.g_01486
OG0001247	Prad.g_01539	Prax.g_01487
OG0001248	Prad.g_01538	Prax.g_01488
OG0001249	Prad.g_01537	Prax.g_01489
OG0001250	Prad.g_01536	Prax.g_01490
OG0001251	Prad.g_01901	Prax.g_01126
OG0001252	Prad.g_01855	Prax.g_01080
OG0001253	Prad.g_01841	Prax.g_01068
OG0001254	Prad.g_01710	Prax.g_00894
OG0001255	Prad.g_01658	Prax.g_00840
OG0001256	Prad.g_00339	Prax.g_01930
OG0001257	Prad.g_00025	Prax.g_00720
OG0001258	Prad.g_00131	Prax.g_00703
OG0001259	Prad.g_01379	Prax.g_00049
OG0001260	Prad.g_01091	Prax.g_00429
OG0001261	Prad.g_01181	Prax.g_00338
OG0001262	Prad.g_00297	Prax.g_00322
OG0001263	Prad.g_00276	Prax.g_00301, Prax.g_00501, Prax.g_00530
OG0001264	Prad.g_00246	Prax.g_00560
OG0001265	Prad.g_00137	Prax.g_01180
OG0001266	Prad.g_00995	Prax.g_01229
OG0001267	Prad.g_01512	Prax.g_00184
OG0001268	Prad.g_01499	Prax.g_00197
OG0001269	Prad.g_00611	Prax.g_01880
OG0001270	Prad.g_00474	Prax.g_01688
OG0001271	Prad.g_00463	Prax.g_01677
OG0001272	Prad.g_00421	Prax.g_01635
OG0001273	Prad.g_00420	Prax.g_01634
OG0001274	Prad.g_00415	Prax.g_01629
OG0001275	Prad.g_00397	Prax.g_01613
OG0001277	Prad.g_00369	Prax.g_01591
OG0001278	Prad.g_00949	Prax.g_01567
OG0001279	Prad.g_00945	Prax.g_01563
OG0001280	Prad.g_00942	Prax.g_01560
OG0001281	Prad.g_00876	Prax.g_01265
OG0001282	Prad.g_00851	Prax.g_01290
OG0001283	Prad.g_00769	Prax.g_01376
OG0001285	Prad.g_01591	Prax.g_01436
OG0001286	Prad.g_01546	Prax.g_01480
OG0001288	Prad.g_00070	Prax.g_00763
OG0001290	Prad.g_01956	Prax.g_00283
OG0001291	Prad.g_01922	Prax.g_00642
OG0001292	Prad.g_01919	Prax.g_00645
OG0001293	Prad.g_01917	Prax.g_00647
OG0001294	Prad.g_01900	Prax.g_01125
OG0001295	Prad.g_01874	Prax.g_01099
OG0001296	Prad.g_01868	Prax.g_01093
OG0001297	Prad.g_01792	Prax.g_01019
OG0001298	Prad.g_01748	Prax.g_00932
OG0001299	Prad.g_01739	Prax.g_00923
OG0001300	Prad.g_00736	Prax.g_00800
OG0001301	Prad.g_01426	Prax.g_00096
OG0001302	Prad.g_01096	Prax.g_00425
OG0001303	Prad.g_01100	Prax.g_00420
OG0001304	Prad.g_01027	Prax.g_01195
OG0001305	Prad.g_01022	Prax.g_01200
OG0001306	Prad.g_00988	Prax.g_01237
OG0001307	Prad.g_00979	Prax.g_01247
OG0001308	Prad.g_00647	Prax.g_00138
OG0001309	Prad.g_00649	Prax.g_00140
OG0001310	Prad.g_00660	Prax.g_00151
OG0001311	Prad.g_01467	Prax.g_00228
OG0001312	Prad.g_00610	Prax.g_01879
OG0001313	Prad.g_00417	Prax.g_01631
OG0001314	Prad.g_00918	Prax.g_01536
OG0001315	Prad.g_00883	Prax.g_01501
OG0001316	Prad.g_00773	Prax.g_01372
OG0001318	Prad.g_01852	Prax.g_01077
OG0001319	Prad.g_01753	Prax.g_00980
OG0001320	Prad.g_00039	Prax.g_00734
OG0001321	Prad.g_01102	Prax.g_00418
OG0001321	Prad.g_01207	Prax.g_00418
OG0001322	Prad.g_01126	Prax.g_00392
OG0001323	Prad.g_01003	Prax.g_01221
OG0001324	Prad.g_00971	Prax.g_01255
OG0001325	Prad.g_00653	Prax.g_00144
OG0001326	Prad.g_00338	Prax.g_01931
OG0001327	Prad.g_00340	Prax.g_01929
OG0001328	Prad.g_00623	Prax.g_01894
OG0001329	Prad.g_00574	Prax.g_01843
OG0001330	Prad.g_00424	Prax.g_01638
OG0001331	Prad.g_00944	Prax.g_01562
OG0001332	Prad.g_00894	Prax.g_01512
OG0001333	Prad.g_00803	Prax.g_01342
OG0001334	Prad.g_01629	Prax.g_01396
OG0001335	Prad.g_01593	Prax.g_01434
OG0001336	Prad.g_01865	Prax.g_01090
OG0001337	Prad.g_01875	Prax.g_01100
OG0001338	Prad.g_01847	Prax.g_01074
OG0001339	Prad.g_01788	Prax.g_01015
OG0001340	Prad.g_01743	Prax.g_00927
OG0001341	Prad.g_01730	Prax.g_00914
OG0001342	Prad.g_01711	Prax.g_00895
OG0001343	Prad.g_01652	Prax.g_00834
OG0001344	Prad.g_00731	Prax.g_00796
OG0001345	Prad.g_00668	Prax.g_00766
OG0001346	Prad.g_00035	Prax.g_00730
OG0001347	Prad.g_00021	Prax.g_00716
OG0001348	Prad.g_00125	Prax.g_00697
OG0001349	Prad.g_00120	Prax.g_00692
OG0001350	Prad.g_00115	Prax.g_00687
OG0001351	Prad.g_01366	Prax.g_00037
OG0001352	Prad.g_01256	Prax.g_00960
OG0001353	Prad.g_01277	Prax.g_00939
OG0001354	Prad.g_01129	Prax.g_00389
OG0001355	Prad.g_00307	Prax.g_00332
OG0001356	Prad.g_00262	Prax.g_00544
OG0001357	Prad.g_00158	Prax.g_01157
OG0001358	Prad.g_00138	Prax.g_01179
OG0001359	Prad.g_01525	Prax.g_00165
OG0001360	Prad.g_01524	Prax.g_00166
OG0001361	Prad.g_01445	Prax.g_00250
OG0001362	Prad.g_01216	Prax.g_01957
OG0001363	Prad.g_00563	Prax.g_01824
OG0001364	Prad.g_00444	Prax.g_01658
OG0001365	Prad.g_00376	Prax.g_01260
OG0001366	Prad.g_00904	Prax.g_01522
OG0001367	Prad.g_00862	Prax.g_01279
OG0001368	Prad.g_01622	Prax.g_01403
OG0001371	Prad.g_01926	Prax.g_00638
OG0001372	Prad.g_01925	Prax.g_00639
OG0001373	Prad.g_01918	Prax.g_00646
OG0001374	Prad.g_01906	Prax.g_00658
OG0001375	Prad.g_01858	Prax.g_01083
OG0001376	Prad.g_01757	Prax.g_00984
OG0001377	Prad.g_01735	Prax.g_00919
OG0001378	Prad.g_01719	Prax.g_00903
OG0001379	Prad.g_00748	Prax.g_00811
OG0001380	Prad.g_01980	Prax.g_00507
OG0001382	Prad.g_00046	Prax.g_00741
OG0001383	Prad.g_00118	Prax.g_00690
OG0001384	Prad.g_00110	Prax.g_00682
OG0001385	Prad.g_01240	Prax.g_00976
OG0001386	Prad.g_01248	Prax.g_00968
OG0001387	Prad.g_01250	Prax.g_00966
OG0001388	Prad.g_01260	Prax.g_00956
OG0001389	Prad.g_01054	Prax.g_00480
OG0001390	Prad.g_01090	Prax.g_00430
OG0001391	Prad.g_01131	Prax.g_00387
OG0001392	Prad.g_00263	Prax.g_00543
OG0001393	Prad.g_00261	Prax.g_00545
OG0001394	Prad.g_00240	Prax.g_00566
OG0001395	Prad.g_00237	Prax.g_00569
OG0001396	Prad.g_00154	Prax.g_01161
OG0001397	Prad.g_01034	Prax.g_01189
OG0001398	Prad.g_01014	Prax.g_01208
OG0001399	Prad.g_01005	Prax.g_01218
OG0001400	Prad.g_00997	Prax.g_01227
OG0001401	Prad.g_01320	Prax.g_01234
OG0001402	Prad.g_01510	Prax.g_00186
OG0001403	Prad.g_00627	Prax.g_01898
OG0001404	Prad.g_00603	Prax.g_01872
OG0001405	Prad.g_00593	Prax.g_01862
OG0001406	Prad.g_00475	Prax.g_01689
OG0001407	Prad.g_00472	Prax.g_01686
OG0001408	Prad.g_00423	Prax.g_01637
OG0001409	Prad.g_00409	Prax.g_01624
OG0001410	Prad.g_00395	Prax.g_01611, Prax.g_01610
OG0001411	Prad.g_01187	Prax.g_01599
OG0001412	Prad.g_00205	Prax.g_00601
OG0001414	Prad.g_01932	Prax.g_00633
OG0001415	Prad.g_01665	Prax.g_00847
OG0001416	Prad.g_00108	Prax.g_00680
OG0001417	Prad.g_01249	Prax.g_00967
OG0001418	Prad.g_01103	Prax.g_00417
OG0001419	Prad.g_01135	Prax.g_00383
OG0001420	Prad.g_00259	Prax.g_00547
OG0001421	Prad.g_00255	Prax.g_00551
OG0001422	Prad.g_01000	Prax.g_01224
OG0001423	Prad.g_01523	Prax.g_00167
OG0001425	Prad.g_00403	Prax.g_01618
OG0001426	Prad.g_01550	Prax.g_01476
OG0001427	Prad.g_00737	Prax.g_00801
OG0001430	Prad.g_00145	Prax.g_01172
OG0001431	Prad.g_00999	Prax.g_01225
OG0001432	Prad.g_00996	Prax.g_01228
OG0001433	Prad.g_00312	Prax.g_01954
OG0001435	Prad.g_00411	Prax.g_01625
OG0001438	Prad.g_01409	Prax.g_00079
OG0001439	Prad.g_01178	Prax.g_00341
OG0001440	Prad.g_00134	Prax.g_01183
OG0001441	Prad.g_00640	Prax.g_00131
OG0001442	Prad.g_00663	Prax.g_00154
OG0001443	Prad.g_01513	Prax.g_00183
OG0001444	Prad.g_01477	Prax.g_00219
OG0001449	Prad.g_00536	Prax.g_01820
OG0001454	Prad.g_00743	Prax.g_00806
OG0001457	Prad.g_01276	Prax.g_00940
OG0001458	Prad.g_01089	Prax.g_00431
OG0001459	Prad.g_01124	Prax.g_00394
OG0001460	Prad.g_00285	Prax.g_00310
OG0001461	Prad.g_00213	Prax.g_00593
OG0001462	Prad.g_00146	Prax.g_01171
OG0001463	Prad.g_01006	Prax.g_01217
OG0001464	Prad.g_01001	Prax.g_01223
OG0001466	Prad.g_00348	Prax.g_01921
OG0001467	Prad.g_00518	Prax.g_01736
OG0001468	Prad.g_00780	Prax.g_01365
OG0001469	Prad.g_01498	Prax.g_00198
OG0001470	Prad.g_01671	Prax.g_00855
OG0001472	Prad.g_00286	Prax.g_00311
OG0001473	Prad.g_00277	Prax.g_00302
OG0001474	Prad.g_00275	Prax.g_00531
OG0001475	Prad.g_01010	Prax.g_01213
OG0001476	Prad.g_01009	Prax.g_01214
OG0001477	Prad.g_01008	Prax.g_01215
OG0001478	Prad.g_01002	Prax.g_01222
OG0001479	Prad.g_00976	Prax.g_01250
OG0001480	Prad.g_00634	Prax.g_00125
OG0001481	Prad.g_01480	Prax.g_00216
OG0001483	Prad.g_00364	Prax.g_01905
OG0001484	Prad.g_00562	Prax.g_01822
OG0001485	Prad.g_00881	Prax.g_01258
OG0001486	Prad.g_00225	Prax.g_00581
OG0001488	Prad.g_01819	Prax.g_01046
OG0001489	Prad.g_00734	Prax.g_00798
OG0001490	Prad.g_00701	Prax.g_00778
OG0001491	Prad.g_01121	Prax.g_00397
OG0001492	Prad.g_01179	Prax.g_00340
OG0001493	Prad.g_00274	Prax.g_00532
OG0001494	Prad.g_00273	Prax.g_00533
OG0001495	Prad.g_00272	Prax.g_00534
OG0001496	Prad.g_00271	Prax.g_00535
OG0001497	Prad.g_00270	Prax.g_00536
OG0001498	Prad.g_00269	Prax.g_00537
OG0001499	Prad.g_00268	Prax.g_00538
OG0001500	Prad.g_00267	Prax.g_00539
OG0001501	Prad.g_00266	Prax.g_00540
OG0001502	Prad.g_00265	Prax.g_00541
OG0001503	Prad.g_00264	Prax.g_00542
OG0001504	Prad.g_00230	Prax.g_00576
OG0001505	Prad.g_01189	Prax.g_01163
OG0001506	Prad.g_00984	Prax.g_01242
OG0001507	Prad.g_01514	Prax.g_00182
OG0001508	Prad.g_00412	Prax.g_01626
OG0001509	Prad.g_00861	Prax.g_01280
OG0001510	Prad.g_00788	Prax.g_01357
OG0001511	Prad.g_00950	Prax.g_01571
OG0001514	Prad.g_00351	Prax.g_00493
OG0001515	Prad.g_01094	Prax.g_00427
OG0001516	Prad.g_00164	Prax.g_01151
OG0001517	Prad.g_00992	Prax.g_01232
OG0001518	Prad.g_01194	Prax.g_01588
OG0001519	Prad.g_00722	Prax.g_00788
OG0001521	Prad.g_00375	Prax.g_01261
OG0001522	Prad.g_00075, Prad.g_00962	Prax.g_01578
OG0001523	Prad.g_01933	Prax.g_00632
OG0001524	Prad.g_00733	Prax.g_00797
OG0001525	Prad.g_00048	Prax.g_00742
OG0001527	Prad.g_00638	Prax.g_00129
OG0001528	Prad.g_01217	Prax.g_01956
OG0001529	Prad.g_00316	Prax.g_01952
OG0001532	Prad.g_01952	Prax.g_00279
OG0001533	Prad.g_00700	Prax.g_00777
OG0001534	Prad.g_00405	Prax.g_01620
OG0001536	Prad.g_00636	Prax.g_00127
OG0001537	Prad.g_00541	Prax.g_01951
OG0001538	Prad.g_00337	Prax.g_01932
OG0001539	Prad.g_00356	Prax.g_01913
OG0001540	Prad.g_00357	Prax.g_01912
OG0001542	Prad.g_00407	Prax.g_01622
OG0001543	Prad.g_00396	Prax.g_01612
OG0001549	Prad.g_01867	Prax.g_01092
OG0001550	Prad.g_01684	Prax.g_00868
OG0001551	Prad.g_01660	Prax.g_00842
OG0001552	Prad.g_00741	Prax.g_00804
OG0001553	Prad.g_00720	Prax.g_00786
OG0001554	Prad.g_00712	Prax.g_00785
OG0001555	Prad.g_00050	Prax.g_00744
OG0001556	Prad.g_00037	Prax.g_00732
OG0001557	Prad.g_01251	Prax.g_00965
OG0001558	Prad.g_01084	Prax.g_01961
OG0001559	Prad.g_01095	Prax.g_00426
OG0001560	Prad.g_01113	Prax.g_00405
OG0001561	Prad.g_00284	Prax.g_00309
OG0001562	Prad.g_00147	Prax.g_01170
OG0001563	Prad.g_00994	Prax.g_01230
OG0001564	Prad.g_00993	Prax.g_01231
OG0001565	Prad.g_00991	Prax.g_01233
OG0001566	Prad.g_00989	Prax.g_01236
OG0001567	Prad.g_00983	Prax.g_01243
OG0001568	Prad.g_00633	Prax.g_00124
OG0001569	Prad.g_00637	Prax.g_00128
OG0001570	Prad.g_00643	Prax.g_00134
OG0001571	Prad.g_00656	Prax.g_00147
OG0001572	Prad.g_01993	Prax.g_00157
OG0001573	Prad.g_01990	Prax.g_00160
OG0001574	Prad.g_00315	Prax.g_01964
OG0001575	Prad.g_00331	Prax.g_01935
OG0001576	Prad.g_00343	Prax.g_01926
OG0001577	Prad.g_00597	Prax.g_01866
OG0001578	Prad.g_00595	Prax.g_01864
OG0001579	Prad.g_00535	Prax.g_01821
OG0001582	Prad.g_00431	Prax.g_01645
OG0001583	Prad.g_00429	Prax.g_01643
OG0001584	Prad.g_00428	Prax.g_01642
OG0001585	Prad.g_00418	Prax.g_01632
OG0001586	Prad.g_01613	Prax.g_01413
OG0001590	Prad.g_01698	Prax.g_00882
OG0001591	Prad.g_00747	Prax.g_00810
OG0001592	Prad.g_00702	Prax.g_00779
OG0001594	Prad.g_00038	Prax.g_00733
OG0001595	Prad.g_01280	Prax.g_00936
OG0001596	Prad.g_01097	Prax.g_00424
OG0001597	Prad.g_00282	Prax.g_00307
OG0001598	Prad.g_00257	Prax.g_00548
OG0001599	Prad.g_01520	Prax.g_00176
OG0001600	Prad.g_01519	Prax.g_00177
OG0001601	Prad.g_01518	Prax.g_00178
OG0001602	Prad.g_01517	Prax.g_00179
OG0001603	Prad.g_00368	Prax.g_01590
OG0001604	Prad.g_00928	Prax.g_01546
OG0001605	Prad.g_00857	Prax.g_01284
OG0001606	Prad.g_01651	Prax.g_00833
OG0001609	Prad.g_00742	Prax.g_00805
OG0001610	Prad.g_01275	Prax.g_00941
OG0001611	Prad.g_01076	Prax.g_00443
OG0001612	Prad.g_01122	Prax.g_00396
OG0001613	Prad.g_00278	Prax.g_00303
OG0001614	Prad.g_00160	Prax.g_01155
OG0001615	Prad.g_00323	Prax.g_01943
OG0001616	Prad.g_00328	Prax.g_01939
OG0001619	Prad.g_00605	Prax.g_01874
OG0001621	Prad.g_01106	Prax.g_00414
OG0001623	Prad.g_01654	Prax.g_00836
OG0001624	Prad.g_00280	Prax.g_00305
OG0001625	Prad.g_00152	Prax.g_01166
OG0001626	Prad.g_00324	Prax.g_01942
OG0001627	Prad.g_01192	Prax.g_01585
OG0001628	Prad.g_00385	Prax.g_01602
OG0001639	Prad.g_01883	Prax.g_01109
OG0001640	Prad.g_01811	Prax.g_01038
OG0001641	Prad.g_00746	Prax.g_00809
OG0001642	Prad.g_00744	Prax.g_00807
OG0001643	Prad.g_00706	Prax.g_00783
OG0001644	Prad.g_00705	Prax.g_00782
OG0001645	Prad.g_00703	Prax.g_00780
OG0001646	Prad.g_00695	Prax.g_01575
OG0001647	Prad.g_00040	Prax.g_00735
OG0001648	Prad.g_01349	Prax.g_00020
OG0001649	Prad.g_01355	Prax.g_00026
OG0001650	Prad.g_01048	Prax.g_00486
OG0001651	Prad.g_01085	Prax.g_00434
OG0001652	Prad.g_01087	Prax.g_00433
OG0001653	Prad.g_01114	Prax.g_00404
OG0001654	Prad.g_01120	Prax.g_00398
OG0001655	Prad.g_01128	Prax.g_00390
OG0001656	Prad.g_01151	Prax.g_00368
OG0001657	Prad.g_00291	Prax.g_00316
OG0001658	Prad.g_00279	Prax.g_00304
OG0001659	Prad.g_00233	Prax.g_00573
OG0001660	Prad.g_00151	Prax.g_01167
OG0001661	Prad.g_00148	Prax.g_01169
OG0001662	Prad.g_00143	Prax.g_01174
OG0001663	Prad.g_01032	Prax.g_01191
OG0001664	Prad.g_01031	Prax.g_01192
OG0001665	Prad.g_01011	Prax.g_01212
OG0001666	Prad.g_01007	Prax.g_01216
OG0001667	Prad.g_01004	Prax.g_01220
OG0001668	Prad.g_00998	Prax.g_01226
OG0001669	Prad.g_00987	Prax.g_01238
OG0001670	Prad.g_00986	Prax.g_01239
OG0001671	Prad.g_00980	Prax.g_01246
OG0001672	Prad.g_00975	Prax.g_01251
OG0001673	Prad.g_00974	Prax.g_01252
OG0001674	Prad.g_00973	Prax.g_01253
OG0001675	Prad.g_00654	Prax.g_00145
OG0001676	Prad.g_00659	Prax.g_00150
OG0001677	Prad.g_01521	Prax.g_00175
OG0001678	Prad.g_01448	Prax.g_00247
OG0001679	Prad.g_01440	Prax.g_00255
OG0001680	Prad.g_01074	Prax.g_01962
OG0001681	Prad.g_00344	Prax.g_01925
OG0001682	Prad.g_00354	Prax.g_01915
OG0001684	Prad.g_00432	Prax.g_01646
OG0001685	Prad.g_00425	Prax.g_01639
OG0001686	Prad.g_00422	Prax.g_01636
OG0001687	Prad.g_00416	Prax.g_01630
OG0001688	Prad.g_00413	Prax.g_01627
OG0001689	Prad.g_00408	Prax.g_01623
OG0001690	Prad.g_00406	Prax.g_01621
OG0001691	Prad.g_00404	Prax.g_01619
OG0001692	Prad.g_00936	Prax.g_01554
OG0001693	Prad.g_01574	Prax.g_01453
OG0001694	Prad.g_01186	Prax.g_01756
OG0001698	Prad.g_00133	Prax.g_00705
OG0001700	Prad.g_01079	Prax.g_00440
OG0001701	Prad.g_01081	Prax.g_00438
OG0001702	Prad.g_01101	Prax.g_00419
OG0001703	Prad.g_01115	Prax.g_00403
OG0001705	Prad.g_00646	Prax.g_00137
OG0001706	Prad.g_00658	Prax.g_00149
OG0001707	Prad.g_01516	Prax.g_00180
OG0001708	Prad.g_00333	Prax.g_01933
OG0001710	Prad.g_00149	Prax.g_01168
OG0001722	Prad.g_01077	Prax.g_00442
OG0001723	Prad.g_01083	Prax.g_00436
OG0001724	Prad.g_01133	Prax.g_00385
OG0001725	Prad.g_00283	Prax.g_00308
OG0001726	Prad.g_00642	Prax.g_00133
OG0001727	Prad.g_00321	Prax.g_01947
OG0001731	Prad.g_00399	Prax.g_01615
OG0001732	Prad.g_00379	Prax.g_01593
OG0001733	Prad.g_00723	Prax.g_00789
OG0001734	Prad.g_01047	Prax.g_00487
OG0001736	Prad.g_00229	Prax.g_00577
OG0001783	Prad.g_01946	Prax.g_00272
OG0001784	Prad.g_00105	Prax.g_00677
OG0001785	Prad.g_01098	Prax.g_00423
OG0001786	Prad.g_01175	Prax.g_00344
OG0001787	Prad.g_00662	Prax.g_00153
OG0001789	Prad.g_00325	Prax.g_01941
OG0001790	Prad.g_00327	Prax.g_01940
OG0001791	Prad.g_00329	Prax.g_01938
OG0001794	Prad.g_00959	Prax.g_01583, Prax.g_01595
OG0001796	Prad.g_00665	Prax.g_00156
OG0001807	Prad.g_00710	Prax.g_00784
OG0001808	Prad.g_00699	Prax.g_00774
OG0001809	Prad.g_01104	Prax.g_00416
OG0001810	Prad.g_01116	Prax.g_00402
OG0001811	Prad.g_01117	Prax.g_00401
OG0001812	Prad.g_01118	Prax.g_00400
OG0001813	Prad.g_01119	Prax.g_00399
OG0001814	Prad.g_00281	Prax.g_00306
OG0001817	Prad.g_00645	Prax.g_00136
OG0001818	Prad.g_00648	Prax.g_00139
OG0001821	Prad.g_00347	Prax.g_01922
OG0001824	Prad.g_00414	Prax.g_01628
OG0001825	Prad.g_00386	Prax.g_01603
OG0001827	Prad.g_00346	Prax.g_01923
OG0001837	Prad.g_01648	Prax.g_00830
OG0001838	Prad.g_00704	Prax.g_00781
OG0001840	Prad.g_00322	Prax.g_01946
OG0001841	Prad.g_00332	Prax.g_01934
OG0001842	Prad.g_00358	Prax.g_01911
OG0001845	Prad.g_00493	Prax.g_01707
OG0001846	Prad.g_00430	Prax.g_01644
OG0001848	Prad.g_00381	Prax.g_01596
OG0001850	Prad.g_01992	Prax.g_00158
OG0001859	Prad.g_01733	Prax.g_00917
OG0001861	Prad.g_00651	Prax.g_00142
OG0001862	Prad.g_00652	Prax.g_00143
OG0001863	Prad.g_00661	Prax.g_00152
OG0001864	Prad.g_00956	Prax.g_00506
OG0001865	Prad.g_01199	Prax.g_01966
OG0001866	Prad.g_00313	Prax.g_01955
OG0001870	Prad.g_01210	Prax.g_01967
OG0001872	Prad.g_00390	Prax.g_01607
OG0001906	Prad.g_01718	Prax.g_00902
OG0001907	Prad.g_01197	Prax.g_01968
OG0001909	Prad.g_00960	Prax.g_01584
OG0001910	Prad.g_00721	Prax.g_00787
OG0001958	Prad.g_00664	Prax.g_00155
OG0001962	Prad.g_00543	Prax.g_01764
OG0001963	Prad.g_00544	Prax.g_01765
OG0001964	Prad.g_00545	Prax.g_01766
OG0001966	Prad.g_01196	Prax.g_00629
OG0001983	Prad.g_00153	Prax.g_01164
OG0001985	Prad.g_00958	Prax.g_00505
OG0001992	Prad.g_00961	Prax.g_01577
OG0002023	Prad.g_00319	Prax.g_01949
OG0002052	Prad.g_01112	Prax.g_00406
OG0002121	Prad.g_00644	Prax.g_00135
OG0002140	Prad.g_01201	Prax.g_00498
OG0002179	Prad.g_00380	Prax.g_01594
OG0002181	Prad.g_00698	Prax.g_00773
OG0002186	Prad.g_00289	Prax.g_00314
OG0002195	Prad.g_00088	Prax.g_01773
OG0002355	Prad.g_00966	Prax.g_01582
OG0002379	Prad.g_00963	Prax.g_01579
OG0002527	Prad.g_01291	Prax.g_00508
OG0002547	Prad.g_00957	Prax.g_01969
