Orthogroup	Prad	Prba
OG0001147	Prad.g_00782	Prba.g_01064
OG0001148	Prad.g_00781	Prba.g_01065
OG0001149	Prad.g_00779	Prba.g_01067
OG0001150	Prad.g_00778	Prba.g_01068
OG0001151	Prad.g_00776	Prba.g_01070
OG0001152	Prad.g_00775	Prba.g_01071
OG0001153	Prad.g_00774	Prba.g_01072
OG0001154	Prad.g_00772	Prba.g_01074
OG0001155	Prad.g_00770	Prba.g_01076
OG0001156	Prad.g_00768	Prba.g_01078
OG0001157	Prad.g_00767	Prba.g_01079
OG0001158	Prad.g_00765	Prba.g_00753
OG0001159	Prad.g_00764	Prba.g_00754
OG0001160	Prad.g_00763	Prba.g_00755
OG0001161	Prad.g_00762	Prba.g_00756
OG0001162	Prad.g_01641	Prba.g_00757
OG0001163	Prad.g_01640	Prba.g_00758
OG0001164	Prad.g_01639	Prba.g_00759
OG0001165	Prad.g_01638	Prba.g_00760
OG0001166	Prad.g_01637	Prba.g_00761
OG0001167	Prad.g_01636	Prba.g_00762
OG0001168	Prad.g_01635	Prba.g_00763
OG0001169	Prad.g_01634	Prba.g_00764
OG0001170	Prad.g_01633	Prba.g_00766
OG0001171	Prad.g_01632	Prba.g_00767
OG0001172	Prad.g_01630	Prba.g_00769
OG0001173	Prad.g_01628	Prba.g_00771
OG0001174	Prad.g_01627	Prba.g_00772
OG0001175	Prad.g_01626	Prba.g_00773
OG0001176	Prad.g_01625	Prba.g_00774
OG0001177	Prad.g_01623	Prba.g_00776
OG0001178	Prad.g_01621	Prba.g_00779
OG0001179	Prad.g_01620	Prba.g_00780
OG0001180	Prad.g_01619	Prba.g_00781
OG0001181	Prad.g_01618	Prba.g_00782
OG0001182	Prad.g_01617	Prba.g_00783
OG0001183	Prad.g_01616	Prba.g_00784
OG0001184	Prad.g_01614	Prba.g_00786
OG0001185	Prad.g_01611	Prba.g_00789
OG0001186	Prad.g_01610	Prba.g_00790
OG0001187	Prad.g_01609	Prba.g_00792
OG0001188	Prad.g_01608	Prba.g_00793
OG0001189	Prad.g_01607	Prba.g_00794
OG0001190	Prad.g_01606	Prba.g_00795
OG0001191	Prad.g_01605	Prba.g_00796
OG0001192	Prad.g_01604	Prba.g_00797
OG0001193	Prad.g_01603	Prba.g_00798
OG0001194	Prad.g_01602	Prba.g_00799
OG0001195	Prad.g_01601	Prba.g_00800
OG0001196	Prad.g_01600	Prba.g_00801
OG0001197	Prad.g_01599	Prba.g_00802
OG0001198	Prad.g_01598	Prba.g_00803
OG0001199	Prad.g_01597	Prba.g_00804
OG0001200	Prad.g_01596	Prba.g_00805
OG0001201	Prad.g_01595	Prba.g_00806
OG0001202	Prad.g_01594	Prba.g_00807
OG0001203	Prad.g_01592	Prba.g_00809
OG0001204	Prad.g_01590	Prba.g_00811
OG0001205	Prad.g_01589	Prba.g_00812
OG0001206	Prad.g_01588	Prba.g_00813
OG0001207	Prad.g_01587	Prba.g_00814
OG0001208	Prad.g_01586	Prba.g_00815
OG0001209	Prad.g_01585	Prba.g_00816
OG0001210	Prad.g_01584	Prba.g_00817
OG0001211	Prad.g_01583	Prba.g_00818
OG0001212	Prad.g_01582	Prba.g_00819
OG0001213	Prad.g_01581	Prba.g_00820
OG0001214	Prad.g_01579	Prba.g_00822
OG0001215	Prad.g_01578	Prba.g_00823
OG0001216	Prad.g_01577	Prba.g_00824
OG0001217	Prad.g_01576	Prba.g_00825
OG0001218	Prad.g_01575	Prba.g_00826
OG0001219	Prad.g_01572	Prba.g_00829
OG0001220	Prad.g_01571	Prba.g_00830
OG0001221	Prad.g_01568	Prba.g_00833
OG0001222	Prad.g_01567	Prba.g_00834
OG0001223	Prad.g_01566	Prba.g_00835
OG0001224	Prad.g_01565	Prba.g_00836
OG0001225	Prad.g_01564	Prba.g_00837
OG0001226	Prad.g_01563	Prba.g_00838
OG0001227	Prad.g_01562	Prba.g_00839
OG0001228	Prad.g_01561	Prba.g_00840
OG0001229	Prad.g_01560	Prba.g_00841
OG0001230	Prad.g_01559	Prba.g_00842
OG0001231	Prad.g_01558	Prba.g_00843
OG0001232	Prad.g_01557	Prba.g_00844
OG0001233	Prad.g_01556	Prba.g_00845
OG0001234	Prad.g_01555	Prba.g_00846
OG0001235	Prad.g_01554	Prba.g_00847
OG0001236	Prad.g_01552	Prba.g_01777
OG0001237	Prad.g_01551	Prba.g_01778
OG0001238	Prad.g_01549	Prba.g_01780
OG0001239	Prad.g_01548	Prba.g_01781
OG0001240	Prad.g_01547	Prba.g_01782
OG0001241	Prad.g_01545	Prba.g_01784
OG0001242	Prad.g_01544	Prba.g_01785
OG0001243	Prad.g_01543	Prba.g_01786
OG0001244	Prad.g_01542	Prba.g_01787
OG0001245	Prad.g_01541	Prba.g_01788
OG0001246	Prad.g_01540	Prba.g_01789
OG0001247	Prad.g_01539	Prba.g_01790
OG0001248	Prad.g_01538	Prba.g_01791
OG0001249	Prad.g_01537	Prba.g_01792
OG0001250	Prad.g_01536	Prba.g_01793
OG0001251	Prad.g_01901	Prba.g_01880
OG0001252	Prad.g_01855	Prba.g_01926
OG0001253	Prad.g_01841	Prba.g_01938
OG0001254	Prad.g_01710	Prba.g_00498
OG0001255	Prad.g_01658	Prba.g_00549
OG0001257	Prad.g_00025	Prba.g_00979
OG0001258	Prad.g_00131	Prba.g_00963
OG0001259	Prad.g_01379	Prba.g_01727
OG0001260	Prad.g_01091	Prba.g_01555
OG0001261	Prad.g_01181	Prba.g_01464
OG0001262	Prad.g_00297	Prba.g_01448
OG0001263	Prad.g_00276	Prba.g_01427
OG0001264	Prad.g_00246	Prba.g_01396
OG0001265	Prad.g_00137	Prba.g_01288
OG0001266	Prad.g_00995	Prba.g_01240
OG0001267	Prad.g_01512	Prba.g_00080
OG0001268	Prad.g_01499	Prba.g_00067
OG0001269	Prad.g_00611	Prba.g_00213
OG0001270	Prad.g_00474	Prba.g_00348
OG0001271	Prad.g_00463	Prba.g_00337
OG0001272	Prad.g_00421	Prba.g_00295
OG0001273	Prad.g_00420	Prba.g_00294
OG0001274	Prad.g_00415	Prba.g_00289
OG0001275	Prad.g_00397	Prba.g_00272
OG0001276	Prad.g_00384	Prba.g_00262
OG0001277	Prad.g_00369	Prba.g_00251
OG0001278	Prad.g_00949	Prba.g_00234
OG0001279	Prad.g_00945	Prba.g_00230
OG0001280	Prad.g_00942	Prba.g_00227
OG0001281	Prad.g_00876	Prba.g_00360
OG0001282	Prad.g_00851	Prba.g_00385
OG0001283	Prad.g_00769	Prba.g_01077
OG0001285	Prad.g_01591	Prba.g_00810
OG0001286	Prad.g_01546	Prba.g_01783
OG0001288	Prad.g_00070	Prba.g_01024
OG0001290	Prad.g_01956	Prba.g_01823
OG0001291	Prad.g_01922	Prba.g_01859
OG0001292	Prad.g_01919	Prba.g_01862
OG0001293	Prad.g_01917	Prba.g_01864
OG0001294	Prad.g_01900	Prba.g_01881
OG0001295	Prad.g_01874	Prba.g_01907
OG0001296	Prad.g_01868	Prba.g_01913
OG0001297	Prad.g_01792	Prba.g_00655
OG0001298	Prad.g_01748	Prba.g_00462
OG0001299	Prad.g_01739	Prba.g_00471
OG0001300	Prad.g_00736	Prba.g_00867
OG0001301	Prad.g_01426	Prba.g_01680
OG0001302	Prad.g_01096	Prba.g_01551
OG0001303	Prad.g_01100	Prba.g_01547
OG0001304	Prad.g_01027	Prba.g_01273
OG0001305	Prad.g_01022	Prba.g_01268
OG0001306	Prad.g_00988	Prba.g_01232
OG0001307	Prad.g_00979	Prba.g_01223
OG0001308	Prad.g_00647	Prba.g_00737
OG0001309	Prad.g_00649	Prba.g_00735
OG0001310	Prad.g_00660	Prba.g_00724
OG0001311	Prad.g_01467	Prba.g_00035
OG0001312	Prad.g_00610	Prba.g_00212
OG0001313	Prad.g_00417	Prba.g_00291
OG0001314	Prad.g_00918	Prba.g_00597
OG0001315	Prad.g_00883	Prba.g_00563
OG0001316	Prad.g_00773	Prba.g_01073
OG0001318	Prad.g_01852	Prba.g_01929
OG0001319	Prad.g_01753	Prba.g_00457
OG0001320	Prad.g_00039	Prba.g_00994
OG0001321	Prad.g_01102	Prba.g_01545
OG0001321	Prad.g_01207	Prba.g_01545
OG0001322	Prad.g_01126	Prba.g_01518
OG0001323	Prad.g_01003	Prba.g_01248
OG0001324	Prad.g_00971	Prba.g_01215
OG0001325	Prad.g_00653	Prba.g_00731
OG0001326	Prad.g_00338	Prba.g_01164
OG0001327	Prad.g_00340	Prba.g_01166
OG0001328	Prad.g_00623	Prba.g_01197
OG0001329	Prad.g_00574	Prba.g_00176
OG0001330	Prad.g_00424	Prba.g_00298
OG0001331	Prad.g_00944	Prba.g_00229
OG0001333	Prad.g_00803	Prba.g_00433
OG0001334	Prad.g_01629	Prba.g_00770
OG0001335	Prad.g_01593	Prba.g_00808
OG0001336	Prad.g_01865	Prba.g_01916
OG0001337	Prad.g_01875	Prba.g_01906
OG0001338	Prad.g_01847	Prba.g_01932
OG0001339	Prad.g_01788	Prba.g_00659
OG0001340	Prad.g_01743	Prba.g_00467
OG0001341	Prad.g_01730	Prba.g_00479
OG0001342	Prad.g_01711	Prba.g_00497
OG0001343	Prad.g_01652	Prba.g_00555
OG0001344	Prad.g_00731	Prba.g_00872
OG0001345	Prad.g_00668	Prba.g_01027
OG0001346	Prad.g_00035	Prba.g_00989
OG0001347	Prad.g_00021	Prba.g_00975
OG0001348	Prad.g_00125	Prba.g_00957
OG0001349	Prad.g_00120	Prba.g_00952
OG0001350	Prad.g_00115	Prba.g_00947
OG0001351	Prad.g_01366	Prba.g_01739
OG0001352	Prad.g_01256	Prba.g_01635
OG0001353	Prad.g_01277	Prba.g_01614
OG0001354	Prad.g_01129	Prba.g_01515
OG0001355	Prad.g_00307	Prba.g_01458
OG0001356	Prad.g_00262	Prba.g_01413
OG0001357	Prad.g_00158	Prba.g_01309
OG0001358	Prad.g_00138	Prba.g_01289
OG0001359	Prad.g_01525	Prba.g_00093
OG0001360	Prad.g_01524	Prba.g_00092
OG0001361	Prad.g_01445	Prba.g_00013
OG0001362	Prad.g_01216	Prba.g_01136
OG0001363	Prad.g_00563	Prba.g_00152
OG0001364	Prad.g_00444	Prba.g_00318
OG0001365	Prad.g_00376	Prba.g_00355
OG0001366	Prad.g_00904	Prba.g_00583
OG0001367	Prad.g_00862	Prba.g_00374
OG0001368	Prad.g_01622	Prba.g_00777
OG0001371	Prad.g_01926	Prba.g_01855
OG0001372	Prad.g_01925	Prba.g_01856
OG0001373	Prad.g_01918	Prba.g_01863
OG0001374	Prad.g_01906	Prba.g_01875
OG0001375	Prad.g_01858	Prba.g_01923
OG0001376	Prad.g_01757	Prba.g_00453
OG0001377	Prad.g_01735	Prba.g_00475
OG0001378	Prad.g_01719	Prba.g_00490
OG0001379	Prad.g_00748	Prba.g_00855
OG0001381	Prad.g_00053	Prba.g_01007
OG0001382	Prad.g_00046	Prba.g_01001
OG0001383	Prad.g_00118	Prba.g_00950
OG0001384	Prad.g_00110	Prba.g_00942
OG0001385	Prad.g_01240	Prba.g_01651
OG0001386	Prad.g_01248	Prba.g_01643
OG0001387	Prad.g_01250	Prba.g_01641
OG0001388	Prad.g_01260	Prba.g_01631
OG0001389	Prad.g_01054	Prba.g_01589
OG0001390	Prad.g_01090	Prba.g_01556
OG0001391	Prad.g_01131	Prba.g_01513
OG0001392	Prad.g_00263	Prba.g_01414
OG0001393	Prad.g_00261	Prba.g_01412
OG0001394	Prad.g_00240	Prba.g_01390
OG0001395	Prad.g_00237	Prba.g_01387
OG0001396	Prad.g_00154	Prba.g_01305
OG0001397	Prad.g_01034	Prba.g_01279
OG0001398	Prad.g_01014	Prba.g_01260
OG0001399	Prad.g_01005	Prba.g_01250
OG0001400	Prad.g_00997	Prba.g_01242
OG0001401	Prad.g_01320	Prba.g_01235
OG0001402	Prad.g_01510	Prba.g_00078
OG0001403	Prad.g_00627	Prba.g_01193
OG0001404	Prad.g_00603	Prba.g_00205
OG0001405	Prad.g_00593	Prba.g_00195
OG0001406	Prad.g_00475	Prba.g_00349
OG0001407	Prad.g_00472	Prba.g_00346
OG0001408	Prad.g_00423	Prba.g_00297
OG0001409	Prad.g_00409	Prba.g_00283
OG0001411	Prad.g_01187	Prba.g_00259
OG0001412	Prad.g_00205	Prba.g_01356
OG0001413	Prad.g_01213	Prba.g_00002
OG0001414	Prad.g_01932	Prba.g_01850
OG0001415	Prad.g_01665	Prba.g_00542
OG0001416	Prad.g_00108	Prba.g_00940
OG0001417	Prad.g_01249	Prba.g_01642
OG0001418	Prad.g_01103	Prba.g_01544
OG0001419	Prad.g_01135	Prba.g_01509
OG0001420	Prad.g_00259	Prba.g_01410
OG0001421	Prad.g_00255	Prba.g_01406
OG0001422	Prad.g_01000	Prba.g_01245
OG0001423	Prad.g_01523	Prba.g_00091
OG0001424	Prad.g_00074	Prba.g_01082
OG0001425	Prad.g_00403	Prba.g_00277
OG0001426	Prad.g_01550	Prba.g_01779
OG0001427	Prad.g_00737	Prba.g_00866
OG0001430	Prad.g_00145	Prba.g_01296
OG0001431	Prad.g_00999	Prba.g_01244
OG0001432	Prad.g_00996	Prba.g_01241
OG0001433	Prad.g_00312	Prba.g_01139
OG0001435	Prad.g_00411	Prba.g_00285
OG0001438	Prad.g_01409	Prba.g_01697
OG0001439	Prad.g_01178	Prba.g_01467
OG0001440	Prad.g_00134	Prba.g_01285
OG0001441	Prad.g_00640	Prba.g_00744
OG0001442	Prad.g_00663	Prba.g_00104, Prba.g_00721
OG0001443	Prad.g_01513	Prba.g_00081
OG0001444	Prad.g_01477	Prba.g_00044
OG0001445	Prad.g_01202	Prba.g_01124
OG0001446	Prad.g_01204	Prba.g_01126
OG0001447	Prad.g_01205	Prba.g_01127
OG0001449	Prad.g_00536	Prba.g_00116
OG0001452	Prad.g_01573	Prba.g_00828
OG0001453	Prad.g_00378	Prba.g_00254
OG0001454	Prad.g_00743	Prba.g_00860
OG0001455	Prad.g_01191	Prba.g_00921, Prba.g_01046
OG0001457	Prad.g_01276	Prba.g_01615
OG0001458	Prad.g_01089	Prba.g_01557
OG0001459	Prad.g_01124	Prba.g_01520
OG0001460	Prad.g_00285	Prba.g_01436
OG0001461	Prad.g_00213	Prba.g_01364
OG0001462	Prad.g_00146	Prba.g_01297
OG0001463	Prad.g_01006	Prba.g_01251
OG0001464	Prad.g_01001	Prba.g_01246
OG0001465	Prad.g_00334	Prba.g_01161
OG0001467	Prad.g_00518	Prba.g_00716
OG0001468	Prad.g_00780	Prba.g_01066
OG0001469	Prad.g_01498	Prba.g_00066
OG0001470	Prad.g_01671	Prba.g_00536
OG0001472	Prad.g_00286	Prba.g_01437
OG0001473	Prad.g_00277	Prba.g_01428
OG0001474	Prad.g_00275	Prba.g_01426
OG0001475	Prad.g_01010	Prba.g_01255
OG0001476	Prad.g_01009	Prba.g_01254
OG0001477	Prad.g_01008	Prba.g_01253
OG0001478	Prad.g_01002	Prba.g_01247
OG0001479	Prad.g_00976	Prba.g_01220
OG0001480	Prad.g_00634	Prba.g_00750
OG0001481	Prad.g_01480	Prba.g_00047
OG0001482	Prad.g_01985	Prba.g_00241
OG0001483	Prad.g_00364	Prba.g_01186
OG0001484	Prad.g_00562	Prba.g_00151
OG0001485	Prad.g_00881	Prba.g_00353
OG0001486	Prad.g_00225	Prba.g_01376
OG0001488	Prad.g_01819	Prba.g_00628
OG0001489	Prad.g_00734	Prba.g_00869
OG0001490	Prad.g_00701	Prba.g_00897
OG0001491	Prad.g_01121	Prba.g_01523
OG0001492	Prad.g_01179	Prba.g_01466
OG0001493	Prad.g_00274	Prba.g_01425
OG0001494	Prad.g_00273	Prba.g_01424
OG0001495	Prad.g_00272	Prba.g_01423
OG0001496	Prad.g_00271	Prba.g_01422
OG0001497	Prad.g_00270	Prba.g_01421
OG0001498	Prad.g_00269	Prba.g_01420
OG0001499	Prad.g_00268	Prba.g_01419
OG0001500	Prad.g_00267	Prba.g_01418
OG0001501	Prad.g_00266	Prba.g_01417
OG0001502	Prad.g_00265	Prba.g_01416
OG0001503	Prad.g_00264	Prba.g_01415
OG0001506	Prad.g_00984	Prba.g_01228
OG0001507	Prad.g_01514	Prba.g_00082
OG0001508	Prad.g_00412	Prba.g_00286
OG0001509	Prad.g_00861	Prba.g_00375
OG0001510	Prad.g_00788	Prba.g_01058
OG0001511	Prad.g_00950	Prba.g_00236
OG0001513	Prad.g_01888	Prba.g_01893
OG0001515	Prad.g_01094	Prba.g_01553
OG0001516	Prad.g_00164	Prba.g_01315
OG0001517	Prad.g_00992	Prba.g_01237
OG0001518	Prad.g_01194	Prba.g_00246
OG0001519	Prad.g_00722	Prba.g_00883
OG0001521	Prad.g_00375	Prba.g_00356
OG0001523	Prad.g_01933	Prba.g_01849
OG0001524	Prad.g_00733	Prba.g_00870
OG0001525	Prad.g_00048	Prba.g_01002
OG0001527	Prad.g_00638	Prba.g_00746
OG0001528	Prad.g_01217	Prba.g_01137
OG0001529	Prad.g_00316	Prba.g_01140
OG0001532	Prad.g_01952	Prba.g_01827
OG0001533	Prad.g_00700	Prba.g_00898
OG0001534	Prad.g_00405	Prba.g_00279
OG0001536	Prad.g_00636	Prba.g_00748
OG0001537	Prad.g_01198	Prba.g_01097
OG0001537	Prad.g_00541	Prba.g_01141
OG0001538	Prad.g_00337	Prba.g_01163
OG0001539	Prad.g_00356	Prba.g_01178
OG0001540	Prad.g_00357	Prba.g_01179
OG0001542	Prad.g_00407	Prba.g_00281
OG0001543	Prad.g_00396	Prba.g_00271
OG0001549	Prad.g_01867	Prba.g_01914
OG0001550	Prad.g_01684	Prba.g_00523
OG0001551	Prad.g_01660	Prba.g_00547
OG0001552	Prad.g_00741	Prba.g_00862
OG0001553	Prad.g_00720	Prba.g_00885
OG0001554	Prad.g_00712	Prba.g_00886
OG0001555	Prad.g_00050	Prba.g_01004
OG0001556	Prad.g_00037	Prba.g_00992
OG0001557	Prad.g_01251	Prba.g_01640
OG0001559	Prad.g_01095	Prba.g_01552
OG0001560	Prad.g_01113	Prba.g_01531
OG0001561	Prad.g_00284	Prba.g_01435
OG0001562	Prad.g_00147	Prba.g_01298
OG0001563	Prad.g_00994	Prba.g_01239
OG0001564	Prad.g_00993	Prba.g_01238
OG0001565	Prad.g_00991	Prba.g_01236
OG0001566	Prad.g_00989	Prba.g_01233
OG0001567	Prad.g_00983	Prba.g_01227
OG0001568	Prad.g_00633	Prba.g_00751
OG0001569	Prad.g_00637	Prba.g_00747
OG0001570	Prad.g_00643	Prba.g_00741
OG0001571	Prad.g_00656	Prba.g_00728
OG0001572	Prad.g_01993	Prba.g_00101
OG0001573	Prad.g_01990	Prba.g_00098
OG0001575	Prad.g_00331	Prba.g_01158
OG0001576	Prad.g_00343	Prba.g_01169
OG0001577	Prad.g_00597	Prba.g_00199
OG0001578	Prad.g_00595	Prba.g_00197
OG0001579	Prad.g_00535	Prba.g_00117
OG0001582	Prad.g_00431	Prba.g_00305
OG0001583	Prad.g_00429	Prba.g_00303
OG0001584	Prad.g_00428	Prba.g_00302
OG0001585	Prad.g_00418	Prba.g_00292
OG0001586	Prad.g_01613	Prba.g_00787
OG0001589	Prad.g_00387	Prba.g_01609
OG0001589	Prad.g_00077	Prba.g_01083
OG0001591	Prad.g_00747	Prba.g_00856
OG0001592	Prad.g_00702	Prba.g_00896
OG0001594	Prad.g_00038	Prba.g_00993
OG0001595	Prad.g_01280	Prba.g_01611
OG0001596	Prad.g_01097	Prba.g_01550
OG0001597	Prad.g_00282	Prba.g_01433
OG0001598	Prad.g_00257	Prba.g_01408
OG0001599	Prad.g_01520	Prba.g_00088
OG0001600	Prad.g_01519	Prba.g_00087
OG0001601	Prad.g_01518	Prba.g_00086
OG0001602	Prad.g_01517	Prba.g_00085
OG0001603	Prad.g_00368	Prba.g_00250
OG0001604	Prad.g_00928	Prba.g_00607
OG0001606	Prad.g_01651	Prba.g_00556
OG0001609	Prad.g_00742	Prba.g_00861
OG0001610	Prad.g_01275	Prba.g_01616
OG0001611	Prad.g_01076	Prba.g_01569
OG0001612	Prad.g_01122	Prba.g_01522
OG0001613	Prad.g_00278	Prba.g_01429
OG0001614	Prad.g_00160	Prba.g_01311
OG0001615	Prad.g_00323	Prba.g_01150
OG0001616	Prad.g_00328	Prba.g_01155
OG0001619	Prad.g_00605	Prba.g_00207
OG0001621	Prad.g_01106	Prba.g_01542
OG0001623	Prad.g_01654	Prba.g_00553
OG0001624	Prad.g_00280	Prba.g_01431
OG0001625	Prad.g_00152	Prba.g_01303
OG0001626	Prad.g_00324	Prba.g_01151
OG0001627	Prad.g_01192	Prba.g_01210
OG0001628	Prad.g_00385	Prba.g_00263
OG0001631	Prad.g_01437	Prba.g_00005
OG0001639	Prad.g_01883	Prba.g_01898
OG0001640	Prad.g_01811	Prba.g_00636
OG0001641	Prad.g_00746	Prba.g_00857
OG0001642	Prad.g_00744	Prba.g_00859
OG0001643	Prad.g_00706	Prba.g_00892
OG0001644	Prad.g_00705	Prba.g_00893
OG0001645	Prad.g_00703	Prba.g_00895
OG0001646	Prad.g_00695	Prba.g_01106
OG0001647	Prad.g_00040	Prba.g_00995
OG0001648	Prad.g_01349	Prba.g_01756
OG0001649	Prad.g_01355	Prba.g_01750
OG0001650	Prad.g_01048	Prba.g_01595
OG0001651	Prad.g_01085	Prba.g_01560
OG0001652	Prad.g_01087	Prba.g_01559
OG0001653	Prad.g_01114	Prba.g_01530
OG0001654	Prad.g_01120	Prba.g_01524
OG0001655	Prad.g_01128	Prba.g_01516
OG0001656	Prad.g_01151	Prba.g_01494
OG0001657	Prad.g_00291	Prba.g_01442
OG0001658	Prad.g_00279	Prba.g_01430
OG0001659	Prad.g_00233	Prba.g_01383
OG0001660	Prad.g_00151	Prba.g_01302
OG0001661	Prad.g_00148	Prba.g_01299
OG0001662	Prad.g_00143	Prba.g_01294
OG0001663	Prad.g_01032	Prba.g_01277
OG0001664	Prad.g_01031	Prba.g_01276
OG0001665	Prad.g_01011	Prba.g_01256
OG0001666	Prad.g_01007	Prba.g_01252
OG0001667	Prad.g_01004	Prba.g_01249
OG0001668	Prad.g_00998	Prba.g_01243
OG0001669	Prad.g_00987	Prba.g_01231
OG0001670	Prad.g_00986	Prba.g_01230
OG0001671	Prad.g_00980	Prba.g_01224
OG0001672	Prad.g_00975	Prba.g_01219
OG0001673	Prad.g_00974	Prba.g_01218
OG0001674	Prad.g_00973	Prba.g_01217
OG0001675	Prad.g_00654	Prba.g_00730
OG0001676	Prad.g_00659	Prba.g_00725
OG0001677	Prad.g_01521	Prba.g_00089
OG0001678	Prad.g_01448	Prba.g_00016
OG0001679	Prad.g_01440	Prba.g_00008
OG0001680	Prad.g_01074	Prba.g_01134
OG0001681	Prad.g_00344	Prba.g_01170
OG0001682	Prad.g_00354	Prba.g_01176
OG0001684	Prad.g_00432	Prba.g_00306
OG0001685	Prad.g_00425	Prba.g_00299
OG0001686	Prad.g_00422	Prba.g_00296
OG0001687	Prad.g_00416	Prba.g_00290
OG0001688	Prad.g_00413	Prba.g_00287
OG0001689	Prad.g_00408	Prba.g_00282
OG0001690	Prad.g_00406	Prba.g_00280
OG0001691	Prad.g_00404	Prba.g_00278
OG0001692	Prad.g_00936	Prba.g_00615
OG0001693	Prad.g_01574	Prba.g_00827
OG0001698	Prad.g_00133	Prba.g_00965
OG0001699	Prad.g_01281	Prba.g_01610
OG0001700	Prad.g_01079	Prba.g_01566
OG0001701	Prad.g_01081	Prba.g_01564
OG0001702	Prad.g_01101	Prba.g_01546
OG0001703	Prad.g_01115	Prba.g_01529
OG0001704	Prad.g_00150	Prba.g_01301
OG0001705	Prad.g_00646	Prba.g_00738
OG0001706	Prad.g_00658	Prba.g_00726
OG0001707	Prad.g_01516	Prba.g_00084
OG0001708	Prad.g_00333	Prba.g_01160
OG0001710	Prad.g_00149	Prba.g_01300
OG0001722	Prad.g_01077	Prba.g_01568
OG0001723	Prad.g_01083	Prba.g_01561
OG0001724	Prad.g_01133	Prba.g_01511
OG0001725	Prad.g_00283	Prba.g_01434
OG0001726	Prad.g_00642	Prba.g_00742
OG0001727	Prad.g_00321	Prba.g_01146
OG0001731	Prad.g_00399	Prba.g_00274
OG0001732	Prad.g_00379	Prba.g_00255
OG0001733	Prad.g_00723	Prba.g_00881
OG0001734	Prad.g_01047	Prba.g_01596
OG0001783	Prad.g_01946	Prba.g_01835
OG0001784	Prad.g_00105	Prba.g_00937
OG0001785	Prad.g_01098	Prba.g_01549
OG0001786	Prad.g_01175	Prba.g_01470
OG0001787	Prad.g_00662	Prba.g_00722
OG0001788	Prad.g_01203	Prba.g_01125
OG0001789	Prad.g_00325	Prba.g_01152
OG0001790	Prad.g_00327	Prba.g_01154
OG0001791	Prad.g_00329	Prba.g_01156
OG0001794	Prad.g_00959	Prba.g_00256
OG0001796	Prad.g_00665	Prba.g_00102
OG0001806	Prad.g_00732	Prba.g_00871
OG0001807	Prad.g_00710	Prba.g_00888
OG0001810	Prad.g_01116	Prba.g_01528
OG0001811	Prad.g_01117	Prba.g_01527
OG0001812	Prad.g_01118	Prba.g_01526
OG0001813	Prad.g_01119	Prba.g_01525
OG0001814	Prad.g_00281	Prba.g_01432
OG0001817	Prad.g_00645	Prba.g_00739
OG0001818	Prad.g_00648	Prba.g_00736
OG0001819	Prad.g_00684	Prba.g_00912
OG0001820	Prad.g_00336	Prba.g_01162
OG0001824	Prad.g_00414	Prba.g_00288
OG0001825	Prad.g_00386	Prba.g_00264
OG0001826	Prad.g_00370	Prba.g_00252
OG0001829	Prad.g_00382	Prba.g_00260
OG0001837	Prad.g_01648	Prba.g_00559
OG0001838	Prad.g_00704	Prba.g_00894
OG0001839	Prad.g_00680, Prad.g_00318	Prba.g_00916
OG0001840	Prad.g_00322	Prba.g_01147
OG0001841	Prad.g_00332	Prba.g_01159
OG0001842	Prad.g_00358	Prba.g_01180
OG0001845	Prad.g_00493	Prba.g_00692
OG0001846	Prad.g_00430	Prba.g_00304
OG0001848	Prad.g_00381	Prba.g_00258
OG0001850	Prad.g_01992	Prba.g_00100
OG0001861	Prad.g_00651	Prba.g_00733
OG0001862	Prad.g_00652	Prba.g_00732
OG0001863	Prad.g_00661	Prba.g_00723
OG0001864	Prad.g_00956	Prba.g_00237
OG0001865	Prad.g_01199	Prba.g_01123
OG0001866	Prad.g_00313	Prba.g_01138
OG0001868	Prad.g_00326	Prba.g_01153
OG0001869	Prad.g_00553	Prba.g_00147
OG0001870	Prad.g_01210	Prba.g_01831
OG0001875	Prad.g_00679	Prba.g_00917
OG0001876	Prad.g_00682	Prba.g_00914
OG0001877	Prad.g_00709	Prba.g_00889
OG0001907	Prad.g_01197	Prba.g_01096
OG0001909	Prad.g_00960	Prba.g_00257
OG0001910	Prad.g_00721	Prba.g_00884
OG0001912	Prad.g_00681	Prba.g_00915
OG0001914	Prad.g_00685	Prba.g_00911
OG0001954	Prad.g_00725	Prba.g_00879
OG0001958	Prad.g_00664	Prba.g_00103
OG0001984	Prad.g_00711	Prba.g_00887
OG0001989	Prad.g_00740	Prba.g_00863
OG0002019	Prad.g_00967	Prba.g_00238
OG0002020	Prad.g_00690	Prba.g_00906
OG0002021	Prad.g_00676	Prba.g_00920
OG0002022	Prad.g_00968	Prba.g_00239
OG0002023	Prad.g_00319	Prba.g_01144
OG0002027	Prad.g_00410	Prba.g_00284
OG0002051	Prad.g_00694	Prba.g_00903
OG0002053	Prad.g_00969	Prba.g_00240
OG0002062	Prad.g_00678	Prba.g_00918
OG0002063	Prad.g_00686	Prba.g_00910
OG0002064	Prad.g_00708	Prba.g_00890
OG0002119	Prad.g_00692	Prba.g_00904
OG0002121	Prad.g_00644	Prba.g_00740
OG0002193	Prad.g_01293, Prad.g_00707	Prba.g_00891
OG0002239	Prad.g_00677	Prba.g_00919
