Orthogroup	Praw	Prbn
OG0001120	Praw.g_01522	Prbn.g_01401
OG0001122	Praw.g_01495	Prbn.g_01381
OG0001123	Praw.g_01491	Prbn.g_01375
OG0001124	Praw.g_01489	Prbn.g_01373
OG0001125	Praw.g_01488	Prbn.g_01371
OG0001126	Praw.g_01478	Prbn.g_01460
OG0001127	Praw.g_01477	Prbn.g_01461
OG0001128	Praw.g_01475	Prbn.g_01463
OG0001129	Praw.g_01474	Prbn.g_01464
OG0001130	Praw.g_01473	Prbn.g_01465
OG0001131	Praw.g_01437	Prbn.g_00692
OG0001132	Praw.g_01427	Prbn.g_01039
OG0001133	Praw.g_00187	Prbn.g_01239
OG0001134	Praw.g_00201	Prbn.g_01650
OG0001135	Praw.g_00204	Prbn.g_01653
OG0001136	Praw.g_00231	Prbn.g_01186
OG0001137	Praw.g_00242	Prbn.g_01198
OG0001138	Praw.g_00260	Prbn.g_00392
OG0001139	Praw.g_00261	Prbn.g_00394
OG0001140	Praw.g_00262	Prbn.g_00395
OG0001141	Praw.g_00263	Prbn.g_00396
OG0001142	Praw.g_00264	Prbn.g_00397
OG0001143	Praw.g_00271	Prbn.g_00404
OG0001144	Praw.g_00276	Prbn.g_00409
OG0001145	Praw.g_00971	Prbn.g_01092
OG0001146	Praw.g_00985	Prbn.g_01080
OG0001147	Praw.g_01001	Prbn.g_01060
OG0001148	Praw.g_01018	Prbn.g_01242
OG0001149	Praw.g_01019	Prbn.g_00153
OG0001150	Praw.g_01020	Prbn.g_00154
OG0001151	Praw.g_01031	Prbn.g_00165
OG0001152	Praw.g_01032	Prbn.g_00166
OG0001153	Praw.g_00368	Prbn.g_00244
OG0001154	Praw.g_00370	Prbn.g_00245
OG0001155	Praw.g_00382	Prbn.g_00262
OG0001156	Praw.g_00385	Prbn.g_00265
OG0001157	Praw.g_00386	Prbn.g_00266
OG0001158	Praw.g_00387	Prbn.g_00267
OG0001159	Praw.g_00388	Prbn.g_00268
OG0001160	Praw.g_00412	Prbn.g_00900
OG0001161	Praw.g_00423	Prbn.g_01688
OG0001162	Praw.g_00434	Prbn.g_00134
OG0001163	Praw.g_00507	Prbn.g_01736
OG0001164	Praw.g_00511	Prbn.g_01740
OG0001165	Praw.g_00514	Prbn.g_01743
OG0001166	Praw.g_00534	Prbn.g_01764
OG0001167	Praw.g_00551	Prbn.g_01782
OG0001168	Praw.g_00553	Prbn.g_01784
OG0001169	Praw.g_00555	Prbn.g_01786
OG0001170	Praw.g_00557	Prbn.g_01788
OG0001171	Praw.g_00567	Prbn.g_01798
OG0001172	Praw.g_01914	Prbn.g_01814
OG0001173	Praw.g_01913	Prbn.g_01815
OG0001174	Praw.g_01905	Prbn.g_01823
OG0001175	Praw.g_01904	Prbn.g_01824
OG0001176	Praw.g_01897	Prbn.g_01832
OG0001177	Praw.g_01895	Prbn.g_01834
OG0001178	Praw.g_01890	Prbn.g_01750
OG0001179	Praw.g_00112	Prbn.g_01864
OG0001180	Praw.g_00090	Prbn.g_01887
OG0001181	Praw.g_00086	Prbn.g_01891
OG0001182	Praw.g_00079	Prbn.g_01899
OG0001183	Praw.g_00075	Prbn.g_01904
OG0001184	Praw.g_00059	Prbn.g_01017
OG0001185	Praw.g_00045	Prbn.g_01001
OG0001186	Praw.g_00021	Prbn.g_00977
OG0001187	Praw.g_00017	Prbn.g_00974
OG0001188	Praw.g_00015	Prbn.g_00972
OG0001189	Praw.g_01191	Prbn.g_00956
OG0001190	Praw.g_01187	Prbn.g_00951
OG0001191	Praw.g_01177	Prbn.g_00941
OG0001192	Praw.g_01172	Prbn.g_00936
OG0001193	Praw.g_01162	Prbn.g_00924
OG0001194	Praw.g_01161	Prbn.g_00923
OG0001195	Praw.g_01160	Prbn.g_00922
OG0001196	Praw.g_01147	Prbn.g_00906
OG0001198	Praw.g_01139	Prbn.g_00297
OG0001199	Praw.g_01360	Prbn.g_00703
OG0001201	Praw.g_01327	Prbn.g_01311
OG0001202	Praw.g_01236	Prbn.g_00354
OG0001203	Praw.g_01197	Prbn.g_00312
OG0001204	Praw.g_00890	Prbn.g_00306
OG0001205	Praw.g_00702	Prbn.g_00668
OG0001206	Praw.g_00685	Prbn.g_00648
OG0001207	Praw.g_00670	Prbn.g_00637
OG0001209	Praw.g_00613	Prbn.g_00581
OG0001210	Praw.g_00608	Prbn.g_00576
OG0001211	Praw.g_00598	Prbn.g_00566
OG0001212	Praw.g_01942	Prbn.g_00519
OG0001213	Praw.g_00165	Prbn.g_00484
OG0001214	Praw.g_01885	Prbn.g_00428
OG0001215	Praw.g_01832	Prbn.g_01573
OG0001216	Praw.g_01807	Prbn.g_01552
OG0001217	Praw.g_01759	Prbn.g_01023
OG0001218	Praw.g_01751	Prbn.g_01126
OG0001219	Praw.g_01708	Prbn.g_01447
OG0001220	Praw.g_01647	Prbn.g_01490
OG0001221	Praw.g_01586	Prbn.g_01610
OG0001222	Praw.g_01547	Prbn.g_01368
OG0001223	Praw.g_01521	Prbn.g_01400
OG0001224	Praw.g_01471	Prbn.g_01467
OG0001225	Praw.g_01469	Prbn.g_01469
OG0001226	Praw.g_01443	Prbn.g_00476
OG0001227	Praw.g_01424	Prbn.g_01141
OG0001228	Praw.g_00279	Prbn.g_00412
OG0001229	Praw.g_01014	Prbn.g_01127
OG0001230	Praw.g_01091	Prbn.g_00205
OG0001231	Praw.g_00432	Prbn.g_00691
OG0001233	Praw.g_00558	Prbn.g_01789
OG0001234	Praw.g_01902	Prbn.g_01826
OG0001235	Praw.g_01893	Prbn.g_01830
OG0001236	Praw.g_00062	Prbn.g_01919
OG0001237	Praw.g_00058	Prbn.g_01016
OG0001238	Praw.g_01176	Prbn.g_00940
OG0001239	Praw.g_01363	Prbn.g_00706
OG0001241	Praw.g_01334	Prbn.g_01318
OG0001242	Praw.g_01316	Prbn.g_01298
OG0001243	Praw.g_01310	Prbn.g_01291
OG0001244	Praw.g_01294	Prbn.g_01276
OG0001245	Praw.g_00753	Prbn.g_01150
OG0001247	Praw.g_01839	Prbn.g_01580
OG0001248	Praw.g_01837	Prbn.g_01578
OG0001249	Praw.g_01719	Prbn.g_00102
OG0001250	Praw.g_01658	Prbn.g_01503
OG0001251	Praw.g_01610	Prbn.g_01929
OG0001252	Praw.g_01476	Prbn.g_01462
OG0001253	Praw.g_01423	Prbn.g_00473
OG0001254	Praw.g_00203	Prbn.g_01652
OG0001255	Praw.g_00218	Prbn.g_01171
OG0001256	Praw.g_00425	Prbn.g_00893
OG0001258	Praw.g_00512	Prbn.g_01741
OG0001259	Praw.g_00556	Prbn.g_01787
OG0001260	Praw.g_00573	Prbn.g_01804
OG0001261	Praw.g_00104	Prbn.g_01872
OG0001263	Praw.g_01307	Prbn.g_01289
OG0001265	Praw.g_01317	Prbn.g_01299
OG0001266	Praw.g_01232	Prbn.g_00350
OG0001267	Praw.g_00854	Prbn.g_00047
OG0001268	Praw.g_00791	Prbn.g_00110
OG0001269	Praw.g_00773	Prbn.g_01491
OG0001270	Praw.g_00713	Prbn.g_00679
OG0001271	Praw.g_00675	Prbn.g_00642
OG0001272	Praw.g_00662	Prbn.g_00628
OG0001273	Praw.g_00167	Prbn.g_00422
OG0001274	Praw.g_01819	Prbn.g_00326
OG0001275	Praw.g_01511	Prbn.g_01390
OG0001276	Praw.g_01492	Prbn.g_01376
OG0001277	Praw.g_01435	Prbn.g_00918
OG0001278	Praw.g_00284	Prbn.g_00416
OG0001279	Praw.g_00930	Prbn.g_00810
OG0001280	Praw.g_00980	Prbn.g_01085
OG0001281	Praw.g_00986	Prbn.g_01079
OG0001282	Praw.g_01017	Prbn.g_01241
OG0001284	Praw.g_00407	Prbn.g_00287
OG0001285	Praw.g_00541	Prbn.g_01772
OG0001286	Praw.g_00092	Prbn.g_01885
OG0001287	Praw.g_00037	Prbn.g_00994
OG0001288	Praw.g_00028	Prbn.g_00984
OG0001289	Praw.g_01347	Prbn.g_01334
OG0001290	Praw.g_01335	Prbn.g_01319
OG0001291	Praw.g_01300	Prbn.g_01281
OG0001292	Praw.g_00885	Prbn.g_00014
OG0001293	Praw.g_00873	Prbn.g_00027
OG0001295	Praw.g_00680	Prbn.g_00146
OG0001296	Praw.g_00639	Prbn.g_00605
OG0001297	Praw.g_00634	Prbn.g_00600
OG0001298	Praw.g_01924	Prbn.g_00539
OG0001299	Praw.g_01856	Prbn.g_00842
OG0001300	Praw.g_01829	Prbn.g_01569
OG0001301	Praw.g_01826	Prbn.g_01564
OG0001302	Praw.g_01710	Prbn.g_01451
OG0001303	Praw.g_01507	Prbn.g_01707
OG0001304	Praw.g_01482	Prbn.g_01363
OG0001305	Praw.g_01463	Prbn.g_01475
OG0001306	Praw.g_00220	Prbn.g_01174
OG0001307	Praw.g_00998	Prbn.g_01215
OG0001308	Praw.g_00347	Prbn.g_00222
OG0001309	Praw.g_00429	Prbn.g_00865
OG0001310	Praw.g_00527	Prbn.g_01758
OG0001311	Praw.g_01490	Prbn.g_01374
OG0001312	Praw.g_01558	Prbn.g_01438
OG0001314	Praw.g_01768	Prbn.g_00777
OG0001315	Praw.g_01373	Prbn.g_01136
OG0001316	Praw.g_01295	Prbn.g_01277
OG0001317	Praw.g_01201	Prbn.g_00316
OG0001318	Praw.g_00877	Prbn.g_00023
OG0001319	Praw.g_00862	Prbn.g_00040
OG0001320	Praw.g_00752	Prbn.g_01673, Prbn.g_01706
OG0001321	Praw.g_00696	Prbn.g_00662
OG0001322	Praw.g_00695	Prbn.g_00661
OG0001323	Praw.g_00629	Prbn.g_00595
OG0001324	Praw.g_01828	Prbn.g_01568
OG0001325	Praw.g_01804	Prbn.g_00859
OG0001327	Praw.g_01452	Prbn.g_01633
OG0001328	Praw.g_01425	Prbn.g_01103
OG0001329	Praw.g_00194	Prbn.g_01704
OG0001330	Praw.g_00953	Prbn.g_00876
OG0001331	Praw.g_01022	Prbn.g_00156
OG0001332	Praw.g_00380	Prbn.g_00258
OG0001333	Praw.g_00552	Prbn.g_01783
OG0001334	Praw.g_00072	Prbn.g_01907
OG0001335	Praw.g_00071	Prbn.g_01908
OG0001339	Praw.g_01332	Prbn.g_01316
OG0001340	Praw.g_00806	Prbn.g_00098
OG0001341	Praw.g_01761	Prbn.g_01134
OG0001342	Praw.g_01715	Prbn.g_01727
OG0001343	Praw.g_01613	Prbn.g_01932
OG0001344	Praw.g_00238	Prbn.g_01193
OG0001345	Praw.g_00253	Prbn.g_01209
OG0001346	Praw.g_00982	Prbn.g_01083
OG0001348	Praw.g_00453	Prbn.g_00148
OG0001349	Praw.g_01082	Prbn.g_00174
OG0001350	Praw.g_01198	Prbn.g_00313
OG0001351	Praw.g_00693	Prbn.g_00656
OG0001352	Praw.g_01842	Prbn.g_01584
OG0001353	Praw.g_01666	Prbn.g_01513
OG0001354	Praw.g_01529	Prbn.g_01408
OG0001355	Praw.g_00463	Prbn.g_01354
OG0001356	Praw.g_01734	Prbn.g_01733
OG0001359	Praw.g_01612	Prbn.g_01931
OG0001362	Praw.g_00351	Prbn.g_00226
OG0001363	Praw.g_00353	Prbn.g_00228
OG0001364	Praw.g_00069	Prbn.g_01910
OG0001365	Praw.g_01183	Prbn.g_00947
OG0001369	Praw.g_01342	Prbn.g_01329
OG0001371	Praw.g_01843	Prbn.g_01585
OG0001372	Praw.g_01752	Prbn.g_00475
OG0001375	Praw.g_01614	Prbn.g_01933
OG0001379	Praw.g_00975	Prbn.g_01090
OG0001380	Praw.g_01003	Prbn.g_01124
OG0001381	Praw.g_01010	Prbn.g_01164
OG0001382	Praw.g_00445	Prbn.g_01121
OG0001397	Praw.g_00352	Prbn.g_00227
OG0001398	Praw.g_00459	Prbn.g_01637
OG0001401	Praw.g_00908	Prbn.g_01508
OG0001402	Praw.g_01744	Prbn.g_00490
OG0001403	Praw.g_01398	Prbn.g_00751
OG0001404	Praw.g_01366	Prbn.g_00709
OG0001407	Praw.g_01445	Prbn.g_01117
OG0001409	Praw.g_00241	Prbn.g_01197
OG0001410	Praw.g_00999	Prbn.g_01214
OG0001411	Praw.g_01053	Prbn.g_00716
OG0001414	Praw.g_01206	Prbn.g_00321
OG0001415	Praw.g_01204	Prbn.g_00319
OG0001418	Praw.g_01838	Prbn.g_01579
OG0001419	Praw.g_01444	Prbn.g_01118
OG0001421	Praw.g_00426	Prbn.g_00892
OG0001422	Praw.g_00451	Prbn.g_01114
OG0001424	Praw.g_01428, Praw.g_00323	Prbn.g_01042
OG0001425	Praw.g_01173	Prbn.g_00937
OG0001428	Praw.g_01263	Prbn.g_00382
OG0001429	Praw.g_01707	Prbn.g_01446
OG0001430	Praw.g_00948	Prbn.g_01125
OG0001431	Praw.g_00951	Prbn.g_01143, Prbn.g_00138
OG0001433	Praw.g_01735	Prbn.g_01732
OG0001434	Praw.g_01578	Prbn.g_01601
OG0001437	Praw.g_01205	Prbn.g_00320
OG0001440	Praw.g_00730	Prbn.g_01709, Prbn.g_01703
OG0001443	Praw.g_00498	Prbn.g_01128
OG0001446	Praw.g_01355	Prbn.g_01034
OG0001448	Praw.g_00765	Prbn.g_00658
OG0001450	Praw.g_01835	Prbn.g_01576
OG0001451	Praw.g_01638	Prbn.g_01479
OG0001455	Praw.g_00189	Prbn.g_01133
OG0001460	Praw.g_01736	Prbn.g_01731
OG0001463	Praw.g_00848	Prbn.g_00054
OG0001464	Praw.g_00805	Prbn.g_00099
OG0001465	Praw.g_01820	Prbn.g_01557
OG0001467	Praw.g_01718	Prbn.g_01235
OG0001468	Praw.g_01454	Prbn.g_01941
OG0001472	Praw.g_00428	Prbn.g_00467
OG0001477	Praw.g_00320	Prbn.g_00833
OG0001481	Praw.g_00759	Prbn.g_01104
OG0001485	Praw.g_00464	Prbn.g_00803
OG0001486	Praw.g_00232	Prbn.g_01187
OG0001491	Praw.g_01712	Prbn.g_01454
OG0001496	Praw.g_00318	Prbn.g_00831
OG0001497	Praw.g_00319	Prbn.g_00832
OG0001500	Praw.g_00871	Prbn.g_00029
OG0001501	Praw.g_01817	Prbn.g_01635
OG0001503	Praw.g_00208	Prbn.g_01028
OG0001505	Praw.g_01044	Prbn.g_01056
OG0001506	Praw.g_00378	Prbn.g_00256
OG0001514	Praw.g_00317	Prbn.g_00830
OG0001521	Praw.g_01760	Prbn.g_01456
OG0001523	Praw.g_00205	Prbn.g_01655
OG0001524	Praw.g_00206	Prbn.g_01656
OG0001525	Praw.g_00436	Prbn.g_01710
OG0001526	Praw.g_01049	Prbn.g_00721
OG0001549	Praw.g_01640	Prbn.g_01481
OG0001550	Praw.g_00192	Prbn.g_01024
OG0001552	Praw.g_00906	Prbn.g_00889
OG0001564	Praw.g_01062	Prbn.g_00722
OG0001565	Praw.g_00731	Prbn.g_00784
OG0001566	Praw.g_01846	Prbn.g_01588
OG0001569	Praw.g_01417	Prbn.g_00774
OG0001571	Praw.g_00185	Prbn.g_00813
OG0001581	Praw.g_01291	Prbn.g_01065
OG0001583	Praw.g_01713	Prbn.g_01455
OG0001587	Praw.g_01920	Prbn.g_01806
OG0001595	Praw.g_01367	Prbn.g_00711
OG0001596	Praw.g_01359	Prbn.g_00702
OG0001597	Praw.g_00770	Prbn.g_00253
OG0001598	Praw.g_00486, Praw.g_00336	Prbn.g_01566
OG0001599	Praw.g_00687	Prbn.g_00650
OG0001600	Praw.g_00637	Prbn.g_00603
OG0001601	Praw.g_01848	Prbn.g_01590
OG0001603	Praw.g_01711	Prbn.g_01452
OG0001604	Praw.g_01589	Prbn.g_01613
OG0001605	Praw.g_01499	Prbn.g_01029
OG0001606	Praw.g_01438	Prbn.g_01019
OG0001607	Praw.g_00207	Prbn.g_00801
OG0001608	Praw.g_01007	Prbn.g_01360
OG0001609	Praw.g_00376	Prbn.g_00254
OG0001610	Praw.g_00379	Prbn.g_00257
OG0001611	Praw.g_00438	Prbn.g_01666
OG0001626	Praw.g_01762	Prbn.g_00796
OG0001628	Praw.g_01749	Prbn.g_00477
OG0001629	Praw.g_01748	Prbn.g_00822
OG0001630	Praw.g_01607	Prbn.g_01924
OG0001631	Praw.g_01449	Prbn.g_00805
OG0001648	Praw.g_00760	Prbn.g_01681
OG0001649	Praw.g_01447	Prbn.g_01021
OG0001650	Praw.g_00474	Prbn.g_00141
OG0001651	Praw.g_00437	Prbn.g_01153
OG0001662	Praw.g_00177	Prbn.g_01639
OG0001663	Praw.g_00217	Prbn.g_01170
OG0001664	Praw.g_00332	Prbn.g_01643
OG0001665	Praw.g_00335	Prbn.g_01163
OG0001668	Praw.g_00308, Praw.g_00499	Prbn.g_01669, Prbn.g_01699
OG0001670	Praw.g_00469	Prbn.g_00790
OG0001684	Praw.g_01936	Prbn.g_00526
OG0001685	Praw.g_01636	Prbn.g_00472
OG0001686	Praw.g_01500	Prbn.g_01149
OG0001687	Praw.g_01455	Prbn.g_00652
OG0001689	Praw.g_00030	Prbn.g_00986
OG0001697	Praw.g_01628	Prbn.g_01453
OG0001701	Praw.g_01918	Prbn.g_00720
OG0001705	Praw.g_00737	Prbn.g_01808
OG0001706	Praw.g_01785	Prbn.g_00128
OG0001707	Praw.g_01430	Prbn.g_01142
OG0001709	Praw.g_01102	Prbn.g_00188
OG0001710	Praw.g_01899	Prbn.g_00459
OG0001725	Praw.g_00745	Prbn.g_00132
OG0001780	Praw.g_01122, Praw.g_01110	Prbn.g_00179
OG0001834	Praw.g_01074	Prbn.g_00176
OG0001836	Praw.g_00338	Prbn.g_01236
OG0001836	Praw.g_00902	Prbn.g_01237
OG0001963	Praw.g_00488	Prbn.g_00873
OG0002030	Praw.g_01776	Prbn.g_01658
OG0002034	Praw.g_00292	Prbn.g_00481
OG0002036	Praw.g_00489	Prbn.g_00882
OG0002275	Praw.g_00297	Prbn.g_01715
OG0002293	Praw.g_00324	Prbn.g_00816
OG0002326	Praw.g_01784	Prbn.g_01682
OG0002377	Praw.g_00337	Prbn.g_01238
OG0002499	Praw.g_00490	Prbn.g_00872
OG0002806	Praw.g_00325	Prbn.g_00789
OG0003060	Praw.g_00301	Prbn.g_00453
OG0003061	Praw.g_00302	Prbn.g_00454
OG0003062	Praw.g_00303	Prbn.g_00455
