Orthogroup	Praw	Syae
OG0001175	Praw.g_01904	Syae.g_02046
OG0001176	Praw.g_01897	Syae.g_02076
OG0001177	Praw.g_01895	Syae.g_02073
OG0001178	Praw.g_01890	Syae.g_01168
OG0001179	Praw.g_00112	Syae.g_02106
OG0001180	Praw.g_00090	Syae.g_02130
OG0001181	Praw.g_00086	Syae.g_02134
OG0001182	Praw.g_00079	Syae.g_02143
OG0001183	Praw.g_00075	Syae.g_02147
OG0001184	Praw.g_00059	Syae.g_01862
OG0001185	Praw.g_00045	Syae.g_01835
OG0001188	Praw.g_00015	Syae.g_01783
OG0001189	Praw.g_01191	Syae.g_01767
OG0001190	Praw.g_01187	Syae.g_01567
OG0001191	Praw.g_01177	Syae.g_01580
OG0001192	Praw.g_01172	Syae.g_01587
OG0001193	Praw.g_01162	Syae.g_01617
OG0001194	Praw.g_01161	Syae.g_01625
OG0001195	Praw.g_01160	Syae.g_01626
OG0001196	Praw.g_01147	Syae.g_01695
OG0001197	Praw.g_01146	Syae.g_01697
OG0001198	Praw.g_01139	Syae.g_01709
OG0001199	Praw.g_01360	Syae.g_01291
OG0001200	Praw.g_01358	Syae.g_01293
OG0001201	Praw.g_01327	Syae.g_01364
OG0001202	Praw.g_01236	Syae.g_01494
OG0001203	Praw.g_01197	Syae.g_02240
OG0001204	Praw.g_00890	Syae.g_02022
OG0001205	Praw.g_00702	Syae.g_00984
OG0001206	Praw.g_00685	Syae.g_02502
OG0001207	Praw.g_00670	Syae.g_02300
OG0001209	Praw.g_00613	Syae.g_02377
OG0001210	Praw.g_00608	Syae.g_02387
OG0001211	Praw.g_00598	Syae.g_02403
OG0001212	Praw.g_01942	Syae.g_02460
OG0001213	Praw.g_00165	Syae.g_00062
OG0001214	Praw.g_01885	Syae.g_00076
OG0001215	Praw.g_01832	Syae.g_00757
OG0001216	Praw.g_01807	Syae.g_00470
OG0001217	Praw.g_01759	Syae.g_00151
OG0001218	Praw.g_01751	Syae.g_02605
OG0001219	Praw.g_01708	Syae.g_00312
OG0001220	Praw.g_01647	Syae.g_00880
OG0001221	Praw.g_01586	Syae.g_00559
OG0001222	Praw.g_01547	Syae.g_00347
OG0001223	Praw.g_01521	Syae.g_00392
OG0001224	Praw.g_01471	Syae.g_00797
OG0001225	Praw.g_01469	Syae.g_00795
OG0001226	Praw.g_01443	Syae.g_00135
OG0001227	Praw.g_01424	Syae.g_01600
OG0001228	Praw.g_00279	Syae.g_01004
OG0001229	Praw.g_01014	Syae.g_00771
OG0001230	Praw.g_01091	Syae.g_02662
OG0001231	Praw.g_00432	Syae.g_01729
OG0001232	Praw.g_00538	Syae.g_01197
OG0001233	Praw.g_00558	Syae.g_01038
OG0001234	Praw.g_01902	Syae.g_02050
OG0001235	Praw.g_01893	Syae.g_02066
OG0001236	Praw.g_00062	Syae.g_01867
OG0001237	Praw.g_00058	Syae.g_01860
OG0001238	Praw.g_01176	Syae.g_01582
OG0001239	Praw.g_01363	Syae.g_01288
OG0001241	Praw.g_01334	Syae.g_01357
OG0001242	Praw.g_01316	Syae.g_01387
OG0001243	Praw.g_01310	Syae.g_01395
OG0001244	Praw.g_01294	Syae.g_01425
OG0001245	Praw.g_00753	Syae.g_00149
OG0001246	Praw.g_00644	Syae.g_02337
OG0001247	Praw.g_01839	Syae.g_00482
OG0001248	Praw.g_01837	Syae.g_00485
OG0001249	Praw.g_01719	Syae.g_02186
OG0001250	Praw.g_01658	Syae.g_00841
OG0001251	Praw.g_01610	Syae.g_01632
OG0001252	Praw.g_01476	Syae.g_00804
OG0001253	Praw.g_01423	Syae.g_00243
OG0001254	Praw.g_00203	Syae.g_00637
OG0001255	Praw.g_00218	Syae.g_00667
OG0001256	Praw.g_00425	Syae.g_01149
OG0001257	Praw.g_00431	Syae.g_00295
OG0001258	Praw.g_00512	Syae.g_01159
OG0001259	Praw.g_00556	Syae.g_01036
OG0001260	Praw.g_00573	Syae.g_01058
OG0001261	Praw.g_00104	Syae.g_02115
OG0001262	Praw.g_01193	Syae.g_01769
OG0001263	Praw.g_01307	Syae.g_01399
OG0001264	Praw.g_01390	Syae.g_01222
OG0001265	Praw.g_01317	Syae.g_01385
OG0001266	Praw.g_01232	Syae.g_01498
OG0001267	Praw.g_00854	Syae.g_01969
OG0001268	Praw.g_00791	Syae.g_02198
OG0001269	Praw.g_00773	Syae.g_00225
OG0001270	Praw.g_00713	Syae.g_00997
OG0001271	Praw.g_00675	Syae.g_02527
OG0001272	Praw.g_00662	Syae.g_02315
OG0001273	Praw.g_00167	Syae.g_00069
OG0001274	Praw.g_01819	Syae.g_01535
OG0001275	Praw.g_01511	Syae.g_00407
OG0001276	Praw.g_01492	Syae.g_00423
OG0001277	Praw.g_01435	Syae.g_01677
OG0001278	Praw.g_00284	Syae.g_00697
OG0001279	Praw.g_00930	Syae.g_00007
OG0001280	Praw.g_00980	Syae.g_00958
OG0001281	Praw.g_00986	Syae.g_00969
OG0001282	Praw.g_01017	Syae.g_02298
OG0001284	Praw.g_00407	Syae.g_01132
OG0001285	Praw.g_00541	Syae.g_00237
OG0001287	Praw.g_00037	Syae.g_01827
OG0001288	Praw.g_00028	Syae.g_01815
OG0001289	Praw.g_01347	Syae.g_01330
OG0001290	Praw.g_01335	Syae.g_01356
OG0001291	Praw.g_01300	Syae.g_01409
OG0001292	Praw.g_00885	Syae.g_02017
OG0001293	Praw.g_00873	Syae.g_01996
OG0001294	Praw.g_00755	Syae.g_00593
OG0001295	Praw.g_00680	Syae.g_02389
OG0001296	Praw.g_00639	Syae.g_02343
OG0001297	Praw.g_00634	Syae.g_02347
OG0001298	Praw.g_01924	Syae.g_02439
OG0001299	Praw.g_01856	Syae.g_00599
OG0001300	Praw.g_01829	Syae.g_00766
OG0001301	Praw.g_01826	Syae.g_00780
OG0001302	Praw.g_01710	Syae.g_00110
OG0001303	Praw.g_01507	Syae.g_00314
OG0001304	Praw.g_01482	Syae.g_00436
OG0001305	Praw.g_01463	Syae.g_00786
OG0001306	Praw.g_00220	Syae.g_00943
OG0001307	Praw.g_00998	Syae.g_02059
OG0001310	Praw.g_00527	Syae.g_01178
OG0001311	Praw.g_01490	Syae.g_00425
OG0001312	Praw.g_01558	Syae.g_00326
OG0001313	Praw.g_00921, Praw.g_00923, Praw.g_00315	Syae.g_02509
OG0001314	Praw.g_01768	Syae.g_00097
OG0001315	Praw.g_01373	Syae.g_02145
OG0001316	Praw.g_01295	Syae.g_01415
OG0001317	Praw.g_01201	Syae.g_02235
OG0001318	Praw.g_00877	Syae.g_02004
OG0001319	Praw.g_00862	Syae.g_01980
OG0001321	Praw.g_00696	Syae.g_00978
OG0001322	Praw.g_00695	Syae.g_00977
OG0001323	Praw.g_00629	Syae.g_02355
OG0001324	Praw.g_01828	Syae.g_00767
OG0001325	Praw.g_01804	Syae.g_00465
OG0001326	Praw.g_01622	Syae.g_01641
OG0001327	Praw.g_01452	Syae.g_00586
OG0001328	Praw.g_01425	Syae.g_00565
OG0001330	Praw.g_00953	Syae.g_00950
OG0001331	Praw.g_01022	Syae.g_02293
OG0001332	Praw.g_00380	Syae.g_01077
OG0001333	Praw.g_00552	Syae.g_01032
OG0001334	Praw.g_00072	Syae.g_02156
OG0001335	Praw.g_00071	Syae.g_02157
OG0001336	Praw.g_01150	Syae.g_01689
OG0001339	Praw.g_01332	Syae.g_01359
OG0001340	Praw.g_00806	Syae.g_02176
OG0001341	Praw.g_01761	Syae.g_00737
OG0001342	Praw.g_01715	Syae.g_02559
OG0001343	Praw.g_01613	Syae.g_01629
OG0001344	Praw.g_00238	Syae.g_00916
OG0001345	Praw.g_00253	Syae.g_00886
OG0001346	Praw.g_00982	Syae.g_00962
OG0001347	Praw.g_00340	Syae.g_01237, Syae.g_01794
OG0001348	Praw.g_00453	Syae.g_00821
OG0001349	Praw.g_01082	Syae.g_01228, Syae.g_01245
OG0001351	Praw.g_00693	Syae.g_02492
OG0001352	Praw.g_01842	Syae.g_00666
OG0001353	Praw.g_01666	Syae.g_00831
OG0001354	Praw.g_01529	Syae.g_00379
OG0001355	Praw.g_00463	Syae.g_00120
OG0001356	Praw.g_01734	Syae.g_00820
OG0001358	Praw.g_00156	Syae.g_00046
OG0001359	Praw.g_01612	Syae.g_01628
OG0001360	Praw.g_01422	Syae.g_00883
OG0001361	Praw.g_00250	Syae.g_00889
OG0001362	Praw.g_00351	Syae.g_02637
OG0001363	Praw.g_00353	Syae.g_02635
OG0001364	Praw.g_00069	Syae.g_01883
OG0001369	Praw.g_01342	Syae.g_01346
OG0001373	Praw.g_01623	Syae.g_01640
OG0001374	Praw.g_01615	Syae.g_01648
OG0001375	Praw.g_01614	Syae.g_01630
OG0001376	Praw.g_01458	Syae.g_01589
OG0001377	Praw.g_01457	Syae.g_01588
OG0001378	Praw.g_00171	Syae.g_00998
OG0001379	Praw.g_00975	Syae.g_00952
OG0001382	Praw.g_00445	Syae.g_02490
OG0001385	Praw.g_01626	Syae.g_01637
OG0001386	Praw.g_01625	Syae.g_01638
OG0001387	Praw.g_01624	Syae.g_01639
OG0001388	Praw.g_01621	Syae.g_01642
OG0001389	Praw.g_01620	Syae.g_01643
OG0001390	Praw.g_01619	Syae.g_01644
OG0001391	Praw.g_01618	Syae.g_01645
OG0001392	Praw.g_01617	Syae.g_01646
OG0001393	Praw.g_01616	Syae.g_01647
OG0001395	Praw.g_01480	Syae.g_00446
OG0001396	Praw.g_00341	Syae.g_01791
OG0001397	Praw.g_00352	Syae.g_02636
OG0001398	Praw.g_00459	Syae.g_00289
OG0001401	Praw.g_00908	Syae.g_00835
OG0001402	Praw.g_01744	Syae.g_00051
OG0001404	Praw.g_01366	Syae.g_01283
OG0001405	Praw.g_00808	Syae.g_02159
OG0001406	Praw.g_01459	Syae.g_01590
OG0001407	Praw.g_01445	Syae.g_02368
OG0001408	Praw.g_01440	Syae.g_00712
OG0001410	Praw.g_00999	Syae.g_02060
OG0001413	Praw.g_00421	Syae.g_00123
OG0001416	Praw.g_00688	Syae.g_00966
OG0001417	Praw.g_00678	Syae.g_00378
OG0001419	Praw.g_01444	Syae.g_02369
OG0001420	Praw.g_00179	Syae.g_00727, Syae.g_02365
OG0001421	Praw.g_00426	Syae.g_00241
OG0001422	Praw.g_00451	Syae.g_00953
OG0001425	Praw.g_01173	Syae.g_01586
OG0001428	Praw.g_01263	Syae.g_01456
OG0001429	Praw.g_01707	Syae.g_00315
OG0001430	Praw.g_00948	Syae.g_01560
OG0001432	Praw.g_00420	Syae.g_00742
OG0001433	Praw.g_01735	Syae.g_00819
OG0001434	Praw.g_01578	Syae.g_00548
OG0001438	Praw.g_00841	Syae.g_01954
OG0001439	Praw.g_00827	Syae.g_01929
OG0001442	Praw.g_01770	Syae.g_00538
OG0001443	Praw.g_00498	Syae.g_01594
OG0001447	Praw.g_01309	Syae.g_01396
OG0001449	Praw.g_00738	Syae.g_02253
OG0001452	Praw.g_01609	Syae.g_02009
OG0001453	Praw.g_01517	Syae.g_00399
OG0001454	Praw.g_01429	Syae.g_00131
OG0001456	Praw.g_00211	Syae.g_01650
OG0001457	Praw.g_00212	Syae.g_01651
OG0001458	Praw.g_00213	Syae.g_01652
OG0001459	Praw.g_00939	Syae.g_00621
OG0001460	Praw.g_01736	Syae.g_00818
OG0001462	Praw.g_01394	Syae.g_01754
OG0001465	Praw.g_01820	Syae.g_00475
OG0001468	Praw.g_01454	Syae.g_00113
OG0001471	Praw.g_00422	Syae.g_01934
OG0001473	Praw.g_00020	Syae.g_00107
OG0001477	Praw.g_00320	Syae.g_00776
OG0001479	Praw.g_00793	Syae.g_02196
OG0001482	Praw.g_00690	Syae.g_00388
OG0001492	Praw.g_00281	Syae.g_00694
OG0001493	Praw.g_00289	Syae.g_00702
OG0001496	Praw.g_00318	Syae.g_00774
OG0001497	Praw.g_00319	Syae.g_00775
OG0001499	Praw.g_01374	Syae.g_00216
OG0001502	Praw.g_01727	Syae.g_00874
OG0001504	Praw.g_00940, Praw.g_00485	Syae.g_00622
OG0001507	Praw.g_00478	Syae.g_00192
OG0001514	Praw.g_00317	Syae.g_00773
OG0001546	Praw.g_00624	Syae.g_02359
OG0001547	Praw.g_01725	Syae.g_00293
OG0001548	Praw.g_01721	Syae.g_00142
OG0001549	Praw.g_01640	Syae.g_00882
OG0001551	Praw.g_00210	Syae.g_00815
OG0001554	Praw.g_00427	Syae.g_01565
OG0001556	Praw.g_01742	Syae.g_00648
OG0001558	Praw.g_00911	Syae.g_01732
OG0001564	Praw.g_01062	Syae.g_02485
OG0001567	Praw.g_01726	Syae.g_00291
OG0001568	Praw.g_01724	Syae.g_00297
OG0001582	Praw.g_00679	Syae.g_00443
OG0001585	Praw.g_00934	Syae.g_02396, Syae.g_00440
OG0001586	Praw.g_01108	Syae.g_01251, Syae.g_01215
OG0001602	Praw.g_01821	Syae.g_00476
OG0001627	Praw.g_01754	Syae.g_01079
OG0001635	Praw.g_00480	Syae.g_01811
OG0001647	Praw.g_00861	Syae.g_01978
OG0001652	Praw.g_00909	Syae.g_01730
OG0001666	Praw.g_00938	Syae.g_00214
OG0001667	Praw.g_00956	Syae.g_00731
OG0001671	Praw.g_00916	Syae.g_01521
OG0001700	Praw.g_01737	Syae.g_00290
OG0001792	Praw.g_01068	Syae.g_00685
OG0002227	Praw.g_01740	Syae.g_01585
OG0002244	Praw.g_00477	Syae.g_00191
OG0002374	Praw.g_01733	Syae.g_00669
OG0002651	Praw.g_01037	Syae.g_01209
OG0004586	Praw.g_00299	Syae.g_01316
