Orthogroup	Praw	Prba
OG0001142	Praw.g_00264	Prba.g_00033
OG0001143	Praw.g_00271	Prba.g_00026
OG0001144	Praw.g_00276	Prba.g_00021
OG0001145	Praw.g_00971	Prba.g_01184
OG0001146	Praw.g_00985	Prba.g_01196
OG0001147	Praw.g_01001	Prba.g_00210
OG0001148	Praw.g_01018	Prba.g_00194
OG0001149	Praw.g_01019	Prba.g_00193
OG0001150	Praw.g_01020	Prba.g_00192
OG0001151	Praw.g_01031	Prba.g_00181
OG0001152	Praw.g_01032	Prba.g_00180
OG0001153	Praw.g_00368	Prba.g_00681
OG0001154	Praw.g_00370	Prba.g_00680
OG0001155	Praw.g_00382	Prba.g_00343
OG0001156	Praw.g_00385	Prba.g_00340
OG0001157	Praw.g_00386	Prba.g_00339
OG0001158	Praw.g_00387	Prba.g_00338
OG0001159	Praw.g_00388	Prba.g_00337
OG0001160	Praw.g_00412	Prba.g_00313
OG0001161	Praw.g_00423	Prba.g_00300
OG0001162	Praw.g_00434	Prba.g_00289
OG0001163	Praw.g_00507	Prba.g_00234
OG0001164	Praw.g_00511	Prba.g_00230
OG0001165	Praw.g_00514	Prba.g_00227
OG0001166	Praw.g_00534	Prba.g_00601
OG0001167	Praw.g_00551	Prba.g_00584
OG0001168	Praw.g_00553	Prba.g_00582
OG0001169	Praw.g_00555	Prba.g_00580
OG0001170	Praw.g_00557	Prba.g_00578
OG0001171	Praw.g_00567	Prba.g_00569
OG0001172	Praw.g_01914	Prba.g_00360
OG0001173	Praw.g_01913	Prba.g_00361
OG0001174	Praw.g_01905	Prba.g_00369
OG0001175	Praw.g_01904	Prba.g_00370
OG0001176	Praw.g_01897	Prba.g_00377
OG0001177	Praw.g_01895	Prba.g_00380
OG0001178	Praw.g_01890	Prba.g_00385
OG0001179	Praw.g_00112	Prba.g_00413
OG0001180	Praw.g_00090	Prba.g_00435
OG0001181	Praw.g_00086	Prba.g_01048
OG0001182	Praw.g_00079	Prba.g_01055
OG0001183	Praw.g_00075	Prba.g_01060
OG0001184	Praw.g_00059	Prba.g_01076
OG0001185	Praw.g_00045	Prba.g_00762
OG0001186	Praw.g_00021	Prba.g_00786
OG0001187	Praw.g_00017	Prba.g_00790
OG0001188	Praw.g_00015	Prba.g_00793
OG0001189	Praw.g_01191	Prba.g_00810
OG0001190	Praw.g_01187	Prba.g_00814
OG0001191	Praw.g_01177	Prba.g_00824
OG0001192	Praw.g_01172	Prba.g_00829
OG0001193	Praw.g_01162	Prba.g_00839
OG0001194	Praw.g_01161	Prba.g_00840
OG0001195	Praw.g_01160	Prba.g_00841
OG0001196	Praw.g_01147	Prba.g_01782
OG0001197	Praw.g_01146	Prba.g_01783
OG0001198	Praw.g_01139	Prba.g_01790
OG0001199	Praw.g_01360	Prba.g_01862
OG0001200	Praw.g_01358	Prba.g_01864
OG0001201	Praw.g_01327	Prba.g_01896
OG0001202	Praw.g_01236	Prba.g_00655
OG0001203	Praw.g_01197	Prba.g_00457
OG0001204	Praw.g_00890	Prba.g_00462
OG0001205	Praw.g_00702	Prba.g_01016
OG0001206	Praw.g_00685	Prba.g_00999
OG0001207	Praw.g_00670	Prba.g_00984
OG0001209	Praw.g_00613	Prba.g_00926
OG0001210	Praw.g_00608	Prba.g_01775
OG0001211	Praw.g_00598	Prba.g_01765
OG0001212	Praw.g_01942	Prba.g_01721
OG0001213	Praw.g_00165	Prba.g_01688
OG0001214	Praw.g_01885	Prba.g_01680
OG0001215	Praw.g_01832	Prba.g_01627
OG0001216	Praw.g_01807	Prba.g_01592
OG0001217	Praw.g_01759	Prba.g_01554
OG0001218	Praw.g_01751	Prba.g_01547
OG0001219	Praw.g_01708	Prba.g_01510
OG0001220	Praw.g_01647	Prba.g_01447
OG0001221	Praw.g_01586	Prba.g_01384
OG0001222	Praw.g_01547	Prba.g_01345
OG0001223	Praw.g_01521	Prba.g_01319
OG0001224	Praw.g_01471	Prba.g_01268
OG0001225	Praw.g_01469	Prba.g_01266
OG0001226	Praw.g_01443	Prba.g_01240
OG0001227	Praw.g_01424	Prba.g_01222
OG0001228	Praw.g_00279	Prba.g_00018
OG0001229	Praw.g_01014	Prba.g_00198
OG0001230	Praw.g_01091	Prba.g_00105
OG0001231	Praw.g_00432	Prba.g_00291
OG0001232	Praw.g_00538	Prba.g_00597
OG0001233	Praw.g_00558	Prba.g_00577
OG0001234	Praw.g_01902	Prba.g_00372
OG0001235	Praw.g_01893	Prba.g_00382
OG0001236	Praw.g_00062	Prba.g_01073
OG0001237	Praw.g_00058	Prba.g_01077
OG0001238	Praw.g_01176	Prba.g_00825
OG0001239	Praw.g_01363	Prba.g_01859
OG0001241	Praw.g_01334	Prba.g_01889
OG0001242	Praw.g_01316	Prba.g_01907
OG0001243	Praw.g_01310	Prba.g_01913
OG0001244	Praw.g_01294	Prba.g_01929
OG0001245	Praw.g_00753	Prba.g_00874
OG0001246	Praw.g_00644	Prba.g_00957
OG0001247	Praw.g_01839	Prba.g_01634
OG0001248	Praw.g_01837	Prba.g_01632
OG0001249	Praw.g_01719	Prba.g_01521
OG0001250	Praw.g_01658	Prba.g_01458
OG0001251	Praw.g_01610	Prba.g_01410
OG0001252	Praw.g_01476	Prba.g_01273
OG0001253	Praw.g_01423	Prba.g_01221
OG0001254	Praw.g_00203	Prba.g_00095
OG0001255	Praw.g_00218	Prba.g_00080
OG0001256	Praw.g_00425	Prba.g_00298
OG0001257	Praw.g_00431	Prba.g_00292
OG0001258	Praw.g_00512	Prba.g_00229
OG0001259	Praw.g_00556	Prba.g_00579
OG0001260	Praw.g_00573	Prba.g_00563
OG0001261	Praw.g_00104	Prba.g_00421
OG0001262	Praw.g_01193	Prba.g_00808
OG0001263	Praw.g_01307	Prba.g_01916
OG0001264	Praw.g_01390	Prba.g_01832
OG0001265	Praw.g_01317	Prba.g_01906
OG0001266	Praw.g_01232	Prba.g_00659
OG0001267	Praw.g_00854	Prba.g_00497
OG0001268	Praw.g_00791	Prba.g_00555
OG0001269	Praw.g_00773	Prba.g_00853
OG0001270	Praw.g_00713	Prba.g_01027
OG0001271	Praw.g_00675	Prba.g_00989
OG0001272	Praw.g_00662	Prba.g_00975
OG0001273	Praw.g_00167	Prba.g_01686
OG0001274	Praw.g_01819	Prba.g_01614
OG0001275	Praw.g_01511	Prba.g_01309
OG0001276	Praw.g_01492	Prba.g_01289
OG0001277	Praw.g_01435	Prba.g_01232
OG0001278	Praw.g_00284	Prba.g_00013
OG0001279	Praw.g_00930	Prba.g_01136
OG0001280	Praw.g_00980	Prba.g_01191
OG0001281	Praw.g_00986	Prba.g_01197
OG0001282	Praw.g_01017	Prba.g_00195
OG0001284	Praw.g_00407	Prba.g_00318
OG0001285	Praw.g_00541	Prba.g_00594
OG0001286	Praw.g_00092	Prba.g_00433
OG0001287	Praw.g_00037	Prba.g_00770
OG0001288	Praw.g_00028	Prba.g_00779
OG0001289	Praw.g_01347	Prba.g_01875
OG0001290	Praw.g_01335	Prba.g_01888
OG0001291	Praw.g_01300	Prba.g_01923
OG0001292	Praw.g_00885	Prba.g_00467
OG0001293	Praw.g_00873	Prba.g_00479
OG0001294	Praw.g_00755	Prba.g_00872
OG0001295	Praw.g_00680	Prba.g_00994
OG0001296	Praw.g_00639	Prba.g_00952
OG0001297	Praw.g_00634	Prba.g_00947
OG0001298	Praw.g_01924	Prba.g_01739
OG0001299	Praw.g_01856	Prba.g_01651
OG0001300	Praw.g_01829	Prba.g_01624
OG0001301	Praw.g_01826	Prba.g_01621
OG0001302	Praw.g_01710	Prba.g_01512
OG0001303	Praw.g_01507	Prba.g_01305
OG0001304	Praw.g_01482	Prba.g_01279
OG0001305	Praw.g_01463	Prba.g_01260
OG0001306	Praw.g_00220	Prba.g_00078
OG0001307	Praw.g_00998	Prba.g_00213
OG0001308	Praw.g_00347	Prba.g_00703
OG0001309	Praw.g_00429	Prba.g_00294
OG0001310	Praw.g_00527	Prba.g_00608
OG0001311	Praw.g_01490	Prba.g_01287
OG0001312	Praw.g_01558	Prba.g_01356
OG0001314	Praw.g_01768	Prba.g_01562
OG0001315	Praw.g_01373	Prba.g_01850
OG0001316	Praw.g_01295	Prba.g_01928
OG0001317	Praw.g_01201	Prba.g_00453
OG0001318	Praw.g_00877	Prba.g_00475
OG0001319	Praw.g_00862	Prba.g_00490
OG0001320	Praw.g_00752	Prba.g_00876
OG0001321	Praw.g_00696	Prba.g_01010
OG0001322	Praw.g_00695	Prba.g_01009
OG0001323	Praw.g_00629	Prba.g_00942
OG0001324	Praw.g_01828	Prba.g_01623
OG0001325	Praw.g_01804	Prba.g_01589
OG0001326	Praw.g_01622	Prba.g_01422
OG0001327	Praw.g_01452	Prba.g_01248
OG0001328	Praw.g_01425	Prba.g_01223
OG0001329	Praw.g_00194	Prba.g_00104, Prba.g_00721
OG0001330	Praw.g_00953	Prba.g_01166
OG0001331	Praw.g_01022	Prba.g_00190
OG0001332	Praw.g_00380	Prba.g_00345
OG0001333	Praw.g_00552	Prba.g_00583
OG0001334	Praw.g_00072	Prba.g_01063
OG0001335	Praw.g_00071	Prba.g_01064
OG0001336	Praw.g_01150	Prba.g_01779
OG0001339	Praw.g_01332	Prba.g_01891
OG0001340	Praw.g_00806	Prba.g_00544
OG0001341	Praw.g_01761	Prba.g_01556
OG0001342	Praw.g_01715	Prba.g_01517
OG0001343	Praw.g_01613	Prba.g_01413
OG0001344	Praw.g_00238	Prba.g_00059
OG0001345	Praw.g_00253	Prba.g_00044
OG0001346	Praw.g_00982	Prba.g_01193
OG0001349	Praw.g_01082	Prba.g_00116
OG0001350	Praw.g_01198	Prba.g_00456
OG0001351	Praw.g_00693	Prba.g_01007
OG0001352	Praw.g_01842	Prba.g_01637
OG0001353	Praw.g_01666	Prba.g_01467
OG0001354	Praw.g_01529	Prba.g_01327
OG0001355	Praw.g_00463	Prba.g_00262
OG0001356	Praw.g_01734	Prba.g_01535
OG0001358	Praw.g_00156	Prba.g_01697
OG0001359	Praw.g_01612	Prba.g_01412
OG0001360	Praw.g_01422	Prba.g_01220
OG0001361	Praw.g_00250	Prba.g_00047
OG0001362	Praw.g_00351	Prba.g_00699
OG0001363	Praw.g_00353	Prba.g_00697
OG0001364	Praw.g_00069	Prba.g_01066
OG0001365	Praw.g_01183	Prba.g_00818
OG0001369	Praw.g_01342	Prba.g_01880
OG0001371	Praw.g_01843	Prba.g_01638
OG0001372	Praw.g_01752	Prba.g_01548
OG0001373	Praw.g_01623	Prba.g_01423
OG0001374	Praw.g_01615	Prba.g_01415
OG0001375	Praw.g_01614	Prba.g_01414
OG0001376	Praw.g_01458	Prba.g_01254
OG0001377	Praw.g_01457	Prba.g_01253
OG0001378	Praw.g_00171	Prba.g_00750
OG0001379	Praw.g_00975	Prba.g_01186
OG0001380	Praw.g_01003	Prba.g_00208
OG0001381	Praw.g_01010	Prba.g_00202
OG0001382	Praw.g_00445	Prba.g_00277
OG0001384	Praw.g_01773	Prba.g_01567
OG0001385	Praw.g_01626	Prba.g_01426
OG0001386	Praw.g_01625	Prba.g_01425
OG0001387	Praw.g_01624	Prba.g_01424
OG0001388	Praw.g_01621	Prba.g_01421
OG0001389	Praw.g_01620	Prba.g_01420
OG0001390	Praw.g_01619	Prba.g_01419
OG0001391	Praw.g_01618	Prba.g_01418
OG0001392	Praw.g_01617	Prba.g_01417
OG0001393	Praw.g_01616	Prba.g_01416
OG0001395	Praw.g_01480	Prba.g_01277
OG0001397	Praw.g_00352	Prba.g_00698
OG0001398	Praw.g_00459	Prba.g_00265
OG0001399	Praw.g_01900	Prba.g_00374
OG0001400	Praw.g_01814	Prba.g_01609
OG0001400	Praw.g_00905	Prba.g_01083
OG0001402	Praw.g_01744	Prba.g_01540
OG0001403	Praw.g_01398	Prba.g_01823
OG0001404	Praw.g_01366	Prba.g_01856
OG0001405	Praw.g_00808	Prba.g_00542
OG0001406	Praw.g_01459	Prba.g_01255
OG0001407	Praw.g_01445	Prba.g_01242
OG0001408	Praw.g_01440	Prba.g_01237
OG0001409	Praw.g_00241	Prba.g_00056
OG0001410	Praw.g_00999	Prba.g_00212
OG0001411	Praw.g_01053	Prba.g_00151
OG0001413	Praw.g_00421	Prba.g_00303
OG0001414	Praw.g_01206	Prba.g_00448
OG0001415	Praw.g_01204	Prba.g_00450
OG0001416	Praw.g_00688	Prba.g_01002
OG0001417	Praw.g_00678	Prba.g_00992
OG0001418	Praw.g_01838	Prba.g_01633
OG0001419	Praw.g_01444	Prba.g_01241
OG0001420	Praw.g_00179	Prba.g_00741
OG0001421	Praw.g_00426	Prba.g_00297
OG0001422	Praw.g_00451	Prba.g_00272
OG0001424	Praw.g_01428, Praw.g_00323	Prba.g_01226
OG0001425	Praw.g_01173	Prba.g_00828
OG0001428	Praw.g_01263	Prba.g_00628
OG0001429	Praw.g_01707	Prba.g_01509
OG0001430	Praw.g_00948	Prba.g_01161
OG0001431	Praw.g_00951	Prba.g_01164
OG0001432	Praw.g_00420	Prba.g_00305
OG0001433	Praw.g_01735	Prba.g_01536
OG0001434	Praw.g_01578	Prba.g_01376
OG0001437	Praw.g_01205	Prba.g_00449
OG0001439	Praw.g_00827	Prba.g_00523
OG0001440	Praw.g_00730	Prba.g_01041
OG0001441	Praw.g_00627	Prba.g_00940
OG0001442	Praw.g_01770	Prba.g_01564
OG0001446	Praw.g_01355	Prba.g_01867
OG0001447	Praw.g_01309	Prba.g_01914
OG0001448	Praw.g_00765	Prba.g_00860
OG0001449	Praw.g_00738	Prba.g_00896
OG0001450	Praw.g_01835	Prba.g_01630
OG0001451	Praw.g_01638	Prba.g_01438
OG0001452	Praw.g_01609	Prba.g_01408
OG0001453	Praw.g_01517	Prba.g_01315
OG0001454	Praw.g_01429	Prba.g_01227
OG0001455	Praw.g_00189	Prba.g_00727
OG0001456	Praw.g_00211	Prba.g_00087
OG0001457	Praw.g_00212	Prba.g_00086
OG0001458	Praw.g_00213	Prba.g_00085
OG0001459	Praw.g_00939	Prba.g_01150
OG0001460	Praw.g_01736	Prba.g_01537
OG0001462	Praw.g_01394	Prba.g_01827
OG0001463	Praw.g_00848	Prba.g_00503
OG0001464	Praw.g_00805	Prba.g_00545
OG0001465	Praw.g_01820	Prba.g_01615
OG0001466	Praw.g_01771	Prba.g_01565
OG0001467	Praw.g_01718	Prba.g_01520
OG0001468	Praw.g_01454	Prba.g_01250
OG0001469	Praw.g_00935	Prba.g_01145, Prba.g_00249
OG0001471	Praw.g_00422	Prba.g_00302
OG0001472	Praw.g_00428	Prba.g_00295
OG0001473	Praw.g_00020	Prba.g_00787
OG0001479	Praw.g_00793	Prba.g_00553
OG0001480	Praw.g_00763	Prba.g_00862
OG0001481	Praw.g_00759	Prba.g_00867
OG0001482	Praw.g_00690	Prba.g_01004
OG0001485	Praw.g_00464	Prba.g_00261
OG0001486	Praw.g_00232	Prba.g_00066
OG0001490	Praw.g_01389	Prba.g_01833
OG0001490	Praw.g_00735	Prba.g_01044
OG0001491	Praw.g_01712	Prba.g_01514
OG0001492	Praw.g_00281	Prba.g_00016
OG0001493	Praw.g_00289	Prba.g_00008
OG0001499	Praw.g_01374	Prba.g_01849
OG0001500	Praw.g_00871	Prba.g_00481
OG0001501	Praw.g_01817	Prba.g_01612
OG0001502	Praw.g_01727	Prba.g_01529
OG0001503	Praw.g_00208	Prba.g_00090
OG0001504	Praw.g_00940	Prba.g_01151
OG0001505	Praw.g_01044	Prba.g_00163
OG0001506	Praw.g_00378	Prba.g_00347
OG0001507	Praw.g_00478	Prba.g_00250
OG0001521	Praw.g_01760	Prba.g_01555
OG0001523	Praw.g_00205	Prba.g_00093
OG0001524	Praw.g_00206	Prba.g_00092
OG0001525	Praw.g_00436	Prba.g_00286
OG0001526	Praw.g_01049	Prba.g_00355
OG0001546	Praw.g_00624	Prba.g_00937
OG0001547	Praw.g_01725	Prba.g_01527
OG0001548	Praw.g_01721	Prba.g_01523
OG0001549	Praw.g_01640	Prba.g_01440
OG0001550	Praw.g_00192	Prba.g_00724
OG0001551	Praw.g_00210	Prba.g_00088
OG0001552	Praw.g_00906	Prba.g_01082
OG0001553	Praw.g_01086	Prba.g_00716
OG0001554	Praw.g_00427	Prba.g_00296
OG0001555	Praw.g_00441	Prba.g_00281
OG0001564	Praw.g_01062	Prba.g_00133
OG0001565	Praw.g_00731	Prba.g_01042
OG0001566	Praw.g_01846	Prba.g_01641
OG0001567	Praw.g_01726	Prba.g_01528
OG0001568	Praw.g_01724	Prba.g_01526
OG0001569	Praw.g_01417	Prba.g_01215
OG0001571	Praw.g_00185	Prba.g_00731
OG0001581	Praw.g_01291	Prba.g_01932
OG0001582	Praw.g_00679	Prba.g_00993
OG0001583	Praw.g_01713	Prba.g_01515
OG0001585	Praw.g_00934	Prba.g_01140
OG0001587	Praw.g_01920	Prba.g_00353
OG0001595	Praw.g_01367	Prba.g_01855
OG0001596	Praw.g_01359	Prba.g_01863
OG0001597	Praw.g_00770	Prba.g_00855
OG0001599	Praw.g_00687	Prba.g_01001
OG0001600	Praw.g_00637	Prba.g_00950
OG0001601	Praw.g_01848	Prba.g_01643
OG0001602	Praw.g_01821	Prba.g_01616
OG0001603	Praw.g_01711	Prba.g_01513
OG0001604	Praw.g_01589	Prba.g_01387
OG0001605	Praw.g_01499	Prba.g_01296
OG0001606	Praw.g_01438	Prba.g_01235
OG0001607	Praw.g_00207	Prba.g_00091
OG0001608	Praw.g_01007	Prba.g_00205
OG0001609	Praw.g_00376	Prba.g_00349
OG0001610	Praw.g_00379	Prba.g_00346
OG0001611	Praw.g_00438	Prba.g_00283
OG0001612	Praw.g_00465	Prba.g_00259
OG0001613	Praw.g_00077	Prba.g_01058
OG0001626	Praw.g_01762	Prba.g_01557
OG0001627	Praw.g_01754	Prba.g_01550
OG0001628	Praw.g_01749	Prba.g_01545
OG0001629	Praw.g_01748	Prba.g_01544
OG0001630	Praw.g_01607	Prba.g_01406
OG0001631	Praw.g_01449	Prba.g_01245
OG0001632	Praw.g_00471, Praw.g_00932	Prba.g_01139
OG0001633	Praw.g_01013	Prba.g_00199
OG0001635	Praw.g_00480	Prba.g_00244
OG0001648	Praw.g_00760	Prba.g_00866
OG0001649	Praw.g_01447	Prba.g_01244
OG0001651	Praw.g_00437	Prba.g_00285
OG0001662	Praw.g_00177	Prba.g_00744
OG0001663	Praw.g_00217	Prba.g_00081
OG0001664	Praw.g_00332	Prba.g_01124
OG0001665	Praw.g_00335	Prba.g_01127
OG0001666	Praw.g_00938	Prba.g_01149
OG0001667	Praw.g_00956	Prba.g_01169
OG0001670	Praw.g_00469	Prba.g_00254
OG0001685	Praw.g_01636	Prba.g_01436
OG0001686	Praw.g_01500	Prba.g_01297
OG0001687	Praw.g_01455	Prba.g_01251
OG0001688	Praw.g_01450	Prba.g_01246
OG0001689	Praw.g_00030	Prba.g_00777
OG0001696	Praw.g_01637	Prba.g_01437
OG0001697	Praw.g_01628	Prba.g_01428
OG0001698	Praw.g_01451	Prba.g_01247
OG0001701	Praw.g_01918	Prba.g_00356
OG0001705	Praw.g_00737	Prba.g_00897
OG0001707	Praw.g_01430	Prba.g_01228
OG0001708	Praw.g_00216	Prba.g_00082
OG0001709	Praw.g_01102	Prba.g_00117
OG0001710	Praw.g_01899	Prba.g_00375
OG0001718	Praw.g_00769	Prba.g_00856
OG0001719	Praw.g_00744	Prba.g_00885
OG0001720	Praw.g_00960	Prba.g_01173
OG0001721	Praw.g_01757	Prba.g_01553
OG0001723	Praw.g_00931	Prba.g_01137
OG0001724	Praw.g_00473	Prba.g_00246
OG0001725	Praw.g_00745	Prba.g_00883
OG0001742	Praw.g_00757	Prba.g_00870
OG0001743	Praw.g_00175	Prba.g_00746
OG0001744	Praw.g_00965	Prba.g_01178
OG0001745	Praw.g_00419	Prba.g_00306
OG0001772	Praw.g_00736	Prba.g_00898
OG0001773	Praw.g_00443	Prba.g_00279
OG0001774	Praw.g_01845	Prba.g_01640
OG0001775	Praw.g_01442	Prba.g_01239
OG0001776	Praw.g_00173	Prba.g_00748
OG0001778	Praw.g_00950	Prba.g_01163
OG0001779	Praw.g_00966	Prba.g_01179
OG0001780	Praw.g_01110	Prba.g_00138
OG0001781	Praw.g_00452	Prba.g_00271
OG0001819	Praw.g_00743	Prba.g_00886
OG0001821	Praw.g_01756	Prba.g_01552
OG0001822	Praw.g_01729	Prba.g_01531
OG0001823	Praw.g_01635	Prba.g_01435
OG0001824	Praw.g_01501	Prba.g_01298
OG0001825	Praw.g_01441	Prba.g_01238
OG0001826	Praw.g_01439	Prba.g_01236
OG0001827	Praw.g_01436	Prba.g_01233
OG0001828	Praw.g_00170	Prba.g_00751
OG0001829	Praw.g_00174	Prba.g_00747
OG0001830	Praw.g_00188	Prba.g_00728
OG0001831	Praw.g_00200	Prba.g_00098
OG0001832	Praw.g_00946	Prba.g_01158
OG0001833	Praw.g_01015	Prba.g_00197
OG0001834	Praw.g_01074	Prba.g_00141, Prba.g_00142
OG0001919	Praw.g_00741	Prba.g_00893
OG0001920	Praw.g_01816	Prba.g_01611
OG0001921	Praw.g_01633	Prba.g_01433
OG0001982	Praw.g_00764	Prba.g_00861
OG0001983	Praw.g_01774	Prba.g_01569
OG0001984	Praw.g_01720	Prba.g_01522
OG0001985	Praw.g_01629	Prba.g_01429
OG0001986	Praw.g_01513	Prba.g_01311
OG0001989	Praw.g_01004	Prba.g_00207
OG0002026	Praw.g_00742	Prba.g_00892
OG0002027	Praw.g_01631	Prba.g_01431
OG0002028	Praw.g_01506	Prba.g_01303
OG0002030	Praw.g_01776	Prba.g_01210
OG0002031	Praw.g_00462	Prba.g_00263
OG0002032	Praw.g_01174	Prba.g_00827
OG0002034	Praw.g_00292	Prba.g_00005
OG0002057	Praw.g_01325	Prba.g_01898
OG0002058	Praw.g_01255	Prba.g_00636
OG0002059	Praw.g_00768	Prba.g_00857
OG0002060	Praw.g_00766	Prba.g_00859
OG0002061	Praw.g_00739	Prba.g_00895
OG0002064	Praw.g_00681	Prba.g_00995
OG0002065	Praw.g_00589	Prba.g_01756
OG0002066	Praw.g_00583	Prba.g_01750
OG0002067	Praw.g_01810	Prba.g_01595
OG0002068	Praw.g_01766	Prba.g_01560
OG0002069	Praw.g_01764	Prba.g_01559
OG0002070	Praw.g_01728	Prba.g_01530
OG0002071	Praw.g_01722	Prba.g_01524
OG0002072	Praw.g_01714	Prba.g_01516
OG0002073	Praw.g_01692	Prba.g_01494
OG0002074	Praw.g_01642	Prba.g_01442
OG0002075	Praw.g_01630	Prba.g_01430
OG0002076	Praw.g_01585	Prba.g_01383
OG0002077	Praw.g_01505	Prba.g_01302
OG0002078	Praw.g_01502	Prba.g_01299
OG0002079	Praw.g_01497	Prba.g_01294
OG0002080	Praw.g_01479	Prba.g_01276
OG0002081	Praw.g_01456	Prba.g_01252
OG0002082	Praw.g_01446	Prba.g_01243
OG0002083	Praw.g_01434	Prba.g_01231
OG0002084	Praw.g_01433	Prba.g_01230
OG0002085	Praw.g_01426	Prba.g_01224
OG0002086	Praw.g_01421	Prba.g_01219
OG0002087	Praw.g_01420	Prba.g_01218
OG0002088	Praw.g_01419	Prba.g_01217
OG0002089	Praw.g_00186	Prba.g_00730
OG0002090	Praw.g_00191	Prba.g_00725
OG0002091	Praw.g_00209	Prba.g_00089
OG0002093	Praw.g_00329	Prba.g_01134
OG0002094	Praw.g_00957	Prba.g_01170
OG0002095	Praw.g_00963	Prba.g_01176
OG0002099	Praw.g_00424	Prba.g_00299
OG0002100	Praw.g_00433	Prba.g_00290
OG0002101	Praw.g_00435	Prba.g_00287
OG0002102	Praw.g_00440	Prba.g_00282
OG0002103	Praw.g_00442	Prba.g_00280
OG0002104	Praw.g_00444	Prba.g_00278
OG0002105	Praw.g_00520	Prba.g_00615
OG0002146	Praw.g_00652	Prba.g_00965
OG0002147	Praw.g_01815	Prba.g_01610
OG0002148	Praw.g_01772	Prba.g_01566
OG0002149	Praw.g_01750	Prba.g_01546
OG0002150	Praw.g_01504	Prba.g_01301
OG0002151	Praw.g_00190	Prba.g_00726
OG0002152	Praw.g_00947	Prba.g_01160
OG0002153	Praw.g_01503	Prba.g_01300
OG0002216	Praw.g_01767	Prba.g_01561
OG0002217	Praw.g_01709	Prba.g_01511
OG0002218	Praw.g_01634	Prba.g_01434
OG0002220	Praw.g_00936	Prba.g_01146, Prba.g_01129
OG0002221	Praw.g_00964	Prba.g_01177
OG0002222	Praw.g_00449	Prba.g_00274
OG0002223	Praw.g_00468	Prba.g_00255
OG0002224	Praw.g_00747	Prba.g_00881
OG0002262	Praw.g_01387	Prba.g_01835
OG0002263	Praw.g_01753	Prba.g_01549
OG0002265	Praw.g_00193	Prba.g_00722
OG0002266	Praw.g_00333	Prba.g_01125
OG0002267	Praw.g_00941	Prba.g_01152
OG0002268	Praw.g_00943	Prba.g_01154
OG0002269	Praw.g_00944	Prba.g_01156
OG0002271	Praw.g_00467	Prba.g_00256
OG0002272	Praw.g_00196	Prba.g_00102
OG0002310	Praw.g_00756	Prba.g_00871
OG0002313	Praw.g_01723	Prba.g_01525
OG0002314	Praw.g_01632	Prba.g_01432
OG0002317	Praw.g_00180	Prba.g_00739
OG0002318	Praw.g_00182	Prba.g_00736
OG0002320	Praw.g_00949	Prba.g_01162
OG0002323	Praw.g_00460	Prba.g_00264
OG0002324	Praw.g_00475	Prba.g_00252
OG0002362	Praw.g_00740	Prba.g_00894
OG0002363	Praw.g_00719	Prba.g_01033, Prba.g_01034
OG0002366	Praw.g_00937	Prba.g_01147
OG0002368	Praw.g_00967	Prba.g_01180
OG0002373	Praw.g_00466	Prba.g_00258
OG0002376	Praw.g_00450	Prba.g_00273
OG0002378	Praw.g_00198	Prba.g_00100
OG0002417	Praw.g_00322	Prba.g_00237
OG0002418	Praw.g_00327	Prba.g_01123
OG0002419	Praw.g_00942	Prba.g_01153
OG0002550	Praw.g_00896	Prba.g_01117
OG0002550	Praw.g_00732	Prba.g_01043
OG0002553	Praw.g_00749	Prba.g_00879
OG0002555	Praw.g_00195	Prba.g_00103
OG0002651	Praw.g_01037	Prba.g_00150
OG0002697	Praw.g_01582	Prba.g_01380
OG0002904	Praw.g_01813	Prba.g_01608
OG0002915	Praw.g_00897	Prba.g_01116
OG0003059	Praw.g_01812	Prba.g_01607
