Orthogroup	Praw	Syag
OG0001176	Praw.g_01897	Syag.g_02723
OG0001177	Praw.g_01895	Syag.g_02720
OG0001178	Praw.g_01890	Syag.g_01694
OG0001179	Praw.g_00112	Syag.g_02754
OG0001180	Praw.g_00090	Syag.g_02780
OG0001181	Praw.g_00086	Syag.g_02784
OG0001182	Praw.g_00079	Syag.g_02793
OG0001183	Praw.g_00075	Syag.g_02798
OG0001184	Praw.g_00059	Syag.g_02428
OG0001185	Praw.g_00045	Syag.g_02399
OG0001186	Praw.g_00021	Syag.g_02364
OG0001187	Praw.g_00017	Syag.g_02361
OG0001188	Praw.g_00015	Syag.g_02359
OG0001189	Praw.g_01191	Syag.g_02334
OG0001190	Praw.g_01187	Syag.g_02126
OG0001191	Praw.g_01177	Syag.g_02142
OG0001192	Praw.g_01172	Syag.g_02149
OG0001193	Praw.g_01162	Syag.g_02182
OG0001194	Praw.g_01161	Syag.g_02185
OG0001195	Praw.g_01160	Syag.g_02186
OG0001196	Praw.g_01147	Syag.g_02254
OG0001197	Praw.g_01146	Syag.g_02256
OG0001198	Praw.g_01139	Syag.g_02269
OG0001199	Praw.g_01360	Syag.g_01825
OG0001200	Praw.g_01358	Syag.g_01827
OG0001201	Praw.g_01327	Syag.g_01886
OG0001202	Praw.g_01236	Syag.g_02032
OG0001203	Praw.g_01197	Syag.g_01783
OG0001204	Praw.g_00890	Syag.g_02673
OG0001206	Praw.g_00685	Syag.g_01328
OG0001207	Praw.g_00670	Syag.g_01536
OG0001209	Praw.g_00613	Syag.g_01451
OG0001210	Praw.g_00608	Syag.g_01442
OG0001211	Praw.g_00598	Syag.g_00272
OG0001212	Praw.g_01942	Syag.g_00334
OG0001213	Praw.g_00165	Syag.g_00394
OG0001214	Praw.g_01885	Syag.g_00412
OG0001215	Praw.g_01832	Syag.g_01014
OG0001216	Praw.g_01807	Syag.g_00920
OG0001217	Praw.g_01759	Syag.g_00151
OG0001218	Praw.g_01751	Syag.g_01364
OG0001219	Praw.g_01708	Syag.g_00767
OG0001220	Praw.g_01647	Syag.g_00743
OG0001221	Praw.g_01586	Syag.g_00628
OG0001222	Praw.g_01547	Syag.g_00797
OG0001223	Praw.g_01521	Syag.g_00843
OG0001224	Praw.g_01471	Syag.g_00969
OG0001225	Praw.g_01469	Syag.g_00971
OG0001226	Praw.g_01443	Syag.g_01835
OG0001227	Praw.g_01424	Syag.g_01240
OG0001228	Praw.g_00279	Syag.g_00709
OG0001229	Praw.g_01014	Syag.g_00997
OG0001230	Praw.g_01091	Syag.g_01430
OG0001231	Praw.g_00432	Syag.g_02289
OG0001232	Praw.g_00538	Syag.g_01724
OG0001233	Praw.g_00558	Syag.g_01745
OG0001234	Praw.g_01902	Syag.g_02708
OG0001235	Praw.g_01893	Syag.g_02715
OG0001236	Praw.g_00062	Syag.g_02432
OG0001237	Praw.g_00058	Syag.g_02426
OG0001238	Praw.g_01176	Syag.g_02144
OG0001239	Praw.g_01363	Syag.g_01822
OG0001241	Praw.g_01334	Syag.g_01879
OG0001243	Praw.g_01310	Syag.g_01920
OG0001244	Praw.g_01294	Syag.g_01948
OG0001245	Praw.g_00753	Syag.g_00213
OG0001246	Praw.g_00644	Syag.g_01498
OG0001247	Praw.g_01839	Syag.g_00710
OG0001248	Praw.g_01837	Syag.g_00175
OG0001249	Praw.g_01719	Syag.g_02837
OG0001250	Praw.g_01658	Syag.g_00725
OG0001251	Praw.g_01610	Syag.g_00472
OG0001252	Praw.g_01476	Syag.g_00960
OG0001253	Praw.g_01423	Syag.g_00094
OG0001254	Praw.g_00203	Syag.g_02165
OG0001255	Praw.g_00218	Syag.g_00440
OG0001256	Praw.g_00425	Syag.g_01673
OG0001257	Praw.g_00431	Syag.g_00176
OG0001258	Praw.g_00512	Syag.g_01683
OG0001259	Praw.g_00556	Syag.g_01743
OG0001260	Praw.g_00573	Syag.g_01763
OG0001261	Praw.g_00104	Syag.g_02763
OG0001262	Praw.g_01193	Syag.g_02336
OG0001263	Praw.g_01307	Syag.g_01923
OG0001265	Praw.g_01317	Syag.g_01910
OG0001266	Praw.g_01232	Syag.g_02036
OG0001267	Praw.g_00854	Syag.g_02598
OG0001268	Praw.g_00791	Syag.g_02850
OG0001269	Praw.g_00773	Syag.g_00480
OG0001270	Praw.g_00713	Syag.g_00030
OG0001271	Praw.g_00675	Syag.g_01353
OG0001272	Praw.g_00662	Syag.g_01522
OG0001273	Praw.g_00167	Syag.g_00405
OG0001274	Praw.g_01819	Syag.g_02076
OG0001275	Praw.g_01511	Syag.g_00857
OG0001276	Praw.g_01492	Syag.g_00874
OG0001278	Praw.g_00284	Syag.g_01054
OG0001279	Praw.g_00930	Syag.g_00490
OG0001280	Praw.g_00980	Syag.g_01189
OG0001281	Praw.g_00986	Syag.g_01219
OG0001282	Praw.g_01017	Syag.g_01538
OG0001284	Praw.g_00407	Syag.g_01656
OG0001285	Praw.g_00541	Syag.g_00142, Syag.g_02205
OG0001286	Praw.g_00092	Syag.g_02778
OG0001287	Praw.g_00037	Syag.g_02391
OG0001288	Praw.g_00028	Syag.g_02373
OG0001289	Praw.g_01347	Syag.g_01850
OG0001290	Praw.g_01335	Syag.g_01878
OG0001291	Praw.g_01300	Syag.g_01933
OG0001292	Praw.g_00885	Syag.g_02667
OG0001293	Praw.g_00873	Syag.g_02625
OG0001294	Praw.g_00755	Syag.g_00593
OG0001295	Praw.g_00680	Syag.g_00968
OG0001296	Praw.g_00639	Syag.g_01492
OG0001297	Praw.g_00634	Syag.g_01488
OG0001298	Praw.g_01924	Syag.g_00309
OG0001299	Praw.g_01856	Syag.g_00582
OG0001300	Praw.g_01829	Syag.g_01003
OG0001301	Praw.g_01826	Syag.g_00987
OG0001302	Praw.g_01710	Syag.g_00442
OG0001303	Praw.g_01507	Syag.g_00769
OG0001304	Praw.g_01482	Syag.g_00890
OG0001305	Praw.g_01463	Syag.g_00981
OG0001306	Praw.g_00220	Syag.g_01160
OG0001307	Praw.g_00998	Syag.g_00577
OG0001308	Praw.g_00347	Syag.g_01406
OG0001309	Praw.g_00429	Syag.g_01482
OG0001311	Praw.g_01490	Syag.g_00876
OG0001312	Praw.g_01558	Syag.g_00779
OG0001313	Praw.g_00921, Praw.g_00923, Praw.g_00315	Syag.g_01336, Syag.g_01335
OG0001314	Praw.g_01768	Syag.g_00118
OG0001315	Praw.g_01373	Syag.g_02796
OG0001316	Praw.g_01295	Syag.g_01940
OG0001317	Praw.g_01201	Syag.g_01787
OG0001318	Praw.g_00877	Syag.g_02633
OG0001319	Praw.g_00862	Syag.g_02609
OG0001321	Praw.g_00696	Syag.g_00050
OG0001322	Praw.g_00695	Syag.g_00051
OG0001323	Praw.g_00629	Syag.g_01479
OG0001324	Praw.g_01828	Syag.g_01002
OG0001325	Praw.g_01804	Syag.g_00916
OG0001326	Praw.g_01622	Syag.g_02190, Syag.g_02195
OG0001328	Praw.g_01425	Syag.g_00620
OG0001329	Praw.g_00194	Syag.g_00498
OG0001330	Praw.g_00953	Syag.g_01181
OG0001331	Praw.g_01022	Syag.g_01543
OG0001332	Praw.g_00380	Syag.g_01611
OG0001333	Praw.g_00552	Syag.g_01739
OG0001334	Praw.g_00072	Syag.g_02807
OG0001335	Praw.g_00071	Syag.g_02808
OG0001336	Praw.g_01150	Syag.g_02249
OG0001339	Praw.g_01332	Syag.g_01881
OG0001341	Praw.g_01761	Syag.g_00233
OG0001343	Praw.g_01613	Syag.g_00562
OG0001344	Praw.g_00238	Syag.g_01136
OG0001345	Praw.g_00253	Syag.g_01108
OG0001346	Praw.g_00982	Syag.g_01193
OG0001348	Praw.g_00453	Syag.g_00941
OG0001349	Praw.g_01082	Syag.g_02479
OG0001351	Praw.g_00693	Syag.g_00055
OG0001352	Praw.g_01842	Syag.g_01459
OG0001353	Praw.g_01666	Syag.g_00716
OG0001354	Praw.g_01529	Syag.g_00830
OG0001356	Praw.g_01734	Syag.g_00942
OG0001358	Praw.g_00156	Syag.g_00374
OG0001359	Praw.g_01612	Syag.g_00561
OG0001360	Praw.g_01422	Syag.g_01106
OG0001361	Praw.g_00250	Syag.g_01111
OG0001364	Praw.g_00069	Syag.g_02448
OG0001365	Praw.g_01183	Syag.g_02131
OG0001369	Praw.g_01342	Syag.g_01868
OG0001373	Praw.g_01623	Syag.g_02194
OG0001374	Praw.g_01615	Syag.g_02202
OG0001375	Praw.g_01614	Syag.g_00563
OG0001376	Praw.g_01458	Syag.g_02153
OG0001377	Praw.g_01457	Syag.g_02152
OG0001378	Praw.g_00171	Syag.g_00028
OG0001379	Praw.g_00975	Syag.g_01183
OG0001380	Praw.g_01003	Syag.g_00252
OG0001385	Praw.g_01626	Syag.g_02191
OG0001386	Praw.g_01625	Syag.g_02192
OG0001387	Praw.g_01624	Syag.g_02193
OG0001388	Praw.g_01621	Syag.g_02196
OG0001389	Praw.g_01620	Syag.g_02197
OG0001390	Praw.g_01619	Syag.g_02198
OG0001391	Praw.g_01618	Syag.g_02199
OG0001392	Praw.g_01617	Syag.g_02200
OG0001393	Praw.g_01616	Syag.g_02201
OG0001395	Praw.g_01480	Syag.g_00898
OG0001398	Praw.g_00459	Syag.g_00751
OG0001401	Praw.g_00908	Syag.g_00720
OG0001402	Praw.g_01744	Syag.g_00379
OG0001403	Praw.g_01398	Syag.g_02308
OG0001404	Praw.g_01366	Syag.g_01818
OG0001405	Praw.g_00808	Syag.g_02810
OG0001406	Praw.g_01459	Syag.g_02154
OG0001408	Praw.g_01440	Syag.g_00450
OG0001409	Praw.g_00241	Syag.g_01125
OG0001410	Praw.g_00999	Syag.g_00576
OG0001411	Praw.g_01053	Syag.g_02424
OG0001413	Praw.g_00421	Syag.g_00224
OG0001416	Praw.g_00688	Syag.g_01198
OG0001417	Praw.g_00678	Syag.g_00829
OG0001419	Praw.g_01444	Syag.g_01466
OG0001420	Praw.g_00179	Syag.g_01465
OG0001425	Praw.g_01173	Syag.g_02148
OG0001428	Praw.g_01263	Syag.g_01981
OG0001429	Praw.g_01707	Syag.g_00770
OG0001432	Praw.g_00420	Syag.g_00448
OG0001433	Praw.g_01735	Syag.g_00943
OG0001438	Praw.g_00841	Syag.g_02583
OG0001439	Praw.g_00827	Syag.g_02554
OG0001442	Praw.g_01770	Syag.g_00648
OG0001443	Praw.g_00498	Syag.g_02157
OG0001447	Praw.g_01309	Syag.g_01921
OG0001448	Praw.g_00765	Syag.g_01350
OG0001449	Praw.g_00738	Syag.g_02676
OG0001452	Praw.g_01609	Syag.g_02638
OG0001453	Praw.g_01517	Syag.g_00849
OG0001454	Praw.g_01429	Syag.g_00204
OG0001456	Praw.g_00211	Syag.g_02212
OG0001457	Praw.g_00212	Syag.g_02213
OG0001458	Praw.g_00213	Syag.g_02214
OG0001459	Praw.g_00939	Syag.g_00535
OG0001460	Praw.g_01736	Syag.g_00944
OG0001462	Praw.g_01394	Syag.g_02315
OG0001465	Praw.g_01820	Syag.g_00940
OG0001467	Praw.g_01718	Syag.g_01322
OG0001471	Praw.g_00422	Syag.g_02563
OG0001472	Praw.g_00428	Syag.g_00104
OG0001473	Praw.g_00020	Syag.g_00471
OG0001477	Praw.g_00320	Syag.g_00990
OG0001479	Praw.g_00793	Syag.g_02848
OG0001480	Praw.g_00763	Syag.g_00451
OG0001482	Praw.g_00690	Syag.g_00839
OG0001486	Praw.g_00232	Syag.g_01143
OG0001492	Praw.g_00281	Syag.g_01057
OG0001493	Praw.g_00289	Syag.g_01045
OG0001496	Praw.g_00318	Syag.g_00993
OG0001497	Praw.g_00319	Syag.g_00991
OG0001502	Praw.g_01727	Syag.g_00739
OG0001504	Praw.g_00940, Praw.g_00485	Syag.g_00534
OG0001507	Praw.g_00478	Syag.g_01794, Syag.g_00083
OG0001514	Praw.g_00317	Syag.g_00994
OG0001525	Praw.g_00436	Syag.g_00464
OG0001546	Praw.g_00624	Syag.g_01473
OG0001547	Praw.g_01725	Syag.g_00753
OG0001551	Praw.g_00210	Syag.g_01019
OG0001553	Praw.g_01086	Syag.g_01424
OG0001554	Praw.g_00427	Syag.g_02124
OG0001556	Praw.g_01742	Syag.g_01096
OG0001558	Praw.g_00911	Syag.g_02292
OG0001564	Praw.g_01062	Syag.g_02208
OG0001565	Praw.g_00731	Syag.g_00449
OG0001567	Praw.g_01726	Syag.g_00752
OG0001568	Praw.g_01724	Syag.g_00754
OG0001582	Praw.g_00679	Syag.g_00198
OG0001586	Praw.g_01108	Syag.g_02483
OG0001602	Praw.g_01821	Syag.g_00939
OG0001633	Praw.g_01013	Syag.g_01608
OG0001635	Praw.g_00480	Syag.g_02369
OG0001647	Praw.g_00861	Syag.g_02607
OG0001652	Praw.g_00909	Syag.g_02290
OG0001666	Praw.g_00938	Syag.g_00218
OG0001671	Praw.g_00916	Syag.g_02063
OG0001700	Praw.g_01737	Syag.g_00537
OG0001709	Praw.g_01102	Syag.g_02478
OG0001792	Praw.g_01068	Syag.g_01063
OG0001919	Praw.g_00741	Syag.g_00444
OG0002244	Praw.g_00477	Syag.g_01792
OG0002425	Praw.g_01105	Syag.g_02484
OG0002590	Praw.g_00295, Praw.g_00892	Syag.g_02682
OG0002897	Praw.g_01056	Syag.g_02498
OG0004585	Praw.g_00899	Syag.g_01163
