Orthogroup	Praw	Prax
OG0001142	Praw.g_00264	Prax.g_00230
OG0001143	Praw.g_00271	Prax.g_00237
OG0001144	Praw.g_00276	Prax.g_00242
OG0001145	Praw.g_00971	Prax.g_01907
OG0001146	Praw.g_00985	Prax.g_01895
OG0001147	Praw.g_01001	Prax.g_01877
OG0001148	Praw.g_01018	Prax.g_01861
OG0001149	Praw.g_01019	Prax.g_01860
OG0001150	Praw.g_01020	Prax.g_01859
OG0001151	Praw.g_01031	Prax.g_01848
OG0001152	Praw.g_01032	Prax.g_01847
OG0001153	Praw.g_00368	Prax.g_01696
OG0001154	Praw.g_00370	Prax.g_01695
OG0001155	Praw.g_00382	Prax.g_01683
OG0001156	Praw.g_00385	Prax.g_01680
OG0001157	Praw.g_00386	Prax.g_01679
OG0001158	Praw.g_00387	Prax.g_01678
OG0001159	Praw.g_00388	Prax.g_01677
OG0001160	Praw.g_00412	Prax.g_01653
OG0001161	Praw.g_00423	Prax.g_01640
OG0001162	Praw.g_00434	Prax.g_01629
OG0001163	Praw.g_00507	Prax.g_01567
OG0001164	Praw.g_00511	Prax.g_01563
OG0001165	Praw.g_00514	Prax.g_01560
OG0001166	Praw.g_00534	Prax.g_01540
OG0001167	Praw.g_00551	Prax.g_01523
OG0001168	Praw.g_00553	Prax.g_01521
OG0001169	Praw.g_00555	Prax.g_01519
OG0001170	Praw.g_00557	Prax.g_01517
OG0001171	Praw.g_00567	Prax.g_01507
OG0001172	Praw.g_01914	Prax.g_01265
OG0001173	Praw.g_01913	Prax.g_01266
OG0001174	Praw.g_01905	Prax.g_01274
OG0001175	Praw.g_01904	Prax.g_01275
OG0001176	Praw.g_01897	Prax.g_01282
OG0001177	Praw.g_01895	Prax.g_01285
OG0001178	Praw.g_01890	Prax.g_01290
OG0001179	Praw.g_00112	Prax.g_01322
OG0001180	Praw.g_00090	Prax.g_01344
OG0001181	Praw.g_00086	Prax.g_01348
OG0001182	Praw.g_00079	Prax.g_01355
OG0001183	Praw.g_00075	Prax.g_01359
OG0001184	Praw.g_00059	Prax.g_01375
OG0001185	Praw.g_00045	Prax.g_01389
OG0001186	Praw.g_00021	Prax.g_01412
OG0001187	Praw.g_00017	Prax.g_01416
OG0001188	Praw.g_00015	Prax.g_01419
OG0001189	Praw.g_01191	Prax.g_01436
OG0001190	Praw.g_01187	Prax.g_01440
OG0001191	Praw.g_01177	Prax.g_01450
OG0001192	Praw.g_01172	Prax.g_01454
OG0001193	Praw.g_01162	Prax.g_01464
OG0001194	Praw.g_01161	Prax.g_01465
OG0001195	Praw.g_01160	Prax.g_01466
OG0001196	Praw.g_01147	Prax.g_01479
OG0001197	Praw.g_01146	Prax.g_01480
OG0001198	Praw.g_01139	Prax.g_01487
OG0001199	Praw.g_01360	Prax.g_00645
OG0001200	Praw.g_01358	Prax.g_00647
OG0001201	Praw.g_01327	Prax.g_01111
OG0001202	Praw.g_01236	Prax.g_01019
OG0001203	Praw.g_01197	Prax.g_00980
OG0001204	Praw.g_00890	Prax.g_00932
OG0001205	Praw.g_00702	Prax.g_00755
OG0001206	Praw.g_00685	Prax.g_00739
OG0001207	Praw.g_00670	Prax.g_00725
OG0001209	Praw.g_00613	Prax.g_00666
OG0001210	Praw.g_00608	Prax.g_00001
OG0001211	Praw.g_00598	Prax.g_00011
OG0001212	Praw.g_01942	Prax.g_00055
OG0001213	Praw.g_00165	Prax.g_00088
OG0001214	Praw.g_01885	Prax.g_00096
OG0001215	Praw.g_01832	Prax.g_00952
OG0001216	Praw.g_01807	Prax.g_00483
OG0001217	Praw.g_01759	Prax.g_00428
OG0001218	Praw.g_01751	Prax.g_00420
OG0001219	Praw.g_01708	Prax.g_00384
OG0001220	Praw.g_01647	Prax.g_00321
OG0001221	Praw.g_01586	Prax.g_00572
OG0001222	Praw.g_01547	Prax.g_00612
OG0001223	Praw.g_01521	Prax.g_01147
OG0001224	Praw.g_01471	Prax.g_01200
OG0001225	Praw.g_01469	Prax.g_01202
OG0001226	Praw.g_01443	Prax.g_01229
OG0001227	Praw.g_01424	Prax.g_01248
OG0001228	Praw.g_00279	Prax.g_00245
OG0001229	Praw.g_01014	Prax.g_01865
OG0001230	Praw.g_01091	Prax.g_01741
OG0001231	Praw.g_00432	Prax.g_01631
OG0001232	Praw.g_00538	Prax.g_01536
OG0001233	Praw.g_00558	Prax.g_01516
OG0001234	Praw.g_01902	Prax.g_01277
OG0001235	Praw.g_01893	Prax.g_01287
OG0001236	Praw.g_00062	Prax.g_01372
OG0001237	Praw.g_00058	Prax.g_01376
OG0001238	Praw.g_01176	Prax.g_01451
OG0001239	Praw.g_01363	Prax.g_00642
OG0001241	Praw.g_01334	Prax.g_01117
OG0001242	Praw.g_01316	Prax.g_01099
OG0001243	Praw.g_01310	Prax.g_01093
OG0001244	Praw.g_01294	Prax.g_01077
OG0001245	Praw.g_00753	Prax.g_00794
OG0001246	Praw.g_00644	Prax.g_00697
OG0001247	Praw.g_01839	Prax.g_00959
OG0001248	Praw.g_01837	Prax.g_00957
OG0001249	Praw.g_01719	Prax.g_00395
OG0001250	Praw.g_01658	Prax.g_00332
OG0001251	Praw.g_01610	Prax.g_00547
OG0001252	Praw.g_01476	Prax.g_01195
OG0001253	Praw.g_01423	Prax.g_01249
OG0001254	Praw.g_00203	Prax.g_00163
OG0001255	Praw.g_00218	Prax.g_00184
OG0001256	Praw.g_00425	Prax.g_01638
OG0001257	Praw.g_00431	Prax.g_01632
OG0001258	Praw.g_00512	Prax.g_01562
OG0001259	Praw.g_00556	Prax.g_01518
OG0001260	Praw.g_00573	Prax.g_01501
OG0001261	Praw.g_00104	Prax.g_01330
OG0001262	Praw.g_01193	Prax.g_01434
OG0001263	Praw.g_01307	Prax.g_01090
OG0001264	Praw.g_01390	Prax.g_01976
OG0001265	Praw.g_01317	Prax.g_01100
OG0001266	Praw.g_01232	Prax.g_01015
OG0001267	Praw.g_00854	Prax.g_00895
OG0001268	Praw.g_00791	Prax.g_00834
OG0001269	Praw.g_00773	Prax.g_00814
OG0001270	Praw.g_00713	Prax.g_00766
OG0001271	Praw.g_00675	Prax.g_00730
OG0001272	Praw.g_00662	Prax.g_00716
OG0001273	Praw.g_00167	Prax.g_00090
OG0001274	Praw.g_01819	Prax.g_00939
OG0001275	Praw.g_01511	Prax.g_01157
OG0001276	Praw.g_01492	Prax.g_01179
OG0001277	Praw.g_01435	Prax.g_01237
OG0001278	Praw.g_00284	Prax.g_00250
OG0001279	Praw.g_00930	Prax.g_01957
OG0001280	Praw.g_00980	Prax.g_01900
OG0001281	Praw.g_00986	Prax.g_01894
OG0001282	Praw.g_01017	Prax.g_01862
OG0001284	Praw.g_00407	Prax.g_01658
OG0001285	Praw.g_00541	Prax.g_01533
OG0001286	Praw.g_00092	Prax.g_01342
OG0001287	Praw.g_00037	Prax.g_01396
OG0001288	Praw.g_00028	Prax.g_01405
OG0001289	Praw.g_01347	Prax.g_00658
OG0001290	Praw.g_01335	Prax.g_01118
OG0001291	Praw.g_01300	Prax.g_01083
OG0001292	Praw.g_00885	Prax.g_00927
OG0001293	Praw.g_00873	Prax.g_00914
OG0001294	Praw.g_00755	Prax.g_00796
OG0001295	Praw.g_00680	Prax.g_00734
OG0001296	Praw.g_00639	Prax.g_00692
OG0001297	Praw.g_00634	Prax.g_00687
OG0001298	Praw.g_01924	Prax.g_00037
OG0001299	Praw.g_01856	Prax.g_00976
OG0001300	Praw.g_01829	Prax.g_00949
OG0001301	Praw.g_01826	Prax.g_00946
OG0001302	Praw.g_01710	Prax.g_00386
OG0001303	Praw.g_01507	Prax.g_01161
OG0001304	Praw.g_01482	Prax.g_01189
OG0001305	Praw.g_01463	Prax.g_01208
OG0001306	Praw.g_00220	Prax.g_00186
OG0001307	Praw.g_00998	Prax.g_01880
OG0001308	Praw.g_00347	Prax.g_01718
OG0001309	Praw.g_00429	Prax.g_01634
OG0001310	Praw.g_00527	Prax.g_01547
OG0001311	Praw.g_01490	Prax.g_01181
OG0001312	Praw.g_01558	Prax.g_00601
OG0001315	Praw.g_01373	Prax.g_00633
OG0001316	Praw.g_01295	Prax.g_01078
OG0001317	Praw.g_01201	Prax.g_00984
OG0001318	Praw.g_00877	Prax.g_00919
OG0001319	Praw.g_00862	Prax.g_00903
OG0001320	Praw.g_00752	Prax.g_00793
OG0001321	Praw.g_00696	Prax.g_00749
OG0001322	Praw.g_00695	Prax.g_00748
OG0001323	Praw.g_00629	Prax.g_00682
OG0001324	Praw.g_01828	Prax.g_00948
OG0001325	Praw.g_01804	Prax.g_00480
OG0001326	Praw.g_01622	Prax.g_00535
OG0001327	Praw.g_01452	Prax.g_01221
OG0001328	Praw.g_01425	Prax.g_01247
OG0001329	Praw.g_00194	Prax.g_00154
OG0001330	Praw.g_00953	Prax.g_01929
OG0001331	Praw.g_01022	Prax.g_01857
OG0001332	Praw.g_00380	Prax.g_01685
OG0001333	Praw.g_00552	Prax.g_01522
OG0001334	Praw.g_00072	Prax.g_01362
OG0001335	Praw.g_00071	Prax.g_01363
OG0001336	Praw.g_01150	Prax.g_01476
OG0001339	Praw.g_01332	Prax.g_01115
OG0001340	Praw.g_00806	Prax.g_00845
OG0001341	Praw.g_01761	Prax.g_00430
OG0001342	Praw.g_01715	Prax.g_00391
OG0001343	Praw.g_01613	Prax.g_00544
OG0001344	Praw.g_00238	Prax.g_00204
OG0001345	Praw.g_00253	Prax.g_00219
OG0001346	Praw.g_00982	Prax.g_01898
OG0001348	Praw.g_00453	Prax.g_01611, Prax.g_01610
OG0001349	Praw.g_01082	Prax.g_01820
OG0001350	Praw.g_01198	Prax.g_00981
OG0001352	Praw.g_01842	Prax.g_00962
OG0001353	Praw.g_01666	Prax.g_00341
OG0001354	Praw.g_01529	Prax.g_01139
OG0001356	Praw.g_01734	Prax.g_00527
OG0001358	Praw.g_00156	Prax.g_00079
OG0001359	Praw.g_01612	Prax.g_00545
OG0001360	Praw.g_01422	Prax.g_01250
OG0001361	Praw.g_00250	Prax.g_00216
OG0001362	Praw.g_00351	Prax.g_01714
OG0001363	Praw.g_00353	Prax.g_01712
OG0001364	Praw.g_00069	Prax.g_01365
OG0001365	Praw.g_01183	Prax.g_01444
OG0001369	Praw.g_01342	Prax.g_01126
OG0001371	Praw.g_01843	Prax.g_00963
OG0001372	Praw.g_01752	Prax.g_00421
OG0001373	Praw.g_01623	Prax.g_00534
OG0001374	Praw.g_01615	Prax.g_00542
OG0001375	Praw.g_01614	Prax.g_00543
OG0001376	Praw.g_01458	Prax.g_01214
OG0001377	Praw.g_01457	Prax.g_01215
OG0001378	Praw.g_00171	Prax.g_00125
OG0001379	Praw.g_00975	Prax.g_01905
OG0001380	Praw.g_01003	Prax.g_01875
OG0001381	Praw.g_01010	Prax.g_01869
OG0001382	Praw.g_00445	Prax.g_01618
OG0001384	Praw.g_01773	Prax.g_00441
OG0001385	Praw.g_01626	Prax.g_00531
OG0001386	Praw.g_01625	Prax.g_00532
OG0001387	Praw.g_01624	Prax.g_00533
OG0001388	Praw.g_01621	Prax.g_00536
OG0001389	Praw.g_01620	Prax.g_00537
OG0001390	Praw.g_01619	Prax.g_00538
OG0001391	Praw.g_01618	Prax.g_00539
OG0001392	Praw.g_01617	Prax.g_00540
OG0001393	Praw.g_01616	Prax.g_00541
OG0001395	Praw.g_01480	Prax.g_01191
OG0001397	Praw.g_00352	Prax.g_01713
OG0001399	Praw.g_01900	Prax.g_01279
OG0001402	Praw.g_01744	Prax.g_00412
OG0001403	Praw.g_01398	Prax.g_00283
OG0001404	Praw.g_01366	Prax.g_00639
OG0001405	Praw.g_00808	Prax.g_00847
OG0001406	Praw.g_01459	Prax.g_01213
OG0001407	Praw.g_01445	Prax.g_01227
OG0001408	Praw.g_01440	Prax.g_01232
OG0001409	Praw.g_00241	Prax.g_00207
OG0001410	Praw.g_00999	Prax.g_01879
OG0001411	Praw.g_01053	Prax.g_01822
OG0001413	Praw.g_00421	Prax.g_01643
OG0001414	Praw.g_01206	Prax.g_00989
OG0001415	Praw.g_01204	Prax.g_00987
OG0001416	Praw.g_00688	Prax.g_00742
OG0001417	Praw.g_00678	Prax.g_00732
OG0001418	Praw.g_01838	Prax.g_00958
OG0001419	Praw.g_01444	Prax.g_01228
OG0001420	Praw.g_00179	Prax.g_00134
OG0001421	Praw.g_00426	Prax.g_01637
OG0001422	Praw.g_00451	Prax.g_01613
OG0001424	Praw.g_01428, Praw.g_00323	Prax.g_01244
OG0001428	Praw.g_01263	Prax.g_01046
OG0001429	Praw.g_01707	Prax.g_00383
OG0001431	Praw.g_00951	Prax.g_01931
OG0001432	Praw.g_00420	Prax.g_01645
OG0001433	Praw.g_01735	Prax.g_00526
OG0001434	Praw.g_01578	Prax.g_00581
OG0001437	Praw.g_01205	Prax.g_00988
OG0001438	Praw.g_00841	Prax.g_00882
OG0001439	Praw.g_00827	Prax.g_00868
OG0001440	Praw.g_00730	Prax.g_00772
OG0001441	Praw.g_00627	Prax.g_00680
OG0001442	Praw.g_01770	Prax.g_00438
OG0001446	Praw.g_01355	Prax.g_00650
OG0001447	Praw.g_01309	Prax.g_01092
OG0001448	Praw.g_00765	Prax.g_00806
OG0001449	Praw.g_00738	Prax.g_00779
OG0001450	Praw.g_01835	Prax.g_00955
OG0001451	Praw.g_01638	Prax.g_00312
OG0001452	Praw.g_01609	Prax.g_00548
OG0001453	Praw.g_01517	Prax.g_01151
OG0001454	Praw.g_01429	Prax.g_01243
OG0001455	Praw.g_00189	Prax.g_00148
OG0001456	Praw.g_00211	Prax.g_00177
OG0001457	Praw.g_00212	Prax.g_00178
OG0001458	Praw.g_00213	Prax.g_00179
OG0001459	Praw.g_00939	Prax.g_01943
OG0001460	Praw.g_01736	Prax.g_00525
OG0001462	Praw.g_01394	Prax.g_00279
OG0001463	Praw.g_00848	Prax.g_00889
OG0001464	Praw.g_00805	Prax.g_00844
OG0001465	Praw.g_01820	Prax.g_00940
OG0001466	Praw.g_01771	Prax.g_00439
OG0001467	Praw.g_01718	Prax.g_00394
OG0001468	Praw.g_01454	Prax.g_01218
OG0001469	Praw.g_00935	Prax.g_00456, Prax.g_01948, Prax.g_01589, Prax.g_01580
OG0001471	Praw.g_00422	Prax.g_01642
OG0001472	Praw.g_00428	Prax.g_01635
OG0001473	Praw.g_00020	Prax.g_01413
OG0001479	Praw.g_00793	Prax.g_00836
OG0001480	Praw.g_00763	Prax.g_00804
OG0001481	Praw.g_00759	Prax.g_00800
OG0001482	Praw.g_00690	Prax.g_00744
OG0001485	Praw.g_00464	Prax.g_01600
OG0001486	Praw.g_00232	Prax.g_00198
OG0001490	Praw.g_01389	Prax.g_00274
OG0001491	Praw.g_01712	Prax.g_00388
OG0001492	Praw.g_00281	Prax.g_00247
OG0001493	Praw.g_00289	Prax.g_00255
OG0001499	Praw.g_01374	Prax.g_00632
OG0001500	Praw.g_00871	Prax.g_00912
OG0001501	Praw.g_01817	Prax.g_00937
OG0001502	Praw.g_01727	Prax.g_00403
OG0001503	Praw.g_00208	Prax.g_00168
OG0001504	Praw.g_00940	Prax.g_01942
OG0001506	Praw.g_00378	Prax.g_01687
OG0001507	Praw.g_00478	Prax.g_01590
OG0001521	Praw.g_01760	Prax.g_00429
OG0001523	Praw.g_00205	Prax.g_00165
OG0001524	Praw.g_00206	Prax.g_00166
OG0001525	Praw.g_00436	Prax.g_01626
OG0001526	Praw.g_01049	Prax.g_01260
OG0001546	Praw.g_00624	Prax.g_00677
OG0001547	Praw.g_01725	Prax.g_00401
OG0001548	Praw.g_01721	Prax.g_00397
OG0001550	Praw.g_00192	Prax.g_00151
OG0001551	Praw.g_00210	Prax.g_00176
OG0001553	Praw.g_01086	Prax.g_01736
OG0001554	Praw.g_00427	Prax.g_01636
OG0001555	Praw.g_00441	Prax.g_01622
OG0001556	Praw.g_01742	Prax.g_00518
OG0001564	Praw.g_01062	Prax.g_00489
OG0001566	Praw.g_01846	Prax.g_00966
OG0001567	Praw.g_01726	Prax.g_00402
OG0001568	Praw.g_01724	Prax.g_00400
OG0001569	Praw.g_01417	Prax.g_01255
OG0001571	Praw.g_00185	Prax.g_00144
OG0001581	Praw.g_01291	Prax.g_01074
OG0001582	Praw.g_00679	Prax.g_00733
OG0001583	Praw.g_01713	Prax.g_00389
OG0001585	Praw.g_00934	Prax.g_01952
OG0001587	Praw.g_01920	Prax.g_01258
OG0001595	Praw.g_01367	Prax.g_00638
OG0001596	Praw.g_01359	Prax.g_00646
OG0001597	Praw.g_00770	Prax.g_00811
OG0001598	Praw.g_00486	Prax.g_00507
OG0001598	Praw.g_00336	Prax.g_00775
OG0001599	Praw.g_00687	Prax.g_00741
OG0001600	Praw.g_00637	Prax.g_00690
OG0001601	Praw.g_01848	Prax.g_00968
OG0001602	Praw.g_01821	Prax.g_00941
OG0001603	Praw.g_01711	Prax.g_00387
OG0001604	Praw.g_01589	Prax.g_00569
OG0001605	Praw.g_01499	Prax.g_01172
OG0001606	Praw.g_01438	Prax.g_01234
OG0001607	Praw.g_00207	Prax.g_00167
OG0001608	Praw.g_01007	Prax.g_01872
OG0001609	Praw.g_00376	Prax.g_01689
OG0001610	Praw.g_00379	Prax.g_01686
OG0001611	Praw.g_00438	Prax.g_01624
OG0001612	Praw.g_00465	Prax.g_01599
OG0001613	Praw.g_00077	Prax.g_01357
OG0001626	Praw.g_01762	Prax.g_00431
OG0001627	Praw.g_01754	Prax.g_00424
OG0001628	Praw.g_01749	Prax.g_00418
OG0001629	Praw.g_01748	Prax.g_00417
OG0001630	Praw.g_01607	Prax.g_00551
OG0001631	Praw.g_01449	Prax.g_01224
OG0001632	Praw.g_00471, Praw.g_00932	Prax.g_01954
OG0001633	Praw.g_01013	Prax.g_01866
OG0001635	Praw.g_00480	Prax.g_01586
OG0001647	Praw.g_00861	Prax.g_00902
OG0001648	Praw.g_00760	Prax.g_00801
OG0001649	Praw.g_01447	Prax.g_01225
OG0001651	Praw.g_00437	Prax.g_01625
OG0001662	Praw.g_00177	Prax.g_00131
OG0001663	Praw.g_00217	Prax.g_00183
OG0001666	Praw.g_00938	Prax.g_01944
OG0001667	Praw.g_00956	Prax.g_01926
OG0001685	Praw.g_01636	Prax.g_00310
OG0001686	Praw.g_01500	Prax.g_01171
OG0001687	Praw.g_01455	Prax.g_01217
OG0001688	Praw.g_01450	Prax.g_01223
OG0001689	Praw.g_00030	Prax.g_01403
OG0001696	Praw.g_01637	Prax.g_00311
OG0001697	Praw.g_01628	Prax.g_00302
OG0001698	Praw.g_01451	Prax.g_01222
OG0001700	Praw.g_01737	Prax.g_00524
OG0001701	Praw.g_01918	Prax.g_01261
OG0001705	Praw.g_00737	Prax.g_00778
OG0001706	Praw.g_01785	Prax.g_01163
OG0001707	Praw.g_01430	Prax.g_01242
OG0001708	Praw.g_00216	Prax.g_00182
OG0001709	Praw.g_01102	Prax.g_01821
OG0001710	Praw.g_01899	Prax.g_01280
OG0001718	Praw.g_00769	Prax.g_00810
OG0001719	Praw.g_00744	Prax.g_00786
OG0001720	Praw.g_00960	Prax.g_01918
OG0001721	Praw.g_01757	Prax.g_00427
OG0001723	Praw.g_00931	Prax.g_01956
OG0001724	Praw.g_00473	Prax.g_01588
OG0001725	Praw.g_00745	Prax.g_00788
OG0001742	Praw.g_00757	Prax.g_00797
OG0001743	Praw.g_00175	Prax.g_00129
OG0001744	Praw.g_00965	Prax.g_01913
OG0001745	Praw.g_00419	Prax.g_01646
OG0001772	Praw.g_00736	Prax.g_00777
OG0001773	Praw.g_00443	Prax.g_01620
OG0001773	Praw.g_01783	Prax.g_00492
OG0001774	Praw.g_01845	Prax.g_00965
OG0001775	Praw.g_01442	Prax.g_01230
OG0001776	Praw.g_00173	Prax.g_00127
OG0001778	Praw.g_00950	Prax.g_01932
OG0001779	Praw.g_00966	Prax.g_01912
OG0001780	Praw.g_01122, Praw.g_01110	Prax.g_01813
OG0001781	Praw.g_00452	Prax.g_01612
OG0001782	Praw.g_00799	Prax.g_01731
OG0001819	Praw.g_00743	Prax.g_00785
OG0001821	Praw.g_01756	Prax.g_00426
OG0001822	Praw.g_01729	Prax.g_00405
OG0001823	Praw.g_01635	Prax.g_00309
OG0001824	Praw.g_01501	Prax.g_01170
OG0001825	Praw.g_01441	Prax.g_01231
OG0001826	Praw.g_01439	Prax.g_01233
OG0001827	Praw.g_01436	Prax.g_01236
OG0001828	Praw.g_00170	Prax.g_00124
OG0001829	Praw.g_00174	Prax.g_00128
OG0001830	Praw.g_00188	Prax.g_00147
OG0001831	Praw.g_00200	Prax.g_00160
OG0001832	Praw.g_00946	Prax.g_01935
OG0001833	Praw.g_01015	Prax.g_01864
OG0001834	Praw.g_01074	Prax.g_01817
OG0001919	Praw.g_00741	Prax.g_00782
OG0001920	Praw.g_01816	Prax.g_00936
OG0001921	Praw.g_01633	Prax.g_00307
OG0001959	Praw.g_00924	Prax.g_01963
OG0001982	Praw.g_00764	Prax.g_00805
OG0001983	Praw.g_01774	Prax.g_00443
OG0001984	Praw.g_01720	Prax.g_00396
OG0001985	Praw.g_01629	Prax.g_00303
OG0001986	Praw.g_01513	Prax.g_01155
OG0001989	Praw.g_01004	Prax.g_01874
OG0002026	Praw.g_00742	Prax.g_00783
OG0002027	Praw.g_01631	Prax.g_00305
OG0002028	Praw.g_01506	Prax.g_01166
OG0002030	Praw.g_01776	Prax.g_01585
OG0002031	Praw.g_00462	Prax.g_01602
OG0002032	Praw.g_01174	Prax.g_01453
OG0002057	Praw.g_01325	Prax.g_01109
OG0002058	Praw.g_01255	Prax.g_01038
OG0002059	Praw.g_00768	Prax.g_00809
OG0002060	Praw.g_00766	Prax.g_00807
OG0002061	Praw.g_00739	Prax.g_00780
OG0002064	Praw.g_00681	Prax.g_00735
OG0002065	Praw.g_00589	Prax.g_00020
OG0002066	Praw.g_00583	Prax.g_00026
OG0002067	Praw.g_01810	Prax.g_00486
OG0002068	Praw.g_01766	Prax.g_00434
OG0002069	Praw.g_01764	Prax.g_00433
OG0002070	Praw.g_01728	Prax.g_00404
OG0002071	Praw.g_01722	Prax.g_00398
OG0002072	Praw.g_01714	Prax.g_00390
OG0002073	Praw.g_01692	Prax.g_00368
OG0002074	Praw.g_01642	Prax.g_00316
OG0002075	Praw.g_01630	Prax.g_00304
OG0002076	Praw.g_01585	Prax.g_00573
OG0002077	Praw.g_01505	Prax.g_01167
OG0002078	Praw.g_01502	Prax.g_01169
OG0002079	Praw.g_01497	Prax.g_01174
OG0002080	Praw.g_01479	Prax.g_01192
OG0002081	Praw.g_01456	Prax.g_01216
OG0002082	Praw.g_01446	Prax.g_01226
OG0002083	Praw.g_01434	Prax.g_01238
OG0002084	Praw.g_01433	Prax.g_01239
OG0002085	Praw.g_01426	Prax.g_01246
OG0002086	Praw.g_01421	Prax.g_01251
OG0002087	Praw.g_01420	Prax.g_01252
OG0002088	Praw.g_01419	Prax.g_01253
OG0002089	Praw.g_00186	Prax.g_00145
OG0002090	Praw.g_00191	Prax.g_00150
OG0002091	Praw.g_00209	Prax.g_00175
OG0002093	Praw.g_00329	Prax.g_01962
OG0002094	Praw.g_00957	Prax.g_01925
OG0002095	Praw.g_00963	Prax.g_01915
OG0002099	Praw.g_00424	Prax.g_01639
OG0002100	Praw.g_00433	Prax.g_01630
OG0002101	Praw.g_00435	Prax.g_01627
OG0002102	Praw.g_00440	Prax.g_01623
OG0002103	Praw.g_00442	Prax.g_01621
OG0002104	Praw.g_00444	Prax.g_01619
OG0002105	Praw.g_00520	Prax.g_01554
OG0002146	Praw.g_00652	Prax.g_00705
OG0002148	Praw.g_01772	Prax.g_00440
OG0002149	Praw.g_01750	Prax.g_00419
OG0002151	Praw.g_00190	Prax.g_00149
OG0002152	Praw.g_00947	Prax.g_01933
OG0002153	Praw.g_01503	Prax.g_01168
OG0002216	Praw.g_01767	Prax.g_00436
OG0002217	Praw.g_01709	Prax.g_00385
OG0002218	Praw.g_01634	Prax.g_00308
OG0002220	Praw.g_00936	Prax.g_01947
OG0002221	Praw.g_00964	Prax.g_01914
OG0002222	Praw.g_00449	Prax.g_01615
OG0002223	Praw.g_00468	Prax.g_01593
OG0002224	Praw.g_00747	Prax.g_00789
OG0002227	Praw.g_01740	Prax.g_00520
OG0002262	Praw.g_01387	Prax.g_00272
OG0002263	Praw.g_01753	Prax.g_00423
OG0002265	Praw.g_00193	Prax.g_00153
OG0002267	Praw.g_00941	Prax.g_01941
OG0002268	Praw.g_00943	Prax.g_01940
OG0002269	Praw.g_00944	Prax.g_01938
OG0002271	Praw.g_00467	Prax.g_01583, Prax.g_01595
OG0002272	Praw.g_00196	Prax.g_00156
OG0002275	Praw.g_00297	Prax.g_01574
OG0002311	Praw.g_00933	Prax.g_00774
OG0002312	Praw.g_01747	Prax.g_00416
OG0002313	Praw.g_01723	Prax.g_00399
OG0002314	Praw.g_01632	Prax.g_00306
OG0002317	Praw.g_00180	Prax.g_00136
OG0002318	Praw.g_00182	Prax.g_00139
OG0002323	Praw.g_00460	Prax.g_01603
OG0002326	Praw.g_01784	Prax.g_00495
OG0002362	Praw.g_00740	Prax.g_00781
OG0002366	Praw.g_00937	Prax.g_01946
OG0002368	Praw.g_00967	Prax.g_01911
OG0002373	Praw.g_00466	Prax.g_01596
OG0002374	Praw.g_01733	Prax.g_00528
OG0002376	Praw.g_00450	Prax.g_01614
OG0002378	Praw.g_00198	Prax.g_00158
OG0002417	Praw.g_00322	Prax.g_00506
OG0002418	Praw.g_00327	Prax.g_01966
OG0002424	Praw.g_00456	Prax.g_01607
OG0002427	Praw.g_00973	Prax.g_00497
OG0002486	Praw.g_00800	Prax.g_01730
OG0002555	Praw.g_00195	Prax.g_00155
OG0002590	Praw.g_00295	Prax.g_00934
OG0002590	Praw.g_00295	Prax.g_01971
OG0002590	Praw.g_00892	Prax.g_00934
OG0002590	Praw.g_00892	Prax.g_01971
OG0002777	Praw.g_00310	Prax.g_00499
OG0002778	Praw.g_00801	Prax.g_01729
OG0002897	Praw.g_01056	Prax.g_01808
OG0002904	Praw.g_01813	Prax.g_01883
OG0003009	Praw.g_01103	Prax.g_01788
OG0003017	Praw.g_01741	Prax.g_00519
OG0003166	Praw.g_00506	Prax.g_00513
OG0003403	Praw.g_01431	Prax.g_01241
OG0003663	Praw.g_00505	Prax.g_00516
OG0004112	Praw.g_01118	Prax.g_01790
OG0004597	Praw.g_00503	Prax.g_00511
