Orthogroup	Praw	Prbd
OG0001102	Praw.g_01600	Prbd.g_00203
OG0001103	Praw.g_01598	Prbd.g_00205
OG0001104	Praw.g_01576	Prbd.g_00227
OG0001105	Praw.g_01572	Prbd.g_00231
OG0001106	Praw.g_01548	Prbd.g_00255
OG0001107	Praw.g_01541	Prbd.g_00262
OG0001108	Praw.g_01537	Prbd.g_00266
OG0001109	Praw.g_01536	Prbd.g_00267
OG0001110	Praw.g_01534	Prbd.g_00269
OG0001111	Praw.g_01533	Prbd.g_00270
OG0001112	Praw.g_01532	Prbd.g_00271
OG0001113	Praw.g_01531	Prbd.g_00272
OG0001114	Praw.g_01530	Prbd.g_00273
OG0001115	Praw.g_01528	Prbd.g_00275
OG0001116	Praw.g_01527	Prbd.g_00276
OG0001117	Praw.g_01526	Prbd.g_00277
OG0001118	Praw.g_01525	Prbd.g_00278
OG0001119	Praw.g_01524	Prbd.g_00279
OG0001120	Praw.g_01522	Prbd.g_00281
OG0001121	Praw.g_00199	Prbd.g_00425
OG0001121	Praw.g_01519	Prbd.g_00284
OG0001122	Praw.g_01495	Prbd.g_00312
OG0001123	Praw.g_01491	Prbd.g_00316
OG0001124	Praw.g_01489	Prbd.g_00318
OG0001125	Praw.g_01488	Prbd.g_00319
OG0001126	Praw.g_01478	Prbd.g_00329
OG0001127	Praw.g_01477	Prbd.g_00330
OG0001128	Praw.g_01475	Prbd.g_00332
OG0001129	Praw.g_01474	Prbd.g_00333
OG0001130	Praw.g_01473	Prbd.g_00334
OG0001131	Praw.g_01437	Prbd.g_00370
OG0001132	Praw.g_01427	Prbd.g_00380
OG0001133	Praw.g_00187	Prbd.g_00414
OG0001134	Praw.g_00201	Prbd.g_00427
OG0001135	Praw.g_00204	Prbd.g_00430
OG0001136	Praw.g_00231	Prbd.g_00465
OG0001137	Praw.g_00242	Prbd.g_00476
OG0001138	Praw.g_00260	Prbd.g_00494
OG0001139	Praw.g_00261	Prbd.g_00495
OG0001140	Praw.g_00262	Prbd.g_00496
OG0001141	Praw.g_00263	Prbd.g_00497
OG0001142	Praw.g_00264	Prbd.g_00498
OG0001143	Praw.g_00271	Prbd.g_00505
OG0001144	Praw.g_00276	Prbd.g_00510
OG0001145	Praw.g_00971	Prbd.g_01809
OG0001146	Praw.g_00985	Prbd.g_01797
OG0001147	Praw.g_01001	Prbd.g_01778
OG0001148	Praw.g_01018	Prbd.g_01762
OG0001149	Praw.g_01019	Prbd.g_01761
OG0001150	Praw.g_01020	Prbd.g_01760
OG0001151	Praw.g_01031	Prbd.g_01749
OG0001152	Praw.g_01032	Prbd.g_01748
OG0001153	Praw.g_00368	Prbd.g_01657
OG0001154	Praw.g_00370	Prbd.g_01656
OG0001155	Praw.g_00382	Prbd.g_01644
OG0001156	Praw.g_00385	Prbd.g_01641
OG0001157	Praw.g_00386	Prbd.g_01640
OG0001158	Praw.g_00387	Prbd.g_01639
OG0001159	Praw.g_00388	Prbd.g_01638
OG0001160	Praw.g_00412	Prbd.g_01613
OG0001161	Praw.g_00423	Prbd.g_01600
OG0001162	Praw.g_00434	Prbd.g_01589
OG0001163	Praw.g_00507	Prbd.g_01533
OG0001164	Praw.g_00511	Prbd.g_01529
OG0001165	Praw.g_00514	Prbd.g_01526
OG0001166	Praw.g_00534	Prbd.g_01506
OG0001167	Praw.g_00551	Prbd.g_01489
OG0001168	Praw.g_00553	Prbd.g_01487
OG0001169	Praw.g_00555	Prbd.g_01485
OG0001170	Praw.g_00557	Prbd.g_01483
OG0001171	Praw.g_00567	Prbd.g_01473
OG0001172	Praw.g_01914	Prbd.g_01460
OG0001173	Praw.g_01913	Prbd.g_01459
OG0001174	Praw.g_01905	Prbd.g_01451
OG0001175	Praw.g_01904	Prbd.g_01450
OG0001176	Praw.g_01897	Prbd.g_01443
OG0001177	Praw.g_01895	Prbd.g_01440
OG0001178	Praw.g_01890	Prbd.g_01435
OG0001179	Praw.g_00112	Prbd.g_01407
OG0001180	Praw.g_00090	Prbd.g_01385
OG0001181	Praw.g_00086	Prbd.g_01381
OG0001182	Praw.g_00079	Prbd.g_01374
OG0001183	Praw.g_00075	Prbd.g_01370
OG0001184	Praw.g_00059	Prbd.g_01354
OG0001185	Praw.g_00045	Prbd.g_01340
OG0001186	Praw.g_00021	Prbd.g_01316
OG0001187	Praw.g_00017	Prbd.g_01311
OG0001188	Praw.g_00015	Prbd.g_01309
OG0001189	Praw.g_01191	Prbd.g_01292
OG0001190	Praw.g_01187	Prbd.g_01288
OG0001191	Praw.g_01177	Prbd.g_01278
OG0001192	Praw.g_01172	Prbd.g_01274
OG0001193	Praw.g_01162	Prbd.g_01264
OG0001194	Praw.g_01161	Prbd.g_01263
OG0001195	Praw.g_01160	Prbd.g_01262
OG0001196	Praw.g_01147	Prbd.g_01249
OG0001197	Praw.g_01146	Prbd.g_01248
OG0001198	Praw.g_01139	Prbd.g_01240
OG0001199	Praw.g_01360	Prbd.g_01170
OG0001200	Praw.g_01358	Prbd.g_01168
OG0001201	Praw.g_01327	Prbd.g_01136
OG0001202	Praw.g_01236	Prbd.g_01041
OG0001203	Praw.g_01197	Prbd.g_01001
OG0001204	Praw.g_00890	Prbd.g_00996
OG0001205	Praw.g_00702	Prbd.g_00797
OG0001206	Praw.g_00685	Prbd.g_00780
OG0001207	Praw.g_00670	Prbd.g_00765
OG0001209	Praw.g_00613	Prbd.g_00707
OG0001210	Praw.g_00608	Prbd.g_00702
OG0001211	Praw.g_00598	Prbd.g_00692
OG0001212	Praw.g_01942	Prbd.g_00648
OG0001213	Praw.g_00165	Prbd.g_00615
OG0001214	Praw.g_01885	Prbd.g_00607
OG0001215	Praw.g_01832	Prbd.g_00554
OG0001216	Praw.g_01807	Prbd.g_00009
OG0001217	Praw.g_01759	Prbd.g_00049
OG0001218	Praw.g_01751	Prbd.g_00056
OG0001219	Praw.g_01708	Prbd.g_00091
OG0001220	Praw.g_01647	Prbd.g_00154
OG0001221	Praw.g_01586	Prbd.g_00217
OG0001222	Praw.g_01547	Prbd.g_00256
OG0001223	Praw.g_01521	Prbd.g_00282
OG0001224	Praw.g_01471	Prbd.g_00336
OG0001225	Praw.g_01469	Prbd.g_00338
OG0001226	Praw.g_01443	Prbd.g_00364
OG0001227	Praw.g_01424	Prbd.g_00383
OG0001228	Praw.g_00279	Prbd.g_00513
OG0001229	Praw.g_01014	Prbd.g_01766
OG0001230	Praw.g_01091	Prbd.g_01697
OG0001231	Praw.g_00432	Prbd.g_01591
OG0001232	Praw.g_00538	Prbd.g_01502
OG0001233	Praw.g_00558	Prbd.g_01482
OG0001234	Praw.g_01902	Prbd.g_01448
OG0001235	Praw.g_01893	Prbd.g_01438
OG0001236	Praw.g_00062	Prbd.g_01357
OG0001237	Praw.g_00058	Prbd.g_01353
OG0001238	Praw.g_01176	Prbd.g_01277
OG0001239	Praw.g_01363	Prbd.g_01173
OG0001241	Praw.g_01334	Prbd.g_01143
OG0001242	Praw.g_01316	Prbd.g_01124
OG0001243	Praw.g_01310	Prbd.g_01118
OG0001244	Praw.g_01294	Prbd.g_01101
OG0001245	Praw.g_00753	Prbd.g_00858
OG0001246	Praw.g_00644	Prbd.g_00738
OG0001247	Praw.g_01839	Prbd.g_00561
OG0001248	Praw.g_01837	Prbd.g_00559
OG0001249	Praw.g_01719	Prbd.g_00080
OG0001250	Praw.g_01658	Prbd.g_00143
OG0001251	Praw.g_01610	Prbd.g_00191
OG0001252	Praw.g_01476	Prbd.g_00331
OG0001253	Praw.g_01423	Prbd.g_00384
OG0001254	Praw.g_00203	Prbd.g_00429
OG0001255	Praw.g_00218	Prbd.g_00452
OG0001256	Praw.g_00425	Prbd.g_01598
OG0001257	Praw.g_00431	Prbd.g_01592
OG0001258	Praw.g_00512	Prbd.g_01528
OG0001259	Praw.g_00556	Prbd.g_01484
OG0001260	Praw.g_00573	Prbd.g_01467
OG0001261	Praw.g_00104	Prbd.g_01399
OG0001262	Praw.g_01193	Prbd.g_01294
OG0001263	Praw.g_01307	Prbd.g_01115
OG0001265	Praw.g_01317	Prbd.g_01125
OG0001266	Praw.g_01232	Prbd.g_01037
OG0001267	Praw.g_00854	Prbd.g_00959
OG0001268	Praw.g_00791	Prbd.g_00900
OG0001269	Praw.g_00773	Prbd.g_00880
OG0001270	Praw.g_00713	Prbd.g_00808
OG0001271	Praw.g_00675	Prbd.g_00770
OG0001272	Praw.g_00662	Prbd.g_00756
OG0001273	Praw.g_00167	Prbd.g_00613
OG0001274	Praw.g_01819	Prbd.g_00541
OG0001275	Praw.g_01511	Prbd.g_00292
OG0001276	Praw.g_01492	Prbd.g_00315
OG0001277	Praw.g_01435	Prbd.g_00372
OG0001278	Praw.g_00284	Prbd.g_00518
OG0001279	Praw.g_00930	Prbd.g_01893
OG0001280	Praw.g_00980	Prbd.g_01802
OG0001281	Praw.g_00986	Prbd.g_01796
OG0001282	Praw.g_01017	Prbd.g_01763
OG0001284	Praw.g_00407	Prbd.g_01618, Prbd.g_01619
OG0001285	Praw.g_00541	Prbd.g_01499
OG0001286	Praw.g_00092	Prbd.g_01387
OG0001287	Praw.g_00037	Prbd.g_01333
OG0001288	Praw.g_00028	Prbd.g_01324
OG0001289	Praw.g_01347	Prbd.g_01157
OG0001290	Praw.g_01335	Prbd.g_01144
OG0001291	Praw.g_01300	Prbd.g_01108
OG0001292	Praw.g_00885	Prbd.g_00991
OG0001293	Praw.g_00873	Prbd.g_00978
OG0001294	Praw.g_00755	Prbd.g_00860
OG0001295	Praw.g_00680	Prbd.g_00775
OG0001296	Praw.g_00639	Prbd.g_00733
OG0001297	Praw.g_00634	Prbd.g_00728
OG0001298	Praw.g_01924	Prbd.g_00666
OG0001299	Praw.g_01856	Prbd.g_00578
OG0001300	Praw.g_01829	Prbd.g_00551
OG0001301	Praw.g_01826	Prbd.g_00548
OG0001302	Praw.g_01710	Prbd.g_00089
OG0001303	Praw.g_01507	Prbd.g_00296
OG0001304	Praw.g_01482	Prbd.g_00325
OG0001305	Praw.g_01463	Prbd.g_00344
OG0001306	Praw.g_00220	Prbd.g_00454
OG0001307	Praw.g_00998	Prbd.g_01781
OG0001308	Praw.g_00347	Prbd.g_01679
OG0001309	Praw.g_00429	Prbd.g_01594
OG0001310	Praw.g_00527	Prbd.g_01513
OG0001311	Praw.g_01490	Prbd.g_00317
OG0001312	Praw.g_01558	Prbd.g_00245
OG0001314	Praw.g_01768	Prbd.g_00039
OG0001315	Praw.g_01373	Prbd.g_01182
OG0001316	Praw.g_01295	Prbd.g_01102
OG0001317	Praw.g_01201	Prbd.g_01005
OG0001318	Praw.g_00877	Prbd.g_00983
OG0001319	Praw.g_00862	Prbd.g_00967
OG0001320	Praw.g_00752	Prbd.g_00856
OG0001321	Praw.g_00696	Prbd.g_00791
OG0001322	Praw.g_00695	Prbd.g_00790
OG0001323	Praw.g_00629	Prbd.g_00723
OG0001324	Praw.g_01828	Prbd.g_00550
OG0001325	Praw.g_01804	Prbd.g_00012
OG0001326	Praw.g_01622	Prbd.g_00179
OG0001327	Praw.g_01452	Prbd.g_00356
OG0001328	Praw.g_01425	Prbd.g_00382
OG0001329	Praw.g_00194	Prbd.g_00421
OG0001331	Praw.g_01022	Prbd.g_01758
OG0001332	Praw.g_00380	Prbd.g_01646
OG0001333	Praw.g_00552	Prbd.g_01488
OG0001334	Praw.g_00072	Prbd.g_01367
OG0001335	Praw.g_00071	Prbd.g_01366
OG0001336	Praw.g_01150	Prbd.g_01252
OG0001339	Praw.g_01332	Prbd.g_01141
OG0001340	Praw.g_00806	Prbd.g_00911
OG0001341	Praw.g_01761	Prbd.g_00047
OG0001342	Praw.g_01715	Prbd.g_00084
OG0001343	Praw.g_01613	Prbd.g_00188
OG0001344	Praw.g_00238	Prbd.g_00472
OG0001345	Praw.g_00253	Prbd.g_00487
OG0001346	Praw.g_00982	Prbd.g_01800
OG0001347	Praw.g_00340	Prbd.g_01815
OG0001348	Praw.g_00453	Prbd.g_01570
OG0001349	Praw.g_01082	Prbd.g_01719
OG0001350	Praw.g_01198	Prbd.g_01002
OG0001351	Praw.g_00693	Prbd.g_00788
OG0001352	Praw.g_01842	Prbd.g_00564
OG0001353	Praw.g_01666	Prbd.g_00134
OG0001354	Praw.g_01529	Prbd.g_00274
OG0001356	Praw.g_01734	Prbd.g_00830
OG0001358	Praw.g_00156	Prbd.g_00624
OG0001359	Praw.g_01612	Prbd.g_00189
OG0001360	Praw.g_01422	Prbd.g_00385
OG0001361	Praw.g_00250	Prbd.g_00484
OG0001362	Praw.g_00351	Prbd.g_01675
OG0001363	Praw.g_00353	Prbd.g_01673
OG0001364	Praw.g_00069	Prbd.g_01364
OG0001365	Praw.g_01183	Prbd.g_01284
OG0001369	Praw.g_01342	Prbd.g_01152
OG0001371	Praw.g_01843	Prbd.g_00565
OG0001372	Praw.g_01752	Prbd.g_00055
OG0001373	Praw.g_01623	Prbd.g_00178
OG0001374	Praw.g_01615	Prbd.g_00186
OG0001375	Praw.g_01614	Prbd.g_00187
OG0001376	Praw.g_01458	Prbd.g_00350
OG0001377	Praw.g_01457	Prbd.g_00351
OG0001378	Praw.g_00171	Prbd.g_00394
OG0001379	Praw.g_00975	Prbd.g_01807
OG0001380	Praw.g_01003	Prbd.g_01776
OG0001381	Praw.g_01010	Prbd.g_01770
OG0001382	Praw.g_00445	Prbd.g_01578
OG0001384	Praw.g_01773	Prbd.g_00034
OG0001385	Praw.g_01626	Prbd.g_00175
OG0001386	Praw.g_01625	Prbd.g_00176
OG0001387	Praw.g_01624	Prbd.g_00177
OG0001388	Praw.g_01621	Prbd.g_00180
OG0001389	Praw.g_01620	Prbd.g_00181
OG0001390	Praw.g_01619	Prbd.g_00182
OG0001391	Praw.g_01618	Prbd.g_00183
OG0001392	Praw.g_01617	Prbd.g_00184
OG0001393	Praw.g_01616	Prbd.g_00185
OG0001395	Praw.g_01480	Prbd.g_00327
OG0001397	Praw.g_00352	Prbd.g_01674
OG0001398	Praw.g_00459	Prbd.g_01565
OG0001399	Praw.g_01900	Prbd.g_01446
OG0001400	Praw.g_00905	Prbd.g_01920
OG0001402	Praw.g_01744	Prbd.g_00063
OG0001403	Praw.g_01398	Prbd.g_01207
OG0001404	Praw.g_01366	Prbd.g_01176
OG0001405	Praw.g_00808	Prbd.g_00913
OG0001406	Praw.g_01459	Prbd.g_00349
OG0001407	Praw.g_01445	Prbd.g_00362
OG0001408	Praw.g_01440	Prbd.g_00367
OG0001409	Praw.g_00241	Prbd.g_00475
OG0001410	Praw.g_00999	Prbd.g_01780
OG0001411	Praw.g_01053	Prbd.g_01732
OG0001413	Praw.g_00421	Prbd.g_01603
OG0001414	Praw.g_01206	Prbd.g_01010
OG0001415	Praw.g_01204	Prbd.g_01008
OG0001416	Praw.g_00688	Prbd.g_00783
OG0001417	Praw.g_00678	Prbd.g_00773
OG0001418	Praw.g_01838	Prbd.g_00560
OG0001419	Praw.g_01444	Prbd.g_00363
OG0001420	Praw.g_00179	Prbd.g_00403
OG0001421	Praw.g_00426	Prbd.g_01597
OG0001422	Praw.g_00451	Prbd.g_01572
OG0001424	Praw.g_01428, Praw.g_00323	Prbd.g_00379
OG0001428	Praw.g_01263	Prbd.g_01068
OG0001429	Praw.g_01707	Prbd.g_00092
OG0001431	Praw.g_00951	Prbd.g_01860
OG0001432	Praw.g_00420	Prbd.g_01605
OG0001433	Praw.g_01735	Prbd.g_00829
OG0001434	Praw.g_01578	Prbd.g_00225
OG0001437	Praw.g_01205	Prbd.g_01009
OG0001438	Praw.g_00841	Prbd.g_00946
OG0001439	Praw.g_00827	Prbd.g_00932
OG0001440	Praw.g_00730	Prbd.g_00833
OG0001441	Praw.g_00627	Prbd.g_00721
OG0001442	Praw.g_01770	Prbd.g_00037
OG0001446	Praw.g_01355	Prbd.g_01165
OG0001447	Praw.g_01309	Prbd.g_01117
OG0001448	Praw.g_00765	Prbd.g_00872
OG0001449	Praw.g_00738	Prbd.g_00841
OG0001450	Praw.g_01835	Prbd.g_00557
OG0001451	Praw.g_01638	Prbd.g_00163
OG0001452	Praw.g_01609	Prbd.g_00193
OG0001453	Praw.g_01517	Prbd.g_00286
OG0001454	Praw.g_01429	Prbd.g_00378
OG0001456	Praw.g_00211	Prbd.g_00445
OG0001457	Praw.g_00212	Prbd.g_00446
OG0001458	Praw.g_00213	Prbd.g_00447
OG0001459	Praw.g_00939	Prbd.g_01879
OG0001460	Praw.g_01736	Prbd.g_00828
OG0001462	Praw.g_01394	Prbd.g_01203
OG0001463	Praw.g_00848	Prbd.g_00953
OG0001464	Praw.g_00805	Prbd.g_00910
OG0001465	Praw.g_01820	Prbd.g_00542
OG0001466	Praw.g_01771	Prbd.g_00036
OG0001467	Praw.g_01718	Prbd.g_00081
OG0001468	Praw.g_01454	Prbd.g_00354
OG0001469	Praw.g_00935	Prbd.g_01884, Prbd.g_01547, Prbd.g_01536
OG0001471	Praw.g_00422	Prbd.g_01602
OG0001472	Praw.g_00428	Prbd.g_01595
OG0001473	Praw.g_00020	Prbd.g_01315
OG0001479	Praw.g_00793	Prbd.g_00902
OG0001480	Praw.g_00763	Prbd.g_00870
OG0001481	Praw.g_00759	Prbd.g_00865
OG0001482	Praw.g_00690	Prbd.g_00785
OG0001485	Praw.g_00464	Prbd.g_01561
OG0001486	Praw.g_00232	Prbd.g_00466
OG0001490	Praw.g_01389	Prbd.g_01199
OG0001491	Praw.g_01712	Prbd.g_00087
OG0001492	Praw.g_00281	Prbd.g_00515
OG0001493	Praw.g_00289	Prbd.g_00523
OG0001499	Praw.g_01374	Prbd.g_01183
OG0001500	Praw.g_00871	Prbd.g_00976
OG0001501	Praw.g_01817	Prbd.g_00539
OG0001502	Praw.g_01727	Prbd.g_00072
OG0001503	Praw.g_00208	Prbd.g_00434
OG0001504	Praw.g_00940	Prbd.g_01878
OG0001506	Praw.g_00378	Prbd.g_01648
OG0001507	Praw.g_00478	Prbd.g_01549
OG0001521	Praw.g_01760	Prbd.g_00048
OG0001523	Praw.g_00205	Prbd.g_00431
OG0001524	Praw.g_00206	Prbd.g_00432
OG0001525	Praw.g_00436	Prbd.g_01586
OG0001546	Praw.g_00624	Prbd.g_00718
OG0001547	Praw.g_01725	Prbd.g_00074
OG0001548	Praw.g_01721	Prbd.g_00078
OG0001549	Praw.g_01640	Prbd.g_00161
OG0001550	Praw.g_00192	Prbd.g_00418
OG0001551	Praw.g_00210	Prbd.g_00444
OG0001552	Praw.g_00906	Prbd.g_01922
OG0001553	Praw.g_01086	Prbd.g_01692
OG0001554	Praw.g_00427	Prbd.g_01596
OG0001555	Praw.g_00441	Prbd.g_01582
OG0001556	Praw.g_01742	Prbd.g_00825
OG0001566	Praw.g_01846	Prbd.g_00568
OG0001567	Praw.g_01726	Prbd.g_00073
OG0001568	Praw.g_01724	Prbd.g_00075
OG0001569	Praw.g_01417	Prbd.g_00390
OG0001571	Praw.g_00185	Prbd.g_00412
OG0001581	Praw.g_01291	Prbd.g_01096
OG0001582	Praw.g_00679	Prbd.g_00774
OG0001583	Praw.g_01713	Prbd.g_00086
OG0001585	Praw.g_00934	Prbd.g_01889
OG0001587	Praw.g_01920	Prbd.g_01465
OG0001595	Praw.g_01367	Prbd.g_01177
OG0001596	Praw.g_01359	Prbd.g_01169
OG0001597	Praw.g_00770	Prbd.g_00877
OG0001598	Praw.g_00336	Prbd.g_00835
OG0001599	Praw.g_00687	Prbd.g_00782
OG0001600	Praw.g_00637	Prbd.g_00731
OG0001601	Praw.g_01848	Prbd.g_00570
OG0001602	Praw.g_01821	Prbd.g_00543
OG0001603	Praw.g_01711	Prbd.g_00088
OG0001604	Praw.g_01589	Prbd.g_00214
OG0001605	Praw.g_01499	Prbd.g_00308
OG0001606	Praw.g_01438	Prbd.g_00369
OG0001607	Praw.g_00207	Prbd.g_00433
OG0001608	Praw.g_01007	Prbd.g_01773
OG0001609	Praw.g_00376	Prbd.g_01650
OG0001610	Praw.g_00379	Prbd.g_01647
OG0001611	Praw.g_00438	Prbd.g_01584
OG0001612	Praw.g_00465	Prbd.g_01900
OG0001613	Praw.g_00077	Prbd.g_01372
OG0001626	Praw.g_01762	Prbd.g_00046
OG0001627	Praw.g_01754	Prbd.g_00053
OG0001628	Praw.g_01749	Prbd.g_00058
OG0001629	Praw.g_01748	Prbd.g_00059
OG0001630	Praw.g_01607	Prbd.g_00195
OG0001631	Praw.g_01449	Prbd.g_00359
OG0001632	Praw.g_00471, Praw.g_00932	Prbd.g_01890
OG0001633	Praw.g_01013	Prbd.g_01767
OG0001635	Praw.g_00480	Prbd.g_01545
OG0001647	Praw.g_00861	Prbd.g_00966
OG0001648	Praw.g_00760	Prbd.g_00866
OG0001649	Praw.g_01447	Prbd.g_00360
OG0001650	Praw.g_00474	Prbd.g_01784
OG0001651	Praw.g_00437	Prbd.g_01585
OG0001662	Praw.g_00177	Prbd.g_00400
OG0001663	Praw.g_00217	Prbd.g_00451
OG0001664	Praw.g_00332	Prbd.g_01866
OG0001665	Praw.g_00335	Prbd.g_01863
OG0001666	Praw.g_00938	Prbd.g_01880
OG0001667	Praw.g_00956	Prbd.g_01857
OG0001685	Praw.g_01636	Prbd.g_00165
OG0001686	Praw.g_01500	Prbd.g_00307
OG0001687	Praw.g_01455	Prbd.g_00353
OG0001688	Praw.g_01450	Prbd.g_00358
OG0001689	Praw.g_00030	Prbd.g_01326
OG0001696	Praw.g_01637	Prbd.g_00164
OG0001697	Praw.g_01628	Prbd.g_00173
OG0001698	Praw.g_01451	Prbd.g_00357
OG0001700	Praw.g_01737	Prbd.g_00827
OG0001705	Praw.g_00737	Prbd.g_00840
OG0001706	Praw.g_01785	Prbd.g_01901
OG0001707	Praw.g_01430	Prbd.g_00377
OG0001708	Praw.g_00216	Prbd.g_00450
OG0001710	Praw.g_01899	Prbd.g_01445
OG0001718	Praw.g_00769	Prbd.g_00876
OG0001719	Praw.g_00744	Prbd.g_00848
OG0001720	Praw.g_00960	Prbd.g_01834
OG0001721	Praw.g_01757	Prbd.g_00050
OG0001723	Praw.g_00931	Prbd.g_01892
OG0001725	Praw.g_00745	Prbd.g_00850
OG0001742	Praw.g_00757	Prbd.g_00862
OG0001743	Praw.g_00175	Prbd.g_00398
OG0001744	Praw.g_00965	Prbd.g_01829
OG0001745	Praw.g_00419	Prbd.g_01606
OG0001772	Praw.g_00736	Prbd.g_00839
OG0001773	Praw.g_00443	Prbd.g_01580
OG0001774	Praw.g_01845	Prbd.g_00567
OG0001775	Praw.g_01442	Prbd.g_00365
OG0001776	Praw.g_00173	Prbd.g_00396
OG0001778	Praw.g_00950	Prbd.g_01861
OG0001779	Praw.g_00966	Prbd.g_01828
OG0001781	Praw.g_00452	Prbd.g_01571
OG0001819	Praw.g_00743	Prbd.g_00847
OG0001821	Praw.g_01756	Prbd.g_00051
OG0001822	Praw.g_01729	Prbd.g_00070
OG0001823	Praw.g_01635	Prbd.g_00166
OG0001824	Praw.g_01501	Prbd.g_00306
OG0001825	Praw.g_01441	Prbd.g_00366
OG0001826	Praw.g_01439	Prbd.g_00368
OG0001827	Praw.g_01436	Prbd.g_00371
OG0001828	Praw.g_00170	Prbd.g_00393
OG0001829	Praw.g_00174	Prbd.g_00397
OG0001830	Praw.g_00188	Prbd.g_00415
OG0001831	Praw.g_00200	Prbd.g_00426
OG0001832	Praw.g_00946	Prbd.g_01869
OG0001833	Praw.g_01015	Prbd.g_01765
OG0001919	Praw.g_00741	Prbd.g_00844
OG0001920	Praw.g_01816	Prbd.g_00538
OG0001921	Praw.g_01633	Prbd.g_00168
OG0001982	Praw.g_00764	Prbd.g_00871
OG0001983	Praw.g_01774	Prbd.g_00032
OG0001984	Praw.g_01720	Prbd.g_00079
OG0001985	Praw.g_01629	Prbd.g_00172
OG0001986	Praw.g_01513	Prbd.g_00290
OG0001989	Praw.g_01004	Prbd.g_01775
OG0002026	Praw.g_00742	Prbd.g_00845
OG0002027	Praw.g_01631	Prbd.g_00170
OG0002028	Praw.g_01506	Prbd.g_00301
OG0002031	Praw.g_00462	Prbd.g_01563
OG0002032	Praw.g_01174	Prbd.g_01275
OG0002034	Praw.g_00292	Prbd.g_00526
OG0002057	Praw.g_01325	Prbd.g_01134
OG0002058	Praw.g_01255	Prbd.g_01060
OG0002059	Praw.g_00768	Prbd.g_00875
OG0002060	Praw.g_00766	Prbd.g_00873
OG0002061	Praw.g_00739	Prbd.g_00842
OG0002064	Praw.g_00681	Prbd.g_00776
OG0002065	Praw.g_00589	Prbd.g_00683
OG0002066	Praw.g_00583	Prbd.g_00677
OG0002067	Praw.g_01810	Prbd.g_00006
OG0002068	Praw.g_01766	Prbd.g_00042
OG0002069	Praw.g_01764	Prbd.g_00044
OG0002070	Praw.g_01728	Prbd.g_00071
OG0002071	Praw.g_01722	Prbd.g_00077
OG0002072	Praw.g_01714	Prbd.g_00085
OG0002073	Praw.g_01692	Prbd.g_00107
OG0002074	Praw.g_01642	Prbd.g_00159
OG0002075	Praw.g_01630	Prbd.g_00171
OG0002076	Praw.g_01585	Prbd.g_00218
OG0002077	Praw.g_01505	Prbd.g_00302
OG0002078	Praw.g_01502	Prbd.g_00305
OG0002079	Praw.g_01497	Prbd.g_00310
OG0002080	Praw.g_01479	Prbd.g_00328
OG0002081	Praw.g_01456	Prbd.g_00352
OG0002082	Praw.g_01446	Prbd.g_00361
OG0002083	Praw.g_01434	Prbd.g_00373
OG0002084	Praw.g_01433	Prbd.g_00374
OG0002085	Praw.g_01426	Prbd.g_00381
OG0002086	Praw.g_01421	Prbd.g_00386
OG0002087	Praw.g_01420	Prbd.g_00387
OG0002088	Praw.g_01419	Prbd.g_00388
OG0002089	Praw.g_00186	Prbd.g_00413
OG0002090	Praw.g_00191	Prbd.g_00417
OG0002091	Praw.g_00209	Prbd.g_00443
OG0002093	Praw.g_00329	Prbd.g_01897
OG0002094	Praw.g_00957	Prbd.g_01856
OG0002095	Praw.g_00963	Prbd.g_01831
OG0002099	Praw.g_00424	Prbd.g_01599
OG0002100	Praw.g_00433	Prbd.g_01590
OG0002101	Praw.g_00435	Prbd.g_01587
OG0002102	Praw.g_00440	Prbd.g_01583
OG0002103	Praw.g_00442	Prbd.g_01581
OG0002104	Praw.g_00444	Prbd.g_01579
OG0002105	Praw.g_00520	Prbd.g_01520
OG0002146	Praw.g_00652	Prbd.g_00746
OG0002147	Praw.g_01815	Prbd.g_00537
OG0002148	Praw.g_01772	Prbd.g_00035
OG0002149	Praw.g_01750	Prbd.g_00057
OG0002150	Praw.g_01504	Prbd.g_00303
OG0002151	Praw.g_00190	Prbd.g_00416
OG0002152	Praw.g_00947	Prbd.g_01862
OG0002153	Praw.g_01503	Prbd.g_00304
OG0002216	Praw.g_01767	Prbd.g_00040
OG0002217	Praw.g_01709	Prbd.g_00090
OG0002218	Praw.g_01634	Prbd.g_00167
OG0002220	Praw.g_00936	Prbd.g_01883
OG0002221	Praw.g_00964	Prbd.g_01830
OG0002222	Praw.g_00449	Prbd.g_01574
OG0002223	Praw.g_00468	Prbd.g_01555
OG0002224	Praw.g_00747	Prbd.g_00851
OG0002262	Praw.g_01387	Prbd.g_01197
OG0002263	Praw.g_01753	Prbd.g_00054
OG0002265	Praw.g_00193	Prbd.g_00420
OG0002266	Praw.g_00333	Prbd.g_01865
OG0002267	Praw.g_00941	Prbd.g_01877
OG0002268	Praw.g_00943	Prbd.g_01875
OG0002269	Praw.g_00944	Prbd.g_01873
OG0002271	Praw.g_00467	Prbd.g_01556
OG0002275	Praw.g_00297	Prbd.g_00532
OG0002291	Praw.g_00927	Prbd.g_01899
OG0002310	Praw.g_00756	Prbd.g_00861
OG0002311	Praw.g_00933	Prbd.g_00834
OG0002312	Praw.g_01747	Prbd.g_00060
OG0002313	Praw.g_01723	Prbd.g_00076
