Orthogroup	Praw	Prae
OG0001143	Praw.g_00271	Prae.g_01200
OG0001144	Praw.g_00276	Prae.g_01205
OG0001145	Praw.g_00971	Prae.g_01320
OG0001146	Praw.g_00985	Prae.g_01333
OG0001147	Praw.g_01001	Prae.g_01354
OG0001148	Praw.g_01018	Prae.g_01370
OG0001149	Praw.g_01019	Prae.g_01371
OG0001150	Praw.g_01020	Prae.g_01372
OG0001151	Praw.g_01031	Prae.g_01383
OG0001152	Praw.g_01032	Prae.g_01384
OG0001153	Praw.g_00368	Prae.g_01491
OG0001154	Praw.g_00370	Prae.g_01492
OG0001155	Praw.g_00382	Prae.g_01504
OG0001156	Praw.g_00385	Prae.g_01507
OG0001157	Praw.g_00386	Prae.g_01508
OG0001158	Praw.g_00387	Prae.g_01509
OG0001159	Praw.g_00388	Prae.g_01510
OG0001160	Praw.g_00412	Prae.g_01534
OG0001161	Praw.g_00423	Prae.g_01547
OG0001162	Praw.g_00434	Prae.g_01558
OG0001163	Praw.g_00507	Prae.g_01615
OG0001164	Praw.g_00511	Prae.g_01619
OG0001165	Praw.g_00514	Prae.g_01622
OG0001166	Praw.g_00534	Prae.g_01642
OG0001167	Praw.g_00551	Prae.g_01659
OG0001168	Praw.g_00553	Prae.g_01661
OG0001169	Praw.g_00555	Prae.g_01663
OG0001170	Praw.g_00557	Prae.g_01665
OG0001171	Praw.g_00567	Prae.g_01674
OG0001172	Praw.g_01914	Prae.g_01689
OG0001173	Praw.g_01913	Prae.g_01690
OG0001174	Praw.g_01905	Prae.g_01698
OG0001175	Praw.g_01904	Prae.g_01699
OG0001176	Praw.g_01897	Prae.g_01706
OG0001177	Praw.g_01895	Prae.g_01709
OG0001178	Praw.g_01890	Prae.g_01714
OG0001179	Praw.g_00112	Prae.g_01742
OG0001180	Praw.g_00090	Prae.g_01765
OG0001181	Praw.g_00086	Prae.g_01769
OG0001182	Praw.g_00079	Prae.g_01776
OG0001183	Praw.g_00075	Prae.g_01780
OG0001184	Praw.g_00059	Prae.g_01796
OG0001185	Praw.g_00045	Prae.g_01810
OG0001186	Praw.g_00021	Prae.g_01833
OG0001187	Praw.g_00017	Prae.g_01837
OG0001188	Praw.g_00015	Prae.g_01839
OG0001189	Praw.g_01191	Prae.g_01856
OG0001190	Praw.g_01187	Prae.g_01860
OG0001191	Praw.g_01177	Prae.g_01870
OG0001192	Praw.g_01172	Prae.g_01875
OG0001193	Praw.g_01162	Prae.g_01885
OG0001194	Praw.g_01161	Prae.g_01886
OG0001195	Praw.g_01160	Prae.g_01887
OG0001196	Praw.g_01147	Prae.g_01900
OG0001197	Praw.g_01146	Prae.g_01901
OG0001198	Praw.g_01139	Prae.g_01908
OG0001199	Praw.g_01360	Prae.g_00074
OG0001200	Praw.g_01358	Prae.g_00076
OG0001201	Praw.g_01327	Prae.g_00107
OG0001202	Praw.g_01236	Prae.g_00202
OG0001203	Praw.g_01197	Prae.g_00241
OG0001204	Praw.g_00890	Prae.g_00246
OG0001205	Praw.g_00702	Prae.g_00419
OG0001206	Praw.g_00685	Prae.g_00436
OG0001207	Praw.g_00670	Prae.g_00451
OG0001209	Praw.g_00613	Prae.g_00510
OG0001210	Praw.g_00608	Prae.g_00515
OG0001211	Praw.g_00598	Prae.g_00525
OG0001212	Praw.g_01942	Prae.g_00570
OG0001213	Praw.g_00165	Prae.g_00603
OG0001214	Praw.g_01885	Prae.g_00611
OG0001215	Praw.g_01832	Prae.g_00664
OG0001216	Praw.g_01807	Prae.g_00713
OG0001217	Praw.g_01759	Prae.g_00752
OG0001218	Praw.g_01751	Prae.g_00759
OG0001219	Praw.g_01708	Prae.g_00794
OG0001220	Praw.g_01647	Prae.g_00857
OG0001221	Praw.g_01586	Prae.g_00919
OG0001222	Praw.g_01547	Prae.g_00956
OG0001223	Praw.g_01521	Prae.g_00982
OG0001224	Praw.g_01471	Prae.g_01036
OG0001225	Praw.g_01469	Prae.g_01038
OG0001226	Praw.g_01443	Prae.g_01066
OG0001227	Praw.g_01424	Prae.g_01084
OG0001228	Praw.g_00279	Prae.g_01208
OG0001229	Praw.g_01014	Prae.g_01366
OG0001230	Praw.g_01091	Prae.g_01451
OG0001231	Praw.g_00432	Prae.g_01556
OG0001232	Praw.g_00538	Prae.g_01646
OG0001233	Praw.g_00558	Prae.g_01666
OG0001234	Praw.g_01902	Prae.g_01701
OG0001235	Praw.g_01893	Prae.g_01711
OG0001236	Praw.g_00062	Prae.g_01793
OG0001237	Praw.g_00058	Prae.g_01797
OG0001238	Praw.g_01176	Prae.g_01871
OG0001239	Praw.g_01363	Prae.g_00071
OG0001241	Praw.g_01334	Prae.g_00101
OG0001242	Praw.g_01316	Prae.g_00119
OG0001243	Praw.g_01310	Prae.g_00125
OG0001244	Praw.g_01294	Prae.g_00141
OG0001245	Praw.g_00753	Prae.g_00380
OG0001246	Praw.g_00644	Prae.g_00478
OG0001247	Praw.g_01839	Prae.g_00657
OG0001248	Praw.g_01837	Prae.g_00659
OG0001249	Praw.g_01719	Prae.g_00784
OG0001250	Praw.g_01658	Prae.g_00846
OG0001251	Praw.g_01610	Prae.g_00893
OG0001252	Praw.g_01476	Prae.g_01031
OG0001253	Praw.g_01423	Prae.g_01085
OG0001254	Praw.g_00203	Prae.g_01132
OG0001255	Praw.g_00218	Prae.g_01147
OG0001256	Praw.g_00425	Prae.g_01549
OG0001257	Praw.g_00431	Prae.g_01555
OG0001258	Praw.g_00512	Prae.g_01620
OG0001259	Praw.g_00556	Prae.g_01664
OG0001260	Praw.g_00573	Prae.g_01680
OG0001261	Praw.g_00104	Prae.g_01750
OG0001262	Praw.g_01193	Prae.g_01854
OG0001263	Praw.g_01307	Prae.g_00128
OG0001264	Praw.g_01390	Prae.g_00039, Prae.g_00040
OG0001265	Praw.g_01317	Prae.g_00118
OG0001266	Praw.g_01232	Prae.g_00206
OG0001267	Praw.g_00854	Prae.g_00281
OG0001268	Praw.g_00791	Prae.g_00339
OG0001269	Praw.g_00773	Prae.g_00358
OG0001270	Praw.g_00713	Prae.g_00408
OG0001271	Praw.g_00675	Prae.g_00446
OG0001272	Praw.g_00662	Prae.g_00460
OG0001273	Praw.g_00167	Prae.g_00605
OG0001274	Praw.g_01819	Prae.g_00677
OG0001275	Praw.g_01511	Prae.g_00992
OG0001276	Praw.g_01492	Prae.g_01015
OG0001277	Praw.g_01435	Prae.g_01074
OG0001278	Praw.g_00284	Prae.g_01213
OG0001279	Praw.g_00930	Prae.g_01265
OG0001280	Praw.g_00980	Prae.g_01328
OG0001281	Praw.g_00986	Prae.g_01334
OG0001282	Praw.g_01017	Prae.g_01369
OG0001284	Praw.g_00407	Prae.g_01529
OG0001285	Praw.g_00541	Prae.g_01649
OG0001286	Praw.g_00092	Prae.g_01762
OG0001287	Praw.g_00037	Prae.g_01817
OG0001288	Praw.g_00028	Prae.g_01826
OG0001289	Praw.g_01347	Prae.g_00087
OG0001290	Praw.g_01335	Prae.g_00100
OG0001291	Praw.g_01300	Prae.g_00135
OG0001292	Praw.g_00885	Prae.g_00251
OG0001293	Praw.g_00873	Prae.g_00264
OG0001294	Praw.g_00755	Prae.g_00378
OG0001295	Praw.g_00680	Prae.g_00441
OG0001296	Praw.g_00639	Prae.g_00483
OG0001297	Praw.g_00634	Prae.g_00488
OG0001298	Praw.g_01924	Prae.g_00551
OG0001299	Praw.g_01856	Prae.g_00640
OG0001300	Praw.g_01829	Prae.g_00667
OG0001301	Praw.g_01826	Prae.g_00670
OG0001302	Praw.g_01710	Prae.g_00793
OG0001303	Praw.g_01507	Prae.g_00996
OG0001304	Praw.g_01482	Prae.g_01025
OG0001305	Praw.g_01463	Prae.g_01044
OG0001306	Praw.g_00220	Prae.g_01149
OG0001307	Praw.g_00998	Prae.g_01351
OG0001308	Praw.g_00347	Prae.g_01469
OG0001309	Praw.g_00429	Prae.g_01553
OG0001310	Praw.g_00527	Prae.g_01635
OG0001311	Praw.g_01490	Prae.g_01017
OG0001313	Praw.g_00921	Prae.g_00700
OG0001313	Praw.g_00923, Praw.g_00315	Prae.g_00703, Prae.g_00708
OG0001315	Praw.g_01373	Prae.g_00061
OG0001316	Praw.g_01295	Prae.g_00140
OG0001317	Praw.g_01201	Prae.g_00237
OG0001318	Praw.g_00877	Prae.g_00259
OG0001319	Praw.g_00862	Prae.g_00275
OG0001320	Praw.g_00752	Prae.g_00381
OG0001321	Praw.g_00696	Prae.g_00425
OG0001322	Praw.g_00695	Prae.g_00426
OG0001323	Praw.g_00629	Prae.g_00493
OG0001324	Praw.g_01828	Prae.g_00668
OG0001325	Praw.g_01804	Prae.g_00716
OG0001326	Praw.g_01622	Prae.g_00881
OG0001327	Praw.g_01452	Prae.g_01057
OG0001328	Praw.g_01425	Prae.g_01083
OG0001329	Praw.g_00194	Prae.g_01122
OG0001330	Praw.g_00953	Prae.g_01292
OG0001331	Praw.g_01022	Prae.g_01374
OG0001332	Praw.g_00380	Prae.g_01502
OG0001333	Praw.g_00552	Prae.g_01660
OG0001334	Praw.g_00072	Prae.g_01783
OG0001335	Praw.g_00071	Prae.g_01784
OG0001336	Praw.g_01150	Prae.g_01897
OG0001339	Praw.g_01332	Prae.g_00103
OG0001340	Praw.g_00806	Prae.g_00329
OG0001341	Praw.g_01761	Prae.g_00750
OG0001342	Praw.g_01715	Prae.g_00788
OG0001343	Praw.g_01613	Prae.g_00890
OG0001344	Praw.g_00238	Prae.g_01167
OG0001345	Praw.g_00253	Prae.g_01182
OG0001346	Praw.g_00982	Prae.g_01330
OG0001348	Praw.g_00453	Prae.g_01578
OG0001350	Praw.g_01198	Prae.g_00240
OG0001351	Praw.g_00693	Prae.g_00428
OG0001352	Praw.g_01842	Prae.g_00654
OG0001353	Praw.g_01666	Prae.g_00838
OG0001354	Praw.g_01529	Prae.g_00974
OG0001356	Praw.g_01734	Prae.g_01231
OG0001358	Praw.g_00156	Prae.g_00594
OG0001359	Praw.g_01612	Prae.g_00891
OG0001360	Praw.g_01422	Prae.g_01086
OG0001361	Praw.g_00250	Prae.g_01179
OG0001362	Praw.g_00351	Prae.g_01473
OG0001363	Praw.g_00353	Prae.g_01475
OG0001364	Praw.g_00069	Prae.g_01786
OG0001365	Praw.g_01183	Prae.g_01864
OG0001369	Praw.g_01342	Prae.g_00092
OG0001371	Praw.g_01843	Prae.g_00653
OG0001372	Praw.g_01752	Prae.g_00758
OG0001373	Praw.g_01623	Prae.g_00880
OG0001374	Praw.g_01615	Prae.g_00888
OG0001375	Praw.g_01614	Prae.g_00889
OG0001376	Praw.g_01458	Prae.g_01050
OG0001377	Praw.g_01457	Prae.g_01051
OG0001378	Praw.g_00171	Prae.g_01095
OG0001379	Praw.g_00975	Prae.g_01323
OG0001380	Praw.g_01003	Prae.g_01356
OG0001381	Praw.g_01010	Prae.g_01362
OG0001382	Praw.g_00445	Prae.g_01570
OG0001384	Praw.g_01773	Prae.g_00738
OG0001385	Praw.g_01626	Prae.g_00877
OG0001386	Praw.g_01625	Prae.g_00878
OG0001387	Praw.g_01624	Prae.g_00879
OG0001388	Praw.g_01621	Prae.g_00882
OG0001389	Praw.g_01620	Prae.g_00883
OG0001390	Praw.g_01619	Prae.g_00884
OG0001391	Praw.g_01618	Prae.g_00885
OG0001392	Praw.g_01617	Prae.g_00886
OG0001393	Praw.g_01616	Prae.g_00887
OG0001395	Praw.g_01480	Prae.g_01027
OG0001397	Praw.g_00352	Prae.g_01474
OG0001398	Praw.g_00459	Prae.g_01583
OG0001399	Praw.g_01900	Prae.g_01703
OG0001401	Praw.g_00908	Prae.g_00687
OG0001402	Praw.g_01744	Prae.g_00767
OG0001403	Praw.g_01398	Prae.g_00030
OG0001404	Praw.g_01366	Prae.g_00068
OG0001405	Praw.g_00808	Prae.g_00327
OG0001406	Praw.g_01459	Prae.g_01049
OG0001407	Praw.g_01445	Prae.g_01064
OG0001408	Praw.g_01440	Prae.g_01069
OG0001409	Praw.g_00241	Prae.g_01170
OG0001410	Praw.g_00999	Prae.g_01352
OG0001411	Praw.g_01053	Prae.g_01439
OG0001413	Praw.g_00421	Prae.g_01544
OG0001414	Praw.g_01206	Prae.g_00232
OG0001415	Praw.g_01204	Prae.g_00234
OG0001416	Praw.g_00688	Prae.g_00433
OG0001417	Praw.g_00678	Prae.g_00443
OG0001418	Praw.g_01838	Prae.g_00658
OG0001419	Praw.g_01444	Prae.g_01065
OG0001420	Praw.g_00179	Prae.g_01104
OG0001421	Praw.g_00426	Prae.g_01550
OG0001422	Praw.g_00451	Prae.g_01576
OG0001425	Praw.g_01173	Prae.g_01874
OG0001428	Praw.g_01263	Prae.g_00175
OG0001429	Praw.g_01707	Prae.g_00795
OG0001430	Praw.g_00948	Prae.g_01287
OG0001431	Praw.g_00951	Prae.g_01290
OG0001432	Praw.g_00420	Prae.g_01542
OG0001433	Praw.g_01735	Prae.g_01232
OG0001437	Praw.g_01205	Prae.g_00233
OG0001438	Praw.g_00841	Prae.g_00294
OG0001439	Praw.g_00827	Prae.g_00308
OG0001440	Praw.g_00730	Prae.g_00402
OG0001441	Praw.g_00627	Prae.g_00495
OG0001442	Praw.g_01770	Prae.g_00741
OG0001446	Praw.g_01355	Prae.g_00079
OG0001447	Praw.g_01309	Prae.g_00126
OG0001448	Praw.g_00765	Prae.g_00366
OG0001449	Praw.g_00738	Prae.g_00394
OG0001450	Praw.g_01835	Prae.g_00661
OG0001451	Praw.g_01638	Prae.g_00866
OG0001452	Praw.g_01609	Prae.g_00895
OG0001453	Praw.g_01517	Prae.g_00986
OG0001454	Praw.g_01429	Prae.g_01079
OG0001456	Praw.g_00211	Prae.g_01140
OG0001457	Praw.g_00212	Prae.g_01141
OG0001458	Praw.g_00213	Prae.g_01142
OG0001459	Praw.g_00939	Prae.g_01277
OG0001460	Praw.g_01736	Prae.g_01233
OG0001462	Praw.g_01394	Prae.g_00034
OG0001463	Praw.g_00848	Prae.g_00287
OG0001464	Praw.g_00805	Prae.g_00330
OG0001465	Praw.g_01820	Prae.g_00676
OG0001466	Praw.g_01771	Prae.g_00740
OG0001467	Praw.g_01718	Prae.g_00785
OG0001468	Praw.g_01454	Prae.g_01054
OG0001469	Praw.g_00935	Prae.g_01272
OG0001471	Praw.g_00422	Prae.g_01545
OG0001472	Praw.g_00428	Prae.g_01552
OG0001473	Praw.g_00020	Prae.g_01834
OG0001480	Praw.g_00763	Prae.g_00368
OG0001481	Praw.g_00759	Prae.g_00373
OG0001482	Praw.g_00690	Prae.g_00431
OG0001485	Praw.g_00464	Prae.g_01588
OG0001486	Praw.g_00232	Prae.g_01161
OG0001490	Praw.g_01389	Prae.g_00041
OG0001491	Praw.g_01712	Prae.g_00791
OG0001492	Praw.g_00281	Prae.g_01210
OG0001493	Praw.g_00289	Prae.g_01218
OG0001499	Praw.g_01374	Prae.g_00060
OG0001500	Praw.g_00871	Prae.g_00266
OG0001501	Praw.g_01817	Prae.g_00679
OG0001502	Praw.g_01727	Prae.g_00776
OG0001503	Praw.g_00208	Prae.g_01137
OG0001504	Praw.g_00940	Prae.g_01278
OG0001505	Praw.g_01044	Prae.g_01421
OG0001506	Praw.g_00378	Prae.g_01500
OG0001521	Praw.g_01760	Prae.g_00751
OG0001523	Praw.g_00205	Prae.g_01134
OG0001524	Praw.g_00206	Prae.g_01135
OG0001525	Praw.g_00436	Prae.g_01561
OG0001526	Praw.g_01049	Prae.g_01684, Prae.g_01425
OG0001546	Praw.g_00624	Prae.g_00498
OG0001547	Praw.g_01725	Prae.g_00778
OG0001548	Praw.g_01721	Prae.g_00782
OG0001549	Praw.g_01640	Prae.g_00864
OG0001550	Praw.g_00192	Prae.g_01119
OG0001551	Praw.g_00210	Prae.g_01139
OG0001552	Praw.g_00906	Prae.g_01225
OG0001553	Praw.g_01086	Prae.g_01456
OG0001554	Praw.g_00427	Prae.g_01551
OG0001555	Praw.g_00441	Prae.g_01566
OG0001556	Praw.g_01742	Prae.g_01237
OG0001558	Praw.g_00911	Prae.g_00690
OG0001566	Praw.g_01846	Prae.g_00650
OG0001567	Praw.g_01726	Prae.g_00777
OG0001568	Praw.g_01724	Prae.g_00779
OG0001569	Praw.g_01417	Prae.g_01091
OG0001571	Praw.g_00185	Prae.g_01113
OG0001581	Praw.g_01291	Prae.g_00147
OG0001582	Praw.g_00679	Prae.g_00442
OG0001583	Praw.g_01713	Prae.g_00790
OG0001585	Praw.g_00934	Prae.g_01269
OG0001586	Praw.g_01108	Prae.g_01404, Prae.g_01412
OG0001587	Praw.g_01920	Prae.g_01682
OG0001595	Praw.g_01367	Prae.g_00067
OG0001596	Praw.g_01359	Prae.g_00075
OG0001597	Praw.g_00770	Prae.g_00361
OG0001598	Praw.g_00336	Prae.g_00399
OG0001599	Praw.g_00687	Prae.g_00434
OG0001600	Praw.g_00637	Prae.g_00485
OG0001601	Praw.g_01848	Prae.g_00648
OG0001602	Praw.g_01821	Prae.g_00675
OG0001603	Praw.g_01711	Prae.g_00792
OG0001604	Praw.g_01589	Prae.g_00916
OG0001605	Praw.g_01499	Prae.g_01008
OG0001606	Praw.g_01438	Prae.g_01071
OG0001607	Praw.g_00207	Prae.g_01136
OG0001608	Praw.g_01007	Prae.g_01359
OG0001609	Praw.g_00376	Prae.g_01498
OG0001610	Praw.g_00379	Prae.g_01501
OG0001611	Praw.g_00438	Prae.g_01564
OG0001612	Praw.g_00465	Prae.g_01590
OG0001613	Praw.g_00077	Prae.g_01778
OG0001626	Praw.g_01762	Prae.g_00749
OG0001627	Praw.g_01754	Prae.g_00756
OG0001628	Praw.g_01749	Prae.g_00761
OG0001629	Praw.g_01748	Prae.g_00762
OG0001630	Praw.g_01607	Prae.g_00898
OG0001631	Praw.g_01449	Prae.g_01060
OG0001632	Praw.g_00471, Praw.g_00932	Prae.g_01267
OG0001633	Praw.g_01013	Prae.g_01365
OG0001635	Praw.g_00480	Prae.g_01601
OG0001648	Praw.g_00760	Prae.g_00372
OG0001649	Praw.g_01447	Prae.g_01062
OG0001651	Praw.g_00437	Prae.g_01562
OG0001652	Praw.g_00909	Prae.g_00688
OG0001662	Praw.g_00177	Prae.g_01101
OG0001663	Praw.g_00217	Prae.g_01146
OG0001666	Praw.g_00938	Prae.g_01276
OG0001667	Praw.g_00956	Prae.g_01295
OG0001671	Praw.g_00916	Prae.g_00695
OG0001684	Praw.g_01936	Prae.g_00563
OG0001685	Praw.g_01636	Prae.g_00868
OG0001686	Praw.g_01500	Prae.g_01007
OG0001687	Praw.g_01455	Prae.g_01053
OG0001688	Praw.g_01450	Prae.g_01059
OG0001689	Praw.g_00030	Prae.g_01824
OG0001696	Praw.g_01637	Prae.g_00867
OG0001698	Praw.g_01451	Prae.g_01058
OG0001700	Praw.g_01737	Prae.g_01234
OG0001701	Praw.g_01918	Prae.g_01685
OG0001705	Praw.g_00737	Prae.g_00395
OG0001706	Praw.g_01785	Prae.g_00999
OG0001707	Praw.g_01430	Prae.g_01078
OG0001708	Praw.g_00216	Prae.g_01145
OG0001710	Praw.g_01899	Prae.g_01704
OG0001718	Praw.g_00769	Prae.g_00362
OG0001719	Praw.g_00744	Prae.g_00387
OG0001720	Praw.g_00960	Prae.g_01309
OG0001721	Praw.g_01757	Prae.g_00753
OG0001723	Praw.g_00931	Prae.g_01266
OG0001724	Praw.g_00473	Prae.g_01599
OG0001742	Praw.g_00757	Prae.g_00376
OG0001743	Praw.g_00175	Prae.g_01099
OG0001744	Praw.g_00965	Prae.g_01314
OG0001745	Praw.g_00419	Prae.g_01541
OG0001773	Praw.g_00443	Prae.g_01568
OG0001774	Praw.g_01845	Prae.g_00651
OG0001775	Praw.g_01442	Prae.g_01067
OG0001776	Praw.g_00173	Prae.g_01097
OG0001778	Praw.g_00950	Prae.g_01289
OG0001779	Praw.g_00966	Prae.g_01315
OG0001781	Praw.g_00452	Prae.g_01577
OG0001819	Praw.g_00743	Prae.g_00388
OG0001821	Praw.g_01756	Prae.g_00754
OG0001822	Praw.g_01729	Prae.g_00774
OG0001823	Praw.g_01635	Prae.g_00869
OG0001824	Praw.g_01501	Prae.g_01006
OG0001825	Praw.g_01441	Prae.g_01068
OG0001826	Praw.g_01439	Prae.g_01070
OG0001827	Praw.g_01436	Prae.g_01073
OG0001828	Praw.g_00170	Prae.g_01094
OG0001829	Praw.g_00174	Prae.g_01098
OG0001830	Praw.g_00188	Prae.g_01116
OG0001831	Praw.g_00200	Prae.g_01129
OG0001832	Praw.g_00946	Prae.g_01284
OG0001833	Praw.g_01015	Prae.g_01367
OG0001919	Praw.g_00741	Prae.g_00391
OG0001920	Praw.g_01816	Prae.g_00680
OG0001921	Praw.g_01633	Prae.g_00871
OG0001982	Praw.g_00764	Prae.g_00367
OG0001983	Praw.g_01774	Prae.g_00736
OG0001984	Praw.g_01720	Prae.g_00783
OG0001985	Praw.g_01629	Prae.g_00875
OG0001986	Praw.g_01513	Prae.g_00990
OG0001989	Praw.g_01004	Prae.g_01357
OG0002026	Praw.g_00742	Prae.g_00390
OG0002027	Praw.g_01631	Prae.g_00873
OG0002028	Praw.g_01506	Prae.g_01001
OG0002030	Praw.g_01776	Prae.g_01347
OG0002031	Praw.g_00462	Prae.g_01586
OG0002032	Praw.g_01174	Prae.g_01873
OG0002057	Praw.g_01325	Prae.g_00109
OG0002058	Praw.g_01255	Prae.g_00183
OG0002059	Praw.g_00768	Prae.g_00363
OG0002060	Praw.g_00766	Prae.g_00365
OG0002061	Praw.g_00739	Prae.g_00393
OG0002064	Praw.g_00681	Prae.g_00440
OG0002065	Praw.g_00589	Prae.g_00534
OG0002066	Praw.g_00583	Prae.g_00540
OG0002067	Praw.g_01810	Prae.g_00710
OG0002068	Praw.g_01766	Prae.g_00745
OG0002069	Praw.g_01764	Prae.g_00747
OG0002070	Praw.g_01728	Prae.g_00775
OG0002071	Praw.g_01722	Prae.g_00781
OG0002072	Praw.g_01714	Prae.g_00789
OG0002073	Praw.g_01692	Prae.g_00811
OG0002074	Praw.g_01642	Prae.g_00862
OG0002075	Praw.g_01630	Prae.g_00874
OG0002076	Praw.g_01585	Prae.g_00920
OG0002077	Praw.g_01505	Prae.g_01002
OG0002078	Praw.g_01502	Prae.g_01005
OG0002079	Praw.g_01497	Prae.g_01010
OG0002080	Praw.g_01479	Prae.g_01028
OG0002081	Praw.g_01456	Prae.g_01052
OG0002082	Praw.g_01446	Prae.g_01063
OG0002083	Praw.g_01434	Prae.g_01075
OG0002084	Praw.g_01433	Prae.g_01076
OG0002085	Praw.g_01426	Prae.g_01082
OG0002086	Praw.g_01421	Prae.g_01087
OG0002087	Praw.g_01420	Prae.g_01088
OG0002088	Praw.g_01419	Prae.g_01089
OG0002089	Praw.g_00186	Prae.g_01114
OG0002090	Praw.g_00191	Prae.g_01118
OG0002091	Praw.g_00209	Prae.g_01138
OG0002093	Praw.g_00329	Prae.g_01262
OG0002094	Praw.g_00957	Prae.g_01296
OG0002095	Praw.g_00963	Prae.g_01312
OG0002099	Praw.g_00424	Prae.g_01548
OG0002100	Praw.g_00433	Prae.g_01557
OG0002101	Praw.g_00435	Prae.g_01560
OG0002102	Praw.g_00440	Prae.g_01565
OG0002103	Praw.g_00442	Prae.g_01567
OG0002104	Praw.g_00444	Prae.g_01569
OG0002105	Praw.g_00520	Prae.g_01628
OG0002146	Praw.g_00652	Prae.g_00470
OG0002147	Praw.g_01815	Prae.g_00681
OG0002148	Praw.g_01772	Prae.g_00739
OG0002149	Praw.g_01750	Prae.g_00760
OG0002150	Praw.g_01504	Prae.g_01003
OG0002151	Praw.g_00190	Prae.g_01117
OG0002152	Praw.g_00947	Prae.g_01286
OG0002153	Praw.g_01503	Prae.g_01004
OG0002216	Praw.g_01767	Prae.g_00743
OG0002218	Praw.g_01634	Prae.g_00870
OG0002220	Praw.g_00936	Prae.g_01273
OG0002221	Praw.g_00964	Prae.g_01313
OG0002222	Praw.g_00449	Prae.g_01574
OG0002223	Praw.g_00468	Prae.g_01596
OG0002224	Praw.g_00747	Prae.g_00386
OG0002262	Praw.g_01387	Prae.g_00043
OG0002263	Praw.g_01753	Prae.g_00757
OG0002265	Praw.g_00193	Prae.g_01121
OG0002267	Praw.g_00941	Prae.g_01279
OG0002268	Praw.g_00943	Prae.g_01281
OG0002269	Praw.g_00944	Prae.g_01282
OG0002272	Praw.g_00196	Prae.g_01124
OG0002310	Praw.g_00756	Prae.g_00377
OG0002311	Praw.g_00933	Prae.g_00400
OG0002312	Praw.g_01747	Prae.g_00763
OG0002313	Praw.g_01723	Prae.g_00780
OG0002314	Praw.g_01632	Prae.g_00872
OG0002317	Praw.g_00180	Prae.g_01105
OG0002318	Praw.g_00182	Prae.g_01108
OG0002320	Praw.g_00949	Prae.g_01288
OG0002323	Praw.g_00460	Prae.g_01584
OG0002362	Praw.g_00740	Prae.g_00392
OG0002366	Praw.g_00937	Prae.g_01274
OG0002368	Praw.g_00967	Prae.g_01316
OG0002372	Praw.g_00446	Prae.g_01571
OG0002373	Praw.g_00466	Prae.g_01593
OG0002374	Praw.g_01733	Prae.g_01230
OG0002376	Praw.g_00450	Prae.g_01575
OG0002378	Praw.g_00198	Prae.g_01126
OG0002418	Praw.g_00327	Prae.g_01257
OG0002419	Praw.g_00942	Prae.g_01280
OG0002425	Praw.g_01105	Prae.g_01403
OG0002552	Praw.g_01372	Prae.g_00062
OG0002553	Praw.g_00749	Prae.g_00384
OG0002554	Praw.g_01765	Prae.g_00746
OG0002555	Praw.g_00195	Prae.g_01123
OG0002697	Praw.g_01582	Prae.g_00923
OG0002904	Praw.g_01813	Prae.g_01344
OG0003009	Praw.g_01103	Prae.g_01261
OG0003166	Praw.g_00506	Prae.g_01242
OG0003622	Praw.g_01448	Prae.g_01061
OG0003662	Praw.g_00917	Prae.g_00696
OG0003663	Praw.g_00505	Prae.g_01239
OG0004048	Praw.g_00913	Prae.g_00692
OG0004049	Praw.g_00914	Prae.g_00693
OG0004050	Praw.g_00915	Prae.g_00694
OG0004051	Praw.g_00918	Prae.g_00697
OG0004052	Praw.g_00919	Prae.g_00698
OG0004053	Praw.g_00920	Prae.g_00699
OG0004561	Praw.g_00912	Prae.g_00691
