Orthogroup	Pran	Prbg
OG0001126	Pran.g_01081	Prbg.g_01760
OG0001127	Pran.g_01082	Prbg.g_01761
OG0001128	Pran.g_01083	Prbg.g_01762
OG0001129	Pran.g_01084	Prbg.g_01763
OG0001130	Pran.g_01085	Prbg.g_01764
OG0001131	Pran.g_01086	Prbg.g_01765
OG0001132	Pran.g_01087	Prbg.g_01766
OG0001133	Pran.g_01088	Prbg.g_01767
OG0001134	Pran.g_01089	Prbg.g_01768
OG0001135	Pran.g_01090	Prbg.g_01769
OG0001136	Pran.g_01091	Prbg.g_01770
OG0001137	Pran.g_01092	Prbg.g_01771
OG0001138	Pran.g_01093	Prbg.g_01772
OG0001139	Pran.g_01094	Prbg.g_01773
OG0001140	Pran.g_01095	Prbg.g_01774
OG0001141	Pran.g_01097	Prbg.g_01776
OG0001142	Pran.g_01098	Prbg.g_01777
OG0001143	Pran.g_01099	Prbg.g_01778
OG0001144	Pran.g_01101	Prbg.g_01780
OG0001145	Pran.g_01103	Prbg.g_01782
OG0001146	Pran.g_01104	Prbg.g_01783
OG0001147	Pran.g_01106	Prbg.g_01786
OG0001148	Pran.g_01107	Prbg.g_01787
OG0001149	Pran.g_01108	Prbg.g_01788
OG0001150	Pran.g_01111	Prbg.g_01791
OG0001151	Pran.g_01112	Prbg.g_01792
OG0001152	Pran.g_01113	Prbg.g_01793
OG0001153	Pran.g_01114	Prbg.g_01794
OG0001154	Pran.g_01115	Prbg.g_01795
OG0001155	Pran.g_01116	Prbg.g_01796
OG0001156	Pran.g_01117	Prbg.g_01797
OG0001157	Pran.g_01119	Prbg.g_01799
OG0001158	Pran.g_01120	Prbg.g_01801
OG0001159	Pran.g_01121	Prbg.g_01802
OG0001160	Pran.g_01122	Prbg.g_01803
OG0001161	Pran.g_01125	Prbg.g_01807
OG0001162	Pran.g_01126	Prbg.g_01808
OG0001163	Pran.g_01127	Prbg.g_01809
OG0001164	Pran.g_01128	Prbg.g_01810
OG0001165	Pran.g_01129	Prbg.g_01811
OG0001166	Pran.g_01130	Prbg.g_01812
OG0001167	Pran.g_01131	Prbg.g_01813
OG0001168	Pran.g_01133	Prbg.g_01815
OG0001169	Pran.g_01134	Prbg.g_01816
OG0001170	Pran.g_01136	Prbg.g_01820
OG0001171	Pran.g_01137	Prbg.g_01821
OG0001172	Pran.g_01138	Prbg.g_01822
OG0001173	Pran.g_01139	Prbg.g_01824
OG0001174	Pran.g_01141	Prbg.g_01826
OG0001175	Pran.g_01143	Prbg.g_01828
OG0001176	Pran.g_01144	Prbg.g_01830
OG0001177	Pran.g_01146	Prbg.g_01832
OG0001178	Pran.g_01147	Prbg.g_01833
OG0001179	Pran.g_01148	Prbg.g_01834
OG0001180	Pran.g_01149	Prbg.g_01835
OG0001181	Pran.g_01150	Prbg.g_01836
OG0001182	Pran.g_01151	Prbg.g_01837
OG0001183	Pran.g_01152	Prbg.g_01838
OG0001184	Pran.g_01153	Prbg.g_01839
OG0001185	Pran.g_01154	Prbg.g_01840
OG0001186	Pran.g_01155	Prbg.g_01842
OG0001187	Pran.g_01156	Prbg.g_01843
OG0001188	Pran.g_01157	Prbg.g_01844
OG0001189	Pran.g_01158	Prbg.g_01845
OG0001190	Pran.g_01159	Prbg.g_01846
OG0001191	Pran.g_01161	Prbg.g_01848
OG0001192	Pran.g_01163	Prbg.g_01850
OG0001193	Pran.g_01164	Prbg.g_01851
OG0001194	Pran.g_01165	Prbg.g_01852
OG0001195	Pran.g_01166	Prbg.g_01854
OG0001196	Pran.g_01168	Prbg.g_01856
OG0001197	Pran.g_01171	Prbg.g_01859
OG0001198	Pran.g_01172	Prbg.g_01860
OG0001199	Pran.g_01173	Prbg.g_01861
OG0001200	Pran.g_01174	Prbg.g_01862
OG0001201	Pran.g_01175	Prbg.g_01863
OG0001202	Pran.g_01176	Prbg.g_01864
OG0001203	Pran.g_01178	Prbg.g_01866
OG0001204	Pran.g_01182	Prbg.g_01868
OG0001205	Pran.g_01183	Prbg.g_01869
OG0001206	Pran.g_01184	Prbg.g_01870
OG0001207	Pran.g_01185	Prbg.g_01871
OG0001208	Pran.g_01186	Prbg.g_01872
OG0001209	Pran.g_01187	Prbg.g_01873
OG0001210	Pran.g_01188	Prbg.g_01874
OG0001211	Pran.g_01189	Prbg.g_01875
OG0001212	Pran.g_01190	Prbg.g_01876
OG0001213	Pran.g_01191	Prbg.g_01877
OG0001214	Pran.g_01192	Prbg.g_01878
OG0001215	Pran.g_01193	Prbg.g_01879
OG0001216	Pran.g_01194	Prbg.g_01880
OG0001217	Pran.g_01195	Prbg.g_01881
OG0001218	Pran.g_01196	Prbg.g_01882
OG0001219	Pran.g_01197	Prbg.g_01883
OG0001220	Pran.g_01198	Prbg.g_01884
OG0001221	Pran.g_01199	Prbg.g_01885
OG0001222	Pran.g_01201	Prbg.g_01887
OG0001223	Pran.g_01202	Prbg.g_01889
OG0001224	Pran.g_01203	Prbg.g_01891
OG0001225	Pran.g_01205	Prbg.g_01893
OG0001226	Pran.g_01206	Prbg.g_01894
OG0001227	Pran.g_01207	Prbg.g_01895
OG0001228	Pran.g_01208	Prbg.g_01896
OG0001229	Pran.g_01209	Prbg.g_01897
OG0001230	Pran.g_01210	Prbg.g_01898
OG0001231	Pran.g_01211	Prbg.g_01899
OG0001232	Pran.g_01213	Prbg.g_01901
OG0001233	Pran.g_01214	Prbg.g_01902
OG0001234	Pran.g_01215	Prbg.g_01903
OG0001235	Pran.g_01216	Prbg.g_01904
OG0001236	Pran.g_01217	Prbg.g_01905
OG0001237	Pran.g_01220	Prbg.g_01908
OG0001238	Pran.g_01221	Prbg.g_01909
OG0001239	Pran.g_01224	Prbg.g_01913
OG0001240	Pran.g_01225	Prbg.g_01914
OG0001241	Pran.g_01226	Prbg.g_01915
OG0001242	Pran.g_01227	Prbg.g_01917
OG0001243	Pran.g_01228	Prbg.g_01918
OG0001244	Pran.g_01229	Prbg.g_01919
OG0001245	Pran.g_01230	Prbg.g_01920
OG0001246	Pran.g_01231	Prbg.g_01921
OG0001247	Pran.g_01232	Prbg.g_01922
OG0001248	Pran.g_01233	Prbg.g_01923
OG0001249	Pran.g_01234	Prbg.g_01924
OG0001250	Pran.g_01235	Prbg.g_01927
OG0001251	Pran.g_01236	Prbg.g_01928
OG0001252	Pran.g_01237	Prbg.g_01929
OG0001253	Pran.g_01238	Prbg.g_01930
OG0001254	Pran.g_01240	Prbg.g_01932
OG0001255	Pran.g_01241	Prbg.g_01933
OG0001256	Pran.g_01243	Prbg.g_01936
OG0001257	Pran.g_01244	Prbg.g_01937
OG0001258	Pran.g_01245	Prbg.g_01938
OG0001259	Pran.g_01247	Prbg.g_00758
OG0001260	Pran.g_01249	Prbg.g_00759
OG0001261	Pran.g_01250	Prbg.g_00760
OG0001262	Pran.g_01251	Prbg.g_00761
OG0001263	Pran.g_01252	Prbg.g_00762
OG0001264	Pran.g_01253	Prbg.g_00763
OG0001265	Pran.g_01254	Prbg.g_00764
OG0001266	Pran.g_01255	Prbg.g_00765
OG0001267	Pran.g_01256	Prbg.g_00766
OG0001268	Pran.g_01257	Prbg.g_00767
OG0001270	Pran.g_00296	Prbg.g_00912
OG0001271	Pran.g_00282	Prbg.g_00927
OG0001272	Pran.g_01913	Prbg.g_00060
OG0001273	Pran.g_01861	Prbg.g_00116
OG0001274	Pran.g_01696	Prbg.g_00201
OG0001275	Pran.g_01680	Prbg.g_00217
OG0001276	Pran.g_01588	Prbg.g_00309
OG0001277	Pran.g_01417	Prbg.g_01249
OG0001278	Pran.g_01293	Prbg.g_01212
OG0001279	Pran.g_00428	Prbg.g_01083
OG0001280	Pran.g_00544	Prbg.g_01330
OG0001281	Pran.g_00159	Prbg.g_00358
OG0001282	Pran.g_00142	Prbg.g_00458
OG0001283	Pran.g_00137	Prbg.g_01536
OG0001284	Pran.g_00127	Prbg.g_00394
OG0001285	Pran.g_00076	Prbg.g_01504
OG0001286	Pran.g_00063	Prbg.g_01489
OG0001288	Pran.g_00693	Prbg.g_00634
OG0001289	Pran.g_00682	Prbg.g_00647
OG0001290	Pran.g_00638	Prbg.g_00367
OG0001291	Pran.g_00637	Prbg.g_00708
OG0001292	Pran.g_00632	Prbg.g_00726
OG0001293	Pran.g_00607	Prbg.g_01561
OG0001295	Pran.g_00923	Prbg.g_01609
OG0001296	Pran.g_00962	Prbg.g_01641
OG0001297	Pran.g_00966	Prbg.g_01645
OG0001298	Pran.g_00969	Prbg.g_01648
OG0001299	Pran.g_01035	Prbg.g_01718
OG0001300	Pran.g_01060	Prbg.g_01655
OG0001301	Pran.g_01142	Prbg.g_01827
OG0001302	Pran.g_01170	Prbg.g_01858
OG0001304	Pran.g_01246	Prbg.g_01940
OG0001305	Pran.g_01804	Prbg.g_00727
OG0001306	Pran.g_01743	Prbg.g_00157
OG0001307	Pran.g_00394	Prbg.g_00843
OG0001308	Pran.g_00361	Prbg.g_00798
OG0001309	Pran.g_00358	Prbg.g_00795
OG0001310	Pran.g_00356	Prbg.g_00793
OG0001311	Pran.g_00340	Prbg.g_00863
OG0001312	Pran.g_00314	Prbg.g_00893
OG0001314	Pran.g_00233	Prbg.g_00978
OG0001315	Pran.g_01949	Prbg.g_01026
OG0001316	Pran.g_01940	Prbg.g_01035
OG0001317	Pran.g_01821	Prbg.g_00457
OG0001318	Pran.g_01541	Prbg.g_01420
OG0001319	Pran.g_01407	Prbg.g_01549
OG0001320	Pran.g_00559	Prbg.g_01243
OG0001322	Pran.g_00152	Prbg.g_01926
OG0001323	Pran.g_00115	Prbg.g_01890
OG0001324	Pran.g_00112	Prbg.g_00404
OG0001325	Pran.g_00105	Prbg.g_00007
OG0001326	Pran.g_00032	Prbg.g_01453
OG0001328	Pran.g_00634	Prbg.g_00142
OG0001329	Pran.g_00993	Prbg.g_01673
OG0001330	Pran.g_01027	Prbg.g_01708
OG0001332	Pran.g_00293	Prbg.g_00915
OG0001334	Pran.g_01711	Prbg.g_00714
OG0001335	Pran.g_00167	Prbg.g_01072
OG0001336	Pran.g_00149	Prbg.g_01055
OG0001337	Pran.g_00134	Prbg.g_00442
OG0001339	Pran.g_00871	Prbg.g_00482
OG0001340	Pran.g_00820	Prbg.g_01935
OG0001341	Pran.g_00641	Prbg.g_00680
OG0001342	Pran.g_00630	Prbg.g_01591, Prbg.g_01623
OG0001343	Pran.g_00967	Prbg.g_01646
OG0001344	Pran.g_01016	Prbg.g_01697
OG0001345	Pran.g_01109	Prbg.g_01789
OG0001346	Pran.g_01162	Prbg.g_01849
OG0001347	Pran.g_01200	Prbg.g_01886
OG0001349	Pran.g_00315	Prbg.g_00892
OG0001350	Pran.g_00289	Prbg.g_00496
OG0001351	Pran.g_00229	Prbg.g_00982
OG0001352	Pran.g_01944	Prbg.g_01031
OG0001353	Pran.g_01932	Prbg.g_01044
OG0001354	Pran.g_01914	Prbg.g_00059
OG0001355	Pran.g_01856	Prbg.g_00122
OG0001357	Pran.g_01746	Prbg.g_00154
OG0001358	Pran.g_01706	Prbg.g_00191
OG0001359	Pran.g_01692	Prbg.g_00205
OG0001360	Pran.g_01669	Prbg.g_00228
OG0001361	Pran.g_01664	Prbg.g_00233
OG0001362	Pran.g_01601	Prbg.g_00295
OG0001363	Pran.g_01473	Prbg.g_01006
OG0001364	Pran.g_01359	Prbg.g_01250
OG0001365	Pran.g_01303	Prbg.g_01202
OG0001366	Pran.g_00411	Prbg.g_01060
OG0001367	Pran.g_00515	Prbg.g_01315
OG0001368	Pran.g_00543	Prbg.g_01329
OG0001369	Pran.g_00089	Prbg.g_00754
OG0001370	Pran.g_00088	Prbg.g_00755
OG0001371	Pran.g_00010	Prbg.g_01432
OG0001372	Pran.g_00609	Prbg.g_00407
OG0001373	Pran.g_00663	Prbg.g_00666
OG0001374	Pran.g_01030	Prbg.g_00813
OG0001375	Pran.g_01007	Prbg.g_01687
OG0001377	Pran.g_01169	Prbg.g_01857
OG0001378	Pran.g_00545	Prbg.g_01331
OG0001379	Pran.g_00365	Prbg.g_00803
OG0001380	Pran.g_00364	Prbg.g_00801
OG0001381	Pran.g_00345	Prbg.g_00783
OG0001382	Pran.g_00299	Prbg.g_00910
OG0001383	Pran.g_00198	Prbg.g_01016
OG0001384	Pran.g_01936	Prbg.g_01040
OG0001385	Pran.g_01921	Prbg.g_00052
OG0001386	Pran.g_01832	Prbg.g_00632
OG0001387	Pran.g_00794	Prbg.g_00565
OG0001387	Pran.g_00796	Prbg.g_00563
OG0001388	Pran.g_00927	Prbg.g_01139
OG0001390	Pran.g_01718	Prbg.g_00183
OG0001392	Pran.g_01667	Prbg.g_00230
OG0001393	Pran.g_01659	Prbg.g_00238
OG0001394	Pran.g_01512	Prbg.g_01389
OG0001395	Pran.g_01504	Prbg.g_01115
OG0001396	Pran.g_01502	Prbg.g_01117
OG0001397	Pran.g_01496	Prbg.g_01123
OG0001398	Pran.g_01455	Prbg.g_01372
OG0001399	Pran.g_01357	Prbg.g_01253
OG0001400	Pran.g_00192	Prbg.g_01059
OG0001401	Pran.g_00412	Prbg.g_01061
OG0001402	Pran.g_00434	Prbg.g_01089
OG0001403	Pran.g_00437	Prbg.g_01092
OG0001404	Pran.g_01434	Prbg.g_01612
OG0001405	Pran.g_00553	Prbg.g_01342
OG0001406	Pran.g_00572	Prbg.g_01230
OG0001407	Pran.g_00169	Prbg.g_01051
OG0001408	Pran.g_00161	Prbg.g_01558
OG0001409	Pran.g_00904	Prbg.g_00002
OG0001410	Pran.g_00074	Prbg.g_01501
OG0001411	Pran.g_00897	Prbg.g_00396
OG0001412	Pran.g_00875	Prbg.g_00478
OG0001413	Pran.g_00849	Prbg.g_01345
OG0001414	Pran.g_00840	Prbg.g_00530
OG0001415	Pran.g_00694	Prbg.g_00633
OG0001416	Pran.g_00691	Prbg.g_00636
OG0001417	Pran.g_00640	Prbg.g_00681
OG0001418	Pran.g_00626	Prbg.g_01571
OG0001421	Pran.g_00468	Prbg.g_01267
OG0001424	Pran.g_00371	Prbg.g_01539
OG0001426	Pran.g_01830	Prbg.g_01346
OG0001428	Pran.g_00616, Pran.g_01419	Prbg.g_00421
OG0001429	Pran.g_01404	Prbg.g_00395
OG0001430	Pran.g_01353	Prbg.g_01259
OG0001431	Pran.g_00414	Prbg.g_01063
OG0001432	Pran.g_00419	Prbg.g_01068
OG0001433	Pran.g_00164	Prbg.g_00412
OG0001434	Pran.g_00087	Prbg.g_00416
OG0001435	Pran.g_00920	Prbg.g_00684
OG0001436	Pran.g_00618	Prbg.g_01554
OG0001437	Pran.g_00604	Prbg.g_00712
OG0001439	Pran.g_01777	Prbg.g_00429
OG0001440	Pran.g_01822	Prbg.g_01586
OG0001441	Pran.g_00497	Prbg.g_01297
OG0001442	Pran.g_00536	Prbg.g_00012
OG0001443	Pran.g_00163	Prbg.g_00004
OG0001444	Pran.g_00160	Prbg.g_01557
OG0001445	Pran.g_00628	Prbg.g_01522
OG0001446	Pran.g_01390	Prbg.g_01638
OG0001452	Pran.g_00041	Prbg.g_01466
OG0001456	Pran.g_00596	Prbg.g_00737
OG0001457	Pran.g_00805	Prbg.g_00553
OG0001458	Pran.g_01219	Prbg.g_01907
OG0001460	Pran.g_01827	Prbg.g_00175
OG0001462	Pran.g_01800	Prbg.g_01537
OG0001465	Pran.g_01589	Prbg.g_00308
OG0001466	Pran.g_01476	Prbg.g_01148
OG0001468	Pran.g_01311	Prbg.g_01192
OG0001469	Pran.g_01281	Prbg.g_00362
OG0001470	Pran.g_00535	Prbg.g_01526
OG0001471	Pran.g_00170	Prbg.g_00181
OG0001475	Pran.g_01414	Prbg.g_00696
OG0001477	Pran.g_00592	Prbg.g_01574
OG0001478	Pran.g_01132	Prbg.g_01814
OG0001479	Pran.g_00062	Prbg.g_01488
OG0001484	Pran.g_01757	Prbg.g_00432
OG0001486	Pran.g_00178	Prbg.g_01252
OG0001487	Pran.g_00460	Prbg.g_01379
OG0001496	Pran.g_00882	Prbg.g_00471
OG0001497	Pran.g_00809	Prbg.g_00808
OG0001498	Pran.g_01029	Prbg.g_01710
OG0001499	Pran.g_01051	Prbg.g_00375
OG0001500	Pran.g_00448	Prbg.g_01104
OG0001503	Pran.g_00260	Prbg.g_00950
OG0001504	Pran.g_01793	Prbg.g_01712
OG0001506	Pran.g_00900	Prbg.g_00724
OG0001508	Pran.g_01314	Prbg.g_01189
OG0001523	Pran.g_00444	Prbg.g_01099
OG0001525	Pran.g_00147	Prbg.g_01533
OG0001527	Pran.g_00629	Prbg.g_01615
OG0001528	Pran.g_00617	Prbg.g_00710
OG0001535	Pran.g_01803	Prbg.g_00728
OG0001536	Pran.g_01391	Prbg.g_01637
OG0001537	Pran.g_01031	Prbg.g_00812
OG0001541	Pran.g_00417	Prbg.g_01066
OG0001545	Pran.g_01392	Prbg.g_01636
OG0001556	Pran.g_00802	Prbg.g_00555
OG0001573	Pran.g_00901	Prbg.g_00023
OG0001588	Pran.g_01768	Prbg.g_00406
OG0001593	Pran.g_00799	Prbg.g_00558
OG0001599	Pran.g_00916	Prbg.g_00817
OG0001600	Pran.g_00595	Prbg.g_01547
OG0001626	Pran.g_00861	Prbg.g_00573
OG0001627	Pran.g_01836	Prbg.g_00453
OG0001702	Pran.g_00817	Prbg.g_00145
OG0001718	Pran.g_00910	Prbg.g_01592, Prbg.g_00495
OG0001796	Pran.g_01179	Prbg.g_00147
OG0001798	Pran.g_01615	Prbg.g_00281
OG0001827	Pran.g_00086	Prbg.g_01587
OG0001842	Pran.g_00795	Prbg.g_00564
OG0001866	Pran.g_00798	Prbg.g_00559
OG0001903	Pran.g_00797	Prbg.g_00560
OG0001946	Pran.g_00801	Prbg.g_00556
OG0001984	Pran.g_00793	Prbg.g_00566
OG0002018	Pran.g_00757	Prbg.g_00562
OG0002019	Pran.g_00776	Prbg.g_00520
OG0002051	Pran.g_00800	Prbg.g_00557
OG0002112	Pran.g_00781	Prbg.g_00515
OG0002113	Pran.g_00780	Prbg.g_00516
OG0002114	Pran.g_00779	Prbg.g_00513
OG0002115	Pran.g_00778	Prbg.g_00514
OG0002117	Pran.g_01809	Prbg.g_00449
OG0002121	Pran.g_00804	Prbg.g_00554
OG0002124	Pran.g_00945	Prbg.g_00460
