Orthogroup	Pran	Prap
OG0001172	Pran.g_01138	Prap.g_01605
OG0001173	Pran.g_01139	Prap.g_01603
OG0001174	Pran.g_01141	Prap.g_01601
OG0001175	Pran.g_01143	Prap.g_01599
OG0001176	Pran.g_01144	Prap.g_01597
OG0001177	Pran.g_01146	Prap.g_01595
OG0001178	Pran.g_01147	Prap.g_01594
OG0001179	Pran.g_01148	Prap.g_01593
OG0001180	Pran.g_01149	Prap.g_01592
OG0001181	Pran.g_01150	Prap.g_01591
OG0001182	Pran.g_01151	Prap.g_01590
OG0001183	Pran.g_01152	Prap.g_01589
OG0001184	Pran.g_01153	Prap.g_01588
OG0001185	Pran.g_01154	Prap.g_01587
OG0001186	Pran.g_01155	Prap.g_01585
OG0001187	Pran.g_01156	Prap.g_01584
OG0001188	Pran.g_01157	Prap.g_01583
OG0001189	Pran.g_01158	Prap.g_01582
OG0001190	Pran.g_01159	Prap.g_01581
OG0001191	Pran.g_01161	Prap.g_01579
OG0001192	Pran.g_01163	Prap.g_01577
OG0001193	Pran.g_01164	Prap.g_01576
OG0001194	Pran.g_01165	Prap.g_01575
OG0001195	Pran.g_01166	Prap.g_01573
OG0001196	Pran.g_01168	Prap.g_01571
OG0001197	Pran.g_01171	Prap.g_01568
OG0001198	Pran.g_01172	Prap.g_01567
OG0001199	Pran.g_01173	Prap.g_01566
OG0001200	Pran.g_01174	Prap.g_01565
OG0001201	Pran.g_01175	Prap.g_01564
OG0001202	Pran.g_01176	Prap.g_01563
OG0001203	Pran.g_01178	Prap.g_01561
OG0001204	Pran.g_01182	Prap.g_01559
OG0001205	Pran.g_01183	Prap.g_01558
OG0001206	Pran.g_01184	Prap.g_01557
OG0001207	Pran.g_01185	Prap.g_01556
OG0001208	Pran.g_01186	Prap.g_01555
OG0001209	Pran.g_01187	Prap.g_01554
OG0001210	Pran.g_01188	Prap.g_01553
OG0001211	Pran.g_01189	Prap.g_01552
OG0001212	Pran.g_01190	Prap.g_01551
OG0001213	Pran.g_01191	Prap.g_01550
OG0001214	Pran.g_01192	Prap.g_01549
OG0001215	Pran.g_01193	Prap.g_01548
OG0001216	Pran.g_01194	Prap.g_01547
OG0001217	Pran.g_01195	Prap.g_01546
OG0001218	Pran.g_01196	Prap.g_01545
OG0001219	Pran.g_01197	Prap.g_01544
OG0001220	Pran.g_01198	Prap.g_01543
OG0001221	Pran.g_01199	Prap.g_01542
OG0001222	Pran.g_01201	Prap.g_01541
OG0001223	Pran.g_01202	Prap.g_01539
OG0001224	Pran.g_01203	Prap.g_01537
OG0001225	Pran.g_01205	Prap.g_01535
OG0001226	Pran.g_01206	Prap.g_01534
OG0001227	Pran.g_01207	Prap.g_01533
OG0001228	Pran.g_01208	Prap.g_01532
OG0001229	Pran.g_01209	Prap.g_01531
OG0001230	Pran.g_01210	Prap.g_01530
OG0001231	Pran.g_01211	Prap.g_01529
OG0001232	Pran.g_01213	Prap.g_01527
OG0001233	Pran.g_01214	Prap.g_01526
OG0001234	Pran.g_01215	Prap.g_01525
OG0001235	Pran.g_01216	Prap.g_01524
OG0001236	Pran.g_01217	Prap.g_01523
OG0001237	Pran.g_01220	Prap.g_01520
OG0001238	Pran.g_01221	Prap.g_01519
OG0001239	Pran.g_01224	Prap.g_01515
OG0001240	Pran.g_01225	Prap.g_01514
OG0001241	Pran.g_01226	Prap.g_01513
OG0001242	Pran.g_01227	Prap.g_01511
OG0001243	Pran.g_01228	Prap.g_01510
OG0001244	Pran.g_01229	Prap.g_01509
OG0001245	Pran.g_01230	Prap.g_01508
OG0001246	Pran.g_01231	Prap.g_01507
OG0001247	Pran.g_01232	Prap.g_01506
OG0001248	Pran.g_01233	Prap.g_01505
OG0001249	Pran.g_01234	Prap.g_01504
OG0001250	Pran.g_01235	Prap.g_01501
OG0001251	Pran.g_01236	Prap.g_01500
OG0001252	Pran.g_01237	Prap.g_01499
OG0001253	Pran.g_01238	Prap.g_01498
OG0001254	Pran.g_01240	Prap.g_01496
OG0001255	Pran.g_01241	Prap.g_01495
OG0001256	Pran.g_01243	Prap.g_01492
OG0001257	Pran.g_01244	Prap.g_01491
OG0001258	Pran.g_01245	Prap.g_01490
OG0001259	Pran.g_01247	Prap.g_01874
OG0001260	Pran.g_01249	Prap.g_01873
OG0001261	Pran.g_01250	Prap.g_01872
OG0001262	Pran.g_01251	Prap.g_01871
OG0001263	Pran.g_01252	Prap.g_01870
OG0001264	Pran.g_01253	Prap.g_01869
OG0001265	Pran.g_01254	Prap.g_01868
OG0001266	Pran.g_01255	Prap.g_00056
OG0001267	Pran.g_01256	Prap.g_00055
OG0001268	Pran.g_01257	Prap.g_00054
OG0001270	Pran.g_00296	Prap.g_01036
OG0001271	Pran.g_00282	Prap.g_01021
OG0001272	Pran.g_01913	Prap.g_01429
OG0001273	Pran.g_01861	Prap.g_01373
OG0001274	Pran.g_01696	Prap.g_01285
OG0001275	Pran.g_01680	Prap.g_01269
OG0001276	Pran.g_01588	Prap.g_01178
OG0001277	Pran.g_01417	Prap.g_00693
OG0001278	Pran.g_01293	Prap.g_00730
OG0001279	Pran.g_00428	Prap.g_00859
OG0001280	Pran.g_00544	Prap.g_00300
OG0001281	Pran.g_00159	Prap.g_01129
OG0001282	Pran.g_00142	Prap.g_00542
OG0001283	Pran.g_00137	Prap.g_00506
OG0001284	Pran.g_00127	Prap.g_00597
OG0001285	Pran.g_00076	Prap.g_00474
OG0001286	Pran.g_00063	Prap.g_00459
OG0001288	Pran.g_00693	Prap.g_00164
OG0001289	Pran.g_00682	Prap.g_00177
OG0001290	Pran.g_00638	Prap.g_01120
OG0001291	Pran.g_00637	Prap.g_00238
OG0001292	Pran.g_00632	Prap.g_01907
OG0001293	Pran.g_00607	Prap.g_00531
OG0001295	Pran.g_00923	Prap.g_01820
OG0001296	Pran.g_00962	Prap.g_01788
OG0001297	Pran.g_00966	Prap.g_01784
OG0001298	Pran.g_00969	Prap.g_01781
OG0001299	Pran.g_01035	Prap.g_01710
OG0001300	Pran.g_01060	Prap.g_01774
OG0001301	Pran.g_01142	Prap.g_01600
OG0001302	Pran.g_01170	Prap.g_01569
OG0001304	Pran.g_01246	Prap.g_01488
OG0001305	Pran.g_01804	Prap.g_01906
OG0001306	Pran.g_01743	Prap.g_01329
OG0001307	Pran.g_00394	Prap.g_00924
OG0001308	Pran.g_00361	Prap.g_00879
OG0001309	Pran.g_00358	Prap.g_00876
OG0001311	Pran.g_00340	Prap.g_01085
OG0001312	Pran.g_00314	Prap.g_01055
OG0001314	Pran.g_00233	Prap.g_00970
OG0001315	Pran.g_01949	Prap.g_01468
OG0001316	Pran.g_01940	Prap.g_01459
OG0001317	Pran.g_01821	Prap.g_00541
OG0001318	Pran.g_01541	Prap.g_00390
OG0001319	Pran.g_01407	Prap.g_00519
OG0001320	Pran.g_00559	Prap.g_00699
OG0001322	Pran.g_00152	Prap.g_01502
OG0001323	Pran.g_00115	Prap.g_01538
OG0001324	Pran.g_00112	Prap.g_00607
OG0001325	Pran.g_00105	Prap.g_00035
OG0001326	Pran.g_00032	Prap.g_00423
OG0001328	Pran.g_00634	Prap.g_01344
OG0001330	Pran.g_01027	Prap.g_01720
OG0001332	Pran.g_00293	Prap.g_01033
OG0001334	Pran.g_01711	Prap.g_01919
OG0001335	Pran.g_00167	Prap.g_00870
OG0001336	Pran.g_00149	Prap.g_00667
OG0001337	Pran.g_00134	Prap.g_00647
OG0001339	Pran.g_00871	Prap.g_00566
OG0001340	Pran.g_00820	Prap.g_01493
OG0001341	Pran.g_00641	Prap.g_00210
OG0001342	Pran.g_00630	Prap.g_01838, Prap.g_01806
OG0001343	Pran.g_00967	Prap.g_01783
OG0001344	Pran.g_01016	Prap.g_01731
OG0001345	Pran.g_01109	Prap.g_01638
OG0001346	Pran.g_01162	Prap.g_01578
OG0001349	Pran.g_00315	Prap.g_01056
OG0001350	Pran.g_00289	Prap.g_00580
OG0001351	Pran.g_00229	Prap.g_00966
OG0001352	Pran.g_01944	Prap.g_01463
OG0001353	Pran.g_01932	Prap.g_01450
OG0001354	Pran.g_01914	Prap.g_01430
OG0001355	Pran.g_01856	Prap.g_01367
OG0001357	Pran.g_01746	Prap.g_01332
OG0001358	Pran.g_01706	Prap.g_01295
OG0001359	Pran.g_01692	Prap.g_01281
OG0001360	Pran.g_01669	Prap.g_01258
OG0001361	Pran.g_01664	Prap.g_01253
OG0001362	Pran.g_01601	Prap.g_01192
OG0001363	Pran.g_01473	Prap.g_00942
OG0001364	Pran.g_01359	Prap.g_00692
OG0001365	Pran.g_01303	Prap.g_00740
OG0001366	Pran.g_00411	Prap.g_00662
OG0001367	Pran.g_00515	Prap.g_00285
OG0001368	Pran.g_00543	Prap.g_00299
OG0001369	Pran.g_00089	Prap.g_01878
OG0001370	Pran.g_00088	Prap.g_01877
OG0001371	Pran.g_00010	Prap.g_00402
OG0001372	Pran.g_00609	Prap.g_00610
OG0001373	Pran.g_00663	Prap.g_00196
OG0001374	Pran.g_01030	Prap.g_00894
OG0001375	Pran.g_01007	Prap.g_01741
OG0001377	Pran.g_01169	Prap.g_01570
OG0001378	Pran.g_00545	Prap.g_00301
OG0001379	Pran.g_00365	Prap.g_00884
OG0001380	Pran.g_00364	Prap.g_00882
OG0001381	Pran.g_00345	Prap.g_01091
OG0001382	Pran.g_00299	Prap.g_01038
OG0001383	Pran.g_00198	Prap.g_01478
OG0001384	Pran.g_01936	Prap.g_01454
OG0001385	Pran.g_01921	Prap.g_01437
OG0001386	Pran.g_01832	Prap.g_00162
OG0001387	Pran.g_00794	Prap.g_00095
OG0001387	Pran.g_00796	Prap.g_00093
OG0001388	Pran.g_00927	Prap.g_00803
OG0001390	Pran.g_01718	Prap.g_01303
OG0001392	Pran.g_01667	Prap.g_01256
OG0001393	Pran.g_01659	Prap.g_01248
OG0001394	Pran.g_01512	Prap.g_00359
OG0001395	Pran.g_01504	Prap.g_00827
OG0001396	Pran.g_01502	Prap.g_00825
OG0001397	Pran.g_01496	Prap.g_00819
OG0001398	Pran.g_01455	Prap.g_00342
OG0001399	Pran.g_01357	Prap.g_00689
OG0001400	Pran.g_00192	Prap.g_00663
OG0001401	Pran.g_00412	Prap.g_00661
OG0001402	Pran.g_00434	Prap.g_00853
OG0001403	Pran.g_00437	Prap.g_00850
OG0001404	Pran.g_01434	Prap.g_01817
OG0001405	Pran.g_00553	Prap.g_00312
OG0001406	Pran.g_00572	Prap.g_00712
OG0001407	Pran.g_00169	Prap.g_00671
OG0001408	Pran.g_00161	Prap.g_00528
OG0001409	Pran.g_00904	Prap.g_00040
OG0001410	Pran.g_00074	Prap.g_00471
OG0001411	Pran.g_00897	Prap.g_00599
OG0001412	Pran.g_00875	Prap.g_00562
OG0001413	Pran.g_00849	Prap.g_00315
OG0001414	Pran.g_00840	Prap.g_00060
OG0001415	Pran.g_00694	Prap.g_00163
OG0001416	Pran.g_00691	Prap.g_00166
OG0001417	Pran.g_00640	Prap.g_00211
OG0001418	Pran.g_00626	Prap.g_01858
OG0001421	Pran.g_00468	Prap.g_00676
OG0001424	Pran.g_00371	Prap.g_00509
OG0001426	Pran.g_01830	Prap.g_00316
OG0001428	Pran.g_00616, Pran.g_01419	Prap.g_00625
OG0001429	Pran.g_01404	Prap.g_00598
OG0001430	Pran.g_01353	Prap.g_00684
OG0001431	Pran.g_00414	Prap.g_00659
OG0001432	Pran.g_00419	Prap.g_00654
OG0001433	Pran.g_00164	Prap.g_00616
OG0001434	Pran.g_00087	Prap.g_00620
OG0001435	Pran.g_00920	Prap.g_00214
OG0001436	Pran.g_00618	Prap.g_00524
OG0001437	Pran.g_00604	Prap.g_01921
OG0001439	Pran.g_01777	Prap.g_00633
OG0001440	Pran.g_01822	Prap.g_01843
OG0001441	Pran.g_00497	Prap.g_00267
OG0001442	Pran.g_00536	Prap.g_00030
OG0001443	Pran.g_00163	Prap.g_00038
OG0001444	Pran.g_00160	Prap.g_00527
OG0001445	Pran.g_00628	Prap.g_00492
OG0001446	Pran.g_01390	Prap.g_01791
OG0001449	Pran.g_00124	Prap.g_01894
OG0001452	Pran.g_00041	Prap.g_00436
OG0001456	Pran.g_00596	Prap.g_01896
OG0001457	Pran.g_00805	Prap.g_00083
OG0001458	Pran.g_01219	Prap.g_01521
OG0001460	Pran.g_01827	Prap.g_01311
OG0001462	Pran.g_01800	Prap.g_00507
OG0001465	Pran.g_01589	Prap.g_01179
OG0001466	Pran.g_01476	Prap.g_00794
OG0001468	Pran.g_01311	Prap.g_00750
OG0001469	Pran.g_01281	Prap.g_01125
OG0001470	Pran.g_00535	Prap.g_00496
OG0001471	Pran.g_00170	Prap.g_01305
OG0001475	Pran.g_01414	Prap.g_00226
OG0001477	Pran.g_00592	Prap.g_01855
OG0001478	Pran.g_01132	Prap.g_01613
OG0001479	Pran.g_00062	Prap.g_00458
OG0001484	Pran.g_01757	Prap.g_00636
OG0001486	Pran.g_00178	Prap.g_00690
OG0001487	Pran.g_00460	Prap.g_00349
OG0001496	Pran.g_00882	Prap.g_00555
OG0001497	Pran.g_00809	Prap.g_00889
OG0001498	Pran.g_01029	Prap.g_01718
OG0001499	Pran.g_01051	Prap.g_01112
OG0001500	Pran.g_00448	Prap.g_00838
OG0001503	Pran.g_00260	Prap.g_00998
OG0001504	Pran.g_01793	Prap.g_01716
OG0001506	Pran.g_00900	Prap.g_01909
OG0001508	Pran.g_01314	Prap.g_00753
OG0001523	Pran.g_00444	Prap.g_00843
OG0001525	Pran.g_00147	Prap.g_00503
OG0001527	Pran.g_00629	Prap.g_01814
OG0001528	Pran.g_00617	Prap.g_01923
OG0001535	Pran.g_01803	Prap.g_01905
OG0001536	Pran.g_01391	Prap.g_01792
OG0001537	Pran.g_01031	Prap.g_00893
OG0001541	Pran.g_00417	Prap.g_00656
OG0001545	Pran.g_01392	Prap.g_01793
OG0001556	Pran.g_00802	Prap.g_00085
OG0001573	Pran.g_00901	Prap.g_00019
OG0001588	Pran.g_01768	Prap.g_00609
OG0001593	Pran.g_00799	Prap.g_00088
OG0001599	Pran.g_00916	Prap.g_00898
OG0001600	Pran.g_00595	Prap.g_00517
OG0001626	Pran.g_00861	Prap.g_00103
OG0001627	Pran.g_01836	Prap.g_00537
OG0001702	Pran.g_00817	Prap.g_01341
OG0001718	Pran.g_00910	Prap.g_01837, Prap.g_00579
OG0001796	Pran.g_01179	Prap.g_01339
OG0001798	Pran.g_01615	Prap.g_01206
OG0001827	Pran.g_00086	Prap.g_01842
OG0001842	Pran.g_00795	Prap.g_00094
OG0001866	Pran.g_00798	Prap.g_00089
OG0001903	Pran.g_00797	Prap.g_00090
OG0001946	Pran.g_00801	Prap.g_00086
OG0001984	Pran.g_00793	Prap.g_00096
OG0002018	Pran.g_00757	Prap.g_00092
OG0002019	Pran.g_00776	Prap.g_01943
OG0002051	Pran.g_00800	Prap.g_00087
OG0002112	Pran.g_00781	Prap.g_01938
OG0002113	Pran.g_00780	Prap.g_01939
OG0002114	Pran.g_00779	Prap.g_01936
OG0002115	Pran.g_00778	Prap.g_01937
OG0002117	Pran.g_01809	Prap.g_00533
OG0002121	Pran.g_00804	Prap.g_00084
OG0002124	Pran.g_00945	Prap.g_00544
