Orthogroup	Pran	Prau
OG0001152	Pran.g_01113	Prau.g_01877
OG0001153	Pran.g_01114	Prau.g_01878
OG0001154	Pran.g_01115	Prau.g_01879
OG0001155	Pran.g_01116	Prau.g_01880
OG0001156	Pran.g_01117	Prau.g_01881
OG0001157	Pran.g_01119	Prau.g_01883
OG0001158	Pran.g_01120	Prau.g_01884
OG0001159	Pran.g_01121	Prau.g_01885
OG0001160	Pran.g_01122	Prau.g_01886
OG0001161	Pran.g_01125	Prau.g_01889
OG0001162	Pran.g_01126	Prau.g_01890
OG0001163	Pran.g_01127	Prau.g_01891
OG0001164	Pran.g_01128	Prau.g_01892
OG0001165	Pran.g_01129	Prau.g_01893
OG0001166	Pran.g_01130	Prau.g_01894
OG0001167	Pran.g_01131	Prau.g_01895
OG0001168	Pran.g_01133	Prau.g_01897
OG0001169	Pran.g_01134	Prau.g_01898
OG0001170	Pran.g_01136	Prau.g_01900
OG0001171	Pran.g_01137	Prau.g_01901
OG0001172	Pran.g_01138	Prau.g_01902
OG0001173	Pran.g_01139	Prau.g_01904
OG0001174	Pran.g_01141	Prau.g_01906
OG0001175	Pran.g_01143	Prau.g_01908
OG0001176	Pran.g_01144	Prau.g_01909
OG0001177	Pran.g_01146	Prau.g_01911
OG0001178	Pran.g_01147	Prau.g_01912
OG0001179	Pran.g_01148	Prau.g_01913
OG0001180	Pran.g_01149	Prau.g_01914
OG0001181	Pran.g_01150	Prau.g_01915
OG0001182	Pran.g_01151	Prau.g_01916
OG0001183	Pran.g_01152	Prau.g_01917
OG0001184	Pran.g_01153	Prau.g_01918
OG0001185	Pran.g_01154	Prau.g_01919
OG0001186	Pran.g_01155	Prau.g_01920
OG0001187	Pran.g_01156	Prau.g_01921
OG0001188	Pran.g_01157	Prau.g_01922
OG0001189	Pran.g_01158	Prau.g_01923
OG0001190	Pran.g_01159	Prau.g_01924
OG0001191	Pran.g_01161	Prau.g_01926
OG0001192	Pran.g_01163	Prau.g_01928
OG0001193	Pran.g_01164	Prau.g_01929
OG0001194	Pran.g_01165	Prau.g_01930
OG0001195	Pran.g_01166	Prau.g_01931
OG0001196	Pran.g_01168	Prau.g_01933
OG0001197	Pran.g_01171	Prau.g_01936
OG0001198	Pran.g_01172	Prau.g_01937
OG0001199	Pran.g_01173	Prau.g_01938
OG0001200	Pran.g_01174	Prau.g_01939
OG0001201	Pran.g_01175	Prau.g_01940
OG0001202	Pran.g_01176	Prau.g_01941
OG0001203	Pran.g_01178	Prau.g_01943
OG0001204	Pran.g_01182	Prau.g_01946
OG0001205	Pran.g_01183	Prau.g_01947
OG0001206	Pran.g_01184	Prau.g_01949
OG0001207	Pran.g_01185	Prau.g_01950
OG0001208	Pran.g_01186	Prau.g_01951
OG0001209	Pran.g_01187	Prau.g_01952
OG0001210	Pran.g_01188	Prau.g_01953
OG0001211	Pran.g_01189	Prau.g_01954
OG0001212	Pran.g_01190	Prau.g_01955
OG0001213	Pran.g_01191	Prau.g_01956
OG0001214	Pran.g_01192	Prau.g_01957
OG0001215	Pran.g_01193	Prau.g_01958
OG0001216	Pran.g_01194	Prau.g_01959
OG0001217	Pran.g_01195	Prau.g_01960
OG0001218	Pran.g_01196	Prau.g_01961
OG0001219	Pran.g_01197	Prau.g_01962
OG0001220	Pran.g_01198	Prau.g_01963
OG0001221	Pran.g_01199	Prau.g_01964
OG0001222	Pran.g_01201	Prau.g_01966
OG0001223	Pran.g_01202	Prau.g_01968
OG0001224	Pran.g_01203	Prau.g_01969
OG0001225	Pran.g_01205	Prau.g_01971
OG0001226	Pran.g_01206	Prau.g_01972
OG0001227	Pran.g_01207	Prau.g_01973
OG0001228	Pran.g_01208	Prau.g_01974
OG0001229	Pran.g_01209	Prau.g_01975
OG0001230	Pran.g_01210	Prau.g_01976
OG0001231	Pran.g_01211	Prau.g_01977
OG0001232	Pran.g_01213	Prau.g_01979
OG0001233	Pran.g_01214	Prau.g_01980
OG0001234	Pran.g_01215	Prau.g_01981
OG0001235	Pran.g_01216	Prau.g_01982
OG0001236	Pran.g_01217	Prau.g_01983
OG0001237	Pran.g_01220	Prau.g_01985
OG0001238	Pran.g_01221	Prau.g_01986
OG0001239	Pran.g_01224	Prau.g_01989
OG0001240	Pran.g_01225	Prau.g_01990
OG0001241	Pran.g_01226	Prau.g_01991
OG0001242	Pran.g_01227	Prau.g_01992
OG0001243	Pran.g_01228	Prau.g_01993
OG0001244	Pran.g_01229	Prau.g_01994
OG0001245	Pran.g_01230	Prau.g_01995
OG0001246	Pran.g_01231	Prau.g_01996
OG0001247	Pran.g_01232	Prau.g_01997
OG0001248	Pran.g_01233	Prau.g_01998
OG0001249	Pran.g_01234	Prau.g_01999
OG0001250	Pran.g_01235	Prau.g_02000
OG0001251	Pran.g_01236	Prau.g_02001
OG0001252	Pran.g_01237	Prau.g_02002
OG0001253	Pran.g_01238	Prau.g_02003
OG0001254	Pran.g_01240	Prau.g_02005
OG0001255	Pran.g_01241	Prau.g_02006
OG0001256	Pran.g_01243	Prau.g_02008
OG0001257	Pran.g_01244	Prau.g_02009
OG0001258	Pran.g_01245	Prau.g_02010
OG0001259	Pran.g_01247	Prau.g_02012
OG0001260	Pran.g_01249	Prau.g_02014
OG0001261	Pran.g_01250	Prau.g_02015
OG0001262	Pran.g_01251	Prau.g_02016
OG0001263	Pran.g_01252	Prau.g_02017
OG0001264	Pran.g_01253	Prau.g_02018
OG0001265	Pran.g_01254	Prau.g_02019
OG0001266	Pran.g_01255	Prau.g_02020
OG0001267	Pran.g_01256	Prau.g_02021
OG0001268	Pran.g_01257	Prau.g_02022
OG0001270	Pran.g_00296	Prau.g_00139
OG0001271	Pran.g_00282	Prau.g_00151
OG0001272	Pran.g_01913	Prau.g_00283
OG0001273	Pran.g_01861	Prau.g_00335
OG0001274	Pran.g_01696	Prau.g_00523
OG0001275	Pran.g_01680	Prau.g_00539
OG0001276	Pran.g_01588	Prau.g_00628
OG0001277	Pran.g_01417	Prau.g_00799
OG0001278	Pran.g_01293	Prau.g_00905
OG0001280	Pran.g_00544	Prau.g_01065
OG0001281	Pran.g_00159	Prau.g_01112
OG0001282	Pran.g_00142	Prau.g_01129
OG0001283	Pran.g_00137	Prau.g_01134
OG0001284	Pran.g_00127	Prau.g_01144
OG0001285	Pran.g_00076	Prau.g_01191
OG0001286	Pran.g_00063	Prau.g_01204
OG0001287	Pran.g_00808	Prau.g_01433
OG0001288	Pran.g_00693	Prau.g_01571
OG0001289	Pran.g_00682	Prau.g_01582
OG0001290	Pran.g_00638	Prau.g_01624
OG0001291	Pran.g_00637	Prau.g_01625
OG0001292	Pran.g_00632	Prau.g_01630
OG0001293	Pran.g_00607	Prau.g_01645
OG0001295	Pran.g_00923	Prau.g_01662
OG0001296	Pran.g_00962	Prau.g_01724
OG0001297	Pran.g_00966	Prau.g_01728
OG0001298	Pran.g_00969	Prau.g_01731
OG0001299	Pran.g_01035	Prau.g_01797
OG0001300	Pran.g_01060	Prau.g_01822
OG0001301	Pran.g_01142	Prau.g_01907
OG0001302	Pran.g_01170	Prau.g_01935
OG0001304	Pran.g_01246	Prau.g_02011
OG0001305	Pran.g_01804	Prau.g_01704
OG0001306	Pran.g_01743	Prau.g_00478
OG0001309	Pran.g_00358	Prau.g_00075
OG0001310	Pran.g_00356	Prau.g_00077
OG0001311	Pran.g_00340	Prau.g_00094
OG0001312	Pran.g_00314	Prau.g_00120
OG0001314	Pran.g_00233	Prau.g_00200
OG0001315	Pran.g_01949	Prau.g_00245
OG0001316	Pran.g_01940	Prau.g_00254
OG0001317	Pran.g_01821	Prau.g_00376
OG0001318	Pran.g_01541	Prau.g_00677
OG0001319	Pran.g_01407	Prau.g_00809
OG0001320	Pran.g_00559	Prau.g_01080
OG0001322	Pran.g_00152	Prau.g_01120
OG0001323	Pran.g_00115	Prau.g_01155
OG0001324	Pran.g_00112	Prau.g_01159
OG0001325	Pran.g_00105	Prau.g_01165
OG0001326	Pran.g_00032	Prau.g_01234
OG0001328	Pran.g_00634	Prau.g_01628
OG0001329	Pran.g_00993	Prau.g_01755
OG0001330	Pran.g_01027	Prau.g_01789
OG0001332	Pran.g_00293	Prau.g_00142
OG0001334	Pran.g_01711	Prau.g_00509
OG0001335	Pran.g_00167	Prau.g_01104
OG0001336	Pran.g_00149	Prau.g_01123
OG0001337	Pran.g_00134	Prau.g_01137
OG0001339	Pran.g_00871	Prau.g_01376
OG0001340	Pran.g_00820	Prau.g_01429
OG0001341	Pran.g_00641	Prau.g_01621
OG0001342	Pran.g_00630	Prau.g_01632
OG0001343	Pran.g_00967	Prau.g_01729
OG0001344	Pran.g_01016	Prau.g_01778
OG0001345	Pran.g_01109	Prau.g_01873
OG0001346	Pran.g_01162	Prau.g_01927
OG0001347	Pran.g_01200	Prau.g_01965
OG0001349	Pran.g_00315	Prau.g_00119
OG0001350	Pran.g_00289	Prau.g_00145
OG0001351	Pran.g_00229	Prau.g_00204
OG0001352	Pran.g_01944	Prau.g_00250
OG0001353	Pran.g_01932	Prau.g_00263
OG0001354	Pran.g_01914	Prau.g_00282
OG0001355	Pran.g_01856	Prau.g_00341
OG0001356	Pran.g_01817	Prau.g_00381
OG0001357	Pran.g_01746	Prau.g_00475
OG0001358	Pran.g_01706	Prau.g_00513
OG0001359	Pran.g_01692	Prau.g_00527
OG0001360	Pran.g_01669	Prau.g_00550
OG0001361	Pran.g_01664	Prau.g_00555
OG0001362	Pran.g_01601	Prau.g_00616
OG0001363	Pran.g_01473	Prau.g_00743
OG0001364	Pran.g_01359	Prau.g_00038, Prau.g_00838
OG0001365	Pran.g_01303	Prau.g_00894
OG0001366	Pran.g_00411	Prau.g_00940
OG0001367	Pran.g_00515	Prau.g_01043
OG0001368	Pran.g_00543	Prau.g_01064
OG0001369	Pran.g_00089	Prau.g_01178
OG0001370	Pran.g_00088	Prau.g_01179
OG0001371	Pran.g_00010	Prau.g_01256
OG0001372	Pran.g_00609	Prau.g_01320
OG0001373	Pran.g_00663	Prau.g_01601
OG0001374	Pran.g_01030	Prau.g_01272
OG0001375	Pran.g_01007	Prau.g_01769
OG0001376	Pran.g_01050	Prau.g_01811
OG0001377	Pran.g_01169	Prau.g_01934
OG0001378	Pran.g_00545	Prau.g_01066
OG0001379	Pran.g_00365	Prau.g_00069
OG0001380	Pran.g_00364	Prau.g_00070
OG0001381	Pran.g_00345	Prau.g_00088
OG0001382	Pran.g_00299	Prau.g_00136
OG0001383	Pran.g_00198	Prau.g_00235
OG0001384	Pran.g_01936	Prau.g_00258
OG0001385	Pran.g_01921	Prau.g_00274
OG0001386	Pran.g_01832	Prau.g_00364
OG0001390	Pran.g_01718	Prau.g_00502
OG0001391	Pran.g_01674	Prau.g_00545
OG0001392	Pran.g_01667	Prau.g_00552
OG0001393	Pran.g_01659	Prau.g_00560
OG0001394	Pran.g_01512	Prau.g_00706
OG0001395	Pran.g_01504	Prau.g_00714
OG0001396	Pran.g_01502	Prau.g_00716
OG0001397	Pran.g_01496	Prau.g_00722
OG0001398	Pran.g_01455	Prau.g_00760
OG0001399	Pran.g_01357	Prau.g_00840
OG0001400	Pran.g_00192	Prau.g_00939
OG0001401	Pran.g_00412	Prau.g_00941
OG0001402	Pran.g_00434	Prau.g_00961
OG0001403	Pran.g_00437	Prau.g_00964
OG0001404	Pran.g_01434	Prau.g_01047
OG0001405	Pran.g_00553	Prau.g_01074
OG0001406	Pran.g_00572	Prau.g_01093
OG0001407	Pran.g_00169	Prau.g_01102
OG0001408	Pran.g_00161	Prau.g_01110
OG0001409	Pran.g_00904	Prau.g_01117
OG0001410	Pran.g_00074	Prau.g_01193
OG0001411	Pran.g_00897	Prau.g_01348
OG0001412	Pran.g_00875	Prau.g_01372
OG0001413	Pran.g_00849	Prau.g_01400
OG0001414	Pran.g_00840	Prau.g_01410
OG0001415	Pran.g_00694	Prau.g_01570
OG0001416	Pran.g_00691	Prau.g_01573
OG0001417	Pran.g_00640	Prau.g_01622
OG0001418	Pran.g_00626	Prau.g_01635
OG0001419	Pran.g_01428	Prau.g_01659
OG0001420	Pran.g_01384	Prau.g_01307
OG0001424	Pran.g_00371	Prau.g_00063
OG0001425	Pran.g_01868	Prau.g_00328
OG0001426	Pran.g_01830	Prau.g_00366
OG0001427	Pran.g_01657	Prau.g_00562
OG0001428	Pran.g_00616, Pran.g_01419	Prau.g_00797
OG0001429	Pran.g_01404	Prau.g_00812
OG0001430	Pran.g_01353	Prau.g_00844
OG0001431	Pran.g_00414	Prau.g_00943
OG0001432	Pran.g_00419	Prau.g_00947
OG0001433	Pran.g_00164	Prau.g_01107
OG0001434	Pran.g_00087	Prau.g_01180
OG0001435	Pran.g_00920	Prau.g_01270
OG0001436	Pran.g_00618	Prau.g_01640
OG0001438	Pran.g_01242	Prau.g_02007
OG0001440	Pran.g_01822	Prau.g_00375
OG0001442	Pran.g_00536	Prau.g_01057
OG0001443	Pran.g_00163	Prau.g_01108
OG0001444	Pran.g_00160	Prau.g_01111
OG0001445	Pran.g_00628	Prau.g_01634
OG0001448	Pran.g_01558	Prau.g_00660
OG0001449	Pran.g_00124	Prau.g_01147
OG0001450	Pran.g_00101	Prau.g_01168
OG0001452	Pran.g_00041	Prau.g_01225
OG0001456	Pran.g_00596	Prau.g_01653
OG0001457	Pran.g_00792, Pran.g_00805	Prau.g_01530
OG0001460	Pran.g_01827	Prau.g_00369
OG0001461	Pran.g_01819	Prau.g_00379
OG0001462	Pran.g_01800	Prau.g_00395
OG0001464	Pran.g_01619	Prau.g_00599
OG0001466	Pran.g_01476	Prau.g_00742
OG0001469	Pran.g_01281	Prau.g_00917
OG0001470	Pran.g_00535	Prau.g_01056
OG0001471	Pran.g_00170	Prau.g_01101
OG0001472	Pran.g_00165	Prau.g_01106
OG0001473	Pran.g_00162	Prau.g_01109
OG0001475	Pran.g_01414	Prau.g_01709
OG0001476	Pran.g_00736	Prau.g_01525
OG0001478	Pran.g_01132	Prau.g_01896
OG0001482	Pran.g_01874	Prau.g_00322
OG0001483	Pran.g_00581	Prau.g_01351, Prau.g_01301
OG0001484	Pran.g_01757	Prau.g_00431, Prau.g_00457
OG0001486	Pran.g_00178	Prau.g_00925
OG0001487	Pran.g_00460	Prau.g_00988
OG0001488	Pran.g_00174	Prau.g_01097
OG0001489	Pran.g_00173	Prau.g_01098
OG0001490	Pran.g_00172	Prau.g_01099
OG0001491	Pran.g_00166	Prau.g_01105
OG0001492	Pran.g_00139	Prau.g_01132
OG0001493	Pran.g_00130	Prau.g_01141
OG0001494	Pran.g_00044	Prau.g_01222
OG0001497	Pran.g_00809	Prau.g_01452
OG0001498	Pran.g_01029	Prau.g_01791
OG0001499	Pran.g_01051	Prau.g_01812
OG0001500	Pran.g_00448	Prau.g_00976
OG0001503	Pran.g_00260	Prau.g_00173
OG0001504	Pran.g_01793	Prau.g_00406
OG0001505	Pran.g_01431	Prau.g_00791
OG0001506	Pran.g_00900	Prau.g_01306
OG0001507	Pran.g_01367	Prau.g_00830
OG0001510	Pran.g_01280	Prau.g_00918
OG0001511	Pran.g_00180	Prau.g_00927
OG0001512	Pran.g_00181	Prau.g_00928
OG0001513	Pran.g_00182	Prau.g_00929
OG0001514	Pran.g_00183	Prau.g_00930
OG0001515	Pran.g_00184	Prau.g_00931
OG0001516	Pran.g_00185	Prau.g_00932
OG0001517	Pran.g_00186	Prau.g_00933
OG0001518	Pran.g_00187	Prau.g_00934
OG0001519	Pran.g_00188	Prau.g_00935
OG0001520	Pran.g_00189	Prau.g_00936
OG0001521	Pran.g_00190	Prau.g_00937
OG0001522	Pran.g_00191	Prau.g_00938
OG0001523	Pran.g_00444	Prau.g_00971
OG0001526	Pran.g_00077	Prau.g_01189
OG0001527	Pran.g_00629	Prau.g_01633
OG0001529	Pran.g_01124	Prau.g_01888
OG0001531	Pran.g_00509	Prau.g_01037
OG0001532	Pran.g_00175	Prau.g_01096
OG0001533	Pran.g_00156	Prau.g_01115
OG0001534	Pran.g_00520	Prau.g_01322
OG0001535	Pran.g_01803	Prau.g_00392
OG0001537	Pran.g_01031	Prau.g_01273
OG0001539	Pran.g_00372	Prau.g_00062
OG0001540	Pran.g_01719	Prau.g_00500
OG0001541	Pran.g_00417	Prau.g_00945
OG0001542	Pran.g_00126	Prau.g_01145
OG0001544	Pran.g_00784	Prau.g_01459
OG0001547	Pran.g_00390	Prau.g_00033
OG0001548	Pran.g_01790	Prau.g_00407
OG0001551	Pran.g_00128	Prau.g_01143
OG0001553	Pran.g_00890	Prau.g_01356
OG0001554	Pran.g_01432, Pran.g_00889	Prau.g_01357
OG0001556	Pran.g_00802	Prau.g_01454
OG0001557	Pran.g_00624	Prau.g_01637
OG0001558	Pran.g_00606	Prau.g_01646
OG0001565	Pran.g_00308	Prau.g_00127
OG0001566	Pran.g_01887	Prau.g_00309
OG0001567	Pran.g_01826	Prau.g_00371
OG0001568	Pran.g_01801	Prau.g_00394
OG0001569	Pran.g_01721	Prau.g_00498
OG0001571	Pran.g_01709	Prau.g_00511
OG0001572	Pran.g_01501	Prau.g_00717
OG0001574	Pran.g_01411	Prau.g_00803
OG0001575	Pran.g_01375	Prau.g_00822
OG0001576	Pran.g_00529	Prau.g_01050
OG0001577	Pran.g_00534	Prau.g_01055
OG0001578	Pran.g_00158	Prau.g_01113
OG0001579	Pran.g_00157	Prau.g_01114
OG0001580	Pran.g_00155	Prau.g_01116
OG0001581	Pran.g_00153	Prau.g_01119
OG0001582	Pran.g_00146	Prau.g_01125
OG0001583	Pran.g_00131	Prau.g_01140
OG0001584	Pran.g_00121	Prau.g_01150
OG0001585	Pran.g_00109	Prau.g_01161
OG0001586	Pran.g_00097	Prau.g_01170
OG0001587	Pran.g_00094	Prau.g_01173
OG0001588	Pran.g_01768	Prau.g_01308
OG0001589	Pran.g_01468	Prau.g_01333
OG0001590	Pran.g_00844	Prau.g_01406
OG0001591	Pran.g_00842	Prau.g_01408
OG0001594	Pran.g_00650	Prau.g_01614
OG0001595	Pran.g_00648	Prau.g_01616
OG0001596	Pran.g_00647	Prau.g_01617
OG0001597	Pran.g_00635	Prau.g_01627
OG0001598	Pran.g_01180	Prau.g_01944
OG0001602	Pran.g_01901	Prau.g_00295
OG0001603	Pran.g_01863	Prau.g_00333
OG0001604	Pran.g_01831	Prau.g_00365
OG0001605	Pran.g_01794	Prau.g_00405
OG0001606	Pran.g_01710	Prau.g_00510
OG0001607	Pran.g_01470	Prau.g_00746
OG0001608	Pran.g_01412	Prau.g_00802
OG0001609	Pran.g_01278	Prau.g_00920
OG0001610	Pran.g_00416	Prau.g_00944
OG0001611	Pran.g_00083	Prau.g_01183
OG0001612	Pran.g_00082	Prau.g_01184
OG0001613	Pran.g_00081	Prau.g_01185
OG0001614	Pran.g_00080	Prau.g_01186
OG0001617	Pran.g_00613	Prau.g_01664
OG0001618	Pran.g_00983	Prau.g_01745
OG0001620	Pran.g_01855	Prau.g_00342
OG0001623	Pran.g_01477	Prau.g_00741
OG0001624	Pran.g_01435, Pran.g_00577	Prau.g_00786
OG0001626	Pran.g_00861	Prau.g_01386
OG0001627	Pran.g_01836	Prau.g_01387
OG0001628	Pran.g_00851	Prau.g_01398
OG0001630	Pran.g_00756	Prau.g_01474
OG0001636	Pran.g_01503	Prau.g_00715
OG0001637	Pran.g_00177	Prau.g_00924
OG0001638	Pran.g_00525	Prau.g_01299
OG0001640	Pran.g_00621	Prau.g_01639
OG0001641	Pran.g_00590	Prau.g_01656
OG0001642	Pran.g_00763	Prau.g_01825
OG0001652	Pran.g_00252	Prau.g_00181
OG0001653	Pran.g_01828	Prau.g_00368
OG0001654	Pran.g_01799	Prau.g_00401
OG0001655	Pran.g_01798	Prau.g_00402
OG0001656	Pran.g_01796	Prau.g_00404
OG0001657	Pran.g_01712	Prau.g_00508
OG0001658	Pran.g_01461	Prau.g_00754
OG0001659	Pran.g_01424	Prau.g_00794
OG0001660	Pran.g_01421	Prau.g_00795
OG0001661	Pran.g_01374	Prau.g_00823
OG0001662	Pran.g_01368	Prau.g_00829
OG0001663	Pran.g_01366	Prau.g_00831
OG0001664	Pran.g_01338	Prau.g_00859
OG0001665	Pran.g_01286	Prau.g_00911
OG0001666	Pran.g_01275	Prau.g_00922
OG0001667	Pran.g_01274	Prau.g_00923
OG0001668	Pran.g_00441	Prau.g_00968
OG0001669	Pran.g_00530	Prau.g_01051
OG0001670	Pran.g_00533	Prau.g_01054
OG0001671	Pran.g_00538	Prau.g_01059
OG0001672	Pran.g_00555	Prau.g_01076
OG0001673	Pran.g_00556	Prau.g_01077
OG0001674	Pran.g_00171	Prau.g_01100
OG0001675	Pran.g_00168	Prau.g_01103
OG0001676	Pran.g_00151	Prau.g_01121
OG0001677	Pran.g_00150	Prau.g_01122
OG0001678	Pran.g_00143	Prau.g_01128
OG0001679	Pran.g_00138	Prau.g_01133
OG0001680	Pran.g_00136	Prau.g_01135
OG0001682	Pran.g_00106	Prau.g_01164
OG0001683	Pran.g_00103	Prau.g_01167
OG0001684	Pran.g_00084	Prau.g_01182
OG0001685	Pran.g_00013	Prau.g_01253
OG0001686	Pran.g_00005	Prau.g_01261
OG0001687	Pran.g_00907	Prau.g_01317
OG0001688	Pran.g_00896	Prau.g_01349
OG0001689	Pran.g_00893	Prau.g_01354
OG0001692	Pran.g_00651	Prau.g_01613
OG0001693	Pran.g_00645	Prau.g_01620
OG0001694	Pran.g_00639	Prau.g_01623
OG0001695	Pran.g_00633	Prau.g_01629
OG0001696	Pran.g_00625	Prau.g_01636
OG0001697	Pran.g_00623	Prau.g_01638
OG0001698	Pran.g_01425	Prau.g_01310
OG0001699	Pran.g_00975	Prau.g_01737
OG0001700	Pran.g_01218	Prau.g_01984
OG0001705	Pran.g_01682	Prau.g_00537
OG0001706	Pran.g_01469	Prau.g_00747
OG0001707	Pran.g_01426	Prau.g_00789
OG0001708	Pran.g_01406	Prau.g_00810
OG0001709	Pran.g_01373	Prau.g_00824
OG0001710	Pran.g_01427	Prau.g_01052
OG0001712	Pran.g_00118	Prau.g_01152
OG0001713	Pran.g_00107	Prau.g_01163
OG0001714	Pran.g_00079	Prau.g_01187
OG0001715	Pran.g_00902	Prau.g_01340
OG0001717	Pran.g_00531	Prau.g_01053
OG0001719	Pran.g_00783	Prau.g_01464
OG0001727	Pran.g_00578	Prau.g_00787
OG0001728	Pran.g_01355	Prau.g_00842
OG0001729	Pran.g_01279	Prau.g_00919
OG0001730	Pran.g_00122	Prau.g_01149
OG0001731	Pran.g_01433	Prau.g_01699
OG0001732	Pran.g_00892	Prau.g_01355
OG0001735	Pran.g_00612	Prau.g_01643
OG0001737	Pran.g_01805	Prau.g_00390
OG0001738	Pran.g_01462	Prau.g_00753
OG0001790	Pran.g_01409	Prau.g_00806
OG0001796	Pran.g_01179	Prau.g_01274
OG0001799	Pran.g_00098	Prau.g_01169
OG0001807	Pran.g_01818	Prau.g_00380
OG0001809	Pran.g_01782	Prau.g_00423
OG0001810	Pran.g_01402	Prau.g_00813
OG0001811	Pran.g_01372	Prau.g_00825
OG0001812	Pran.g_01371	Prau.g_00826
OG0001813	Pran.g_01370	Prau.g_00827
OG0001814	Pran.g_01369	Prau.g_00828
OG0001815	Pran.g_01276	Prau.g_00921
OG0001816	Pran.g_01474	Prau.g_01049
OG0001817	Pran.g_00119	Prau.g_01151
OG0001818	Pran.g_00116	Prau.g_01154
OG0001819	Pran.g_00597	Prau.g_01326
OG0001820	Pran.g_00591	Prau.g_01708
OG0001823	Pran.g_00631	Prau.g_01631
OG0001824	Pran.g_00594	Prau.g_01654
OG0001825	Pran.g_00924	Prau.g_01661
OG0001826	Pran.g_00096	Prau.g_01707
OG0001835	Pran.g_01852	Prau.g_00345
OG0001836	Pran.g_01797	Prau.g_00403
OG0001837	Pran.g_01731	Prau.g_00417
OG0001838	Pran.g_00957	Prau.g_01290
OG0001841	Pran.g_00888	Prau.g_01358
OG0001845	Pran.g_00712	Prau.g_01552
OG0001846	Pran.g_00649	Prau.g_01615
OG0001859	Pran.g_00113	Prau.g_01157
OG0001861	Pran.g_00104	Prau.g_01166
OG0001867	Pran.g_01732	Prau.g_01304
OG0001902	Pran.g_01766	Prau.g_01312
OG0001904	Pran.g_01429	Prau.g_01706
OG0001905	Pran.g_01802	Prau.g_00393
OG0001907	Pran.g_01730	Prau.g_00416
OG0001909	Pran.g_00891	Prau.g_00412
OG0001948	Pran.g_00370	Prau.g_00064
OG0001949	Pran.g_01810	Prau.g_00388
OG0001981	Pran.g_01788	Prau.g_00446
OG0001984	Pran.g_00793	Prau.g_01451
OG0001985	Pran.g_01825	Prau.g_00372
OG0001986	Pran.g_01814	Prau.g_00384
OG0001988	Pran.g_01271	Prau.g_01711
OG0001989	Pran.g_00764	Prau.g_01824, Prau.g_00427
OG0002013	Pran.g_01792	Prau.g_01675
OG0002019	Pran.g_00776	Prau.g_01493
OG0002021	Pran.g_01475	Prau.g_00748
OG0002053	Pran.g_00772	Prau.g_00425
OG0002118	Pran.g_01764	Prau.g_01701
OG0002122	Pran.g_00771	Prau.g_00428
OG0002167	Pran.g_01765	Prau.g_01655
OG0002240	Pran.g_00960	Prau.g_01282
OG0002320	Pran.g_00148	Prau.g_01124
OG0002325	Pran.g_01759	Prau.g_00443, Prau.g_01716
OG0002501	Pran.g_00608	Prau.g_01330
OG0003007	Pran.g_01786	Prau.g_01723
OG0003347	Pran.g_00599	Prau.g_01649
