Orthogroup	Pran	Prar
OG0001163	Pran.g_01127	Prar.g_00619
OG0001164	Pran.g_01128	Prar.g_00620
OG0001165	Pran.g_01129	Prar.g_00621
OG0001166	Pran.g_01130	Prar.g_00622
OG0001167	Pran.g_01131	Prar.g_00623
OG0001168	Pran.g_01133	Prar.g_00625
OG0001169	Pran.g_01134	Prar.g_00626
OG0001170	Pran.g_01136	Prar.g_00628
OG0001171	Pran.g_01137	Prar.g_00629
OG0001172	Pran.g_01138	Prar.g_00630
OG0001173	Pran.g_01139	Prar.g_00632
OG0001174	Pran.g_01141	Prar.g_00634
OG0001175	Pran.g_01143	Prar.g_00636
OG0001176	Pran.g_01144	Prar.g_00637
OG0001177	Pran.g_01146	Prar.g_00639
OG0001178	Pran.g_01147	Prar.g_00640
OG0001179	Pran.g_01148	Prar.g_00641
OG0001180	Pran.g_01149	Prar.g_00642
OG0001181	Pran.g_01150	Prar.g_00643
OG0001182	Pran.g_01151	Prar.g_00644
OG0001183	Pran.g_01152	Prar.g_00645
OG0001184	Pran.g_01153	Prar.g_00646
OG0001185	Pran.g_01154	Prar.g_00647
OG0001186	Pran.g_01155	Prar.g_00648
OG0001187	Pran.g_01156	Prar.g_00649
OG0001188	Pran.g_01157	Prar.g_00650
OG0001189	Pran.g_01158	Prar.g_00651
OG0001190	Pran.g_01159	Prar.g_00652
OG0001191	Pran.g_01161	Prar.g_00654
OG0001192	Pran.g_01163	Prar.g_00656
OG0001193	Pran.g_01164	Prar.g_00657
OG0001194	Pran.g_01165	Prar.g_00658
OG0001195	Pran.g_01166	Prar.g_00659
OG0001196	Pran.g_01168	Prar.g_00661
OG0001197	Pran.g_01171	Prar.g_00663
OG0001198	Pran.g_01172	Prar.g_00664
OG0001199	Pran.g_01173	Prar.g_00665
OG0001200	Pran.g_01174	Prar.g_00666
OG0001201	Pran.g_01175	Prar.g_00667
OG0001202	Pran.g_01176	Prar.g_00668
OG0001203	Pran.g_01178	Prar.g_00670
OG0001204	Pran.g_01182	Prar.g_00673
OG0001205	Pran.g_01183	Prar.g_00674
OG0001206	Pran.g_01184	Prar.g_00675
OG0001207	Pran.g_01185	Prar.g_00676
OG0001208	Pran.g_01186	Prar.g_00677
OG0001209	Pran.g_01187	Prar.g_00678
OG0001210	Pran.g_01188	Prar.g_00679
OG0001211	Pran.g_01189	Prar.g_00680
OG0001212	Pran.g_01190	Prar.g_00681
OG0001213	Pran.g_01191	Prar.g_00682
OG0001214	Pran.g_01192	Prar.g_00683
OG0001215	Pran.g_01193	Prar.g_00684
OG0001216	Pran.g_01194	Prar.g_00685
OG0001217	Pran.g_01195	Prar.g_00686
OG0001218	Pran.g_01196	Prar.g_00687
OG0001219	Pran.g_01197	Prar.g_00688
OG0001220	Pran.g_01198	Prar.g_00689
OG0001221	Pran.g_01199	Prar.g_00690
OG0001222	Pran.g_01201	Prar.g_00692
OG0001223	Pran.g_01202	Prar.g_00694
OG0001224	Pran.g_01203	Prar.g_00695
OG0001225	Pran.g_01205	Prar.g_00697
OG0001226	Pran.g_01206	Prar.g_00698
OG0001227	Pran.g_01207	Prar.g_00699
OG0001228	Pran.g_01208	Prar.g_00700
OG0001229	Pran.g_01209	Prar.g_00701
OG0001230	Pran.g_01210	Prar.g_00702
OG0001231	Pran.g_01211	Prar.g_00703
OG0001232	Pran.g_01213	Prar.g_00705
OG0001233	Pran.g_01214	Prar.g_00706
OG0001234	Pran.g_01215	Prar.g_00707
OG0001235	Pran.g_01216	Prar.g_00708
OG0001236	Pran.g_01217	Prar.g_00709
OG0001237	Pran.g_01220	Prar.g_00074
OG0001238	Pran.g_01221	Prar.g_00073
OG0001239	Pran.g_01224	Prar.g_00070
OG0001240	Pran.g_01225	Prar.g_00069
OG0001241	Pran.g_01226	Prar.g_00068
OG0001242	Pran.g_01227	Prar.g_00067
OG0001243	Pran.g_01228	Prar.g_00066
OG0001244	Pran.g_01229	Prar.g_00065
OG0001245	Pran.g_01230	Prar.g_00064
OG0001246	Pran.g_01231	Prar.g_00063
OG0001247	Pran.g_01232	Prar.g_00062
OG0001248	Pran.g_01233	Prar.g_00061
OG0001249	Pran.g_01234	Prar.g_00060
OG0001250	Pran.g_01235	Prar.g_00059
OG0001251	Pran.g_01236	Prar.g_00058
OG0001252	Pran.g_01237	Prar.g_00057
OG0001253	Pran.g_01238	Prar.g_00056
OG0001254	Pran.g_01240	Prar.g_00054
OG0001255	Pran.g_01241	Prar.g_00053
OG0001256	Pran.g_01243	Prar.g_00051
OG0001257	Pran.g_01244	Prar.g_00050
OG0001258	Pran.g_01245	Prar.g_00049
OG0001259	Pran.g_01247	Prar.g_00047
OG0001260	Pran.g_01249	Prar.g_00046
OG0001261	Pran.g_01250	Prar.g_00045
OG0001262	Pran.g_01251	Prar.g_00044
OG0001263	Pran.g_01252	Prar.g_00043
OG0001264	Pran.g_01253	Prar.g_00042
OG0001265	Pran.g_01254	Prar.g_00041
OG0001266	Pran.g_01255	Prar.g_00040
OG0001267	Pran.g_01256	Prar.g_00039
OG0001268	Pran.g_01257	Prar.g_00038
OG0001270	Pran.g_00296	Prar.g_00190
OG0001271	Pran.g_00282	Prar.g_00177
OG0001272	Pran.g_01913	Prar.g_00306
OG0001273	Pran.g_01861	Prar.g_00393
OG0001274	Pran.g_01696	Prar.g_00532
OG0001275	Pran.g_01680	Prar.g_01329
OG0001276	Pran.g_01588	Prar.g_01419
OG0001277	Pran.g_01417	Prar.g_01637
OG0001278	Pran.g_01293	Prar.g_01734
OG0001279	Pran.g_00428	Prar.g_01775
OG0001280	Pran.g_00544	Prar.g_01880
OG0001281	Pran.g_00159	Prar.g_01928
OG0001282	Pran.g_00142	Prar.g_01946
OG0001283	Pran.g_00137	Prar.g_01951
OG0001284	Pran.g_00127	Prar.g_01322
OG0001285	Pran.g_00076	Prar.g_01279
OG0001286	Pran.g_00063	Prar.g_01266
OG0001287	Pran.g_00808	Prar.g_00871
OG0001288	Pran.g_00693	Prar.g_00807
OG0001289	Pran.g_00682	Prar.g_00796
OG0001290	Pran.g_00638	Prar.g_00755
OG0001291	Pran.g_00637	Prar.g_00754
OG0001292	Pran.g_00632	Prar.g_00749
OG0001293	Pran.g_00607	Prar.g_00734
OG0001295	Pran.g_00923	Prar.g_00715
OG0001296	Pran.g_00962	Prar.g_01151
OG0001297	Pran.g_00966	Prar.g_01147
OG0001298	Pran.g_00969	Prar.g_01144
OG0001299	Pran.g_01035	Prar.g_01111
OG0001300	Pran.g_01060	Prar.g_01086
OG0001301	Pran.g_01142	Prar.g_00635
OG0001302	Pran.g_01170	Prar.g_00662
OG0001304	Pran.g_01246	Prar.g_00048
OG0001305	Pran.g_01804	Prar.g_01155, Prar.g_01007, Prar.g_01561
OG0001306	Pran.g_01743	Prar.g_00485
OG0001307	Pran.g_00394	Prar.g_00008
OG0001308	Pran.g_00361	Prar.g_00547
OG0001309	Pran.g_00358	Prar.g_00254
OG0001310	Pran.g_00356	Prar.g_00252
OG0001311	Pran.g_00340	Prar.g_00235
OG0001312	Pran.g_00314	Prar.g_00209
OG0001314	Pran.g_00233	Prar.g_00128
OG0001315	Pran.g_01949	Prar.g_00084
OG0001317	Pran.g_01821	Prar.g_00434
OG0001318	Pran.g_01541	Prar.g_01467
OG0001320	Pran.g_00559	Prar.g_01895
OG0001322	Pran.g_00152	Prar.g_01937
OG0001323	Pran.g_00115	Prar.g_01314
OG0001324	Pran.g_00112	Prar.g_01311
OG0001325	Pran.g_00105	Prar.g_01304
OG0001326	Pran.g_00032	Prar.g_01235
OG0001328	Pran.g_00634	Prar.g_00751
OG0001329	Pran.g_00993	Prar.g_01120
OG0001330	Pran.g_01027	Prar.g_00613
OG0001332	Pran.g_00293	Prar.g_00187
OG0001334	Pran.g_01711	Prar.g_00516
OG0001335	Pran.g_00167	Prar.g_01920
OG0001336	Pran.g_00149	Prar.g_01940
OG0001337	Pran.g_00134	Prar.g_01954
OG0001339	Pran.g_00871	Prar.g_00950
OG0001340	Pran.g_00820	Prar.g_00891
OG0001341	Pran.g_00641	Prar.g_00758
OG0001342	Pran.g_00630	Prar.g_00747
OG0001343	Pran.g_00967	Prar.g_01146
OG0001344	Pran.g_01016	Prar.g_00602
OG0001346	Pran.g_01162	Prar.g_00655
OG0001347	Pran.g_01200	Prar.g_00691
OG0001349	Pran.g_00315	Prar.g_00210
OG0001350	Pran.g_00289	Prar.g_00183
OG0001351	Pran.g_00229	Prar.g_00124
OG0001352	Pran.g_01944	Prar.g_00079
OG0001353	Pran.g_01932	Prar.g_00326
OG0001354	Pran.g_01914	Prar.g_00307
OG0001355	Pran.g_01856	Prar.g_00399
OG0001356	Pran.g_01817	Prar.g_00439
OG0001357	Pran.g_01746	Prar.g_00482
OG0001358	Pran.g_01706	Prar.g_00522
OG0001359	Pran.g_01692	Prar.g_00536
OG0001360	Pran.g_01669	Prar.g_01340
OG0001362	Pran.g_01601	Prar.g_01406
OG0001363	Pran.g_01473	Prar.g_01533
OG0001364	Pran.g_01359	Prar.g_00591, Prar.g_01667
OG0001365	Pran.g_01303	Prar.g_01724
OG0001366	Pran.g_00411	Prar.g_01757
OG0001367	Pran.g_00515	Prar.g_01860
OG0001368	Pran.g_00543	Prar.g_01879
OG0001369	Pran.g_00089	Prar.g_01292
OG0001370	Pran.g_00088	Prar.g_01291
OG0001371	Pran.g_00010	Prar.g_01213
OG0001373	Pran.g_00663	Prar.g_00777
OG0001374	Pran.g_01030	Prar.g_01116
OG0001375	Pran.g_01007	Prar.g_01958
OG0001376	Pran.g_01050	Prar.g_01097
OG0001378	Pran.g_00545	Prar.g_01881
OG0001379	Pran.g_00365	Prar.g_00551
OG0001380	Pran.g_00364	Prar.g_00550
OG0001381	Pran.g_00345	Prar.g_00241
OG0001382	Pran.g_00299	Prar.g_00193
OG0001383	Pran.g_00198	Prar.g_00093
OG0001384	Pran.g_01936	Prar.g_00331
OG0001385	Pran.g_01921	Prar.g_00315
OG0001386	Pran.g_01832	Prar.g_00422
OG0001390	Pran.g_01718	Prar.g_00509
OG0001391	Pran.g_01674	Prar.g_01335
OG0001392	Pran.g_01667	Prar.g_01342
OG0001393	Pran.g_01659	Prar.g_01349
OG0001394	Pran.g_01512	Prar.g_01496
OG0001395	Pran.g_01504	Prar.g_01504
OG0001396	Pran.g_01502	Prar.g_01506
OG0001397	Pran.g_01496	Prar.g_01512
OG0001398	Pran.g_01455	Prar.g_01604
OG0001399	Pran.g_01357	Prar.g_01669
OG0001400	Pran.g_00192	Prar.g_01756
OG0001401	Pran.g_00412	Prar.g_01758
OG0001402	Pran.g_00434	Prar.g_01781
OG0001403	Pran.g_00437	Prar.g_01784
OG0001404	Pran.g_01434	Prar.g_01864
OG0001405	Pran.g_00553	Prar.g_01889
OG0001406	Pran.g_00572	Prar.g_01908
OG0001407	Pran.g_00169	Prar.g_01918
OG0001408	Pran.g_00161	Prar.g_01926
OG0001409	Pran.g_00904	Prar.g_01934
OG0001410	Pran.g_00074	Prar.g_01277
OG0001411	Pran.g_00897	Prar.g_00975
OG0001412	Pran.g_00875	Prar.g_00954
OG0001413	Pran.g_00849	Prar.g_00920
OG0001414	Pran.g_00840	Prar.g_00910
OG0001415	Pran.g_00694	Prar.g_00808
OG0001416	Pran.g_00691	Prar.g_00805
OG0001417	Pran.g_00640	Prar.g_00757
OG0001418	Pran.g_00626	Prar.g_00744
OG0001420	Pran.g_01384	Prar.g_00988
OG0001421	Pran.g_00468	Prar.g_01814
OG0001422	Pran.g_00949	Prar.g_01172
OG0001424	Pran.g_00371	Prar.g_00556
OG0001425	Pran.g_01868	Prar.g_00261
OG0001426	Pran.g_01830	Prar.g_00424
OG0001427	Pran.g_01657	Prar.g_01351
OG0001428	Pran.g_00616, Pran.g_01419	Prar.g_01635
OG0001429	Pran.g_01404	Prar.g_01647
OG0001430	Pran.g_01353	Prar.g_01673
OG0001431	Pran.g_00414	Prar.g_01760
OG0001432	Pran.g_00419	Prar.g_01765
OG0001433	Pran.g_00164	Prar.g_01923
OG0001434	Pran.g_00087	Prar.g_01290
OG0001435	Pran.g_00920	Prar.g_01201
OG0001436	Pran.g_00618	Prar.g_00738
OG0001437	Pran.g_00604	Prar.g_00732
OG0001438	Pran.g_01242	Prar.g_00052
OG0001439	Pran.g_01777	Prar.g_01560
OG0001440	Pran.g_01822	Prar.g_00433
OG0001442	Pran.g_00536	Prar.g_01872
OG0001443	Pran.g_00163	Prar.g_01924
OG0001444	Pran.g_00160	Prar.g_01927
OG0001445	Pran.g_00628	Prar.g_00746
OG0001446	Pran.g_01390	Prar.g_01181
OG0001448	Pran.g_01558	Prar.g_01450
OG0001449	Pran.g_00124	Prar.g_01319
OG0001450	Pran.g_00101	Prar.g_01302
OG0001452	Pran.g_00041	Prar.g_01244
OG0001457	Pran.g_00792	Prar.g_00867
OG0001460	Pran.g_01827	Prar.g_00427
OG0001461	Pran.g_01819	Prar.g_00437
OG0001462	Pran.g_01800	Prar.g_00452
OG0001464	Pran.g_01619	Prar.g_01389
OG0001465	Pran.g_01589	Prar.g_01418
OG0001466	Pran.g_01476	Prar.g_01532
OG0001469	Pran.g_01281	Prar.g_01747
OG0001470	Pran.g_00535	Prar.g_01871
OG0001471	Pran.g_00170	Prar.g_01917
OG0001472	Pran.g_00165	Prar.g_01922
OG0001473	Pran.g_00162	Prar.g_01925
OG0001476	Pran.g_00736	Prar.g_00342
OG0001478	Pran.g_01132	Prar.g_00624
OG0001479	Pran.g_00062	Prar.g_01265
OG0001482	Pran.g_01874	Prar.g_00267
OG0001483	Pran.g_00581	Prar.g_00972
OG0001484	Pran.g_01757	Prar.g_00475
OG0001486	Pran.g_00178	Prar.g_01754
OG0001487	Pran.g_00460	Prar.g_01806
OG0001488	Pran.g_00174	Prar.g_01913
OG0001489	Pran.g_00173	Prar.g_01914
OG0001490	Pran.g_00172	Prar.g_01915
OG0001491	Pran.g_00166	Prar.g_01921
OG0001492	Pran.g_00139	Prar.g_01949
OG0001493	Pran.g_00130	Prar.g_01325
OG0001494	Pran.g_00044	Prar.g_01247
OG0001497	Pran.g_00809	Prar.g_00869
OG0001498	Pran.g_01029	Prar.g_01118
OG0001499	Pran.g_01051	Prar.g_01096
OG0001503	Pran.g_00260	Prar.g_00155
OG0001504	Pran.g_01793	Prar.g_00463
OG0001505	Pran.g_01431	Prar.g_01629
OG0001507	Pran.g_01367	Prar.g_01659
OG0001508	Pran.g_01314	Prar.g_01713
OG0001510	Pran.g_01280	Prar.g_01748
OG0001511	Pran.g_00180	Prar.g_01551
OG0001512	Pran.g_00181	Prar.g_01550
OG0001513	Pran.g_00182	Prar.g_01549
OG0001514	Pran.g_00183	Prar.g_01548
OG0001515	Pran.g_00184	Prar.g_01547
OG0001516	Pran.g_00185	Prar.g_01546
OG0001517	Pran.g_00186	Prar.g_01545
OG0001518	Pran.g_00187	Prar.g_01544
OG0001519	Pran.g_00188	Prar.g_01543
OG0001520	Pran.g_00189	Prar.g_01542
OG0001521	Pran.g_00190	Prar.g_01541
OG0001522	Pran.g_00191	Prar.g_01540
OG0001525	Pran.g_00147	Prar.g_01941
OG0001526	Pran.g_00077	Prar.g_01281
OG0001529	Pran.g_01124	Prar.g_00616
OG0001530	Pran.g_01769	Prar.g_01193
OG0001531	Pran.g_00509	Prar.g_01854
OG0001532	Pran.g_00175	Prar.g_01912
OG0001533	Pran.g_00156	Prar.g_01931, Prar.g_01932
OG0001534	Pran.g_00520	Prar.g_01000
OG0001535	Pran.g_01803	Prar.g_00449
OG0001536	Pran.g_01391	Prar.g_01180
OG0001537	Pran.g_01031	Prar.g_01115
OG0001539	Pran.g_00372	Prar.g_00557
OG0001540	Pran.g_01719	Prar.g_00507
OG0001541	Pran.g_00417	Prar.g_01763
OG0001542	Pran.g_00126	Prar.g_01321
OG0001543	Pran.g_00521	Prar.g_01190
OG0001544	Pran.g_00784	Prar.g_00384
OG0001547	Pran.g_00390	Prar.g_00003
OG0001548	Pran.g_01790	Prar.g_01552
OG0001549	Pran.g_00622	Prar.g_00740
OG0001551	Pran.g_00128	Prar.g_01323
OG0001553	Pran.g_00890	Prar.g_00968
OG0001554	Pran.g_01432, Pran.g_00889	Prar.g_00967
OG0001556	Pran.g_00802	Prar.g_00864
OG0001557	Pran.g_00624	Prar.g_00742
OG0001558	Pran.g_00606	Prar.g_00733
OG0001565	Pran.g_00308	Prar.g_00202
OG0001566	Pran.g_01887	Prar.g_00280
OG0001567	Pran.g_01826	Prar.g_00429
OG0001568	Pran.g_01801	Prar.g_00451
OG0001569	Pran.g_01721	Prar.g_00505
OG0001571	Pran.g_01709	Prar.g_00519
OG0001572	Pran.g_01501	Prar.g_01507
OG0001574	Pran.g_01411	Prar.g_01642
OG0001575	Pran.g_01375	Prar.g_01655
OG0001576	Pran.g_00529	Prar.g_01865
OG0001577	Pran.g_00534	Prar.g_01870
OG0001578	Pran.g_00158	Prar.g_01929
OG0001579	Pran.g_00157	Prar.g_01930
OG0001580	Pran.g_00155	Prar.g_01933
OG0001581	Pran.g_00153	Prar.g_01936
OG0001582	Pran.g_00146	Prar.g_01942
OG0001583	Pran.g_00131	Prar.g_01326
OG0001584	Pran.g_00121	Prar.g_01316
OG0001585	Pran.g_00109	Prar.g_01308
OG0001586	Pran.g_00097	Prar.g_01300
OG0001587	Pran.g_00094	Prar.g_01297
OG0001588	Pran.g_01768	Prar.g_01192
OG0001589	Pran.g_01468	Prar.g_00990
OG0001590	Pran.g_00844	Prar.g_00914
OG0001591	Pran.g_00842	Prar.g_00912
OG0001593	Pran.g_00799	Prar.g_00860
OG0001594	Pran.g_00650	Prar.g_00764
OG0001595	Pran.g_00648	Prar.g_00763
OG0001596	Pran.g_00647	Prar.g_00762
OG0001597	Pran.g_00635	Prar.g_00752
OG0001598	Pran.g_01180	Prar.g_00671
OG0001602	Pran.g_01901	Prar.g_00294
OG0001603	Pran.g_01863	Prar.g_00256
OG0001604	Pran.g_01831	Prar.g_00423
OG0001606	Pran.g_01710	Prar.g_00517
OG0001607	Pran.g_01470	Prar.g_01536
OG0001608	Pran.g_01412	Prar.g_01641
OG0001609	Pran.g_01278	Prar.g_01750
OG0001610	Pran.g_00416	Prar.g_01762
OG0001611	Pran.g_00083	Prar.g_01287
OG0001612	Pran.g_00082	Prar.g_01286
OG0001613	Pran.g_00081	Prar.g_01285
OG0001614	Pran.g_00080	Prar.g_01284
OG0001617	Pran.g_00613	Prar.g_00714
OG0001618	Pran.g_00983	Prar.g_01130
OG0001620	Pran.g_01855	Prar.g_00400
OG0001623	Pran.g_01477	Prar.g_01531
OG0001624	Pran.g_01435, Pran.g_00577	Prar.g_01624
OG0001625	Pran.g_00524	Prar.g_00993
OG0001626	Pran.g_00861	Prar.g_00940
OG0001628	Pran.g_00851	Prar.g_00922
OG0001630	Pran.g_00756	Prar.g_00887
OG0001636	Pran.g_01503	Prar.g_01505
OG0001637	Pran.g_00177	Prar.g_01753
OG0001638	Pran.g_00525	Prar.g_01001
OG0001639	Pran.g_00953	Prar.g_00995
OG0001640	Pran.g_00621	Prar.g_00739
OG0001641	Pran.g_00590	Prar.g_00723
OG0001652	Pran.g_00252	Prar.g_00147
OG0001653	Pran.g_01828	Prar.g_00426
OG0001654	Pran.g_01799	Prar.g_00460
OG0001655	Pran.g_01798	Prar.g_00461
OG0001656	Pran.g_01796	Prar.g_00462
OG0001657	Pran.g_01712	Prar.g_00515
OG0001658	Pran.g_01461	Prar.g_01598
OG0001659	Pran.g_01424	Prar.g_01631
OG0001660	Pran.g_01421	Prar.g_01633
OG0001661	Pran.g_01374	Prar.g_01656
OG0001662	Pran.g_01368	Prar.g_01658
OG0001663	Pran.g_01366	Prar.g_01660
OG0001664	Pran.g_01338	Prar.g_01689
OG0001665	Pran.g_01286	Prar.g_01741
OG0001666	Pran.g_01275	Prar.g_01751
OG0001667	Pran.g_01274	Prar.g_01752
OG0001668	Pran.g_00441	Prar.g_01788
OG0001669	Pran.g_00530	Prar.g_01866
OG0001670	Pran.g_00533	Prar.g_01869
OG0001671	Pran.g_00538	Prar.g_01874
OG0001672	Pran.g_00555	Prar.g_01891
OG0001673	Pran.g_00556	Prar.g_01892
OG0001674	Pran.g_00171	Prar.g_01916
OG0001675	Pran.g_00168	Prar.g_01919
OG0001676	Pran.g_00151	Prar.g_01938
OG0001677	Pran.g_00150	Prar.g_01939
OG0001678	Pran.g_00143	Prar.g_01945
OG0001679	Pran.g_00138	Prar.g_01950
OG0001680	Pran.g_00136	Prar.g_01952
OG0001681	Pran.g_00111	Prar.g_01310
OG0001682	Pran.g_00106	Prar.g_01305
OG0001683	Pran.g_00103	Prar.g_01303
OG0001684	Pran.g_00084	Prar.g_01288
OG0001685	Pran.g_00013	Prar.g_01216
OG0001686	Pran.g_00005	Prar.g_01208
OG0001687	Pran.g_00907	Prar.g_01159
OG0001688	Pran.g_00896	Prar.g_00974
OG0001689	Pran.g_00893	Prar.g_00970
OG0001692	Pran.g_00651	Prar.g_00765
OG0001693	Pran.g_00645	Prar.g_00759
OG0001694	Pran.g_00639	Prar.g_00756
OG0001695	Pran.g_00633	Prar.g_00750
OG0001696	Pran.g_00625	Prar.g_00743
OG0001697	Pran.g_00623	Prar.g_00741
OG0001699	Pran.g_00975	Prar.g_01138
OG0001700	Pran.g_01218	Prar.g_00075
OG0001701	Pran.g_00857	Prar.g_01072, Prar.g_00614
OG0001702	Pran.g_00817	Prar.g_00363
OG0001705	Pran.g_01682	Prar.g_01327
OG0001707	Pran.g_01426	Prar.g_01627
OG0001708	Pran.g_01406	Prar.g_01645
OG0001709	Pran.g_01373	Prar.g_01657
OG0001710	Pran.g_01427	Prar.g_01867
OG0001711	Pran.g_00176	Prar.g_01911
OG0001713	Pran.g_00107	Prar.g_01306
OG0001714	Pran.g_00079	Prar.g_01283
OG0001715	Pran.g_00902	Prar.g_00983
OG0001717	Pran.g_00531	Prar.g_01868
OG0001719	Pran.g_00783	Prar.g_00888
OG0001727	Pran.g_00578	Prar.g_01625
OG0001728	Pran.g_01355	Prar.g_01671
OG0001729	Pran.g_01279	Prar.g_01749
OG0001730	Pran.g_00122	Prar.g_01317
OG0001732	Pran.g_00892	Prar.g_00969
OG0001736	Pran.g_00527	Prar.g_00720
OG0001737	Pran.g_01805	Prar.g_00447
OG0001738	Pran.g_01462	Prar.g_01597
OG0001789	Pran.g_01654	Prar.g_01354
OG0001799	Pran.g_00098	Prar.g_01301
OG0001800	Pran.g_00860	Prar.g_00559
OG0001807	Pran.g_01818	Prar.g_00438
OG0001809	Pran.g_01782	Prar.g_00999
OG0001810	Pran.g_01402	Prar.g_01648
OG0001820	Pran.g_00591	Prar.g_01077
OG0001821	Pran.g_00789	Prar.g_00866
OG0001823	Pran.g_00631	Prar.g_00748
OG0001825	Pran.g_00924	Prar.g_00716
OG0001827	Pran.g_00086	Prar.g_01176
OG0001828	Pran.g_00600	Prar.g_00721
OG0001835	Pran.g_01852	Prar.g_00403
OG0001837	Pran.g_01731	Prar.g_00471
OG0001843	Pran.g_00813	Prar.g_00854
OG0001845	Pran.g_00712	Prar.g_00826
OG0001848	Pran.g_00611	Prar.g_00735
OG0001868	Pran.g_01272	Prar.g_01178
OG0001903	Pran.g_00797	Prar.g_00857
OG0001905	Pran.g_01802	Prar.g_00450
OG0001907	Pran.g_01730	Prar.g_00470
OG0001909	Pran.g_00891	Prar.g_00466
OG0001911	Pran.g_00858	Prar.g_00391
OG0001946	Pran.g_00801	Prar.g_00863
OG0001951	Pran.g_01422	Prar.g_01632
OG0001954	Pran.g_00814	Prar.g_00853
OG0001955	Pran.g_00812, Pran.g_00811	Prar.g_00845
OG0001981	Pran.g_01788	Prar.g_01162
OG0001985	Pran.g_01825	Prar.g_00430
OG0001986	Pran.g_01814	Prar.g_00442
OG0002022	Pran.g_00627	Prar.g_00745
OG0002052	Pran.g_01467	Prar.g_01005
OG0002118	Pran.g_01764	Prar.g_01564
OG0002123	Pran.g_00760	Prar.g_00374
OG0002164	Pran.g_00803	Prar.g_00858
OG0002175	Pran.g_01284	Prar.g_01743
OG0002326	Pran.g_01413	Prar.g_01640
OG0002328	Pran.g_00816	Prar.g_00873
OG0002330	Pran.g_00759	Prar.g_00373
OG0002498	Pran.g_01403	Prar.g_01164
OG0002499	Pran.g_00919	Prar.g_01200
OG0003013	Pran.g_01288	Prar.g_01739
