Orthogroup	Pran	Pram
OG0001173	Pran.g_01139	Pram.g_01810
OG0001174	Pran.g_01141	Pram.g_01812
OG0001175	Pran.g_01143	Pram.g_01814
OG0001176	Pran.g_01144	Pram.g_01816
OG0001177	Pran.g_01146	Pram.g_01818
OG0001178	Pran.g_01147	Pram.g_01819
OG0001179	Pran.g_01148	Pram.g_01820
OG0001180	Pran.g_01149	Pram.g_01821
OG0001181	Pran.g_01150	Pram.g_01822
OG0001182	Pran.g_01151	Pram.g_01823
OG0001183	Pran.g_01152	Pram.g_01824
OG0001184	Pran.g_01153	Pram.g_01825
OG0001185	Pran.g_01154	Pram.g_01826
OG0001186	Pran.g_01155	Pram.g_01828
OG0001187	Pran.g_01156	Pram.g_01829
OG0001188	Pran.g_01157	Pram.g_01830
OG0001189	Pran.g_01158	Pram.g_01831
OG0001190	Pran.g_01159	Pram.g_01832
OG0001191	Pran.g_01161	Pram.g_01834
OG0001192	Pran.g_01163	Pram.g_01836
OG0001193	Pran.g_01164	Pram.g_01837
OG0001194	Pran.g_01165	Pram.g_01838
OG0001195	Pran.g_01166	Pram.g_01840
OG0001196	Pran.g_01168	Pram.g_01842
OG0001197	Pran.g_01171	Pram.g_01845
OG0001198	Pran.g_01172	Pram.g_01846
OG0001199	Pran.g_01173	Pram.g_01847
OG0001200	Pran.g_01174	Pram.g_01848
OG0001201	Pran.g_01175	Pram.g_01849
OG0001202	Pran.g_01176	Pram.g_01850
OG0001203	Pran.g_01178	Pram.g_01852
OG0001204	Pran.g_01182	Pram.g_01854
OG0001205	Pran.g_01183	Pram.g_01855
OG0001206	Pran.g_01184	Pram.g_01856
OG0001207	Pran.g_01185	Pram.g_01857
OG0001208	Pran.g_01186	Pram.g_01858
OG0001209	Pran.g_01187	Pram.g_01859
OG0001210	Pran.g_01188	Pram.g_01860
OG0001211	Pran.g_01189	Pram.g_01861
OG0001212	Pran.g_01190	Pram.g_01862
OG0001213	Pran.g_01191	Pram.g_01863
OG0001214	Pran.g_01192	Pram.g_01864
OG0001215	Pran.g_01193	Pram.g_01865
OG0001216	Pran.g_01194	Pram.g_01866
OG0001217	Pran.g_01195	Pram.g_01867
OG0001218	Pran.g_01196	Pram.g_01868
OG0001219	Pran.g_01197	Pram.g_01869
OG0001220	Pran.g_01198	Pram.g_01870
OG0001221	Pran.g_01199	Pram.g_01871
OG0001222	Pran.g_01201	Pram.g_01873
OG0001223	Pran.g_01202	Pram.g_01875
OG0001224	Pran.g_01203	Pram.g_01877
OG0001225	Pran.g_01205	Pram.g_01879
OG0001226	Pran.g_01206	Pram.g_01880
OG0001227	Pran.g_01207	Pram.g_01881
OG0001228	Pran.g_01208	Pram.g_01882
OG0001229	Pran.g_01209	Pram.g_01883
OG0001230	Pran.g_01210	Pram.g_01884
OG0001231	Pran.g_01211	Pram.g_01885
OG0001232	Pran.g_01213	Pram.g_01887
OG0001233	Pran.g_01214	Pram.g_01888
OG0001234	Pran.g_01215	Pram.g_01889
OG0001235	Pran.g_01216	Pram.g_01890
OG0001236	Pran.g_01217	Pram.g_01891
OG0001237	Pran.g_01220	Pram.g_01894
OG0001238	Pran.g_01221	Pram.g_01895
OG0001239	Pran.g_01224	Pram.g_01900
OG0001240	Pran.g_01225	Pram.g_01901
OG0001241	Pran.g_01226	Pram.g_01902
OG0001242	Pran.g_01227	Pram.g_01904
OG0001243	Pran.g_01228	Pram.g_01905
OG0001244	Pran.g_01229	Pram.g_01906
OG0001245	Pran.g_01230	Pram.g_01907
OG0001246	Pran.g_01231	Pram.g_01908
OG0001247	Pran.g_01232	Pram.g_01909
OG0001248	Pran.g_01233	Pram.g_01910
OG0001249	Pran.g_01234	Pram.g_01911
OG0001250	Pran.g_01235	Pram.g_01913
OG0001251	Pran.g_01236	Pram.g_01914
OG0001252	Pran.g_01237	Pram.g_01915
OG0001253	Pran.g_01238	Pram.g_01916
OG0001254	Pran.g_01240	Pram.g_01918
OG0001255	Pran.g_01241	Pram.g_01919
OG0001256	Pran.g_01243	Pram.g_01924
OG0001257	Pran.g_01244	Pram.g_01925
OG0001258	Pran.g_01245	Pram.g_01926
OG0001259	Pran.g_01247	Pram.g_01929
OG0001260	Pran.g_01249	Pram.g_01930
OG0001261	Pran.g_01250	Pram.g_01931
OG0001262	Pran.g_01251	Pram.g_01932
OG0001263	Pran.g_01252	Pram.g_01933
OG0001264	Pran.g_01253	Pram.g_01934
OG0001265	Pran.g_01254	Pram.g_01935
OG0001266	Pran.g_01255	Pram.g_01936
OG0001267	Pran.g_01256	Pram.g_01937
OG0001268	Pran.g_01257	Pram.g_01938
OG0001270	Pran.g_00296	Pram.g_00124
OG0001271	Pran.g_00282	Pram.g_00135
OG0001272	Pran.g_01913	Pram.g_00269
OG0001273	Pran.g_01861	Pram.g_00327
OG0001274	Pran.g_01696	Pram.g_00418
OG0001275	Pran.g_01680	Pram.g_00434
OG0001276	Pran.g_01588	Pram.g_00527
OG0001277	Pran.g_01417	Pram.g_00903
OG0001278	Pran.g_01293	Pram.g_00862
OG0001279	Pran.g_00428	Pram.g_00733
OG0001280	Pran.g_00544	Pram.g_00981
OG0001281	Pran.g_00159	Pram.g_00577
OG0001282	Pran.g_00142	Pram.g_01214
OG0001283	Pran.g_00137	Pram.g_01525
OG0001284	Pran.g_00127	Pram.g_00664
OG0001285	Pran.g_00076	Pram.g_01157
OG0001286	Pran.g_00063	Pram.g_01143
OG0001288	Pran.g_00693	Pram.g_01334
OG0001289	Pran.g_00682	Pram.g_01322
OG0001290	Pran.g_00638	Pram.g_00658
OG0001291	Pran.g_00637	Pram.g_01272
OG0001292	Pran.g_00632	Pram.g_01590
OG0001295	Pran.g_00923	Pram.g_01599
OG0001296	Pran.g_00962	Pram.g_01624
OG0001297	Pran.g_00966	Pram.g_01627
OG0001298	Pran.g_00969	Pram.g_01630
OG0001299	Pran.g_01035	Pram.g_01700
OG0001300	Pran.g_01060	Pram.g_01637
OG0001301	Pran.g_01142	Pram.g_01813
OG0001302	Pran.g_01170	Pram.g_01844
OG0001304	Pran.g_01246	Pram.g_01928
OG0001305	Pran.g_01804	Pram.g_01516
OG0001306	Pran.g_01743	Pram.g_00372
OG0001307	Pran.g_00394	Pram.g_00017
OG0001308	Pran.g_00361	Pram.g_00056
OG0001309	Pran.g_00358	Pram.g_00059
OG0001310	Pran.g_00356	Pram.g_00061
OG0001311	Pran.g_00340	Pram.g_00077
OG0001312	Pran.g_00314	Pram.g_00105
OG0001314	Pran.g_00233	Pram.g_00184
OG0001315	Pran.g_01949	Pram.g_00231
OG0001316	Pran.g_01940	Pram.g_00240
OG0001317	Pran.g_01821	Pram.g_01213
OG0001319	Pran.g_01407	Pram.g_01196
OG0001320	Pran.g_00559	Pram.g_00897
OG0001324	Pran.g_00112	Pram.g_00648
OG0001326	Pran.g_00032	Pram.g_01106
OG0001328	Pran.g_00634	Pram.g_00357
OG0001329	Pran.g_00993	Pram.g_01655
OG0001332	Pran.g_00293	Pram.g_00127
OG0001335	Pran.g_00167	Pram.g_00723
OG0001336	Pran.g_00149	Pram.g_00706
OG0001337	Pran.g_00134	Pram.g_00625
OG0001339	Pran.g_00871	Pram.g_01235
OG0001340	Pran.g_00820	Pram.g_01922
OG0001341	Pran.g_00641	Pram.g_01289
OG0001342	Pran.g_00630	Pram.g_01523, Pram.g_01616
OG0001343	Pran.g_00967	Pram.g_01628
OG0001344	Pran.g_01016	Pram.g_01680
OG0001345	Pran.g_01109	Pram.g_01774
OG0001346	Pran.g_01162	Pram.g_01835
OG0001347	Pran.g_01200	Pram.g_01872
OG0001349	Pran.g_00315	Pram.g_00104
OG0001350	Pran.g_00289	Pram.g_01246
OG0001351	Pran.g_00229	Pram.g_00188
OG0001352	Pran.g_01944	Pram.g_00236
OG0001353	Pran.g_01932	Pram.g_00249
OG0001354	Pran.g_01914	Pram.g_00268
OG0001355	Pran.g_01856	Pram.g_00334
OG0001357	Pran.g_01746	Pram.g_00369
OG0001358	Pran.g_01706	Pram.g_00408
OG0001359	Pran.g_01692	Pram.g_00422
OG0001360	Pran.g_01669	Pram.g_00446
OG0001361	Pran.g_01664	Pram.g_00451
OG0001362	Pran.g_01601	Pram.g_00515
OG0001363	Pran.g_01473	Pram.g_00211
OG0001364	Pran.g_01359	Pram.g_00904
OG0001365	Pran.g_01303	Pram.g_00851
OG0001366	Pran.g_00411	Pram.g_00711
OG0001367	Pran.g_00515	Pram.g_00969
OG0001368	Pran.g_00543	Pram.g_00980
OG0001369	Pran.g_00089	Pram.g_01551
OG0001370	Pran.g_00088	Pram.g_01552
OG0001371	Pran.g_00010	Pram.g_01085
OG0001372	Pran.g_00609	Pram.g_01253
OG0001373	Pran.g_00663	Pram.g_01302
OG0001374	Pran.g_01030	Pram.g_00041
OG0001375	Pran.g_01007	Pram.g_01670
OG0001377	Pran.g_01169	Pram.g_01843
OG0001378	Pran.g_00545	Pram.g_00982
OG0001379	Pran.g_00365	Pram.g_00051
OG0001380	Pran.g_00364	Pram.g_00053
OG0001381	Pran.g_00345	Pram.g_00071
OG0001382	Pran.g_00299	Pram.g_00122
OG0001383	Pran.g_00198	Pram.g_00221
OG0001384	Pran.g_01936	Pram.g_00245
OG0001385	Pran.g_01921	Pram.g_00261
OG0001386	Pran.g_01832	Pram.g_01337
OG0001388	Pran.g_00927	Pram.g_00788
OG0001390	Pran.g_01718	Pram.g_00399
OG0001391	Pran.g_01674	Pram.g_00680
OG0001392	Pran.g_01667	Pram.g_00448
OG0001393	Pran.g_01659	Pram.g_00457
OG0001394	Pran.g_01512	Pram.g_01043
OG0001395	Pran.g_01504	Pram.g_00764
OG0001396	Pran.g_01502	Pram.g_00766
OG0001397	Pran.g_01496	Pram.g_00772
OG0001398	Pran.g_01455	Pram.g_01025
OG0001399	Pran.g_01357	Pram.g_00907
OG0001400	Pran.g_00192	Pram.g_00710
OG0001401	Pran.g_00412	Pram.g_00712
OG0001402	Pran.g_00434	Pram.g_00739
OG0001403	Pran.g_00437	Pram.g_00742
OG0001405	Pran.g_00553	Pram.g_00993
OG0001406	Pran.g_00572	Pram.g_00884
OG0001407	Pran.g_00169	Pram.g_00702
OG0001408	Pran.g_00161	Pram.g_01202
OG0001409	Pran.g_00904	Pram.g_00698
OG0001410	Pran.g_00074	Pram.g_01155
OG0001411	Pran.g_00897	Pram.g_00665
OG0001412	Pran.g_00875	Pram.g_01231
OG0001413	Pran.g_00849	Pram.g_00996
OG0001414	Pran.g_00840	Pram.g_01467
OG0001415	Pran.g_00694	Pram.g_01335
OG0001416	Pran.g_00691	Pram.g_01332
OG0001417	Pran.g_00640	Pram.g_01288
OG0001418	Pran.g_00626	Pram.g_01563
OG0001421	Pran.g_00468	Pram.g_00920
OG0001422	Pran.g_00949	Pram.g_01620
OG0001424	Pran.g_00371	Pram.g_01553
OG0001425	Pran.g_01868	Pram.g_00314
OG0001426	Pran.g_01830	Pram.g_00997
OG0001427	Pran.g_01657	Pram.g_00459
OG0001429	Pran.g_01404	Pram.g_00660
OG0001430	Pran.g_01353	Pram.g_00912
OG0001431	Pran.g_00414	Pram.g_00714
OG0001432	Pran.g_00419	Pram.g_00718
OG0001433	Pran.g_00164	Pram.g_00650
OG0001434	Pran.g_00087	Pram.g_01509
OG0001435	Pran.g_00920	Pram.g_01286
OG0001436	Pran.g_00618	Pram.g_01200
OG0001437	Pran.g_00604	Pram.g_01526
OG0001438	Pran.g_01242	Pram.g_01923
OG0001439	Pran.g_01777	Pram.g_00613
OG0001441	Pran.g_00497	Pram.g_00953
OG0001443	Pran.g_00163	Pram.g_00695
OG0001448	Pran.g_01558	Pram.g_00558
OG0001449	Pran.g_00124	Pram.g_01508
OG0001450	Pran.g_00101	Pram.g_01598
OG0001456	Pran.g_00596	Pram.g_01256
OG0001457	Pran.g_00792	Pram.g_01401
OG0001458	Pran.g_01219	Pram.g_01893
OG0001460	Pran.g_01827	Pram.g_00392
OG0001466	Pran.g_01476	Pram.g_00797
OG0001468	Pran.g_01311	Pram.g_00841
OG0001469	Pran.g_01281	Pram.g_00581
OG0001470	Pran.g_00535	Pram.g_01179
OG0001471	Pran.g_00170	Pram.g_00398
OG0001475	Pran.g_01414	Pram.g_01277
OG0001478	Pran.g_01132	Pram.g_01800
OG0001479	Pran.g_00062	Pram.g_01142
OG0001482	Pran.g_01874	Pram.g_00308
OG0001484	Pran.g_01757	Pram.g_01576
OG0001486	Pran.g_00178	Pram.g_00906
OG0001487	Pran.g_00460	Pram.g_01032
OG0001494	Pran.g_00044	Pram.g_01121
OG0001496	Pran.g_00882	Pram.g_01224
OG0001497	Pran.g_00809	Pram.g_00046
OG0001498	Pran.g_01029	Pram.g_01692
OG0001504	Pran.g_01793	Pram.g_01694
OG0001506	Pran.g_00900	Pram.g_01540
OG0001523	Pran.g_00444	Pram.g_00749
OG0001525	Pran.g_00147	Pram.g_01187
OG0001526	Pran.g_00077	Pram.g_01159
OG0001528	Pran.g_00617	Pram.g_01268
OG0001529	Pran.g_01124	Pram.g_01792
OG0001531	Pran.g_00509	Pram.g_01487
OG0001535	Pran.g_01803	Pram.g_00628
OG0001537	Pran.g_01031	Pram.g_00042
OG0001541	Pran.g_00417	Pram.g_00716
OG0001542	Pran.g_00126	Pram.g_01515
OG0001545	Pran.g_01392	Pram.g_01623
OG0001556	Pran.g_00802	Pram.g_01442
OG0001593	Pran.g_00799	Pram.g_01421
OG0001599	Pran.g_00916	Pram.g_01575
OG0001600	Pran.g_00595	Pram.g_01543
OG0001625	Pran.g_00524	Pram.g_01593
OG0001626	Pran.g_00861	Pram.g_01399
OG0001628	Pran.g_00851	Pram.g_01205
OG0001642	Pran.g_00763	Pram.g_01497
OG0001788	Pran.g_00102	Pram.g_00630
OG0001798	Pran.g_01615	Pram.g_00501
OG0001800	Pran.g_00860	Pram.g_01555
OG0001820	Pran.g_00591	Pram.g_01609
OG0001821	Pran.g_00789	Pram.g_01444
OG0001826	Pran.g_00096	Pram.g_00626
OG0001843	Pran.g_00813	Pram.g_01431
OG0001866	Pran.g_00798	Pram.g_01419
OG0001868	Pran.g_01272	Pram.g_01259
OG0001910	Pran.g_00610	Pram.g_01040
OG0001954	Pran.g_00814	Pram.g_01430
OG0001955	Pran.g_00812	Pram.g_01439
OG0001989	Pran.g_00764	Pram.g_01498
OG0002122	Pran.g_00771	Pram.g_01499
OG0002240	Pran.g_00960	Pram.g_01473
OG0002329	Pran.g_00815	Pram.g_01432
