Orthogroup	Prag	Praq
OG0001154	Prag.g_01814	Praq.g_00870
OG0001155	Prag.g_01815	Praq.g_00869
OG0001156	Prag.g_01816	Praq.g_00868
OG0001157	Prag.g_01818	Praq.g_00866
OG0001158	Prag.g_01819	Praq.g_00865
OG0001159	Prag.g_01820	Praq.g_00864
OG0001160	Prag.g_01821	Praq.g_00863
OG0001161	Prag.g_01824	Praq.g_00727
OG0001162	Prag.g_01825	Praq.g_00728
OG0001163	Prag.g_01826	Praq.g_00729
OG0001164	Prag.g_01827	Praq.g_00730
OG0001165	Prag.g_01828	Praq.g_00731
OG0001166	Prag.g_01829	Praq.g_00732
OG0001167	Prag.g_01830	Praq.g_00733
OG0001168	Prag.g_01832	Praq.g_00735
OG0001169	Prag.g_01833	Praq.g_00736
OG0001170	Prag.g_01835	Praq.g_00738
OG0001171	Prag.g_01836	Praq.g_00739
OG0001172	Prag.g_01837	Praq.g_00740
OG0001173	Prag.g_01839	Praq.g_00742
OG0001174	Prag.g_01841	Praq.g_00744
OG0001175	Prag.g_01843	Praq.g_00746
OG0001176	Prag.g_01844	Praq.g_00747
OG0001177	Prag.g_01846	Praq.g_00749
OG0001178	Prag.g_01847	Praq.g_00750
OG0001179	Prag.g_01848	Praq.g_00751
OG0001180	Prag.g_01849	Praq.g_00752
OG0001181	Prag.g_01850	Praq.g_00753
OG0001182	Prag.g_01851	Praq.g_00754
OG0001183	Prag.g_01852	Praq.g_00755
OG0001184	Prag.g_01853	Praq.g_00756
OG0001185	Prag.g_01854	Praq.g_00757
OG0001186	Prag.g_01855	Praq.g_00758
OG0001187	Prag.g_01856	Praq.g_00759
OG0001188	Prag.g_01857	Praq.g_00760
OG0001189	Prag.g_01859	Praq.g_00761
OG0001190	Prag.g_01860	Praq.g_00762
OG0001191	Prag.g_01862	Praq.g_00764
OG0001192	Prag.g_01864	Praq.g_00766
OG0001193	Prag.g_01865	Praq.g_00767
OG0001194	Prag.g_01866	Praq.g_00768
OG0001195	Prag.g_01867	Praq.g_00769
OG0001196	Prag.g_01869	Praq.g_00771
OG0001197	Prag.g_01872	Praq.g_00773
OG0001198	Prag.g_01873	Praq.g_00774
OG0001199	Prag.g_01874	Praq.g_00679
OG0001200	Prag.g_01875	Praq.g_00680
OG0001201	Prag.g_01876	Praq.g_00681
OG0001202	Prag.g_01877	Praq.g_00682
OG0001203	Prag.g_01879	Praq.g_00684
OG0001204	Prag.g_01882	Praq.g_00687
OG0001205	Prag.g_01883	Praq.g_00688
OG0001206	Prag.g_01884	Praq.g_00689
OG0001207	Prag.g_01885	Praq.g_00690
OG0001208	Prag.g_01886	Praq.g_00691
OG0001209	Prag.g_01887	Praq.g_00692
OG0001210	Prag.g_01888	Praq.g_00693
OG0001211	Prag.g_01889	Praq.g_00694
OG0001212	Prag.g_01890	Praq.g_00695
OG0001213	Prag.g_01891	Praq.g_00696
OG0001214	Prag.g_01892	Praq.g_00697
OG0001215	Prag.g_01893	Praq.g_00698
OG0001216	Prag.g_01894	Praq.g_00699
OG0001217	Prag.g_01895	Praq.g_00700
OG0001218	Prag.g_01896	Praq.g_00701
OG0001219	Prag.g_01897	Praq.g_00702
OG0001220	Prag.g_01898	Praq.g_00703
OG0001221	Prag.g_01899	Praq.g_00704
OG0001222	Prag.g_01901	Praq.g_00706
OG0001223	Prag.g_01903	Praq.g_00708
OG0001224	Prag.g_01904	Praq.g_00709
OG0001225	Prag.g_01906	Praq.g_00711
OG0001226	Prag.g_01907	Praq.g_00712
OG0001227	Prag.g_01908	Praq.g_00713
OG0001228	Prag.g_01909	Praq.g_00714
OG0001229	Prag.g_01910	Praq.g_00715
OG0001230	Prag.g_01911	Praq.g_00716
OG0001231	Prag.g_01912	Praq.g_00717
OG0001232	Prag.g_01914	Praq.g_00719
OG0001233	Prag.g_01915	Praq.g_00720
OG0001234	Prag.g_01916	Praq.g_00721
OG0001235	Prag.g_01917	Praq.g_00722
OG0001236	Prag.g_01918	Praq.g_00723
OG0001237	Prag.g_01921	Praq.g_00390
OG0001238	Prag.g_01922	Praq.g_00391
OG0001239	Prag.g_01925	Praq.g_00394
OG0001240	Prag.g_01926	Praq.g_00395
OG0001241	Prag.g_01927	Praq.g_00396
OG0001242	Prag.g_01928	Praq.g_00397
OG0001243	Prag.g_01929	Praq.g_00398
OG0001244	Prag.g_01930	Praq.g_00399
OG0001245	Prag.g_01931	Praq.g_00400
OG0001246	Prag.g_01932	Praq.g_00401
OG0001247	Prag.g_01933	Praq.g_00402
OG0001248	Prag.g_01934	Praq.g_00403
OG0001249	Prag.g_01935	Praq.g_00404
OG0001250	Prag.g_01936	Praq.g_00405
OG0001251	Prag.g_01937	Praq.g_00406
OG0001252	Prag.g_01938	Praq.g_00407
OG0001253	Prag.g_01939	Praq.g_00408
OG0001254	Prag.g_01941	Praq.g_00410
OG0001255	Prag.g_01942	Praq.g_00411
OG0001256	Prag.g_01944	Praq.g_00413
OG0001257	Prag.g_01945	Praq.g_00414
OG0001258	Prag.g_01946	Praq.g_00415
OG0001259	Prag.g_01948	Praq.g_00417
OG0001260	Prag.g_01949	Praq.g_00418
OG0001261	Prag.g_01950	Praq.g_00419
OG0001262	Prag.g_01951	Praq.g_00420
OG0001263	Prag.g_01952	Praq.g_00421
OG0001264	Prag.g_01953	Praq.g_00422
OG0001265	Prag.g_01954	Praq.g_00423
OG0001266	Prag.g_01955	Praq.g_00424
OG0001267	Prag.g_01956	Praq.g_00425
OG0001268	Prag.g_01957	Praq.g_00426
OG0001269	Prag.g_00086	Praq.g_01911
OG0001270	Prag.g_00131	Praq.g_01865
OG0001271	Prag.g_00143	Praq.g_01852
OG0001272	Prag.g_00272	Praq.g_01722
OG0001273	Prag.g_00328	Praq.g_01212
OG0001274	Prag.g_00461	Praq.g_00533
OG0001275	Prag.g_00477	Praq.g_01104
OG0001276	Prag.g_00568	Praq.g_01013
OG0001277	Prag.g_00743	Praq.g_00621
OG0001278	Prag.g_00855	Praq.g_01448
OG0001279	Prag.g_00905	Praq.g_01489
OG0001280	Prag.g_01012	Praq.g_01595
OG0001281	Prag.g_01060	Praq.g_01642
OG0001282	Prag.g_01078	Praq.g_01660
OG0001283	Prag.g_01083	Praq.g_01665
OG0001284	Prag.g_01093	Praq.g_01275
OG0001285	Prag.g_01137	Praq.g_01317
OG0001286	Prag.g_01150	Praq.g_01330
OG0001287	Prag.g_01427	Praq.g_00217
OG0001288	Prag.g_01530	Praq.g_00334
OG0001289	Prag.g_01541	Praq.g_00345
OG0001290	Prag.g_01581	Praq.g_00387
OG0001292	Prag.g_01587	Praq.g_00005
OG0001293	Prag.g_01604	Praq.g_00021
OG0001294	Prag.g_01616	Praq.g_00033
OG0001295	Prag.g_01630	Praq.g_01955
OG0001298	Prag.g_01668	Praq.g_00498
OG0001299	Prag.g_01735	Praq.g_00948
OG0001300	Prag.g_01759	Praq.g_00923
OG0001301	Prag.g_01842	Praq.g_00745
OG0001302	Prag.g_01871	Praq.g_00772
OG0001303	Prag.g_01902	Praq.g_00707
OG0001304	Prag.g_01947	Praq.g_00416
OG0001305	Prag.g_01637	Praq.g_00041, Praq.g_00080, Praq.g_00547
OG0001306	Prag.g_00416	Praq.g_01120
OG0001307	Prag.g_00030	Praq.g_01233
OG0001308	Prag.g_00065	Praq.g_01932
OG0001309	Prag.g_00068	Praq.g_01929
OG0001310	Prag.g_00070	Praq.g_01927
OG0001312	Prag.g_00112	Praq.g_01884
OG0001313	Prag.g_00118	Praq.g_01878
OG0001314	Prag.g_00192	Praq.g_01803
OG0001315	Prag.g_00236	Praq.g_01759
OG0001317	Prag.g_00367	Praq.g_01170
OG0001318	Prag.g_00615	Praq.g_00965
OG0001319	Prag.g_00752	Praq.g_00630
OG0001320	Prag.g_01027	Praq.g_01610
OG0001321	Prag.g_01032	Praq.g_01615
OG0001322	Prag.g_01068	Praq.g_01651
OG0001323	Prag.g_01102	Praq.g_01282
OG0001324	Prag.g_01104	Praq.g_01285
OG0001325	Prag.g_01111	Praq.g_01292
OG0001326	Prag.g_01181	Praq.g_01361
OG0001327	Prag.g_01373	Praq.g_00159
OG0001328	Prag.g_01585	Praq.g_00003
OG0001329	Prag.g_01692	Praq.g_00474
OG0001330	Prag.g_01727	Praq.g_00440
OG0001331	Prag.g_01838	Praq.g_00741
OG0001332	Prag.g_00134	Praq.g_01862
OG0001333	Prag.g_00231	Praq.g_01764
OG0001334	Prag.g_00446	Praq.g_00517
OG0001335	Prag.g_01051	Praq.g_01634
OG0001336	Prag.g_01071	Praq.g_01654
OG0001337	Prag.g_01086	Praq.g_01668
OG0001338	Prag.g_01327	Praq.g_00111
OG0001339	Prag.g_01360	Praq.g_00138
OG0001341	Prag.g_01578	Praq.g_00384
OG0001342	Prag.g_01588	Praq.g_00007
OG0001344	Prag.g_01716	Praq.g_00451
OG0001346	Prag.g_01863	Praq.g_00765
OG0001347	Prag.g_01900	Praq.g_00705
OG0001348	Prag.g_00121	Praq.g_01875
OG0001349	Prag.g_00111	Praq.g_01885
OG0001350	Prag.g_00137	Praq.g_01858
OG0001351	Prag.g_00196	Praq.g_01799
OG0001352	Prag.g_00241	Praq.g_01754
OG0001353	Prag.g_00252	Praq.g_01742
OG0001354	Prag.g_00271	Praq.g_01723
OG0001355	Prag.g_00334	Praq.g_01206
OG0001356	Prag.g_00371	Praq.g_01165
OG0001357	Prag.g_00413	Praq.g_01123
OG0001358	Prag.g_00451	Praq.g_00523
OG0001359	Prag.g_00465	Praq.g_00537
OG0001360	Prag.g_00488	Praq.g_01093
OG0001361	Prag.g_00493	Praq.g_01088
OG0001362	Prag.g_00555	Praq.g_01026
OG0001363	Prag.g_00681	Praq.g_00832
OG0001364	Prag.g_00790	Praq.g_00653
OG0001365	Prag.g_00845	Praq.g_01438
OG0001366	Prag.g_00890	Praq.g_01471
OG0001367	Prag.g_00992	Praq.g_01575
OG0001368	Prag.g_01011	Praq.g_01594
OG0001369	Prag.g_01124	Praq.g_01304
OG0001370	Prag.g_01125	Praq.g_01305
OG0001371	Prag.g_01203	Praq.g_01383
OG0001373	Prag.g_01560	Praq.g_00364
OG0001374	Prag.g_01422	Praq.g_00953
OG0001375	Prag.g_01706	Praq.g_00460
OG0001376	Prag.g_01749	Praq.g_00934
OG0001379	Prag.g_00061	Praq.g_01936
OG0001380	Prag.g_00062	Praq.g_01935
OG0001381	Prag.g_00081	Praq.g_01916
OG0001382	Prag.g_00128	Praq.g_01868
OG0001383	Prag.g_00227	Praq.g_01768
OG0001384	Prag.g_00248	Praq.g_01747
OG0001385	Prag.g_00263	Praq.g_01731
OG0001386	Prag.g_00356	Praq.g_01182
OG0001389	Prag.g_00433	Praq.g_00503
OG0001390	Prag.g_00439	Praq.g_00510
OG0001391	Prag.g_00483	Praq.g_01098
OG0001392	Prag.g_00490	Praq.g_01091
OG0001393	Prag.g_00498	Praq.g_01083
OG0001394	Prag.g_00644	Praq.g_00795
OG0001395	Prag.g_00652	Praq.g_00803
OG0001396	Prag.g_00654	Praq.g_00805
OG0001397	Prag.g_00660	Praq.g_00811
OG0001398	Prag.g_00697	Praq.g_00588
OG0001399	Prag.g_00792	Praq.g_00655
OG0001400	Prag.g_00889	Praq.g_01470
OG0001401	Prag.g_00891	Praq.g_01472
OG0001402	Prag.g_00911	Praq.g_01495
OG0001403	Prag.g_00914	Praq.g_01498
OG0001404	Prag.g_00996	Praq.g_01579
OG0001405	Prag.g_01021	Praq.g_01604
OG0001406	Prag.g_01040	Praq.g_01623
OG0001407	Prag.g_01049	Praq.g_01632
OG0001408	Prag.g_01058	Praq.g_01640
OG0001409	Prag.g_01065	Praq.g_01648
OG0001410	Prag.g_01139	Praq.g_01319
OG0001411	Prag.g_01330	Praq.g_00113
OG0001412	Prag.g_01356	Praq.g_00134
OG0001413	Prag.g_01380	Praq.g_00166
OG0001414	Prag.g_01390	Praq.g_00178
OG0001415	Prag.g_01529	Praq.g_00333
OG0001416	Prag.g_01532	Praq.g_00336
OG0001417	Prag.g_01579	Praq.g_00385
OG0001418	Prag.g_01592	Praq.g_00010
OG0001421	Prag.g_00945	Praq.g_01529
OG0001424	Prag.g_00055	Praq.g_01942
OG0001425	Prag.g_00317	Praq.g_01676
OG0001426	Prag.g_00358	Praq.g_01180
OG0001427	Prag.g_00500	Praq.g_01081
OG0001428	Prag.g_00741	Praq.g_00619
OG0001429	Prag.g_00755	Praq.g_00633
OG0001430	Prag.g_00796	Praq.g_00659
OG0001431	Prag.g_00893	Praq.g_01474
OG0001432	Prag.g_00896	Praq.g_01479
OG0001433	Prag.g_01054	Praq.g_01637
OG0001434	Prag.g_01126	Praq.g_01306
OG0001435	Prag.g_01217	Praq.g_01395
OG0001436	Prag.g_01599	Praq.g_00016
OG0001437	Prag.g_01606	Praq.g_00023
OG0001438	Prag.g_01943	Praq.g_00412
OG0001440	Prag.g_00366	Praq.g_01171
OG0001442	Prag.g_01004	Praq.g_01587
OG0001443	Prag.g_01056	Praq.g_01638
OG0001444	Prag.g_01059	Praq.g_01641
OG0001445	Prag.g_01590	Praq.g_00008
OG0001446	Prag.g_00769	Praq.g_00067
OG0001448	Prag.g_00598	Praq.g_00982
OG0001449	Prag.g_01096	Praq.g_01277
OG0001450	Prag.g_01113	Praq.g_01294
OG0001451	Prag.g_01136	Praq.g_01316
OG0001452	Prag.g_01172	Praq.g_01352
OG0001453	Prag.g_01268	Praq.g_00101
OG0001454	Prag.g_01270	Praq.g_00103
OG0001455	Prag.g_01271	Praq.g_00104
OG0001457	Prag.g_01489	Praq.g_00221
OG0001458	Prag.g_01920	Praq.g_00389
OG0001459	Prag.g_01623	Praq.g_00037
OG0001460	Prag.g_00361	Praq.g_01177
OG0001461	Prag.g_00369	Praq.g_01167
OG0001462	Prag.g_00383	Praq.g_01153
OG0001464	Prag.g_00538	Praq.g_01043
OG0001465	Prag.g_00567	Praq.g_01014
OG0001466	Prag.g_00680	Praq.g_00831
OG0001467	Prag.g_00785	Praq.g_00648
OG0001469	Prag.g_00867	Praq.g_01461
OG0001470	Prag.g_01003	Praq.g_01586
OG0001471	Prag.g_01048	Praq.g_01631
OG0001472	Prag.g_01053	Praq.g_01636
OG0001473	Prag.g_01057	Praq.g_01639
OG0001474	Prag.g_01322	Praq.g_00106
OG0001476	Prag.g_01485	Praq.g_00291
OG0001478	Prag.g_01831	Praq.g_00734
OG0001479	Prag.g_01151	Praq.g_01331
OG0001480	Prag.g_00686	Praq.g_00031
OG0001480	Prag.g_01218	Praq.g_01397
OG0001482	Prag.g_00311	Praq.g_01682
OG0001483	Prag.g_01334	Praq.g_00116
OG0001484	Prag.g_00395	Praq.g_01130
OG0001485	Prag.g_00866	Praq.g_01460
OG0001486	Prag.g_00875	Praq.g_01468
OG0001488	Prag.g_01044	Praq.g_01627
OG0001489	Prag.g_01045	Praq.g_01628
OG0001490	Prag.g_01046	Praq.g_01629
OG0001491	Prag.g_01052	Praq.g_01635
OG0001492	Prag.g_01081	Praq.g_01663
OG0001493	Prag.g_01090	Praq.g_01272
OG0001494	Prag.g_01169	Praq.g_01349
OG0001497	Prag.g_01426	Praq.g_00219
OG0001498	Prag.g_01729	Praq.g_00955
OG0001499	Prag.g_01750	Praq.g_00933
OG0001500	Prag.g_00925	Praq.g_01509
OG0001503	Prag.g_00165	Praq.g_01830
OG0001504	Prag.g_00389	Praq.g_01142
OG0001505	Prag.g_00733	Praq.g_00613
OG0001507	Prag.g_00782	Praq.g_00645
OG0001510	Prag.g_00868	Praq.g_01462
OG0001511	Prag.g_00877	Praq.g_00850
OG0001512	Prag.g_00878	Praq.g_00849
OG0001513	Prag.g_00879	Praq.g_00848
OG0001514	Prag.g_00880	Praq.g_00847
OG0001515	Prag.g_00881	Praq.g_00846
OG0001516	Prag.g_00882	Praq.g_00845
OG0001517	Prag.g_00883	Praq.g_00844
OG0001518	Prag.g_00884	Praq.g_00843
OG0001519	Prag.g_00885	Praq.g_00842
OG0001520	Prag.g_00886	Praq.g_00841
OG0001521	Prag.g_00887	Praq.g_00840
OG0001522	Prag.g_00888	Praq.g_00839
OG0001524	Prag.g_00716	Praq.g_01404
OG0001525	Prag.g_01073	Praq.g_01655
OG0001526	Prag.g_01135	Praq.g_01315
OG0001529	Prag.g_01823	Praq.g_00726
OG0001531	Prag.g_00986	Praq.g_01569
OG0001532	Prag.g_01043	Praq.g_01626
OG0001533	Prag.g_01063	Praq.g_01645
OG0001534	Prag.g_01304	Praq.g_00087
OG0001535	Prag.g_00381	Praq.g_01156
OG0001536	Prag.g_00768	Praq.g_00066
OG0001537	Prag.g_01731	Praq.g_00952
OG0001539	Prag.g_00054	Praq.g_01943
OG0001540	Prag.g_00438	Praq.g_00508
OG0001547	Prag.g_00034	Praq.g_01238
OG0001548	Prag.g_00390	Praq.g_00851
OG0001549	Prag.g_01597	Praq.g_00014
OG0001551	Prag.g_01092	Praq.g_01274
OG0001552	Prag.g_01324	Praq.g_00108
OG0001553	Prag.g_01339	Praq.g_00120
OG0001554	Prag.g_01340	Praq.g_00121
OG0001556	Prag.g_01447	Praq.g_00224
OG0001557	Prag.g_01595	Praq.g_00012
OG0001558	Prag.g_01605	Praq.g_00022
OG0001565	Prag.g_00119	Praq.g_01877
OG0001566	Prag.g_00298	Praq.g_01695
OG0001567	Prag.g_00363	Praq.g_01175
OG0001568	Prag.g_00382	Praq.g_01154
OG0001569	Prag.g_00436	Praq.g_00506
OG0001571	Prag.g_00448	Praq.g_00520
OG0001572	Prag.g_00655	Praq.g_00806
OG0001574	Prag.g_00747	Praq.g_00626
OG0001575	Prag.g_00774	Praq.g_00641
OG0001576	Prag.g_00997	Praq.g_01580
OG0001577	Prag.g_01002	Praq.g_01585
OG0001578	Prag.g_01061	Praq.g_01643
OG0001579	Prag.g_01062	Praq.g_01644
OG0001580	Prag.g_01064	Praq.g_01647
OG0001581	Prag.g_01067	Praq.g_01650
OG0001582	Prag.g_01074	Praq.g_01656
OG0001583	Prag.g_01089	Praq.g_01271
OG0001584	Prag.g_01098	Praq.g_01280
OG0001585	Prag.g_01107	Praq.g_01288
OG0001586	Prag.g_01116	Praq.g_01296
OG0001587	Prag.g_01119	Praq.g_01299
OG0001589	Prag.g_01320	Praq.g_00098
OG0001590	Prag.g_01386	Praq.g_00172
OG0001591	Prag.g_01388	Praq.g_00174
OG0001592	Prag.g_01469	Praq.g_00220
OG0001593	Prag.g_01449, Prag.g_01461	Praq.g_00228
OG0001594	Prag.g_01573	Praq.g_00377
OG0001595	Prag.g_01574	Praq.g_00379
OG0001596	Prag.g_01575	Praq.g_00380
OG0001597	Prag.g_01584	Praq.g_00002
OG0001598	Prag.g_01880	Praq.g_00685
OG0001601	Prag.g_01274	Praq.g_00053
OG0001602	Prag.g_00284	Praq.g_01709
OG0001603	Prag.g_00322	Praq.g_01671
OG0001604	Prag.g_00357	Praq.g_01181
OG0001606	Prag.g_00447	Praq.g_00518
OG0001607	Prag.g_00684	Praq.g_00835
OG0001608	Prag.g_00746	Praq.g_00625
OG0001609	Prag.g_00870	Praq.g_01464
OG0001610	Prag.g_00894	Praq.g_01476
OG0001611	Prag.g_01129	Praq.g_01309
OG0001612	Prag.g_01130	Praq.g_01310
OG0001613	Prag.g_01131	Praq.g_01311
OG0001614	Prag.g_01132	Praq.g_01312
OG0001617	Prag.g_01632	Praq.g_01957
OG0001618	Prag.g_01682	Praq.g_00484
OG0001620	Prag.g_00335	Praq.g_01205
OG0001622	Prag.g_00362	Praq.g_01176
OG0001623	Prag.g_00679	Praq.g_00830
OG0001624	Prag.g_00727	Praq.g_00608
OG0001625	Prag.g_01317	Praq.g_00095
OG0001628	Prag.g_01378	Praq.g_00164
OG0001629	Prag.g_01460	Praq.g_00252
OG0001635	Prag.g_00332	Praq.g_01208
OG0001636	Prag.g_00653	Praq.g_00804
OG0001637	Prag.g_00874	Praq.g_01467
OG0001638	Prag.g_01303	Praq.g_00086
OG0001639	Prag.g_01313, Prag.g_01639	Praq.g_00093
OG0001640	Prag.g_01598	Praq.g_00015
OG0001641	Prag.g_01615	Praq.g_00032
OG0001652	Prag.g_00173	Praq.g_01822
OG0001653	Prag.g_00360	Praq.g_01178
OG0001654	Prag.g_00384	Praq.g_01145
OG0001655	Prag.g_00385	Praq.g_01144
OG0001656	Prag.g_00387	Praq.g_01143
OG0001657	Prag.g_00445	Praq.g_00516
OG0001658	Prag.g_00691	Praq.g_00582
OG0001659	Prag.g_00737	Praq.g_00615
OG0001660	Prag.g_00739	Praq.g_00617
OG0001661	Prag.g_00775	Praq.g_00642
OG0001662	Prag.g_00781	Praq.g_00644
OG0001663	Prag.g_00783	Praq.g_00646
OG0001664	Prag.g_00811	Praq.g_00675
OG0001665	Prag.g_00861	Praq.g_01455
OG0001666	Prag.g_00872	Praq.g_01465
OG0001667	Prag.g_00873	Praq.g_01466
OG0001668	Prag.g_00918	Praq.g_01502
OG0001669	Prag.g_00998	Praq.g_01581
OG0001670	Prag.g_01001	Praq.g_01584
OG0001671	Prag.g_01006	Praq.g_01589
OG0001672	Prag.g_01023	Praq.g_01606
OG0001673	Prag.g_01024	Praq.g_01607
OG0001674	Prag.g_01047	Praq.g_01630
OG0001675	Prag.g_01050	Praq.g_01633
OG0001676	Prag.g_01069	Praq.g_01652
OG0001677	Prag.g_01070	Praq.g_01653
OG0001678	Prag.g_01077	Praq.g_01659
OG0001679	Prag.g_01082	Praq.g_01664
OG0001680	Prag.g_01084	Praq.g_01666
OG0001681	Prag.g_01105	Praq.g_01286
OG0001682	Prag.g_01110	Praq.g_01291
OG0001683	Prag.g_01112	Praq.g_01293
OG0001684	Prag.g_01128	Praq.g_01308
OG0001685	Prag.g_01200	Praq.g_01380
OG0001686	Prag.g_01208	Praq.g_01388
OG0001687	Prag.g_01265	Praq.g_00045
OG0001688	Prag.g_01331	Praq.g_00114
OG0001689	Prag.g_01337	Praq.g_00118
OG0001692	Prag.g_01572	Praq.g_00376
OG0001693	Prag.g_01577	Praq.g_00383
OG0001694	Prag.g_01580	Praq.g_00386
OG0001695	Prag.g_01586	Praq.g_00004
OG0001696	Prag.g_01594	Praq.g_00011
OG0001697	Prag.g_01596	Praq.g_00013
OG0001699	Prag.g_01674	Praq.g_00492
OG0001700	Prag.g_01919	Praq.g_00388
OG0001705	Prag.g_00475	Praq.g_01106
OG0001707	Prag.g_00731	Praq.g_00611
OG0001708	Prag.g_00753	Praq.g_00631
OG0001709	Prag.g_00776	Praq.g_00643
OG0001710	Prag.g_00999	Praq.g_01582
OG0001713	Prag.g_01109	Praq.g_01290
OG0001714	Prag.g_01133	Praq.g_01313
OG0001715	Prag.g_01321	Praq.g_00105
OG0001717	Prag.g_01000	Praq.g_01583
OG0001727	Prag.g_00728	Praq.g_00609
OG0001728	Prag.g_00794	Praq.g_00657
OG0001729	Prag.g_00869	Praq.g_01463
OG0001732	Prag.g_01338	Praq.g_00119
OG0001735	Prag.g_01602	Praq.g_00019
OG0001736	Prag.g_01622	Praq.g_00035
OG0001737	Prag.g_00379	Praq.g_01157
OG0001738	Prag.g_00690	Praq.g_00581
OG0001787	Prag.g_00041	Praq.g_01256
OG0001789	Prag.g_00503	Praq.g_01078
OG0001791	Prag.g_00789	Praq.g_00652
OG0001792	Prag.g_01269	Praq.g_00102
OG0001793	Prag.g_01316	Praq.g_00094
OG0001794	Prag.g_01318	Praq.g_00096
OG0001797	Prag.g_01620	Praq.g_01959
OG0001799	Prag.g_01115	Praq.g_01295
OG0001807	Prag.g_00370	Praq.g_01166
OG0001809	Prag.g_01305	Praq.g_00088
OG0001810	Prag.g_00756	Praq.g_00634
OG0001821	Prag.g_01430	Praq.g_00222
OG0001825	Prag.g_01629	Praq.g_00040
OG0001827	Prag.g_00717	Praq.g_00062
OG0001840	Prag.g_01323	Praq.g_00107
OG0001848	Prag.g_01603	Praq.g_00020
OG0001849	Prag.g_01117	Praq.g_01297
OG0001868	Prag.g_01249	Praq.g_00064
OG0001869	Prag.g_01609	Praq.g_00027
OG0001870	Prag.g_01273	Praq.g_00054
OG0001871	Prag.g_01347	Praq.g_00063
OG0001901	Prag.g_00264	Praq.g_01730
OG0001948	Prag.g_00056	Praq.g_01941
OG0001951	Prag.g_00738	Praq.g_00616
OG0001963	Prag.g_01266	Praq.g_01947
OG0002022	Prag.g_01591	Praq.g_00009
OG0002023	Prag.g_01448	Praq.g_00229
OG0002027	Prag.g_00921	Praq.g_01505
OG0002052	Prag.g_01246	Praq.g_00082
OG0002055	Prag.g_01466	Praq.g_00254
OG0002125	Prag.g_01429	Praq.g_00233
OG0002127	Prag.g_00745	Praq.g_00623
OG0002161	Prag.g_00397	Praq.g_01949
OG0002342	Prag.g_00723	Praq.g_00061
OG0002343	Prag.g_00392	Praq.g_01405
OG0003039	Prag.g_00685	Praq.g_00836
