Orthogroup	Prag	Prao
OG0001152	Prag.g_01812	Prao.g_01695
OG0001153	Prag.g_01813	Prao.g_01696
OG0001154	Prag.g_01814	Prao.g_01697
OG0001155	Prag.g_01815	Prao.g_01698
OG0001156	Prag.g_01816	Prao.g_01699
OG0001157	Prag.g_01818	Prao.g_01701
OG0001158	Prag.g_01819	Prao.g_01702
OG0001159	Prag.g_01820	Prao.g_01703
OG0001160	Prag.g_01821	Prao.g_01704
OG0001161	Prag.g_01824	Prao.g_01707
OG0001162	Prag.g_01825	Prao.g_01708
OG0001163	Prag.g_01826	Prao.g_01709
OG0001164	Prag.g_01827	Prao.g_01710
OG0001165	Prag.g_01828	Prao.g_01711
OG0001166	Prag.g_01829	Prao.g_01712
OG0001167	Prag.g_01830	Prao.g_01713
OG0001168	Prag.g_01832	Prao.g_01715
OG0001169	Prag.g_01833	Prao.g_01716
OG0001170	Prag.g_01835	Prao.g_01718
OG0001171	Prag.g_01836	Prao.g_01719
OG0001172	Prag.g_01837	Prao.g_01720
OG0001173	Prag.g_01839	Prao.g_01722
OG0001174	Prag.g_01841	Prao.g_01724
OG0001175	Prag.g_01843	Prao.g_01726
OG0001176	Prag.g_01844	Prao.g_01727
OG0001177	Prag.g_01846	Prao.g_01729
OG0001178	Prag.g_01847	Prao.g_01730
OG0001179	Prag.g_01848	Prao.g_01731
OG0001180	Prag.g_01849	Prao.g_01732
OG0001181	Prag.g_01850	Prao.g_01733
OG0001182	Prag.g_01851	Prao.g_01734
OG0001183	Prag.g_01852	Prao.g_01735
OG0001184	Prag.g_01853	Prao.g_01736
OG0001185	Prag.g_01854	Prao.g_01737
OG0001186	Prag.g_01855	Prao.g_01738
OG0001187	Prag.g_01856	Prao.g_01739
OG0001188	Prag.g_01857	Prao.g_01740
OG0001189	Prag.g_01859	Prao.g_01741
OG0001190	Prag.g_01860	Prao.g_01742
OG0001191	Prag.g_01862	Prao.g_01744
OG0001192	Prag.g_01864	Prao.g_01746
OG0001193	Prag.g_01865	Prao.g_01747
OG0001194	Prag.g_01866	Prao.g_01748
OG0001195	Prag.g_01867	Prao.g_01749
OG0001196	Prag.g_01869	Prao.g_01751
OG0001197	Prag.g_01872	Prao.g_01754
OG0001198	Prag.g_01873	Prao.g_01755
OG0001199	Prag.g_01874	Prao.g_01756
OG0001200	Prag.g_01875	Prao.g_01757
OG0001201	Prag.g_01876	Prao.g_01758
OG0001202	Prag.g_01877	Prao.g_01759
OG0001203	Prag.g_01879	Prao.g_01761
OG0001204	Prag.g_01882	Prao.g_01764
OG0001205	Prag.g_01883	Prao.g_01765
OG0001206	Prag.g_01884	Prao.g_01767
OG0001207	Prag.g_01885	Prao.g_01768
OG0001208	Prag.g_01886	Prao.g_01769
OG0001209	Prag.g_01887	Prao.g_01770
OG0001210	Prag.g_01888	Prao.g_01771
OG0001211	Prag.g_01889	Prao.g_01772
OG0001212	Prag.g_01890	Prao.g_01773
OG0001213	Prag.g_01891	Prao.g_01774
OG0001214	Prag.g_01892	Prao.g_01775
OG0001215	Prag.g_01893	Prao.g_01776
OG0001216	Prag.g_01894	Prao.g_01777
OG0001217	Prag.g_01895	Prao.g_01778
OG0001218	Prag.g_01896	Prao.g_01779
OG0001219	Prag.g_01897	Prao.g_01780
OG0001220	Prag.g_01898	Prao.g_01781
OG0001221	Prag.g_01899	Prao.g_01782
OG0001222	Prag.g_01901	Prao.g_01784
OG0001223	Prag.g_01903	Prao.g_01786
OG0001224	Prag.g_01904	Prao.g_01787
OG0001225	Prag.g_01906	Prao.g_01789
OG0001226	Prag.g_01907	Prao.g_01790
OG0001227	Prag.g_01908	Prao.g_01791
OG0001228	Prag.g_01909	Prao.g_01792
OG0001229	Prag.g_01910	Prao.g_01793
OG0001230	Prag.g_01911	Prao.g_01794
OG0001231	Prag.g_01912	Prao.g_01795
OG0001232	Prag.g_01914	Prao.g_01797
OG0001233	Prag.g_01915	Prao.g_01798
OG0001234	Prag.g_01916	Prao.g_01799
OG0001235	Prag.g_01917	Prao.g_01800
OG0001236	Prag.g_01918	Prao.g_01801
OG0001237	Prag.g_01921	Prao.g_01804
OG0001238	Prag.g_01922	Prao.g_01805
OG0001239	Prag.g_01925	Prao.g_01808
OG0001240	Prag.g_01926	Prao.g_01809
OG0001241	Prag.g_01927	Prao.g_01810
OG0001242	Prag.g_01928	Prao.g_01811
OG0001243	Prag.g_01929	Prao.g_01812
OG0001244	Prag.g_01930	Prao.g_01813
OG0001245	Prag.g_01931	Prao.g_01814
OG0001246	Prag.g_01932	Prao.g_01815
OG0001247	Prag.g_01933	Prao.g_01816
OG0001248	Prag.g_01934	Prao.g_01817
OG0001249	Prag.g_01935	Prao.g_01818
OG0001250	Prag.g_01936	Prao.g_01819
OG0001251	Prag.g_01937	Prao.g_01820
OG0001252	Prag.g_01938	Prao.g_01821
OG0001253	Prag.g_01939	Prao.g_01822
OG0001254	Prag.g_01941	Prao.g_01824
OG0001255	Prag.g_01942	Prao.g_01825
OG0001256	Prag.g_01944	Prao.g_01827
OG0001257	Prag.g_01945	Prao.g_01828
OG0001258	Prag.g_01946	Prao.g_01829
OG0001259	Prag.g_01948	Prao.g_01831
OG0001260	Prag.g_01949	Prao.g_01833
OG0001261	Prag.g_01950	Prao.g_01834
OG0001262	Prag.g_01951	Prao.g_01835
OG0001263	Prag.g_01952	Prao.g_01836
OG0001264	Prag.g_01953	Prao.g_01837
OG0001265	Prag.g_01954	Prao.g_01838
OG0001266	Prag.g_01955	Prao.g_01839
OG0001267	Prag.g_01956	Prao.g_01840
OG0001268	Prag.g_01957	Prao.g_01841
OG0001269	Prag.g_00086	Prao.g_00231
OG0001270	Prag.g_00131	Prao.g_00276
OG0001271	Prag.g_00143	Prao.g_00288
OG0001272	Prag.g_00272	Prao.g_00418
OG0001273	Prag.g_00328	Prao.g_00469
OG0001274	Prag.g_00461	Prao.g_00588
OG0001275	Prag.g_00477	Prao.g_00604
OG0001276	Prag.g_00568	Prao.g_00028
OG0001277	Prag.g_00743	Prao.g_00686
OG0001278	Prag.g_00855	Prao.g_00792
OG0001279	Prag.g_00905	Prao.g_00844
OG0001280	Prag.g_01012	Prao.g_00950
OG0001281	Prag.g_01060	Prao.g_01001
OG0001282	Prag.g_01078	Prao.g_01018
OG0001283	Prag.g_01083	Prao.g_01023
OG0001284	Prag.g_01093	Prao.g_01154
OG0001285	Prag.g_01137	Prao.g_01105
OG0001286	Prag.g_01150	Prao.g_01092
OG0001287	Prag.g_01427	Prao.g_01219
OG0001288	Prag.g_01530	Prao.g_01436
OG0001289	Prag.g_01541	Prao.g_01447
OG0001290	Prag.g_01581	Prao.g_01489
OG0001291	Prag.g_01582	Prao.g_01490
OG0001292	Prag.g_01587	Prao.g_01495
OG0001293	Prag.g_01604	Prao.g_01511
OG0001294	Prag.g_01616	Prao.g_01521
OG0001295	Prag.g_01630	Prao.g_01531
OG0001296	Prag.g_01661	Prao.g_01544
OG0001297	Prag.g_01665	Prao.g_01548
OG0001298	Prag.g_01668	Prao.g_01551
OG0001299	Prag.g_01735	Prao.g_01618
OG0001300	Prag.g_01759	Prao.g_01643
OG0001302	Prag.g_01871	Prao.g_01753
OG0001303	Prag.g_01902	Prao.g_01785
OG0001304	Prag.g_01947	Prao.g_01830
OG0001306	Prag.g_00416	Prao.g_00541
OG0001308	Prag.g_00065	Prao.g_00210
OG0001309	Prag.g_00068	Prao.g_00213
OG0001310	Prag.g_00070	Prao.g_00215
OG0001312	Prag.g_00112	Prao.g_00258
OG0001313	Prag.g_00118	Prao.g_00264
OG0001314	Prag.g_00192	Prao.g_00337
OG0001315	Prag.g_00236	Prao.g_00381
OG0001317	Prag.g_00367	Prao.g_00508
OG0001318	Prag.g_00615	Prao.g_00076
OG0001319	Prag.g_00752	Prao.g_00694
OG0001320	Prag.g_01027	Prao.g_00965
OG0001321	Prag.g_01032	Prao.g_00970
OG0001322	Prag.g_01068	Prao.g_01009
OG0001323	Prag.g_01102	Prao.g_01143
OG0001324	Prag.g_01104	Prao.g_01139
OG0001325	Prag.g_01111	Prao.g_01132
OG0001326	Prag.g_01181	Prao.g_01061
OG0001327	Prag.g_01373	Prao.g_01255
OG0001328	Prag.g_01585	Prao.g_01493
OG0001329	Prag.g_01692	Prao.g_01575
OG0001330	Prag.g_01727	Prao.g_01609
OG0001331	Prag.g_01838	Prao.g_01721
OG0001332	Prag.g_00134	Prao.g_00279
OG0001333	Prag.g_00231	Prao.g_00376
OG0001334	Prag.g_00446	Prao.g_00573
OG0001335	Prag.g_01051	Prao.g_00993
OG0001336	Prag.g_01071	Prao.g_01012
OG0001337	Prag.g_01086	Prao.g_01026
OG0001338	Prag.g_01327	Prao.g_01306
OG0001339	Prag.g_01360	Prao.g_01271
OG0001341	Prag.g_01578	Prao.g_01486
OG0001342	Prag.g_01588	Prao.g_01497
OG0001343	Prag.g_01666	Prao.g_01549
OG0001344	Prag.g_01716	Prao.g_01598
OG0001345	Prag.g_01808	Prao.g_01691
OG0001346	Prag.g_01863	Prao.g_01745
OG0001347	Prag.g_01900	Prao.g_01783
OG0001348	Prag.g_00121	Prao.g_00267
OG0001349	Prag.g_00111	Prao.g_00257
OG0001350	Prag.g_00137	Prao.g_00282
OG0001351	Prag.g_00196	Prao.g_00341
OG0001352	Prag.g_00241	Prao.g_00386
OG0001353	Prag.g_00252	Prao.g_00399
OG0001354	Prag.g_00271	Prao.g_00417
OG0001355	Prag.g_00334	Prao.g_00475
OG0001356	Prag.g_00371	Prao.g_00512
OG0001357	Prag.g_00413	Prao.g_00538
OG0001358	Prag.g_00451	Prao.g_00578
OG0001359	Prag.g_00465	Prao.g_00592
OG0001360	Prag.g_00488	Prao.g_00615
OG0001361	Prag.g_00493	Prao.g_00620
OG0001362	Prag.g_00555	Prao.g_01869
OG0001363	Prag.g_00681	Prao.g_00141
OG0001364	Prag.g_00790	Prao.g_00724
OG0001365	Prag.g_00845	Prao.g_00782
OG0001366	Prag.g_00890	Prao.g_00826
OG0001367	Prag.g_00992	Prao.g_00930
OG0001368	Prag.g_01011	Prao.g_00949
OG0001369	Prag.g_01124	Prao.g_01118
OG0001370	Prag.g_01125	Prao.g_01117
OG0001371	Prag.g_01203	Prao.g_01039
OG0001373	Prag.g_01560	Prao.g_01466
OG0001374	Prag.g_01422	Prao.g_01613
OG0001375	Prag.g_01706	Prao.g_01589
OG0001376	Prag.g_01749	Prao.g_01632
OG0001377	Prag.g_01870	Prao.g_01752
OG0001379	Prag.g_00061	Prao.g_00206
OG0001380	Prag.g_00062	Prao.g_00207
OG0001381	Prag.g_00081	Prao.g_00226
OG0001383	Prag.g_00227	Prao.g_00372
OG0001384	Prag.g_00248	Prao.g_00394
OG0001385	Prag.g_00263	Prao.g_00410
OG0001386	Prag.g_00356	Prao.g_00497
OG0001389	Prag.g_00433	Prao.g_00558
OG0001390	Prag.g_00439	Prao.g_00566
OG0001391	Prag.g_00483	Prao.g_00610
OG0001392	Prag.g_00490	Prao.g_00617
OG0001393	Prag.g_00498	Prao.g_00625
OG0001394	Prag.g_00644	Prao.g_00105
OG0001395	Prag.g_00652	Prao.g_00113
OG0001396	Prag.g_00654	Prao.g_00115
OG0001397	Prag.g_00660	Prao.g_00120
OG0001398	Prag.g_00697	Prao.g_00653
OG0001399	Prag.g_00792	Prao.g_00726
OG0001400	Prag.g_00889	Prao.g_00825
OG0001401	Prag.g_00891	Prao.g_00828
OG0001402	Prag.g_00911	Prao.g_00850
OG0001403	Prag.g_00914	Prao.g_00853
OG0001405	Prag.g_01021	Prao.g_00959
OG0001406	Prag.g_01040	Prao.g_00978
OG0001407	Prag.g_01049	Prao.g_00991
OG0001408	Prag.g_01058	Prao.g_00999
OG0001409	Prag.g_01065	Prao.g_01336
OG0001410	Prag.g_01139	Prao.g_01103
OG0001411	Prag.g_01330	Prao.g_01303
OG0001412	Prag.g_01356	Prao.g_01275
OG0001413	Prag.g_01380	Prao.g_01248
OG0001414	Prag.g_01390	Prao.g_01238
OG0001415	Prag.g_01529	Prao.g_01435
OG0001416	Prag.g_01532	Prao.g_01438
OG0001417	Prag.g_01579	Prao.g_01487
OG0001418	Prag.g_01592	Prao.g_01499
OG0001419	Prag.g_01618	Prao.g_00004
OG0001421	Prag.g_00945	Prao.g_00883
OG0001424	Prag.g_00055	Prao.g_00200
OG0001425	Prag.g_00317	Prao.g_00462
OG0001426	Prag.g_00358	Prao.g_00499
OG0001427	Prag.g_00500	Prao.g_00627
OG0001428	Prag.g_00741	Prao.g_00684
OG0001429	Prag.g_00755	Prao.g_00697
OG0001430	Prag.g_00796	Prao.g_00730
OG0001431	Prag.g_00893	Prao.g_00830
OG0001432	Prag.g_00896	Prao.g_00835
OG0001433	Prag.g_01054	Prao.g_00996
OG0001434	Prag.g_01126	Prao.g_01116
OG0001435	Prag.g_01217	Prao.g_00016
OG0001436	Prag.g_01599	Prao.g_01505
OG0001438	Prag.g_01943	Prao.g_01826
OG0001440	Prag.g_00366	Prao.g_00507
OG0001441	Prag.g_00974	Prao.g_00912
OG0001442	Prag.g_01004	Prao.g_00942
OG0001443	Prag.g_01056	Prao.g_00997
OG0001444	Prag.g_01059	Prao.g_01000
OG0001445	Prag.g_01590	Prao.g_01498
OG0001447	Prag.g_01293, Prag.g_01295, Prag.g_01251	Prao.g_00641
OG0001448	Prag.g_00598	Prao.g_00059
OG0001449	Prag.g_01096	Prao.g_01151
OG0001450	Prag.g_01113	Prao.g_01129
OG0001451	Prag.g_01136	Prao.g_01106
OG0001452	Prag.g_01172	Prao.g_01070
OG0001453	Prag.g_01268	Prao.g_01350
OG0001454	Prag.g_01270	Prao.g_01348
OG0001455	Prag.g_01271	Prao.g_01347
OG0001457	Prag.g_01489	Prao.g_01360
OG0001458	Prag.g_01920	Prao.g_01803
OG0001459	Prag.g_01623	Prao.g_01526
OG0001460	Prag.g_00361	Prao.g_00502
OG0001461	Prag.g_00369	Prao.g_00511
OG0001462	Prag.g_00383	Prao.g_00521
OG0001464	Prag.g_00538	Prao.g_01178
OG0001466	Prag.g_00680	Prao.g_00140
OG0001467	Prag.g_00785	Prao.g_00719
OG0001468	Prag.g_00837	Prao.g_00773
OG0001469	Prag.g_00867	Prao.g_00804
OG0001470	Prag.g_01003	Prao.g_00941
OG0001471	Prag.g_01048	Prao.g_00990
OG0001472	Prag.g_01053	Prao.g_00995
OG0001473	Prag.g_01057	Prao.g_00998
OG0001474	Prag.g_01322	Prao.g_01312
OG0001476	Prag.g_01485	Prao.g_01394
OG0001478	Prag.g_01831	Prao.g_01714
OG0001479	Prag.g_01151	Prao.g_01091
OG0001480	Prag.g_00686	Prao.g_00057
OG0001482	Prag.g_00311	Prao.g_00456
OG0001483	Prag.g_01334	Prao.g_01295
OG0001485	Prag.g_00866	Prao.g_00803
OG0001486	Prag.g_00875	Prao.g_00811
OG0001488	Prag.g_01044	Prao.g_00986
OG0001489	Prag.g_01045	Prao.g_00987
OG0001490	Prag.g_01046	Prao.g_00988
OG0001491	Prag.g_01052	Prao.g_00994
OG0001492	Prag.g_01081	Prao.g_01021
OG0001493	Prag.g_01090	Prao.g_01157
OG0001494	Prag.g_01169	Prao.g_01073
OG0001496	Prag.g_01349	Prao.g_01282
OG0001497	Prag.g_01426	Prao.g_01218
OG0001498	Prag.g_01729	Prao.g_01611
OG0001499	Prag.g_01750	Prao.g_01633
OG0001501	Prag.g_00759	Prao.g_00702
OG0001503	Prag.g_00165	Prao.g_00310
OG0001504	Prag.g_00389	Prao.g_00528
OG0001505	Prag.g_00733	Prao.g_00678
OG0001506	Prag.g_00736	Prao.g_00680
OG0001507	Prag.g_00782	Prao.g_00716
OG0001510	Prag.g_00868	Prao.g_00805
OG0001511	Prag.g_00877	Prao.g_00813
OG0001512	Prag.g_00878	Prao.g_00814
OG0001513	Prag.g_00879	Prao.g_00815
OG0001514	Prag.g_00880	Prao.g_00816
OG0001515	Prag.g_00881	Prao.g_00817
OG0001516	Prag.g_00882	Prao.g_00818
OG0001517	Prag.g_00883	Prao.g_00819
OG0001518	Prag.g_00884	Prao.g_00820
OG0001519	Prag.g_00885	Prao.g_00821
OG0001520	Prag.g_00886	Prao.g_00822
OG0001521	Prag.g_00887	Prao.g_00823
OG0001522	Prag.g_00888	Prao.g_00824
OG0001524	Prag.g_00716	Prao.g_00005
OG0001525	Prag.g_01073	Prao.g_01013
OG0001526	Prag.g_01135	Prao.g_01107
OG0001529	Prag.g_01823	Prao.g_01706
OG0001531	Prag.g_00986	Prao.g_00924
OG0001532	Prag.g_01043	Prao.g_00985
OG0001533	Prag.g_01063	Prao.g_01005
OG0001534	Prag.g_01625, Prag.g_01304	Prao.g_01330
OG0001537	Prag.g_01731	Prao.g_01614
OG0001539	Prag.g_00054	Prao.g_00199
OG0001540	Prag.g_00438	Prao.g_00565
OG0001542	Prag.g_01094	Prao.g_01153
OG0001547	Prag.g_00034	Prao.g_00180
OG0001549	Prag.g_01597	Prao.g_01503
OG0001550	Prag.g_00863	Prao.g_00800
OG0001551	Prag.g_01092	Prao.g_01155
OG0001552	Prag.g_01324	Prao.g_01309
OG0001553	Prag.g_01339	Prao.g_01290
OG0001554	Prag.g_01340	Prao.g_01289
OG0001555	Prag.g_01417	Prao.g_01205
OG0001557	Prag.g_01595	Prao.g_01501
OG0001558	Prag.g_01605	Prao.g_01512
OG0001561	Prag.g_01280	Prao.g_00642
OG0001565	Prag.g_00119	Prao.g_00265
OG0001566	Prag.g_00298	Prao.g_00443
OG0001567	Prag.g_00363	Prao.g_00504
OG0001568	Prag.g_00382	Prao.g_00520
OG0001569	Prag.g_00436	Prao.g_00561
OG0001571	Prag.g_00448	Prao.g_00575
OG0001574	Prag.g_00747	Prao.g_00689
OG0001575	Prag.g_00774	Prao.g_00708
OG0001576	Prag.g_00997	Prao.g_00935
OG0001577	Prag.g_01002	Prao.g_00940
OG0001578	Prag.g_01061	Prao.g_01002
OG0001579	Prag.g_01062	Prao.g_01004
OG0001580	Prag.g_01064	Prao.g_01006
OG0001581	Prag.g_01067	Prao.g_01008
OG0001582	Prag.g_01074	Prao.g_01014
OG0001583	Prag.g_01089	Prao.g_01158
OG0001584	Prag.g_01098	Prao.g_01148
OG0001585	Prag.g_01107	Prao.g_01136
OG0001586	Prag.g_01116	Prao.g_01126
OG0001587	Prag.g_01119	Prao.g_01123
OG0001589	Prag.g_01320	Prao.g_01315
OG0001590	Prag.g_01386	Prao.g_01242
OG0001591	Prag.g_01388	Prao.g_01240
OG0001592	Prag.g_01469	Prao.g_01196
OG0001594	Prag.g_01573	Prao.g_01479
OG0001595	Prag.g_01574	Prao.g_01481
OG0001596	Prag.g_01575	Prao.g_01482
OG0001597	Prag.g_01584	Prao.g_01492
OG0001598	Prag.g_01880	Prao.g_01762
OG0001602	Prag.g_00284	Prao.g_00430
OG0001603	Prag.g_00322	Prao.g_00467
OG0001604	Prag.g_00357	Prao.g_00498
OG0001605	Prag.g_00388	Prao.g_00527
OG0001606	Prag.g_00447	Prao.g_00574
OG0001607	Prag.g_00684	Prao.g_00144
OG0001608	Prag.g_00746	Prao.g_00688
OG0001609	Prag.g_00870	Prao.g_00806
OG0001610	Prag.g_00894	Prao.g_00832
OG0001611	Prag.g_01129	Prao.g_01113
OG0001612	Prag.g_01130	Prao.g_01112
OG0001613	Prag.g_01131	Prao.g_01111
OG0001614	Prag.g_01132	Prao.g_01110
OG0001617	Prag.g_01632	Prao.g_01532
OG0001618	Prag.g_01682	Prao.g_01565
OG0001622	Prag.g_00362	Prao.g_00503
OG0001623	Prag.g_00679	Prao.g_00139
OG0001624	Prag.g_00727	Prao.g_00674
OG0001628	Prag.g_01378	Prao.g_01250
OG0001634	Prag.g_01253	Prao.g_00009
OG0001635	Prag.g_00332	Prao.g_00473
OG0001636	Prag.g_00653	Prao.g_00114
OG0001637	Prag.g_00874	Prao.g_00810
OG0001638	Prag.g_01303	Prao.g_01334
OG0001639	Prag.g_01313	Prao.g_01322
OG0001640	Prag.g_01598	Prao.g_01504
OG0001641	Prag.g_01615	Prao.g_01520
OG0001644	Prag.g_01211	Prao.g_01031
OG0001647	Prag.g_01254	Prao.g_00008
OG0001648	Prag.g_01255	Prao.g_00007
OG0001649	Prag.g_01256	Prao.g_00006
OG0001652	Prag.g_00173	Prao.g_00318
OG0001653	Prag.g_00360	Prao.g_00501
OG0001654	Prag.g_00384	Prao.g_00523
OG0001655	Prag.g_00385	Prao.g_00524
OG0001656	Prag.g_00387	Prao.g_00526
OG0001657	Prag.g_00445	Prao.g_00572
OG0001658	Prag.g_00691	Prao.g_00647
OG0001659	Prag.g_00737	Prao.g_00681
OG0001660	Prag.g_00739	Prao.g_00682
OG0001661	Prag.g_00775	Prao.g_00709
OG0001662	Prag.g_00781	Prao.g_00715
OG0001663	Prag.g_00783	Prao.g_00717
OG0001664	Prag.g_00811	Prao.g_00746
OG0001665	Prag.g_00861	Prao.g_00798
OG0001666	Prag.g_00872	Prao.g_00808
OG0001667	Prag.g_00873	Prao.g_00809
OG0001668	Prag.g_00918	Prao.g_00857
OG0001669	Prag.g_00998	Prao.g_00936
OG0001670	Prag.g_01001	Prao.g_00939
OG0001671	Prag.g_01006	Prao.g_00944
OG0001672	Prag.g_01023	Prao.g_00961
OG0001673	Prag.g_01024	Prao.g_00962
OG0001674	Prag.g_01047	Prao.g_00989
OG0001675	Prag.g_01050	Prao.g_00992
OG0001676	Prag.g_01069	Prao.g_01010
OG0001677	Prag.g_01070	Prao.g_01011
OG0001678	Prag.g_01077	Prao.g_01017
OG0001679	Prag.g_01082	Prao.g_01022
OG0001680	Prag.g_01084	Prao.g_01024
OG0001681	Prag.g_01105	Prao.g_01138
OG0001682	Prag.g_01110	Prao.g_01133
OG0001683	Prag.g_01112	Prao.g_01130
OG0001684	Prag.g_01128	Prao.g_01114
OG0001685	Prag.g_01200	Prao.g_01042
OG0001686	Prag.g_01208	Prao.g_01034
OG0001687	Prag.g_01265	Prao.g_00981
OG0001688	Prag.g_01331	Prao.g_01302
OG0001689	Prag.g_01337	Prao.g_01292
OG0001691	Prag.g_01276	Prao.g_01189
OG0001692	Prag.g_01572	Prao.g_01478
OG0001693	Prag.g_01577	Prao.g_01485
OG0001694	Prag.g_01580	Prao.g_01488
OG0001695	Prag.g_01586	Prao.g_01494
OG0001696	Prag.g_01594	Prao.g_01500
OG0001697	Prag.g_01596	Prao.g_01502
OG0001699	Prag.g_01674	Prao.g_01557
OG0001700	Prag.g_01919	Prao.g_01802
OG0001704	Prag.g_01435	Prao.g_01209
OG0001705	Prag.g_00475	Prao.g_00602
OG0001707	Prag.g_00731	Prao.g_00676
OG0001708	Prag.g_00753	Prao.g_00695
OG0001709	Prag.g_00776	Prao.g_00710
OG0001710	Prag.g_00999	Prao.g_00937
OG0001713	Prag.g_01109	Prao.g_01134
OG0001714	Prag.g_01133	Prao.g_01109
OG0001715	Prag.g_01321	Prao.g_01313
OG0001717	Prag.g_01000	Prao.g_00938
OG0001728	Prag.g_00794	Prao.g_00728
OG0001731	Prag.g_01309	Prao.g_01341
OG0001732	Prag.g_01338	Prao.g_01291
OG0001735	Prag.g_01602	Prao.g_01509
OG0001736	Prag.g_01622	Prao.g_01525
OG0001737	Prag.g_00379	Prao.g_00519
OG0001738	Prag.g_00690	Prao.g_00149
OG0001787	Prag.g_00041	Prao.g_00187
OG0001789	Prag.g_00503	Prao.g_00630
OG0001790	Prag.g_00750	Prao.g_00692
OG0001791	Prag.g_00789	Prao.g_00723
OG0001793	Prag.g_01316	Prao.g_01319
OG0001794	Prag.g_01318	Prao.g_01318
OG0001799	Prag.g_01115	Prao.g_01127
OG0001809	Prag.g_01305	Prao.g_00530
OG0001810	Prag.g_00756	Prao.g_00698
OG0001811	Prag.g_00777	Prao.g_00711
OG0001812	Prag.g_00778	Prao.g_00712
OG0001813	Prag.g_00779	Prao.g_00713
OG0001814	Prag.g_00780	Prao.g_00714
OG0001815	Prag.g_00871	Prao.g_00807
OG0001817	Prag.g_01099	Prao.g_01147
OG0001818	Prag.g_01101	Prao.g_01144
OG0001819	Prag.g_01314	Prao.g_01321
OG0001825	Prag.g_01629	Prao.g_01530
OG0001836	Prag.g_00386	Prao.g_00525
OG0001838	Prag.g_01310	Prao.g_01326
OG0001840	Prag.g_01323	Prao.g_01310
OG0001841	Prag.g_01341	Prao.g_01288
OG0001848	Prag.g_01603	Prao.g_01510
OG0001849	Prag.g_01117	Prao.g_01125
OG0001862	Prag.g_01258	Prao.g_01533
OG0001863	Prag.g_01263	Prao.g_00002
OG0001864	Prag.g_01311	Prao.g_01324
OG0001865	Prag.g_01315	Prao.g_01320
OG0001869	Prag.g_01609	Prao.g_01517
OG0001901	Prag.g_00264	Prao.g_00411
OG0001912	Prag.g_01281	Prao.g_00636
OG0001913	Prag.g_01282	Prao.g_00637
OG0001914	Prag.g_01288	Prao.g_00151
OG0001943	Prag.g_01227	Prao.g_01371
OG0001948	Prag.g_00056	Prao.g_00201
OG0001953	Prag.g_01114	Prao.g_01128
OG0001963	Prag.g_01266	Prao.g_01344
OG0002025	Prag.g_01226	Prao.g_01370
OG0002027	Prag.g_00921	Prao.g_00860
OG0002132	Prag.g_00687	Prao.g_01261
OG0002143	Prag.g_01410	Prao.g_01211
OG0002227	Prag.g_01411	Prao.g_01208
OG0002291	Prag.g_00688	Prao.g_01260
OG0002321	Prag.g_01214	Prao.g_01028
OG0002393	Prag.g_01414	Prao.g_01204
OG0002495	Prag.g_01409	Prao.g_01212
OG0002965	Prag.g_01412	Prao.g_01199
OG0003139	Prag.g_01413	Prao.g_01203
