Orthogroup	Prag	Prak
OG0001172	Prag.g_01837	Prak.g_01817
OG0001173	Prag.g_01839	Prak.g_01819
OG0001174	Prag.g_01841	Prak.g_01821
OG0001175	Prag.g_01843	Prak.g_01823
OG0001176	Prag.g_01844	Prak.g_01825
OG0001177	Prag.g_01846	Prak.g_01827
OG0001178	Prag.g_01847	Prak.g_01828
OG0001179	Prag.g_01848	Prak.g_01829
OG0001180	Prag.g_01849	Prak.g_01830
OG0001181	Prag.g_01850	Prak.g_01831
OG0001182	Prag.g_01851	Prak.g_01832
OG0001183	Prag.g_01852	Prak.g_01833
OG0001184	Prag.g_01853	Prak.g_01834
OG0001185	Prag.g_01854	Prak.g_01835
OG0001186	Prag.g_01855	Prak.g_01837
OG0001187	Prag.g_01856	Prak.g_01838
OG0001188	Prag.g_01857	Prak.g_01839
OG0001189	Prag.g_01859	Prak.g_01840
OG0001190	Prag.g_01860	Prak.g_01841
OG0001191	Prag.g_01862	Prak.g_01843
OG0001192	Prag.g_01864	Prak.g_01845
OG0001193	Prag.g_01865	Prak.g_01846
OG0001194	Prag.g_01866	Prak.g_01847
OG0001195	Prag.g_01867	Prak.g_01849
OG0001196	Prag.g_01869	Prak.g_01851
OG0001197	Prag.g_01872	Prak.g_01854
OG0001198	Prag.g_01873	Prak.g_01855
OG0001199	Prag.g_01874	Prak.g_01856
OG0001200	Prag.g_01875	Prak.g_01857
OG0001201	Prag.g_01876	Prak.g_01858
OG0001202	Prag.g_01877	Prak.g_01859
OG0001203	Prag.g_01879	Prak.g_01861
OG0001204	Prag.g_01882	Prak.g_01863
OG0001205	Prag.g_01883	Prak.g_01864
OG0001206	Prag.g_01884	Prak.g_01865
OG0001207	Prag.g_01885	Prak.g_01866
OG0001208	Prag.g_01886	Prak.g_01867
OG0001209	Prag.g_01887	Prak.g_01868
OG0001210	Prag.g_01888	Prak.g_01869
OG0001211	Prag.g_01889	Prak.g_01870
OG0001212	Prag.g_01890	Prak.g_01871
OG0001213	Prag.g_01891	Prak.g_01872
OG0001214	Prag.g_01892	Prak.g_01873
OG0001215	Prag.g_01893	Prak.g_01874
OG0001216	Prag.g_01894	Prak.g_01875
OG0001217	Prag.g_01895	Prak.g_01876
OG0001218	Prag.g_01896	Prak.g_01877
OG0001219	Prag.g_01897	Prak.g_01878
OG0001220	Prag.g_01898	Prak.g_01879
OG0001221	Prag.g_01899	Prak.g_01880
OG0001222	Prag.g_01901	Prak.g_01882
OG0001223	Prag.g_01903	Prak.g_01884
OG0001224	Prag.g_01904	Prak.g_01886
OG0001225	Prag.g_01906	Prak.g_01888
OG0001226	Prag.g_01907	Prak.g_01889
OG0001227	Prag.g_01908	Prak.g_01890
OG0001228	Prag.g_01909	Prak.g_01891
OG0001229	Prag.g_01910	Prak.g_01892
OG0001230	Prag.g_01911	Prak.g_01893
OG0001231	Prag.g_01912	Prak.g_01894
OG0001232	Prag.g_01914	Prak.g_01896
OG0001233	Prag.g_01915	Prak.g_01897
OG0001234	Prag.g_01916	Prak.g_01898
OG0001235	Prag.g_01917	Prak.g_01899
OG0001236	Prag.g_01918	Prak.g_01900
OG0001237	Prag.g_01921	Prak.g_01903
OG0001238	Prag.g_01922	Prak.g_01904
OG0001239	Prag.g_01925	Prak.g_01908
OG0001240	Prag.g_01926	Prak.g_01909
OG0001241	Prag.g_01927	Prak.g_01910
OG0001242	Prag.g_01928	Prak.g_01912
OG0001243	Prag.g_01929	Prak.g_01913
OG0001244	Prag.g_01930	Prak.g_01914
OG0001245	Prag.g_01931	Prak.g_01915
OG0001246	Prag.g_01932	Prak.g_01916
OG0001247	Prag.g_01933	Prak.g_01917
OG0001248	Prag.g_01934	Prak.g_01918
OG0001249	Prag.g_01935	Prak.g_01919
OG0001250	Prag.g_01936	Prak.g_01922
OG0001251	Prag.g_01937	Prak.g_01923
OG0001252	Prag.g_01938	Prak.g_01924
OG0001253	Prag.g_01939	Prak.g_01925
OG0001254	Prag.g_01941	Prak.g_01927
OG0001255	Prag.g_01942	Prak.g_01928
OG0001256	Prag.g_01944	Prak.g_01931
OG0001257	Prag.g_01945	Prak.g_01932
OG0001258	Prag.g_01946	Prak.g_01933
OG0001259	Prag.g_01948	Prak.g_01936
OG0001260	Prag.g_01949	Prak.g_01937
OG0001261	Prag.g_01950	Prak.g_01938
OG0001262	Prag.g_01951	Prak.g_01939
OG0001263	Prag.g_01952	Prak.g_01940
OG0001264	Prag.g_01953	Prak.g_01941
OG0001265	Prag.g_01954	Prak.g_01942
OG0001266	Prag.g_01955	Prak.g_01943
OG0001267	Prag.g_01956	Prak.g_01944
OG0001268	Prag.g_01957	Prak.g_01945
OG0001269	Prag.g_00086	Prak.g_00096
OG0001270	Prag.g_00131	Prak.g_00146
OG0001271	Prag.g_00143	Prak.g_00161
OG0001272	Prag.g_00272	Prak.g_00299
OG0001273	Prag.g_00328	Prak.g_00355
OG0001274	Prag.g_00461	Prak.g_00443
OG0001275	Prag.g_00477	Prak.g_00459
OG0001276	Prag.g_00568	Prak.g_00551
OG0001277	Prag.g_00743	Prak.g_00935
OG0001278	Prag.g_00855	Prak.g_00898
OG0001279	Prag.g_00905	Prak.g_00769
OG0001280	Prag.g_01012	Prak.g_01016
OG0001281	Prag.g_01060	Prak.g_00600
OG0001282	Prag.g_01078	Prak.g_01258
OG0001283	Prag.g_01083	Prak.g_01222
OG0001284	Prag.g_01093	Prak.g_00681
OG0001285	Prag.g_01137	Prak.g_01190
OG0001286	Prag.g_01150	Prak.g_01175
OG0001288	Prag.g_01530	Prak.g_01434
OG0001289	Prag.g_01541	Prak.g_01447
OG0001290	Prag.g_01581	Prak.g_00609
OG0001291	Prag.g_01582	Prak.g_01508
OG0001292	Prag.g_01587	Prak.g_01526
OG0001293	Prag.g_01604	Prak.g_01247
OG0001294	Prag.g_01616	Prak.g_01037
OG0001295	Prag.g_01630	Prak.g_01604
OG0001296	Prag.g_01661	Prak.g_01636
OG0001297	Prag.g_01665	Prak.g_01640
OG0001298	Prag.g_01668	Prak.g_01643
OG0001299	Prag.g_01735	Prak.g_01713
OG0001300	Prag.g_01759	Prak.g_01650
OG0001301	Prag.g_01842	Prak.g_01822
OG0001302	Prag.g_01871	Prak.g_01853
OG0001303	Prag.g_01902	Prak.g_01883
OG0001304	Prag.g_01947	Prak.g_01935
OG0001305	Prag.g_01637	Prak.g_01527
OG0001306	Prag.g_00416	Prak.g_00399
OG0001307	Prag.g_00030	Prak.g_00031
OG0001308	Prag.g_00065	Prak.g_00076
OG0001309	Prag.g_00068	Prak.g_00079
OG0001310	Prag.g_00070	Prak.g_00081
OG0001312	Prag.g_00112	Prak.g_00127
OG0001313	Prag.g_00118	Prak.g_00134
OG0001314	Prag.g_00192	Prak.g_00212
OG0001315	Prag.g_00236	Prak.g_00260
OG0001317	Prag.g_00367	Prak.g_01257
OG0001318	Prag.g_00615	Prak.g_01106
OG0001319	Prag.g_00752	Prak.g_01235
OG0001320	Prag.g_01027	Prak.g_00929
OG0001321	Prag.g_01032	Prak.g_00924
OG0001322	Prag.g_01068	Prak.g_01921
OG0001323	Prag.g_01102	Prak.g_01885
OG0001324	Prag.g_01104	Prak.g_00671
OG0001325	Prag.g_01111	Prak.g_00727
OG0001326	Prag.g_01181	Prak.g_01139
OG0001327	Prag.g_01373	Prak.g_01303
OG0001328	Prag.g_01585	Prak.g_00384
OG0001329	Prag.g_01692	Prak.g_01668
OG0001330	Prag.g_01727	Prak.g_01703
OG0001331	Prag.g_01838	Prak.g_01818
OG0001332	Prag.g_00134	Prak.g_00149
OG0001333	Prag.g_00231	Prak.g_00254
OG0001334	Prag.g_00446	Prak.g_01514
OG0001335	Prag.g_01051	Prak.g_00758
OG0001336	Prag.g_01071	Prak.g_00741
OG0001337	Prag.g_01086	Prak.g_00632
OG0001338	Prag.g_01327	Prak.g_01497
OG0001339	Prag.g_01360	Prak.g_01282
OG0001341	Prag.g_01578	Prak.g_01480
OG0001342	Prag.g_01588	Prak.g_01586, Prak.g_01618
OG0001343	Prag.g_01666	Prak.g_01641
OG0001344	Prag.g_01716	Prak.g_01692
OG0001345	Prag.g_01808	Prak.g_01784
OG0001346	Prag.g_01863	Prak.g_01844
OG0001347	Prag.g_01900	Prak.g_01881
OG0001348	Prag.g_00121	Prak.g_00136
OG0001349	Prag.g_00111	Prak.g_00126
OG0001350	Prag.g_00137	Prak.g_01296
OG0001351	Prag.g_00196	Prak.g_00216
OG0001352	Prag.g_00241	Prak.g_00265
OG0001353	Prag.g_00252	Prak.g_00278
OG0001354	Prag.g_00271	Prak.g_00298
OG0001355	Prag.g_00334	Prak.g_00361
OG0001357	Prag.g_00413	Prak.g_00396
OG0001358	Prag.g_00451	Prak.g_00433
OG0001359	Prag.g_00465	Prak.g_00447
OG0001360	Prag.g_00488	Prak.g_00470
OG0001361	Prag.g_00493	Prak.g_00475
OG0001362	Prag.g_00555	Prak.g_00537
OG0001363	Prag.g_00681	Prak.g_00240
OG0001364	Prag.g_00790	Prak.g_00936
OG0001365	Prag.g_00845	Prak.g_00888
OG0001366	Prag.g_00890	Prak.g_00746
OG0001367	Prag.g_00992	Prak.g_01001
OG0001368	Prag.g_01011	Prak.g_01015
OG0001369	Prag.g_01124	Prak.g_01555
OG0001370	Prag.g_01125	Prak.g_01556
OG0001371	Prag.g_01203	Prak.g_01118
OG0001372	Prag.g_01302	Prak.g_00668
OG0001373	Prag.g_01560	Prak.g_01466
OG0001374	Prag.g_01422	Prak.g_00061
OG0001375	Prag.g_01706	Prak.g_01682
OG0001377	Prag.g_01870	Prak.g_01852
OG0001379	Prag.g_00061	Prak.g_00071
OG0001380	Prag.g_00062	Prak.g_00073
OG0001381	Prag.g_00081	Prak.g_00091
OG0001382	Prag.g_00128	Prak.g_00144
OG0001383	Prag.g_00227	Prak.g_00250
OG0001384	Prag.g_00248	Prak.g_00274
OG0001385	Prag.g_00263	Prak.g_00291
OG0001386	Prag.g_00356	Prak.g_01432
OG0001388	Prag.g_01272, Prag.g_01640	Prak.g_00825
OG0001389	Prag.g_00433	Prak.g_00419
OG0001390	Prag.g_00439	Prak.g_00425
OG0001392	Prag.g_00490	Prak.g_00472
OG0001393	Prag.g_00498	Prak.g_00480
OG0001394	Prag.g_00644	Prak.g_01075
OG0001395	Prag.g_00652	Prak.g_00801
OG0001396	Prag.g_00654	Prak.g_00803
OG0001397	Prag.g_00660	Prak.g_00809
OG0001398	Prag.g_00697	Prak.g_01058
OG0001399	Prag.g_00792	Prak.g_00939
OG0001400	Prag.g_00889	Prak.g_00745
OG0001401	Prag.g_00891	Prak.g_00747
OG0001402	Prag.g_00911	Prak.g_00775
OG0001403	Prag.g_00914	Prak.g_00778
OG0001404	Prag.g_00996	Prak.g_01607
OG0001405	Prag.g_01021	Prak.g_01028
OG0001406	Prag.g_01040	Prak.g_00916
OG0001407	Prag.g_01049	Prak.g_00737
OG0001408	Prag.g_01058	Prak.g_01244
OG0001409	Prag.g_01065	Prak.g_00732
OG0001410	Prag.g_01139	Prak.g_01187
OG0001411	Prag.g_01330	Prak.g_00679
OG0001412	Prag.g_01356	Prak.g_01278
OG0001413	Prag.g_01380	Prak.g_01031
OG0001414	Prag.g_01390	Prak.g_01330
OG0001415	Prag.g_01529	Prak.g_01433
OG0001416	Prag.g_01532	Prak.g_01436
OG0001417	Prag.g_01579	Prak.g_01481
OG0001418	Prag.g_01592	Prak.g_01566
OG0001421	Prag.g_00945	Prak.g_00953
OG0001424	Prag.g_00055	Prak.g_01225
OG0001426	Prag.g_00358	Prak.g_01032
OG0001428	Prag.g_00741	Prak.g_00654
OG0001429	Prag.g_00755	Prak.g_00680
OG0001430	Prag.g_00796	Prak.g_00945
OG0001431	Prag.g_00893	Prak.g_00749
OG0001432	Prag.g_00896	Prak.g_00754
OG0001433	Prag.g_01054	Prak.g_00663
OG0001434	Prag.g_01126	Prak.g_00659
OG0001435	Prag.g_01217	Prak.g_01484
OG0001436	Prag.g_01599	Prak.g_01240
OG0001437	Prag.g_01606	Prak.g_01512
OG0001440	Prag.g_00366	Prak.g_01581
OG0001441	Prag.g_00974	Prak.g_00983
OG0001442	Prag.g_01004	Prak.g_00722
OG0001443	Prag.g_01056	Prak.g_00730
OG0001444	Prag.g_01059	Prak.g_01243
OG0001445	Prag.g_01590	Prak.g_01208
OG0001446	Prag.g_00769	Prak.g_01633
OG0001451	Prag.g_01136	Prak.g_01191
OG0001452	Prag.g_01172	Prak.g_01152
OG0001453	Prag.g_01268	Prak.g_01542
OG0001454	Prag.g_01270	Prak.g_01543
OG0001455	Prag.g_01271	Prak.g_01198
OG0001456	Prag.g_01612	Prak.g_01537
OG0001457	Prag.g_01489	Prak.g_01353
OG0001458	Prag.g_01920	Prak.g_01902
OG0001459	Prag.g_01623	Prak.g_00648
OG0001460	Prag.g_00361	Prak.g_00417
OG0001462	Prag.g_00383	Prak.g_01223
OG0001465	Prag.g_00567	Prak.g_00550
OG0001466	Prag.g_00680	Prak.g_00834
OG0001467	Prag.g_00785	Prak.g_01324
OG0001468	Prag.g_00837	Prak.g_00878
OG0001469	Prag.g_00867	Prak.g_00604
OG0001470	Prag.g_01003	Prak.g_01212
OG0001471	Prag.g_01048	Prak.g_00423
OG0001474	Prag.g_01322	Prak.g_01236
OG0001477	Prag.g_01244	Prak.g_01569
OG0001477	Prag.g_01653	Prak.g_01599
OG0001478	Prag.g_01831	Prak.g_01809
OG0001479	Prag.g_01151	Prak.g_01174
OG0001484	Prag.g_00395	Prak.g_00642
OG0001486	Prag.g_00875	Prak.g_00938
OG0001496	Prag.g_01349	Prak.g_01271
OG0001497	Prag.g_01426	Prak.g_00066
OG0001498	Prag.g_01729	Prak.g_01705
OG0001499	Prag.g_01750	Prak.g_00617
OG0001500	Prag.g_00925	Prak.g_00790
OG0001501	Prag.g_00759	Prak.g_00586
OG0001503	Prag.g_00165	Prak.g_00184
OG0001504	Prag.g_00389	Prak.g_01707
OG0001506	Prag.g_00736	Prak.g_01524
OG0001524	Prag.g_00716	Prak.g_01532
OG0001525	Prag.g_01073	Prak.g_01219
OG0001527	Prag.g_01589	Prak.g_01610
OG0001535	Prag.g_00381	Prak.g_01528
OG0001536	Prag.g_00768	Prak.g_01632
OG0001537	Prag.g_01731	Prak.g_00062
OG0001545	Prag.g_00767	Prak.g_01631
OG0001550	Prag.g_00863	Prak.g_00910
OG0001555	Prag.g_01417	Prak.g_00695
OG0001556	Prag.g_01447	Prak.g_01355
OG0001561	Prag.g_01280	Prak.g_00883
OG0001592	Prag.g_01469	Prak.g_01367
OG0001593	Prag.g_01449, Prag.g_01461	Prak.g_01358
OG0001600	Prag.g_01652	Prak.g_01233
OG0001601	Prag.g_01274	Prak.g_01325
OG0001601	Prag.g_01221	Prak.g_01326
OG0001616	Prag.g_00725, Prag.g_01267	Prak.g_01558
OG0001621	Prag.g_01642	Prak.g_01500
OG0001634	Prag.g_01253	Prak.g_00688
OG0001644	Prag.g_01211	Prak.g_00595
OG0001645	Prag.g_01643	Prak.g_01491
OG0001647	Prag.g_01254	Prak.g_00689
OG0001648	Prag.g_01255	Prak.g_00690
OG0001649	Prag.g_01256	Prak.g_00691
OG0001650	Prag.g_00735	Prak.g_00635
OG0001704	Prag.g_01435	Prak.g_00060
OG0001827	Prag.g_00717	Prak.g_01582
OG0001831	Prag.g_01260	Prak.g_00674
OG0001870	Prag.g_01273	Prak.g_01327
OG0001921	Prag.g_01644	Prak.g_01501
OG0002077	Prag.g_01261	Prak.g_00647
OG0002196	Prag.g_01237	Prak.g_00623
OG0002197	Prag.g_01238	Prak.g_00622
OG0002198	Prag.g_01239	Prak.g_00621
