Orthogroup	Prbc	Syam
OG0001131	Prbc.g_01941	Syam.g_01337
OG0001132	Prbc.g_02152	Syam.g_01020
OG0001134	Prbc.g_00896	Syam.g_00915
OG0001136	Prbc.g_01449	Syam.g_01797
OG0001137	Prbc.g_01436	Syam.g_01780
OG0001138	Prbc.g_01416	Syam.g_00898
OG0001139	Prbc.g_01414	Syam.g_00896
OG0001140	Prbc.g_01413	Syam.g_00895
OG0001141	Prbc.g_01412	Syam.g_00894
OG0001142	Prbc.g_01411	Syam.g_00892
OG0001143	Prbc.g_01404	Syam.g_00883
OG0001144	Prbc.g_01399	Syam.g_00873
OG0001145	Prbc.g_00558	Syam.g_01817
OG0001146	Prbc.g_00570	Syam.g_01836
OG0001147	Prbc.g_00589	Syam.g_01665
OG0001148	Prbc.g_00659	Syam.g_00573
OG0001149	Prbc.g_00660	Syam.g_00572
OG0001150	Prbc.g_00661	Syam.g_00571
OG0001151	Prbc.g_00672	Syam.g_00558
OG0001152	Prbc.g_00673	Syam.g_00557
OG0001153	Prbc.g_00739	Syam.g_01652
OG0001154	Prbc.g_00740	Syam.g_01654
OG0001155	Prbc.g_00756	Syam.g_01925
OG0001156	Prbc.g_00759	Syam.g_01928
OG0001157	Prbc.g_00760	Syam.g_01929
OG0001158	Prbc.g_00761	Syam.g_01930
OG0001159	Prbc.g_00762	Syam.g_01931
OG0001160	Prbc.g_00787	Syam.g_01969
OG0001161	Prbc.g_01485	Syam.g_02338
OG0001162	Prbc.g_00799	Syam.g_01257
OG0001163	Prbc.g_00825	Syam.g_01977
OG0001164	Prbc.g_00829	Syam.g_01983
OG0001165	Prbc.g_00831	Syam.g_01988
OG0001166	Prbc.g_00849	Syam.g_02011
OG0001167	Prbc.g_00867	Syam.g_01888
OG0001168	Prbc.g_00868	Syam.g_01890
OG0001169	Prbc.g_00870	Syam.g_01892
OG0001170	Prbc.g_00872	Syam.g_01894
OG0001171	Prbc.g_00882	Syam.g_01904
OG0001172	Prbc.g_00937	Syam.g_00292
OG0001173	Prbc.g_00938	Syam.g_00293
OG0001174	Prbc.g_00946	Syam.g_00301
OG0001175	Prbc.g_00947	Syam.g_00302
OG0001176	Prbc.g_00959	Syam.g_00321
OG0001177	Prbc.g_00957	Syam.g_00319
OG0001178	Prbc.g_01309	Syam.g_01995
OG0001179	Prbc.g_00301	Syam.g_00351
OG0001180	Prbc.g_00278	Syam.g_00378
OG0001181	Prbc.g_00274	Syam.g_00382
OG0001182	Prbc.g_00266	Syam.g_00391
OG0001183	Prbc.g_00247	Syam.g_00396
OG0001184	Prbc.g_00231	Syam.g_00143
OG0001185	Prbc.g_00216	Syam.g_00121
OG0001186	Prbc.g_00189	Syam.g_00076
OG0001187	Prbc.g_00966	Syam.g_00073
OG0001188	Prbc.g_00968	Syam.g_00070
OG0001189	Prbc.g_00985	Syam.g_00054
OG0001190	Prbc.g_00990	Syam.g_02313
OG0001191	Prbc.g_01000	Syam.g_02324
OG0001192	Prbc.g_01005	Syam.g_02330
OG0001193	Prbc.g_01018	Syam.g_02355
OG0001194	Prbc.g_01019	Syam.g_02357
OG0001195	Prbc.g_01020	Syam.g_02358
OG0001196	Prbc.g_01054	Syam.g_02429
OG0001197	Prbc.g_01056	Syam.g_02431
OG0001198	Prbc.g_01066	Syam.g_02443
OG0001199	Prbc.g_00499	Syam.g_02068
OG0001200	Prbc.g_00497	Syam.g_02070
OG0001201	Prbc.g_00465	Syam.g_02122
OG0001202	Prbc.g_00372	Syam.g_02255
OG0001203	Prbc.g_00332	Syam.g_00511
OG0001204	Prbc.g_01141	Syam.g_00282
OG0001205	Prbc.g_01506	Syam.g_01852
OG0001206	Prbc.g_01525	Syam.g_01680
OG0001208	Prbc.g_01542	Syam.g_00585
OG0001209	Prbc.g_01614	Syam.g_00654
OG0001210	Prbc.g_01619	Syam.g_00663
OG0001211	Prbc.g_01630	Syam.g_00678
OG0001212	Prbc.g_01672	Syam.g_01717
OG0001213	Prbc.g_01706	Syam.g_01479
OG0001214	Prbc.g_01714	Syam.g_01466
OG0001215	Prbc.g_01772	Syam.g_00808
OG0001216	Prbc.g_01789	Syam.g_01245
OG0001217	Prbc.g_00521	Syam.g_01403
OG0001218	Prbc.g_01829	Syam.g_01662
OG0001219	Prbc.g_02005	Syam.g_01080
OG0001220	Prbc.g_01913	Syam.g_01754
OG0001221	Prbc.g_01989	Syam.g_01334
OG0001222	Prbc.g_01936	Syam.g_01111
OG0001224	Prbc.g_02109	Syam.g_00770
OG0001225	Prbc.g_02111	Syam.g_00772
OG0001226	Prbc.g_00930	Syam.g_01425
OG0001227	Prbc.g_02133	Syam.g_02340
OG0001228	Prbc.g_01396	Syam.g_01858
OG0001229	Prbc.g_00138	Syam.g_00796
OG0001230	Prbc.g_00700	Syam.g_01603
OG0001231	Prbc.g_01833	Syam.g_00017
OG0001232	Prbc.g_00853	Syam.g_02022
OG0001233	Prbc.g_00873	Syam.g_01895
OG0001234	Prbc.g_00949	Syam.g_00306
OG0001235	Prbc.g_00953	Syam.g_00313
OG0001236	Prbc.g_00234	Syam.g_00146
OG0001237	Prbc.g_00230	Syam.g_00141
OG0001238	Prbc.g_01001	Syam.g_02326
OG0001239	Prbc.g_00502	Syam.g_02065
OG0001240	Prbc.g_00480	Syam.g_02105
OG0001241	Prbc.g_00471	Syam.g_02115
OG0001242	Prbc.g_00452	Syam.g_02145
OG0001244	Prbc.g_00429	Syam.g_02188
OG0001245	Prbc.g_01317	Syam.g_01057
OG0001246	Prbc.g_01584	Syam.g_00611
OG0001247	Prbc.g_01765	Syam.g_01253
OG0001248	Prbc.g_01767	Syam.g_01256
OG0001249	Prbc.g_01230	Syam.g_00436
OG0001251	Prbc.g_00923	Syam.g_02365
OG0001252	Prbc.g_02104	Syam.g_00763
OG0001253	Prbc.g_00804	Syam.g_01021
OG0001254	Prbc.g_00898	Syam.g_00916
OG0001255	Prbc.g_01463	Syam.g_01056
OG0001256	Prbc.g_00795	Syam.g_01976
OG0001257	Prbc.g_00800	Syam.g_01683
OG0001259	Prbc.g_00871	Syam.g_01893
OG0001260	Prbc.g_00888	Syam.g_01912
OG0001261	Prbc.g_00293	Syam.g_00360
OG0001262	Prbc.g_00983	Syam.g_00056
OG0001263	Prbc.g_00442	Syam.g_02159
OG0001269	Prbc.g_01912	Syam.g_00956
OG0001273	Prbc.g_01708	Syam.g_01472
OG0001277	Prbc.g_01042	Syam.g_02415
OG0001279	Prbc.g_00133	Syam.g_01590
OG0001280	Prbc.g_00565	Syam.g_01827
OG0001282	Prbc.g_00658	Syam.g_00574
OG0001283	Prbc.g_01050	Syam.g_02424
OG0001284	Prbc.g_00781	Syam.g_01960
OG0001285	Prbc.g_00856	Syam.g_02380
OG0001286	Prbc.g_00280	Syam.g_00376
OG0001287	Prbc.g_00209	Syam.g_00113
OG0001288	Prbc.g_00198	Syam.g_00102
OG0001289	Prbc.g_00486	Syam.g_02089
OG0001290	Prbc.g_00472	Syam.g_02114
OG0001294	Prbc.g_00646, Prbc.g_01483	Syam.g_01365
OG0001295	Prbc.g_01471	Syam.g_00665
OG0001296	Prbc.g_01589	Syam.g_00617
OG0001297	Prbc.g_01594	Syam.g_00621
OG0001299	Prbc.g_01744	Syam.g_01371
OG0001300	Prbc.g_01776	Syam.g_00800
OG0001301	Prbc.g_01778	Syam.g_00786
OG0001302	Prbc.g_02003	Syam.g_01437
OG0001303	Prbc.g_00092	Syam.g_01082
OG0001304	Prbc.g_02095	Syam.g_01204
OG0001305	Prbc.g_01931	Syam.g_00780
OG0001306	Prbc.g_01461	Syam.g_01811
OG0001307	Prbc.g_00586	Syam.g_00945
OG0001308	Prbc.g_00719	Syam.g_01623
OG0001309	Prbc.g_01598	Syam.g_00628
OG0001311	Prbc.g_02087	Syam.g_01192
OG0001312	Prbc.g_02014	Syam.g_01092
OG0001314	Prbc.g_01137	Syam.g_00448, Syam.g_00540, Syam.g_01569
OG0001315	Prbc.g_00249	Syam.g_00394
OG0001316	Prbc.g_00431	Syam.g_02176
OG0001317	Prbc.g_00336	Syam.g_00505
OG0001321	Prbc.g_01512	Syam.g_01846
OG0001322	Prbc.g_01513	Syam.g_01845
OG0001324	Prbc.g_01777	Syam.g_00799
OG0001325	Prbc.g_01792	Syam.g_01241
OG0001326	Prbc.g_00915	Syam.g_02370
OG0001327	Prbc.g_01966	Syam.g_01359
OG0001328	Prbc.g_01985	Syam.g_01340
OG0001330	Prbc.g_00559	Syam.g_01819
OG0001331	Prbc.g_00663	Syam.g_00569
OG0001332	Prbc.g_00754	Syam.g_01919
OG0001334	Prbc.g_00244	Syam.g_00405
OG0001335	Prbc.g_00243	Syam.g_00406
OG0001336	Prbc.g_01051	Syam.g_02425
OG0001337	Prbc.g_01224	Syam.g_00402, Syam.g_00424
OG0001339	Prbc.g_00469	Syam.g_02117
OG0001340	Prbc.g_01225	Syam.g_00425
OG0001341	Prbc.g_00539	Syam.g_00795
OG0001343	Prbc.g_01956, Prbc.g_01957	Syam.g_02361
OG0001344	Prbc.g_01441	Syam.g_01790
OG0001345	Prbc.g_01425	Syam.g_01764
OG0001346	Prbc.g_00567	Syam.g_01831
OG0001348	Prbc.g_02169	Syam.g_00750
OG0001351	Prbc.g_01515	Syam.g_01695
OG0001352	Prbc.g_01761	Syam.g_00644
OG0001354	Prbc.g_02046	Syam.g_01145
OG0001355	Prbc.g_00802	Syam.g_00957
OG0001356	Prbc.g_00603	Syam.g_00751
OG0001357	Prbc.g_01294	Syam.g_00449
OG0001358	Prbc.g_01697	Syam.g_01495
OG0001359	Prbc.g_01958	Syam.g_02360
OG0001360	Prbc.g_01423	Syam.g_01762
OG0001362	Prbc.g_00723	Syam.g_01628
OG0001363	Prbc.g_01521	Syam.g_01630
OG0001368	Prbc.g_00149, Prbc.g_00130	Syam.g_00283
OG0001370	Prbc.g_00170	Syam.g_02033, Syam.g_01536, Syam.g_01942
OG0001372	Prbc.g_01116	Syam.g_00450, Syam.g_00984
OG0001373	Prbc.g_00914	Syam.g_02369
OG0001374	Prbc.g_00922	Syam.g_02377
OG0001375	Prbc.g_01955	Syam.g_02362
OG0001376	Prbc.g_01943	Syam.g_02332
OG0001377	Prbc.g_01944	Syam.g_02331
OG0001378	Prbc.g_01495	Syam.g_01872
OG0001380	Prbc.g_01470	Syam.g_01409
OG0001381	Prbc.g_00655	Syam.g_00939
OG0001385	Prbc.g_00911	Syam.g_02366
OG0001386	Prbc.g_00912	Syam.g_02367
OG0001387	Prbc.g_00913	Syam.g_02368
OG0001388	Prbc.g_00916	Syam.g_02371
OG0001389	Prbc.g_00917	Syam.g_02372
OG0001390	Prbc.g_00918	Syam.g_02373
OG0001391	Prbc.g_00919	Syam.g_02374
OG0001392	Prbc.g_00920	Syam.g_02375
OG0001393	Prbc.g_00921	Syam.g_02376
OG0001394	Prbc.g_01993	Syam.g_01321
OG0001395	Prbc.g_02098	Syam.g_01225
OG0001396	Prbc.g_00180	Syam.g_00080
OG0001397	Prbc.g_00724	Syam.g_01629
OG0001398	Prbc.g_01806	Syam.g_01052
OG0001401	Prbc.g_01896	Syam.g_00738, Syam.g_00737
OG0001402	Prbc.g_01701	Syam.g_01490
OG0001404	Prbc.g_00505	Syam.g_02061
OG0001405	Prbc.g_01218	Syam.g_00408
OG0001406	Prbc.g_01942	Syam.g_02333
OG0001407	Prbc.g_01947	Syam.g_00645
OG0001408	Prbc.g_02187	Syam.g_00848
OG0001413	Prbc.g_01834	Syam.g_01430
OG0001414	Prbc.g_00342	Syam.g_00940
OG0001417	Prbc.g_01482	Syam.g_01144
OG0001419	Prbc.g_01825	Syam.g_00646
OG0001420	Prbc.g_00119	Syam.g_00642
OG0001421	Prbc.g_00796	Syam.g_01019
OG0001422	Prbc.g_02129	Syam.g_01822
OG0001425	Prbc.g_01004	Syam.g_02329
OG0001429	Prbc.g_02006	Syam.g_01083
OG0001430	Prbc.g_01945	Syam.g_02305
OG0001432	Prbc.g_02076	Syam.g_00822
OG0001433	Prbc.g_00602	Syam.g_00752
OG0001434	Prbc.g_01998	Syam.g_01316
OG0001435	Prbc.g_01973	Syam.g_01353
OG0001439	Prbc.g_01199	Syam.g_00190
OG0001441	Prbc.g_01601	Syam.g_00633
OG0001442	Prbc.g_00689	Syam.g_01306
OG0001443	Prbc.g_00905	Syam.g_02335
OG0001445	Prbc.g_02191, Prbc.g_00550	Syam.g_00090
OG0001447	Prbc.g_00444	Syam.g_02152
OG0001453	Prbc.g_02056	Syam.g_01166
OG0001454	Prbc.g_01310	Syam.g_01426
OG0001456	Prbc.g_01489	Syam.g_02387
OG0001457	Prbc.g_01488	Syam.g_02388
OG0001458	Prbc.g_01487	Syam.g_02389
OG0001460	Prbc.g_00601	Syam.g_00753
OG0001461	Prbc.g_00014	Syam.g_00928
OG0001467	Prbc.g_00514	Syam.g_01438
OG0001468	Prbc.g_01954	Syam.g_01435
OG0001470	Prbc.g_00187	Syam.g_01874
OG0001471	Prbc.g_01484	Syam.g_00195
OG0001472	Prbc.g_01940, Prbc.g_00069	Syam.g_00833
OG0001473	Prbc.g_00642	Syam.g_01440
OG0001474	Prbc.g_01251	Syam.g_00464
OG0001475	Prbc.g_00185	Syam.g_01876
OG0001476	Prbc.g_01438	Syam.g_01784
OG0001477	Prbc.g_00010	Syam.g_00789
OG0001480	Prbc.g_00151	Syam.g_01755
OG0001482	Prbc.g_02132	Syam.g_01154
OG0001484	Prbc.g_01278	Syam.g_02378
OG0001487	Prbc.g_00747	Syam.g_01661
OG0001488	Prbc.g_01432	Syam.g_01774
OG0001489	Prbc.g_00269	Syam.g_00387
OG0001495	Prbc.g_00956	Syam.g_00318
OG0001496	Prbc.g_00008	Syam.g_00791
OG0001497	Prbc.g_00009	Syam.g_00790
OG0001498	Prbc.g_01269	Syam.g_00490
OG0001499	Prbc.g_00519	Syam.g_02154, Syam.g_01397
OG0001507	Prbc.g_00117	Syam.g_00975
OG0001508	Prbc.g_00188	Syam.g_01873
OG0001510	Prbc.g_00205	Syam.g_00109
OG0001511	Prbc.g_00461	Syam.g_02129
OG0001512	Prbc.g_00820	Syam.g_00512
OG0001514	Prbc.g_00007	Syam.g_00792
OG0001515	Prbc.g_01774	Syam.g_00804
OG0001516	Prbc.g_01741	Syam.g_01374
OG0001517	Prbc.g_01247	Syam.g_00458
OG0001518	Prbc.g_01003	Syam.g_02328
OG0001519	Prbc.g_01008	Syam.g_02337
OG0001526	Prbc.g_02000	Syam.g_02183
OG0001528	Prbc.g_00186	Syam.g_01875
OG0001529	Prbc.g_01119	Syam.g_00047
OG0001530	Prbc.g_00462	Syam.g_02127
OG0001531	Prbc.g_00331	Syam.g_00513
OG0001532	Prbc.g_01415	Syam.g_00897
OG0001534	Prbc.g_02096	Syam.g_01205
OG0001535	Prbc.g_02084	Syam.g_01188
OG0001536	Prbc.g_02032	Syam.g_01119
OG0001537	Prbc.g_01990	Syam.g_01333
OG0001538	Prbc.g_01863	Syam.g_01285
OG0001539	Prbc.g_01968	Syam.g_01357
OG0001540	Prbc.g_00440	Syam.g_02161
OG0001541	Prbc.g_00392	Syam.g_02229
OG0001542	Prbc.g_00386	Syam.g_02238
OG0001543	Prbc.g_01939	Syam.g_02271
OG0001544	Prbc.g_01007	Syam.g_02336
OG0001545	Prbc.g_01041	Syam.g_02414
OG0001548	Prbc.g_01567, Prbc.g_02149	Syam.g_01420
OG0001549	Prbc.g_01922	Syam.g_01761
OG0001551	Prbc.g_00908	Syam.g_00755
OG0001557	Prbc.g_01994	Syam.g_01320
OG0001559	Prbc.g_00463	Syam.g_02126
OG0001560	Prbc.g_00473	Syam.g_02113
OG0001561	Prbc.g_02089	Syam.g_01195
OG0001562	Prbc.g_02078	Syam.g_01180
OG0001563	Prbc.g_00285	Syam.g_00370
OG0001572	Prbc.g_00019, Prbc.g_00096	Syam.g_00531
OG0001575	Prbc.g_01645	Syam.g_00696
OG0001576	Prbc.g_00578	Syam.g_01699
OG0001577	Prbc.g_01451	Syam.g_01799
OG0001578	Prbc.g_00003	Syam.g_01423
OG0001579	Prbc.g_01222	Syam.g_00418
OG0001582	Prbc.g_01480	Syam.g_01128
OG0001585	Prbc.g_01334	Syam.g_01008
OG0001589	Prbc.g_00875	Syam.g_01897
OG0001591	Prbc.g_01751	Syam.g_01363
OG0001623	Prbc.g_01226	Syam.g_00429
OG0001633	Prbc.g_00931	Syam.g_01586
OG0001634	Prbc.g_01747	Syam.g_01368
OG0001644	Prbc.g_01802	Syam.g_01229
OG0001656	Prbc.g_01221	Syam.g_00413
OG0001659	Prbc.g_01419	Syam.g_00901
OG0001667	Prbc.g_00142	Syam.g_00840
OG0001673	Prbc.g_00338	Syam.g_00503
OG0001676	Prbc.g_01223	Syam.g_00412
OG0001691	Prbc.g_02099	Syam.g_01497
OG0001692	Prbc.g_00704	Syam.g_01608
OG0001694	Prbc.g_01174	Syam.g_00228
OG0001695	Prbc.g_01024	Syam.g_02408
OG0001703	Prbc.g_01537	Syam.g_00577
OG0001713	Prbc.g_02175	Syam.g_01783
OG0001715	Prbc.g_00154	Syam.g_01411
OG0001718	Prbc.g_00614	Syam.g_01501
OG0001738	Prbc.g_01212	Syam.g_00175
OG0001739	Prbc.g_01023	Syam.g_02406
OG0001740	Prbc.g_01026	Syam.g_02411
OG0001758	Prbc.g_00552, Prbc.g_00020	Syam.g_00551
OG0001769	Prbc.g_01372	Syam.g_01449
OG0001810	Prbc.g_01783	Syam.g_02174
OG0001816	Prbc.g_01965	Syam.g_01360
OG0001835	Prbc.g_00026	Syam.g_00964
OG0001875	Prbc.g_00553	Syam.g_00550
OG0001876	Prbc.g_00554	Syam.g_00549
OG0001907	Prbc.g_00430	Syam.g_02180
OG0001915	Prbc.g_01058	Syam.g_02437
OG0001916	Prbc.g_01555	Syam.g_00600
OG0001917	Prbc.g_02085	Syam.g_01189
OG0001954	Prbc.g_00145	Syam.g_01040
OG0001974	Prbc.g_00534	Syam.g_02309
OG0001990	Prbc.g_00535	Syam.g_02412
OG0002018	Prbc.g_01025	Syam.g_02410
OG0002020	Prbc.g_01028	Syam.g_02404
OG0002021	Prbc.g_01030	Syam.g_02402
OG0002022	Prbc.g_01031	Syam.g_02399
OG0002023	Prbc.g_01032	Syam.g_02398
OG0002024	Prbc.g_01034	Syam.g_02392
OG0002054	Prbc.g_01035	Syam.g_02391
OG0002055	Prbc.g_01040	Syam.g_02394
OG0002131	Prbc.g_01029	Syam.g_02403
OG0002132	Prbc.g_01033	Syam.g_02395
OG0002133	Prbc.g_01039	Syam.g_02393
OG0002177	Prbc.g_01385	Syam.g_01406
OG0002178	Prbc.g_01038	Syam.g_02396
OG0002229	Prbc.g_00191	Syam.g_00094
OG0002347	Prbc.g_00859	Syam.g_02020
OG0002434	Prbc.g_01639	Syam.g_00687
OG0002454	Prbc.g_00628, Prbc.g_00067, Prbc.g_00634	Syam.g_01690
OG0002507	Prbc.g_00091, Prbc.g_02069	Syam.g_00828
OG0002585	Prbc.g_01266	Syam.g_00483, Syam.g_02131
OG0002591	Prbc.g_00906	Syam.g_01539
OG0002813	Prbc.g_01298, Prbc.g_00038	Syam.g_02031
OG0002839	Prbc.g_01571	Syam.g_01328, Syam.g_01564, Syam.g_01208, Syam.g_01571
OG0002841	Prbc.g_01368	Syam.g_01212
OG0003089	Prbc.g_00252, Prbc.g_01232	Syam.g_00437
OG0003228	Prbc.g_01872	Syam.g_02184
