Orthogroup	Prbc	Syar
OG0001109	Prbc.g_02039	Syar.g_02529
OG0001110	Prbc.g_02041	Syar.g_02527
OG0001111	Prbc.g_02042	Syar.g_02525
OG0001112	Prbc.g_02043	Syar.g_02523
OG0001113	Prbc.g_02044	Syar.g_02522
OG0001114	Prbc.g_02045	Syar.g_02521
OG0001115	Prbc.g_02047	Syar.g_02519
OG0001116	Prbc.g_02048	Syar.g_02517
OG0001117	Prbc.g_02049	Syar.g_02516
OG0001118	Prbc.g_02050	Syar.g_02515
OG0001119	Prbc.g_02051	Syar.g_02513
OG0001120	Prbc.g_02052	Syar.g_02507
OG0001122	Prbc.g_02081	Syar.g_01803
OG0001123	Prbc.g_02086	Syar.g_01796
OG0001124	Prbc.g_02088	Syar.g_01793
OG0001125	Prbc.g_02090	Syar.g_01791
OG0001126	Prbc.g_02101	Syar.g_01375
OG0001127	Prbc.g_02102	Syar.g_01374
OG0001128	Prbc.g_02105	Syar.g_01371
OG0001129	Prbc.g_02106	Syar.g_01369
OG0001130	Prbc.g_02107	Syar.g_01368
OG0001131	Prbc.g_01941	Syar.g_02448
OG0001132	Prbc.g_02152	Syar.g_00684
OG0001133	Prbc.g_02128	Syar.g_02249
OG0001134	Prbc.g_00896	Syar.g_02235
OG0001135	Prbc.g_00899	Syar.g_02232
OG0001136	Prbc.g_01449	Syar.g_01536
OG0001137	Prbc.g_01436	Syar.g_01944
OG0001138	Prbc.g_01416	Syar.g_01977
OG0001139	Prbc.g_01414	Syar.g_01980
OG0001140	Prbc.g_01413	Syar.g_01981
OG0001141	Prbc.g_01412	Syar.g_01982
OG0001142	Prbc.g_01411	Syar.g_01983
OG0001143	Prbc.g_01404	Syar.g_01698
OG0001144	Prbc.g_01399	Syar.g_01707
OG0001145	Prbc.g_00558	Syar.g_02769
OG0001146	Prbc.g_00570	Syar.g_02782
OG0001147	Prbc.g_00589	Syar.g_01276
OG0001148	Prbc.g_00659	Syar.g_01459
OG0001149	Prbc.g_00660	Syar.g_01458
OG0001150	Prbc.g_00661	Syar.g_01457
OG0001151	Prbc.g_00672	Syar.g_01238
OG0001152	Prbc.g_00673	Syar.g_01237
OG0001153	Prbc.g_00739	Syar.g_01398
OG0001154	Prbc.g_00740	Syar.g_01397
OG0001155	Prbc.g_00756	Syar.g_01211
OG0001156	Prbc.g_00759	Syar.g_01185
OG0001157	Prbc.g_00760	Syar.g_01184
OG0001158	Prbc.g_00761	Syar.g_01183
OG0001159	Prbc.g_00762	Syar.g_01182
OG0001160	Prbc.g_00787	Syar.g_02908
OG0001161	Prbc.g_01485	Syar.g_00382
OG0001162	Prbc.g_00799	Syar.g_03081
OG0001163	Prbc.g_00825	Syar.g_02917
OG0001164	Prbc.g_00829	Syar.g_02922
OG0001165	Prbc.g_00831	Syar.g_02927
OG0001166	Prbc.g_00849	Syar.g_02959
OG0001167	Prbc.g_00867	Syar.g_02982
OG0001168	Prbc.g_00868	Syar.g_02983
OG0001169	Prbc.g_00870	Syar.g_02985
OG0001170	Prbc.g_00872	Syar.g_02987
OG0001171	Prbc.g_00882	Syar.g_02999
OG0001172	Prbc.g_00937	Syar.g_00143
OG0001173	Prbc.g_00938	Syar.g_00142
OG0001174	Prbc.g_00946	Syar.g_00134
OG0001175	Prbc.g_00947	Syar.g_00133
OG0001176	Prbc.g_00959	Syar.g_01025
OG0001177	Prbc.g_00957	Syar.g_01023
OG0001178	Prbc.g_01309	Syar.g_02943
OG0001179	Prbc.g_00301	Syar.g_01055
OG0001181	Prbc.g_00274	Syar.g_01082
OG0001182	Prbc.g_00266	Syar.g_01090
OG0001183	Prbc.g_00247	Syar.g_01096
OG0001184	Prbc.g_00231	Syar.g_00653
OG0001185	Prbc.g_00216	Syar.g_00614
OG0001186	Prbc.g_00189	Syar.g_00562
OG0001187	Prbc.g_00966	Syar.g_00548
OG0001188	Prbc.g_00968	Syar.g_00546
OG0001189	Prbc.g_00985	Syar.g_00525
OG0001190	Prbc.g_00990	Syar.g_00330
OG0001191	Prbc.g_01000	Syar.g_00349
OG0001192	Prbc.g_01005	Syar.g_00356
OG0001193	Prbc.g_01018	Syar.g_00711
OG0001194	Prbc.g_01019	Syar.g_00622
OG0001195	Prbc.g_01020	Syar.g_00623
OG0001196	Prbc.g_01054	Syar.g_00453
OG0001197	Prbc.g_01056	Syar.g_00455
OG0001198	Prbc.g_01066	Syar.g_00467
OG0001199	Prbc.g_00499	Syar.g_03045
OG0001200	Prbc.g_00497	Syar.g_03047
OG0001201	Prbc.g_00465	Syar.g_03120
OG0001202	Prbc.g_00372	Syar.g_00991
OG0001203	Prbc.g_00332	Syar.g_03021
OG0001204	Prbc.g_01141	Syar.g_00154
OG0001205	Prbc.g_01506	Syar.g_02869
OG0001207	Prbc.g_01536	Syar.g_01462
OG0001208	Prbc.g_01542	Syar.g_01471
OG0001211	Prbc.g_01630	Syar.g_02323
OG0001212	Prbc.g_01672	Syar.g_02027
OG0001213	Prbc.g_01706	Syar.g_02239
OG0001214	Prbc.g_01714	Syar.g_02420
OG0001215	Prbc.g_01772	Syar.g_00965
OG0001216	Prbc.g_01789	Syar.g_01909
OG0001217	Prbc.g_00521	Syar.g_02852
OG0001218	Prbc.g_01829	Syar.g_01388
OG0001219	Prbc.g_02005	Syar.g_02585
OG0001222	Prbc.g_01936	Syar.g_02552
OG0001223	Prbc.g_02053	Syar.g_02505
OG0001224	Prbc.g_02109	Syar.g_01361
OG0001225	Prbc.g_02111	Syar.g_01929
OG0001226	Prbc.g_00930	Syar.g_03054
OG0001227	Prbc.g_02133	Syar.g_02213
OG0001230	Prbc.g_00700	Syar.g_02816
OG0001231	Prbc.g_01833	Syar.g_00485
OG0001232	Prbc.g_00853	Syar.g_02968
OG0001233	Prbc.g_00873	Syar.g_02988
OG0001235	Prbc.g_00953	Syar.g_01019
OG0001236	Prbc.g_00234	Syar.g_00657
OG0001237	Prbc.g_00230	Syar.g_00652
OG0001238	Prbc.g_01001	Syar.g_00351
OG0001239	Prbc.g_00502	Syar.g_03043
OG0001240	Prbc.g_00480	Syar.g_03101
OG0001241	Prbc.g_00471	Syar.g_03112
OG0001242	Prbc.g_00452	Syar.g_00043
OG0001243	Prbc.g_00445	Syar.g_00051
OG0001244	Prbc.g_00429	Syar.g_00075
OG0001245	Prbc.g_01317	Syar.g_00999
OG0001246	Prbc.g_01584	Syar.g_01910
OG0001247	Prbc.g_01765	Syar.g_02024
OG0001248	Prbc.g_01767	Syar.g_02059
OG0001249	Prbc.g_01230	Syar.g_01113
OG0001251	Prbc.g_00923	Syar.g_02575
OG0001252	Prbc.g_02104	Syar.g_01372
OG0001253	Prbc.g_00804	Syar.g_02015
OG0001254	Prbc.g_00898	Syar.g_02233
OG0001255	Prbc.g_01463	Syar.g_01746
OG0001256	Prbc.g_00795	Syar.g_02915
OG0001257	Prbc.g_00800	Syar.g_00807
OG0001259	Prbc.g_00871	Syar.g_02986
OG0001260	Prbc.g_00888	Syar.g_03007
OG0001262	Prbc.g_00983	Syar.g_00527
OG0001263	Prbc.g_00442	Syar.g_00054
OG0001269	Prbc.g_01912	Syar.g_00688
OG0001273	Prbc.g_01708	Syar.g_02413
OG0001277	Prbc.g_01042	Syar.g_02250
OG0001279	Prbc.g_00133	Syar.g_02841
OG0001280	Prbc.g_00565	Syar.g_03317
OG0001282	Prbc.g_00658	Syar.g_01460, Syar.g_01351
OG0001283	Prbc.g_01050	Syar.g_00447
OG0001284	Prbc.g_00781	Syar.g_02900
OG0001285	Prbc.g_00856	Syar.g_02972
OG0001286	Prbc.g_00280	Syar.g_01077
OG0001287	Prbc.g_00209	Syar.g_00606
OG0001288	Prbc.g_00198	Syar.g_00591
OG0001289	Prbc.g_00486	Syar.g_03080
OG0001290	Prbc.g_00472	Syar.g_03111
OG0001294	Prbc.g_00646, Prbc.g_01483	Syar.g_01687
OG0001295	Prbc.g_01471	Syar.g_00693
OG0001296	Prbc.g_01589	Syar.g_01506
OG0001297	Prbc.g_01594	Syar.g_01510
OG0001299	Prbc.g_01744	Syar.g_01915
OG0001303	Prbc.g_00092	Syar.g_02583
OG0001304	Prbc.g_02095	Syar.g_01557
OG0001305	Prbc.g_01931	Syar.g_01937
OG0001306	Prbc.g_01461	Syar.g_01521
OG0001307	Prbc.g_00586	Syar.g_02591
OG0001308	Prbc.g_00719	Syar.g_02798
OG0001309	Prbc.g_01598	Syar.g_00360
OG0001310	Prbc.g_00843	Syar.g_02951
OG0001311	Prbc.g_02087	Syar.g_01795
OG0001312	Prbc.g_02014	Syar.g_02569
OG0001315	Prbc.g_00249	Syar.g_01094
OG0001317	Prbc.g_00336	Syar.g_03025
OG0001318	Prbc.g_01152	Syar.g_00186
OG0001325	Prbc.g_01792	Syar.g_01577
OG0001326	Prbc.g_00915	Syar.g_00632
OG0001327	Prbc.g_01966	Syar.g_01674
OG0001329	Prbc.g_00803	Syar.g_02337
OG0001331	Prbc.g_00663	Syar.g_01455
OG0001334	Prbc.g_00244	Syar.g_03166
OG0001336	Prbc.g_01051	Syar.g_00448
OG0001337	Prbc.g_01224	Syar.g_01112
OG0001339	Prbc.g_00469	Syar.g_03114
OG0001343	Prbc.g_01956, Prbc.g_01957	Syar.g_03210
OG0001345	Prbc.g_01425	Syar.g_01958
OG0001346	Prbc.g_00567	Syar.g_02778
OG0001347	Prbc.g_00181	Syar.g_02401
OG0001348	Prbc.g_02169	Syar.g_02259
OG0001351	Prbc.g_01515	Syar.g_01420
OG0001354	Prbc.g_02046	Syar.g_02520
OG0001355	Prbc.g_00802	Syar.g_01912
OG0001358	Prbc.g_01697	Syar.g_02262
OG0001359	Prbc.g_01958	Syar.g_03211
OG0001360	Prbc.g_01423	Syar.g_01961
OG0001365	Prbc.g_00994	Syar.g_00335
OG0001366	Prbc.g_00647, Prbc.g_01109, Prbc.g_01237	Syar.g_02962
OG0001370	Prbc.g_00170	Syar.g_00013
OG0001371	Prbc.g_01760	Syar.g_03059
OG0001373	Prbc.g_00914	Syar.g_00631
OG0001374	Prbc.g_00922	Syar.g_00642
OG0001376	Prbc.g_01943	Syar.g_02600, Syar.g_03203
OG0001377	Prbc.g_01944	Syar.g_03202, Syar.g_02599
OG0001378	Prbc.g_01495	Syar.g_01174
OG0001385	Prbc.g_00911	Syar.g_00628
OG0001386	Prbc.g_00912	Syar.g_00629
OG0001387	Prbc.g_00913	Syar.g_00630
OG0001388	Prbc.g_00916	Syar.g_00635
OG0001389	Prbc.g_00917	Syar.g_00636
OG0001390	Prbc.g_00918	Syar.g_00637
OG0001391	Prbc.g_00919	Syar.g_00638
OG0001392	Prbc.g_00920	Syar.g_00640
OG0001393	Prbc.g_00921	Syar.g_00641
OG0001394	Prbc.g_01993	Syar.g_02608
OG0001395	Prbc.g_02098	Syar.g_01561
OG0001396	Prbc.g_00180	Syar.g_00566
OG0001401	Prbc.g_01896	Syar.g_01813
OG0001402	Prbc.g_01701	Syar.g_02252
OG0001403	Prbc.g_01100	Syar.g_00504
OG0001406	Prbc.g_01942	Syar.g_02601
OG0001408	Prbc.g_02187	Syar.g_02042
OG0001412	Prbc.g_00182	Syar.g_02400
OG0001413	Prbc.g_01834	Syar.g_02063
OG0001415	Prbc.g_00340	Syar.g_01553
OG0001417	Prbc.g_01482	Syar.g_01885
OG0001418	Prbc.g_01766	Syar.g_01546
OG0001420	Prbc.g_00119	Syar.g_02680
OG0001429	Prbc.g_02006	Syar.g_02582
OG0001430	Prbc.g_01945	Syar.g_03306
OG0001432	Prbc.g_02076	Syar.g_02064, Syar.g_02123
OG0001433	Prbc.g_00602	Syar.g_00173
OG0001434	Prbc.g_01998	Syar.g_02613
OG0001435	Prbc.g_01973	Syar.g_01621
OG0001437	Prbc.g_00341	Syar.g_01554
OG0001439	Prbc.g_01199	Syar.g_00824
OG0001441	Prbc.g_01601	Syar.g_02691
OG0001442	Prbc.g_00689	Syar.g_02622
OG0001443	Prbc.g_00905	Syar.g_00378
OG0001447	Prbc.g_00444	Syar.g_00052
OG0001450	Prbc.g_01769	Syar.g_00880
OG0001453	Prbc.g_02056	Syar.g_02498
OG0001454	Prbc.g_01310	Syar.g_02065, Syar.g_02122
OG0001456	Prbc.g_01489	Syar.g_00643
OG0001457	Prbc.g_01488	Syar.g_00644
OG0001458	Prbc.g_01487	Syar.g_00645
OG0001460	Prbc.g_00601	Syar.g_00172
OG0001461	Prbc.g_00014	Syar.g_02478
OG0001467	Prbc.g_00514	Syar.g_01745
OG0001470	Prbc.g_00187	Syar.g_02358, Syar.g_02369
OG0001471	Prbc.g_01484	Syar.g_00830
OG0001474	Prbc.g_01251	Syar.g_01125
OG0001475	Prbc.g_00185	Syar.g_02370
OG0001476	Prbc.g_01438	Syar.g_01647, Syar.g_02077, Syar.g_02128
OG0001477	Prbc.g_00010	Syar.g_02277
OG0001480	Prbc.g_00151	Syar.g_02013
OG0001482	Prbc.g_02132	Syar.g_02511
OG0001486	Prbc.g_01448	Syar.g_01537
OG0001487	Prbc.g_00747	Syar.g_01389
OG0001488	Prbc.g_01432	Syar.g_01948
OG0001489	Prbc.g_00269	Syar.g_01087
OG0001495	Prbc.g_00956	Syar.g_01022
OG0001496	Prbc.g_00008	Syar.g_02279
OG0001497	Prbc.g_00009	Syar.g_02278
OG0001498	Prbc.g_01269	Syar.g_03286, Syar.g_01163
OG0001507	Prbc.g_00117	Syar.g_03257, Syar.g_01540
OG0001508	Prbc.g_00188	Syar.g_02372
OG0001510	Prbc.g_00205	Syar.g_00601
OG0001511	Prbc.g_00461	Syar.g_03129
OG0001512	Prbc.g_00820	Syar.g_03020
OG0001513	Prbc.g_01112	Syar.g_00995
OG0001514	Prbc.g_00007	Syar.g_02280
OG0001515	Prbc.g_01774	Syar.g_03266, Syar.g_02594
OG0001517	Prbc.g_01247	Syar.g_01119
OG0001518	Prbc.g_01003	Syar.g_00353
OG0001519	Prbc.g_01008	Syar.g_00380, Syar.g_00002
OG0001528	Prbc.g_00186	Syar.g_02371
OG0001529	Prbc.g_01119	Syar.g_00518
OG0001530	Prbc.g_00462	Syar.g_03127
OG0001531	Prbc.g_00331	Syar.g_03019
OG0001532	Prbc.g_01415	Syar.g_01978
OG0001534	Prbc.g_02096	Syar.g_01558
OG0001535	Prbc.g_02084	Syar.g_01799
OG0001536	Prbc.g_02032	Syar.g_02544
OG0001537	Prbc.g_01990	Syar.g_02602
OG0001538	Prbc.g_01863	Syar.g_02644
OG0001539	Prbc.g_01968	Syar.g_01626
OG0001540	Prbc.g_00440	Syar.g_00056
OG0001541	Prbc.g_00392	Syar.g_00117
OG0001542	Prbc.g_00386	Syar.g_00128
OG0001543	Prbc.g_01939	Syar.g_00949
OG0001544	Prbc.g_01007	Syar.g_00379, Syar.g_00001
OG0001545	Prbc.g_01041	Syar.g_00865
OG0001549	Prbc.g_01922	Syar.g_02838
OG0001555	Prbc.g_01362, Prbc.g_00822	Syar.g_01689
OG0001557	Prbc.g_01994	Syar.g_02609
OG0001559	Prbc.g_00463	Syar.g_03126
OG0001560	Prbc.g_00473	Syar.g_03110
OG0001561	Prbc.g_02089	Syar.g_01792
OG0001562	Prbc.g_02078	Syar.g_02484
OG0001563	Prbc.g_00285	Syar.g_01072
OG0001570	Prbc.g_00639	Syar.g_02858
OG0001575	Prbc.g_01645	Syar.g_02306
OG0001576	Prbc.g_00578	Syar.g_02794
OG0001577	Prbc.g_01451	Syar.g_01534
OG0001578	Prbc.g_00003	Syar.g_00863
OG0001591	Prbc.g_01751	Syar.g_01685
OG0001613	Prbc.g_00250	Syar.g_01093
OG0001623	Prbc.g_01226	Syar.g_01109, Syar.g_01694, Syar.g_01104
OG0001634	Prbc.g_01747	Syar.g_01691
OG0001642	Prbc.g_00597	Syar.g_01387
OG0001644	Prbc.g_01802	Syar.g_01876
OG0001659	Prbc.g_01419	Syar.g_01973
OG0001661	Prbc.g_02156	Syar.g_00911
OG0001673	Prbc.g_00338	Syar.g_03028
OG0001692	Prbc.g_00704	Syar.g_02812
OG0001694	Prbc.g_01174	Syar.g_00227
OG0001695	Prbc.g_01024	Syar.g_00864
OG0001703	Prbc.g_01537	Syar.g_01463
OG0001713	Prbc.g_02175	Syar.g_02147
OG0001715	Prbc.g_00154	Syar.g_00804
OG0001738	Prbc.g_01212	Syar.g_00717
OG0001739	Prbc.g_01023	Syar.g_00862
OG0001769	Prbc.g_01372	Syar.g_02437
OG0001810	Prbc.g_01783	Syar.g_00071
OG0001816	Prbc.g_01965	Syar.g_01675
OG0001907	Prbc.g_00430	Syar.g_00072
OG0001915	Prbc.g_01058	Syar.g_00462
OG0001917	Prbc.g_02085	Syar.g_01798
OG0001923	Prbc.g_00515	Syar.g_00583, Syar.g_00267
OG0001954	Prbc.g_00145	Syar.g_02066
OG0001955	Prbc.g_00547	Syar.g_00733
OG0001974	Prbc.g_00534	Syar.g_00325
OG0001977	Prbc.g_01014	Syar.g_00703
OG0002020	Prbc.g_01028	Syar.g_00892
OG0002021	Prbc.g_01030	Syar.g_00425
OG0002022	Prbc.g_01031	Syar.g_00426
OG0002023	Prbc.g_01032	Syar.g_00427
OG0002024	Prbc.g_01034	Syar.g_00875, Syar.g_00004
OG0002054	Prbc.g_01035	Syar.g_00876
OG0002055	Prbc.g_01040	Syar.g_00872
OG0002131	Prbc.g_01029	Syar.g_00424
OG0002132	Prbc.g_01033	Syar.g_00866
OG0002229	Prbc.g_00191	Syar.g_00550
OG0002393	Prbc.g_01560	Syar.g_00817
OG0002506	Prbc.g_00179, Prbc.g_01950	Syar.g_01931
OG0002704	Prbc.g_00192	Syar.g_00551
OG0002724	Prbc.g_01572	Syar.g_00770, Syar.g_00780
OG0002808	Prbc.g_01103	Syar.g_00512
OG0002938	Prbc.g_00183	Syar.g_00581
OG0002939	Prbc.g_01359	Syar.g_00898
