Orthogroup	Prbc	Prah
OG0001119	Prbc.g_02051	Prah.g_00818
OG0001120	Prbc.g_02052	Prah.g_00821
OG0001122	Prbc.g_02081	Prah.g_00849
OG0001123	Prbc.g_02086	Prah.g_00856
OG0001124	Prbc.g_02088	Prah.g_00858
OG0001125	Prbc.g_02090	Prah.g_00860
OG0001126	Prbc.g_02101	Prah.g_00903
OG0001127	Prbc.g_02102	Prah.g_00904
OG0001128	Prbc.g_02105	Prah.g_00907
OG0001129	Prbc.g_02106	Prah.g_00908
OG0001130	Prbc.g_02107	Prah.g_00909
OG0001131	Prbc.g_01941	Prah.g_00893
OG0001132	Prbc.g_02152	Prah.g_00539
OG0001133	Prbc.g_02128	Prah.g_00521
OG0001134	Prbc.g_00896	Prah.g_02524
OG0001136	Prbc.g_01449	Prah.g_01324
OG0001137	Prbc.g_01436	Prah.g_01305
OG0001138	Prbc.g_01416	Prah.g_01253
OG0001139	Prbc.g_01414	Prah.g_01251
OG0001140	Prbc.g_01413	Prah.g_01250
OG0001141	Prbc.g_01412	Prah.g_01249
OG0001142	Prbc.g_01411	Prah.g_01248
OG0001143	Prbc.g_01404	Prah.g_01264
OG0001144	Prbc.g_01399	Prah.g_01273
OG0001145	Prbc.g_00558	Prah.g_01353
OG0001146	Prbc.g_00570	Prah.g_01369
OG0001147	Prbc.g_00589	Prah.g_00323
OG0001148	Prbc.g_00659	Prah.g_01577
OG0001149	Prbc.g_00660	Prah.g_01578
OG0001150	Prbc.g_00661	Prah.g_01579
OG0001151	Prbc.g_00672	Prah.g_01591
OG0001152	Prbc.g_00673	Prah.g_01592
OG0001153	Prbc.g_00739	Prah.g_00366
OG0001154	Prbc.g_00740	Prah.g_00365
OG0001155	Prbc.g_00756	Prah.g_01617
OG0001156	Prbc.g_00759	Prah.g_01620
OG0001157	Prbc.g_00760	Prah.g_00538
OG0001158	Prbc.g_00761	Prah.g_01621
OG0001159	Prbc.g_00762	Prah.g_01622
OG0001160	Prbc.g_00787	Prah.g_01651
OG0001161	Prbc.g_01485	Prah.g_00541
OG0001162	Prbc.g_00799	Prah.g_01050
OG0001163	Prbc.g_00825	Prah.g_01665
OG0001164	Prbc.g_00829	Prah.g_01670
OG0001165	Prbc.g_00831	Prah.g_01673
OG0001166	Prbc.g_00849	Prah.g_01699
OG0001167	Prbc.g_00867	Prah.g_01725
OG0001168	Prbc.g_00868	Prah.g_01727
OG0001169	Prbc.g_00870	Prah.g_01729
OG0001170	Prbc.g_00872	Prah.g_01731
OG0001171	Prbc.g_00882	Prah.g_01742
OG0001172	Prbc.g_00937	Prah.g_02068
OG0001173	Prbc.g_00938	Prah.g_02067
OG0001174	Prbc.g_00946	Prah.g_02059
OG0001175	Prbc.g_00947	Prah.g_02058
OG0001176	Prbc.g_00959	Prah.g_02042
OG0001177	Prbc.g_00957	Prah.g_02044
OG0001178	Prbc.g_01309	Prah.g_01682
OG0001179	Prbc.g_00301	Prah.g_02013
OG0001180	Prbc.g_00278	Prah.g_01988
OG0001181	Prbc.g_00274	Prah.g_01984
OG0001182	Prbc.g_00266	Prah.g_01976
OG0001183	Prbc.g_00247	Prah.g_01965
OG0001184	Prbc.g_00231	Prah.g_02239
OG0001185	Prbc.g_00216	Prah.g_00156
OG0001186	Prbc.g_00189	Prah.g_00088
OG0001187	Prbc.g_00966	Prah.g_00085
OG0001188	Prbc.g_00968	Prah.g_00080
OG0001189	Prbc.g_00985	Prah.g_00057
OG0001190	Prbc.g_00990	Prah.g_02490
OG0001191	Prbc.g_01000	Prah.g_02503
OG0001192	Prbc.g_01005	Prah.g_02508
OG0001193	Prbc.g_01018	Prah.g_02548
OG0001194	Prbc.g_01019	Prah.g_02550
OG0001195	Prbc.g_01020	Prah.g_02551
OG0001196	Prbc.g_01054	Prah.g_02587
OG0001197	Prbc.g_01056	Prah.g_02589
OG0001198	Prbc.g_01066	Prah.g_02601
OG0001199	Prbc.g_00499	Prah.g_01844
OG0001200	Prbc.g_00497	Prah.g_01846
OG0001201	Prbc.g_00465	Prah.g_01898
OG0001202	Prbc.g_00372	Prah.g_02359
OG0001204	Prbc.g_01141	Prah.g_02077
OG0001205	Prbc.g_01506	Prah.g_00240
OG0001206	Prbc.g_01525	Prah.g_00291
OG0001207	Prbc.g_01536	Prah.g_01575
OG0001208	Prbc.g_01542	Prah.g_01564
OG0001209	Prbc.g_01614	Prah.g_01498
OG0001210	Prbc.g_01619	Prah.g_01484
OG0001211	Prbc.g_01630	Prah.g_01467
OG0001212	Prbc.g_01672	Prah.g_01407
OG0001213	Prbc.g_01706	Prah.g_00510
OG0001214	Prbc.g_01714	Prah.g_00499
OG0001215	Prbc.g_01772	Prah.g_00973
OG0001216	Prbc.g_01789	Prah.g_00885
OG0001217	Prbc.g_00521	Prah.g_01447
OG0001218	Prbc.g_01829	Prah.g_00356
OG0001219	Prbc.g_02005	Prah.g_00755
OG0001220	Prbc.g_01913	Prah.g_00575
OG0001221	Prbc.g_01989	Prah.g_00715
OG0001222	Prbc.g_01936	Prah.g_02517
OG0001223	Prbc.g_02053	Prah.g_00824
OG0001224	Prbc.g_02109	Prah.g_00911
OG0001225	Prbc.g_02111	Prah.g_00913
OG0001226	Prbc.g_00930	Prah.g_01192
OG0001227	Prbc.g_02133	Prah.g_01601
OG0001228	Prbc.g_01396	Prah.g_01278
OG0001229	Prbc.g_00138	Prah.g_01663
OG0001230	Prbc.g_00700	Prah.g_00418
OG0001231	Prbc.g_01833	Prah.g_00018
OG0001232	Prbc.g_00853	Prah.g_01704
OG0001233	Prbc.g_00873	Prah.g_01732
OG0001234	Prbc.g_00949	Prah.g_02055
OG0001235	Prbc.g_00953	Prah.g_02047
OG0001236	Prbc.g_00234	Prah.g_02235
OG0001237	Prbc.g_00230	Prah.g_02240
OG0001238	Prbc.g_01001	Prah.g_02504
OG0001239	Prbc.g_00502	Prah.g_01841
OG0001240	Prbc.g_00480	Prah.g_01881
OG0001241	Prbc.g_00471	Prah.g_01891
OG0001242	Prbc.g_00452	Prah.g_00185
OG0001243	Prbc.g_00445	Prah.g_02251
OG0001244	Prbc.g_00429	Prah.g_02279
OG0001245	Prbc.g_01317	Prah.g_01181
OG0001246	Prbc.g_01584	Prah.g_01537
OG0001247	Prbc.g_01765	Prah.g_00625
OG0001248	Prbc.g_01767	Prah.g_00981
OG0001249	Prbc.g_01230	Prah.g_01946
OG0001252	Prbc.g_02104	Prah.g_00906
OG0001253	Prbc.g_00804	Prah.g_01176
OG0001254	Prbc.g_00898	Prah.g_02525
OG0001255	Prbc.g_01463	Prah.g_01037
OG0001256	Prbc.g_00795	Prah.g_01658
OG0001259	Prbc.g_00871	Prah.g_01730
OG0001260	Prbc.g_00888	Prah.g_01761
OG0001261	Prbc.g_00293	Prah.g_02004
OG0001262	Prbc.g_00983	Prah.g_00060
OG0001263	Prbc.g_00442	Prah.g_02253
OG0001269	Prbc.g_01912	Prah.g_00579
OG0001273	Prbc.g_01708	Prah.g_00506
OG0001277	Prbc.g_01042	Prah.g_02573
OG0001279	Prbc.g_00133	Prah.g_00431
OG0001280	Prbc.g_00565	Prah.g_01361
OG0001283	Prbc.g_01050	Prah.g_02582
OG0001285	Prbc.g_00856	Prah.g_01709
OG0001286	Prbc.g_00280	Prah.g_01990
OG0001287	Prbc.g_00209	Prah.g_00148
OG0001288	Prbc.g_00198	Prah.g_00130
OG0001290	Prbc.g_00472	Prah.g_01890
OG0001294	Prbc.g_00646, Prbc.g_01483	Prah.g_00443
OG0001295	Prbc.g_01471	Prah.g_01481
OG0001296	Prbc.g_01589	Prah.g_01531
OG0001297	Prbc.g_01594	Prah.g_01527
OG0001300	Prbc.g_01776	Prah.g_00986
OG0001301	Prbc.g_01778	Prah.g_01023
OG0001302	Prbc.g_02003	Prah.g_01802
OG0001303	Prbc.g_00092	Prah.g_00756
OG0001307	Prbc.g_00586	Prah.g_00326
OG0001308	Prbc.g_00719	Prah.g_00396
OG0001309	Prbc.g_01598	Prah.g_01521
OG0001310	Prbc.g_00843	Prah.g_01693
OG0001311	Prbc.g_02087	Prah.g_00857
OG0001312	Prbc.g_02014	Prah.g_00766
OG0001316	Prbc.g_00431	Prah.g_02269
OG0001321	Prbc.g_01512	Prah.g_00253
OG0001322	Prbc.g_01513	Prah.g_00254
OG0001324	Prbc.g_01777	Prah.g_00987
OG0001326	Prbc.g_00915	Prah.g_02557
OG0001327	Prbc.g_01966	Prah.g_00555
OG0001328	Prbc.g_01985	Prah.g_00722
OG0001329	Prbc.g_00803	Prah.g_01213
OG0001330	Prbc.g_00559	Prah.g_01354
OG0001331	Prbc.g_00663	Prah.g_01581
OG0001332	Prbc.g_00754	Prah.g_01605
OG0001334	Prbc.g_00244	Prah.g_01961
OG0001335	Prbc.g_00243	Prah.g_01960
OG0001336	Prbc.g_01051	Prah.g_02583
OG0001337	Prbc.g_01224	Prah.g_01950
OG0001339	Prbc.g_00469	Prah.g_01893
OG0001340	Prbc.g_01225	Prah.g_01949
OG0001341	Prbc.g_00539	Prah.g_00615
OG0001344	Prbc.g_01441	Prah.g_01317
OG0001347	Prbc.g_00181	Prah.g_00098
OG0001348	Prbc.g_02169	Prah.g_02412
OG0001350	Prbc.g_00333	Prah.g_01778
OG0001351	Prbc.g_01515	Prah.g_00256
OG0001352	Prbc.g_01761	Prah.g_01029
OG0001354	Prbc.g_02046	Prah.g_00813
OG0001355	Prbc.g_00802	Prah.g_00710
OG0001356	Prbc.g_00603	Prah.g_01163, Prah.g_02519
OG0001357	Prbc.g_01294	Prah.g_00215, Prah.g_01175
OG0001358	Prbc.g_01697	Prah.g_00527
OG0001360	Prbc.g_01423	Prah.g_01240
OG0001362	Prbc.g_00723	Prah.g_00390
OG0001363	Prbc.g_01521	Prah.g_00388
OG0001365	Prbc.g_00994	Prah.g_02495
OG0001366	Prbc.g_00647	Prah.g_00319
OG0001369	Prbc.g_00481	Prah.g_01880
OG0001370	Prbc.g_00170	Prah.g_00617
OG0001371	Prbc.g_01760	Prah.g_01789
OG0001372	Prbc.g_01116	Prah.g_01812
OG0001373	Prbc.g_00914	Prah.g_02556
OG0001374	Prbc.g_00922	Prah.g_02564
OG0001376	Prbc.g_01943	Prah.g_02511
OG0001377	Prbc.g_01944	Prah.g_02510
OG0001378	Prbc.g_01495	Prah.g_00223
OG0001380	Prbc.g_01470	Prah.g_00571
OG0001381	Prbc.g_00655	Prah.g_00895
OG0001385	Prbc.g_00911	Prah.g_02553
OG0001386	Prbc.g_00912	Prah.g_02554
OG0001387	Prbc.g_00913	Prah.g_02555
OG0001388	Prbc.g_00916	Prah.g_02558
OG0001389	Prbc.g_00917	Prah.g_02559
OG0001390	Prbc.g_00918	Prah.g_02560
OG0001391	Prbc.g_00919	Prah.g_02561
OG0001392	Prbc.g_00920	Prah.g_02562
OG0001393	Prbc.g_00921	Prah.g_02563
OG0001394	Prbc.g_01993	Prah.g_00700
OG0001395	Prbc.g_02098	Prah.g_00868
OG0001396	Prbc.g_00180	Prah.g_00081
OG0001397	Prbc.g_00724	Prah.g_00389
OG0001398	Prbc.g_01806	Prah.g_01180
OG0001401	Prbc.g_01896	Prah.g_00602
OG0001402	Prbc.g_01701	Prah.g_00522
OG0001403	Prbc.g_01100	Prah.g_00037
OG0001405	Prbc.g_01218	Prah.g_01957
OG0001406	Prbc.g_01942	Prah.g_02512
OG0001409	Prbc.g_01437	Prah.g_01307
OG0001410	Prbc.g_00587	Prah.g_00325
OG0001412	Prbc.g_00182	Prah.g_00083
OG0001414	Prbc.g_00342	Prah.g_01786
OG0001415	Prbc.g_00340	Prah.g_01412
OG0001418	Prbc.g_01766	Prah.g_02051
OG0001422	Prbc.g_02129	Prah.g_00282
OG0001425	Prbc.g_01004	Prah.g_02507
OG0001431	Prbc.g_00143	Prah.g_00998
OG0001433	Prbc.g_00602	Prah.g_01162
OG0001434	Prbc.g_01998	Prah.g_00696
OG0001435	Prbc.g_01973	Prah.g_00737
OG0001437	Prbc.g_00341	Prah.g_01411
OG0001441	Prbc.g_01601	Prah.g_01516
OG0001442	Prbc.g_00689	Prah.g_00691
OG0001443	Prbc.g_00905	Prah.g_01664
OG0001445	Prbc.g_02191, Prbc.g_00550	Prah.g_00095
OG0001446	Prbc.g_00494	Prah.g_01211
OG0001450	Prbc.g_01769	Prah.g_00965
OG0001451	Prbc.g_01924	Prah.g_00866
OG0001455	Prbc.g_01117	Prah.g_02425
OG0001460	Prbc.g_00601	Prah.g_01161
OG0001461	Prbc.g_00014	Prah.g_00260
OG0001463	Prbc.g_01179	Prah.g_02142
OG0001464	Prbc.g_01813	Prah.g_01948
OG0001470	Prbc.g_00187	Prah.g_00119
OG0001475	Prbc.g_00185	Prah.g_00121
OG0001477	Prbc.g_00010	Prah.g_01020
OG0001484	Prbc.g_01278	Prah.g_00892
OG0001485	Prbc.g_00144	Prah.g_01609
OG0001487	Prbc.g_00747	Prah.g_00357
OG0001488	Prbc.g_01432	Prah.g_01301
OG0001489	Prbc.g_00269	Prah.g_01979
OG0001491	Prbc.g_01999	Prah.g_01231, Prah.g_01233
OG0001495	Prbc.g_00956	Prah.g_02045
OG0001496	Prbc.g_00008	Prah.g_01016
OG0001497	Prbc.g_00009	Prah.g_01019
OG0001498	Prbc.g_01269	Prah.g_00206
OG0001500	Prbc.g_01157	Prah.g_01785
OG0001501	Prbc.g_01290	Prah.g_01344
OG0001503	Prbc.g_02170	Prah.g_01803
OG0001506	Prbc.g_00751	Prah.g_01217
OG0001508	Prbc.g_00188	Prah.g_00118
OG0001510	Prbc.g_00205	Prah.g_00143
OG0001511	Prbc.g_00461	Prah.g_01906
OG0001512	Prbc.g_00820	Prah.g_01775
OG0001513	Prbc.g_01112	Prah.g_01194
OG0001514	Prbc.g_00007	Prah.g_01015
OG0001515	Prbc.g_01774	Prah.g_00978
OG0001516	Prbc.g_01741	Prah.g_00453
OG0001517	Prbc.g_01247	Prah.g_01939
OG0001518	Prbc.g_01003	Prah.g_02506
OG0001519	Prbc.g_01008	Prah.g_02515
OG0001528	Prbc.g_00186	Prah.g_00120
OG0001529	Prbc.g_01119	Prah.g_00050
OG0001530	Prbc.g_00462	Prah.g_01903
OG0001531	Prbc.g_00331	Prah.g_01774
OG0001532	Prbc.g_01415	Prah.g_01252
OG0001534	Prbc.g_02096	Prah.g_00865
OG0001535	Prbc.g_02084	Prah.g_00853
OG0001536	Prbc.g_02032	Prah.g_00792
OG0001537	Prbc.g_01990	Prah.g_00707
OG0001538	Prbc.g_01863	Prah.g_00662
OG0001539	Prbc.g_01968	Prah.g_00559
OG0001540	Prbc.g_00440	Prah.g_02255
OG0001541	Prbc.g_00392	Prah.g_02318
OG0001542	Prbc.g_00386	Prah.g_02335
OG0001543	Prbc.g_01939	Prah.g_02414
OG0001544	Prbc.g_01007	Prah.g_02514
OG0001545	Prbc.g_01041	Prah.g_02572
OG0001550	Prbc.g_01277	Prah.g_01182
OG0001553	Prbc.g_00706	Prah.g_00411
OG0001555	Prbc.g_01362, Prbc.g_00822	Prah.g_01817
OG0001559	Prbc.g_00463	Prah.g_01902
OG0001560	Prbc.g_00473	Prah.g_01889
OG0001561	Prbc.g_02089	Prah.g_00859
OG0001562	Prbc.g_02078	Prah.g_00845
OG0001563	Prbc.g_00285	Prah.g_01996
OG0001572	Prbc.g_00019, Prbc.g_00096	Prah.g_01101
OG0001575	Prbc.g_01645	Prah.g_01450
OG0001576	Prbc.g_00578	Prah.g_01379
OG0001577	Prbc.g_01451	Prah.g_01326
OG0001579	Prbc.g_01222	Prah.g_01953
OG0001585	Prbc.g_01334	Prah.g_01081
OG0001589	Prbc.g_00875	Prah.g_01735
OG0001591	Prbc.g_01751	Prah.g_00552
OG0001598	Prbc.g_02116	Prah.g_01342
OG0001634	Prbc.g_01747	Prah.g_00447
OG0001635	Prbc.g_01559	Prah.g_01421, Prah.g_01206
OG0001642	Prbc.g_00597	Prah.g_00580
OG0001656	Prbc.g_01221	Prah.g_01954
OG0001661	Prbc.g_02156	Prah.g_01208
OG0001670	Prbc.g_00052	Prah.g_01003
OG0001673	Prbc.g_00338	Prah.g_01783
OG0001676	Prbc.g_01223	Prah.g_01951
OG0001684	Prbc.g_01231	Prah.g_01419
OG0001691	Prbc.g_02099	Prah.g_00742
OG0001692	Prbc.g_00704	Prah.g_00413
OG0001694	Prbc.g_01174	Prah.g_02136
OG0001695	Prbc.g_01024	Prah.g_02568
OG0001696	Prbc.g_01925	Prah.g_00964
OG0001698	Prbc.g_00678	Prah.g_01034
OG0001703	Prbc.g_01537	Prah.g_01574
OG0001715	Prbc.g_00154	Prah.g_01165
OG0001738	Prbc.g_01212	Prah.g_02185
OG0001739	Prbc.g_01023	Prah.g_02566
OG0001740	Prbc.g_01026	Prah.g_02571
OG0001746	Prbc.g_00146	Prah.g_00213
OG0001757	Prbc.g_00112	Prah.g_01198
OG0001758	Prbc.g_00552, Prbc.g_00020	Prah.g_01121
OG0001793	Prbc.g_01324	Prah.g_01174
OG0001802	Prbc.g_00251	Prah.g_00317
OG0001810	Prbc.g_01783	Prah.g_02267
OG0001816	Prbc.g_01965	Prah.g_00554
OG0001835	Prbc.g_00026	Prah.g_01021
OG0001875	Prbc.g_00553	Prah.g_01122
OG0001876	Prbc.g_00554	Prah.g_01123
OG0001907	Prbc.g_00430	Prah.g_02272
OG0001915	Prbc.g_01058	Prah.g_01199
OG0001954	Prbc.g_00145	Prah.g_00626
OG0001955	Prbc.g_00547	Prah.g_00583
OG0001956	Prbc.g_01918	Prah.g_00565
OG0001963	Prbc.g_00961	Prah.g_01969
OG0001974	Prbc.g_00534	Prah.g_02487
OG0001977	Prbc.g_01014	Prah.g_02542
OG0002018	Prbc.g_01025	Prah.g_02570
OG0002036	Prbc.g_01283	Prah.g_01675
OG0002052	Prbc.g_01937	Prah.g_02516
OG0002164	Prbc.g_02127	Prah.g_01219
OG0002165	Prbc.g_00516	Prah.g_01216
OG0002229	Prbc.g_00191	Prah.g_00113
OG0002232	Prbc.g_01764	Prah.g_00952
OG0002240	Prbc.g_00450	Prah.g_00320
OG0002273	Prbc.g_00156	Prah.g_00992
OG0002383	Prbc.g_00087	Prah.g_01287
OG0002392	Prbc.g_00617, Prbc.g_00548, Prbc.g_01293	Prah.g_00350
OG0002393	Prbc.g_01560	Prah.g_01797
OG0002493	Prbc.g_00175, Prbc.g_00168	Prah.g_01794, Prah.g_01795
OG0003656	Prbc.g_00012	Prah.g_00351
