Orthogroup	Prbc	Prap
OG0001103	Prbc.g_01976	Prap.g_00859
OG0001104	Prbc.g_01838	Prap.g_00836
OG0001105	Prbc.g_01842	Prap.g_00832
OG0001106	Prbc.g_02024	Prap.g_00248
OG0001107	Prbc.g_02034	Prap.g_00255
OG0001108	Prbc.g_02038	Prap.g_00259
OG0001109	Prbc.g_02039	Prap.g_00260
OG0001110	Prbc.g_02041	Prap.g_00262
OG0001111	Prbc.g_02042	Prap.g_00263
OG0001112	Prbc.g_02043	Prap.g_00264
OG0001113	Prbc.g_02044	Prap.g_00265
OG0001114	Prbc.g_02045	Prap.g_00266
OG0001115	Prbc.g_02047	Prap.g_00268
OG0001116	Prbc.g_02048	Prap.g_00269
OG0001117	Prbc.g_02049	Prap.g_00270
OG0001118	Prbc.g_02050	Prap.g_00271
OG0001119	Prbc.g_02051	Prap.g_00272
OG0001120	Prbc.g_02052	Prap.g_00274
OG0001122	Prbc.g_02081	Prap.g_00294
OG0001123	Prbc.g_02086	Prap.g_00300
OG0001124	Prbc.g_02088	Prap.g_00302
OG0001125	Prbc.g_02090	Prap.g_00304
OG0001126	Prbc.g_02101	Prap.g_00697
OG0001127	Prbc.g_02102	Prap.g_00698
OG0001128	Prbc.g_02105	Prap.g_00700
OG0001129	Prbc.g_02106	Prap.g_00701
OG0001130	Prbc.g_02107	Prap.g_00702
OG0001131	Prbc.g_01941	Prap.g_01345
OG0001132	Prbc.g_02152	Prap.g_00020
OG0001133	Prbc.g_02128	Prap.g_00058
OG0001134	Prbc.g_00896	Prap.g_01883
OG0001135	Prbc.g_00899	Prap.g_01880
OG0001136	Prbc.g_01449	Prap.g_00459
OG0001137	Prbc.g_01436	Prap.g_00447
OG0001138	Prbc.g_01416	Prap.g_00426
OG0001139	Prbc.g_01414	Prap.g_00424
OG0001140	Prbc.g_01413	Prap.g_00423
OG0001141	Prbc.g_01412	Prap.g_00422
OG0001142	Prbc.g_01411	Prap.g_00421
OG0001143	Prbc.g_01404	Prap.g_00414
OG0001144	Prbc.g_01399	Prap.g_00409
OG0001145	Prbc.g_00558	Prap.g_00553
OG0001146	Prbc.g_00570	Prap.g_00565
OG0001147	Prbc.g_00589	Prap.g_00585
OG0001148	Prbc.g_00659	Prap.g_00061
OG0001149	Prbc.g_00660	Prap.g_00062
OG0001150	Prbc.g_00661	Prap.g_00063
OG0001151	Prbc.g_00672	Prap.g_00074
OG0001152	Prbc.g_00673	Prap.g_00075
OG0001153	Prbc.g_00739	Prap.g_00153
OG0001154	Prbc.g_00740	Prap.g_00154
OG0001155	Prbc.g_00756	Prap.g_00171
OG0001156	Prbc.g_00759	Prap.g_00174
OG0001157	Prbc.g_00760	Prap.g_00175
OG0001158	Prbc.g_00761	Prap.g_00176
OG0001159	Prbc.g_00762	Prap.g_00177
OG0001160	Prbc.g_00787	Prap.g_00203
OG0001161	Prbc.g_01485	Prap.g_01836
OG0001162	Prbc.g_00799	Prap.g_01907
OG0001163	Prbc.g_00825	Prap.g_01788
OG0001164	Prbc.g_00829	Prap.g_01784
OG0001165	Prbc.g_00831	Prap.g_01781
OG0001166	Prbc.g_00849	Prap.g_01760
OG0001167	Prbc.g_00867	Prap.g_01742
OG0001168	Prbc.g_00868	Prap.g_01740
OG0001169	Prbc.g_00870	Prap.g_01738
OG0001170	Prbc.g_00872	Prap.g_01736
OG0001171	Prbc.g_00882	Prap.g_01726
OG0001172	Prbc.g_00937	Prap.g_01710
OG0001173	Prbc.g_00938	Prap.g_01709
OG0001174	Prbc.g_00946	Prap.g_01701
OG0001175	Prbc.g_00947	Prap.g_01700
OG0001176	Prbc.g_00959	Prap.g_01692
OG0001177	Prbc.g_00957	Prap.g_01690
OG0001178	Prbc.g_01309	Prap.g_01774
OG0001179	Prbc.g_00301	Prap.g_01660
OG0001180	Prbc.g_00278	Prap.g_01636
OG0001181	Prbc.g_00274	Prap.g_01632
OG0001182	Prbc.g_00266	Prap.g_01624
OG0001183	Prbc.g_00247	Prap.g_01619
OG0001184	Prbc.g_00231	Prap.g_01601
OG0001185	Prbc.g_00216	Prap.g_01585
OG0001186	Prbc.g_00189	Prap.g_01561
OG0001187	Prbc.g_00966	Prap.g_01558
OG0001188	Prbc.g_00968	Prap.g_01556
OG0001189	Prbc.g_00985	Prap.g_01540
OG0001190	Prbc.g_00990	Prap.g_01535
OG0001191	Prbc.g_01000	Prap.g_01525
OG0001192	Prbc.g_01005	Prap.g_01520
OG0001193	Prbc.g_01018	Prap.g_01508
OG0001194	Prbc.g_01019	Prap.g_01507
OG0001195	Prbc.g_01020	Prap.g_01506
OG0001196	Prbc.g_01054	Prap.g_01490
OG0001197	Prbc.g_01056	Prap.g_01488
OG0001198	Prbc.g_01066	Prap.g_01868
OG0001199	Prbc.g_00499	Prap.g_00876
OG0001201	Prbc.g_00465	Prap.g_01068
OG0001202	Prbc.g_00372	Prap.g_00970
OG0001203	Prbc.g_00332	Prap.g_01474
OG0001204	Prbc.g_01141	Prap.g_01468
OG0001205	Prbc.g_01506	Prap.g_01321
OG0001206	Prbc.g_01525	Prap.g_01301
OG0001207	Prbc.g_01536	Prap.g_01290
OG0001208	Prbc.g_01542	Prap.g_01285
OG0001209	Prbc.g_01614	Prap.g_01234
OG0001210	Prbc.g_01619	Prap.g_01229
OG0001211	Prbc.g_01630	Prap.g_01219
OG0001212	Prbc.g_01672	Prap.g_01172
OG0001213	Prbc.g_01706	Prap.g_01137
OG0001214	Prbc.g_01714	Prap.g_00390
OG0001215	Prbc.g_01772	Prap.g_00810
OG0001216	Prbc.g_01789	Prap.g_00789
OG0001217	Prbc.g_00521	Prap.g_00036
OG0001218	Prbc.g_01829	Prap.g_00519
OG0001219	Prbc.g_02005	Prap.g_00685
OG0001220	Prbc.g_01913	Prap.g_00727
OG0001221	Prbc.g_01989	Prap.g_00847
OG0001222	Prbc.g_01936	Prap.g_00307
OG0001223	Prbc.g_02053	Prap.g_00275
OG0001224	Prbc.g_02109	Prap.g_00704
OG0001225	Prbc.g_02111	Prap.g_00706
OG0001226	Prbc.g_00930	Prap.g_01129
OG0001227	Prbc.g_02133	Prap.g_00504
OG0001228	Prbc.g_01396	Prap.g_00406
OG0001229	Prbc.g_00138	Prap.g_00518
OG0001230	Prbc.g_00700	Prap.g_00114
OG0001231	Prbc.g_01833	Prap.g_01344
OG0001233	Prbc.g_00873	Prap.g_01735
OG0001234	Prbc.g_00949	Prap.g_01698
OG0001235	Prbc.g_00953	Prap.g_01694
OG0001236	Prbc.g_00234	Prap.g_01604
OG0001237	Prbc.g_00230	Prap.g_01600
OG0001238	Prbc.g_01001	Prap.g_01524
OG0001239	Prbc.g_00502	Prap.g_00879
OG0001240	Prbc.g_00480	Prap.g_01085
OG0001241	Prbc.g_00471	Prap.g_01075
OG0001242	Prbc.g_00452	Prap.g_01055
OG0001243	Prbc.g_00445	Prap.g_01048
OG0001244	Prbc.g_00429	Prap.g_01033
OG0001245	Prbc.g_01317	Prap.g_00495
OG0001247	Prbc.g_01765	Prap.g_00817
OG0001248	Prbc.g_01767	Prap.g_00815
OG0001249	Prbc.g_01230	Prap.g_01375
OG0001251	Prbc.g_00923	Prap.g_00659
OG0001252	Prbc.g_02104	Prap.g_00699
OG0001253	Prbc.g_00804	Prap.g_01126
OG0001254	Prbc.g_00898	Prap.g_01881
OG0001255	Prbc.g_01463	Prap.g_00474
OG0001256	Prbc.g_00795	Prap.g_00210
OG0001259	Prbc.g_00871	Prap.g_01737
OG0001260	Prbc.g_00888	Prap.g_01720
OG0001261	Prbc.g_00293	Prap.g_01652
OG0001263	Prbc.g_00442	Prap.g_01046
OG0001269	Prbc.g_01912	Prap.g_00728
OG0001273	Prbc.g_01708	Prap.g_00396
OG0001277	Prbc.g_01042	Prap.g_01502
OG0001279	Prbc.g_00133	Prap.g_00610
OG0001280	Prbc.g_00565	Prap.g_00560
OG0001282	Prbc.g_00658	Prap.g_00060
OG0001283	Prbc.g_01050	Prap.g_01493
OG0001284	Prbc.g_00781	Prap.g_00196
OG0001285	Prbc.g_00856	Prap.g_01752
OG0001286	Prbc.g_00280	Prap.g_01638
OG0001287	Prbc.g_00209	Prap.g_01578
OG0001288	Prbc.g_00198	Prap.g_01568
OG0001289	Prbc.g_00486	Prap.g_01091
OG0001290	Prbc.g_00472	Prap.g_01076
OG0001295	Prbc.g_01471	Prap.g_01919
OG0001296	Prbc.g_01589	Prap.g_01258
OG0001297	Prbc.g_01594	Prap.g_01253
OG0001299	Prbc.g_01744	Prap.g_00359
OG0001300	Prbc.g_01776	Prap.g_00806
OG0001301	Prbc.g_01778	Prap.g_00801
OG0001302	Prbc.g_02003	Prap.g_00688
OG0001303	Prbc.g_00092	Prap.g_01817
OG0001304	Prbc.g_02095	Prap.g_00312
OG0001305	Prbc.g_01931	Prap.g_00712
OG0001306	Prbc.g_01461	Prap.g_00471
OG0001307	Prbc.g_00586	Prap.g_01927
OG0001308	Prbc.g_00719	Prap.g_00131
OG0001309	Prbc.g_01598	Prap.g_00238
OG0001310	Prbc.g_00843	Prap.g_01766
OG0001311	Prbc.g_02087	Prap.g_00301
OG0001312	Prbc.g_02014	Prap.g_00676
OG0001314	Prbc.g_01137	Prap.g_00644
OG0001315	Prbc.g_00249	Prap.g_00509
OG0001316	Prbc.g_00431	Prap.g_01034
OG0001317	Prbc.g_00336	Prap.g_01478
OG0001318	Prbc.g_01152	Prap.g_01454
OG0001320	Prbc.g_00037, Prbc.g_00013	Prap.g_01851, Prap.g_01818
OG0001321	Prbc.g_01512	Prap.g_01315
OG0001322	Prbc.g_01513	Prap.g_01314
OG0001324	Prbc.g_01777	Prap.g_00805
OG0001325	Prbc.g_01792	Prap.g_00342
OG0001327	Prbc.g_01966	Prap.g_00870
OG0001328	Prbc.g_01985	Prap.g_00542
OG0001329	Prbc.g_00803	Prap.g_01820
OG0001330	Prbc.g_00559	Prap.g_00227
OG0001331	Prbc.g_00663	Prap.g_00065
OG0001332	Prbc.g_00754	Prap.g_00167
OG0001334	Prbc.g_00244	Prap.g_01616
OG0001335	Prbc.g_00243	Prap.g_01615
OG0001337	Prbc.g_01224	Prap.g_01380
OG0001339	Prbc.g_00469	Prap.g_01073
OG0001340	Prbc.g_01225	Prap.g_01379
OG0001341	Prbc.g_00539	Prap.g_00511
OG0001342	Prbc.g_00059, Prbc.g_02139	Prap.g_01797
OG0001343	Prbc.g_01956, Prbc.g_01957	Prap.g_00662
OG0001344	Prbc.g_01441	Prap.g_00452
OG0001345	Prbc.g_01425	Prap.g_00436
OG0001346	Prbc.g_00567	Prap.g_00562
OG0001348	Prbc.g_02169	Prap.g_01921
OG0001350	Prbc.g_00333	Prap.g_01475
OG0001351	Prbc.g_01515	Prap.g_01309
OG0001352	Prbc.g_01761	Prap.g_00821
OG0001354	Prbc.g_02046	Prap.g_00267
OG0001355	Prbc.g_00802	Prap.g_00321
OG0001356	Prbc.g_00603	Prap.g_01791
OG0001357	Prbc.g_01294	Prap.g_00535
OG0001359	Prbc.g_01958	Prap.g_00661
OG0001362	Prbc.g_00723	Prap.g_00135
OG0001363	Prbc.g_01521	Prap.g_00137
OG0001365	Prbc.g_00994	Prap.g_01531
OG0001368	Prbc.g_00149, Prbc.g_00130	Prap.g_00536, Prap.g_00007, Prap.g_00646
OG0001369	Prbc.g_00481	Prap.g_01086
OG0001370	Prbc.g_00170	Prap.g_01304
OG0001371	Prbc.g_01760	Prap.g_00822
OG0001372	Prbc.g_01116	Prap.g_01128
OG0001375	Prbc.g_01955	Prap.g_00663
OG0001380	Prbc.g_01470	Prap.g_00521
OG0001381	Prbc.g_00655	Prap.g_00481
OG0001394	Prbc.g_01993	Prap.g_00843
OG0001397	Prbc.g_00724	Prap.g_00136
OG0001398	Prbc.g_01806	Prap.g_01896
OG0001401	Prbc.g_01896	Prap.g_00745
OG0001402	Prbc.g_01701	Prap.g_01143
OG0001403	Prbc.g_01100	Prap.g_00924
OG0001404	Prbc.g_00505	Prap.g_00882
OG0001407	Prbc.g_01947	Prap.g_00528
OG0001409	Prbc.g_01437	Prap.g_00448
OG0001410	Prbc.g_00587	Prap.g_01926
OG0001414	Prbc.g_00342	Prap.g_01483
OG0001415	Prbc.g_00340	Prap.g_01481
OG0001418	Prbc.g_01766	Prap.g_00816
OG0001419	Prbc.g_01825	Prap.g_00527
OG0001421	Prbc.g_00796	Prap.g_00211
OG0001422	Prbc.g_02129	Prap.g_00531
OG0001424	Prbc.g_01380	Prap.g_00017
OG0001425	Prbc.g_01004	Prap.g_01521
OG0001429	Prbc.g_02006	Prap.g_00684
OG0001430	Prbc.g_01945	Prap.g_00520
OG0001431	Prbc.g_00143	Prap.g_00502, Prap.g_01911
OG0001433	Prbc.g_00602	Prap.g_01792
OG0001434	Prbc.g_01998	Prap.g_00838
OG0001435	Prbc.g_01973	Prap.g_00862
OG0001437	Prbc.g_00341	Prap.g_01482
OG0001440	Prbc.g_01315	Prap.g_01815, Prap.g_01821
OG0001443	Prbc.g_00905	Prap.g_00517
OG0001446	Prbc.g_00494	Prap.g_00025
OG0001450	Prbc.g_01769	Prap.g_00813
OG0001451	Prbc.g_01924	Prap.g_00716
OG0001455	Prbc.g_01117	Prap.g_00512
OG0001460	Prbc.g_00601	Prap.g_01793
OG0001461	Prbc.g_00014	Prap.g_00898
OG0001463	Prbc.g_01179	Prap.g_01423
OG0001464	Prbc.g_01813	Prap.g_01378
OG0001467	Prbc.g_00514	Prap.g_01947
OG0001468	Prbc.g_01954	Prap.g_00671
OG0001472	Prbc.g_01940, Prbc.g_00069	Prap.g_01120
OG0001476	Prbc.g_01438	Prap.g_00449
OG0001477	Prbc.g_00010	Prap.g_00587
OG0001481	Prbc.g_02120	Prap.g_00541
OG0001483	Prbc.g_00105, Prbc.g_00807, Prbc.g_02166	Prap.g_01863
OG0001484	Prbc.g_01278	Prap.g_00226
OG0001485	Prbc.g_00144	Prap.g_00618
OG0001486	Prbc.g_01448	Prap.g_00458
OG0001487	Prbc.g_00747	Prap.g_00161
OG0001488	Prbc.g_01432	Prap.g_00443
OG0001489	Prbc.g_00269	Prap.g_01627
OG0001491	Prbc.g_01999	Prap.g_00691
OG0001496	Prbc.g_00008	Prap.g_00589
OG0001497	Prbc.g_00009	Prap.g_00588
OG0001498	Prbc.g_01269	Prap.g_01348
OG0001500	Prbc.g_01157	Prap.g_01448
OG0001501	Prbc.g_01290	Prap.g_00872
OG0001503	Prbc.g_02170	Prap.g_00031
OG0001506	Prbc.g_00751	Prap.g_00165
OG0001510	Prbc.g_00205	Prap.g_01574
OG0001511	Prbc.g_00461	Prap.g_01064
OG0001512	Prbc.g_00820	Prap.g_00513
OG0001513	Prbc.g_01112	Prap.g_01847
OG0001514	Prbc.g_00007	Prap.g_00590
OG0001515	Prbc.g_01774	Prap.g_00808
OG0001516	Prbc.g_01741	Prap.g_00362
OG0001517	Prbc.g_01247	Prap.g_01371
OG0001518	Prbc.g_01003	Prap.g_01522
OG0001519	Prbc.g_01008	Prap.g_01517
OG0001521	Prbc.g_01377, Prbc.g_02071	Prap.g_00693
OG0001522	Prbc.g_01892	Prap.g_00749
OG0001523	Prbc.g_00901	Prap.g_01878
OG0001524	Prbc.g_00902	Prap.g_01877
OG0001526	Prbc.g_02000	Prap.g_00894
OG0001529	Prbc.g_01119	Prap.g_00914
OG0001530	Prbc.g_00462	Prap.g_01065
OG0001531	Prbc.g_00331	Prap.g_01473
OG0001532	Prbc.g_01415	Prap.g_00425
OG0001534	Prbc.g_02096	Prap.g_00313
OG0001535	Prbc.g_02084	Prap.g_00297
OG0001536	Prbc.g_02032	Prap.g_00253
OG0001537	Prbc.g_01990	Prap.g_00846
OG0001538	Prbc.g_01863	Prap.g_00778
OG0001539	Prbc.g_01968	Prap.g_00868
OG0001540	Prbc.g_00440	Prap.g_01044
OG0001541	Prbc.g_00392	Prap.g_00990
OG0001542	Prbc.g_00386	Prap.g_00984
OG0001543	Prbc.g_01939	Prap.g_00547
OG0001544	Prbc.g_01007	Prap.g_01518
OG0001545	Prbc.g_01041	Prap.g_01503
OG0001549	Prbc.g_01922	Prap.g_00718
OG0001550	Prbc.g_01277	Prap.g_00035
OG0001552	Prbc.g_00904	Prap.g_00214
OG0001557	Prbc.g_01994	Prap.g_00842
OG0001559	Prbc.g_00463	Prap.g_01066
OG0001560	Prbc.g_00473	Prap.g_01077
OG0001561	Prbc.g_02089	Prap.g_00303
OG0001562	Prbc.g_02078	Prap.g_00290
OG0001563	Prbc.g_00285	Prap.g_01643
OG0001566	Prbc.g_01756	Prap.g_00825
OG0001569	Prbc.g_00041	Prap.g_00647
OG0001571	Prbc.g_01348, Prbc.g_02182	Prap.g_00607
OG0001572	Prbc.g_00019, Prbc.g_00096	Prap.g_00609
OG0001575	Prbc.g_01645	Prap.g_01203
OG0001576	Prbc.g_00578	Prap.g_00575
OG0001577	Prbc.g_01451	Prap.g_00461
OG0001579	Prbc.g_01222	Prap.g_01382
OG0001581	Prbc.g_02147	Prap.g_00580
OG0001584	Prbc.g_01848	Prap.g_00349
OG0001589	Prbc.g_00875	Prap.g_01733
OG0001591	Prbc.g_01751	Prap.g_00829
OG0001595	Prbc.g_00506	Prap.g_00884
OG0001596	Prbc.g_00498	Prap.g_00875
OG0001597	Prbc.g_00748	Prap.g_00162
OG0001598	Prbc.g_02116	Prap.g_00803
OG0001599	Prbc.g_01523	Prap.g_01303
OG0001600	Prbc.g_01591	Prap.g_01256
OG0001601	Prbc.g_01754	Prap.g_00827
OG0001603	Prbc.g_02002	Prap.g_00689
OG0001604	Prbc.g_01986	Prap.g_00850
OG0001605	Prbc.g_02144	Prap.g_00030
OG0001606	Prbc.g_00615	Prap.g_00040
OG0001607	Prbc.g_00158	Prap.g_00620
OG0001608	Prbc.g_02160	Prap.g_00315
OG0001609	Prbc.g_00749	Prap.g_00163
OG0001610	Prbc.g_00753	Prap.g_00166
OG0001611	Prbc.g_00613	Prap.g_01858
OG0001626	Prbc.g_00048, Prbc.g_01302	Prap.g_00625
OG0001629	Prbc.g_00115	Prap.g_00598
OG0001630	Prbc.g_01963	Prap.g_00654
OG0001631	Prbc.g_01814	Prap.g_00616
OG0001642	Prbc.g_00597	Prap.g_00729
OG0001644	Prbc.g_01802	Prap.g_00332
OG0001648	Prbc.g_00816	Prap.g_01843
OG0001649	Prbc.g_01946	Prap.g_00038
OG0001650	Prbc.g_00040	Prap.g_01819
OG0001650	Prbc.g_01300	Prap.g_01914
OG0001651	Prbc.g_02157	Prap.g_00492
OG0001656	Prbc.g_01221	Prap.g_01383
OG0001659	Prbc.g_01419	Prap.g_01916
OG0001661	Prbc.g_02156	Prap.g_00629
OG0001662	Prbc.g_00063	Prap.g_01894
OG0001663	Prbc.g_01464	Prap.g_00475
OG0001664	Prbc.g_00652	Prap.g_01890
OG0001665	Prbc.g_00654	Prap.g_00482
OG0001668	Prbc.g_01486, Prbc.g_00895	Prap.g_01855, Prap.g_01825
OG0001676	Prbc.g_01223	Prap.g_01381
OG0001684	Prbc.g_01231	Prap.g_01179
OG0001689	Prbc.g_00200	Prap.g_01570
OG0001691	Prbc.g_02099	Prap.g_00694
OG0001697	Prbc.g_02001	Prap.g_00690
OG0001699	Prbc.g_01520	Prap.g_01884
OG0001706	Prbc.g_00527, Prbc.g_01311	Prap.g_01901
OG0001710	Prbc.g_01135	Prap.g_01112
OG0001722	Prbc.g_01961	Prap.g_00656
OG0001725	Prbc.g_00078	Prap.g_01905
OG0001727	Prbc.g_00630	Prap.g_01859, Prap.g_00018
OG0001746	Prbc.g_00146	Prap.g_01902
OG0001757	Prbc.g_00112	Prap.g_00595, Prap.g_00622
OG0001758	Prbc.g_00552, Prbc.g_00020	Prap.g_01801
OG0001769	Prbc.g_01372	Prap.g_00508
OG0001770	Prbc.g_00021, Prbc.g_01364	Prap.g_01864
OG0001793	Prbc.g_01324	Prap.g_00645, Prap.g_00008
OG0001802	Prbc.g_00251	Prap.g_00515, Prap.g_00605
OG0001820	Prbc.g_00155	Prap.g_00019
OG0001875	Prbc.g_00553	Prap.g_01802
OG0001876	Prbc.g_00554	Prap.g_01803
OG0001916	Prbc.g_01555	Prap.g_01271
OG0001917	Prbc.g_02085	Prap.g_00298
OG0001955	Prbc.g_00547	Prap.g_01908
OG0001956	Prbc.g_01918	Prap.g_00722
OG0001963	Prbc.g_00961	Prap.g_00230
OG0001977	Prbc.g_01014	Prap.g_01512
OG0001988	Prbc.g_00147	Prap.g_00537
OG0002036	Prbc.g_01283	Prap.g_00221
OG0002052	Prbc.g_01937	Prap.g_00308
OG0002164	Prbc.g_02127	Prap.g_00666
OG0002165	Prbc.g_00516	Prap.g_00672
OG0002176	Prbc.g_00139	Prap.g_00648, Prap.g_01920
OG0002177	Prbc.g_01385	Prap.g_01132
OG0002232	Prbc.g_01764	Prap.g_00818
OG0002240	Prbc.g_00450	Prap.g_01053
OG0002275	Prbc.g_01361	Prap.g_01809
OG0002282	Prbc.g_01949	Prap.g_00215
OG0002283	Prbc.g_00090	Prap.g_00506
OG0002284	Prbc.g_00551	Prap.g_00603
OG0002293	Prbc.g_02122	Prap.g_00604
OG0002294	Prbc.g_00524, Prbc.g_02118	Prap.g_00665
OG0002345	Prbc.g_01328, Prbc.g_00053	Prap.g_01124
OG0002346	Prbc.g_00651	Prap.g_00483
OG0002383	Prbc.g_00087	Prap.g_00016
OG0002453	Prbc.g_01281	Prap.g_01799
OG0002455	Prbc.g_00818	Prap.g_01900
OG0002456	Prbc.g_00239	Prap.g_01610
OG0002497	Prbc.g_00120	Prap.g_00596
OG0002499	Prbc.g_00005	Prap.g_00231
OG0002501	Prbc.g_02188	Prap.g_00626
OG0002502	Prbc.g_00522	Prap.g_00670
OG0002503	Prbc.g_01527	Prap.g_01299
OG0002504	Prbc.g_01786	Prap.g_00792
OG0002505	Prbc.g_01926	Prap.g_01910
OG0002508	Prbc.g_00611	Prap.g_00597
OG0002509	Prbc.g_01306	Prap.g_00602
OG0002510	Prbc.g_01313	Prap.g_00026
OG0002511	Prbc.g_01335	Prap.g_01426
OG0002512	Prbc.g_01384	Prap.g_01131
OG0002513	Prbc.g_01477	Prap.g_00489
OG0002514	Prbc.g_00786	Prap.g_00201
OG0002515	Prbc.g_00900	Prap.g_01879
OG0002516	Prbc.g_00928	Prap.g_00487
OG0002517	Prbc.g_00962	Prap.g_00001
OG0002584	Prbc.g_00523	Prap.g_00316
OG0002586	Prbc.g_00648	Prap.g_00824
OG0002587	Prbc.g_00926	Prap.g_01804
OG0002654	Prbc.g_02134	Prap.g_00507
OG0002655	Prbc.g_02138	Prap.g_00523
OG0002656	Prbc.g_00612	Prap.g_00540
OG0002657	Prbc.g_01304	Prap.g_01904
OG0002658	Prbc.g_01469	Prap.g_00479
OG0002659	Prbc.g_00817	Prap.g_00674
OG0002660	Prbc.g_00824	Prap.g_00516
OG0002661	Prbc.g_00537	Prap.g_00529
OG0002662	Prbc.g_00034	Prap.g_01891
OG0002725	Prbc.g_00540, Prbc.g_02199	Prap.g_01822
OG0002727	Prbc.g_00058	Prap.g_00320
OG0002728	Prbc.g_01952	Prap.g_00668
OG0002809	Prbc.g_02060	Prap.g_00283
OG0002810	Prbc.g_02174	Prap.g_00235
OG0002811	Prbc.g_00131	Prap.g_00009
OG0002812	Prbc.g_01296	Prap.g_00621
OG0002814	Prbc.g_00626	Prap.g_00630
OG0002815	Prbc.g_00060, Prbc.g_00061	Prap.g_01796
OG0002817	Prbc.g_01467	Prap.g_00476
OG0002820	Prbc.g_00927	Prap.g_01856
OG0002825	Prbc.g_00635, Prbc.g_01564	Prap.g_00037
OG0002918	Prbc.g_00171	Prap.g_00617
OG0002919	Prbc.g_01577	Prap.g_01118
