Orthogroup	Prbc	Prbn
OG0001059	Prbc.g_01633	Prbn.g_00563
OG0001060	Prbc.g_01640	Prbn.g_00557
OG0001061	Prbc.g_01653	Prbn.g_00542
OG0001062	Prbc.g_01655	Prbn.g_00540
OG0001063	Prbc.g_01656	Prbn.g_00538
OG0001064	Prbc.g_01657	Prbn.g_00537
OG0001065	Prbc.g_01658	Prbn.g_00536
OG0001066	Prbc.g_01659	Prbn.g_00535
OG0001067	Prbc.g_01660	Prbn.g_00534
OG0001068	Prbc.g_01661	Prbn.g_00533
OG0001069	Prbc.g_01662	Prbn.g_00532
OG0001070	Prbc.g_01664	Prbn.g_00528
OG0001071	Prbc.g_01665	Prbn.g_00527
OG0001072	Prbc.g_01666	Prbn.g_00525
OG0001073	Prbc.g_01680	Prbn.g_00511
OG0001074	Prbc.g_01692	Prbn.g_00499
OG0001075	Prbc.g_01693	Prbn.g_00498
OG0001076	Prbc.g_01700	Prbn.g_00491
OG0001077	Prbc.g_01705	Prbn.g_00485
OG0001078	Prbc.g_01713	Prbn.g_00427
OG0001079	Prbc.g_01724	Prbn.g_00439
OG0001080	Prbc.g_01730	Prbn.g_00445
OG0001081	Prbc.g_01732	Prbn.g_00447
OG0001082	Prbc.g_01733	Prbn.g_00448
OG0001083	Prbc.g_01738	Prbn.g_00836
OG0001084	Prbc.g_01739	Prbn.g_00837
OG0001085	Prbc.g_01749	Prbn.g_01594
OG0001086	Prbc.g_01750	Prbn.g_01593
OG0001087	Prbc.g_01770	Prbn.g_01575
OG0001088	Prbc.g_01771	Prbn.g_01574
OG0001089	Prbc.g_01779	Prbn.g_01563
OG0001090	Prbc.g_01788	Prbn.g_01553
OG0001091	Prbc.g_01790	Prbn.g_00857
OG0001092	Prbc.g_01791	Prbn.g_00858
OG0001093	Prbc.g_01796	Prbn.g_00863
OG0001094	Prbc.g_01852	Prbn.g_00856
OG0001095	Prbc.g_01871	Prbn.g_01533
OG0001096	Prbc.g_01886	Prbn.g_01519
OG0001097	Prbc.g_01906	Prbn.g_01499
OG0001098	Prbc.g_01923	Prbn.g_01480
OG0001099	Prbc.g_01962	Prbn.g_01925
OG0001100	Prbc.g_01969	Prbn.g_01630
OG0001101	Prbc.g_01971	Prbn.g_01627
OG0001102	Prbc.g_01974	Prbn.g_01624
OG0001103	Prbc.g_01976	Prbn.g_01622
OG0001104	Prbc.g_01838	Prbn.g_01599
OG0001105	Prbc.g_01842	Prbn.g_01595
OG0001106	Prbc.g_02024	Prbn.g_01427
OG0001107	Prbc.g_02034	Prbn.g_01420
OG0001108	Prbc.g_02038	Prbn.g_01416
OG0001109	Prbc.g_02039	Prbn.g_01415
OG0001110	Prbc.g_02041	Prbn.g_01413
OG0001111	Prbc.g_02042	Prbn.g_01412
OG0001112	Prbc.g_02043	Prbn.g_01411
OG0001113	Prbc.g_02044	Prbn.g_01410
OG0001114	Prbc.g_02045	Prbn.g_01409
OG0001115	Prbc.g_02047	Prbn.g_01407
OG0001116	Prbc.g_02048	Prbn.g_01406
OG0001117	Prbc.g_02049	Prbn.g_01405
OG0001118	Prbc.g_02050	Prbn.g_01404
OG0001119	Prbc.g_02051	Prbn.g_01403
OG0001120	Prbc.g_02052	Prbn.g_01401
OG0001122	Prbc.g_02081	Prbn.g_01381
OG0001123	Prbc.g_02086	Prbn.g_01375
OG0001124	Prbc.g_02088	Prbn.g_01373
OG0001125	Prbc.g_02090	Prbn.g_01371
OG0001126	Prbc.g_02101	Prbn.g_01460
OG0001127	Prbc.g_02102	Prbn.g_01461
OG0001128	Prbc.g_02105	Prbn.g_01463
OG0001129	Prbc.g_02106	Prbn.g_01464
OG0001130	Prbc.g_02107	Prbn.g_01465
OG0001131	Prbc.g_01941	Prbn.g_00692
OG0001132	Prbc.g_02152	Prbn.g_01039
OG0001133	Prbc.g_02128	Prbn.g_01239
OG0001134	Prbc.g_00896	Prbn.g_01650
OG0001135	Prbc.g_00899	Prbn.g_01653
OG0001136	Prbc.g_01449	Prbn.g_01186
OG0001137	Prbc.g_01436	Prbn.g_01198
OG0001138	Prbc.g_01416	Prbn.g_00392
OG0001139	Prbc.g_01414	Prbn.g_00394
OG0001140	Prbc.g_01413	Prbn.g_00395
OG0001141	Prbc.g_01412	Prbn.g_00396
OG0001142	Prbc.g_01411	Prbn.g_00397
OG0001143	Prbc.g_01404	Prbn.g_00404
OG0001144	Prbc.g_01399	Prbn.g_00409
OG0001145	Prbc.g_00558	Prbn.g_01092
OG0001146	Prbc.g_00570	Prbn.g_01080
OG0001147	Prbc.g_00589	Prbn.g_01060
OG0001148	Prbc.g_00659	Prbn.g_01242
OG0001149	Prbc.g_00660	Prbn.g_00153
OG0001150	Prbc.g_00661	Prbn.g_00154
OG0001151	Prbc.g_00672	Prbn.g_00165
OG0001152	Prbc.g_00673	Prbn.g_00166
OG0001153	Prbc.g_00739	Prbn.g_00244
OG0001154	Prbc.g_00740	Prbn.g_00245
OG0001155	Prbc.g_00756	Prbn.g_00262
OG0001156	Prbc.g_00759	Prbn.g_00265
OG0001157	Prbc.g_00760	Prbn.g_00266
OG0001158	Prbc.g_00761	Prbn.g_00267
OG0001159	Prbc.g_00762	Prbn.g_00268
OG0001160	Prbc.g_00787	Prbn.g_00900
OG0001161	Prbc.g_01485	Prbn.g_01688
OG0001162	Prbc.g_00799	Prbn.g_00134
OG0001163	Prbc.g_00825	Prbn.g_01736
OG0001164	Prbc.g_00829	Prbn.g_01740
OG0001165	Prbc.g_00831	Prbn.g_01743
OG0001166	Prbc.g_00849	Prbn.g_01764
OG0001167	Prbc.g_00867	Prbn.g_01782
OG0001168	Prbc.g_00868	Prbn.g_01784
OG0001169	Prbc.g_00870	Prbn.g_01786
OG0001170	Prbc.g_00872	Prbn.g_01788
OG0001171	Prbc.g_00882	Prbn.g_01798
OG0001172	Prbc.g_00937	Prbn.g_01814
OG0001173	Prbc.g_00938	Prbn.g_01815
OG0001174	Prbc.g_00946	Prbn.g_01823
OG0001175	Prbc.g_00947	Prbn.g_01824
OG0001176	Prbc.g_00959	Prbn.g_01832
OG0001177	Prbc.g_00957	Prbn.g_01834
OG0001178	Prbc.g_01309	Prbn.g_01750
OG0001179	Prbc.g_00301	Prbn.g_01864
OG0001180	Prbc.g_00278	Prbn.g_01887
OG0001181	Prbc.g_00274	Prbn.g_01891
OG0001182	Prbc.g_00266	Prbn.g_01899
OG0001183	Prbc.g_00247	Prbn.g_01904
OG0001184	Prbc.g_00231	Prbn.g_01017
OG0001185	Prbc.g_00216	Prbn.g_01001
OG0001186	Prbc.g_00189	Prbn.g_00977
OG0001187	Prbc.g_00966	Prbn.g_00974
OG0001188	Prbc.g_00968	Prbn.g_00972
OG0001189	Prbc.g_00985	Prbn.g_00956
OG0001190	Prbc.g_00990	Prbn.g_00951
OG0001191	Prbc.g_01000	Prbn.g_00941
OG0001192	Prbc.g_01005	Prbn.g_00936
OG0001193	Prbc.g_01018	Prbn.g_00924
OG0001194	Prbc.g_01019	Prbn.g_00923
OG0001195	Prbc.g_01020	Prbn.g_00922
OG0001196	Prbc.g_01054	Prbn.g_00906
OG0001198	Prbc.g_01066	Prbn.g_00297
OG0001199	Prbc.g_00499	Prbn.g_00703
OG0001201	Prbc.g_00465	Prbn.g_01311
OG0001202	Prbc.g_00372	Prbn.g_00354
OG0001203	Prbc.g_00332	Prbn.g_00312
OG0001204	Prbc.g_01141	Prbn.g_00306
OG0001205	Prbc.g_01506	Prbn.g_00668
OG0001206	Prbc.g_01525	Prbn.g_00648
OG0001207	Prbc.g_01536	Prbn.g_00637
OG0001208	Prbc.g_01542	Prbn.g_00632
OG0001209	Prbc.g_01614	Prbn.g_00581
OG0001210	Prbc.g_01619	Prbn.g_00576
OG0001211	Prbc.g_01630	Prbn.g_00566
OG0001212	Prbc.g_01672	Prbn.g_00519
OG0001213	Prbc.g_01706	Prbn.g_00484
OG0001214	Prbc.g_01714	Prbn.g_00428
OG0001215	Prbc.g_01772	Prbn.g_01573
OG0001216	Prbc.g_01789	Prbn.g_01552
OG0001217	Prbc.g_00521	Prbn.g_01023
OG0001218	Prbc.g_01829	Prbn.g_01126
OG0001219	Prbc.g_02005	Prbn.g_01447
OG0001220	Prbc.g_01913	Prbn.g_01490
OG0001221	Prbc.g_01989	Prbn.g_01610
OG0001222	Prbc.g_01936	Prbn.g_01368
OG0001223	Prbc.g_02053	Prbn.g_01400
OG0001224	Prbc.g_02109	Prbn.g_01467
OG0001225	Prbc.g_02111	Prbn.g_01469
OG0001226	Prbc.g_00930	Prbn.g_00476
OG0001227	Prbc.g_02133	Prbn.g_01141
OG0001228	Prbc.g_01396	Prbn.g_00412
OG0001229	Prbc.g_00138	Prbn.g_01127
OG0001230	Prbc.g_00700	Prbn.g_00205
OG0001231	Prbc.g_01833	Prbn.g_00691
OG0001233	Prbc.g_00873	Prbn.g_01789
OG0001234	Prbc.g_00949	Prbn.g_01826
OG0001235	Prbc.g_00953	Prbn.g_01830
OG0001236	Prbc.g_00234	Prbn.g_01919
OG0001237	Prbc.g_00230	Prbn.g_01016
OG0001238	Prbc.g_01001	Prbn.g_00940
OG0001239	Prbc.g_00502	Prbn.g_00706
OG0001240	Prbc.g_00480	Prbn.g_01328
OG0001241	Prbc.g_00471	Prbn.g_01318
OG0001242	Prbc.g_00452	Prbn.g_01298
OG0001243	Prbc.g_00445	Prbn.g_01291
OG0001244	Prbc.g_00429	Prbn.g_01276
OG0001245	Prbc.g_01317	Prbn.g_01150
OG0001247	Prbc.g_01765	Prbn.g_01580
OG0001248	Prbc.g_01767	Prbn.g_01578
OG0001249	Prbc.g_01230	Prbn.g_00102
OG0001251	Prbc.g_00923	Prbn.g_01929
OG0001252	Prbc.g_02104	Prbn.g_01462
OG0001253	Prbc.g_00804	Prbn.g_00473
OG0001254	Prbc.g_00898	Prbn.g_01652
OG0001255	Prbc.g_01463	Prbn.g_01171
OG0001256	Prbc.g_00795	Prbn.g_00893
OG0001259	Prbc.g_00871	Prbn.g_01787
OG0001260	Prbc.g_00888	Prbn.g_01804
OG0001261	Prbc.g_00293	Prbn.g_01872
OG0001263	Prbc.g_00442	Prbn.g_01289
OG0001269	Prbc.g_01912	Prbn.g_01491
OG0001273	Prbc.g_01708	Prbn.g_00422
OG0001277	Prbc.g_01042	Prbn.g_00918
OG0001279	Prbc.g_00133	Prbn.g_00810
OG0001280	Prbc.g_00565	Prbn.g_01085
OG0001282	Prbc.g_00658	Prbn.g_01241
OG0001283	Prbc.g_01050	Prbn.g_00909
OG0001284	Prbc.g_00781	Prbn.g_00287
OG0001285	Prbc.g_00856	Prbn.g_01772
OG0001286	Prbc.g_00280	Prbn.g_01885
OG0001287	Prbc.g_00209	Prbn.g_00994
OG0001288	Prbc.g_00198	Prbn.g_00984
OG0001289	Prbc.g_00486	Prbn.g_01334
OG0001290	Prbc.g_00472	Prbn.g_01319
OG0001295	Prbc.g_01471	Prbn.g_00146
OG0001296	Prbc.g_01589	Prbn.g_00605
OG0001297	Prbc.g_01594	Prbn.g_00600
OG0001299	Prbc.g_01744	Prbn.g_00842
OG0001300	Prbc.g_01776	Prbn.g_01569
OG0001301	Prbc.g_01778	Prbn.g_01564
OG0001302	Prbc.g_02003	Prbn.g_01451
OG0001303	Prbc.g_00092	Prbn.g_01707
OG0001304	Prbc.g_02095	Prbn.g_01363
OG0001305	Prbc.g_01931	Prbn.g_01475
OG0001306	Prbc.g_01461	Prbn.g_01174
OG0001307	Prbc.g_00586	Prbn.g_01215
OG0001308	Prbc.g_00719	Prbn.g_00222
OG0001309	Prbc.g_01598	Prbn.g_00865
OG0001310	Prbc.g_00843	Prbn.g_01758
OG0001311	Prbc.g_02087	Prbn.g_01374
OG0001312	Prbc.g_02014	Prbn.g_01438
OG0001314	Prbc.g_01137	Prbn.g_00777
OG0001315	Prbc.g_00249	Prbn.g_01136
OG0001316	Prbc.g_00431	Prbn.g_01277
OG0001317	Prbc.g_00336	Prbn.g_00316
OG0001318	Prbc.g_01152	Prbn.g_00023
OG0001320	Prbc.g_00037, Prbc.g_00013	Prbn.g_01673, Prbn.g_01706
OG0001321	Prbc.g_01512	Prbn.g_00662
OG0001322	Prbc.g_01513	Prbn.g_00661
OG0001324	Prbc.g_01777	Prbn.g_01568
OG0001325	Prbc.g_01792	Prbn.g_00859
OG0001327	Prbc.g_01966	Prbn.g_01633
OG0001328	Prbc.g_01985	Prbn.g_01103
OG0001329	Prbc.g_00803	Prbn.g_01704
OG0001330	Prbc.g_00559	Prbn.g_00876
OG0001331	Prbc.g_00663	Prbn.g_00156
OG0001332	Prbc.g_00754	Prbn.g_00258
OG0001334	Prbc.g_00244	Prbn.g_01907
OG0001335	Prbc.g_00243	Prbn.g_01908
OG0001337	Prbc.g_01224	Prbn.g_00097
OG0001339	Prbc.g_00469	Prbn.g_01316
OG0001340	Prbc.g_01225	Prbn.g_00098
OG0001341	Prbc.g_00539	Prbn.g_01134
OG0001342	Prbc.g_00059, Prbc.g_02139	Prbn.g_01727
OG0001343	Prbc.g_01956, Prbc.g_01957	Prbn.g_01932
OG0001344	Prbc.g_01441	Prbn.g_01193
OG0001345	Prbc.g_01425	Prbn.g_01209
OG0001346	Prbc.g_00567	Prbn.g_01083
OG0001348	Prbc.g_02169	Prbn.g_00148
OG0001350	Prbc.g_00333	Prbn.g_00313
OG0001351	Prbc.g_01515	Prbn.g_00656
OG0001352	Prbc.g_01761	Prbn.g_01584
OG0001354	Prbc.g_02046	Prbn.g_01408
OG0001355	Prbc.g_00802	Prbn.g_01354
OG0001356	Prbc.g_00603	Prbn.g_01733
OG0001357	Prbc.g_01294	Prbn.g_01110
OG0001359	Prbc.g_01958	Prbn.g_01931
OG0001362	Prbc.g_00723	Prbn.g_00226
OG0001363	Prbc.g_01521	Prbn.g_00228
OG0001365	Prbc.g_00994	Prbn.g_00947
OG0001368	Prbc.g_00149, Prbc.g_00130	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775
OG0001369	Prbc.g_00481	Prbn.g_01329
OG0001370	Prbc.g_00170	Prbn.g_00651
OG0001371	Prbc.g_01760	Prbn.g_01585
OG0001372	Prbc.g_01116	Prbn.g_00475
OG0001375	Prbc.g_01955	Prbn.g_01933
OG0001380	Prbc.g_01470	Prbn.g_01124
OG0001381	Prbc.g_00655	Prbn.g_01164
OG0001394	Prbc.g_01993	Prbn.g_01606
OG0001397	Prbc.g_00724	Prbn.g_00227
OG0001398	Prbc.g_01806	Prbn.g_01637
OG0001401	Prbc.g_01896	Prbn.g_01508
OG0001402	Prbc.g_01701	Prbn.g_00490
OG0001403	Prbc.g_01100	Prbn.g_00751
OG0001404	Prbc.g_00505	Prbn.g_00709
OG0001407	Prbc.g_01947	Prbn.g_01117
OG0001409	Prbc.g_01437	Prbn.g_01197
OG0001410	Prbc.g_00587	Prbn.g_01214
OG0001414	Prbc.g_00342	Prbn.g_00321
OG0001415	Prbc.g_00340	Prbn.g_00319
OG0001418	Prbc.g_01766	Prbn.g_01579
OG0001419	Prbc.g_01825	Prbn.g_01118
OG0001421	Prbc.g_00796	Prbn.g_00892
OG0001422	Prbc.g_02129	Prbn.g_01114
OG0001424	Prbc.g_01380	Prbn.g_01042
OG0001425	Prbc.g_01004	Prbn.g_00937
OG0001429	Prbc.g_02006	Prbn.g_01446
OG0001430	Prbc.g_01945	Prbn.g_01125
OG0001431	Prbc.g_00143	Prbn.g_01143, Prbn.g_00138
OG0001433	Prbc.g_00602	Prbn.g_01732
OG0001434	Prbc.g_01998	Prbn.g_01601
OG0001435	Prbc.g_01973	Prbn.g_01625
OG0001437	Prbc.g_00341	Prbn.g_00320
OG0001440	Prbc.g_01315	Prbn.g_01709, Prbn.g_01703
OG0001443	Prbc.g_00905	Prbn.g_01128
OG0001446	Prbc.g_00494	Prbn.g_01034
OG0001450	Prbc.g_01769	Prbn.g_01576
OG0001451	Prbc.g_01924	Prbn.g_01479
OG0001455	Prbc.g_01117	Prbn.g_01133
OG0001460	Prbc.g_00601	Prbn.g_01731
OG0001461	Prbc.g_00014	Prbn.g_00725
OG0001463	Prbc.g_01179	Prbn.g_00054
OG0001464	Prbc.g_01813	Prbn.g_00099
OG0001467	Prbc.g_00514	Prbn.g_01235
OG0001468	Prbc.g_01954	Prbn.g_01941
OG0001472	Prbc.g_01940, Prbc.g_00069	Prbn.g_00467
OG0001476	Prbc.g_01438	Prbn.g_01196
OG0001477	Prbc.g_00010	Prbn.g_00833
OG0001481	Prbc.g_02120	Prbn.g_01104
OG0001483	Prbc.g_00105, Prbc.g_00807, Prbc.g_02166	Prbn.g_01661
OG0001484	Prbc.g_01278	Prbn.g_00877
OG0001485	Prbc.g_00144	Prbn.g_00803
OG0001486	Prbc.g_01448	Prbn.g_01187
OG0001487	Prbc.g_00747	Prbn.g_00252
OG0001488	Prbc.g_01432	Prbn.g_01202
OG0001489	Prbc.g_00269	Prbn.g_01896
OG0001491	Prbc.g_01999	Prbn.g_01454
OG0001496	Prbc.g_00008	Prbn.g_00831
OG0001497	Prbc.g_00009	Prbn.g_00832
OG0001498	Prbc.g_01269	Prbn.g_00695
OG0001500	Prbc.g_01157	Prbn.g_00029
OG0001501	Prbc.g_01290	Prbn.g_01635
OG0001503	Prbc.g_02170	Prbn.g_01028
OG0001506	Prbc.g_00751	Prbn.g_00256
OG0001510	Prbc.g_00205	Prbn.g_00990
OG0001511	Prbc.g_00461	Prbn.g_01307
OG0001512	Prbc.g_00820	Prbn.g_01132
OG0001513	Prbc.g_01112	Prbn.g_01677
OG0001514	Prbc.g_00007	Prbn.g_00830
OG0001515	Prbc.g_01774	Prbn.g_01571
OG0001516	Prbc.g_01741	Prbn.g_00839
OG0001517	Prbc.g_01247	Prbn.g_00106
OG0001518	Prbc.g_01003	Prbn.g_00938
OG0001519	Prbc.g_01008	Prbn.g_00933
OG0001521	Prbc.g_01377, Prbc.g_02071	Prbn.g_01456
OG0001522	Prbc.g_01892	Prbn.g_01512
OG0001523	Prbc.g_00901	Prbn.g_01655
OG0001524	Prbc.g_00902	Prbn.g_01656
OG0001526	Prbc.g_02000	Prbn.g_00721
OG0001529	Prbc.g_01119	Prbn.g_00741
OG0001530	Prbc.g_00462	Prbn.g_01308
OG0001531	Prbc.g_00331	Prbn.g_00311
OG0001532	Prbc.g_01415	Prbn.g_00393
OG0001534	Prbc.g_02096	Prbn.g_01362
OG0001535	Prbc.g_02084	Prbn.g_01378
OG0001536	Prbc.g_02032	Prbn.g_01422
OG0001537	Prbc.g_01990	Prbn.g_01609
OG0001538	Prbc.g_01863	Prbn.g_01541
OG0001539	Prbc.g_01968	Prbn.g_01631
OG0001540	Prbc.g_00440	Prbn.g_01287
OG0001541	Prbc.g_00392	Prbn.g_00374
OG0001542	Prbc.g_00386	Prbn.g_00368
OG0001543	Prbc.g_01939	Prbn.g_01098
OG0001544	Prbc.g_01007	Prbn.g_00934
OG0001545	Prbc.g_01041	Prbn.g_00919
OG0001549	Prbc.g_01922	Prbn.g_01481
OG0001550	Prbc.g_01277	Prbn.g_01024
OG0001552	Prbc.g_00904	Prbn.g_00889
OG0001557	Prbc.g_01994	Prbn.g_01605
OG0001559	Prbc.g_00463	Prbn.g_01309
OG0001560	Prbc.g_00473	Prbn.g_01320
OG0001561	Prbc.g_02089	Prbn.g_01372
OG0001562	Prbc.g_02078	Prbn.g_01385
OG0001563	Prbc.g_00285	Prbn.g_01880
OG0001566	Prbc.g_01756	Prbn.g_01588
OG0001569	Prbc.g_00041	Prbn.g_00774
OG0001571	Prbc.g_01348, Prbc.g_02182	Prbn.g_00813
OG0001572	Prbc.g_00019, Prbc.g_00096	Prbn.g_00811
OG0001575	Prbc.g_01645	Prbn.g_00550
OG0001576	Prbc.g_00578	Prbn.g_01070
OG0001577	Prbc.g_01451	Prbn.g_01184
OG0001579	Prbc.g_01222	Prbn.g_00095
OG0001581	Prbc.g_02147	Prbn.g_01065
OG0001584	Prbc.g_01848	Prbn.g_00852
OG0001589	Prbc.g_00875	Prbn.g_01791
OG0001591	Prbc.g_01751	Prbn.g_01592
OG0001595	Prbc.g_00506	Prbn.g_00711
OG0001596	Prbc.g_00498	Prbn.g_00702
OG0001597	Prbc.g_00748	Prbn.g_00253
OG0001598	Prbc.g_02116	Prbn.g_01566
OG0001599	Prbc.g_01523	Prbn.g_00650
OG0001600	Prbc.g_01591	Prbn.g_00603
OG0001601	Prbc.g_01754	Prbn.g_01590
OG0001603	Prbc.g_02002	Prbn.g_01452
OG0001604	Prbc.g_01986	Prbn.g_01613
OG0001605	Prbc.g_02144	Prbn.g_01029
OG0001606	Prbc.g_00615	Prbn.g_01019
OG0001607	Prbc.g_00158	Prbn.g_00801
OG0001608	Prbc.g_02160	Prbn.g_01360
OG0001609	Prbc.g_00749	Prbn.g_00254
OG0001610	Prbc.g_00753	Prbn.g_00257
OG0001611	Prbc.g_00613	Prbn.g_01666
OG0001626	Prbc.g_00048, Prbc.g_01302	Prbn.g_00796
OG0001629	Prbc.g_00115	Prbn.g_00822
OG0001630	Prbc.g_01963	Prbn.g_01924
OG0001631	Prbc.g_01814	Prbn.g_00805
OG0001642	Prbc.g_00597	Prbn.g_01492
OG0001644	Prbc.g_01802	Prbn.g_01951
OG0001648	Prbc.g_00816	Prbn.g_01681
OG0001649	Prbc.g_01946	Prbn.g_01021
OG0001650	Prbc.g_00040	Prbn.g_01705
OG0001650	Prbc.g_01300	Prbn.g_00141
OG0001651	Prbc.g_02157	Prbn.g_01153
OG0001656	Prbc.g_01221	Prbn.g_00094
OG0001659	Prbc.g_01419	Prbn.g_00143
OG0001661	Prbc.g_02156	Prbn.g_00792
OG0001662	Prbc.g_00063	Prbn.g_01639
OG0001663	Prbc.g_01464	Prbn.g_01170
OG0001664	Prbc.g_00652	Prbn.g_01643
OG0001665	Prbc.g_00654	Prbn.g_01163
OG0001668	Prbc.g_01486, Prbc.g_00895	Prbn.g_01669, Prbn.g_01699
OG0001670	Prbc.g_00052	Prbn.g_00790
OG0001676	Prbc.g_01223	Prbn.g_00096
OG0001684	Prbc.g_01231	Prbn.g_00526
OG0001689	Prbc.g_00200	Prbn.g_00986
OG0001691	Prbc.g_02099	Prbn.g_01457
OG0001697	Prbc.g_02001	Prbn.g_01453
OG0001699	Prbc.g_01520	Prbn.g_01649
OG0001706	Prbc.g_00527, Prbc.g_01311	Prbn.g_00128
OG0001710	Prbc.g_01135	Prbn.g_00459
OG0001722	Prbc.g_01961	Prbn.g_01926
OG0001725	Prbc.g_00078	Prbn.g_00132
OG0001727	Prbc.g_00630	Prbn.g_01665, Prbn.g_01041
OG0001746	Prbc.g_00146	Prbn.g_00129
OG0001757	Prbc.g_00112	Prbn.g_00825, Prbn.g_00799
OG0001758	Prbc.g_00552, Prbc.g_00020	Prbn.g_01723
OG0001769	Prbc.g_01372	Prbn.g_01137
OG0001770	Prbc.g_00021, Prbc.g_01364	Prbn.g_01660
OG0001793	Prbc.g_01324	Prbn.g_00776, Prbn.g_01051
OG0001802	Prbc.g_00251	Prbn.g_01130, Prbn.g_00815
OG0001820	Prbc.g_00155	Prbn.g_01040
OG0001875	Prbc.g_00553	Prbn.g_01722
OG0001876	Prbc.g_00554	Prbn.g_01721
OG0001916	Prbc.g_01555	Prbn.g_00618
OG0001917	Prbc.g_02085	Prbn.g_01377
OG0001955	Prbc.g_00547	Prbn.g_00135
OG0001956	Prbc.g_01918	Prbn.g_01485
OG0001963	Prbc.g_00961	Prbn.g_00873
OG0001977	Prbc.g_01014	Prbn.g_00928
OG0001988	Prbc.g_00147	Prbn.g_01108
OG0002036	Prbc.g_01283	Prbn.g_00882
OG0002052	Prbc.g_01937	Prbn.g_01367
OG0002164	Prbc.g_02127	Prbn.g_01936
OG0002165	Prbc.g_00516	Prbn.g_01942
OG0002176	Prbc.g_00139	Prbn.g_00773, Prbn.g_00147
OG0002177	Prbc.g_01385	Prbn.g_00479
OG0002232	Prbc.g_01764	Prbn.g_01581
OG0002240	Prbc.g_00450	Prbn.g_01296
OG0002275	Prbc.g_01361	Prbn.g_01715
OG0002282	Prbc.g_01949	Prbn.g_00888
OG0002283	Prbc.g_00090	Prbn.g_01139
OG0002284	Prbc.g_00551	Prbn.g_00817
OG0002293	Prbc.g_02122	Prbn.g_00816
OG0002294	Prbc.g_00524, Prbc.g_02118	Prbn.g_01935
OG0002345	Prbc.g_01328, Prbc.g_00053	Prbn.g_00471
OG0002346	Prbc.g_00651	Prbn.g_01162
OG0002383	Prbc.g_00087	Prbn.g_01043
OG0002453	Prbc.g_01281	Prbn.g_01725
OG0002455	Prbc.g_00818	Prbn.g_00127
OG0002456	Prbc.g_00239	Prbn.g_01913
OG0002497	Prbc.g_00120	Prbn.g_00824
OG0002499	Prbc.g_00005	Prbn.g_00872
OG0002501	Prbc.g_02188	Prbn.g_00795
OG0002502	Prbc.g_00522	Prbn.g_01940
OG0002503	Prbc.g_01527	Prbn.g_00646
OG0002504	Prbc.g_01786	Prbn.g_01555
OG0002505	Prbc.g_01926	Prbn.g_00137
OG0002508	Prbc.g_00611	Prbn.g_00823
OG0002509	Prbc.g_01306	Prbn.g_00818
OG0002510	Prbc.g_01313	Prbn.g_01033
OG0002511	Prbc.g_01335	Prbn.g_00051
OG0002512	Prbc.g_01384	Prbn.g_00478
OG0002513	Prbc.g_01477	Prbn.g_01156
OG0002514	Prbc.g_00786	Prbn.g_00902
OG0002515	Prbc.g_00900	Prbn.g_01654
OG0002516	Prbc.g_00928	Prbn.g_01158
OG0002517	Prbc.g_00962	Prbn.g_01058
OG0002584	Prbc.g_00523	Prbn.g_01359
OG0002586	Prbc.g_00648	Prbn.g_01587
OG0002587	Prbc.g_00926	Prbn.g_01720
OG0002654	Prbc.g_02134	Prbn.g_01138
OG0002655	Prbc.g_02138	Prbn.g_01122
OG0002656	Prbc.g_00612	Prbn.g_01105
OG0002657	Prbc.g_01304	Prbn.g_00131
OG0002658	Prbc.g_01469	Prbn.g_01166
OG0002659	Prbc.g_00817	Prbn.g_01944
OG0002660	Prbc.g_00824	Prbn.g_01129
OG0002661	Prbc.g_00537	Prbn.g_01116
OG0002662	Prbc.g_00034	Prbn.g_01642
OG0002725	Prbc.g_00540, Prbc.g_02199	Prbn.g_01702
OG0002727	Prbc.g_00058	Prbn.g_01355
OG0002728	Prbc.g_01952	Prbn.g_01938
OG0002809	Prbc.g_02060	Prbn.g_01392
OG0002810	Prbc.g_02174	Prbn.g_00868
OG0002811	Prbc.g_00131	Prbn.g_01050
OG0002812	Prbc.g_01296	Prbn.g_00800
OG0002814	Prbc.g_00626	Prbn.g_00791
OG0002815	Prbc.g_00060, Prbc.g_00061	Prbn.g_01728
OG0002817	Prbc.g_01467	Prbn.g_01169
OG0002820	Prbc.g_00927	Prbn.g_01668
OG0002825	Prbc.g_00635, Prbc.g_01564	Prbn.g_01022
OG0002918	Prbc.g_00171	Prbn.g_00804
OG0002919	Prbc.g_01577	Prbn.g_00465
