Orthogroup	Prbc	Syan
OG0001130	Prbc.g_02107	Syan.g_00300
OG0001131	Prbc.g_01941	Syan.g_00079
OG0001132	Prbc.g_02152	Syan.g_00100
OG0001133	Prbc.g_02128	Syan.g_00006
OG0001134	Prbc.g_00896	Syan.g_01146
OG0001135	Prbc.g_00899	Syan.g_01150
OG0001136	Prbc.g_01449	Syan.g_02699
OG0001137	Prbc.g_01436	Syan.g_02670
OG0001138	Prbc.g_01416	Syan.g_02638
OG0001139	Prbc.g_01414	Syan.g_02636
OG0001140	Prbc.g_01413	Syan.g_02635
OG0001141	Prbc.g_01412	Syan.g_02625
OG0001142	Prbc.g_01411	Syan.g_02624
OG0001143	Prbc.g_01404	Syan.g_02616
OG0001144	Prbc.g_01399	Syan.g_02596
OG0001145	Prbc.g_00558	Syan.g_01200
OG0001146	Prbc.g_00570	Syan.g_01219
OG0001147	Prbc.g_00589	Syan.g_02842
OG0001148	Prbc.g_00659	Syan.g_02775
OG0001149	Prbc.g_00660	Syan.g_02776
OG0001150	Prbc.g_00661	Syan.g_02777
OG0001151	Prbc.g_00672	Syan.g_02884
OG0001152	Prbc.g_00673	Syan.g_02885
OG0001153	Prbc.g_00739	Syan.g_02828
OG0001154	Prbc.g_00740	Syan.g_02829
OG0001156	Prbc.g_00759	Syan.g_02404
OG0001157	Prbc.g_00760	Syan.g_02403
OG0001158	Prbc.g_00761	Syan.g_02402
OG0001159	Prbc.g_00762	Syan.g_02401
OG0001160	Prbc.g_00787	Syan.g_01377
OG0001161	Prbc.g_01485	Syan.g_01594
OG0001162	Prbc.g_00799	Syan.g_02943
OG0001163	Prbc.g_00825	Syan.g_01385
OG0001164	Prbc.g_00829	Syan.g_01392
OG0001165	Prbc.g_00831	Syan.g_01397
OG0001166	Prbc.g_00849	Syan.g_01430
OG0001167	Prbc.g_00867	Syan.g_00992
OG0001168	Prbc.g_00868	Syan.g_01456
OG0001169	Prbc.g_00870	Syan.g_01458
OG0001170	Prbc.g_00872	Syan.g_01460
OG0001171	Prbc.g_00882	Syan.g_01470
OG0001172	Prbc.g_00937	Syan.g_02110
OG0001173	Prbc.g_00938	Syan.g_02111
OG0001174	Prbc.g_00946	Syan.g_02119
OG0001175	Prbc.g_00947	Syan.g_02120
OG0001176	Prbc.g_00959	Syan.g_02253
OG0001177	Prbc.g_00957	Syan.g_02256
OG0001179	Prbc.g_00301	Syan.g_02218
OG0001180	Prbc.g_00278	Syan.g_02191
OG0001181	Prbc.g_00274	Syan.g_02187
OG0001182	Prbc.g_00266	Syan.g_02179
OG0001183	Prbc.g_00247	Syan.g_02166
OG0001184	Prbc.g_00231	Syan.g_01929
OG0001185	Prbc.g_00216	Syan.g_01902
OG0001186	Prbc.g_00189	Syan.g_01864
OG0001187	Prbc.g_00966	Syan.g_01811
OG0001188	Prbc.g_00968	Syan.g_01806
OG0001189	Prbc.g_00985	Syan.g_01723
OG0001190	Prbc.g_00990	Syan.g_01565
OG0001191	Prbc.g_01000	Syan.g_01578
OG0001192	Prbc.g_01005	Syan.g_01585
OG0001193	Prbc.g_01018	Syan.g_01626
OG0001194	Prbc.g_01019	Syan.g_01627
OG0001195	Prbc.g_01020	Syan.g_01628
OG0001196	Prbc.g_01054	Syan.g_01693
OG0001197	Prbc.g_01056	Syan.g_01695
OG0001198	Prbc.g_01066	Syan.g_01793
OG0001199	Prbc.g_00499	Syan.g_02913
OG0001200	Prbc.g_00497	Syan.g_02915
OG0001201	Prbc.g_00465	Syan.g_02975
OG0001202	Prbc.g_00372	Syan.g_03084
OG0001203	Prbc.g_00332	Syan.g_02426
OG0001204	Prbc.g_01141	Syan.g_02097
OG0001205	Prbc.g_01506	Syan.g_01337
OG0001206	Prbc.g_01525	Syan.g_02880
OG0001207	Prbc.g_01536	Syan.g_02772
OG0001208	Prbc.g_01542	Syan.g_02762
OG0001209	Prbc.g_01614	Syan.g_01163
OG0001210	Prbc.g_01619	Syan.g_00830
OG0001211	Prbc.g_01630	Syan.g_00852
OG0001212	Prbc.g_01672	Syan.g_01002
OG0001213	Prbc.g_01706	Syan.g_01141
OG0001214	Prbc.g_01714	Syan.g_00814
OG0001215	Prbc.g_01772	Syan.g_00539
OG0001216	Prbc.g_01789	Syan.g_00319
OG0001217	Prbc.g_00521	Syan.g_00617
OG0001218	Prbc.g_01829	Syan.g_02837
OG0001219	Prbc.g_02005	Syan.g_00477
OG0001220	Prbc.g_01913	Syan.g_00203
OG0001221	Prbc.g_01989	Syan.g_01446
OG0001222	Prbc.g_01936	Syan.g_00552
OG0001223	Prbc.g_02053	Syan.g_00599
OG0001224	Prbc.g_02109	Syan.g_00294
OG0001225	Prbc.g_02111	Syan.g_00292
OG0001226	Prbc.g_00930	Syan.g_02922
OG0001227	Prbc.g_02133	Syan.g_00940
OG0001228	Prbc.g_01396	Syan.g_01938
OG0001229	Prbc.g_00138	Syan.g_02631
OG0001230	Prbc.g_00700	Syan.g_01288
OG0001231	Prbc.g_01833	Syan.g_01764
OG0001232	Prbc.g_00853	Syan.g_01439
OG0001233	Prbc.g_00873	Syan.g_01461
OG0001234	Prbc.g_00949	Syan.g_01995
OG0001235	Prbc.g_00953	Syan.g_02130
OG0001236	Prbc.g_00234	Syan.g_01933
OG0001237	Prbc.g_00230	Syan.g_01928
OG0001239	Prbc.g_00502	Syan.g_02910
OG0001240	Prbc.g_00480	Syan.g_02963
OG0001242	Prbc.g_00452	Syan.g_02297
OG0001243	Prbc.g_00445	Syan.g_02289
OG0001244	Prbc.g_00429	Syan.g_03004
OG0001245	Prbc.g_01317	Syan.g_00179
OG0001246	Prbc.g_01584	Syan.g_02734
OG0001247	Prbc.g_01765	Syan.g_00199
OG0001249	Prbc.g_01230	Syan.g_02150
OG0001251	Prbc.g_00923	Syan.g_00490
OG0001252	Prbc.g_02104	Syan.g_00304
OG0001253	Prbc.g_00804	Syan.g_00099
OG0001254	Prbc.g_00898	Syan.g_01148
OG0001256	Prbc.g_00795	Syan.g_01384
OG0001259	Prbc.g_00871	Syan.g_01459
OG0001260	Prbc.g_00888	Syan.g_01478
OG0001261	Prbc.g_00293	Syan.g_02209
OG0001262	Prbc.g_00983	Syan.g_01721
OG0001263	Prbc.g_00442	Syan.g_02286
OG0001277	Prbc.g_01042	Syan.g_00007
OG0001279	Prbc.g_00133	Syan.g_01306
OG0001282	Prbc.g_00658	Syan.g_02774
OG0001283	Prbc.g_01050	Syan.g_01687
OG0001284	Prbc.g_00781	Syan.g_01369
OG0001285	Prbc.g_00856	Syan.g_00977
OG0001286	Prbc.g_00280	Syan.g_02193
OG0001287	Prbc.g_00209	Syan.g_01894
OG0001289	Prbc.g_00486	Syan.g_02942
OG0001294	Prbc.g_00646, Prbc.g_01483	Syan.g_00758
OG0001295	Prbc.g_01471	Syan.g_00836
OG0001296	Prbc.g_01589	Syan.g_02728
OG0001297	Prbc.g_01594	Syan.g_02724
OG0001299	Prbc.g_01744	Syan.g_00764
OG0001303	Prbc.g_00092	Syan.g_00479
OG0001304	Prbc.g_02095	Syan.g_00345
OG0001305	Prbc.g_01931	Syan.g_00191
OG0001306	Prbc.g_01461	Syan.g_02714
OG0001308	Prbc.g_00719	Syan.g_01248
OG0001309	Prbc.g_01598	Syan.g_01196
OG0001310	Prbc.g_00843	Syan.g_01422
OG0001311	Prbc.g_02087	Syan.g_00358
OG0001312	Prbc.g_02014	Syan.g_00496
OG0001314	Prbc.g_01137	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470
OG0001315	Prbc.g_00249	Syan.g_02168
OG0001317	Prbc.g_00336	Syan.g_02422
OG0001318	Prbc.g_01152	Syan.g_02060
OG0001325	Prbc.g_01792	Syan.g_00323
OG0001326	Prbc.g_00915	Syan.g_01636
OG0001327	Prbc.g_01966	Syan.g_00753
OG0001328	Prbc.g_01985	Syan.g_02675
OG0001329	Prbc.g_00803	Syan.g_00838
OG0001330	Prbc.g_00559	Syan.g_01202
OG0001331	Prbc.g_00663	Syan.g_02779
OG0001332	Prbc.g_00754	Syan.g_00412
OG0001336	Prbc.g_01051	Syan.g_01688
OG0001337	Prbc.g_01224	Syan.g_02151
OG0001341	Prbc.g_00539	Syan.g_00524
OG0001345	Prbc.g_01425	Syan.g_02655
OG0001346	Prbc.g_00567	Syan.g_01214
OG0001351	Prbc.g_01515	Syan.g_02804
OG0001354	Prbc.g_02046	Syan.g_00585
OG0001356	Prbc.g_00603	Syan.g_00067
OG0001357	Prbc.g_01294	Syan.g_01250
OG0001358	Prbc.g_01697	Syan.g_00017
OG0001360	Prbc.g_01423	Syan.g_02653
OG0001365	Prbc.g_00994	Syan.g_01570
OG0001366	Prbc.g_00647, Prbc.g_01109, Prbc.g_01237	Syan.g_00616
OG0001368	Prbc.g_00149, Prbc.g_00130	Syan.g_02098
OG0001369	Prbc.g_00481	Syan.g_02962
OG0001371	Prbc.g_01760	Syan.g_02927, Syan.g_02928
OG0001373	Prbc.g_00914	Syan.g_01635
OG0001374	Prbc.g_00922	Syan.g_01644
OG0001376	Prbc.g_01943	Syan.g_00511
OG0001377	Prbc.g_01944	Syan.g_00510
OG0001378	Prbc.g_01495	Syan.g_02392
OG0001380	Prbc.g_01470	Syan.g_00442
OG0001385	Prbc.g_00911	Syan.g_01632
OG0001386	Prbc.g_00912	Syan.g_01633
OG0001387	Prbc.g_00913	Syan.g_01634
OG0001388	Prbc.g_00916	Syan.g_01637
OG0001389	Prbc.g_00917	Syan.g_01639
OG0001390	Prbc.g_00918	Syan.g_01640
OG0001391	Prbc.g_00919	Syan.g_01641
OG0001392	Prbc.g_00920	Syan.g_01642
OG0001393	Prbc.g_00921	Syan.g_01643
OG0001394	Prbc.g_01993	Syan.g_00722
OG0001395	Prbc.g_02098	Syan.g_00340
OG0001396	Prbc.g_00180	Syan.g_01851
OG0001398	Prbc.g_01806	Syan.g_02932
OG0001401	Prbc.g_01896	Syan.g_00376
OG0001402	Prbc.g_01701	Syan.g_00011
OG0001403	Prbc.g_01100	Syan.g_01744
OG0001404	Prbc.g_00505	Syan.g_00343
OG0001406	Prbc.g_01942	Syan.g_00512
OG0001407	Prbc.g_01947	Syan.g_00455
OG0001408	Prbc.g_02187	Syan.g_00073
OG0001409	Prbc.g_01437	Syan.g_00284
OG0001415	Prbc.g_00340	Syan.g_01004
OG0001417	Prbc.g_01482	Syan.g_00583
OG0001418	Prbc.g_01766	Syan.g_02689
OG0001419	Prbc.g_01825	Syan.g_00454
OG0001420	Prbc.g_00119	Syan.g_01180
OG0001422	Prbc.g_02129	Syan.g_00645
OG0001425	Prbc.g_01004	Syan.g_01584
OG0001429	Prbc.g_02006	Syan.g_00480
OG0001432	Prbc.g_02076	Syan.g_00092
OG0001433	Prbc.g_00602	Syan.g_00245
OG0001434	Prbc.g_01998	Syan.g_00717
OG0001435	Prbc.g_01973	Syan.g_00745
OG0001437	Prbc.g_00341	Syan.g_01005
OG0001439	Prbc.g_01199	Syan.g_01986
OG0001441	Prbc.g_01601	Syan.g_01191
OG0001442	Prbc.g_00689	Syan.g_00709
OG0001443	Prbc.g_00905	Syan.g_01590
OG0001447	Prbc.g_00444	Syan.g_02288
OG0001453	Prbc.g_02056	Syan.g_00608
OG0001454	Prbc.g_01310	Syan.g_00418
OG0001456	Prbc.g_01489	Syan.g_01646
OG0001457	Prbc.g_01488	Syan.g_01647
OG0001458	Prbc.g_01487	Syan.g_01648
OG0001460	Prbc.g_00601	Syan.g_00244
OG0001461	Prbc.g_00014	Syan.g_00657
OG0001467	Prbc.g_00514	Syan.g_00107
OG0001471	Prbc.g_01484	Syan.g_01991
OG0001473	Prbc.g_00642	Syan.g_00133
OG0001474	Prbc.g_01251	Syan.g_02137
OG0001475	Prbc.g_00185	Syan.g_01833
OG0001476	Prbc.g_01438	Syan.g_00283
OG0001480	Prbc.g_00151	Syan.g_00072
OG0001486	Prbc.g_01448	Syan.g_02698
OG0001487	Prbc.g_00747	Syan.g_02836
OG0001488	Prbc.g_01432	Syan.g_02666
OG0001489	Prbc.g_00269	Syan.g_02182
OG0001495	Prbc.g_00956	Syan.g_02257
OG0001496	Prbc.g_00008	Syan.g_01154
OG0001497	Prbc.g_00009	Syan.g_01155
OG0001498	Prbc.g_01269	Syan.g_02317
OG0001507	Prbc.g_00117	Syan.g_02695
OG0001508	Prbc.g_00188	Syan.g_01814
OG0001510	Prbc.g_00205	Syan.g_01890
OG0001511	Prbc.g_00461	Syan.g_02983
OG0001512	Prbc.g_00820	Syan.g_02428
OG0001513	Prbc.g_01112	Syan.g_03078
OG0001515	Prbc.g_01774	Syan.g_00505
OG0001516	Prbc.g_01741	Syan.g_00172
OG0001517	Prbc.g_01247	Syan.g_02143
OG0001518	Prbc.g_01003	Syan.g_01582
OG0001519	Prbc.g_01008	Syan.g_01592
OG0001522	Prbc.g_01892	Syan.g_00464
OG0001528	Prbc.g_00186	Syan.g_01818
OG0001529	Prbc.g_01119	Syan.g_01730
OG0001530	Prbc.g_00462	Syan.g_02981
OG0001531	Prbc.g_00331	Syan.g_01511, Syan.g_02436
OG0001532	Prbc.g_01415	Syan.g_02637
OG0001534	Prbc.g_02096	Syan.g_00344
OG0001535	Prbc.g_02084	Syan.g_00362
OG0001536	Prbc.g_02032	Syan.g_00560
OG0001537	Prbc.g_01990	Syan.g_00729
OG0001538	Prbc.g_01863	Syan.g_00685
OG0001539	Prbc.g_01968	Syan.g_00750
OG0001540	Prbc.g_00440	Syan.g_02284
OG0001541	Prbc.g_00392	Syan.g_03048
OG0001542	Prbc.g_00386	Syan.g_03059
OG0001543	Prbc.g_01939	Syan.g_03110
OG0001544	Prbc.g_01007	Syan.g_01591
OG0001545	Prbc.g_01041	Syan.g_01661
OG0001549	Prbc.g_01922	Syan.g_00077
OG0001553	Prbc.g_00706	Syan.g_01282
OG0001557	Prbc.g_01994	Syan.g_00721
OG0001559	Prbc.g_00463	Syan.g_02980
OG0001560	Prbc.g_00473	Syan.g_02969
OG0001561	Prbc.g_02089	Syan.g_00356
OG0001562	Prbc.g_02078	Syan.g_00650
OG0001563	Prbc.g_00285	Syan.g_02200
OG0001566	Prbc.g_01756	Syan.g_01072
OG0001570	Prbc.g_00639	Syan.g_00636
OG0001575	Prbc.g_01645	Syan.g_00870
OG0001576	Prbc.g_00578	Syan.g_01242
OG0001577	Prbc.g_01451	Syan.g_02701
OG0001578	Prbc.g_00003	Syan.g_01652
OG0001584	Prbc.g_01848	Syan.g_00701
OG0001589	Prbc.g_00875	Syan.g_01463
OG0001591	Prbc.g_01751	Syan.g_00756
OG0001623	Prbc.g_01226	Syan.g_02154, Syan.g_00212, Syan.g_02158
OG0001634	Prbc.g_01747	Syan.g_00761
OG0001635	Prbc.g_01559	Syan.g_01876
OG0001642	Prbc.g_00597	Syan.g_02603
OG0001644	Prbc.g_01802	Syan.g_00336
OG0001659	Prbc.g_01419	Syan.g_02642
OG0001673	Prbc.g_00338	Syan.g_02896
OG0001691	Prbc.g_02099	Syan.g_01609
OG0001692	Prbc.g_00704	Syan.g_01284
OG0001694	Prbc.g_01174	Syan.g_02021
OG0001695	Prbc.g_01024	Syan.g_01656
OG0001703	Prbc.g_01537	Syan.g_02770
OG0001715	Prbc.g_00154	Syan.g_00415
OG0001728	Prbc.g_02201	Syan.g_01799
OG0001738	Prbc.g_01212	Syan.g_01970
OG0001739	Prbc.g_01023	Syan.g_01654
OG0001740	Prbc.g_01026	Syan.g_01659
OG0001769	Prbc.g_01372	Syan.g_00794
OG0001774	Prbc.g_01757	Syan.g_02509
OG0001810	Prbc.g_01783	Syan.g_02265
OG0001816	Prbc.g_01965	Syan.g_00754
OG0001907	Prbc.g_00430	Syan.g_00148
OG0001915	Prbc.g_01058	Syan.g_01702
OG0001917	Prbc.g_02085	Syan.g_00361
OG0001954	Prbc.g_00145	Syan.g_00547
OG0001955	Prbc.g_00547	Syan.g_00517
OG0001974	Prbc.g_00534	Syan.g_00279
OG0001977	Prbc.g_01014	Syan.g_01621
OG0001990	Prbc.g_00535	Syan.g_01660
OG0002018	Prbc.g_01025	Syan.g_01658
OG0002020	Prbc.g_01028	Syan.g_01671
OG0002021	Prbc.g_01030	Syan.g_01673
OG0002022	Prbc.g_01031	Syan.g_01674
OG0002023	Prbc.g_01032	Syan.g_01675
OG0002024	Prbc.g_01034	Syan.g_01667
OG0002052	Prbc.g_01937	Syan.g_00061
OG0002054	Prbc.g_01035	Syan.g_01668
OG0002055	Prbc.g_01040	Syan.g_01664
OG0002131	Prbc.g_01029	Syan.g_01672
OG0002132	Prbc.g_01033	Syan.g_01663
OG0002133	Prbc.g_01039	Syan.g_01665
OG0002178	Prbc.g_01038	Syan.g_01662
OG0002229	Prbc.g_00191	Syan.g_01871
OG0002347	Prbc.g_00859	Syan.g_01444
OG0002393	Prbc.g_01560	Syan.g_02933
OG0002591	Prbc.g_00906	Syan.g_00132
OG0002631	Prbc.g_00258	Syan.g_02081, Syan.g_02072
OG0003089	Prbc.g_00252, Prbc.g_01232	Syan.g_02170
OG0003819	Prbc.g_01027	Syan.g_01669
