Orthogroup	Prbc	Syae
OG0001125	Prbc.g_02090	Syae.g_00428
OG0001126	Prbc.g_02101	Syae.g_00807
OG0001127	Prbc.g_02102	Syae.g_00806
OG0001128	Prbc.g_02105	Syae.g_00803
OG0001129	Prbc.g_02106	Syae.g_00801
OG0001130	Prbc.g_02107	Syae.g_00800
OG0001131	Prbc.g_01941	Syae.g_00562
OG0001132	Prbc.g_02152	Syae.g_00242
OG0001133	Prbc.g_02128	Syae.g_00053
OG0001134	Prbc.g_00896	Syae.g_00638
OG0001136	Prbc.g_01449	Syae.g_00923
OG0001137	Prbc.g_01436	Syae.g_00903
OG0001138	Prbc.g_01416	Syae.g_00654
OG0001139	Prbc.g_01414	Syae.g_00656
OG0001140	Prbc.g_01413	Syae.g_00657
OG0001141	Prbc.g_01412	Syae.g_00658
OG0001142	Prbc.g_01411	Syae.g_00660
OG0001143	Prbc.g_01404	Syae.g_00673
OG0001144	Prbc.g_01399	Syae.g_00684
OG0001145	Prbc.g_00558	Syae.g_00948
OG0001146	Prbc.g_00570	Syae.g_00968
OG0001147	Prbc.g_00589	Syae.g_02536
OG0001148	Prbc.g_00659	Syae.g_02297
OG0001149	Prbc.g_00660	Syae.g_02296
OG0001150	Prbc.g_00661	Syae.g_02295
OG0001151	Prbc.g_00672	Syae.g_02282
OG0001152	Prbc.g_00673	Syae.g_02281
OG0001153	Prbc.g_00739	Syae.g_02613
OG0001155	Prbc.g_00756	Syae.g_01083
OG0001156	Prbc.g_00759	Syae.g_01093
OG0001157	Prbc.g_00760	Syae.g_01094
OG0001158	Prbc.g_00761	Syae.g_01100
OG0001159	Prbc.g_00762	Syae.g_01103
OG0001160	Prbc.g_00787	Syae.g_01142
OG0001161	Prbc.g_01485	Syae.g_01597
OG0001162	Prbc.g_00799	Syae.g_00487
OG0001163	Prbc.g_00825	Syae.g_01150
OG0001164	Prbc.g_00829	Syae.g_01156
OG0001165	Prbc.g_00831	Syae.g_01161
OG0001166	Prbc.g_00849	Syae.g_01186
OG0001167	Prbc.g_00867	Syae.g_01031
OG0001168	Prbc.g_00868	Syae.g_01033
OG0001169	Prbc.g_00870	Syae.g_01035
OG0001170	Prbc.g_00872	Syae.g_01037
OG0001171	Prbc.g_00882	Syae.g_01047
OG0001172	Prbc.g_00937	Syae.g_02036
OG0001173	Prbc.g_00938	Syae.g_02037
OG0001174	Prbc.g_00946	Syae.g_02045
OG0001175	Prbc.g_00947	Syae.g_02046
OG0001176	Prbc.g_00959	Syae.g_02076
OG0001177	Prbc.g_00957	Syae.g_02073
OG0001178	Prbc.g_01309	Syae.g_01168
OG0001179	Prbc.g_00301	Syae.g_02106
OG0001180	Prbc.g_00278	Syae.g_02130
OG0001181	Prbc.g_00274	Syae.g_02134
OG0001182	Prbc.g_00266	Syae.g_02143
OG0001183	Prbc.g_00247	Syae.g_02147
OG0001184	Prbc.g_00231	Syae.g_01862
OG0001185	Prbc.g_00216	Syae.g_01835
OG0001188	Prbc.g_00968	Syae.g_01783
OG0001189	Prbc.g_00985	Syae.g_01767
OG0001190	Prbc.g_00990	Syae.g_01567
OG0001191	Prbc.g_01000	Syae.g_01580
OG0001192	Prbc.g_01005	Syae.g_01587
OG0001193	Prbc.g_01018	Syae.g_01617
OG0001194	Prbc.g_01019	Syae.g_01625
OG0001195	Prbc.g_01020	Syae.g_01626
OG0001196	Prbc.g_01054	Syae.g_01695
OG0001197	Prbc.g_01056	Syae.g_01697
OG0001198	Prbc.g_01066	Syae.g_01709
OG0001199	Prbc.g_00499	Syae.g_01291
OG0001200	Prbc.g_00497	Syae.g_01293
OG0001201	Prbc.g_00465	Syae.g_01364
OG0001202	Prbc.g_00372	Syae.g_01494
OG0001203	Prbc.g_00332	Syae.g_02240
OG0001204	Prbc.g_01141	Syae.g_02022
OG0001205	Prbc.g_01506	Syae.g_00984
OG0001206	Prbc.g_01525	Syae.g_02502
OG0001207	Prbc.g_01536	Syae.g_02300
OG0001208	Prbc.g_01542	Syae.g_02311
OG0001209	Prbc.g_01614	Syae.g_02377
OG0001210	Prbc.g_01619	Syae.g_02387
OG0001211	Prbc.g_01630	Syae.g_02403
OG0001212	Prbc.g_01672	Syae.g_02460
OG0001213	Prbc.g_01706	Syae.g_00062
OG0001214	Prbc.g_01714	Syae.g_00076
OG0001215	Prbc.g_01772	Syae.g_00757
OG0001216	Prbc.g_01789	Syae.g_00470
OG0001217	Prbc.g_00521	Syae.g_00151
OG0001218	Prbc.g_01829	Syae.g_02605
OG0001219	Prbc.g_02005	Syae.g_00312
OG0001220	Prbc.g_01913	Syae.g_00880
OG0001221	Prbc.g_01989	Syae.g_00559
OG0001222	Prbc.g_01936	Syae.g_00347
OG0001223	Prbc.g_02053	Syae.g_00392
OG0001224	Prbc.g_02109	Syae.g_00797
OG0001225	Prbc.g_02111	Syae.g_00795
OG0001226	Prbc.g_00930	Syae.g_00135
OG0001227	Prbc.g_02133	Syae.g_01600
OG0001228	Prbc.g_01396	Syae.g_01004
OG0001229	Prbc.g_00138	Syae.g_00771
OG0001230	Prbc.g_00700	Syae.g_02662
OG0001231	Prbc.g_01833	Syae.g_01729
OG0001232	Prbc.g_00853	Syae.g_01197
OG0001233	Prbc.g_00873	Syae.g_01038
OG0001234	Prbc.g_00949	Syae.g_02050
OG0001235	Prbc.g_00953	Syae.g_02066
OG0001236	Prbc.g_00234	Syae.g_01867
OG0001237	Prbc.g_00230	Syae.g_01860
OG0001238	Prbc.g_01001	Syae.g_01582
OG0001239	Prbc.g_00502	Syae.g_01288
OG0001240	Prbc.g_00480	Syae.g_01347
OG0001241	Prbc.g_00471	Syae.g_01357
OG0001242	Prbc.g_00452	Syae.g_01387
OG0001243	Prbc.g_00445	Syae.g_01395
OG0001244	Prbc.g_00429	Syae.g_01425
OG0001245	Prbc.g_01317	Syae.g_00149
OG0001246	Prbc.g_01584	Syae.g_02337
OG0001247	Prbc.g_01765	Syae.g_00482
OG0001248	Prbc.g_01767	Syae.g_00485
OG0001249	Prbc.g_01230	Syae.g_02186
OG0001251	Prbc.g_00923	Syae.g_01632
OG0001252	Prbc.g_02104	Syae.g_00804
OG0001253	Prbc.g_00804	Syae.g_00243
OG0001254	Prbc.g_00898	Syae.g_00637
OG0001255	Prbc.g_01463	Syae.g_00667
OG0001256	Prbc.g_00795	Syae.g_01149
OG0001257	Prbc.g_00800	Syae.g_00295
OG0001259	Prbc.g_00871	Syae.g_01036
OG0001260	Prbc.g_00888	Syae.g_01058
OG0001261	Prbc.g_00293	Syae.g_02115
OG0001262	Prbc.g_00983	Syae.g_01769
OG0001263	Prbc.g_00442	Syae.g_01399
OG0001269	Prbc.g_01912	Syae.g_00225
OG0001273	Prbc.g_01708	Syae.g_00069
OG0001277	Prbc.g_01042	Syae.g_01677
OG0001279	Prbc.g_00133	Syae.g_00007
OG0001280	Prbc.g_00565	Syae.g_00958
OG0001282	Prbc.g_00658	Syae.g_02298
OG0001283	Prbc.g_01050	Syae.g_01688
OG0001284	Prbc.g_00781	Syae.g_01132
OG0001285	Prbc.g_00856	Syae.g_00237
OG0001287	Prbc.g_00209	Syae.g_01827
OG0001288	Prbc.g_00198	Syae.g_01815
OG0001289	Prbc.g_00486	Syae.g_01330
OG0001290	Prbc.g_00472	Syae.g_01356
OG0001294	Prbc.g_00646, Prbc.g_01483	Syae.g_00593
OG0001295	Prbc.g_01471	Syae.g_02389
OG0001296	Prbc.g_01589	Syae.g_02343
OG0001297	Prbc.g_01594	Syae.g_02347
OG0001299	Prbc.g_01744	Syae.g_00599
OG0001300	Prbc.g_01776	Syae.g_00766
OG0001301	Prbc.g_01778	Syae.g_00780
OG0001302	Prbc.g_02003	Syae.g_00110
OG0001303	Prbc.g_00092	Syae.g_00314
OG0001304	Prbc.g_02095	Syae.g_00436
OG0001305	Prbc.g_01931	Syae.g_00786
OG0001306	Prbc.g_01461	Syae.g_00943
OG0001307	Prbc.g_00586	Syae.g_02059
OG0001310	Prbc.g_00843	Syae.g_01178
OG0001311	Prbc.g_02087	Syae.g_00425
OG0001312	Prbc.g_02014	Syae.g_00326
OG0001314	Prbc.g_01137	Syae.g_00097
OG0001315	Prbc.g_00249	Syae.g_02145
OG0001316	Prbc.g_00431	Syae.g_01415
OG0001317	Prbc.g_00336	Syae.g_02235
OG0001318	Prbc.g_01152	Syae.g_02004
OG0001321	Prbc.g_01512	Syae.g_00978
OG0001322	Prbc.g_01513	Syae.g_00977
OG0001324	Prbc.g_01777	Syae.g_00767
OG0001325	Prbc.g_01792	Syae.g_00465
OG0001326	Prbc.g_00915	Syae.g_01641
OG0001327	Prbc.g_01966	Syae.g_00586
OG0001328	Prbc.g_01985	Syae.g_00565
OG0001330	Prbc.g_00559	Syae.g_00950
OG0001331	Prbc.g_00663	Syae.g_02293
OG0001332	Prbc.g_00754	Syae.g_01077
OG0001334	Prbc.g_00244	Syae.g_02156
OG0001335	Prbc.g_00243	Syae.g_02157
OG0001336	Prbc.g_01051	Syae.g_01689
OG0001337	Prbc.g_01224	Syae.g_02153, Syae.g_02175
OG0001339	Prbc.g_00469	Syae.g_01359
OG0001340	Prbc.g_01225	Syae.g_02176
OG0001341	Prbc.g_00539	Syae.g_00737
OG0001342	Prbc.g_00059, Prbc.g_02139, Prbc.g_00543, Prbc.g_00075, Prbc.g_02065, Prbc.g_02064	Syae.g_02559
OG0001343	Prbc.g_01956, Prbc.g_01957	Syae.g_01629
OG0001344	Prbc.g_01441	Syae.g_00916
OG0001345	Prbc.g_01425	Syae.g_00886
OG0001346	Prbc.g_00567	Syae.g_00962
OG0001347	Prbc.g_00181	Syae.g_01237, Syae.g_01794
OG0001348	Prbc.g_02169	Syae.g_00821
OG0001351	Prbc.g_01515	Syae.g_02492
OG0001352	Prbc.g_01761	Syae.g_00666
OG0001354	Prbc.g_02046	Syae.g_00379
OG0001355	Prbc.g_00802	Syae.g_00120
OG0001356	Prbc.g_00603	Syae.g_00820
OG0001358	Prbc.g_01697	Syae.g_00046
OG0001359	Prbc.g_01958	Syae.g_01628
OG0001360	Prbc.g_01423	Syae.g_00883
OG0001362	Prbc.g_00723	Syae.g_02637
OG0001363	Prbc.g_01521	Syae.g_02635
OG0001368	Prbc.g_00149, Prbc.g_00130	Syae.g_02023
OG0001369	Prbc.g_00481	Syae.g_01346
OG0001370	Prbc.g_00170	Syae.g_01270, Syae.g_00109
OG0001373	Prbc.g_00914	Syae.g_01640
OG0001374	Prbc.g_00922	Syae.g_01648
OG0001375	Prbc.g_01955	Syae.g_01630
OG0001376	Prbc.g_01943	Syae.g_01589
OG0001377	Prbc.g_01944	Syae.g_01588
OG0001378	Prbc.g_01495	Syae.g_00998
OG0001385	Prbc.g_00911	Syae.g_01637
OG0001386	Prbc.g_00912	Syae.g_01638
OG0001387	Prbc.g_00913	Syae.g_01639
OG0001388	Prbc.g_00916	Syae.g_01642
OG0001389	Prbc.g_00917	Syae.g_01643
OG0001390	Prbc.g_00918	Syae.g_01644
OG0001391	Prbc.g_00919	Syae.g_01645
OG0001392	Prbc.g_00920	Syae.g_01646
OG0001393	Prbc.g_00921	Syae.g_01647
OG0001394	Prbc.g_01993	Syae.g_00553
OG0001395	Prbc.g_02098	Syae.g_00446
OG0001396	Prbc.g_00180	Syae.g_01908
OG0001397	Prbc.g_00724	Syae.g_02636
OG0001398	Prbc.g_01806	Syae.g_00289
OG0001401	Prbc.g_01896	Syae.g_00835
OG0001402	Prbc.g_01701	Syae.g_00051
OG0001404	Prbc.g_00505	Syae.g_01283
OG0001405	Prbc.g_01218	Syae.g_02159
OG0001406	Prbc.g_01942	Syae.g_01590
OG0001407	Prbc.g_01947	Syae.g_02368
OG0001408	Prbc.g_02187	Syae.g_00712
OG0001410	Prbc.g_00587	Syae.g_02060
OG0001412	Prbc.g_00182	Syae.g_01240
OG0001413	Prbc.g_01834	Syae.g_00123
OG0001417	Prbc.g_01482	Syae.g_00378
OG0001419	Prbc.g_01825	Syae.g_02369
OG0001420	Prbc.g_00119	Syae.g_00727, Syae.g_02365
OG0001421	Prbc.g_00796	Syae.g_00241
OG0001422	Prbc.g_02129	Syae.g_00953
OG0001425	Prbc.g_01004	Syae.g_01586
OG0001429	Prbc.g_02006	Syae.g_00315
OG0001430	Prbc.g_01945	Syae.g_01560
OG0001432	Prbc.g_02076	Syae.g_00742
OG0001433	Prbc.g_00602	Syae.g_00819
OG0001434	Prbc.g_01998	Syae.g_00548
OG0001435	Prbc.g_01973	Syae.g_00579
OG0001439	Prbc.g_01199	Syae.g_01929
OG0001442	Prbc.g_00689	Syae.g_00538
OG0001443	Prbc.g_00905	Syae.g_01594
OG0001445	Prbc.g_02191, Prbc.g_00550	Syae.g_02524
OG0001447	Prbc.g_00444	Syae.g_01396
OG0001453	Prbc.g_02056	Syae.g_00399
OG0001454	Prbc.g_01310	Syae.g_00131
OG0001456	Prbc.g_01489	Syae.g_01650
OG0001457	Prbc.g_01488	Syae.g_01651
OG0001458	Prbc.g_01487	Syae.g_01652
OG0001460	Prbc.g_00601	Syae.g_00818
OG0001461	Prbc.g_00014	Syae.g_00063
OG0001468	Prbc.g_01954	Syae.g_00113
OG0001470	Prbc.g_00187	Syae.g_01006
OG0001471	Prbc.g_01484	Syae.g_01934
OG0001473	Prbc.g_00642	Syae.g_00107
OG0001474	Prbc.g_01251	Syae.g_02199
OG0001475	Prbc.g_00185	Syae.g_01008
OG0001476	Prbc.g_01438	Syae.g_00908
OG0001477	Prbc.g_00010	Syae.g_00776
OG0001482	Prbc.g_02132	Syae.g_00388
OG0001484	Prbc.g_01278	Syae.g_01649
OG0001487	Prbc.g_00747	Syae.g_02606
OG0001488	Prbc.g_01432	Syae.g_00898
OG0001489	Prbc.g_00269	Syae.g_02139
OG0001495	Prbc.g_00956	Syae.g_02072
OG0001496	Prbc.g_00008	Syae.g_00774
OG0001497	Prbc.g_00009	Syae.g_00775
OG0001498	Prbc.g_01269	Syae.g_02220
OG0001499	Prbc.g_00519	Syae.g_00216
OG0001507	Prbc.g_00117	Syae.g_00192
OG0001508	Prbc.g_00188	Syae.g_01005
OG0001510	Prbc.g_00205	Syae.g_01823
OG0001511	Prbc.g_00461	Syae.g_01372
OG0001512	Prbc.g_00820	Syae.g_02241
OG0001514	Prbc.g_00007	Syae.g_00773
OG0001515	Prbc.g_01774	Syae.g_00762
OG0001516	Prbc.g_01741	Syae.g_00602
OG0001517	Prbc.g_01247	Syae.g_02193
OG0001518	Prbc.g_01003	Syae.g_01584
OG0001519	Prbc.g_01008	Syae.g_01596
OG0001528	Prbc.g_00186	Syae.g_01007
OG0001529	Prbc.g_01119	Syae.g_01760
OG0001530	Prbc.g_00462	Syae.g_01370
OG0001531	Prbc.g_00331	Syae.g_02242
OG0001532	Prbc.g_01415	Syae.g_00655
OG0001534	Prbc.g_02096	Syae.g_00437
OG0001535	Prbc.g_02084	Syae.g_00421
OG0001536	Prbc.g_02032	Syae.g_00355
OG0001537	Prbc.g_01990	Syae.g_00558
OG0001538	Prbc.g_01863	Syae.g_00516
OG0001539	Prbc.g_01968	Syae.g_00584
OG0001540	Prbc.g_00440	Syae.g_01401
OG0001541	Prbc.g_00392	Syae.g_01465
OG0001542	Prbc.g_00386	Syae.g_01474
OG0001543	Prbc.g_01939	Syae.g_01516
OG0001544	Prbc.g_01007	Syae.g_01595
OG0001545	Prbc.g_01041	Syae.g_01676
OG0001548	Prbc.g_01567, Prbc.g_02149	Syae.g_00142
OG0001549	Prbc.g_01922	Syae.g_00882
OG0001551	Prbc.g_00908	Syae.g_00815
OG0001557	Prbc.g_01994	Syae.g_00552
OG0001559	Prbc.g_00463	Syae.g_01369
OG0001560	Prbc.g_00473	Syae.g_01355
OG0001561	Prbc.g_02089	Syae.g_00427
OG0001562	Prbc.g_02078	Syae.g_00413
OG0001563	Prbc.g_00285	Syae.g_02124
OG0001570	Prbc.g_00639	Syae.g_00278
OG0001572	Prbc.g_00019, Prbc.g_00096	Syae.g_00134
OG0001575	Prbc.g_01645	Syae.g_02420
OG0001576	Prbc.g_00578	Syae.g_02478
OG0001577	Prbc.g_01451	Syae.g_00925
OG0001579	Prbc.g_01222	Syae.g_02165
OG0001582	Prbc.g_01480	Syae.g_00443
OG0001585	Prbc.g_01334	Syae.g_02396, Syae.g_00440
OG0001589	Prbc.g_00875	Syae.g_01040
OG0001623	Prbc.g_01226	Syae.g_02179
OG0001634	Prbc.g_01747	Syae.g_00596
OG0001635	Prbc.g_01559	Syae.g_01811
OG0001642	Prbc.g_00597	Syae.g_00878
OG0001644	Prbc.g_01802	Syae.g_00452
OG0001656	Prbc.g_01221	Syae.g_02164
OG0001659	Prbc.g_01419	Syae.g_00650
OG0001667	Prbc.g_00142	Syae.g_00731
OG0001673	Prbc.g_00338	Syae.g_02233
OG0001676	Prbc.g_01223	Syae.g_02167
OG0001691	Prbc.g_02099	Syae.g_00044
OG0001692	Prbc.g_00704	Syae.g_02657
OG0001694	Prbc.g_01174	Syae.g_01967
OG0001695	Prbc.g_01024	Syae.g_01670
OG0001703	Prbc.g_01537	Syae.g_02301
OG0001713	Prbc.g_02175	Syae.g_00907
OG0001715	Prbc.g_00154	Syae.g_00148
OG0001728	Prbc.g_02201	Syae.g_01619
OG0001738	Prbc.g_01212	Syae.g_01915
OG0001739	Prbc.g_01023	Syae.g_01668
OG0001740	Prbc.g_01026	Syae.g_01673
OG0001746	Prbc.g_00146	Syae.g_01064
OG0001758	Prbc.g_00552, Prbc.g_00020	Syae.g_00620
OG0001769	Prbc.g_01372	Syae.g_00093
OG0001770	Prbc.g_00021, Prbc.g_01364	Syae.g_00617
OG0001810	Prbc.g_01783	Syae.g_01413
OG0001816	Prbc.g_01965	Syae.g_00587
OG0001835	Prbc.g_00026	Syae.g_00862
OG0001875	Prbc.g_00553	Syae.g_00619
OG0001876	Prbc.g_00554	Syae.g_00618
OG0001907	Prbc.g_00430	Syae.g_01419
OG0001915	Prbc.g_01058	Syae.g_01704
OG0001916	Prbc.g_01555	Syae.g_02326
OG0001917	Prbc.g_02085	Syae.g_00422
OG0001954	Prbc.g_00145	Syae.g_00273
OG0001974	Prbc.g_00534	Syae.g_01563
OG0001990	Prbc.g_00535	Syae.g_01674
OG0002018	Prbc.g_01025	Syae.g_01672
OG0002020	Prbc.g_01028	Syae.g_01666
OG0002021	Prbc.g_01030	Syae.g_01664
OG0002022	Prbc.g_01031	Syae.g_01662
OG0002023	Prbc.g_01032	Syae.g_01661
OG0002024	Prbc.g_01034	Syae.g_01655
OG0002054	Prbc.g_01035	Syae.g_01654
OG0002055	Prbc.g_01040	Syae.g_01657
OG0002131	Prbc.g_01029	Syae.g_01665
OG0002132	Prbc.g_01033	Syae.g_01658
OG0002133	Prbc.g_01039	Syae.g_01656
OG0002178	Prbc.g_01038	Syae.g_01659
OG0002347	Prbc.g_00859	Syae.g_01195
OG0002374	Prbc.g_00600	Syae.g_00669
OG0002380	Prbc.g_00039	Syae.g_00141
OG0002381	Prbc.g_00590	Syae.g_01314
OG0002506	Prbc.g_00179, Prbc.g_01950	Syae.g_01623
OG0002591	Prbc.g_00906	Syae.g_01069
OG0003820	Prbc.g_02192	Syae.g_01622
