Orthogroup	Prbc	Syaa
OG0001085	Prbc.g_01749	Syaa.g_01075
OG0001086	Prbc.g_01750	Syaa.g_01077
OG0001087	Prbc.g_01770	Syaa.g_00920
OG0001088	Prbc.g_01771	Syaa.g_00916
OG0001089	Prbc.g_01779	Syaa.g_00890
OG0001090	Prbc.g_01788	Syaa.g_01237
OG0001091	Prbc.g_01790	Syaa.g_01239
OG0001092	Prbc.g_01791	Syaa.g_01242
OG0001093	Prbc.g_01796	Syaa.g_01248
OG0001094	Prbc.g_01852	Syaa.g_01148
OG0001095	Prbc.g_01871	Syaa.g_01185
OG0001096	Prbc.g_01886	Syaa.g_01200
OG0001097	Prbc.g_01906	Syaa.g_00828
OG0001098	Prbc.g_01923	Syaa.g_01441
OG0001099	Prbc.g_01962	Syaa.g_02400
OG0001100	Prbc.g_01969	Syaa.g_01086
OG0001101	Prbc.g_01971	Syaa.g_01088
OG0001102	Prbc.g_01974	Syaa.g_01091
OG0001103	Prbc.g_01976	Syaa.g_01093
OG0001104	Prbc.g_01838	Syaa.g_01133
OG0001105	Prbc.g_01842	Syaa.g_01137
OG0001106	Prbc.g_02024	Syaa.g_01372
OG0001107	Prbc.g_02034	Syaa.g_01359
OG0001108	Prbc.g_02038	Syaa.g_01350
OG0001109	Prbc.g_02039	Syaa.g_01349
OG0001110	Prbc.g_02041	Syaa.g_01347
OG0001111	Prbc.g_02042	Syaa.g_01345
OG0001112	Prbc.g_02043	Syaa.g_01343
OG0001113	Prbc.g_02044	Syaa.g_01342
OG0001114	Prbc.g_02045	Syaa.g_01341
OG0001115	Prbc.g_02047	Syaa.g_01337
OG0001116	Prbc.g_02048	Syaa.g_01335
OG0001117	Prbc.g_02049	Syaa.g_01334
OG0001118	Prbc.g_02050	Syaa.g_01333
OG0001119	Prbc.g_02051	Syaa.g_01331
OG0001120	Prbc.g_02052	Syaa.g_01328
OG0001121	Prbc.g_00645	Syaa.g_01125
OG0001122	Prbc.g_02081	Syaa.g_01301
OG0001123	Prbc.g_02086	Syaa.g_01294
OG0001124	Prbc.g_02088	Syaa.g_01292
OG0001125	Prbc.g_02090	Syaa.g_01290
OG0001126	Prbc.g_02101	Syaa.g_00864
OG0001127	Prbc.g_02102	Syaa.g_00865
OG0001128	Prbc.g_02105	Syaa.g_00868
OG0001129	Prbc.g_02106	Syaa.g_00870
OG0001130	Prbc.g_02107	Syaa.g_00871
OG0001131	Prbc.g_01941	Syaa.g_01108
OG0001132	Prbc.g_02152	Syaa.g_01468
OG0001133	Prbc.g_02128	Syaa.g_01656
OG0001134	Prbc.g_00896	Syaa.g_01028
OG0001136	Prbc.g_01449	Syaa.g_00767
OG0001137	Prbc.g_01436	Syaa.g_00786
OG0001138	Prbc.g_01416	Syaa.g_01002
OG0001139	Prbc.g_01414	Syaa.g_01000
OG0001140	Prbc.g_01413	Syaa.g_00999
OG0001141	Prbc.g_01412	Syaa.g_00998
OG0001142	Prbc.g_01411	Syaa.g_00997
OG0001143	Prbc.g_01404	Syaa.g_00987
OG0001144	Prbc.g_01399	Syaa.g_00978
OG0001145	Prbc.g_00558	Syaa.g_00748
OG0001146	Prbc.g_00570	Syaa.g_00729
OG0001147	Prbc.g_00589	Syaa.g_01837
OG0001148	Prbc.g_00659	Syaa.g_02061
OG0001149	Prbc.g_00660	Syaa.g_02062
OG0001150	Prbc.g_00661	Syaa.g_02063
OG0001151	Prbc.g_00672	Syaa.g_02076
OG0001152	Prbc.g_00673	Syaa.g_02077
OG0001153	Prbc.g_00739	Syaa.g_01811
OG0001154	Prbc.g_00740	Syaa.g_01812
OG0001156	Prbc.g_00759	Syaa.g_00623
OG0001157	Prbc.g_00760	Syaa.g_00622
OG0001158	Prbc.g_00761	Syaa.g_00619
OG0001159	Prbc.g_00762	Syaa.g_00618
OG0001160	Prbc.g_00787	Syaa.g_00574
OG0001161	Prbc.g_01485	Syaa.g_02620
OG0001162	Prbc.g_00799	Syaa.g_01203
OG0001163	Prbc.g_00825	Syaa.g_00566
OG0001164	Prbc.g_00829	Syaa.g_00560
OG0001165	Prbc.g_00831	Syaa.g_00555
OG0001166	Prbc.g_00849	Syaa.g_00527
OG0001167	Prbc.g_00867	Syaa.g_00673
OG0001168	Prbc.g_00868	Syaa.g_00672
OG0001169	Prbc.g_00870	Syaa.g_00670
OG0001170	Prbc.g_00872	Syaa.g_00668
OG0001171	Prbc.g_00882	Syaa.g_00655
OG0001172	Prbc.g_00937	Syaa.g_02347
OG0001173	Prbc.g_00938	Syaa.g_02346
OG0001174	Prbc.g_00946	Syaa.g_02338
OG0001175	Prbc.g_00947	Syaa.g_02337
OG0001176	Prbc.g_00959	Syaa.g_02314
OG0001177	Prbc.g_00957	Syaa.g_02316
OG0001178	Prbc.g_01309	Syaa.g_00546
OG0001179	Prbc.g_00301	Syaa.g_02268
OG0001180	Prbc.g_00278	Syaa.g_02243
OG0001181	Prbc.g_00274	Syaa.g_02239
OG0001182	Prbc.g_00266	Syaa.g_02230
OG0001183	Prbc.g_00247	Syaa.g_02224
OG0001184	Prbc.g_00231	Syaa.g_00151
OG0001186	Prbc.g_00189	Syaa.g_00081
OG0001187	Prbc.g_00966	Syaa.g_00082
OG0001188	Prbc.g_00968	Syaa.g_00075
OG0001189	Prbc.g_00985	Syaa.g_00057
OG0001190	Prbc.g_00990	Syaa.g_02592
OG0001191	Prbc.g_01000	Syaa.g_02605
OG0001192	Prbc.g_01005	Syaa.g_02612
OG0001193	Prbc.g_01018	Syaa.g_02658
OG0001194	Prbc.g_01019	Syaa.g_02660
OG0001195	Prbc.g_01020	Syaa.g_02661
OG0001196	Prbc.g_01054	Syaa.g_02741
OG0001197	Prbc.g_01056	Syaa.g_02743
OG0001198	Prbc.g_01066	Syaa.g_02755
OG0001199	Prbc.g_00499	Syaa.g_00347
OG0001200	Prbc.g_00497	Syaa.g_00345
OG0001201	Prbc.g_00465	Syaa.g_02381
OG0001202	Prbc.g_00372	Syaa.g_02528
OG0001203	Prbc.g_00332	Syaa.g_02106
OG0001204	Prbc.g_01141	Syaa.g_00316
OG0001205	Prbc.g_01506	Syaa.g_00713
OG0001206	Prbc.g_01525	Syaa.g_01855
OG0001207	Prbc.g_01536	Syaa.g_02058
OG0001208	Prbc.g_01542	Syaa.g_02049
OG0001209	Prbc.g_01614	Syaa.g_01977
OG0001210	Prbc.g_01619	Syaa.g_01967
OG0001211	Prbc.g_01630	Syaa.g_01950
OG0001212	Prbc.g_01672	Syaa.g_01892
OG0001213	Prbc.g_01706	Syaa.g_01646
OG0001214	Prbc.g_01714	Syaa.g_01631
OG0001215	Prbc.g_01772	Syaa.g_00914
OG0001216	Prbc.g_01789	Syaa.g_01238
OG0001217	Prbc.g_00521	Syaa.g_01559
OG0001218	Prbc.g_01829	Syaa.g_01820
OG0001219	Prbc.g_02005	Syaa.g_01404
OG0001220	Prbc.g_01913	Syaa.g_00812
OG0001221	Prbc.g_01989	Syaa.g_01111
OG0001222	Prbc.g_01936	Syaa.g_01371
OG0001223	Prbc.g_02053	Syaa.g_01326
OG0001224	Prbc.g_02109	Syaa.g_00874
OG0001225	Prbc.g_02111	Syaa.g_00876
OG0001226	Prbc.g_00930	Syaa.g_01579
OG0001227	Prbc.g_02133	Syaa.g_02622
OG0001228	Prbc.g_01396	Syaa.g_00695
OG0001229	Prbc.g_00138	Syaa.g_00899
OG0001230	Prbc.g_00700	Syaa.g_01764
OG0001231	Prbc.g_01833	Syaa.g_00017
OG0001232	Prbc.g_00853	Syaa.g_00508
OG0001233	Prbc.g_00873	Syaa.g_00667
OG0001234	Prbc.g_00949	Syaa.g_02333
OG0001235	Prbc.g_00953	Syaa.g_02323
OG0001236	Prbc.g_00234	Syaa.g_00154
OG0001238	Prbc.g_01001	Syaa.g_02607
OG0001239	Prbc.g_00502	Syaa.g_00350
OG0001240	Prbc.g_00480	Syaa.g_02364
OG0001241	Prbc.g_00471	Syaa.g_02374
OG0001242	Prbc.g_00452	Syaa.g_02407
OG0001243	Prbc.g_00445	Syaa.g_02415
OG0001244	Prbc.g_00429	Syaa.g_02445
OG0001245	Prbc.g_01317	Syaa.g_01492
OG0001246	Prbc.g_01584	Syaa.g_02023
OG0001247	Prbc.g_01765	Syaa.g_01207
OG0001248	Prbc.g_01767	Syaa.g_01204
OG0001251	Prbc.g_00923	Syaa.g_02667
OG0001252	Prbc.g_02104	Syaa.g_00867
OG0001253	Prbc.g_00804	Syaa.g_01467
OG0001254	Prbc.g_00898	Syaa.g_01029
OG0001255	Prbc.g_01463	Syaa.g_01696
OG0001256	Prbc.g_00795	Syaa.g_00567
OG0001257	Prbc.g_00800	Syaa.g_00405, Syaa.g_01418
OG0001259	Prbc.g_00871	Syaa.g_00669
OG0001260	Prbc.g_00888	Syaa.g_00642
OG0001261	Prbc.g_00293	Syaa.g_02259
OG0001262	Prbc.g_00983	Syaa.g_00059
OG0001263	Prbc.g_00442	Syaa.g_02418
OG0001269	Prbc.g_01912	Syaa.g_01499
OG0001273	Prbc.g_01708	Syaa.g_01639
OG0001277	Prbc.g_01042	Syaa.g_02724
OG0001279	Prbc.g_00133	Syaa.g_01749
OG0001280	Prbc.g_00565	Syaa.g_00738
OG0001282	Prbc.g_00658	Syaa.g_02060
OG0001283	Prbc.g_01050	Syaa.g_02734
OG0001284	Prbc.g_00781	Syaa.g_00583
OG0001286	Prbc.g_00280	Syaa.g_02245
OG0001287	Prbc.g_00209	Syaa.g_00121
OG0001289	Prbc.g_00486	Syaa.g_00327
OG0001290	Prbc.g_00472	Syaa.g_02373
OG0001294	Prbc.g_00646, Prbc.g_01483	Syaa.g_01076
OG0001295	Prbc.g_01471	Syaa.g_01964
OG0001296	Prbc.g_01589	Syaa.g_02017
OG0001297	Prbc.g_01594	Syaa.g_02013
OG0001299	Prbc.g_01744	Syaa.g_01070
OG0001300	Prbc.g_01776	Syaa.g_00905
OG0001301	Prbc.g_01778	Syaa.g_00891
OG0001302	Prbc.g_02003	Syaa.g_01600
OG0001303	Prbc.g_00092	Syaa.g_01402
OG0001304	Prbc.g_02095	Syaa.g_01281
OG0001305	Prbc.g_01931	Syaa.g_00885
OG0001306	Prbc.g_01461	Syaa.g_00753
OG0001309	Prbc.g_01598	Syaa.g_02005
OG0001310	Prbc.g_00843	Syaa.g_00535
OG0001311	Prbc.g_02087	Syaa.g_01293
OG0001312	Prbc.g_02014	Syaa.g_01391
OG0001314	Prbc.g_01137	Syaa.g_01225
OG0001315	Prbc.g_00249	Syaa.g_02226
OG0001316	Prbc.g_00431	Syaa.g_02434
OG0001317	Prbc.g_00336	Syaa.g_02112
OG0001318	Prbc.g_01152	Syaa.g_00296
OG0001321	Prbc.g_01512	Syaa.g_00719
OG0001322	Prbc.g_01513	Syaa.g_00720
OG0001324	Prbc.g_01777	Syaa.g_00904
OG0001325	Prbc.g_01792	Syaa.g_01243
OG0001326	Prbc.g_00915	Syaa.g_00396, Syaa.g_02672
OG0001327	Prbc.g_01966	Syaa.g_01083
OG0001328	Prbc.g_01985	Syaa.g_01104
OG0001330	Prbc.g_00559	Syaa.g_00746
OG0001331	Prbc.g_00663	Syaa.g_02065
OG0001334	Prbc.g_00244	Syaa.g_02216
OG0001335	Prbc.g_00243	Syaa.g_02215
OG0001336	Prbc.g_01051	Syaa.g_02735
OG0001337	Prbc.g_01224	Syaa.g_02219, Syaa.g_02200
OG0001339	Prbc.g_00469	Syaa.g_02376
OG0001340	Prbc.g_01225	Syaa.g_02199
OG0001341	Prbc.g_00539	Syaa.g_00897
OG0001343	Prbc.g_01956, Prbc.g_01957	Syaa.g_02664
OG0001344	Prbc.g_01441	Syaa.g_00775
OG0001345	Prbc.g_01425	Syaa.g_00803
OG0001346	Prbc.g_00567	Syaa.g_00734
OG0001347	Prbc.g_00181	Syaa.g_00445, Syaa.g_01019
OG0001348	Prbc.g_02169	Syaa.g_00847
OG0001351	Prbc.g_01515	Syaa.g_01863
OG0001352	Prbc.g_01761	Syaa.g_01987
OG0001354	Prbc.g_02046	Syaa.g_01338
OG0001355	Prbc.g_00802	Syaa.g_01524
OG0001356	Prbc.g_00603	Syaa.g_00848
OG0001357	Prbc.g_01294	Syaa.g_02307
OG0001358	Prbc.g_01697	Syaa.g_01663
OG0001359	Prbc.g_01958	Syaa.g_02663
OG0001360	Prbc.g_01423	Syaa.g_00805
OG0001362	Prbc.g_00723	Syaa.g_01789
OG0001363	Prbc.g_01521	Syaa.g_01791
OG0001366	Prbc.g_00647, Prbc.g_01109, Prbc.g_01237	Syaa.g_01369
OG0001368	Prbc.g_00149, Prbc.g_00130	Syaa.g_00317
OG0001369	Prbc.g_00481	Syaa.g_02363
OG0001370	Prbc.g_00170	Syaa.g_02140, Syaa.g_01218
OG0001373	Prbc.g_00914	Syaa.g_02671
OG0001374	Prbc.g_00922	Syaa.g_02679
OG0001375	Prbc.g_01955	Syaa.g_02665
OG0001376	Prbc.g_01943	Syaa.g_02614
OG0001377	Prbc.g_01944	Syaa.g_02613
OG0001378	Prbc.g_01495	Syaa.g_00700
OG0001385	Prbc.g_00911	Syaa.g_02668
OG0001386	Prbc.g_00912	Syaa.g_02669
OG0001387	Prbc.g_00913	Syaa.g_02670
OG0001388	Prbc.g_00916	Syaa.g_02673
OG0001389	Prbc.g_00917	Syaa.g_02674
OG0001390	Prbc.g_00918	Syaa.g_02675
OG0001391	Prbc.g_00919	Syaa.g_02676
OG0001392	Prbc.g_00920	Syaa.g_02677
OG0001393	Prbc.g_00921	Syaa.g_02678
OG0001394	Prbc.g_01993	Syaa.g_01118
OG0001395	Prbc.g_02098	Syaa.g_01267
OG0001396	Prbc.g_00180	Syaa.g_00196
OG0001398	Prbc.g_01806	Syaa.g_01424
OG0001401	Prbc.g_01896	Syaa.g_00837
OG0001402	Prbc.g_01701	Syaa.g_01658
OG0001404	Prbc.g_00505	Syaa.g_00355
OG0001405	Prbc.g_01218	Syaa.g_02213
OG0001406	Prbc.g_01942	Syaa.g_02615
OG0001407	Prbc.g_01947	Syaa.g_01986
OG0001408	Prbc.g_02187	Syaa.g_00953
OG0001412	Prbc.g_00182	Syaa.g_00442
OG0001413	Prbc.g_01834	Syaa.g_01590
OG0001417	Prbc.g_01482	Syaa.g_01339
OG0001419	Prbc.g_01825	Syaa.g_01985
OG0001420	Prbc.g_00119	Syaa.g_01991
OG0001421	Prbc.g_00796	Syaa.g_01583, Syaa.g_01469
OG0001422	Prbc.g_02129	Syaa.g_00743
OG0001430	Prbc.g_01945	Syaa.g_02584
OG0001432	Prbc.g_02076	Syaa.g_00930
OG0001433	Prbc.g_00602	Syaa.g_00849
OG0001434	Prbc.g_01998	Syaa.g_01123
OG0001435	Prbc.g_01973	Syaa.g_01090
OG0001439	Prbc.g_01199	Syaa.g_00221
OG0001441	Prbc.g_01601	Syaa.g_02000
OG0001442	Prbc.g_00689	Syaa.g_01138
OG0001443	Prbc.g_00905	Syaa.g_02617
OG0001447	Prbc.g_00444	Syaa.g_02416
OG0001453	Prbc.g_02056	Syaa.g_01319
OG0001454	Prbc.g_01310	Syaa.g_01580
OG0001456	Prbc.g_01489	Syaa.g_02687
OG0001457	Prbc.g_01488	Syaa.g_02688
OG0001458	Prbc.g_01487	Syaa.g_02689
OG0001460	Prbc.g_00601	Syaa.g_00850
OG0001461	Prbc.g_00014	Syaa.g_02328
OG0001467	Prbc.g_00514	Syaa.g_01601
OG0001468	Prbc.g_01954	Syaa.g_01597
OG0001470	Prbc.g_00187	Syaa.g_00693
OG0001471	Prbc.g_01484	Syaa.g_00226
OG0001473	Prbc.g_00642	Syaa.g_01603
OG0001474	Prbc.g_01251	Syaa.g_02175
OG0001475	Prbc.g_00185	Syaa.g_00691
OG0001477	Prbc.g_00010	Syaa.g_00893
OG0001480	Prbc.g_00151	Syaa.g_00810
OG0001482	Prbc.g_02132	Syaa.g_01329
OG0001486	Prbc.g_01448	Syaa.g_00768
OG0001487	Prbc.g_00747	Syaa.g_01819
OG0001488	Prbc.g_01432	Syaa.g_00791
OG0001489	Prbc.g_00269	Syaa.g_02234
OG0001495	Prbc.g_00956	Syaa.g_02317
OG0001496	Prbc.g_00008	Syaa.g_00895
OG0001497	Prbc.g_00009	Syaa.g_00894
OG0001498	Prbc.g_01269	Syaa.g_02148
OG0001499	Prbc.g_00519	Syaa.g_01698
OG0001507	Prbc.g_00117	Syaa.g_02137
OG0001508	Prbc.g_00188	Syaa.g_00694
OG0001510	Prbc.g_00205	Syaa.g_00116
OG0001511	Prbc.g_00461	Syaa.g_02389
OG0001512	Prbc.g_00820	Syaa.g_02105
OG0001514	Prbc.g_00007	Syaa.g_00896
OG0001515	Prbc.g_01774	Syaa.g_00909
OG0001516	Prbc.g_01741	Syaa.g_01067
OG0001517	Prbc.g_01247	Syaa.g_02181
OG0001518	Prbc.g_01003	Syaa.g_02609
OG0001519	Prbc.g_01008	Syaa.g_02619
OG0001523	Prbc.g_00901	Syaa.g_02713
OG0001524	Prbc.g_00902	Syaa.g_02714
OG0001528	Prbc.g_00186	Syaa.g_00692
OG0001529	Prbc.g_01119	Syaa.g_00050
OG0001530	Prbc.g_00462	Syaa.g_02387
OG0001531	Prbc.g_00331	Syaa.g_02104
OG0001532	Prbc.g_01415	Syaa.g_01001
OG0001534	Prbc.g_02096	Syaa.g_01280
OG0001535	Prbc.g_02084	Syaa.g_01297
OG0001536	Prbc.g_02032	Syaa.g_01362
OG0001537	Prbc.g_01990	Syaa.g_01112
OG0001538	Prbc.g_01863	Syaa.g_01159
OG0001539	Prbc.g_01968	Syaa.g_01085
OG0001540	Prbc.g_00440	Syaa.g_02420
OG0001541	Prbc.g_00392	Syaa.g_02490
OG0001542	Prbc.g_00386	Syaa.g_02499
OG0001543	Prbc.g_01939	Syaa.g_02547
OG0001544	Prbc.g_01007	Syaa.g_02618
OG0001545	Prbc.g_01041	Syaa.g_02723
OG0001548	Prbc.g_01567, Prbc.g_02149	Syaa.g_01573
OG0001549	Prbc.g_01922	Syaa.g_00806
OG0001551	Prbc.g_00908	Syaa.g_00853
OG0001552	Prbc.g_00904	Syaa.g_01229
OG0001557	Prbc.g_01994	Syaa.g_01119
OG0001559	Prbc.g_00463	Syaa.g_02386
OG0001560	Prbc.g_00473	Syaa.g_02372
OG0001561	Prbc.g_02089	Syaa.g_01291
OG0001562	Prbc.g_02078	Syaa.g_01305
OG0001563	Prbc.g_00285	Syaa.g_02250
OG0001570	Prbc.g_00639	Syaa.g_01693
OG0001572	Prbc.g_00019, Prbc.g_00096	Syaa.g_01180
OG0001575	Prbc.g_01645	Syaa.g_01933
OG0001577	Prbc.g_01451	Syaa.g_00765
OG0001578	Prbc.g_00003	Syaa.g_01576
OG0001579	Prbc.g_01222	Syaa.g_02207
OG0001582	Prbc.g_01480	Syaa.g_01746
OG0001589	Prbc.g_00875	Syaa.g_00664
OG0001591	Prbc.g_01751	Syaa.g_01078
OG0001607	Prbc.g_00158	Syaa.g_01519
OG0001613	Prbc.g_00250	Syaa.g_02227
OG0001623	Prbc.g_01226	Syaa.g_02194
OG0001633	Prbc.g_00931	Syaa.g_00855
OG0001634	Prbc.g_01747	Syaa.g_01073
OG0001635	Prbc.g_01559	Syaa.g_00094
OG0001642	Prbc.g_00597	Syaa.g_00814
OG0001644	Prbc.g_01802	Syaa.g_01263
OG0001656	Prbc.g_01221	Syaa.g_02209
OG0001659	Prbc.g_01419	Syaa.g_01006
OG0001667	Prbc.g_00142	Syaa.g_01129
OG0001673	Prbc.g_00338	Syaa.g_02114
OG0001691	Prbc.g_02099	Syaa.g_01665
OG0001692	Prbc.g_00704	Syaa.g_01769
OG0001694	Prbc.g_01174	Syaa.g_00260
OG0001695	Prbc.g_01024	Syaa.g_02708
OG0001703	Prbc.g_01537	Syaa.g_02057
OG0001713	Prbc.g_02175	Syaa.g_00783
OG0001715	Prbc.g_00154	Syaa.g_01563
OG0001718	Prbc.g_00614	Syaa.g_00941
OG0001738	Prbc.g_01212	Syaa.g_00204
OG0001739	Prbc.g_01023	Syaa.g_02706
OG0001740	Prbc.g_01026	Syaa.g_02720
OG0001769	Prbc.g_01372	Syaa.g_01614
OG0001770	Prbc.g_00021, Prbc.g_01364	Syaa.g_00115
OG0001810	Prbc.g_01783	Syaa.g_02432
OG0001816	Prbc.g_01965	Syaa.g_01082
OG0001907	Prbc.g_00430	Syaa.g_02441
OG0001915	Prbc.g_01058	Syaa.g_02750
OG0001916	Prbc.g_01555	Syaa.g_02034
OG0001917	Prbc.g_02085	Syaa.g_01296
OG0001954	Prbc.g_00145	Syaa.g_01438
OG0001974	Prbc.g_00534	Syaa.g_02587
OG0001990	Prbc.g_00535	Syaa.g_02721
OG0002020	Prbc.g_01028	Syaa.g_02704
OG0002021	Prbc.g_01030	Syaa.g_02703
OG0002022	Prbc.g_01031	Syaa.g_02700
OG0002023	Prbc.g_01032	Syaa.g_02699
OG0002024	Prbc.g_01034	Syaa.g_02692
OG0002054	Prbc.g_01035	Syaa.g_02691
OG0002055	Prbc.g_01040	Syaa.g_02695
OG0002132	Prbc.g_01033	Syaa.g_02696
OG0002133	Prbc.g_01039	Syaa.g_02694, Syaa.g_02693
OG0002178	Prbc.g_01038	Syaa.g_02697
OG0002347	Prbc.g_00859	Syaa.g_00512
OG0002374	Prbc.g_00600	Syaa.g_00991
OG0002381	Prbc.g_00590	Syaa.g_02454
OG0002506	Prbc.g_00179, Prbc.g_01950	Syaa.g_00878
OG0002507	Prbc.g_00091, Prbc.g_02069	Syaa.g_00939
OG0002585	Prbc.g_01266	Syaa.g_02154, Syaa.g_02391
OG0002591	Prbc.g_00906	Syaa.g_01536
OG0002665	Prbc.g_00084, Prbc.g_01558, Prbc.g_01578, Prbc.g_00081, Prbc.g_00083, Prbc.g_00080	Syaa.g_01183, Syaa.g_01461
OG0002808	Prbc.g_01103	Syaa.g_00044
OG0002841	Prbc.g_01368	Syaa.g_01231, Syaa.g_01457
OG0003246	Prbc.g_00109	Syaa.g_02520, Syaa.g_02088
OG0003820	Prbc.g_02192	Syaa.g_00808
OG0005698	Prbc.g_01576	Syaa.g_01926
