Orthogroup	Prbc	Prac
OG0001108	Prbc.g_02038	Prac.g_01325
OG0001109	Prbc.g_02039	Prac.g_01324
OG0001110	Prbc.g_02041	Prac.g_01322
OG0001111	Prbc.g_02042	Prac.g_01321
OG0001112	Prbc.g_02043	Prac.g_01320
OG0001113	Prbc.g_02044	Prac.g_01319
OG0001114	Prbc.g_02045	Prac.g_01318
OG0001115	Prbc.g_02047	Prac.g_01316
OG0001116	Prbc.g_02048	Prac.g_01315
OG0001117	Prbc.g_02049	Prac.g_01314
OG0001118	Prbc.g_02050	Prac.g_01313
OG0001119	Prbc.g_02051	Prac.g_01312
OG0001120	Prbc.g_02052	Prac.g_01310
OG0001121	Prbc.g_00645	Prac.g_01020
OG0001122	Prbc.g_02081	Prac.g_01284
OG0001123	Prbc.g_02086	Prac.g_01280
OG0001124	Prbc.g_02088	Prac.g_01278
OG0001125	Prbc.g_02090	Prac.g_01277
OG0001126	Prbc.g_02101	Prac.g_01267
OG0001127	Prbc.g_02102	Prac.g_01266
OG0001128	Prbc.g_02105	Prac.g_01264
OG0001129	Prbc.g_02106	Prac.g_01263
OG0001130	Prbc.g_02107	Prac.g_01262
OG0001131	Prbc.g_01941	Prac.g_01225
OG0001132	Prbc.g_02152	Prac.g_01216
OG0001133	Prbc.g_02128	Prac.g_01031
OG0001134	Prbc.g_00896	Prac.g_01018
OG0001135	Prbc.g_00899	Prac.g_01959, Prac.g_01015
OG0001136	Prbc.g_01449	Prac.g_00988
OG0001137	Prbc.g_01436	Prac.g_00977
OG0001138	Prbc.g_01416	Prac.g_00959
OG0001139	Prbc.g_01414	Prac.g_00958
OG0001140	Prbc.g_01413	Prac.g_00957
OG0001141	Prbc.g_01412	Prac.g_00956
OG0001142	Prbc.g_01411	Prac.g_00955
OG0001143	Prbc.g_01404	Prac.g_00948
OG0001144	Prbc.g_01399	Prac.g_00943
OG0001145	Prbc.g_00558	Prac.g_00167
OG0001146	Prbc.g_00570	Prac.g_00179
OG0001147	Prbc.g_00589	Prac.g_00203
OG0001148	Prbc.g_00659	Prac.g_00219
OG0001149	Prbc.g_00660	Prac.g_00220
OG0001150	Prbc.g_00661	Prac.g_00221
OG0001151	Prbc.g_00672	Prac.g_00232
OG0001152	Prbc.g_00673	Prac.g_00233
OG0001153	Prbc.g_00739	Prac.g_00379
OG0001154	Prbc.g_00740	Prac.g_00378
OG0001155	Prbc.g_00756	Prac.g_00366
OG0001156	Prbc.g_00759	Prac.g_00363
OG0001157	Prbc.g_00760	Prac.g_00362
OG0001158	Prbc.g_00761	Prac.g_00361
OG0001159	Prbc.g_00762	Prac.g_00360
OG0001160	Prbc.g_00787	Prac.g_00336
OG0001161	Prbc.g_01485	Prac.g_00324
OG0001162	Prbc.g_00799	Prac.g_00313
OG0001163	Prbc.g_00825	Prac.g_00633
OG0001164	Prbc.g_00829	Prac.g_00629
OG0001165	Prbc.g_00831	Prac.g_00626
OG0001166	Prbc.g_00849	Prac.g_00606
OG0001167	Prbc.g_00867	Prac.g_00589
OG0001168	Prbc.g_00868	Prac.g_00587
OG0001169	Prbc.g_00870	Prac.g_00585
OG0001170	Prbc.g_00872	Prac.g_00583
OG0001171	Prbc.g_00882	Prac.g_00574
OG0001172	Prbc.g_00937	Prac.g_00479
OG0001173	Prbc.g_00938	Prac.g_00480
OG0001174	Prbc.g_00946	Prac.g_00488
OG0001175	Prbc.g_00947	Prac.g_00489
OG0001176	Prbc.g_00959	Prac.g_00496
OG0001177	Prbc.g_00957	Prac.g_00499
OG0001178	Prbc.g_01309	Prac.g_00504
OG0001179	Prbc.g_00301	Prac.g_00532
OG0001180	Prbc.g_00278	Prac.g_00553
OG0001181	Prbc.g_00274	Prac.g_00557
OG0001182	Prbc.g_00266	Prac.g_00564
OG0001183	Prbc.g_00247	Prac.g_00006
OG0001184	Prbc.g_00231	Prac.g_00022
OG0001185	Prbc.g_00216	Prac.g_00036
OG0001186	Prbc.g_00189	Prac.g_00058
OG0001187	Prbc.g_00966	Prac.g_00062
OG0001188	Prbc.g_00968	Prac.g_00064
OG0001189	Prbc.g_00985	Prac.g_00081
OG0001190	Prbc.g_00990	Prac.g_00085
OG0001191	Prbc.g_01000	Prac.g_00095
OG0001192	Prbc.g_01005	Prac.g_00099
OG0001193	Prbc.g_01018	Prac.g_00109
OG0001194	Prbc.g_01019	Prac.g_00110
OG0001195	Prbc.g_01020	Prac.g_00111
OG0001196	Prbc.g_01054	Prac.g_00124
OG0001197	Prbc.g_01056	Prac.g_00125
OG0001198	Prbc.g_01066	Prac.g_01950
OG0001199	Prbc.g_00499	Prac.g_01857
OG0001200	Prbc.g_00497	Prac.g_01855
OG0001201	Prbc.g_00465	Prac.g_01823
OG0001202	Prbc.g_00372	Prac.g_01731
OG0001203	Prbc.g_00332	Prac.g_01692
OG0001204	Prbc.g_01141	Prac.g_01687
OG0001205	Prbc.g_01506	Prac.g_01102
OG0001206	Prbc.g_01525	Prac.g_01083
OG0001207	Prbc.g_01536	Prac.g_01067
OG0001208	Prbc.g_01542	Prac.g_01062
OG0001209	Prbc.g_01614	Prac.g_00837
OG0001210	Prbc.g_01619	Prac.g_00832
OG0001211	Prbc.g_01630	Prac.g_00822
OG0001212	Prbc.g_01672	Prac.g_00776
OG0001213	Prbc.g_01706	Prac.g_00742
OG0001214	Prbc.g_01714	Prac.g_00734
OG0001215	Prbc.g_01772	Prac.g_00681
OG0001216	Prbc.g_01789	Prac.g_01558
OG0001217	Prbc.g_00521	Prac.g_01521
OG0001219	Prbc.g_02005	Prac.g_01487
OG0001220	Prbc.g_01913	Prac.g_01424
OG0001221	Prbc.g_01989	Prac.g_01373
OG0001222	Prbc.g_01936	Prac.g_01335
OG0001223	Prbc.g_02053	Prac.g_01309
OG0001224	Prbc.g_02109	Prac.g_01260
OG0001225	Prbc.g_02111	Prac.g_01258
OG0001226	Prbc.g_00930	Prac.g_01232
OG0001227	Prbc.g_02133	Prac.g_01213
OG0001228	Prbc.g_01396	Prac.g_00940
OG0001229	Prbc.g_00138	Prac.g_00215
OG0001230	Prbc.g_00700	Prac.g_00419
OG0001231	Prbc.g_01833	Prac.g_00315
OG0001232	Prbc.g_00853	Prac.g_00602
OG0001233	Prbc.g_00873	Prac.g_00582
OG0001234	Prbc.g_00949	Prac.g_00491
OG0001235	Prbc.g_00953	Prac.g_00501
OG0001236	Prbc.g_00234	Prac.g_00019
OG0001237	Prbc.g_00230	Prac.g_00023
OG0001238	Prbc.g_01001	Prac.g_00096
OG0001239	Prbc.g_00502	Prac.g_01860
OG0001240	Prbc.g_00480	Prac.g_01838
OG0001241	Prbc.g_00471	Prac.g_01830
OG0001242	Prbc.g_00452	Prac.g_01812
OG0001243	Prbc.g_00445	Prac.g_01806
OG0001244	Prbc.g_00429	Prac.g_01790
OG0001245	Prbc.g_01317	Prac.g_01153
OG0001246	Prbc.g_01584	Prac.g_00867
OG0001247	Prbc.g_01765	Prac.g_00688
OG0001248	Prbc.g_01767	Prac.g_00686
OG0001249	Prbc.g_01230	Prac.g_01498
OG0001251	Prbc.g_00923	Prac.g_01400
OG0001252	Prbc.g_02104	Prac.g_01265
OG0001253	Prbc.g_00804	Prac.g_01212
OG0001254	Prbc.g_00898	Prac.g_01016
OG0001255	Prbc.g_01463	Prac.g_01001
OG0001256	Prbc.g_00795	Prac.g_00322
OG0001257	Prbc.g_00800	Prac.g_00316
OG0001259	Prbc.g_00871	Prac.g_00584
OG0001260	Prbc.g_00888	Prac.g_00568
OG0001261	Prbc.g_00293	Prac.g_00540
OG0001262	Prbc.g_00983	Prac.g_00079
OG0001263	Prbc.g_00442	Prac.g_01803
OG0001269	Prbc.g_01912	Prac.g_01175
OG0001273	Prbc.g_01708	Prac.g_00740
OG0001277	Prbc.g_01042	Prac.g_01223
OG0001280	Prbc.g_00565	Prac.g_00174
OG0001282	Prbc.g_00658	Prac.g_00218
OG0001283	Prbc.g_01050	Prac.g_00237
OG0001284	Prbc.g_00781	Prac.g_00341
OG0001285	Prbc.g_00856	Prac.g_00599
OG0001287	Prbc.g_00209	Prac.g_00043
OG0001288	Prbc.g_00198	Prac.g_00051
OG0001289	Prbc.g_00486	Prac.g_01844
OG0001290	Prbc.g_00472	Prac.g_01831
OG0001294	Prbc.g_00646, Prbc.g_01483	Prac.g_01155
OG0001295	Prbc.g_01471	Prac.g_01078
OG0001296	Prbc.g_01589	Prac.g_00862
OG0001299	Prbc.g_01744	Prac.g_00705
OG0001300	Prbc.g_01776	Prac.g_00678
OG0001301	Prbc.g_01778	Prac.g_00675
OG0001302	Prbc.g_02003	Prac.g_01489
OG0001303	Prbc.g_00092	Prac.g_01296
OG0001304	Prbc.g_02095	Prac.g_01271
OG0001305	Prbc.g_01931	Prac.g_01252
OG0001306	Prbc.g_01461	Prac.g_00999
OG0001307	Prbc.g_00586	Prac.g_00200
OG0001308	Prbc.g_00719	Prac.g_00401
OG0001309	Prbc.g_01598	Prac.g_00318
OG0001310	Prbc.g_00843	Prac.g_00613
OG0001311	Prbc.g_02087	Prac.g_01279
OG0001312	Prbc.g_02014	Prac.g_01346
OG0001315	Prbc.g_00249	Prac.g_01869
OG0001316	Prbc.g_00431	Prac.g_01791
OG0001317	Prbc.g_00336	Prac.g_01696
OG0001318	Prbc.g_01152	Prac.g_01675
OG0001320	Prbc.g_00037, Prbc.g_00013, Prbc.g_00125	Prac.g_01151
OG0001321	Prbc.g_01512	Prac.g_01096
OG0001322	Prbc.g_01513	Prac.g_01095
OG0001324	Prbc.g_01777	Prac.g_00677
OG0001325	Prbc.g_01792	Prac.g_01555
OG0001326	Prbc.g_00915	Prac.g_00647
OG0001327	Prbc.g_01966	Prac.g_01240
OG0001328	Prbc.g_01985	Prac.g_01214
OG0001329	Prbc.g_00803	Prac.g_01024
OG0001330	Prbc.g_00559	Prac.g_00153
OG0001331	Prbc.g_00663	Prac.g_00223
OG0001332	Prbc.g_00754	Prac.g_00368
OG0001334	Prbc.g_00244	Prac.g_00009
OG0001335	Prbc.g_00243	Prac.g_00010
OG0001336	Prbc.g_01051	Prac.g_00121
OG0001339	Prbc.g_00469	Prac.g_01828
OG0001340	Prbc.g_01225	Prac.g_01603
OG0001341	Prbc.g_00539	Prac.g_01523
OG0001342	Prbc.g_00059, Prbc.g_02139	Prac.g_01494
OG0001343	Prbc.g_01956, Prbc.g_01957	Prac.g_01403
OG0001344	Prbc.g_01441	Prac.g_00981
OG0001345	Prbc.g_01425	Prac.g_00966
OG0001346	Prbc.g_00567	Prac.g_00176
OG0001348	Prbc.g_02169	Prac.g_00295
OG0001350	Prbc.g_00333	Prac.g_01693
OG0001351	Prbc.g_01515	Prac.g_01093
OG0001352	Prbc.g_01761	Prac.g_00691
OG0001355	Prbc.g_00802	Prac.g_00285, Prac.g_00878
OG0001356	Prbc.g_00603	Prac.g_00900
OG0001358	Prbc.g_01697	Prac.g_00751
OG0001359	Prbc.g_01958	Prac.g_01402
OG0001360	Prbc.g_01423	Prac.g_01211
OG0001362	Prbc.g_00723	Prac.g_00397
OG0001363	Prbc.g_01521	Prac.g_00395
OG0001365	Prbc.g_00994	Prac.g_00089
OG0001369	Prbc.g_00481	Prac.g_01839
OG0001370	Prbc.g_00170	Prac.g_01086
OG0001371	Prbc.g_01760	Prac.g_00692
OG0001373	Prbc.g_00914	Prac.g_00646
OG0001374	Prbc.g_00922	Prac.g_00654
OG0001375	Prbc.g_01955	Prac.g_01404
OG0001376	Prbc.g_01943	Prac.g_01246
OG0001377	Prbc.g_01944	Prac.g_01245
OG0001378	Prbc.g_01495	Prac.g_01047
OG0001380	Prbc.g_01470	Prac.g_00205
OG0001381	Prbc.g_00655	Prac.g_00211
OG0001384	Prbc.g_02171, Prbc.g_02158, Prbc.g_00045	Prac.g_01533, Prac.g_00325
OG0001385	Prbc.g_00911	Prac.g_00643
OG0001386	Prbc.g_00912	Prac.g_00644
OG0001387	Prbc.g_00913	Prac.g_00645
OG0001388	Prbc.g_00916	Prac.g_00648
OG0001389	Prbc.g_00917	Prac.g_00649
OG0001390	Prbc.g_00918	Prac.g_00650
OG0001391	Prbc.g_00919	Prac.g_00651
OG0001392	Prbc.g_00920	Prac.g_00652
OG0001393	Prbc.g_00921	Prac.g_00653
OG0001395	Prbc.g_02098	Prac.g_01269
OG0001397	Prbc.g_00724	Prac.g_00396
OG0001399	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235	Prac.g_00493
OG0001403	Prbc.g_01100	Prac.g_01917
OG0001404	Prbc.g_00505	Prac.g_01863
OG0001405	Prbc.g_01218	Prac.g_01605
OG0001406	Prbc.g_01942	Prac.g_01247
OG0001407	Prbc.g_01947	Prac.g_01234
OG0001408	Prbc.g_02187	Prac.g_01228, Prac.g_01229
OG0001409	Prbc.g_01437	Prac.g_00978
OG0001410	Prbc.g_00587	Prac.g_00201
OG0001413	Prbc.g_01834	Prac.g_00327
OG0001414	Prbc.g_00342	Prac.g_01701
OG0001415	Prbc.g_00340	Prac.g_01699
OG0001417	Prbc.g_01482	Prac.g_01076, Prac.g_01075
OG0001418	Prbc.g_01766	Prac.g_00687
OG0001419	Prbc.g_01825	Prac.g_01233
OG0001420	Prbc.g_00119	Prac.g_01038
OG0001421	Prbc.g_00796	Prac.g_00321
OG0001422	Prbc.g_02129	Prac.g_00297
OG0001424	Prbc.g_01380	Prac.g_01217, Prac.g_01399
OG0001429	Prbc.g_02006	Prac.g_01486
OG0001430	Prbc.g_01945	Prac.g_00148
OG0001431	Prbc.g_00143	Prac.g_00151
OG0001432	Prbc.g_02076	Prac.g_00328
OG0001433	Prbc.g_00602	Prac.g_00899
OG0001435	Prbc.g_01973	Prac.g_01388
OG0001437	Prbc.g_00341	Prac.g_01700
OG0001439	Prbc.g_01199	Prac.g_01624
OG0001440	Prbc.g_01315	Prac.g_01119
OG0001441	Prbc.g_01601	Prac.g_00851
OG0001442	Prbc.g_00689	Prac.g_01530
OG0001446	Prbc.g_00494	Prac.g_01852
OG0001447	Prbc.g_00444	Prac.g_01805
OG0001450	Prbc.g_01769	Prac.g_00684
OG0001451	Prbc.g_01924	Prac.g_01415
OG0001453	Prbc.g_02056	Prac.g_01306
OG0001454	Prbc.g_01310	Prac.g_01218
OG0001455	Prbc.g_01117	Prac.g_01029
OG0001456	Prbc.g_01489	Prac.g_01008
OG0001457	Prbc.g_01488	Prac.g_01007
OG0001458	Prbc.g_01487	Prac.g_01006
OG0001463	Prbc.g_01179	Prac.g_01645
OG0001464	Prbc.g_01813	Prac.g_01602
OG0001466	Prbc.g_00148	Prac.g_01956, Prac.g_01597, Prac.g_00636, Prac.g_01531
OG0001467	Prbc.g_00514	Prac.g_01497
OG0001468	Prbc.g_01954	Prac.g_01242
OG0001470	Prbc.g_00187	Prac.g_00239
OG0001471	Prbc.g_01484	Prac.g_00326
OG0001472	Prbc.g_01940, Prbc.g_00069	Prac.g_00319
OG0001473	Prbc.g_00642	Prac.g_00059
OG0001474	Prbc.g_01251	Prac.g_01194
OG0001475	Prbc.g_00185	Prac.g_00241
OG0001480	Prbc.g_00151	Prac.g_01165
OG0001481	Prbc.g_02120	Prac.g_01160
OG0001482	Prbc.g_02132	Prac.g_01090
OG0001483	Prbc.g_00105, Prbc.g_00807, Prbc.g_02166	Prac.g_00276
OG0001485	Prbc.g_00144	Prac.g_00886
OG0001486	Prbc.g_01448	Prac.g_00987
OG0001491	Prbc.g_01999	Prac.g_01491
OG0001499	Prbc.g_00519	Prac.g_01870
OG0001500	Prbc.g_01157	Prac.g_01668
OG0001501	Prbc.g_01290	Prac.g_00666
OG0001503	Prbc.g_02170	Prac.g_01011
OG0001506	Prbc.g_00751	Prac.g_00370
OG0001507	Prbc.g_00117	Prac.g_00278
OG0001508	Prbc.g_00188	Prac.g_00238
OG0001521	Prbc.g_01377, Prbc.g_02071	Prac.g_01522
OG0001522	Prbc.g_01892	Prac.g_01443
OG0001523	Prbc.g_00901	Prac.g_01014
OG0001524	Prbc.g_00902	Prac.g_01013
OG0001526	Prbc.g_02000	Prac.g_00474
OG0001528	Prbc.g_00186	Prac.g_00240
OG0001548	Prbc.g_02149	Prac.g_01500
OG0001550	Prbc.g_01277	Prac.g_01026
OG0001551	Prbc.g_00908	Prac.g_01009
OG0001552	Prbc.g_00904	Prac.g_00923
OG0001553	Prbc.g_00706	Prac.g_00414
OG0001555	Prbc.g_01362, Prbc.g_00822	Prac.g_00306
OG0001566	Prbc.g_01756	Prac.g_00695
OG0001569	Prbc.g_00041	Prac.g_01206
OG0001571	Prbc.g_01348, Prbc.g_02182	Prac.g_01033
OG0001572	Prbc.g_00019, Prbc.g_00096	Prac.g_00911
OG0001581	Prbc.g_02147	Prac.g_01786
OG0001582	Prbc.g_01480	Prac.g_01077
OG0001584	Prbc.g_01848	Prac.g_01354
OG0001585	Prbc.g_01334	Prac.g_00132
OG0001595	Prbc.g_00506	Prac.g_01864
OG0001596	Prbc.g_00498	Prac.g_01856
OG0001597	Prbc.g_00748	Prac.g_01172
OG0001599	Prbc.g_01523	Prac.g_01085
OG0001600	Prbc.g_01591	Prac.g_00860
OG0001601	Prbc.g_01754	Prac.g_00697
OG0001603	Prbc.g_02002	Prac.g_01490
OG0001604	Prbc.g_01986	Prac.g_01376
OG0001605	Prbc.g_02144	Prac.g_01288
OG0001606	Prbc.g_00615	Prac.g_01226
OG0001607	Prbc.g_00158	Prac.g_01012
OG0001608	Prbc.g_02160	Prac.g_00208
OG0001609	Prbc.g_00749	Prac.g_00372
OG0001610	Prbc.g_00753	Prac.g_00369
OG0001611	Prbc.g_00613	Prac.g_00308
OG0001613	Prbc.g_00250	Prac.g_00004
OG0001626	Prbc.g_00048, Prbc.g_01302	Prac.g_01524
OG0001629	Prbc.g_00115	Prac.g_01512
OG0001630	Prbc.g_01963	Prac.g_01395
OG0001631	Prbc.g_01814	Prac.g_01237
OG0001632	Prbc.g_00123	Prac.g_01952
OG0001633	Prbc.g_00931	Prac.g_00214
OG0001648	Prbc.g_00816	Prac.g_01161
OG0001649	Prbc.g_01946	Prac.g_01236
OG0001650	Prbc.g_01300	Prac.g_00196
OG0001651	Prbc.g_02157	Prac.g_00310
OG0001662	Prbc.g_00063	Prac.g_01041
OG0001663	Prbc.g_01464	Prac.g_01002
OG0001664	Prbc.g_00652	Prac.g_00143
OG0001665	Prbc.g_00654	Prac.g_00146
OG0001667	Prbc.g_00142	Prac.g_00155
OG0001670	Prbc.g_00052	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282
OG0001684	Prbc.g_01231	Prac.g_01965, Prac.g_00784
OG0001688	Prbc.g_02066, Prbc.g_01379	Prac.g_01238
OG0001696	Prbc.g_01925	Prac.g_01414
OG0001697	Prbc.g_02001	Prac.g_01406
OG0001698	Prbc.g_00678	Prac.g_01239
OG0001699	Prbc.g_01520	Prac.g_01577, Prac.g_00275
OG0001704	Prbc.g_01131	Prac.g_01875, Prac.g_01876, Prac.g_01878
OG0001706	Prbc.g_00527, Prbc.g_01311	Prac.g_00915
OG0001708	Prbc.g_01465	Prac.g_01003
OG0001710	Prbc.g_01135	Prac.g_00494
OG0001713	Prbc.g_02175	Prac.g_01873
OG0001718	Prbc.g_00614	Prac.g_01171
OG0001719	Prbc.g_01297, Prbc.g_00032	Prac.g_01144
OG0001721	Prbc.g_00809	Prac.g_01518
OG0001722	Prbc.g_01961	Prac.g_01397
OG0001723	Prbc.g_00813	Prac.g_01953
OG0001725	Prbc.g_00078	Prac.g_01146
OG0001742	Prbc.g_01279	Prac.g_01157
OG0001743	Prbc.g_01342	Prac.g_01043
OG0001744	Prbc.g_01291	Prac.g_00162
OG0001746	Prbc.g_00146	Prac.g_00907
OG0001772	Prbc.g_01280	Prac.g_00642
OG0001774	Prbc.g_01757	Prac.g_00694
OG0001775	Prbc.g_00520	Prac.g_01231
OG0001776	Prbc.g_02140	Prac.g_01045
OG0001778	Prbc.g_00581	Prac.g_00150
OG0001779	Prbc.g_00163	Prac.g_00163
OG0001781	Prbc.g_01287	Prac.g_00296
OG0001819	Prbc.g_02123	Prac.g_01143
OG0001821	Prbc.g_00128	Prac.g_01517
OG0001822	Prbc.g_02072	Prac.g_01504
OG0001823	Prbc.g_00624	Prac.g_01412
OG0001824	Prbc.g_01818	Prac.g_01290
OG0001825	Prbc.g_02117	Prac.g_01230
OG0001826	Prbc.g_01826	Prac.g_01227
OG0001827	Prbc.g_02131	Prac.g_01224
OG0001828	Prbc.g_02186	Prac.g_01048
OG0001829	Prbc.g_00114	Prac.g_01044
OG0001830	Prbc.g_00150	Prac.g_01030
OG0001831	Prbc.g_02146	Prac.g_01019
OG0001832	Prbc.g_00627	Prac.g_00140
OG0001833	Prbc.g_00656	Prac.g_00216
OG0001920	Prbc.g_01314	Prac.g_00665
OG0001921	Prbc.g_00099	Prac.g_01410
OG0001982	Prbc.g_00815	Prac.g_01166
OG0001984	Prbc.g_01830	Prac.g_01499
OG0001987	Prbc.g_00049	Prac.g_00137
OG0002031	Prbc.g_02197	Prac.g_00286
OG0002033	Prbc.g_00531	Prac.g_00002
OG0002273	Prbc.g_00156	Prac.g_01872
OG0002319	Prbc.g_00649	Prac.g_01128
OG0002327	Prbc.g_00631	Prac.g_00284
OG0002423	Prbc.g_01340	Prac.g_00897
OG0002427	Prbc.g_02161	Prac.g_00896
OG0002428	Prbc.g_01371	Prac.g_01139
OG0002688	Prbc.g_00620	Prac.g_01961
OG0002698	Prbc.g_00805	Prac.g_01581
OG0002779	Prbc.g_00167	Prac.g_00169
OG0003656	Prbc.g_00012	Prac.g_01908
