Orthogroup	Prbc	Syaf
OG0001083	Prbc.g_01738	Syaf.g_02136
OG0001084	Prbc.g_01739	Syaf.g_02135
OG0001085	Prbc.g_01749	Syaf.g_02125
OG0001086	Prbc.g_01750	Syaf.g_02123
OG0001087	Prbc.g_01770	Syaf.g_01482
OG0001088	Prbc.g_01771	Syaf.g_01478
OG0001089	Prbc.g_01779	Syaf.g_01453
OG0001090	Prbc.g_01788	Syaf.g_01981
OG0001091	Prbc.g_01790	Syaf.g_01979
OG0001092	Prbc.g_01791	Syaf.g_01977
OG0001093	Prbc.g_01796	Syaf.g_01971
OG0001094	Prbc.g_01852	Syaf.g_02055
OG0001095	Prbc.g_01871	Syaf.g_02034
OG0001096	Prbc.g_01886	Syaf.g_02018
OG0001097	Prbc.g_01906	Syaf.g_01373
OG0001098	Prbc.g_01923	Syaf.g_01743
OG0001099	Prbc.g_01962	Syaf.g_00881
OG0001100	Prbc.g_01969	Syaf.g_02110
OG0001101	Prbc.g_01971	Syaf.g_02109
OG0001102	Prbc.g_01974	Syaf.g_02106
OG0001103	Prbc.g_01976	Syaf.g_02104
OG0001104	Prbc.g_01838	Syaf.g_02071
OG0001105	Prbc.g_01842	Syaf.g_02067
OG0001106	Prbc.g_02024	Syaf.g_01847
OG0001107	Prbc.g_02034	Syaf.g_01859
OG0001108	Prbc.g_02038	Syaf.g_01868
OG0001109	Prbc.g_02039	Syaf.g_01877
OG0001110	Prbc.g_02041	Syaf.g_01879
OG0001111	Prbc.g_02042	Syaf.g_01881
OG0001112	Prbc.g_02043	Syaf.g_01883
OG0001113	Prbc.g_02044	Syaf.g_01884
OG0001114	Prbc.g_02045	Syaf.g_01885
OG0001115	Prbc.g_02047	Syaf.g_01889
OG0001116	Prbc.g_02048	Syaf.g_01891
OG0001117	Prbc.g_02049	Syaf.g_01892
OG0001118	Prbc.g_02050	Syaf.g_01893
OG0001119	Prbc.g_02051	Syaf.g_01895
OG0001120	Prbc.g_02052	Syaf.g_01899
OG0001122	Prbc.g_02081	Syaf.g_01927
OG0001123	Prbc.g_02086	Syaf.g_01934
OG0001124	Prbc.g_02088	Syaf.g_01936
OG0001125	Prbc.g_02090	Syaf.g_01938
OG0001126	Prbc.g_02101	Syaf.g_01409
OG0001127	Prbc.g_02102	Syaf.g_01410
OG0001128	Prbc.g_02105	Syaf.g_01413
OG0001129	Prbc.g_02106	Syaf.g_01415
OG0001130	Prbc.g_02107	Syaf.g_01416
OG0001131	Prbc.g_01941	Syaf.g_02090
OG0001132	Prbc.g_02152	Syaf.g_01722
OG0001133	Prbc.g_02128	Syaf.g_02334
OG0001134	Prbc.g_00896	Syaf.g_01616
OG0001136	Prbc.g_01449	Syaf.g_01286
OG0001137	Prbc.g_01436	Syaf.g_01306
OG0001138	Prbc.g_01416	Syaf.g_01596
OG0001139	Prbc.g_01414	Syaf.g_01594
OG0001140	Prbc.g_01413	Syaf.g_01593
OG0001141	Prbc.g_01412	Syaf.g_01592
OG0001142	Prbc.g_01411	Syaf.g_01591
OG0001143	Prbc.g_01404	Syaf.g_01583
OG0001144	Prbc.g_01399	Syaf.g_01573
OG0001145	Prbc.g_00558	Syaf.g_01267
OG0001146	Prbc.g_00570	Syaf.g_01248
OG0001147	Prbc.g_00589	Syaf.g_02489
OG0001148	Prbc.g_00659	Syaf.g_02735
OG0001149	Prbc.g_00660	Syaf.g_02736
OG0001150	Prbc.g_00661	Syaf.g_02737
OG0001151	Prbc.g_00672	Syaf.g_02750
OG0001152	Prbc.g_00673	Syaf.g_02751
OG0001153	Prbc.g_00739	Syaf.g_02463
OG0001154	Prbc.g_00740	Syaf.g_02464
OG0001155	Prbc.g_00756	Syaf.g_01107
OG0001156	Prbc.g_00759	Syaf.g_01104
OG0001157	Prbc.g_00760	Syaf.g_01103
OG0001158	Prbc.g_00761	Syaf.g_01102
OG0001159	Prbc.g_00762	Syaf.g_01101
OG0001160	Prbc.g_00787	Syaf.g_01058
OG0001161	Prbc.g_01485	Syaf.g_00617
OG0001162	Prbc.g_00799	Syaf.g_02015
OG0001163	Prbc.g_00825	Syaf.g_01050
OG0001164	Prbc.g_00829	Syaf.g_01044
OG0001165	Prbc.g_00831	Syaf.g_01039
OG0001166	Prbc.g_00849	Syaf.g_01010
OG0001167	Prbc.g_00867	Syaf.g_01182
OG0001168	Prbc.g_00868	Syaf.g_01180
OG0001169	Prbc.g_00870	Syaf.g_01178
OG0001170	Prbc.g_00872	Syaf.g_01176
OG0001171	Prbc.g_00882	Syaf.g_01166
OG0001172	Prbc.g_00937	Syaf.g_00173
OG0001173	Prbc.g_00938	Syaf.g_00172
OG0001174	Prbc.g_00946	Syaf.g_00164
OG0001175	Prbc.g_00947	Syaf.g_00163
OG0001176	Prbc.g_00959	Syaf.g_00142
OG0001177	Prbc.g_00957	Syaf.g_00144
OG0001178	Prbc.g_01309	Syaf.g_01028
OG0001179	Prbc.g_00301	Syaf.g_00112
OG0001180	Prbc.g_00278	Syaf.g_00087
OG0001181	Prbc.g_00274	Syaf.g_00083
OG0001182	Prbc.g_00266	Syaf.g_00074
OG0001184	Prbc.g_00231	Syaf.g_00360
OG0001185	Prbc.g_00216	Syaf.g_00382
OG0001186	Prbc.g_00189	Syaf.g_00418
OG0001187	Prbc.g_00966	Syaf.g_00422
OG0001188	Prbc.g_00968	Syaf.g_00425
OG0001189	Prbc.g_00985	Syaf.g_00441
OG0001190	Prbc.g_00990	Syaf.g_00646
OG0001191	Prbc.g_01000	Syaf.g_00635
OG0001192	Prbc.g_01005	Syaf.g_00630
OG0001193	Prbc.g_01018	Syaf.g_00596
OG0001194	Prbc.g_01019	Syaf.g_00594
OG0001195	Prbc.g_01020	Syaf.g_00593
OG0001196	Prbc.g_01054	Syaf.g_00519
OG0001197	Prbc.g_01056	Syaf.g_00517
OG0001198	Prbc.g_01066	Syaf.g_00501
OG0001199	Prbc.g_00499	Syaf.g_00957
OG0001200	Prbc.g_00497	Syaf.g_00955
OG0001201	Prbc.g_00465	Syaf.g_00902
OG0001202	Prbc.g_00372	Syaf.g_00764
OG0001203	Prbc.g_00332	Syaf.g_02785
OG0001204	Prbc.g_01141	Syaf.g_00185
OG0001205	Prbc.g_01506	Syaf.g_01229
OG0001206	Prbc.g_01525	Syaf.g_02530
OG0001207	Prbc.g_01536	Syaf.g_02732
OG0001208	Prbc.g_01542	Syaf.g_02719
OG0001209	Prbc.g_01614	Syaf.g_02651
OG0001210	Prbc.g_01619	Syaf.g_02642
OG0001211	Prbc.g_01630	Syaf.g_02623
OG0001212	Prbc.g_01672	Syaf.g_02563
OG0001213	Prbc.g_01706	Syaf.g_02324
OG0001214	Prbc.g_01714	Syaf.g_02308
OG0001215	Prbc.g_01772	Syaf.g_01477
OG0001216	Prbc.g_01789	Syaf.g_01980
OG0001217	Prbc.g_00521	Syaf.g_02237
OG0001218	Prbc.g_01829	Syaf.g_02473
OG0001219	Prbc.g_02005	Syaf.g_01796
OG0001220	Prbc.g_01913	Syaf.g_01335
OG0001221	Prbc.g_01989	Syaf.g_02087
OG0001222	Prbc.g_01936	Syaf.g_01848
OG0001223	Prbc.g_02053	Syaf.g_01902
OG0001224	Prbc.g_02109	Syaf.g_01438
OG0001225	Prbc.g_02111	Syaf.g_01440
OG0001226	Prbc.g_00930	Syaf.g_02262
OG0001227	Prbc.g_02133	Syaf.g_00614
OG0001228	Prbc.g_01396	Syaf.g_01223
OG0001229	Prbc.g_00138	Syaf.g_01464
OG0001230	Prbc.g_00700	Syaf.g_02404
OG0001231	Prbc.g_01833	Syaf.g_00481
OG0001232	Prbc.g_00853	Syaf.g_01000
OG0001234	Prbc.g_00949	Syaf.g_00159
OG0001235	Prbc.g_00953	Syaf.g_00150
OG0001236	Prbc.g_00234	Syaf.g_00357
OG0001237	Prbc.g_00230	Syaf.g_00362
OG0001238	Prbc.g_01001	Syaf.g_00634
OG0001239	Prbc.g_00502	Syaf.g_00960
OG0001240	Prbc.g_00480	Syaf.g_00919
OG0001241	Prbc.g_00471	Syaf.g_00909
OG0001242	Prbc.g_00452	Syaf.g_00874
OG0001243	Prbc.g_00445	Syaf.g_00867
OG0001244	Prbc.g_00429	Syaf.g_00836
OG0001246	Prbc.g_01584	Syaf.g_02693
OG0001247	Prbc.g_01765	Syaf.g_02004
OG0001248	Prbc.g_01767	Syaf.g_02012
OG0001251	Prbc.g_00923	Syaf.g_00588
OG0001252	Prbc.g_02104	Syaf.g_01412
OG0001254	Prbc.g_00898	Syaf.g_01617
OG0001255	Prbc.g_01463	Syaf.g_01070
OG0001256	Prbc.g_00795	Syaf.g_01051
OG0001257	Prbc.g_00800	Syaf.g_02534
OG0001259	Prbc.g_00871	Syaf.g_01177
OG0001260	Prbc.g_00888	Syaf.g_01155
OG0001261	Prbc.g_00293	Syaf.g_00103
OG0001262	Prbc.g_00983	Syaf.g_00439
OG0001263	Prbc.g_00442	Syaf.g_00864
OG0001269	Prbc.g_01912	Syaf.g_01653
OG0001273	Prbc.g_01708	Syaf.g_02315
OG0001277	Prbc.g_01042	Syaf.g_00533
OG0001279	Prbc.g_00133	Syaf.g_02385
OG0001280	Prbc.g_00565	Syaf.g_01257
OG0001282	Prbc.g_00658	Syaf.g_02734
OG0001283	Prbc.g_01050	Syaf.g_02414, Syaf.g_00524
OG0001284	Prbc.g_00781	Syaf.g_01073
OG0001285	Prbc.g_00856	Syaf.g_00568
OG0001286	Prbc.g_00280	Syaf.g_00089
OG0001287	Prbc.g_00209	Syaf.g_00390
OG0001288	Prbc.g_00198	Syaf.g_00408
OG0001289	Prbc.g_00486	Syaf.g_00935
OG0001290	Prbc.g_00472	Syaf.g_00910
OG0001294	Prbc.g_00646, Prbc.g_01483	Syaf.g_02124
OG0001295	Prbc.g_01471	Syaf.g_02637
OG0001296	Prbc.g_01589	Syaf.g_02687
OG0001297	Prbc.g_01594	Syaf.g_02683
OG0001299	Prbc.g_01744	Syaf.g_02130
OG0001300	Prbc.g_01776	Syaf.g_01468
OG0001301	Prbc.g_01778	Syaf.g_01454
OG0001302	Prbc.g_02003	Syaf.g_02279
OG0001303	Prbc.g_00092	Syaf.g_01798
OG0001304	Prbc.g_02095	Syaf.g_01950
OG0001305	Prbc.g_01931	Syaf.g_01448
OG0001306	Prbc.g_01461	Syaf.g_01272
OG0001307	Prbc.g_00586	Syaf.g_01638
OG0001308	Prbc.g_00719	Syaf.g_02427
OG0001309	Prbc.g_01598	Syaf.g_02678
OG0001310	Prbc.g_00843	Syaf.g_01018
OG0001311	Prbc.g_02087	Syaf.g_01935
OG0001312	Prbc.g_02014	Syaf.g_01809
OG0001314	Prbc.g_01137	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275
OG0001315	Prbc.g_00249	Syaf.g_00071
OG0001316	Prbc.g_00431	Syaf.g_00847
OG0001317	Prbc.g_00336	Syaf.g_02790
OG0001318	Prbc.g_01152	Syaf.g_00209
OG0001321	Prbc.g_01512	Syaf.g_01238
OG0001322	Prbc.g_01513	Syaf.g_01239
OG0001324	Prbc.g_01777	Syaf.g_01467
OG0001325	Prbc.g_01792	Syaf.g_01976
OG0001326	Prbc.g_00915	Syaf.g_00578
OG0001327	Prbc.g_01966	Syaf.g_02116
OG0001328	Prbc.g_01985	Syaf.g_02094
OG0001329	Prbc.g_00803	Syaf.g_02285
OG0001330	Prbc.g_00559	Syaf.g_01264
OG0001331	Prbc.g_00663	Syaf.g_02739
OG0001334	Prbc.g_00244	Syaf.g_00060
OG0001335	Prbc.g_00243	Syaf.g_00059
OG0001336	Prbc.g_01051	Syaf.g_00523
OG0001337	Prbc.g_01224	Syaf.g_00063, Syaf.g_00040
OG0001339	Prbc.g_00469	Syaf.g_00907
OG0001340	Prbc.g_01225	Syaf.g_00039
OG0001341	Prbc.g_00539	Syaf.g_01463
OG0001343	Prbc.g_01956, Prbc.g_01957	Syaf.g_00590
OG0001344	Prbc.g_01441	Syaf.g_01294
OG0001345	Prbc.g_01425	Syaf.g_01323
OG0001346	Prbc.g_00567	Syaf.g_01253
OG0001347	Prbc.g_00181	Syaf.g_02483
OG0001348	Prbc.g_02169	Syaf.g_01396
OG0001351	Prbc.g_01515	Syaf.g_02539
OG0001352	Prbc.g_01761	Syaf.g_02661
OG0001354	Prbc.g_02046	Syaf.g_01888
OG0001356	Prbc.g_00603	Syaf.g_01397
OG0001357	Prbc.g_01294	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Prbc.g_01697	Syaf.g_02341
OG0001359	Prbc.g_01958	Syaf.g_00591
OG0001360	Prbc.g_01423	Syaf.g_01325
OG0001362	Prbc.g_00723	Syaf.g_02432
OG0001363	Prbc.g_01521	Syaf.g_02434
OG0001368	Prbc.g_00149, Prbc.g_00130	Syaf.g_00184
OG0001371	Prbc.g_01760	Syaf.g_00397
OG0001372	Prbc.g_01116	Syaf.g_01682
OG0001373	Prbc.g_00914	Syaf.g_00579
OG0001374	Prbc.g_00922	Syaf.g_00571
OG0001375	Prbc.g_01955	Syaf.g_00589
OG0001376	Prbc.g_01943	Syaf.g_00626
OG0001377	Prbc.g_01944	Syaf.g_00627
OG0001378	Prbc.g_01495	Syaf.g_01209
OG0001380	Prbc.g_01470	Syaf.g_02247
OG0001385	Prbc.g_00911	Syaf.g_00582
OG0001386	Prbc.g_00912	Syaf.g_00581
OG0001387	Prbc.g_00913	Syaf.g_00580
OG0001388	Prbc.g_00916	Syaf.g_00577
OG0001389	Prbc.g_00917	Syaf.g_00576
OG0001390	Prbc.g_00918	Syaf.g_00575
OG0001391	Prbc.g_00919	Syaf.g_00574
OG0001392	Prbc.g_00920	Syaf.g_00573
OG0001393	Prbc.g_00921	Syaf.g_00572
OG0001394	Prbc.g_01993	Syaf.g_02081
OG0001395	Prbc.g_02098	Syaf.g_01958
OG0001396	Prbc.g_00180	Syaf.g_02399
OG0001397	Prbc.g_00724	Syaf.g_02433
OG0001398	Prbc.g_01806	Syaf.g_01758
OG0001399	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235	Syaf.g_00697
OG0001401	Prbc.g_01896	Syaf.g_01383
OG0001402	Prbc.g_01701	Syaf.g_02336
OG0001404	Prbc.g_00505	Syaf.g_00964
OG0001405	Prbc.g_01218	Syaf.g_00057
OG0001406	Prbc.g_01942	Syaf.g_00625
OG0001407	Prbc.g_01947	Syaf.g_02660
OG0001408	Prbc.g_02187	Syaf.g_01546
OG0001410	Prbc.g_00587	Syaf.g_01639
OG0001412	Prbc.g_00182	Syaf.g_02482
OG0001413	Prbc.g_01834	Syaf.g_02267
OG0001417	Prbc.g_01482	Syaf.g_01887
OG0001419	Prbc.g_01825	Syaf.g_02659
OG0001420	Prbc.g_00119	Syaf.g_02664
OG0001421	Prbc.g_00796	Syaf.g_01721
OG0001425	Prbc.g_01004	Syaf.g_00631
OG0001432	Prbc.g_02076	Syaf.g_01492
OG0001433	Prbc.g_00602	Syaf.g_01398
OG0001435	Prbc.g_01973	Syaf.g_02107
OG0001439	Prbc.g_01199	Syaf.g_00283
OG0001441	Prbc.g_01601	Syaf.g_02673
OG0001442	Prbc.g_00689	Syaf.g_02066
OG0001443	Prbc.g_00905	Syaf.g_00621
OG0001447	Prbc.g_00444	Syaf.g_00866
OG0001451	Prbc.g_01924	Syaf.g_02183
OG0001453	Prbc.g_02056	Syaf.g_01909
OG0001454	Prbc.g_01310	Syaf.g_02263
OG0001456	Prbc.g_01489	Syaf.g_00561
OG0001457	Prbc.g_01488	Syaf.g_00560
OG0001458	Prbc.g_01487	Syaf.g_00559
OG0001460	Prbc.g_00601	Syaf.g_01399
OG0001461	Prbc.g_00014	Syaf.g_01633
OG0001467	Prbc.g_00514	Syaf.g_02280
OG0001468	Prbc.g_01954	Syaf.g_02278
OG0001470	Prbc.g_00187	Syaf.g_01206
OG0001471	Prbc.g_01484	Syaf.g_00276
OG0001473	Prbc.g_00642	Syaf.g_02282
OG0001474	Prbc.g_01251	Syaf.g_00016
OG0001475	Prbc.g_00185	Syaf.g_01204
OG0001476	Prbc.g_01438	Syaf.g_01302
OG0001477	Prbc.g_00010	Syaf.g_01457
OG0001480	Prbc.g_00151	Syaf.g_01334
OG0001482	Prbc.g_02132	Syaf.g_01897
OG0001484	Prbc.g_01278	Syaf.g_00570
OG0001487	Prbc.g_00747	Syaf.g_02472
OG0001488	Prbc.g_01432	Syaf.g_01311
OG0001489	Prbc.g_00269	Syaf.g_00078
OG0001495	Prbc.g_00956	Syaf.g_00145
OG0001496	Prbc.g_00008	Syaf.g_01459
OG0001497	Prbc.g_00009	Syaf.g_01458
OG0001498	Prbc.g_01269	Syaf.g_02806
OG0001507	Prbc.g_00117	Syaf.g_01664
OG0001508	Prbc.g_00188	Syaf.g_01207
OG0001510	Prbc.g_00205	Syaf.g_00394
OG0001511	Prbc.g_00461	Syaf.g_00894
OG0001512	Prbc.g_00820	Syaf.g_02784
OG0001514	Prbc.g_00007	Syaf.g_01460
OG0001515	Prbc.g_01774	Syaf.g_01472
OG0001516	Prbc.g_01741	Syaf.g_02133
OG0001517	Prbc.g_01247	Syaf.g_00022
OG0001518	Prbc.g_01003	Syaf.g_00632
OG0001519	Prbc.g_01008	Syaf.g_00619
OG0001522	Prbc.g_01892	Syaf.g_01387
OG0001528	Prbc.g_00186	Syaf.g_01205
OG0001529	Prbc.g_01119	Syaf.g_00448
OG0001530	Prbc.g_00462	Syaf.g_00896
OG0001531	Prbc.g_00331	Syaf.g_02783
OG0001532	Prbc.g_01415	Syaf.g_01595
OG0001534	Prbc.g_02096	Syaf.g_01951
OG0001535	Prbc.g_02084	Syaf.g_01931
OG0001536	Prbc.g_02032	Syaf.g_01856
OG0001537	Prbc.g_01990	Syaf.g_02086
OG0001538	Prbc.g_01863	Syaf.g_02044
OG0001539	Prbc.g_01968	Syaf.g_02111
OG0001540	Prbc.g_00440	Syaf.g_00862
OG0001541	Prbc.g_00392	Syaf.g_00795
OG0001542	Prbc.g_00386	Syaf.g_00785
OG0001543	Prbc.g_01939	Syaf.g_00726
OG0001544	Prbc.g_01007	Syaf.g_00620
OG0001545	Prbc.g_01041	Syaf.g_00534
OG0001548	Prbc.g_01567, Prbc.g_02149	Syaf.g_02258
OG0001549	Prbc.g_01922	Syaf.g_01326
OG0001551	Prbc.g_00908	Syaf.g_01403
OG0001552	Prbc.g_00904	Syaf.g_02761, Syaf.g_02762
OG0001555	Prbc.g_01362, Prbc.g_00822	Syaf.g_01698
OG0001557	Prbc.g_01994	Syaf.g_02080
OG0001559	Prbc.g_00463	Syaf.g_00897
OG0001560	Prbc.g_00473	Syaf.g_00911
OG0001561	Prbc.g_02089	Syaf.g_01937
OG0001562	Prbc.g_02078	Syaf.g_01923
OG0001563	Prbc.g_00285	Syaf.g_00094
OG0001570	Prbc.g_00639	Syaf.g_00978
OG0001575	Prbc.g_01645	Syaf.g_02606
OG0001576	Prbc.g_00578	Syaf.g_02545
OG0001577	Prbc.g_01451	Syaf.g_01284
OG0001578	Prbc.g_00003	Syaf.g_02260
OG0001579	Prbc.g_01222	Syaf.g_00047
OG0001582	Prbc.g_01480	Syaf.g_01865
OG0001589	Prbc.g_00875	Syaf.g_01173
OG0001591	Prbc.g_01751	Syaf.g_02122
OG0001623	Prbc.g_01226	Syaf.g_00035
OG0001633	Prbc.g_00931	Syaf.g_01528, Syaf.g_02381
OG0001634	Prbc.g_01747	Syaf.g_02127
OG0001635	Prbc.g_01559	Syaf.g_00412
OG0001642	Prbc.g_00597	Syaf.g_01336
OG0001644	Prbc.g_01802	Syaf.g_01962
OG0001656	Prbc.g_01221	Syaf.g_00052
OG0001659	Prbc.g_01419	Syaf.g_01602
OG0001673	Prbc.g_00338	Syaf.g_02792
OG0001676	Prbc.g_01223	Syaf.g_00053
OG0001691	Prbc.g_02099	Syaf.g_02349
OG0001692	Prbc.g_00704	Syaf.g_02408
OG0001694	Prbc.g_01174	Syaf.g_00246
OG0001695	Prbc.g_01024	Syaf.g_00540
OG0001703	Prbc.g_01537	Syaf.g_02731
OG0001713	Prbc.g_02175	Syaf.g_01303
OG0001715	Prbc.g_00154	Syaf.g_02249
OG0001738	Prbc.g_01212	Syaf.g_00298
OG0001739	Prbc.g_01023	Syaf.g_00542
OG0001740	Prbc.g_01026	Syaf.g_00537
OG0001758	Prbc.g_00552, Prbc.g_00020	Syaf.g_01645
OG0001769	Prbc.g_01372	Syaf.g_02291
OG0001770	Prbc.g_00021, Prbc.g_01364	Syaf.g_01631
OG0001810	Prbc.g_01783	Syaf.g_00849
OG0001816	Prbc.g_01965	Syaf.g_02117
OG0001875	Prbc.g_00553	Syaf.g_01646
OG0001876	Prbc.g_00554	Syaf.g_01647
OG0001907	Prbc.g_00430	Syaf.g_00844
OG0001915	Prbc.g_01058	Syaf.g_00509
OG0001916	Prbc.g_01555	Syaf.g_02704
OG0001917	Prbc.g_02085	Syaf.g_01932
OG0001954	Prbc.g_00145	Syaf.g_01746
OG0001974	Prbc.g_00534	Syaf.g_00650
OG0001990	Prbc.g_00535	Syaf.g_00536
OG0002018	Prbc.g_01025	Syaf.g_00538
OG0002020	Prbc.g_01028	Syaf.g_00544
OG0002021	Prbc.g_01030	Syaf.g_00546
OG0002022	Prbc.g_01031	Syaf.g_00549
OG0002023	Prbc.g_01032	Syaf.g_00550
OG0002024	Prbc.g_01034	Syaf.g_00556
OG0002054	Prbc.g_01035	Syaf.g_00557
OG0002055	Prbc.g_01040	Syaf.g_00554
OG0002131	Prbc.g_01029	Syaf.g_00545
OG0002132	Prbc.g_01033	Syaf.g_00553
OG0002133	Prbc.g_01039	Syaf.g_00555
OG0002177	Prbc.g_01385	Syaf.g_02240
OG0002178	Prbc.g_01038	Syaf.g_00552
OG0002456	Prbc.g_00239	Syaf.g_01687
OG0002507	Prbc.g_00091, Prbc.g_02069	Syaf.g_02598
OG0002585	Prbc.g_01266	Syaf.g_00888, Syaf.g_00892, Syaf.g_02811
OG0002591	Prbc.g_00906	Syaf.g_01540
OG0002841	Prbc.g_01368	Syaf.g_02758
OG0003247	Prbc.g_01570	Syaf.g_02147
