Orthogroup	Prbc	Syac
OG0001130	Prbc.g_02107	Syac.g_00878
OG0001131	Prbc.g_01941	Syac.g_01382
OG0001132	Prbc.g_02152	Syac.g_01062
OG0001133	Prbc.g_02128	Syac.g_00958
OG0001134	Prbc.g_00896	Syac.g_01466
OG0001136	Prbc.g_01449	Syac.g_00767
OG0001137	Prbc.g_01436	Syac.g_00786
OG0001138	Prbc.g_01416	Syac.g_01486
OG0001139	Prbc.g_01414	Syac.g_01488
OG0001140	Prbc.g_01413	Syac.g_01489
OG0001141	Prbc.g_01412	Syac.g_01490
OG0001142	Prbc.g_01411	Syac.g_01491
OG0001143	Prbc.g_01404	Syac.g_01499
OG0001144	Prbc.g_01399	Syac.g_01508
OG0001145	Prbc.g_00558	Syac.g_00740
OG0001146	Prbc.g_00570	Syac.g_00722
OG0001147	Prbc.g_00589	Syac.g_01689
OG0001148	Prbc.g_00659	Syac.g_01918
OG0001149	Prbc.g_00660	Syac.g_01919
OG0001150	Prbc.g_00661	Syac.g_01920
OG0001151	Prbc.g_00672	Syac.g_01932
OG0001152	Prbc.g_00673	Syac.g_01933
OG0001153	Prbc.g_00739	Syac.g_01670
OG0001154	Prbc.g_00740	Syac.g_01671
OG0001155	Prbc.g_00756	Syac.g_00621
OG0001156	Prbc.g_00759	Syac.g_00618
OG0001157	Prbc.g_00760	Syac.g_00617
OG0001158	Prbc.g_00761	Syac.g_00616
OG0001159	Prbc.g_00762	Syac.g_00615
OG0001160	Prbc.g_00787	Syac.g_00570
OG0001161	Prbc.g_01485	Syac.g_02385
OG0001162	Prbc.g_00799	Syac.g_01307
OG0001163	Prbc.g_00825	Syac.g_00562
OG0001164	Prbc.g_00829	Syac.g_00556
OG0001165	Prbc.g_00831	Syac.g_00551
OG0001166	Prbc.g_00849	Syac.g_00520
OG0001167	Prbc.g_00867	Syac.g_00667
OG0001168	Prbc.g_00868	Syac.g_00665
OG0001169	Prbc.g_00870	Syac.g_00663
OG0001170	Prbc.g_00872	Syac.g_00661
OG0001171	Prbc.g_00882	Syac.g_00650
OG0001172	Prbc.g_00937	Syac.g_02187
OG0001173	Prbc.g_00938	Syac.g_02186
OG0001174	Prbc.g_00946	Syac.g_02178
OG0001175	Prbc.g_00947	Syac.g_02177
OG0001176	Prbc.g_00959	Syac.g_02141
OG0001177	Prbc.g_00957	Syac.g_02143
OG0001178	Prbc.g_01309	Syac.g_00539
OG0001179	Prbc.g_00301	Syac.g_02112
OG0001180	Prbc.g_00278	Syac.g_02087
OG0001181	Prbc.g_00274	Syac.g_02083
OG0001182	Prbc.g_00266	Syac.g_02074
OG0001183	Prbc.g_00247	Syac.g_02070
OG0001184	Prbc.g_00231	Syac.g_00186
OG0001185	Prbc.g_00216	Syac.g_00162
OG0001186	Prbc.g_00189	Syac.g_00082
OG0001187	Prbc.g_00966	Syac.g_00085
OG0001188	Prbc.g_00968	Syac.g_00076
OG0001189	Prbc.g_00985	Syac.g_00054
OG0001190	Prbc.g_00990	Syac.g_02353
OG0001191	Prbc.g_01000	Syac.g_02368
OG0001192	Prbc.g_01005	Syac.g_02374
OG0001193	Prbc.g_01018	Syac.g_02406
OG0001194	Prbc.g_01019	Syac.g_02408
OG0001195	Prbc.g_01020	Syac.g_02409
OG0001196	Prbc.g_01054	Syac.g_02477
OG0001197	Prbc.g_01056	Syac.g_02479
OG0001198	Prbc.g_01066	Syac.g_02491
OG0001199	Prbc.g_00499	Syac.g_00445
OG0001200	Prbc.g_00497	Syac.g_00443
OG0001201	Prbc.g_00465	Syac.g_00395
OG0001202	Prbc.g_00372	Syac.g_02285
OG0001203	Prbc.g_00332	Syac.g_01967
OG0001204	Prbc.g_01141	Syac.g_02200
OG0001205	Prbc.g_01506	Syac.g_00706
OG0001206	Prbc.g_01525	Syac.g_01715
OG0001207	Prbc.g_01536	Syac.g_01915
OG0001208	Prbc.g_01542	Syac.g_01902
OG0001209	Prbc.g_01614	Syac.g_01833
OG0001210	Prbc.g_01619	Syac.g_01826
OG0001211	Prbc.g_01630	Syac.g_01809
OG0001212	Prbc.g_01672	Syac.g_01751
OG0001213	Prbc.g_01706	Syac.g_00968
OG0001214	Prbc.g_01714	Syac.g_00981
OG0001215	Prbc.g_01772	Syac.g_00919
OG0001216	Prbc.g_01789	Syac.g_01285
OG0001217	Prbc.g_00521	Syac.g_01043
OG0001218	Prbc.g_01829	Syac.g_01679
OG0001220	Prbc.g_01913	Syac.g_00813
OG0001221	Prbc.g_01989	Syac.g_01379
OG0001223	Prbc.g_02053	Syac.g_01215
OG0001224	Prbc.g_02109	Syac.g_00880
OG0001225	Prbc.g_02111	Syac.g_00882
OG0001226	Prbc.g_00930	Syac.g_01026
OG0001227	Prbc.g_02133	Syac.g_02387
OG0001228	Prbc.g_01396	Syac.g_00700
OG0001229	Prbc.g_00138	Syac.g_00906
OG0001230	Prbc.g_00700	Syac.g_01621
OG0001231	Prbc.g_01833	Syac.g_00017
OG0001232	Prbc.g_00853	Syac.g_00509
OG0001233	Prbc.g_00873	Syac.g_00660
OG0001234	Prbc.g_00949	Syac.g_02173
OG0001235	Prbc.g_00953	Syac.g_02147
OG0001236	Prbc.g_00234	Syac.g_00189
OG0001237	Prbc.g_00230	Syac.g_00184
OG0001238	Prbc.g_01001	Syac.g_02369
OG0001240	Prbc.g_00480	Syac.g_00411
OG0001241	Prbc.g_00471	Syac.g_00402
OG0001242	Prbc.g_00452	Syac.g_00370
OG0001243	Prbc.g_00445	Syac.g_00363
OG0001244	Prbc.g_00429	Syac.g_00333
OG0001245	Prbc.g_01317	Syac.g_01064
OG0001246	Prbc.g_01584	Syac.g_01876
OG0001247	Prbc.g_01765	Syac.g_01303
OG0001248	Prbc.g_01767	Syac.g_01306
OG0001249	Prbc.g_01230	Syac.g_02029
OG0001251	Prbc.g_00923	Syac.g_02415
OG0001252	Prbc.g_02104	Syac.g_00874
OG0001253	Prbc.g_00804	Syac.g_01063
OG0001254	Prbc.g_00898	Syac.g_01465
OG0001255	Prbc.g_01463	Syac.g_01957
OG0001256	Prbc.g_00795	Syac.g_00563
OG0001257	Prbc.g_00800	Syac.g_01686
OG0001259	Prbc.g_00871	Syac.g_00662
OG0001260	Prbc.g_00888	Syac.g_00640
OG0001262	Prbc.g_00983	Syac.g_00056
OG0001263	Prbc.g_00442	Syac.g_00360
OG0001269	Prbc.g_01912	Syac.g_01960
OG0001273	Prbc.g_01708	Syac.g_00974
OG0001277	Prbc.g_01042	Syac.g_02463
OG0001279	Prbc.g_00133	Syac.g_01605
OG0001280	Prbc.g_00565	Syac.g_00731
OG0001282	Prbc.g_00658	Syac.g_01917
OG0001283	Prbc.g_01050	Syac.g_02472
OG0001284	Prbc.g_00781	Syac.g_00586
OG0001285	Prbc.g_00856	Syac.g_01060
OG0001286	Prbc.g_00280	Syac.g_02089
OG0001287	Prbc.g_00209	Syac.g_00154
OG0001288	Prbc.g_00198	Syac.g_00141
OG0001289	Prbc.g_00486	Syac.g_00426
OG0001294	Prbc.g_00646, Prbc.g_01483	Syac.g_01411
OG0001295	Prbc.g_01471	Syac.g_01824
OG0001296	Prbc.g_01589	Syac.g_01870
OG0001297	Prbc.g_01594	Syac.g_01866
OG0001299	Prbc.g_01744	Syac.g_01417
OG0001300	Prbc.g_01776	Syac.g_00910
OG0001301	Prbc.g_01778	Syac.g_00897
OG0001302	Prbc.g_02003	Syac.g_01012
OG0001303	Prbc.g_00092	Syac.g_01137
OG0001304	Prbc.g_02095	Syac.g_01257
OG0001305	Prbc.g_01931	Syac.g_00890
OG0001306	Prbc.g_01461	Syac.g_00749
OG0001307	Prbc.g_00586	Syac.g_02156
OG0001309	Prbc.g_01598	Syac.g_01860
OG0001310	Prbc.g_00843	Syac.g_00528
OG0001311	Prbc.g_02087	Syac.g_01246
OG0001312	Prbc.g_02014	Syac.g_01147
OG0001314	Prbc.g_01137	Syac.g_00809, Syac.g_00460
OG0001315	Prbc.g_00249	Syac.g_02072
OG0001316	Prbc.g_00431	Syac.g_00342
OG0001317	Prbc.g_00336	Syac.g_01971
OG0001318	Prbc.g_01152	Syac.g_02218
OG0001321	Prbc.g_01512	Syac.g_00712
OG0001322	Prbc.g_01513	Syac.g_00713
OG0001324	Prbc.g_01777	Syac.g_00909
OG0001325	Prbc.g_01792	Syac.g_01281
OG0001326	Prbc.g_00915	Syac.g_02420
OG0001328	Prbc.g_01985	Syac.g_01385
OG0001329	Prbc.g_00803	Syac.g_01007
OG0001330	Prbc.g_00559	Syac.g_00738
OG0001332	Prbc.g_00754	Syac.g_00625
OG0001334	Prbc.g_00244	Syac.g_02061
OG0001335	Prbc.g_00243	Syac.g_02060
OG0001336	Prbc.g_01051	Syac.g_02473
OG0001337	Prbc.g_01224	Syac.g_02064, Syac.g_02040
OG0001339	Prbc.g_00469	Syac.g_00400
OG0001340	Prbc.g_01225	Syac.g_02039
OG0001341	Prbc.g_00539	Syac.g_00904
OG0001343	Prbc.g_01956, Prbc.g_01957	Syac.g_02413
OG0001344	Prbc.g_01441	Syac.g_00774
OG0001345	Prbc.g_01425	Syac.g_00803
OG0001346	Prbc.g_00567	Syac.g_00728
OG0001347	Prbc.g_00181	Syac.g_00123
OG0001348	Prbc.g_02169	Syac.g_00857
OG0001352	Prbc.g_01761	Syac.g_01842
OG0001354	Prbc.g_02046	Syac.g_01201
OG0001355	Prbc.g_00802	Syac.g_01823
OG0001357	Prbc.g_01294	Syac.g_01943
OG0001358	Prbc.g_01697	Syac.g_00952
OG0001359	Prbc.g_01958	Syac.g_02412
OG0001360	Prbc.g_01423	Syac.g_00805
OG0001362	Prbc.g_00723	Syac.g_01649
OG0001363	Prbc.g_01521	Syac.g_01651
OG0001370	Prbc.g_00170	Syac.g_02438, Syac.g_01294
OG0001372	Prbc.g_01116	Syac.g_01845
OG0001373	Prbc.g_00914	Syac.g_02419
OG0001374	Prbc.g_00922	Syac.g_02427
OG0001375	Prbc.g_01955	Syac.g_02414
OG0001376	Prbc.g_01943	Syac.g_02376
OG0001377	Prbc.g_01944	Syac.g_02375
OG0001378	Prbc.g_01495	Syac.g_00689
OG0001380	Prbc.g_01470	Syac.g_01589
OG0001381	Prbc.g_00655	Syac.g_02162
OG0001385	Prbc.g_00911	Syac.g_02416
OG0001386	Prbc.g_00912	Syac.g_02417
OG0001387	Prbc.g_00913	Syac.g_02418
OG0001388	Prbc.g_00916	Syac.g_02421
OG0001389	Prbc.g_00917	Syac.g_02422
OG0001390	Prbc.g_00918	Syac.g_02423
OG0001391	Prbc.g_00919	Syac.g_02424
OG0001392	Prbc.g_00920	Syac.g_02425
OG0001393	Prbc.g_00921	Syac.g_02426
OG0001394	Prbc.g_01993	Syac.g_01373
OG0001395	Prbc.g_02098	Syac.g_01262
OG0001396	Prbc.g_00180	Syac.g_00229
OG0001398	Prbc.g_01806	Syac.g_01120
OG0001401	Prbc.g_01896	Syac.g_00844, Syac.g_00845
OG0001402	Prbc.g_01701	Syac.g_00957
OG0001403	Prbc.g_01100	Syac.g_00033
OG0001404	Prbc.g_00505	Syac.g_00451
OG0001405	Prbc.g_01218	Syac.g_02058
OG0001406	Prbc.g_01942	Syac.g_02377
OG0001407	Prbc.g_01947	Syac.g_01841
OG0001408	Prbc.g_02187	Syac.g_01530
OG0001410	Prbc.g_00587	Syac.g_02155
OG0001412	Prbc.g_00182	Syac.g_00122
OG0001413	Prbc.g_01834	Syac.g_01019
OG0001414	Prbc.g_00342	Syac.g_02161
OG0001417	Prbc.g_01482	Syac.g_01200
OG0001419	Prbc.g_01825	Syac.g_01840
OG0001420	Prbc.g_00119	Syac.g_01847
OG0001425	Prbc.g_01004	Syac.g_02373
OG0001430	Prbc.g_01945	Syac.g_02345
OG0001432	Prbc.g_02076	Syac.g_01572
OG0001434	Prbc.g_01998	Syac.g_01368
OG0001435	Prbc.g_01973	Syac.g_01399
OG0001439	Prbc.g_01199	Syac.g_00250
OG0001442	Prbc.g_00689	Syac.g_01358
OG0001443	Prbc.g_00905	Syac.g_02382
OG0001446	Prbc.g_00494	Syac.g_01293
OG0001447	Prbc.g_00444	Syac.g_00362
OG0001456	Prbc.g_01489	Syac.g_02434
OG0001457	Prbc.g_01488	Syac.g_02435
OG0001458	Prbc.g_01487	Syac.g_02436
OG0001461	Prbc.g_00014	Syac.g_02168
OG0001468	Prbc.g_01954	Syac.g_01014
OG0001470	Prbc.g_00187	Syac.g_00683
OG0001471	Prbc.g_01484	Syac.g_00257
OG0001473	Prbc.g_00642	Syac.g_01010
OG0001474	Prbc.g_01251	Syac.g_02013
OG0001475	Prbc.g_00185	Syac.g_00681
OG0001476	Prbc.g_01438	Syac.g_00782
OG0001477	Prbc.g_00010	Syac.g_00900
OG0001480	Prbc.g_00151	Syac.g_00812
OG0001481	Prbc.g_02120	Syac.g_01260
OG0001482	Prbc.g_02132	Syac.g_01210
OG0001487	Prbc.g_00747	Syac.g_01678
OG0001488	Prbc.g_01432	Syac.g_00791
OG0001489	Prbc.g_00269	Syac.g_02078
OG0001495	Prbc.g_00956	Syac.g_02144
OG0001496	Prbc.g_00008	Syac.g_00902
OG0001497	Prbc.g_00009	Syac.g_00901
OG0001498	Prbc.g_01269	Syac.g_01987
OG0001499	Prbc.g_00519	Syac.g_01441
OG0001508	Prbc.g_00188	Syac.g_00684
OG0001510	Prbc.g_00205	Syac.g_00150
OG0001511	Prbc.g_00461	Syac.g_00387
OG0001512	Prbc.g_00820	Syac.g_01966
OG0001514	Prbc.g_00007	Syac.g_00903
OG0001515	Prbc.g_01774	Syac.g_00914
OG0001516	Prbc.g_01741	Syac.g_01420
OG0001517	Prbc.g_01247	Syac.g_02019
OG0001518	Prbc.g_01003	Syac.g_02371
OG0001519	Prbc.g_01008	Syac.g_02384
OG0001522	Prbc.g_01892	Syac.g_00849
OG0001528	Prbc.g_00186	Syac.g_00682
OG0001529	Prbc.g_01119	Syac.g_00047
OG0001530	Prbc.g_00462	Syac.g_00389
OG0001531	Prbc.g_00331	Syac.g_01965
OG0001532	Prbc.g_01415	Syac.g_01487
OG0001534	Prbc.g_02096	Syac.g_01258
OG0001535	Prbc.g_02084	Syac.g_01242
OG0001536	Prbc.g_02032	Syac.g_01177
OG0001537	Prbc.g_01990	Syac.g_01378
OG0001538	Prbc.g_01863	Syac.g_01336
OG0001539	Prbc.g_01968	Syac.g_01403
OG0001540	Prbc.g_00440	Syac.g_00358
OG0001541	Prbc.g_00392	Syac.g_02256
OG0001542	Prbc.g_00386	Syac.g_02265
OG0001543	Prbc.g_01939	Syac.g_02307
OG0001544	Prbc.g_01007	Syac.g_02383
OG0001545	Prbc.g_01041	Syac.g_02462
OG0001548	Prbc.g_01567, Prbc.g_02149	Syac.g_01030
OG0001551	Prbc.g_00908	Syac.g_00861
OG0001557	Prbc.g_01994	Syac.g_01372
OG0001559	Prbc.g_00463	Syac.g_00390
OG0001560	Prbc.g_00473	Syac.g_00403
OG0001561	Prbc.g_02089	Syac.g_01248
OG0001562	Prbc.g_02078	Syac.g_01234
OG0001563	Prbc.g_00285	Syac.g_02095
OG0001570	Prbc.g_00639	Syac.g_01108
OG0001572	Prbc.g_00019, Prbc.g_00096	Syac.g_01584
OG0001575	Prbc.g_01645	Syac.g_01791
OG0001576	Prbc.g_00578	Syac.g_01729
OG0001577	Prbc.g_01451	Syac.g_00765
OG0001578	Prbc.g_00003	Syac.g_01028
OG0001579	Prbc.g_01222	Syac.g_02054, Syac.g_02049
OG0001585	Prbc.g_01334	Syac.g_01072
OG0001589	Prbc.g_00875	Syac.g_00657
OG0001591	Prbc.g_01751	Syac.g_01409
OG0001623	Prbc.g_01226	Syac.g_02036
OG0001634	Prbc.g_01747	Syac.g_01414
OG0001635	Prbc.g_01559	Syac.g_00137
OG0001644	Prbc.g_01802	Syac.g_01266
OG0001656	Prbc.g_01221	Syac.g_02050
OG0001659	Prbc.g_01419	Syac.g_01478
OG0001667	Prbc.g_00142	Syac.g_00472
OG0001673	Prbc.g_00338	Syac.g_01973
OG0001676	Prbc.g_01223	Syac.g_02051
OG0001691	Prbc.g_02099	Syac.g_00950
OG0001692	Prbc.g_00704	Syac.g_01626
OG0001694	Prbc.g_01174	Syac.g_02255
OG0001695	Prbc.g_01024	Syac.g_02457
OG0001703	Prbc.g_01537	Syac.g_01914
OG0001713	Prbc.g_02175	Syac.g_00783
OG0001715	Prbc.g_00154	Syac.g_01035
OG0001718	Prbc.g_00614	Syac.g_00465
OG0001728	Prbc.g_02201	Syac.g_00061
OG0001738	Prbc.g_01212	Syac.g_00236
OG0001739	Prbc.g_01023	Syac.g_02455
OG0001740	Prbc.g_01026	Syac.g_02459
OG0001758	Prbc.g_00552, Prbc.g_00020	Syac.g_01440
OG0001769	Prbc.g_01372	Syac.g_00998
OG0001770	Prbc.g_00021, Prbc.g_01364	Syac.g_01454
OG0001810	Prbc.g_01783	Syac.g_00344
OG0001816	Prbc.g_01965	Syac.g_01405
OG0001835	Prbc.g_00026	Syac.g_01587
OG0001875	Prbc.g_00553	Syac.g_01439
OG0001876	Prbc.g_00554	Syac.g_01438
OG0001907	Prbc.g_00430	Syac.g_00338
OG0001915	Prbc.g_01058	Syac.g_02486
OG0001916	Prbc.g_01555	Syac.g_01887
OG0001917	Prbc.g_02085	Syac.g_01243
OG0001954	Prbc.g_00145	Syac.g_01099
OG0001974	Prbc.g_00534	Syac.g_02350
OG0001990	Prbc.g_00535	Syac.g_02460
OG0002018	Prbc.g_01025	Syac.g_02458
OG0002020	Prbc.g_01028	Syac.g_02453
OG0002021	Prbc.g_01030	Syac.g_02451
OG0002022	Prbc.g_01031	Syac.g_02449
OG0002023	Prbc.g_01032	Syac.g_02448
OG0002024	Prbc.g_01034	Syac.g_02441
OG0002054	Prbc.g_01035	Syac.g_02440
OG0002055	Prbc.g_01040	Syac.g_02443
OG0002131	Prbc.g_01029	Syac.g_02452
OG0002132	Prbc.g_01033	Syac.g_02444
OG0002133	Prbc.g_01039	Syac.g_02442
OG0002178	Prbc.g_01038	Syac.g_02446
OG0002434	Prbc.g_01639	Syac.g_01800
OG0002724	Prbc.g_01572	Syac.g_01538
OG0003246	Prbc.g_00109	Syac.g_01545
OG0003816	Prbc.g_01113	Syac.g_01680
