Orthogroup	Prbc	Syaj
OG0001074	Prbc.g_01692	Syaj.g_01327
OG0001075	Prbc.g_01693	Syaj.g_01325
OG0001076	Prbc.g_01700	Syaj.g_01305
OG0001077	Prbc.g_01705	Syaj.g_01294
OG0001078	Prbc.g_01713	Syaj.g_01282
OG0001079	Prbc.g_01724	Syaj.g_01269
OG0001080	Prbc.g_01730	Syaj.g_01135
OG0001081	Prbc.g_01732	Syaj.g_00699
OG0001082	Prbc.g_01733	Syaj.g_00700
OG0001083	Prbc.g_01738	Syaj.g_00709
OG0001084	Prbc.g_01739	Syaj.g_00711
OG0001085	Prbc.g_01749	Syaj.g_00721
OG0001086	Prbc.g_01750	Syaj.g_00723
OG0001087	Prbc.g_01770	Syaj.g_00498
OG0001088	Prbc.g_01771	Syaj.g_00494
OG0001089	Prbc.g_01779	Syaj.g_00439
OG0001090	Prbc.g_01788	Syaj.g_00959
OG0001091	Prbc.g_01790	Syaj.g_00957
OG0001092	Prbc.g_01791	Syaj.g_00954
OG0001093	Prbc.g_01796	Syaj.g_00948
OG0001094	Prbc.g_01852	Syaj.g_01032
OG0001095	Prbc.g_01871	Syaj.g_01008
OG0001096	Prbc.g_01886	Syaj.g_00988
OG0001097	Prbc.g_01906	Syaj.g_00371
OG0001098	Prbc.g_01923	Syaj.g_01132
OG0001099	Prbc.g_01962	Syaj.g_01906
OG0001100	Prbc.g_01969	Syaj.g_00732
OG0001101	Prbc.g_01971	Syaj.g_00734
OG0001102	Prbc.g_01974	Syaj.g_00737
OG0001103	Prbc.g_01976	Syaj.g_00740
OG0001104	Prbc.g_01838	Syaj.g_01050
OG0001105	Prbc.g_01842	Syaj.g_01046
OG0001106	Prbc.g_02024	Syaj.g_00912
OG0001107	Prbc.g_02034	Syaj.g_00900
OG0001108	Prbc.g_02038	Syaj.g_00870
OG0001109	Prbc.g_02039	Syaj.g_00868
OG0001110	Prbc.g_02041	Syaj.g_00866
OG0001111	Prbc.g_02042	Syaj.g_00864
OG0001112	Prbc.g_02043	Syaj.g_00862
OG0001113	Prbc.g_02044	Syaj.g_00861
OG0001114	Prbc.g_02045	Syaj.g_00860
OG0001115	Prbc.g_02047	Syaj.g_00856
OG0001116	Prbc.g_02048	Syaj.g_00854
OG0001117	Prbc.g_02049	Syaj.g_00853
OG0001118	Prbc.g_02050	Syaj.g_00852
OG0001119	Prbc.g_02051	Syaj.g_00850
OG0001120	Prbc.g_02052	Syaj.g_00846
OG0001121	Prbc.g_00645	Syaj.g_00630
OG0001122	Prbc.g_02081	Syaj.g_00817
OG0001123	Prbc.g_02086	Syaj.g_00810
OG0001124	Prbc.g_02088	Syaj.g_00808
OG0001125	Prbc.g_02090	Syaj.g_00806
OG0001126	Prbc.g_02101	Syaj.g_00413
OG0001127	Prbc.g_02102	Syaj.g_00414
OG0001128	Prbc.g_02105	Syaj.g_00417
OG0001129	Prbc.g_02106	Syaj.g_00419
OG0001130	Prbc.g_02107	Syaj.g_00420
OG0001131	Prbc.g_01941	Syaj.g_01070
OG0001132	Prbc.g_02152	Syaj.g_01166
OG0001133	Prbc.g_02128	Syaj.g_01302
OG0001134	Prbc.g_00896	Syaj.g_00645
OG0001136	Prbc.g_01449	Syaj.g_00300
OG0001137	Prbc.g_01436	Syaj.g_00318
OG0001138	Prbc.g_01416	Syaj.g_00620
OG0001139	Prbc.g_01414	Syaj.g_00618
OG0001140	Prbc.g_01413	Syaj.g_00617
OG0001141	Prbc.g_01412	Syaj.g_00616
OG0001142	Prbc.g_01411	Syaj.g_00615
OG0001143	Prbc.g_01404	Syaj.g_00602
OG0001144	Prbc.g_01399	Syaj.g_00588
OG0001145	Prbc.g_00558	Syaj.g_00276
OG0001146	Prbc.g_00570	Syaj.g_01518
OG0001147	Prbc.g_00589	Syaj.g_01438
OG0001148	Prbc.g_00659	Syaj.g_00057
OG0001149	Prbc.g_00660	Syaj.g_00056
OG0001150	Prbc.g_00661	Syaj.g_00055
OG0001151	Prbc.g_00672	Syaj.g_00043
OG0001152	Prbc.g_00673	Syaj.g_00040
OG0001153	Prbc.g_00739	Syaj.g_01425
OG0001154	Prbc.g_00740	Syaj.g_01426
OG0001155	Prbc.g_00756	Syaj.g_01637
OG0001156	Prbc.g_00759	Syaj.g_01640
OG0001157	Prbc.g_00760	Syaj.g_01641
OG0001158	Prbc.g_00761	Syaj.g_01643
OG0001159	Prbc.g_00762	Syaj.g_01644
OG0001160	Prbc.g_00787	Syaj.g_01697
OG0001161	Prbc.g_01485	Syaj.g_02148
OG0001162	Prbc.g_00799	Syaj.g_00979
OG0001163	Prbc.g_00825	Syaj.g_01705
OG0001164	Prbc.g_00829	Syaj.g_01711
OG0001165	Prbc.g_00831	Syaj.g_01716
OG0001166	Prbc.g_00849	Syaj.g_01746
OG0001167	Prbc.g_00867	Syaj.g_01592
OG0001168	Prbc.g_00868	Syaj.g_01594
OG0001169	Prbc.g_00870	Syaj.g_01596
OG0001170	Prbc.g_00872	Syaj.g_01597
OG0001171	Prbc.g_00882	Syaj.g_01607
OG0001172	Prbc.g_00937	Syaj.g_02641
OG0001173	Prbc.g_00938	Syaj.g_02642
OG0001174	Prbc.g_00946	Syaj.g_02650
OG0001175	Prbc.g_00947	Syaj.g_02651
OG0001176	Prbc.g_00959	Syaj.g_02688
OG0001177	Prbc.g_00957	Syaj.g_02685
OG0001178	Prbc.g_01309	Syaj.g_01726
OG0001179	Prbc.g_00301	Syaj.g_02719
OG0001180	Prbc.g_00278	Syaj.g_02744
OG0001181	Prbc.g_00274	Syaj.g_02748
OG0001182	Prbc.g_00266	Syaj.g_02757
OG0001183	Prbc.g_00247	Syaj.g_02762
OG0001184	Prbc.g_00231	Syaj.g_02449
OG0001185	Prbc.g_00216	Syaj.g_02423
OG0001186	Prbc.g_00189	Syaj.g_02339
OG0001187	Prbc.g_00966	Syaj.g_02369
OG0001188	Prbc.g_00968	Syaj.g_02336
OG0001189	Prbc.g_00985	Syaj.g_02318
OG0001190	Prbc.g_00990	Syaj.g_02111
OG0001191	Prbc.g_01000	Syaj.g_02128
OG0001192	Prbc.g_01005	Syaj.g_02138
OG0001193	Prbc.g_01018	Syaj.g_02178
OG0001194	Prbc.g_01019	Syaj.g_02180
OG0001195	Prbc.g_01020	Syaj.g_02181
OG0001196	Prbc.g_01054	Syaj.g_02244
OG0001197	Prbc.g_01056	Syaj.g_02246
OG0001198	Prbc.g_01066	Syaj.g_02259
OG0001199	Prbc.g_00499	Syaj.g_01825
OG0001200	Prbc.g_00497	Syaj.g_01827
OG0001201	Prbc.g_00465	Syaj.g_01888
OG0001202	Prbc.g_00372	Syaj.g_02032
OG0001203	Prbc.g_00332	Syaj.g_02877
OG0001204	Prbc.g_01141	Syaj.g_02621
OG0001205	Prbc.g_01506	Syaj.g_01545
OG0001206	Prbc.g_01525	Syaj.g_01484
OG0001207	Prbc.g_01536	Syaj.g_00061
OG0001208	Prbc.g_01542	Syaj.g_00074
OG0001209	Prbc.g_01614	Syaj.g_00147
OG0001210	Prbc.g_01619	Syaj.g_00158
OG0001211	Prbc.g_01630	Syaj.g_00184
OG0001212	Prbc.g_01672	Syaj.g_00246
OG0001214	Prbc.g_01714	Syaj.g_01281
OG0001215	Prbc.g_01772	Syaj.g_00492
OG0001216	Prbc.g_01789	Syaj.g_00958
OG0001218	Prbc.g_01829	Syaj.g_01434
OG0001219	Prbc.g_02005	Syaj.g_00782
OG0001220	Prbc.g_01913	Syaj.g_00345
OG0001221	Prbc.g_01989	Syaj.g_01067
OG0001222	Prbc.g_01936	Syaj.g_00911
OG0001223	Prbc.g_02053	Syaj.g_00844
OG0001224	Prbc.g_02109	Syaj.g_00423
OG0001225	Prbc.g_02111	Syaj.g_00425
OG0001227	Prbc.g_02133	Syaj.g_02152
OG0001228	Prbc.g_01396	Syaj.g_01565
OG0001229	Prbc.g_00138	Syaj.g_00451
OG0001231	Prbc.g_01833	Syaj.g_02279
OG0001232	Prbc.g_00853	Syaj.g_01757
OG0001233	Prbc.g_00873	Syaj.g_01598
OG0001234	Prbc.g_00949	Syaj.g_02655
OG0001235	Prbc.g_00953	Syaj.g_02679
OG0001236	Prbc.g_00234	Syaj.g_02453
OG0001237	Prbc.g_00230	Syaj.g_02447
OG0001239	Prbc.g_00502	Syaj.g_01822
OG0001240	Prbc.g_00480	Syaj.g_01871
OG0001242	Prbc.g_00452	Syaj.g_01913
OG0001243	Prbc.g_00445	Syaj.g_01926
OG0001244	Prbc.g_00429	Syaj.g_01960
OG0001246	Prbc.g_01584	Syaj.g_00100
OG0001247	Prbc.g_01765	Syaj.g_00973
OG0001248	Prbc.g_01767	Syaj.g_00978
OG0001251	Prbc.g_00923	Syaj.g_02187
OG0001252	Prbc.g_02104	Syaj.g_00416
OG0001253	Prbc.g_00804	Syaj.g_01165
OG0001254	Prbc.g_00898	Syaj.g_00646
OG0001256	Prbc.g_00795	Syaj.g_01704
OG0001257	Prbc.g_00800	Syaj.g_01342
OG0001260	Prbc.g_00888	Syaj.g_01617
OG0001261	Prbc.g_00293	Syaj.g_02728
OG0001262	Prbc.g_00983	Syaj.g_02320
OG0001263	Prbc.g_00442	Syaj.g_01929
OG0001273	Prbc.g_01708	Syaj.g_01288
OG0001277	Prbc.g_01042	Syaj.g_02227
OG0001279	Prbc.g_00133	Syaj.g_01356
OG0001280	Prbc.g_00565	Syaj.g_01508
OG0001282	Prbc.g_00658	Syaj.g_00058
OG0001283	Prbc.g_01050	Syaj.g_02238
OG0001284	Prbc.g_00781	Syaj.g_01688
OG0001285	Prbc.g_00856	Syaj.g_01170
OG0001286	Prbc.g_00280	Syaj.g_02742
OG0001287	Prbc.g_00209	Syaj.g_02415
OG0001288	Prbc.g_00198	Syaj.g_02394
OG0001289	Prbc.g_00486	Syaj.g_01845
OG0001290	Prbc.g_00472	Syaj.g_01880
OG0001294	Prbc.g_00646, Prbc.g_01483	Syaj.g_00722
OG0001295	Prbc.g_01471	Syaj.g_00161
OG0001296	Prbc.g_01589	Syaj.g_00106
OG0001297	Prbc.g_01594	Syaj.g_00110
OG0001299	Prbc.g_01744	Syaj.g_00716
OG0001300	Prbc.g_01776	Syaj.g_00479
OG0001301	Prbc.g_01778	Syaj.g_00440
OG0001302	Prbc.g_02003	Syaj.g_01251
OG0001303	Prbc.g_00092	Syaj.g_00784
OG0001304	Prbc.g_02095	Syaj.g_00795
OG0001305	Prbc.g_01931	Syaj.g_00433
OG0001306	Prbc.g_01461	Syaj.g_00285
OG0001307	Prbc.g_00586	Syaj.g_02672
OG0001309	Prbc.g_01598	Syaj.g_00116
OG0001310	Prbc.g_00843	Syaj.g_01735
OG0001311	Prbc.g_02087	Syaj.g_00809
OG0001312	Prbc.g_02014	Syaj.g_00931
OG0001314	Prbc.g_01137	Syaj.g_00524, Syaj.g_01091
OG0001315	Prbc.g_00249	Syaj.g_02760
OG0001316	Prbc.g_00431	Syaj.g_01946
OG0001317	Prbc.g_00336	Syaj.g_02857
OG0001321	Prbc.g_01512	Syaj.g_01528
OG0001322	Prbc.g_01513	Syaj.g_01527
OG0001324	Prbc.g_01777	Syaj.g_00478
OG0001325	Prbc.g_01792	Syaj.g_00953
OG0001326	Prbc.g_00915	Syaj.g_02196
OG0001327	Prbc.g_01966	Syaj.g_00729
OG0001328	Prbc.g_01985	Syaj.g_00764
OG0001329	Prbc.g_00803	Syaj.g_00028
OG0001330	Prbc.g_00559	Syaj.g_01501
OG0001332	Prbc.g_00754	Syaj.g_01631
OG0001334	Prbc.g_00244	Syaj.g_02770
OG0001335	Prbc.g_00243	Syaj.g_02771
OG0001336	Prbc.g_01051	Syaj.g_02239
OG0001337	Prbc.g_01224	Syaj.g_02795, Syaj.g_02786
OG0001339	Prbc.g_00469	Syaj.g_01883
OG0001340	Prbc.g_01225	Syaj.g_02787
OG0001341	Prbc.g_00539	Syaj.g_00449
OG0001343	Prbc.g_01956, Prbc.g_01957	Syaj.g_02184
OG0001344	Prbc.g_01441	Syaj.g_00307
OG0001345	Prbc.g_01425	Syaj.g_00337
OG0001346	Prbc.g_00567	Syaj.g_01512
OG0001347	Prbc.g_00181	Syaj.g_02374
OG0001348	Prbc.g_02169	Syaj.g_00393
OG0001351	Prbc.g_01515	Syaj.g_00272
OG0001352	Prbc.g_01761	Syaj.g_00136
OG0001354	Prbc.g_02046	Syaj.g_00857
OG0001355	Prbc.g_00802	Syaj.g_01244
OG0001357	Prbc.g_01294	Syaj.g_00629
OG0001358	Prbc.g_01697	Syaj.g_01309
OG0001359	Prbc.g_01958	Syaj.g_02183
OG0001360	Prbc.g_01423	Syaj.g_00340
OG0001362	Prbc.g_00723	Syaj.g_01396
OG0001363	Prbc.g_01521	Syaj.g_01398
OG0001368	Prbc.g_00149, Prbc.g_00130	Syaj.g_02622
OG0001369	Prbc.g_00481	Syaj.g_01870
OG0001370	Prbc.g_00170	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252
OG0001373	Prbc.g_00914	Syaj.g_02195
OG0001374	Prbc.g_00922	Syaj.g_02203
OG0001375	Prbc.g_01955	Syaj.g_02185
OG0001376	Prbc.g_01943	Syaj.g_02140
OG0001377	Prbc.g_01944	Syaj.g_02139
OG0001378	Prbc.g_01495	Syaj.g_01559
OG0001381	Prbc.g_00655	Syaj.g_00405, Syaj.g_02663
OG0001385	Prbc.g_00911	Syaj.g_02192
OG0001386	Prbc.g_00912	Syaj.g_02193
OG0001387	Prbc.g_00913	Syaj.g_02194
OG0001388	Prbc.g_00916	Syaj.g_02197
OG0001389	Prbc.g_00917	Syaj.g_02198
OG0001390	Prbc.g_00918	Syaj.g_02199
OG0001391	Prbc.g_00919	Syaj.g_02200
OG0001392	Prbc.g_00920	Syaj.g_02201
OG0001393	Prbc.g_00921	Syaj.g_02202
OG0001394	Prbc.g_01993	Syaj.g_01059
OG0001395	Prbc.g_02098	Syaj.g_00935
OG0001396	Prbc.g_00180	Syaj.g_02498
OG0001397	Prbc.g_00724	Syaj.g_01397
OG0001398	Prbc.g_01806	Syaj.g_01116
OG0001401	Prbc.g_01896	Syaj.g_00381
OG0001402	Prbc.g_01701	Syaj.g_01304
OG0001403	Prbc.g_01100	Syaj.g_02297
OG0001404	Prbc.g_00505	Syaj.g_01817
OG0001405	Prbc.g_01218	Syaj.g_02773
OG0001406	Prbc.g_01942	Syaj.g_02141
OG0001407	Prbc.g_01947	Syaj.g_00137
OG0001408	Prbc.g_02187	Syaj.g_00561
OG0001410	Prbc.g_00587	Syaj.g_02673
OG0001413	Prbc.g_01834	Syaj.g_01241
OG0001414	Prbc.g_00342	Syaj.g_02664
OG0001417	Prbc.g_01482	Syaj.g_00858
OG0001419	Prbc.g_01825	Syaj.g_00138
OG0001420	Prbc.g_00119	Syaj.g_00131
OG0001421	Prbc.g_00796	Syaj.g_01235, Syaj.g_01167
OG0001425	Prbc.g_01004	Syaj.g_02137
OG0001430	Prbc.g_01945	Syaj.g_02104
OG0001432	Prbc.g_02076	Syaj.g_00509
OG0001434	Prbc.g_01998	Syaj.g_01054
OG0001435	Prbc.g_01973	Syaj.g_00736
OG0001439	Prbc.g_01199	Syaj.g_02520
OG0001443	Prbc.g_00905	Syaj.g_02145
OG0001446	Prbc.g_00494	Syaj.g_00527
OG0001447	Prbc.g_00444	Syaj.g_01927
OG0001453	Prbc.g_02056	Syaj.g_00838
OG0001454	Prbc.g_01310	Syaj.g_01231
OG0001456	Prbc.g_01489	Syaj.g_02205
OG0001457	Prbc.g_01488	Syaj.g_02206
OG0001458	Prbc.g_01487	Syaj.g_02207
OG0001463	Prbc.g_01179	Syaj.g_00403
OG0001464	Prbc.g_01813	Syaj.g_02788
OG0001470	Prbc.g_00187	Syaj.g_01567
OG0001471	Prbc.g_01484	Syaj.g_02526
OG0001473	Prbc.g_00642	Syaj.g_01255
OG0001474	Prbc.g_01251	Syaj.g_02812
OG0001475	Prbc.g_00185	Syaj.g_01569
OG0001477	Prbc.g_00010	Syaj.g_00444
OG0001480	Prbc.g_00151	Syaj.g_00343
OG0001482	Prbc.g_02132	Syaj.g_00848
OG0001487	Prbc.g_00747	Syaj.g_01433
OG0001488	Prbc.g_01432	Syaj.g_00324
OG0001489	Prbc.g_00269	Syaj.g_02753
OG0001496	Prbc.g_00008	Syaj.g_00446
OG0001497	Prbc.g_00009	Syaj.g_00445
OG0001498	Prbc.g_01269	Syaj.g_02830
OG0001499	Prbc.g_00519	Syaj.g_01211
OG0001508	Prbc.g_00188	Syaj.g_01566
OG0001510	Prbc.g_00205	Syaj.g_02410
OG0001511	Prbc.g_00461	Syaj.g_01896
OG0001512	Prbc.g_00820	Syaj.g_02878
OG0001513	Prbc.g_01112	Syaj.g_02690
OG0001514	Prbc.g_00007	Syaj.g_00447
OG0001515	Prbc.g_01774	Syaj.g_00483
OG0001516	Prbc.g_01741	Syaj.g_00713
OG0001517	Prbc.g_01247	Syaj.g_02806
OG0001518	Prbc.g_01003	Syaj.g_02132
OG0001519	Prbc.g_01008	Syaj.g_02147
OG0001522	Prbc.g_01892	Syaj.g_00385
OG0001523	Prbc.g_00901	Syaj.g_00673
OG0001524	Prbc.g_00902	Syaj.g_00672
OG0001528	Prbc.g_00186	Syaj.g_01568
OG0001529	Prbc.g_01119	Syaj.g_02311
OG0001530	Prbc.g_00462	Syaj.g_01894
OG0001531	Prbc.g_00331	Syaj.g_02879
OG0001532	Prbc.g_01415	Syaj.g_00619
OG0001534	Prbc.g_02096	Syaj.g_00794
OG0001535	Prbc.g_02084	Syaj.g_00813
OG0001536	Prbc.g_02032	Syaj.g_00903
OG0001537	Prbc.g_01990	Syaj.g_01066
OG0001538	Prbc.g_01863	Syaj.g_01018
OG0001539	Prbc.g_01968	Syaj.g_00731
OG0001540	Prbc.g_00440	Syaj.g_01931
OG0001541	Prbc.g_00392	Syaj.g_02002
OG0001542	Prbc.g_00386	Syaj.g_02011
OG0001543	Prbc.g_01939	Syaj.g_02057
OG0001544	Prbc.g_01007	Syaj.g_02146
OG0001545	Prbc.g_01041	Syaj.g_02226
OG0001548	Prbc.g_01567, Prbc.g_02149	Syaj.g_01222
OG0001551	Prbc.g_00908	Syaj.g_00395
OG0001557	Prbc.g_01994	Syaj.g_01058
OG0001559	Prbc.g_00463	Syaj.g_01893
OG0001560	Prbc.g_00473	Syaj.g_01879
OG0001561	Prbc.g_02089	Syaj.g_00807
OG0001562	Prbc.g_02078	Syaj.g_00821
OG0001563	Prbc.g_00285	Syaj.g_02737
OG0001570	Prbc.g_00639	Syaj.g_01124
OG0001572	Prbc.g_00019, Prbc.g_00096	Syaj.g_00522
OG0001575	Prbc.g_01645	Syaj.g_00201
OG0001576	Prbc.g_00578	Syaj.g_00266
OG0001577	Prbc.g_01451	Syaj.g_00298
OG0001579	Prbc.g_01222	Syaj.g_02777
OG0001582	Prbc.g_01480	Syaj.g_01215
OG0001585	Prbc.g_01334	Syaj.g_01778
OG0001589	Prbc.g_00875	Syaj.g_01600
OG0001623	Prbc.g_01226	Syaj.g_02791
OG0001633	Prbc.g_00931	Syaj.g_01347
OG0001634	Prbc.g_01747	Syaj.g_00719
OG0001635	Prbc.g_01559	Syaj.g_02390
OG0001642	Prbc.g_00597	Syaj.g_00347
OG0001644	Prbc.g_01802	Syaj.g_00941
OG0001656	Prbc.g_01221	Syaj.g_02776
OG0001659	Prbc.g_01419	Syaj.g_00634
OG0001673	Prbc.g_00338	Syaj.g_02855
OG0001676	Prbc.g_01223	Syaj.g_02779
OG0001691	Prbc.g_02099	Syaj.g_01312
OG0001692	Prbc.g_00704	Syaj.g_01374
OG0001694	Prbc.g_01174	Syaj.g_02563
OG0001695	Prbc.g_01024	Syaj.g_02223
OG0001703	Prbc.g_01537	Syaj.g_00062
OG0001713	Prbc.g_02175	Syaj.g_00314
OG0001715	Prbc.g_00154	Syaj.g_01213
OG0001728	Prbc.g_02201	Syaj.g_00244, Syaj.g_00011
OG0001738	Prbc.g_01212	Syaj.g_02505
OG0001739	Prbc.g_01023	Syaj.g_02222
OG0001740	Prbc.g_01026	Syaj.g_02224
OG0001758	Prbc.g_00552, Prbc.g_00020	Syaj.g_00665
OG0001769	Prbc.g_01372	Syaj.g_01264
OG0001770	Prbc.g_00021, Prbc.g_01364	Syaj.g_02409
OG0001810	Prbc.g_01783	Syaj.g_01944
OG0001816	Prbc.g_01965	Syaj.g_00728
OG0001835	Prbc.g_00026	Syaj.g_01801
OG0001907	Prbc.g_00430	Syaj.g_01955
OG0001915	Prbc.g_01058	Syaj.g_02253
OG0001916	Prbc.g_01555	Syaj.g_00089
OG0001917	Prbc.g_02085	Syaj.g_00812
OG0001954	Prbc.g_00145	Syaj.g_01128
OG0001956	Prbc.g_01918	Syaj.g_02662
OG0002020	Prbc.g_01028	Syaj.g_02220
OG0002021	Prbc.g_01030	Syaj.g_02219
OG0002022	Prbc.g_01031	Syaj.g_02217
OG0002023	Prbc.g_01032	Syaj.g_02216
OG0002024	Prbc.g_01034	Syaj.g_02211
OG0002054	Prbc.g_01035	Syaj.g_02210
OG0002055	Prbc.g_01040	Syaj.g_02213
OG0002132	Prbc.g_01033	Syaj.g_02214
OG0002133	Prbc.g_01039	Syaj.g_02212
OG0002178	Prbc.g_01038	Syaj.g_02215
OG0002347	Prbc.g_00859	Syaj.g_01755
OG0002374	Prbc.g_00600	Syaj.g_00607
OG0002380	Prbc.g_00039	Syaj.g_01781
OG0002393	Prbc.g_01560	Syaj.g_00239, Syaj.g_00240, Syaj.g_00241, Syaj.g_01100
OG0002591	Prbc.g_00906	Syaj.g_01193
OG0002631	Prbc.g_00258	Syaj.g_01855
OG0002939	Prbc.g_01359	Syaj.g_01098
OG0003246	Prbc.g_00109	Syaj.g_02890
OG0003247	Prbc.g_01570	Syaj.g_01197
OG0003376	Prbc.g_00254	Syaj.g_01854
OG0003820	Prbc.g_02192	Syaj.g_00341
