Orthogroup	Syam	Syab
OG0001164	Syam.g_01983	Syab.g_02247
OG0001165	Syam.g_01988	Syab.g_02252
OG0001166	Syam.g_02011	Syab.g_02296
OG0001167	Syam.g_01888	Syab.g_02322
OG0001168	Syam.g_01890	Syab.g_02324
OG0001169	Syam.g_01892	Syab.g_02326
OG0001170	Syam.g_01894	Syab.g_02328
OG0001171	Syam.g_01904	Syab.g_02339
OG0001172	Syam.g_00292	Syab.g_00371
OG0001173	Syam.g_00293	Syab.g_00372
OG0001174	Syam.g_00301	Syab.g_00380
OG0001175	Syam.g_00302	Syab.g_00381
OG0001176	Syam.g_00321	Syab.g_00398
OG0001177	Syam.g_00319	Syab.g_00396
OG0001178	Syam.g_01995	Syab.g_02263
OG0001179	Syam.g_00351	Syab.g_00427
OG0001180	Syam.g_00378	Syab.g_00453
OG0001181	Syam.g_00382	Syab.g_00457
OG0001182	Syam.g_00391	Syab.g_00467
OG0001183	Syam.g_00396	Syab.g_00474
OG0001184	Syam.g_00143	Syab.g_00196
OG0001185	Syam.g_00121	Syab.g_00119
OG0001186	Syam.g_00076	Syab.g_00085
OG0001187	Syam.g_00073	Syab.g_00081
OG0001188	Syam.g_00070	Syab.g_00079
OG0001189	Syam.g_00054	Syab.g_00058
OG0001190	Syam.g_02313	Syab.g_02755
OG0001191	Syam.g_02324	Syab.g_02771
OG0001192	Syam.g_02330	Syab.g_02778
OG0001193	Syam.g_02355	Syab.g_02827
OG0001194	Syam.g_02357	Syab.g_02833
OG0001195	Syam.g_02358	Syab.g_02834
OG0001196	Syam.g_02429	Syab.g_02896
OG0001197	Syam.g_02431	Syab.g_02898
OG0001198	Syam.g_02443	Syab.g_02911
OG0001199	Syam.g_02068	Syab.g_02440
OG0001200	Syam.g_02070	Syab.g_02442
OG0001201	Syam.g_02122	Syab.g_02501
OG0001202	Syam.g_02255	Syab.g_02635
OG0001203	Syam.g_00511	Syab.g_02369
OG0001204	Syam.g_00282	Syab.g_00353
OG0001205	Syam.g_01852	Syab.g_00593
OG0001206	Syam.g_01680	Syab.g_00641
OG0001208	Syam.g_00585	Syab.g_02098
OG0001209	Syam.g_00654	Syab.g_02038
OG0001210	Syam.g_00663	Syab.g_02030
OG0001211	Syam.g_00678	Syab.g_02013
OG0001212	Syam.g_01717	Syab.g_01955
OG0001213	Syam.g_01479	Syab.g_01886
OG0001214	Syam.g_01466	Syab.g_01872
OG0001215	Syam.g_00808	Syab.g_01171
OG0001216	Syam.g_01245	Syab.g_01269
OG0001217	Syam.g_01403	Syab.g_01464
OG0001218	Syam.g_01662	Syab.g_00723
OG0001220	Syam.g_01754	Syab.g_01737
OG0001221	Syam.g_01334	Syab.g_01607
OG0001222	Syam.g_01111	Syab.g_01396
OG0001224	Syam.g_00770	Syab.g_01214
OG0001225	Syam.g_00772	Syab.g_01212
OG0001226	Syam.g_01425	Syab.g_02450
OG0001227	Syam.g_02340	Syab.g_00891
OG0001228	Syam.g_01858	Syab.g_01697
OG0001229	Syam.g_00796	Syab.g_01184
OG0001230	Syam.g_01603	Syab.g_00791
OG0001231	Syam.g_00017	Syab.g_00017
OG0001232	Syam.g_02022	Syab.g_02306
OG0001233	Syam.g_01895	Syab.g_02329
OG0001234	Syam.g_00306	Syab.g_00385
OG0001235	Syam.g_00313	Syab.g_00391
OG0001236	Syam.g_00146	Syab.g_00200
OG0001237	Syam.g_00141	Syab.g_00192
OG0001238	Syam.g_02326	Syab.g_02773
OG0001239	Syam.g_02065	Syab.g_02437
OG0001240	Syam.g_02105	Syab.g_02484
OG0001241	Syam.g_02115	Syab.g_02494
OG0001242	Syam.g_02145	Syab.g_02525
OG0001244	Syam.g_02188	Syab.g_02561
OG0001245	Syam.g_01057	Syab.g_01762
OG0001246	Syam.g_00611	Syab.g_02126
OG0001247	Syam.g_01253	Syab.g_02825
OG0001248	Syam.g_01256	Syab.g_01163
OG0001249	Syam.g_00436	Syab.g_00514
OG0001250	Syam.g_00731	Syab.g_01714
OG0001251	Syam.g_02365	Syab.g_01816
OG0001252	Syam.g_00763	Syab.g_01228
OG0001253	Syam.g_01021	Syab.g_01761
OG0001254	Syam.g_00916	Syab.g_01749
OG0001255	Syam.g_01056	Syab.g_01846
OG0001256	Syam.g_01976	Syab.g_02238
OG0001257	Syam.g_01683	Syab.g_01610
OG0001258	Syam.g_01986	Syab.g_02250
OG0001259	Syam.g_01893	Syab.g_02327
OG0001260	Syam.g_01912	Syab.g_02350
OG0001261	Syam.g_00360	Syab.g_00436
OG0001262	Syam.g_00056	Syab.g_00060
OG0001263	Syam.g_02159	Syab.g_02536
OG0001265	Syam.g_02143	Syab.g_02523
OG0001266	Syam.g_02259	Syab.g_02639
OG0001267	Syam.g_00230	Syab.g_00295
OG0001268	Syam.g_00463	Syab.g_00529
OG0001269	Syam.g_00956	Syab.g_01809
OG0001270	Syam.g_01871	Syab.g_00579
OG0001271	Syam.g_01671	Syab.g_00694
OG0001272	Syam.g_00589	Syab.g_02102
OG0001273	Syam.g_01472	Syab.g_01878
OG0001274	Syam.g_02285	Syab.g_02706
OG0001275	Syam.g_01174	Syab.g_01330
OG0001276	Syam.g_01190	Syab.g_01313
OG0001277	Syam.g_02415	Syab.g_02163
OG0001278	Syam.g_00862	Syab.g_01152
OG0001279	Syam.g_01590	Syab.g_01807
OG0001280	Syam.g_01827	Syab.g_00918
OG0001281	Syam.g_01837	Syab.g_00906
OG0001282	Syam.g_00574	Syab.g_02086
OG0001283	Syam.g_02424	Syab.g_02885
OG0001284	Syam.g_01960	Syab.g_02211
OG0001285	Syam.g_02380	Syab.g_02309
OG0001286	Syam.g_00376	Syab.g_00451
OG0001287	Syam.g_00113	Syab.g_00111
OG0001288	Syam.g_00102	Syab.g_00094
OG0001289	Syam.g_02089	Syab.g_02465
OG0001290	Syam.g_02114	Syab.g_02493
OG0001291	Syam.g_02170	Syab.g_02546
OG0001292	Syam.g_00276	Syab.g_00348
OG0001293	Syam.g_00256	Syab.g_00322
OG0001294	Syam.g_01365	Syab.g_01564
OG0001295	Syam.g_00665	Syab.g_01215
OG0001296	Syam.g_00617	Syab.g_02132
OG0001297	Syam.g_00621	Syab.g_02136
OG0001298	Syam.g_01738	Syab.g_01980
OG0001299	Syam.g_01371	Syab.g_01557
OG0001300	Syam.g_00800	Syab.g_01180
OG0001301	Syam.g_00786	Syab.g_01197
OG0001302	Syam.g_01437	Syab.g_01844
OG0001303	Syam.g_01082	Syab.g_01424
OG0001304	Syam.g_01204	Syab.g_01298
OG0001305	Syam.g_00780	Syab.g_01204
OG0001306	Syam.g_01811	Syab.g_00941
OG0001307	Syam.g_00945	Syab.g_01552
OG0001308	Syam.g_01623	Syab.g_00759
OG0001309	Syam.g_00628	Syab.g_02142
OG0001311	Syam.g_01192	Syab.g_01311
OG0001312	Syam.g_01092	Syab.g_01414
OG0001315	Syam.g_00394	Syab.g_00472
OG0001316	Syam.g_02176	Syab.g_02552
OG0001317	Syam.g_00505	Syab.g_02373
OG0001319	Syam.g_00241	Syab.g_00306
OG0001321	Syam.g_01846	Syab.g_00616
OG0001322	Syam.g_01845	Syab.g_00617
OG0001323	Syam.g_00631	Syab.g_02145
OG0001324	Syam.g_00799	Syab.g_01181
OG0001325	Syam.g_01241	Syab.g_01273
OG0001326	Syam.g_02370	Syab.g_02841
OG0001327	Syam.g_01359	Syab.g_01643
OG0001328	Syam.g_01340	Syab.g_01616
OG0001330	Syam.g_01819	Syab.g_00925
OG0001331	Syam.g_00569	Syab.g_02081
OG0001332	Syam.g_01919	Syab.g_02165
OG0001333	Syam.g_01889	Syab.g_02323
OG0001334	Syam.g_00405	Syab.g_00483
OG0001335	Syam.g_00406	Syab.g_00484
OG0001336	Syam.g_02425	Syab.g_02886
OG0001337	Syam.g_00402	Syab.g_00480
OG0001337	Syam.g_00424	Syab.g_00502
OG0001338	Syam.g_00985	Syab.g_00509
OG0001338	Syam.g_01533	Syab.g_02229
OG0001338	Syam.g_00428	Syab.g_00505
OG0001339	Syam.g_02117	Syab.g_02496
OG0001340	Syam.g_00425	Syab.g_00503
OG0001341	Syam.g_00795	Syab.g_01779
OG0001343	Syam.g_02361	Syab.g_00359
OG0001344	Syam.g_01790	Syab.g_00974
OG0001345	Syam.g_01764	Syab.g_01008
OG0001346	Syam.g_01831	Syab.g_00914
OG0001347	Syam.g_00081	Syab.g_02830
OG0001348	Syam.g_00750	Syab.g_01258
OG0001351	Syam.g_01695	Syab.g_00625
OG0001353	Syam.g_00742	Syab.g_01702
OG0001354	Syam.g_01145	Syab.g_01358
OG0001357	Syam.g_00449	Syab.g_00620, Syab.g_01373, Syab.g_02891
OG0001358	Syam.g_01495	Syab.g_01900
OG0001359	Syam.g_02360	Syab.g_00360
OG0001360	Syam.g_01762	Syab.g_01010
OG0001361	Syam.g_01767	Syab.g_00154, Syab.g_01005
OG0001362	Syam.g_01628	Syab.g_00754
OG0001363	Syam.g_01630	Syab.g_00752
OG0001364	Syam.g_00158	Syab.g_00211
OG0001366	Syam.g_02014	Syab.g_02299
OG0001370	Syam.g_01536, Syam.g_01942	Syab.g_01831
OG0001373	Syam.g_02369	Syab.g_02840
OG0001374	Syam.g_02377	Syab.g_02848
OG0001375	Syam.g_02362	Syab.g_00358
OG0001376	Syam.g_02332	Syab.g_02782
OG0001377	Syam.g_02331	Syab.g_02781
OG0001378	Syam.g_01872	Syab.g_00578
OG0001379	Syam.g_01821	Syab.g_00923
OG0001381	Syam.g_00939	Syab.g_01937
OG0001382	Syam.g_01557	Syab.g_00393
OG0001385	Syam.g_02366	Syab.g_02837
OG0001386	Syam.g_02367	Syab.g_02838
OG0001387	Syam.g_02368	Syab.g_02839
OG0001388	Syam.g_02371	Syab.g_02842
OG0001389	Syam.g_02372	Syab.g_02843
OG0001390	Syam.g_02373	Syab.g_02844
OG0001391	Syam.g_02374	Syab.g_02845
OG0001392	Syam.g_02375	Syab.g_02846
OG0001393	Syam.g_02376	Syab.g_02847
OG0001394	Syam.g_01321	Syab.g_01599
OG0001396	Syam.g_00080	Syab.g_02831
OG0001397	Syam.g_01629	Syab.g_00753
OG0001398	Syam.g_01052	Syab.g_02457
OG0001400	Syam.g_00836	Syab.g_02557
OG0001401	Syam.g_00738, Syam.g_00737	Syab.g_01708
OG0001402	Syam.g_01490	Syab.g_01896
OG0001404	Syam.g_02061	Syab.g_02433
OG0001405	Syam.g_00408	Syab.g_00486
OG0001406	Syam.g_02333	Syab.g_02783
OG0001407	Syam.g_00645	Syab.g_01158
OG0001408	Syam.g_00848	Syab.g_01826
OG0001413	Syam.g_01430	Syab.g_01812
OG0001414	Syam.g_00940	Syab.g_01938
OG0001416	Syam.g_01834	Syab.g_00909
OG0001417	Syam.g_01144	Syab.g_01359
OG0001419	Syam.g_00646	Syab.g_01159
OG0001420	Syam.g_00642	Syab.g_02155
OG0001425	Syam.g_02329	Syab.g_02777
OG0001426	Syam.g_01210, Syam.g_00961, Syam.g_02044, Syam.g_00993	Syab.g_02380
OG0001428	Syam.g_02220	Syab.g_02594
OG0001429	Syam.g_01083	Syab.g_01423
OG0001430	Syam.g_02305	Syab.g_02743
OG0001432	Syam.g_00822	Syab.g_01818
OG0001434	Syam.g_01316	Syab.g_01594
OG0001435	Syam.g_01353	Syab.g_01637
OG0001438	Syam.g_00215	Syab.g_00280
OG0001439	Syam.g_00190	Syab.g_00248
OG0001442	Syam.g_01306	Syab.g_01583
OG0001443	Syam.g_02335	Syab.g_02794
OG0001444	Syam.g_02100	Syab.g_02479
OG0001447	Syam.g_02152	Syab.g_02534
OG0001448	Syam.g_02342	Syab.g_01789
OG0001449	Syam.g_00285	Syab.g_00357
OG0001452	Syam.g_00268	Syab.g_00338
OG0001454	Syam.g_01426	Syab.g_01808
OG0001456	Syam.g_02387	Syab.g_02850
OG0001457	Syam.g_02388	Syab.g_02851
OG0001458	Syam.g_02389	Syab.g_02852
OG0001461	Syam.g_00928	Syab.g_01754
OG0001462	Syam.g_00041	Syab.g_00042
OG0001467	Syam.g_01438	Syab.g_00805
OG0001471	Syam.g_00195	Syab.g_00253
OG0001472	Syam.g_00833	Syab.g_01800
OG0001473	Syam.g_01440	Syab.g_01813
OG0001476	Syam.g_01784	Syab.g_00984
OG0001477	Syam.g_00789	Syab.g_01191
OG0001479	Syam.g_00461	Syab.g_00527
OG0001480	Syam.g_01755	Syab.g_01836
OG0001482	Syam.g_01154	Syab.g_01349
OG0001484	Syam.g_02378	Syab.g_02849
OG0001488	Syam.g_01774	Syab.g_00994
OG0001489	Syam.g_00387	Syab.g_00462
OG0001492	Syam.g_00865	Syab.g_01155
OG0001493	Syam.g_00857	Syab.g_01147
OG0001496	Syam.g_00791	Syab.g_01188
OG0001497	Syam.g_00790	Syab.g_01190
OG0001498	Syam.g_00490	Syab.g_00552
OG0001499	Syam.g_02154, Syam.g_01397	Syab.g_01112
OG0001502	Syam.g_00705	Syab.g_01733
OG0001510	Syam.g_00109	Syab.g_00103
OG0001511	Syam.g_02129	Syab.g_02509
OG0001512	Syam.g_00512	Syab.g_02368
OG0001513	Syam.g_00142	Syab.g_00193
OG0001514	Syam.g_00792	Syab.g_01187
OG0001515	Syam.g_00804	Syab.g_01176
OG0001516	Syam.g_01374	Syab.g_01554
OG0001517	Syam.g_00458	Syab.g_00524
OG0001518	Syam.g_02328	Syab.g_02775
OG0001519	Syam.g_02337	Syab.g_02796
OG0001520	Syam.g_01752	Syab.g_01992
OG0001527	Syam.g_00693	Syab.g_01998
OG0001529	Syam.g_00047	Syab.g_00051
OG0001530	Syam.g_02127	Syab.g_02507
OG0001531	Syam.g_00513	Syab.g_02367
OG0001532	Syam.g_00897	Syab.g_01024
OG0001533	Syam.g_01697	Syab.g_00576
OG0001534	Syam.g_01205	Syab.g_01297
OG0001535	Syam.g_01188	Syab.g_01316
OG0001536	Syam.g_01119	Syab.g_01388
OG0001537	Syam.g_01333	Syab.g_01606
OG0001538	Syam.g_01285	Syab.g_01278
OG0001539	Syam.g_01357	Syab.g_01641
OG0001540	Syam.g_02161	Syab.g_02538
OG0001541	Syam.g_02229	Syab.g_02603
OG0001542	Syam.g_02238	Syab.g_02614
OG0001543	Syam.g_02271	Syab.g_02686
OG0001544	Syam.g_02336	Syab.g_02795
OG0001545	Syam.g_02414	Syab.g_02874
OG0001546	Syam.g_00636	Syab.g_02150
OG0001547	Syam.g_01059	Syab.g_01440
OG0001551	Syam.g_00755	Syab.g_01166
OG0001554	Syam.g_02311	Syab.g_02753
OG0001557	Syam.g_01320	Syab.g_01598
OG0001558	Syam.g_00019	Syab.g_00021
OG0001559	Syam.g_02126	Syab.g_02506
OG0001560	Syam.g_02113	Syab.g_02492
OG0001561	Syam.g_01195	Syab.g_01309
OG0001562	Syam.g_01180	Syab.g_01324
OG0001564	Syam.g_02383	Syab.g_00177
OG0001567	Syam.g_01058	Syab.g_01441
OG0001568	Syam.g_01061	Syab.g_01439
OG0001572	Syam.g_00531	Syab.g_02215
OG0001574	Syam.g_00691	Syab.g_02000
OG0001575	Syam.g_00696	Syab.g_01995
OG0001576	Syam.g_01699	Syab.g_00896
OG0001577	Syam.g_01799	Syab.g_00964
OG0001579	Syam.g_00418	Syab.g_00494
OG0001580	Syam.g_02300	Syab.g_02740
OG0001582	Syam.g_01128	Syab.g_01881
OG0001589	Syam.g_01897	Syab.g_02331
OG0001590	Syam.g_01473	Syab.g_01879
OG0001591	Syam.g_01363	Syab.g_01566
OG0001592	Syam.g_02301	Syab.g_02741
OG0001614	Syam.g_00123	Syab.g_00121
OG0001615	Syam.g_00669	Syab.g_02023
OG0001616	Syam.g_00909	Syab.g_01013
OG0001617	Syam.g_00797	Syab.g_01183
OG0001619	Syam.g_01108	Syab.g_01399
OG0001620	Syam.g_00470	Syab.g_00535
OG0001621	Syam.g_00267	Syab.g_00337
OG0001622	Syam.g_02423	Syab.g_02884
OG0001623	Syam.g_00429	Syab.g_00506
OG0001624	Syam.g_00834	Syab.g_02417
OG0001624	Syam.g_02341	Syab.g_01843
OG0001625	Syam.g_00262	Syab.g_00328
OG0001627	Syam.g_01921	Syab.g_02167
OG0001634	Syam.g_01368	Syab.g_01560
OG0001636	Syam.g_00040	Syab.g_00041
OG0001637	Syam.g_01909, Syam.g_01908	Syab.g_02344
OG0001638	Syam.g_02001	Syab.g_02270
OG0001639	Syam.g_01924	Syab.g_02170
OG0001640	Syam.g_00756	Syab.g_01233
OG0001641	Syam.g_01164	Syab.g_01341
OG0001643	Syam.g_01463	Syab.g_01869
OG0001644	Syam.g_01229	Syab.g_01672
OG0001645	Syam.g_01062	Syab.g_02028
OG0001647	Syam.g_00239	Syab.g_00304
OG0001652	Syam.g_00018	Syab.g_00019
OG0001653	Syam.g_02438	Syab.g_02482
OG0001654	Syam.g_01922	Syab.g_02168
OG0001655	Syam.g_01691	Syab.g_02056
OG0001656	Syam.g_00413	Syab.g_00493
OG0001657	Syam.g_02202	Syab.g_02575
OG0001658	Syam.g_02312	Syab.g_02754
OG0001659	Syam.g_00901	Syab.g_01020
OG0001669	Syam.g_00088	Syab.g_02892
OG0001672	Syam.g_02076	Syab.g_02448
OG0001673	Syam.g_00503	Syab.g_02375
OG0001675	Syam.g_01178	Syab.g_01326
OG0001676	Syam.g_00412	Syab.g_00492
OG0001677	Syam.g_00397	Syab.g_00475
OG0001678	Syam.g_00291	Syab.g_00370
OG0001680	Syam.g_02005	Syab.g_02290
OG0001681	Syam.g_01330	Syab.g_02204, Syab.g_01240, Syab.g_02801
OG0001681	Syam.g_01653	Syab.g_01245
OG0001682	Syam.g_01427	Syab.g_01647
OG0001692	Syam.g_01608	Syab.g_00782
OG0001693	Syam.g_00775	Syab.g_01209
OG0001694	Syam.g_00228	Syab.g_00293
OG0001695	Syam.g_02408	Syab.g_02869
OG0001702	Syam.g_02094, Syam.g_02095	Syab.g_02470
OG0001703	Syam.g_00577	Syab.g_02089
OG0001712	Syam.g_01009	Syab.g_01764
OG0001713	Syam.g_01783	Syab.g_00985
OG0001715	Syam.g_01411	Syab.g_01788
OG0001716	Syam.g_00703	Syab.g_01734
OG0001717	Syam.g_02215	Syab.g_02588
OG0001726	Syam.g_01046	Syab.g_01087
OG0001729	Syam.g_00516	Syab.g_02362
OG0001730	Syam.g_00519	Syab.g_02358
OG0001732	Syam.g_00880	Syab.g_01045
OG0001734	Syam.g_00702	Syab.g_01735
OG0001735	Syam.g_01381, Syam.g_01382	Syab.g_01535
OG0001737	Syam.g_00209	Syab.g_00274
OG0001738	Syam.g_00175	Syab.g_00233
OG0001739	Syam.g_02406	Syab.g_02867
OG0001740	Syam.g_02411	Syab.g_02871
OG0001741	Syam.g_01537, Syam.g_01560	Syab.g_01067
OG0001741	Syam.g_01412	Syab.g_02161
OG0001750	Syam.g_02101	Syab.g_02480
OG0001751	Syam.g_00502, Syam.g_01063	Syab.g_02376
OG0001752	Syam.g_01914	Syab.g_02354
OG0001755	Syam.g_00627	Syab.g_02141
OG0001758	Syam.g_00551	Syab.g_01483
OG0001759	Syam.g_00983	Syab.g_00572, Syab.g_01121
OG0001761	Syam.g_01505	Syab.g_01920
OG0001762	Syam.g_01171	Syab.g_01333
OG0001763	Syam.g_01158, Syam.g_01157	Syab.g_01346
OG0001764	Syam.g_01068	Syab.g_01436
OG0001766	Syam.g_00199	Syab.g_00263
OG0001783	Syam.g_00118	Syab.g_00116
OG0001784	Syam.g_02096	Syab.g_02474, Syab.g_02476
OG0001786	Syam.g_01962	Syab.g_02213
OG0001787	Syam.g_00650	Syab.g_02042
OG0001788	Syam.g_00653	Syab.g_02039
OG0001789	Syam.g_01829	Syab.g_00916
OG0001790	Syam.g_01804	Syab.g_00948
OG0001791	Syam.g_01782	Syab.g_00986
OG0001792	Syam.g_00872	Syab.g_01053
OG0001794	Syam.g_01202	Syab.g_01301
OG0001796	Syam.g_01182	Syab.g_01322
OG0001797	Syam.g_01100	Syab.g_01407
OG0001798	Syam.g_01487	Syab.g_01894
OG0001799	Syam.g_01452	Syab.g_01854
OG0001801	Syam.g_01598	Syab.g_00804
OG0001803	Syam.g_01856	Syab.g_00589
OG0001804	Syam.g_00491	Syab.g_00553
OG0001805	Syam.g_00272	Syab.g_00342
OG0001806	Syam.g_00240	Syab.g_00305
OG0001808	Syam.g_00154	Syab.g_00209
OG0001811	Syam.g_02235	Syab.g_02612
OG0001812	Syam.g_02302	Syab.g_02742
OG0001813	Syam.g_02345	Syab.g_02810
OG0001814	Syam.g_02432	Syab.g_02899
OG0001815	Syam.g_02441	Syab.g_02909
OG0001816	Syam.g_01360	Syab.g_01644
OG0001817	Syam.g_01405, Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827	Syab.g_01777
OG0001835	Syam.g_00964	Syab.g_01059
OG0001838	Syam.g_00008	Syab.g_00008
OG0001839	Syam.g_00036	Syab.g_00037
OG0001840	Syam.g_00053	Syab.g_00057
OG0001841	Syam.g_00060	Syab.g_00064
OG0001843	Syam.g_00124	Syab.g_00122
OG0001844	Syam.g_00125	Syab.g_00123
OG0001845	Syam.g_00126	Syab.g_00124
OG0001846	Syam.g_02146	Syab.g_02526
OG0001847	Syam.g_02144	Syab.g_02524
OG0001848	Syam.g_02140	Syab.g_02520
OG0001849	Syam.g_02088	Syab.g_02464
OG0001850	Syam.g_02078	Syab.g_02451
OG0001851	Syam.g_02072	Syab.g_02444
OG0001852	Syam.g_02071	Syab.g_02443
OG0001853	Syam.g_02064	Syab.g_02436
OG0001854	Syam.g_00507	Syab.g_02371
OG0001856	Syam.g_01968	Syab.g_02228
OG0001857	Syam.g_01965	Syab.g_02225
OG0001858	Syam.g_01935	Syab.g_02183
OG0001859	Syam.g_00565	Syab.g_02077
OG0001860	Syam.g_00579	Syab.g_02091
OG0001861	Syam.g_00590	Syab.g_02103
OG0001862	Syam.g_00601	Syab.g_02115
OG0001863	Syam.g_00606	Syab.g_02121
OG0001864	Syam.g_00661	Syab.g_02032
OG0001865	Syam.g_01726	Syab.g_01801
OG0001866	Syam.g_01703	Syab.g_01933
OG0001867	Syam.g_01507	Syab.g_01922
OG0001868	Syam.g_01833	Syab.g_00910
OG0001869	Syam.g_01800	Syab.g_00963
OG0001870	Syam.g_01792	Syab.g_00972
OG0001871	Syam.g_01787	Syab.g_00977
OG0001872	Syam.g_00866	Syab.g_01058
OG0001873	Syam.g_00908	Syab.g_01014
OG0001874	Syam.g_00911	Syab.g_01011
OG0001875	Syam.g_00550	Syab.g_01493
OG0001876	Syam.g_00549	Syab.g_01494
OG0001877	Syam.g_00803	Syab.g_01177
OG0001878	Syam.g_01175	Syab.g_01329
OG0001879	Syam.g_01169	Syab.g_01336
OG0001880	Syam.g_01130	Syab.g_01379
OG0001881	Syam.g_01127	Syab.g_01380
OG0001882	Syam.g_01103	Syab.g_01404
OG0001883	Syam.g_01099	Syab.g_01408
OG0001884	Syam.g_01090	Syab.g_01805
OG0001885	Syam.g_01073	Syab.g_01431
OG0001886	Syam.g_01069	Syab.g_01435
OG0001887	Syam.g_01341	Syab.g_01617
OG0001888	Syam.g_01313	Syab.g_01592
OG0001889	Syam.g_01275	Syab.g_01288
OG0001890	Syam.g_00724	Syab.g_01721
OG0001891	Syam.g_00720	Syab.g_01725
OG0001892	Syam.g_01756	Syab.g_01838
OG0001895	Syam.g_01594	Syab.g_00813
OG0001896	Syam.g_01861	Syab.g_00574
OG0001898	Syam.g_00435	Syab.g_00513
OG0001899	Syam.g_00358	Syab.g_00434
OG0001900	Syam.g_00255	Syab.g_00320
OG0001901	Syam.g_00254	Syab.g_00319
OG0001902	Syam.g_00223	Syab.g_00288
OG0001903	Syam.g_00214	Syab.g_00279
OG0001904	Syam.g_00160	Syab.g_00213
OG0001905	Syam.g_00152	Syab.g_00206
OG0001906	Syam.g_02162	Syab.g_02539
OG0001908	Syam.g_02231	Syab.g_02605
OG0001909	Syam.g_02242	Syab.g_02618
OG0001910	Syam.g_02277	Syab.g_02697
OG0001912	Syam.g_02321	Syab.g_02765
OG0001913	Syam.g_02323	Syab.g_02769
OG0001914	Syam.g_00920	Syab.g_01751
OG0001915	Syam.g_02437	Syab.g_02906
OG0001917	Syam.g_01189	Syab.g_01314
OG0001929	Syam.g_00067	Syab.g_00071
OG0001932	Syam.g_00122	Syab.g_00120
OG0001933	Syam.g_02124	Syab.g_02503
OG0001934	Syam.g_02109	Syab.g_02488
OG0001935	Syam.g_02069	Syab.g_02441
OG0001936	Syam.g_00990	Syab.g_01467
OG0001937	Syam.g_01952	Syab.g_02196
OG0001940	Syam.g_01739	Syab.g_01981
OG0001941	Syam.g_01838	Syab.g_00905
OG0001943	Syam.g_00842	Syab.g_00987
OG0001946	Syam.g_00802	Syab.g_01178
OG0001948	Syam.g_01159	Syab.g_01344
OG0001949	Syam.g_01139	Syab.g_01363
OG0001950	Syam.g_01137	Syab.g_01365
OG0001951	Syam.g_01126	Syab.g_01381
OG0001952	Syam.g_01102	Syab.g_01405
OG0001953	Syam.g_01101	Syab.g_01406
OG0001957	Syam.g_01482	Syab.g_01888
OG0001958	Syam.g_01379	Syab.g_01537
OG0001961	Syam.g_01673	Syab.g_00692
OG0001964	Syam.g_00304	Syab.g_00383
OG0001965	Syam.g_01439	Syab.g_02045
OG0001966	Syam.g_00260	Syab.g_00326
OG0001967	Syam.g_00258	Syab.g_00324
OG0001968	Syam.g_00257	Syab.g_00323
OG0001969	Syam.g_00193	Syab.g_00251
OG0001971	Syam.g_02240	Syab.g_02616
OG0001972	Syam.g_02289	Syab.g_02710
OG0001974	Syam.g_02309	Syab.g_02750
OG0001975	Syam.g_00919	Syab.g_01750
OG0001976	Syam.g_00921	Syab.g_01752
OG0001979	Syam.g_00806	Syab.g_01161
OG0001990	Syam.g_02412	Syab.g_02872
OG0001995	Syam.g_00818	Syab.g_00345
OG0001997	Syam.g_02099	Syab.g_02478
OG0001999	Syam.g_01886	Syab.g_02321
OG0002000	Syam.g_00629	Syab.g_02143
OG0002008	Syam.g_01173	Syab.g_01331
OG0002012	Syam.g_01051	Syab.g_00618
OG0002013	Syam.g_00487	Syab.g_02456
OG0002017	Syam.g_02353	Syab.g_02823
OG0002018	Syam.g_02410	Syab.g_02870
OG0002020	Syam.g_02404	Syab.g_02865
OG0002021	Syam.g_02402	Syab.g_02863
OG0002022	Syam.g_02399	Syab.g_02862
OG0002023	Syam.g_02398	Syab.g_02861
OG0002024	Syam.g_02392	Syab.g_02855
OG0002037	Syam.g_00581	Syab.g_01139, Syab.g_00262
OG0002041	Syam.g_01155	Syab.g_01348
OG0002042	Syam.g_01133	Syab.g_01376
OG0002044	Syam.g_00743	Syab.g_01701
OG0002045	Syam.g_01676	Syab.g_00672
OG0002048	Syam.g_00393	Syab.g_00471
OG0002049	Syam.g_00310	Syab.g_00389
OG0002050	Syam.g_00249	Syab.g_00314
OG0002051	Syam.g_02228	Syab.g_02602
OG0002054	Syam.g_02391	Syab.g_02854
OG0002055	Syam.g_02394	Syab.g_02857
OG0002056	Syam.g_00213	Syab.g_00278
OG0002106	Syam.g_00522	Syab.g_00956
OG0002112	Syam.g_00202	Syab.g_00267
OG0002113	Syam.g_00037	Syab.g_00038
OG0002115	Syam.g_01982	Syab.g_02246
OG0002116	Syam.g_01957	Syab.g_02201
OG0002117	Syam.g_01781	Syab.g_00989
OG0002118	Syam.g_00877	Syab.g_01048
OG0002121	Syam.g_01393	Syab.g_00801
OG0002123	Syam.g_01243	Syab.g_01271
OG0002124	Syam.g_00706	Syab.g_01732
OG0002128	Syam.g_00918	Syab.g_01746
OG0002129	Syam.g_01626	Syab.g_00756
OG0002130	Syam.g_01828	Syab.g_00917
OG0002131	Syam.g_02403	Syab.g_02864
OG0002132	Syam.g_02395	Syab.g_02858
OG0002133	Syam.g_02393	Syab.g_02856
