Orthogroup	Syam	Syaj
OG0001117	Syam.g_01149	Syaj.g_00853
OG0001118	Syam.g_01150	Syaj.g_00852
OG0001119	Syam.g_01152	Syaj.g_00850
OG0001120	Syam.g_01156	Syaj.g_00846
OG0001121	Syam.g_00970	Syaj.g_00630
OG0001122	Syam.g_01184	Syaj.g_00817
OG0001123	Syam.g_01191	Syaj.g_00810
OG0001124	Syam.g_01194	Syaj.g_00808
OG0001125	Syam.g_01196	Syaj.g_00806
OG0001126	Syam.g_00757	Syaj.g_00413
OG0001127	Syam.g_00758	Syaj.g_00414
OG0001128	Syam.g_00764	Syaj.g_00417
OG0001129	Syam.g_00766	Syaj.g_00419
OG0001130	Syam.g_00767	Syaj.g_00420
OG0001131	Syam.g_01337	Syaj.g_01070
OG0001132	Syam.g_01020	Syaj.g_01166
OG0001134	Syam.g_00915	Syaj.g_00645
OG0001135	Syam.g_00917	Syaj.g_00647
OG0001136	Syam.g_01797	Syaj.g_00300
OG0001137	Syam.g_01780	Syaj.g_00318
OG0001138	Syam.g_00898	Syaj.g_00620
OG0001139	Syam.g_00896	Syaj.g_00618
OG0001140	Syam.g_00895	Syaj.g_00617
OG0001141	Syam.g_00894	Syaj.g_00616
OG0001142	Syam.g_00892	Syaj.g_00615
OG0001143	Syam.g_00883	Syaj.g_00602
OG0001144	Syam.g_00873	Syaj.g_00588
OG0001145	Syam.g_01817	Syaj.g_00276
OG0001146	Syam.g_01836	Syaj.g_01518
OG0001147	Syam.g_01665	Syaj.g_01438
OG0001148	Syam.g_00573	Syaj.g_00057
OG0001149	Syam.g_00572	Syaj.g_00056
OG0001150	Syam.g_00571	Syaj.g_00055
OG0001151	Syam.g_00558	Syaj.g_00043
OG0001152	Syam.g_00557	Syaj.g_00040
OG0001153	Syam.g_01652	Syaj.g_01425
OG0001154	Syam.g_01654	Syaj.g_01426
OG0001155	Syam.g_01925	Syaj.g_01637
OG0001156	Syam.g_01928	Syaj.g_01640
OG0001157	Syam.g_01929	Syaj.g_01641
OG0001158	Syam.g_01930	Syaj.g_01643
OG0001159	Syam.g_01931	Syaj.g_01644
OG0001160	Syam.g_01969	Syaj.g_01697
OG0001161	Syam.g_02338	Syaj.g_02148
OG0001162	Syam.g_01257	Syaj.g_00979
OG0001163	Syam.g_01977	Syaj.g_01705
OG0001164	Syam.g_01983	Syaj.g_01711
OG0001165	Syam.g_01988	Syaj.g_01716
OG0001166	Syam.g_02011	Syaj.g_01746
OG0001167	Syam.g_01888	Syaj.g_01592
OG0001168	Syam.g_01890	Syaj.g_01594
OG0001169	Syam.g_01892	Syaj.g_01596
OG0001170	Syam.g_01894	Syaj.g_01597
OG0001171	Syam.g_01904	Syaj.g_01607
OG0001172	Syam.g_00292	Syaj.g_02641
OG0001173	Syam.g_00293	Syaj.g_02642
OG0001174	Syam.g_00301	Syaj.g_02650
OG0001175	Syam.g_00302	Syaj.g_02651
OG0001176	Syam.g_00321	Syaj.g_02688
OG0001177	Syam.g_00319	Syaj.g_02685
OG0001178	Syam.g_01995	Syaj.g_01726
OG0001179	Syam.g_00351	Syaj.g_02719
OG0001180	Syam.g_00378	Syaj.g_02744
OG0001181	Syam.g_00382	Syaj.g_02748
OG0001182	Syam.g_00391	Syaj.g_02757
OG0001183	Syam.g_00396	Syaj.g_02762
OG0001184	Syam.g_00143	Syaj.g_02449
OG0001185	Syam.g_00121	Syaj.g_02423
OG0001186	Syam.g_00076	Syaj.g_02339
OG0001187	Syam.g_00073	Syaj.g_02369
OG0001188	Syam.g_00070	Syaj.g_02336
OG0001189	Syam.g_00054	Syaj.g_02318
OG0001190	Syam.g_02313	Syaj.g_02111
OG0001191	Syam.g_02324	Syaj.g_02128
OG0001192	Syam.g_02330	Syaj.g_02138
OG0001193	Syam.g_02355	Syaj.g_02178
OG0001194	Syam.g_02357	Syaj.g_02180
OG0001195	Syam.g_02358	Syaj.g_02181
OG0001196	Syam.g_02429	Syaj.g_02244
OG0001197	Syam.g_02431	Syaj.g_02246
OG0001198	Syam.g_02443	Syaj.g_02259
OG0001199	Syam.g_02068	Syaj.g_01825
OG0001200	Syam.g_02070	Syaj.g_01827
OG0001201	Syam.g_02122	Syaj.g_01888
OG0001202	Syam.g_02255	Syaj.g_02032
OG0001203	Syam.g_00511	Syaj.g_02877
OG0001204	Syam.g_00282	Syaj.g_02621
OG0001205	Syam.g_01852	Syaj.g_01545
OG0001206	Syam.g_01680	Syaj.g_01484
OG0001208	Syam.g_00585	Syaj.g_00074
OG0001209	Syam.g_00654	Syaj.g_00147
OG0001210	Syam.g_00663	Syaj.g_00158
OG0001211	Syam.g_00678	Syaj.g_00184
OG0001212	Syam.g_01717	Syaj.g_00246
OG0001214	Syam.g_01466	Syaj.g_01281
OG0001215	Syam.g_00808	Syaj.g_00492
OG0001216	Syam.g_01245	Syaj.g_00958
OG0001218	Syam.g_01662	Syaj.g_01434
OG0001219	Syam.g_01080	Syaj.g_00782
OG0001220	Syam.g_01754	Syaj.g_00345
OG0001221	Syam.g_01334	Syaj.g_01067
OG0001222	Syam.g_01111	Syaj.g_00911
OG0001224	Syam.g_00770	Syaj.g_00423
OG0001225	Syam.g_00772	Syaj.g_00425
OG0001227	Syam.g_02340	Syaj.g_02152
OG0001228	Syam.g_01858	Syaj.g_01565
OG0001229	Syam.g_00796	Syaj.g_00451
OG0001231	Syam.g_00017	Syaj.g_02279
OG0001232	Syam.g_02022	Syaj.g_01757
OG0001233	Syam.g_01895	Syaj.g_01598
OG0001234	Syam.g_00306	Syaj.g_02655
OG0001235	Syam.g_00313	Syaj.g_02679
OG0001236	Syam.g_00146	Syaj.g_02453
OG0001237	Syam.g_00141	Syaj.g_02447
OG0001239	Syam.g_02065	Syaj.g_01822
OG0001240	Syam.g_02105	Syaj.g_01871
OG0001242	Syam.g_02145	Syaj.g_01913
OG0001244	Syam.g_02188	Syaj.g_01960
OG0001246	Syam.g_00611	Syaj.g_00100
OG0001247	Syam.g_01253	Syaj.g_00973
OG0001248	Syam.g_01256	Syaj.g_00978
OG0001250	Syam.g_00731	Syaj.g_00375
OG0001251	Syam.g_02365	Syaj.g_02187
OG0001252	Syam.g_00763	Syaj.g_00416
OG0001253	Syam.g_01021	Syaj.g_01165
OG0001254	Syam.g_00916	Syaj.g_00646
OG0001256	Syam.g_01976	Syaj.g_01704
OG0001257	Syam.g_01683	Syaj.g_01342
OG0001258	Syam.g_01986	Syaj.g_01714
OG0001260	Syam.g_01912	Syaj.g_01617
OG0001261	Syam.g_00360	Syaj.g_02728
OG0001262	Syam.g_00056	Syaj.g_02320
OG0001263	Syam.g_02159	Syaj.g_01929
OG0001265	Syam.g_02143	Syaj.g_01911
OG0001266	Syam.g_02259	Syaj.g_02036
OG0001267	Syam.g_00230	Syaj.g_02565
OG0001268	Syam.g_00463	Syaj.g_02811
OG0001270	Syam.g_01871	Syaj.g_01558
OG0001271	Syam.g_01671	Syaj.g_01447
OG0001272	Syam.g_00589	Syaj.g_00078
OG0001273	Syam.g_01472	Syaj.g_01288
OG0001274	Syam.g_02285	Syaj.g_02077
OG0001275	Syam.g_01174	Syaj.g_00827
OG0001276	Syam.g_01190	Syaj.g_00811
OG0001277	Syam.g_02415	Syaj.g_02227
OG0001278	Syam.g_00862	Syaj.g_00575
OG0001279	Syam.g_01590	Syaj.g_01356
OG0001280	Syam.g_01827	Syaj.g_01508
OG0001281	Syam.g_01837	Syaj.g_01519
OG0001282	Syam.g_00574	Syaj.g_00058
OG0001283	Syam.g_02424	Syaj.g_02238
OG0001284	Syam.g_01960	Syaj.g_01688
OG0001285	Syam.g_02380	Syaj.g_01170
OG0001286	Syam.g_00376	Syaj.g_02742
OG0001287	Syam.g_00113	Syaj.g_02415
OG0001288	Syam.g_00102	Syaj.g_02394
OG0001289	Syam.g_02089	Syaj.g_01845
OG0001290	Syam.g_02114	Syaj.g_01880
OG0001291	Syam.g_02170	Syaj.g_01939
OG0001292	Syam.g_00276	Syaj.g_02616
OG0001293	Syam.g_00256	Syaj.g_02594
OG0001294	Syam.g_01365	Syaj.g_00722
OG0001295	Syam.g_00665	Syaj.g_00161
OG0001296	Syam.g_00617	Syaj.g_00106
OG0001297	Syam.g_00621	Syaj.g_00110
OG0001298	Syam.g_01738	Syaj.g_00221
OG0001299	Syam.g_01371	Syaj.g_00716
OG0001300	Syam.g_00800	Syaj.g_00479
OG0001301	Syam.g_00786	Syaj.g_00440
OG0001302	Syam.g_01437	Syaj.g_01251
OG0001303	Syam.g_01082	Syaj.g_00784
OG0001304	Syam.g_01204	Syaj.g_00795
OG0001305	Syam.g_00780	Syaj.g_00433
OG0001306	Syam.g_01811	Syaj.g_00285
OG0001307	Syam.g_00945	Syaj.g_02672
OG0001309	Syam.g_00628	Syaj.g_00116
OG0001311	Syam.g_01192	Syaj.g_00809
OG0001312	Syam.g_01092	Syaj.g_00931
OG0001314	Syam.g_00540, Syam.g_01569	Syaj.g_01091
OG0001314	Syam.g_01445	Syaj.g_01258
OG0001315	Syam.g_00394	Syaj.g_02760
OG0001316	Syam.g_02176	Syaj.g_01946
OG0001317	Syam.g_00505	Syaj.g_02857
OG0001319	Syam.g_00241	Syaj.g_02576
OG0001321	Syam.g_01846	Syaj.g_01528
OG0001322	Syam.g_01845	Syaj.g_01527
OG0001323	Syam.g_00631	Syaj.g_00119
OG0001324	Syam.g_00799	Syaj.g_00478
OG0001325	Syam.g_01241	Syaj.g_00953
OG0001326	Syam.g_02370	Syaj.g_02196
OG0001327	Syam.g_01359	Syaj.g_00729
OG0001328	Syam.g_01340	Syaj.g_00764
OG0001330	Syam.g_01819	Syaj.g_01501
OG0001332	Syam.g_01919	Syaj.g_01631
OG0001333	Syam.g_01889	Syaj.g_01593
OG0001334	Syam.g_00405	Syaj.g_02770
OG0001335	Syam.g_00406	Syaj.g_02771
OG0001336	Syam.g_02425	Syaj.g_02239
OG0001337	Syam.g_00402	Syaj.g_02795
OG0001337	Syam.g_00424	Syaj.g_02786
OG0001338	Syam.g_00985	Syaj.g_02767
OG0001338	Syam.g_01533	Syaj.g_00584
OG0001338	Syam.g_00428	Syaj.g_02790
OG0001339	Syam.g_02117	Syaj.g_01883
OG0001340	Syam.g_00425	Syaj.g_02787
OG0001341	Syam.g_00795	Syaj.g_00449
OG0001343	Syam.g_02361	Syaj.g_02184
OG0001344	Syam.g_01790	Syaj.g_00307
OG0001345	Syam.g_01764	Syaj.g_00337
OG0001346	Syam.g_01831	Syaj.g_01512
OG0001347	Syam.g_00081	Syaj.g_02497
OG0001348	Syam.g_00750	Syaj.g_00393
OG0001350	Syam.g_00510	Syaj.g_02876
OG0001351	Syam.g_01695	Syaj.g_00272
OG0001352	Syam.g_00644	Syaj.g_00136
OG0001353	Syam.g_00742	Syaj.g_00386
OG0001354	Syam.g_01145	Syaj.g_00857
OG0001355	Syam.g_00957	Syaj.g_01244
OG0001357	Syam.g_00449	Syaj.g_00629
OG0001358	Syam.g_01495	Syaj.g_01309
OG0001359	Syam.g_02360	Syaj.g_02183
OG0001360	Syam.g_01762	Syaj.g_00340
OG0001361	Syam.g_01767	Syaj.g_00334
OG0001362	Syam.g_01628	Syaj.g_01396
OG0001363	Syam.g_01630	Syaj.g_01398
OG0001364	Syam.g_00158	Syaj.g_02473
OG0001366	Syam.g_02014	Syaj.g_01749
OG0001368	Syam.g_00283	Syaj.g_02622
OG0001370	Syam.g_01536	Syaj.g_01672
OG0001373	Syam.g_02369	Syaj.g_02195
OG0001374	Syam.g_02377	Syaj.g_02203
OG0001375	Syam.g_02362	Syaj.g_02185
OG0001376	Syam.g_02332	Syaj.g_02140
OG0001377	Syam.g_02331	Syaj.g_02139
OG0001378	Syam.g_01872	Syaj.g_01559
OG0001379	Syam.g_01821	Syaj.g_01503
OG0001381	Syam.g_00939	Syaj.g_02663
OG0001382	Syam.g_01557	Syaj.g_00685
OG0001385	Syam.g_02366	Syaj.g_02192
OG0001386	Syam.g_02367	Syaj.g_02193
OG0001387	Syam.g_02368	Syaj.g_02194
OG0001388	Syam.g_02371	Syaj.g_02197
OG0001389	Syam.g_02372	Syaj.g_02198
OG0001390	Syam.g_02373	Syaj.g_02199
OG0001391	Syam.g_02374	Syaj.g_02200
OG0001392	Syam.g_02375	Syaj.g_02201
OG0001393	Syam.g_02376	Syaj.g_02202
OG0001394	Syam.g_01321	Syaj.g_01059
OG0001395	Syam.g_01225	Syaj.g_00935
OG0001396	Syam.g_00080	Syaj.g_02498
OG0001397	Syam.g_01629	Syaj.g_01397
OG0001398	Syam.g_01052	Syaj.g_01116
OG0001400	Syam.g_00836	Syaj.g_00151
OG0001401	Syam.g_00738, Syam.g_00737	Syaj.g_00381
OG0001402	Syam.g_01490	Syaj.g_01304
OG0001404	Syam.g_02061	Syaj.g_01817
OG0001405	Syam.g_00408	Syaj.g_02773
OG0001406	Syam.g_02333	Syaj.g_02141
OG0001407	Syam.g_00645	Syaj.g_00137
OG0001408	Syam.g_00848	Syaj.g_00561
OG0001412	Syam.g_00082	Syaj.g_02496
OG0001413	Syam.g_01430	Syaj.g_01241
OG0001414	Syam.g_00940	Syaj.g_02664
OG0001416	Syam.g_01834	Syaj.g_01516
OG0001417	Syam.g_01144	Syaj.g_00858
OG0001419	Syam.g_00646	Syaj.g_00138
OG0001420	Syam.g_00642	Syaj.g_00131
OG0001421	Syam.g_01019	Syaj.g_01167
OG0001425	Syam.g_02329	Syaj.g_02137
OG0001428	Syam.g_02220	Syaj.g_01993
OG0001430	Syam.g_02305	Syaj.g_02104
OG0001432	Syam.g_00822	Syaj.g_00509
OG0001434	Syam.g_01316	Syaj.g_01054
OG0001435	Syam.g_01353	Syaj.g_00736
OG0001438	Syam.g_00215	Syaj.g_02550
OG0001439	Syam.g_00190	Syaj.g_02520
OG0001443	Syam.g_02335	Syaj.g_02145
OG0001444	Syam.g_02100	Syaj.g_01865
OG0001447	Syam.g_02152	Syaj.g_01927
OG0001448	Syam.g_02342	Syaj.g_01813
OG0001449	Syam.g_00285	Syaj.g_02625
OG0001452	Syam.g_00268	Syaj.g_02607
OG0001453	Syam.g_01166	Syaj.g_00838
OG0001454	Syam.g_01426	Syaj.g_01231
OG0001456	Syam.g_02387	Syaj.g_02205
OG0001457	Syam.g_02388	Syaj.g_02206
OG0001458	Syam.g_02389	Syaj.g_02207
OG0001459	Syam.g_00949	Syaj.g_00653
OG0001462	Syam.g_00041	Syaj.g_02304
OG0001465	Syam.g_01250	Syaj.g_00968
OG0001470	Syam.g_01874	Syaj.g_01567
OG0001471	Syam.g_00195	Syaj.g_02526
OG0001473	Syam.g_01440	Syaj.g_01255
OG0001474	Syam.g_00464	Syaj.g_02812
OG0001475	Syam.g_01876	Syaj.g_01569
OG0001477	Syam.g_00789	Syaj.g_00444
OG0001479	Syam.g_00461	Syaj.g_02809
OG0001480	Syam.g_01755	Syaj.g_00343
OG0001482	Syam.g_01154	Syaj.g_00848
OG0001487	Syam.g_01661	Syaj.g_01433
OG0001488	Syam.g_01774	Syaj.g_00324
OG0001489	Syam.g_00387	Syaj.g_02753
OG0001492	Syam.g_00865	Syaj.g_00578
OG0001493	Syam.g_00857	Syaj.g_00569
OG0001496	Syam.g_00791	Syaj.g_00446
OG0001497	Syam.g_00790	Syaj.g_00445
OG0001498	Syam.g_00490	Syaj.g_02830
OG0001499	Syam.g_01397	Syaj.g_01211
OG0001502	Syam.g_00705	Syaj.g_00351
OG0001504	Syam.g_00948	Syaj.g_00652
OG0001508	Syam.g_01873	Syaj.g_01566
OG0001509	Syam.g_00091	Syaj.g_02499
OG0001510	Syam.g_00109	Syaj.g_02410
OG0001511	Syam.g_02129	Syaj.g_01896
OG0001512	Syam.g_00512	Syaj.g_02878
OG0001513	Syam.g_00142	Syaj.g_02448
OG0001514	Syam.g_00792	Syaj.g_00447
OG0001515	Syam.g_00804	Syaj.g_00483
OG0001516	Syam.g_01374	Syaj.g_00713
OG0001517	Syam.g_00458	Syaj.g_02806
OG0001518	Syam.g_02328	Syaj.g_02132
OG0001519	Syam.g_02337	Syaj.g_02147
OG0001520	Syam.g_01752	Syaj.g_00206
OG0001527	Syam.g_00693	Syaj.g_00198
OG0001528	Syam.g_01875	Syaj.g_01568
OG0001529	Syam.g_00047	Syaj.g_02311
OG0001530	Syam.g_02127	Syaj.g_01894
OG0001531	Syam.g_00513	Syaj.g_02879
OG0001532	Syam.g_00897	Syaj.g_00619
OG0001534	Syam.g_01205	Syaj.g_00794
OG0001535	Syam.g_01188	Syaj.g_00813
OG0001536	Syam.g_01119	Syaj.g_00903
OG0001537	Syam.g_01333	Syaj.g_01066
OG0001538	Syam.g_01285	Syaj.g_01018
OG0001539	Syam.g_01357	Syaj.g_00731
OG0001540	Syam.g_02161	Syaj.g_01931
OG0001541	Syam.g_02229	Syaj.g_02002
OG0001542	Syam.g_02238	Syaj.g_02011
OG0001543	Syam.g_02271	Syaj.g_02057
OG0001544	Syam.g_02336	Syaj.g_02146
OG0001545	Syam.g_02414	Syaj.g_02226
OG0001546	Syam.g_00636	Syaj.g_00124
OG0001547	Syam.g_01059	Syaj.g_01106
OG0001548	Syam.g_01420	Syaj.g_01222
OG0001551	Syam.g_00755	Syaj.g_00395
OG0001554	Syam.g_02311	Syaj.g_02109
OG0001556	Syam.g_00903	Syaj.g_00636
OG0001557	Syam.g_01320	Syaj.g_01058
OG0001558	Syam.g_00019	Syaj.g_02282
OG0001559	Syam.g_02126	Syaj.g_01893
OG0001560	Syam.g_02113	Syaj.g_01879
OG0001561	Syam.g_01195	Syaj.g_00807
OG0001562	Syam.g_01180	Syaj.g_00821
OG0001563	Syam.g_00370	Syaj.g_02737
OG0001564	Syam.g_02383	Syaj.g_00657
OG0001567	Syam.g_01058	Syaj.g_01108
OG0001568	Syam.g_01061	Syaj.g_01104
OG0001572	Syam.g_00531	Syaj.g_00522
OG0001574	Syam.g_00691	Syaj.g_00196
OG0001575	Syam.g_00696	Syaj.g_00201
OG0001576	Syam.g_01699	Syaj.g_00266
OG0001577	Syam.g_01799	Syaj.g_00298
OG0001579	Syam.g_00418	Syaj.g_02777
OG0001580	Syam.g_02300	Syaj.g_02100
OG0001582	Syam.g_01128	Syaj.g_01215
OG0001585	Syam.g_01008	Syaj.g_01778
OG0001589	Syam.g_01897	Syaj.g_01600
OG0001590	Syam.g_01473	Syaj.g_01289
OG0001592	Syam.g_02301	Syaj.g_02101
OG0001594	Syam.g_01593	Syaj.g_00701, Syaj.g_01360
OG0001602	Syam.g_01251	Syaj.g_00969
OG0001614	Syam.g_00123	Syaj.g_02425
OG0001615	Syam.g_00669	Syaj.g_00166
OG0001616	Syam.g_00909	Syaj.g_00642
OG0001617	Syam.g_00797	Syaj.g_00475
OG0001619	Syam.g_01108	Syaj.g_00914
OG0001620	Syam.g_00470	Syaj.g_02818
OG0001621	Syam.g_00267	Syaj.g_02606
OG0001622	Syam.g_02423	Syaj.g_02237
OG0001623	Syam.g_00429	Syaj.g_02791
OG0001624	Syam.g_02341	Syaj.g_02153
OG0001625	Syam.g_00262	Syaj.g_02600
OG0001627	Syam.g_01921	Syaj.g_01633
OG0001634	Syam.g_01368	Syaj.g_00719
OG0001636	Syam.g_00040	Syaj.g_02303
OG0001637	Syam.g_01909, Syam.g_01908	Syaj.g_01611
OG0001638	Syam.g_02001	Syaj.g_01733
OG0001639	Syam.g_01924	Syaj.g_01636
OG0001640	Syam.g_00756	Syaj.g_00411
OG0001641	Syam.g_01164	Syaj.g_00840
OG0001643	Syam.g_01463	Syaj.g_01278
OG0001644	Syam.g_01229	Syaj.g_00941
OG0001645	Syam.g_01062, Syam.g_01534	Syaj.g_01809
OG0001646	Syam.g_00966	Syaj.g_01804
OG0001647	Syam.g_00239	Syaj.g_02574
OG0001652	Syam.g_00018	Syaj.g_02280
OG0001654	Syam.g_01922	Syaj.g_01634
OG0001655	Syam.g_00838, Syam.g_01691	Syaj.g_01238
OG0001656	Syam.g_00413	Syaj.g_02776
OG0001657	Syam.g_02202	Syaj.g_01976
OG0001658	Syam.g_02312	Syaj.g_02110
OG0001659	Syam.g_00901	Syaj.g_00634
OG0001660	Syam.g_00480	Syaj.g_01902
OG0001660	Syam.g_02134	Syaj.g_01902
OG0001672	Syam.g_02076	Syaj.g_01833
OG0001673	Syam.g_00503	Syaj.g_02855
OG0001675	Syam.g_01178	Syaj.g_00823
OG0001676	Syam.g_00412	Syaj.g_02779
OG0001677	Syam.g_00397	Syaj.g_02763
OG0001678	Syam.g_00291	Syaj.g_02640
OG0001680	Syam.g_01778, Syam.g_01777	Syaj.g_00320
OG0001681	Syam.g_01330	Syaj.g_01086
OG0001681	Syam.g_01653	Syaj.g_02893
OG0001682	Syam.g_01427	Syaj.g_01232
OG0001682	Syam.g_01237	Syaj.g_00949
OG0001691	Syam.g_01497	Syaj.g_01312
OG0001692	Syam.g_01608	Syaj.g_01374
OG0001693	Syam.g_00775	Syaj.g_00428
OG0001694	Syam.g_00228	Syaj.g_02563
OG0001695	Syam.g_02408	Syaj.g_02223
OG0001700	Syam.g_01388	Syaj.g_01115
OG0001702	Syam.g_02094, Syam.g_02095	Syaj.g_01851, Syaj.g_01857
OG0001703	Syam.g_00577	Syaj.g_00062
OG0001713	Syam.g_01783	Syaj.g_00314
OG0001715	Syam.g_01411	Syaj.g_01213
OG0001716	Syam.g_00703	Syaj.g_00350
OG0001717	Syam.g_02215	Syaj.g_01988
OG0001729	Syam.g_00516	Syaj.g_02885
OG0001730	Syam.g_00519	Syaj.g_02887
OG0001732	Syam.g_00880	Syaj.g_00595
OG0001733	Syam.g_01219	Syaj.g_00726
OG0001734	Syam.g_00702	Syaj.g_00349
OG0001735	Syam.g_01381, Syam.g_01382	Syaj.g_00704
OG0001736	Syam.g_00166	Syaj.g_02493
OG0001737	Syam.g_00209	Syaj.g_02544
OG0001738	Syam.g_00175	Syaj.g_02505
OG0001739	Syam.g_02406	Syaj.g_02222
OG0001740	Syam.g_02411	Syaj.g_02224
OG0001750	Syam.g_02101	Syaj.g_01866
OG0001751	Syam.g_00502, Syam.g_01063	Syaj.g_02854
OG0001752	Syam.g_01914	Syaj.g_01621
OG0001755	Syam.g_00627	Syaj.g_00115
OG0001758	Syam.g_00551	Syaj.g_00665
OG0001759	Syam.g_00983	Syaj.g_01196
OG0001761	Syam.g_01505	Syaj.g_01328
OG0001762	Syam.g_01171	Syaj.g_00833
OG0001763	Syam.g_01158, Syam.g_01157	Syaj.g_00845
OG0001764	Syam.g_01068	Syaj.g_00767
OG0001765	Syam.g_00950	Syaj.g_00664
OG0001766	Syam.g_00199	Syaj.g_02532
OG0001769	Syam.g_01449	Syaj.g_01264
OG0001771	Syam.g_00958	Syaj.g_00669
OG0001783	Syam.g_00118	Syaj.g_02420
OG0001784	Syam.g_02096	Syaj.g_01859
OG0001786	Syam.g_01962	Syaj.g_01690
OG0001787	Syam.g_00650	Syaj.g_00143
OG0001788	Syam.g_00653	Syaj.g_00146
OG0001789	Syam.g_01829	Syaj.g_01510
OG0001790	Syam.g_01804	Syaj.g_00292
OG0001791	Syam.g_01782	Syaj.g_00315
OG0001792	Syam.g_00872	Syaj.g_00587
OG0001794	Syam.g_01202	Syaj.g_00797
OG0001795	Syam.g_01940	Syaj.g_02873
OG0001796	Syam.g_01182	Syaj.g_00819
OG0001797	Syam.g_01100	Syaj.g_00922
OG0001798	Syam.g_01487	Syaj.g_01301
OG0001799	Syam.g_01452	Syaj.g_01267
OG0001801	Syam.g_01598	Syaj.g_00471, Syaj.g_01364
OG0001803	Syam.g_01856	Syaj.g_01549
OG0001804	Syam.g_00491	Syaj.g_02831
OG0001805	Syam.g_00272	Syaj.g_02611
OG0001806	Syam.g_00240	Syaj.g_02575
OG0001808	Syam.g_00154	Syaj.g_02463
OG0001810	Syam.g_02174	Syaj.g_01944
OG0001811	Syam.g_02235	Syaj.g_02009
OG0001812	Syam.g_02302	Syaj.g_02102
OG0001813	Syam.g_02345	Syaj.g_02164
OG0001814	Syam.g_02432	Syaj.g_02247
OG0001815	Syam.g_02441	Syaj.g_02257
OG0001816	Syam.g_01360	Syaj.g_00728
OG0001817	Syam.g_01405, Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827	Syaj.g_01219
OG0001835	Syam.g_00964	Syaj.g_01801
OG0001838	Syam.g_00008	Syaj.g_02270
OG0001839	Syam.g_00036	Syaj.g_02299
OG0001840	Syam.g_00053	Syaj.g_02317
OG0001841	Syam.g_00060	Syaj.g_02325
OG0001843	Syam.g_00124	Syaj.g_02426
OG0001844	Syam.g_00125	Syaj.g_02427
OG0001845	Syam.g_00126	Syaj.g_02428
OG0001846	Syam.g_02146	Syaj.g_01914
OG0001847	Syam.g_02144	Syaj.g_01912
OG0001848	Syam.g_02140	Syaj.g_01908
OG0001849	Syam.g_02088	Syaj.g_01844
OG0001850	Syam.g_02078	Syaj.g_01834
OG0001851	Syam.g_02072	Syaj.g_01829
OG0001852	Syam.g_02071	Syaj.g_01828
OG0001853	Syam.g_02064	Syaj.g_01821
OG0001854	Syam.g_00507	Syaj.g_02874
OG0001856	Syam.g_01968	Syaj.g_01696
OG0001857	Syam.g_01965	Syaj.g_01693
OG0001858	Syam.g_01935	Syaj.g_01651
OG0001859	Syam.g_00565	Syaj.g_00050
OG0001860	Syam.g_00579	Syaj.g_00064
OG0001861	Syam.g_00590	Syaj.g_00079
OG0001862	Syam.g_00601	Syaj.g_00090
OG0001863	Syam.g_00606	Syaj.g_00095
OG0001864	Syam.g_00661	Syaj.g_00156
OG0001865	Syam.g_01726	Syaj.g_00233
OG0001866	Syam.g_01703	Syaj.g_00262
OG0001867	Syam.g_01507	Syaj.g_01332
OG0001868	Syam.g_01833	Syaj.g_01515
OG0001869	Syam.g_01800	Syaj.g_00297
OG0001870	Syam.g_01792	Syaj.g_00305
OG0001871	Syam.g_01787	Syaj.g_00310
OG0001872	Syam.g_00866	Syaj.g_00580
OG0001873	Syam.g_00908	Syaj.g_00641
OG0001874	Syam.g_00911	Syaj.g_00644
OG0001877	Syam.g_00803	Syaj.g_00482
OG0001878	Syam.g_01175	Syaj.g_00826
OG0001879	Syam.g_01169	Syaj.g_00835
OG0001880	Syam.g_01130	Syaj.g_00873
OG0001881	Syam.g_01127	Syaj.g_00895
OG0001882	Syam.g_01103	Syaj.g_00919
OG0001883	Syam.g_01099	Syaj.g_00925
OG0001884	Syam.g_01090	Syaj.g_00933
OG0001885	Syam.g_01073	Syaj.g_00772
OG0001886	Syam.g_01069	Syaj.g_00768
OG0001887	Syam.g_01341	Syaj.g_00763
OG0001888	Syam.g_01313	Syaj.g_01052
OG0001889	Syam.g_01275	Syaj.g_01007
OG0001890	Syam.g_00724	Syaj.g_00368
OG0001891	Syam.g_00720	Syaj.g_00356
OG0001892	Syam.g_01756	Syaj.g_00342
OG0001895	Syam.g_01594	Syaj.g_01361
OG0001896	Syam.g_01861	Syaj.g_01562
OG0001898	Syam.g_00435	Syaj.g_02800
OG0001899	Syam.g_00358	Syaj.g_02726
OG0001900	Syam.g_00255	Syaj.g_02592
OG0001901	Syam.g_00254	Syaj.g_02591
OG0001902	Syam.g_00223	Syaj.g_02558
OG0001903	Syam.g_00214	Syaj.g_02549
OG0001904	Syam.g_00160	Syaj.g_02475
OG0001905	Syam.g_00152	Syaj.g_02461
OG0001906	Syam.g_02162	Syaj.g_01932
OG0001907	Syam.g_02180	Syaj.g_01955
OG0001908	Syam.g_02231	Syaj.g_02004
OG0001909	Syam.g_02242	Syaj.g_02016
OG0001910	Syam.g_02277	Syaj.g_02069
OG0001912	Syam.g_02321	Syaj.g_02124
OG0001913	Syam.g_02323	Syaj.g_02126
OG0001914	Syam.g_00920	Syaj.g_00650
OG0001915	Syam.g_02437	Syaj.g_02253
