Orthogroup	Syam	Syat
OG0001205	Syam.g_01852	Syat.g_01287
OG0001206	Syam.g_01680	Syat.g_03268
OG0001208	Syam.g_00585	Syat.g_03172
OG0001209	Syam.g_00654	Syat.g_03273
OG0001210	Syam.g_00663	Syat.g_00103
OG0001211	Syam.g_00678	Syat.g_00078
OG0001213	Syam.g_01479	Syat.g_03289
OG0001214	Syam.g_01466	Syat.g_00128
OG0001216	Syam.g_01245	Syat.g_00660
OG0001217	Syam.g_01403	Syat.g_02587
OG0001218	Syam.g_01662	Syat.g_01356
OG0001219	Syam.g_01080	Syat.g_00629
OG0001220	Syam.g_01754	Syat.g_01534
OG0001222	Syam.g_01111	Syat.g_00597
OG0001224	Syam.g_00770	Syat.g_00804
OG0001225	Syam.g_00772	Syat.g_00806
OG0001226	Syam.g_01425	Syat.g_01485
OG0001228	Syam.g_01858	Syat.g_00938
OG0001229	Syam.g_00796	Syat.g_00981
OG0001230	Syam.g_01603	Syat.g_01235
OG0001231	Syam.g_00017	Syat.g_02327
OG0001232	Syam.g_02022	Syat.g_03041
OG0001233	Syam.g_01895	Syat.g_03012
OG0001234	Syam.g_00306	Syat.g_02092
OG0001235	Syam.g_00313	Syat.g_01838
OG0001236	Syam.g_00146	Syat.g_02156
OG0001237	Syam.g_00141	Syat.g_02161
OG0001238	Syam.g_02326	Syat.g_02673
OG0001239	Syam.g_02065	Syat.g_01472
OG0001240	Syam.g_02105	Syat.g_01554
OG0001241	Syam.g_02115	Syat.g_01564
OG0001242	Syam.g_02145	Syat.g_02936
OG0001244	Syam.g_02188	Syat.g_02901
OG0001245	Syam.g_01057	Syat.g_00212
OG0001246	Syam.g_00611	Syat.g_03209
OG0001247	Syam.g_01253	Syat.g_01019
OG0001248	Syam.g_01256	Syat.g_03159
OG0001249	Syam.g_00436	Syat.g_01620
OG0001250	Syam.g_00731	Syat.g_00739
OG0001251	Syam.g_02365	Syat.g_00963, Syat.g_00621
OG0001252	Syam.g_00763	Syat.g_00787
OG0001255	Syam.g_01056	Syat.g_00843
OG0001256	Syam.g_01976	Syat.g_03111
OG0001257	Syam.g_01683	Syat.g_01716
OG0001258	Syam.g_01986	Syat.g_03119
OG0001259	Syam.g_01893	Syat.g_03014
OG0001261	Syam.g_00360	Syat.g_01791
OG0001262	Syam.g_00056	Syat.g_02285
OG0001263	Syam.g_02159	Syat.g_02926
OG0001265	Syam.g_02143	Syat.g_02938
OG0001266	Syam.g_02259	Syat.g_02808
OG0001267	Syam.g_00230	Syat.g_02060
OG0001268	Syam.g_00463	Syat.g_01608
OG0001269	Syam.g_00956	Syat.g_02369
OG0001270	Syam.g_01871	Syat.g_02968
OG0001271	Syam.g_01671	Syat.g_01374
OG0001272	Syam.g_00589	Syat.g_03176
OG0001274	Syam.g_02285	Syat.g_02727
OG0001275	Syam.g_01174	Syat.g_00529
OG0001276	Syam.g_01190	Syat.g_00705
OG0001277	Syam.g_02415	Syat.g_03312
OG0001278	Syam.g_00862	Syat.g_00895
OG0001279	Syam.g_01590	Syat.g_01252
OG0001281	Syam.g_01837	Syat.g_01159
OG0001282	Syam.g_00574	Syat.g_02780
OG0001283	Syam.g_02424	Syat.g_02403
OG0001286	Syam.g_00376	Syat.g_01656
OG0001287	Syam.g_00113	Syat.g_02208
OG0001288	Syam.g_00102	Syat.g_02225
OG0001289	Syam.g_02089	Syat.g_01527
OG0001290	Syam.g_02114	Syat.g_01563
OG0001291	Syam.g_02170	Syat.g_02916
OG0001292	Syam.g_00276	Syat.g_01873
OG0001293	Syam.g_00256	Syat.g_01995
OG0001294	Syam.g_01365	Syat.g_00409
OG0001295	Syam.g_00665	Syat.g_00945
OG0001296	Syam.g_00617	Syat.g_03217
OG0001297	Syam.g_00621	Syat.g_03221
OG0001298	Syam.g_01738	Syat.g_00043
OG0001299	Syam.g_01371	Syat.g_00401
OG0001300	Syam.g_00800	Syat.g_01025
OG0001303	Syam.g_01082	Syat.g_00628
OG0001304	Syam.g_01204	Syat.g_00690
OG0001305	Syam.g_00780	Syat.g_00813
OG0001306	Syam.g_01811	Syat.g_03234
OG0001307	Syam.g_00945	Syat.g_02082
OG0001308	Syam.g_01623	Syat.g_01176
OG0001309	Syam.g_00628	Syat.g_01113
OG0001311	Syam.g_01192	Syat.g_00703
OG0001312	Syam.g_01092	Syat.g_00615
OG0001314	Syam.g_00448, Syam.g_00540, Syam.g_01569, Syam.g_01445	Syat.g_00839, Syat.g_00137
OG0001315	Syam.g_00394	Syat.g_01634
OG0001317	Syam.g_00505	Syat.g_01451
OG0001319	Syam.g_00241	Syat.g_02048
OG0001323	Syam.g_00631	Syat.g_01111
OG0001325	Syam.g_01241	Syat.g_00664
OG0001326	Syam.g_02370	Syat.g_02525
OG0001327	Syam.g_01359	Syat.g_00414
OG0001331	Syam.g_00569	Syat.g_01301
OG0001333	Syam.g_01889	Syat.g_03018
OG0001336	Syam.g_02425	Syat.g_02402
OG0001337	Syam.g_00402, Syam.g_00424	Syat.g_01621
OG0001345	Syam.g_01764	Syat.g_00290
OG0001347	Syam.g_00081	Syat.g_02666
OG0001348	Syam.g_00750	Syat.g_03316
OG0001351	Syam.g_01695	Syat.g_01318
OG0001353	Syam.g_00742	Syat.g_00717
OG0001354	Syam.g_01145	Syat.g_00558
OG0001355	Syam.g_00957	Syat.g_02589
OG0001356	Syam.g_00751	Syat.g_01035
OG0001358	Syam.g_01495	Syat.g_03319
OG0001360	Syam.g_01762	Syat.g_00256
OG0001361	Syam.g_01767	Syat.g_00293
OG0001364	Syam.g_00158	Syat.g_02143
OG0001366	Syam.g_02014	Syat.g_03047
OG0001373	Syam.g_02369	Syat.g_02524
OG0001374	Syam.g_02377	Syat.g_02541
OG0001376	Syam.g_02332	Syat.g_00841
OG0001377	Syam.g_02331	Syat.g_00842
OG0001378	Syam.g_01872	Syat.g_02967
OG0001379	Syam.g_01821	Syat.g_01147
OG0001382	Syam.g_01557	Syat.g_00101
OG0001385	Syam.g_02366	Syat.g_02521
OG0001386	Syam.g_02367	Syat.g_02522
OG0001387	Syam.g_02368	Syat.g_02523
OG0001388	Syam.g_02371	Syat.g_02526
OG0001389	Syam.g_02372	Syat.g_02531
OG0001390	Syam.g_02373	Syat.g_02532
OG0001391	Syam.g_02374	Syat.g_02533
OG0001392	Syam.g_02375	Syat.g_02539
OG0001393	Syam.g_02376	Syat.g_02540
OG0001394	Syam.g_01321	Syat.g_00450
OG0001401	Syam.g_00738, Syam.g_00737	Syat.g_00721
OG0001402	Syam.g_01490	Syat.g_03314
OG0001406	Syam.g_02333	Syat.g_00840
OG0001408	Syam.g_00848	Syat.g_00211
OG0001412	Syam.g_00082	Syat.g_02667
OG0001413	Syam.g_01430	Syat.g_00853
OG0001416	Syam.g_01834	Syat.g_02491
OG0001417	Syam.g_01144	Syat.g_01705
OG0001420	Syam.g_00642	Syat.g_01099
OG0001421	Syam.g_01019	Syat.g_03056
OG0001429	Syam.g_01083	Syat.g_00627
OG0001430	Syam.g_02305	Syat.g_03343
OG0001432	Syam.g_00822	Syat.g_00846
OG0001433	Syam.g_00752	Syat.g_01429
OG0001434	Syam.g_01316	Syat.g_00455
OG0001435	Syam.g_01353	Syat.g_00422
OG0001438	Syam.g_00215	Syat.g_02076
OG0001439	Syam.g_00190	Syat.g_02105
OG0001441	Syam.g_00633	Syat.g_01109
OG0001443	Syam.g_02335	Syat.g_02649
OG0001449	Syam.g_00285	Syat.g_00800
OG0001452	Syam.g_00268	Syat.g_01881
OG0001453	Syam.g_01166	Syat.g_00538
OG0001454	Syam.g_01426	Syat.g_00189
OG0001456	Syam.g_02387	Syat.g_02545
OG0001457	Syam.g_02388	Syat.g_02546
OG0001458	Syam.g_02389	Syat.g_02547
OG0001459	Syam.g_00949	Syat.g_03357, Syat.g_03358
OG0001460	Syam.g_00753	Syat.g_01430
OG0001461	Syam.g_00928	Syat.g_01945
OG0001462	Syam.g_00041	Syat.g_02301
OG0001467	Syam.g_01438	Syat.g_02457
OG0001470	Syam.g_01874	Syat.g_02257
OG0001473	Syam.g_01440	Syat.g_00190
OG0001474	Syam.g_00464	Syat.g_01607
OG0001475	Syam.g_01876	Syat.g_01116
OG0001476	Syam.g_01784	Syat.g_02579, Syat.g_01012
OG0001477	Syam.g_00789	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001479	Syam.g_00461	Syat.g_01610
OG0001480	Syam.g_01755	Syat.g_00100
OG0001482	Syam.g_01154	Syat.g_00549
OG0001484	Syam.g_02378	Syat.g_02443
OG0001487	Syam.g_01661	Syat.g_01355
OG0001488	Syam.g_01774	Syat.g_00301
OG0001489	Syam.g_00387	Syat.g_01645
OG0001492	Syam.g_00865	Syat.g_00898
OG0001493	Syam.g_00857	Syat.g_00890
OG0001495	Syam.g_00318	Syat.g_01833
OG0001496	Syam.g_00791	Syat.g_00316
OG0001497	Syam.g_00790	Syat.g_00317
OG0001498	Syam.g_00490	Syat.g_02954
OG0001502	Syam.g_00705	Syat.g_00757
OG0001504	Syam.g_00948	Syat.g_03356
OG0001507	Syam.g_00975	Syat.g_03261
OG0001508	Syam.g_01873	Syat.g_02258
OG0001509	Syam.g_00091	Syat.g_01296
OG0001510	Syam.g_00109	Syat.g_02214
OG0001511	Syam.g_02129	Syat.g_01580
OG0001512	Syam.g_00512	Syat.g_01445
OG0001513	Syam.g_00142	Syat.g_01083
OG0001514	Syam.g_00792	Syat.g_00315
OG0001515	Syam.g_00804	Syat.g_00927
OG0001516	Syam.g_01374	Syat.g_00398
OG0001517	Syam.g_00458	Syat.g_01613
OG0001518	Syam.g_02328	Syat.g_02671
OG0001519	Syam.g_02337	Syat.g_02646
OG0001520	Syam.g_01752	Syat.g_00852
OG0001526	Syam.g_02183	Syat.g_02907
OG0001527	Syam.g_00693	Syat.g_00064
OG0001528	Syam.g_01875	Syat.g_01115
OG0001529	Syam.g_00047	Syat.g_02294
OG0001530	Syam.g_02127	Syat.g_01578
OG0001531	Syam.g_00513	Syat.g_01444
OG0001532	Syam.g_00897	Syat.g_00213
OG0001533	Syam.g_01697	Syat.g_02966
OG0001534	Syam.g_01205	Syat.g_00689
OG0001535	Syam.g_01188	Syat.g_00707
OG0001536	Syam.g_01119	Syat.g_00589
OG0001537	Syam.g_01333	Syat.g_00441
OG0001538	Syam.g_01285	Syat.g_00484
OG0001539	Syam.g_01357	Syat.g_00417
OG0001540	Syam.g_02161	Syat.g_02924
OG0001541	Syam.g_02229	Syat.g_02847
OG0001542	Syam.g_02238	Syat.g_02837
OG0001543	Syam.g_02271	Syat.g_03229
OG0001544	Syam.g_02336	Syat.g_02647
OG0001545	Syam.g_02414	Syat.g_02444, Syat.g_02433
OG0001547	Syam.g_01059	Syat.g_00645
OG0001549	Syam.g_01761	Syat.g_00799
OG0001554	Syam.g_02311	Syat.g_01005
OG0001556	Syam.g_00903	Syat.g_03334, Syat.g_03147
OG0001557	Syam.g_01320	Syat.g_00451
OG0001558	Syam.g_00019	Syat.g_02323
OG0001559	Syam.g_02126	Syat.g_01577
OG0001560	Syam.g_02113	Syat.g_01562
OG0001561	Syam.g_01195	Syat.g_00701
OG0001562	Syam.g_01180	Syat.g_00523
OG0001563	Syam.g_00370	Syat.g_01662
OG0001564	Syam.g_02383	Syat.g_01209
OG0001567	Syam.g_01058	Syat.g_00651
OG0001568	Syam.g_01061	Syat.g_00643
OG0001574	Syam.g_00691	Syat.g_00066
OG0001575	Syam.g_00696	Syat.g_00061
OG0001576	Syam.g_01699	Syat.g_01169
OG0001577	Syam.g_01799	Syat.g_03255
OG0001578	Syam.g_00825, Syam.g_01423, Syam.g_00924	Syat.g_00192
OG0001580	Syam.g_02300	Syat.g_02701
OG0001590	Syam.g_01473	Syat.g_00112
OG0001591	Syam.g_01363	Syat.g_00411
OG0001592	Syam.g_02301	Syat.g_02699
OG0001594	Syam.g_01593	Syat.g_01365
OG0001614	Syam.g_00123	Syat.g_02197
OG0001616	Syam.g_00909	Syat.g_00249
OG0001617	Syam.g_00797	Syat.g_03212, Syat.g_03299
OG0001619	Syam.g_01108	Syat.g_00600
OG0001620	Syam.g_00470	Syat.g_01601
OG0001621	Syam.g_00267	Syat.g_01883
OG0001622	Syam.g_02423	Syat.g_02404
OG0001623	Syam.g_00429	Syat.g_01666
OG0001624	Syam.g_02341	Syat.g_00188
OG0001625	Syam.g_00262	Syat.g_01938
OG0001634	Syam.g_01368	Syat.g_00404
OG0001636	Syam.g_00040	Syat.g_02302
OG0001637	Syam.g_01909, Syam.g_01908	Syat.g_02788
OG0001639	Syam.g_01924	Syat.g_02981
OG0001640	Syam.g_00756	Syat.g_00792
OG0001641	Syam.g_01164	Syat.g_00540
OG0001643	Syam.g_01463	Syat.g_00131
OG0001644	Syam.g_01229	Syat.g_00844
OG0001645	Syam.g_01062, Syam.g_01534	Syat.g_01719
OG0001647	Syam.g_00239	Syat.g_02051
OG0001652	Syam.g_00018	Syat.g_02326
OG0001653	Syam.g_02103, Syam.g_02438	Syat.g_01553
OG0001654	Syam.g_01922	Syat.g_02983
OG0001657	Syam.g_02202	Syat.g_02887
OG0001659	Syam.g_00901	Syat.g_00219
OG0001660	Syam.g_00480, Syam.g_02134	Syat.g_01585, Syat.g_02948
OG0001669	Syam.g_00088	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151
OG0001672	Syam.g_02076	Syat.g_01483
OG0001673	Syam.g_00503	Syat.g_01454
OG0001675	Syam.g_01178	Syat.g_00525
OG0001677	Syam.g_00397	Syat.g_01631
OG0001678	Syam.g_00291	Syat.g_01859
OG0001680	Syam.g_01778, Syam.g_01777, Syam.g_02005	Syat.g_03064
OG0001682	Syam.g_01427, Syam.g_01237	Syat.g_00668
OG0001692	Syam.g_01608	Syat.g_01231
OG0001694	Syam.g_00228	Syat.g_02062
OG0001695	Syam.g_02408	Syat.g_02434
OG0001700	Syam.g_01388	Syat.g_01074
OG0001702	Syam.g_02094, Syam.g_02095	Syat.g_01533
OG0001703	Syam.g_00577	Syat.g_03164
OG0001715	Syam.g_01411	Syat.g_01717
OG0001716	Syam.g_00703	Syat.g_02002
OG0001717	Syam.g_02215	Syat.g_02860
OG0001726	Syam.g_01046	Syat.g_02003
OG0001729	Syam.g_00516	Syat.g_01440
OG0001730	Syam.g_00519	Syat.g_01676
OG0001732	Syam.g_00880	Syat.g_02387, Syat.g_00911
OG0001733	Syam.g_01219	Syat.g_01048
OG0001734	Syam.g_00702	Syat.g_00513, Syat.g_01308
OG0001735	Syam.g_01381, Syam.g_01382	Syat.g_00345
OG0001736	Syam.g_00166, Syam.g_00167	Syat.g_01254
OG0001737	Syam.g_00209	Syat.g_02084
OG0001738	Syam.g_00175	Syat.g_02127
OG0001739	Syam.g_02406	Syat.g_02435, Syat.g_02445
OG0001750	Syam.g_02101	Syat.g_01551
OG0001751	Syam.g_00502, Syam.g_01063	Syat.g_01455
OG0001752	Syam.g_01914	Syat.g_02991
OG0001755	Syam.g_00627	Syat.g_03226
OG0001759	Syam.g_00983	Syat.g_02466
OG0001761	Syam.g_01505	Syat.g_00819
OG0001762	Syam.g_01171	Syat.g_00531
OG0001763	Syam.g_01158, Syam.g_01157	Syat.g_00545
OG0001764	Syam.g_01068	Syat.g_00639
OG0001766	Syam.g_00199	Syat.g_02711
OG0001769	Syam.g_01449	Syat.g_00373
OG0001771	Syam.g_00958	Syat.g_01094
OG0001783	Syam.g_00118	Syat.g_02203
OG0001784	Syam.g_02096	Syat.g_01536
OG0001786	Syam.g_01962	Syat.g_03099
OG0001787	Syam.g_00650	Syat.g_01076
OG0001788	Syam.g_00653	Syat.g_03272
OG0001789	Syam.g_01829	Syat.g_01152
OG0001790	Syam.g_01804	Syat.g_03249
OG0001792	Syam.g_00872	Syat.g_00905
OG0001796	Syam.g_01182	Syat.g_00716
OG0001797	Syam.g_01100	Syat.g_00605, Syat.g_01062
OG0001798	Syam.g_01487	Syat.g_03310
OG0001801	Syam.g_01598	Syat.g_01240
OG0001803	Syam.g_01856	Syat.g_01291
OG0001804	Syam.g_00491	Syat.g_02955
OG0001805	Syam.g_00272	Syat.g_02770, Syat.g_01090
OG0001806	Syam.g_00240	Syat.g_02050, Syat.g_02049
OG0001808	Syam.g_00154	Syat.g_02145
OG0001811	Syam.g_02235	Syat.g_02839
OG0001812	Syam.g_02302	Syat.g_02698
OG0001813	Syam.g_02345	Syat.g_02490
OG0001814	Syam.g_02432	Syat.g_02395
OG0001815	Syam.g_02441	Syat.g_01886, Syat.g_00954
OG0001816	Syam.g_01360	Syat.g_00413
OG0001839	Syam.g_00036	Syat.g_02305
OG0001840	Syam.g_00053	Syat.g_02288
OG0001841	Syam.g_00060	Syat.g_02280
OG0001843	Syam.g_00124	Syat.g_02196
OG0001844	Syam.g_00125	Syat.g_02195
OG0001845	Syam.g_00126	Syat.g_02193
OG0001846	Syam.g_02146	Syat.g_03123, Syat.g_02935
OG0001847	Syam.g_02144	Syat.g_02937
OG0001848	Syam.g_02140	Syat.g_02941
OG0001849	Syam.g_02088	Syat.g_01526
OG0001850	Syam.g_02078	Syat.g_01486
OG0001851	Syam.g_02072	Syat.g_01479
OG0001852	Syam.g_02071	Syat.g_01478
OG0001853	Syam.g_02064	Syat.g_01471
OG0001854	Syam.g_00507	Syat.g_01449
OG0001856	Syam.g_01968	Syat.g_03103
OG0001857	Syam.g_01965	Syat.g_03100
OG0001858	Syam.g_01935	Syat.g_03076
OG0001859	Syam.g_00565	Syat.g_01305
OG0001860	Syam.g_00579	Syat.g_03166
OG0001861	Syam.g_00590	Syat.g_03177
OG0001862	Syam.g_00601	Syat.g_03190
OG0001863	Syam.g_00606	Syat.g_03203
OG0001864	Syam.g_00661	Syat.g_03282
OG0001866	Syam.g_01703	Syat.g_00002
OG0001867	Syam.g_01507	Syat.g_03410
OG0001868	Syam.g_01833	Syat.g_01156
OG0001869	Syam.g_01800	Syat.g_03254
OG0001870	Syam.g_01792	Syat.g_03264
OG0001871	Syam.g_01787	Syat.g_00312
OG0001872	Syam.g_00866	Syat.g_00899
OG0001873	Syam.g_00908	Syat.g_00228
OG0001874	Syam.g_00911	Syat.g_00251
OG0001877	Syam.g_00803	Syat.g_00926
OG0001878	Syam.g_01175	Syat.g_00528
OG0001879	Syam.g_01169	Syat.g_00533
OG0001880	Syam.g_01130	Syat.g_00574
OG0001881	Syam.g_01127	Syat.g_00575
OG0001882	Syam.g_01103	Syat.g_00602
OG0001883	Syam.g_01099	Syat.g_00608
OG0001884	Syam.g_01090	Syat.g_00617
OG0001885	Syam.g_01073	Syat.g_00632
OG0001886	Syam.g_01069	Syat.g_00638
OG0001888	Syam.g_01313	Syat.g_00456
OG0001889	Syam.g_01275	Syat.g_00498
OG0001890	Syam.g_00724	Syat.g_00748
OG0001891	Syam.g_00720	Syat.g_00756
OG0001892	Syam.g_01756	Syat.g_00982
OG0001895	Syam.g_01594	Syat.g_01244
OG0001896	Syam.g_01861	Syat.g_02964
OG0001898	Syam.g_00435	Syat.g_01622
OG0001899	Syam.g_00358	Syat.g_01793
OG0001900	Syam.g_00255	Syat.g_01997
OG0001901	Syam.g_00254	Syat.g_01998
OG0001902	Syam.g_00223	Syat.g_02068
OG0001903	Syam.g_00214	Syat.g_02077
OG0001904	Syam.g_00160	Syat.g_02141
OG0001905	Syam.g_00152	Syat.g_02147
OG0001906	Syam.g_02162	Syat.g_02923
OG0001908	Syam.g_02231	Syat.g_02845
OG0001909	Syam.g_02242	Syat.g_02833
OG0001910	Syam.g_02277	Syat.g_02736
OG0001912	Syam.g_02321	Syat.g_02679
OG0001913	Syam.g_02323	Syat.g_02677
OG0001914	Syam.g_00920	Syat.g_03287
OG0001915	Syam.g_02437	Syat.g_02389
OG0001929	Syam.g_00067	Syat.g_02273
OG0001932	Syam.g_00122	Syat.g_02198
OG0001933	Syam.g_02124	Syat.g_01573
OG0001934	Syam.g_02109	Syat.g_01559
OG0001935	Syam.g_02069	Syat.g_01476
OG0001936	Syam.g_00990	Syat.g_00178
OG0001937	Syam.g_01952	Syat.g_03089
OG0001940	Syam.g_01739	Syat.g_00044
OG0001941	Syam.g_01838	Syat.g_01160
OG0001943	Syam.g_00842	Syat.g_00405
OG0001946	Syam.g_00802	Syat.g_00972
OG0001948	Syam.g_01159	Syat.g_00543
OG0001949	Syam.g_01139	Syat.g_00563
OG0001950	Syam.g_01137	Syat.g_00565
OG0001951	Syam.g_01126	Syat.g_00576
OG0001952	Syam.g_01102	Syat.g_00603
OG0001953	Syam.g_01101	Syat.g_00604
OG0001957	Syam.g_01482	Syat.g_03304
OG0001958	Syam.g_01379	Syat.g_00343
OG0001961	Syam.g_01673	Syat.g_01376
OG0001964	Syam.g_00304	Syat.g_01846
OG0001966	Syam.g_00260	Syat.g_01940
OG0001967	Syam.g_00258	Syat.g_01942
OG0001968	Syam.g_00257	Syat.g_01943
OG0001969	Syam.g_00193	Syat.g_02102
OG0001971	Syam.g_02240	Syat.g_02835
OG0001972	Syam.g_02289	Syat.g_02723
OG0001975	Syam.g_00919	Syat.g_03286
OG0001976	Syam.g_00921	Syat.g_03288
OG0001979	Syam.g_00806	Syat.g_03155
OG0001980	Syam.g_00431	Syat.g_00836
OG0001991	Syam.g_01389	Syat.g_01679
OG0001995	Syam.g_00818	Syat.g_02221
OG0001997	Syam.g_02099	Syat.g_01549
OG0001999	Syam.g_01886	Syat.g_03020
OG0002000	Syam.g_00629	Syat.g_01112
OG0002008	Syam.g_01173	Syat.g_03284
OG0002010	Syam.g_01643	Syat.g_01337
OG0002013	Syam.g_00487	Syat.g_01504
OG0002020	Syam.g_02404	Syat.g_02597
OG0002021	Syam.g_02402	Syat.g_02450
OG0002022	Syam.g_02399	Syat.g_02448
OG0002023	Syam.g_02398	Syat.g_02447
OG0002024	Syam.g_02392	Syat.g_02554
OG0002037	Syam.g_00581	Syat.g_01293
OG0002041	Syam.g_01155	Syat.g_00547
OG0002042	Syam.g_01133	Syat.g_00569
OG0002045	Syam.g_01676	Syat.g_01381
OG0002047	Syam.g_00486	Syat.g_02951
OG0002048	Syam.g_00393	Syat.g_01636
OG0002049	Syam.g_00310	Syat.g_01840
OG0002050	Syam.g_00249	Syat.g_02040
OG0002051	Syam.g_02228	Syat.g_02848
OG0002054	Syam.g_02391	Syat.g_02555
OG0002055	Syam.g_02394	Syat.g_02428
OG0002056	Syam.g_00213	Syat.g_02078
OG0002116	Syam.g_01957	Syat.g_03094
OG0002120	Syam.g_01038	Syat.g_02459
OG0002123	Syam.g_01243	Syat.g_00662
OG0002129	Syam.g_01626	Syat.g_01280
OG0002131	Syam.g_02403	Syat.g_02451
OG0002132	Syam.g_02395	Syat.g_02553
OG0002134	Syam.g_00132	Syat.g_02186
OG0002135	Syam.g_02018	Syat.g_03043
OG0002136	Syam.g_02017	Syat.g_03044
OG0002138	Syam.g_00807	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syam.g_00852	Syat.g_00884
OG0002142	Syam.g_01599	Syat.g_01239
OG0002143	Syam.g_00494	Syat.g_00973
OG0002144	Syam.g_00316	Syat.g_03389
OG0002154	Syam.g_02181	Syat.g_00084
OG0002160	Syam.g_00816	Syat.g_02996
OG0002167	Syam.g_00658	Syat.g_01778
OG0002170	Syam.g_00453	Syat.g_01618
OG0002174	Syam.g_01565	Syat.g_02511
OG0002179	Syam.g_00149	Syat.g_02153
OG0002180	Syam.g_00222	Syat.g_02069
OG0002181	Syam.g_00252	Syat.g_02001
OG0002182	Syam.g_00269	Syat.g_03097
OG0002183	Syam.g_02090	Syat.g_01529
OG0002184	Syam.g_02087	Syat.g_01525
OG0002185	Syam.g_02079	Syat.g_01487
OG0002186	Syam.g_02016	Syat.g_03045
OG0002187	Syam.g_02015	Syat.g_03046
OG0002188	Syam.g_01985	Syat.g_03118
OG0002189	Syam.g_01984	Syat.g_03117
OG0002190	Syam.g_01939	Syat.g_03080
OG0002192	Syam.g_01772	Syat.g_00298
OG0002194	Syam.g_00856	Syat.g_00889
OG0002196	Syam.g_01303	Syat.g_00464
OG0002197	Syam.g_01163	Syat.g_00541
OG0002198	Syam.g_01448	Syat.g_02588
OG0002199	Syam.g_01453	Syat.g_00393
OG0002200	Syam.g_01613	Syat.g_01225
OG0002201	Syam.g_01705	Syat.g_00004
OG0002202	Syam.g_01706	Syat.g_00005
OG0002203	Syam.g_01707	Syat.g_00006
OG0002204	Syam.g_01724	Syat.g_00029
OG0002205	Syam.g_01741	Syat.g_00047
OG0002206	Syam.g_00699	Syat.g_00058, Syat.g_01056
OG0002207	Syam.g_00689	Syat.g_00068
OG0002208	Syam.g_00578	Syat.g_03165
OG0002209	Syam.g_00465	Syat.g_01606
OG0002210	Syam.g_00401	Syat.g_01627
OG0002211	Syam.g_00362	Syat.g_01789
OG0002212	Syam.g_02299	Syat.g_02702
OG0002213	Syam.g_02304	Syat.g_02697
OG0002214	Syam.g_02426	Syat.g_02401
OG0002229	Syam.g_00094	Syat.g_02254
OG0002239	Syam.g_00922	Syat.g_01095
OG0002244	Syam.g_00974	Syat.g_00744
OG0002247	Syam.g_01748	Syat.g_00054
OG0002248	Syam.g_00798	Syat.g_00837
OG0002249	Syam.g_01568	Syat.g_01310
OG0002250	Syam.g_02091	Syat.g_01530
OG0002251	Syam.g_01936	Syat.g_03077
OG0002252	Syam.g_01881	Syat.g_02625
OG0002253	Syam.g_01818	Syat.g_01145
OG0002254	Syam.g_01203	Syat.g_00691
OG0002255	Syam.g_01147	Syat.g_00556
OG0002257	Syam.g_01429	Syat.g_01714
OG0002258	Syam.g_01725	Syat.g_00030
OG0002259	Syam.g_00655	Syat.g_03274
OG0002260	Syam.g_00851	Syat.g_00883
OG0002285	Syam.g_01095	Syat.g_00612
OG0002292	Syam.g_02247	Syat.g_02822
OG0002296	Syam.g_01638	Syat.g_01332
OG0002297	Syam.g_00823	Syat.g_01433
OG0002298	Syam.g_01143	Syat.g_00559
OG0002300	Syam.g_01043	Syat.g_00977
OG0002302	Syam.g_00563	Syat.g_01307
OG0002306	Syam.g_02397	Syat.g_02502
OG0002307	Syam.g_01759	Syat.g_00447
OG0002309	Syam.g_00736	Syat.g_00722
OG0002329	Syam.g_01519	Syat.g_01096
OG0002343	Syam.g_00278	Syat.g_01871
OG0002347	Syam.g_02020	Syat.g_03036
OG0002352	Syam.g_01786	Syat.g_02986
OG0002354	Syam.g_01125	Syat.g_00577
OG0002357	Syam.g_02356	Syat.g_02661
OG0002358	Syam.g_01870, Syam.g_01869	Syat.g_01520
OG0002359	Syam.g_01646	Syat.g_01340
OG0002387	Syam.g_00087	Syat.g_01194
OG0002396	Syam.g_00335	Syat.g_01817
OG0002401	Syam.g_01785	Syat.g_00630
OG0002403	Syam.g_00879	Syat.g_00821
OG0002404	Syam.g_01235	Syat.g_01875
OG0002409	Syam.g_02350	Syat.g_02505
OG0002410	Syam.g_01410	Syat.g_02412
OG0002411	Syam.g_00747	Syat.g_00519
OG0002463	Syam.g_01161	Syat.g_00337
OG0002464	Syam.g_02077	Syat.g_01484
OG0002469	Syam.g_00875	Syat.g_00908
OG0002474	Syam.g_00315	Syat.g_00713
OG0002475	Syam.g_01645	Syat.g_01339
OG0002522	Syam.g_01920	Syat.g_02984
OG0002525	Syam.g_01033	Syat.g_02650
OG0002539	Syam.g_02325	Syat.g_02674
OG0002541	Syam.g_00400	Syat.g_01628
OG0002542	Syam.g_01859	Syat.g_03396
OG0002547	Syam.g_01682	Syat.g_00759
OG0002563	Syam.g_01812	Syat.g_01386
OG0002582	Syam.g_02035	Syat.g_02247
OG0002596	Syam.g_01329	Syat.g_00220
OG0002598	Syam.g_01047	Syat.g_00970
OG0002602	Syam.g_01006	Syat.g_02441
OG0002610	Syam.g_00455	Syat.g_01616
OG0002685	Syam.g_00999	Syat.g_01010
