Orthogroup	Syam	Syaq
OG0001130	Syam.g_00767	Syaq.g_02686
OG0001131	Syam.g_01337	Syaq.g_02284
OG0001132	Syam.g_01020	Syaq.g_01872
OG0001134	Syam.g_00915	Syaq.g_02213
OG0001135	Syam.g_00917	Syaq.g_02212
OG0001136	Syam.g_01797	Syaq.g_00252
OG0001137	Syam.g_01780	Syaq.g_00228
OG0001138	Syam.g_00898	Syaq.g_00196
OG0001139	Syam.g_00896	Syaq.g_00194
OG0001140	Syam.g_00895	Syaq.g_00193
OG0001141	Syam.g_00894	Syaq.g_00192
OG0001142	Syam.g_00892	Syaq.g_00191
OG0001143	Syam.g_00883	Syaq.g_00182
OG0001144	Syam.g_00873	Syaq.g_00166
OG0001145	Syam.g_01817	Syaq.g_00284
OG0001146	Syam.g_01836	Syaq.g_00305
OG0001147	Syam.g_01665	Syaq.g_00438
OG0001148	Syam.g_00573	Syaq.g_01761
OG0001149	Syam.g_00572	Syaq.g_01760
OG0001150	Syam.g_00571	Syaq.g_01759
OG0001151	Syam.g_00558	Syaq.g_01746
OG0001152	Syam.g_00557	Syaq.g_01745
OG0001153	Syam.g_01652	Syaq.g_00413
OG0001154	Syam.g_01654	Syaq.g_00414
OG0001155	Syam.g_01925	Syaq.g_01739
OG0001156	Syam.g_01928	Syaq.g_01729
OG0001157	Syam.g_01929	Syaq.g_01728
OG0001158	Syam.g_01930	Syaq.g_01727
OG0001159	Syam.g_01931	Syaq.g_01726
OG0001160	Syam.g_01969	Syaq.g_01693
OG0001161	Syam.g_02338	Syaq.g_01233
OG0001162	Syam.g_01257	Syaq.g_00331
OG0001163	Syam.g_01977	Syaq.g_01685
OG0001164	Syam.g_01983	Syaq.g_01679
OG0001165	Syam.g_01988	Syaq.g_01674
OG0001166	Syam.g_02011	Syaq.g_01652
OG0001167	Syam.g_01888	Syaq.g_01039
OG0001169	Syam.g_01892	Syaq.g_01620
OG0001170	Syam.g_01894	Syaq.g_01618
OG0001171	Syam.g_01904	Syaq.g_01607
OG0001172	Syam.g_00292	Syaq.g_00690
OG0001173	Syam.g_00293	Syaq.g_00689
OG0001174	Syam.g_00301	Syaq.g_00681
OG0001175	Syam.g_00302	Syaq.g_00680
OG0001176	Syam.g_00321	Syaq.g_00656
OG0001177	Syam.g_00319	Syaq.g_00658
OG0001178	Syam.g_01995	Syaq.g_01667
OG0001179	Syam.g_00351	Syaq.g_00626
OG0001180	Syam.g_00378	Syaq.g_00600
OG0001181	Syam.g_00382	Syaq.g_00596
OG0001182	Syam.g_00391	Syaq.g_00587
OG0001183	Syam.g_00396	Syaq.g_00579
OG0001184	Syam.g_00143	Syaq.g_00995
OG0001185	Syam.g_00121	Syaq.g_01022
OG0001186	Syam.g_00076	Syaq.g_01058
OG0001187	Syam.g_00073	Syaq.g_01061
OG0001188	Syam.g_00070	Syaq.g_01065
OG0001189	Syam.g_00054	Syaq.g_01095
OG0001190	Syam.g_02313	Syaq.g_01264
OG0001191	Syam.g_02324	Syaq.g_01248
OG0001192	Syam.g_02330	Syaq.g_01242
OG0001193	Syam.g_02355	Syaq.g_01217
OG0001194	Syam.g_02357	Syaq.g_01214
OG0001195	Syam.g_02358	Syaq.g_01213
OG0001196	Syam.g_02429	Syaq.g_01169
OG0001197	Syam.g_02431	Syaq.g_01167
OG0001198	Syam.g_02443	Syaq.g_01153
OG0001199	Syam.g_02068	Syaq.g_01553
OG0001200	Syam.g_02070	Syaq.g_01551
OG0001201	Syam.g_02122	Syaq.g_01486
OG0001202	Syam.g_02255	Syaq.g_01358
OG0001203	Syam.g_00511	Syaq.g_01581
OG0001204	Syam.g_00282	Syaq.g_00709
OG0001205	Syam.g_01852	Syaq.g_00491
OG0001206	Syam.g_01680	Syaq.g_00468
OG0001208	Syam.g_00585	Syaq.g_01774
OG0001209	Syam.g_00654	Syaq.g_01841
OG0001210	Syam.g_00663	Syaq.g_01852
OG0001211	Syam.g_00678	Syaq.g_01932
OG0001212	Syam.g_01717	Syaq.g_01990
OG0001213	Syam.g_01479	Syaq.g_02072
OG0001214	Syam.g_01466	Syaq.g_02084
OG0001215	Syam.g_00808	Syaq.g_02580
OG0001216	Syam.g_01245	Syaq.g_00026
OG0001217	Syam.g_01403	Syaq.g_01885
OG0001218	Syam.g_01662	Syaq.g_00423
OG0001219	Syam.g_01080	Syaq.g_02434
OG0001220	Syam.g_01754	Syaq.g_02412
OG0001221	Syam.g_01334	Syaq.g_02300
OG0001222	Syam.g_01111	Syaq.g_02472
OG0001224	Syam.g_00770	Syaq.g_02683
OG0001225	Syam.g_00772	Syaq.g_02681
OG0001226	Syam.g_01425	Syaq.g_01543
OG0001227	Syam.g_02340	Syaq.g_00333
OG0001230	Syam.g_01603	Syaq.g_00361
OG0001231	Syam.g_00017	Syaq.g_01133
OG0001232	Syam.g_02022	Syaq.g_01643
OG0001233	Syam.g_01895	Syaq.g_01617
OG0001234	Syam.g_00306	Syaq.g_00676
OG0001235	Syam.g_00313	Syaq.g_00665
OG0001236	Syam.g_00146	Syaq.g_00990
OG0001237	Syam.g_00141	Syaq.g_00999
OG0001238	Syam.g_02326	Syaq.g_01246
OG0001239	Syam.g_02065	Syaq.g_01556
OG0001240	Syam.g_02105	Syaq.g_01502
OG0001241	Syam.g_02115	Syaq.g_01492
OG0001244	Syam.g_02188	Syaq.g_01430
OG0001245	Syam.g_01057	Syaq.g_01916
OG0001246	Syam.g_00611	Syaq.g_01802
OG0001248	Syam.g_01256	Syaq.g_01891
OG0001249	Syam.g_00436	Syaq.g_00563
OG0001250	Syam.g_00731	Syaq.g_02389
OG0001251	Syam.g_02365	Syaq.g_02135
OG0001252	Syam.g_00763	Syaq.g_02690
OG0001253	Syam.g_01021	Syaq.g_01918
OG0001254	Syam.g_00916	Syaq.g_02214
OG0001255	Syam.g_01056	Syaq.g_02111
OG0001256	Syam.g_01976	Syaq.g_01686
OG0001258	Syam.g_01986	Syaq.g_01676
OG0001259	Syam.g_01893	Syaq.g_01619
OG0001260	Syam.g_01912	Syaq.g_01595
OG0001261	Syam.g_00360	Syaq.g_00617
OG0001262	Syam.g_00056	Syaq.g_01093
OG0001263	Syam.g_02159	Syaq.g_01454
OG0001265	Syam.g_02143	Syaq.g_01466
OG0001266	Syam.g_02259	Syaq.g_01354
OG0001267	Syam.g_00230	Syaq.g_00763
OG0001268	Syam.g_00463	Syaq.g_00553
OG0001269	Syam.g_00956	Syaq.g_01866
OG0001270	Syam.g_01871	Syaq.g_00504
OG0001271	Syam.g_01671	Syaq.g_00445
OG0001272	Syam.g_00589	Syaq.g_01778
OG0001273	Syam.g_01472	Syaq.g_02077
OG0001274	Syam.g_02285	Syaq.g_01303
OG0001275	Syam.g_01174	Syaq.g_02531
OG0001276	Syam.g_01190	Syaq.g_00062
OG0001278	Syam.g_00862	Syaq.g_00155
OG0001279	Syam.g_01590	Syaq.g_01867
OG0001280	Syam.g_01827	Syaq.g_00294
OG0001281	Syam.g_01837	Syaq.g_00306
OG0001282	Syam.g_00574	Syaq.g_01762
OG0001283	Syam.g_02424	Syaq.g_01175
OG0001284	Syam.g_01960	Syaq.g_01700
OG0001285	Syam.g_02380	Syaq.g_01639
OG0001286	Syam.g_00376	Syaq.g_00602
OG0001287	Syam.g_00113	Syaq.g_01030
OG0001289	Syam.g_02089	Syaq.g_01528
OG0001290	Syam.g_02114	Syaq.g_01493
OG0001291	Syam.g_02170	Syaq.g_01444
OG0001293	Syam.g_00256	Syaq.g_00736
OG0001294	Syam.g_01365	Syaq.g_02252
OG0001296	Syam.g_00617	Syaq.g_01808
OG0001297	Syam.g_00621	Syaq.g_01812
OG0001298	Syam.g_01738	Syaq.g_01967
OG0001299	Syam.g_01371	Syaq.g_02246
OG0001300	Syam.g_00800	Syaq.g_02589
OG0001301	Syam.g_00786	Syaq.g_02602
OG0001302	Syam.g_01437	Syaq.g_02115
OG0001303	Syam.g_01082	Syaq.g_02437
OG0001304	Syam.g_01204	Syaq.g_00049
OG0001305	Syam.g_00780	Syaq.g_02673
OG0001306	Syam.g_01811	Syaq.g_00267
OG0001308	Syam.g_01623	Syaq.g_00385
OG0001312	Syam.g_01092	Syaq.g_02449
OG0001314	Syam.g_00448, Syam.g_00540, Syam.g_01569, Syam.g_01445	Syaq.g_00826
OG0001315	Syam.g_00394	Syaq.g_00581
OG0001316	Syam.g_02176	Syaq.g_01437
OG0001317	Syam.g_00505	Syaq.g_01576
OG0001319	Syam.g_00241	Syaq.g_00751
OG0001321	Syam.g_01846	Syaq.g_00483
OG0001322	Syam.g_01845	Syaq.g_00482
OG0001323	Syam.g_00631	Syaq.g_01820
OG0001324	Syam.g_00799	Syaq.g_02590
OG0001325	Syam.g_01241	Syaq.g_00030
OG0001326	Syam.g_02370	Syaq.g_01205
OG0001327	Syam.g_01359	Syaq.g_02259
OG0001328	Syam.g_01340	Syaq.g_02280
OG0001330	Syam.g_01819	Syaq.g_00287
OG0001331	Syam.g_00569	Syaq.g_01757
OG0001333	Syam.g_01889	Syaq.g_01622
OG0001336	Syam.g_02425	Syaq.g_01174
OG0001337	Syam.g_00402, Syam.g_00424	Syaq.g_00564
OG0001343	Syam.g_02361	Syaq.g_00700
OG0001345	Syam.g_01764	Syaq.g_00213
OG0001346	Syam.g_01831	Syaq.g_00298
OG0001347	Syam.g_00081	Syaq.g_01063
OG0001348	Syam.g_00750	Syaq.g_02703
OG0001350	Syam.g_00510	Syaq.g_01580
OG0001351	Syam.g_01695	Syaq.g_00476
OG0001352	Syam.g_00644	Syaq.g_01904
OG0001353	Syam.g_00742	Syaq.g_02379
OG0001354	Syam.g_01145	Syaq.g_02503
OG0001355	Syam.g_00957	Syaq.g_00797
OG0001356	Syam.g_00751	Syaq.g_02555
OG0001357	Syam.g_00449	Syaq.g_02130
OG0001358	Syam.g_01495	Syaq.g_02056
OG0001359	Syam.g_02360	Syaq.g_00699
OG0001360	Syam.g_01762	Syaq.g_00211
OG0001361	Syam.g_01767	Syaq.g_00216
OG0001364	Syam.g_00158	Syaq.g_00972
OG0001366	Syam.g_02014	Syaq.g_01649
OG0001368	Syam.g_00283	Syaq.g_00708
OG0001373	Syam.g_02369	Syaq.g_01206
OG0001374	Syam.g_02377	Syaq.g_01198
OG0001375	Syam.g_02362	Syaq.g_00701
OG0001378	Syam.g_01872	Syaq.g_00506
OG0001379	Syam.g_01821	Syaq.g_00289
OG0001380	Syam.g_01409	Syaq.g_01915
OG0001382	Syam.g_01557	Syaq.g_00662
OG0001385	Syam.g_02366	Syaq.g_01209
OG0001386	Syam.g_02367	Syaq.g_01208
OG0001387	Syam.g_02368	Syaq.g_01207
OG0001388	Syam.g_02371	Syaq.g_01204
OG0001389	Syam.g_02372	Syaq.g_01203
OG0001390	Syam.g_02373	Syaq.g_01202
OG0001391	Syam.g_02374	Syaq.g_01201
OG0001392	Syam.g_02375	Syaq.g_01200
OG0001393	Syam.g_02376	Syaq.g_01199
OG0001394	Syam.g_01321	Syaq.g_02307
OG0001395	Syam.g_01225	Syaq.g_00045
OG0001396	Syam.g_00080	Syaq.g_01064
OG0001401	Syam.g_00738, Syam.g_00737	Syaq.g_02383
OG0001402	Syam.g_01490	Syaq.g_02061
OG0001408	Syam.g_00848	Syaq.g_02125
OG0001412	Syam.g_00082	Syaq.g_01062
OG0001413	Syam.g_01430	Syaq.g_00139
OG0001416	Syam.g_01834	Syaq.g_00303
OG0001417	Syam.g_01144	Syaq.g_02502
OG0001420	Syam.g_00642	Syaq.g_01833
OG0001428	Syam.g_02220	Syaq.g_01396
OG0001429	Syam.g_01083	Syaq.g_02438
OG0001430	Syam.g_02305	Syaq.g_01271
OG0001432	Syam.g_00822	Syaq.g_01862
OG0001433	Syam.g_00752	Syaq.g_00128
OG0001434	Syam.g_01316	Syaq.g_02312
OG0001435	Syam.g_01353	Syaq.g_02265
OG0001438	Syam.g_00215	Syaq.g_00778
OG0001439	Syam.g_00190	Syaq.g_00863
OG0001441	Syam.g_00633	Syaq.g_01822
OG0001442	Syam.g_01306	Syaq.g_02322
OG0001443	Syam.g_02335	Syaq.g_01236
OG0001444	Syam.g_02100	Syaq.g_01508
OG0001447	Syam.g_02152	Syaq.g_01456
OG0001448	Syam.g_02342	Syaq.g_01873
OG0001449	Syam.g_00285	Syaq.g_00698
OG0001452	Syam.g_00268	Syaq.g_00723
OG0001453	Syam.g_01166	Syaq.g_02522
OG0001454	Syam.g_01426	Syaq.g_01917
OG0001456	Syam.g_02387	Syaq.g_01196
OG0001457	Syam.g_02388	Syaq.g_01195
OG0001458	Syam.g_02389	Syaq.g_01194
OG0001460	Syam.g_00753	Syaq.g_00129
OG0001461	Syam.g_00928	Syaq.g_02163
OG0001462	Syam.g_00041	Syaq.g_01108
OG0001465	Syam.g_01250	Syaq.g_02704
OG0001467	Syam.g_01438	Syaq.g_00354
OG0001470	Syam.g_01874	Syaq.g_00903
OG0001471	Syam.g_00195	Syaq.g_00859
OG0001473	Syam.g_01440	Syaq.g_02134
OG0001474	Syam.g_00464	Syaq.g_00552
OG0001475	Syam.g_01876	Syaq.g_00905
OG0001476	Syam.g_01784	Syaq.g_00233
OG0001477	Syam.g_00789	Syaq.g_02599
OG0001479	Syam.g_00461	Syaq.g_00555
OG0001480	Syam.g_01755	Syaq.g_02121
OG0001482	Syam.g_01154	Syaq.g_02512
OG0001484	Syam.g_02378	Syaq.g_02628
OG0001487	Syam.g_01661	Syaq.g_00422
OG0001488	Syam.g_01774	Syaq.g_00224
OG0001489	Syam.g_00387	Syaq.g_00591
OG0001492	Syam.g_00865	Syaq.g_00158
OG0001493	Syam.g_00857	Syaq.g_00150
OG0001495	Syam.g_00318	Syaq.g_00659
OG0001496	Syam.g_00791	Syaq.g_02596
OG0001497	Syam.g_00790	Syaq.g_02598
OG0001498	Syam.g_00490	Syaq.g_00528
OG0001502	Syam.g_00705	Syaq.g_02407
OG0001508	Syam.g_01873	Syaq.g_00902
OG0001510	Syam.g_00109	Syaq.g_01034
OG0001511	Syam.g_02129	Syaq.g_01478
OG0001512	Syam.g_00512	Syaq.g_01583
OG0001513	Syam.g_00142	Syaq.g_00998
OG0001514	Syam.g_00792	Syaq.g_02595
OG0001515	Syam.g_00804	Syaq.g_02585
OG0001516	Syam.g_01374	Syaq.g_02243
OG0001517	Syam.g_00458	Syaq.g_00558
OG0001518	Syam.g_02328	Syaq.g_01244
OG0001519	Syam.g_02337	Syaq.g_01234
OG0001520	Syam.g_01752	Syaq.g_01953
OG0001527	Syam.g_00693	Syaq.g_01946
OG0001528	Syam.g_01875	Syaq.g_00904
OG0001529	Syam.g_00047	Syaq.g_01102
OG0001530	Syam.g_02127	Syaq.g_01480
OG0001531	Syam.g_00513	Syaq.g_01584
OG0001532	Syam.g_00897	Syaq.g_00195
OG0001533	Syam.g_01697	Syaq.g_00508
OG0001534	Syam.g_01205	Syaq.g_00048
OG0001535	Syam.g_01188	Syaq.g_00065
OG0001536	Syam.g_01119	Syaq.g_02480
OG0001537	Syam.g_01333	Syaq.g_02301
OG0001538	Syam.g_01285	Syaq.g_02345
OG0001539	Syam.g_01357	Syaq.g_02261
OG0001540	Syam.g_02161	Syaq.g_01452
OG0001541	Syam.g_02229	Syaq.g_01387
OG0001542	Syam.g_02238	Syaq.g_01379
OG0001544	Syam.g_02336	Syaq.g_01235
OG0001545	Syam.g_02414	Syaq.g_01185
OG0001546	Syam.g_00636	Syaq.g_01825
OG0001547	Syam.g_01059	Syaq.g_02422
OG0001549	Syam.g_01761	Syaq.g_02416
OG0001551	Syam.g_00755	Syaq.g_02572
OG0001554	Syam.g_02311	Syaq.g_01266
OG0001556	Syam.g_00903	Syaq.g_00202
OG0001557	Syam.g_01320	Syaq.g_02308
OG0001558	Syam.g_00019	Syaq.g_01130
OG0001559	Syam.g_02126	Syaq.g_01481
OG0001560	Syam.g_02113	Syaq.g_01494
OG0001561	Syam.g_01195	Syaq.g_00059
OG0001562	Syam.g_01180	Syaq.g_00073
OG0001563	Syam.g_00370	Syaq.g_00608
OG0001564	Syam.g_02383	Syaq.g_02158
OG0001567	Syam.g_01058	Syaq.g_02421
OG0001568	Syam.g_01061	Syaq.g_02424
OG0001574	Syam.g_00691	Syaq.g_01944
OG0001575	Syam.g_00696	Syaq.g_01949
OG0001576	Syam.g_01699	Syaq.g_00326
OG0001577	Syam.g_01799	Syaq.g_00254
OG0001580	Syam.g_02300	Syaq.g_01275
OG0001590	Syam.g_01473	Syaq.g_02076
OG0001591	Syam.g_01363	Syaq.g_02254
OG0001592	Syam.g_02301	Syaq.g_01274
OG0001602	Syam.g_01251	Syaq.g_02705
OG0001614	Syam.g_00123	Syaq.g_01020
OG0001615	Syam.g_00669	Syaq.g_01923
OG0001616	Syam.g_00909	Syaq.g_00208
OG0001617	Syam.g_00797	Syaq.g_02593
OG0001619	Syam.g_01108	Syaq.g_02469
OG0001620	Syam.g_00470	Syaq.g_00546
OG0001621	Syam.g_00267	Syaq.g_00724
OG0001622	Syam.g_02423	Syaq.g_01176
OG0001623	Syam.g_00429	Syaq.g_00571
OG0001624	Syam.g_02341	Syaq.g_02116
OG0001625	Syam.g_00262	Syaq.g_00730
OG0001627	Syam.g_01921	Syaq.g_01735
OG0001634	Syam.g_01368	Syaq.g_02249
OG0001636	Syam.g_00040	Syaq.g_01109
OG0001637	Syam.g_01909, Syam.g_01908	Syaq.g_01603
OG0001638	Syam.g_02001	Syaq.g_01660
OG0001639	Syam.g_01924	Syaq.g_01738
OG0001640	Syam.g_00756	Syaq.g_02695
OG0001641	Syam.g_01164	Syaq.g_02520
OG0001643	Syam.g_01463	Syaq.g_02087
OG0001646	Syam.g_01408	Syaq.g_01883
OG0001647	Syam.g_00239	Syaq.g_00753
OG0001652	Syam.g_00018	Syaq.g_01132
OG0001653	Syam.g_02438	Syaq.g_01505
OG0001654	Syam.g_01922	Syaq.g_01736
OG0001657	Syam.g_02202	Syaq.g_01413
OG0001658	Syam.g_02312	Syaq.g_01265
OG0001659	Syam.g_00901	Syaq.g_00199
OG0001672	Syam.g_02076	Syaq.g_01545
OG0001673	Syam.g_00503	Syaq.g_01569
OG0001675	Syam.g_01178	Syaq.g_02535
OG0001677	Syam.g_00397	Syaq.g_00578
OG0001678	Syam.g_00291	Syaq.g_00691
OG0001682	Syam.g_01427, Syam.g_01237	Syaq.g_00034
OG0001690	Syam.g_00538	Syaq.g_01514
OG0001692	Syam.g_01608	Syaq.g_00366
OG0001693	Syam.g_00775	Syaq.g_02678
OG0001694	Syam.g_00228	Syaq.g_00765
OG0001695	Syam.g_02408	Syaq.g_01191
OG0001700	Syam.g_01388	Syaq.g_02420
OG0001702	Syam.g_02094, Syam.g_02095	Syaq.g_01523
OG0001703	Syam.g_00577	Syaq.g_01765
OG0001713	Syam.g_01783	Syaq.g_00232
OG0001715	Syam.g_01411	Syaq.g_01875
OG0001716	Syam.g_00703	Syaq.g_02409, Syaq.g_01334
OG0001726	Syam.g_01046	Syaq.g_02419
OG0001729	Syam.g_00516	Syaq.g_01589
OG0001730	Syam.g_00519	Syaq.g_01591
OG0001732	Syam.g_00880	Syaq.g_00173
OG0001733	Syam.g_01219	Syaq.g_02256
OG0001734	Syam.g_00702	Syaq.g_02661
OG0001735	Syam.g_01381, Syam.g_01382	Syaq.g_02236
OG0001736	Syam.g_00166, Syam.g_00167	Syaq.g_00952
OG0001737	Syam.g_00209	Syaq.g_00843
OG0001738	Syam.g_00175	Syaq.g_00879
OG0001739	Syam.g_02406	Syaq.g_01192
OG0001740	Syam.g_02411	Syaq.g_01188
OG0001750	Syam.g_02101	Syaq.g_01507
OG0001751	Syam.g_00502, Syam.g_01063	Syaq.g_01568
OG0001752	Syam.g_01914	Syaq.g_01593
OG0001755	Syam.g_00627	Syaq.g_01817
OG0001759	Syam.g_00983	Syaq.g_00114
OG0001761	Syam.g_01505	Syaq.g_02021
OG0001762	Syam.g_01171	Syaq.g_02528
OG0001763	Syam.g_01158, Syam.g_01157	Syaq.g_02515
OG0001764	Syam.g_01068	Syaq.g_02427
OG0001765	Syam.g_00950	Syaq.g_02655
OG0001766	Syam.g_00199	Syaq.g_00854
OG0001783	Syam.g_00118	Syaq.g_01025
OG0001784	Syam.g_02096	Syaq.g_01512
OG0001786	Syam.g_01962	Syaq.g_01698
OG0001787	Syam.g_00650	Syaq.g_01837
OG0001788	Syam.g_00653	Syaq.g_01840
OG0001789	Syam.g_01829	Syaq.g_00296
OG0001790	Syam.g_01804	Syaq.g_00260
OG0001791	Syam.g_01782	Syaq.g_00231
OG0001792	Syam.g_00872	Syaq.g_00165
OG0001794	Syam.g_01202	Syaq.g_00051
OG0001796	Syam.g_01182	Syaq.g_00071
OG0001797	Syam.g_01100	Syaq.g_02461
OG0001798	Syam.g_01487	Syaq.g_02064
OG0001799	Syam.g_01452	Syaq.g_02103
OG0001801	Syam.g_01598	Syaq.g_00356
OG0001803	Syam.g_01856	Syaq.g_00495
OG0001804	Syam.g_00491	Syaq.g_00527
OG0001805	Syam.g_00272	Syaq.g_00719
OG0001806	Syam.g_00240	Syaq.g_00752
OG0001808	Syam.g_00154	Syaq.g_00979
OG0001810	Syam.g_02174	Syaq.g_01439
OG0001811	Syam.g_02235	Syaq.g_01381
OG0001812	Syam.g_02302	Syaq.g_01273
OG0001813	Syam.g_02345	Syaq.g_01230
OG0001814	Syam.g_02432	Syaq.g_01166
OG0001815	Syam.g_02441	Syaq.g_01155
OG0001816	Syam.g_01360	Syaq.g_02258
OG0001817	Syam.g_01405, Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827	Syaq.g_00076
OG0001838	Syam.g_00008	Syaq.g_01142
OG0001839	Syam.g_00036	Syaq.g_01113
OG0001840	Syam.g_00053	Syaq.g_01096
OG0001841	Syam.g_00060	Syaq.g_01087
OG0001843	Syam.g_00124	Syaq.g_01019
OG0001844	Syam.g_00125	Syaq.g_01018
OG0001845	Syam.g_00126	Syaq.g_01017
OG0001846	Syam.g_02146	Syaq.g_01464
OG0001847	Syam.g_02144	Syaq.g_01465
OG0001848	Syam.g_02140	Syaq.g_01469
OG0001849	Syam.g_02088	Syaq.g_01529
OG0001850	Syam.g_02078	Syaq.g_01542
OG0001851	Syam.g_02072	Syaq.g_01549
OG0001852	Syam.g_02071	Syaq.g_01550
OG0001853	Syam.g_02064	Syaq.g_01557
OG0001854	Syam.g_00507	Syaq.g_01578
OG0001856	Syam.g_01968	Syaq.g_01694
OG0001857	Syam.g_01965	Syaq.g_01697
OG0001858	Syam.g_01935	Syaq.g_01722
OG0001859	Syam.g_00565	Syaq.g_01753
OG0001860	Syam.g_00579	Syaq.g_01767
OG0001861	Syam.g_00590	Syaq.g_01779
OG0001862	Syam.g_00601	Syaq.g_01791
OG0001863	Syam.g_00606	Syaq.g_01797
OG0001864	Syam.g_00661	Syaq.g_01850
OG0001866	Syam.g_01703	Syaq.g_02004
OG0001867	Syam.g_01507	Syaq.g_02019
OG0001868	Syam.g_01833	Syaq.g_00302
OG0001869	Syam.g_01800	Syaq.g_00255
OG0001870	Syam.g_01792	Syaq.g_00246
OG0001871	Syam.g_01787	Syaq.g_00240
OG0001872	Syam.g_00866	Syaq.g_00160
OG0001873	Syam.g_00908	Syaq.g_00207
OG0001874	Syam.g_00911	Syaq.g_00210
OG0001877	Syam.g_00803	Syaq.g_02586
OG0001878	Syam.g_01175	Syaq.g_02532
OG0001879	Syam.g_01169	Syaq.g_02525
OG0001880	Syam.g_01130	Syaq.g_02489
OG0001881	Syam.g_01127	Syaq.g_02488
OG0001882	Syam.g_01103	Syaq.g_02464
OG0001883	Syam.g_01099	Syaq.g_02455
OG0001884	Syam.g_01090	Syaq.g_01869
OG0001885	Syam.g_01073	Syaq.g_02432
OG0001886	Syam.g_01069	Syaq.g_02428
OG0001887	Syam.g_01341	Syaq.g_02279
OG0001888	Syam.g_01313	Syaq.g_02314
OG0001889	Syam.g_01275	Syaq.g_02355
OG0001890	Syam.g_00724	Syaq.g_02396
OG0001891	Syam.g_00720	Syaq.g_02402
OG0001892	Syam.g_01756	Syaq.g_02119
OG0001895	Syam.g_01594	Syaq.g_00351
OG0001896	Syam.g_01861	Syaq.g_00511
OG0001898	Syam.g_00435	Syaq.g_00566
OG0001899	Syam.g_00358	Syaq.g_00619
OG0001900	Syam.g_00255	Syaq.g_00737
OG0001901	Syam.g_00254	Syaq.g_00738
OG0001902	Syam.g_00223	Syaq.g_00770
OG0001903	Syam.g_00214	Syaq.g_00779
OG0001904	Syam.g_00160	Syaq.g_00970
OG0001905	Syam.g_00152	Syaq.g_00982
OG0001906	Syam.g_02162	Syaq.g_01451
OG0001907	Syam.g_02180	Syaq.g_01433
OG0001908	Syam.g_02231	Syaq.g_01385
OG0001909	Syam.g_02242	Syaq.g_01375
OG0001910	Syam.g_02277	Syaq.g_01311
OG0001912	Syam.g_02321	Syaq.g_01252
OG0001913	Syam.g_02323	Syaq.g_01250
OG0001914	Syam.g_00920	Syaq.g_02168
OG0001915	Syam.g_02437	Syaq.g_01158
OG0001916	Syam.g_00600	Syaq.g_01790
OG0001917	Syam.g_01189	Syaq.g_00063
OG0001929	Syam.g_00067	Syaq.g_01080
OG0001932	Syam.g_00122	Syaq.g_01021
OG0001933	Syam.g_02124	Syaq.g_01484
OG0001934	Syam.g_02109	Syaq.g_01498
OG0001935	Syam.g_02069	Syaq.g_01552
OG0001937	Syam.g_01952	Syaq.g_01709
OG0001940	Syam.g_01739	Syaq.g_01966
OG0001941	Syam.g_01838	Syaq.g_00307
OG0001943	Syam.g_00842	Syaq.g_00230
OG0001946	Syam.g_00802	Syaq.g_02587
OG0001948	Syam.g_01159	Syaq.g_02517
OG0001949	Syam.g_01139	Syaq.g_02498
OG0001950	Syam.g_01137	Syaq.g_02496
OG0001951	Syam.g_01126	Syaq.g_02487
OG0001952	Syam.g_01102	Syaq.g_02463
OG0001953	Syam.g_01101	Syaq.g_02462
OG0001954	Syam.g_01040	Syaq.g_02716
OG0001957	Syam.g_01482	Syaq.g_02070
OG0001958	Syam.g_01379	Syaq.g_02238
OG0001961	Syam.g_01673	Syaq.g_00447
OG0001964	Syam.g_00304	Syaq.g_00678
OG0001966	Syam.g_00260	Syaq.g_00732
OG0001967	Syam.g_00258	Syaq.g_00734
OG0001968	Syam.g_00257	Syaq.g_00735
OG0001969	Syam.g_00193	Syaq.g_00861
OG0001971	Syam.g_02240	Syaq.g_01377
OG0001972	Syam.g_02289	Syaq.g_01297
OG0001974	Syam.g_02309	Syaq.g_01268
OG0001975	Syam.g_00919	Syaq.g_02169
OG0001976	Syam.g_00921	Syaq.g_02167
OG0001979	Syam.g_00806	Syaq.g_02581
OG0001980	Syam.g_00431	Syaq.g_00565
OG0001990	Syam.g_02412	Syaq.g_01187
OG0001991	Syam.g_01389	Syaq.g_00123
OG0001997	Syam.g_02099	Syaq.g_01509
OG0001999	Syam.g_01886	Syaq.g_01624
OG0002000	Syam.g_00629	Syaq.g_01818
OG0002008	Syam.g_01173	Syaq.g_02530
OG0002010	Syam.g_01643	Syaq.g_00404
OG0002012	Syam.g_01051	Syaq.g_01913
OG0002013	Syam.g_00487	Syaq.g_01537
OG0002018	Syam.g_02410	Syaq.g_01189
OG0002041	Syam.g_01155	Syaq.g_02513
OG0002042	Syam.g_01133	Syaq.g_02492
OG0002044	Syam.g_00743	Syaq.g_02378
OG0002045	Syam.g_01676	Syaq.g_00449
OG0002047	Syam.g_00486	Syaq.g_00532
OG0002048	Syam.g_00393	Syaq.g_00583
OG0002049	Syam.g_00310	Syaq.g_00668
OG0002050	Syam.g_00249	Syaq.g_00743
OG0002051	Syam.g_02228	Syaq.g_01388
OG0002056	Syam.g_00213	Syaq.g_00780
OG0002112	Syam.g_00202	Syaq.g_00850
