Orthogroup	Syam	Pram
OG0001177	Syam.g_00319	Pram.g_01720
OG0001178	Syam.g_01995	Pram.g_01637
OG0001179	Syam.g_00351	Pram.g_01753
OG0001180	Syam.g_00378	Pram.g_01776
OG0001181	Syam.g_00382	Pram.g_01780
OG0001182	Syam.g_00391	Pram.g_01788
OG0001183	Syam.g_00396	Pram.g_01794
OG0001184	Syam.g_00143	Pram.g_01812
OG0001185	Syam.g_00121	Pram.g_01828
OG0001186	Syam.g_00076	Pram.g_01852
OG0001187	Syam.g_00073	Pram.g_01855
OG0001188	Syam.g_00070	Pram.g_01857
OG0001189	Syam.g_00054	Pram.g_01874
OG0001190	Syam.g_02313	Pram.g_01879
OG0001191	Syam.g_02324	Pram.g_01889
OG0001192	Syam.g_02330	Pram.g_01894
OG0001193	Syam.g_02355	Pram.g_01907
OG0001194	Syam.g_02357	Pram.g_01908
OG0001195	Syam.g_02358	Pram.g_01909
OG0001196	Syam.g_02429	Pram.g_01926
OG0001197	Syam.g_02431	Pram.g_01928
OG0001198	Syam.g_02443	Pram.g_01935
OG0001199	Syam.g_02068	Pram.g_00059
OG0001200	Syam.g_02070	Pram.g_00061
OG0001201	Syam.g_02122	Pram.g_00092
OG0001202	Syam.g_02255	Pram.g_00184
OG0001203	Syam.g_00511	Pram.g_00225
OG0001204	Syam.g_00282	Pram.g_00231
OG0001205	Syam.g_01852	Pram.g_00380
OG0001206	Syam.g_01680	Pram.g_00401
OG0001208	Syam.g_00585	Pram.g_00418
OG0001209	Syam.g_00654	Pram.g_00473
OG0001210	Syam.g_00663	Pram.g_00477
OG0001211	Syam.g_00678	Pram.g_00487
OG0001212	Syam.g_01717	Pram.g_00533
OG0001213	Syam.g_01479	Pram.g_00569
OG0001215	Syam.g_00808	Pram.g_00781
OG0001216	Syam.g_01245	Pram.g_00803
OG0001217	Syam.g_01403	Pram.g_01539
OG0001218	Syam.g_01662	Pram.g_01196
OG0001219	Syam.g_01080	Pram.g_00911
OG0001220	Syam.g_01754	Pram.g_00865
OG0001221	Syam.g_01334	Pram.g_00745
OG0001222	Syam.g_01111	Pram.g_00988
OG0001224	Syam.g_00770	Pram.g_00892
OG0001225	Syam.g_00772	Pram.g_00890
OG0001226	Syam.g_01425	Pram.g_00577
OG0001227	Syam.g_02340	Pram.g_01188
OG0001228	Syam.g_01858	Pram.g_01089
OG0001229	Syam.g_00796	Pram.g_01542
OG0001230	Syam.g_01603	Pram.g_01388
OG0001231	Syam.g_00017	Pram.g_00357
OG0001232	Syam.g_02022	Pram.g_01655
OG0001233	Syam.g_01895	Pram.g_01676
OG0001234	Syam.g_00306	Pram.g_01712
OG0001235	Syam.g_00313	Pram.g_01716
OG0001236	Syam.g_00146	Pram.g_01809
OG0001237	Syam.g_00141	Pram.g_01813
OG0001238	Syam.g_02326	Pram.g_01890
OG0001239	Syam.g_02065	Pram.g_00056
OG0001240	Syam.g_02105	Pram.g_00077
OG0001241	Syam.g_02115	Pram.g_00086
OG0001242	Syam.g_02145	Pram.g_00105
OG0001244	Syam.g_02188	Pram.g_00127
OG0001245	Syam.g_01057	Pram.g_01177
OG0001246	Syam.g_00611	Pram.g_00680
OG0001247	Syam.g_01253	Pram.g_00774
OG0001248	Syam.g_01256	Pram.g_00776
OG0001249	Syam.g_00436	Pram.g_00325
OG0001250	Syam.g_00731	Pram.g_00851
OG0001251	Syam.g_02365	Pram.g_00714
OG0001252	Syam.g_00763	Pram.g_00897
OG0001253	Syam.g_01021	Pram.g_00579
OG0001254	Syam.g_00916	Pram.g_01548
OG0001255	Syam.g_01056	Pram.g_01157
OG0001256	Syam.g_01976	Pram.g_01289
OG0001258	Syam.g_01986	Pram.g_01628
OG0001259	Syam.g_01893	Pram.g_01674
OG0001261	Syam.g_00360	Pram.g_01761
OG0001262	Syam.g_00056	Pram.g_01872
OG0001263	Syam.g_02159	Pram.g_00114
OG0001265	Syam.g_02143	Pram.g_00104
OG0001266	Syam.g_02259	Pram.g_00188
OG0001267	Syam.g_00230	Pram.g_00268
OG0001268	Syam.g_00463	Pram.g_00334
OG0001269	Syam.g_00956	Pram.g_00864
OG0001270	Syam.g_01871	Pram.g_00369
OG0001271	Syam.g_01671	Pram.g_00408
OG0001272	Syam.g_00589	Pram.g_00422
OG0001273	Syam.g_01472	Pram.g_01079
OG0001274	Syam.g_02285	Pram.g_00211
OG0001275	Syam.g_01174	Pram.g_00969
OG0001276	Syam.g_01190	Pram.g_00980
OG0001278	Syam.g_00862	Pram.g_01085
OG0001279	Syam.g_01590	Pram.g_01253
OG0001280	Syam.g_01827	Pram.g_01229
OG0001281	Syam.g_01837	Pram.g_01235
OG0001282	Syam.g_00574	Pram.g_01467
OG0001283	Syam.g_02424	Pram.g_01922
OG0001284	Syam.g_01960	Pram.g_01302
OG0001285	Syam.g_02380	Pram.g_01658
OG0001286	Syam.g_00376	Pram.g_01774
OG0001287	Syam.g_00113	Pram.g_01835
OG0001288	Syam.g_00102	Pram.g_01845
OG0001289	Syam.g_02089	Pram.g_00071
OG0001290	Syam.g_02114	Pram.g_00085
OG0001291	Syam.g_02170	Pram.g_00122
OG0001292	Syam.g_00276	Pram.g_00236
OG0001293	Syam.g_00256	Pram.g_00249
OG0001296	Syam.g_00617	Pram.g_00446
OG0001297	Syam.g_00621	Pram.g_00451
OG0001298	Syam.g_01738	Pram.g_00515
OG0001299	Syam.g_01371	Pram.g_01043
OG0001300	Syam.g_00800	Pram.g_00785
OG0001301	Syam.g_00786	Pram.g_00790
OG0001302	Syam.g_01437	Pram.g_00908
OG0001304	Syam.g_01204	Pram.g_00993
OG0001305	Syam.g_00780	Pram.g_00884
OG0001306	Syam.g_01811	Pram.g_01155
OG0001307	Syam.g_00945	Pram.g_01477
OG0001308	Syam.g_01623	Pram.g_01368
OG0001309	Syam.g_00628	Pram.g_01272
OG0001311	Syam.g_01192	Pram.g_00982
OG0001312	Syam.g_01092	Pram.g_00920
OG0001314	Syam.g_00448, Syam.g_00540, Syam.g_01569	Pram.g_00622, Pram.g_00647
OG0001315	Syam.g_00394	Pram.g_01553
OG0001316	Syam.g_02176	Pram.g_00126
OG0001317	Syam.g_00505	Pram.g_00221
OG0001319	Syam.g_00241	Pram.g_00261
OG0001321	Syam.g_01846	Pram.g_00386
OG0001322	Syam.g_01845	Pram.g_00387
OG0001323	Syam.g_00631	Pram.g_00457
OG0001324	Syam.g_00799	Pram.g_00786
OG0001325	Syam.g_01241	Pram.g_01025
OG0001327	Syam.g_01359	Pram.g_00723
OG0001328	Syam.g_01340	Pram.g_01214
OG0001330	Syam.g_01819	Pram.g_01276
OG0001331	Syam.g_00569	Pram.g_01462
OG0001332	Syam.g_01919	Pram.g_01331
OG0001333	Syam.g_01889	Pram.g_01670
OG0001334	Syam.g_00405	Pram.g_01797
OG0001335	Syam.g_00406	Pram.g_01798
OG0001336	Syam.g_02425	Pram.g_01923
OG0001337	Syam.g_00402, Syam.g_00424	Pram.g_00320
OG0001338	Syam.g_00419, Syam.g_00985, Syam.g_01533, Syam.g_00428	Pram.g_00323
OG0001339	Syam.g_02117	Pram.g_00088
OG0001340	Syam.g_00425	Pram.g_00321
OG0001341	Syam.g_00795	Pram.g_01533
OG0001343	Syam.g_02361	Pram.g_00711
OG0001344	Syam.g_01790	Pram.g_01135
OG0001346	Syam.g_01831	Pram.g_01231
OG0001348	Syam.g_00750	Pram.g_01526
OG0001351	Syam.g_01695	Pram.g_00394
OG0001352	Syam.g_00644	Pram.g_00770
OG0001353	Syam.g_00742	Pram.g_00841
OG0001354	Syam.g_01145	Pram.g_00953
OG0001355	Syam.g_00957	Pram.g_01003
OG0001357	Syam.g_00449	Pram.g_01207
OG0001358	Syam.g_01495	Pram.g_00558
OG0001359	Syam.g_02360	Pram.g_00712
OG0001361	Syam.g_01767	Pram.g_01121
OG0001362	Syam.g_01628	Pram.g_01364
OG0001363	Syam.g_01630	Pram.g_01362
OG0001364	Syam.g_00158	Pram.g_01800
OG0001368	Syam.g_00283	Pram.g_00649, Pram.g_00610, Pram.g_00624
OG0001372	Syam.g_00450, Syam.g_00984	Pram.g_01517
OG0001375	Syam.g_02362	Pram.g_00710
OG0001379	Syam.g_01821	Pram.g_01224
OG0001380	Syam.g_01409	Pram.g_01198
OG0001381	Syam.g_00939	Pram.g_01165
OG0001382	Syam.g_01557	Pram.g_01200
OG0001394	Syam.g_01321	Pram.g_00749
OG0001397	Syam.g_01629	Pram.g_01363
OG0001398	Syam.g_01052	Pram.g_01256
OG0001401	Syam.g_00738, Syam.g_00737	Pram.g_00846
OG0001402	Syam.g_01490	Pram.g_00563
OG0001404	Syam.g_02061	Pram.g_00053
OG0001405	Syam.g_00408	Pram.g_00314
OG0001407	Syam.g_00645	Pram.g_01202
OG0001414	Syam.g_00940	Pram.g_00216
OG0001421	Syam.g_01019	Pram.g_01288
OG0001423	Syam.g_00553, Syam.g_00548	Pram.g_00613
OG0001425	Syam.g_02329	Pram.g_01893
OG0001429	Syam.g_01083	Pram.g_00912
OG0001430	Syam.g_02305	Pram.g_01197
OG0001435	Syam.g_01353	Pram.g_00730
OG0001441	Syam.g_00633	Pram.g_00459
OG0001443	Syam.g_02335	Pram.g_01543
OG0001448	Syam.g_02342	Pram.g_00392
OG0001453	Syam.g_01166	Pram.g_01487
OG0001460	Syam.g_00753	Pram.g_01623
OG0001461	Syam.g_00928	Pram.g_01575
OG0001465	Syam.g_01250	Pram.g_00797
OG0001467	Syam.g_01438	Pram.g_01470
OG0001468	Syam.g_01435	Pram.g_00702
OG0001472	Syam.g_00833	Pram.g_00658
OG0001476	Syam.g_01784	Pram.g_01132
OG0001477	Syam.g_00789	Pram.g_01521
OG0001484	Syam.g_02378	Pram.g_01277
OG0001487	Syam.g_01661	Pram.g_01338
OG0001488	Syam.g_01774	Pram.g_01126
OG0001489	Syam.g_00387	Pram.g_01785
OG0001495	Syam.g_00318	Pram.g_01721
OG0001496	Syam.g_00791	Pram.g_01519
OG0001497	Syam.g_00790	Pram.g_01520
OG0001498	Syam.g_00490	Pram.g_00353
OG0001510	Syam.g_00109	Pram.g_01839
OG0001511	Syam.g_02129	Pram.g_00096
OG0001512	Syam.g_00512	Pram.g_01192
OG0001514	Syam.g_00792	Pram.g_01518
OG0001515	Syam.g_00804	Pram.g_00783
OG0001516	Syam.g_01374	Pram.g_01046
OG0001517	Syam.g_00458	Pram.g_00329
OG0001518	Syam.g_02328	Pram.g_01892
OG0001519	Syam.g_02337	Pram.g_01897
OG0001526	Syam.g_02183	Pram.g_00041
OG0001527	Syam.g_00693	Pram.g_00501
OG0001529	Syam.g_00047	Pram.g_00025
OG0001530	Syam.g_02127	Pram.g_00095
OG0001531	Syam.g_00513	Pram.g_00226
OG0001532	Syam.g_00897	Pram.g_01108
OG0001534	Syam.g_01205	Pram.g_00994
OG0001535	Syam.g_01188	Pram.g_00979
OG0001536	Syam.g_01119	Pram.g_00939
OG0001537	Syam.g_01333	Pram.g_00746
OG0001538	Syam.g_01285	Pram.g_00814
OG0001539	Syam.g_01357	Pram.g_00725
OG0001540	Syam.g_02161	Pram.g_00116
OG0001541	Syam.g_02229	Pram.g_00164
OG0001542	Syam.g_02238	Pram.g_00170
OG0001543	Syam.g_02271	Pram.g_01538
OG0001544	Syam.g_02336	Pram.g_01896
OG0001545	Syam.g_02414	Pram.g_01912
OG0001549	Syam.g_01761	Pram.g_00875
OG0001557	Syam.g_01320	Pram.g_00750
OG0001559	Syam.g_02126	Pram.g_00094
OG0001560	Syam.g_02113	Pram.g_00084
OG0001561	Syam.g_01195	Pram.g_00984
OG0001563	Syam.g_00370	Pram.g_01769
OG0001574	Syam.g_00691	Pram.g_00499
OG0001575	Syam.g_00696	Pram.g_00504
OG0001576	Syam.g_01699	Pram.g_01243
OG0001579	Syam.g_00418	Pram.g_00318
OG0001580	Syam.g_02300	Pram.g_00032
OG0001589	Syam.g_01897	Pram.g_01678
OG0001591	Syam.g_01363	Pram.g_00762
OG0001592	Syam.g_02301	Pram.g_00031
OG0001614	Syam.g_00123	Pram.g_01827
OG0001616	Syam.g_00909	Pram.g_01116
OG0001617	Syam.g_00797	Pram.g_00787
OG0001619	Syam.g_01108	Pram.g_00929
OG0001620	Syam.g_00470	Pram.g_00338
OG0001621	Syam.g_00267	Pram.g_00241
OG0001622	Syam.g_02423	Pram.g_01921
OG0001634	Syam.g_01368	Pram.g_01040
OG0001636	Syam.g_00040	Pram.g_00020
OG0001638	Syam.g_02001	Pram.g_01643
OG0001639	Syam.g_01924	Pram.g_01329
OG0001640	Syam.g_00756	Pram.g_00900
OG0001641	Syam.g_01164	Pram.g_00962
OG0001643	Syam.g_01463	Pram.g_01071
OG0001644	Syam.g_01229	Pram.g_01015
OG0001656	Syam.g_00413	Pram.g_00317
OG0001658	Syam.g_02312	Pram.g_00027
OG0001659	Syam.g_00901	Pram.g_01264
OG0001676	Syam.g_00412	Pram.g_00319
OG0001678	Syam.g_00291	Pram.g_01699
OG0001691	Syam.g_01497	Pram.g_00902
OG0001693	Syam.g_00775	Pram.g_00661
OG0001713	Syam.g_01783	Pram.g_01217
OG0001717	Syam.g_02215	Pram.g_00678
OG0001758	Syam.g_00551	Pram.g_01615
OG0001762	Syam.g_01171	Pram.g_00967
OG0001764	Syam.g_01068	Pram.g_01009
OG0001771	Syam.g_00958	Pram.g_01571
OG0001795	Syam.g_01940	Pram.g_00700
OG0001875	Syam.g_00550	Pram.g_01614
OG0001876	Syam.g_00549	Pram.g_01613
OG0001916	Syam.g_00600	Pram.g_00432
OG0001974	Syam.g_02309	Pram.g_00360
OG0002177	Syam.g_01406	Pram.g_00574
OG0002347	Syam.g_02020	Pram.g_01661
OG0002582	Syam.g_02035	Pram.g_01492
