Orthogroup	Syam	Syaf
OG0001107	Syam.g_01122	Syaf.g_01859
OG0001108	Syam.g_01132	Syaf.g_01868
OG0001109	Syam.g_01134	Syaf.g_01877
OG0001110	Syam.g_01136	Syaf.g_01879
OG0001111	Syam.g_01138	Syaf.g_01881
OG0001112	Syam.g_01140	Syaf.g_01883
OG0001113	Syam.g_01141	Syaf.g_01884
OG0001114	Syam.g_01142	Syaf.g_01885
OG0001115	Syam.g_01146	Syaf.g_01889
OG0001116	Syam.g_01148	Syaf.g_01891
OG0001117	Syam.g_01149	Syaf.g_01892
OG0001118	Syam.g_01150	Syaf.g_01893
OG0001119	Syam.g_01152	Syaf.g_01895
OG0001120	Syam.g_01156	Syaf.g_01899
OG0001122	Syam.g_01184	Syaf.g_01927
OG0001123	Syam.g_01191	Syaf.g_01934
OG0001124	Syam.g_01194	Syaf.g_01936
OG0001125	Syam.g_01196	Syaf.g_01938
OG0001126	Syam.g_00757	Syaf.g_01409
OG0001127	Syam.g_00758	Syaf.g_01410
OG0001128	Syam.g_00764	Syaf.g_01413
OG0001129	Syam.g_00766	Syaf.g_01415
OG0001130	Syam.g_00767	Syaf.g_01416
OG0001131	Syam.g_01337	Syaf.g_02090
OG0001132	Syam.g_01020	Syaf.g_01722
OG0001134	Syam.g_00915	Syaf.g_01616
OG0001135	Syam.g_00917	Syaf.g_01618
OG0001136	Syam.g_01797	Syaf.g_01286
OG0001137	Syam.g_01780	Syaf.g_01306
OG0001138	Syam.g_00898	Syaf.g_01596
OG0001139	Syam.g_00896	Syaf.g_01594
OG0001140	Syam.g_00895	Syaf.g_01593
OG0001141	Syam.g_00894	Syaf.g_01592
OG0001142	Syam.g_00892	Syaf.g_01591
OG0001143	Syam.g_00883	Syaf.g_01583
OG0001144	Syam.g_00873	Syaf.g_01573
OG0001145	Syam.g_01817	Syaf.g_01267
OG0001146	Syam.g_01836	Syaf.g_01248
OG0001147	Syam.g_01665	Syaf.g_02489
OG0001148	Syam.g_00573	Syaf.g_02735
OG0001149	Syam.g_00572	Syaf.g_02736
OG0001150	Syam.g_00571	Syaf.g_02737
OG0001151	Syam.g_00558	Syaf.g_02750
OG0001152	Syam.g_00557	Syaf.g_02751
OG0001153	Syam.g_01652	Syaf.g_02463
OG0001154	Syam.g_01654	Syaf.g_02464
OG0001155	Syam.g_01925	Syaf.g_01107
OG0001156	Syam.g_01928	Syaf.g_01104
OG0001157	Syam.g_01929	Syaf.g_01103
OG0001158	Syam.g_01930	Syaf.g_01102
OG0001159	Syam.g_01931	Syaf.g_01101
OG0001160	Syam.g_01969	Syaf.g_01058
OG0001161	Syam.g_02338	Syaf.g_00617
OG0001162	Syam.g_01257	Syaf.g_02015
OG0001163	Syam.g_01977	Syaf.g_01050
OG0001164	Syam.g_01983	Syaf.g_01044
OG0001165	Syam.g_01988	Syaf.g_01039
OG0001166	Syam.g_02011	Syaf.g_01010
OG0001167	Syam.g_01888	Syaf.g_01182
OG0001168	Syam.g_01890	Syaf.g_01180
OG0001169	Syam.g_01892	Syaf.g_01178
OG0001170	Syam.g_01894	Syaf.g_01176
OG0001171	Syam.g_01904	Syaf.g_01166
OG0001172	Syam.g_00292	Syaf.g_00173
OG0001173	Syam.g_00293	Syaf.g_00172
OG0001174	Syam.g_00301	Syaf.g_00164
OG0001175	Syam.g_00302	Syaf.g_00163
OG0001176	Syam.g_00321	Syaf.g_00142
OG0001177	Syam.g_00319	Syaf.g_00144
OG0001178	Syam.g_01995	Syaf.g_01028
OG0001179	Syam.g_00351	Syaf.g_00112
OG0001180	Syam.g_00378	Syaf.g_00087
OG0001181	Syam.g_00382	Syaf.g_00083
OG0001182	Syam.g_00391	Syaf.g_00074
OG0001184	Syam.g_00143	Syaf.g_00360
OG0001185	Syam.g_00121	Syaf.g_00382
OG0001186	Syam.g_00076	Syaf.g_00418
OG0001187	Syam.g_00073	Syaf.g_00422
OG0001188	Syam.g_00070	Syaf.g_00425
OG0001189	Syam.g_00054	Syaf.g_00441
OG0001190	Syam.g_02313	Syaf.g_00646
OG0001191	Syam.g_02324	Syaf.g_00635
OG0001192	Syam.g_02330	Syaf.g_00630
OG0001193	Syam.g_02355	Syaf.g_00596
OG0001194	Syam.g_02357	Syaf.g_00594
OG0001195	Syam.g_02358	Syaf.g_00593
OG0001196	Syam.g_02429	Syaf.g_00519
OG0001197	Syam.g_02431	Syaf.g_00517
OG0001198	Syam.g_02443	Syaf.g_00501
OG0001199	Syam.g_02068	Syaf.g_00957
OG0001200	Syam.g_02070	Syaf.g_00955
OG0001201	Syam.g_02122	Syaf.g_00902
OG0001202	Syam.g_02255	Syaf.g_00764
OG0001203	Syam.g_00511	Syaf.g_02785
OG0001204	Syam.g_00282	Syaf.g_00185
OG0001205	Syam.g_01852	Syaf.g_01229
OG0001206	Syam.g_01680	Syaf.g_02530
OG0001208	Syam.g_00585	Syaf.g_02719
OG0001209	Syam.g_00654	Syaf.g_02651
OG0001210	Syam.g_00663	Syaf.g_02642
OG0001211	Syam.g_00678	Syaf.g_02623
OG0001212	Syam.g_01717	Syaf.g_02563
OG0001213	Syam.g_01479	Syaf.g_02324
OG0001214	Syam.g_01466	Syaf.g_02308
OG0001215	Syam.g_00808	Syaf.g_01477
OG0001216	Syam.g_01245	Syaf.g_01980
OG0001217	Syam.g_01403	Syaf.g_02237
OG0001218	Syam.g_01662	Syaf.g_02473
OG0001219	Syam.g_01080	Syaf.g_01796
OG0001220	Syam.g_01754	Syaf.g_01335
OG0001221	Syam.g_01334	Syaf.g_02087
OG0001222	Syam.g_01111	Syaf.g_01848
OG0001224	Syam.g_00770	Syaf.g_01438
OG0001225	Syam.g_00772	Syaf.g_01440
OG0001226	Syam.g_01425	Syaf.g_02262
OG0001227	Syam.g_02340	Syaf.g_00614
OG0001228	Syam.g_01858	Syaf.g_01223
OG0001229	Syam.g_00796	Syaf.g_01464
OG0001230	Syam.g_01603	Syaf.g_02404
OG0001231	Syam.g_00017	Syaf.g_00481
OG0001232	Syam.g_02022	Syaf.g_01000
OG0001234	Syam.g_00306	Syaf.g_00159
OG0001235	Syam.g_00313	Syaf.g_00150
OG0001236	Syam.g_00146	Syaf.g_00357
OG0001237	Syam.g_00141	Syaf.g_00362
OG0001238	Syam.g_02326	Syaf.g_00634
OG0001239	Syam.g_02065	Syaf.g_00960
OG0001240	Syam.g_02105	Syaf.g_00919
OG0001241	Syam.g_02115	Syaf.g_00909
OG0001242	Syam.g_02145	Syaf.g_00874
OG0001244	Syam.g_02188	Syaf.g_00836
OG0001246	Syam.g_00611	Syaf.g_02693
OG0001247	Syam.g_01253	Syaf.g_02004
OG0001248	Syam.g_01256	Syaf.g_02012
OG0001250	Syam.g_00731	Syaf.g_01377
OG0001251	Syam.g_02365	Syaf.g_00588
OG0001252	Syam.g_00763	Syaf.g_01412
OG0001254	Syam.g_00916	Syaf.g_01617
OG0001255	Syam.g_01056	Syaf.g_01070
OG0001256	Syam.g_01976	Syaf.g_01051
OG0001257	Syam.g_01683	Syaf.g_02534
OG0001258	Syam.g_01986	Syaf.g_01041
OG0001259	Syam.g_01893	Syaf.g_01177
OG0001260	Syam.g_01912	Syaf.g_01155
OG0001261	Syam.g_00360	Syaf.g_00103
OG0001262	Syam.g_00056	Syaf.g_00439
OG0001263	Syam.g_02159	Syaf.g_00864
OG0001265	Syam.g_02143	Syaf.g_00876
OG0001266	Syam.g_02259	Syaf.g_00760
OG0001267	Syam.g_00230	Syaf.g_00244
OG0001268	Syam.g_00463	Syaf.g_00017
OG0001269	Syam.g_00956	Syaf.g_01653
OG0001270	Syam.g_01871	Syaf.g_01210
OG0001271	Syam.g_01671	Syaf.g_02501
OG0001272	Syam.g_00589	Syaf.g_02715
OG0001273	Syam.g_01472	Syaf.g_02315
OG0001274	Syam.g_02285	Syaf.g_00707
OG0001275	Syam.g_01174	Syaf.g_01917
OG0001276	Syam.g_01190	Syaf.g_01933
OG0001277	Syam.g_02415	Syaf.g_00533
OG0001278	Syam.g_00862	Syaf.g_01562
OG0001279	Syam.g_01590	Syaf.g_02385
OG0001280	Syam.g_01827	Syaf.g_01257
OG0001281	Syam.g_01837	Syaf.g_01247
OG0001282	Syam.g_00574	Syaf.g_02734
OG0001283	Syam.g_02424	Syaf.g_02414, Syaf.g_00524
OG0001284	Syam.g_01960	Syaf.g_01073
OG0001285	Syam.g_02380	Syaf.g_00568
OG0001286	Syam.g_00376	Syaf.g_00089
OG0001287	Syam.g_00113	Syaf.g_00390
OG0001288	Syam.g_00102	Syaf.g_00408
OG0001289	Syam.g_02089	Syaf.g_00935
OG0001290	Syam.g_02114	Syaf.g_00910
OG0001291	Syam.g_02170	Syaf.g_00853
OG0001292	Syam.g_00276	Syaf.g_00191
OG0001293	Syam.g_00256	Syaf.g_00217
OG0001294	Syam.g_01365	Syaf.g_02124
OG0001295	Syam.g_00665	Syaf.g_02637
OG0001296	Syam.g_00617	Syaf.g_02687
OG0001297	Syam.g_00621	Syaf.g_02683
OG0001298	Syam.g_01738	Syaf.g_02584
OG0001299	Syam.g_01371	Syaf.g_02130
OG0001300	Syam.g_00800	Syaf.g_01468
OG0001301	Syam.g_00786	Syaf.g_01454
OG0001302	Syam.g_01437	Syaf.g_02279
OG0001303	Syam.g_01082	Syaf.g_01798
OG0001304	Syam.g_01204	Syaf.g_01950
OG0001305	Syam.g_00780	Syaf.g_01448
OG0001306	Syam.g_01811	Syaf.g_01272
OG0001307	Syam.g_00945	Syaf.g_01638
OG0001308	Syam.g_01623	Syaf.g_02427
OG0001309	Syam.g_00628	Syaf.g_02678
OG0001311	Syam.g_01192	Syaf.g_01935
OG0001312	Syam.g_01092	Syaf.g_01809
OG0001314	Syam.g_00540, Syam.g_01569	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275
OG0001315	Syam.g_00394	Syaf.g_00071
OG0001316	Syam.g_02176	Syaf.g_00847
OG0001317	Syam.g_00505	Syaf.g_02790
OG0001319	Syam.g_00241	Syaf.g_00232
OG0001321	Syam.g_01846	Syaf.g_01238
OG0001322	Syam.g_01845	Syaf.g_01239
OG0001323	Syam.g_00631	Syaf.g_02675
OG0001324	Syam.g_00799	Syaf.g_01467
OG0001325	Syam.g_01241	Syaf.g_01976
OG0001326	Syam.g_02370	Syaf.g_00578
OG0001327	Syam.g_01359	Syaf.g_02116
OG0001328	Syam.g_01340	Syaf.g_02094
OG0001330	Syam.g_01819	Syaf.g_01264
OG0001331	Syam.g_00569	Syaf.g_02739
OG0001333	Syam.g_01889	Syaf.g_01181
OG0001334	Syam.g_00405	Syaf.g_00060
OG0001335	Syam.g_00406	Syaf.g_00059
OG0001336	Syam.g_02425	Syaf.g_00523
OG0001337	Syam.g_00402	Syaf.g_00063
OG0001337	Syam.g_00424	Syaf.g_00040
OG0001338	Syam.g_00419	Syaf.g_00046
OG0001338	Syam.g_00985	Syaf.g_01683
OG0001338	Syam.g_00428	Syaf.g_00036
OG0001339	Syam.g_02117	Syaf.g_00907
OG0001340	Syam.g_00425	Syaf.g_00039
OG0001341	Syam.g_00795	Syaf.g_01463
OG0001343	Syam.g_02361	Syaf.g_00590
OG0001344	Syam.g_01790	Syaf.g_01294
OG0001345	Syam.g_01764	Syaf.g_01323
OG0001346	Syam.g_01831	Syaf.g_01253
OG0001347	Syam.g_00081	Syaf.g_02400
OG0001348	Syam.g_00750	Syaf.g_01396
OG0001350	Syam.g_00510	Syaf.g_02786
OG0001351	Syam.g_01695	Syaf.g_02539
OG0001352	Syam.g_00644	Syaf.g_02661
OG0001353	Syam.g_00742	Syaf.g_01388
OG0001354	Syam.g_01145	Syaf.g_01888
OG0001356	Syam.g_00751	Syaf.g_01397
OG0001357	Syam.g_00449	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Syam.g_01495	Syaf.g_02341
OG0001359	Syam.g_02360	Syaf.g_00591
OG0001360	Syam.g_01762	Syaf.g_01325
OG0001361	Syam.g_01767	Syaf.g_01320
OG0001362	Syam.g_01628	Syaf.g_02432
OG0001363	Syam.g_01630	Syaf.g_02434
OG0001364	Syam.g_00158	Syaf.g_00338
OG0001366	Syam.g_02014	Syaf.g_01007
OG0001368	Syam.g_00283	Syaf.g_00184
OG0001370	Syam.g_02379	Syaf.g_00569
OG0001372	Syam.g_00450, Syam.g_00984	Syaf.g_01682
OG0001373	Syam.g_02369	Syaf.g_00579
OG0001374	Syam.g_02377	Syaf.g_00571
OG0001375	Syam.g_02362	Syaf.g_00589
OG0001376	Syam.g_02332	Syaf.g_00626
OG0001377	Syam.g_02331	Syaf.g_00627
OG0001378	Syam.g_01872	Syaf.g_01209
OG0001379	Syam.g_01821	Syaf.g_01262
OG0001380	Syam.g_01409	Syaf.g_02247
OG0001385	Syam.g_02366	Syaf.g_00582
OG0001386	Syam.g_02367	Syaf.g_00581
OG0001387	Syam.g_02368	Syaf.g_00580
OG0001388	Syam.g_02371	Syaf.g_00577
OG0001389	Syam.g_02372	Syaf.g_00576
OG0001390	Syam.g_02373	Syaf.g_00575
OG0001391	Syam.g_02374	Syaf.g_00574
OG0001392	Syam.g_02375	Syaf.g_00573
OG0001393	Syam.g_02376	Syaf.g_00572
OG0001394	Syam.g_01321	Syaf.g_02081
OG0001395	Syam.g_01225	Syaf.g_01958
OG0001396	Syam.g_00080	Syaf.g_02399
OG0001397	Syam.g_01629	Syaf.g_02433
OG0001398	Syam.g_01052	Syaf.g_01758
OG0001400	Syam.g_00836	Syaf.g_01506
OG0001401	Syam.g_00738, Syam.g_00737	Syaf.g_01383
OG0001402	Syam.g_01490	Syaf.g_02336
OG0001404	Syam.g_02061	Syaf.g_00964
OG0001405	Syam.g_00408	Syaf.g_00057
OG0001406	Syam.g_02333	Syaf.g_00625
OG0001407	Syam.g_00645	Syaf.g_02660
OG0001408	Syam.g_00848	Syaf.g_01546
OG0001412	Syam.g_00082	Syaf.g_02401
OG0001413	Syam.g_01430	Syaf.g_02267
OG0001416	Syam.g_01834	Syaf.g_01250
OG0001417	Syam.g_01144	Syaf.g_01887
OG0001419	Syam.g_00646	Syaf.g_02659
OG0001420	Syam.g_00642	Syaf.g_02664
OG0001421	Syam.g_01019	Syaf.g_01721
OG0001425	Syam.g_02329	Syaf.g_00631
OG0001426	Syam.g_01210	Syaf.g_01542
OG0001428	Syam.g_02220	Syaf.g_00804
OG0001432	Syam.g_00822	Syaf.g_01492
OG0001433	Syam.g_00752	Syaf.g_01398
OG0001435	Syam.g_01353	Syaf.g_02107
OG0001438	Syam.g_00215	Syaf.g_00259
OG0001439	Syam.g_00190	Syaf.g_00283
OG0001441	Syam.g_00633	Syaf.g_02673
OG0001442	Syam.g_01306	Syaf.g_02066
OG0001443	Syam.g_02335	Syaf.g_00621
OG0001444	Syam.g_02100	Syaf.g_00924
OG0001447	Syam.g_02152	Syaf.g_00866
OG0001448	Syam.g_02342	Syaf.g_00612
OG0001449	Syam.g_00285	Syaf.g_00182
OG0001452	Syam.g_00268	Syaf.g_00204
OG0001453	Syam.g_01166	Syaf.g_01909
OG0001454	Syam.g_01426	Syaf.g_02263
OG0001456	Syam.g_02387	Syaf.g_00561
OG0001457	Syam.g_02388	Syaf.g_00560
OG0001458	Syam.g_02389	Syaf.g_00559
OG0001459	Syam.g_00949	Syaf.g_01643
OG0001460	Syam.g_00753	Syaf.g_01399
OG0001461	Syam.g_00928	Syaf.g_01633
OG0001462	Syam.g_00041	Syaf.g_00455
OG0001465	Syam.g_01250	Syaf.g_02000
OG0001467	Syam.g_01438	Syaf.g_02280
OG0001468	Syam.g_01435	Syaf.g_02278
OG0001470	Syam.g_01874	Syaf.g_01206
OG0001471	Syam.g_00195	Syaf.g_00276
OG0001473	Syam.g_01440	Syaf.g_02282
OG0001474	Syam.g_00464	Syaf.g_00016
OG0001475	Syam.g_01876	Syaf.g_01204
OG0001476	Syam.g_01784	Syaf.g_01302
OG0001477	Syam.g_00789	Syaf.g_01457
OG0001479	Syam.g_00461	Syaf.g_00019
OG0001480	Syam.g_01755	Syaf.g_01334
OG0001482	Syam.g_01154	Syaf.g_01897
OG0001484	Syam.g_02378	Syaf.g_00570
OG0001487	Syam.g_01661	Syaf.g_02472
OG0001488	Syam.g_01774	Syaf.g_01311
OG0001489	Syam.g_00387	Syaf.g_00078
OG0001492	Syam.g_00865	Syaf.g_01565
OG0001493	Syam.g_00857	Syaf.g_01555
OG0001495	Syam.g_00318	Syaf.g_00145
OG0001496	Syam.g_00791	Syaf.g_01459
OG0001497	Syam.g_00790	Syaf.g_01458
OG0001498	Syam.g_00490	Syaf.g_02806
OG0001502	Syam.g_00705	Syaf.g_01341
OG0001504	Syam.g_00948	Syaf.g_01642
OG0001507	Syam.g_00975	Syaf.g_01664
OG0001508	Syam.g_01873	Syaf.g_01207
OG0001510	Syam.g_00109	Syaf.g_00394
OG0001511	Syam.g_02129	Syaf.g_00894
OG0001512	Syam.g_00512	Syaf.g_02784
OG0001513	Syam.g_00142	Syaf.g_00361
OG0001514	Syam.g_00792	Syaf.g_01460
OG0001515	Syam.g_00804	Syaf.g_01472
OG0001516	Syam.g_01374	Syaf.g_02133
OG0001517	Syam.g_00458	Syaf.g_00022
OG0001518	Syam.g_02328	Syaf.g_00632
OG0001519	Syam.g_02337	Syaf.g_00619
OG0001520	Syam.g_01752	Syaf.g_02600
OG0001527	Syam.g_00693	Syaf.g_02609
OG0001528	Syam.g_01875	Syaf.g_01205
OG0001529	Syam.g_00047	Syaf.g_00448
OG0001530	Syam.g_02127	Syaf.g_00896
OG0001531	Syam.g_00513	Syaf.g_02783
OG0001532	Syam.g_00897	Syaf.g_01595
OG0001533	Syam.g_01697	Syaf.g_02543
OG0001534	Syam.g_01205	Syaf.g_01951
OG0001535	Syam.g_01188	Syaf.g_01931
OG0001536	Syam.g_01119	Syaf.g_01856
OG0001537	Syam.g_01333	Syaf.g_02086
OG0001538	Syam.g_01285	Syaf.g_02044
OG0001539	Syam.g_01357	Syaf.g_02111
OG0001540	Syam.g_02161	Syaf.g_00862
OG0001541	Syam.g_02229	Syaf.g_00795
OG0001542	Syam.g_02238	Syaf.g_00785
OG0001543	Syam.g_02271	Syaf.g_00726
OG0001544	Syam.g_02336	Syaf.g_00620
OG0001545	Syam.g_02414	Syaf.g_00534
OG0001546	Syam.g_00636	Syaf.g_02670
OG0001547	Syam.g_01059	Syaf.g_01777
OG0001548	Syam.g_01420	Syaf.g_02258
OG0001549	Syam.g_01761	Syaf.g_01326
OG0001551	Syam.g_00755	Syaf.g_01403
OG0001554	Syam.g_02311	Syaf.g_00648
OG0001556	Syam.g_00903	Syaf.g_01604
OG0001557	Syam.g_01320	Syaf.g_02080
OG0001558	Syam.g_00019	Syaf.g_00478
OG0001559	Syam.g_02126	Syaf.g_00897
OG0001560	Syam.g_02113	Syaf.g_00911
OG0001561	Syam.g_01195	Syaf.g_01937
OG0001562	Syam.g_01180	Syaf.g_01923
OG0001563	Syam.g_00370	Syaf.g_00094
OG0001564	Syam.g_02383	Syaf.g_00565
OG0001567	Syam.g_01058	Syaf.g_01776
OG0001568	Syam.g_01061	Syaf.g_01779
OG0001574	Syam.g_00691	Syaf.g_02611
OG0001575	Syam.g_00696	Syaf.g_02606
OG0001576	Syam.g_01699	Syaf.g_02545
OG0001577	Syam.g_01799	Syaf.g_01284
OG0001578	Syam.g_01423	Syaf.g_02260
OG0001578	Syam.g_00924	Syaf.g_01625
OG0001579	Syam.g_00418	Syaf.g_00047
OG0001580	Syam.g_02300	Syaf.g_00662
OG0001582	Syam.g_01128	Syaf.g_01865
OG0001589	Syam.g_01897	Syaf.g_01173
OG0001590	Syam.g_01473	Syaf.g_02316
OG0001591	Syam.g_01363	Syaf.g_02122
OG0001592	Syam.g_02301	Syaf.g_00661
OG0001594	Syam.g_01593	Syaf.g_02389
OG0001602	Syam.g_01251	Syaf.g_02001
OG0001614	Syam.g_00123	Syaf.g_00380
OG0001615	Syam.g_00669	Syaf.g_02632
OG0001616	Syam.g_00909	Syaf.g_01610
OG0001617	Syam.g_00797	Syaf.g_01465
OG0001619	Syam.g_01108	Syaf.g_01845
OG0001620	Syam.g_00470	Syaf.g_00010
OG0001621	Syam.g_00267	Syaf.g_00205
OG0001622	Syam.g_02423	Syaf.g_00525
OG0001623	Syam.g_00429	Syaf.g_00035
OG0001624	Syam.g_00834	Syaf.g_01503
OG0001624	Syam.g_02341	Syaf.g_00613
OG0001625	Syam.g_00262	Syaf.g_00211
OG0001633	Syam.g_01586	Syaf.g_02381
OG0001634	Syam.g_01368	Syaf.g_02127
OG0001636	Syam.g_00040	Syaf.g_00456
OG0001637	Syam.g_01909, Syam.g_01908	Syaf.g_01162
OG0001638	Syam.g_02001	Syaf.g_01021
OG0001639	Syam.g_01924	Syaf.g_01108
OG0001640	Syam.g_00756	Syaf.g_01408
OG0001641	Syam.g_01164	Syaf.g_01907
OG0001643	Syam.g_01463	Syaf.g_02305
OG0001644	Syam.g_01229	Syaf.g_01962
OG0001645	Syam.g_01062	Syaf.g_01780
OG0001645	Syam.g_01534	Syaf.g_02272
OG0001646	Syam.g_00966	Syaf.g_02765
OG0001646	Syam.g_01002	Syaf.g_01702
OG0001646	Syam.g_01408	Syaf.g_02246
OG0001647	Syam.g_00239	Syaf.g_00234
OG0001652	Syam.g_00018	Syaf.g_00480
OG0001653	Syam.g_02438	Syaf.g_00507
OG0001654	Syam.g_01922	Syaf.g_01110
OG0001655	Syam.g_00838	Syaf.g_01507
OG0001655	Syam.g_01691	Syaf.g_02190
OG0001656	Syam.g_00413	Syaf.g_00052
OG0001657	Syam.g_02202	Syaf.g_00822
OG0001658	Syam.g_02312	Syaf.g_00647
OG0001659	Syam.g_00901	Syaf.g_01602
OG0001660	Syam.g_00480	Syaf.g_00885
OG0001660	Syam.g_02134	Syaf.g_00885
OG0001660	Syam.g_00480	Syaf.g_00889
OG0001660	Syam.g_02134	Syaf.g_00889
OG0001660	Syam.g_00480	Syaf.g_02814
OG0001660	Syam.g_02134	Syaf.g_02814
OG0001672	Syam.g_02076	Syaf.g_00949
OG0001673	Syam.g_00503	Syaf.g_02792
OG0001675	Syam.g_01178	Syaf.g_01921
OG0001676	Syam.g_00412	Syaf.g_00053
OG0001677	Syam.g_00397	Syaf.g_00068
OG0001678	Syam.g_00291	Syaf.g_00174
OG0001680	Syam.g_01777	Syaf.g_01308
OG0001680	Syam.g_02005	Syaf.g_01016
OG0001682	Syam.g_01427	Syaf.g_02264
OG0001682	Syam.g_01237	Syaf.g_01972
OG0001691	Syam.g_01497	Syaf.g_02349
OG0001692	Syam.g_01608	Syaf.g_02408
OG0001693	Syam.g_00775	Syaf.g_01443
OG0001694	Syam.g_00228	Syaf.g_00246
OG0001695	Syam.g_02408	Syaf.g_00540
OG0001700	Syam.g_01388	Syaf.g_02162, Syaf.g_02178
OG0001702	Syam.g_02094, Syam.g_02095	Syaf.g_00930
OG0001703	Syam.g_00577	Syaf.g_02731
OG0001712	Syam.g_01009	Syaf.g_01712
OG0001713	Syam.g_01783	Syaf.g_01303
OG0001715	Syam.g_01411	Syaf.g_02249
OG0001716	Syam.g_00703	Syaf.g_01339
OG0001717	Syam.g_02215	Syaf.g_00809
OG0001726	Syam.g_01046	Syaf.g_01751
OG0001729	Syam.g_00516	Syaf.g_02780
OG0001730	Syam.g_00519	Syaf.g_02777
OG0001732	Syam.g_00880	Syaf.g_01580
OG0001733	Syam.g_01219	Syaf.g_02119
OG0001735	Syam.g_01381, Syam.g_01382	Syaf.g_02140
OG0001736	Syam.g_00167	Syaf.g_00318
OG0001737	Syam.g_00209	Syaf.g_00265
OG0001738	Syam.g_00175	Syaf.g_00298
OG0001739	Syam.g_02406	Syaf.g_00542
OG0001740	Syam.g_02411	Syaf.g_00537
OG0001741	Syam.g_01412	Syaf.g_02250
OG0001750	Syam.g_02101	Syaf.g_00923
OG0001751	Syam.g_00502	Syaf.g_02793
OG0001751	Syam.g_01063	Syaf.g_01781
OG0001752	Syam.g_01914	Syaf.g_01153
OG0001755	Syam.g_00627	Syaf.g_02679
OG0001758	Syam.g_00551	Syaf.g_01645
OG0001759	Syam.g_00983	Syaf.g_01681
OG0001761	Syam.g_01505	Syaf.g_02366
OG0001762	Syam.g_01171	Syaf.g_01914
OG0001763	Syam.g_01158, Syam.g_01157	Syaf.g_01901
OG0001764	Syam.g_01068	Syaf.g_01784
OG0001765	Syam.g_00950	Syaf.g_01644
OG0001766	Syam.g_00199	Syaf.g_00271
OG0001769	Syam.g_01449	Syaf.g_02291
OG0001771	Syam.g_00958	Syaf.g_01656
OG0001783	Syam.g_00118	Syaf.g_00385
OG0001784	Syam.g_02096	Syaf.g_00929
OG0001786	Syam.g_01962	Syaf.g_01071
OG0001787	Syam.g_00650	Syaf.g_02655
OG0001788	Syam.g_00653	Syaf.g_02652
OG0001789	Syam.g_01829	Syaf.g_01255
OG0001790	Syam.g_01804	Syaf.g_01279
OG0001791	Syam.g_01782	Syaf.g_01304
OG0001792	Syam.g_00872	Syaf.g_01572
OG0001794	Syam.g_01202	Syaf.g_01944
OG0001796	Syam.g_01182	Syaf.g_01925
OG0001797	Syam.g_01100	Syaf.g_01817
OG0001798	Syam.g_01487	Syaf.g_02333
OG0001799	Syam.g_01452	Syaf.g_02294
OG0001801	Syam.g_01598	Syaf.g_02394
OG0001803	Syam.g_01856	Syaf.g_01225
OG0001804	Syam.g_00491	Syaf.g_02805
OG0001805	Syam.g_00272	Syaf.g_00195
OG0001806	Syam.g_00240	Syaf.g_00233
OG0001808	Syam.g_00154	Syaf.g_00347
OG0001810	Syam.g_02174	Syaf.g_00849
OG0001811	Syam.g_02235	Syaf.g_00788
OG0001812	Syam.g_02302	Syaf.g_00660
OG0001813	Syam.g_02345	Syaf.g_00607
OG0001814	Syam.g_02432	Syaf.g_00516
OG0001815	Syam.g_02441	Syaf.g_00503
OG0001816	Syam.g_01360	Syaf.g_02117
OG0001817	Syam.g_01405	Syaf.g_02239
OG0001817	Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827	Syaf.g_01533
OG0001838	Syam.g_00008	Syaf.g_00490
OG0001839	Syam.g_00036	Syaf.g_00460
OG0001840	Syam.g_00053	Syaf.g_00442
OG0001841	Syam.g_00060	Syaf.g_00435
OG0001843	Syam.g_00124	Syaf.g_00379
OG0001844	Syam.g_00125	Syaf.g_00378
OG0001845	Syam.g_00126	Syaf.g_00377
OG0001846	Syam.g_02146	Syaf.g_00873
OG0001847	Syam.g_02144	Syaf.g_00875
OG0001848	Syam.g_02140	Syaf.g_00879
OG0001849	Syam.g_02088	Syaf.g_00936
OG0001850	Syam.g_02078	Syaf.g_00947
OG0001851	Syam.g_02072	Syaf.g_00953
OG0001852	Syam.g_02071	Syaf.g_00954
OG0001853	Syam.g_02064	Syaf.g_00961
OG0001854	Syam.g_00507	Syaf.g_02788
OG0001856	Syam.g_01968	Syaf.g_01059
OG0001857	Syam.g_01965	Syaf.g_01062
OG0001858	Syam.g_01935	Syaf.g_01096
OG0001859	Syam.g_00565	Syaf.g_02743
OG0001860	Syam.g_00579	Syaf.g_02729
OG0001861	Syam.g_00590	Syaf.g_02714
OG0001862	Syam.g_00601	Syaf.g_02703
OG0001863	Syam.g_00606	Syaf.g_02698
OG0001864	Syam.g_00661	Syaf.g_02644
OG0001865	Syam.g_01726	Syaf.g_02572
OG0001866	Syam.g_01703	Syaf.g_02549
OG0001867	Syam.g_01507	Syaf.g_02368
OG0001868	Syam.g_01833	Syaf.g_01251
OG0001869	Syam.g_01800	Syaf.g_01283
OG0001870	Syam.g_01792	Syaf.g_01291
OG0001871	Syam.g_01787	Syaf.g_01297
OG0001872	Syam.g_00866	Syaf.g_01566
OG0001873	Syam.g_00908	Syaf.g_01609
