Orthogroup	Syam	Syak
OG0001169	Syam.g_01892	Syak.g_02362
OG0001170	Syam.g_01894	Syak.g_02360
OG0001171	Syam.g_01904	Syak.g_02349
OG0001172	Syam.g_00292	Syak.g_01388
OG0001173	Syam.g_00293	Syak.g_01387
OG0001174	Syam.g_00301	Syak.g_01379
OG0001175	Syam.g_00302	Syak.g_01378
OG0001176	Syam.g_00321	Syak.g_01354
OG0001177	Syam.g_00319	Syak.g_01356
OG0001178	Syam.g_01995	Syak.g_02411
OG0001179	Syam.g_00351	Syak.g_01324
OG0001181	Syam.g_00382	Syak.g_01296
OG0001182	Syam.g_00391	Syak.g_01287
OG0001183	Syam.g_00396	Syak.g_01282
OG0001184	Syam.g_00143	Syak.g_01571
OG0001185	Syam.g_00121	Syak.g_01643
OG0001186	Syam.g_00076	Syak.g_01709
OG0001187	Syam.g_00073	Syak.g_01712
OG0001188	Syam.g_00070	Syak.g_01714
OG0001189	Syam.g_00054	Syak.g_01736
OG0001190	Syam.g_02313	Syak.g_01942
OG0001191	Syam.g_02324	Syak.g_01928
OG0001192	Syam.g_02330	Syak.g_01921
OG0001193	Syam.g_02355	Syak.g_01888
OG0001194	Syam.g_02357	Syak.g_01882
OG0001195	Syam.g_02358	Syak.g_01881
OG0001196	Syam.g_02429	Syak.g_01811
OG0001197	Syam.g_02431	Syak.g_01809
OG0001198	Syam.g_02443	Syak.g_01798
OG0001199	Syam.g_02068	Syak.g_02249
OG0001200	Syam.g_02070	Syak.g_02247
OG0001201	Syam.g_02122	Syak.g_02191
OG0001202	Syam.g_02255	Syak.g_02061
OG0001203	Syam.g_00511	Syak.g_02307
OG0001204	Syam.g_00282	Syak.g_01404
OG0001205	Syam.g_01852	Syak.g_01181
OG0001206	Syam.g_01680	Syak.g_01148
OG0001208	Syam.g_00585	Syak.g_02576
OG0001209	Syam.g_00654	Syak.g_02643
OG0001210	Syam.g_00663	Syak.g_02654
OG0001211	Syam.g_00678	Syak.g_02669
OG0001212	Syam.g_01717	Syak.g_02728
OG0001213	Syam.g_01479	Syak.g_00025
OG0001214	Syam.g_01466	Syak.g_00037
OG0001215	Syam.g_00808	Syak.g_00697
OG0001216	Syam.g_01245	Syak.g_00805
OG0001217	Syam.g_01403	Syak.g_00138
OG0001218	Syam.g_01662	Syak.g_01093
OG0001219	Syam.g_01080	Syak.g_00551
OG0001220	Syam.g_01754	Syak.g_00580
OG0001221	Syam.g_01334	Syak.g_00390
OG0001222	Syam.g_01111	Syak.g_00517
OG0001224	Syam.g_00770	Syak.g_00739
OG0001226	Syam.g_01425	Syak.g_02239
OG0001227	Syam.g_02340	Syak.g_00963
OG0001228	Syam.g_01858	Syak.g_00619
OG0001229	Syam.g_00796	Syak.g_00711
OG0001230	Syam.g_01603	Syak.g_01030
OG0001231	Syam.g_00017	Syak.g_01777
OG0001232	Syam.g_02022	Syak.g_02385
OG0001233	Syam.g_01895	Syak.g_02359
OG0001234	Syam.g_00306	Syak.g_01374
OG0001235	Syam.g_00313	Syak.g_01362
OG0001236	Syam.g_00146	Syak.g_01568
OG0001237	Syam.g_00141	Syak.g_01573
OG0001238	Syam.g_02326	Syak.g_01926
OG0001239	Syam.g_02065	Syak.g_02252
OG0001240	Syam.g_02105	Syak.g_02206
OG0001241	Syam.g_02115	Syak.g_02197
OG0001242	Syam.g_02145	Syak.g_02168
OG0001244	Syam.g_02188	Syak.g_02132
OG0001245	Syam.g_01057	Syak.g_00248
OG0001246	Syam.g_00611	Syak.g_02604
OG0001247	Syam.g_01253	Syak.g_00618
OG0001248	Syam.g_01256	Syak.g_00147
OG0001249	Syam.g_00436	Syak.g_01251
OG0001250	Syam.g_00731	Syak.g_00602
OG0001251	Syam.g_02365	Syak.g_01875
OG0001252	Syam.g_00763	Syak.g_00754
OG0001253	Syam.g_01021	Syak.g_00250
OG0001254	Syam.g_00916	Syak.g_00272
OG0001255	Syam.g_01056	Syak.g_00066
OG0001256	Syam.g_01976	Syak.g_02430
OG0001257	Syam.g_01683	Syak.g_02502
OG0001258	Syam.g_01986	Syak.g_02420
OG0001259	Syam.g_01893	Syak.g_02361
OG0001260	Syam.g_01912	Syak.g_02332
OG0001261	Syam.g_00360	Syak.g_01315
OG0001262	Syam.g_00056	Syak.g_01734
OG0001263	Syam.g_02159	Syak.g_02157
OG0001265	Syam.g_02143	Syak.g_02170
OG0001266	Syam.g_02259	Syak.g_02057
OG0001267	Syam.g_00230	Syak.g_01459
OG0001268	Syam.g_00463	Syak.g_01240
OG0001269	Syam.g_00956	Syak.g_02323
OG0001270	Syam.g_01871	Syak.g_01194
OG0001271	Syam.g_01671	Syak.g_01121
OG0001272	Syam.g_00589	Syak.g_02580
OG0001273	Syam.g_01472	Syak.g_00030
OG0001274	Syam.g_02285	Syak.g_01988
OG0001275	Syam.g_01174	Syak.g_00633
OG0001276	Syam.g_01190	Syak.g_00649
OG0001277	Syam.g_02415	Syak.g_01829
OG0001278	Syam.g_00862	Syak.g_00671
OG0001279	Syam.g_01590	Syak.g_00105
OG0001280	Syam.g_01827	Syak.g_00933
OG0001281	Syam.g_01837	Syak.g_00944
OG0001282	Syam.g_00574	Syak.g_02564
OG0001283	Syam.g_02424	Syak.g_01818
OG0001284	Syam.g_01960	Syak.g_02446
OG0001285	Syam.g_02380	Syak.g_02381
OG0001286	Syam.g_00376	Syak.g_01301
OG0001287	Syam.g_00113	Syak.g_01652
OG0001288	Syam.g_00102	Syak.g_01686
OG0001289	Syam.g_02089	Syak.g_02222
OG0001290	Syam.g_02114	Syak.g_02198
OG0001291	Syam.g_02170	Syak.g_02147
OG0001292	Syam.g_00276	Syak.g_01410
OG0001293	Syam.g_00256	Syak.g_01432
OG0001294	Syam.g_01365	Syak.g_00355
OG0001295	Syam.g_00665	Syak.g_00740
OG0001296	Syam.g_00617	Syak.g_02610
OG0001297	Syam.g_00621	Syak.g_02614
OG0001298	Syam.g_01738	Syak.g_02703
OG0001299	Syam.g_01371	Syak.g_00349
OG0001300	Syam.g_00800	Syak.g_00706
OG0001301	Syam.g_00786	Syak.g_00721
OG0001302	Syam.g_01437	Syak.g_00068
OG0001303	Syam.g_01082	Syak.g_00548
OG0001304	Syam.g_01204	Syak.g_00664
OG0001305	Syam.g_00780	Syak.g_00728
OG0001306	Syam.g_01811	Syak.g_00915
OG0001307	Syam.g_00945	Syak.g_00344
OG0001308	Syam.g_01623	Syak.g_01054
OG0001309	Syam.g_00628	Syak.g_02620
OG0001311	Syam.g_01192	Syak.g_00651
OG0001312	Syam.g_01092	Syak.g_00537
OG0001314	Syam.g_00448, Syam.g_00540, Syam.g_01569, Syam.g_01445	Syak.g_00124
OG0001315	Syam.g_00394	Syak.g_01284
OG0001316	Syam.g_02176	Syak.g_02140
OG0001317	Syam.g_00505	Syak.g_02302
OG0001319	Syam.g_00241	Syak.g_01448
OG0001321	Syam.g_01846	Syak.g_01172
OG0001322	Syam.g_01845	Syak.g_01171
OG0001323	Syam.g_00631	Syak.g_02623
OG0001324	Syam.g_00799	Syak.g_00707
OG0001325	Syam.g_01241	Syak.g_00800
OG0001326	Syam.g_02370	Syak.g_01870
OG0001327	Syam.g_01359	Syak.g_00362
OG0001328	Syam.g_01340	Syak.g_00383
OG0001330	Syam.g_01819	Syak.g_00925
OG0001331	Syam.g_00569	Syak.g_02559
OG0001332	Syam.g_01919	Syak.g_02485
OG0001333	Syam.g_01889	Syak.g_02365
OG0001334	Syam.g_00405	Syak.g_01274
OG0001335	Syam.g_00406	Syak.g_01273
OG0001336	Syam.g_02425	Syak.g_01817
OG0001337	Syam.g_00424	Syak.g_01262
OG0001338	Syam.g_00419, Syam.g_00985, Syam.g_01533, Syam.g_00428	Syak.g_01258
OG0001340	Syam.g_00425	Syak.g_01261
OG0001343	Syam.g_02361	Syak.g_01877
OG0001344	Syam.g_01790	Syak.g_00893
OG0001345	Syam.g_01764	Syak.g_00856
OG0001346	Syam.g_01831	Syak.g_00937
OG0001347	Syam.g_00081	Syak.g_01885
OG0001348	Syam.g_00750	Syak.g_00774
OG0001350	Syam.g_00510	Syak.g_02306
OG0001351	Syam.g_01695	Syak.g_01164
OG0001352	Syam.g_00644	Syak.g_00764
OG0001353	Syam.g_00742	Syak.g_00612
OG0001354	Syam.g_01145	Syak.g_00485
OG0001355	Syam.g_00957	Syak.g_00144
OG0001356	Syam.g_00751	Syak.g_00773
OG0001357	Syam.g_00449	Syak.g_00092
OG0001358	Syam.g_01495	Syak.g_00007
OG0001359	Syam.g_02360	Syak.g_01878
OG0001360	Syam.g_01762	Syak.g_00854
OG0001361	Syam.g_01767	Syak.g_00859
OG0001364	Syam.g_00158	Syak.g_01552
OG0001366	Syam.g_02014	Syak.g_02391
OG0001368	Syam.g_00283	Syak.g_01403
OG0001373	Syam.g_02369	Syak.g_01871
OG0001374	Syam.g_02377	Syak.g_01863
OG0001375	Syam.g_02362	Syak.g_01876
OG0001376	Syam.g_02332	Syak.g_01916
OG0001377	Syam.g_02331	Syak.g_01917
OG0001378	Syam.g_01872	Syak.g_01196
OG0001379	Syam.g_01821	Syak.g_00927
OG0001380	Syam.g_01409	Syak.g_00237
OG0001382	Syam.g_01557	Syak.g_01169
OG0001385	Syam.g_02366	Syak.g_01874
OG0001386	Syam.g_02367	Syak.g_01873
OG0001387	Syam.g_02368	Syak.g_01872
OG0001388	Syam.g_02371	Syak.g_01869
OG0001389	Syam.g_02372	Syak.g_01868
OG0001390	Syam.g_02373	Syak.g_01867
OG0001391	Syam.g_02374	Syak.g_01866
OG0001392	Syam.g_02375	Syak.g_01865
OG0001393	Syam.g_02376	Syak.g_01864
OG0001394	Syam.g_01321	Syak.g_00399
OG0001395	Syam.g_01225	Syak.g_00789
OG0001396	Syam.g_00080	Syak.g_01884
OG0001398	Syam.g_01052	Syak.g_00571
OG0001401	Syam.g_00738, Syam.g_00737	Syak.g_00608
OG0001402	Syam.g_01490	Syak.g_00012
OG0001405	Syam.g_00408	Syak.g_01271
OG0001406	Syam.g_02333	Syak.g_01915
OG0001408	Syam.g_00848	Syak.g_00087
OG0001413	Syam.g_01430	Syak.g_00103
OG0001416	Syam.g_01834	Syak.g_00941
OG0001417	Syam.g_01144	Syak.g_00486
OG0001420	Syam.g_00642	Syak.g_00997, Syak.g_02635
OG0001422	Syam.g_01822	Syak.g_00928
OG0001425	Syam.g_02329	Syak.g_01922
OG0001426	Syam.g_01210, Syam.g_00961, Syam.g_02044, Syam.g_00993	Syak.g_00246
OG0001429	Syam.g_01083	Syak.g_00547
OG0001430	Syam.g_02305	Syak.g_01949, Syak.g_00314
OG0001432	Syam.g_00822	Syak.g_00095
OG0001433	Syam.g_00752	Syak.g_00771
OG0001434	Syam.g_01316	Syak.g_00404
OG0001435	Syam.g_01353	Syak.g_00369
OG0001438	Syam.g_00215	Syak.g_01475
OG0001439	Syam.g_00190	Syak.g_01506
OG0001442	Syam.g_01306	Syak.g_00415
OG0001443	Syam.g_02335	Syak.g_01909
OG0001444	Syam.g_02100	Syak.g_02212
OG0001447	Syam.g_02152	Syak.g_02159
OG0001448	Syam.g_02342	Syak.g_00121
OG0001449	Syam.g_00285	Syak.g_01401
OG0001452	Syam.g_00268	Syak.g_01419
OG0001453	Syam.g_01166	Syak.g_00465
OG0001454	Syam.g_01426	Syak.g_00249
OG0001456	Syam.g_02387	Syak.g_01855
OG0001457	Syam.g_02388	Syak.g_01854
OG0001458	Syam.g_02389	Syak.g_01853
OG0001459	Syam.g_00949	Syak.g_00311
OG0001460	Syam.g_00753	Syak.g_00770
OG0001461	Syam.g_00928	Syak.g_00276
OG0001462	Syam.g_00041	Syak.g_01750
OG0001465	Syam.g_01250	Syak.g_00775
OG0001467	Syam.g_01438	Syak.g_01022
OG0001470	Syam.g_01874	Syak.g_01592
OG0001471	Syam.g_00195	Syak.g_01501
OG0001473	Syam.g_01440	Syak.g_00102
OG0001474	Syam.g_00464	Syak.g_01239
OG0001475	Syam.g_01876	Syak.g_01594
OG0001476	Syam.g_01784	Syak.g_00882
OG0001477	Syam.g_00789	Syak.g_00718
OG0001479	Syam.g_00461	Syak.g_01242
OG0001480	Syam.g_01755	Syak.g_00084
OG0001482	Syam.g_01154	Syak.g_00476
OG0001488	Syam.g_01774	Syak.g_00872
OG0001489	Syam.g_00387	Syak.g_01291
OG0001492	Syam.g_00865	Syak.g_00668
OG0001493	Syam.g_00857	Syak.g_00676
OG0001495	Syam.g_00318	Syak.g_01357
OG0001496	Syam.g_00791	Syak.g_00715
OG0001497	Syam.g_00790	Syak.g_00717
OG0001498	Syam.g_00490	Syak.g_01214
OG0001502	Syam.g_00705	Syak.g_00586
OG0001504	Syam.g_00948	Syak.g_00310
OG0001508	Syam.g_01873	Syak.g_01591
OG0001509	Syam.g_00091	Syak.g_01706
OG0001510	Syam.g_00109	Syak.g_01662
OG0001511	Syam.g_02129	Syak.g_02183
OG0001512	Syam.g_00512	Syak.g_02308
OG0001513	Syam.g_00142	Syak.g_01572
OG0001514	Syam.g_00792	Syak.g_00714
OG0001515	Syam.g_00804	Syak.g_00701
OG0001516	Syam.g_01374	Syak.g_00346
OG0001517	Syam.g_00458	Syak.g_01245
OG0001518	Syam.g_02328	Syak.g_01924
OG0001519	Syam.g_02337	Syak.g_01907
OG0001520	Syam.g_01752	Syak.g_02689
OG0001527	Syam.g_00693	Syak.g_02682
OG0001528	Syam.g_01875	Syak.g_01593
OG0001529	Syam.g_00047	Syak.g_01743
OG0001530	Syam.g_02127	Syak.g_02185
OG0001531	Syam.g_00513	Syak.g_02309
OG0001532	Syam.g_00897	Syak.g_00838
OG0001533	Syam.g_01697	Syak.g_01198
OG0001534	Syam.g_01205	Syak.g_00665
OG0001535	Syam.g_01188	Syak.g_00646
OG0001536	Syam.g_01119	Syak.g_00508
OG0001537	Syam.g_01333	Syak.g_00392
OG0001538	Syam.g_01285	Syak.g_00439
OG0001539	Syam.g_01357	Syak.g_00364
OG0001540	Syam.g_02161	Syak.g_02155
OG0001541	Syam.g_02229	Syak.g_02089
OG0001542	Syam.g_02238	Syak.g_02080
OG0001543	Syam.g_02271	Syak.g_02007
OG0001544	Syam.g_02336	Syak.g_01908
OG0001545	Syam.g_02414	Syak.g_01830
OG0001546	Syam.g_00636	Syak.g_02627
OG0001547	Syam.g_01059	Syak.g_00564
OG0001549	Syam.g_01761	Syak.g_00577
OG0001551	Syam.g_00755	Syak.g_00689
OG0001554	Syam.g_02311	Syak.g_01945
OG0001556	Syam.g_00903	Syak.g_00845
OG0001557	Syam.g_01320	Syak.g_00400
OG0001558	Syam.g_00019	Syak.g_01774
OG0001559	Syam.g_02126	Syak.g_02186
OG0001560	Syam.g_02113	Syak.g_02199
OG0001561	Syam.g_01195	Syak.g_00653
OG0001562	Syam.g_01180	Syak.g_00639
OG0001563	Syam.g_00370	Syak.g_01306
OG0001564	Syam.g_02383	Syak.g_01860
OG0001567	Syam.g_01058	Syak.g_00565
OG0001568	Syam.g_01061	Syak.g_00562
OG0001572	Syam.g_00531	Syak.g_00097
OG0001574	Syam.g_00691	Syak.g_02680
OG0001576	Syam.g_01699	Syak.g_00955
OG0001577	Syam.g_01799	Syak.g_00903
OG0001578	Syam.g_01423	Syak.g_00229
OG0001579	Syam.g_00418	Syak.g_01267
OG0001580	Syam.g_02300	Syak.g_01953
OG0001582	Syam.g_01128	Syak.g_00231
OG0001589	Syam.g_01897	Syak.g_02356
OG0001590	Syam.g_01473	Syak.g_00029
OG0001591	Syam.g_01363	Syak.g_00357
OG0001592	Syam.g_02301	Syak.g_01952
OG0001602	Syam.g_01251	Syak.g_00776
OG0001614	Syam.g_00123	Syak.g_01641
OG0001615	Syam.g_00669	Syak.g_02660
OG0001616	Syam.g_00909	Syak.g_00851
OG0001617	Syam.g_00797	Syak.g_00710
OG0001619	Syam.g_01108	Syak.g_00520
OG0001620	Syam.g_00470	Syak.g_01233
OG0001621	Syam.g_00267	Syak.g_01420
OG0001622	Syam.g_02423	Syak.g_01820
OG0001623	Syam.g_00429	Syak.g_01257
OG0001624	Syam.g_02341	Syak.g_00077
OG0001625	Syam.g_00262	Syak.g_01426
OG0001633	Syam.g_01586	Syak.g_00662
OG0001634	Syam.g_01368	Syak.g_00352
OG0001636	Syam.g_00040	Syak.g_01751
OG0001637	Syam.g_01909, Syam.g_01908	Syak.g_02340, Syak.g_02337
OG0001638	Syam.g_02001	Syak.g_02404
OG0001639	Syam.g_01924	Syak.g_02481
OG0001640	Syam.g_00756	Syak.g_00759
OG0001641	Syam.g_01164	Syak.g_00467
OG0001643	Syam.g_01463	Syak.g_00040
OG0001644	Syam.g_01229	Syak.g_00783
OG0001645	Syam.g_01534	Syak.g_00575
OG0001646	Syam.g_01002, Syam.g_01408	Syak.g_00140
OG0001647	Syam.g_00239	Syak.g_01450
OG0001652	Syam.g_00018	Syak.g_01776
OG0001653	Syam.g_02438	Syak.g_02209
OG0001654	Syam.g_01922	Syak.g_02483
OG0001655	Syam.g_00838, Syam.g_01691	Syak.g_00131
OG0001656	Syam.g_00413	Syak.g_01268
OG0001657	Syam.g_02202	Syak.g_02117
OG0001658	Syam.g_02312	Syak.g_01943
OG0001659	Syam.g_00901	Syak.g_00842
OG0001660	Syam.g_00480, Syam.g_02134	Syak.g_01223, Syak.g_02179
OG0001672	Syam.g_02076	Syak.g_02241
OG0001673	Syam.g_00503	Syak.g_02299
OG0001675	Syam.g_01178	Syak.g_00637
OG0001676	Syam.g_00412	Syak.g_01264
OG0001677	Syam.g_00397	Syak.g_01281
OG0001678	Syam.g_00291	Syak.g_01389
OG0001680	Syam.g_01778, Syam.g_01777, Syam.g_02005	Syak.g_02400
OG0001681	Syam.g_01653	Syak.g_00984
OG0001682	Syam.g_01237	Syak.g_00287
OG0001690	Syam.g_00538	Syak.g_02027
OG0001692	Syam.g_01608	Syak.g_01035
OG0001693	Syam.g_00775	Syak.g_00735, Syak.g_00733
OG0001694	Syam.g_00228	Syak.g_01461
OG0001695	Syam.g_02408	Syak.g_01836
OG0001700	Syam.g_01388	Syak.g_00320
OG0001702	Syam.g_02094, Syam.g_02095	Syak.g_02217
OG0001703	Syam.g_00577	Syak.g_02567
OG0001712	Syam.g_01009	Syak.g_00225
OG0001713	Syam.g_01783	Syak.g_00881
OG0001715	Syam.g_01411	Syak.g_00122
OG0001716	Syam.g_00703	Syak.g_00584, Syak.g_02046, Syak.g_01670
OG0001717	Syam.g_02215	Syak.g_02104
OG0001726	Syam.g_01046	Syak.g_00572
OG0001729	Syam.g_00516	Syak.g_02314
OG0001730	Syam.g_00519	Syak.g_02326
OG0001732	Syam.g_00880	Syak.g_00822
OG0001733	Syam.g_01219	Syak.g_00359
OG0001734	Syam.g_00702	Syak.g_00583
OG0001735	Syam.g_01381, Syam.g_01382	Syak.g_00331
OG0001737	Syam.g_00209	Syak.g_01481
OG0001738	Syam.g_00175	Syak.g_01523
OG0001739	Syam.g_02406	Syak.g_01838
OG0001740	Syam.g_02411	Syak.g_01833
OG0001741	Syam.g_01412	Syak.g_00283
OG0001750	Syam.g_02101	Syak.g_02211
OG0001751	Syam.g_00502, Syam.g_01063	Syak.g_02298
OG0001752	Syam.g_01914	Syak.g_02328
OG0001755	Syam.g_00627	Syak.g_02619
OG0001758	Syam.g_00551	Syak.g_00292
OG0001761	Syam.g_01505	Syak.g_02757
OG0001762	Syam.g_01171	Syak.g_00630
OG0001763	Syam.g_01158, Syam.g_01157	Syak.g_00473
OG0001764	Syam.g_01068	Syak.g_00559
OG0001766	Syam.g_00199	Syak.g_01491
OG0001769	Syam.g_01449	Syak.g_00972
OG0001771	Syam.g_00958	Syak.g_00145
OG0001783	Syam.g_00118	Syak.g_01647
OG0001784	Syam.g_02096	Syak.g_02216
OG0001786	Syam.g_01962	Syak.g_02444
OG0001787	Syam.g_00650	Syak.g_02639
OG0001788	Syam.g_00653	Syak.g_02642
OG0001789	Syam.g_01829	Syak.g_00935
OG0001790	Syam.g_01804	Syak.g_00908
OG0001791	Syam.g_01782	Syak.g_00880
OG0001792	Syam.g_00872	Syak.g_00814
OG0001794	Syam.g_01202	Syak.g_00661
OG0001796	Syam.g_01182	Syak.g_00641
OG0001797	Syam.g_01100	Syak.g_00528
OG0001798	Syam.g_01487	Syak.g_00015
OG0001799	Syam.g_01452	Syak.g_00052
OG0001801	Syam.g_01598	Syak.g_01024
OG0001803	Syam.g_01856	Syak.g_01185
OG0001804	Syam.g_00491	Syak.g_01213
OG0001805	Syam.g_00272	Syak.g_01415
OG0001806	Syam.g_00240	Syak.g_01449
OG0001808	Syam.g_00154	Syak.g_01557
OG0001810	Syam.g_02174	Syak.g_02142
OG0001811	Syam.g_02235	Syak.g_02082
OG0001812	Syam.g_02302	Syak.g_01951
OG0001813	Syam.g_02345	Syak.g_01901
OG0001814	Syam.g_02432	Syak.g_01808
OG0001815	Syam.g_02441	Syak.g_01800
OG0001816	Syam.g_01360	Syak.g_00361
OG0001835	Syam.g_00964	Syak.g_00142
OG0001838	Syam.g_00008	Syak.g_01786
OG0001839	Syam.g_00036	Syak.g_01755
OG0001840	Syam.g_00053	Syak.g_01737
OG0001841	Syam.g_00060	Syak.g_01730
OG0001843	Syam.g_00124	Syak.g_01640
OG0001844	Syam.g_00125	Syak.g_01639
OG0001845	Syam.g_00126	Syak.g_01638
OG0001846	Syam.g_02146	Syak.g_02167
OG0001847	Syam.g_02144	Syak.g_02169
OG0001848	Syam.g_02140	Syak.g_02173
OG0001849	Syam.g_02088	Syak.g_02223
OG0001850	Syam.g_02078	Syak.g_02238
OG0001851	Syam.g_02072	Syak.g_02245
OG0001852	Syam.g_02071	Syak.g_02246
OG0001853	Syam.g_02064	Syak.g_02253
OG0001854	Syam.g_00507	Syak.g_02304
OG0001856	Syam.g_01968	Syak.g_02438
OG0001857	Syam.g_01965	Syak.g_02441
OG0001858	Syam.g_01935	Syak.g_02468
OG0001859	Syam.g_00565	Syak.g_02555
OG0001860	Syam.g_00579	Syak.g_02569
OG0001861	Syam.g_00590	Syak.g_02581
OG0001862	Syam.g_00601	Syak.g_02593
OG0001863	Syam.g_00606	Syak.g_02599
OG0001864	Syam.g_00661	Syak.g_02652
OG0001866	Syam.g_01703	Syak.g_02743
OG0001867	Syam.g_01507	Syak.g_02755
OG0001868	Syam.g_01833	Syak.g_00940
OG0001869	Syam.g_01800	Syak.g_00904
OG0001870	Syam.g_01792	Syak.g_00895
OG0001871	Syam.g_01787	Syak.g_00890
OG0001872	Syam.g_00866	Syak.g_00809
OG0001873	Syam.g_00908	Syak.g_00850
OG0001874	Syam.g_00911	Syak.g_00853
OG0001875	Syam.g_00550	Syak.g_00293
OG0001876	Syam.g_00549	Syak.g_00294
OG0001877	Syam.g_00803	Syak.g_00702
OG0001878	Syam.g_01175	Syak.g_00634
OG0001879	Syam.g_01169	Syak.g_00627
OG0001880	Syam.g_01130	Syak.g_00499
OG0001881	Syam.g_01127	Syak.g_00500
OG0001882	Syam.g_01103	Syak.g_00525
OG0001883	Syam.g_01099	Syak.g_00531
OG0001884	Syam.g_01090	Syak.g_00113
OG0001885	Syam.g_01073	Syak.g_00553
OG0001886	Syam.g_01069	Syak.g_00557
OG0001887	Syam.g_01341	Syak.g_00382
OG0001888	Syam.g_01313	Syak.g_00408
OG0001889	Syam.g_01275	Syak.g_00449
OG0001890	Syam.g_00724	Syak.g_00595
OG0001891	Syam.g_00720	Syak.g_00591
OG0001892	Syam.g_01756	Syak.g_00082
OG0001895	Syam.g_01594	Syak.g_00998
OG0001896	Syam.g_01861	Syak.g_01200
OG0001898	Syam.g_00435	Syak.g_01252
OG0001899	Syam.g_00358	Syak.g_01317
OG0001900	Syam.g_00255	Syak.g_01434
OG0001901	Syam.g_00254	Syak.g_01435
OG0001902	Syam.g_00223	Syak.g_01466
OG0001903	Syam.g_00214	Syak.g_01476
OG0001904	Syam.g_00160	Syak.g_01550
OG0001905	Syam.g_00152	Syak.g_01559
OG0001906	Syam.g_02162	Syak.g_02154
OG0001907	Syam.g_02180	Syak.g_02136
OG0001908	Syam.g_02231	Syak.g_02087
OG0001909	Syam.g_02242	Syak.g_02076
OG0001910	Syam.g_02277	Syak.g_01996
OG0001912	Syam.g_02321	Syak.g_01932
OG0001913	Syam.g_02323	Syak.g_01930
OG0001914	Syam.g_00920	Syak.g_00270
OG0001915	Syam.g_02437	Syak.g_01803
OG0001917	Syam.g_01189	Syak.g_00648
OG0001918	Syam.g_02401	Syak.g_00869
OG0001929	Syam.g_00067	Syak.g_01723
OG0001932	Syam.g_00122	Syak.g_01642
OG0001933	Syam.g_02124	Syak.g_02189
OG0001934	Syam.g_02109	Syak.g_02202
OG0001935	Syam.g_02069	Syak.g_02248
OG0001936	Syam.g_00990	Syak.g_00289
OG0001937	Syam.g_01952	Syak.g_02455
OG0001940	Syam.g_01739	Syak.g_02702
OG0001941	Syam.g_01838	Syak.g_00945
OG0001943	Syam.g_00842	Syak.g_00879
OG0001946	Syam.g_00802	Syak.g_00703
OG0001948	Syam.g_01159	Syak.g_00471
OG0001949	Syam.g_01139	Syak.g_00490
OG0001950	Syam.g_01137	Syak.g_00492
OG0001951	Syam.g_01126	Syak.g_00501
OG0001952	Syam.g_01102	Syak.g_00526
OG0001953	Syam.g_01101	Syak.g_00527
OG0001954	Syam.g_01040	Syak.g_00137
OG0001957	Syam.g_01482	Syak.g_00022
OG0001958	Syam.g_01379	Syak.g_00333
OG0001961	Syam.g_01673	Syak.g_01124
OG0001964	Syam.g_00304	Syak.g_01376
OG0001965	Syam.g_01439	Syak.g_00384
OG0001966	Syam.g_00260	Syak.g_01428
OG0001967	Syam.g_00258	Syak.g_01430
OG0001968	Syam.g_00257	Syak.g_01431
OG0001969	Syam.g_00193	Syak.g_01503
OG0001971	Syam.g_02240	Syak.g_02078
OG0001972	Syam.g_02289	Syak.g_01984
OG0001975	Syam.g_00919	Syak.g_00271
OG0001976	Syam.g_00921	Syak.g_00269
OG0001980	Syam.g_00431	Syak.g_01255
OG0001990	Syam.g_02412	Syak.g_01832
OG0001995	Syam.g_00818	Syak.g_00962
OG0001997	Syam.g_02099	Syak.g_02213
OG0001999	Syam.g_01886	Syak.g_02368
OG0002000	Syam.g_00629	Syak.g_02621
OG0002008	Syam.g_01173	Syak.g_00632
OG0002010	Syam.g_01643	Syak.g_01075
OG0002012	Syam.g_01051	Syak.g_01170
OG0002013	Syam.g_00487	Syak.g_02232
OG0002017	Syam.g_02353	Syak.g_01891
OG0002018	Syam.g_02410	Syak.g_01834
OG0002020	Syam.g_02404	Syak.g_01840
OG0002021	Syam.g_02402	Syak.g_01842
OG0002022	Syam.g_02399	Syak.g_01843
OG0002023	Syam.g_02398	Syak.g_01844
OG0002024	Syam.g_02392	Syak.g_01850
OG0002037	Syam.g_00581	Syak.g_00684, Syak.g_01492
OG0002041	Syam.g_01155	Syak.g_00475
OG0002042	Syam.g_01133	Syak.g_00496
OG0002044	Syam.g_00743	Syak.g_00614
OG0002045	Syam.g_01676	Syak.g_01129
OG0002047	Syam.g_00486	Syak.g_01217
OG0002048	Syam.g_00393	Syak.g_01285
OG0002049	Syam.g_00310	Syak.g_01365
OG0002050	Syam.g_00249	Syak.g_01440
OG0002051	Syam.g_02228	Syak.g_02090
OG0002054	Syam.g_02391	Syak.g_01851
OG0002055	Syam.g_02394	Syak.g_01848
OG0002056	Syam.g_00213	Syak.g_01477
OG0002106	Syam.g_00522	Syak.g_00071
OG0002112	Syam.g_00202	Syak.g_01488
OG0002113	Syam.g_00037	Syak.g_01754
OG0002115	Syam.g_01982	Syak.g_02424
OG0002116	Syam.g_01957	Syak.g_02450
OG0002117	Syam.g_01781	Syak.g_00877
OG0002118	Syam.g_00877	Syak.g_00819
OG0002120	Syam.g_01038	Syak.g_00576
OG0002121	Syam.g_01393	Syak.g_00146
