Orthogroup	Syam	Praf
OG0001178	Syam.g_01995	Praf.g_00474
OG0001179	Syam.g_00351	Praf.g_02137
OG0001180	Syam.g_00378	Praf.g_02109
OG0001181	Syam.g_00382	Praf.g_02105
OG0001182	Syam.g_00391	Praf.g_02096
OG0001183	Syam.g_00396	Praf.g_02081
OG0001184	Syam.g_00143	Praf.g_02391
OG0001185	Syam.g_00121	Praf.g_00184
OG0001186	Syam.g_00076	Praf.g_00091
OG0001187	Syam.g_00073	Praf.g_00088
OG0001188	Syam.g_00070	Praf.g_00083
OG0001189	Syam.g_00054	Praf.g_00058
OG0001190	Syam.g_02313	Praf.g_02656
OG0001191	Syam.g_02324	Praf.g_02669
OG0001192	Syam.g_02330	Praf.g_02674
OG0001193	Syam.g_02355	Praf.g_02724
OG0001194	Syam.g_02357	Praf.g_02728
OG0001195	Syam.g_02358	Praf.g_02729
OG0001196	Syam.g_02429	Praf.g_02766
OG0001197	Syam.g_02431	Praf.g_02768
OG0001198	Syam.g_02443	Praf.g_02780
OG0001199	Syam.g_02068	Praf.g_00315
OG0001200	Syam.g_02070	Praf.g_00313
OG0001201	Syam.g_02122	Praf.g_00243
OG0001203	Syam.g_00511	Praf.g_00387
OG0001204	Syam.g_00282	Praf.g_02206
OG0001205	Syam.g_01852	Praf.g_01979
OG0001206	Syam.g_01680	Praf.g_01941
OG0001208	Syam.g_00585	Praf.g_00597
OG0001209	Syam.g_00654	Praf.g_00663
OG0001210	Syam.g_00663	Praf.g_00673
OG0001211	Syam.g_00678	Praf.g_00690
OG0001212	Syam.g_01717	Praf.g_00750
OG0001213	Syam.g_01479	Praf.g_01684
OG0001214	Syam.g_01466	Praf.g_01694
OG0001215	Syam.g_00808	Praf.g_01220
OG0001216	Syam.g_01245	Praf.g_01304
OG0001217	Syam.g_01403	Praf.g_00710
OG0001218	Syam.g_01662	Praf.g_01853
OG0001219	Syam.g_01080	Praf.g_01432
OG0001220	Syam.g_01754	Praf.g_01619
OG0001221	Syam.g_01334	Praf.g_01480
OG0001222	Syam.g_01111	Praf.g_02684
OG0001224	Syam.g_00770	Praf.g_01278
OG0001225	Syam.g_00772	Praf.g_01276
OG0001226	Syam.g_01425	Praf.g_00991
OG0001227	Syam.g_02340	Praf.g_00558
OG0001228	Syam.g_01858	Praf.g_00899
OG0001229	Syam.g_00796	Praf.g_00494
OG0001230	Syam.g_01603	Praf.g_01784
OG0001231	Syam.g_00017	Praf.g_00017
OG0001232	Syam.g_02022	Praf.g_00454
OG0001233	Syam.g_01895	Praf.g_00430
OG0001234	Syam.g_00306	Praf.g_02184
OG0001235	Syam.g_00313	Praf.g_02176
OG0001236	Syam.g_00146	Praf.g_02387
OG0001237	Syam.g_00141	Praf.g_02392
OG0001238	Syam.g_02326	Praf.g_02670
OG0001239	Syam.g_02065	Praf.g_00318
OG0001240	Syam.g_02105	Praf.g_00260
OG0001241	Syam.g_02115	Praf.g_00250
OG0001244	Syam.g_02188	Praf.g_02429
OG0001245	Syam.g_01057	Praf.g_01003
OG0001246	Syam.g_00611	Praf.g_00624
OG0001247	Syam.g_01253	Praf.g_01572
OG0001248	Syam.g_01256	Praf.g_01210
OG0001249	Syam.g_00436	Praf.g_02063
OG0001250	Syam.g_00731	Praf.g_01598
OG0001252	Syam.g_00763	Praf.g_01284
OG0001253	Syam.g_01021	Praf.g_01008
OG0001254	Syam.g_00916	Praf.g_02691
OG0001255	Syam.g_01056	Praf.g_01134
OG0001256	Syam.g_01976	Praf.g_00497
OG0001258	Syam.g_01986	Praf.g_00486
OG0001259	Syam.g_01893	Praf.g_00432
OG0001260	Syam.g_01912	Praf.g_00403
OG0001261	Syam.g_00360	Praf.g_02128
OG0001262	Syam.g_00056	Praf.g_00061
OG0001263	Syam.g_02159	Praf.g_02404
OG0001265	Syam.g_02143	Praf.g_00217
OG0001266	Syam.g_02259	Praf.g_02522
OG0001267	Syam.g_00230	Praf.g_02279
OG0001268	Syam.g_00463	Praf.g_02048
OG0001269	Syam.g_00956	Praf.g_01616
OG0001270	Syam.g_01871	Praf.g_01991
OG0001271	Syam.g_01671	Praf.g_01910
OG0001272	Syam.g_00589	Praf.g_00601
OG0001273	Syam.g_01472	Praf.g_01687
OG0001274	Syam.g_02285	Praf.g_02550
OG0001275	Syam.g_01174	Praf.g_01351
OG0001276	Syam.g_01190	Praf.g_01334
OG0001277	Syam.g_02415	Praf.g_02752
OG0001278	Syam.g_00862	Praf.g_00893
OG0001279	Syam.g_01590	Praf.g_01769
OG0001280	Syam.g_01827	Praf.g_00798
OG0001281	Syam.g_01837	Praf.g_00789
OG0001283	Syam.g_02424	Praf.g_02762
OG0001285	Syam.g_02380	Praf.g_00450
OG0001286	Syam.g_00376	Praf.g_02111
OG0001287	Syam.g_00113	Praf.g_00176
OG0001288	Syam.g_00102	Praf.g_00158
OG0001290	Syam.g_02114	Praf.g_00251
OG0001291	Syam.g_02170	Praf.g_02414
OG0001292	Syam.g_00276	Praf.g_02211
OG0001293	Syam.g_00256	Praf.g_02252
OG0001294	Syam.g_01365	Praf.g_01750
OG0001295	Syam.g_00665	Praf.g_00676
OG0001298	Syam.g_01738	Praf.g_00722
OG0001300	Syam.g_00800	Praf.g_01206
OG0001301	Syam.g_00786	Praf.g_01122
OG0001302	Syam.g_01437	Praf.g_00360
OG0001303	Syam.g_01082	Praf.g_01431
OG0001307	Syam.g_00945	Praf.g_01893
OG0001308	Syam.g_01623	Praf.g_01808
OG0001309	Syam.g_00628	Praf.g_00639
OG0001311	Syam.g_01192	Praf.g_01332
OG0001312	Syam.g_01092	Praf.g_01421
OG0001316	Syam.g_02176	Praf.g_02421
OG0001319	Syam.g_00241	Praf.g_02269
OG0001321	Syam.g_01846	Praf.g_01961
OG0001322	Syam.g_01845	Praf.g_01960
OG0001323	Syam.g_00631	Praf.g_00642
OG0001324	Syam.g_00799	Praf.g_01205
OG0001326	Syam.g_02370	Praf.g_02735
OG0001327	Syam.g_01359	Praf.g_01640
OG0001328	Syam.g_01340	Praf.g_01473
OG0001330	Syam.g_01819	Praf.g_00805
OG0001331	Syam.g_00569	Praf.g_00578
OG0001332	Syam.g_01919	Praf.g_00554
OG0001333	Syam.g_01889	Praf.g_00436
OG0001334	Syam.g_00405	Praf.g_02077
OG0001335	Syam.g_00406	Praf.g_02076
OG0001336	Syam.g_02425	Praf.g_02763
OG0001337	Syam.g_00402, Syam.g_00424	Praf.g_02067
OG0001339	Syam.g_02117	Praf.g_00248
OG0001340	Syam.g_00425	Praf.g_02066
OG0001341	Syam.g_00795	Praf.g_01580
OG0001344	Syam.g_01790	Praf.g_00859
OG0001347	Syam.g_00081	Praf.g_00085
OG0001348	Syam.g_00750	Praf.g_02569
OG0001350	Syam.g_00510	Praf.g_00386
OG0001351	Syam.g_01695	Praf.g_01958
OG0001352	Syam.g_00644	Praf.g_01127
OG0001353	Syam.g_00742	Praf.g_01589, Praf.g_01588
OG0001354	Syam.g_01145	Praf.g_01375
OG0001355	Syam.g_00957	Praf.g_01484
OG0001356	Syam.g_00751	Praf.g_01026, Praf.g_02686
OG0001357	Syam.g_00449	Praf.g_02005, Praf.g_01014
OG0001358	Syam.g_01495	Praf.g_01665
OG0001360	Syam.g_01762	Praf.g_00936
OG0001361	Syam.g_01767	Praf.g_00883
OG0001362	Syam.g_01628	Praf.g_01818
OG0001363	Syam.g_01630	Praf.g_01820
OG0001370	Syam.g_02033, Syam.g_01536, Syam.g_01942	Praf.g_01578
OG0001372	Syam.g_00450, Syam.g_00984	Praf.g_00348
OG0001373	Syam.g_02369	Praf.g_02734
OG0001374	Syam.g_02377	Praf.g_02742
OG0001376	Syam.g_02332	Praf.g_02677
OG0001377	Syam.g_02331	Praf.g_02676
OG0001378	Syam.g_01872	Praf.g_01997
OG0001379	Syam.g_01821	Praf.g_00803
OG0001380	Syam.g_01409	Praf.g_01623
OG0001381	Syam.g_00939	Praf.g_01294
OG0001382	Syam.g_01557	Praf.g_01298
OG0001385	Syam.g_02366	Praf.g_02731
OG0001386	Syam.g_02367	Praf.g_02732
OG0001387	Syam.g_02368	Praf.g_02733
OG0001388	Syam.g_02371	Praf.g_02736
OG0001389	Syam.g_02372	Praf.g_02737
OG0001390	Syam.g_02373	Praf.g_02738
OG0001391	Syam.g_02374	Praf.g_02739
OG0001392	Syam.g_02375	Praf.g_02740
OG0001393	Syam.g_02376	Praf.g_02741
OG0001394	Syam.g_01321	Praf.g_01496
OG0001395	Syam.g_01225	Praf.g_01321
OG0001396	Syam.g_00080	Praf.g_00084
OG0001397	Syam.g_01629	Praf.g_01819
OG0001398	Syam.g_01052	Praf.g_01004
OG0001400	Syam.g_00836	Praf.g_02427
OG0001401	Syam.g_00738, Syam.g_00737	Praf.g_01593
OG0001402	Syam.g_01490	Praf.g_01670
OG0001405	Syam.g_00408	Praf.g_02074
OG0001406	Syam.g_02333	Praf.g_02678
OG0001414	Syam.g_00940	Praf.g_00374
OG0001416	Syam.g_01834	Praf.g_00792
OG0001422	Syam.g_01822	Praf.g_01950
OG0001423	Syam.g_00553, Syam.g_00548	Praf.g_00331
OG0001425	Syam.g_02329	Praf.g_02673
OG0001433	Syam.g_00752	Praf.g_01027
OG0001434	Syam.g_01316	Praf.g_01500
OG0001435	Syam.g_01353	Praf.g_01457
OG0001438	Syam.g_00215	Praf.g_02294
OG0001441	Syam.g_00633	Praf.g_00644
OG0001442	Syam.g_01306	Praf.g_01504
OG0001443	Syam.g_02335	Praf.g_00493
OG0001444	Syam.g_02100	Praf.g_00266
OG0001449	Syam.g_00285	Praf.g_00353
OG0001452	Syam.g_00268	Praf.g_00953
OG0001460	Syam.g_00753	Praf.g_01028
OG0001461	Syam.g_00928	Praf.g_01953
OG0001462	Syam.g_00041	Praf.g_00043
OG0001470	Syam.g_01874	Praf.g_00094
OG0001472	Syam.g_00833	Praf.g_01248
OG0001475	Syam.g_01876	Praf.g_00118
OG0001476	Syam.g_01784	Praf.g_00865
OG0001477	Syam.g_00789	Praf.g_01119
OG0001479	Syam.g_00461	Praf.g_02050
OG0001484	Syam.g_02378	Praf.g_01297
OG0001487	Syam.g_01661	Praf.g_01852
OG0001488	Syam.g_01774	Praf.g_00876
OG0001489	Syam.g_00387	Praf.g_02100
OG0001495	Syam.g_00318	Praf.g_02174
OG0001496	Syam.g_00791	Praf.g_01115
OG0001497	Syam.g_00790	Praf.g_01118
OG0001498	Syam.g_00490	Praf.g_02014
OG0001508	Syam.g_01873	Praf.g_00093
OG0001509	Syam.g_00091	Praf.g_00127
OG0001510	Syam.g_00109	Praf.g_00172
OG0001511	Syam.g_02129	Praf.g_00232
OG0001512	Syam.g_00512	Praf.g_00389
OG0001513	Syam.g_00142	Praf.g_01976
OG0001514	Syam.g_00792	Praf.g_01114
OG0001515	Syam.g_00804	Praf.g_01214
OG0001516	Syam.g_01374	Praf.g_01740
OG0001517	Syam.g_00458	Praf.g_02053
OG0001518	Syam.g_02328	Praf.g_02672
OG0001519	Syam.g_02337	Praf.g_02682
OG0001527	Syam.g_00693	Praf.g_00704
OG0001528	Syam.g_01875	Praf.g_00096
OG0001529	Syam.g_00047	Praf.g_00051
OG0001530	Syam.g_02127	Praf.g_00238
OG0001531	Syam.g_00513	Praf.g_00390
OG0001532	Syam.g_00897	Praf.g_00924
OG0001533	Syam.g_01697	Praf.g_01998
OG0001534	Syam.g_01205	Praf.g_01324
OG0001535	Syam.g_01188	Praf.g_01336
OG0001536	Syam.g_01119	Praf.g_01396
OG0001537	Syam.g_01333	Praf.g_01488
OG0001538	Syam.g_01285	Praf.g_01535
OG0001539	Syam.g_01357	Praf.g_01637
OG0001540	Syam.g_02161	Praf.g_02406
OG0001541	Syam.g_02229	Praf.g_02478
OG0001542	Syam.g_02238	Praf.g_02496
OG0001543	Syam.g_02271	Praf.g_02571
OG0001544	Syam.g_02336	Praf.g_02681
OG0001545	Syam.g_02414	Praf.g_02751
OG0001556	Syam.g_00903	Praf.g_01032
OG0001558	Syam.g_00019	Praf.g_00020
OG0001559	Syam.g_02126	Praf.g_00239
OG0001560	Syam.g_02113	Praf.g_00252
OG0001561	Syam.g_01195	Praf.g_01330
OG0001562	Syam.g_01180	Praf.g_01344
OG0001563	Syam.g_00370	Praf.g_02120
OG0001572	Syam.g_00531	Praf.g_01094
OG0001574	Syam.g_00691	Praf.g_00702
OG0001575	Syam.g_00696	Praf.g_00707
OG0001576	Syam.g_01699	Praf.g_00778
OG0001577	Syam.g_01799	Praf.g_00835
OG0001578	Syam.g_00924	Praf.g_01053
OG0001579	Syam.g_00418	Praf.g_02070
OG0001580	Syam.g_02300	Praf.g_02612
OG0001585	Syam.g_01008	Praf.g_01193
OG0001589	Syam.g_01897	Praf.g_00428
OG0001591	Syam.g_01363	Praf.g_01642
OG0001592	Syam.g_02301	Praf.g_02613
OG0001614	Syam.g_00123	Praf.g_00186
OG0001616	Syam.g_00909	Praf.g_00915
OG0001617	Syam.g_00797	Praf.g_01199
OG0001619	Syam.g_01108	Praf.g_01406
OG0001620	Syam.g_00470	Praf.g_02040
OG0001621	Syam.g_00267	Praf.g_02241
OG0001622	Syam.g_02423	Praf.g_02761
OG0001627	Syam.g_01921	Praf.g_00545
OG0001634	Syam.g_01368	Praf.g_01746
OG0001636	Syam.g_00040	Praf.g_00042
OG0001637	Syam.g_01909, Syam.g_01908	Praf.g_00413
OG0001638	Syam.g_02001	Praf.g_00467
OG0001639	Syam.g_01924	Praf.g_00541
OG0001640	Syam.g_00756	Praf.g_01288
OG0001641	Syam.g_01164	Praf.g_01361
OG0001643	Syam.g_01463	Praf.g_01697
OG0001652	Syam.g_00018	Praf.g_00018
OG0001653	Syam.g_02103, Syam.g_02438	Praf.g_00263
OG0001654	Syam.g_01922	Praf.g_00543
OG0001655	Syam.g_00838, Syam.g_01691	Praf.g_02586, Praf.g_02006
OG0001656	Syam.g_00413	Praf.g_02071
OG0001657	Syam.g_02202	Praf.g_02443
OG0001658	Syam.g_02312	Praf.g_02655
OG0001672	Syam.g_02076	Praf.g_00307
OG0001673	Syam.g_00503	Praf.g_00377
OG0001675	Syam.g_01178	Praf.g_01347, Praf.g_01345
OG0001676	Syam.g_00412	Praf.g_02068
OG0001677	Syam.g_00397	Praf.g_02080
OG0001678	Syam.g_00291	Praf.g_02198
OG0001690	Syam.g_00538	Praf.g_02679
OG0001691	Syam.g_01497	Praf.g_01446
OG0001692	Syam.g_01608	Praf.g_01789
OG0001693	Syam.g_00775	Praf.g_02009
OG0001694	Syam.g_00228	Praf.g_02281
OG0001695	Syam.g_02408	Praf.g_02747
OG0001700	Syam.g_01388	Praf.g_01043
OG0001702	Syam.g_02094, Syam.g_02095	Praf.g_00295, Praf.g_00293, Praf.g_00286
OG0001703	Syam.g_00577	Praf.g_00587
OG0001712	Syam.g_01009	Praf.g_01581
OG0001715	Syam.g_01411	Praf.g_01024
OG0001716	Syam.g_00703	Praf.g_01611
OG0001726	Syam.g_01046	Praf.g_01442
OG0001729	Syam.g_00516	Praf.g_00395
OG0001730	Syam.g_00519	Praf.g_00397
OG0001732	Syam.g_00880	Praf.g_00909
OG0001733	Syam.g_01219	Praf.g_01029
OG0001734	Syam.g_00702	Praf.g_01613
OG0001735	Syam.g_01381, Syam.g_01382	Praf.g_01732
OG0001736	Syam.g_00166, Syam.g_00167	Praf.g_02348
OG0001737	Syam.g_00209	Praf.g_02299
OG0001738	Syam.g_00175	Praf.g_02334
OG0001739	Syam.g_02406	Praf.g_02744
OG0001740	Syam.g_02411	Praf.g_02750
OG0001750	Syam.g_02101	Praf.g_00265
OG0001751	Syam.g_00502, Syam.g_01063	Praf.g_00376
OG0001752	Syam.g_01914	Praf.g_00401
OG0001755	Syam.g_00627	Praf.g_00638
OG0001758	Syam.g_00551	Praf.g_01061
OG0001759	Syam.g_00983	Praf.g_01169
OG0001761	Syam.g_01505	Praf.g_01255
OG0001762	Syam.g_01171	Praf.g_01354
OG0001763	Syam.g_01158, Syam.g_01157	Praf.g_01365
OG0001764	Syam.g_01068	Praf.g_01439
OG0001765	Syam.g_00950	Praf.g_01647
OG0001766	Syam.g_00199	Praf.g_02306, Praf.g_02309, Praf.g_02312
OG0001783	Syam.g_00118	Praf.g_00181
OG0001784	Syam.g_02096	Praf.g_00277, Praf.g_00270
OG0001786	Syam.g_01962	Praf.g_00510
OG0001787	Syam.g_00650	Praf.g_00659
OG0001788	Syam.g_00653	Praf.g_00662
OG0001789	Syam.g_01829	Praf.g_00797
OG0001790	Syam.g_01804	Praf.g_00828
OG0001791	Syam.g_01782	Praf.g_00867
OG0001792	Syam.g_00872	Praf.g_00903
OG0001794	Syam.g_01202	Praf.g_01071
OG0001795	Syam.g_01940	Praf.g_01144
OG0001796	Syam.g_01182	Praf.g_01342
OG0001797	Syam.g_01100	Praf.g_01413
OG0001798	Syam.g_01487	Praf.g_01672
OG0001799	Syam.g_01452	Praf.g_01715
OG0001801	Syam.g_01598	Praf.g_01780
OG0001803	Syam.g_01856	Praf.g_01983
OG0001804	Syam.g_00491	Praf.g_02013
OG0001805	Syam.g_00272	Praf.g_02216
OG0001806	Syam.g_00240	Praf.g_02270
OG0001808	Syam.g_00154	Praf.g_02374
OG0001810	Syam.g_02174	Praf.g_02419
OG0001811	Syam.g_02235	Praf.g_02493
OG0001812	Syam.g_02302	Praf.g_02614
OG0001813	Syam.g_02345	Praf.g_02701
OG0001814	Syam.g_02432	Praf.g_02769
OG0001815	Syam.g_02441	Praf.g_02778
OG0001835	Syam.g_00964	Praf.g_01120
OG0001838	Syam.g_00008	Praf.g_00008
OG0001839	Syam.g_00036	Praf.g_00038
OG0001840	Syam.g_00053	Praf.g_00057
OG0001841	Syam.g_00060	Praf.g_00065
OG0001843	Syam.g_00124	Praf.g_00187
OG0001844	Syam.g_00125	Praf.g_00188
OG0001845	Syam.g_00126	Praf.g_00190
OG0001846	Syam.g_02146	Praf.g_00215
OG0001847	Syam.g_02144	Praf.g_00216
OG0001848	Syam.g_02140	Praf.g_00220
OG0001849	Syam.g_02088	Praf.g_00298
OG0001850	Syam.g_02078	Praf.g_00305
OG0001851	Syam.g_02072	Praf.g_00311
OG0001852	Syam.g_02071	Praf.g_00312
OG0001853	Syam.g_02064	Praf.g_00319
OG0001854	Syam.g_00507	Praf.g_00380
OG0001856	Syam.g_01968	Praf.g_00506
OG0001857	Syam.g_01965	Praf.g_00509
OG0001858	Syam.g_01935	Praf.g_00531
OG0001859	Syam.g_00565	Praf.g_00574
OG0001860	Syam.g_00579	Praf.g_00588
OG0001861	Syam.g_00590	Praf.g_00602
OG0001862	Syam.g_00601	Praf.g_00613
OG0001863	Syam.g_00606	Praf.g_00618
OG0001864	Syam.g_00661	Praf.g_00671
OG0001865	Syam.g_01726	Praf.g_00736
OG0001866	Syam.g_01703	Praf.g_00762
OG0001867	Syam.g_01507	Praf.g_00772
OG0001868	Syam.g_01833	Praf.g_00793
OG0001869	Syam.g_01800	Praf.g_00834
OG0001870	Syam.g_01792	Praf.g_00857
OG0001871	Syam.g_01787	Praf.g_00862
OG0001872	Syam.g_00866	Praf.g_00896
OG0001873	Syam.g_00908	Praf.g_00916
OG0001874	Syam.g_00911	Praf.g_00935
OG0001875	Syam.g_00550	Praf.g_01062
OG0001876	Syam.g_00549	Praf.g_01063
OG0001877	Syam.g_00803	Praf.g_01213
OG0001878	Syam.g_01175	Praf.g_01350
OG0001879	Syam.g_01169	Praf.g_01357
OG0001880	Syam.g_01130	Praf.g_01389
OG0001881	Syam.g_01127	Praf.g_01390
OG0001882	Syam.g_01103	Praf.g_01410
OG0001883	Syam.g_01099	Praf.g_01414
OG0001884	Syam.g_01090	Praf.g_01423
OG0001885	Syam.g_01073	Praf.g_01434
OG0001886	Syam.g_01069	Praf.g_01438
OG0001887	Syam.g_01341	Praf.g_01472
OG0001888	Syam.g_01313	Praf.g_01513
OG0001889	Syam.g_01275	Praf.g_01544
OG0001890	Syam.g_00724	Praf.g_01605
OG0001891	Syam.g_00720	Praf.g_01609
OG0001892	Syam.g_01756	Praf.g_01621
OG0001895	Syam.g_01594	Praf.g_01774
OG0001896	Syam.g_01861	Praf.g_02000
OG0001898	Syam.g_00435	Praf.g_02064
OG0001899	Syam.g_00358	Praf.g_02130
OG0001900	Syam.g_00255	Praf.g_02253
OG0001901	Syam.g_00254	Praf.g_02254
OG0001902	Syam.g_00223	Praf.g_02286
OG0001903	Syam.g_00214	Praf.g_02295
OG0001904	Syam.g_00160	Praf.g_02367
OG0001905	Syam.g_00152	Praf.g_02376
OG0001906	Syam.g_02162	Praf.g_02407
OG0001907	Syam.g_02180	Praf.g_02423
OG0001908	Syam.g_02231	Praf.g_02479
OG0001909	Syam.g_02242	Praf.g_02501
OG0001910	Syam.g_02277	Praf.g_02558
OG0001912	Syam.g_02321	Praf.g_02666
OG0001913	Syam.g_02323	Praf.g_02668
OG0001914	Syam.g_00920	Praf.g_02695
OG0001928	Syam.g_01544	Praf.g_01813
OG0001929	Syam.g_00067	Praf.g_00073
OG0001932	Syam.g_00122	Praf.g_00185
OG0001933	Syam.g_02124	Praf.g_00241
OG0001934	Syam.g_02109	Praf.g_00256
OG0001935	Syam.g_02069	Praf.g_00314
OG0001936	Syam.g_00990	Praf.g_00347
OG0001937	Syam.g_01952	Praf.g_00519
OG0001940	Syam.g_01739	Praf.g_00721
OG0001941	Syam.g_01838	Praf.g_00788
OG0001943	Syam.g_00842	Praf.g_00868
OG0001946	Syam.g_00802	Praf.g_01208
OG0001948	Syam.g_01159	Praf.g_01363
OG0001949	Syam.g_01139	Praf.g_01379
OG0001950	Syam.g_01137	Praf.g_01381
OG0001951	Syam.g_01126	Praf.g_01391
OG0001952	Syam.g_01102	Praf.g_01411
OG0001953	Syam.g_01101	Praf.g_01412
OG0001954	Syam.g_01040	Praf.g_01571
OG0001957	Syam.g_01482	Praf.g_01679
OG0001958	Syam.g_01379	Praf.g_01735
OG0001961	Syam.g_01673	Praf.g_01912
OG0001964	Syam.g_00304	Praf.g_02186
OG0001965	Syam.g_01439	Praf.g_02240
OG0001966	Syam.g_00260	Praf.g_02248
OG0001967	Syam.g_00258	Praf.g_02250
OG0001968	Syam.g_00257	Praf.g_02251
OG0001969	Syam.g_00193	Praf.g_02317
OG0001971	Syam.g_02240	Praf.g_02499
OG0001972	Syam.g_02289	Praf.g_02546
OG0001974	Syam.g_02309	Praf.g_02653
OG0001975	Syam.g_00919	Praf.g_02694
OG0001976	Syam.g_00921	Praf.g_02696
OG0001991	Syam.g_01389	Praf.g_01051
OG0001995	Syam.g_00818	Praf.g_00667
OG0001997	Syam.g_02099	Praf.g_00267
OG0001999	Syam.g_01886	Praf.g_00439
OG0002000	Syam.g_00629	Praf.g_00640
OG0002008	Syam.g_01173	Praf.g_01352
OG0002010	Syam.g_01643	Praf.g_01835
OG0002012	Syam.g_01051	Praf.g_02093
OG0002013	Syam.g_00487	Praf.g_02338
OG0002017	Syam.g_02353	Praf.g_02721
OG0002018	Syam.g_02410	Praf.g_02749
OG0002037	Syam.g_00581	Praf.g_00593
OG0002041	Syam.g_01155	Praf.g_01367
OG0002042	Syam.g_01133	Praf.g_01386
OG0002044	Syam.g_00743	Praf.g_01587
OG0002045	Syam.g_01676	Praf.g_01914
OG0002047	Syam.g_00486	Praf.g_02017
OG0002048	Syam.g_00393	Praf.g_02083
OG0002049	Syam.g_00310	Praf.g_02178
OG0002050	Syam.g_00249	Praf.g_02261
OG0002051	Syam.g_02228	Praf.g_02477
OG0002113	Syam.g_00037	Praf.g_00039
OG0002115	Syam.g_01982	Praf.g_00488
OG0002116	Syam.g_01957	Praf.g_00514
OG0002117	Syam.g_01781	Praf.g_00871
OG0002118	Syam.g_00877	Praf.g_00907
OG0002120	Syam.g_01038	Praf.g_00986
OG0002121	Syam.g_01393	Praf.g_01090
OG0002123	Syam.g_01243	Praf.g_01306
OG0002124	Syam.g_00706	Praf.g_01610
OG0002128	Syam.g_00918	Praf.g_02693
OG0002154	Syam.g_02181	Praf.g_02401
OG0002160	Syam.g_00816	Praf.g_00368
OG0002162	Syam.g_01746	Praf.g_00715
OG0002167	Syam.g_00658	Praf.g_01236
OG0002169	Syam.g_00485	Praf.g_02018
OG0002170	Syam.g_00453	Praf.g_02057
OG0002174	Syam.g_01565	Praf.g_02722
OG0002229	Syam.g_00094	Praf.g_00138
OG0002234	Syam.g_01421	Praf.g_01300
OG0002236	Syam.g_00947	Praf.g_01624
OG0002237	Syam.g_01474	Praf.g_01686
OG0002239	Syam.g_00922	Praf.g_01854
OG0002279	Syam.g_02123	Praf.g_00242
OG0002280	Syam.g_00639	Praf.g_00649
OG0002281	Syam.g_01740	Praf.g_00720
OG0002285	Syam.g_01095	Praf.g_01418
OG0002291	Syam.g_02236	Praf.g_02494
OG0002292	Syam.g_02247	Praf.g_02510
OG0002328	Syam.g_02104	Praf.g_00262
OG0002329	Syam.g_01519	Praf.g_01080, Praf.g_00963
OG0002334	Syam.g_01605	Praf.g_01786
OG0002336	Syam.g_01666	Praf.g_01904
OG0002337	Syam.g_00237	Praf.g_02272
OG0002387	Syam.g_00087	Praf.g_01754
OG0002434	Syam.g_00687	Praf.g_00699
OG0002435	Syam.g_01860	Praf.g_00820, Praf.g_00821
OG0002446	Syam.g_00447	Praf.g_01901
OG0002449	Syam.g_02409	Praf.g_02748
OG0002563	Syam.g_01812	Praf.g_00285, Praf.g_00280
OG0002579	Syam.g_02182	Praf.g_02424
OG0003203	Syam.g_01989	Praf.g_01973
OG0003402	Syam.g_00439	Praf.g_02649
