Orthogroup	Syam	Pran
OG0001187	Syam.g_00073	Pran.g_01183
OG0001188	Syam.g_00070	Pran.g_01185
OG0001190	Syam.g_02313	Pran.g_01205
OG0001191	Syam.g_02324	Pran.g_01215
OG0001192	Syam.g_02330	Pran.g_01220
OG0001193	Syam.g_02355	Pran.g_01230
OG0001194	Syam.g_02357	Pran.g_01231
OG0001195	Syam.g_02358	Pran.g_01232
OG0001196	Syam.g_02429	Pran.g_01245
OG0001197	Syam.g_02431	Pran.g_01246
OG0001198	Syam.g_02443	Pran.g_01254
OG0001199	Syam.g_02068	Pran.g_00358
OG0001200	Syam.g_02070	Pran.g_00356
OG0001201	Syam.g_02122	Pran.g_00325
OG0001202	Syam.g_02255	Pran.g_00233
OG0001204	Syam.g_00282	Pran.g_01949
OG0001205	Syam.g_01852	Pran.g_01735
OG0001206	Syam.g_01680	Pran.g_01716
OG0001208	Syam.g_00585	Pran.g_01696
OG0001209	Syam.g_00654	Pran.g_01643
OG0001210	Syam.g_00663	Pran.g_01638
OG0001211	Syam.g_00678	Pran.g_01628
OG0001212	Syam.g_01717	Pran.g_01582
OG0001213	Syam.g_01479	Pran.g_01549
OG0001214	Syam.g_01466	Pran.g_01541
OG0001215	Syam.g_00808	Pran.g_01488
OG0001216	Syam.g_01245	Pran.g_01458
OG0001217	Syam.g_01403	Pran.g_01415
OG0001218	Syam.g_01662	Pran.g_01407
OG0001219	Syam.g_01080	Pran.g_01354
OG0001220	Syam.g_01754	Pran.g_01292
OG0001221	Syam.g_01334	Pran.g_00440
OG0001222	Syam.g_01111	Pran.g_00479
OG0001225	Syam.g_00772	Pran.g_00566
OG0001226	Syam.g_01425	Pran.g_00159
OG0001227	Syam.g_02340	Pran.g_00141
OG0001228	Syam.g_01858	Pran.g_00015
OG0001229	Syam.g_00796	Pran.g_00843
OG0001230	Syam.g_01603	Pran.g_00741
OG0001231	Syam.g_00017	Pran.g_00634
OG0001232	Syam.g_02022	Pran.g_00993
OG0001233	Syam.g_01895	Pran.g_01013
OG0001234	Syam.g_00306	Pran.g_01048
OG0001235	Syam.g_00313	Pran.g_01057
OG0001237	Syam.g_00141	Pran.g_01142
OG0001238	Syam.g_02326	Pran.g_01216
OG0001239	Syam.g_02065	Pran.g_00361
OG0001240	Syam.g_02105	Pran.g_00340
OG0001241	Syam.g_02115	Pran.g_00332
OG0001242	Syam.g_02145	Pran.g_00314
OG0001244	Syam.g_02188	Pran.g_00293
OG0001245	Syam.g_01057	Pran.g_01815
OG0001246	Syam.g_00611	Pran.g_01674
OG0001247	Syam.g_01253	Pran.g_01495
OG0001248	Syam.g_01256	Pran.g_01493
OG0001249	Syam.g_00436	Pran.g_01365
OG0001250	Syam.g_00731	Pran.g_01303
OG0001251	Syam.g_02365	Pran.g_00414
OG0001252	Syam.g_00763	Pran.g_00559
OG0001253	Syam.g_01021	Pran.g_00140
OG0001254	Syam.g_00916	Pran.g_00091
OG0001255	Syam.g_01056	Pran.g_00076
OG0001256	Syam.g_01976	Pran.g_00641
OG0001257	Syam.g_01683	Pran.g_00635
OG0001258	Syam.g_01986	Pran.g_00967
OG0001259	Syam.g_01893	Pran.g_01011
OG0001260	Syam.g_01912	Pran.g_01027
OG0001261	Syam.g_00360	Pran.g_01097
OG0001262	Syam.g_00056	Pran.g_01200
OG0001265	Syam.g_02143	Pran.g_00315
OG0001266	Syam.g_02259	Pran.g_00229
OG0001267	Syam.g_00230	Pran.g_01914
OG0001268	Syam.g_00463	Pran.g_01856
OG0001269	Syam.g_00956	Pran.g_01835
OG0001270	Syam.g_01871	Pran.g_01746
OG0001271	Syam.g_01671	Pran.g_01706
OG0001272	Syam.g_00589	Pran.g_01692
OG0001273	Syam.g_01472	Pran.g_01547
OG0001274	Syam.g_02285	Pran.g_01473
OG0001275	Syam.g_01174	Pran.g_00515
OG0001276	Syam.g_01190	Pran.g_00543
OG0001277	Syam.g_02415	Pran.g_00152
OG0001278	Syam.g_00862	Pran.g_00010
OG0001279	Syam.g_01590	Pran.g_00609
OG0001280	Syam.g_01827	Pran.g_00877
OG0001281	Syam.g_01837	Pran.g_00871
OG0001282	Syam.g_00574	Pran.g_00840
OG0001283	Syam.g_02424	Pran.g_00820
OG0001284	Syam.g_01960	Pran.g_00663
OG0001285	Syam.g_02380	Pran.g_00996
OG0001286	Syam.g_00376	Pran.g_01109
OG0001287	Syam.g_00113	Pran.g_01162
OG0001288	Syam.g_00102	Pran.g_01171
OG0001289	Syam.g_02089	Pran.g_00345
OG0001290	Syam.g_02114	Pran.g_00333
OG0001291	Syam.g_02170	Pran.g_00299
OG0001292	Syam.g_00276	Pran.g_01944
OG0001293	Syam.g_00256	Pran.g_01932
OG0001294	Syam.g_01365	Pran.g_01817
OG0001295	Syam.g_00665	Pran.g_01711
OG0001296	Syam.g_00617	Pran.g_01669
OG0001297	Syam.g_00621	Pran.g_01664
OG0001298	Syam.g_01738	Pran.g_01601
OG0001299	Syam.g_01371	Pran.g_01512
OG0001300	Syam.g_00800	Pran.g_01485
OG0001301	Syam.g_00786	Pran.g_01482
OG0001302	Syam.g_01437	Pran.g_01356
OG0001303	Syam.g_01082	Pran.g_01434
OG0001304	Syam.g_01204	Pran.g_00553
OG0001305	Syam.g_00780	Pran.g_00572
OG0001306	Syam.g_01811	Pran.g_00074
OG0001308	Syam.g_01623	Pran.g_00723
OG0001309	Syam.g_00628	Pran.g_00637
OG0001311	Syam.g_01192	Pran.g_00545
OG0001312	Syam.g_01092	Pran.g_00468
OG0001315	Syam.g_00394	Pran.g_00371
OG0001316	Syam.g_02176	Pran.g_00294
OG0001317	Syam.g_00505	Pran.g_00198
OG0001319	Syam.g_00241	Pran.g_01921
OG0001321	Syam.g_01846	Pran.g_01726
OG0001322	Syam.g_01845	Pran.g_01725
OG0001323	Syam.g_00631	Pran.g_01659
OG0001324	Syam.g_00799	Pran.g_01484
OG0001325	Syam.g_01241	Pran.g_01455
OG0001326	Syam.g_02370	Pran.g_00184
OG0001327	Syam.g_01359	Pran.g_00167
OG0001328	Syam.g_01340	Pran.g_00142
OG0001331	Syam.g_00569	Pran.g_00835
OG0001332	Syam.g_01919	Pran.g_00690
OG0001333	Syam.g_01889	Pran.g_01007
OG0001334	Syam.g_00405	Pran.g_01129
OG0001335	Syam.g_00406	Pran.g_01130
OG0001336	Syam.g_02425	Pran.g_01242
OG0001339	Syam.g_02117	Pran.g_00330
OG0001340	Syam.g_00425	Pran.g_01866
OG0001341	Syam.g_00795	Pran.g_01418
OG0001343	Syam.g_02361	Pran.g_00411
OG0001344	Syam.g_01790	Pran.g_00056
OG0001345	Syam.g_01764	Pran.g_00041
OG0001346	Syam.g_01831	Pran.g_00875
OG0001348	Syam.g_00750	Pran.g_00604
OG0001352	Syam.g_00644	Pran.g_01498
OG0001353	Syam.g_00742	Pran.g_01311
OG0001354	Syam.g_01145	Pran.g_00497
OG0001356	Syam.g_00751	Pran.g_01390
OG0001358	Syam.g_01495	Pran.g_01558
OG0001359	Syam.g_02360	Pran.g_00412
OG0001360	Syam.g_01762	Pran.g_00139
OG0001361	Syam.g_01767	Pran.g_00044
OG0001362	Syam.g_01628	Pran.g_00719
OG0001363	Syam.g_01630	Pran.g_00717
OG0001364	Syam.g_00158	Pran.g_01132
OG0001372	Syam.g_00450, Syam.g_00984	Pran.g_01408, Pran.g_01379
OG0001373	Syam.g_02369	Pran.g_00183
OG0001374	Syam.g_02377	Pran.g_00191
OG0001375	Syam.g_02362	Pran.g_00192
OG0001376	Syam.g_02332	Pran.g_00173
OG0001377	Syam.g_02331	Pran.g_00172
OG0001378	Syam.g_01872	Pran.g_00130
OG0001379	Syam.g_01821	Pran.g_00882
OG0001380	Syam.g_01409	Pran.g_00852
OG0001381	Syam.g_00939	Pran.g_00847
OG0001382	Syam.g_01557	Pran.g_00618
OG0001385	Syam.g_02366	Pran.g_00180
OG0001386	Syam.g_02367	Pran.g_00181
OG0001387	Syam.g_02368	Pran.g_00182
OG0001388	Syam.g_02371	Pran.g_00185
OG0001389	Syam.g_02372	Pran.g_00186
OG0001390	Syam.g_02373	Pran.g_00187
OG0001391	Syam.g_02374	Pran.g_00188
OG0001392	Syam.g_02375	Pran.g_00189
OG0001393	Syam.g_02376	Pran.g_00190
OG0001394	Syam.g_01321	Pran.g_00444
OG0001395	Syam.g_01225	Pran.g_00555
OG0001397	Syam.g_01629	Pran.g_00718
OG0001398	Syam.g_01052	Pran.g_00596
OG0001404	Syam.g_02061	Pran.g_00364
OG0001405	Syam.g_00408	Pran.g_01868
OG0001406	Syam.g_02333	Pran.g_00174
OG0001407	Syam.g_00645	Pran.g_00161
OG0001408	Syam.g_00848	Pran.g_00156
OG0001413	Syam.g_01430	Pran.g_00648
OG0001414	Syam.g_00940	Pran.g_00203
OG0001416	Syam.g_01834	Pran.g_01719
OG0001417	Syam.g_01144	Pran.g_01709
OG0001419	Syam.g_00646	Pran.g_00160
OG0001420	Syam.g_00642	Pran.g_00121
OG0001421	Syam.g_01019	Pran.g_00640
OG0001422	Syam.g_01822	Pran.g_00607
OG0001423	Syam.g_00553, Syam.g_00548	Pran.g_01777
OG0001425	Syam.g_02329	Pran.g_01219
OG0001428	Syam.g_02220	Pran.g_00260
OG0001429	Syam.g_01083	Pran.g_01353
OG0001432	Syam.g_00822	Pran.g_00650
OG0001433	Syam.g_00752	Pran.g_01391
OG0001434	Syam.g_01316	Pran.g_00448
OG0001438	Syam.g_00215	Pran.g_01901
OG0001439	Syam.g_00190	Pran.g_01887
OG0001441	Syam.g_00633	Pran.g_01657
OG0001442	Syam.g_01306	Pran.g_01431
OG0001443	Syam.g_02335	Pran.g_00595
OG0001447	Syam.g_02152	Pran.g_00308
OG0001448	Syam.g_02342	Pran.g_01827
OG0001449	Syam.g_00285	Pran.g_01794
OG0001452	Syam.g_00268	Pran.g_00416
OG0001453	Syam.g_01166	Pran.g_00509
OG0001454	Syam.g_01426	Pran.g_00146
OG0001456	Syam.g_02387	Pran.g_00082
OG0001457	Syam.g_02388	Pran.g_00081
OG0001458	Syam.g_02389	Pran.g_00080
OG0001459	Syam.g_00949	Pran.g_00954, Pran.g_00642
OG0001460	Syam.g_00753	Pran.g_01392
OG0001461	Syam.g_00928	Pran.g_00916
OG0001462	Syam.g_00041	Pran.g_00390
OG0001465	Syam.g_01250	Pran.g_01476
OG0001468	Syam.g_01435	Pran.g_00169
OG0001471	Syam.g_00195	Pran.g_00647
OG0001472	Syam.g_00833	Pran.g_00638
OG0001473	Syam.g_01440	Pran.g_01180
OG0001474	Syam.g_00464	Pran.g_01855
OG0001480	Syam.g_01755	Pran.g_01826
OG0001482	Syam.g_01154	Pran.g_01721
OG0001484	Syam.g_02378	Pran.g_01414
OG0001492	Syam.g_00865	Pran.g_00013
OG0001493	Syam.g_00857	Pran.g_00005
OG0001499	Syam.g_02154, Syam.g_01397	Pran.g_00372
OG0001502	Syam.g_00705	Pran.g_01373
OG0001504	Syam.g_00948	Pran.g_00953
OG0001507	Syam.g_00975	Pran.g_00613
OG0001526	Syam.g_02183	Pran.g_01030
OG0001527	Syam.g_00693	Pran.g_01615
OG0001546	Syam.g_00636	Pran.g_01654
OG0001547	Syam.g_01059	Pran.g_01371
OG0001548	Syam.g_01420	Pran.g_01367
OG0001551	Syam.g_00755	Pran.g_00083
OG0001554	Syam.g_02311	Pran.g_00639
OG0001556	Syam.g_00903	Pran.g_01398
OG0001567	Syam.g_01058	Pran.g_01372
OG0001568	Syam.g_01061	Pran.g_01370
OG0001572	Syam.g_00531	Pran.g_01768
OG0001582	Syam.g_01128	Pran.g_01710
OG0001585	Syam.g_01008	Pran.g_01784
OG0001602	Syam.g_01251	Pran.g_01477
OG0001633	Syam.g_01586	Pran.g_00844
OG0001634	Syam.g_01368	Pran.g_00610
OG0001667	Syam.g_00840	Pran.g_00897
OG0001669	Syam.g_00088	Pran.g_00910
OG0001700	Syam.g_01388	Pran.g_01393
OG0001718	Syam.g_01501	Pran.g_01831
OG0001835	Syam.g_00964	Pran.g_01785
OG0001990	Syam.g_02412	Pran.g_01773
OG0001991	Syam.g_01389	Pran.g_01387
OG0002106	Syam.g_00522	Pran.g_01809
OG0002108	Syam.g_01580, Syam.g_02048, Syam.g_00544	Pran.g_00909
OG0002154	Syam.g_02181	Pran.g_00818
