Orthogroup	Syam	Syag
OG0001164	Syam.g_01983	Syag.g_01680
OG0001165	Syam.g_01988	Syag.g_01685
OG0001166	Syam.g_02011	Syag.g_01715
OG0001167	Syam.g_01888	Syag.g_02383
OG0001168	Syam.g_01890	Syag.g_01740
OG0001169	Syam.g_01892	Syag.g_01742
OG0001170	Syam.g_01894	Syag.g_01744
OG0001171	Syam.g_01904	Syag.g_01755
OG0001172	Syam.g_00292	Syag.g_02693
OG0001173	Syam.g_00293	Syag.g_02694
OG0001174	Syam.g_00301	Syag.g_02703
OG0001175	Syam.g_00302	Syag.g_02704
OG0001176	Syam.g_00321	Syag.g_02723
OG0001177	Syam.g_00319	Syag.g_02720
OG0001178	Syam.g_01995	Syag.g_01694
OG0001179	Syam.g_00351	Syag.g_02754
OG0001180	Syam.g_00378	Syag.g_02780
OG0001181	Syam.g_00382	Syag.g_02784
OG0001182	Syam.g_00391	Syag.g_02793
OG0001183	Syam.g_00396	Syag.g_02798
OG0001184	Syam.g_00143	Syag.g_02428
OG0001185	Syam.g_00121	Syag.g_02399
OG0001186	Syam.g_00076	Syag.g_02364
OG0001187	Syam.g_00073	Syag.g_02361
OG0001188	Syam.g_00070	Syag.g_02359
OG0001189	Syam.g_00054	Syag.g_02334
OG0001190	Syam.g_02313	Syag.g_02126
OG0001191	Syam.g_02324	Syag.g_02142
OG0001192	Syam.g_02330	Syag.g_02149
OG0001193	Syam.g_02355	Syag.g_02182
OG0001194	Syam.g_02357	Syag.g_02185
OG0001195	Syam.g_02358	Syag.g_02186
OG0001196	Syam.g_02429	Syag.g_02254
OG0001197	Syam.g_02431	Syag.g_02256
OG0001198	Syam.g_02443	Syag.g_02269
OG0001199	Syam.g_02068	Syag.g_01825
OG0001200	Syam.g_02070	Syag.g_01827
OG0001201	Syam.g_02122	Syag.g_01886
OG0001202	Syam.g_02255	Syag.g_02032
OG0001203	Syam.g_00511	Syag.g_01783
OG0001204	Syam.g_00282	Syag.g_02673
OG0001206	Syam.g_01680	Syag.g_01328
OG0001208	Syam.g_00585	Syag.g_01526
OG0001209	Syam.g_00654	Syag.g_01451
OG0001210	Syam.g_00663	Syag.g_01442
OG0001211	Syam.g_00678	Syag.g_00272
OG0001212	Syam.g_01717	Syag.g_00334
OG0001213	Syam.g_01479	Syag.g_00394
OG0001214	Syam.g_01466	Syag.g_00412
OG0001215	Syam.g_00808	Syag.g_01014
OG0001216	Syam.g_01245	Syag.g_00920
OG0001217	Syam.g_01403	Syag.g_00151
OG0001218	Syam.g_01662	Syag.g_01364
OG0001219	Syam.g_01080	Syag.g_00767
OG0001220	Syam.g_01754	Syag.g_00743
OG0001221	Syam.g_01334	Syag.g_00628
OG0001222	Syam.g_01111	Syag.g_00797
OG0001224	Syam.g_00770	Syag.g_00969
OG0001225	Syam.g_00772	Syag.g_00971
OG0001226	Syam.g_01425	Syag.g_01835
OG0001227	Syam.g_02340	Syag.g_01240
OG0001228	Syam.g_01858	Syag.g_00709
OG0001229	Syam.g_00796	Syag.g_00997
OG0001230	Syam.g_01603	Syag.g_01430
OG0001231	Syam.g_00017	Syag.g_02289
OG0001232	Syam.g_02022	Syag.g_01724
OG0001233	Syam.g_01895	Syag.g_01745
OG0001234	Syam.g_00306	Syag.g_02708
OG0001235	Syam.g_00313	Syag.g_02715
OG0001236	Syam.g_00146	Syag.g_02432
OG0001237	Syam.g_00141	Syag.g_02426
OG0001238	Syam.g_02326	Syag.g_02144
OG0001239	Syam.g_02065	Syag.g_01822
OG0001240	Syam.g_02105	Syag.g_01869
OG0001241	Syam.g_02115	Syag.g_01879
OG0001244	Syam.g_02188	Syag.g_01948
OG0001245	Syam.g_01057	Syag.g_00213
OG0001246	Syam.g_00611	Syag.g_01498
OG0001247	Syam.g_01253	Syag.g_00710
OG0001248	Syam.g_01256	Syag.g_00175
OG0001249	Syam.g_00436	Syag.g_02837
OG0001250	Syam.g_00731	Syag.g_00725
OG0001251	Syam.g_02365	Syag.g_00472
OG0001252	Syam.g_00763	Syag.g_00960
OG0001253	Syam.g_01021	Syag.g_00094
OG0001254	Syam.g_00916	Syag.g_02165
OG0001255	Syam.g_01056	Syag.g_00440
OG0001256	Syam.g_01976	Syag.g_01673
OG0001257	Syam.g_01683	Syag.g_00176
OG0001258	Syam.g_01986	Syag.g_01683
OG0001259	Syam.g_01893	Syag.g_01743
OG0001260	Syam.g_01912	Syag.g_01763
OG0001261	Syam.g_00360	Syag.g_02763
OG0001262	Syam.g_00056	Syag.g_02336
OG0001263	Syam.g_02159	Syag.g_01923
OG0001265	Syam.g_02143	Syag.g_01910
OG0001266	Syam.g_02259	Syag.g_02036
OG0001267	Syam.g_00230	Syag.g_02598
OG0001268	Syam.g_00463	Syag.g_02850
OG0001269	Syam.g_00956	Syag.g_00480
OG0001270	Syam.g_01871	Syag.g_00030
OG0001271	Syam.g_01671	Syag.g_01353
OG0001272	Syam.g_00589	Syag.g_01522
OG0001273	Syam.g_01472	Syag.g_00405
OG0001274	Syam.g_02285	Syag.g_02076
OG0001275	Syam.g_01174	Syag.g_00857
OG0001276	Syam.g_01190	Syag.g_00874
OG0001278	Syam.g_00862	Syag.g_01054
OG0001279	Syam.g_01590	Syag.g_00490
OG0001280	Syam.g_01827	Syag.g_01189
OG0001281	Syam.g_01837	Syag.g_01219
OG0001282	Syam.g_00574	Syag.g_01538
OG0001283	Syam.g_02424	Syag.g_02248
OG0001284	Syam.g_01960	Syag.g_01656
OG0001285	Syam.g_02380	Syag.g_00142, Syag.g_02205
OG0001286	Syam.g_00376	Syag.g_02778
OG0001287	Syam.g_00113	Syag.g_02391
OG0001288	Syam.g_00102	Syag.g_02373
OG0001289	Syam.g_02089	Syag.g_01850
OG0001290	Syam.g_02114	Syag.g_01878
OG0001291	Syam.g_02170	Syag.g_01933
OG0001292	Syam.g_00276	Syag.g_02667
OG0001293	Syam.g_00256	Syag.g_02625
OG0001294	Syam.g_01365	Syag.g_00593
OG0001295	Syam.g_00665	Syag.g_00968
OG0001296	Syam.g_00617	Syag.g_01492
OG0001297	Syam.g_00621	Syag.g_01488
OG0001298	Syam.g_01738	Syag.g_00309
OG0001299	Syam.g_01371	Syag.g_00582
OG0001300	Syam.g_00800	Syag.g_01003
OG0001301	Syam.g_00786	Syag.g_00987
OG0001302	Syam.g_01437	Syag.g_00442
OG0001303	Syam.g_01082	Syag.g_00769
OG0001304	Syam.g_01204	Syag.g_00890
OG0001305	Syam.g_00780	Syag.g_00981
OG0001306	Syam.g_01811	Syag.g_01160
OG0001307	Syam.g_00945	Syag.g_00577
OG0001308	Syam.g_01623	Syag.g_01406
OG0001309	Syam.g_00628	Syag.g_01482
OG0001311	Syam.g_01192	Syag.g_00876
OG0001312	Syam.g_01092	Syag.g_00779
OG0001315	Syam.g_00394	Syag.g_02796
OG0001316	Syam.g_02176	Syag.g_01940
OG0001317	Syam.g_00505	Syag.g_01787
OG0001319	Syam.g_00241	Syag.g_02609
OG0001321	Syam.g_01846	Syag.g_00050
OG0001322	Syam.g_01845	Syag.g_00051
OG0001323	Syam.g_00631	Syag.g_01479
OG0001324	Syam.g_00799	Syag.g_01002
OG0001325	Syam.g_01241	Syag.g_00916
OG0001326	Syam.g_02370	Syag.g_02195
OG0001328	Syam.g_01340	Syag.g_00620
OG0001330	Syam.g_01819	Syag.g_01181
OG0001331	Syam.g_00569	Syag.g_01543
OG0001332	Syam.g_01919	Syag.g_01611
OG0001333	Syam.g_01889	Syag.g_01739
OG0001334	Syam.g_00405	Syag.g_02807
OG0001335	Syam.g_00406	Syag.g_02808
OG0001336	Syam.g_02425	Syag.g_02249
OG0001337	Syam.g_00402	Syag.g_02804
OG0001337	Syam.g_00424	Syag.g_02824
OG0001338	Syam.g_00985	Syag.g_02831
OG0001338	Syam.g_01533	Syag.g_01431
OG0001338	Syam.g_00428	Syag.g_02827
OG0001339	Syam.g_02117	Syag.g_01881
OG0001341	Syam.g_00795	Syag.g_00233
OG0001343	Syam.g_02361	Syag.g_00562
OG0001344	Syam.g_01790	Syag.g_01136
OG0001345	Syam.g_01764	Syag.g_01108
OG0001346	Syam.g_01831	Syag.g_01193
OG0001347	Syam.g_00081	Syag.g_02350
OG0001348	Syam.g_00750	Syag.g_00941
OG0001351	Syam.g_01695	Syag.g_00055
OG0001352	Syam.g_00644	Syag.g_01459
OG0001353	Syam.g_00742	Syag.g_00716
OG0001354	Syam.g_01145	Syag.g_00830
OG0001356	Syam.g_00751	Syag.g_00942
OG0001357	Syam.g_00449	Syag.g_00465
OG0001358	Syam.g_01495	Syag.g_00374
OG0001359	Syam.g_02360	Syag.g_00561
OG0001360	Syam.g_01762	Syag.g_01106
OG0001361	Syam.g_01767	Syag.g_01111
OG0001364	Syam.g_00158	Syag.g_02448
OG0001366	Syam.g_02014	Syag.g_01718
OG0001368	Syam.g_00283	Syag.g_02674
OG0001370	Syam.g_02033	Syag.g_01395
OG0001370	Syam.g_02379	Syag.g_02204
OG0001373	Syam.g_02369	Syag.g_02194
OG0001374	Syam.g_02377	Syag.g_02202
OG0001375	Syam.g_02362	Syag.g_00563
OG0001376	Syam.g_02332	Syag.g_02153
OG0001377	Syam.g_02331	Syag.g_02152
OG0001378	Syam.g_01872	Syag.g_00028
OG0001379	Syam.g_01821	Syag.g_01183
OG0001380	Syam.g_01409	Syag.g_00252
OG0001385	Syam.g_02366	Syag.g_02191
OG0001386	Syam.g_02367	Syag.g_02192
OG0001387	Syam.g_02368	Syag.g_02193
OG0001388	Syam.g_02371	Syag.g_02196
OG0001389	Syam.g_02372	Syag.g_02197
OG0001390	Syam.g_02373	Syag.g_02198
OG0001391	Syam.g_02374	Syag.g_02199
OG0001392	Syam.g_02375	Syag.g_02200
OG0001393	Syam.g_02376	Syag.g_02201
OG0001394	Syam.g_01321	Syag.g_00635
OG0001395	Syam.g_01225	Syag.g_00898
OG0001396	Syam.g_00080	Syag.g_02349
OG0001398	Syam.g_01052	Syag.g_00751
OG0001401	Syam.g_00738, Syam.g_00737	Syag.g_00720
OG0001402	Syam.g_01490	Syag.g_00379
OG0001404	Syam.g_02061	Syag.g_01818
OG0001405	Syam.g_00408	Syag.g_02810
OG0001406	Syam.g_02333	Syag.g_02154
OG0001408	Syam.g_00848	Syag.g_00450
OG0001412	Syam.g_00082	Syag.g_02351
OG0001413	Syam.g_01430	Syag.g_00224
OG0001416	Syam.g_01834	Syag.g_01198
OG0001417	Syam.g_01144	Syag.g_00829
OG0001419	Syam.g_00646	Syag.g_01466
OG0001420	Syam.g_00642	Syag.g_01465
OG0001425	Syam.g_02329	Syag.g_02148
OG0001426	Syam.g_01210, Syam.g_00961, Syam.g_02044, Syam.g_00993	Syag.g_00073, Syag.g_00197
OG0001428	Syam.g_02220	Syag.g_01981
OG0001429	Syam.g_01083	Syag.g_00770
OG0001432	Syam.g_00822	Syag.g_00448
OG0001433	Syam.g_00752	Syag.g_00943
OG0001435	Syam.g_01353	Syag.g_00605
OG0001438	Syam.g_00215	Syag.g_02583
OG0001439	Syam.g_00190	Syag.g_02554
OG0001442	Syam.g_01306	Syag.g_00648
OG0001443	Syam.g_02335	Syag.g_02157
OG0001444	Syam.g_02100	Syag.g_01863
OG0001447	Syam.g_02152	Syag.g_01921
OG0001448	Syam.g_02342	Syag.g_01350
OG0001449	Syam.g_00285	Syag.g_02676
OG0001452	Syam.g_00268	Syag.g_02638
OG0001453	Syam.g_01166	Syag.g_00849
OG0001454	Syam.g_01426	Syag.g_00204
OG0001456	Syam.g_02387	Syag.g_02212
OG0001457	Syam.g_02388	Syag.g_02213
OG0001458	Syam.g_02389	Syag.g_02214
OG0001459	Syam.g_00949	Syag.g_00535
OG0001460	Syam.g_00753	Syag.g_00944
OG0001461	Syam.g_00928	Syag.g_00521
OG0001462	Syam.g_00041	Syag.g_02315
OG0001465	Syam.g_01250	Syag.g_00940
OG0001467	Syam.g_01438	Syag.g_01322
OG0001470	Syam.g_01874	Syag.g_02420
OG0001471	Syam.g_00195	Syag.g_02563
OG0001472	Syam.g_00833	Syag.g_00104
OG0001473	Syam.g_01440	Syag.g_00471
OG0001474	Syam.g_00464	Syag.g_02851
OG0001475	Syam.g_01876	Syag.g_02418
OG0001477	Syam.g_00789	Syag.g_00990
OG0001479	Syam.g_00461	Syag.g_02848
OG0001480	Syam.g_01755	Syag.g_00451
OG0001482	Syam.g_01154	Syag.g_00839
OG0001484	Syam.g_02378	Syag.g_02203
OG0001487	Syam.g_01661	Syag.g_01365
OG0001488	Syam.g_01774	Syag.g_01119
OG0001489	Syam.g_00387	Syag.g_02789
OG0001492	Syam.g_00865	Syag.g_01057
OG0001493	Syam.g_00857	Syag.g_01045
OG0001495	Syam.g_00318	Syag.g_02719
OG0001496	Syam.g_00791	Syag.g_00993
OG0001497	Syam.g_00790	Syag.g_00991
OG0001498	Syam.g_00490	Syag.g_00006
OG0001502	Syam.g_00705	Syag.g_00739
OG0001504	Syam.g_00948	Syag.g_00534
OG0001507	Syam.g_00975	Syag.g_01794, Syag.g_00083
OG0001508	Syam.g_01873	Syag.g_02421
OG0001510	Syam.g_00109	Syag.g_02386
OG0001511	Syam.g_02129	Syag.g_01893
OG0001512	Syam.g_00512	Syag.g_01781
OG0001513	Syam.g_00142	Syag.g_02427
OG0001514	Syam.g_00792	Syag.g_00994
OG0001515	Syam.g_00804	Syag.g_01007
OG0001516	Syam.g_01374	Syag.g_00579
OG0001517	Syam.g_00458	Syag.g_02844
OG0001518	Syam.g_02328	Syag.g_02146
OG0001519	Syam.g_02337	Syag.g_02161
OG0001520	Syam.g_01752	Syag.g_00294
OG0001527	Syam.g_00693	Syag.g_00287
OG0001528	Syam.g_01875	Syag.g_02419
OG0001529	Syam.g_00047	Syag.g_02327
OG0001530	Syam.g_02127	Syag.g_01891
OG0001531	Syam.g_00513	Syag.g_01780
OG0001532	Syam.g_00897	Syag.g_01089
OG0001533	Syam.g_01697	Syag.g_00026
OG0001534	Syam.g_01205	Syag.g_00891
OG0001535	Syam.g_01188	Syag.g_00871
OG0001536	Syam.g_01119	Syag.g_00805
OG0001537	Syam.g_01333	Syag.g_00629
OG0001538	Syam.g_01285	Syag.g_00672
OG0001539	Syam.g_01357	Syag.g_00601
OG0001540	Syam.g_02161	Syag.g_01925
OG0001541	Syam.g_02229	Syag.g_01990
OG0001542	Syam.g_02238	Syag.g_01999
OG0001543	Syam.g_02271	Syag.g_02058
OG0001544	Syam.g_02336	Syag.g_02158
OG0001545	Syam.g_02414	Syag.g_02238
OG0001546	Syam.g_00636	Syag.g_01473
OG0001547	Syam.g_01059	Syag.g_00753
OG0001551	Syam.g_00755	Syag.g_01019
OG0001554	Syam.g_02311	Syag.g_02124
OG0001556	Syam.g_00903	Syag.g_01096
OG0001557	Syam.g_01320	Syag.g_00636
OG0001558	Syam.g_00019	Syag.g_02292
OG0001559	Syam.g_02126	Syag.g_01890
OG0001560	Syam.g_02113	Syag.g_01877
OG0001561	Syam.g_01195	Syag.g_00878
OG0001562	Syam.g_01180	Syag.g_00863
OG0001563	Syam.g_00370	Syag.g_02772
OG0001564	Syam.g_02383	Syag.g_02208
OG0001567	Syam.g_01058	Syag.g_00752
OG0001568	Syam.g_01061	Syag.g_00754
OG0001572	Syam.g_00531	Syag.g_00086
OG0001574	Syam.g_00691	Syag.g_00285
OG0001575	Syam.g_00696	Syag.g_00290
OG0001576	Syam.g_01699	Syag.g_01233
OG0001577	Syam.g_01799	Syag.g_01146
OG0001578	Syam.g_01423	Syag.g_00101
OG0001579	Syam.g_00418	Syag.g_02817
OG0001580	Syam.g_02300	Syag.g_02112
OG0001582	Syam.g_01128	Syag.g_00198
OG0001589	Syam.g_01897	Syag.g_01748
OG0001590	Syam.g_01473	Syag.g_00404
OG0001591	Syam.g_01363	Syag.g_00595
OG0001592	Syam.g_02301	Syag.g_02113
OG0001602	Syam.g_01251	Syag.g_00939
OG0001614	Syam.g_00123	Syag.g_02401
OG0001615	Syam.g_00669	Syag.g_00256
OG0001616	Syam.g_00909	Syag.g_01102
OG0001617	Syam.g_00797	Syag.g_00998
OG0001619	Syam.g_01108	Syag.g_00794
OG0001620	Syam.g_00470	Syag.g_02857
OG0001621	Syam.g_00267	Syag.g_02637
OG0001622	Syam.g_02423	Syag.g_02247
OG0001623	Syam.g_00429	Syag.g_02828
OG0001624	Syam.g_02341	Syag.g_00443
OG0001625	Syam.g_00262	Syag.g_02631
OG0001633	Syam.g_01586	Syag.g_01608
OG0001634	Syam.g_01368	Syag.g_00585
OG0001636	Syam.g_00040	Syag.g_02314
OG0001637	Syam.g_01909, Syam.g_01908	Syag.g_00020
OG0001638	Syam.g_02001	Syag.g_01700
OG0001639	Syam.g_01924	Syag.g_01615
OG0001640	Syam.g_00756	Syag.g_00955
OG0001641	Syam.g_01164	Syag.g_00847
OG0001643	Syam.g_01463	Syag.g_00415
OG0001644	Syam.g_01229	Syag.g_00902
OG0001645	Syam.g_01062, Syam.g_01534	Syag.g_00559
OG0001646	Syam.g_00966, Syam.g_01002, Syam.g_01408	Syag.g_00625
OG0001647	Syam.g_00239	Syag.g_02607
OG0001652	Syam.g_00018	Syag.g_02290
OG0001653	Syam.g_02438	Syag.g_01866
OG0001654	Syam.g_01922	Syag.g_01613
OG0001656	Syam.g_00413	Syag.g_02816
OG0001657	Syam.g_02202	Syag.g_01962
OG0001658	Syam.g_02312	Syag.g_02125
OG0001659	Syam.g_00901	Syag.g_01093
OG0001660	Syam.g_00480, Syam.g_02134	Syag.g_01899, Syag.g_02870
OG0001672	Syam.g_02076	Syag.g_01833
OG0001673	Syam.g_00503	Syag.g_01789
OG0001675	Syam.g_01178	Syag.g_01692, Syag.g_00861
OG0001676	Syam.g_00412	Syag.g_02815
OG0001677	Syam.g_00397	Syag.g_02800
OG0001678	Syam.g_00291	Syag.g_02692
OG0001680	Syam.g_01778, Syam.g_01777, Syam.g_02005	Syag.g_01709
OG0001681	Syam.g_01330, Syam.g_01653	Syag.g_00193
OG0001682	Syam.g_01427, Syam.g_01237	Syag.g_00911
OG0001690	Syam.g_00538	Syag.g_02135, Syag.g_00545, Syag.g_02137
OG0001691	Syam.g_01497	Syag.g_00486
OG0001692	Syam.g_01608	Syag.g_01426
OG0001693	Syam.g_00775	Syag.g_00976
OG0001694	Syam.g_00228	Syag.g_02596
OG0001695	Syam.g_02408	Syag.g_02232
OG0001700	Syam.g_01388	Syag.g_00537
OG0001702	Syam.g_02094, Syam.g_02095	Syag.g_01855
OG0001703	Syam.g_00577	Syag.g_01535
OG0001712	Syam.g_01009	Syag.g_00089
OG0001713	Syam.g_01783	Syag.g_01128
OG0001715	Syam.g_01411	Syag.g_00114
OG0001717	Syam.g_02215	Syag.g_01976
OG0001726	Syam.g_01046	Syag.g_00747
OG0001729	Syam.g_00516	Syag.g_01774
OG0001730	Syam.g_00519	Syag.g_01769
OG0001732	Syam.g_00880	Syag.g_01069
OG0001733	Syam.g_01219	Syag.g_00597
OG0001734	Syam.g_00702	Syag.g_00740
OG0001735	Syam.g_01381, Syam.g_01382	Syag.g_00555
OG0001736	Syam.g_00166, Syam.g_00167	Syag.g_02468
OG0001737	Syam.g_00209	Syag.g_02577
OG0001738	Syam.g_00175	Syag.g_02539
OG0001739	Syam.g_02406	Syag.g_02230
OG0001740	Syam.g_02411	Syag.g_02235
OG0001741	Syam.g_01412	Syag.g_00163
OG0001750	Syam.g_02101	Syag.g_01864
OG0001752	Syam.g_01914	Syag.g_01766
OG0001755	Syam.g_00627	Syag.g_01483
OG0001758	Syam.g_00551	Syag.g_00524
OG0001761	Syam.g_01505	Syag.g_00361
OG0001762	Syam.g_01171	Syag.g_00854
OG0001763	Syam.g_01158, Syam.g_01157	Syag.g_00842
OG0001764	Syam.g_01068	Syag.g_00758
OG0001765	Syam.g_00950	Syag.g_00080
OG0001766	Syam.g_00199	Syag.g_02567
OG0001771	Syam.g_00958	Syag.g_00180
OG0001783	Syam.g_00118	Syag.g_02396
OG0001784	Syam.g_02096	Syag.g_01860
OG0001786	Syam.g_01962	Syag.g_01658
OG0001787	Syam.g_00650	Syag.g_01455
OG0001788	Syam.g_00653	Syag.g_01452
OG0001789	Syam.g_01829	Syag.g_01191
OG0001790	Syam.g_01804	Syag.g_01153
OG0001791	Syam.g_01782	Syag.g_01127
OG0001792	Syam.g_00872	Syag.g_01063
OG0001794	Syam.g_01202	Syag.g_00887
OG0001796	Syam.g_01182	Syag.g_00865
OG0001797	Syam.g_01100	Syag.g_00786
OG0001798	Syam.g_01487	Syag.g_00381
OG0001799	Syam.g_01452	Syag.g_00430
OG0001801	Syam.g_01598	Syag.g_01440
OG0001803	Syam.g_01856	Syag.g_00039
OG0001804	Syam.g_00491	Syag.g_00007
OG0001805	Syam.g_00272	Syag.g_02661
OG0001806	Syam.g_00240	Syag.g_02608
OG0001808	Syam.g_00154	Syag.g_02441
OG0001810	Syam.g_02174	Syag.g_01938
OG0001811	Syam.g_02235	Syag.g_01997
OG0001812	Syam.g_02302	Syag.g_02114
OG0001813	Syam.g_02345	Syag.g_02168
OG0001814	Syam.g_02432	Syag.g_02257
OG0001815	Syam.g_02441	Syag.g_02267
OG0001816	Syam.g_01360	Syag.g_00599
OG0001835	Syam.g_00964	Syag.g_01028
OG0001838	Syam.g_00008	Syag.g_02280
OG0001839	Syam.g_00036	Syag.g_02310
OG0001840	Syam.g_00053	Syag.g_02333
OG0001841	Syam.g_00060	Syag.g_02342
OG0001843	Syam.g_00124	Syag.g_02402
OG0001844	Syam.g_00125	Syag.g_02403
OG0001845	Syam.g_00126	Syag.g_02404
OG0001846	Syam.g_02146	Syag.g_01913
OG0001847	Syam.g_02144	Syag.g_01911
OG0001848	Syam.g_02140	Syag.g_01907
OG0001849	Syam.g_02088	Syag.g_01849
OG0001850	Syam.g_02078	Syag.g_01836
OG0001851	Syam.g_02072	Syag.g_01829
OG0001852	Syam.g_02071	Syag.g_01828
OG0001853	Syam.g_02064	Syag.g_01821
OG0001854	Syam.g_00507	Syag.g_01785
OG0001856	Syam.g_01968	Syag.g_01665
OG0001857	Syam.g_01965	Syag.g_01662
OG0001858	Syam.g_01935	Syag.g_01634
OG0001859	Syam.g_00565	Syag.g_01547
OG0001860	Syam.g_00579	Syag.g_01533
OG0001861	Syam.g_00590	Syag.g_01521
OG0001862	Syam.g_00601	Syag.g_01509
OG0001863	Syam.g_00606	Syag.g_01503
OG0001864	Syam.g_00661	Syag.g_01444
OG0001866	Syam.g_01703	Syag.g_00349
OG0001867	Syam.g_01507	Syag.g_00359
OG0001868	Syam.g_01833	Syag.g_01197
OG0001869	Syam.g_01800	Syag.g_01147
OG0001870	Syam.g_01792	Syag.g_01138
OG0001871	Syam.g_01787	Syag.g_01133
OG0001872	Syam.g_00866	Syag.g_01058
OG0001873	Syam.g_00908	Syag.g_01101
OG0001874	Syam.g_00911	Syag.g_01104
OG0001875	Syam.g_00550	Syag.g_00525
OG0001876	Syam.g_00549	Syag.g_00526
OG0001877	Syam.g_00803	Syag.g_01006
OG0001878	Syam.g_01175	Syag.g_00858
OG0001879	Syam.g_01169	Syag.g_00852
OG0001880	Syam.g_01130	Syag.g_00815
OG0001881	Syam.g_01127	Syag.g_00813
OG0001882	Syam.g_01103	Syag.g_00789
OG0001883	Syam.g_01099	Syag.g_00785
OG0001884	Syam.g_01090	Syag.g_00483
OG0001885	Syam.g_01073	Syag.g_00764
OG0001886	Syam.g_01069	Syag.g_00760
OG0001887	Syam.g_01341	Syag.g_00619
OG0001888	Syam.g_01313	Syag.g_00640
OG0001889	Syam.g_01275	Syag.g_00682
OG0001890	Syam.g_00724	Syag.g_00732
OG0001891	Syam.g_00720	Syag.g_00736
OG0001892	Syam.g_01756	Syag.g_00447
OG0001895	Syam.g_01594	Syag.g_01296
OG0001896	Syam.g_01861	Syag.g_00024
OG0001898	Syam.g_00435	Syag.g_02836
OG0001899	Syam.g_00358	Syag.g_02761
OG0001900	Syam.g_00255	Syag.g_02623
OG0001901	Syam.g_00254	Syag.g_02622
OG0001902	Syam.g_00223	Syag.g_02591
OG0001903	Syam.g_00214	Syag.g_02582
OG0001904	Syam.g_00160	Syag.g_02450
OG0001905	Syam.g_00152	Syag.g_02438
OG0001906	Syam.g_02162	Syag.g_01926
OG0001907	Syam.g_02180	Syag.g_01944
OG0001908	Syam.g_02231	Syag.g_01992
OG0001909	Syam.g_02242	Syag.g_02006
OG0001910	Syam.g_02277	Syag.g_02068
OG0001912	Syam.g_02321	Syag.g_02139
OG0001913	Syam.g_02323	Syag.g_02141
OG0001914	Syam.g_00920	Syag.g_00149
OG0001915	Syam.g_02437	Syag.g_02264
OG0001916	Syam.g_00600	Syag.g_01510
OG0001917	Syam.g_01189	Syag.g_00873
OG0001918	Syam.g_02401	Syag.g_00531
OG0001929	Syam.g_00067	Syag.g_02352
OG0001932	Syam.g_00122	Syag.g_02400
OG0001933	Syam.g_02124	Syag.g_01888
OG0001934	Syam.g_02109	Syag.g_01873
OG0001935	Syam.g_02069	Syag.g_01826
OG0001936	Syam.g_00990	Syag.g_00111
OG0001937	Syam.g_01952	Syag.g_01648
OG0001940	Syam.g_01739	Syag.g_00307
OG0001941	Syam.g_01838	Syag.g_01220
OG0001943	Syam.g_00842	Syag.g_01126
OG0001946	Syam.g_00802	Syag.g_01005
OG0001948	Syam.g_01159	Syag.g_00844
OG0001949	Syam.g_01139	Syag.g_00824
OG0001950	Syam.g_01137	Syag.g_00822
OG0001951	Syam.g_01126	Syag.g_00812
OG0001952	Syam.g_01102	Syag.g_00788
OG0001953	Syam.g_01101	Syag.g_00787
OG0001957	Syam.g_01482	Syag.g_00387
OG0001958	Syam.g_01379	Syag.g_00558
OG0001961	Syam.g_01673	Syag.g_01351
OG0001964	Syam.g_00304	Syag.g_02706
OG0001965	Syam.g_01439	Syag.g_01457
OG0001966	Syam.g_00260	Syag.g_02629
OG0001967	Syam.g_00258	Syag.g_02627
OG0001968	Syam.g_00257	Syag.g_02626
OG0001969	Syam.g_00193	Syag.g_02561
OG0001971	Syam.g_02240	Syag.g_02004
OG0001972	Syam.g_02289	Syag.g_02082
OG0001974	Syam.g_02309	Syag.g_02122
OG0001975	Syam.g_00919	Syag.g_00150
OG0001976	Syam.g_00921	Syag.g_00148
OG0001979	Syam.g_00806	Syag.g_01012
OG0001980	Syam.g_00431	Syag.g_02832
OG0001990	Syam.g_02412	Syag.g_02236
OG0001997	Syam.g_02099	Syag.g_01862
OG0001999	Syam.g_01886	Syag.g_01737
OG0002000	Syam.g_00629	Syag.g_01481
OG0002008	Syam.g_01173	Syag.g_00856
OG0002010	Syam.g_01643	Syag.g_01384
OG0002012	Syam.g_01051	Syag.g_01609
OG0002013	Syam.g_00487	Syag.g_01841
OG0002017	Syam.g_02353	Syag.g_02179
OG0002018	Syam.g_02410	Syag.g_02234
OG0002020	Syam.g_02404	Syag.g_02228
OG0002021	Syam.g_02402	Syag.g_02226
OG0002022	Syam.g_02399	Syag.g_02225
OG0002023	Syam.g_02398	Syag.g_02224
OG0002024	Syam.g_02392	Syag.g_02217
OG0002037	Syam.g_00581	Syag.g_01037
OG0002041	Syam.g_01155	Syag.g_00840
OG0002042	Syam.g_01133	Syag.g_00818
OG0002044	Syam.g_00743	Syag.g_00715, Syag.g_01174
OG0002045	Syam.g_01676	Syag.g_01346
OG0002047	Syam.g_00486	Syag.g_00003
OG0002048	Syam.g_00393	Syag.g_02795
OG0002049	Syam.g_00310	Syag.g_02712
OG0002050	Syam.g_00249	Syag.g_02617
OG0002051	Syam.g_02228	Syag.g_01989
OG0002054	Syam.g_02391	Syag.g_02216
OG0002055	Syam.g_02394	Syag.g_02219
OG0002056	Syam.g_00213	Syag.g_02581
OG0002106	Syam.g_00522	Syag.g_01417
OG0002112	Syam.g_00202	Syag.g_02570
