Orthogroup	Syam	Prbc
OG0001131	Syam.g_01337	Prbc.g_01941
OG0001132	Syam.g_01020	Prbc.g_02152
OG0001134	Syam.g_00915	Prbc.g_00896
OG0001136	Syam.g_01797	Prbc.g_01449
OG0001137	Syam.g_01780	Prbc.g_01436
OG0001138	Syam.g_00898	Prbc.g_01416
OG0001139	Syam.g_00896	Prbc.g_01414
OG0001140	Syam.g_00895	Prbc.g_01413
OG0001141	Syam.g_00894	Prbc.g_01412
OG0001142	Syam.g_00892	Prbc.g_01411
OG0001143	Syam.g_00883	Prbc.g_01404
OG0001144	Syam.g_00873	Prbc.g_01399
OG0001145	Syam.g_01817	Prbc.g_00558
OG0001146	Syam.g_01836	Prbc.g_00570
OG0001147	Syam.g_01665	Prbc.g_00589
OG0001148	Syam.g_00573	Prbc.g_00659
OG0001149	Syam.g_00572	Prbc.g_00660
OG0001150	Syam.g_00571	Prbc.g_00661
OG0001151	Syam.g_00558	Prbc.g_00672
OG0001152	Syam.g_00557	Prbc.g_00673
OG0001153	Syam.g_01652	Prbc.g_00739
OG0001154	Syam.g_01654	Prbc.g_00740
OG0001155	Syam.g_01925	Prbc.g_00756
OG0001156	Syam.g_01928	Prbc.g_00759
OG0001157	Syam.g_01929	Prbc.g_00760
OG0001158	Syam.g_01930	Prbc.g_00761
OG0001159	Syam.g_01931	Prbc.g_00762
OG0001160	Syam.g_01969	Prbc.g_00787
OG0001161	Syam.g_02338	Prbc.g_01485
OG0001162	Syam.g_01257	Prbc.g_00799
OG0001163	Syam.g_01977	Prbc.g_00825
OG0001164	Syam.g_01983	Prbc.g_00829
OG0001165	Syam.g_01988	Prbc.g_00831
OG0001166	Syam.g_02011	Prbc.g_00849
OG0001167	Syam.g_01888	Prbc.g_00867
OG0001168	Syam.g_01890	Prbc.g_00868
OG0001169	Syam.g_01892	Prbc.g_00870
OG0001170	Syam.g_01894	Prbc.g_00872
OG0001171	Syam.g_01904	Prbc.g_00882
OG0001172	Syam.g_00292	Prbc.g_00937
OG0001173	Syam.g_00293	Prbc.g_00938
OG0001174	Syam.g_00301	Prbc.g_00946
OG0001175	Syam.g_00302	Prbc.g_00947
OG0001176	Syam.g_00321	Prbc.g_00959
OG0001177	Syam.g_00319	Prbc.g_00957
OG0001178	Syam.g_01995	Prbc.g_01309
OG0001179	Syam.g_00351	Prbc.g_00301
OG0001180	Syam.g_00378	Prbc.g_00278
OG0001181	Syam.g_00382	Prbc.g_00274
OG0001182	Syam.g_00391	Prbc.g_00266
OG0001183	Syam.g_00396	Prbc.g_00247
OG0001184	Syam.g_00143	Prbc.g_00231
OG0001185	Syam.g_00121	Prbc.g_00216
OG0001186	Syam.g_00076	Prbc.g_00189
OG0001187	Syam.g_00073	Prbc.g_00966
OG0001188	Syam.g_00070	Prbc.g_00968
OG0001189	Syam.g_00054	Prbc.g_00985
OG0001190	Syam.g_02313	Prbc.g_00990
OG0001191	Syam.g_02324	Prbc.g_01000
OG0001192	Syam.g_02330	Prbc.g_01005
OG0001193	Syam.g_02355	Prbc.g_01018
OG0001194	Syam.g_02357	Prbc.g_01019
OG0001195	Syam.g_02358	Prbc.g_01020
OG0001196	Syam.g_02429	Prbc.g_01054
OG0001197	Syam.g_02431	Prbc.g_01056
OG0001198	Syam.g_02443	Prbc.g_01066
OG0001199	Syam.g_02068	Prbc.g_00499
OG0001200	Syam.g_02070	Prbc.g_00497
OG0001201	Syam.g_02122	Prbc.g_00465
OG0001202	Syam.g_02255	Prbc.g_00372
OG0001203	Syam.g_00511	Prbc.g_00332
OG0001204	Syam.g_00282	Prbc.g_01141
OG0001205	Syam.g_01852	Prbc.g_01506
OG0001206	Syam.g_01680	Prbc.g_01525
OG0001208	Syam.g_00585	Prbc.g_01542
OG0001209	Syam.g_00654	Prbc.g_01614
OG0001210	Syam.g_00663	Prbc.g_01619
OG0001211	Syam.g_00678	Prbc.g_01630
OG0001212	Syam.g_01717	Prbc.g_01672
OG0001213	Syam.g_01479	Prbc.g_01706
OG0001214	Syam.g_01466	Prbc.g_01714
OG0001215	Syam.g_00808	Prbc.g_01772
OG0001216	Syam.g_01245	Prbc.g_01789
OG0001217	Syam.g_01403	Prbc.g_00521
OG0001218	Syam.g_01662	Prbc.g_01829
OG0001219	Syam.g_01080	Prbc.g_02005
OG0001220	Syam.g_01754	Prbc.g_01913
OG0001221	Syam.g_01334	Prbc.g_01989
OG0001222	Syam.g_01111	Prbc.g_01936
OG0001224	Syam.g_00770	Prbc.g_02109
OG0001225	Syam.g_00772	Prbc.g_02111
OG0001226	Syam.g_01425	Prbc.g_00930
OG0001227	Syam.g_02340	Prbc.g_02133
OG0001228	Syam.g_01858	Prbc.g_01396
OG0001229	Syam.g_00796	Prbc.g_00138
OG0001230	Syam.g_01603	Prbc.g_00700
OG0001231	Syam.g_00017	Prbc.g_01833
OG0001232	Syam.g_02022	Prbc.g_00853
OG0001233	Syam.g_01895	Prbc.g_00873
OG0001234	Syam.g_00306	Prbc.g_00949
OG0001235	Syam.g_00313	Prbc.g_00953
OG0001236	Syam.g_00146	Prbc.g_00234
OG0001237	Syam.g_00141	Prbc.g_00230
OG0001238	Syam.g_02326	Prbc.g_01001
OG0001239	Syam.g_02065	Prbc.g_00502
OG0001240	Syam.g_02105	Prbc.g_00480
OG0001241	Syam.g_02115	Prbc.g_00471
OG0001242	Syam.g_02145	Prbc.g_00452
OG0001244	Syam.g_02188	Prbc.g_00429
OG0001245	Syam.g_01057	Prbc.g_01317
OG0001246	Syam.g_00611	Prbc.g_01584
OG0001247	Syam.g_01253	Prbc.g_01765
OG0001248	Syam.g_01256	Prbc.g_01767
OG0001249	Syam.g_00436	Prbc.g_01230
OG0001251	Syam.g_02365	Prbc.g_00923
OG0001252	Syam.g_00763	Prbc.g_02104
OG0001253	Syam.g_01021	Prbc.g_00804
OG0001254	Syam.g_00916	Prbc.g_00898
OG0001255	Syam.g_01056	Prbc.g_01463
OG0001256	Syam.g_01976	Prbc.g_00795
OG0001257	Syam.g_01683	Prbc.g_00800
OG0001259	Syam.g_01893	Prbc.g_00871
OG0001260	Syam.g_01912	Prbc.g_00888
OG0001261	Syam.g_00360	Prbc.g_00293
OG0001262	Syam.g_00056	Prbc.g_00983
OG0001263	Syam.g_02159	Prbc.g_00442
OG0001269	Syam.g_00956	Prbc.g_01912
OG0001273	Syam.g_01472	Prbc.g_01708
OG0001277	Syam.g_02415	Prbc.g_01042
OG0001279	Syam.g_01590	Prbc.g_00133
OG0001280	Syam.g_01827	Prbc.g_00565
OG0001282	Syam.g_00574	Prbc.g_00658
OG0001283	Syam.g_02424	Prbc.g_01050
OG0001284	Syam.g_01960	Prbc.g_00781
OG0001285	Syam.g_02380	Prbc.g_00856
OG0001286	Syam.g_00376	Prbc.g_00280
OG0001287	Syam.g_00113	Prbc.g_00209
OG0001288	Syam.g_00102	Prbc.g_00198
OG0001289	Syam.g_02089	Prbc.g_00486
OG0001290	Syam.g_02114	Prbc.g_00472
OG0001294	Syam.g_01365	Prbc.g_00646, Prbc.g_01483
OG0001295	Syam.g_00665	Prbc.g_01471
OG0001296	Syam.g_00617	Prbc.g_01589
OG0001297	Syam.g_00621	Prbc.g_01594
OG0001299	Syam.g_01371	Prbc.g_01744
OG0001300	Syam.g_00800	Prbc.g_01776
OG0001301	Syam.g_00786	Prbc.g_01778
OG0001302	Syam.g_01437	Prbc.g_02003
OG0001303	Syam.g_01082	Prbc.g_00092
OG0001304	Syam.g_01204	Prbc.g_02095
OG0001305	Syam.g_00780	Prbc.g_01931
OG0001306	Syam.g_01811	Prbc.g_01461
OG0001307	Syam.g_00945	Prbc.g_00586
OG0001308	Syam.g_01623	Prbc.g_00719
OG0001309	Syam.g_00628	Prbc.g_01598
OG0001311	Syam.g_01192	Prbc.g_02087
OG0001312	Syam.g_01092	Prbc.g_02014
OG0001314	Syam.g_00448, Syam.g_00540, Syam.g_01569	Prbc.g_01137
OG0001315	Syam.g_00394	Prbc.g_00249
OG0001316	Syam.g_02176	Prbc.g_00431
OG0001317	Syam.g_00505	Prbc.g_00336
OG0001321	Syam.g_01846	Prbc.g_01512
OG0001322	Syam.g_01845	Prbc.g_01513
OG0001324	Syam.g_00799	Prbc.g_01777
OG0001325	Syam.g_01241	Prbc.g_01792
OG0001326	Syam.g_02370	Prbc.g_00915
OG0001327	Syam.g_01359	Prbc.g_01966
OG0001328	Syam.g_01340	Prbc.g_01985
OG0001330	Syam.g_01819	Prbc.g_00559
OG0001331	Syam.g_00569	Prbc.g_00663
OG0001332	Syam.g_01919	Prbc.g_00754
OG0001334	Syam.g_00405	Prbc.g_00244
OG0001335	Syam.g_00406	Prbc.g_00243
OG0001336	Syam.g_02425	Prbc.g_01051
OG0001337	Syam.g_00402, Syam.g_00424	Prbc.g_01224
OG0001339	Syam.g_02117	Prbc.g_00469
OG0001340	Syam.g_00425	Prbc.g_01225
OG0001341	Syam.g_00795	Prbc.g_00539
OG0001343	Syam.g_02361	Prbc.g_01956, Prbc.g_01957
OG0001344	Syam.g_01790	Prbc.g_01441
OG0001345	Syam.g_01764	Prbc.g_01425
OG0001346	Syam.g_01831	Prbc.g_00567
OG0001348	Syam.g_00750	Prbc.g_02169
OG0001351	Syam.g_01695	Prbc.g_01515
OG0001352	Syam.g_00644	Prbc.g_01761
OG0001354	Syam.g_01145	Prbc.g_02046
OG0001355	Syam.g_00957	Prbc.g_00802
OG0001356	Syam.g_00751	Prbc.g_00603
OG0001357	Syam.g_00449	Prbc.g_01294
OG0001358	Syam.g_01495	Prbc.g_01697
OG0001359	Syam.g_02360	Prbc.g_01958
OG0001360	Syam.g_01762	Prbc.g_01423
OG0001362	Syam.g_01628	Prbc.g_00723
OG0001363	Syam.g_01630	Prbc.g_01521
OG0001368	Syam.g_00283	Prbc.g_00149, Prbc.g_00130
OG0001370	Syam.g_02033, Syam.g_01536, Syam.g_01942	Prbc.g_00170
OG0001372	Syam.g_00450, Syam.g_00984	Prbc.g_01116
OG0001373	Syam.g_02369	Prbc.g_00914
OG0001374	Syam.g_02377	Prbc.g_00922
OG0001375	Syam.g_02362	Prbc.g_01955
OG0001376	Syam.g_02332	Prbc.g_01943
OG0001377	Syam.g_02331	Prbc.g_01944
OG0001378	Syam.g_01872	Prbc.g_01495
OG0001380	Syam.g_01409	Prbc.g_01470
OG0001381	Syam.g_00939	Prbc.g_00655
OG0001385	Syam.g_02366	Prbc.g_00911
OG0001386	Syam.g_02367	Prbc.g_00912
OG0001387	Syam.g_02368	Prbc.g_00913
OG0001388	Syam.g_02371	Prbc.g_00916
OG0001389	Syam.g_02372	Prbc.g_00917
OG0001390	Syam.g_02373	Prbc.g_00918
OG0001391	Syam.g_02374	Prbc.g_00919
OG0001392	Syam.g_02375	Prbc.g_00920
OG0001393	Syam.g_02376	Prbc.g_00921
OG0001394	Syam.g_01321	Prbc.g_01993
OG0001395	Syam.g_01225	Prbc.g_02098
OG0001396	Syam.g_00080	Prbc.g_00180
OG0001397	Syam.g_01629	Prbc.g_00724
OG0001398	Syam.g_01052	Prbc.g_01806
OG0001401	Syam.g_00738, Syam.g_00737	Prbc.g_01896
OG0001402	Syam.g_01490	Prbc.g_01701
OG0001404	Syam.g_02061	Prbc.g_00505
OG0001405	Syam.g_00408	Prbc.g_01218
OG0001406	Syam.g_02333	Prbc.g_01942
OG0001407	Syam.g_00645	Prbc.g_01947
OG0001408	Syam.g_00848	Prbc.g_02187
OG0001413	Syam.g_01430	Prbc.g_01834
OG0001414	Syam.g_00940	Prbc.g_00342
OG0001417	Syam.g_01144	Prbc.g_01482
OG0001419	Syam.g_00646	Prbc.g_01825
OG0001420	Syam.g_00642	Prbc.g_00119
OG0001421	Syam.g_01019	Prbc.g_00796
OG0001422	Syam.g_01822	Prbc.g_02129
OG0001425	Syam.g_02329	Prbc.g_01004
OG0001429	Syam.g_01083	Prbc.g_02006
OG0001430	Syam.g_02305	Prbc.g_01945
OG0001432	Syam.g_00822	Prbc.g_02076
OG0001433	Syam.g_00752	Prbc.g_00602
OG0001434	Syam.g_01316	Prbc.g_01998
OG0001435	Syam.g_01353	Prbc.g_01973
OG0001439	Syam.g_00190	Prbc.g_01199
OG0001441	Syam.g_00633	Prbc.g_01601
OG0001442	Syam.g_01306	Prbc.g_00689
OG0001443	Syam.g_02335	Prbc.g_00905
OG0001445	Syam.g_00090	Prbc.g_02191, Prbc.g_00550
OG0001447	Syam.g_02152	Prbc.g_00444
OG0001453	Syam.g_01166	Prbc.g_02056
OG0001454	Syam.g_01426	Prbc.g_01310
OG0001456	Syam.g_02387	Prbc.g_01489
OG0001457	Syam.g_02388	Prbc.g_01488
OG0001458	Syam.g_02389	Prbc.g_01487
OG0001460	Syam.g_00753	Prbc.g_00601
OG0001461	Syam.g_00928	Prbc.g_00014
OG0001467	Syam.g_01438	Prbc.g_00514
OG0001468	Syam.g_01435	Prbc.g_01954
OG0001470	Syam.g_01874	Prbc.g_00187
OG0001471	Syam.g_00195	Prbc.g_01484
OG0001472	Syam.g_00833	Prbc.g_01940, Prbc.g_00069
OG0001473	Syam.g_01440	Prbc.g_00642
OG0001474	Syam.g_00464	Prbc.g_01251
OG0001475	Syam.g_01876	Prbc.g_00185
OG0001476	Syam.g_01784	Prbc.g_01438
OG0001477	Syam.g_00789	Prbc.g_00010
OG0001480	Syam.g_01755	Prbc.g_00151
OG0001482	Syam.g_01154	Prbc.g_02132
OG0001484	Syam.g_02378	Prbc.g_01278
OG0001487	Syam.g_01661	Prbc.g_00747
OG0001488	Syam.g_01774	Prbc.g_01432
OG0001489	Syam.g_00387	Prbc.g_00269
OG0001495	Syam.g_00318	Prbc.g_00956
OG0001496	Syam.g_00791	Prbc.g_00008
OG0001497	Syam.g_00790	Prbc.g_00009
OG0001498	Syam.g_00490	Prbc.g_01269
OG0001499	Syam.g_02154, Syam.g_01397	Prbc.g_00519
OG0001507	Syam.g_00975	Prbc.g_00117
OG0001508	Syam.g_01873	Prbc.g_00188
OG0001510	Syam.g_00109	Prbc.g_00205
OG0001511	Syam.g_02129	Prbc.g_00461
OG0001512	Syam.g_00512	Prbc.g_00820
OG0001514	Syam.g_00792	Prbc.g_00007
OG0001515	Syam.g_00804	Prbc.g_01774
OG0001516	Syam.g_01374	Prbc.g_01741
OG0001517	Syam.g_00458	Prbc.g_01247
OG0001518	Syam.g_02328	Prbc.g_01003
OG0001519	Syam.g_02337	Prbc.g_01008
OG0001526	Syam.g_02183	Prbc.g_02000
OG0001528	Syam.g_01875	Prbc.g_00186
OG0001529	Syam.g_00047	Prbc.g_01119
OG0001530	Syam.g_02127	Prbc.g_00462
OG0001531	Syam.g_00513	Prbc.g_00331
OG0001532	Syam.g_00897	Prbc.g_01415
OG0001534	Syam.g_01205	Prbc.g_02096
OG0001535	Syam.g_01188	Prbc.g_02084
OG0001536	Syam.g_01119	Prbc.g_02032
OG0001537	Syam.g_01333	Prbc.g_01990
OG0001538	Syam.g_01285	Prbc.g_01863
OG0001539	Syam.g_01357	Prbc.g_01968
OG0001540	Syam.g_02161	Prbc.g_00440
OG0001541	Syam.g_02229	Prbc.g_00392
OG0001542	Syam.g_02238	Prbc.g_00386
OG0001543	Syam.g_02271	Prbc.g_01939
OG0001544	Syam.g_02336	Prbc.g_01007
OG0001545	Syam.g_02414	Prbc.g_01041
OG0001548	Syam.g_01420	Prbc.g_01567, Prbc.g_02149
OG0001549	Syam.g_01761	Prbc.g_01922
OG0001551	Syam.g_00755	Prbc.g_00908
OG0001557	Syam.g_01320	Prbc.g_01994
OG0001559	Syam.g_02126	Prbc.g_00463
OG0001560	Syam.g_02113	Prbc.g_00473
OG0001561	Syam.g_01195	Prbc.g_02089
OG0001562	Syam.g_01180	Prbc.g_02078
OG0001563	Syam.g_00370	Prbc.g_00285
OG0001572	Syam.g_00531	Prbc.g_00019, Prbc.g_00096
OG0001575	Syam.g_00696	Prbc.g_01645
OG0001576	Syam.g_01699	Prbc.g_00578
OG0001577	Syam.g_01799	Prbc.g_01451
OG0001578	Syam.g_01423	Prbc.g_00003
OG0001579	Syam.g_00418	Prbc.g_01222
OG0001582	Syam.g_01128	Prbc.g_01480
OG0001585	Syam.g_01008	Prbc.g_01334
OG0001589	Syam.g_01897	Prbc.g_00875
OG0001591	Syam.g_01363	Prbc.g_01751
OG0001623	Syam.g_00429	Prbc.g_01226
OG0001633	Syam.g_01586	Prbc.g_00931
OG0001634	Syam.g_01368	Prbc.g_01747
OG0001644	Syam.g_01229	Prbc.g_01802
OG0001656	Syam.g_00413	Prbc.g_01221
OG0001659	Syam.g_00901	Prbc.g_01419
OG0001667	Syam.g_00840	Prbc.g_00142
OG0001673	Syam.g_00503	Prbc.g_00338
OG0001676	Syam.g_00412	Prbc.g_01223
OG0001691	Syam.g_01497	Prbc.g_02099
OG0001692	Syam.g_01608	Prbc.g_00704
OG0001694	Syam.g_00228	Prbc.g_01174
OG0001695	Syam.g_02408	Prbc.g_01024
OG0001703	Syam.g_00577	Prbc.g_01537
OG0001713	Syam.g_01783	Prbc.g_02175
OG0001715	Syam.g_01411	Prbc.g_00154
OG0001718	Syam.g_01501	Prbc.g_00614
OG0001738	Syam.g_00175	Prbc.g_01212
OG0001739	Syam.g_02406	Prbc.g_01023
OG0001740	Syam.g_02411	Prbc.g_01026
OG0001758	Syam.g_00551	Prbc.g_00552, Prbc.g_00020
OG0001769	Syam.g_01449	Prbc.g_01372
OG0001810	Syam.g_02174	Prbc.g_01783
OG0001816	Syam.g_01360	Prbc.g_01965
OG0001835	Syam.g_00964	Prbc.g_00026
OG0001875	Syam.g_00550	Prbc.g_00553
OG0001876	Syam.g_00549	Prbc.g_00554
OG0001907	Syam.g_02180	Prbc.g_00430
OG0001915	Syam.g_02437	Prbc.g_01058
OG0001916	Syam.g_00600	Prbc.g_01555
OG0001917	Syam.g_01189	Prbc.g_02085
OG0001954	Syam.g_01040	Prbc.g_00145
OG0001974	Syam.g_02309	Prbc.g_00534
OG0001990	Syam.g_02412	Prbc.g_00535
OG0002018	Syam.g_02410	Prbc.g_01025
OG0002020	Syam.g_02404	Prbc.g_01028
OG0002021	Syam.g_02402	Prbc.g_01030
OG0002022	Syam.g_02399	Prbc.g_01031
OG0002023	Syam.g_02398	Prbc.g_01032
OG0002024	Syam.g_02392	Prbc.g_01034
OG0002054	Syam.g_02391	Prbc.g_01035
OG0002055	Syam.g_02394	Prbc.g_01040
OG0002131	Syam.g_02403	Prbc.g_01029
OG0002132	Syam.g_02395	Prbc.g_01033
OG0002133	Syam.g_02393	Prbc.g_01039
OG0002177	Syam.g_01406	Prbc.g_01385
OG0002178	Syam.g_02396	Prbc.g_01038
OG0002229	Syam.g_00094	Prbc.g_00191
OG0002347	Syam.g_02020	Prbc.g_00859
OG0002434	Syam.g_00687	Prbc.g_01639
OG0002454	Syam.g_01690	Prbc.g_00628, Prbc.g_00067, Prbc.g_00634
OG0002507	Syam.g_00828	Prbc.g_00091, Prbc.g_02069
OG0002585	Syam.g_00483, Syam.g_02131	Prbc.g_01266
OG0002591	Syam.g_01539	Prbc.g_00906
OG0002813	Syam.g_02031	Prbc.g_01298, Prbc.g_00038
OG0002839	Syam.g_01328, Syam.g_01564, Syam.g_01208, Syam.g_01571	Prbc.g_01571
OG0002841	Syam.g_01212	Prbc.g_01368
OG0003089	Syam.g_00437	Prbc.g_00252, Prbc.g_01232
OG0003228	Syam.g_02184	Prbc.g_01872
