Orthogroup	Syam	Prbb
OG0001129	Syam.g_00766	Prbb.g_01063
OG0001130	Syam.g_00767	Prbb.g_01064
OG0001131	Syam.g_01337	Prbb.g_00897
OG0001132	Syam.g_01020	Prbb.g_01108
OG0001134	Syam.g_00915	Prbb.g_01887
OG0001136	Syam.g_01797	Prbb.g_01520
OG0001137	Syam.g_01780	Prbb.g_01507
OG0001138	Syam.g_00898	Prbb.g_01486
OG0001139	Syam.g_00896	Prbb.g_01484
OG0001140	Syam.g_00895	Prbb.g_01483
OG0001141	Syam.g_00894	Prbb.g_01482
OG0001142	Syam.g_00892	Prbb.g_01481
OG0001143	Syam.g_00883	Prbb.g_01474
OG0001144	Syam.g_00873	Prbb.g_01469
OG0001145	Syam.g_01817	Prbb.g_01578
OG0001146	Syam.g_01836	Prbb.g_01590
OG0001147	Syam.g_01665	Prbb.g_01612
OG0001148	Syam.g_00573	Prbb.g_01641
OG0001149	Syam.g_00572	Prbb.g_01642
OG0001150	Syam.g_00571	Prbb.g_01643
OG0001151	Syam.g_00558	Prbb.g_01654
OG0001152	Syam.g_00557	Prbb.g_01655
OG0001153	Syam.g_01652	Prbb.g_01716
OG0001154	Syam.g_01654	Prbb.g_01717
OG0001155	Syam.g_01925	Prbb.g_01733
OG0001156	Syam.g_01928	Prbb.g_01736
OG0001157	Syam.g_01929	Prbb.g_01737
OG0001158	Syam.g_01930	Prbb.g_01738
OG0001159	Syam.g_01931	Prbb.g_01739
OG0001160	Syam.g_01969	Prbb.g_01765
OG0001161	Syam.g_02338	Prbb.g_01555
OG0001162	Syam.g_01257	Prbb.g_01778
OG0001163	Syam.g_01977	Prbb.g_01815
OG0001164	Syam.g_01983	Prbb.g_01819
OG0001165	Syam.g_01988	Prbb.g_01822
OG0001166	Syam.g_02011	Prbb.g_01840
OG0001167	Syam.g_01888	Prbb.g_01858
OG0001168	Syam.g_01890	Prbb.g_01859
OG0001169	Syam.g_01892	Prbb.g_01861
OG0001170	Syam.g_01894	Prbb.g_01863
OG0001171	Syam.g_01904	Prbb.g_01873
OG0001172	Syam.g_00292	Prbb.g_01926
OG0001173	Syam.g_00293	Prbb.g_01927
OG0001174	Syam.g_00301	Prbb.g_01935
OG0001175	Syam.g_00302	Prbb.g_01936
OG0001176	Syam.g_00321	Prbb.g_01947
OG0001177	Syam.g_00319	Prbb.g_01945
OG0001178	Syam.g_01995	Prbb.g_01279
OG0001179	Syam.g_00351	Prbb.g_01984
OG0001180	Syam.g_00378	Prbb.g_02007
OG0001181	Syam.g_00382	Prbb.g_02011
OG0001182	Syam.g_00391	Prbb.g_02019
OG0001183	Syam.g_00396	Prbb.g_02025
OG0001184	Syam.g_00143	Prbb.g_02041
OG0001185	Syam.g_00121	Prbb.g_02056
OG0001186	Syam.g_00076	Prbb.g_02097
OG0001187	Syam.g_00073	Prbb.g_02100
OG0001188	Syam.g_00070	Prbb.g_02102
OG0001189	Syam.g_00054	Prbb.g_02119
OG0001190	Syam.g_02313	Prbb.g_02124
OG0001191	Syam.g_02324	Prbb.g_02134
OG0001192	Syam.g_02330	Prbb.g_02139
OG0001193	Syam.g_02355	Prbb.g_02152
OG0001194	Syam.g_02357	Prbb.g_02153
OG0001195	Syam.g_02358	Prbb.g_02154
OG0001196	Syam.g_02429	Prbb.g_02175
OG0001197	Syam.g_02431	Prbb.g_02177
OG0001198	Syam.g_02443	Prbb.g_02186
OG0001199	Syam.g_02068	Prbb.g_00129
OG0001200	Syam.g_02070	Prbb.g_00131
OG0001201	Syam.g_02122	Prbb.g_00163
OG0001202	Syam.g_02255	Prbb.g_00256
OG0001203	Syam.g_00511	Prbb.g_00295
OG0001204	Syam.g_00282	Prbb.g_00301
OG0001205	Syam.g_01852	Prbb.g_00450
OG0001206	Syam.g_01680	Prbb.g_00469
OG0001208	Syam.g_00585	Prbb.g_00487
OG0001209	Syam.g_00654	Prbb.g_00538
OG0001210	Syam.g_00663	Prbb.g_00543
OG0001211	Syam.g_00678	Prbb.g_00554
OG0001212	Syam.g_01717	Prbb.g_00596
OG0001213	Syam.g_01479	Prbb.g_00630
OG0001214	Syam.g_01466	Prbb.g_00638
OG0001215	Syam.g_00808	Prbb.g_00696
OG0001216	Syam.g_01245	Prbb.g_00715
OG0001217	Syam.g_01403	Prbb.g_00108
OG0001218	Syam.g_01662	Prbb.g_00754
OG0001219	Syam.g_01080	Prbb.g_00960
OG0001220	Syam.g_01754	Prbb.g_00837
OG0001221	Syam.g_01334	Prbb.g_00944
OG0001222	Syam.g_01111	Prbb.g_00893
OG0001224	Syam.g_00770	Prbb.g_01066
OG0001225	Syam.g_00772	Prbb.g_01068
OG0001227	Syam.g_02340	Prbb.g_01090
OG0001228	Syam.g_01858	Prbb.g_01465
OG0001229	Syam.g_00796	Prbb.g_01201
OG0001230	Syam.g_01603	Prbb.g_01678
OG0001231	Syam.g_00017	Prbb.g_00758
OG0001232	Syam.g_02022	Prbb.g_01844
OG0001233	Syam.g_01895	Prbb.g_01864
OG0001234	Syam.g_00306	Prbb.g_01938
OG0001235	Syam.g_00313	Prbb.g_01942
OG0001236	Syam.g_00146	Prbb.g_02038
OG0001237	Syam.g_00141	Prbb.g_02042
OG0001238	Syam.g_02326	Prbb.g_02135
OG0001239	Syam.g_02065	Prbb.g_00126
OG0001240	Syam.g_02105	Prbb.g_00148
OG0001241	Syam.g_02115	Prbb.g_00157
OG0001242	Syam.g_02145	Prbb.g_00176
OG0001244	Syam.g_02188	Prbb.g_00199
OG0001245	Syam.g_01057	Prbb.g_01288
OG0001246	Syam.g_00611	Prbb.g_00508
OG0001247	Syam.g_01253	Prbb.g_00689
OG0001248	Syam.g_01256	Prbb.g_00691
OG0001249	Syam.g_00436	Prbb.g_00389
OG0001251	Syam.g_02365	Prbb.g_01913
OG0001252	Syam.g_00763	Prbb.g_01061
OG0001253	Syam.g_01021	Prbb.g_01783
OG0001254	Syam.g_00916	Prbb.g_01889
OG0001255	Syam.g_01056	Prbb.g_01534
OG0001256	Syam.g_01976	Prbb.g_01774
OG0001257	Syam.g_01683	Prbb.g_01779
OG0001258	Syam.g_01986	Prbb.g_01820
OG0001259	Syam.g_01893	Prbb.g_01862
OG0001260	Syam.g_01912	Prbb.g_01879
OG0001261	Syam.g_00360	Prbb.g_01992
OG0001262	Syam.g_00056	Prbb.g_02117
OG0001263	Syam.g_02159	Prbb.g_00186
OG0001269	Syam.g_00956	Prbb.g_00836
OG0001273	Syam.g_01472	Prbb.g_00632
OG0001277	Syam.g_02415	Prbb.g_02163
OG0001279	Syam.g_01590	Prbb.g_01196
OG0001280	Syam.g_01827	Prbb.g_01585
OG0001281	Syam.g_01837	Prbb.g_01591
OG0001282	Syam.g_00574	Prbb.g_01640
OG0001283	Syam.g_02424	Prbb.g_02171
OG0001284	Syam.g_01960	Prbb.g_01759
OG0001285	Syam.g_02380	Prbb.g_01847
OG0001286	Syam.g_00376	Prbb.g_02005
OG0001287	Syam.g_00113	Prbb.g_02063
OG0001288	Syam.g_00102	Prbb.g_02074
OG0001289	Syam.g_02089	Prbb.g_00142
OG0001290	Syam.g_02114	Prbb.g_00156
OG0001294	Syam.g_01365	Prbb.g_01628, Prbb.g_01553
OG0001295	Syam.g_00665	Prbb.g_01542
OG0001296	Syam.g_00617	Prbb.g_00513
OG0001297	Syam.g_00621	Prbb.g_00518
OG0001299	Syam.g_01371	Prbb.g_00669
OG0001300	Syam.g_00800	Prbb.g_00701
OG0001301	Syam.g_00786	Prbb.g_00703
OG0001302	Syam.g_01437	Prbb.g_00958
OG0001303	Syam.g_01082	Prbb.g_01388
OG0001304	Syam.g_01204	Prbb.g_01052
OG0001305	Syam.g_00780	Prbb.g_00888
OG0001306	Syam.g_01811	Prbb.g_01532
OG0001307	Syam.g_00945	Prbb.g_01609
OG0001308	Syam.g_01623	Prbb.g_01696
OG0001309	Syam.g_00628	Prbb.g_00522
OG0001311	Syam.g_01192	Prbb.g_01044
OG0001312	Syam.g_01092	Prbb.g_00969
OG0001315	Syam.g_00394	Prbb.g_02023
OG0001316	Syam.g_02176	Prbb.g_00197
OG0001317	Syam.g_00505	Prbb.g_00291
OG0001321	Syam.g_01846	Prbb.g_00456
OG0001322	Syam.g_01845	Prbb.g_00457
OG0001324	Syam.g_00799	Prbb.g_00702
OG0001325	Syam.g_01241	Prbb.g_00718
OG0001326	Syam.g_02370	Prbb.g_01905
OG0001327	Syam.g_01359	Prbb.g_00921
OG0001328	Syam.g_01340	Prbb.g_00940
OG0001330	Syam.g_01819	Prbb.g_01579
OG0001331	Syam.g_00569	Prbb.g_01645
OG0001332	Syam.g_01919	Prbb.g_01731
OG0001334	Syam.g_00405	Prbb.g_02028
OG0001335	Syam.g_00406	Prbb.g_02029
OG0001336	Syam.g_02425	Prbb.g_02172
OG0001337	Syam.g_00402, Syam.g_00424	Prbb.g_00383
OG0001339	Syam.g_02117	Prbb.g_00159
OG0001340	Syam.g_00425	Prbb.g_00384
OG0001341	Syam.g_00795	Prbb.g_00086
OG0001343	Syam.g_02361	Prbb.g_00912
OG0001344	Syam.g_01790	Prbb.g_01512
OG0001345	Syam.g_01764	Prbb.g_01496
OG0001346	Syam.g_01831	Prbb.g_01587
OG0001347	Syam.g_00081	Prbb.g_02088
OG0001348	Syam.g_00750	Prbb.g_01125
OG0001351	Syam.g_01695	Prbb.g_00459
OG0001352	Syam.g_00644	Prbb.g_00685
OG0001354	Syam.g_01145	Prbb.g_01001
OG0001355	Syam.g_00957	Prbb.g_01781
OG0001356	Syam.g_00751	Prbb.g_01164
OG0001357	Syam.g_00449	Prbb.g_01814
OG0001358	Syam.g_01495	Prbb.g_00621
OG0001359	Syam.g_02360	Prbb.g_00913
OG0001360	Syam.g_01762	Prbb.g_01494
OG0001362	Syam.g_01628	Prbb.g_01700
OG0001363	Syam.g_01630	Prbb.g_00465
OG0001368	Syam.g_00283	Prbb.g_01213, Prbb.g_01193
OG0001370	Syam.g_02033, Syam.g_01536, Syam.g_01942	Prbb.g_01235
OG0001372	Syam.g_00450, Syam.g_00984	Prbb.g_00053
OG0001373	Syam.g_02369	Prbb.g_01904
OG0001374	Syam.g_02377	Prbb.g_01912
OG0001375	Syam.g_02362	Prbb.g_00911
OG0001376	Syam.g_02332	Prbb.g_00899
OG0001377	Syam.g_02331	Prbb.g_00900
OG0001378	Syam.g_01872	Prbb.g_00439
OG0001380	Syam.g_01409	Prbb.g_01541
OG0001381	Syam.g_00939	Prbb.g_01637
OG0001385	Syam.g_02366	Prbb.g_01901
OG0001386	Syam.g_02367	Prbb.g_01902
OG0001387	Syam.g_02368	Prbb.g_01903
OG0001388	Syam.g_02371	Prbb.g_01906
OG0001389	Syam.g_02372	Prbb.g_01907
OG0001390	Syam.g_02373	Prbb.g_01908
OG0001391	Syam.g_02374	Prbb.g_01909
OG0001392	Syam.g_02375	Prbb.g_01910
OG0001393	Syam.g_02376	Prbb.g_01911
OG0001394	Syam.g_01321	Prbb.g_00948
OG0001395	Syam.g_01225	Prbb.g_01055
OG0001397	Syam.g_01629	Prbb.g_01701
OG0001398	Syam.g_01052	Prbb.g_00732
OG0001401	Syam.g_00738, Syam.g_00737	Prbb.g_00820
OG0001402	Syam.g_01490	Prbb.g_00625
OG0001404	Syam.g_02061	Prbb.g_00123
OG0001405	Syam.g_00408	Prbb.g_00377
OG0001406	Syam.g_02333	Prbb.g_00898
OG0001407	Syam.g_00645	Prbb.g_00903
OG0001408	Syam.g_00848	Prbb.g_00097
OG0001413	Syam.g_01430	Prbb.g_00759
OG0001414	Syam.g_00940	Prbb.g_00285
OG0001417	Syam.g_01144	Prbb.g_01552
OG0001419	Syam.g_00646	Prbb.g_00750
OG0001420	Syam.g_00642	Prbb.g_01183
OG0001421	Syam.g_01019	Prbb.g_01775
OG0001422	Syam.g_01822	Prbb.g_01086
OG0001423	Syam.g_00553, Syam.g_00548	Prbb.g_01665, Prbb.g_01664
OG0001425	Syam.g_02329	Prbb.g_02138
OG0001429	Syam.g_01083	Prbb.g_00961
OG0001430	Syam.g_02305	Prbb.g_00901
OG0001432	Syam.g_00822	Prbb.g_01033
OG0001433	Syam.g_00752	Prbb.g_01163
OG0001434	Syam.g_01316	Prbb.g_00953
OG0001435	Syam.g_01353	Prbb.g_00928
OG0001439	Syam.g_00190	Prbb.g_00358
OG0001441	Syam.g_00633	Prbb.g_00525
OG0001442	Syam.g_01306	Prbb.g_01667
OG0001443	Syam.g_02335	Prbb.g_01896
OG0001445	Syam.g_00090	Prbb.g_00084, Prbb.g_02084, Prbb.g_00068, Prbb.g_00083, Prbb.g_00085, Prbb.g_00102, Prbb.g_00095, Prbb.g_01564
OG0001445	Syam.g_00089	Prbb.g_02092
OG0001447	Syam.g_02152	Prbb.g_00184
OG0001453	Syam.g_01166	Prbb.g_01011
OG0001454	Syam.g_01426	Prbb.g_01280
OG0001456	Syam.g_02387	Prbb.g_01559
OG0001457	Syam.g_02388	Prbb.g_01558
OG0001458	Syam.g_02389	Prbb.g_01557
OG0001460	Syam.g_00753	Prbb.g_01162
OG0001461	Syam.g_00928	Prbb.g_01437
OG0001467	Syam.g_01438	Prbb.g_00115
OG0001468	Syam.g_01435	Prbb.g_00910
OG0001470	Syam.g_01874	Prbb.g_00853
OG0001471	Syam.g_00195	Prbb.g_01554
OG0001472	Syam.g_00833	Prbb.g_01371
OG0001473	Syam.g_01440	Prbb.g_01623
OG0001474	Syam.g_00464	Prbb.g_00399
OG0001475	Syam.g_01876	Prbb.g_00855
OG0001476	Syam.g_01784	Prbb.g_01509
OG0001477	Syam.g_00789	Prbb.g_01415
OG0001480	Syam.g_01755	Prbb.g_01215
OG0001482	Syam.g_01154	Prbb.g_01089
OG0001484	Syam.g_02378	Prbb.g_01248
OG0001487	Syam.g_01661	Prbb.g_01724
OG0001488	Syam.g_01774	Prbb.g_01503
OG0001489	Syam.g_00387	Prbb.g_02016
OG0001495	Syam.g_00318	Prbb.g_01944
OG0001496	Syam.g_00791	Prbb.g_01413
OG0001497	Syam.g_00790	Prbb.g_01414
OG0001498	Syam.g_00490	Prbb.g_00417
OG0001499	Syam.g_02154, Syam.g_01397	Prbb.g_00110
OG0001507	Syam.g_00975	Prbb.g_01181
OG0001508	Syam.g_01873	Prbb.g_02096
OG0001509	Syam.g_00091	Prbb.g_02090
OG0001510	Syam.g_00109	Prbb.g_02067
OG0001511	Syam.g_02129	Prbb.g_00167
OG0001512	Syam.g_00512	Prbb.g_01801
OG0001514	Syam.g_00792	Prbb.g_01412
OG0001515	Syam.g_00804	Prbb.g_00699
OG0001516	Syam.g_01374	Prbb.g_00666
OG0001517	Syam.g_00458	Prbb.g_00395
OG0001518	Syam.g_02328	Prbb.g_02137
OG0001519	Syam.g_02337	Prbb.g_02142
OG0001526	Syam.g_02183	Prbb.g_00955
OG0001528	Syam.g_01875	Prbb.g_00854
OG0001529	Syam.g_00047	Prbb.g_00056
OG0001530	Syam.g_02127	Prbb.g_00166
OG0001531	Syam.g_00513	Prbb.g_00296
OG0001532	Syam.g_00897	Prbb.g_01485
OG0001534	Syam.g_01205	Prbb.g_01053
OG0001535	Syam.g_01188	Prbb.g_01041
OG0001536	Syam.g_01119	Prbb.g_00987
OG0001537	Syam.g_01333	Prbb.g_00945
OG0001538	Syam.g_01285	Prbb.g_00788
OG0001539	Syam.g_01357	Prbb.g_00923
OG0001540	Syam.g_02161	Prbb.g_00188
OG0001541	Syam.g_02229	Prbb.g_00236
OG0001542	Syam.g_02238	Prbb.g_00242
OG0001543	Syam.g_02271	Prbb.g_00896
OG0001544	Syam.g_02336	Prbb.g_02141
OG0001545	Syam.g_02414	Prbb.g_02162
OG0001548	Syam.g_01420	Prbb.g_01105
OG0001549	Syam.g_01761	Prbb.g_00846
OG0001551	Syam.g_00755	Prbb.g_01898
OG0001556	Syam.g_00903	Prbb.g_01154
OG0001557	Syam.g_01320	Prbb.g_00949
OG0001559	Syam.g_02126	Prbb.g_00165
OG0001560	Syam.g_02113	Prbb.g_00155
OG0001561	Syam.g_01195	Prbb.g_01046
OG0001562	Syam.g_01180	Prbb.g_01035
OG0001563	Syam.g_00370	Prbb.g_02000
OG0001564	Syam.g_02383	Prbb.g_00863
OG0001575	Syam.g_00696	Prbb.g_00569
OG0001576	Syam.g_01699	Prbb.g_01599
OG0001577	Syam.g_01799	Prbb.g_01522
OG0001578	Syam.g_01423	Prbb.g_01408
OG0001579	Syam.g_00418	Prbb.g_00381
OG0001582	Syam.g_01128	Prbb.g_01551
OG0001585	Syam.g_01008	Prbb.g_01306
OG0001589	Syam.g_01897	Prbb.g_01866
OG0001591	Syam.g_01363	Prbb.g_00676
OG0001623	Syam.g_00429	Prbb.g_00385
OG0001633	Syam.g_01586	Prbb.g_01920
OG0001634	Syam.g_01368	Prbb.g_00672
OG0001644	Syam.g_01229	Prbb.g_00728
OG0001656	Syam.g_00413	Prbb.g_00380
OG0001659	Syam.g_00901	Prbb.g_01489
OG0001667	Syam.g_00840	Prbb.g_01206
OG0001673	Syam.g_00503	Prbb.g_00289
OG0001676	Syam.g_00412	Prbb.g_00382
OG0001691	Syam.g_01497	Prbb.g_01056
OG0001692	Syam.g_01608	Prbb.g_01682
OG0001694	Syam.g_00228	Prbb.g_00333
OG0001695	Syam.g_02408	Prbb.g_02158
OG0001700	Syam.g_01388	Prbb.g_01161
OG0001703	Syam.g_00577	Prbb.g_00481
OG0001713	Syam.g_01783	Prbb.g_01131
OG0001715	Syam.g_01411	Prbb.g_01219
OG0001718	Syam.g_01501	Prbb.g_01140
OG0001733	Syam.g_01219	Prbb.g_01152
OG0001738	Syam.g_00175	Prbb.g_00371
OG0001739	Syam.g_02406	Prbb.g_02157
OG0001740	Syam.g_02411	Prbb.g_02161
OG0001755	Syam.g_00627	Prbb.g_00856
OG0001758	Syam.g_00551	Prbb.g_01572
OG0001769	Syam.g_01449	Prbb.g_01441
OG0001810	Syam.g_02174	Prbb.g_00709
OG0001816	Syam.g_01360	Prbb.g_00920
OG0001835	Syam.g_00964	Prbb.g_01417
OG0001875	Syam.g_00550	Prbb.g_01573
OG0001876	Syam.g_00549	Prbb.g_01574
OG0001907	Syam.g_02180	Prbb.g_00198
OG0001915	Syam.g_02437	Prbb.g_02179
OG0001916	Syam.g_00600	Prbb.g_00500
OG0001917	Syam.g_01189	Prbb.g_01042
OG0001954	Syam.g_01040	Prbb.g_01209
OG0001979	Syam.g_00806	Prbb.g_00041
OG0001990	Syam.g_02412	Prbb.g_00074
OG0001991	Syam.g_01389	Prbb.g_01165
OG0002018	Syam.g_02410	Prbb.g_02160
OG0002177	Syam.g_01406	Prbb.g_01454
OG0002229	Syam.g_00094	Prbb.g_02081
OG0002347	Syam.g_02020	Prbb.g_01850
OG0002434	Syam.g_00687	Prbb.g_00563
OG0002449	Syam.g_02409	Prbb.g_02159
OG0002454	Syam.g_01690	Prbb.g_01339, Prbb.g_01369, Prbb.g_01335
OG0002507	Syam.g_00828	Prbb.g_01387, Prbb.g_01024
OG0002813	Syam.g_02031	Prbb.g_01268, Prbb.g_01430
OG0003228	Syam.g_02184	Prbb.g_00797
OG0003804	Syam.g_00092	Prbb.g_02085
