Orthogroup	Syam	Praa
OG0001186	Syam.g_00076	Praa.g_01850
OG0001187	Syam.g_00073	Praa.g_01854
OG0001188	Syam.g_00070	Praa.g_01857
OG0001189	Syam.g_00054	Praa.g_01874
OG0001190	Syam.g_02313	Praa.g_01878
OG0001191	Syam.g_02324	Praa.g_01888
OG0001192	Syam.g_02330	Praa.g_01892
OG0001193	Syam.g_02355	Praa.g_01902
OG0001194	Syam.g_02357	Praa.g_01903
OG0001195	Syam.g_02358	Praa.g_01904
OG0001196	Syam.g_02429	Praa.g_01917
OG0001197	Syam.g_02431	Praa.g_01918
OG0001198	Syam.g_02443	Praa.g_01925
OG0001199	Syam.g_02068	Praa.g_00074
OG0001200	Syam.g_02070	Praa.g_00076
OG0001201	Syam.g_02122	Praa.g_00108
OG0001202	Syam.g_02255	Praa.g_00199
OG0001203	Syam.g_00511	Praa.g_00238
OG0001204	Syam.g_00282	Praa.g_00243
OG0001205	Syam.g_01852	Praa.g_00444
OG0001206	Syam.g_01680	Praa.g_00462
OG0001208	Syam.g_00585	Praa.g_00482
OG0001209	Syam.g_00654	Praa.g_00535
OG0001210	Syam.g_00663	Praa.g_00540
OG0001211	Syam.g_00678	Praa.g_00551
OG0001212	Syam.g_01717	Praa.g_00596
OG0001213	Syam.g_01479	Praa.g_00629
OG0001214	Syam.g_01466	Praa.g_00637
OG0001215	Syam.g_00808	Praa.g_00690
OG0001216	Syam.g_01245	Praa.g_00713
OG0001217	Syam.g_01403	Praa.g_00751
OG0001218	Syam.g_01662	Praa.g_00758
OG0001219	Syam.g_01080	Praa.g_00791
OG0001220	Syam.g_01754	Praa.g_00856
OG0001221	Syam.g_01334	Praa.g_00918
OG0001222	Syam.g_01111	Praa.g_00956
OG0001224	Syam.g_00770	Praa.g_01035
OG0001225	Syam.g_00772	Praa.g_01037
OG0001226	Syam.g_01425	Praa.g_01064
OG0001227	Syam.g_02340	Praa.g_01083
OG0001228	Syam.g_01858	Praa.g_01204
OG0001229	Syam.g_00796	Praa.g_01364
OG0001230	Syam.g_01603	Praa.g_01468
OG0001231	Syam.g_00017	Praa.g_01574
OG0001232	Syam.g_02022	Praa.g_01658
OG0001233	Syam.g_01895	Praa.g_01679
OG0001234	Syam.g_00306	Praa.g_01714
OG0001235	Syam.g_00313	Praa.g_01724
OG0001236	Syam.g_00146	Praa.g_01810
OG0001237	Syam.g_00141	Praa.g_01814
OG0001238	Syam.g_02326	Praa.g_01889
OG0001239	Syam.g_02065	Praa.g_00071
OG0001240	Syam.g_02105	Praa.g_00093
OG0001241	Syam.g_02115	Praa.g_00101
OG0001242	Syam.g_02145	Praa.g_00119
OG0001244	Syam.g_02188	Praa.g_00141
OG0001245	Syam.g_01057	Praa.g_00379
OG0001246	Syam.g_00611	Praa.g_00504
OG0001247	Syam.g_01253	Praa.g_00683
OG0001248	Syam.g_01256	Praa.g_00685
OG0001249	Syam.g_00436	Praa.g_00780
OG0001250	Syam.g_00731	Praa.g_00845
OG0001251	Syam.g_02365	Praa.g_00893
OG0001252	Syam.g_00763	Praa.g_01030
OG0001253	Syam.g_01021	Praa.g_01084
OG0001254	Syam.g_00916	Praa.g_01129
OG0001255	Syam.g_01056	Praa.g_01144
OG0001256	Syam.g_01976	Praa.g_01567
OG0001257	Syam.g_01683	Praa.g_01573
OG0001258	Syam.g_01986	Praa.g_01632
OG0001259	Syam.g_01893	Praa.g_01677
OG0001260	Syam.g_01912	Praa.g_01694
OG0001261	Syam.g_00360	Praa.g_01767
OG0001262	Syam.g_00056	Praa.g_01872
OG0001265	Syam.g_02143	Praa.g_00118
OG0001266	Syam.g_02259	Praa.g_00203
OG0001267	Syam.g_00230	Praa.g_00280
OG0001268	Syam.g_00463	Praa.g_00339
OG0001269	Syam.g_00956	Praa.g_00358
OG0001270	Syam.g_01871	Praa.g_00434
OG0001271	Syam.g_01671	Praa.g_00472
OG0001272	Syam.g_00589	Praa.g_00486
OG0001273	Syam.g_01472	Praa.g_00631
OG0001274	Syam.g_02285	Praa.g_00703
OG0001275	Syam.g_01174	Praa.g_00992
OG0001276	Syam.g_01190	Praa.g_01014
OG0001277	Syam.g_02415	Praa.g_01072
OG0001278	Syam.g_00862	Praa.g_01209
OG0001279	Syam.g_01590	Praa.g_01257
OG0001280	Syam.g_01827	Praa.g_01317
OG0001281	Syam.g_01837	Praa.g_01323
OG0001282	Syam.g_00574	Praa.g_01367
OG0001283	Syam.g_02424	Praa.g_01386
OG0001284	Syam.g_01960	Praa.g_01547
OG0001285	Syam.g_02380	Praa.g_01661
OG0001286	Syam.g_00376	Praa.g_01779
OG0001287	Syam.g_00113	Praa.g_01834
OG0001288	Syam.g_00102	Praa.g_01843
OG0001289	Syam.g_02089	Praa.g_00087
OG0001290	Syam.g_02114	Praa.g_00100
OG0001291	Syam.g_02170	Praa.g_00135
OG0001292	Syam.g_00276	Praa.g_00248
OG0001293	Syam.g_00256	Praa.g_00261
OG0001294	Syam.g_01365	Praa.g_00377
OG0001295	Syam.g_00665	Praa.g_00467
OG0001296	Syam.g_00617	Praa.g_00509
OG0001297	Syam.g_00621	Praa.g_00514
OG0001298	Syam.g_01738	Praa.g_00577
OG0001299	Syam.g_01371	Praa.g_00666
OG0001300	Syam.g_00800	Praa.g_00693
OG0001301	Syam.g_00786	Praa.g_00696
OG0001302	Syam.g_01437	Praa.g_00789
OG0001303	Syam.g_01082	Praa.g_00996
OG0001304	Syam.g_01204	Praa.g_01024
OG0001305	Syam.g_00780	Praa.g_01043
OG0001306	Syam.g_01811	Praa.g_01146
OG0001307	Syam.g_00945	Praa.g_01349
OG0001308	Syam.g_01623	Praa.g_01486
OG0001309	Syam.g_00628	Praa.g_01571
OG0001315	Syam.g_00394	Praa.g_00062
OG0001316	Syam.g_02176	Praa.g_00140
OG0001317	Syam.g_00505	Praa.g_00234
OG0001319	Syam.g_00241	Praa.g_00272
OG0001321	Syam.g_01846	Praa.g_00450
OG0001322	Syam.g_01845	Praa.g_00451
OG0001323	Syam.g_00631	Praa.g_00519
OG0001324	Syam.g_00799	Praa.g_00694
OG0001325	Syam.g_01241	Praa.g_00716
OG0001326	Syam.g_02370	Praa.g_00881
OG0001327	Syam.g_01359	Praa.g_01055
OG0001328	Syam.g_01340	Praa.g_01082
OG0001330	Syam.g_01819	Praa.g_01289
OG0001331	Syam.g_00569	Praa.g_01372
OG0001332	Syam.g_01919	Praa.g_01519
OG0001333	Syam.g_01889	Praa.g_01673
OG0001334	Syam.g_00405	Praa.g_01800
OG0001335	Syam.g_00406	Praa.g_01801
OG0001336	Syam.g_02425	Praa.g_01914
OG0001339	Syam.g_02117	Praa.g_00103
OG0001340	Syam.g_00425	Praa.g_00328
OG0001341	Syam.g_00795	Praa.g_00749
OG0001343	Syam.g_02361	Praa.g_00890
OG0001344	Syam.g_01790	Praa.g_01163
OG0001345	Syam.g_01764	Praa.g_01178
OG0001346	Syam.g_01831	Praa.g_01319
OG0001348	Syam.g_00750	Praa.g_01595
OG0001351	Syam.g_01695	Praa.g_00453
OG0001352	Syam.g_00644	Praa.g_00680
OG0001353	Syam.g_00742	Praa.g_00836
OG0001354	Syam.g_01145	Praa.g_00974
OG0001355	Syam.g_00957	Praa.g_01605
OG0001358	Syam.g_01495	Praa.g_00620
OG0001359	Syam.g_02360	Praa.g_00891
OG0001360	Syam.g_01762	Praa.g_01085
OG0001361	Syam.g_01767	Praa.g_01175
OG0001362	Syam.g_01628	Praa.g_01490
OG0001363	Syam.g_01630	Praa.g_01492
OG0001364	Syam.g_00158	Praa.g_01803
OG0001370	Syam.g_02033, Syam.g_01536, Syam.g_01942	Praa.g_00459
OG0001372	Syam.g_00450, Syam.g_00984	Praa.g_00757
OG0001373	Syam.g_02369	Praa.g_00880
OG0001374	Syam.g_02377	Praa.g_00888
OG0001375	Syam.g_02362	Praa.g_00889
OG0001376	Syam.g_02332	Praa.g_01049
OG0001377	Syam.g_02331	Praa.g_01050
OG0001378	Syam.g_01872	Praa.g_01094
OG0001379	Syam.g_01821	Praa.g_01312
OG0001380	Syam.g_01409	Praa.g_01354
OG0001381	Syam.g_00939	Praa.g_01360
OG0001382	Syam.g_01557	Praa.g_01587
OG0001385	Syam.g_02366	Praa.g_00877
OG0001386	Syam.g_02367	Praa.g_00878
OG0001387	Syam.g_02368	Praa.g_00879
OG0001388	Syam.g_02371	Praa.g_00882
OG0001389	Syam.g_02372	Praa.g_00883
OG0001390	Syam.g_02373	Praa.g_00884
OG0001391	Syam.g_02374	Praa.g_00885
OG0001392	Syam.g_02375	Praa.g_00886
OG0001393	Syam.g_02376	Praa.g_00887
OG0001394	Syam.g_01321	Praa.g_00922
OG0001395	Syam.g_01225	Praa.g_01026
OG0001397	Syam.g_01629	Praa.g_01491
OG0001398	Syam.g_01052	Praa.g_01601
OG0001404	Syam.g_02061	Praa.g_00068
OG0001405	Syam.g_00408	Praa.g_00326
OG0001406	Syam.g_02333	Praa.g_01048
OG0001407	Syam.g_00645	Praa.g_01062
OG0001408	Syam.g_00848	Praa.g_01067
OG0001413	Syam.g_01430	Praa.g_01562
OG0001414	Syam.g_00940	Praa.g_00229
OG0001416	Syam.g_01834	Praa.g_00458
OG0001417	Syam.g_01144	Praa.g_00469
OG0001419	Syam.g_00646	Praa.g_01063
OG0001420	Syam.g_00642	Praa.g_01103
OG0001421	Syam.g_01019	Praa.g_01568
OG0001422	Syam.g_01822	Praa.g_01593
OG0001428	Syam.g_02220	Praa.g_00172
OG0001429	Syam.g_01083	Praa.g_00792
OG0001430	Syam.g_02305	Praa.g_01284
OG0001432	Syam.g_00822	Praa.g_01560
OG0001438	Syam.g_00215	Praa.g_00293
OG0001439	Syam.g_00190	Praa.g_00307
OG0001441	Syam.g_00633	Praa.g_00521
OG0001442	Syam.g_01306	Praa.g_00741
OG0001447	Syam.g_02152	Praa.g_00126
OG0001448	Syam.g_02342	Praa.g_00366
OG0001449	Syam.g_00285	Praa.g_00393
OG0001452	Syam.g_00268	Praa.g_00894
OG0001453	Syam.g_01166	Praa.g_00986
OG0001454	Syam.g_01426	Praa.g_01078
OG0001456	Syam.g_02387	Praa.g_01137
OG0001457	Syam.g_02388	Praa.g_01138
OG0001458	Syam.g_02389	Praa.g_01139
OG0001459	Syam.g_00949	Praa.g_01273
OG0001462	Syam.g_00041	Praa.g_00034
OG0001465	Syam.g_01250	Praa.g_00702
OG0001467	Syam.g_01438	Praa.g_00781
OG0001468	Syam.g_01435	Praa.g_01053
OG0001471	Syam.g_00195	Praa.g_01563
OG0001472	Syam.g_00833	Praa.g_01570
OG0001473	Syam.g_01440	Praa.g_01851
OG0001479	Syam.g_00461	Praa.g_00337
OG0001480	Syam.g_01755	Praa.g_00368
OG0001482	Syam.g_01154	Praa.g_00456
OG0001484	Syam.g_02378	Praa.g_01296
OG0001492	Syam.g_00865	Praa.g_01206
OG0001493	Syam.g_00857	Praa.g_01214
OG0001495	Syam.g_00318	Praa.g_01721
OG0001499	Syam.g_02154, Syam.g_01397	Praa.g_00061
OG0001502	Syam.g_00705	Praa.g_00772
OG0001504	Syam.g_00948	Praa.g_01274
OG0001507	Syam.g_00975	Praa.g_01619
OG0001520	Syam.g_01752	Praa.g_00388
OG0001526	Syam.g_02183	Praa.g_01698, Praa.g_01611
OG0001546	Syam.g_00636	Praa.g_00524
OG0001547	Syam.g_01059	Praa.g_00774
OG0001548	Syam.g_01420	Praa.g_00778
OG0001549	Syam.g_01761	Praa.g_00863
OG0001551	Syam.g_00755	Praa.g_01136
OG0001554	Syam.g_02311	Praa.g_01569
OG0001567	Syam.g_01058	Praa.g_00773
OG0001568	Syam.g_01061	Praa.g_00775
OG0001572	Syam.g_00531	Praa.g_01251
OG0001582	Syam.g_01128	Praa.g_00468
OG0001585	Syam.g_01008	Praa.g_01262
OG0001602	Syam.g_01251	Praa.g_00701
OG0001625	Syam.g_00262	Praa.g_00258
OG0001627	Syam.g_01921	Praa.g_00755
OG0001633	Syam.g_01586	Praa.g_01363
OG0001647	Syam.g_00239	Praa.g_00273
OG0001667	Syam.g_00840	Praa.g_01292
OG0001718	Syam.g_01501	Praa.g_00362
OG0002416	Syam.g_01407	Praa.g_01219
OG0002618	Syam.g_00442	Praa.g_00404
