Orthogroup	Praa	Prba
OG0001150	Praa.g_01805	Prba.g_01068
OG0001151	Praa.g_01807	Prba.g_01070
OG0001152	Praa.g_01808	Prba.g_01071
OG0001153	Praa.g_01809	Prba.g_01072
OG0001154	Praa.g_01811	Prba.g_01074
OG0001155	Praa.g_01813	Prba.g_01076
OG0001156	Praa.g_01815	Prba.g_01078
OG0001157	Praa.g_01816	Prba.g_01079
OG0001158	Praa.g_01818	Prba.g_00753
OG0001159	Praa.g_01819	Prba.g_00754
OG0001160	Praa.g_01820	Prba.g_00755
OG0001161	Praa.g_01821	Prba.g_00756
OG0001162	Praa.g_01822	Prba.g_00757
OG0001163	Praa.g_01823	Prba.g_00758
OG0001164	Praa.g_01824	Prba.g_00759
OG0001165	Praa.g_01825	Prba.g_00760
OG0001166	Praa.g_01826	Prba.g_00761
OG0001167	Praa.g_01827	Prba.g_00762
OG0001168	Praa.g_01828	Prba.g_00763
OG0001169	Praa.g_01829	Prba.g_00764
OG0001170	Praa.g_01830	Prba.g_00766
OG0001171	Praa.g_01831	Prba.g_00767
OG0001172	Praa.g_01833	Prba.g_00769
OG0001173	Praa.g_01835	Prba.g_00771
OG0001174	Praa.g_01836	Prba.g_00772
OG0001175	Praa.g_01837	Prba.g_00773
OG0001176	Praa.g_01838	Prba.g_00774
OG0001177	Praa.g_01840	Prba.g_00776
OG0001178	Praa.g_01843	Prba.g_00779
OG0001179	Praa.g_01844	Prba.g_00780
OG0001180	Praa.g_01845	Prba.g_00781
OG0001181	Praa.g_01846	Prba.g_00782
OG0001182	Praa.g_01847	Prba.g_00783
OG0001183	Praa.g_01848	Prba.g_00784
OG0001184	Praa.g_01850	Prba.g_00786
OG0001185	Praa.g_01853	Prba.g_00789
OG0001186	Praa.g_01854	Prba.g_00790
OG0001187	Praa.g_01856	Prba.g_00792
OG0001188	Praa.g_01857	Prba.g_00793
OG0001189	Praa.g_01858	Prba.g_00794
OG0001190	Praa.g_01859	Prba.g_00795
OG0001191	Praa.g_01860	Prba.g_00796
OG0001192	Praa.g_01861	Prba.g_00797
OG0001193	Praa.g_01862	Prba.g_00798
OG0001194	Praa.g_01863	Prba.g_00799
OG0001195	Praa.g_01864	Prba.g_00800
OG0001196	Praa.g_01865	Prba.g_00801
OG0001197	Praa.g_01866	Prba.g_00802
OG0001198	Praa.g_01867	Prba.g_00803
OG0001199	Praa.g_01868	Prba.g_00804
OG0001200	Praa.g_01869	Prba.g_00805
OG0001201	Praa.g_01870	Prba.g_00806
OG0001202	Praa.g_01871	Prba.g_00807
OG0001203	Praa.g_01873	Prba.g_00809
OG0001204	Praa.g_01875	Prba.g_00811
OG0001205	Praa.g_01876	Prba.g_00812
OG0001206	Praa.g_01877	Prba.g_00813
OG0001207	Praa.g_01878	Prba.g_00814
OG0001208	Praa.g_01879	Prba.g_00815
OG0001209	Praa.g_01880	Prba.g_00816
OG0001210	Praa.g_01881	Prba.g_00817
OG0001211	Praa.g_01882	Prba.g_00818
OG0001212	Praa.g_01883	Prba.g_00819
OG0001213	Praa.g_01884	Prba.g_00820
OG0001214	Praa.g_01886	Prba.g_00822
OG0001215	Praa.g_01887	Prba.g_00823
OG0001216	Praa.g_01888	Prba.g_00824
OG0001217	Praa.g_01889	Prba.g_00825
OG0001218	Praa.g_01890	Prba.g_00826
OG0001219	Praa.g_01892	Prba.g_00829
OG0001220	Praa.g_01893	Prba.g_00830
OG0001221	Praa.g_01896	Prba.g_00833
OG0001222	Praa.g_01897	Prba.g_00834
OG0001223	Praa.g_01898	Prba.g_00835
OG0001224	Praa.g_01899	Prba.g_00836
OG0001225	Praa.g_01900	Prba.g_00837
OG0001226	Praa.g_01901	Prba.g_00838
OG0001227	Praa.g_01902	Prba.g_00839
OG0001228	Praa.g_01903	Prba.g_00840
OG0001229	Praa.g_01904	Prba.g_00841
OG0001230	Praa.g_01905	Prba.g_00842
OG0001231	Praa.g_01906	Prba.g_00843
OG0001232	Praa.g_01907	Prba.g_00844
OG0001233	Praa.g_01908	Prba.g_00845
OG0001234	Praa.g_01909	Prba.g_00846
OG0001235	Praa.g_01910	Prba.g_00847
OG0001236	Praa.g_01912	Prba.g_01777
OG0001237	Praa.g_01913	Prba.g_01778
OG0001238	Praa.g_01915	Prba.g_01780
OG0001239	Praa.g_01916	Prba.g_01781
OG0001240	Praa.g_01917	Prba.g_01782
OG0001241	Praa.g_01919	Prba.g_01784
OG0001242	Praa.g_01920	Prba.g_01785
OG0001243	Praa.g_01921	Prba.g_01786
OG0001244	Praa.g_01922	Prba.g_01787
OG0001245	Praa.g_01923	Prba.g_01788
OG0001246	Praa.g_01924	Prba.g_01789
OG0001247	Praa.g_01925	Prba.g_01790
OG0001248	Praa.g_01926	Prba.g_01791
OG0001249	Praa.g_01927	Prba.g_01792
OG0001250	Praa.g_01928	Prba.g_01793
OG0001251	Praa.g_00092	Prba.g_01880
OG0001252	Praa.g_00138	Prba.g_01926
OG0001253	Praa.g_00150	Prba.g_01938
OG0001254	Praa.g_00281	Prba.g_00498
OG0001255	Praa.g_00333	Prba.g_00549
OG0001256	Praa.g_01288	Prba.g_01165
OG0001257	Praa.g_00482	Prba.g_00979
OG0001258	Praa.g_00498	Prba.g_00963
OG0001259	Praa.g_00590	Prba.g_01727
OG0001260	Praa.g_00750	Prba.g_01555
OG0001261	Praa.g_00839	Prba.g_01464
OG0001262	Praa.g_00855	Prba.g_01448
OG0001263	Praa.g_00876	Prba.g_01427
OG0001264	Praa.g_00906	Prba.g_01396
OG0001265	Praa.g_01015	Prba.g_01288
OG0001266	Praa.g_01064	Prba.g_01240
OG0001267	Praa.g_01144	Prba.g_00080
OG0001268	Praa.g_01157	Prba.g_00067
OG0001269	Praa.g_01349	Prba.g_00213
OG0001270	Praa.g_01516	Prba.g_00348
OG0001271	Praa.g_01527	Prba.g_00337
OG0001272	Praa.g_01570	Prba.g_00295
OG0001273	Praa.g_01571	Prba.g_00294
OG0001274	Praa.g_01576	Prba.g_00289
OG0001275	Praa.g_01593	Prba.g_00272
OG0001276	Praa.g_01605	Prba.g_00262
OG0001277	Praa.g_01618	Prba.g_00251
OG0001278	Praa.g_01627	Prba.g_00234
OG0001279	Praa.g_01631	Prba.g_00230
OG0001280	Praa.g_01634	Prba.g_00227
OG0001281	Praa.g_01702	Prba.g_00360
OG0001282	Praa.g_01727	Prba.g_00385
OG0001283	Praa.g_01814	Prba.g_01077
OG0001284	Praa.g_01842	Prba.g_00778
OG0001285	Praa.g_01874	Prba.g_00810
OG0001286	Praa.g_01918	Prba.g_01783
OG0001290	Praa.g_00030	Prba.g_01823
OG0001291	Praa.g_00071	Prba.g_01859
OG0001292	Praa.g_00074	Prba.g_01862
OG0001293	Praa.g_00076	Prba.g_01864
OG0001294	Praa.g_00093	Prba.g_01881
OG0001295	Praa.g_00119	Prba.g_01907
OG0001296	Praa.g_00125	Prba.g_01913
OG0001297	Praa.g_00199	Prba.g_00655
OG0001298	Praa.g_00243	Prba.g_00462
OG0001299	Praa.g_00252	Prba.g_00471
OG0001300	Praa.g_00372	Prba.g_00867
OG0001301	Praa.g_00637	Prba.g_01680
OG0001302	Praa.g_00754	Prba.g_01551
OG0001303	Praa.g_00758	Prba.g_01547
OG0001304	Praa.g_01030	Prba.g_01273
OG0001305	Praa.g_01035	Prba.g_01268
OG0001306	Praa.g_01072	Prba.g_01232
OG0001307	Praa.g_01082	Prba.g_01223
OG0001308	Praa.g_01107	Prba.g_00737
OG0001309	Praa.g_01109	Prba.g_00735
OG0001310	Praa.g_01120	Prba.g_00724
OG0001311	Praa.g_01187	Prba.g_00035
OG0001312	Praa.g_01350	Prba.g_00212
OG0001313	Praa.g_01574	Prba.g_00291
OG0001314	Praa.g_01658	Prba.g_00597
OG0001315	Praa.g_01694	Prba.g_00563
OG0001316	Praa.g_01810	Prba.g_01073
OG0001318	Praa.g_00141	Prba.g_01929
OG0001319	Praa.g_00238	Prba.g_00457
OG0001320	Praa.g_00467	Prba.g_00994
OG0001321	Praa.g_00760	Prba.g_01545
OG0001322	Praa.g_00783	Prba.g_01518
OG0001323	Praa.g_01055	Prba.g_01248
OG0001324	Praa.g_01090	Prba.g_01215
OG0001325	Praa.g_01113	Prba.g_00731
OG0001326	Praa.g_01287	Prba.g_01164
OG0001327	Praa.g_01289	Prba.g_01166
OG0001328	Praa.g_01323	Prba.g_01197
OG0001329	Praa.g_01386	Prba.g_00176
OG0001330	Praa.g_01567	Prba.g_00298
OG0001331	Praa.g_01632	Prba.g_00229
OG0001333	Praa.g_01779	Prba.g_00433
OG0001334	Praa.g_01834	Prba.g_00770
OG0001335	Praa.g_01872	Prba.g_00808
OG0001337	Praa.g_00118	Prba.g_01906
OG0001338	Praa.g_00144	Prba.g_01932
OG0001339	Praa.g_00203	Prba.g_00659
OG0001340	Praa.g_00248	Prba.g_00467
OG0001341	Praa.g_00261	Prba.g_00479
OG0001342	Praa.g_00280	Prba.g_00497
OG0001343	Praa.g_00339	Prba.g_00555
OG0001344	Praa.g_00377	Prba.g_00872
OG0001345	Praa.g_00434	Prba.g_01027
OG0001346	Praa.g_00472	Prba.g_00989
OG0001347	Praa.g_00486	Prba.g_00975
OG0001348	Praa.g_00504	Prba.g_00957
OG0001349	Praa.g_00509	Prba.g_00952
OG0001350	Praa.g_00514	Prba.g_00947
OG0001351	Praa.g_00577	Prba.g_01739
OG0001352	Praa.g_00682	Prba.g_01635
OG0001353	Praa.g_00703	Prba.g_01614
OG0001354	Praa.g_00786	Prba.g_01515
OG0001355	Praa.g_00845	Prba.g_01458
OG0001356	Praa.g_00890	Prba.g_01413
OG0001357	Praa.g_00992	Prba.g_01309
OG0001358	Praa.g_01014	Prba.g_01289
OG0001359	Praa.g_01131	Prba.g_00093
OG0001360	Praa.g_01132	Prba.g_00092
OG0001361	Praa.g_01209	Prba.g_00013
OG0001362	Praa.g_01257	Prba.g_01136
OG0001363	Praa.g_01396	Prba.g_00152
OG0001364	Praa.g_01547	Prba.g_00318
OG0001365	Praa.g_01698, Praa.g_01611	Prba.g_00355
OG0001366	Praa.g_01673	Prba.g_00583
OG0001367	Praa.g_01716	Prba.g_00374
OG0001368	Praa.g_01841	Prba.g_00777
OG0001371	Praa.g_00067	Prba.g_01855
OG0001372	Praa.g_00068	Prba.g_01856
OG0001373	Praa.g_00075	Prba.g_01863
OG0001374	Praa.g_00087	Prba.g_01875
OG0001375	Praa.g_00135	Prba.g_01923
OG0001376	Praa.g_00234	Prba.g_00453
OG0001377	Praa.g_00256	Prba.g_00475
OG0001378	Praa.g_00272	Prba.g_00490
OG0001379	Praa.g_00361	Prba.g_00855
OG0001381	Praa.g_00453	Prba.g_01007
OG0001382	Praa.g_00460	Prba.g_01001
OG0001383	Praa.g_00511	Prba.g_00950
OG0001384	Praa.g_00519	Prba.g_00942
OG0001385	Praa.g_00666	Prba.g_01651
OG0001386	Praa.g_00674	Prba.g_01643
OG0001387	Praa.g_00676	Prba.g_01641
OG0001388	Praa.g_00686	Prba.g_01631
OG0001389	Praa.g_00716	Prba.g_01589
OG0001390	Praa.g_00749	Prba.g_01556
OG0001391	Praa.g_00788	Prba.g_01513
OG0001392	Praa.g_00889	Prba.g_01414
OG0001393	Praa.g_00891	Prba.g_01412
OG0001394	Praa.g_00912	Prba.g_01390
OG0001395	Praa.g_00915	Prba.g_01387
OG0001396	Praa.g_00996	Prba.g_01305
OG0001397	Praa.g_01024	Prba.g_01279
OG0001398	Praa.g_01043	Prba.g_01260
OG0001399	Praa.g_01053	Prba.g_01250
OG0001400	Praa.g_01062	Prba.g_01242
OG0001401	Praa.g_01069	Prba.g_01235
OG0001402	Praa.g_01146	Prba.g_00078
OG0001403	Praa.g_01319	Prba.g_01193
OG0001404	Praa.g_01357	Prba.g_00205
OG0001405	Praa.g_01367	Prba.g_00195
OG0001406	Praa.g_01515	Prba.g_00349
OG0001407	Praa.g_01518	Prba.g_00346
OG0001408	Praa.g_01568	Prba.g_00297
OG0001409	Praa.g_01581	Prba.g_00283
OG0001411	Praa.g_01607	Prba.g_00259
OG0001414	Praa.g_00062	Prba.g_01850
OG0001415	Praa.g_00326	Prba.g_00542
OG0001416	Praa.g_00521	Prba.g_00940
OG0001417	Praa.g_00675	Prba.g_01642
OG0001418	Praa.g_00761	Prba.g_01544
OG0001419	Praa.g_00792	Prba.g_01509
OG0001420	Praa.g_00893	Prba.g_01410
OG0001421	Praa.g_00897	Prba.g_01406
OG0001422	Praa.g_01058	Prba.g_01245
OG0001423	Praa.g_01133	Prba.g_00091
OG0001424	Praa.g_01223	Prba.g_01082
OG0001425	Praa.g_01587	Prba.g_00277
OG0001426	Praa.g_01914	Prba.g_01779
OG0001427	Praa.g_00371	Prba.g_00866
OG0001429	Praa.g_00974	Prba.g_01327
OG0001430	Praa.g_01007	Prba.g_01296
OG0001431	Praa.g_01060	Prba.g_01244
OG0001432	Praa.g_01063	Prba.g_01241
OG0001433	Praa.g_01260	Prba.g_01139
OG0001435	Praa.g_01580	Prba.g_00285
OG0001438	Praa.g_00620	Prba.g_01697
OG0001439	Praa.g_00836	Prba.g_01467
OG0001440	Praa.g_01018	Prba.g_01285
OG0001441	Praa.g_01100	Prba.g_00744
OG0001442	Praa.g_01123	Prba.g_00721, Prba.g_00104
OG0001443	Praa.g_01143	Prba.g_00081
OG0001444	Praa.g_01178	Prba.g_00044
OG0001445	Praa.g_01246	Prba.g_01124
OG0001446	Praa.g_01248	Prba.g_01126
OG0001447	Praa.g_01249	Prba.g_01127
OG0001448	Praa.g_01601	Prba.g_00265
OG0001449	Praa.g_01624, Praa.g_01794	Prba.g_00116
OG0001454	Praa.g_00366	Prba.g_00860
OG0001455	Praa.g_00410	Prba.g_00921, Prba.g_01046
OG0001457	Praa.g_00702	Prba.g_01615
OG0001458	Praa.g_00748	Prba.g_01557
OG0001459	Praa.g_00781	Prba.g_01520
OG0001460	Praa.g_00867	Prba.g_01436
OG0001461	Praa.g_00937	Prba.g_01364
OG0001462	Praa.g_01006	Prba.g_01297
OG0001463	Praa.g_01052	Prba.g_01251
OG0001464	Praa.g_01057	Prba.g_01246
OG0001465	Praa.g_01284	Prba.g_01161
OG0001467	Praa.g_01473	Prba.g_00716
OG0001468	Praa.g_01803	Prba.g_01066
OG0001470	Praa.g_00320	Prba.g_00536
OG0001471	Praa.g_00416	Prba.g_01042
OG0001472	Praa.g_00866	Prba.g_01437
OG0001473	Praa.g_00875	Prba.g_01428
OG0001474	Praa.g_00877	Prba.g_01426
OG0001475	Praa.g_01048	Prba.g_01255
OG0001476	Praa.g_01049	Prba.g_01254
OG0001477	Praa.g_01050	Prba.g_01253
OG0001478	Praa.g_01056	Prba.g_01247
OG0001479	Praa.g_01085	Prba.g_01220
OG0001480	Praa.g_01094	Prba.g_00750
OG0001481	Praa.g_01175	Prba.g_00047
OG0001482	Praa.g_01237	Prba.g_00241
OG0001483	Praa.g_01312	Prba.g_01186
OG0001484	Praa.g_01397	Prba.g_00151
OG0001485	Praa.g_01696	Prba.g_00353
OG0001488	Praa.g_00172	Prba.g_00628
OG0001489	Praa.g_00374	Prba.g_00869
OG0001490	Praa.g_00394	Prba.g_00897
OG0001491	Praa.g_00778	Prba.g_01523
OG0001492	Praa.g_00837	Prba.g_01466
OG0001493	Praa.g_00878	Prba.g_01425
OG0001494	Praa.g_00879	Prba.g_01424
OG0001495	Praa.g_00880	Prba.g_01423
OG0001496	Praa.g_00881	Prba.g_01422
OG0001497	Praa.g_00882	Prba.g_01421
OG0001498	Praa.g_00883	Prba.g_01420
OG0001499	Praa.g_00884	Prba.g_01419
OG0001500	Praa.g_00885	Prba.g_01418
OG0001501	Praa.g_00886	Prba.g_01417
OG0001502	Praa.g_00887	Prba.g_01416
OG0001503	Praa.g_00888	Prba.g_01415
OG0001506	Praa.g_01077	Prba.g_01228
OG0001507	Praa.g_01142	Prba.g_00082
OG0001508	Praa.g_01579	Prba.g_00286
OG0001509	Praa.g_01717	Prba.g_00375
OG0001510	Praa.g_01795	Prba.g_01058
OG0001513	Praa.g_00105	Prba.g_01893
OG0001514	Praa.g_01299	Prba.g_01173
OG0001515	Praa.g_00752	Prba.g_01553
OG0001516	Praa.g_00986	Prba.g_01315
OG0001517	Praa.g_01067	Prba.g_01237
OG0001518	Praa.g_01622	Prba.g_00246
OG0001523	Praa.g_00061	Prba.g_01849
OG0001524	Praa.g_00375	Prba.g_00870
OG0001525	Praa.g_00458	Prba.g_01002
OG0001527	Praa.g_01098	Prba.g_00746
OG0001528	Praa.g_01258	Prba.g_01137
OG0001529	Praa.g_01262	Prba.g_01140
OG0001532	Praa.g_00034	Prba.g_01827
OG0001533	Praa.g_00395	Prba.g_00898
OG0001534	Praa.g_01585	Prba.g_00279
OG0001535	Praa.g_00863	Prba.g_01440
OG0001536	Praa.g_01096	Prba.g_00748
OG0001537	Praa.g_01263	Prba.g_01141
OG0001538	Praa.g_01286	Prba.g_01163
OG0001539	Praa.g_01304	Prba.g_01178
OG0001540	Praa.g_01305	Prba.g_01179
OG0001541	Praa.g_01411	Prba.g_00163
OG0001542	Praa.g_01583	Prba.g_00281
OG0001543	Praa.g_01594	Prba.g_00271
OG0001549	Praa.g_00126	Prba.g_01914
OG0001550	Praa.g_00307	Prba.g_00523
OG0001551	Praa.g_00331	Prba.g_00547
OG0001552	Praa.g_00368	Prba.g_00862
OG0001553	Praa.g_00386	Prba.g_00885
OG0001554	Praa.g_00387	Prba.g_00886
OG0001555	Praa.g_00456	Prba.g_01004
OG0001556	Praa.g_00469	Prba.g_00992
OG0001557	Praa.g_00677	Prba.g_01640
OG0001559	Praa.g_00753	Prba.g_01552
OG0001560	Praa.g_00770	Prba.g_01531
OG0001561	Praa.g_00868	Prba.g_01435
OG0001562	Praa.g_01005	Prba.g_01298
OG0001563	Praa.g_01065	Prba.g_01239
OG0001564	Praa.g_01066	Prba.g_01238
OG0001565	Praa.g_01068	Prba.g_01236
OG0001566	Praa.g_01071	Prba.g_01233
OG0001567	Praa.g_01078	Prba.g_01227
OG0001568	Praa.g_01093	Prba.g_00751
OG0001569	Praa.g_01097	Prba.g_00747
OG0001570	Praa.g_01103	Prba.g_00741
OG0001571	Praa.g_01116	Prba.g_00728
OG0001572	Praa.g_01124	Prba.g_00101
OG0001573	Praa.g_01126	Prba.g_00098
OG0001575	Praa.g_01281	Prba.g_01158
OG0001576	Praa.g_01292	Prba.g_01169
OG0001577	Praa.g_01363	Prba.g_00199
OG0001578	Praa.g_01365	Prba.g_00197
OG0001579	Praa.g_01398	Prba.g_00117
OG0001580	Praa.g_01436	Prba.g_00141, Prba.g_00142
OG0001581	Praa.g_01438	Prba.g_00138
OG0001582	Praa.g_01560	Prba.g_00305
OG0001583	Praa.g_01562	Prba.g_00303
OG0001584	Praa.g_01563	Prba.g_00302
OG0001585	Praa.g_01573	Prba.g_00292
OG0001586	Praa.g_01851	Prba.g_00787
OG0001591	Praa.g_00362	Prba.g_00856
OG0001592	Praa.g_00393	Prba.g_00896
OG0001594	Praa.g_00468	Prba.g_00993
OG0001595	Praa.g_00706	Prba.g_01611
OG0001596	Praa.g_00755	Prba.g_01550
OG0001597	Praa.g_00870	Prba.g_01433
OG0001598	Praa.g_00894	Prba.g_01408
OG0001599	Praa.g_01136	Prba.g_00088
OG0001600	Praa.g_01137	Prba.g_00087
OG0001601	Praa.g_01138	Prba.g_00086
OG0001602	Praa.g_01139	Prba.g_00085
OG0001603	Praa.g_01619	Prba.g_00250
OG0001604	Praa.g_01648	Prba.g_00607
OG0001609	Praa.g_00367	Prba.g_00861
OG0001610	Praa.g_00701	Prba.g_01616
OG0001611	Praa.g_00736	Prba.g_01569
OG0001612	Praa.g_00779	Prba.g_01522
OG0001613	Praa.g_00874	Prba.g_01429
OG0001614	Praa.g_00990	Prba.g_01311
OG0001615	Praa.g_01273	Prba.g_01150
OG0001616	Praa.g_01278	Prba.g_01155
OG0001617	Praa.g_01333	Prba.g_01207
OG0001618	Praa.g_01341	Prba.g_01209
OG0001619	Praa.g_01355	Prba.g_00207
OG0001623	Praa.g_00337	Prba.g_00553
OG0001624	Praa.g_00872	Prba.g_01431
OG0001625	Praa.g_01001	Prba.g_01303
OG0001626	Praa.g_01274	Prba.g_01151
OG0001627	Praa.g_01343	Prba.g_01210
OG0001628	Praa.g_01604	Prba.g_00263
OG0001638	Praa.g_00060	Prba.g_01848
OG0001639	Praa.g_00110	Prba.g_01898
OG0001640	Praa.g_00180	Prba.g_00636
OG0001641	Praa.g_00363	Prba.g_00857
OG0001642	Praa.g_00365	Prba.g_00859
OG0001643	Praa.g_00389	Prba.g_00892
OG0001644	Praa.g_00390	Prba.g_00893
OG0001645	Praa.g_00392	Prba.g_00895
OG0001646	Praa.g_00401	Prba.g_01106
OG0001647	Praa.g_00466	Prba.g_00995
OG0001648	Praa.g_00560	Prba.g_01756
OG0001649	Praa.g_00566	Prba.g_01750
OG0001650	Praa.g_00710	Prba.g_01595
OG0001651	Praa.g_00745	Prba.g_01560
OG0001652	Praa.g_00746	Prba.g_01559
OG0001653	Praa.g_00771	Prba.g_01530
OG0001654	Praa.g_00777	Prba.g_01524
OG0001655	Praa.g_00785	Prba.g_01516
OG0001656	Praa.g_00808	Prba.g_01494
OG0001657	Praa.g_00861	Prba.g_01442
OG0001658	Praa.g_00873	Prba.g_01430
OG0001659	Praa.g_00919	Prba.g_01383
OG0001660	Praa.g_01002	Prba.g_01302
OG0001661	Praa.g_01004	Prba.g_01299
OG0001662	Praa.g_01009	Prba.g_01294
OG0001663	Praa.g_01026	Prba.g_01277
OG0001664	Praa.g_01027	Prba.g_01276
OG0001665	Praa.g_01047	Prba.g_01256
OG0001666	Praa.g_01051	Prba.g_01252
OG0001667	Praa.g_01054	Prba.g_01249
OG0001668	Praa.g_01061	Prba.g_01243
OG0001669	Praa.g_01073	Prba.g_01231
OG0001670	Praa.g_01074	Prba.g_01230
OG0001671	Praa.g_01081	Prba.g_01224
OG0001672	Praa.g_01086	Prba.g_01219
OG0001673	Praa.g_01087	Prba.g_01218
OG0001674	Praa.g_01088	Prba.g_01217
OG0001675	Praa.g_01114	Prba.g_00730
OG0001676	Praa.g_01119	Prba.g_00725
OG0001677	Praa.g_01135	Prba.g_00089
OG0001678	Praa.g_01206	Prba.g_00016
OG0001679	Praa.g_01214	Prba.g_00008
OG0001680	Praa.g_01253	Prba.g_01134
OG0001681	Praa.g_01293	Prba.g_01170
OG0001682	Praa.g_01302	Prba.g_01176
OG0001684	Praa.g_01559	Prba.g_00306
OG0001685	Praa.g_01566	Prba.g_00299
OG0001686	Praa.g_01569	Prba.g_00296
OG0001687	Praa.g_01575	Prba.g_00290
OG0001688	Praa.g_01578	Prba.g_00287
OG0001689	Praa.g_01582	Prba.g_00282
OG0001690	Praa.g_01584	Prba.g_00280
OG0001691	Praa.g_01586	Prba.g_00278
OG0001692	Praa.g_01640	Prba.g_00615
OG0001693	Praa.g_01891	Prba.g_00827
OG0001698	Praa.g_00496	Prba.g_00965
OG0001699	Praa.g_00707	Prba.g_01610
OG0001700	Praa.g_00739	Prba.g_01566
OG0001701	Praa.g_00741	Prba.g_01564
OG0001702	Praa.g_00759	Prba.g_01546
OG0001703	Praa.g_00772	Prba.g_01529
OG0001704	Praa.g_01003	Prba.g_01301
OG0001705	Praa.g_01106	Prba.g_00738
OG0001706	Praa.g_01118	Prba.g_00726
OG0001707	Praa.g_01140	Prba.g_00084
OG0001708	Praa.g_01283	Prba.g_01160
OG0001722	Praa.g_00737	Prba.g_01568
OG0001723	Praa.g_00743	Prba.g_01561
OG0001724	Praa.g_00790	Prba.g_01511
OG0001725	Praa.g_00869	Prba.g_01434
OG0001726	Praa.g_01102	Prba.g_00742
OG0001727	Praa.g_01269	Prba.g_01146
OG0001728	Praa.g_01303	Prba.g_01177
OG0001731	Praa.g_01591	Prba.g_00274
OG0001732	Praa.g_01615	Prba.g_00255
OG0001783	Praa.g_00041	Prba.g_01835
OG0001784	Praa.g_00524	Prba.g_00937
OG0001785	Praa.g_00756	Prba.g_01549
OG0001786	Praa.g_00833	Prba.g_01470
OG0001787	Praa.g_01122	Prba.g_00722
OG0001788	Praa.g_01247	Prba.g_01125
OG0001789	Praa.g_01275	Prba.g_01152
OG0001790	Praa.g_01277	Prba.g_01154
OG0001791	Praa.g_01279	Prba.g_01156
OG0001794	Praa.g_01613	Prba.g_00256
OG0001806	Praa.g_00376	Prba.g_00871
OG0001807	Praa.g_00388	Prba.g_00888
OG0001810	Praa.g_00773	Prba.g_01528
OG0001811	Praa.g_00774	Prba.g_01527
OG0001812	Praa.g_00775	Prba.g_01526
OG0001813	Praa.g_00776	Prba.g_01525
OG0001814	Praa.g_00871	Prba.g_01432
OG0001816	Praa.g_01046	Prba.g_01257
OG0001817	Praa.g_01105	Prba.g_00739
OG0001818	Praa.g_01108	Prba.g_00736
OG0001819	Praa.g_01232	Prba.g_00912
OG0001820	Praa.g_01285	Prba.g_01162
OG0001824	Praa.g_01577	Prba.g_00288
OG0001825	Praa.g_01602	Prba.g_00264
OG0001826	Praa.g_01617	Prba.g_00252
OG0001837	Praa.g_00342	Prba.g_00559
OG0001838	Praa.g_00391	Prba.g_00894
OG0001839	Praa.g_01265	Prba.g_00916
OG0001840	Praa.g_01270	Prba.g_01147
OG0001841	Praa.g_01282	Prba.g_01159
OG0001842	Praa.g_01306	Prba.g_01180
OG0001843	Praa.g_01412	Prba.g_00166
OG0001844	Praa.g_01439	Prba.g_00140
OG0001845	Praa.g_01497	Prba.g_00692
OG0001846	Praa.g_01561	Prba.g_00304
OG0001848	Praa.g_01610	Prba.g_00258
OG0001860	Praa.g_00428	Prba.g_01033
OG0001861	Praa.g_01111	Prba.g_00733
OG0001862	Praa.g_01112	Prba.g_00732
OG0001863	Praa.g_01121	Prba.g_00723
OG0001864	Praa.g_01240	Prba.g_00237
OG0001865	Praa.g_01250	Prba.g_01123
OG0001866	Praa.g_01259	Prba.g_01138
OG0001867	Praa.g_01272	Prba.g_01149
OG0001868	Praa.g_01276	Prba.g_01153
OG0001869	Praa.g_01448	Prba.g_00147
OG0001907	Praa.g_01233	Prba.g_01096
OG0001909	Praa.g_01612	Prba.g_00257
OG0001949	Praa.g_00415	Prba.g_01043
OG0001950	Praa.g_01092	Prba.g_01213
OG0001984	Praa.g_01234	Prba.g_00887
OG0001988	Praa.g_01616	Prba.g_00253
OG0002019	Praa.g_00402	Prba.g_00238
OG0002020	Praa.g_00406	Prba.g_00906
OG0002021	Praa.g_00408	Prba.g_00920
OG0002022	Praa.g_01239	Prba.g_00239
OG0002023	Praa.g_01267	Prba.g_01144
OG0002024	Praa.g_01271	Prba.g_01148
OG0002051	Praa.g_00403	Prba.g_00903
OG0002053	Praa.g_01238	Prba.g_00240
OG0002054	Praa.g_01266	Prba.g_01130, Prba.g_01143
OG0002119	Praa.g_00404	Prba.g_00904
OG0002121	Praa.g_01104	Prba.g_00740
OG0002128	Praa.g_01855	Prba.g_00791
OG0002180	Praa.g_01621	Prba.g_00247
OG0002239	Praa.g_00407	Prba.g_00919
OG0002345	Praa.g_01400	Prba.g_00168
OG0002510	Praa.g_00405	Prba.g_00905
OG0002517	Praa.g_01228	Prba.g_01099
OG0002518	Praa.g_01229	Prba.g_01100
OG0002519	Praa.g_01230	Prba.g_01101
OG0003055	Praa.g_01443	Prba.g_00123
