Orthogroup	Praa	Prbm
OG0001105	Praa.g_01750	Prbm.g_02007
OG0001106	Praa.g_01751	Prbm.g_02008
OG0001107	Praa.g_01752	Prbm.g_02009
OG0001108	Praa.g_01753	Prbm.g_02010
OG0001109	Praa.g_01754	Prbm.g_02011
OG0001110	Praa.g_01755	Prbm.g_02012
OG0001111	Praa.g_01756	Prbm.g_02013
OG0001112	Praa.g_01757	Prbm.g_02014
OG0001113	Praa.g_01758	Prbm.g_02015
OG0001114	Praa.g_01759	Prbm.g_02016
OG0001115	Praa.g_01760	Prbm.g_02017
OG0001116	Praa.g_01761	Prbm.g_02018
OG0001117	Praa.g_01762	Prbm.g_02019
OG0001118	Praa.g_01763	Prbm.g_02020
OG0001119	Praa.g_01764	Prbm.g_02021
OG0001120	Praa.g_01765	Prbm.g_02022
OG0001121	Praa.g_01767	Prbm.g_02024
OG0001122	Praa.g_01768	Prbm.g_02025
OG0001123	Praa.g_01769	Prbm.g_02026
OG0001124	Praa.g_01771	Prbm.g_02028
OG0001125	Praa.g_01773	Prbm.g_02030
OG0001126	Praa.g_01774	Prbm.g_02031
OG0001127	Praa.g_01776	Prbm.g_02034
OG0001128	Praa.g_01777	Prbm.g_02035
OG0001129	Praa.g_01778	Prbm.g_02036
OG0001130	Praa.g_01781	Prbm.g_02039
OG0001131	Praa.g_01782	Prbm.g_02040
OG0001132	Praa.g_01783	Prbm.g_02041
OG0001133	Praa.g_01784	Prbm.g_02042
OG0001134	Praa.g_01785	Prbm.g_02043
OG0001135	Praa.g_01786	Prbm.g_02044
OG0001136	Praa.g_01787	Prbm.g_02045
OG0001137	Praa.g_01788	Prbm.g_02046
OG0001138	Praa.g_01789	Prbm.g_02048
OG0001139	Praa.g_01790	Prbm.g_02050
OG0001140	Praa.g_01791	Prbm.g_02051
OG0001141	Praa.g_01792	Prbm.g_02052
OG0001142	Praa.g_01796	Prbm.g_02057
OG0001143	Praa.g_01797	Prbm.g_02058
OG0001144	Praa.g_01798	Prbm.g_02059
OG0001145	Praa.g_01799	Prbm.g_02060
OG0001146	Praa.g_01800	Prbm.g_02061
OG0001147	Praa.g_01801	Prbm.g_02062
OG0001148	Praa.g_01802	Prbm.g_02063
OG0001149	Praa.g_01804	Prbm.g_02064
OG0001150	Praa.g_01805	Prbm.g_02065
OG0001151	Praa.g_01807	Prbm.g_02068
OG0001152	Praa.g_01808	Prbm.g_02069
OG0001153	Praa.g_01809	Prbm.g_02070
OG0001154	Praa.g_01811	Prbm.g_02072
OG0001155	Praa.g_01813	Prbm.g_02074
OG0001156	Praa.g_01815	Prbm.g_02076
OG0001157	Praa.g_01816	Prbm.g_02078
OG0001158	Praa.g_01818	Prbm.g_02080
OG0001159	Praa.g_01819	Prbm.g_02081
OG0001160	Praa.g_01820	Prbm.g_02082
OG0001161	Praa.g_01821	Prbm.g_02083
OG0001162	Praa.g_01822	Prbm.g_02084
OG0001163	Praa.g_01823	Prbm.g_02085
OG0001164	Praa.g_01824	Prbm.g_02086
OG0001165	Praa.g_01825	Prbm.g_02087
OG0001166	Praa.g_01826	Prbm.g_02088
OG0001167	Praa.g_01827	Prbm.g_02089
OG0001168	Praa.g_01828	Prbm.g_02090
OG0001169	Praa.g_01829	Prbm.g_02091
OG0001170	Praa.g_01830	Prbm.g_02092
OG0001171	Praa.g_01831	Prbm.g_02093
OG0001172	Praa.g_01833	Prbm.g_02095
OG0001173	Praa.g_01835	Prbm.g_02097
OG0001174	Praa.g_01836	Prbm.g_02098
OG0001175	Praa.g_01837	Prbm.g_02099
OG0001176	Praa.g_01838	Prbm.g_02101
OG0001177	Praa.g_01840	Prbm.g_02103
OG0001178	Praa.g_01843	Prbm.g_02106
OG0001179	Praa.g_01844	Prbm.g_02107
OG0001180	Praa.g_01845	Prbm.g_02108
OG0001181	Praa.g_01846	Prbm.g_02109
OG0001182	Praa.g_01847	Prbm.g_02110
OG0001183	Praa.g_01848	Prbm.g_02111
OG0001184	Praa.g_01850	Prbm.g_02140
OG0001185	Praa.g_01853	Prbm.g_02144
OG0001186	Praa.g_01854	Prbm.g_02145
OG0001187	Praa.g_01856	Prbm.g_02146
OG0001188	Praa.g_01857	Prbm.g_02147
OG0001189	Praa.g_01858	Prbm.g_02148
OG0001190	Praa.g_01859	Prbm.g_02149
OG0001191	Praa.g_01860	Prbm.g_02150
OG0001192	Praa.g_01861	Prbm.g_02151
OG0001193	Praa.g_01862	Prbm.g_02152
OG0001194	Praa.g_01863	Prbm.g_02153
OG0001195	Praa.g_01864	Prbm.g_02154
OG0001196	Praa.g_01865	Prbm.g_02155
OG0001197	Praa.g_01866	Prbm.g_02156
OG0001198	Praa.g_01867	Prbm.g_02157
OG0001199	Praa.g_01868	Prbm.g_02158
OG0001200	Praa.g_01869	Prbm.g_02159
OG0001201	Praa.g_01870	Prbm.g_02160
OG0001202	Praa.g_01871	Prbm.g_02161
OG0001203	Praa.g_01873	Prbm.g_02163
OG0001204	Praa.g_01875	Prbm.g_02165
OG0001205	Praa.g_01876	Prbm.g_02167
OG0001206	Praa.g_01877	Prbm.g_02168
OG0001207	Praa.g_01878	Prbm.g_02169
OG0001208	Praa.g_01879	Prbm.g_02170
OG0001209	Praa.g_01880	Prbm.g_02171
OG0001210	Praa.g_01881	Prbm.g_02172
OG0001211	Praa.g_01882	Prbm.g_02173
OG0001212	Praa.g_01883	Prbm.g_02174
OG0001213	Praa.g_01884	Prbm.g_02175
OG0001214	Praa.g_01886	Prbm.g_02177
OG0001215	Praa.g_01887	Prbm.g_02178
OG0001216	Praa.g_01888	Prbm.g_02179
OG0001217	Praa.g_01889	Prbm.g_02180
OG0001218	Praa.g_01890	Prbm.g_02181
OG0001219	Praa.g_01892	Prbm.g_02184
OG0001220	Praa.g_01893	Prbm.g_02185
OG0001221	Praa.g_01896	Prbm.g_02190
OG0001222	Praa.g_01897	Prbm.g_02191
OG0001223	Praa.g_01898	Prbm.g_02192
OG0001224	Praa.g_01899	Prbm.g_02194
OG0001225	Praa.g_01900	Prbm.g_02195
OG0001226	Praa.g_01901	Prbm.g_02196
OG0001227	Praa.g_01902	Prbm.g_02197
OG0001228	Praa.g_01903	Prbm.g_02198
OG0001229	Praa.g_01904	Prbm.g_02199
OG0001230	Praa.g_01905	Prbm.g_02200
OG0001231	Praa.g_01906	Prbm.g_02201
OG0001232	Praa.g_01907	Prbm.g_02208
OG0001233	Praa.g_01908	Prbm.g_02209
OG0001234	Praa.g_01909	Prbm.g_02210
OG0001235	Praa.g_01910	Prbm.g_02211
OG0001236	Praa.g_01912	Prbm.g_02213
OG0001237	Praa.g_01913	Prbm.g_02214
OG0001238	Praa.g_01915	Prbm.g_02217
OG0001239	Praa.g_01916	Prbm.g_02218
OG0001240	Praa.g_01917	Prbm.g_02219
OG0001241	Praa.g_01919	Prbm.g_02222
OG0001242	Praa.g_01920	Prbm.g_02225
OG0001243	Praa.g_01921	Prbm.g_02226
OG0001244	Praa.g_01922	Prbm.g_02227
OG0001245	Praa.g_01923	Prbm.g_02228
OG0001246	Praa.g_01924	Prbm.g_02229
OG0001247	Praa.g_01925	Prbm.g_02230
OG0001248	Praa.g_01926	Prbm.g_02231
OG0001249	Praa.g_01927	Prbm.g_02232
OG0001250	Praa.g_01928	Prbm.g_02233
OG0001251	Praa.g_00092	Prbm.g_00149
OG0001252	Praa.g_00138	Prbm.g_00197
OG0001253	Praa.g_00150	Prbm.g_00209
OG0001254	Praa.g_00281	Prbm.g_00337
OG0001255	Praa.g_00333	Prbm.g_00399
OG0001256	Praa.g_00396	Prbm.g_01202
OG0001257	Praa.g_00482	Prbm.g_00508
OG0001258	Praa.g_00498	Prbm.g_00523
OG0001259	Praa.g_00590	Prbm.g_00619
OG0001260	Praa.g_00750	Prbm.g_01023, Prbm.g_01479
OG0001261	Praa.g_00839	Prbm.g_00849
OG0001263	Praa.g_00876	Prbm.g_01173, Prbm.g_00906
OG0001264	Praa.g_00906	Prbm.g_00928
OG0001265	Praa.g_01015	Prbm.g_01037
OG0001266	Praa.g_01064	Prbm.g_01945
OG0001267	Praa.g_01144	Prbm.g_01566
OG0001268	Praa.g_01157	Prbm.g_01552
OG0001269	Praa.g_01349	Prbm.g_01631, Prbm.g_01594
OG0001270	Praa.g_01516	Prbm.g_01751
OG0001271	Praa.g_01527	Prbm.g_01763
OG0001272	Praa.g_01570	Prbm.g_00893
OG0001273	Praa.g_01571	Prbm.g_00552
OG0001274	Praa.g_01576	Prbm.g_01801
OG0001275	Praa.g_01593	Prbm.g_01080
OG0001276	Praa.g_01605	Prbm.g_01804
OG0001277	Praa.g_01618	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923
OG0001278	Praa.g_01627	Prbm.g_01833
OG0001279	Praa.g_01631	Prbm.g_01837
OG0001280	Praa.g_01634	Prbm.g_01840
OG0001281	Praa.g_01702	Prbm.g_01952
OG0001282	Praa.g_01727	Prbm.g_01345
OG0001283	Praa.g_01814	Prbm.g_02075
OG0001284	Praa.g_01842	Prbm.g_02105
OG0001285	Praa.g_01874	Prbm.g_02164
OG0001286	Praa.g_01918	Prbm.g_02221
OG0001290	Praa.g_00030	Prbm.g_00030
OG0001291	Praa.g_00071	Prbm.g_00128
OG0001292	Praa.g_00074	Prbm.g_00131
OG0001293	Praa.g_00076	Prbm.g_00133
OG0001294	Praa.g_00093	Prbm.g_00150
OG0001295	Praa.g_00119	Prbm.g_00178
OG0001296	Praa.g_00125	Prbm.g_00185
OG0001297	Praa.g_00199	Prbm.g_00259
OG0001298	Praa.g_00243	Prbm.g_00304
OG0001299	Praa.g_00252	Prbm.g_00311
OG0001300	Praa.g_00372	Prbm.g_01071
OG0001301	Praa.g_00637	Prbm.g_00668
OG0001302	Praa.g_00754	Prbm.g_01823
OG0001303	Praa.g_00758	Prbm.g_00785
OG0001304	Praa.g_01030	Prbm.g_01055
OG0001305	Praa.g_01035	Prbm.g_01060
OG0001306	Praa.g_01072	Prbm.g_02207
OG0001307	Praa.g_01082	Prbm.g_00937
OG0001308	Praa.g_01107	Prbm.g_01065
OG0001309	Praa.g_01109	Prbm.g_02166
OG0001310	Praa.g_01120	Prbm.g_01314
OG0001311	Praa.g_01187	Prbm.g_01515
OG0001312	Praa.g_01350	Prbm.g_01632
OG0001313	Praa.g_01574	Prbm.g_00789
OG0001314	Praa.g_01658	Prbm.g_01862
OG0001315	Praa.g_01694	Prbm.g_01897
OG0001316	Praa.g_01810	Prbm.g_02071
OG0001318	Praa.g_00141	Prbm.g_00201
OG0001319	Praa.g_00238	Prbm.g_00298
OG0001320	Praa.g_00467	Prbm.g_01574
OG0001322	Praa.g_00783	Prbm.g_00778
OG0001323	Praa.g_01055	Prbm.g_00918
OG0001324	Praa.g_01090	Prbm.g_01311
OG0001325	Praa.g_01113	Prbm.g_01388
OG0001326	Praa.g_01287	Prbm.g_01181
OG0001327	Praa.g_01289	Prbm.g_01604
OG0001329	Praa.g_01386	Prbm.g_02215
OG0001330	Praa.g_01567	Prbm.g_01797
OG0001331	Praa.g_01632	Prbm.g_01838
OG0001332	Praa.g_01683	Prbm.g_01886
OG0001333	Praa.g_01779	Prbm.g_02037
OG0001334	Praa.g_01834	Prbm.g_02096
OG0001335	Praa.g_01872	Prbm.g_02162
OG0001338	Praa.g_00144	Prbm.g_01098
OG0001344	Praa.g_00377	Prbm.g_01584, Prbm.g_01649
OG0001348	Praa.g_00504	Prbm.g_00538
OG0001349	Praa.g_00509	Prbm.g_00543
OG0001350	Praa.g_00514	Prbm.g_00548
OG0001352	Praa.g_00682	Prbm.g_00717
OG0001356	Praa.g_00890	Prbm.g_00909
OG0001359	Praa.g_01131	Prbm.g_01915
OG0001360	Praa.g_01132	Prbm.g_01916
OG0001362	Praa.g_01257	Prbm.g_01171
OG0001364	Praa.g_01547	Prbm.g_01783
OG0001365	Praa.g_01698, Praa.g_01611	Prbm.g_00952
OG0001367	Praa.g_01716	Prbm.g_00080
OG0001371	Praa.g_00067	Prbm.g_00124
OG0001372	Praa.g_00068	Prbm.g_00125
OG0001373	Praa.g_00075	Prbm.g_00132
OG0001374	Praa.g_00087	Prbm.g_00144
OG0001376	Praa.g_00234	Prbm.g_00294
OG0001377	Praa.g_00256	Prbm.g_00316
OG0001379	Praa.g_00361	Prbm.g_01749
OG0001380	Praa.g_00397	Prbm.g_01067
OG0001381	Praa.g_00453	Prbm.g_00481
OG0001382	Praa.g_00460	Prbm.g_00489
OG0001383	Praa.g_00511	Prbm.g_00545
OG0001385	Praa.g_00666	Prbm.g_00698
OG0001386	Praa.g_00674	Prbm.g_00708
OG0001387	Praa.g_00676	Prbm.g_00710
OG0001388	Praa.g_00686	Prbm.g_00723
OG0001389	Praa.g_00716	Prbm.g_00747
OG0001390	Praa.g_00749	Prbm.g_00091
OG0001391	Praa.g_00788	Prbm.g_00954
OG0001392	Praa.g_00889	Prbm.g_00908
OG0001393	Praa.g_00891	Prbm.g_00910
OG0001394	Praa.g_00912	Prbm.g_00934
OG0001395	Praa.g_00915	Prbm.g_00938
OG0001396	Praa.g_00996	Prbm.g_01273
OG0001397	Praa.g_01024	Prbm.g_01046
OG0001398	Praa.g_01043	Prbm.g_00884
OG0001399	Praa.g_01053	Prbm.g_00907
OG0001400	Praa.g_01062	Prbm.g_00900
OG0001401	Praa.g_01069	Prbm.g_01135
OG0001402	Praa.g_01146	Prbm.g_01564
OG0001403	Praa.g_01319	Prbm.g_01612
OG0001404	Praa.g_01357	Prbm.g_01112
OG0001405	Praa.g_01367	Prbm.g_01661
OG0001406	Praa.g_01515	Prbm.g_01750
OG0001407	Praa.g_01518	Prbm.g_01754
OG0001408	Praa.g_01568	Prbm.g_01798
OG0001409	Praa.g_01581	Prbm.g_01137
OG0001410	Praa.g_01595	Prbm.g_01122
OG0001414	Praa.g_00062	Prbm.g_02056
OG0001415	Praa.g_00326	Prbm.g_00381
OG0001416	Praa.g_00521	Prbm.g_00555
OG0001417	Praa.g_00675	Prbm.g_00709
OG0001418	Praa.g_00761	Prbm.g_01155
OG0001419	Praa.g_00792	Prbm.g_00958
OG0001420	Praa.g_00893	Prbm.g_01937
OG0001421	Praa.g_00897	Prbm.g_00915
OG0001422	Praa.g_01058	Prbm.g_00770
OG0001423	Praa.g_01133	Prbm.g_01196
OG0001424	Praa.g_01223	Prbm.g_01918
OG0001426	Praa.g_01914	Prbm.g_02216
OG0001427	Praa.g_00371	Prbm.g_01819
OG0001429	Praa.g_00974	Prbm.g_00998
OG0001431	Praa.g_01060	Prbm.g_00899
OG0001432	Praa.g_01063	Prbm.g_00781
OG0001433	Praa.g_01260	Prbm.g_01162
OG0001434	Praa.g_01342	Prbm.g_01310
OG0001435	Praa.g_01580	Prbm.g_01109
OG0001440	Praa.g_01018	Prbm.g_01041
OG0001441	Praa.g_01100	Prbm.g_01286
OG0001442	Praa.g_01123	Prbm.g_01805
OG0001443	Praa.g_01143	Prbm.g_01567
OG0001444	Praa.g_01178	Prbm.g_01528
OG0001445	Praa.g_01246	Prbm.g_01655
OG0001446	Praa.g_01248	Prbm.g_01656
OG0001447	Praa.g_01249	Prbm.g_01657
OG0001448	Praa.g_01601	Prbm.g_00761
OG0001450	Praa.g_01625	Prbm.g_01587
OG0001455	Praa.g_00410	Prbm.g_01108
OG0001456	Praa.g_00589	Prbm.g_00396
OG0001458	Praa.g_00748	Prbm.g_01339
OG0001459	Praa.g_00781	Prbm.g_00117
OG0001461	Praa.g_00937	Prbm.g_00804
OG0001464	Praa.g_01057	Prbm.g_01481, Prbm.g_01018
OG0001465	Praa.g_01284	Prbm.g_00898
OG0001466	Praa.g_01296	Prbm.g_01315
OG0001467	Praa.g_01473	Prbm.g_01707
OG0001472	Praa.g_00866	Prbm.g_00879
OG0001473	Praa.g_00875	Prbm.g_00953
OG0001474	Praa.g_00877	Prbm.g_01925
OG0001475	Praa.g_01048	Prbm.g_00895
OG0001476	Praa.g_01049	Prbm.g_00896
OG0001477	Praa.g_01050	Prbm.g_00897
OG0001478	Praa.g_01056	Prbm.g_01686
OG0001479	Praa.g_01085	Prbm.g_01526
OG0001480	Praa.g_01094	Prbm.g_00443
OG0001482	Praa.g_01237	Prbm.g_00486
OG0001488	Praa.g_00172	Prbm.g_00231
OG0001491	Praa.g_00778	Prbm.g_01100
OG0001492	Praa.g_00837	Prbm.g_00847
OG0001493	Praa.g_00878	Prbm.g_01926
OG0001494	Praa.g_00879	Prbm.g_01927
OG0001495	Praa.g_00880	Prbm.g_01928
OG0001496	Praa.g_00881	Prbm.g_01929
OG0001497	Praa.g_00882	Prbm.g_01930
OG0001498	Praa.g_00883	Prbm.g_01931
OG0001499	Praa.g_00884	Prbm.g_01932
OG0001500	Praa.g_00885	Prbm.g_01933
OG0001501	Praa.g_00886	Prbm.g_01934
OG0001502	Praa.g_00887	Prbm.g_01935
OG0001503	Praa.g_00888	Prbm.g_01936
OG0001504	Praa.g_00922	Prbm.g_00945
OG0001505	Praa.g_00998	Prbm.g_01347
OG0001507	Praa.g_01142	Prbm.g_01568
OG0001508	Praa.g_01579	Prbm.g_00086
OG0001509	Praa.g_01717	Prbm.g_00079
OG0001510	Praa.g_01795	Prbm.g_02055
OG0001515	Praa.g_00752	Prbm.g_01811
OG0001516	Praa.g_00986	Prbm.g_01008
OG0001517	Praa.g_01067	Prbm.g_00104
OG0001518	Praa.g_01622	Prbm.g_01367, Prbm.g_01362
OG0001523	Praa.g_00061	Prbm.g_00113
OG0001524	Praa.g_00375	Prbm.g_01316
OG0001526	Praa.g_00895	Prbm.g_00913
OG0001527	Praa.g_01098	Prbm.g_01380
OG0001528	Praa.g_01258	Prbm.g_01815
OG0001529	Praa.g_01262	Prbm.g_01370, Prbm.g_01458
OG0001533	Praa.g_00395	Prbm.g_01317
OG0001534	Praa.g_00411, Praa.g_01585	Prbm.g_01242
OG0001535	Praa.g_00863	Prbm.g_00876
OG0001536	Praa.g_01096	Prbm.g_01092
OG0001538	Praa.g_01286	Prbm.g_01628
OG0001539	Praa.g_01304	Prbm.g_01327
OG0001540	Praa.g_01305	Prbm.g_01201
OG0001543	Praa.g_01594	Prbm.g_01028, Prbm.g_01323
OG0001549	Praa.g_00126	Prbm.g_00186
OG0001550	Praa.g_00307	Prbm.g_00363
OG0001552	Praa.g_00368	Prbm.g_01189
OG0001553	Praa.g_00386	Prbm.g_01332
OG0001554	Praa.g_00387	Prbm.g_01074
OG0001555	Praa.g_00456	Prbm.g_01083
OG0001556	Praa.g_00469	Prbm.g_01583
OG0001557	Praa.g_00677	Prbm.g_00711
OG0001558	Praa.g_01254, Praa.g_00744	Prbm.g_01193
OG0001559	Praa.g_00753	Prbm.g_01166
OG0001560	Praa.g_00770	Prbm.g_01024
OG0001561	Praa.g_00868	Prbm.g_01255
OG0001562	Praa.g_01005	Prbm.g_00775
OG0001563	Praa.g_01065	Prbm.g_00112
OG0001564	Praa.g_01066	Prbm.g_01068
OG0001565	Praa.g_01068	Prbm.g_00782
OG0001566	Praa.g_01071	Prbm.g_01082
OG0001567	Praa.g_01078	Prbm.g_01346
OG0001568	Praa.g_01093	Prbm.g_00105
OG0001569	Praa.g_01097	Prbm.g_01154
OG0001570	Praa.g_01103	Prbm.g_01159
OG0001571	Praa.g_01116	Prbm.g_01188
OG0001572	Praa.g_01124	Prbm.g_01324
OG0001573	Praa.g_01126	Prbm.g_01097
OG0001575	Praa.g_01281	Prbm.g_01252
OG0001576	Praa.g_01292	Prbm.g_01180
OG0001577	Praa.g_01363	Prbm.g_01946
OG0001578	Praa.g_01365	Prbm.g_01659
OG0001582	Praa.g_01560	Prbm.g_01027
OG0001583	Praa.g_01562	Prbm.g_00790
OG0001584	Praa.g_01563	Prbm.g_01585
OG0001585	Praa.g_01573	Prbm.g_01802
OG0001586	Praa.g_01851	Prbm.g_01645
OG0001591	Praa.g_00362	Prbm.g_01136
OG0001593	Praa.g_00459	Prbm.g_01208
OG0001595	Praa.g_00706	Prbm.g_01350
OG0001599	Praa.g_01136	Prbm.g_01922
OG0001600	Praa.g_01137	Prbm.g_01592
OG0001601	Praa.g_01138	Prbm.g_01591
OG0001602	Praa.g_01139	Prbm.g_01590
OG0001603	Praa.g_01619	Prbm.g_01157
OG0001605	Praa.g_01721	Prbm.g_01971
OG0001609	Praa.g_00367	Prbm.g_01818
OG0001615	Praa.g_01273	Prbm.g_01438
OG0001618	Praa.g_01341	Prbm.g_01185
OG0001625	Praa.g_01001	Prbm.g_00786
OG0001626	Praa.g_01274	Prbm.g_01439
OG0001646	Praa.g_00401	Prbm.g_01440, Prbm.g_01342
OG0001699	Praa.g_00707	Prbm.g_01361
OG0001705	Praa.g_01106	Prbm.g_01241, Prbm.g_01240
OG0001730	Praa.g_01404	Prbm.g_02128
OG0001789	Praa.g_01275	Prbm.g_01398
OG0001792	Praa.g_01428	Prbm.g_02117
OG0001793	Praa.g_01430	Prbm.g_02119
OG0001807	Praa.g_00388	Prbm.g_00467
OG0001819	Praa.g_01232	Prbm.g_01652
OG0001823	Praa.g_01405	Prbm.g_02130
OG0001847	Praa.g_01588	Prbm.g_01917
OG0001867	Praa.g_01272	Prbm.g_01437
OG0001986	Praa.g_01389	Prbm.g_01593
OG0002051	Praa.g_00403	Prbm.g_01468
OG0002123	Praa.g_01403	Prbm.g_02127
OG0002346	Praa.g_01410	Prbm.g_02125
OG0003386	Praa.g_01432	Prbm.g_01278
OG0003932	Praa.g_01218	Prbm.g_00106
